"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
560	1,0000000	0,3069503	0,2919587	0,0380507	0,5992843	0,0858350	0,4750157	0,1289779	0,2206842	0,5757912	0,6937969	0,5002381	0,5547199	0,3980119	0,1090902	0,1183439	0,0164989	0,2481392	0,4086279	0,0185373	0,3005042	0,1003054	0,5833392	0,5395442	0,7549246	0,3330056	0,1239494	0,5022129	0,6429392	0,8023369	0,9943974	0,3140647	0,1172362	0,4995592	0,7452052	0,0231794	0,9996016	0,2265914	0,5858351	0,0137202	0,9569333	0,4219741	0,0451146	0,9017836	0,6444601	0,5980571	0,5927296	0,0386226	0,0410765	0,0142977	0,6129026	0,0785012	0,1497035	0,9999491	0,2116366	0,3375423	0,1376796	0,6590297	0,4680285	0,0777210	0,3848338	0,7333416	0,6884678	0,3082829
580	1,0000000	0,3069503	0,2919587	0,0380507	0,6323187	0,0858558	0,4836682	0,1194349	0,2207143	0,5758280	0,6938759	0,5218390	0,5548066	0,3980122	0,1090902	0,2616727	0,0164989	0,2481395	0,4086276	0,0185415	0,3005165	0,1003061	0,5833419	0,5396234	0,7549252	0,3330805	0,1239742	0,5023709	0,6020980	0,7305669	0,9943974	0,3141338	0,1172504	0,5245417	0,7449776	0,0230855	0,9996011	0,2266101	0,5765790	0,0137193	0,9569517	0,3404494	0,0451151	0,9017900	0,6444986	0,5844919	0,5927298	0,0386326	0,0443720	0,0142976	0,5301477	0,0785013	0,1409249	0,9999490	0,2116396	0,3375451	0,1375809	0,6402290	0,4679117	0,1083345	0,3847575	0,6855756	0,6884681	0,3020311
600	1,0000000	0,3069503	0,2919587	0,0380507	0,6972850	0,0858759	0,4880977	0,1025843	0,2207433	0,5758635	0,6939520	0,5593610	0,5548901	0,3980124	0,1090902	0,3796502	0,0164990	0,2481397	0,4086273	0,0185456	0,3005283	0,1003067	0,5833446	0,5396997	0,7549257	0,3331528	0,1239980	0,5025231	0,5195109	0,5949310	0,9943973	0,3142003	0,1172641	0,5785598	0,7425347	0,0222647	0,9996008	0,2263827	0,5611912	0,0137183	0,9569694	0,2283731	0,0451157	0,9017962	0,6445358	0,5594977	0,5927300	0,0386422	0,0503246	0,0142485	0,3925147	0,0785013	0,1253385	0,9999490	0,2116424	0,3375477	0,1369423	0,6024087	0,4677992	0,1661512	0,3846841	0,6050214	0,6884684	0,2709751
620	1,0000000	0,3069503	0,2919587	0,0380507	0,7652289	0,0858953	0,4858350	0,0868269	0,2207712	0,5758978	0,6940254	0,5931971	0,5549706	0,3980127	0,1090902	0,3982002	0,0164990	0,2481400	0,4086270	0,0185495	0,3005397	0,1003073	0,5833471	0,5397733	0,7549263	0,3332224	0,1240210	0,5026697	0,4305249	0,4594087	0,9943973	0,3142645	0,1172773	0,6411866	0,7360275	0,0206002	0,9996004	0,2258025	0,5479645	0,0137174	0,9569865	0,1495284	0,0451162	0,9018021	0,6445715	0,5352011	0,5927302	0,0386515	0,0559675	0,0141181	0,2729082	0,0785013	0,1107928	0,9999490	0,2116452	0,3375503	0,1359244	0,5619053	0,4676908	0,2239313	0,3846133	0,5313753	0,6884686	0,2273685
640	1,0000000	0,3069503	0,2919587	0,0380507	0,8246427	0,0859139	0,4775243	0,0744369	0,2207981	0,5759309	0,6940960	0,6184589	0,5550482	0,3980129	0,1090902	0,3855023	0,0164991	0,2481402	0,4086267	0,0185532	0,3005507	0,1003079	0,5833496	0,5398443	0,7549268	0,3332895	0,1240431	0,5028110	0,3504213	0,3464258	0,9943972	0,3143263	0,1172900	0,7018899	0,7255098	0,0185993	0,9996000	0,2249871	0,5385198	0,0137165	0,9570030	0,1031960	0,0451167	0,9018079	0,6446060	0,5154119	0,5927303	0,0386605	0,0604256	0,0139173	0,1860490	0,0785013	0,0994507	0,9999489	0,2116478	0,3375528	0,1349541	0,5256815	0,4675865	0,2721225	0,3845452	0,4730798	0,6884689	0,1849856
660	1,0000000	0,3069503	0,2919587	0,0380507	0,8723353	0,0859319	0,4651207	0,0654541	0,2208240	0,5759628	0,6941641	0,6356480	0,5551229	0,3980131	0,1090902	0,3754594	0,0164991	0,2481405	0,4086264	0,0185568	0,3005614	0,1003084	0,5833519	0,5399127	0,7549273	0,3333542	0,1240645	0,5029470	0,2843014	0,2601077	0,9943972	0,3143859	0,1173023	0,7558496	0,7122779	0,0167370	0,9995997	0,2241127	0,5323614	0,0137156	0,9570188	0,0781366	0,0451171	0,9018134	0,6446393	0,5005744	0,5927305	0,0386692	0,0636543	0,0136775	0,1280808	0,0785013	0,0913294	0,9999489	0,2116504	0,3375552	0,1342310	0,4959866	0,4674859	0,3089633	0,3844796	0,4293563	0,6884692	0,1497061
680	1,0000000	0,3069503	0,2919587	0,0380507	0,9087532	0,0859493	0,4504075	0,0592384	0,2208490	0,5759935	0,6942297	0,6467034	0,5551950	0,3980134	0,1090902	0,3727013	0,0164991	0,2481407	0,4086261	0,0185603	0,3005716	0,1003090	0,5833542	0,5399786	0,7549278	0,3334166	0,1240851	0,5030781	0,2324440	0,1974748	0,9943971	0,3144434	0,1173141	0,8014234	0,6979237	0,0152384	0,9995993	0,2233093	0,5285666	0,0137148	0,9570341	0,0651991	0,0451176	0,9018188	0,6446713	0,4899637	0,5927306	0,0386775	0,0658767	0,0134300	0,0912226	0,0785014	0,0857949	0,9999488	0,2116529	0,3375575	0,1337574	0,4728654	0,4673890	0,3357177	0,3844164	0,3973119	0,6884694	0,1225250
700	1,0000000	0,3069503	0,2919587	0,0380507	0,9356721	0,0859660	0,4345690	0,0550631	0,2208731	0,5760232	0,6942929	0,6535429	0,5552644	0,3980136	0,1090902	0,3731809	0,0164992	0,2481409	0,4086259	0,0185637	0,3005815	0,1003095	0,5833564	0,5400422	0,7549282	0,3334767	0,1241049	0,5032045	0,1931203	0,1535495	0,9943971	0,3144987	0,1173255	0,8386361	0,6837884	0,0141366	0,9995990	0,2226413	0,5263250	0,0137140	0,9570488	0,0587104	0,0451180	0,9018239	0,6447022	0,4826026	0,5927308	0,0386855	0,0673563	0,0131977	0,0684992	0,0785014	0,0821422	0,9999488	0,2116552	0,3375597	0,1334670	0,4554655	0,4672957	0,3545020	0,3843555	0,3740721	0,6884697	0,1023556
720	1,0000000	0,3069503	0,2919587	0,0380507	0,9551236	0,0859822	0,4182720	0,0523132	0,2208963	0,5760518	0,6943539	0,6576521	0,5553314	0,3980138	0,1090902	0,3739285	0,0164992	0,2481411	0,4086256	0,0185669	0,3005910	0,1003100	0,5833585	0,5401035	0,7549287	0,3335347	0,1241240	0,5033262	0,1640034	0,1234798	0,9943970	0,3145521	0,1173365	0,8683024	0,6707795	0,0133732	0,9995987	0,2221233	0,5250510	0,0137133	0,9570630	0,0555182	0,0451184	0,9018289	0,6447320	0,4776038	0,5927309	0,0386933	0,0683186	0,0129938	0,0547812	0,0785014	0,0797850	0,9999488	0,2116575	0,3375618	0,1332940	0,4426842	0,4672057	0,3673804	0,3842968	0,3573001	0,6884699	0,0876536
740	1,0000000	0,3069503	0,2919587	0,0380507	0,9689481	0,0859977	0,4018503	0,0505258	0,2209187	0,5760794	0,6944126	0,6600629	0,5553959	0,3980140	0,1090902	0,3742122	0,0164993	0,2481413	0,4086254	0,0185701	0,3006001	0,1003105	0,5833606	0,5401626	0,7549291	0,3335905	0,1241424	0,5034435	0,1428231	0,1032634	0,9943970	0,3146036	0,1173471	0,8915341	0,6593880	0,0128654	0,9995984	0,2217424	0,5243587	0,0137125	0,9570767	0,0539688	0,0451189	0,9018337	0,6447607	0,4742643	0,5927311	0,0387008	0,0689334	0,0128234	0,0466226	0,0785014	0,0782890	0,9999487	0,2116598	0,3375639	0,1331914	0,4334639	0,4671191	0,3760565	0,3842403	0,3452242	0,6884701	0,0770471
760	1,0000000	0,3069503	0,2919587	0,0380507	0,9786511	0,0860127	0,3854508	0,0493734	0,2209403	0,5761061	0,6944692	0,6614487	0,5554580	0,3980142	0,1090902	0,3742168	0,0164993	0,2481415	0,4086251	0,0185731	0,3006090	0,1003110	0,5833625	0,5402196	0,7549295	0,3336444	0,1241602	0,5035565	0,1276253	0,0898602	0,9943970	0,3146532	0,1173573	0,9094775	0,6497841	0,0125371	0,9995981	0,2214745	0,5240069	0,0137118	0,9570898	0,0532244	0,0451192	0,9018383	0,6447884	0,4720648	0,5927312	0,0387080	0,0693210	0,0126863	0,0418231	0,0785014	0,0773522	0,9999487	0,2116619	0,3375659	0,1331302	0,4269051	0,4670356	0,3818248	0,3841858	0,3365393	0,6884703	0,0694573
780	1,0000000	0,3069503	0,2919587	0,0380507	0,9853954	0,0860272	0,3691265	0,0486335	0,2209611	0,5761318	0,6945237	0,6622305	0,5555180	0,3980144	0,1090902	0,3741684	0,0164993	0,2481417	0,4086249	0,0185760	0,3006175	0,1003114	0,5833644	0,5402745	0,7549299	0,3336963	0,1241774	0,5036654	0,1168377	0,0810728	0,9943969	0,3147010	0,1173671	0,9231850	0,6419251	0,0123292	0,9995978	0,2212938	0,5238503	0,0137111	0,9571025	0,0528698	0,0451196	0,9018428	0,6448151	0,4706363	0,5927313	0,0387150	0,0695627	0,0125794	0,0390229	0,0785015	0,0767722	0,9999486	0,2116640	0,3375678	0,1330932	0,4222915	0,4669551	0,3856216	0,3841333	0,3302971	0,6884705	0,0640639
800	1,0000000	0,3069503	0,2919587	0,0380507	0,9900472	0,0860411	0,3528887	0,0481586	0,2209811	0,5761565	0,6945763	0,6626635	0,5555757	0,3980146	0,1090902	0,3741450	0,0164994	0,2481419	0,4086247	0,0185788	0,3006257	0,1003119	0,5833662	0,5403275	0,7549303	0,3337464	0,1241939	0,5037704	0,1092478	0,0753638	0,9943969	0,3147472	0,1173766	0,9335635	0,6356459	0,0121995	0,9995976	0,2211773	0,5238033	0,0137105	0,9571148	0,0527024	0,0451200	0,9018471	0,6448408	0,4697232	0,5927315	0,0387217	0,0697120	0,0124983	0,0373993	0,0785015	0,0764172	0,9999486	0,2116659	0,3375696	0,1330707	0,4190758	0,4668775	0,3881022	0,3840828	0,3258122	0,6884707	0,0602518
820	1,0000000	0,3069503	0,2919587	0,0380507	0,9932359	0,0860546	0,3367358	0,0478528	0,2210004	0,5761805	0,6946270	0,6628988	0,5556314	0,3980147	0,1090902	0,3741439	0,0164994	0,2481421	0,4086245	0,0185815	0,3006337	0,1003123	0,5833680	0,5403786	0,7549307	0,3337947	0,1242098	0,5038715	0,1039462	0,0716828	0,9943969	0,3147916	0,1173857	0,9413635	0,6307263	0,0121197	0,9995973	0,2211067	0,5238167	0,0137098	0,9571266	0,0526243	0,0451203	0,9018512	0,6448657	0,4691518	0,5927316	0,0387282	0,0698037	0,0124381	0,0364624	0,0785015	0,0762026	0,9999486	0,2116679	0,3375714	0,1330567	0,4168514	0,4668028	0,3897148	0,3840340	0,3225908	0,6884709	0,0575674
840	1,0000000	0,3069503	0,2919587	0,0380507	0,9954108	0,0860676	0,3206695	0,0476546	0,2210190	0,5762035	0,6946759	0,6630238	0,5556851	0,3980149	0,1090902	0,3741491	0,0164994	0,2481422	0,4086243	0,0185841	0,3006413	0,1003127	0,5833697	0,5404278	0,7549311	0,3338412	0,1242252	0,5039691	0,1002654	0,0693248	0,9943968	0,3148345	0,1173945	0,9471894	0,6269338	0,0120711	0,9995971	0,2210678	0,5238622	0,0137092	0,9571379	0,0525887	0,0451207	0,9018552	0,6448896	0,4688053	0,5927317	0,0387344	0,0698595	0,0123944	0,0359239	0,0785015	0,0760749	0,9999486	0,2116697	0,3375731	0,1330480	0,4153226	0,4667307	0,3907602	0,3839871	0,3202776	0,6884711	0,0556816
860	1,0000000	0,3069503	0,2919587	0,0380507	0,9968880	0,0860801	0,3047037	0,0475245	0,2210370	0,5762258	0,6947230	0,6630884	0,5557369	0,3980151	0,1090902	0,3741533	0,0164994	0,2481424	0,4086241	0,0185867	0,3006487	0,1003131	0,5833713	0,5404753	0,7549314	0,3338861	0,1242400	0,5040630	0,0977232	0,0678226	0,9943968	0,3148759	0,1174030	0,9515177	0,6240499	0,0120419	0,9995968	0,2210506	0,5239242	0,0137086	0,9571489	0,0525730	0,0451210	0,9018591	0,6449127	0,4686059	0,5927318	0,0387405	0,0698933	0,0123634	0,0356153	0,0785015	0,0760007	0,9999485	0,2116715	0,3375748	0,1330425	0,4142777	0,4666613	0,3914380	0,3839418	0,3186171	0,6884713	0,0543588
880	1,0000000	0,3069503	0,2919587	0,0380507	0,9978879	0,0860921	0,2888705	0,0474380	0,2210543	0,5762473	0,6947684	0,6631203	0,5557868	0,3980152	0,1090902	0,3741558	0,0164995	0,2481426	0,4086239	0,0185891	0,3006558	0,1003135	0,5833729	0,5405211	0,7549318	0,3339294	0,1242543	0,5041536	0,0959750	0,0668703	0,9943968	0,3149157	0,1174112	0,9547188	0,6218819	0,0120247	0,9995966	0,2210478	0,5239940	0,0137081	0,9571595	0,0525668	0,0451213	0,9018628	0,6449349	0,4685021	0,5927319	0,0387463	0,0699137	0,0123419	0,0354388	0,0785015	0,0759591	0,9999485	0,2116732	0,3375764	0,1330390	0,4135669	0,4665944	0,3918791	0,3838982	0,3174257	0,6884715	0,0534319
900	1,0000000	0,3069503	0,2919587	0,0380507	0,9985627	0,0861038	0,2732223	0,0473792	0,2210710	0,5762680	0,6948122	0,6631348	0,5558349	0,3980154	0,1090902	0,3741575	0,0164995	0,2481427	0,4086237	0,0185914	0,3006626	0,1003138	0,5833744	0,5405653	0,7549321	0,3339711	0,1242680	0,5042410	0,0947775	0,0662693	0,9943967	0,3149541	0,1174191	0,9570770	0,6202680	0,0120148	0,9995964	0,2210543	0,5240667	0,0137075	0,9571696	0,0525650	0,0451216	0,9018664	0,6449564	0,4684599	0,5927320	0,0387519	0,0699260	0,0123273	0,0353381	0,0785015	0,0759374	0,9999485	0,2116749	0,3375779	0,1330367	0,4130854	0,4665298	0,3921683	0,3838561	0,3165713	0,6884716	0,0527830
920	1,0000000	0,3069503	0,2919587	0,0380507	0,9990171	0,0861150	0,2578335	0,0473385	0,2210870	0,5762880	0,6948544	0,6631403	0,5558813	0,3980155	0,1090902	0,3741592	0,0164995	0,2481429	0,4086235	0,0185937	0,3006693	0,1003142	0,5833759	0,5406079	0,7549324	0,3340113	0,1242813	0,5043251	0,0939599	0,0658916	0,9943967	0,3149912	0,1174267	0,9588082	0,6190768	0,0120093	0,9995961	0,2210667	0,5241398	0,0137070	0,9571794	0,0525653	0,0451219	0,9018699	0,6449770	0,4684570	0,5927321	0,0387573	0,0699333	0,0123179	0,0352807	0,0785015	0,0759276	0,9999484	0,2116765	0,3375794	0,1330353	0,4127605	0,4664677	0,3923606	0,3838156	0,3159590	0,6884718	0,0523289
940	1,0000000	0,3069503	0,2919587	0,0380507	0,9993224	0,0861258	0,2427981	0,0473095	0,2211026	0,5763072	0,6948951	0,6631413	0,5559261	0,3980157	0,1090902	0,3741609	0,0164996	0,2481430	0,4086233	0,0185959	0,3006756	0,1003145	0,5833773	0,5406490	0,7549327	0,3340501	0,1242941	0,5044063	0,0934033	0,0656552	0,9943967	0,3150270	0,1174340	0,9600752	0,6182040	0,0120066	0,9995959	0,2210827	0,5242119	0,0137065	0,9571889	0,0525664	0,0451222	0,9018732	0,6449970	0,4684790	0,5927322	0,0387625	0,0699377	0,0123120	0,0352481	0,0785016	0,0759251	0,9999484	0,2116780	0,3375809	0,1330343	0,4125419	0,4664077	0,3924912	0,3837765	0,3155207	0,6884720	0,0520113
960	1,0000000	0,3069503	0,2919587	0,0380507	0,9995272	0,0861362	0,2282269	0,0472885	0,2211175	0,5763258	0,6949343	0,6631400	0,5559692	0,3980158	0,1090902	0,3741626	0,0164996	0,2481432	0,4086232	0,0185980	0,3006818	0,1003148	0,5833786	0,5406886	0,7549330	0,3340876	0,1243064	0,5044845	0,0930254	0,0655078	0,9943967	0,3150614	0,1174411	0,9610000	0,6175683	0,0120055	0,9995957	0,2211009	0,5242822	0,0137060	0,9571980	0,0525680	0,0451225	0,9018764	0,6450162	0,4685164	0,5927323	0,0387676	0,0699403	0,0123088	0,0352295	0,0785016	0,0759267	0,9999484	0,2116795	0,3375823	0,1330336	0,4123954	0,4663499	0,3925824	0,3837389	0,3152074	0,6884721	0,0517892
980	1,0000000	0,3069503	0,2919587	0,0380507	0,9996644	0,0861463	0,2142404	0,0472730	0,2211319	0,5763438	0,6949721	0,6631377	0,5560108	0,3980159	0,1090902	0,3741643	0,0164996	0,2481433	0,4086230	0,0186000	0,3006877	0,1003152	0,5833799	0,5407268	0,7549333	0,3341237	0,1243184	0,5045599	0,0927694	0,0654164	0,9943966	0,3150947	0,1174479	0,9616733	0,6171080	0,0120055	0,9995955	0,2211202	0,5243506	0,0137055	0,9572068	0,0525697	0,0451228	0,9018796	0,6450348	0,4685629	0,5927324	0,0387724	0,0699418	0,0123073	0,0352189	0,0785016	0,0759309	0,9999484	0,2116810	0,3375836	0,1330332	0,4122974	0,4662942	0,3926485	0,3837026	0,3149839	0,6884723	0,0516338
1000	1,0000000	0,3069503	0,2919587	0,0380507	0,9997561	0,0861560	0,2009614	0,0472612	0,2211458	0,5763611	0,6950086	0,6631349	0,5560509	0,3980161	0,1090902	0,3741659	0,0164996	0,2481434	0,4086229	0,0186020	0,3006934	0,1003155	0,5833812	0,5407637	0,7549336	0,3341585	0,1243298	0,5046326	0,0925963	0,0653600	0,9943966	0,3151267	0,1174545	0,9621626	0,6167761	0,0120061	0,9995953	0,2211399	0,5244167	0,0137050	0,9572153	0,0525714	0,0451230	0,9018825	0,6450527	0,4686146	0,5927325	0,0387771	0,0699427	0,0123070	0,0352129	0,0785016	0,0759364	0,9999484	0,2116823	0,3375849	0,1330328	0,4122321	0,4662405	0,3926986	0,3836676	0,3148248	0,6884724	0,0515252
1020	1,0000000	0,3069503	0,2919587	0,0380507	0,9998174	0,0861654	0,1885049	0,0472523	0,2211592	0,5763778	0,6950438	0,6631320	0,5560895	0,3980162	0,1090902	0,3741674	0,0164996	0,2481435	0,4086227	0,0186039	0,3006989	0,1003158	0,5833824	0,5407992	0,7549338	0,3341920	0,1243409	0,5047027	0,0924795	0,0653255	0,9943966	0,3151576	0,1174608	0,9625174	0,6165378	0,0120070	0,9995952	0,2211597	0,5244806	0,0137046	0,9572235	0,0525731	0,0451233	0,9018854	0,6450699	0,4686689	0,5927326	0,0387816	0,0699432	0,0123075	0,0352095	0,0785016	0,0759426	0,9999483	0,2116837	0,3375861	0,1330326	0,4121886	0,4661887	0,3927383	0,3836339	0,3147119	0,6884725	0,0514491
1040	1,0000000	0,3069503	0,2919587	0,0380507	0,9998583	0,0861744	0,1769693	0,0472454	0,2211722	0,5763939	0,6950777	0,6631291	0,5561268	0,3980163	0,1090902	0,3741689	0,0164997	0,2481437	0,4086226	0,0186057	0,3007043	0,1003160	0,5833836	0,5408335	0,7549341	0,3342244	0,1243516	0,5047703	0,0924009	0,0653046	0,9943966	0,3151874	0,1174670	0,9627743	0,6163673	0,0120081	0,9995950	0,2211793	0,5245423	0,0137042	0,9572314	0,0525748	0,0451235	0,9018882	0,6450866	0,4687242	0,5927327	0,0387860	0,0699436	0,0123086	0,0352076	0,0785016	0,0759492	0,9999483	0,2116850	0,3375873	0,1330325	0,4121598	0,4661387	0,3927712	0,3836014	0,3146323	0,6884727	0,0513959
1060	1,0000000	0,3069503	0,2919587	0,0380507	0,9998856	0,0861831	0,1664281	0,0472400	0,2211846	0,5764094	0,6951104	0,6631262	0,5561628	0,3980164	0,1090902	0,3741703	0,0164997	0,2481438	0,4086224	0,0186075	0,3007094	0,1003163	0,5833847	0,5408666	0,7549343	0,3342556	0,1243619	0,5048355	0,0923479	0,0652921	0,9943965	0,3152162	0,1174729	0,9629599	0,6162456	0,0120093	0,9995948	0,2211986	0,5246019	0,0137037	0,9572390	0,0525764	0,0451237	0,9018909	0,6451026	0,4687794	0,5927328	0,0387902	0,0699437	0,0123101	0,0352065	0,0785016	0,0759558	0,9999483	0,2116862	0,3375885	0,1330324	0,4121407	0,4660906	0,3927997	0,3835700	0,3145765	0,6884728	0,0513586
1080	1,0000000	0,3069503	0,2919587	0,0380507	0,9999038	0,0861915	0,1569248	0,0472359	0,2211966	0,5764244	0,6951419	0,6631235	0,5561975	0,3980165	0,1090902	0,3741717	0,0164997	0,2481439	0,4086223	0,0186092	0,3007143	0,1003166	0,5833858	0,5408985	0,7549346	0,3342857	0,1243718	0,5048983	0,0923124	0,0652849	0,9943965	0,3152439	0,1174785	0,9630939	0,6161589	0,0120106	0,9995946	0,2212173	0,5246593	0,0137033	0,9572463	0,0525780	0,0451240	0,9018935	0,6451181	0,4688338	0,5927328	0,0387943	0,0699438	0,0123117	0,0352059	0,0785016	0,0759624	0,9999483	0,2116874	0,3375896	0,1330323	0,4121281	0,4660442	0,3928250	0,3835398	0,3145377	0,6884729	0,0513324
1100	1,0000000	0,3069503	0,2919587	0,0380507	0,9999159	0,0861996	0,1484706	0,0472327	0,2212082	0,5764389	0,6951723	0,6631208	0,5562309	0,3980166	0,1090902	0,3741730	0,0164997	0,2481440	0,4086222	0,0186108	0,3007191	0,1003168	0,5833869	0,5409292	0,7549348	0,3343147	0,1243814	0,5049589	0,0922886	0,0652809	0,9943965	0,3152707	0,1174840	0,9631905	0,6160972	0,0120120	0,9995945	0,2212356	0,5247147	0,0137030	0,9572533	0,0525796	0,0451242	0,9018960	0,6451330	0,4688871	0,5927329	0,0387982	0,0699439	0,0123135	0,0352055	0,0785016	0,0759690	0,9999483	0,2116886	0,3375907	0,1330323	0,4121199	0,4659994	0,3928482	0,3835106	0,3145111	0,6884730	0,0513141

0	1,0000000	0,3069503	0,2919587	0,0380507	0,9999446	0,0847897	0,1023819	0,0472220	0,2191532	0,5739731	0,6897736	0,6635769	0,5503176	0,3979986	0,1090902	0,3739420	0,0164965	0,2481256	0,4086441	0,0183290	0,2998862	0,1002728	0,5831986	0,5355642	0,7548958	0,3292236	0,1227019	0,4941150	0,0922326	0,0650530	0,9943999	0,3105793	0,1165123	0,9634273	0,6161825	0,0117469	0,9996214	0,2179714	0,5149445	0,0137693	0,9559908	0,0523161	0,0450877	0,9014645	0,6425201	0,4591751	0,5927204	0,0381267	0,0699435	0,0119336	0,0352051	0,0785001	0,0747972	0,9999515	0,2114897	0,3374045	0,1330222	0,4120709	0,4740182	0,3892603	0,3887638	0,3135401	0,6884529	0,0513443
20	1,0000000	0,3069503	0,2919587	0,0380507	0,9643265	0,0848490	0,1684404	0,0472221	0,2192412	0,5740747	0,6902419	0,6635581	0,5414921	0,3979993	0,1090902	0,3739517	0,0498986	0,2481264	0,4086432	0,0183407	0,2999213	0,1002746	0,5832068	0,5357904	0,7548974	0,3294394	0,1768498	0,4945836	0,0922329	0,0650621	0,9326407	0,3743129	0,1809286	0,9634277	0,6161725	0,0117579	0,9996203	0,2969913	0,5153606	0,0137666	0,9560451	0,0523271	0,1128506	0,9014825	0,6426305	0,5066024	0,5925582	0,0381545	0,1329899	0,0115596	0,0740496	0,0785002	0,0748445	0,9999513	0,2197777	0,3374123	0,3219931	0,4120722	0,4549848	0,3894097	0,3578160	0,3135776	0,6884538	0,0513413
40	1,0000000	0,3069503	0,2919587	0,0380507	0,8942866	0,0849061	0,2964445	0,0472244	0,2193258	0,5741727	0,6908972	0,6635399	0,5238607	0,3980000	0,1090902	0,3739610	0,1184351	0,2481271	0,4086424	0,0183520	0,2999552	0,1002764	0,5832146	0,5360081	0,7548990	0,3296469	0,2871839	0,4950336	0,0922332	0,0650708	0,8067410	0,4933493	0,3108845	0,9634280	0,6161630	0,0117685	0,9996192	0,4326574	0,5157607	0,0137639	0,9560892	0,0523377	0,2240076	0,9014998	0,6427309	0,5932716	0,5897454	0,0381813	0,2475340	0,0107875	0,1386535	0,0785003	0,0747794	0,9999512	0,2353580	0,3374198	0,4834548	0,4120735	0,4278656	0,3895536	0,2977532	0,3136137	0,6884546	0,0513383
60	1,0000000	0,3069503	0,2919587	0,0380507	0,8210381	0,0849611	0,4313580	0,0472400	0,2194071	0,5742671	0,6915347	0,6635223	0,5053972	0,3980007	0,1090902	0,3739700	0,1938209	0,2481278	0,4086415	0,0183629	0,2999877	0,1002781	0,5832221	0,5362175	0,7549005	0,3298465	0,4071780	0,4954657	0,0922335	0,0650792	0,6412952	0,6109309	0,4507967	0,9634284	0,6161538	0,0117787	0,9996182	0,5546774	0,5161454	0,0137613	0,9560300	0,0523479	0,3192342	0,9015165	0,6427599	0,6774773	0,5779207	0,0382072	0,3570707	0,0099546	0,1947960	0,0785003	0,0737668	0,9999511	0,2508406	0,3374270	0,5497578	0,4120748	0,4109258	0,3896923	0,2358015	0,3136484	0,6884553	0,0513355
80	1,0000000	0,3069503	0,2919587	0,0380507	0,7569862	0,0850139	0,5532910	0,0472972	0,2194853	0,5743582	0,6920924	0,6635054	0,4892900	0,3980014	0,1090902	0,3739787	0,2634335	0,2481285	0,4086407	0,0183734	0,3000190	0,1002798	0,5832293	0,5364191	0,7549019	0,3300386	0,5162251	0,4958808	0,0922338	0,0650874	0,4732000	0,7078530	0,5768248	0,9634287	0,6161450	0,0117887	0,9996172	0,6462401	0,5165154	0,0137589	0,9555220	0,0523577	0,3874741	0,9015325	0,6425046	0,7461254	0,5526280	0,0382321	0,4444262	0,0092063	0,2355670	0,0785004	0,0703970	0,9999510	0,2636772	0,3374340	0,5723323	0,4120760	0,4058824	0,3898259	0,1825418	0,3136818	0,6884561	0,0513328
100	1,0000000	0,3069503	0,2919587	0,0380507	0,7055708	0,0850648	0,6557605	0,0474347	0,2195604	0,5744461	0,6925628	0,6634891	0,4764276	0,3980021	0,1090902	0,3739870	0,3226517	0,2481291	0,4086399	0,0183835	0,3000491	0,1002814	0,5832362	0,5366132	0,7549033	0,3302233	0,6070983	0,4962796	0,0922341	0,0650952	0,3322626	0,7810762	0,6810691	0,9634290	0,6161366	0,0117987	0,9996162	0,7092582	0,5168712	0,0137565	0,9539778	0,0523671	0,4324640	0,9015480	0,6416253	0,7976972	0,5156687	0,0382561	0,5082618	0,0085909	0,2627768	0,0785004	0,0646915	0,9999508	0,2734299	0,3374407	0,5793902	0,4120772	0,4093568	0,3899546	0,1406611	0,3137139	0,6884568	0,0513302
120	1,0000000	0,3069503	0,2919587	0,0380507	0,6663102	0,0851139	0,7378538	0,0476831	0,2196327	0,5745308	0,6929565	0,6634734	0,4666855	0,3980027	0,1090902	0,3739951	0,3707331	0,2481298	0,4086392	0,0183933	0,3000781	0,1002829	0,5832429	0,5367999	0,7549046	0,3304011	0,6790521	0,4966627	0,0922343	0,0651028	0,2264420	0,8336230	0,7631138	0,9634294	0,6161285	0,0118092	0,9996153	0,7504983	0,5172134	0,0137542	0,9508800	0,0523762	0,4607546	0,9015629	0,6398418	0,8346948	0,4726999	0,0382793	0,5525663	0,0081106	0,2800778	0,0785005	0,0580054	0,9999507	0,2804673	0,3374471	0,5814954	0,4120783	0,4174329	0,3900786	0,1094526	0,3137449	0,6884575	0,0513277
