"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
820	0,2772420	0,6927825	0,0721189	0,7299865	0,0061604	0,0660635	0,5124606	0,1522484	0,1602650	0,4121244	0,4576727	0,6569468	0,4640214	0,0030656	0,4861624	0,1673462	0,0978113	0,6399058	0,0283576	0,1033131	0,6491646	0,2139531	0,7561909	0,0283344	0,3279928	0,1418018	0,2026991	0,6014278	0,4657762	0,4549541	0,1336528	0,5394104	0,4551412	0,1415296	0,1657485	0,4951446	0,0073366	0,0140434	0,4204637	0,0029649	0,5301477	0,0306309	0,3584286	0,5761605	0,1089733	0,2934314	0,5001239	0,6158852	0,5644517	0,1759293	0,3758730	0,6271211	0,7014704	0,0060571	0,0123432	0,2881468	0,1259899	0,0614770	0,1354011	0,1684124	0,0900381	0,5594649	0,1129108	0,5648070
840	0,1844850	0,6908377	0,1051518	0,7178974	0,0076748	0,0403531	0,4961376	0,1406863	0,1429427	0,4000008	0,4793189	0,6695312	0,3899898	0,0005002	0,5181400	0,1984404	0,1720440	0,7139798	0,0201877	0,0680611	0,6884862	0,2847192	0,6155319	0,0457182	0,4510740	0,1473136	0,1124122	0,4380380	0,4838536	0,4895259	0,1519111	0,3607912	0,5117317	0,0950483	0,1735863	0,5657207	0,0261503	0,0028626	0,3745576	0,0083445	0,6234551	0,0577365	0,3336436	0,6993833	0,0842782	0,2098376	0,6813442	0,5543635	0,5070158	0,1701298	0,3982265	0,5215489	0,6578801	0,0103360	0,0070772	0,3006397	0,0633069	0,0434477	0,1646711	0,1359894	0,0645176	0,4396199	0,0797571	0,4880930
860	0,2169111	0,6702097	0,0532094	0,8329206	0,0098544	0,0670572	0,4576454	0,1951522	0,0771013	0,4372072	0,5704171	0,6008243	0,5703711	0,0008458	0,5408653	0,1877679	0,0859992	0,6875923	0,0084649	0,0657304	0,5699242	0,1563189	0,7960395	0,0147995	0,2880108	0,1667104	0,1601229	0,5214106	0,4402871	0,5970326	0,1645231	0,2839890	0,4750394	0,0866170	0,2134565	0,5506657	0,0060333	0,0109172	0,4959689	0,0199140	0,6104276	0,0514824	0,2561568	0,6275875	0,1143498	0,1995731	0,6328997	0,6207765	0,5455633	0,1641709	0,2925728	0,4975936	0,6230661	0,0009495	0,0099493	0,2508338	0,0833976	0,0221845	0,1334670	0,1892500	0,0863944	0,4608284	0,0384900	0,4883791
880	0,1546493	0,6439077	0,0910720	0,7693214	0,0091631	0,0447046	0,4412240	0,1925297	0,1042091	0,4222683	0,4151316	0,7997666	0,4770153	0,0003353	0,3548796	0,1770619	0,0871388	0,6877254	0,0134868	0,1083271	0,5085177	0,2297063	0,7267765	0,0270527	0,3253031	0,1679748	0,1459910	0,4506270	0,4061356	0,4250779	0,0977129	0,2467129	0,4555283	0,0923853	0,1807565	0,5034798	0,0144887	0,0053838	0,4297417	0,0105278	0,7044129	0,0272453	0,2562979	0,5959711	0,0875944	0,1449033	0,5024365	0,6228885	0,6110621	0,2236513	0,2837830	0,4965998	0,6866041	0,0073557	0,0115931	0,3666071	0,0660342	0,0108291	0,1218208	0,1165953	0,0818494	0,4201492	0,0849056	0,4664958
900	0,2056313	0,6901100	0,1030961	0,6600331	0,0168206	0,0433546	0,4640531	0,1540535	0,0761325	0,4142171	0,4168355	0,6616064	0,5397536	0,0001033	0,3372094	0,2541045	0,0897112	0,6827791	0,0103499	0,0871250	0,4833373	0,1925058	0,5446233	0,0130251	0,3064155	0,1758312	0,1059302	0,4152036	0,5163553	0,4904762	0,1605667	0,3539881	0,4444822	0,0662905	0,1110091	0,4846567	0,0102781	0,0075926	0,4265048	0,0182338	0,6476201	0,0273021	0,2681913	0,6066760	0,0981429	0,1515206	0,6666966	0,5764254	0,6978246	0,1971629	0,3829959	0,5955662	0,5337843	0,0098140	0,0139969	0,3008312	0,0589933	0,0194972	0,1144941	0,1094736	0,0767700	0,4940736	0,0807693	0,5169139
920	0,1702414	0,8759013	0,0799788	0,6274957	0,0057711	0,0740077	0,5883536	0,1206212	0,0641324	0,4090005	0,4037511	0,5971894	0,4648403	0,0005627	0,4043948	0,1594774	0,0629047	0,6811694	0,0026046	0,0688176	0,5355388	0,1586443	0,7580117	0,0093861	0,2527023	0,1769041	0,1518360	0,5153926	0,4687243	0,5698825	0,0737489	0,2718519	0,3760571	0,1170406	0,1854138	0,4064366	0,0084992	0,0052147	0,4653549	0,0175500	0,7117683	0,0185124	0,3826129	0,6413918	0,1424872	0,1027474	0,6474924	0,5843698	0,5886405	0,1843547	0,3548140	0,5731886	0,6953774	0,0105315	0,0147053	0,2534097	0,0647246	0,0176207	0,0993722	0,1569979	0,0832946	0,4896945	0,0532776	0,5072118
940	0,2641288	0,7061912	0,0817784	0,7130515	0,0188996	0,0538483	0,5683560	0,1716243	0,0691923	0,4855640	0,5124963	0,6170182	0,5487470	0,0062242	0,3371265	0,2178421	0,0498379	0,6958100	0,0072553	0,0669931	0,6092854	0,1899029	0,6893000	0,0192036	0,2782439	0,1575307	0,1426160	0,3930342	0,4280851	0,4826177	0,1263378	0,3124092	0,3034489	0,1097390	0,1024714	0,3895981	0,0164421	0,0057990	0,4750256	0,0065049	0,7017171	0,0087739	0,3345885	0,6213478	0,1199434	0,1548576	0,4727164	0,7790628	0,6490669	0,2252738	0,3746015	0,5530890	0,6710886	0,0223601	0,0361889	0,2593442	0,0554016	0,0185553	0,1211547	0,1201294	0,1243341	0,3364172	0,0665949	0,5579146
960	0,1778665	0,8690618	0,1131417	0,5851456	0,0312422	0,0181969	0,4914362	0,2031828	0,0375983	0,5696016	0,6078987	0,6405912	0,6908440	0,0040141	0,4904637	0,2176103	0,0915874	0,7188469	0,0303437	0,0810256	0,6656051	0,1666582	0,7364456	0,0133272	0,2602952	0,1413508	0,1695517	0,4772987	0,4353053	0,5697467	0,1013266	0,2324173	0,3296604	0,0816545	0,1186827	0,4010042	0,0019099	0,0152383	0,4696074	0,0036835	0,6628091	0,0097575	0,2784236	0,7257790	0,1238220	0,1676924	0,5925520	0,5915123	0,6009821	0,1642290	0,3300738	0,4856646	0,5801193	0,0204012	0,0342427	0,3926125	0,0709609	0,0390145	0,0935760	0,1552463	0,0604535	0,4857636	0,0507879	0,5799734
980	0,1592575	0,8207242	0,1003829	0,7237450	0,0088569	0,0499604	0,5066522	0,2029690	0,0570888	0,4295183	0,4468704	0,6427791	0,5244542	0,0018801	0,4263122	0,2399645	0,1123204	0,6412600	0,0359393	0,0634510	0,4996886	0,1996112	0,5799526	0,0096088	0,2991907	0,1386774	0,1356522	0,4648877	0,3925274	0,4779156	0,1193811	0,3088364	0,3328796	0,0980904	0,0833308	0,4404359	0,0116903	0,0064524	0,4785829	0,0252298	0,6855944	0,0162201	0,2956400	0,6261088	0,1311562	0,1250804	0,5165606	0,5832611	0,7271833	0,2491349	0,3027035	0,4575492	0,7137798	0,0065963	0,0173175	0,2623875	0,0979111	0,0481195	0,0958552	0,1275347	0,1206637	0,3971587	0,0813902	0,6067675
1000	0,2085058	0,8180569	0,0938344	0,8199789	0,0170367	0,0392709	0,4615017	0,1907540	0,0474491	0,5120529	0,4987344	0,6644857	0,6645197	0,0017069	0,5310193	0,2132441	0,1051030	0,7368886	0,0173225	0,0650010	0,4768515	0,2008085	0,5790539	0,0043408	0,3688165	0,1996782	0,1489706	0,5510354	0,3837899	0,4014312	0,1114129	0,2720792	0,3273630	0,1073321	0,1822914	0,4034028	0,0050976	0,0015495	0,5094956	0,0018809	0,9008208	0,0159448	0,3154265	0,6580810	0,1114153	0,1508294	0,5255789	0,5485876	0,7277576	0,1379862	0,3412669	0,5117404	0,6352724	0,0058238	0,0221320	0,2629323	0,0618072	0,1088497	0,1954245	0,1260484	0,0633000	0,4528837	0,0392804	0,5750012
1020	0,1816362	0,6996243	0,0684824	0,7021012	0,0191674	0,0487526	0,4530829	0,2204388	0,0668945	0,4640976	0,4501420	0,6827048	0,5615481	0,0008264	0,4103984	0,1783213	0,0767581	0,7592409	0,0258971	0,0739542	0,4368617	0,1944335	0,5926748	0,0169428	0,2696917	0,1671601	0,1351925	0,5552845	0,3682766	0,4243198	0,0675675	0,2591613	0,3497210	0,0659186	0,0988674	0,2929408	0,0014803	0,0109975	0,4563430	0,0006217	0,6758775	0,0218693	0,3111287	0,5427581	0,1682824	0,1852377	0,6337927	0,6492042	0,7106450	0,2156598	0,2801701	0,4577754	0,6148831	0,0064220	0,0202327	0,3252923	0,0568582	0,0485855	0,1195752	0,1455963	0,0862806	0,5232790	0,1142808	0,4913050
1040	0,1644379	0,5831131	0,0827382	0,7686670	0,0169934	0,0583857	0,4369052	0,2347810	0,0354460	0,4588602	0,5129918	0,7164697	0,5506886	0,0013698	0,3991728	0,2275554	0,0626191	0,6410418	0,0059334	0,0978226	0,4862526	0,2166554	0,4831518	0,0217419	0,4556756	0,1858184	0,1983610	0,4874923	0,3429871	0,3692680	0,0955993	0,2228373	0,3360065	0,0753563	0,1480182	0,3763013	0,0060126	0,0114440	0,5445564	0,0042928	0,7331515	0,0161844	0,2669786	0,6914778	0,1159362	0,2172455	0,6777395	0,6505065	0,6623109	0,1787333	0,2211622	0,4515265	0,6052832	0,0024685	0,0286683	0,2716646	0,1149375	0,0760223	0,0909893	0,1825825	0,0553592	0,3847402	0,0493414	0,6604958
1060	0,2752112	0,7793332	0,1841504	0,7297144	0,0196810	0,0443307	0,4004723	0,2294728	0,0426636	0,4594546	0,4454504	0,6582614	0,6699632	0,0059815	0,4323155	0,1693909	0,0569587	0,6066572	0,0186746	0,0606847	0,4443274	0,2250732	0,6836466	0,0214925	0,3426026	0,2120219	0,1369567	0,5495936	0,3678386	0,4943872	0,0622233	0,2840888	0,3433267	0,0855162	0,1072925	0,3918854	0,0040765	0,0033529	0,4516624	0,0284140	0,7206493	0,0423375	0,3625271	0,6307498	0,1295466	0,2203672	0,6047975	0,6335109	0,6914584	0,2721218	0,2786892	0,4795903	0,7059318	0,0075098	0,0271290	0,2871124	0,0739746	0,0839756	0,1144036	0,1216586	0,0669594	0,4235002	0,0333477	0,5629255
1080	0,2066474	0,6430547	0,0856918	0,7156716	0,0126698	0,0595208	0,4675524	0,2024188	0,0523361	0,3815780	0,5197163	0,5241324	0,5725916	0,0019763	0,3365986	0,2535424	0,0865655	0,6246694	0,0270675	0,0369168	0,4328026	0,3080404	0,6809726	0,0251815	0,3849190	0,1655134	0,2110294	0,4517859	0,3972561	0,5004943	0,0631760	0,2356448	0,3055663	0,0447583	0,1271937	0,3950287	0,0121508	0,0080395	0,4998610	0,0032560	0,6409814	0,0199662	0,3076295	0,6606367	0,0968679	0,2483829	0,5467458	0,7082396	0,6779574	0,2771756	0,3072864	0,4658002	0,7058793	0,0092218	0,0093636	0,3832752	0,0768342	0,0800627	0,0975088	0,2224348	0,0462199	0,4193264	0,0319874	0,5544240
1100	0,1984468	0,6396339	0,1095233	0,6644179	0,0176686	0,0413997	0,4636836	0,1450551	0,0558811	0,4467535	0,3969738	0,6768841	0,6249530	0,0000000	0,3951847	0,2048825	0,0769365	0,6922936	0,0208853	0,0856019	0,4357502	0,2486274	0,7006381	0,0022128	0,2982317	0,1995520	0,1454121	0,4387684	0,4706577	0,4502608	0,1086199	0,2541302	0,2788995	0,0301501	0,1052547	0,3729514	0,0078651	0,0035617	0,6262778	0,0028706	0,7522975	0,0189594	0,4508776	0,5538821	0,1610735	0,2259766	0,7019218	0,5620210	0,6052444	0,2832738	0,3364691	0,4249358	0,7991446	0,0047105	0,0064360	0,2872471	0,0786376	0,0247425	0,0800089	0,1946640	0,0465469	0,5029361	0,0395522	0,5565446

0	0,1808164	0,7794059	0,1129075	0,6677539	0,0237851	0,0423418	0,6205118	0,2124696	0,0260201	0,4149746	0,3639412	0,6776645	0,6212724	0,0194857	0,4101585	0,2522093	0,0862600	0,7019636	0,0114987	0,1123047	0,5080097	0,2142753	0,5938843	0,0209115	0,4223702	0,1611781	0,1349905	0,3724881	0,3805607	0,5796191	0,0711493	0,2937467	0,4988420	0,0628808	0,1345695	0,3714792	0,0006162	0,0080177	0,5092517	0,0222815	0,7980274	0,0225041	0,3981696	0,6968561	0,1104225	0,2624494	0,6610292	0,6747714	0,7562488	0,3216450	0,4027511	0,5557068	0,7136260	0,0014506	0,0031424	0,2711943	0,1169229	0,0491732	0,0849416	0,1786297	0,0496576	0,4386384	0,0430842	0,5789165
20	0,2527236	0,7455386	0,0487028	0,4606825	0,0170945	0,0418929	0,6486937	0,1586588	0,0442771	0,4943730	0,2001043	0,6391902	0,4325899	0,0013983	0,5217072	0,2321887	0,0640687	0,6792868	0,0279043	0,0894225	0,6491090	0,1518185	0,4656166	0,0963241	0,2961676	0,1667661	0,1931748	0,3405071	0,4343213	0,7149744	0,1090566	0,2585199	0,5168993	0,0691333	0,1046747	0,5442572	0,0546929	0,0121233	0,4368417	0,0116749	0,5797625	0,0615779	0,2792289	0,6455839	0,1130638	0,1880509	0,4777237	0,6862535	0,6326399	0,2757548	0,4021369	0,5020562	0,7238596	0,0034660	0,0716966	0,2648288	0,1390442	0,0822612	0,1113678	0,2474546	0,0947347	0,5309080	0,0801403	0,5165092
40	0,1598659	0,7847032	0,0554835	0,6448581	0,0164919	0,0439374	0,6015201	0,2366421	0,0351994	0,4376274	0,1986455	0,5802050	0,4708070	0,0033430	0,4874905	0,2088096	0,0971776	0,6024341	0,0405980	0,1196413	0,5565881	0,1866534	0,5551760	0,1121948	0,2874792	0,1215465	0,1679561	0,4040875	0,3984523	0,4832639	0,0583918	0,2185040	0,4792268	0,0946994	0,1064963	0,5486187	0,2032508	0,0101834	0,4389025	0,0110014	0,6522357	0,1722208	0,3174493	0,5115591	0,1343600	0,1450404	0,5825594	0,8063422	0,5242999	0,2748142	0,3958661	0,6216489	0,6407716	0,0032026	0,1663859	0,3582967	0,2295859	0,0453966	0,1209735	0,2659255	0,1004729	0,4094952	0,0456355	0,4794382
60	0,1599186	0,7523450	0,0847554	0,6477114	0,0263289	0,0428508	0,4646432	0,1661016	0,0184705	0,4730507	0,2460900	0,5932919	0,5302374	0,0026081	0,4322987	0,2103102	0,0766026	0,6656657	0,0482850	0,0858999	0,5545105	0,2295004	0,5895471	0,2097432	0,3703580	0,1799675	0,0939146	0,4462786	0,4559143	0,5172053	0,0606249	0,1806148	0,4563058	0,0750644	0,0885113	0,3919395	0,2728627	0,0139026	0,4492399	0,0120699	0,5231863	0,2045436	0,3428506	0,6284640	0,0957595	0,1180009	0,6024479	0,6074577	0,6293341	0,2798396	0,3742365	0,6757325	0,4912315	0,0102639	0,2109619	0,3092482	0,3131634	0,0649493	0,1210789	0,2255945	0,0706698	0,3495515	0,0375134	0,5175764
80	0,2301316	0,7724388	0,0545950	0,5429906	0,0229119	0,0259338	0,5518542	0,2114303	0,0438331	0,5295996	0,1903051	0,6820913	0,4490904	0,0012941	0,3913298	0,2048890	0,0770670	0,6420391	0,0107037	0,1026479	0,5799059	0,2884647	0,5953158	0,3452508	0,3297738	0,1836695	0,0920060	0,5110663	0,3942538	0,5707628	0,1120107	0,2370172	0,5142086	0,0556041	0,0955424	0,3165507	0,3148544	0,0250623	0,6285356	0,0164980	0,5690922	0,2319511	0,3321012	0,5433159	0,1121897	0,1784253	0,6326144	0,6829808	0,6772333	0,2554652	0,3025417	0,5387272	0,4557838	0,0155544	0,3154380	0,2704999	0,4687752	0,0773361	0,1122599	0,3127200	0,0904284	0,3430729	0,0457452	0,5685969
100	0,2887674	0,7618982	0,0814313	0,5576348	0,0215348	0,0296330	0,4202180	0,1577912	0,0360777	0,4367041	0,2019301	0,7995405	0,3660685	0,0038866	0,4459889	0,1801572	0,0891729	0,9214696	0,0187274	0,0969244	0,5270305	0,2597906	0,6566484	0,2673938	0,3674873	0,1824894	0,1646841	0,3889612	0,5245934	0,5238449	0,1491995	0,2238039	0,4848287	0,0737605	0,0850796	0,2913497	0,3055911	0,0279132	0,6873114	0,0108385	0,4951932	0,3979396	0,3093997	0,5027561	0,1035903	0,2064461	0,6070720	0,5419358	0,7545973	0,2569954	0,2325940	0,5328057	0,4738338	0,0129095	0,3108916	0,3175714	0,4659197	0,0436295	0,1431065	0,2243002	0,0645912	0,3633512	0,0511231	0,4722971
120	0,2539905	0,8270138	0,0993444	0,4275998	0,0213952	0,0400334	0,4846170	0,1212507	0,0339248	0,4775593	0,1398688	0,7320794	0,4120867	0,0016463	0,4735142	0,1899337	0,0686213	0,6206755	0,0226627	0,1124795	0,5156957	0,3211479	0,5877479	0,3719845	0,3007876	0,1837414	0,1516767	0,3618981	0,4762592	0,4486165	0,0965981	0,3112201	0,4681295	0,0316645	0,0797426	0,2422505	0,4201384	0,0243312	0,5585253	0,0098488	0,5235036	0,4373372	0,3181094	0,4548715	0,1440238	0,1450500	0,6230154	0,6244916	0,7029386	0,2657082	0,3517816	0,4967594	0,3438368	0,0070072	0,3565988	0,2375348	0,6060677	0,0862373	0,1680655	0,2667171	0,1066613	0,3136595	0,0418007	0,4880787
140	0,2712276	0,8049736	0,0680998	0,5567508	0,0069355	0,0264330	0,5741459	0,1813745	0,0178009	0,3585351	0,2000463	0,6874867	0,3599690	0,0013378	0,4960052	0,2426058	0,0591487	0,7331008	0,0055477	0,1150131	0,6169050	0,2795305	0,7007643	0,4198149	0,4280305	0,2086064	0,1646141	0,3870921	0,4862947	0,5562063	0,0999857	0,2051522	0,6061028	0,0867078	0,0561088	0,2475396	0,5076537	0,0058830	0,5796815	0,0126385	0,5966765	0,3937201	0,2414221	0,3594240	0,1651266	0,0975946	0,5300836	0,5923315	0,6292707	0,1930083	0,2700450	0,5178749	0,4114377	0,0073850	0,4799118	0,2430498	0,5736169	0,0496819	0,1242408	0,2154957	0,0726659	0,3768574	0,0213780	0,4368760
160	0,2146232	0,8958982	0,0809327	0,4783534	0,0022368	0,0346512	0,5034941	0,2123136	0,0246991	0,4225446	0,1329679	0,7572361	0,5000901	0,0014635	0,4056218	0,1429831	0,0630503	0,7584094	0,0189908	0,0822713	0,5501176	0,2308676	0,6446200	0,4411262	0,2713055	0,2050971	0,2058245	0,4111624	0,4757405	0,4277059	0,1461778	0,2881610	0,4932768	0,1089478	0,0626660	0,2450398	0,4006253	0,0165401	0,5285684	0,0096500	0,4714328	0,3700266	0,3111486	0,3785128	0,0925017	0,1139835	0,5076782	0,6355308	0,6965671	0,1984177	0,2544209	0,4908954	0,3463832	0,0046395	0,4893085	0,2983340	0,7252485	0,0331795	0,1422075	0,2731740	0,0505666	0,4380356	0,0461828	0,4365537
180	0,2117279	0,9196503	0,1108343	0,4988304	0,0040743	0,0172687	0,5216207	0,2147503	0,0245741	0,4917257	0,0996360	0,7811088	0,4566050	0,0013202	0,3660973	0,2475502	0,1037949	0,6470101	0,0261327	0,0756586	0,4986041	0,2151006	0,6117302	0,3540623	0,2473532	0,1811110	0,2129527	0,3418150	0,4214461	0,3508897	0,0948956	0,2670409	0,4939029	0,0563408	0,0844849	0,2305826	0,5056505	0,0059092	0,5740642	0,0171657	0,4864646	0,3902518	0,3014711	0,4874045	0,1219647	0,1696551	0,5221781	0,5372518	0,7992188	0,1942536	0,3444729	0,5307922	0,4107592	0,0035094	0,5252998	0,2981528	0,6604587	0,0324661	0,1849468	0,2201617	0,0549577	0,4423143	0,0366168	0,4463163
200	0,2144005	0,8211435	0,0955886	0,4548750	0,0010491	0,0354365	0,5368837	0,1618764	0,0166977	0,4158878	0,1313137	0,6682744	0,4741253	0,0014402	0,3681849	0,1990443	0,1136160	0,6169360	0,0204272	0,0908022	0,4919382	0,1758966	0,6263530	0,4673267	0,2867380	0,1965008	0,1288100	0,3729265	0,4608080	0,5075637	0,1104472	0,2015992	0,4316898	0,0532696	0,1154905	0,2377080	0,4472297	0,0116957	0,6800345	0,0053238	0,4375952	0,3910472	0,3989730	0,3819656	0,1579893	0,1270683	0,4402945	0,5630504	0,6927727	0,2095994	0,2931270	0,5870422	0,2994571	0,0091843	0,5597234	0,2729064	0,6099921	0,0167281	0,1851062	0,2394048	0,0867849	0,3918551	0,0309082	0,4492984
220	0,2489060	0,8573413	0,1226266	0,5254758	0,0029407	0,0240615	0,5815278	0,1763392	0,0751923	0,4526435	0,1551873	0,6200429	0,5020887	0,0026813	0,3716732	0,1944898	0,0794912	0,6110169	0,0067289	0,1101265	0,5001508	0,2055793	0,5445644	0,4085497	0,3103140	0,1497946	0,1729188	0,3670550	0,3367062	0,5574817	0,0990057	0,2704754	0,4792448	0,1134398	0,1360255	0,2753023	0,6116726	0,0043348	0,5717060	0,0028498	0,3856555	0,3588664	0,3352241	0,3469311	0,1515560	0,1433756	0,5210625	0,6150811	0,6178253	0,2068529	0,2818544	0,6998482	0,3247370	0,0126801	0,5329732	0,2514910	0,5733871	0,0029269	0,1407601	0,2577627	0,0868913	0,3476342	0,0348244	0,4572855
240	0,2775031	0,8131650	0,0750339	0,4823203	0,0163045	0,0281653	0,5426709	0,1545822	0,0316472	0,3716038	0,1514959	0,7178928	0,5747785	0,0023173	0,4296142	0,2201086	0,0812267	0,6263631	0,0103694	0,1144912	0,4925606	0,2184720	0,6602893	0,4762998	0,4051409	0,1830817	0,1375929	0,3942749	0,3315190	0,5174979	0,1052433	0,2927692	0,4364596	0,0653075	0,1212127	0,2670146	0,5659548	0,0106444	0,5433286	0,0083716	0,4176413	0,4281000	0,3437791	0,3128832	0,1756347	0,1832992	0,4807373	0,6093079	0,5469321	0,2022974	0,2795962	0,4755504	0,3984642	0,0032564	0,6074464	0,2189818	0,7804421	0,0066369	0,1643813	0,2580582	0,0553400	0,3769326	0,0413487	0,5169125
260	0,2360913	0,6996676	0,1084009	0,4810064	0,0056254	0,0703611	0,4539340	0,1399264	0,0228678	0,3808934	0,1350146	0,8911018	0,5800984	0,0043942	0,4131597	0,2206573	0,1182441	0,6756503	0,0125558	0,0889996	0,5896591	0,2101318	0,6651822	0,5129113	0,2892349	0,1051762	0,1693277	0,3767403	0,3181060	0,3813734	0,1020630	0,1915441	0,4697461	0,0468257	0,1217844	0,2868415	0,5780399	0,0042381	0,4997652	0,0080448	0,3454521	0,5149607	0,3421296	0,4348277	0,1127572	0,2458642	0,5189877	0,4940477	0,5306743	0,2296200	0,3135935	0,5462654	0,3216494	0,0023833	0,6435355	0,2862417	0,7822561	0,0207224	0,1428428	0,2038610	0,0683599	0,4607507	0,0514853	0,5441601
280	0,2045605	0,6634080	0,0854887	0,5396691	0,0222810	0,0855461	0,6134896	0,1219812	0,0210626	0,4961454	0,1235225	0,7185878	0,5470836	0,0013774	0,4581628	0,2688381	0,1318126	0,5777817	0,0045896	0,1042736	0,5993762	0,1955945	0,6677710	0,3462854	0,2500568	0,0801790	0,2110942	0,4393437	0,4169754	0,4693214	0,1075519	0,2114262	0,4800400	0,0795710	0,1045609	0,3822196	0,5250421	0,0093303	0,6718016	0,0181999	0,4427484	0,3470037	0,3590595	0,3129732	0,1198469	0,2217705	0,4928996	0,5171933	0,6556630	0,1683037	0,2526210	0,5818408	0,4483985	0,0046200	0,6175073	0,2853929	0,7322216	0,0306621	0,1139509	0,2592020	0,0468351	0,4287878	0,0281174	0,5444037
300	0,1909945	0,7384725	0,1006449	0,6106791	0,0377364	0,0317965	0,6257524	0,1276577	0,0184397	0,4096498	0,1766986	0,8035548	0,4859383	0,0063659	0,4941197	0,2217923	0,1484041	0,6025101	0,0088202	0,0930212	0,5676281	0,1987195	0,5567650	0,4105159	0,3731762	0,1332903	0,1583922	0,3940092	0,3672225	0,3973846	0,1511921	0,2491550	0,4023952	0,0489374	0,1184608	0,2006535	0,5321393	0,0167867	0,5848145	0,0045236	0,4627825	0,3891020	0,3825687	0,3935507	0,0889012	0,3335559	0,5683506	0,5639530	0,7007378	0,1777682	0,3376351	0,6690816	0,3619440	0,0024186	0,5914056	0,2476448	0,6617755	0,0637317	0,1483297	0,3132953	0,0660172	0,4308518	0,0410250	0,4362937
320	0,2033510	0,8725497	0,0850132	0,5970475	0,0375889	0,0370584	0,6111614	0,1688456	0,0291099	0,4376120	0,1017645	0,6684762	0,5173838	0,0009021	0,3273980	0,1923282	0,0980374	0,6958754	0,0251951	0,0855073	0,4716517	0,1847873	0,6709182	0,3071462	0,2928700	0,1831698	0,1075647	0,5175254	0,4057193	0,4741538	0,0799864	0,3366468	0,3709177	0,0694178	0,0557801	0,2349568	0,5028970	0,0063854	0,6574680	0,0044646	0,4581351	0,3682222	0,3263232	0,3624171	0,0830183	0,1899194	0,6338680	0,4809609	0,5715756	0,2235383	0,2743280	0,6317101	0,3381864	0,0026173	0,6363781	0,2965089	0,6365177	0,0363121	0,1273750	0,2337656	0,0459286	0,4418273	0,0413463	0,6969007
340	0,2288016	0,7490451	0,0651899	0,6074812	0,0143755	0,0500335	0,4151632	0,1863328	0,0187941	0,5073061	0,0919399	0,7272681	0,5374237	0,0020004	0,3987242	0,1677447	0,0489494	0,6180361	0,0264196	0,0767666	0,4956921	0,2903823	0,6322477	0,3426894	0,2705699	0,1166051	0,1256629	0,4858861	0,3782185	0,5644410	0,0952890	0,2898977	0,4392195	0,0708646	0,1167389	0,3289104	0,5230309	0,0022462	0,6453575	0,0056886	0,4574486	0,4302552	0,3072306	0,3015753	0,0941710	0,1760789	0,5301062	0,5706204	0,7256033	0,2202979	0,3280574	0,5695254	0,2838976	0,0065457	0,5065017	0,3172213	0,7264010	0,0600372	0,1461250	0,1840762	0,0614570	0,3347959	0,0312819	0,5505711
360	0,2252248	0,7937859	0,0738265	0,6965926	0,0185159	0,0784356	0,4777179	0,2035263	0,0248878	0,4187790	0,1107756	0,7105492	0,5061522	0,0007625	0,4229133	0,2083079	0,0700527	0,5698761	0,0303401	0,1190536	0,5202026	0,2508947	0,6576140	0,4076374	0,2942543	0,1579144	0,1950861	0,3790611	0,4051698	0,5256277	0,1292088	0,1870195	0,3722429	0,0853727	0,0997867	0,2941807	0,4503665	0,0184489	0,6567115	0,0081898	0,4633941	0,4431409	0,3918945	0,3689479	0,0622686	0,1705421	0,5767210	0,6345983	0,7266805	0,2855188	0,3957701	0,5829938	0,3824046	0,0012487	0,6575044	0,2548558	0,6192964	0,0297713	0,1131109	0,2019914	0,0878879	0,3378104	0,0160306	0,6002448
380	0,2515463	0,6951006	0,0644241	0,7854520	0,0174021	0,0269370	0,5500850	0,2229426	0,0215640	0,4613711	0,1465825	0,6537898	0,4583858	0,0001475	0,4814973	0,2184272	0,0446024	0,6999402	0,0273928	0,0824464	0,5683649	0,2358967	0,7032179	0,4043844	0,2969633	0,2209762	0,1391002	0,4155059	0,3894565	0,5066329	0,0968284	0,2207247	0,3692386	0,0883950	0,0604692	0,2733344	0,5319067	0,0030698	0,7958785	0,0455268	0,4015747	0,4571435	0,3813744	0,2862257	0,1883978	0,2173231	0,6072015	0,4820951	0,6892420	0,2964868	0,3081003	0,6211397	0,4223761	0,0015335	0,6844553	0,2830146	0,6154664	0,0423345	0,1293446	0,2266778	0,0704312	0,4528609	0,0526535	0,4391353
