"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
100	0,8431745	0,3315164	0,5282990	0,0517967	0,4682199	0,3134260	0,2741723	0,7724915	0,8860087	0,3200044	0,3496527	0,1076035	0,1910540	0,9823533	0,9032677	0,9043072	0,5731685	0,1208185	0,4459218	0,7952453	0,8565209	0,6049304	0,3700808	0,6296326	0,1667067	0,6648267	0,5629823	0,9206946	1,0105547	0,8369992	0,0503499	0,8335761	0,9837165	0,0916471	0,6373568	0,4785902	0,6221996	0,0538693	0,6741945	0,8312923	0,0770390	0,0454575	0,4509368	0,3441092	0,4589349	0,4706971	0,1975954	0,8939775	0,2481585	0,5398944	0,6782432	0,6669376	0,3809660	0,9941014	0,5902151	0,1640530	0,8119162	0,3447681	0,9902287	0,7128440	0,5838579	0,9309955	0,7721708	1,0123376
120	0,8100431	0,2913272	0,5853043	0,0482973	0,4417734	0,3020676	0,2426590	0,7899112	0,8423303	0,3001763	0,3748049	0,1005137	0,1806238	1,0052386	0,9187976	0,8971900	0,6008375	0,1766164	0,4214740	0,8344081	0,8252141	0,6138985	0,3346061	0,6092690	0,1717909	0,6665016	0,5591987	0,9049574	1,0145364	0,7976070	0,0372339	0,7598714	1,0128323	0,0831637	0,5774174	0,4630963	0,5920773	0,0479490	0,7598937	0,8296722	0,0794501	0,0348694	0,5448420	0,3600082	0,4429162	0,5043925	0,1713163	0,9398075	0,2323210	0,5161930	0,7228774	0,6676853	0,4126575	1,0363996	0,6930637	0,2900782	0,8829124	0,3073748	0,9729994	0,6880675	0,5171353	0,9926041	0,7175284	0,9622497
140	0,8630066	0,3338337	0,5578278	0,0479602	0,4183795	0,3259122	0,3148716	0,7454710	0,8220883	0,3315604	0,4205959	0,0988531	0,1998888	0,9926306	0,8390597	0,8856759	0,5128378	0,2003391	0,4375332	0,8587826	0,7944589	0,5707104	0,3367022	0,6126194	0,1618151	0,6528188	0,5869438	0,9434890	0,9474076	0,8017358	0,0291573	0,6539969	1,0855741	0,0833528	0,5874235	0,4574855	0,6349775	0,0496765	0,7607705	0,8357088	0,0955323	0,0428746	0,4975379	0,3162552	0,4973433	0,5456666	0,1348042	0,8935460	0,2185734	0,4850652	0,7407470	0,6656515	0,3687265	0,9740733	0,7860821	0,3119408	0,9494085	0,2665846	0,9254287	0,6422613	0,4636662	1,0236795	0,7985969	0,9411087
160	0,8712406	0,3375719	0,6021271	0,0379423	0,4127805	0,3112656	0,2992266	0,8006726	0,8613922	0,3165064	0,3845408	0,0700615	0,1786376	1,0760334	0,8680337	0,8526356	0,5211129	0,2687494	0,4129878	0,8777223	0,7439765	0,5114217	0,3344152	0,6125866	0,1797463	0,6103984	0,6342114	0,8671458	0,9696073	0,7683773	0,0331418	0,6330498	1,0647945	0,0851905	0,6002714	0,4592177	0,5969801	0,0644379	0,7694115	0,8694280	0,1018153	0,0477302	0,4618537	0,3333049	0,4671004	0,5601469	0,1173777	0,8803588	0,1792004	0,4463748	0,6931083	0,6599198	0,2804963	0,9608064	0,8446996	0,4419328	0,9151996	0,2093638	0,9662435	0,5970752	0,4044156	1,0293955	0,7884400	0,9978811
180	0,8675529	0,2828168	0,6193742	0,0456505	0,4218539	0,3093350	0,2930004	0,8442234	0,8738859	0,3315392	0,4069272	0,0675317	0,1584962	1,0833494	0,9391021	0,8650699	0,5372173	0,3472663	0,4067820	0,8505232	0,7221449	0,4913557	0,3485861	0,5743503	0,1593645	0,6190508	0,6772107	0,8574300	0,9154069	0,8411030	0,0315339	0,6217082	1,1356668	0,0786246	0,6537294	0,4504141	0,6379694	0,0800533	0,7692247	0,8593642	0,1112674	0,0393955	0,4740298	0,2772741	0,4514651	0,4546767	0,1202167	0,8073059	0,1821226	0,4038100	0,7063019	0,7161743	0,2809105	0,9818213	0,8303907	0,4475204	0,8769409	0,1854064	0,9739134	0,5964189	0,3818147	1,0395806	0,8675665	1,0153244
200	0,8511136	0,2986770	0,5689430	0,0318897	0,3499637	0,2962914	0,3329851	0,7880542	0,9340015	0,3769039	0,3832772	0,0786115	0,1781211	1,0772524	0,9945878	0,8554454	0,5139987	0,3347836	0,3901199	0,8905060	0,8637246	0,4782300	0,4179701	0,5844263	0,1697397	0,6109679	0,6195970	0,8466504	0,9896178	0,9028199	0,0299205	0,6083843	1,0382946	0,0788213	0,6584331	0,4280243	0,6069802	0,0998627	0,7605307	0,9294272	0,1212593	0,0388989	0,4104689	0,2930555	0,4249684	0,4991793	0,1003527	0,8215649	0,1836223	0,3568000	0,7422955	0,7561412	0,2437346	0,9737754	0,8932037	0,4174825	0,8439734	0,2009100	0,9407494	0,6235292	0,3813013	1,0070754	0,7863960	1,1393802
220	0,8949605	0,2933096	0,5280481	0,0419735	0,3690551	0,2765691	0,3257569	0,7902689	0,8980533	0,3844699	0,3879519	0,0980846	0,1889065	1,0001388	1,0329116	0,8542737	0,4747957	0,3974791	0,3432121	0,9010639	0,8998536	0,4472987	0,4571524	0,5229469	0,1911024	0,5864800	0,5921105	0,8490032	0,9561405	0,8537964	0,0364758	0,6204036	1,0386521	0,0860076	0,6293135	0,4308466	0,5411318	0,0821098	0,7907736	0,8020336	0,1103180	0,0480718	0,4053512	0,2910099	0,4133499	0,4649196	0,0898993	0,8291811	0,1499390	0,3065587	0,7419098	0,7096923	0,1866410	0,9252509	0,9410949	0,3873587	0,7740662	0,1678537	0,9521739	0,6556860	0,3912458	0,9937255	0,8491108	1,0605676
240	0,8680158	0,3003096	0,5277738	0,0289311	0,3496566	0,2950779	0,3085734	0,7864760	0,8897521	0,3556593	0,3662124	0,0904109	0,1974711	1,0029884	1,0195518	0,8743858	0,5097755	0,3972093	0,3618672	0,8502889	0,9124294	0,4223542	0,4338046	0,5406698	0,1821665	0,6043844	0,5380550	0,7771478	1,0282082	0,8386366	0,0270162	0,5228388	1,0249778	0,0727183	0,6280599	0,4277576	0,6093844	0,1269130	0,8472222	0,7048192	0,1323837	0,0688593	0,3714177	0,2771948	0,4357334	0,5043092	0,1097468	0,8445208	0,1903294	0,2812293	0,7351032	0,6985424	0,1583198	0,9256790	0,9304070	0,4386448	0,7991445	0,1620616	0,8517018	0,6525440	0,3716565	1,1201647	0,9025319	0,9548369
260	0,8095408	0,3037226	0,5727666	0,0358829	0,3339810	0,2842986	0,3164803	0,7813839	0,8762883	0,3439085	0,3826994	0,0919646	0,1816867	0,8722172	0,9766157	0,8565899	0,5313465	0,3643746	0,4180214	0,8451802	0,8934642	0,4146385	0,4656711	0,5170391	0,2012958	0,6069575	0,5418553	0,8509679	0,9824463	0,8198830	0,0311430	0,5068581	0,9371429	0,0631445	0,6256115	0,4506459	0,5585643	0,1285351	0,8672223	0,6703791	0,1189984	0,0740240	0,3928792	0,2909361	0,4194802	0,4812774	0,0944364	0,8871399	0,1875549	0,3143323	0,7246531	0,7379155	0,1677485	0,8907839	0,9314219	0,4808532	0,7399702	0,1616447	0,9021834	0,6427219	0,3288764	1,0828181	0,9004694	0,9273357
280	0,8502617	0,2990501	0,5942718	0,0261827	0,3181939	0,3000363	0,3299185	0,7836609	0,8600805	0,3603989	0,3449282	0,0846420	0,1699231	0,9936787	1,0358247	0,8524563	0,5189841	0,3158326	0,4474682	0,8503171	0,8625187	0,4279401	0,4897223	0,5814848	0,2169757	0,5786843	0,5665195	0,8288094	1,0210313	0,8005588	0,0309134	0,4843670	1,0046867	0,0566424	0,6323496	0,4464048	0,5960877	0,1398576	0,8772110	0,6459699	0,1163967	0,0639044	0,4199953	0,2776941	0,4768158	0,5206357	0,0923684	0,8936900	0,2308957	0,3326742	0,7116080	0,7449871	0,1504848	0,8637847	0,9296983	0,5604552	0,7657460	0,1621551	0,8791997	0,6131554	0,2968468	1,0412944	0,8914078	0,8901272
300	0,8608563	0,3139888	0,5819196	0,0451911	0,3525296	0,2828368	0,2906967	0,7981032	0,8113413	0,3494153	0,3702803	0,0951262	0,1818463	0,9875432	0,9970586	0,8203900	0,5669208	0,3607747	0,5020131	0,8638164	0,8707907	0,4588430	0,4671587	0,5770443	0,2183452	0,5561392	0,5200480	0,8437000	1,0389990	0,8164522	0,0306616	0,4980284	1,0974881	0,0761620	0,6137080	0,4240968	0,5827465	0,1172723	0,7951538	0,6319401	0,1177097	0,0600674	0,4514601	0,2704461	0,5098663	0,5725412	0,1008532	0,8954285	0,1870932	0,3328203	0,7593414	0,6735198	0,1341757	0,8892043	0,9460958	0,5774855	0,7567720	0,1615122	0,8176866	0,6214981	0,3424165	0,9958928	0,8773443	0,8305015
320	0,9138104	0,3175735	0,4959392	0,0516041	0,3542807	0,2692654	0,2680230	0,8137289	0,8336667	0,3579745	0,3882312	0,0926357	0,1860823	0,9384053	1,0328321	0,7985884	0,5318353	0,3180947	0,5505821	0,8323564	0,8664048	0,4748353	0,4381170	0,5696644	0,1786658	0,5893092	0,4582107	0,7656259	1,0315934	0,8593652	0,0395820	0,5827529	0,9873311	0,0989416	0,6296101	0,4442736	0,5560695	0,1089403	0,7630996	0,5654562	0,1106198	0,0429284	0,4338250	0,2615194	0,4642132	0,5765377	0,1065865	0,9179917	0,2057202	0,2867928	0,7139592	0,6863553	0,1099741	0,9042563	0,9546239	0,6264421	0,7996098	0,1683099	0,8851818	0,6157933	0,2817576	1,0744428	0,8540075	0,8949159
340	0,9099976	0,3635461	0,5024779	0,0552453	0,3837016	0,2687200	0,3237753	0,7868778	0,7919318	0,3639394	0,3921734	0,0877059	0,1903708	0,9142869	0,9910786	0,8670559	0,5330706	0,2689579	0,4404450	0,8725544	0,7998119	0,4487273	0,3884177	0,5578921	0,1761747	0,6104833	0,4853618	0,8249621	0,9714914	0,8755834	0,0271275	0,6489622	1,0001495	0,1088395	0,6079855	0,4292869	0,5486491	0,0949933	0,7846515	0,5945200	0,1081280	0,0655134	0,5223144	0,2476983	0,4429074	0,5497243	0,0899943	0,9489719	0,1942618	0,2823249	0,7250761	0,6876932	0,1082888	0,9273791	0,9251158	0,5177189	0,8154916	0,1690166	0,9590441	0,6432916	0,3080249	0,9822676	0,7523601	0,9710949
360	0,8484122	0,3491522	0,5036296	0,0470880	0,4047690	0,2576412	0,3921205	0,7610321	0,8886484	0,3003668	0,3395304	0,0802383	0,2423335	0,9550349	0,9666626	0,8836487	0,5216977	0,2970889	0,4404778	0,8459497	0,8135356	0,4338256	0,4231105	0,5380484	0,1832957	0,6096694	0,4955581	0,7494782	0,9913238	0,9054268	0,0235750	0,6912450	1,0058462	0,1099586	0,5783501	0,4027795	0,5301396	0,0636360	0,8392828	0,6570898	0,1075203	0,0554286	0,5634295	0,2710251	0,4174149	0,5013393	0,0866468	0,9073093	0,1545216	0,3145811	0,7055401	0,6505683	0,1246820	0,9523859	0,9315823	0,3810925	0,8472911	0,1379427	0,9669127	0,6333540	0,3421768	1,0057376	0,6879139	1,0879765
380	0,8830561	0,3567009	0,5134936	0,0498979	0,3831893	0,2551614	0,3696930	0,7379478	0,7838920	0,3206216	0,3269763	0,0837170	0,2120636	0,9627082	0,9538307	0,9309696	0,5417075	0,3522542	0,4338563	0,8766174	0,8776628	0,4196429	0,3828310	0,5693288	0,1565447	0,6373288	0,5132429	0,7854415	1,0178382	0,8979219	0,0157241	0,6630734	0,9822906	0,1049547	0,5493053	0,4276619	0,5247154	0,0689445	0,7765953	0,7156921	0,0845034	0,0622237	0,5128370	0,2701142	0,4452042	0,4718155	0,0738912	0,8202165	0,1555944	0,2859792	0,7003790	0,7381579	0,1423887	1,0053049	0,8307810	0,3252425	0,8946753	0,1729317	0,9871962	0,6427400	0,3496224	0,9411950	0,6434064	1,0110305
400	0,8516798	0,3345853	0,5021119	0,0390871	0,3867600	0,2931951	0,3194083	0,7274157	0,7554512	0,3498958	0,3473574	0,0814603	0,2311302	0,9171971	0,9249506	0,8823256	0,5084228	0,3666623	0,4232293	0,8929362	0,8781852	0,3813572	0,3581202	0,5610526	0,1337689	0,5946797	0,5556796	0,8140838	1,0623145	0,9066751	0,0156875	0,6111469	1,0029415	0,0737665	0,5540629	0,3902990	0,4635469	0,0557968	0,8830481	0,6743248	0,1115140	0,0612332	0,5057896	0,3490919	0,4967174	0,4933492	0,0707632	0,8244302	0,1446112	0,2970266	0,6725558	0,7425368	0,1265080	0,9843365	0,8007548	0,3868101	0,8845684	0,1454173	0,9855260	0,6064568	0,3490059	0,9067046	0,6181137	1,0392399
420	0,8182414	0,3267715	0,5099026	0,0504710	0,4049947	0,3129200	0,2987527	0,7707976	0,7559521	0,3522345	0,3426903	0,1072177	0,2393823	0,9034263	0,9753156	0,8714499	0,5484190	0,4152270	0,4762844	0,8709879	0,7798832	0,4225217	0,3826130	0,5314369	0,1147582	0,6530773	0,5300097	0,8250480	0,9914724	0,9203890	0,0289845	0,6096729	1,0304212	0,0821426	0,5268982	0,4388574	0,5162597	0,0702375	0,8298656	0,6493656	0,1122863	0,0613814	0,5577323	0,3120937	0,4934546	0,5420535	0,0883109	0,8428708	0,1678038	0,3013829	0,6898576	0,7181705	0,1106045	0,9459006	0,8549389	0,5063461	0,8429005	0,1240430	0,9654635	0,6287455	0,3859043	0,8792528	0,6292132	1,0258165
440	0,7964061	0,3129016	0,5561544	0,0347501	0,3995398	0,2979914	0,3331682	0,7975517	0,8336027	0,3430607	0,3861768	0,0966202	0,2086007	0,9211238	1,0385147	0,8138016	0,5595088	0,4387480	0,4855967	0,8925868	0,7860847	0,4197228	0,3694894	0,5118877	0,1207342	0,6597076	0,5125289	0,8601327	0,9953178	0,8999266	0,0225882	0,5982713	1,0367617	0,0940190	0,5918413	0,3964536	0,5269278	0,0839785	0,8578449	0,7211034	0,1170870	0,0681875	0,5501815	0,2936437	0,4735843	0,5276599	0,0760164	0,8679666	0,1476094	0,2778085	0,7641179	0,6277389	0,1019584	0,8942376	0,8805469	0,4877654	0,8821666	0,1092544	0,9884422	0,5680138	0,4034808	0,8903285	0,6936970	1,0493616
460	0,8023440	0,2932502	0,5650935	0,0653824	0,3923530	0,2953725	0,3663494	0,7661365	0,7935870	0,3180201	0,3801748	0,0965633	0,1763648	1,0163650	1,0471304	0,8428502	0,5291722	0,4180332	0,4661220	0,8280144	0,8231468	0,4281596	0,3040646	0,5276668	0,0916898	0,6539505	0,5382740	0,9022864	0,9789754	0,8754840	0,0291040	0,6148802	0,9284288	0,0860964	0,5562676	0,3942494	0,5600748	0,0610741	0,8735928	0,7304432	0,0974041	0,0693179	0,5934733	0,2770517	0,4696394	0,5787814	0,0920034	0,8741866	0,1686476	0,2803598	0,7838048	0,6541281	0,1275309	0,9136652	0,9714133	0,5351583	0,9363625	0,1241171	0,9798736	0,5869498	0,3961362	0,9332802	0,6580584	1,0356038
480	0,7887463	0,3868303	0,5605778	0,0255785	0,3651280	0,2787539	0,3714823	0,7865489	0,8714618	0,3783901	0,3638022	0,1023747	0,1938656	0,9453254	1,0642887	0,8075851	0,5370794	0,3827777	0,4797101	0,8516671	0,7559594	0,3977238	0,2705246	0,4974007	0,1018536	0,6005528	0,5559058	0,8143426	0,9519560	0,8018316	0,0506887	0,5587713	0,9442903	0,0944808	0,5608518	0,4335984	0,6184614	0,0787886	0,8824496	0,7469175	0,0965963	0,0604103	0,6147864	0,2634913	0,5258945	0,5968698	0,1157870	0,8870195	0,1624490	0,3174107	0,7840459	0,7068153	0,1471244	0,8763717	0,9190458	0,6149861	0,9671990	0,1349599	0,9863219	0,5828522	0,4007636	0,9364382	0,7308859	0,9647567
500	0,7673055	0,3593881	0,5552914	0,0341056	0,3307717	0,2729737	0,3523594	0,7885367	0,8847979	0,3807039	0,3671779	0,1121873	0,2045967	0,8964295	1,0126100	0,8167171	0,4995166	0,3241855	0,4757264	0,8531708	0,8018044	0,3552396	0,2765452	0,5283944	0,1261058	0,6512092	0,5998736	0,8789937	0,9536052	0,8230513	0,0393452	0,5989758	0,9258445	0,0744061	0,6217236	0,4503080	0,6784332	0,0891485	0,9374739	0,7559551	0,1016020	0,0656798	0,6790171	0,2743011	0,4944499	0,5431931	0,1161633	0,8688203	0,1910161	0,3199445	0,7961339	0,6437385	0,1565681	0,8747434	0,9015248	0,6250376	0,9932046	0,1411323	0,9475969	0,5514672	0,3916861	0,9332620	0,6791116	0,8942099
520	0,8112395	0,3718104	0,5269374	0,0249412	0,3759549	0,2846352	0,3112250	0,7672289	0,8784955	0,4157208	0,3904298	0,0851372	0,1991529	0,9107400	1,0005995	0,8039034	0,5148751	0,3782697	0,4775399	0,8571358	0,8320206	0,3497010	0,3044511	0,4790654	0,1136577	0,6392019	0,5496543	0,8969035	1,0202595	0,8027094	0,0381426	0,6454480	0,8904664	0,0917070	0,5558613	0,4772363	0,5943980	0,1288075	0,8774509	0,7451854	0,1128527	0,0753071	0,6464064	0,2816701	0,4675209	0,5705898	0,1288398	0,8998958	0,1718647	0,3318086	0,7755658	0,7143274	0,1256546	0,9247524	0,8917254	0,5506277	0,9638700	0,1281759	0,8402285	0,5888701	0,3866090	0,9832722	0,6609077	0,9807456
540	0,8421766	0,3550495	0,5262227	0,0362586	0,4146560	0,2655997	0,3342633	0,7568641	0,8240308	0,4176300	0,4053917	0,0938679	0,2193525	0,9487869	0,9718523	0,8255722	0,5651802	0,3580838	0,4694213	0,8154771	0,7845430	0,3670347	0,2999907	0,5115377	0,1176666	0,6273350	0,5720240	0,9020601	1,0240344	0,7471733	0,0298873	0,5877982	0,9520466	0,0900620	0,5794316	0,4301804	0,6439395	0,1279891	0,8946423	0,7645836	0,1091692	0,0669259	0,6193216	0,2774787	0,4715280	0,5980305	0,1194476	0,9800656	0,1622885	0,3176141	0,7415767	0,6596730	0,1228436	0,9246175	0,9264401	0,5190928	0,9864941	0,1251294	0,8347455	0,5738420	0,4089824	0,9704845	0,7035896	1,0374056
560	0,8210400	0,3640957	0,5216585	0,0510906	0,4310232	0,2988371	0,2956633	0,8062637	0,7761532	0,3972051	0,3643743	0,0860917	0,2271373	0,9987696	0,9874473	0,8111494	0,5653054	0,3578046	0,4641692	0,8718615	0,8212971	0,3911317	0,3062987	0,5212597	0,1443749	0,6511991	0,5728348	0,8469241	1,1298209	0,7594464	0,0373219	0,6016855	1,0053362	0,0829608	0,5935863	0,4169693	0,6969228	0,1813292	0,8304795	0,7519194	0,1131592	0,0655079	0,6382596	0,2779063	0,4736807	0,5520020	0,1356581	0,9749154	0,1679906	0,3555736	0,7249206	0,6857295	0,1426007	0,9507743	0,9604188	0,5240582	0,9532580	0,1351554	0,8627367	0,5590966	0,4009450	0,9269985	0,7220226	0,9208704
580	0,9103542	0,5945145	0,5202125	0,0623239	0,5114743	0,3952206	0,2812876	0,7809261	0,8272355	0,2962782	0,3210871	0,0828408	0,2120242	0,9917087	0,9957060	0,8220096	0,7621216	0,6055101	0,3810381	0,8553829	0,7827582	0,4084658	0,3261463	0,5375745	0,2419979	0,4369061	0,5988775	0,8718951	0,9013602	0,7623308	0,0418037	0,5867159	0,9078097	0,0861835	0,6109462	0,4224833	0,6223827	0,4039080	0,7064294	0,7176177	0,1222422	0,0459287	0,6013509	0,3381416	0,4645548	0,5059476	0,3805012	0,9406222	0,2255065	0,3522811	0,7328935	0,6886495	0,1810510	0,8982640	0,9275953	0,4833119	0,8613563	0,1302512	0,8903407	0,5645506	0,3655275	0,7981728	0,6435142	0,9360763
600	0,9520669	0,7846567	0,5291891	0,0370265	0,5693932	0,4398999	0,3354641	0,7709140	0,8230520	0,2751057	0,3174977	0,0735861	0,1982578	0,9849786	0,9642769	0,8294656	0,8295856	0,6584611	0,4149146	0,8569250	0,8201722	0,3559125	0,3975420	0,5532684	0,2955949	0,3613610	0,5918442	0,9072607	0,8562301	0,7121230	0,0393779	0,6940858	0,9159832	0,0956241	0,5955433	0,3835092	0,6562928	0,4794724	0,6911603	0,7348683	0,1098972	0,0585486	0,5079928	0,3703623	0,4039163	0,4324713	0,5103523	0,9339840	0,1589030	0,3728418	0,7041887	0,7208645	0,2258436	0,8914517	0,9060483	0,3407591	0,9048304	0,1811917	0,9701238	0,5688690	0,3656637	0,6719604	0,5454816	1,0354112
620	1,0848871	0,8545139	0,5491359	0,0321622	0,6176299	0,5183022	0,3616464	0,7693520	0,8394393	0,2135861	0,3453302	0,0767375	0,1846396	0,9609971	0,9606641	0,8264768	0,9770738	0,4988002	0,3828913	0,8738044	0,8428049	0,3392913	0,3936761	0,6165015	0,3360478	0,3342267	0,5688702	0,8790648	0,7494615	0,8312031	0,0301112	0,8187298	0,8877788	0,1119959	0,6144738	0,4049724	0,6249456	0,4625869	0,6682538	0,7569529	0,1036048	0,0629207	0,4242438	0,3594855	0,3907064	0,4347559	0,5842470	0,9089382	0,1411633	0,4071009	0,7115261	0,6621508	0,2284138	0,8989155	0,8185160	0,2831479	0,8129173	0,2361910	1,0046543	0,5853211	0,3933638	0,5755972	0,4663068	1,0849538
640	1,0903824	0,9069817	0,5044093	0,0402395	0,6257035	0,5880206	0,3239738	0,7230216	0,8534781	0,1685028	0,3182768	0,0640278	0,1904378	1,0627483	0,9544125	0,8201447	1,0908179	0,4679935	0,4025182	0,8626966	0,8864807	0,3742241	0,3989740	0,6232200	0,3507610	0,3014261	0,5653518	0,8560650	0,7499126	0,9109256	0,0207195	0,8266584	0,8505185	0,1069303	0,6281954	0,4619677	0,5960256	0,5214993	0,6156953	0,7215375	0,0985817	0,0455957	0,4579278	0,3374476	0,4127605	0,4762486	0,6391511	0,8259712	0,1584093	0,3647549	0,7066588	0,6711938	0,2127829	0,9011947	0,7486594	0,1974399	0,7740884	0,2456013	1,0385917	0,6609797	0,4073386	0,5231966	0,4169503	1,0853514
660	1,0284615	0,8681046	0,4481348	0,0209497	0,6563555	0,5461434	0,3161698	0,7650525	0,8815614	0,1528916	0,2835307	0,0716503	0,1783338	1,0760632	0,9133929	0,8281231	1,0847842	0,3317284	0,4360273	0,8753469	0,8420318	0,3515049	0,3977075	0,6999864	0,4299843	0,2885103	0,5251036	0,8997521	0,6804885	0,8999766	0,0224483	0,8808001	0,8782670	0,1104084	0,5418325	0,5064866	0,5404862	0,4740795	0,5342460	0,7481211	0,0896259	0,0445234	0,4436876	0,3737818	0,3903320	0,4241894	0,6872651	0,8230458	0,1377679	0,3419631	0,6729748	0,6380921	0,2765648	0,9036788	0,6264642	0,1569440	0,7660204	0,3383168	1,0737040	0,6668199	0,5024598	0,5444581	0,4515282	1,0360786
680	1,0048921	0,8990640	0,4625720	0,0319178	0,6865590	0,5752443	0,3843666	0,7771795	0,8837368	0,1316909	0,2927766	0,0714927	0,1874009	1,0559459	0,9893487	0,8310153	1,0691171	0,2242285	0,4622086	0,8875147	0,8060895	0,3482318	0,4066620	0,7279859	0,4180638	0,2458684	0,5510141	0,9225592	0,7265413	0,8928652	0,0257434	0,8501390	0,8836273	0,0856049	0,6175474	0,5796324	0,5896674	0,4943842	0,4832647	0,8334013	0,0927115	0,0579920	0,4189100	0,4081099	0,4173272	0,3623155	0,6712636	0,8959626	0,1373149	0,3654739	0,6819032	0,6879077	0,3741295	0,9289556	0,5572882	0,1275023	0,7872641	0,3938025	0,9612625	0,6757414	0,5706314	0,5560142	0,4535699	1,0258455
700	0,9888295	0,9590387	0,4533598	0,0521559	0,7044544	0,5851016	0,3599658	0,7564982	0,8785552	0,1264900	0,3048447	0,0748488	0,1998915	0,9915997	1,0072710	0,8563450	1,0273348	0,1893637	0,4166183	0,7780444	0,7729693	0,3719980	0,4120934	0,7212883	0,4066124	0,2806602	0,5842624	0,9431656	0,7557979	0,9852296	0,0288530	0,8171609	0,9024203	0,1027411	0,6344744	0,6134494	0,5715061	0,4940929	0,4021153	0,7905521	0,0632649	0,0466872	0,4363315	0,3908983	0,4296362	0,4271957	0,7114490	0,9297294	0,1411073	0,3897876	0,7353139	0,6423552	0,3678716	0,9217341	0,4623121	0,0965701	0,7380550	0,4175442	1,0144448	0,6861236	0,5934253	0,5260385	0,4651051	1,0428001
720	1,0207856	0,9342358	0,4332127	0,0290646	0,7054337	0,5836170	0,3494618	0,7452345	0,8697412	0,1345782	0,2551440	0,0841198	0,2025334	1,0470321	1,0357443	0,8309182	1,0546148	0,1872083	0,4402529	0,7568899	0,8397776	0,3675165	0,4124207	0,7062760	0,3827782	0,3353779	0,6254604	0,9085583	0,7423466	0,9218526	0,0350817	0,8661134	0,8891370	0,0870855	0,6411817	0,5937043	0,5762202	0,4307517	0,3595310	0,7466451	0,0584909	0,0583394	0,5039329	0,4340437	0,4398440	0,4831418	0,6991961	0,9501618	0,1468100	0,3754490	0,7077566	0,6969352	0,3549820	0,9671771	0,4603249	0,1049896	0,8308303	0,4808649	1,0264304	0,6785698	0,5770887	0,5799215	0,4910215	0,9688413
740	0,9925785	0,9498138	0,4315362	0,0376645	0,7403446	0,6040685	0,2861975	0,7979234	0,8460437	0,1288251	0,2603065	0,0846554	0,1940850	1,0572979	1,0014793	0,8588081	1,0052551	0,1635162	0,4562067	0,8011930	0,7663800	0,3165412	0,3819020	0,7191445	0,3759883	0,3129935	0,6834219	0,9522233	0,7526816	0,9163432	0,0333306	0,8701986	0,8540561	0,0710342	0,6198424	0,6379845	0,5285172	0,4565862	0,3336855	0,8143639	0,0701777	0,0427843	0,5176067	0,4200833	0,4570980	0,4475481	0,6842651	0,9391113	0,1248116	0,4480980	0,7638375	0,6794600	0,3975024	1,0179207	0,3909992	0,1058719	0,7767089	0,5069139	1,0395213	0,7027841	0,5868078	0,6177763	0,5072352	1,0143358
760	1,0150207	0,9509647	0,4407783	0,0557289	0,7355978	0,5524295	0,3627417	0,7408550	0,8500554	0,1055307	0,2564950	0,0646681	0,1843819	0,9998934	1,0404283	0,8936360	0,9472496	0,1682021	0,4637671	0,8415649	0,7503314	0,3137302	0,4005101	0,7231423	0,3843178	0,3363500	0,5901478	0,9269654	0,7741612	0,9205381	0,0500073	0,9572918	0,8969473	0,0848141	0,6347141	0,6531152	0,5682479	0,4269026	0,2800322	0,7092618	0,0741137	0,0472281	0,5645318	0,3889340	0,5082320	0,4354212	0,6708531	0,9187743	0,1368318	0,5282883	0,7735810	0,7244909	0,3688354	0,9579565	0,3510876	0,1125777	0,8036318	0,5700457	0,9649682	0,7098354	0,6378744	0,5932207	0,5070290	1,0051816
780	0,9932010	1,0382232	0,4034231	0,0402615	0,7117961	0,5178043	0,3352448	0,7372693	0,8873486	0,1031051	0,3051149	0,0604232	0,1498011	0,9925726	1,0549673	0,9172041	0,9195207	0,1609828	0,4091422	0,8623162	0,7127899	0,3049649	0,3993743	0,7969060	0,3647383	0,3491619	0,5926638	0,9544206	0,8326201	1,0126270	0,0579391	0,9401626	0,8992693	0,0954838	0,6471420	0,6382295	0,5683673	0,4141865	0,3145971	0,7897995	0,0625965	0,0560137	0,5467056	0,4086242	0,4691715	0,4567200	0,6376250	0,9416096	0,1328124	0,5020983	0,7503991	0,6613481	0,3976010	1,0067647	0,3364528	0,0886909	0,8863393	0,5796349	0,9759918	0,6857468	0,6521312	0,5482611	0,5283304	1,0724817
