"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
160	0,6420105	0,6340765	0,2626653	0,0319309	0,5057464	0,3595360	0,1449624	0,4651489	0,6070108	0,4835139	0,4080566	0,2474102	0,1429985	0,4203323	0,6655690	0,7294867	0,6738449	0,0614701	0,2876358	0,3713483	0,5688243	0,7200157	0,2764936	0,6308595	0,6179338	0,1382250	0,5734256	0,7549925	0,4975952	0,7792960	0,0126922	0,4601150	0,6649381	0,0799803	0,4191825	0,5978242	0,5811726	0,5715515	0,1660348	0,5428192	0,0856624	0,0316630	0,2749386	0,2874630	0,2480433	0,3319175	0,4361231	0,5926131	0,1282577	0,4989664	0,7363967	0,6489706	0,4818385	0,6543099	0,2485753	0,0134913	0,5666237	0,3007176	0,7937005	0,5231406	0,8126892	0,5205968	0,2352157	0,6533438
180	0,6949560	0,7470214	0,2598702	0,0647408	0,5525339	0,4106198	0,1705575	0,6815573	0,4960003	0,5903684	0,4024807	0,3293911	0,1719114	0,5034887	0,6815468	0,6811828	0,6254052	0,0754671	0,3384598	0,4165228	0,5052471	0,6971733	0,2742769	0,6728246	0,3615122	0,1311705	0,5356223	0,7337047	0,4936218	0,8758167	0,0222155	0,4053810	0,6722066	0,0801010	0,6463875	0,6309116	0,6233542	0,5516722	0,1194395	0,6219644	0,1060664	0,0394963	0,3054602	0,3960118	0,3282502	0,3289614	0,4351830	0,5866768	0,1447289	0,4584659	0,6713840	0,7742033	0,3650375	0,6174323	0,2330377	0,0108394	0,5074404	0,2060046	0,6656034	0,4777993	0,5814287	0,5508037	0,1510056	0,7150032
200	0,6737059	0,7172868	0,3085861	0,0211114	0,5595968	0,4476818	0,2049133	0,5336378	0,6618879	0,5292509	0,6311612	0,3347639	0,1559059	0,5999536	0,7672301	0,5987120	0,5782603	0,1180933	0,2355275	0,4218475	0,5730801	0,6599057	0,2978592	0,5915466	0,5098556	0,0666285	0,4513584	0,6215923	0,5050275	0,8149139	0,0302806	0,4682870	0,6894504	0,0771215	0,5704770	0,6722897	0,4983297	0,6091256	0,1354620	0,5892758	0,1459226	0,0625959	0,4428282	0,3152355	0,3525189	0,3192084	0,4628123	0,6679019	0,1827268	0,4208651	0,7017577	0,7346093	0,4296224	0,6676692	0,2546253	0,0009079	0,5850917	0,2186030	0,7797157	0,5470286	0,7174225	0,5946733	0,1711256	0,7682781
220	0,7522020	0,7041778	0,3164347	0,0192066	0,5498549	0,3949527	0,1447767	0,4823556	0,6548418	0,5991089	0,6254873	0,3464163	0,1311551	0,5301619	0,6623999	0,5924685	0,7372336	0,1242681	0,2982785	0,3700638	0,6056385	0,6916766	0,3115093	0,6163204	0,3571448	0,1308035	0,5160385	0,5616320	0,5570240	0,8368449	0,0081916	0,4684710	0,5732856	0,0748937	0,6004543	0,6587391	0,5465356	0,6732852	0,1569572	0,6215668	0,1385040	0,0147742	0,4339750	0,3446398	0,4377164	0,3021469	0,3843611	0,5677704	0,1823957	0,5080969	0,7367316	0,7345511	0,3826876	0,7538755	0,2522635	0,0055404	0,5784646	0,1881228	0,6333704	0,4931567	0,5986298	0,6336452	0,1217175	0,6883946
240	0,6528550	0,7695004	0,3652426	0,0451496	0,6403964	0,3951631	0,1832373	0,3684927	0,6098539	0,6841360	0,5293206	0,3401105	0,2448191	0,5668082	0,7575346	0,7485323	0,8534514	0,1175769	0,2179893	0,3647612	0,5277588	0,8311345	0,2851393	0,5954188	0,3735775	0,0940702	0,5371795	0,5854012	0,4752297	0,8291973	0,0140271	0,4180239	0,5973842	0,0864703	0,5710892	0,6123449	0,4717020	0,6697127	0,2054705	0,6548091	0,1089947	0,0254674	0,4288237	0,2794711	0,3576280	0,3089101	0,4078523	0,5958514	0,1838162	0,3939560	0,6335361	0,8086723	0,3481952	0,7228204	0,2246471	0,0049369	0,5909544	0,2217039	0,7229965	0,6311362	0,6319246	0,7318049	0,1179690	0,7267881
260	0,7255495	0,7632151	0,3301182	0,0434163	0,5212975	0,4201541	0,2541765	0,5569261	0,6236733	0,6849931	0,4924744	0,3004643	0,1990098	0,5179394	0,9468696	0,6819359	0,8363599	0,1620066	0,2104323	0,4194199	0,6472372	0,7431757	0,2761937	0,4929561	0,4188025	0,0721972	0,5349483	0,7149860	0,5147606	0,6909693	0,0220901	0,5426394	0,6448154	0,0501323	0,5307538	0,4698821	0,5451198	0,5803482	0,1730038	0,6353268	0,0948444	0,0433074	0,4566435	0,2885074	0,3261296	0,3263428	0,4097987	0,6215500	0,1209919	0,4425795	0,5958017	0,6818707	0,3377606	0,7416657	0,2206841	0,0052998	0,6045216	0,2231419	0,6178004	0,6021837	0,7791691	0,5006409	0,2317380	0,6700711
280	0,6841551	0,5154902	0,4049139	0,0106848	0,5881199	0,3356302	0,2974972	0,4904421	0,5623766	0,7068816	0,5136922	0,3007251	0,2476974	0,5689881	0,6789366	0,5738725	0,7871627	0,1054981	0,3327434	0,4832653	0,6805856	0,6423533	0,2688665	0,6269072	0,4999251	0,1278144	0,5374193	0,9258067	0,5089400	0,6395760	0,0342853	0,4605931	0,6600067	0,0887635	0,5398611	0,4579215	0,5788681	0,7530950	0,1221752	0,8741973	0,1610229	0,0323583	0,4949169	0,2150689	0,3830634	0,3838639	0,3405469	0,7189558	0,1029963	0,3326321	0,6148189	0,8002204	0,3599771	0,7974731	0,3203568	0,0024501	0,6907270	0,2187198	0,8075418	0,5705169	0,7264636	0,5329570	0,1630675	0,7384529
300	0,7771351	0,8421186	0,3024547	0,0290089	0,5955528	0,3598648	0,2600545	0,5678353	0,5417391	0,7238427	0,4493218	0,3117246	0,2610226	0,4521573	0,8478266	0,5248287	0,6694678	0,1335356	0,2512939	0,5797217	0,7917852	0,9666390	0,3073378	0,6378925	0,3731936	0,0585787	0,5898701	0,7563795	0,5463135	0,6616765	0,0627176	0,3320527	0,5650734	0,0657886	0,5915822	0,5180337	0,4940590	0,5702185	0,1532300	0,7689671	0,1264100	0,0688627	0,4970066	0,2105545	0,3119566	0,2694554	0,3937700	0,6387346	0,1525968	0,3452891	0,5780548	0,6294865	0,4521226	0,7170225	0,2781190	0,0156809	0,7071197	0,1388371	0,6785719	0,6207110	0,7560894	0,5883740	0,1304731	0,7030413
320	0,7012983	0,6672721	0,2893700	0,0329952	0,5446914	0,3670436	0,2383712	0,5532315	0,6168096	0,7912127	0,4753556	0,3842662	0,3024334	0,4273861	0,8324909	0,5850662	0,7660790	0,0872385	0,3778168	0,4103287	0,6369939	0,7015896	0,2223327	0,5793558	0,4589121	0,0823724	0,5302130	0,7639825	0,5672526	0,7436691	0,0334515	0,3390139	0,6057969	0,0851510	0,5350023	0,5032328	0,5835795	0,6802996	0,1351025	0,8034877	0,1056696	0,0556487	0,6237889	0,2683184	0,3493544	0,3881989	0,3424868	0,6174901	0,1359735	0,3120550	0,5834288	0,7933553	0,3196893	0,6589305	0,3847540	0,0082317	0,6325237	0,2626138	0,6691720	0,6527228	0,5604683	0,4904424	0,1714183	0,7489166
340	0,6221360	0,7127377	0,3366167	0,0554132	0,5451797	0,3126797	0,2021759	0,4674171	0,6340492	0,6070294	0,5451283	0,4133716	0,2904709	0,5380660	0,8622454	0,5858390	0,6467076	0,0953956	0,3483902	0,4411618	0,6972343	0,7439052	0,3103953	0,5643945	0,4322211	0,1162260	0,6200661	0,6361052	0,5024236	0,7886630	0,0304408	0,3963941	0,5819407	0,0981379	0,4506646	0,4282827	0,6119514	0,6350668	0,1831411	0,8147382	0,1331933	0,0499985	0,6221424	0,2517630	0,3861396	0,3385862	0,4679378	0,5987918	0,1616563	0,3290448	0,6149022	0,7402467	0,3790930	0,5561665	0,3626295	0,0178146	0,6930361	0,1694961	0,7253931	0,5035793	0,6965295	0,6584682	0,1164021	0,8081977
360	0,6275922	0,7706372	0,2856577	0,0222091	0,4979014	0,3086884	0,2345112	0,5099227	0,6072355	0,6147717	0,5633604	0,3272963	0,2483079	0,4841683	0,6894685	0,6736511	0,6573493	0,1075835	0,3172472	0,5418536	0,7951004	0,7464355	0,2245144	0,5670659	0,4746450	0,1108767	0,5043048	0,8248937	0,5474010	0,7382848	0,0198824	0,4659466	0,5912024	0,0611142	0,4902381	0,5556346	0,5094951	0,7202253	0,1194966	0,7936941	0,1307175	0,0427031	0,6906635	0,2399645	0,4029995	0,3052040	0,5063330	0,6287407	0,1028201	0,2780593	0,6690506	0,7161202	0,3731965	0,6682424	0,2331373	0,0098380	0,6769526	0,2322723	0,7087363	0,6451310	0,6425233	0,5601257	0,1071306	0,7267352
380	0,6045367	0,7174885	0,2737356	0,0087310	0,5853983	0,2967562	0,1660900	0,5682585	0,6621463	0,6863009	0,4869330	0,4277191	0,2847291	0,4119039	0,8705076	0,7624167	0,6634098	0,0879011	0,2650155	0,4156292	0,6103483	0,7551566	0,1894021	0,6111498	0,4226854	0,0776786	0,5134547	0,6564945	0,4149680	0,6998382	0,0123258	0,4662722	0,5636422	0,0883842	0,5280348	0,4257901	0,5002292	0,6816865	0,1935850	0,5917382	0,1888713	0,0513960	0,6443721	0,2802255	0,3919589	0,2500888	0,4750312	0,5185847	0,1083000	0,4209441	0,6390675	0,6596886	0,3846987	0,7608116	0,2469897	0,0026166	0,6684294	0,1881422	0,6193624	0,7049520	0,6898835	0,6319200	0,1231254	0,6405135
400	0,6321196	0,7775023	0,2716074	0,0264534	0,5169193	0,3193663	0,1743197	0,6033606	0,5448260	0,6852220	0,4557213	0,3281082	0,3201918	0,5734149	0,6719468	0,7205594	0,6856112	0,0838380	0,3392090	0,3305523	0,5599196	0,8894084	0,2282418	0,7010328	0,3707835	0,0925975	0,5690980	0,7480970	0,4276593	0,6846543	0,0661925	0,3783200	0,5435008	0,0451021	0,5164787	0,5848442	0,4223239	0,8103007	0,1384348	0,6840956	0,1487047	0,0326718	0,6085898	0,3421236	0,4518614	0,3746065	0,4461146	0,6782538	0,2034562	0,4813265	0,6668859	0,7669689	0,3861001	0,8883724	0,2457099	0,0123509	0,7152716	0,2343661	0,6854206	0,5619207	0,6718061	0,6416848	0,1520650	0,7321908
420	0,7231808	0,7329132	0,3057786	0,0170206	0,5732902	0,4029462	0,1671429	0,4228863	0,7222035	0,8324034	0,4350365	0,3813126	0,2449597	0,5179613	0,6585117	0,6546883	0,6739417	0,0723502	0,2005167	0,3158657	0,6986134	0,8035803	0,2085149	0,4828126	0,4605974	0,1279345	0,5429281	0,7424811	0,4448588	0,8142990	0,0571373	0,4391930	0,6500726	0,0418791	0,5188173	0,5091323	0,4240516	0,7622742	0,2044460	0,6976091	0,1696099	0,0392871	0,6806649	0,2693816	0,4835081	0,3225115	0,3942310	0,7265221	0,1197608	0,4152057	0,5499464	0,7328785	0,3346209	0,8724801	0,3120771	0,0103694	0,7036160	0,2498425	0,7541265	0,4723153	0,6192465	0,5806765	0,0939712	0,5295182
440	0,7052399	0,6172167	0,2353296	0,0214376	0,5119376	0,4139778	0,2291125	0,5654081	0,6687018	0,6583728	0,4611068	0,3551205	0,2637508	0,6138638	0,6761330	0,7183888	0,5050141	0,0897051	0,4281576	0,4478192	0,6646348	0,7421184	0,3335953	0,4956722	0,3929433	0,1526267	0,6266921	0,6248327	0,4630600	0,8467235	0,0270588	0,3929949	0,6755285	0,0506630	0,5476174	0,5525212	0,5364736	0,6310704	0,1294694	0,7161307	0,1482699	0,0435019	0,5802401	0,2893246	0,4345099	0,2933867	0,4767707	0,5942835	0,1470224	0,4989952	0,6704150	0,7232158	0,2601989	0,8328743	0,2580141	0,0207888	0,6804256	0,3709882	0,6852563	0,5035787	0,7104816	0,5680557	0,1269365	0,7654096
460	0,6238312	0,6249735	0,2886028	0,0168782	0,4661905	0,3337536	0,2046243	0,5231184	0,5555384	0,6810550	0,4566821	0,4240450	0,2839687	0,4476638	0,8393219	0,6592179	0,6504062	0,0974798	0,3224137	0,4135991	0,6900566	0,7387884	0,1804899	0,5769885	0,4566159	0,1111379	0,4952745	0,6520142	0,4950996	0,9104249	0,0147783	0,3771231	0,7427043	0,0440181	0,5908158	0,5299539	0,6465413	0,6722574	0,1590424	0,7047373	0,1268383	0,0421379	0,7128417	0,3216746	0,4571464	0,2822593	0,4687853	0,8114187	0,1772711	0,4142647	0,6517975	0,8479008	0,3832637	0,6977725	0,2569275	0,0246485	0,6539836	0,2631849	0,7889710	0,5257574	0,6472840	0,5755821	0,1699435	0,6637321
480	1,0001901	0,6209678	0,3105332	0,0380935	0,5044300	0,3542593	0,2274161	0,6038751	0,4380790	0,7527615	0,5581394	0,4401223	0,3040994	0,5032702	0,6430379	0,6581397	0,6587937	0,1230122	0,2598625	0,4076841	0,6509325	0,7281871	0,2863348	0,5002802	0,4253670	0,0889999	0,4792738	0,6662943	0,3949806	0,6227778	0,0313813	0,3815359	0,6623049	0,0652825	0,6301494	0,4335276	0,5347903	0,7778448	0,1690028	0,6151002	0,1598556	0,0178367	0,6818303	0,3011567	0,4147211	0,3094378	0,4024473	0,5471334	0,1093730	0,4601865	0,6467833	0,6759073	0,3471006	0,7669902	0,3712864	0,0341523	0,5951078	0,2532500	0,7369290	0,4898965	0,5576507	0,6291119	0,1187397	0,8138986
500	0,7803944	0,7162851	0,2250839	0,0404493	0,5719862	0,3743547	0,2122006	0,5672523	0,6096339	0,6464453	0,4874403	0,3598730	0,2859416	0,6485240	0,6672493	0,6511635	0,6138605	0,1251424	0,3089815	0,3953993	0,7019304	0,9528551	0,2368566	0,4432254	0,4181891	0,1551025	0,6205249	0,6774353	0,4726129	0,7328877	0,0283646	0,4309491	0,5996414	0,0511154	0,5243538	0,5342138	0,4228580	0,6955837	0,1612510	0,7052041	0,1233725	0,0448706	0,5934475	0,2333759	0,4743208	0,2907661	0,5851129	0,5973046	0,1794353	0,4478743	0,6419393	0,7400376	0,3135525	0,7857644	0,2205435	0,0190916	0,6797307	0,2035615	0,7526090	0,5347959	0,6046379	0,7032014	0,1572857	0,6809577
520	0,7117272	0,8089275	0,2913345	0,0380197	0,4358015	0,3563643	0,2382474	0,5657642	0,6218258	0,6862804	0,5053681	0,3587024	0,2623183	0,5605656	0,6121752	0,5277387	0,7404796	0,1233461	0,2457567	0,3514766	0,6337080	0,6733878	0,1806618	0,5257306	0,4085656	0,0609977	0,4982430	0,7865139	0,4787731	0,7404935	0,0183893	0,4654792	0,5554889	0,0740350	0,4959893	0,5495612	0,6795514	0,6518866	0,1709785	0,7821610	0,2313266	0,0496115	0,6024013	0,3030883	0,4310236	0,2788902	0,4897658	0,6441998	0,0959843	0,4042173	0,6596212	0,7491714	0,2579995	0,8759915	0,2134562	0,0130150	0,6359097	0,2724894	0,8141106	0,5500193	0,5660591	0,6090284	0,1253490	0,7844108
540	0,7672928	0,6288061	0,2837583	0,0202561	0,5178367	0,4165671	0,1991555	0,4179334	0,6596222	0,5039015	0,5663567	0,4137399	0,2651368	0,5000357	0,7729398	0,6430741	0,7134986	0,0636262	0,3158279	0,3780152	0,6393142	0,8352396	0,1904681	0,5193295	0,4401000	0,0759176	0,4448142	0,8005090	0,5746394	0,7376021	0,0357395	0,3625262	0,7147835	0,0509084	0,5637810	0,5984316	0,5530167	0,7476321	0,0941347	0,7264579	0,1550091	0,0436293	0,6374059	0,3311859	0,4092783	0,2960225	0,4596251	0,5164850	0,1365884	0,3689652	0,6080031	0,6794459	0,3272356	0,7019746	0,2376982	0,0125698	0,5015416	0,2127783	0,7668749	0,5406292	0,5502208	0,5892412	0,1766914	0,6563094
560	0,6065147	0,6567574	0,2534256	0,0098991	0,5476297	0,4017170	0,1961496	0,4773686	0,5276063	0,6301287	0,5684193	0,3431578	0,2272297	0,5417858	0,7428343	0,6941277	0,7717288	0,1024556	0,2926791	0,3744670	0,6629904	0,8184617	0,1982963	0,5837348	0,4164776	0,0835123	0,5428966	0,7618963	0,3982691	0,7529176	0,0331833	0,4119001	0,7018423	0,0349702	0,6553548	0,5975923	0,6488769	0,6977983	0,1535546	0,6441058	0,1512138	0,0491331	0,7204033	0,3409927	0,4802148	0,2905371	0,4747528	0,5492677	0,1417530	0,4635011	0,7349284	0,7547739	0,4135919	0,6611162	0,2665414	0,0305327	0,6463923	0,2480939	0,6288778	0,5940566	0,5884031	0,5740746	0,1109513	0,7330966
580	0,6523092	0,7560471	0,2582541	0,0392391	0,5377325	0,3627218	0,2240656	0,5338135	0,5169400	0,6504318	0,4182402	0,4343263	0,2684092	0,5123314	0,7445927	0,5951512	0,7579392	0,1210433	0,3318439	0,3593252	0,6703650	0,8881927	0,2081920	0,6153727	0,3988329	0,1140606	0,4983258	0,6751043	0,4724160	0,6592870	0,0488158	0,5069162	0,6796374	0,0699422	0,4767968	0,6173141	0,5524649	0,7907989	0,1219772	0,6531114	0,2247655	0,0208235	0,6347133	0,3135220	0,3927135	0,3152182	0,3439861	0,5831964	0,1079035	0,3505439	0,6946263	0,7599553	0,3006790	0,5714395	0,3675871	0,0201118	0,5847008	0,2727745	0,6831033	0,5333226	0,5637457	0,4713401	0,1746915	0,6776838
600	0,8201646	0,7996289	0,2746497	0,0148782	0,6282324	0,3667964	0,2284492	0,6131657	0,6164400	0,6121577	0,4409744	0,3207774	0,3552002	0,5353727	0,6384066	0,5480364	0,7448746	0,0957956	0,2473014	0,3854011	0,7464176	0,8033117	0,1917269	0,5800146	0,3334355	0,1608545	0,5306146	0,6863353	0,5729327	0,6888811	0,0192550	0,5492518	0,6810164	0,0689989	0,5548948	0,5177128	0,5697115	0,6840172	0,1414825	0,7450936	0,1728584	0,0365436	0,5899456	0,2694829	0,3924497	0,3361272	0,4684113	0,6610276	0,1237053	0,4073640	0,6616444	0,6087878	0,2675494	0,7205987	0,2497322	0,0321210	0,7227121	0,4120567	0,6258378	0,6547275	0,5547250	0,4659451	0,1326430	0,7593632
620	0,7848477	0,6341484	0,2554337	0,0455568	0,5985878	0,2980546	0,2633628	0,5210471	0,5866567	0,5791181	0,5190102	0,3016311	0,3045890	0,4670272	0,6385637	0,6572251	0,7497952	0,0881071	0,3612090	0,6217251	0,7365084	0,7442665	0,2330410	0,4497657	0,2482228	0,2413124	0,5741221	0,5797026	0,5349684	0,8316820	0,0390093	0,5431567	0,5959154	0,0649775	0,5243665	0,5580010	0,6078346	0,6420183	0,1926735	0,6716872	0,1963285	0,0467767	0,6739983	0,3403764	0,4367348	0,2712086	0,4527607	0,5578794	0,1062333	0,3697776	0,5143396	0,6514295	0,2965882	0,6667588	0,2903057	0,0388666	0,5883579	0,3866959	0,6204900	0,4119577	0,6428732	0,5367935	0,1877309	0,7928002
640	0,7766277	0,7891692	0,2490644	0,0238106	0,7393994	0,2450856	0,2956418	0,5010062	0,5410193	0,3909247	0,5749297	0,2043187	0,2507442	0,6618596	0,6996552	0,6472170	0,7167376	0,1075810	0,3220856	0,5171763	0,7271785	0,7234166	0,2118692	0,4386128	0,1911306	0,2008368	0,4831665	0,6217464	0,4062108	0,7802756	0,0281315	0,5295512	0,6233314	0,0572997	0,5799169	0,5858569	0,6203792	0,6815835	0,1847240	0,7177576	0,1456309	0,0539561	0,5861271	0,3339435	0,4837000	0,2185960	0,5485080	0,6314630	0,1321494	0,3620708	0,6265915	0,5852285	0,3188792	0,6846466	0,2059267	0,0396049	0,5135966	0,3205137	0,6915373	0,5259724	0,6726708	0,4542651	0,2916862	0,6285335
660	0,7431437	0,7026006	0,2613442	0,0398970	0,8270311	0,3659109	0,2832869	0,4900427	0,7033883	0,4583087	0,5867538	0,2220024	0,2069465	0,7014460	0,7529750	0,6274578	0,6810631	0,1438409	0,3212530	0,5570857	0,7451039	0,7093521	0,2416249	0,5855251	0,1995614	0,2800716	0,4988495	0,6808584	0,5217002	0,7685177	0,0107759	0,4880077	0,6897896	0,0881986	0,4626570	0,5674224	0,4816845	0,6296368	0,1847180	0,6238859	0,1738903	0,0296529	0,5202591	0,3012073	0,5281660	0,4215199	0,6484794	0,5636638	0,1423716	0,5069279	0,5688915	0,4238745	0,2821213	0,7139847	0,3099435	0,0279518	0,6200430	0,3042692	0,7035865	0,5365324	0,5099412	0,3696153	0,2219136	0,6365245
680	0,7162777	0,6933094	0,3251139	0,0491431	0,6587969	0,3796352	0,2144832	0,5327200	0,5718985	0,3609178	0,6529694	0,2387404	0,2102724	0,6673123	0,6151989	0,5378306	0,7324184	0,1148643	0,2829767	0,5323469	0,8267765	0,8001376	0,2268502	0,4173700	0,2319183	0,2485215	0,4425188	0,6810608	0,4745691	0,7488954	0,0319247	0,5489604	0,8053323	0,0776753	0,5891662	0,5035874	0,5589711	0,5482508	0,1972787	0,7069546	0,1710521	0,0444109	0,5799472	0,3207834	0,4983282	0,2603179	0,4528944	0,5149409	0,1488555	0,5100421	0,6345552	0,6283656	0,3589517	0,6446439	0,2215638	0,0540176	0,7152171	0,3977361	0,7595354	0,5423729	0,5325921	0,3856493	0,3748887	0,6820708
700	0,7639130	0,7949088	0,3027048	0,0277744	0,5913163	0,4148248	0,2563900	0,5197135	0,6725770	0,3137900	0,5808523	0,1828844	0,2577050	0,7640985	0,7352620	0,5269757	0,7481234	0,1751761	0,3558225	0,5843900	0,7222883	0,7782606	0,1767020	0,5336059	0,1913553	0,3373994	0,4728366	0,5960566	0,4948783	0,5956057	0,0240126	0,5367291	0,5982325	0,0644523	0,4782632	0,6421439	0,5735108	0,5630654	0,1461346	0,6047899	0,1063876	0,0836051	0,6069096	0,2558700	0,5163377	0,3187318	0,6311980	0,6254659	0,2115397	0,4230455	0,4800958	0,5147847	0,3922891	0,6479278	0,3134330	0,0649227	0,6051162	0,3326108	0,7078025	0,4611296	0,5065698	0,3306010	0,3356501	0,6436668
720	0,7975351	0,7274899	0,2809518	0,0153706	0,6625593	0,3155731	0,1739437	0,5150817	0,5909080	0,2824763	0,6089591	0,1599187	0,2941211	0,7343058	0,7920186	0,5167779	0,7845131	0,1181854	0,3369117	0,5206442	0,6352116	0,8226314	0,2550394	0,4213388	0,2087451	0,3204146	0,4641114	0,6245178	0,5136067	0,5911760	0,0143622	0,5445631	0,7582606	0,0316818	0,6355236	0,5838134	0,5698589	0,6155265	0,1892565	0,5961517	0,1220690	0,0473285	0,6357169	0,2861623	0,3776517	0,2621806	0,4685745	0,6099860	0,1292968	0,4053559	0,7077513	0,6160089	0,4297200	0,6756422	0,3021501	0,1243847	0,6352679	0,3265095	0,8348444	0,4383533	0,4952369	0,3442428	0,3227239	0,7475460
740	0,7130434	0,7832017	0,3080614	0,0126538	0,6309869	0,4714308	0,2521655	0,4812345	0,5848359	0,3787549	0,5681829	0,1257654	0,2036820	0,6736476	0,7715159	0,6472839	0,6751746	0,1100053	0,3570121	0,5272506	0,8271461	0,7194189	0,2088460	0,4839636	0,2023123	0,2784188	0,5115539	0,6467190	0,5308409	0,5961786	0,0147744	0,5574893	0,6575243	0,0725442	0,4524872	0,5401719	0,5752027	0,7297887	0,2128086	0,6392883	0,1335193	0,0615663	0,6688595	0,2571121	0,3975879	0,3068329	0,5734817	0,7262978	0,2032344	0,3978111	0,6691914	0,5673518	0,3618548	0,5457686	0,4003335	0,1068714	0,6853054	0,3618784	0,7846831	0,4506624	0,5989407	0,3999627	0,4342124	0,7396851
760	0,7732822	0,6574683	0,2779129	0,0371026	0,6248312	0,3437297	0,2548413	0,5568446	0,6823045	0,3344915	0,5386028	0,1423766	0,2920882	0,8076484	0,6129174	0,5873863	0,6302090	0,0957992	0,3420211	0,5667891	0,5741496	0,9302781	0,3073372	0,5720598	0,1899692	0,2366368	0,5248457	0,6182742	0,4876065	0,7244344	0,0503565	0,5838818	0,6916585	0,0673058	0,4904789	0,5469447	0,6021627	0,4881694	0,2025601	0,6187148	0,1196768	0,0329527	0,5701173	0,3486192	0,4397308	0,2648331	0,3955954	0,5545451	0,1449173	0,3723997	0,6059524	0,5616388	0,4340323	0,5458395	0,3555016	0,0573755	0,6690621	0,3713181	0,7981025	0,6171039	0,4577471	0,3101185	0,4681325	0,7093079
780	0,7205834	0,7539263	0,3856613	0,0449927	0,4564326	0,4125617	0,2526275	0,5712356	0,5773096	0,3405132	0,3816729	0,0876055	0,1957358	0,8421455	0,7864247	0,7318710	0,7083290	0,1154557	0,3168419	0,5996654	0,5921176	0,5604635	0,2246787	0,5607822	0,2049580	0,2144327	0,4627291	0,6303649	0,4152244	0,8927844	0,0090842	0,6783562	0,6600109	0,0570899	0,3299896	0,5281495	0,5340998	0,4913473	0,2622052	0,6232375	0,1082282	0,0508655	0,6012538	0,3523191	0,4498548	0,3329411	0,4603268	0,5736875	0,1602360	0,4224230	0,6074235	0,4819129	0,4873861	0,6303914	0,3294606	0,0688322	0,6125410	0,3081445	0,6001142	0,4360965	0,4948514	0,3582645	0,3959683	0,6998772
800	0,7035766	0,7024508	0,2795115	0,0360570	0,5324548	0,4543295	0,2387201	0,5048104	0,6473465	0,2198771	0,4251380	0,1307211	0,1683859	0,7836061	0,7058102	0,6030943	0,8149351	0,1117157	0,2654465	0,6133374	0,5058549	0,7466881	0,2164181	0,6082185	0,1205574	0,3132665	0,3212050	0,6909340	0,4178680	0,6720656	0,0281298	0,5333484	0,6023321	0,0743458	0,3766062	0,5108243	0,5021608	0,5175575	0,1553680	0,6275164	0,1141008	0,0364281	0,5744002	0,3471315	0,5831495	0,3416224	0,4405498	0,7017645	0,1738841	0,3864381	0,6801369	0,4602322	0,3748336	0,7462912	0,2924570	0,0546733	0,6548518	0,4586451	0,7458872	0,3990419	0,5402246	0,3944398	0,4572258	0,7506538
820	0,6727901	0,7725072	0,3119019	0,0347304	0,5679820	0,3919663	0,1843252	0,5897753	0,5156652	0,2242791	0,4374435	0,0877462	0,1741349	0,7312198	0,6881516	0,6178773	0,7372080	0,1541540	0,3433676	0,5677481	0,5882552	0,6281720	0,2248653	0,4061499	0,1598205	0,1969668	0,5265706	0,6163800	0,5311958	0,7172183	0,0193930	0,6335944	0,6627421	0,0876037	0,4073486	0,4045619	0,4886909	0,4165711	0,2300715	0,6255978	0,0761185	0,0265200	0,6591329	0,3144214	0,6549439	0,3101169	0,4749952	0,6463261	0,1659452	0,4892527	0,5768947	0,4913551	0,3570768	0,5593724	0,2479560	0,1011820	0,7107719	0,4220258	0,7645645	0,5119600	0,4163568	0,3856905	0,4508844	0,6536223
840	0,7084242	0,7465574	0,2652378	0,0534417	0,4934615	0,3874870	0,2782868	0,4853666	0,5490457	0,2578520	0,5318667	0,0855756	0,1924856	0,6622782	0,6863742	0,5091340	0,7146002	0,1104982	0,2458412	0,6154716	0,6643222	0,5671146	0,2590663	0,5383076	0,1794408	0,3168252	0,4609948	0,7069739	0,4817544	0,5999018	0,0132937	0,7079645	0,7142683	0,0631612	0,4647440	0,4514771	0,5300626	0,4884079	0,2040183	0,5313091	0,0887376	0,0307161	0,6333946	0,2715665	0,4716751	0,4355107	0,4429750	0,5854411	0,1604006	0,3528613	0,5816299	0,5698795	0,3505669	0,6175982	0,2343935	0,0514434	0,6567389	0,4991062	0,7484656	0,5699387	0,4966704	0,3475105	0,3851831	0,7457691
