"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
720	1,0193848	0,9109089	0,9702568	0,0853293	0,0096424	0,9061193	1,0190727	0,8271813	0,2642284	0,1598570	0,8491554	0,7165065	0,7852359	1,0257231	0,8226887	0,7160608	0,3081025	0,3776985	0,6375506	0,9829834	0,9285451	0,1779538	0,9144053	0,1625350	0,2113305	0,7197179	0,8966274	0,8469563	0,4734520	0,4636785	0,3225449	0,6119233	0,2780548	0,0913697	0,2803627	0,5033346	0,5007855	0,4736743	0,0142876	0,5768219	0,6411736	0,5735559	0,1023350	0,5259048	0,1130266	0,5772955	0,0633385	0,0334423	0,8637650	0,0412406	0,0392503	0,0035176	0,0858734	0,0795915	0,0108278	0,8372255	0,0153273	0,0208318	0,6164882	0,0617462	0,0031711	0,9234465	0,0134508	0,0438456
740	1,0037928	0,9477841	1,0228502	0,0931621	0,0074976	0,9730238	0,9873214	0,8556466	0,2735638	0,1434123	0,7477261	0,7137904	0,8149436	0,9603873	0,8371823	0,7347737	0,2971982	0,4300127	0,7370883	0,9857346	0,8709044	0,2010210	0,9014696	0,1394499	0,1864978	0,7142716	0,8985852	0,8349291	0,5336195	0,4743692	0,3305128	0,6158971	0,2967955	0,0872188	0,1868050	0,5013048	0,4943775	0,4632325	0,0121416	0,5398979	0,6610983	0,5678959	0,1461855	0,4904915	0,1060680	0,5063245	0,0561794	0,0282871	0,8279044	0,0423737	0,0376921	0,0000000	0,0866216	0,0679610	0,0109785	0,8131086	0,0116992	0,0169311	0,5777451	0,0614600	0,0112369	1,0047807	0,0194114	0,0399254
760	1,0713787	0,9805408	1,0123701	0,1137846	0,0143937	0,9976796	0,9949155	0,8679683	0,3131658	0,1413953	0,7920997	0,7520395	0,7917921	1,0630747	0,8563748	0,6736545	0,2966828	0,3696256	0,7177739	0,9932834	0,9759511	0,1876486	0,9055557	0,1977529	0,1938361	0,6318220	0,8317389	0,8951095	0,5123429	0,4274382	0,3140928	0,6292147	0,2835934	0,0927934	0,2448765	0,4965514	0,4868053	0,4736216	0,0108308	0,5123225	0,7091896	0,4975362	0,1402646	0,5011769	0,0922065	0,5402680	0,0565780	0,0280105	0,7975933	0,0282118	0,0538299	0,0040102	0,1001313	0,0515220	0,0145671	0,7594892	0,0032478	0,0241571	0,6010627	0,0505593	0,0083959	0,9561791	0,0084129	0,0414283
780	1,0658520	1,0606148	0,9305429	0,0924767	0,0106960	1,0502993	1,0703460	0,9089032	0,3120648	0,1472981	0,7515273	0,8440279	0,8423817	1,0029838	0,8655798	0,7017403	0,3286945	0,4170745	0,6841561	1,0160124	0,8979601	0,1762684	0,8496021	0,1830763	0,2077605	0,6902880	0,9173476	0,8998054	0,4925139	0,4696320	0,3194191	0,6159504	0,2469839	0,1075126	0,3815002	0,4694936	0,5182485	0,5024653	0,0122574	0,5318294	0,6824881	0,5032741	0,1404467	0,5117426	0,0905853	0,5629301	0,0508283	0,0282190	0,8182123	0,0312400	0,0702453	0,0046503	0,0885166	0,0421055	0,0231372	0,7589920	0,0172719	0,0364602	0,6068015	0,0452988	0,0062861	1,0516918	0,0069047	0,0423343
800	1,0375560	0,9847298	0,9653238	0,0656320	0,0100244	1,0743127	0,9949555	0,9378057	0,2679859	0,1546209	0,7201440	0,8024802	0,8083402	1,0013936	0,8354223	0,7215933	0,3417046	0,4416244	0,6476090	1,0422415	0,8724554	0,1988288	0,9405508	0,2075354	0,1763854	0,6477893	0,9125207	0,9083142	0,5196169	0,4515942	0,3296158	0,6579845	0,2686225	0,0918497	0,4478886	0,3882563	0,5219591	0,4689878	0,0037538	0,5527595	0,6670082	0,5451997	0,1026032	0,4890343	0,0714906	0,5852777	0,0370721	0,0267043	0,8586476	0,0344552	0,0772801	0,0027247	0,1075961	0,0600621	0,0182831	0,7806322	0,0148244	0,0376559	0,5890439	0,0351532	0,0085152	0,9860737	0,0170589	0,0382050
820	1,0033245	1,0590255	0,8967913	0,0753209	0,0096378	1,0447926	1,0116648	0,9608307	0,2705277	0,1499016	0,7417460	0,8204715	0,8122740	1,0083704	0,8355407	0,7252070	0,3229295	0,3726676	0,6470057	1,0595551	0,9957079	0,1917229	0,9609666	0,2068764	0,1724535	0,6064246	0,9000742	0,9057592	0,4913787	0,4693423	0,3069500	0,6999610	0,2678468	0,0924168	0,5065300	0,3891539	0,4628695	0,4696090	0,0132851	0,5655320	0,7205704	0,5217964	0,1006914	0,4631332	0,0901348	0,5675109	0,0508123	0,0375560	0,8588254	0,0376132	0,0862208	0,0039247	0,0777340	0,0436644	0,0193171	0,7893988	0,0143184	0,0600166	0,6004998	0,0325818	0,0146454	0,9861382	0,0216406	0,0430138
840	0,9692255	1,0774477	0,9520802	0,0586050	0,0119689	1,0772984	0,9772300	0,9278514	0,2678576	0,1389789	0,7600903	0,7953781	0,8244211	0,9775418	0,8618724	0,7799931	0,3179876	0,4489567	0,6572361	1,0508118	0,8999349	0,1547047	0,9914846	0,2183283	0,1931821	0,6017535	0,8691393	0,8346223	0,4603827	0,4666396	0,3066640	0,6689491	0,2983815	0,0811437	0,4860168	0,3967817	0,4860105	0,4723445	0,0179401	0,5831601	0,6898261	0,5798309	0,1278403	0,4630298	0,0798758	0,6173448	0,0394975	0,0343875	0,9238545	0,0389230	0,0737963	0,0053024	0,0597736	0,0650952	0,0176243	0,7797058	0,0075852	0,0416470	0,6636949	0,0341303	0,0079913	1,0247115	0,0211678	0,0473838
860	1,0206888	1,0041204	0,9994735	0,0443055	0,0143404	0,9981541	1,0049922	0,8311194	0,2734271	0,1385999	0,8141136	0,7426117	0,8901304	1,0927656	0,9081025	0,7908109	0,3260385	0,4487986	0,6351546	0,9873964	0,8207830	0,1430483	0,9181628	0,1821743	0,2441477	0,6361352	0,9036010	0,8146402	0,4998594	0,3955953	0,2999384	0,6264726	0,3060718	0,0831179	0,4459804	0,4271196	0,5011155	0,4667977	0,0192281	0,5700086	0,7543620	0,5873130	0,1397967	0,4562626	0,0724705	0,5628348	0,0356733	0,0366657	0,8358092	0,0320425	0,0876191	0,0049142	0,0670282	0,0705073	0,0159887	0,7844207	0,0056939	0,0564739	0,6049709	0,0288074	0,0048784	0,9973262	0,0207974	0,0460500
880	1,0683389	1,0138989	1,0106404	0,0707029	0,0205060	1,0288971	1,0234087	0,8452961	0,2521875	0,1438450	0,8241360	0,7681969	0,8788431	0,9646490	0,9324462	0,7670152	0,2885715	0,5065621	0,6233132	0,9381786	0,8882789	0,1542892	0,9074365	0,1800788	0,2378776	0,6948783	0,8806590	0,7575132	0,4964117	0,3899541	0,3072508	0,6668352	0,3631596	0,1212505	0,5749970	0,3968711	0,4767934	0,4891169	0,0075387	0,5586642	0,6465445	0,5590951	0,1421524	0,4697890	0,0826696	0,6078888	0,0364962	0,0418255	0,8350533	0,0297124	0,1439191	0,0022267	0,0771196	0,0664349	0,0210293	0,7628497	0,0040957	0,0505777	0,5791104	0,0278994	0,0097121	1,0308905	0,0204239	0,0326218
900	1,0366029	1,1057177	0,9825802	0,0745164	0,0170394	0,9420898	0,9486825	0,8926782	0,2529606	0,1269965	0,8388058	0,7978812	0,8597066	1,0363689	0,9182595	0,7234098	0,3152991	0,4228064	0,6466058	0,9260815	0,9038012	0,1643220	0,9209813	0,1477499	0,2493340	0,6667860	0,8898263	0,7588026	0,4518417	0,4329837	0,3292257	0,6132793	0,3569714	0,0972190	0,6534782	0,3626951	0,4852170	0,5204566	0,0049517	0,5408817	0,6594704	0,5598514	0,1022855	0,4564156	0,0824361	0,5776122	0,0477424	0,0509926	0,8050956	0,0286670	0,1809964	0,0012534	0,0740400	0,0655569	0,0250742	0,7203921	0,0048354	0,0578005	0,5430873	0,0349397	0,0057624	0,9423324	0,0280208	0,0225564
920	1,0566673	1,1520685	0,9699621	0,0963607	0,0124100	0,9566332	0,9282937	0,9007861	0,2778325	0,1202422	0,7962180	0,7930451	0,8592731	0,9538624	0,9896700	0,6887916	0,3242770	0,4909049	0,6616474	0,9355149	0,9073917	0,1901398	0,8951620	0,1574122	0,2030148	0,5960676	0,8339737	0,7464590	0,4933386	0,5043669	0,3538951	0,6541541	0,3500576	0,0988355	0,6689398	0,3387156	0,5579058	0,5199571	0,0113546	0,5452282	0,6837874	0,5449452	0,1203572	0,4467016	0,0770484	0,5317875	0,0355365	0,0345651	0,8276098	0,0323923	0,2033184	0,0045147	0,0622911	0,0578954	0,0401014	0,7881035	0,0073160	0,0756886	0,5275911	0,0418579	0,0024482	0,9450852	0,0204589	0,0246115
940	1,0183893	1,0579778	1,0005096	0,1159521	0,0170909	0,9068929	0,9551922	0,9204833	0,2646293	0,1308399	0,7943869	0,7988639	0,7963906	0,8708221	0,9430011	0,7204636	0,2832777	0,4862531	0,6993652	0,9834677	0,9698282	0,2184876	0,9459863	0,1681740	0,2010884	0,5933903	0,9234228	0,7632364	0,5081123	0,4988785	0,3127734	0,6704282	0,3152324	0,1046255	0,5854569	0,3602482	0,5189345	0,4815621	0,0216855	0,5559234	0,6669093	0,5237672	0,1529348	0,4491237	0,0607879	0,5569562	0,0426775	0,0247708	0,8142652	0,0275092	0,1511321	0,0032839	0,0779203	0,0650713	0,0245432	0,7908877	0,0114267	0,0735621	0,5675116	0,0451212	0,0046092	0,9767238	0,0186838	0,0338998
960	0,9980786	1,0176647	0,9665857	0,0929876	0,0139442	0,9953049	0,9696360	0,9139752	0,2595510	0,1425617	0,8019623	0,8097663	0,7743247	1,0384977	0,9792128	0,7090456	0,2695420	0,4697249	0,6987227	0,9795997	0,9470982	0,2317763	0,9355600	0,1512493	0,2081866	0,6635364	0,8997048	0,8057600	0,4731538	0,4657640	0,2815161	0,6672623	0,2926313	0,0989001	0,6313150	0,3564772	0,5577931	0,4588440	0,0192366	0,5352603	0,7105667	0,4648978	0,1481531	0,4173825	0,0720439	0,5991614	0,0461493	0,0203847	0,8421733	0,0369433	0,1944388	0,0028995	0,0765186	0,0792177	0,0172898	0,7434057	0,0067194	0,0710077	0,5878433	0,0392630	0,0071531	1,0292847	0,0147180	0,0359087
980	1,0072913	1,0368274	0,9402695	0,0667984	0,0146886	0,9961450	0,9405855	0,9458606	0,2605621	0,1183980	0,7727737	0,7824899	0,7486714	0,9980840	0,9800049	0,7345741	0,3249759	0,4035783	0,6015962	0,9672298	0,8972792	0,2335369	0,8936118	0,1478742	0,2198514	0,7383884	0,8709221	0,8582088	0,4978630	0,4498800	0,2854630	0,6213778	0,2819515	0,0944427	0,6537764	0,3379002	0,5440091	0,5142373	0,0172122	0,4700045	0,6655938	0,5166671	0,1508757	0,4226998	0,0759422	0,6135105	0,0633535	0,0293854	0,8326725	0,0348669	0,1758686	0,0057124	0,0684847	0,0833062	0,0344326	0,7395519	0,0086010	0,0709212	0,5845122	0,0492566	0,0099946	0,9649424	0,0138759	0,0322494
1000	1,0667166	0,9628778	0,9129304	0,0740170	0,0202522	1,0391926	1,0397755	0,9226861	0,2614420	0,1287883	0,7532701	0,7821617	0,7771259	1,0276724	0,8748175	0,7017891	0,2951368	0,4253975	0,5878398	0,9751295	0,8035396	0,2060117	0,9136950	0,2165299	0,2655874	0,7534741	0,8760158	0,8528793	0,5113850	0,4836831	0,3093384	0,6428106	0,2952226	0,1065204	0,6597097	0,3605689	0,6127525	0,5235779	0,0236860	0,4674559	0,6253828	0,5329906	0,1360111	0,4050512	0,0693140	0,6124721	0,0862502	0,0361719	0,8161709	0,0393617	0,2588421	0,0014753	0,0702842	0,0784260	0,0531160	0,7561368	0,0074200	0,1004126	0,6188249	0,0499935	0,0094009	1,0269903	0,0154148	0,0286602
1020	1,0013497	1,0037909	0,9192908	0,0490361	0,0195402	0,9965209	1,0612298	0,9308232	0,2692036	0,1069678	0,7653219	0,7885403	0,7314966	1,0285435	0,9167904	0,6870586	0,2851356	0,3730305	0,6289623	0,9492804	0,7896050	0,2031948	0,9260653	0,1752457	0,2381640	0,7725261	0,8926028	0,8150540	0,4993306	0,4638989	0,3073025	0,6454264	0,2589231	0,1157318	0,6964888	0,3929188	0,6367780	0,5406627	0,0111194	0,4609954	0,5974752	0,6125471	0,1454731	0,4372293	0,0677164	0,6458452	0,0899614	0,0294746	0,7886698	0,0368028	0,3635479	0,0015095	0,0687986	0,0595218	0,0949869	0,8179755	0,0062721	0,0995660	0,5754067	0,0510507	0,0050820	0,9740633	0,0195552	0,0193384
1040	1,0017082	1,0164925	0,9634789	0,0702524	0,0132386	1,0597678	1,0879310	0,9111181	0,2427805	0,1106298	0,7489285	0,7916871	0,7182279	1,0071074	0,9021429	0,7130166	0,3125832	0,3627111	0,6580928	0,9823382	0,8853008	0,1851814	0,9268111	0,2052001	0,2718429	0,7714879	0,8494574	0,8670868	0,4734219	0,4829337	0,3185241	0,6274788	0,2576235	0,1213654	0,8062306	0,4358412	0,6361812	0,5207762	0,0175720	0,5172426	0,6274978	0,5693386	0,1560582	0,4545191	0,0484325	0,6183201	0,0669196	0,0349334	0,7253056	0,0349791	0,3307839	0,0093911	0,0957762	0,0762374	0,0737459	0,8042620	0,0155058	0,1419596	0,5642570	0,0402073	0,0093300	0,9761446	0,0210828	0,0223056
1060	1,0284983	1,0544119	0,8821305	0,0655851	0,0198556	1,0356310	1,0248192	0,9222584	0,2663194	0,1238347	0,7840074	0,7779570	0,6891258	0,8810341	0,8989661	0,7257791	0,3034037	0,3890842	0,6403008	1,0097589	0,8917031	0,1727843	0,8596349	0,2274559	0,2453389	0,7417934	0,8032014	0,8353431	0,4827398	0,4556253	0,3238359	0,6229287	0,2890708	0,0989406	0,8260196	0,4191421	0,5717711	0,5531810	0,0131082	0,4757850	0,6666811	0,5073740	0,1309390	0,4624112	0,0518215	0,6504819	0,0730249	0,0460489	0,7252884	0,0367932	0,3659629	0,0147555	0,0878381	0,0555649	0,0913534	0,7833627	0,0102392	0,1339645	0,5500999	0,0409086	0,0080396	0,9381999	0,0229547	0,0284410
1080	1,0563554	1,0273893	0,9937240	0,0733281	0,0143141	1,0033685	1,0774097	0,9007469	0,2945277	0,1152954	0,7412232	0,7795721	0,7309266	1,0049045	0,8995465	0,7715914	0,3421309	0,4511446	0,6215610	0,9756583	0,9536921	0,1627309	0,8629677	0,1781628	0,2030092	0,5994113	0,8112587	0,8802041	0,4589584	0,4302848	0,2983530	0,5825848	0,3684880	0,0856366	0,8414591	0,4374345	0,5651920	0,5591464	0,0131290	0,4909962	0,6554544	0,4819750	0,1203265	0,4754637	0,0468125	0,6101375	0,0939555	0,0662223	0,7877171	0,0450306	0,4527030	0,0109285	0,0653683	0,0636586	0,1172666	0,7430186	0,0057636	0,1810017	0,5935508	0,0392116	0,0094957	0,9620413	0,0218427	0,0251106
1100	1,0377581	0,9775774	0,9563268	0,0563468	0,0138701	0,9668790	1,0376339	0,9566734	0,2820269	0,1065054	0,7960376	0,7953773	0,7411544	1,0129838	0,9305229	0,7123714	0,2932117	0,4237134	0,6555435	0,9499321	0,9706786	0,1692635	0,8223237	0,1741113	0,2147414	0,6911059	0,8648363	0,7641741	0,4503465	0,3891722	0,3295894	0,5973614	0,3219920	0,0690349	0,8423321	0,4363638	0,5688440	0,5162578	0,0131275	0,5075499	0,6909813	0,5444254	0,0924272	0,4972963	0,0406888	0,5924963	0,0849127	0,0539931	0,8338389	0,0360791	0,4796340	0,0059604	0,0562334	0,0455496	0,1321485	0,7349921	0,0096191	0,2001021	0,5974261	0,0394622	0,0082161	0,9594086	0,0198953	0,0290734

0	1,0062814	1,0169044	0,0422070	0,0669971	0,0144540	0,9886362	0,9618862	0,8988769	0,2706394	0,1567618	0,9106160	0,8278837	0,8382947	1,0519822	0,9188568	0,6935271	0,2916850	0,4290985	0,6683200	1,0789961	0,8771734	0,1300641	0,9299813	0,1839428	0,1800015	0,7079835	0,8261498	0,7877514	0,5657048	0,4368676	0,2944095	0,6749891	0,2630156	0,0825603	0,3915106	0,4336741	0,4533531	0,5488036	0,0181028	0,4696877	0,6499490	0,4572823	0,0900426	0,4091971	0,0575582	0,6474046	0,0652703	0,0156761	0,8254854	0,0313341	0,0792152	0,0071433	0,0618771	0,0478915	0,0210982	0,7676597	0,0080624	0,0474640	0,5728889	0,0414464	0,0075589	0,9081279	0,0300831	0,0281468
20	0,8540838	0,9533288	0,0417364	0,2165181	0,0068546	1,0524579	0,8987414	0,8819131	0,2350682	0,1353686	0,8821600	0,7171781	0,8482732	0,9621988	0,8637453	0,7986165	0,3674200	0,4242995	0,5885260	0,8750156	0,8979646	0,1464376	0,9289271	0,3126879	0,1945502	0,7133002	0,9549084	0,7393726	0,4766079	0,4203010	0,2828786	0,6881195	0,3097952	0,0877024	0,6660343	0,3399045	0,5531407	0,6151414	0,0170420	0,4713466	0,8870563	0,6273100	0,1105544	0,6152725	0,2191475	0,7729523	0,0585780	0,1465862	0,8059346	0,0421187	0,2007887	0,0040815	0,3176587	0,1044259	0,0796701	0,7365835	0,0132894	0,1147511	0,5345147	0,3115955	0,3067641	0,8027477	0,0125937	0,0369850
40	0,8411460	1,0041031	0,0340654	0,2848922	0,0089860	1,0037896	0,7593883	0,9606895	0,2444950	0,1114586	0,8977137	0,6923314	0,8276797	0,9722735	0,9026576	0,7407109	0,3195438	0,4485263	0,5005865	0,8922892	0,7996217	0,1627404	0,8863854	0,3231950	0,2008420	0,7115878	0,9232980	0,6911154	0,4837092	0,4276878	0,3056863	0,6703407	0,3009041	0,0836842	0,6156906	0,3375399	0,5993750	0,5510640	0,0278654	0,4690670	0,9485308	0,7347904	0,1068268	0,7095182	0,3636129	0,8195863	0,0651902	0,1731867	0,7588682	0,0225640	0,1524421	0,0076300	0,5203816	0,0936821	0,0907733	0,7221456	0,0116496	0,1103163	0,5532772	0,5545976	0,4716425	0,7999714	0,0141156	0,0211226
60	0,7894353	0,9700137	0,0470101	0,3671165	0,0045421	0,9935962	0,6623704	0,9764119	0,2801818	0,0952565	0,8140987	0,6531593	0,7828002	0,9719150	0,9129021	0,7723586	0,3096412	0,4010213	0,4704436	0,9339787	0,8865522	0,1671668	0,8472086	0,3773948	0,2330038	0,7007227	0,8920351	0,7325640	0,5010030	0,4437531	0,3542809	0,6809899	0,3231939	0,0832530	0,6154602	0,4062460	0,6594687	0,5192355	0,0099804	0,4948080	0,9867236	0,7624872	0,1214375	0,8344131	0,4544627	0,8408732	0,0665984	0,1976088	0,8307725	0,0340393	0,1475040	0,0066934	0,6097449	0,0916694	0,0879101	0,8082271	0,0162069	0,0834226	0,5172075	0,6700020	0,5908478	0,8694172	0,0146747	0,0320700
80	0,7297750	1,0418628	0,0324159	0,4471881	0,0051306	1,0266711	0,6178134	0,9175161	0,3169708	0,0749054	0,8081918	0,7083418	0,7586298	1,0082262	0,8869887	0,7908142	0,2547326	0,4407563	0,4854299	0,9614357	0,9029442	0,1704356	0,8357080	0,3502252	0,2375818	0,6692874	0,8902944	0,6789723	0,5503815	0,5027969	0,3619802	0,7197113	0,3134503	0,1043011	0,5094476	0,4083822	0,6420397	0,5156381	0,0154973	0,4890629	1,0186732	0,7752192	0,1250865	0,9119361	0,4677796	0,8651502	0,0611826	0,2459168	0,7523649	0,0539989	0,0981480	0,0046533	0,7202773	0,0804666	0,0762603	0,7441002	0,0059733	0,0584367	0,5212188	0,6801656	0,6546600	0,9224105	0,0115012	0,0330834
100	0,7012773	0,9635904	0,0298617	0,5023297	0,0057329	0,9973028	0,5256853	0,9383151	0,2826287	0,0941021	0,8394621	0,7684335	0,7930981	0,9898563	0,8387649	0,7772658	0,2410094	0,3986944	0,4665974	0,8653762	0,9360933	0,1452075	0,8408070	0,3591168	0,2683164	0,5955761	0,8619242	0,6385662	0,5455939	0,5026656	0,3662321	0,7440411	0,2869096	0,1032166	0,4140381	0,3994580	0,6487452	0,5147533	0,0227150	0,4325679	0,9717221	0,7882183	0,1161818	1,0204050	0,5390764	0,8624460	0,0481880	0,2253302	0,7087400	0,0486741	0,0705885	0,0163655	0,7237260	0,0923770	0,0716997	0,7744998	0,0100459	0,0625131	0,5065826	0,7485397	0,7244097	0,9452662	0,0074268	0,0251558
120	0,7171930	0,9712712	0,0267930	0,4858015	0,0017389	1,0860631	0,4737910	1,0023620	0,2876519	0,0800239	0,8498973	0,7774344	0,8127856	1,0559400	0,8423983	0,8085146	0,2576405	0,4098204	0,4510912	0,9152264	0,9306298	0,1331903	0,8410110	0,3423156	0,2790444	0,6428853	0,9115583	0,7108311	0,5844983	0,4758605	0,3236523	0,7374185	0,2832324	0,0832831	0,3037390	0,4323169	0,6721914	0,4907276	0,0158262	0,4194491	0,9969318	0,8376194	0,1108980	1,0276248	0,5327877	0,8601325	0,0415834	0,2732137	0,7717516	0,0497336	0,0418728	0,0110541	0,7569165	0,0694284	0,0697453	0,7589641	0,0153384	0,0602469	0,5307778	0,7096818	0,7999013	0,9608245	0,0106859	0,0278611
140	0,7179951	1,0207134	0,0319026	0,5437494	0,0014370	1,0097664	0,4734718	0,9006059	0,3421559	0,0723961	0,8625025	0,7917724	0,8400402	1,0207931	0,8922863	0,7580362	0,2896726	0,4317257	0,4658112	0,9104040	0,9442282	0,1653547	0,9376294	0,3660711	0,3014903	0,6319978	0,8694511	0,7469011	0,5957875	0,4781613	0,3081051	0,7788595	0,2728469	0,1040096	0,2611328	0,4556812	0,6462702	0,4509827	0,0216808	0,3902685	1,0194057	0,8343778	0,1098576	1,0391372	0,5979968	0,8708863	0,0550754	0,2218653	0,8052287	0,0452604	0,0331617	0,0054275	0,7336850	0,0586920	0,0662095	0,7097724	0,0074087	0,0469866	0,5383298	0,6984049	0,7936083	1,0209154	0,0061514	0,0279478
160	0,6835707	0,9764797	0,0460965	0,6390406	0,0043415	1,0293193	0,4114754	0,8884599	0,3539780	0,0805938	0,8578839	0,7584238	0,8936455	1,0107085	0,8897332	0,7302891	0,2949804	0,4466096	0,4464923	0,9813897	1,0069750	0,1404584	0,9032403	0,3830523	0,3262499	0,6560617	0,8381791	0,7176499	0,5500006	0,4372419	0,2618102	0,7101327	0,2965400	0,1026711	0,1470737	0,3776906	0,6952080	0,4468992	0,0178474	0,3995966	0,9697799	0,8646558	0,0963293	1,0527529	0,5677049	0,8458092	0,0486656	0,2299726	0,8444192	0,0507494	0,0149385	0,0054058	0,6879446	0,0612296	0,0781554	0,7255636	0,0044268	0,0378045	0,5058276	0,7185251	0,7523154	0,9802367	0,0090135	0,0416839
180	0,6262410	0,9615926	0,0468729	0,6300988	0,0044224	0,9734376	0,3848012	0,9911167	0,3424684	0,0713375	0,8008801	0,7531532	0,8512715	1,0823825	0,9049138	0,8279906	0,3065026	0,4261304	0,4956486	1,0398945	1,0485976	0,1737754	0,8765169	0,3546347	0,3533151	0,6742485	0,7582398	0,7528157	0,5010035	0,4558774	0,3081855	0,6979489	0,2968789	0,1227176	0,1516104	0,4040769	0,6721779	0,4040289	0,0146587	0,4030651	0,9967412	0,8597090	0,1426292	0,9873091	0,5728129	0,7992300	0,0466148	0,2085672	0,8242720	0,0508053	0,0328682	0,0010382	0,7408982	0,0608628	0,0755470	0,7374106	0,0049401	0,0421666	0,4841844	0,7401581	0,7249693	0,9985671	0,0118808	0,0347986
200	0,6585342	1,0243292	0,0343625	0,6487213	0,0038517	0,9845765	0,3817660	0,9415325	0,5110602	0,0584540	0,7623448	0,7915662	0,8629641	1,0033363	0,8921170	0,7656066	0,3317520	0,4208975	0,4462174	0,9182070	0,9183298	0,1412067	0,9475892	0,4263137	0,4298939	0,6070626	0,8082593	0,6680655	0,5287894	0,4336322	0,3294721	0,6823174	0,2847303	0,1319361	0,1781490	0,4182366	0,5628310	0,4028615	0,0095595	0,3940969	1,0423776	0,8413818	0,1333089	0,9985552	0,6165533	0,7776089	0,0487858	0,2082683	0,8260421	0,0521972	0,0292917	0,0064603	0,7292312	0,0633858	0,0681217	0,7662978	0,0143033	0,0355341	0,4402553	0,6906322	0,7200002	1,0374508	0,0158398	0,0253832
220	0,6322974	1,0760332	0,0318428	0,7198447	0,0010270	0,9885644	0,3985023	1,0131557	0,5246120	0,0542270	0,8197315	0,7426114	0,8710769	1,0266373	0,9333572	0,8168238	0,3293194	0,4297483	0,4539039	0,9283934	0,9217616	0,1506808	0,8875574	0,3824604	0,4241880	0,6076908	0,9037762	0,6740498	0,5970184	0,4318135	0,3532022	0,6382266	0,2851021	0,1306921	0,1940951	0,4122175	0,5452573	0,4057093	0,0104268	0,3636868	1,0436514	0,8274559	0,1534014	1,0094498	0,6454429	0,7978858	0,0579402	0,2114254	0,8318246	0,0320251	0,0258028	0,0066234	0,7366160	0,0612711	0,0576626	0,6874391	0,0159511	0,0426517	0,4265747	0,7067142	0,7367567	1,0324397	0,0142386	0,0215229
240	0,5901767	1,0800369	0,0470452	0,8002571	0,0010219	0,9903618	0,3966297	1,0005974	0,5683997	0,0740572	0,8345650	0,7555895	0,8341443	0,9881639	0,9072524	0,7545839	0,2928524	0,4014227	0,5154545	1,0214153	0,9302501	0,1592977	0,8619178	0,3798139	0,4490661	0,6242439	0,8044297	0,7152160	0,6064004	0,3859516	0,3183601	0,6619839	0,2688620	0,1026877	0,1888368	0,4287677	0,5962751	0,4046488	0,0138082	0,3775413	0,9744114	0,7879806	0,1416320	1,0210899	0,6867335	0,7398042	0,0804218	0,2370981	0,8317914	0,0209423	0,0201010	0,0003685	0,7476541	0,0768086	0,0552623	0,6730026	0,0190740	0,0395818	0,4164174	0,7704280	0,7107778	0,9988685	0,0028976	0,0260843
260	0,5600710	1,1144997	0,0435449	0,8210525	0,0004269	1,0145199	0,4007424	0,9661583	0,5097069	0,0758869	0,8286786	0,7591018	0,8327099	1,0255055	0,9071485	0,7808884	0,2940589	0,4886089	0,4796120	0,9916676	0,8978208	0,1553018	0,9911028	0,3952680	0,5355293	0,6696771	0,7629029	0,7500591	0,5397499	0,4094007	0,3033779	0,6903968	0,2003161	0,0897960	0,2626868	0,3979628	0,5538814	0,3824966	0,0124843	0,3432654	1,0516100	0,8101983	0,1283067	0,9869753	0,7230451	0,6844207	0,0452285	0,2366213	0,8250791	0,0289740	0,0403068	0,0006525	0,7635231	0,0568302	0,0573174	0,7090362	0,0162323	0,0282060	0,4095041	0,7580434	0,6938348	0,9997382	0,0132816	0,0135408
280	0,5635919	1,1122268	0,0522549	0,7639369	0,0031909	1,0014848	0,4273207	1,0346941	0,5252397	0,0731715	0,7996895	0,7335274	0,8254455	0,9981890	0,8598201	0,7634350	0,2626378	0,4601828	0,4465771	1,0152585	0,8867950	0,1385693	0,9407514	0,4410402	0,4943980	0,7397636	0,8169266	0,7520076	0,5449538	0,4037231	0,2960529	0,6858666	0,2198661	0,0733275	0,2440039	0,4150523	0,4837130	0,3975827	0,0194352	0,3076059	0,9862892	0,7664911	0,1222722	0,9652001	0,7185632	0,6833739	0,0299920	0,2459686	0,8289271	0,0456221	0,0515531	0,0011804	0,7446454	0,0528482	0,0353178	0,7408172	0,0109087	0,0215351	0,4161844	0,7165509	0,6807538	0,9615690	0,0135327	0,0079888
