"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI
1040	1,0000000	0,3710371	0,0043718	0,4192604	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473422	0,8379064	0,2765017	0,5706938	0,3301581	0,1418887	0,6130719	0,0742434	0,5072644	0,5674383	0,3242546	0,0188962	0,2619805	0,2701145	0,0383482	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706991	0,2353398	0,2566849	0,2656925	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8218773	0,0739002	0,0329052	0,0869084	0,2504601	0,0546182	0,0820449	0,5054164	0,8862172	0,0393243	0,2368076	0,9684858	0,8271261	0,1337814	0,0783299	0,0644687	0,0154888	0,1184519	0,9303539	0,7734076
1060	1,0000000	0,3710371	0,0043718	0,4192603	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473422	0,8379066	0,2765017	0,5665533	0,3328441	0,1418886	0,6130689	0,0742163	0,5072637	0,5674448	0,3242556	0,0188962	0,2619803	0,2701117	0,0381872	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706990	0,2398612	0,2602146	0,2678824	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8258550	0,0738991	0,0329052	0,0869084	0,2504612	0,0546182	0,0820476	0,5054164	0,8862154	0,0393243	0,2368270	0,9684852	0,8271261	0,1355145	0,0783309	0,0644687	0,0154339	0,1184519	0,9284006	0,7734076
1080	1,0000000	0,3710371	0,0043718	0,4192602	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473422	0,8379069	0,2765017	0,5624490	0,3354836	0,1418886	0,6130670	0,0741971	0,5072632	0,5674490	0,3242562	0,0188962	0,2619802	0,2701096	0,0380743	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706989	0,2443265	0,2637112	0,2700565	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8296267	0,0738984	0,0329052	0,0869084	0,2504618	0,0546182	0,0820495	0,5054164	0,8862142	0,0393243	0,2368407	0,9684848	0,8271261	0,1372107	0,0783316	0,0644687	0,0153952	0,1184519	0,9264623	0,7734076
1100	1,0000000	0,3710371	0,0043718	0,4192602	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379071	0,2765017	0,5583628	0,3380865	0,1418886	0,6130657	0,0741837	0,5072630	0,5674518	0,3242566	0,0188962	0,2619800	0,2701082	0,0379954	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706988	0,2487517	0,2671909	0,2722120	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8332125	0,0738978	0,0329052	0,0869084	0,2504622	0,0546182	0,0820507	0,5054164	0,8862134	0,0393243	0,2368504	0,9684845	0,8271261	0,1388718	0,0783320	0,0644687	0,0153681	0,1184519	0,9245385	0,7734076

0	1,0000000	0,3710372	0,0043720	0,4192602	0,9999952	0,9422549	0,9248240	0,3976196	0,4055967	0,6303153	0,9497455	0,2792100	0,0055424	0,9999986	0,0030582	0,6473422	0,8379081	0,2765019	0,1097706	0,8810936	0,1418965	0,6130917	0,0741607	0,5072620	0,5674563	0,3242572	0,0188962	0,2620029	0,2701080	0,0378755	0,0209857	0,3807261	0,6215030	0,4367258	0,3087669	0,7701873	0,8633864	0,9796697	0,6943793	0,9669584	0,9984676	0,9219858	0,0148944	0,2944455	0,9893645	0,0739964	0,0329052	0,0869087	0,2504652	0,0546182	0,0820541	0,5054193	0,8862107	0,0393377	0,2368801	0,9684838	0,8271211	0,4587411	0,0783327	0,0644687	0,0153068	0,1184519	0,3901056	0,7734074
20	0,9616216	0,3713619	0,0038855	0,4192602	0,9999955	0,9422551	0,9248244	0,3976197	0,4055967	0,6303153	0,9497456	0,2792101	0,0055424	0,9999987	0,0030579	0,6473422	0,8379081	0,2765018	0,1097706	0,8812824	0,2196967	0,6381870	0,0741582	0,5072622	0,5674566	0,2902175	0,0188962	0,2619958	0,2701070	0,0378567	0,0209857	0,3967238	0,6215037	0,4516973	0,3087709	0,7701913	0,8634945	0,9086571	0,6945659	0,9703074	0,9984680	0,9267427	0,0134578	0,2944444	0,9896866	0,0739656	0,0329052	0,1261143	0,2504644	0,0546182	0,0820538	0,5054184	0,8922399	0,0393341	0,2368782	0,9685772	0,8271227	0,4589878	0,0783327	0,0644687	0,0153061	0,1243494	0,3898124	0,7980357
40	0,8800917	0,3750163	0,0030233	0,4192602	0,9999960	0,9422551	0,9248247	0,3976197	0,4055967	0,6303153	0,9497456	0,2792101	0,0055424	0,9999987	0,0030577	0,6473422	0,8379081	0,2765017	0,1097706	0,8814420	0,3524746	0,6848678	0,0741564	0,5072623	0,5674567	0,2329581	0,0188962	0,2619908	0,2701063	0,0378435	0,0209856	0,4281319	0,6215042	0,4800780	0,3087737	0,7701941	0,8635859	0,7842809	0,6947241	0,9764863	0,9984683	0,9367779	0,0107358	0,2944436	0,9902680	0,0739443	0,0329052	0,2014545	0,2504639	0,0546182	0,0820536	0,5054178	0,9020549	0,0393315	0,2368768	0,9687615	0,8271238	0,4591968	0,0783327	0,0644687	0,0153056	0,1342609	0,3895645	0,8325155
60	0,7873018	0,3869579	0,0022152	0,4192602	0,9999965	0,9422552	0,9248249	0,3976197	0,4055967	0,6303153	0,9497456	0,2792101	0,0055424	0,9999987	0,0030576	0,6473422	0,8379081	0,2765017	0,1097707	0,8815770	0,4737952	0,7308696	0,0741551	0,5072624	0,5674568	0,1820072	0,0188962	0,2619874	0,2701058	0,0378344	0,0209856	0,4608868	0,6215045	0,5087942	0,3087757	0,7701962	0,8636631	0,6678373	0,6948583	0,9825028	0,9984685	0,9481133	0,0080084	0,2944431	0,9908336	0,0739295	0,0329052	0,2781933	0,2504636	0,0546182	0,0820535	0,5054173	0,9105501	0,0393295	0,2368758	0,9689550	0,8271246	0,4593739	0,0783327	0,0644687	0,0153053	0,1431737	0,3893549	0,8576690
80	0,6990311	0,4113831	0,0015837	0,4192602	0,9999969	0,9422552	0,9248250	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030575	0,6473422	0,8379081	0,2765017	0,1097707	0,8816910	0,5685209	0,7688528	0,0741542	0,5072625	0,5674569	0,1436724	0,0188962	0,2619850	0,2701055	0,0378281	0,0209856	0,4894155	0,6215047	0,5332786	0,3087771	0,7701977	0,8637284	0,5750495	0,6949720	0,9873943	0,9984687	0,9588141	0,0057285	0,2944427	0,9912944	0,0739193	0,0329052	0,3434722	0,2504634	0,0546182	0,0820534	0,5054171	0,9168204	0,0393281	0,2368751	0,9691247	0,8271251	0,4595238	0,0783327	0,0644687	0,0153051	0,1500288	0,3891778	0,8732553
100	0,6220346	0,4500482	0,0011427	0,4192602	0,9999973	0,9422553	0,9248251	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030575	0,6473422	0,8379081	0,2765017	0,1097707	0,8817874	0,6378681	0,7977180	0,0741535	0,5072625	0,5674569	0,1168733	0,0188962	0,2619834	0,2701052	0,0378237	0,0209856	0,5121988	0,6215048	0,5525943	0,3087781	0,7701988	0,8637836	0,5059711	0,6950683	0,9910420	0,9984687	0,9680757	0,0039822	0,2944425	0,9916392	0,0739123	0,0329052	0,3943992	0,2504632	0,0546182	0,0820534	0,5054169	0,9211538	0,0393271	0,2368746	0,9692612	0,8271254	0,4596507	0,0783327	0,0644687	0,0153049	0,1549769	0,3890280	0,8822792
120	0,5582299	0,5013420	0,0008800	0,4192602	0,9999975	0,9422553	0,9248251	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473422	0,8379081	0,2765017	0,1097707	0,8818688	0,6870914	0,8186415	0,0741531	0,5072625	0,5674569	0,0988437	0,0188962	0,2619823	0,2701050	0,0378206	0,0209856	0,5294871	0,6215049	0,5672001	0,3087788	0,7701996	0,8638302	0,4562534	0,6951498	0,9936280	0,9984688	0,9756901	0,0027118	0,2944423	0,9918847	0,0739075	0,0329052	0,4321604	0,2504631	0,0546182	0,0820533	0,5054167	0,9240547	0,0393263	0,2368743	0,9693656	0,8271256	0,4597580	0,0783327	0,0644687	0,0153048	0,1584423	0,3889014	0,8873325
140	0,5071198	0,5608144	0,0007889	0,4192602	0,9999976	0,9422553	0,9248252	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473422	0,8379081	0,2765017	0,1097707	0,8819376	0,7214791	0,8333621	0,0741527	0,5072625	0,5674570	0,0869758	0,0188962	0,2619815	0,2701049	0,0378185	0,0209856	0,5421718	0,6215050	0,5779675	0,3087793	0,7702002	0,8638697	0,4211141	0,6952189	0,9954019	0,9984688	0,9817409	0,0018187	0,2944422	0,9920540	0,0739041	0,0329052	0,4592408	0,2504630	0,0546182	0,0820533	0,5054166	0,9259646	0,0393258	0,2368740	0,9694428	0,8271258	0,4598489	0,0783327	0,0644687	0,0153047	0,1608324	0,3887944	0,8901128
160	0,4671529	0,6229039	0,0008757	0,4192602	0,9999977	0,9422553	0,9248252	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473422	0,8379081	0,2765017	0,1097707	0,8819958	0,7452994	0,8435127	0,0741525	0,5072625	0,5674570	0,0792650	0,0188962	0,2619810	0,2701048	0,0378170	0,0209856	0,5512599	0,6215050	0,5857789	0,3087797	0,7702006	0,8639030	0,3965292	0,6952773	0,9965907	0,9984689	0,9864344	0,0012060	0,2944421	0,9921683	0,0739018	0,0329052	0,4782108	0,2504630	0,0546182	0,0820533	0,5054166	0,9272107	0,0393254	0,2368738	0,9694985	0,8271259	0,4599257	0,0783327	0,0644687	0,0153046	0,1624674	0,3887040	0,8916276
180	0,4364566	0,6826690	0,0011544	0,4192602	0,9999978	0,9422553	0,9248252	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473422	0,8379081	0,2765017	0,1097707	0,8820449	0,7617237	0,8504140	0,0741523	0,5072625	0,5674570	0,0742950	0,0188962	0,2619806	0,2701047	0,0378160	0,0209856	0,5576573	0,6215051	0,5913864	0,3087799	0,7702009	0,8639311	0,3794282	0,6953268	0,9973741	0,9984689	0,9900099	0,0007931	0,2944420	0,9922442	0,0739002	0,0329052	0,4912706	0,2504629	0,0546182	0,0820533	0,5054165	0,9280197	0,0393251	0,2368737	0,9695381	0,8271260	0,4599907	0,0783327	0,0644687	0,0153046	0,1635811	0,3886275	0,8924485
200	0,4132068	0,7367116	0,0016335	0,4192602	0,9999978	0,9422553	0,9248252	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473422	0,8379081	0,2765017	0,1097707	0,8820864	0,7730197	0,8550584	0,0741522	0,5072625	0,5674570	0,0711075	0,0188962	0,2619803	0,2701047	0,0378153	0,0209856	0,5620997	0,6215051	0,5953836	0,3087801	0,7702011	0,8639549	0,3675728	0,6953686	0,9978835	0,9984689	0,9926957	0,0005188	0,2944420	0,9922942	0,0738991	0,0329052	0,5001427	0,2504629	0,0546182	0,0820532	0,5054165	0,9285435	0,0393249	0,2368736	0,9695658	0,8271260	0,4600457	0,0783327	0,0644687	0,0153046	0,1643379	0,3885630	0,8928920
220	0,3957915	0,7832866	0,0023041	0,4192602	0,9999978	0,9422553	0,9248252	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473422	0,8379081	0,2765017	0,1097707	0,8821215	0,7807778	0,8581606	0,0741521	0,5072626	0,5674570	0,0690696	0,0188962	0,2619802	0,2701046	0,0378148	0,0209856	0,5651515	0,6215051	0,5982194	0,3087803	0,7702013	0,8639750	0,3593702	0,6954040	0,9982116	0,9984689	0,9946907	0,0003386	0,2944420	0,9923268	0,0738984	0,0329052	0,5061071	0,2504629	0,0546182	0,0820532	0,5054165	0,9288821	0,0393247	0,2368736	0,9695850	0,8271261	0,4600921	0,0783327	0,0644687	0,0153046	0,1648515	0,3885084	0,8931312
240	0,3828641	0,8219624	0,0031348	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8821511	0,7861019	0,8602211	0,0741520	0,5072626	0,5674570	0,0677693	0,0188962	0,2619800	0,2701046	0,0378145	0,0209856	0,5672299	0,6215051	0,6002247	0,3087803	0,7702014	0,8639919	0,3537014	0,6954339	0,9984211	0,9984689	0,9961591	0,0002213	0,2944420	0,9923480	0,0738979	0,0329052	0,5100831	0,2504629	0,0546182	0,0820532	0,5054165	0,9291008	0,0393246	0,2368735	0,9695982	0,8271261	0,4601314	0,0783327	0,0644687	0,0153045	0,1651999	0,3884623	0,8932600
260	0,3733401	0,8531638	0,0040755	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8821761	0,7897541	0,8615837	0,0741520	0,5072626	0,5674570	0,0669407	0,0188962	0,2619800	0,2701046	0,0378143	0,0209856	0,5686351	0,6215051	0,6016394	0,3087804	0,7702015	0,8640063	0,3497863	0,6954592	0,9985540	0,9984689	0,9972317	0,0001455	0,2944420	0,9923618	0,0738975	0,0329052	0,5127154	0,2504629	0,0546182	0,0820532	0,5054165	0,9292420	0,0393245	0,2368735	0,9696072	0,8271261	0,4601646	0,0783327	0,0644687	0,0153045	0,1654360	0,3884234	0,8933293
280	0,3663677	0,8777702	0,0050670	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8821973	0,7922587	0,8624819	0,0741520	0,5072626	0,5674570	0,0664131	0,0188962	0,2619799	0,2701046	0,0378141	0,0209856	0,5695795	0,6215051	0,6026360	0,3087805	0,7702015	0,8640184	0,3470837	0,6954806	0,9986378	0,9984689	0,9980102	0,0000969	0,2944420	0,9923708	0,0738973	0,0329052	0,5144481	0,2504629	0,0546182	0,0820532	0,5054164	0,9293331	0,0393245	0,2368734	0,9696133	0,8271261	0,4601927	0,0783327	0,0644687	0,0153045	0,1655961	0,3883905	0,8933667
300	0,3612910	0,8968297	0,0060522	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822152	0,7939763	0,8630725	0,0741519	0,5072626	0,5674570	0,0660774	0,0188962	0,2619799	0,2701046	0,0378140	0,0209856	0,5702110	0,6215051	0,6033372	0,3087805	0,7702016	0,8640286	0,3452184	0,6954987	0,9986905	0,9984689	0,9985721	0,0000659	0,2944419	0,9923766	0,0738971	0,0329052	0,5155833	0,2504629	0,0546182	0,0820532	0,5054164	0,9293919	0,0393244	0,2368734	0,9696174	0,8271261	0,4602164	0,0783327	0,0644687	0,0153045	0,1657046	0,3883627	0,8933867
320	0,3576117	0,9113822	0,0069842	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822303	0,7951539	0,8634601	0,0741519	0,5072626	0,5674570	0,0658638	0,0188962	0,2619798	0,2701045	0,0378139	0,0209856	0,5706315	0,6215051	0,6038302	0,3087805	0,7702016	0,8640373	0,3439313	0,6955140	0,9987235	0,9984689	0,9989758	0,0000461	0,2944419	0,9923805	0,0738970	0,0329052	0,5163239	0,2504629	0,0546182	0,0820532	0,5054164	0,9294299	0,0393244	0,2368734	0,9696202	0,8271261	0,4602364	0,0783327	0,0644687	0,0153045	0,1657781	0,3883392	0,8933975
340	0,3549561	0,9223655	0,0078304	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822430	0,7959613	0,8637140	0,0741519	0,5072626	0,5674570	0,0657279	0,0188962	0,2619798	0,2701045	0,0378139	0,0209856	0,5709104	0,6215051	0,6041767	0,3087805	0,7702016	0,8640446	0,3430432	0,6955269	0,9987440	0,9984689	0,9992646	0,0000337	0,2944419	0,9923831	0,0738969	0,0329052	0,5168054	0,2504629	0,0546182	0,0820532	0,5054164	0,9294543	0,0393244	0,2368734	0,9696221	0,8271261	0,4602533	0,0783327	0,0644687	0,0153045	0,1658279	0,3883194	0,8934034
360	0,3530462	0,9305772	0,0085728	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822538	0,7965149	0,8638802	0,0741519	0,5072626	0,5674570	0,0656415	0,0188962	0,2619798	0,2701045	0,0378138	0,0209856	0,5710947	0,6215051	0,6044201	0,3087805	0,7702016	0,8640507	0,3424305	0,6955378	0,9987568	0,9984689	0,9994704	0,0000258	0,2944419	0,9923849	0,0738968	0,0329052	0,5171176	0,2504629	0,0546182	0,0820532	0,5054164	0,9294701	0,0393244	0,2368734	0,9696233	0,8271261	0,4602676	0,0783327	0,0644687	0,0153045	0,1658616	0,3883026	0,8934065
380	0,3516770	0,9366696	0,0092054	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822629	0,7968945	0,8639889	0,0741519	0,5072626	0,5674570	0,0655866	0,0188962	0,2619798	0,2701045	0,0378138	0,0209856	0,5712163	0,6215051	0,6045910	0,3087805	0,7702016	0,8640560	0,3420079	0,6955470	0,9987648	0,9984689	0,9996166	0,0000209	0,2944419	0,9923861	0,0738968	0,0329052	0,5173194	0,2504629	0,0546182	0,0820532	0,5054164	0,9294803	0,0393244	0,2368734	0,9696241	0,8271261	0,4602797	0,0783327	0,0644687	0,0153045	0,1658845	0,3882884	0,8934082
400	0,3506981	0,9411609	0,0097314	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822706	0,7971547	0,8640599	0,0741519	0,5072626	0,5674570	0,0655516	0,0188962	0,2619798	0,2701045	0,0378138	0,0209856	0,5712962	0,6215051	0,6047110	0,3087806	0,7702017	0,8640604	0,3417163	0,6955548	0,9987697	0,9984689	0,9997202	0,0000178	0,2944419	0,9923870	0,0738968	0,0329052	0,5174496	0,2504629	0,0546182	0,0820532	0,5054164	0,9294869	0,0393243	0,2368734	0,9696247	0,8271261	0,4602899	0,0783327	0,0644687	0,0153045	0,1659000	0,3882765	0,8934091
420	0,3500001	0,9444542	0,0101600	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822771	0,7973331	0,8641062	0,0741519	0,5072626	0,5674570	0,0655294	0,0188962	0,2619798	0,2701045	0,0378138	0,0209856	0,5713487	0,6215051	0,6047953	0,3087806	0,7702017	0,8640641	0,3415152	0,6955614	0,9987727	0,9984689	0,9997933	0,0000159	0,2944419	0,9923876	0,0738968	0,0329052	0,5175334	0,2504629	0,0546182	0,0820532	0,5054164	0,9294911	0,0393243	0,2368734	0,9696251	0,8271261	0,4602986	0,0783327	0,0644687	0,0153045	0,1659105	0,3882664	0,8934096
440	0,3495035	0,9468583	0,0105029	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822825	0,7974554	0,8641365	0,0741519	0,5072626	0,5674570	0,0655153	0,0188962	0,2619798	0,2701045	0,0378138	0,0209856	0,5713830	0,6215051	0,6048544	0,3087806	0,7702017	0,8640672	0,3413765	0,6955670	0,9987746	0,9984689	0,9998449	0,0000146	0,2944419	0,9923881	0,0738967	0,0329052	0,5175873	0,2504629	0,0546182	0,0820532	0,5054164	0,9294938	0,0393243	0,2368734	0,9696253	0,8271261	0,4603059	0,0783327	0,0644687	0,0153045	0,1659176	0,3882578	0,8934098
460	0,3491509	0,9486065	0,0107734	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822872	0,7975393	0,8641562	0,0741519	0,5072626	0,5674570	0,0655063	0,0188962	0,2619798	0,2701045	0,0378138	0,0209856	0,5714055	0,6215051	0,6048960	0,3087806	0,7702017	0,8640699	0,3412809	0,6955717	0,9987758	0,9984689	0,9998812	0,0000139	0,2944419	0,9923885	0,0738967	0,0329052	0,5176219	0,2504629	0,0546182	0,0820532	0,5054164	0,9294956	0,0393243	0,2368734	0,9696255	0,8271261	0,4603120	0,0783327	0,0644687	0,0153045	0,1659225	0,3882506	0,8934100
480	0,3489010	0,9498736	0,0109839	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822911	0,7975968	0,8641691	0,0741519	0,5072626	0,5674570	0,0655006	0,0188962	0,2619798	0,2701045	0,0378138	0,0209856	0,5714201	0,6215051	0,6049251	0,3087806	0,7702017	0,8640721	0,3412149	0,6955756	0,9987765	0,9984689	0,9999067	0,0000134	0,2944419	0,9923887	0,0738967	0,0329052	0,5176440	0,2504629	0,0546182	0,0820532	0,5054164	0,9294967	0,0393243	0,2368734	0,9696256	0,8271261	0,4603172	0,0783327	0,0644687	0,0153045	0,1659257	0,3882445	0,8934100
500	0,3487242	0,9507893	0,0111459	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822944	0,7976362	0,8641775	0,0741519	0,5072626	0,5674570	0,0654970	0,0188962	0,2619798	0,2701045	0,0378138	0,0209856	0,5714297	0,6215051	0,6049456	0,3087806	0,7702017	0,8640740	0,3411695	0,6955790	0,9987769	0,9984689	0,9999245	0,0000131	0,2944419	0,9923890	0,0738967	0,0329052	0,5176582	0,2504629	0,0546182	0,0820532	0,5054164	0,9294975	0,0393243	0,2368734	0,9696256	0,8271261	0,4603216	0,0783327	0,0644687	0,0153045	0,1659279	0,3882394	0,8934101
520	0,3485993	0,9514494	0,0112694	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822972	0,7976632	0,8641830	0,0741519	0,5072626	0,5674570	0,0654947	0,0188962	0,2619798	0,2701045	0,0378138	0,0209856	0,5714359	0,6215051	0,6049599	0,3087806	0,7702017	0,8640756	0,3411382	0,6955818	0,9987772	0,9984689	0,9999370	0,0000130	0,2944419	0,9923891	0,0738967	0,0329052	0,5176673	0,2504629	0,0546182	0,0820532	0,5054164	0,9294980	0,0393243	0,2368734	0,9696257	0,8271261	0,4603253	0,0783327	0,0644687	0,0153045	0,1659294	0,3882350	0,8934101
540	0,3485112	0,9519242	0,0113628	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822996	0,7976817	0,8641866	0,0741519	0,5072626	0,5674570	0,0654932	0,0188962	0,2619798	0,2701045	0,0378138	0,0209856	0,5714399	0,6215051	0,6049700	0,3087806	0,7702017	0,8640770	0,3411166	0,6955842	0,9987774	0,9984689	0,9999457	0,0000129	0,2944419	0,9923893	0,0738967	0,0329052	0,5176731	0,2504629	0,0546182	0,0820532	0,5054164	0,9294983	0,0393243	0,2368734	0,9696257	0,8271261	0,4603285	0,0783327	0,0644687	0,0153045	0,1659305	0,3882314	0,8934101
560	0,3484492	0,9522650	0,0114329	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8823016	0,7976945	0,8641889	0,0741519	0,5072626	0,5674570	0,0654923	0,0188962	0,2619798	0,2701045	0,0378138	0,0209856	0,5714425	0,6215051	0,6049771	0,3087806	0,7702017	0,8640781	0,3411017	0,6955863	0,9987775	0,9984689	0,9999518	0,0000128	0,2944419	0,9923894	0,0738967	0,0329052	0,5176768	0,2504629	0,0546182	0,0820532	0,5054164	0,9294985	0,0393243	0,2368734	0,9696257	0,8271261	0,4603311	0,0783327	0,0644687	0,0153045	0,1659311	0,3882283	0,8934101
580	0,3867840	0,9521341	0,0144217	0,4192602	0,9999976	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8823032	0,7199005	0,8390854	0,0741519	0,5072626	0,5674570	0,0995314	0,0188962	0,2619798	0,2701045	0,0378138	0,0209856	0,5554467	0,6215051	0,5900113	0,3087806	0,7702017	0,8640791	0,4121474	0,6955880	0,9954286	0,9984689	0,9952015	0,0014494	0,2944419	0,9920826	0,0738967	0,0329052	0,4784735	0,2504629	0,0546182	0,0820532	0,5054164	0,9234698	0,0393243	0,2368734	0,9695324	0,8271261	0,4603334	0,0783327	0,0644687	0,0153045	0,1600342	0,3882256	0,8687819
600	0,4682832	0,9478008	0,0170745	0,4192602	0,9999971	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8823047	0,5871269	0,7923992	0,0741519	0,5072626	0,5674570	0,1567904	0,0188962	0,2619798	0,2701045	0,0378138	0,0209856	0,5240398	0,6215051	0,5616345	0,3087806	0,7702017	0,8640799	0,5365583	0,6955894	0,9892498	0,9984689	0,9851710	0,0041714	0,2944419	0,9915150	0,0738967	0,0329052	0,4031347	0,2504629	0,0546182	0,0820532	0,5054164	0,9136552	0,0393243	0,2368734	0,9693482	0,8271261	0,4603353	0,0783327	0,0644687	0,0153045	0,1501230	0,3882234	0,8343022
