"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI
940	0,6744283	0,2986856	0,0129966	0,3448305	0,6692475	0,5347041	0,7663013	0,3188027	0,3645834	0,4611862	0,7437545	0,2852788	0,0012697	0,8295635	0,0019958	0,5161126	0,5812143	0,2131037	0,0686364	0,6248503	0,2168050	0,4610921	0,0739925	0,2926795	0,3731244	0,2684464	0,0315941	0,2184796	0,1736150	0,0357201	0,0344252	0,3297002	0,4878236	0,2758792	0,2144449	0,5035047	0,5623415	0,7746423	0,4948754	0,6302078	0,7884024	0,7227543	0,0324601	0,2539428	0,7079325	0,0405332	0,0312230	0,0275899	0,2228901	0,0588302	0,0719956	0,3948594	0,5173248	0,0231870	0,1362494	0,7321087	0,5024492	0,2507812	0,0624436	0,0264808	0,0144276	0,1692854	0,3372799	0,4952225
960	0,6971308	0,3352094	0,0009722	0,2971945	0,8863559	0,5616562	0,6416636	0,3622154	0,3523516	0,3356215	0,7321978	0,2448205	0,0023572	0,8275643	0,0029951	0,4257717	0,5587112	0,2376451	0,0554351	0,6507700	0,2682788	0,4781159	0,0503857	0,4026510	0,4118419	0,3016603	0,0327066	0,1832463	0,2593500	0,0312619	0,0149229	0,3126365	0,4408070	0,2529713	0,2431684	0,5097689	0,6273987	0,6500418	0,5837471	0,6904930	0,5773805	0,6474598	0,0299541	0,2427408	0,6699158	0,0771975	0,0164966	0,0593229	0,2543501	0,0749844	0,0689988	0,3258819	0,6140318	0,0305122	0,1671276	0,7029760	0,6491857	0,2454829	0,0470896	0,0464814	0,0037488	0,0977688	0,3966879	0,5768106
980	0,7213550	0,2692278	0,0018246	0,3015872	0,7504999	0,5856436	0,7759965	0,2756796	0,2542189	0,4011483	0,7981174	0,1595292	0,0013803	0,6627980	0,0037818	0,5950274	0,5716159	0,2085278	0,0849909	0,6868916	0,2609178	0,4381667	0,0486315	0,3706548	0,3958235	0,2903490	0,0165246	0,1915451	0,2327161	0,0281119	0,0248328	0,2372836	0,4641337	0,3474621	0,2465720	0,4472333	0,6472798	0,6840295	0,5993535	0,7762920	0,7690405	0,5600656	0,0307006	0,3350847	0,6821584	0,1176250	0,0156195	0,0903532	0,2584850	0,0399981	0,0597075	0,3867651	0,7587553	0,0132849	0,1901740	0,8037951	0,6776008	0,3704088	0,0577292	0,0626266	0,0083298	0,1307989	0,3427537	0,4511573
1000	0,7229026	0,3118308	0,0066758	0,2816416	0,8074968	0,5691155	0,5853261	0,2707129	0,2900204	0,3952510	0,6478597	0,1530041	0,0003780	0,9272988	0,0025412	0,4814875	0,6509132	0,3309417	0,1068467	0,5498017	0,1568128	0,4912827	0,0626953	0,3945833	0,4324725	0,2292708	0,0379080	0,1873452	0,1787359	0,0247369	0,0113432	0,2675722	0,5413297	0,3333542	0,2711132	0,4628407	0,5987496	0,7167247	0,5725234	0,6885118	0,7138010	0,4999796	0,0214532	0,3461615	0,7010880	0,0799463	0,0572441	0,0664185	0,2603366	0,0168393	0,1029002	0,3834640	0,6490286	0,0265690	0,1727415	0,6766333	0,6179748	0,2468921	0,0308259	0,0398515	0,0038666	0,1257868	0,2786797	0,6353078
1020	0,7461744	0,2423354	0,0066752	0,2852919	0,6943545	0,6567731	0,7552824	0,2951919	0,2682586	0,4915970	0,5908737	0,1680088	0,0037099	0,7689237	0,0016957	0,5679000	0,5942042	0,2867361	0,0779797	0,5961293	0,1263249	0,4530825	0,0846329	0,3544829	0,2733811	0,2704568	0,0508679	0,1497817	0,2268866	0,0109571	0,0084292	0,3188154	0,4593735	0,2959582	0,2765543	0,5244601	0,6347352	0,6547056	0,3764962	0,8338492	0,7218321	0,6289938	0,0149922	0,2895310	0,6407692	0,0652828	0,0152028	0,0747659	0,1678739	0,0183422	0,0756075	0,3777101	0,6265572	0,0106556	0,1553897	0,8528089	0,6003881	0,2896926	0,0291538	0,0715682	0,0067318	0,1174154	0,2540702	0,5906820
1040	0,7775756	0,2380292	0,0095598	0,2778760	0,7519969	0,7352362	0,8025885	0,2478420	0,3525421	0,3343465	0,6206871	0,1408822	0,0004663	0,8805792	0,0059407	0,5889481	0,7044686	0,2793870	0,1099859	0,6596554	0,1418592	0,4224809	0,0745332	0,3598148	0,4305165	0,2802097	0,0714092	0,1667799	0,2105352	0,0326107	0,0122511	0,3259356	0,5102239	0,4050580	0,1684861	0,5346850	0,7481316	0,6660060	0,3170570	0,5704070	0,7352275	0,6161639	0,0169941	0,3474319	0,6746051	0,0884558	0,0165724	0,0673791	0,1728560	0,0334421	0,0425841	0,4457397	0,6458344	0,0226635	0,2115774	0,7575619	0,5904671	0,2855324	0,0296404	0,0467623	0,0250125	0,1417084	0,3546948	0,5520409
1060	0,7334292	0,2888644	0,0197078	0,3187082	0,7439126	0,6937615	0,8356330	0,3059801	0,2883326	0,4400077	0,6253612	0,1331654	0,0055489	0,6997167	0,0054293	0,5672597	0,6337902	0,2532408	0,0728066	0,6936892	0,1053779	0,3589245	0,0963922	0,4416373	0,4699794	0,2898752	0,0433615	0,1582939	0,1954764	0,0227257	0,0109840	0,2463940	0,5166237	0,3017705	0,2514801	0,4665198	0,6721051	0,7516171	0,5516106	0,6802623	0,8520907	0,7093191	0,0118232	0,3222732	0,7062836	0,0453110	0,0651853	0,0903550	0,1860974	0,0353285	0,0550262	0,4182789	0,6727812	0,0356050	0,2559691	0,9100522	0,4931257	0,3683082	0,0453029	0,0562725	0,0125433	0,0641898	0,3718380	0,6048505
1080	0,7542425	0,3050034	0,0080039	0,2326837	0,7400311	0,5844992	0,7246511	0,2758646	0,2290832	0,3756930	0,5981056	0,1300004	0,0010473	0,7174696	0,0100772	0,4371000	0,6327149	0,2497854	0,0720702	0,7773919	0,1019305	0,3625150	0,0995424	0,3723729	0,4907001	0,2636289	0,0219548	0,1855612	0,2414557	0,0378108	0,0203938	0,3527605	0,5009286	0,3012251	0,2177778	0,5605506	0,5906140	0,7649364	0,5584690	0,7373907	0,7061682	0,6772062	0,0180105	0,3286190	0,6639042	0,0597261	0,0218716	0,0762224	0,2216546	0,0604412	0,0671661	0,4853761	0,6049974	0,0315434	0,2045566	0,7916375	0,5637652	0,2927478	0,0730156	0,0427513	0,0304194	0,0944409	0,2815074	0,6711408
1100	0,8008976	0,2546968	0,0047546	0,2962388	0,6040025	0,8080797	0,7187438	0,2863296	0,2700339	0,3820701	0,7105959	0,0726533	0,0023432	0,9018494	0,0172380	0,4630063	0,5849744	0,1900196	0,0465381	0,5940440	0,0718629	0,3884093	0,0458247	0,4408697	0,4982743	0,1788269	0,0564738	0,1613211	0,1894034	0,0364725	0,0095563	0,3284403	0,4856871	0,2717745	0,1866452	0,7364045	0,6168432	0,6556225	0,4219161	0,7110120	0,8477795	0,6199570	0,0092644	0,2277735	0,6881679	0,1182615	0,0161130	0,0560800	0,2381479	0,0469028	0,0829931	0,3644263	0,5732904	0,0292541	0,2199196	0,6535632	0,5976007	0,3835782	0,0511212	0,0440862	0,0041570	0,1169184	0,3069863	0,6347508

0	0,7457979	0,1895865	0,0051256	0,2866365	0,6636541	0,7158491	0,7173325	0,2931529	0,3747111	0,4292607	0,6787250	0,2277051	0,0085736	0,7647714	0,0025262	0,4238368	0,5543569	0,1908459	0,1353278	0,6095434	0,0990988	0,4245774	0,0659592	0,3456244	0,4495162	0,3242409	0,0183430	0,2112764	0,1853064	0,0245917	0,0158736	0,3078172	0,4163676	0,3449799	0,1758577	0,5710640	0,6162409	0,6391269	0,5849035	0,7187018	0,8552469	0,6381064	0,0110594	0,2602669	0,6473323	0,1142690	0,0124640	0,1159757	0,1745510	0,0336335	0,0433294	0,3159091	0,7052545	0,0367347	0,1876547	0,7757481	0,6764492	0,2985536	0,0890053	0,0390731	0,0064602	0,1287798	0,3396367	0,6441368
20	0,7692806	0,2385302	0,0073019	0,2386871	0,8013955	0,7504721	0,6690943	0,3472129	0,3497860	0,5187293	0,6277314	0,2564454	0,0008322	0,7872908	0,0247699	0,5331013	0,5460002	0,2514986	0,1008793	0,6369725	0,1692716	0,5026635	0,0530309	0,3064273	0,3680242	0,2285236	0,0214982	0,1531826	0,2092635	0,0358838	0,0231221	0,2379976	0,5467181	0,3244857	0,2545485	0,6153339	0,6959864	0,6741318	0,4601340	0,6817932	0,7552996	0,7790920	0,0138555	0,3070560	0,7563193	0,0717584	0,0366066	0,1004066	0,1757941	0,0751201	0,0621856	0,3613406	0,6878189	0,0174879	0,2029186	0,7434994	0,5697311	0,3051057	0,0936240	0,0608919	0,0067869	0,2098154	0,2911890	0,6552177
40	0,7712028	0,2062136	0,0000000	0,3057885	1,0159888	0,8408838	0,6909870	0,4580586	0,2622255	0,4706239	0,6186083	0,1964652	0,0015885	0,6668044	0,0022118	0,4215542	0,4290357	0,1720386	0,2403721	0,6241940	0,1521681	0,5667698	0,0379892	0,1939385	0,4647111	0,2975141	0,0121928	0,2039143	0,1670199	0,0272576	0,0145908	0,2856363	0,4993749	0,2661354	0,2233013	0,6055976	0,6467469	0,8088789	0,6033674	0,5986843	0,7277873	0,7385644	0,0183629	0,1876261	0,6745178	0,1084912	0,0898777	0,0832954	0,1749375	0,0647594	0,0330456	0,2953826	0,6899482	0,0126661	0,1946612	0,6560081	0,6643739	0,3648520	0,0904916	0,0479790	0,0181833	0,2624522	0,2787446	0,6373246
60	0,7013867	0,2320436	0,0023141	0,3449397	0,8586228	0,7852935	0,6690508	0,3703852	0,2498398	0,5153475	0,6646701	0,1112039	0,0009825	0,6371348	0,0036068	0,5693567	0,5128681	0,1955888	0,3912228	0,5469652	0,1434465	0,5938642	0,0481029	0,1664230	0,4638787	0,2074209	0,0225987	0,2939658	0,1945043	0,0187412	0,0073310	0,2512836	0,6768300	0,4362356	0,2242701	0,5830555	0,6040050	0,7302170	0,5259526	0,7364862	0,7924218	0,6823889	0,0029504	0,1898817	0,7093072	0,0834837	0,0348104	0,0980381	0,1722489	0,0458310	0,1307945	0,3319284	0,7413612	0,0484544	0,1580172	0,6415283	0,6132527	0,4647884	0,0702397	0,0799261	0,0195499	0,4090899	0,2231500	0,6052057
80	0,6711929	0,2835286	0,0027585	0,2361433	0,9509330	0,5589994	0,7026789	0,6374785	0,3090052	0,4964267	0,7519589	0,1399776	0,0008774	0,6662773	0,0090559	0,4703470	0,4967185	0,1274148	0,4403613	0,5952468	0,1170643	0,4647858	0,0722210	0,1394155	0,5253635	0,2953534	0,0160293	0,1972877	0,2283730	0,0143997	0,0152249	0,2966643	0,5864437	0,3511307	0,2508987	0,4813614	0,6092621	0,6279083	0,5253223	0,7530092	0,8874076	0,7828744	0,0008037	0,2128777	0,7364509	0,1232176	0,0415611	0,1047583	0,1402964	0,0280586	0,0678375	0,3902109	0,6996478	0,0267652	0,1003583	0,5462427	0,5644785	0,5589580	0,0708178	0,0564545	0,0086472	0,3314132	0,2284822	0,5661074
100	0,7668441	0,2555761	0,0028980	0,2914232	0,9078988	0,6123987	0,6201001	0,6171282	0,2607529	0,4592949	0,7023447	0,0982183	0,0021160	0,5323140	0,0049918	0,4723949	0,4817132	0,2186762	0,5317244	0,6198357	0,1246858	0,5334421	0,0690248	0,0986018	0,4560985	0,2304811	0,0249460	0,1761009	0,2334330	0,0252751	0,0074945	0,2247957	0,6612299	0,3176908	0,3168655	0,5342795	0,5058470	0,6442833	0,4522230	0,7365151	0,7477833	0,7115383	0,0022724	0,1761591	0,6271303	0,1749466	0,0577934	0,1222262	0,1197550	0,0426636	0,0596924	0,4519502	0,6025331	0,0173338	0,1844384	0,6161420	0,6028363	0,5832510	0,0516013	0,0610113	0,0106012	0,3936236	0,2602123	0,5244626
120	0,7925293	0,3244951	0,0012592	0,2814624	0,7787257	0,6192952	0,7022542	0,6312068	0,2382287	0,4503745	0,7851012	0,1335975	0,0004105	0,7358207	0,0080778	0,4286408	0,4488866	0,2285458	0,7184760	0,5534026	0,0920321	0,5334065	0,0274037	0,0842408	0,3893793	0,2446015	0,0268983	0,1371973	0,1750630	0,0231997	0,0044436	0,2410948	0,5285900	0,3285714	0,1995016	0,5990291	0,4741986	0,4680554	0,4601820	0,6799248	0,7737777	0,7904096	0,0005961	0,2003581	0,6882566	0,1742058	0,0395706	0,0724339	0,1451007	0,0426376	0,1029701	0,4409108	0,5826299	0,0246701	0,1063678	0,7324359	0,5760597	0,4787505	0,0504613	0,0925640	0,0065461	0,4386305	0,2332487	0,6057605
140	0,7100059	0,2963139	0,0056854	0,4279214	0,8399861	0,6831584	0,6963062	0,4357318	0,2505650	0,3830683	0,7799818	0,0847579	0,0018116	0,7609279	0,0047869	0,5265441	0,5357128	0,2270657	0,5922648	0,4620879	0,0603010	0,5236418	0,0686419	0,0557444	0,4565714	0,2954161	0,0195380	0,1924395	0,1605075	0,0303262	0,0103688	0,2310288	0,5861358	0,3367643	0,2582288	0,5915979	0,3652984	0,4097494	0,5028566	0,7676291	0,7928059	0,7745716	0,0002314	0,1453914	0,8914470	0,2248862	0,0259396	0,0668211	0,1471883	0,0357403	0,1022719	0,4572621	0,5705456	0,0227647	0,2113889	0,8076220	0,6750813	0,4587181	0,0588181	0,0327574	0,0112220	0,4984315	0,2502459	0,4356433
160	0,6462599	0,2859015	0,0046908	0,2757839	0,7176620	0,6864856	0,6716611	0,5932014	0,2623285	0,4865375	0,5550614	0,1890854	0,0010087	0,7898585	0,0022020	0,4092633	0,3802188	0,2007525	0,6049096	0,3836505	0,0784818	0,4314003	0,0610926	0,0294334	0,3308266	0,2822917	0,0153453	0,2209705	0,2156787	0,0374104	0,0051380	0,3526154	0,6676763	0,2136906	0,2690866	0,5484428	0,2772197	0,3510137	0,4703440	0,7262683	0,6753279	0,7059021	0,0000344	0,2505002	0,7618628	0,2605592	0,0164032	0,0421690	0,1409805	0,0383832	0,0870022	0,3616077	0,5946520	0,0243107	0,2684188	0,6235155	0,4894117	0,5403511	0,0797333	0,0752913	0,0104347	0,4207923	0,2344761	0,4629570
180	0,8210007	0,2888803	0,0004209	0,3483130	0,6090809	0,5717504	0,5937265	0,5146425	0,2233062	0,4705496	0,7539798	0,1044988	0,0059597	0,6616779	0,0046179	0,4855497	0,3400581	0,1969729	0,7624779	0,4105830	0,0818491	0,3960838	0,0833125	0,0480260	0,4420805	0,2020066	0,0096084	0,2323451	0,2626686	0,0497142	0,0109085	0,3062304	0,6367391	0,2761122	0,2082923	0,5759888	0,2874119	0,3369588	0,3988055	0,6631208	0,8663132	0,7594590	0,0017234	0,2046836	0,6370519	0,2228670	0,0199591	0,0393792	0,2154935	0,0429998	0,0552243	0,4811697	0,5071831	0,0178026	0,2027145	0,6026115	0,6277766	0,5697250	0,0417399	0,0591014	0,0141100	0,4849126	0,3955529	0,5218288
200	0,7592066	0,3269414	0,0002458	0,3676306	0,6388557	0,6513447	0,5566942	0,4648153	0,2848813	0,4855937	0,7307249	0,1089462	0,0102970	0,5897026	0,0020700	0,4521059	0,3977624	0,1481195	0,6478137	0,5281384	0,0365681	0,5073464	0,0856015	0,0544254	0,4765779	0,2521101	0,0114142	0,3219120	0,2305347	0,0416022	0,0220607	0,2411129	0,6375415	0,2894232	0,1871114	0,5505902	0,1875097	0,3219835	0,4021018	0,7564238	0,7743138	1,0148929	0,0002296	0,2362359	0,5662047	0,1558005	0,0121520	0,0707741	0,1719542	0,0372878	0,0469293	0,4729797	0,4518693	0,0061753	0,2367784	0,6967107	0,5838749	0,5753303	0,0563577	0,0627425	0,0290837	0,4547511	0,4540501	0,5450168
220	0,8547186	0,2091651	0,0010828	0,3694856	0,6902630	0,7385582	0,6014565	0,5314979	0,3159991	0,4673157	0,6311709	0,2134613	0,0177736	0,6819766	0,0112628	0,3762267	0,3851763	0,1882088	0,6102209	0,3624013	0,0690892	0,4488064	0,1344789	0,0237372	0,4572243	0,2060962	0,0194433	0,2360567	0,1849977	0,0423327	0,0086921	0,2707467	0,6994823	0,2889839	0,2403767	0,5901304	0,1596446	0,2100932	0,4464658	0,6833786	0,7287921	0,7989535	0,0002278	0,2933417	0,5356000	0,1457484	0,0112614	0,0455632	0,1697321	0,0750377	0,0524136	0,4890406	0,5396615	0,0051432	0,1788973	0,6449312	0,6136750	0,4969173	0,0367395	0,0576923	0,0141533	0,4604936	0,4627313	0,4646561
240	0,6168201	0,2436536	0,0003879	0,2184396	0,7832627	0,5419596	0,5860555	0,5216848	0,2699333	0,5756787	0,6342561	0,2307090	0,0081258	0,6083035	0,0073945	0,4738151	0,4313837	0,2227828	0,6401150	0,2996121	0,0709023	0,4398211	0,0624412	0,0276964	0,4783567	0,2066145	0,0574795	0,2326663	0,2184786	0,0405392	0,0044594	0,2401077	0,6378791	0,3338597	0,2570058	0,5525255	0,1596677	0,2186345	0,3268193	0,7309009	0,7387023	0,7914421	0,0010035	0,3828371	0,5672650	0,1407252	0,0167538	0,0609410	0,2351067	0,0716424	0,1076202	0,3794208	0,6559496	0,0023477	0,2844810	0,7619612	0,6538247	0,6220023	0,0832697	0,0618704	0,0188512	0,4595613	0,4396561	0,5072573
260	0,6925109	0,2121825	0,0000688	0,3007070	0,6248586	0,4927671	0,6352122	0,5014727	0,3435185	0,4870294	0,6574030	0,3042933	0,0070521	0,5596399	0,0081824	0,4788516	0,3585230	0,2468801	0,7430355	0,3729376	0,0601970	0,3664219	0,0889024	0,0303169	0,4173745	0,2147270	0,0237198	0,2263728	0,2470309	0,0151541	0,0124386	0,2654874	0,4693352	0,3021588	0,1893421	0,5128009	0,2290504	0,1832035	0,2357728	0,7972786	0,7655548	0,8751160	0,0023936	0,3017611	0,6990826	0,1614654	0,0181429	0,0712927	0,1777702	0,0750788	0,0956338	0,4101465	0,5610588	0,0018884	0,2621128	0,6926192	0,7649094	0,6327748	0,1011042	0,0571619	0,0146020	0,5331337	0,4138115	0,4721364
280	0,6776880	0,2899594	0,0028463	0,2714971	0,8037186	0,5957227	0,6666134	0,5975801	0,2805736	0,4174013	0,7550924	0,3663693	0,0056974	0,6482826	0,0036321	0,4097770	0,4081380	0,2010195	0,6918178	0,3595372	0,1605191	0,4559919	0,0795413	0,0294212	0,4923274	0,2886290	0,0151887	0,2107743	0,2963168	0,0305330	0,0191079	0,2678894	0,6625471	0,3619726	0,2407297	0,5794289	0,1155310	0,0965208	0,3535565	0,7353604	0,7180750	0,8030829	0,0004773	0,2493855	0,6499764	0,1405403	0,0355983	0,0754323	0,1506383	0,0388822	0,1386585	0,4638539	0,5362675	0,0019303	0,2825887	0,7928262	0,5948122	0,6094368	0,0498256	0,0412579	0,0098948	0,4087454	0,4445673	0,4589211
300	0,7633583	0,3065111	0,0041085	0,2419554	0,6274075	0,6109096	0,6650708	0,5427758	0,2855427	0,4543423	0,5984989	0,2489397	0,0007305	0,6156397	0,0088351	0,4969264	0,3650473	0,1958983	0,5725576	0,3623080	0,1249397	0,6101320	0,1127553	0,0362881	0,4596142	0,2034578	0,0114682	0,2749275	0,1904330	0,0496866	0,0127109	0,2673183	0,5617342	0,4029383	0,1752717	0,5815975	0,1407744	0,1277294	0,2642152	0,8055460	0,7563082	0,7065058	0,0001557	0,3537303	0,6825522	0,2346007	0,0238140	0,0589629	0,1508266	0,0639167	0,0523240	0,3721929	0,5471873	0,0001766	0,1907691	0,8418691	0,4855121	0,6646129	0,0705210	0,0706180	0,0052428	0,4768851	0,5382287	0,5780561
320	0,6747067	0,3168542	0,0105811	0,3455686	0,5949356	0,6675119	0,6007072	0,6564521	0,2349483	0,5857542	0,6241852	0,2420517	0,0042919	0,5755752	0,0035361	0,4375236	0,2455693	0,2713886	0,7745841	0,2429553	0,1930393	0,6378842	0,0745967	0,0502399	0,4094477	0,2333936	0,0286807	0,2557675	0,1828324	0,0341590	0,0085231	0,3158933	0,6253296	0,3015905	0,1749034	0,5099231	0,2186533	0,1632560	0,2580175	0,7150094	0,6892325	0,6260165	0,0000000	0,3942686	0,7227546	0,1988439	0,0222034	0,0637944	0,2058645	0,0321270	0,0740965	0,3996662	0,5556040	0,0017451	0,2120305	0,7523367	0,7153445	0,7123467	0,0585587	0,0378168	0,0058870	0,5922982	0,4195469	0,5274304
340	0,7087032	0,2248499	0,0027863	0,3353918	0,6149096	0,5651130	0,7655618	0,5920471	0,3282914	0,4593692	0,7292908	0,1885775	0,0040382	0,5309998	0,0029615	0,4826554	0,2715727	0,1483998	0,6710970	0,1803999	0,1142407	0,6595110	0,0651452	0,0379290	0,4545226	0,1770890	0,0249925	0,2223215	0,2993240	0,0266433	0,0037395	0,3734056	0,6163851	0,2767677	0,2005264	0,4595470	0,1129511	0,1588485	0,2900744	0,5913507	0,7219771	0,6622689	0,0008980	0,3338484	0,6797827	0,2095361	0,0277532	0,0371560	0,2114486	0,0556408	0,0747665	0,4823844	0,5642586	0,0000000	0,2507602	0,6893736	0,6453302	0,6012656	0,0426208	0,0300010	0,0120119	0,6358383	0,4636810	0,4806468
360	0,8106304	0,1854976	0,0004093	0,3591547	0,8173454	0,6656261	0,6662935	0,7409186	0,2712556	0,4663701	0,8383037	0,1566716	0,0035886	0,6451770	0,0031775	0,5077915	0,3366343	0,2100813	0,5807663	0,0940893	0,1301648	0,4657330	0,0707120	0,0340505	0,4907855	0,2367070	0,0231807	0,2695434	0,2174842	0,0367733	0,0102056	0,2465723	0,6063422	0,3333290	0,2476571	0,4974867	0,1168615	0,1142051	0,1280953	0,6686658	0,6826789	0,7556817	0,0009270	0,3125922	0,6368197	0,1097557	0,0274679	0,0391724	0,2301221	0,0408571	0,0789976	0,4529175	0,5589666	0,0003289	0,2070035	0,7590207	0,5963904	0,5356911	0,0325257	0,0304186	0,0068272	0,5506332	0,5641728	0,5639464
380	0,7650411	0,2893124	0,0073280	0,3086727	0,6961355	0,5666331	0,6130717	0,5700934	0,2429945	0,4137615	0,6931813	0,1063323	0,0003047	0,5698285	0,0015874	0,4063413	0,3278242	0,1578356	0,6497566	0,1148584	0,1111238	0,4963593	0,1083674	0,0479523	0,3827115	0,2234813	0,0329444	0,1909819	0,1970537	0,0224470	0,0107803	0,2730282	0,7841559	0,3392168	0,1960531	0,5220822	0,0645774	0,0861083	0,1618954	0,7810572	0,8670992	0,5724233	0,0028999	0,2380357	0,6350981	0,0970378	0,0299135	0,0504919	0,1786067	0,0656802	0,0481237	0,5668560	0,6741277	0,0003086	0,1683838	0,7415096	0,5308249	0,6231998	0,0423083	0,0366923	0,0043122	0,5440320	0,5131929	0,5339819
400	0,5998466	0,2383986	0,0025197	0,3404954	0,6200674	0,5624433	0,5859905	0,6077415	0,3029392	0,4674129	0,6962016	0,1145422	0,0013803	0,5986881	0,0003923	0,5119345	0,3427770	0,1443114	0,6691670	0,1705829	0,0784531	0,4140273	0,1103639	0,0285465	0,3576157	0,1911712	0,0059919	0,2542979	0,2052543	0,0313739	0,0293849	0,3284948	0,6511006	0,2995338	0,2865316	0,5655232	0,0881567	0,0734174	0,1142393	0,8042240	0,8201094	0,6428165	0,0005760	0,2591366	0,5503810	0,0925518	0,0274912	0,0522689	0,1851046	0,0417134	0,0826118	0,4892768	0,6383433	0,0012389	0,1649424	0,6683533	0,5741396	0,7696070	0,0559122	0,0317353	0,0026860	0,4479073	0,7351906	0,6848428
420	0,6845164	0,2974490	0,0009997	0,3999528	0,5675850	0,5750906	0,8218313	0,5006114	0,2610541	0,3562984	0,6661732	0,1114284	0,0018384	0,6730661	0,0006827	0,4260180	0,2368714	0,2116908	0,6647959	0,1312894	0,1324459	0,3794386	0,1478923	0,0216649	0,4198886	0,2422799	0,0118110	0,2061179	0,1639177	0,0272943	0,0088646	0,3503517	0,6893347	0,2492283	0,2390133	0,5042251	0,1185312	0,0994413	0,1188373	0,7424301	0,6639992	0,6408616	0,0009609	0,2686285	0,4622418	0,0471702	0,0179159	0,0688604	0,2057283	0,0521019	0,0735283	0,4796702	0,5593707	0,0022903	0,1829038	0,6382890	0,5845628	0,6540204	0,0898196	0,0328404	0,0167236	0,5367527	0,5592241	0,5484723
440	0,8557803	0,2858690	0,0051429	0,2740182	0,5991369	0,5978511	0,6062356	0,6539811	0,2791910	0,4703202	0,6432189	0,0940110	0,0003910	0,7068778	0,0017794	0,4259162	0,3175677	0,2075043	0,7422881	0,1578521	0,0765366	0,3013905	0,0670647	0,0141495	0,4262173	0,1634578	0,0079225	0,1620183	0,2657533	0,0384575	0,0093896	0,2802492	0,6065141	0,4296040	0,3427690	0,6541342	0,0984759	0,0647997	0,1127171	0,6470688	0,7873859	0,6114785	0,0003933	0,2448068	0,4929761	0,0697980	0,0197160	0,0403745	0,1754810	0,0531601	0,0507186	0,4177807	0,6615053	0,0027385	0,1868599	0,5930668	0,6498719	0,5789655	0,0722232	0,0367244	0,0031571	0,5088270	0,6467296	0,5916502
460	0,8301253	0,2889846	0,0039778	0,3725535	0,5883974	0,6064932	0,7389775	0,5794254	0,2731083	0,4515789	0,6624672	0,1097205	0,0031949	0,7036886	0,0034841	0,4433934	0,3453586	0,1521726	0,6188227	0,1732613	0,0609975	0,4116874	0,0601911	0,0222148	0,4115010	0,1852261	0,0116420	0,1373142	0,2545257	0,0253093	0,0049741	0,2508779	0,6583888	0,3744682	0,2628289	0,5026227	0,1268926	0,1292959	0,0971741	0,6667473	0,6770956	0,5621980	0,0017844	0,3731837	0,3994365	0,0415350	0,0213193	0,0620245	0,2048455	0,0776331	0,0782470	0,4969282	0,6566143	0,0023679	0,2768795	0,6725564	0,5546267	0,5590268	0,0650178	0,0250199	0,0107687	0,4539669	0,6111601	0,5826415
480	0,6798525	0,2816793	0,0014708	0,2926464	0,7197755	0,6290481	0,6812272	0,6094478	0,2903042	0,3859882	0,6960702	0,0898355	0,0006374	0,7559431	0,0036962	0,4343803	0,2717109	0,2497002	0,6567882	0,2025590	0,0833758	0,3270035	0,0715618	0,0165552	0,4021059	0,2729580	0,0352651	0,1539194	0,2346955	0,0225607	0,0176113	0,2083644	0,6022916	0,3216556	0,3197694	0,5438792	0,0477225	0,1170041	0,1057601	0,6747539	0,6516731	0,6856500	0,0002498	0,2937872	0,3970248	0,0336580	0,0146996	0,0345405	0,2565095	0,0530828	0,0738246	0,4315849	0,5384262	0,0007438	0,2070968	0,5776448	0,5510559	0,5487081	0,0717599	0,0442258	0,0040314	0,3890314	0,6884461	0,5072250
500	0,8169353	0,2220054	0,0071098	0,3179378	0,6166742	0,6052424	0,7569063	0,6271516	0,3994572	0,4696796	0,6840638	0,1323054	0,0039468	0,5687549	0,0088558	0,5006418	0,3365987	0,2040781	0,6355992	0,2335341	0,0570701	0,3212148	0,0585779	0,0379738	0,4635149	0,1995481	0,0066518	0,1498594	0,2617067	0,0257980	0,0142993	0,2018534	0,6153262	0,4080938	0,2076202	0,5454824	0,0771088	0,0699503	0,0913034	0,8400315	0,7143900	0,6191030	0,0045430	0,3438363	0,4802935	0,0566505	0,0178523	0,0443046	0,1779997	0,0459817	0,0525201	0,4923301	0,6024582	0,0006864	0,2137170	0,6738734	0,4504778	0,5481747	0,0763289	0,0239066	0,0140964	0,4020105	0,7090847	0,5267729
