"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
480	1,0000000	0,3069503	0,2919587	0,0380507	0,5680049	0,0858096	0,9708475	0,0525966	0,2206426	0,5757378	0,6960004	0,6632577	0,4451239	0,3980113	0,1090902	0,3741033	0,5259408	0,2481386	0,4086289	0,0185323	0,3004651	0,1003040	0,5833328	0,5393476	0,7549236	0,3328346	0,8800346	0,5018666	0,0922380	0,0652083	0,0099842	0,9414617	0,9910228	0,9634339	0,6160161	0,0120719	0,9996022	0,8174384	0,5218384	0,0137225	0,8849110	0,0524999	0,5028590	0,9017653	0,6031231	0,9138952	0,2377685	0,0385980	0,6351798	0,0068996	0,3063720	0,0785012	0,0306548	0,9999491	0,2951414	0,3375375	0,5824012	0,4120941	0,4694119	0,3918066	0,0397443	0,3141894	0,6884672	0,0512921
500	1,0000000	0,3069503	0,2919587	0,0380507	0,5680045	0,0858313	0,9708749	0,0526089	0,2206742	0,5757765	0,6960874	0,6632503	0,4452089	0,3980116	0,1090902	0,3741070	0,5259411	0,2481389	0,4086286	0,0185366	0,3004788	0,1003047	0,5833358	0,5394339	0,7549242	0,3329158	0,8800534	0,5020374	0,0922381	0,0652118	0,0099797	0,9414771	0,9910560	0,9634340	0,6160127	0,0120772	0,9996018	0,8174551	0,5219955	0,0137214	0,8848249	0,0525042	0,5028593	0,9017724	0,6031001	0,9139195	0,2376178	0,0386089	0,6351800	0,0069024	0,3063720	0,0785012	0,0306503	0,9999491	0,2951445	0,3375404	0,5824017	0,4120947	0,4693188	0,3918639	0,0397367	0,3142029	0,6884675	0,0512910
520	1,0000000	0,3069503	0,2919587	0,0380507	0,5680043	0,0858523	0,9708939	0,0526192	0,2207047	0,5758139	0,6961713	0,6632431	0,4452909	0,3980119	0,1090902	0,3741107	0,5259413	0,2481391	0,4086282	0,0185408	0,3004920	0,1003054	0,5833387	0,5395171	0,7549248	0,3329940	0,8800671	0,5022018	0,0922383	0,0652152	0,0099772	0,9414915	0,9910790	0,9634342	0,6160093	0,0120821	0,9996014	0,8174710	0,5221469	0,0137204	0,8847667	0,0525083	0,5028596	0,9017792	0,6030930	0,9139430	0,2375076	0,0386194	0,6351801	0,0069052	0,3063720	0,0785012	0,0306472	0,9999490	0,2951473	0,3375432	0,5824020	0,4120952	0,4692244	0,3919191	0,0397290	0,3142160	0,6884678	0,0512899
540	1,0000000	0,3069503	0,2919587	0,0380507	0,5680041	0,0858725	0,9709069	0,0526280	0,2207340	0,5758499	0,6962520	0,6632362	0,4453700	0,3980121	0,1090902	0,3741142	0,5259414	0,2481394	0,4086279	0,0185449	0,3005047	0,1003060	0,5833414	0,5395973	0,7549254	0,3330694	0,8800772	0,5023602	0,0922384	0,0652184	0,0099761	0,9415052	0,9910948	0,9634343	0,6160061	0,0120867	0,9996010	0,8174863	0,5222927	0,0137194	0,8847286	0,0525123	0,5028599	0,9017857	0,6030971	0,9139656	0,2374269	0,0386295	0,6351802	0,0069079	0,3063720	0,0785013	0,0306452	0,9999490	0,2951501	0,3375460	0,5824023	0,4120956	0,4691304	0,3919723	0,0397212	0,3142286	0,6884681	0,0512889
560	1,0000000	0,3069503	0,2919587	0,0380507	0,5680040	0,0858920	0,9709159	0,0526357	0,2207623	0,5758847	0,6963297	0,6632296	0,4454461	0,3980124	0,1090902	0,3741176	0,5259415	0,2481397	0,4086276	0,0185488	0,3005170	0,1003067	0,5833441	0,5396745	0,7549259	0,3331420	0,8800849	0,5025128	0,0922385	0,0652216	0,0099760	0,9415182	0,9911058	0,9634344	0,6160030	0,0120910	0,9996006	0,8175010	0,5224332	0,0137184	0,8847053	0,0525162	0,5028602	0,9017921	0,6031091	0,9139874	0,2373678	0,0386392	0,6351802	0,0069105	0,3063720	0,0785013	0,0306440	0,9999490	0,2951527	0,3375486	0,5824026	0,4120961	0,4690378	0,3920237	0,0397135	0,3142407	0,6884684	0,0512879
580	1,0000000	0,3069503	0,2919587	0,0380507	0,7508390	0,0859108	0,8336429	0,0525124	0,2207895	0,5759182	0,6957064	0,6632231	0,4890384	0,3980127	0,1090902	0,3741208	0,3074399	0,2481399	0,4086272	0,0185526	0,3005288	0,1003073	0,5833466	0,5397490	0,7549264	0,3332120	0,6284025	0,5026598	0,0922386	0,0652246	0,0219237	0,6905246	0,7170720	0,9634346	0,6160000	0,0120951	0,9996002	0,5177860	0,5225687	0,0137175	0,8885616	0,0525199	0,2482268	0,9017982	0,6059908	0,6900478	0,2400565	0,0386486	0,3821895	0,0087664	0,1596576	0,0785013	0,0307750	0,9999489	0,2604054	0,3375511	0,2546289	0,4120966	0,5396842	0,3920732	0,2116006	0,3142524	0,6884687	0,0512870
600	1,0000000	0,3069503	0,2919587	0,0380507	0,8562816	0,0859289	0,7468329	0,0519893	0,2208157	0,5759505	0,6952807	0,6632169	0,5153352	0,3980129	0,1090902	0,3741240	0,1826498	0,2481402	0,4086269	0,0185562	0,3005402	0,1003078	0,5833491	0,5398209	0,7549270	0,3332795	0,4605138	0,5028014	0,0922387	0,0652276	0,0295293	0,5400027	0,5289820	0,9634347	0,6159972	0,0120975	0,9995999	0,3686292	0,5226992	0,0137166	0,9033264	0,0525235	0,1352410	0,9018041	0,6159478	0,5783614	0,2540207	0,0386577	0,2424346	0,0099778	0,0923227	0,0785013	0,0315513	0,9999489	0,2401180	0,3375536	0,1659966	0,4120970	0,5639943	0,3921210	0,3101503	0,3142636	0,6884690	0,0512861
620	1,0000000	0,3069503	0,2919587	0,0380507	0,9170912	0,0859464	0,6877855	0,0512325	0,2208410	0,5759817	0,6949954	0,6632110	0,5312071	0,3980131	0,1090902	0,3741270	0,1113806	0,2481404	0,4086266	0,0185597	0,3005512	0,1003084	0,5833515	0,5398901	0,7549275	0,3333446	0,3485229	0,5029378	0,0922388	0,0652304	0,0378501	0,4497427	0,3998827	0,9634348	0,6159944	0,0120960	0,9995995	0,2944043	0,5228250	0,0137158	0,9219670	0,0525270	0,0851071	0,9018097	0,6271785	0,5226876	0,2819124	0,0386665	0,1652323	0,0107689	0,0614193	0,0785013	0,0335684	0,9999488	0,2282736	0,3375559	0,1420252	0,4120974	0,5627665	0,3921670	0,3629792	0,3142745	0,6884692	0,0512852
640	1,0000000	0,3069503	0,2919587	0,0380507	0,9521607	0,0859632	0,6441744	0,0504602	0,2208654	0,5760118	0,6948095	0,6632052	0,5407961	0,3980134	0,1090902	0,3741299	0,0706791	0,2481407	0,4086264	0,0185631	0,3005618	0,1003090	0,5833538	0,5399568	0,7549279	0,3334073	0,2738210	0,5030692	0,0922389	0,0652331	0,0514443	0,3956268	0,3112739	0,9634349	0,6159917	0,0120895	0,9995992	0,2574699	0,5229462	0,0137149	0,9371589	0,0525303	0,0628619	0,9018152	0,6354461	0,4949622	0,3219500	0,0386749	0,1225846	0,0112861	0,0472361	0,0785014	0,0376072	0,9999488	0,2213589	0,3375582	0,1355349	0,4120978	0,5500100	0,3922114	0,3888096	0,3142850	0,6884695	0,0512843
660	1,0000000	0,3069503	0,2919587	0,0380507	0,9723855	0,0859794	0,6093915	0,0497863	0,2208889	0,5760408	0,6946939	0,6631996	0,5465989	0,3980136	0,1090902	0,3741328	0,0474357	0,2481409	0,4086261	0,0185664	0,3005720	0,1003095	0,5833560	0,5400212	0,7549284	0,3334677	0,2239939	0,5031959	0,0922390	0,0652357	0,0767111	0,3631892	0,2504572	0,9634350	0,6159892	0,0120789	0,9995989	0,2390930	0,5230631	0,0137141	0,9468669	0,0525335	0,0529915	0,9018205	0,6402908	0,4811813	0,3693882	0,0386831	0,0990252	0,0116247	0,0407268	0,0785014	0,0441276	0,9999488	0,2173224	0,3375604	0,1337697	0,4120982	0,5338363	0,3922543	0,3995302	0,3142951	0,6884697	0,0512835
680	1,0000000	0,3069503	0,2919587	0,0380507	0,9840494	0,0859951	0,5799402	0,0492423	0,2209115	0,5760688	0,6946277	0,6631943	0,5501195	0,3980138	0,1090902	0,3741355	0,0341631	0,2481411	0,4086258	0,0185696	0,3005819	0,1003100	0,5833581	0,5400832	0,7549288	0,3335260	0,1907605	0,5033179	0,0922391	0,0652383	0,1232907	0,3437536	0,2087164	0,9634351	0,6159867	0,0120662	0,9995986	0,2299516	0,5231757	0,0137134	0,9522048	0,0525366	0,0486120	0,9018256	0,6427636	0,4743568	0,4180334	0,0386909	0,0860103	0,0118468	0,0377393	0,0785014	0,0522582	0,9999487	0,2149665	0,3375625	0,1332820	0,4120986	0,5183146	0,3922956	0,4023135	0,3143048	0,6884699	0,0512827
700	1,0000000	0,3069503	0,2919587	0,0380507	0,9907760	0,0860102	0,5539558	0,0488195	0,2209333	0,5760958	0,6945963	0,6631891	0,5522643	0,3980140	0,1090902	0,3741381	0,0265846	0,2481413	0,4086256	0,0185726	0,3005914	0,1003105	0,5833602	0,5401431	0,7549293	0,3335822	0,1685963	0,5034354	0,0922392	0,0652407	0,2024992	0,3321156	0,1800691	0,9634352	0,6159843	0,0120535	0,9995983	0,2254073	0,5232843	0,0137126	0,9548703	0,0525396	0,0466690	0,9018305	0,6439231	0,4710016	0,4624026	0,0386985	0,0788205	0,0119929	0,0363682	0,0785014	0,0600463	0,9999487	0,2135918	0,3375645	0,1331407	0,4120989	0,5051084	0,3923354	0,4012947	0,3143142	0,6884702	0,0512820
720	1,0000000	0,3069503	0,2919587	0,0380507	0,9946553	0,0860247	0,5304003	0,0484961	0,2209544	0,5761219	0,6945890	0,6631841	0,5535793	0,3980142	0,1090902	0,3741406	0,0222576	0,2481415	0,4086253	0,0185755	0,3006005	0,1003109	0,5833621	0,5402007	0,7549297	0,3336363	0,1538162	0,5035488	0,0922392	0,0652431	0,3194682	0,3251541	0,1604089	0,9634353	0,6159820	0,0120419	0,9995980	0,2231521	0,5233889	0,0137119	0,9561215	0,0525425	0,0458070	0,9018352	0,6444430	0,4693759	0,4992467	0,0387058	0,0748485	0,0120895	0,0357389	0,0785014	0,0660816	0,9999487	0,2127900	0,3375665	0,1330944	0,4120993	0,4946065	0,3923739	0,3987462	0,3143233	0,6884704	0,0512812
740	1,0000000	0,3069503	0,2919587	0,0380507	0,9968925	0,0860388	0,5086485	0,0482492	0,2209747	0,5761470	0,6945984	0,6631793	0,5543937	0,3980144	0,1090902	0,3741430	0,0197871	0,2481417	0,4086251	0,0185784	0,3006094	0,1003114	0,5833640	0,5402564	0,7549301	0,3336886	0,1439618	0,5036579	0,0922393	0,0652454	0,4629279	0,3209967	0,1469171	0,9634354	0,6159798	0,0120321	0,9995977	0,2220375	0,5234898	0,0137112	0,9566876	0,0525453	0,0454248	0,9018398	0,6446755	0,4686114	0,5276963	0,0387128	0,0726541	0,0121537	0,0354501	0,0785014	0,0701340	0,9999486	0,2123226	0,3375684	0,1330752	0,4120996	0,4866066	0,3924109	0,3958425	0,3143320	0,6884706	0,0512805
760	1,0000000	0,3069503	0,2919587	0,0380507	0,9981827	0,0860523	0,4882848	0,0480595	0,2209942	0,5761713	0,6946191	0,6631747	0,5549056	0,3980145	0,1090902	0,3741454	0,0183766	0,2481419	0,4086249	0,0185811	0,3006179	0,1003118	0,5833659	0,5403100	0,7549305	0,3337389	0,1373930	0,5037632	0,0922394	0,0652476	0,6075703	0,3185207	0,1376593	0,9634355	0,6159777	0,0120242	0,9995974	0,2214916	0,5235871	0,0137106	0,9569400	0,0525480	0,0452554	0,9018442	0,6447851	0,4682750	0,5484959	0,0387196	0,0714417	0,0121967	0,0353175	0,0785015	0,0726232	0,9999486	0,2120505	0,3375702	0,1330648	0,4120999	0,4806891	0,3924467	0,3931352	0,3143404	0,6884708	0,0512798
780	1,0000000	0,3069503	0,2919587	0,0380507	0,9989267	0,0860654	0,4690080	0,0479121	0,2210130	0,5761947	0,6946475	0,6631702	0,5552346	0,3980147	0,1090902	0,3741477	0,0175713	0,2481421	0,4086246	0,0185837	0,3006261	0,1003123	0,5833676	0,5403617	0,7549308	0,3337874	0,1330159	0,5038646	0,0922395	0,0652497	0,7305226	0,3170525	0,1313075	0,9634356	0,6159756	0,0120183	0,9995972	0,2212296	0,5236809	0,0137099	0,9570542	0,0525506	0,0451804	0,9018485	0,6448437	0,4681506	0,5631059	0,0387262	0,0707719	0,0122260	0,0352567	0,0785015	0,0740723	0,9999486	0,2118924	0,3375720	0,1330578	0,4121002	0,4764026	0,3924812	0,3908385	0,3143485	0,6884710	0,0512792
800	1,0000000	0,3069503	0,2919587	0,0380507	0,9993558	0,0860779	0,4505848	0,0477960	0,2210312	0,5762172	0,6946808	0,6631659	0,5554526	0,3980149	0,1090902	0,3741498	0,0171114	0,2481422	0,4086244	0,0185862	0,3006340	0,1003127	0,5833694	0,5404116	0,7549312	0,3338342	0,1301006	0,5039624	0,0922395	0,0652517	0,8224393	0,3161881	0,1269502	0,9634356	0,6159737	0,0120140	0,9995969	0,2211095	0,5237713	0,0137093	0,9571088	0,0525531	0,0451473	0,9018526	0,6448813	0,4681304	0,5730790	0,0387325	0,0704017	0,0122462	0,0352288	0,0785015	0,0748900	0,9999485	0,2118008	0,3375737	0,1330526	0,4121005	0,4733442	0,3925144	0,3889945	0,3143564	0,6884712	0,0512785
820	1,0000000	0,3069503	0,2919587	0,0380507	0,9996032	0,0860901	0,4328282	0,0477031	0,2210487	0,5762390	0,6947172	0,6631617	0,5556031	0,3980151	0,1090902	0,3741520	0,0168489	0,2481424	0,4086242	0,0185887	0,3006416	0,1003131	0,5833710	0,5404596	0,7549315	0,3338794	0,1281604	0,5040566	0,0922396	0,0652537	0,8853932	0,3156854	0,1239618	0,9634357	0,6159717	0,0120109	0,9995967	0,2210605	0,5238584	0,0137087	0,9571379	0,0525555	0,0451328	0,9018565	0,6449099	0,4681607	0,5797543	0,0387386	0,0701972	0,0122604	0,0352160	0,0785015	0,0753440	0,9999485	0,2117480	0,3375753	0,1330487	0,4121008	0,4711855	0,3925465	0,3875657	0,3143639	0,6884713	0,0512779
840	1,0000000	0,3069503	0,2919587	0,0380507	0,9997459	0,0861018	0,4155846	0,0476276	0,2210656	0,5762600	0,6947553	0,6631577	0,5557123	0,3980152	0,1090902	0,3741540	0,0166990	0,2481426	0,4086240	0,0185911	0,3006490	0,1003134	0,5833726	0,5405060	0,7549319	0,3339229	0,1268705	0,5041474	0,0922397	0,0652556	0,9261816	0,3153990	0,1219130	0,9634358	0,6159699	0,0120090	0,9995965	0,2210470	0,5239424	0,0137081	0,9571561	0,0525578	0,0451265	0,9018603	0,6449344	0,4682148	0,5841663	0,0387445	0,0700841	0,0122708	0,0352101	0,0785015	0,0755948	0,9999485	0,2117179	0,3375769	0,1330456	0,4121011	0,4696726	0,3925774	0,3864855	0,3143712	0,6884715	0,0512773
860	1,0000000	0,3069503	0,2919587	0,0380507	0,9998282	0,0861131	0,3987280	0,0475654	0,2210819	0,5762803	0,6947941	0,6631538	0,5557958	0,3980154	0,1090902	0,3741559	0,0166134	0,2481427	0,4086238	0,0185933	0,3006561	0,1003138	0,5833741	0,5405507	0,7549322	0,3339649	0,1260142	0,5042349	0,0922397	0,0652574	0,9517688	0,3152419	0,1205090	0,9634359	0,6159681	0,0120078	0,9995962	0,2210512	0,5240235	0,0137076	0,9571695	0,0525601	0,0451239	0,9018640	0,6449569	0,4682793	0,5870621	0,0387502	0,0700216	0,0122786	0,0352074	0,0785015	0,0757345	0,9999484	0,2117010	0,3375784	0,1330432	0,4121014	0,4686161	0,3926073	0,3856825	0,3143782	0,6884717	0,0512768
880	1,0000000	0,3069503	0,2919587	0,0380507	0,9998756	0,0861240	0,3821558	0,0475135	0,2210976	0,5762998	0,6948332	0,6631501	0,5558634	0,3980155	0,1090902	0,3741578	0,0165646	0,2481429	0,4086237	0,0185955	0,3006629	0,1003141	0,5833756	0,5405938	0,7549325	0,3340053	0,1254470	0,5043193	0,0922398	0,0652592	0,9675711	0,3151617	0,1195475	0,9634359	0,6159664	0,0120073	0,9995960	0,2210643	0,5241016	0,0137070	0,9571807	0,0525622	0,0451229	0,9018676	0,6449780	0,4683478	0,5889583	0,0387556	0,0699871	0,0122846	0,0352061	0,0785015	0,0758139	0,9999484	0,2116917	0,3375799	0,1330412	0,4121016	0,4678785	0,3926361	0,3850922	0,3143850	0,6884718	0,0512762
900	1,0000000	0,3069503	0,2919587	0,0380507	0,9999030	0,0861345	0,3657860	0,0474696	0,2211127	0,5763187	0,6948719	0,6631465	0,5559206	0,3980156	0,1090902	0,3741597	0,0165367	0,2481430	0,4086235	0,0185976	0,3006695	0,1003145	0,5833770	0,5406354	0,7549328	0,3340443	0,1250726	0,5044007	0,0922399	0,0652609	0,9772966	0,3151272	0,1188897	0,9634360	0,6159648	0,0120072	0,9995958	0,2210815	0,5241769	0,0137065	0,9571907	0,0525643	0,0451226	0,9018710	0,6449981	0,4684168	0,5902017	0,0387609	0,0699679	0,0122895	0,0352056	0,0785016	0,0758607	0,9999484	0,2116869	0,3375813	0,1330397	0,4121019	0,4673615	0,3926639	0,3846613	0,3143915	0,6884720	0,0512757
920	1,0000000	0,3069503	0,2919587	0,0380507	0,9999187	0,0861446	0,3495574	0,0474323	0,2211273	0,5763369	0,6949100	0,6631430	0,5559711	0,3980158	0,1090902	0,3741614	0,0165208	0,2481431	0,4086233	0,0185997	0,3006759	0,1003148	0,5833784	0,5406755	0,7549331	0,3340820	0,1248266	0,5044791	0,0922399	0,0652625	0,9833154	0,3151196	0,1184402	0,9634361	0,6159632	0,0120074	0,9995956	0,2211007	0,5242495	0,0137060	0,9572000	0,0525663	0,0451226	0,9018743	0,6450174	0,4684849	0,5910207	0,0387660	0,0699573	0,0122936	0,0352053	0,0785016	0,0758899	0,9999484	0,2116847	0,3375827	0,1330384	0,4121021	0,4669959	0,3926906	0,3843472	0,3143978	0,6884721	0,0512752
940	1,0000000	0,3069503	0,2919587	0,0380507	0,9999278	0,0861544	0,3334284	0,0474002	0,2211413	0,5763544	0,6949473	0,6631396	0,5560169	0,3980159	0,1090902	0,3741631	0,0165117	0,2481433	0,4086232	0,0186017	0,3006820	0,1003151	0,5833797	0,5407142	0,7549334	0,3341182	0,1246661	0,5045547	0,0922400	0,0652641	0,9870852	0,3151277	0,1181336	0,9634361	0,6159617	0,0120079	0,9995954	0,2211206	0,5243196	0,0137055	0,9572089	0,0525683	0,0451228	0,9018775	0,6450360	0,4685514	0,5915639	0,0387709	0,0699515	0,0122971	0,0352052	0,0785016	0,0759095	0,9999484	0,2116840	0,3375840	0,1330374	0,4121024	0,4667338	0,3927165	0,3841177	0,3144039	0,6884723	0,0512747
960	1,0000000	0,3069503	0,2919587	0,0380507	0,9999330	0,0861638	0,3173789	0,0473726	0,2211549	0,5763714	0,6949837	0,6631364	0,5560594	0,3980160	0,1090902	0,3741647	0,0165066	0,2481434	0,4086230	0,0186036	0,3006880	0,1003154	0,5833809	0,5407515	0,7549337	0,3341532	0,1245626	0,5046276	0,0922400	0,0652657	0,9894852	0,3151447	0,1179251	0,9634362	0,6159602	0,0120086	0,9995953	0,2211407	0,5243871	0,0137051	0,9572174	0,0525702	0,0451230	0,9018806	0,6450539	0,4686159	0,5919272	0,0387757	0,0699482	0,0123003	0,0352051	0,0785016	0,0759238	0,9999483	0,2116841	0,3375853	0,1330365	0,4121026	0,4665422	0,3927414	0,3839488	0,3144098	0,6884724	0,0512742
980	1,0000000	0,3069503	0,2919587	0,0380507	0,9999360	0,0861729	0,3014110	0,0473487	0,2211680	0,5763877	0,6950190	0,6631333	0,5560993	0,3980162	0,1090902	0,3741663	0,0165036	0,2481435	0,4086228	0,0186054	0,3006937	0,1003157	0,5833822	0,5407875	0,7549339	0,3341870	0,1244969	0,5046979	0,0922401	0,0652671	0,9910420	0,3151666	0,1177838	0,9634363	0,6159588	0,0120094	0,9995951	0,2211605	0,5244522	0,0137046	0,9572255	0,0525720	0,0451232	0,9018835	0,6450711	0,4686782	0,5921725	0,0387802	0,0699464	0,0123032	0,0352051	0,0785016	0,0759351	0,9999483	0,2116847	0,3375865	0,1330358	0,4121028	0,4663985	0,3927655	0,3838229	0,3144154	0,6884726	0,0512738
1000	1,0000000	0,3069503	0,2919587	0,0380507	0,9999377	0,0861816	0,2855508	0,0473280	0,2211806	0,5764035	0,6950533	0,6631303	0,5561372	0,3980163	0,1090902	0,3741678	0,0165019	0,2481436	0,4086227	0,0186072	0,3006992	0,1003160	0,5833834	0,5408222	0,7549342	0,3342195	0,1244563	0,5047656	0,0922401	0,0652686	0,9920715	0,3151912	0,1176886	0,9634363	0,6159574	0,0120103	0,9995949	0,2211800	0,5245150	0,0137042	0,9572334	0,0525737	0,0451235	0,9018864	0,6450877	0,4687385	0,5923398	0,0387847	0,0699454	0,0123058	0,0352051	0,0785016	0,0759447	0,9999483	0,2116856	0,3375877	0,1330352	0,4121030	0,4662874	0,3927887	0,3837273	0,3144209	0,6884727	0,0512733
1020	1,0000000	0,3069503	0,2919587	0,0380507	0,9999387	0,0861901	0,2698494	0,0473101	0,2211928	0,5764187	0,6950865	0,6631274	0,5561733	0,3980164	0,1090902	0,3741693	0,0165010	0,2481438	0,4086226	0,0186089	0,3007045	0,1003163	0,5833845	0,5408556	0,7549344	0,3342509	0,1244324	0,5048310	0,0922402	0,0652699	0,9927649	0,3152168	0,1176249	0,9634364	0,6159561	0,0120113	0,9995947	0,2211989	0,5245756	0,0137038	0,9572409	0,0525754	0,0451237	0,9018891	0,6451037	0,4687966	0,5924551	0,0387889	0,0699448	0,0123083	0,0352051	0,0785016	0,0759531	0,9999483	0,2116866	0,3375888	0,1330347	0,4121032	0,4661985	0,3928110	0,3836530	0,3144261	0,6884728	0,0512729
1040	1,0000000	0,3069503	0,2919587	0,0380507	0,9999393	0,0861982	0,2543831	0,0472947	0,2212045	0,5764333	0,6951187	0,6631246	0,5562080	0,3980165	0,1090902	0,3741707	0,0165005	0,2481439	0,4086224	0,0186105	0,3007096	0,1003166	0,5833856	0,5408879	0,7549346	0,3342812	0,1244195	0,5048940	0,0922402	0,0652713	0,9932399	0,3152427	0,1175829	0,9634364	0,6159548	0,0120123	0,9995946	0,2212174	0,5246340	0,0137034	0,9572482	0,0525770	0,0451239	0,9018918	0,6451192	0,4688527	0,5925353	0,0387930	0,0699445	0,0123107	0,0352051	0,0785016	0,0759608	0,9999483	0,2116876	0,3375900	0,1330343	0,4121034	0,4661249	0,3928326	0,3835937	0,3144312	0,6884729	0,0512725
1060	1,0000000	0,3069503	0,2919587	0,0380507	0,9999396	0,0862061	0,2392517	0,0472816	0,2212158	0,5764475	0,6951497	0,6631219	0,5562412	0,3980166	0,1090902	0,3741721	0,0165002	0,2481440	0,4086223	0,0186121	0,3007146	0,1003168	0,5833867	0,5409191	0,7549349	0,3343104	0,1244138	0,5049547	0,0922403	0,0652726	0,9935700	0,3152684	0,1175556	0,9634365	0,6159536	0,0120133	0,9995944	0,2212354	0,5246903	0,0137030	0,9572552	0,0525786	0,0451241	0,9018944	0,6451341	0,4689068	0,5925916	0,0387970	0,0699443	0,0123130	0,0352051	0,0785016	0,0759680	0,9999482	0,2116887	0,3375910	0,1330340	0,4121036	0,4660620	0,3928534	0,3835450	0,3144361	0,6884731	0,0512721
1080	1,0000000	0,3069503	0,2919587	0,0380507	0,9999397	0,0862137	0,2245752	0,0472704	0,2212267	0,5764612	0,6951797	0,6631192	0,5562732	0,3980167	0,1090902	0,3741734	0,0165000	0,2481441	0,4086222	0,0186136	0,3007193	0,1003171	0,5833877	0,5409491	0,7549351	0,3343385	0,1244129	0,5050133	0,0922403	0,0652738	0,9938022	0,3152936	0,1175384	0,9634365	0,6159524	0,0120144	0,9995943	0,2212528	0,5247446	0,0137026	0,9572619	0,0525801	0,0451243	0,9018968	0,6451484	0,4689590	0,5926314	0,0388008	0,0699442	0,0123151	0,0352051	0,0785016	0,0759747	0,9999482	0,2116898	0,3375920	0,1330337	0,4121038	0,4660065	0,3928735	0,3835038	0,3144408	0,6884732	0,0512717
1100	1,0000000	0,3069503	0,2919587	0,0380507	0,9999398	0,0862210	0,2104866	0,0472610	0,2212372	0,5764743	0,6952087	0,6631167	0,5563041	0,3980168	0,1090902	0,3741747	0,0164999	0,2481442	0,4086220	0,0186151	0,3007239	0,1003173	0,5833887	0,5409780	0,7549353	0,3343657	0,1244150	0,5050698	0,0922404	0,0652750	0,9939671	0,3153182	0,1175281	0,9634366	0,6159513	0,0120155	0,9995941	0,2212697	0,5247970	0,0137023	0,9572684	0,0525815	0,0451245	0,9018992	0,6451623	0,4690093	0,5926597	0,0388045	0,0699441	0,0123172	0,0352051	0,0785017	0,0759812	0,9999482	0,2116908	0,3375930	0,1330334	0,4121040	0,4659566	0,3928929	0,3834680	0,3144454	0,6884733	0,0512713

0	1,0000000	0,3069503	0,2919587	0,0380507	0,9999441	0,0849522	0,1024053	0,0472221	0,2193820	0,5742311	0,6900591	0,6635472	0,5508926	0,3980000	0,1090902	0,3739543	0,0164970	0,2481270	0,4086431	0,0183612	0,2999229	0,1002763	0,5832132	0,5359369	0,7548995	0,3296168	0,1228563	0,4950060	0,0922332	0,0650713	0,9943997	0,3109418	0,1165931	0,9634284	0,6161560	0,0117642	0,9996187	0,2182174	0,5155862	0,0137642	0,9561119	0,0523309	0,0450904	0,9014883	0,6427449	0,4601562	0,5927213	0,0381730	0,0699436	0,0119678	0,0352051	0,0785002	0,0748962	0,9999511	0,2115059	0,3374223	0,1330225	0,4120740	0,4735634	0,3895644	0,3882717	0,3136558	0,6884547	0,0513357
20	1,0000000	0,3069503	0,2919587	0,0380507	0,6324980	0,0850054	0,1024161	0,0472221	0,2194611	0,5743234	0,6902794	0,6635294	0,4210772	0,3981043	0,0567806	0,3739636	0,4248264	0,2481277	0,4086422	0,0183717	0,2999566	0,1002780	0,5832207	0,5361490	0,7549010	0,3298175	0,1229221	0,4954390	0,0922335	0,0650797	0,8353800	0,3111272	0,1166316	0,9634287	0,5989298	0,0117745	0,9758981	0,2183457	0,7033117	0,0137616	0,9687443	0,0523414	0,5411176	0,9015054	0,5236165	0,4605333	0,7325880	0,1795895	0,2934541	0,0119823	0,0352051	0,0785003	0,0748363	0,9999510	0,2115135	0,3374294	0,1330229	0,4226778	0,4804594	0,4936314	0,2411400	0,3136889	0,6884555	0,0465226
40	1,0000000	0,3069503	0,2919587	0,0380507	0,4205885	0,0850566	0,1024265	0,0472221	0,2195371	0,5744125	0,6904912	0,6635123	0,3428774	0,3985473	0,0330710	0,3739725	0,6580317	0,2481284	0,4086414	0,0183819	0,2999891	0,1002797	0,5832280	0,5363531	0,7549024	0,3300106	0,1229952	0,4958550	0,0922338	0,0650878	0,5102538	0,3113139	0,1166686	0,9634291	0,5875625	0,0117845	0,9619312	0,2184691	0,7974699	0,0137591	0,9731735	0,0523514	0,7612151	0,9015219	0,4879182	0,4609115	0,7770490	0,2722426	0,4169239	0,0119962	0,0352051	0,0785004	0,0707864	0,9999508	0,2115209	0,3374363	0,1330233	0,4293512	0,5133773	0,5538959	0,1524249	0,3137208	0,6884562	0,0440763
