"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
180	0,2402201	0,1750799	0,0825535	0,3508434	0,9811444	0,9663607	0,2796686	0,4052112	0,3975856	0,6513928	0,5973397	0,6127027	0,9230922	0,1760936	0,7252362	0,3763997	0,3210258	0,0574637	0,0869558	0,4706018	0,0715324	0,2140303	0,0509378	0,1465686	0,0011623	0,2238604	0,4775795	0,1559297	0,1624766	0,0799973	0,6245912	0,0249939	0,0225790	0,2078647	0,7480552	0,3903208	0,8597498	0,9987061	0,9188369	0,0096700	0,0732517	0,0515998	0,4872587	0,0117960	0,3170189	0,5368094	0,0457358	0,9177017	0,9996216	0,0171347	0,3893463	0,0217831	0,8663626	0,3214360	0,4556814	0,0236846	0,9687613	0,1653685	0,5716053	0,0033755	0,0462891	0,2549810	0,9141372	0,0457663
200	0,2403803	0,1830868	0,0832663	0,3558637	0,9883554	0,9721204	0,2795790	0,4056733	0,3993025	0,6513928	0,6202733	0,6129617	0,9299998	0,1762530	0,7244133	0,3765610	0,3222175	0,0587801	0,0869929	0,4706402	0,0781157	0,2233443	0,0515254	0,1478651	0,0013039	0,2223648	0,4779439	0,1571503	0,1654715	0,0882378	0,6277347	0,0267418	0,0225861	0,2110421	0,7307491	0,3854773	0,8801683	0,9985443	0,9224987	0,0096700	0,0733319	0,0516695	0,4685846	0,0117962	0,3473346	0,5863317	0,0461458	0,9251999	0,9995770	0,0171356	0,3806069	0,0217984	0,8527121	0,2888224	0,4556498	0,0255767	0,9685266	0,1742847	0,5796364	0,0033929	0,0462802	0,2652461	0,9233075	0,0458135
220	0,2404570	0,1899059	0,0838513	0,3596069	0,9927168	0,9757680	0,2795526	0,4060629	0,4006217	0,6513928	0,6393990	0,6131681	0,9351511	0,1763774	0,7237690	0,3766994	0,3232362	0,0599920	0,0870289	0,4706717	0,0837791	0,2315059	0,0519833	0,1490520	0,0014265	0,2214528	0,4783003	0,1582854	0,1679664	0,0965817	0,6296832	0,0284358	0,0225930	0,2136114	0,7140832	0,3811752	0,8938903	0,9984002	0,9253450	0,0096701	0,0733831	0,0517332	0,4496962	0,0117964	0,3750501	0,6251473	0,0465179	0,9305036	0,9995388	0,0171365	0,3725779	0,0218128	0,8413380	0,2581126	0,4556219	0,0271358	0,9684099	0,1821952	0,5866847	0,0034081	0,0462725	0,2733328	0,9305536	0,0458553
240	0,2404939	0,1956666	0,0843299	0,3624215	0,9953545	0,9780784	0,2795511	0,4063882	0,4016588	0,6513928	0,6551932	0,6133289	0,9390058	0,1764744	0,7232577	0,3768157	0,3240981	0,0610960	0,0870632	0,4706976	0,0885819	0,2385057	0,0523460	0,1501047	0,0015311	0,2209109	0,4786387	0,1593152	0,1700335	0,1046991	0,6308934	0,0300309	0,0225997	0,2156712	0,6985512	0,3775141	0,9030737	0,9982737	0,9275473	0,0096701	0,0734171	0,0517900	0,4315477	0,0117966	0,3997251	0,6551965	0,0468485	0,9343485	0,9995066	0,0171373	0,3654302	0,0218260	0,8319082	0,2307618	0,4555978	0,0284137	0,9683464	0,1890611	0,5927745	0,0034213	0,0462661	0,2796977	0,9362650	0,0458918
260	0,2405118	0,2005022	0,0847205	0,3645548	0,9969499	0,9795421	0,2795566	0,4066584	0,4024876	0,6513928	0,6681431	0,6134523	0,9419051	0,1765511	0,7228470	0,3769121	0,3248214	0,0620939	0,0870953	0,4707186	0,0926119	0,2444164	0,0526366	0,1510166	0,0016193	0,2206013	0,4789520	0,1602310	0,1717396	0,1123556	0,6316471	0,0314974	0,0226059	0,2173152	0,6844467	0,3744796	0,9092019	0,9981639	0,9292428	0,0096702	0,0734406	0,0518394	0,4148149	0,0117967	0,4212511	0,6783110	0,0471371	0,9371958	0,9994797	0,0171381	0,3592162	0,0218377	0,8241224	0,2073785	0,4555773	0,0294574	0,9683059	0,1949239	0,5979723	0,0034325	0,0462606	0,2847112	0,9407639	0,0459231
280	0,2405207	0,2045413	0,0850388	0,3661839	0,9979151	0,9804696	0,2795621	0,4068819	0,4031562	0,6513928	0,6787054	0,6135465	0,9440992	0,1766125	0,7225147	0,3769914	0,3254249	0,0629902	0,0871250	0,4707358	0,0959664	0,2493510	0,0528715	0,1517931	0,0016929	0,2204354	0,4792367	0,1610327	0,1731441	0,1194035	0,6321180	0,0328191	0,0226115	0,2186257	0,6719017	0,3720056	0,9132834	0,9980696	0,9305428	0,0096702	0,0734576	0,0518819	0,3998813	0,0117969	0,4397398	0,6960509	0,0473859	0,9393416	0,9994574	0,0171388	0,3539101	0,0218479	0,8177184	0,1879589	0,4555600	0,0303076	0,9682760	0,1998694	0,6023657	0,0034419	0,0462561	0,2886670	0,9443113	0,0459498
300	0,2405251	0,2079018	0,0852978	0,3674370	0,9984990	0,9810574	0,2795660	0,4070660	0,4036982	0,6513928	0,6872880	0,6136185	0,9457707	0,1766624	0,7222448	0,3770561	0,3259259	0,0637912	0,0871521	0,4707498	0,0987418	0,2534369	0,0530621	0,1524464	0,0017541	0,2203569	0,4794910	0,1617254	0,1742978	0,1257660	0,6324134	0,0339908	0,0226164	0,2196708	0,6609296	0,3700096	0,9159985	0,9979891	0,9315367	0,0096703	0,0734701	0,0519179	0,3868863	0,0117970	0,4554318	0,7096727	0,0475979	0,9409821	0,9994389	0,0171394	0,3494413	0,0218566	0,8124693	0,1721483	0,4555456	0,0309989	0,9682519	0,2040025	0,6060503	0,0034498	0,0462524	0,2917953	0,9471147	0,0459723
320	0,2405274	0,2106892	0,0855083	0,3684069	0,9988523	0,9814302	0,2795681	0,4072172	0,4041382	0,6513928	0,6942434	0,6136739	0,9470528	0,1767031	0,7220253	0,3771088	0,3263404	0,0645041	0,0871766	0,4707612	0,1010272	0,2567995	0,0532175	0,1529913	0,0018046	0,2203301	0,4797153	0,1623176	0,1752440	0,1314196	0,6325997	0,0350153	0,0226208	0,2205056	0,6514641	0,3684093	0,9178041	0,9979210	0,9322956	0,0096704	0,0734797	0,0519481	0,3757955	0,0117971	0,4686298	0,7201567	0,0477771	0,9422506	0,9994238	0,0171399	0,3457174	0,0218640	0,8081801	0,1594426	0,4555336	0,0315604	0,9682320	0,2074324	0,6091209	0,0034564	0,0462493	0,2942754	0,9493364	0,0459912
340	0,2405287	0,2129954	0,0856792	0,3691623	0,9990662	0,9816666	0,2795692	0,4073410	0,4044956	0,6513928	0,6998695	0,6137172	0,9480428	0,1767363	0,7218469	0,3771517	0,3266822	0,0651361	0,0871986	0,4707705	0,1029022	0,2595546	0,0533442	0,1534431	0,0018461	0,2203324	0,4799109	0,1628194	0,1760189	0,1363786	0,6327179	0,0359011	0,0226246	0,2211739	0,6433896	0,3671311	0,9190053	0,9978636	0,9328751	0,0096704	0,0734871	0,0519733	0,3664687	0,0117972	0,4796538	0,7282536	0,0479276	0,9432403	0,9994114	0,0171404	0,3426394	0,0218701	0,8046842	0,1493137	0,4555237	0,0320159	0,9682154	0,2102633	0,6116667	0,0034619	0,0462468	0,2962465	0,9511030	0,0460069
360	0,2405295	0,2148997	0,0858180	0,3697536	0,9991957	0,9818167	0,2795697	0,4074422	0,4047855	0,6513928	0,7044147	0,6137514	0,9488120	0,1767634	0,7217021	0,3771866	0,3269633	0,0656947	0,0872183	0,4707780	0,1044364	0,2618045	0,0534477	0,1538160	0,0018802	0,2203502	0,4800798	0,1632417	0,1766528	0,1406818	0,6327935	0,0366595	0,0226279	0,2217099	0,6365656	0,3661120	0,9198055	0,9978154	0,9333180	0,0096705	0,0734930	0,0519942	0,3587120	0,0117973	0,4888140	0,7345323	0,0480532	0,9440181	0,9994012	0,0171407	0,3401113	0,0218751	0,8018406	0,1412750	0,4555155	0,0323853	0,9682018	0,2125901	0,6137684	0,0034664	0,0462448	0,2978168	0,9525121	0,0460200
380	0,2405300	0,2164693	0,0859306	0,3702187	0,9992740	0,9819120	0,2795698	0,4075248	0,4050205	0,6513928	0,7080839	0,6137788	0,9494132	0,1767855	0,7215847	0,3772150	0,3271941	0,0661871	0,0872357	0,4707841	0,1056887	0,2636375	0,0535322	0,1541228	0,0019081	0,2203751	0,4802245	0,1635950	0,1771706	0,1443825	0,6328423	0,0373040	0,0226307	0,2221407	0,6308427	0,3653001	0,9203398	0,9977752	0,9336572	0,0096705	0,0734977	0,0520114	0,3523147	0,0117974	0,4963955	0,7394222	0,0481575	0,9446329	0,9993930	0,0171410	0,3380449	0,0218793	0,7995311	0,1349081	0,4555089	0,0326848	0,9681907	0,2144964	0,6154975	0,0034702	0,0462431	0,2990708	0,9536398	0,0460308
400	0,2405303	0,2177613	0,0860218	0,3705860	0,9993215	0,9819725	0,2795699	0,4075920	0,4052109	0,6513928	0,7110446	0,6138009	0,9498855	0,1768034	0,7214896	0,3772381	0,3273832	0,0666200	0,0872510	0,4707890	0,1067093	0,2651282	0,0536012	0,1543744	0,0019308	0,2204021	0,4803476	0,1638890	0,1775933	0,1475409	0,6328742	0,0378480	0,0226330	0,2224874	0,6260742	0,3646532	0,9206978	0,9977418	0,9339177	0,0096706	0,0735014	0,0520256	0,3470712	0,0117974	0,5026517	0,7432470	0,0482438	0,9451211	0,9993862	0,0171413	0,3363622	0,0218827	0,7976574	0,1298670	0,4555034	0,0329275	0,9681817	0,2160542	0,6169159	0,0034732	0,0462417	0,3000742	0,9545447	0,0460397
420	0,2405306	0,2188234	0,0860959	0,3708773	0,9993503	0,9820111	0,2795699	0,4076467	0,4053651	0,6513928	0,7134331	0,6138189	0,9502583	0,1768179	0,7214125	0,3772568	0,3275379	0,0669997	0,0872645	0,4707930	0,1075399	0,2663390	0,0536574	0,1545804	0,0019493	0,2204285	0,4804517	0,1641328	0,1779380	0,1502191	0,6328952	0,0383046	0,0226350	0,2227669	0,6221220	0,3641375	0,9209388	0,9977140	0,9341185	0,0096706	0,0735044	0,0520372	0,3427929	0,0117975	0,5078028	0,7462511	0,0483150	0,9455102	0,9993807	0,0171415	0,3349957	0,0218854	0,7961383	0,1258730	0,4554989	0,0331241	0,9681744	0,2173247	0,6180768	0,0034758	0,0462406	0,3008785	0,9552728	0,0460471
440	0,2405308	0,2196954	0,0861559	0,3711089	0,9993677	0,9820356	0,2795699	0,4076911	0,4054899	0,6513928	0,7153600	0,6138337	0,9505537	0,1768297	0,7213502	0,3772721	0,3276643	0,0673321	0,0872763	0,4707963	0,1082151	0,2673216	0,0537033	0,1547487	0,0019644	0,2204528	0,4805392	0,1643343	0,1782189	0,1524775	0,6329093	0,0386863	0,0226367	0,2229924	0,6188611	0,3637260	0,9211020	0,9976910	0,9342737	0,0096707	0,0735068	0,0520467	0,3393138	0,0117975	0,5120367	0,7486198	0,0483736	0,9458213	0,9993763	0,0171417	0,3338884	0,0218877	0,7949073	0,1227045	0,4554953	0,0332834	0,9681685	0,2183594	0,6190251	0,0034778	0,0462397	0,3015243	0,9558599	0,0460531
460	0,2405309	0,2204108	0,0862045	0,3712936	0,9993782	0,9820513	0,2795699	0,4077272	0,4055909	0,6513928	0,7169146	0,6138458	0,9507887	0,1768392	0,7212997	0,3772844	0,3277674	0,0676225	0,0872865	0,4707989	0,1087635	0,2681184	0,0537407	0,1548859	0,0019767	0,2204745	0,4806125	0,1645002	0,1784475	0,1543729	0,6329189	0,0390040	0,0226381	0,2231745	0,6161805	0,3633974	0,9212135	0,9976720	0,9343943	0,0096707	0,0735088	0,0520545	0,3364913	0,0117976	0,5155122	0,7504943	0,0484217	0,9460705	0,9993727	0,0171419	0,3329925	0,0218895	0,7939102	0,1201867	0,4554923	0,0334124	0,9681637	0,2192010	0,6197984	0,0034795	0,0462390	0,3020436	0,9563342	0,0460580
480	0,2405311	0,2209970	0,0862439	0,3714412	0,9993846	0,9820613	0,2795700	0,4077565	0,4056726	0,6513928	0,7181691	0,6138557	0,9509762	0,1768470	0,7212588	0,3772945	0,3278515	0,0678759	0,0872954	0,4708010	0,1092088	0,2687642	0,0537711	0,1549977	0,0019866	0,2204933	0,4806736	0,1646366	0,1786336	0,1559571	0,6329255	0,0392677	0,0226392	0,2233216	0,6139838	0,3631346	0,9212902	0,9976564	0,9344884	0,0096707	0,0735104	0,0520608	0,3342055	0,0117976	0,5183623	0,7519825	0,0484610	0,9462707	0,9993697	0,0171420	0,3322685	0,0218910	0,7931026	0,1181824	0,4554899	0,0335169	0,9681599	0,2198849	0,6204282	0,0034809	0,0462384	0,3024616	0,9567179	0,0460621
500	0,2405312	0,2214771	0,0862758	0,3715595	0,9993885	0,9820677	0,2795700	0,4077803	0,4057388	0,6513928	0,7191817	0,6138637	0,9511261	0,1768532	0,7212257	0,3773027	0,3279200	0,0680965	0,0873032	0,4708028	0,1095700	0,2692876	0,0537959	0,1550887	0,0019947	0,2205094	0,4807244	0,1647485	0,1787849	0,1572764	0,6329302	0,0394859	0,0226402	0,2234406	0,6121882	0,3629243	0,9213436	0,9976435	0,9345620	0,0096708	0,0735117	0,0520659	0,3323564	0,0117976	0,5206977	0,7531674	0,0484932	0,9464316	0,9993673	0,0171421	0,3316838	0,0218921	0,7924486	0,1165840	0,4554879	0,0336015	0,9681568	0,2204403	0,6209406	0,0034820	0,0462379	0,3027984	0,9570288	0,0460654
520	0,2405312	0,2218699	0,0863017	0,3716544	0,9993909	0,9820718	0,2795700	0,4077996	0,4057924	0,6513928	0,7199992	0,6138703	0,9512463	0,1768583	0,7211989	0,3773093	0,3279758	0,0682883	0,0873098	0,4708042	0,1098630	0,2697115	0,0538160	0,1551626	0,0020013	0,2205230	0,4807665	0,1648401	0,1789078	0,1583716	0,6329336	0,0396661	0,0226409	0,2235368	0,6107238	0,3627558	0,9213812	0,9976330	0,9346198	0,0096708	0,0735127	0,0520701	0,3308619	0,0117976	0,5226100	0,7541131	0,0485195	0,9465612	0,9993654	0,0171422	0,3312118	0,0218931	0,7919190	0,1153073	0,4554864	0,0336701	0,9681543	0,2208910	0,6213571	0,0034830	0,0462375	0,3030700	0,9572809	0,0460681
540	0,2405313	0,2221911	0,0863227	0,3717307	0,9993923	0,9820745	0,2795700	0,4078153	0,4058358	0,6513928	0,7206594	0,6138757	0,9513428	0,1768624	0,7211772	0,3773147	0,3280211	0,0684548	0,0873156	0,4708053	0,1101005	0,2700549	0,0538324	0,1552227	0,0020066	0,2205344	0,4808012	0,1649150	0,1790077	0,1592784	0,6329360	0,0398145	0,0226416	0,2236146	0,6095314	0,3626206	0,9214080	0,9976243	0,9346654	0,0096708	0,0735136	0,0520735	0,3296544	0,0117976	0,5241751	0,7548697	0,0485409	0,9466657	0,9993638	0,0171423	0,3308310	0,0218939	0,7914902	0,1142857	0,4554851	0,0337256	0,9681522	0,2212566	0,6216954	0,0034837	0,0462372	0,3032892	0,9574855	0,0460703
560	0,2405313	0,2224535	0,0863396	0,3717920	0,9993931	0,9820762	0,2795700	0,4078280	0,4058709	0,6513928	0,7211927	0,6138800	0,9514205	0,1768657	0,7211596	0,3773191	0,3280579	0,0685993	0,0873205	0,4708062	0,1102930	0,2703330	0,0538457	0,1552715	0,0020109	0,2205439	0,4808298	0,1649762	0,1790888	0,1600274	0,6329378	0,0399367	0,0226421	0,2236775	0,6085619	0,3625121	0,9214273	0,9976172	0,9347015	0,0096708	0,0735143	0,0520763	0,3286791	0,0117977	0,5254553	0,7554761	0,0485584	0,9467499	0,9993625	0,0171423	0,3305237	0,0218945	0,7911429	0,1134672	0,4554840	0,0337706	0,9681506	0,2215531	0,6219700	0,0034843	0,0462370	0,3034663	0,9576516	0,0460721
580	0,1164909	0,2177374	0,0515660	0,2678919	0,8079624	0,6303645	0,2017506	0,4072660	0,4043724	0,6513928	0,7170716	0,6136994	0,9504950	0,1768321	0,7218873	0,3772274	0,3277336	0,0683880	0,0873117	0,4707614	0,1087329	0,2673157	0,0354783	0,1549201	0,0025476	0,3009878	0,4808521	0,1648739	0,1779122	0,1565559	0,3920396	0,0399382	0,0226399	0,2229475	0,6077950	0,2179003	0,9202822	0,9976483	0,6361944	0,0096708	0,0608315	0,0520334	0,3279011	0,0117976	0,5258535	0,7469324	0,0484558	0,9442512	0,9993963	0,0171419	0,3300036	0,0218868	0,8040195	0,1128447	0,4554810	0,0330520	0,9702044	0,2185571	0,6211707	0,0034778	0,0462370	0,3012912	0,8599616	0,0460560
600	0,0572688	0,1993317	0,0363212	0,1947951	0,6926764	0,4072893	0,1639272	0,4053596	0,3981905	0,6513928	0,6945086	0,6129909	0,9455514	0,1766770	0,7248021	0,3768695	0,3262475	0,0670990	0,0872669	0,4706043	0,1013133	0,2538158	0,0234767	0,1534793	0,0024780	0,3532795	0,4808542	0,1642727	0,1728758	0,1416311	0,2432864	0,0393877	0,0226296	0,2196783	0,6075942	0,1366614	0,9143456	0,9978030	0,4983634	0,0096706	0,0538224	0,0518754	0,3284365	0,0117972	0,5222044	0,7031209	0,0479759	0,9318769	0,9995155	0,0171401	0,3289481	0,0218571	0,8476463	0,1131753	0,4554816	0,0300154	0,9768175	0,2053716	0,6166541	0,0034503	0,0462409	0,2907688	0,7821195	0,0459863
620	0,0289935	0,1750501	0,0286623	0,1424974	0,6231040	0,2657918	0,1554701	0,4033792	0,3890199	0,6513928	0,6502658	0,6120532	0,9355310	0,1764069	0,7288099	0,3764045	0,3239110	0,0650547	0,0872056	0,4704280	0,0893121	0,2337483	0,0155556	0,1515043	0,0020820	0,3871722	0,4808019	0,1632448	0,1653108	0,1224532	0,1514456	0,0378895	0,0226148	0,2143750	0,6091421	0,0913519	0,9019465	0,9980513	0,4339759	0,0096704	0,0499351	0,0516845	0,3336785	0,0117967	0,5106267	0,6193443	0,0472361	0,9069121	0,9996572	0,0171379	0,3284809	0,0218193	0,8943808	0,1168066	0,4555047	0,0255254	0,9837511	0,1861436	0,6087403	0,0034109	0,0462527	0,2722739	0,6940545	0,0458857
640	0,0154938	0,1524541	0,0243726	0,1049450	0,5809401	0,1761035	0,1612351	0,4021315	0,3793647	0,6513928	0,5890923	0,6112182	0,9206456	0,1760581	0,7325544	0,3759922	0,3212991	0,0627505	0,0871456	0,4702959	0,0757112	0,2135034	0,0103578	0,1494955	0,0016102	0,4091561	0,4806611	0,1619244	0,1572278	0,1052104	0,0947637	0,0354513	0,0226000	0,2080515	0,6140525	0,0667530	0,8815024	0,9983352	0,4028387	0,0096703	0,0477751	0,0515245	0,3472874	0,0117963	0,4889783	0,5077477	0,0464308	0,8690536	0,9997749	0,0171359	0,3300707	0,0217856	0,9297259	0,1270980	0,4555515	0,0207994	0,9887465	0,1669085	0,5988972	0,0033713	0,0462704	0,2487489	0,5898680	0,0457829
660	0,0090486	0,1341582	0,0217997	0,0780354	0,5551913	0,1192886	0,1680643	0,4015973	0,3707883	0,6513928	0,5199665	0,6106293	0,9019500	0,1756870	0,7353844	0,3756926	0,3188157	0,0605001	0,0870931	0,4702124	0,0627751	0,1965940	0,0069764	0,1476482	0,0011876	0,4234471	0,4804177	0,1604246	0,1498941	0,0915941	0,0597882	0,0324666	0,0225875	0,2015132	0,6237458	0,0544896	0,8499505	0,9986135	0,3863126	0,0096701	0,0465739	0,0514115	0,3710393	0,0117960	0,4579211	0,3895333	0,0456863	0,8209123	0,9998578	0,0171343	0,3347864	0,0217602	0,9536167	0,1477833	0,4556096	0,0165610	0,9917382	0,1508287	0,5884444	0,0033372	0,0462894	0,2232074	0,4796929	0,0456933
680	0,0059714	0,1201373	0,0201972	0,0588272	0,5392865	0,0833108	0,1712614	0,4014711	0,3639076	0,6513928	0,4527052	0,6102910	0,8810968	0,1753530	0,7372350	0,3755018	0,3166612	0,0584542	0,0870493	0,4701619	0,0516534	0,1838174	0,0047922	0,1460181	0,0008539	0,4327601	0,4800807	0,1588512	0,1438337	0,0813530	0,0382084	0,0294096	0,0225776	0,1953002	0,6389532	0,0500098	0,8039347	0,9988646	0,3757472	0,0096701	0,0459056	0,0513387	0,4034333	0,0117958	0,4202715	0,2836738	0,0450581	0,7681601	0,9999112	0,0171331	0,3430366	0,0217427	0,9692469	0,1818107	0,4556671	0,0130867	0,9933097	0,1386075	0,5782474	0,0033105	0,0463061	0,1980129	0,3788533	0,0456217
700	0,0045023	0,1096270	0,0191783	0,0451721	0,5293215	0,0605321	0,1717039	0,4014969	0,3587425	0,6513928	0,3954072	0,6101457	0,8599103	0,1750943	0,7383191	0,3753926	0,3148955	0,0566662	0,0870131	0,4701308	0,0426712	0,1746829	0,0033888	0,1446225	0,0006081	0,4388421	0,4796753	0,1573016	0,1391067	0,0737938	0,0248942	0,0266222	0,0225701	0,1897331	0,6594293	0,0508590	0,7440476	0,9990799	0,3672057	0,0096700	0,0455335	0,0512941	0,4397156	0,0117956	0,3797364	0,1996667	0,0445568	0,7173938	0,9999442	0,0171323	0,3545188	0,0217313	0,9794348	0,2286749	0,4557173	0,0103922	0,9940622	0,1298009	0,5687638	0,0032906	0,0463193	0,1747377	0,2973728	0,0455674
720	0,0038009	0,1018311	0,0185215	0,0354993	0,5229837	0,0461113	0,1711973	0,4015440	0,3550320	0,6513928	0,3533847	0,6101233	0,8399371	0,1749196	0,7389034	0,3753356	0,3135011	0,0551401	0,0869832	0,4701109	0,0357035	0,1683576	0,0024901	0,1434669	0,0004341	0,4428203	0,4792330	0,1558534	0,1355527	0,0682556	0,0166797	0,0242701	0,0225647	0,1849634	0,6839029	0,0556218	0,6770147	0,9992586	0,3590330	0,0096700	0,0453262	0,0512676	0,4739315	0,0117955	0,3397782	0,1382953	0,0441707	0,6734384	0,9999640	0,0171317	0,3682831	0,0217241	0,9861063	0,2821231	0,4557582	0,0083757	0,9944189	0,1236497	0,5601771	0,0032762	0,0463290	0,1542444	0,2372789	0,0455276
740	0,0034661	0,0960869	0,0180932	0,0286669	0,5188966	0,0369822	0,1707328	0,4015715	0,3524379	0,6513928	0,3288022	0,6101646	0,8221882	0,1748156	0,7392041	0,3753085	0,3124269	0,0538568	0,0869585	0,4700979	0,0304401	0,1640620	0,0019159	0,1425459	0,0003141	0,4454250	0,4787842	0,1545577	0,1329413	0,0642104	0,0116116	0,0223862	0,0225607	0,1810211	0,7102837	0,0631878	0,6118614	0,9994035	0,3507015	0,0096700	0,0452106	0,0512522	0,5017424	0,0117955	0,3029453	0,0958275	0,0438802	0,6382671	0,9999759	0,0171313	0,3828956	0,0217197	0,9904931	0,3326067	0,4557901	0,0069012	0,9946063	0,1194345	0,5525188	0,0032661	0,0463359	0,1368503	0,1955687	0,0454989
760	0,0033062	0,0918746	0,0178105	0,0238509	0,5162310	0,0312032	0,1705398	0,4015792	0,3506486	0,6513928	0,3202404	0,6102288	0,8071219	0,1747602	0,7393622	0,3752965	0,3116132	0,0527886	0,0869381	0,4700892	0,0265344	0,1611813	0,0015497	0,1418402	0,0002324	0,4471311	0,4783532	0,1534399	0,1310490	0,0612590	0,0084848	0,0209298	0,0225579	0,1778564	0,7361111	0,0722612	0,5550044	0,9995193	0,3422288	0,0096700	0,0451460	0,0512432	0,5217242	0,0117954	0,2706976	0,0674211	0,0436650	0,6116054	0,9999830	0,0171311	0,3967241	0,0217170	0,9933827	0,3731033	0,4558144	0,0058390	0,9947188	0,1165809	0,5457499	0,0032590	0,0463408	0,1225040	0,1676741	0,0454785
780	0,0032299	0,0887966	0,0176216	0,0204612	0,5144774	0,0275448	0,1705254	0,4015769	0,3494174	0,6513928	0,3228817	0,6102922	0,7947720	0,1747330	0,7394556	0,3752911	0,3110039	0,0519059	0,0869211	0,4700833	0,0236706	0,1592655	0,0013163	0,1413196	0,0001773	0,4482484	0,4779571	0,1525037	0,1296880	0,0591067	0,0065556	0,0198302	0,0225559	0,1753755	0,7591530	0,0812762	0,5089305	0,9996108	0,3338611	0,0096700	0,0451098	0,0512380	0,5346892	0,0117954	0,2435603	0,0487892	0,0435072	0,5920659	0,9999873	0,0171309	0,4083441	0,0217153	0,9952875	0,4017039	0,4558326	0,0050807	0,9947902	0,1146641	0,5398062	0,0032542	0,0463441	0,1109371	0,1493898	0,0454642
800	0,0031934	0,0865528	0,0174937	0,0180774	0,5133169	0,0252290	0,1705653	0,4015719	0,3485654	0,6513928	0,3304392	0,6103435	0,7849135	0,1747193	0,7395211	0,3752882	0,3105513	0,0511805	0,0869071	0,4700793	0,0215879	0,1579981	0,0011676	0,1409477	0,0001402	0,4489800	0,4776056	0,1517388	0,1287126	0,0575370	0,0053654	0,0190129	0,0225544	0,1734674	0,7779469	0,0888083	0,4733731	0,9996824	0,3258942	0,0096699	0,0450895	0,0512351	0,5423538	0,0117954	0,2214091	0,0366826	0,0433924	0,5780102	0,9999900	0,0171308	0,4169377	0,0217143	0,9965441	0,4199776	0,4558461	0,0045418	0,9948340	0,1133831	0,5346193	0,0032508	0,0463463	0,1017790	0,1374995	0,0454542
820	0,0031760	0,0849194	0,0174059	0,0164016	0,5125458	0,0237630	0,1705967	0,4015678	0,3479694	0,6513928	0,3378736	0,6103797	0,7771999	0,1747112	0,7395731	0,3752858	0,3102168	0,0505869	0,0868955	0,4700764	0,0200814	0,1571620	0,0010728	0,1406886	0,0001152	0,4494588	0,4773025	0,1511263	0,1280142	0,0563923	0,0046311	0,0184114	0,0225534	0,1720219	0,7920406	0,0941095	0,4467899	0,9997381	0,3185785	0,0096699	0,0450781	0,0512333	0,5464296	0,0117953	0,2037481	0,0288308	0,0433093	0,5679810	0,9999918	0,0171307	0,4224612	0,0217137	0,9973748	0,4306211	0,4558560	0,0041595	0,9948591	0,1125292	0,5301230	0,0032485	0,0463479	0,0946335	0,1297620	0,0454472
840	0,0031677	0,0837313	0,0173451	0,0152236	0,5120320	0,0228350	0,1706084	0,4015652	0,3475473	0,6513928	0,3427718	0,6104024	0,7712554	0,1747049	0,7396160	0,3752836	0,3099707	0,0501028	0,0868858	0,4700745	0,0189955	0,1566108	0,0010125	0,1405109	0,0000983	0,4497719	0,4770473	0,1506439	0,1275139	0,0555574	0,0041780	0,0179715	0,0225527	0,1709393	0,8018505	0,0972404	0,4273226	0,9997813	0,3120783	0,0096699	0,0450716	0,0512323	0,5482876	0,0117953	0,1899211	0,0237201	0,0432492	0,5608353	0,9999929	0,0171306	0,4254783	0,0217133	0,9979256	0,4361912	0,4558632	0,0038883	0,9948726	0,1119605	0,5262542	0,0032470	0,0463490	0,0891241	0,1246941	0,0454424
860	0,0031637	0,0828674	0,0173024	0,0143953	0,5116891	0,0222475	0,1706083	0,4015637	0,3472449	0,6513928	0,3449224	0,6104146	0,7667272	0,1746995	0,7396510	0,3752813	0,3097902	0,0497091	0,0868778	0,4700731	0,0182145	0,1562468	0,0009740	0,1403898	0,0000869	0,4499767	0,4768366	0,1502692	0,1271552	0,0549484	0,0038985	0,0176508	0,0225522	0,1701357	0,8082844	0,0987606	0,4132562	0,9998146	0,3064676	0,0096699	0,0450679	0,0512316	0,5489219	0,0117953	0,1792483	0,0203681	0,0432060	0,5557324	0,9999936	0,0171306	0,4268081	0,0217131	0,9982924	0,4387121	0,4558685	0,0036956	0,9948798	0,1115815	0,5229522	0,0032459	0,0463497	0,0849171	0,1213405	0,0454390
