"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB

0	1,0956375	0,3304503	0,2747793	0,0380566	1,0568473	0,1117590	0,0972519	0,0355518	0,1830406	0,6113052	0,7437592	0,6372487	0,5544537	0,4329015	0,0915015	0,3978585	0,0205236	0,2863009	0,4451878	0,0345104	0,3439117	0,1173726	0,5628115	0,6154830	0,8246167	0,4259364	0,1426823	0,5805128	0,0942069	0,0745581	1,0119552	0,3985675	0,1100411	0,9795954	0,5946387	0,0066927	1,0365129	0,2653448	0,6441612	0,0166320	0,9690831	0,0675717	0,0489584	0,8855839	0,6312233	0,4952364	0,6649530	0,0389940	0,0967536	0,0115706	0,0362939	0,0671780	0,0744038	0,9772360	0,2352022	0,3461002	0,1476992	0,4303970	0,5098571	0,4358536	0,3869863	0,3349018	0,6217904	0,0650699
20	1,0002280	0,3868313	0,3056646	0,0371885	0,7348880	0,0837627	0,4432287	0,0507323	0,2340999	0,6092431	0,7402142	0,7142195	0,5291570	0,3808463	0,0946660	0,3755082	0,2192709	0,2195706	0,3974154	0,0229632	0,3222061	0,0398138	0,5414728	0,4839254	0,7674492	0,4082937	0,4199272	0,5248347	0,0875545	0,0667037	0,6544474	0,6286077	0,3665247	0,9580471	0,5991813	0,0224404	1,0828206	0,5468849	0,5986755	0,0030834	1,0003152	0,0582880	0,3003901	0,9126449	0,6585568	0,7236577	0,6147916	0,0304577	0,2891713	0,0184875	0,1741928	0,0660687	0,0723330	0,8754309	0,2356260	0,3828639	0,4675983	0,3585003	0,3688795	0,4498714	0,2160546	0,3745900	0,6682733	0,0540796
40	1,0252495	0,3124651	0,3103007	0,0298205	0,6616317	0,0834292	0,6043722	0,0678329	0,2014604	0,6173486	0,7175025	0,6282206	0,4750640	0,3722813	0,1090220	0,3546304	0,3237757	0,2271783	0,4239907	0,0262668	0,3017904	0,0681862	0,5909431	0,5437546	0,8090955	0,3817791	0,5973443	0,5590317	0,0946321	0,0628199	0,5080394	0,7447795	0,5446938	0,9556457	0,5772123	0,0217115	1,0710846	0,6800522	0,6075524	0,0043387	1,0085062	0,0626458	0,3881322	0,9314913	0,6223768	0,8026737	0,5459084	0,0199870	0,4463227	0,0206875	0,2331533	0,0826650	0,0724421	0,8977398	0,2963704	0,3846550	0,5707930	0,3586806	0,3722537	0,4289054	0,1560211	0,3044370	0,7615463	0,0599395
60	1,0092405	0,3152443	0,3137648	0,0230954	0,5962703	0,0832643	0,7019713	0,0706833	0,1915506	0,6393526	0,7376529	0,6341728	0,4511911	0,4013471	0,1345960	0,3199077	0,4153124	0,2516646	0,4148539	0,0210190	0,2864331	0,0571010	0,6727675	0,5378866	0,8473347	0,3804895	0,7190838	0,5501255	0,0859410	0,0546126	0,2708019	0,8032805	0,6738050	0,9566706	0,5591884	0,0188245	1,0897459	0,7628370	0,5906659	0,0054803	1,0299278	0,0465526	0,4513184	0,9363073	0,6236846	0,8744100	0,5338223	0,0469718	0,5085432	0,0140369	0,2654467	0,0828068	0,0877102	0,9962246	0,3016633	0,3699857	0,5979949	0,4041890	0,3486107	0,4048622	0,1055813	0,3129862	0,7438088	0,0584307
80	1,1073653	0,2974401	0,2879887	0,0335831	0,5499902	0,0911663	0,7065275	0,0592574	0,2048357	0,6244589	0,7268704	0,6458562	0,4727687	0,4067267	0,1257811	0,3361093	0,4460865	0,2689176	0,3849494	0,0213070	0,2995411	0,0574058	0,6131014	0,5854036	0,7760576	0,3878144	0,7651674	0,5716715	0,0977855	0,0665908	0,1647391	0,7858675	0,8216650	0,8452473	0,6420756	0,0141858	1,0725912	0,8331962	0,6509108	0,0129162	0,9387296	0,0427839	0,4997243	0,8593526	0,6424543	0,8843410	0,4620119	0,0535621	0,5057482	0,0129076	0,3126938	0,0855775	0,0712817	1,0270459	0,2618586	0,3121402	0,5997018	0,4002408	0,3535281	0,3792622	0,0594406	0,2973122	0,6975114	0,0459717
100	1,1052809	0,2651503	0,2673787	0,0431153	0,5353014	0,1087581	0,8728907	0,0502442	0,2183215	0,6496269	0,7075945	0,6116027	0,5367901	0,4322717	0,1095188	0,3328949	0,5018853	0,2419630	0,4067975	0,0181289	0,2995242	0,0745608	0,5899827	0,6518867	0,7424225	0,3898999	0,7833778	0,5415309	0,0857188	0,0786517	0,0788529	0,8722370	0,9032640	0,9520419	0,6663338	0,0103114	1,0122073	0,8760425	0,6163998	0,0092009	0,8726540	0,0630734	0,5600335	0,8925315	0,6097678	0,8460927	0,4087493	0,0464393	0,5204193	0,0079944	0,3045619	0,0806194	0,0902548	0,9826859	0,2907965	0,2973756	0,5853890	0,3528636	0,3209665	0,4242435	0,0460442	0,2847253	0,6616304	0,0513613
120	1,0367207	0,2150800	0,2330888	0,0250200	0,4778690	0,1119141	0,9084469	0,0699916	0,2252472	0,6053598	0,6885281	0,5895122	0,5500897	0,3598093	0,0798154	0,3390678	0,5299231	0,2183825	0,4259128	0,0213493	0,3210360	0,0906335	0,6456519	0,5895527	0,6705118	0,3803830	0,7860774	0,5908925	0,0798487	0,0714590	0,0401071	0,8669757	0,9555489	0,9200552	0,6287803	0,0142172	0,9849238	0,8903755	0,6114552	0,0040054	0,9302740	0,0698907	0,5192276	0,8983950	0,6007307	0,8372568	0,3418291	0,0435782	0,5775245	0,0088255	0,2802609	0,0774470	0,0646702	1,0528163	0,2655715	0,3330343	0,5371872	0,3647919	0,3620196	0,3885826	0,0419010	0,3334593	0,6758128	0,0404403
140	1,0145488	0,2598264	0,2701518	0,0275934	0,5434007	0,1002324	0,9736571	0,0741822	0,2044990	0,5960270	0,7125249	0,6535290	0,5146121	0,4138859	0,0606516	0,3600370	0,5367137	0,2281030	0,4169729	0,0256948	0,3144136	0,0961856	0,6595293	0,5407751	0,7215217	0,3760808	0,7978252	0,5269134	0,0931366	0,0856911	0,0354375	0,8236819	1,0104114	0,9113554	0,6685541	0,0201588	0,9636083	0,7800139	0,5297662	0,0034943	0,9242393	0,0410109	0,4537488	0,9146083	0,6187858	0,8359808	0,3439643	0,0463080	0,5889989	0,0056939	0,2908823	0,0782618	0,0612020	1,0516465	0,2680122	0,3768392	0,6182572	0,4037005	0,3758002	0,3479799	0,0389186	0,3207587	0,6903578	0,0369126
160	0,9987185	0,3015830	0,2859727	0,0316557	0,5122270	0,1090552	0,9683267	0,0527704	0,2273309	0,4878895	0,7072492	0,7424010	0,4942427	0,3842579	0,0584160	0,3834291	0,5192106	0,2148976	0,4466998	0,0213045	0,3005703	0,0965033	0,5654142	0,6012718	0,7758261	0,3264644	0,9097489	0,5094870	0,0759760	0,0649054	0,0276945	0,9037538	0,9808676	0,9498107	0,6282146	0,0121946	1,0413835	0,9254449	0,4737211	0,0061945	0,9029286	0,0342863	0,4832519	0,9189569	0,6389527	0,8672620	0,3233143	0,0474530	0,5948483	0,0124187	0,2509681	0,0972179	0,0393972	1,0332110	0,2647459	0,3625834	0,6259951	0,3897623	0,3575898	0,3684865	0,0305117	0,3212955	0,6663905	0,0365584
180	1,0265675	0,2991834	0,2797234	0,0292942	0,5516537	0,0849521	0,9400971	0,0372815	0,2558291	0,4908882	0,7130224	0,7418728	0,4977571	0,3935951	0,1078357	0,3492163	0,5284305	0,2386159	0,4264202	0,0224226	0,3392895	0,1277332	0,5764541	0,5257946	0,7132649	0,3348547	0,8495012	0,5538098	0,0838036	0,0677843	0,0238910	0,9047164	0,9991762	0,9130059	0,6243154	0,0130600	0,9846381	0,8774589	0,4692645	0,0122926	0,9097072	0,0430764	0,5474631	0,9622383	0,6408411	0,9081618	0,2912482	0,0534450	0,6139803	0,0120852	0,2446812	0,0780743	0,0386529	0,9869526	0,3119757	0,3512737	0,6469374	0,3934637	0,3678201	0,3700534	0,0197560	0,3522530	0,7034951	0,0213726
200	0,9969234	0,2792993	0,2445990	0,0393731	0,5953852	0,1107371	0,9283010	0,0369942	0,2869910	0,5431746	0,7324286	0,7225674	0,4559478	0,3299610	0,1719830	0,3601911	0,4942469	0,2114066	0,4069106	0,0270079	0,3325330	0,1255653	0,5989415	0,5363536	0,7555764	0,3309736	0,9121471	0,5183683	0,0962144	0,0569837	0,0191620	0,9639619	0,9792567	0,9229115	0,6392735	0,0149323	0,9427811	0,8110663	0,4747854	0,0159473	0,8713485	0,0528308	0,5099859	0,9145487	0,6506570	0,9201703	0,2781433	0,0494914	0,5745752	0,0049008	0,2483090	0,0622396	0,0466600	0,9113222	0,2830374	0,3089156	0,5958836	0,4037908	0,3735935	0,3794861	0,0113591	0,3122509	0,7494017	0,0416834
220	0,9944663	0,3027971	0,2530825	0,0532455	0,6031928	0,1188579	0,9884802	0,0610254	0,2632679	0,5578836	0,7242737	0,7202194	0,4706951	0,3254140	0,1593930	0,3484452	0,4873446	0,2125162	0,4170646	0,0275900	0,3490535	0,1264837	0,6134137	0,5359432	0,7465682	0,3400460	0,8483291	0,5194878	0,0982484	0,0691096	0,0154304	0,9741493	0,9538850	0,9189478	0,5893724	0,0070865	0,9475521	0,7916753	0,4803317	0,0189281	0,8890839	0,0820427	0,4853874	0,9470988	0,6687207	0,8948360	0,2500578	0,0339392	0,6454923	0,0067164	0,2766067	0,0632316	0,0454943	0,9722704	0,2946815	0,3160820	0,5959030	0,3993583	0,4027257	0,3645354	0,0141132	0,3383510	0,7228676	0,0295792
240	1,0572392	0,2923670	0,2414507	0,0622933	0,6104103	0,1213183	0,9470447	0,0468120	0,2435583	0,6273587	0,7008447	0,7182182	0,4801913	0,4137035	0,1764078	0,3744600	0,4931894	0,2417753	0,4261325	0,0232590	0,3006680	0,1062171	0,5781458	0,5876745	0,6977043	0,3337570	0,8698804	0,5310040	0,1130841	0,0657139	0,0175844	0,9721795	0,9344126	0,9629614	0,6153036	0,0084667	0,9245248	0,8021842	0,5375668	0,0162601	0,8775206	0,0752952	0,4876557	0,9575183	0,6328945	0,8991117	0,2616465	0,0416000	0,5814658	0,0103884	0,3094061	0,0637198	0,0390820	0,9348486	0,2709706	0,3049948	0,6073981	0,4210648	0,3776388	0,3298758	0,0260977	0,3249133	0,7163992	0,0464384
260	0,9561026	0,2724236	0,2190298	0,0501242	0,5680035	0,1144235	1,0460101	0,0539951	0,2091680	0,6249300	0,7298271	0,7400699	0,5482664	0,4136787	0,1158935	0,4019510	0,5368013	0,2654401	0,3936824	0,0150714	0,3098081	0,1433145	0,5961202	0,6322084	0,7246997	0,2943297	0,9355824	0,5388273	0,0981600	0,0621021	0,0115535	0,9692909	0,9649357	0,9508142	0,6129979	0,0207870	1,0461671	0,7516398	0,5913005	0,0173191	0,9838488	0,0560879	0,4871294	0,8665858	0,6186525	0,8845420	0,2180052	0,0469110	0,6125505	0,0048122	0,2888720	0,0553624	0,0294265	0,9176644	0,3268759	0,2757993	0,5617083	0,4541704	0,4245222	0,3719372	0,0309670	0,3583761	0,7099974	0,0450816
280	1,0019304	0,2596764	0,2427231	0,0384254	0,5418363	0,0977650	0,9720942	0,0630285	0,2489498	0,6152381	0,7192367	0,7301491	0,5299079	0,3840712	0,1069857	0,3648216	0,5320840	0,2941961	0,4025803	0,0167797	0,3651909	0,1377882	0,6032001	0,6081015	0,7518684	0,3439830	0,9047115	0,6069348	0,0916119	0,0676120	0,0109393	1,0076384	0,9887767	0,9326375	0,5715854	0,0186744	1,0048558	0,7724202	0,5834543	0,0244326	0,9869958	0,0600714	0,5283580	0,8812334	0,5920554	0,9645390	0,2128131	0,0366679	0,6470834	0,0070042	0,3160063	0,0578535	0,0294593	0,9509022	0,3297756	0,3208776	0,5426693	0,4027092	0,4016278	0,4045161	0,0346508	0,3067546	0,6843404	0,0582776
300	0,9318428	0,2753672	0,2870609	0,0376262	0,5184429	0,1082180	0,9550748	0,0578683	0,2592608	0,5901790	0,7715811	0,6946240	0,5138085	0,4015488	0,0977354	0,3077907	0,5247513	0,3052718	0,4423587	0,0156018	0,3424916	0,1302705	0,6012653	0,5641938	0,7658753	0,3626699	0,9472413	0,5830002	0,1209613	0,0835450	0,0048628	0,9931361	1,0029303	0,9179764	0,5581861	0,0150297	1,0256238	0,8021988	0,6125431	0,0191458	0,8634317	0,0562424	0,5302495	0,9024131	0,5824637	0,9262082	0,2401855	0,0315596	0,6017302	0,0106549	0,3291589	0,0547438	0,0445728	0,9530380	0,3054959	0,3032307	0,5928111	0,4458905	0,3636896	0,4347516	0,0571782	0,2905044	0,7299492	0,0545186
320	0,9096609	0,2664880	0,2504516	0,0290936	0,4866499	0,1118746	0,9648668	0,0565900	0,2965085	0,5939038	0,7505180	0,6942635	0,4808279	0,4335061	0,0871030	0,3482628	0,5057550	0,2858563	0,4440919	0,0195154	0,3375307	0,1256499	0,5797806	0,5815486	0,8204336	0,3986123	0,9150982	0,5722304	0,1070425	0,0846953	0,0097361	0,9622018	1,0273758	0,8852983	0,5144626	0,0133292	1,0319899	0,8023778	0,6099905	0,0282519	0,8232807	0,0565533	0,4679870	0,9299681	0,5525035	0,9479789	0,2526141	0,0691598	0,6014932	0,0053879	0,3197489	0,0692707	0,0418132	0,9014487	0,2986299	0,3110023	0,5043234	0,4441913	0,4268736	0,4579290	0,0488660	0,3138705	0,7448267	0,0455603
340	0,9234355	0,3104003	0,2759193	0,0410337	0,5553262	0,1202817	0,9490156	0,0782750	0,3060207	0,6125463	0,7190409	0,6041802	0,5446218	0,4122166	0,0963759	0,4177101	0,4718611	0,2545446	0,4094192	0,0234826	0,3254836	0,1038580	0,5435461	0,6496314	0,7347954	0,3949032	0,8882394	0,5932946	0,0950714	0,0721689	0,0162733	0,9812820	1,0358332	0,9263411	0,5309602	0,0130785	1,0186178	0,7355297	0,6327120	0,0243596	0,9196860	0,0537827	0,4343322	0,9430943	0,5901134	0,9823577	0,2616151	0,0616774	0,5782392	0,0046866	0,3145096	0,0749758	0,0238198	0,9520919	0,3010296	0,3242384	0,4964569	0,4543385	0,4053594	0,4577403	0,0477972	0,3364974	0,7446147	0,0639486
360	0,9695476	0,2898201	0,2976376	0,0367161	0,6041510	0,1091511	0,8948052	0,0894184	0,2937020	0,5832090	0,7391386	0,6441167	0,5624884	0,3715957	0,1028581	0,4109187	0,4540948	0,2178966	0,4268419	0,0234633	0,3034895	0,1039700	0,5555782	0,7104106	0,7976935	0,3961764	0,8985268	0,6275614	0,0767027	0,0686935	0,0178783	0,9778461	1,0084309	1,0129447	0,5737233	0,0133951	1,0943375	0,7271605	0,6158100	0,0291598	0,8189467	0,0644095	0,4204292	0,8973399	0,7138313	0,9462128	0,2423721	0,0700623	0,5970982	0,0061501	0,2666129	0,1049667	0,0369543	0,9786768	0,2853949	0,3724105	0,5959705	0,4461085	0,3701482	0,4532362	0,0244749	0,3505883	0,7192994	0,0792622
380	0,9959374	0,3149867	0,3039703	0,0373061	0,5584939	0,1155059	0,8942524	0,0882714	0,2766428	0,6731105	0,8293350	0,6389375	0,6016353	0,3954728	0,0667190	0,3651887	0,4328603	0,3007061	0,4357712	0,0220141	0,3206661	0,0804040	0,6117639	0,7261584	0,8091183	0,4620946	0,8822139	0,6215538	0,0822790	0,0692288	0,0179967	0,9930982	1,0078810	0,9802911	0,5259909	0,0374502	1,0396961	0,7897356	0,6341544	0,0303855	0,9755787	0,0790110	0,4382582	0,8658686	0,7417110	1,0187217	0,2483106	0,0751077	0,6473574	0,0052438	0,2804543	0,1063558	0,0323419	0,9789242	0,2798240	0,3444336	0,6096439	0,4418531	0,3364564	0,5131586	0,0168201	0,3670588	0,7429794	0,0706270
400	1,0073494	0,2774136	0,2937024	0,0358471	0,5692862	0,1343901	0,8821616	0,0844841	0,2925692	0,6770192	0,7642838	0,6193422	0,5543452	0,3792327	0,0956377	0,3608984	0,4319473	0,3235470	0,4647676	0,0324230	0,3302757	0,1132591	0,6430756	0,7123298	0,7646802	0,4943461	0,7877016	0,6816479	0,1015637	0,0506637	0,0210076	1,0273878	0,9964380	0,9387165	0,5535814	0,0208101	1,0601905	0,8607980	0,6695726	0,0286595	0,9550024	0,0825491	0,4813283	1,0073551	0,6989872	1,0354600	0,1883648	0,0624112	0,6386140	0,0089409	0,3250530	0,0798345	0,0197107	0,9304596	0,2896539	0,4070300	0,5869430	0,4447835	0,3181802	0,5136532	0,0142031	0,3836534	0,7609004	0,0605800
420	1,0874527	0,2749029	0,2810837	0,0287634	0,5443607	0,1527491	0,8870214	0,0509963	0,3213938	0,6865911	0,7685354	0,6311518	0,5920216	0,3817026	0,1016444	0,3962554	0,4728198	0,3304369	0,3939599	0,0396176	0,3764905	0,1046854	0,5725607	0,6861913	0,7909622	0,5274992	0,8472258	0,6665195	0,1231450	0,0503412	0,0114890	0,9682609	0,9828238	0,9669126	0,5405169	0,0289918	1,0210504	0,7989656	0,6762864	0,0290347	0,9619609	0,0715830	0,4381077	0,9573734	0,6801878	0,9758600	0,2290190	0,0716846	0,6180628	0,0015786	0,2969332	0,1058991	0,0322775	0,9740686	0,2775495	0,3788370	0,5834147	0,4575284	0,2716515	0,4704271	0,0113743	0,4108229	0,7368297	0,0397415
440	1,0860234	0,2195691	0,2783570	0,0393773	0,5058066	0,1485228	0,9642719	0,0519458	0,3261027	0,7115816	0,8277360	0,6534812	0,6899012	0,4288150	0,1132371	0,3919500	0,4889075	0,2944993	0,4569309	0,0372601	0,4141347	0,1097510	0,6163415	0,6768531	0,8007329	0,4726529	0,8532693	0,6876389	0,1175047	0,0600776	0,0159139	0,9665621	0,9784466	0,9644025	0,6011381	0,0248598	1,0143852	0,8194458	0,7804016	0,0155621	1,0452501	0,0661451	0,4601287	0,9457292	0,6915406	0,9644392	0,2419537	0,0698125	0,6531417	0,0080186	0,3299772	0,1062762	0,0325702	0,9360754	0,2819004	0,3527004	0,5692538	0,4542143	0,3106335	0,5764873	0,0168428	0,4091411	0,7575771	0,0436258
460	1,0282820	0,2064262	0,2793473	0,0353115	0,5386615	0,1657223	0,8569867	0,0654961	0,3105992	0,7033557	0,7859834	0,6295588	0,6483172	0,3492804	0,1361146	0,4015347	0,5038796	0,2334051	0,4847037	0,0445797	0,3899617	0,0995892	0,6337627	0,6849463	0,8184369	0,4943970	0,8654354	0,6711621	0,1252082	0,0754760	0,0182357	0,9794594	1,0122375	0,9296958	0,5473486	0,0424975	1,0065501	0,8010533	0,7458784	0,0203703	0,9431844	0,0678750	0,4737720	0,9070375	0,6959103	0,8942419	0,2602337	0,0700624	0,6250313	0,0108126	0,2808936	0,0950666	0,0375426	0,9197695	0,2977978	0,3511724	0,5777645	0,4327198	0,2689247	0,5707144	0,0180077	0,4203655	0,7192781	0,0506845
480	1,0448910	0,2542161	0,2866141	0,0388520	0,5711953	0,1822193	0,8990463	0,0652666	0,2868534	0,7828007	0,7833570	0,5874713	0,6446037	0,3510119	0,1623248	0,3350960	0,5030758	0,2123876	0,3742683	0,0416389	0,3442947	0,0875444	0,5640392	0,6794289	0,7454826	0,5086074	0,8770790	0,6862325	0,1311690	0,0818753	0,0236518	0,9300378	0,9826956	0,9540725	0,5450085	0,0502221	0,9932339	0,8517263	0,7777801	0,0237756	0,9665573	0,0815804	0,4498634	0,8855068	0,6161810	0,9207607	0,2849809	0,0911736	0,6447628	0,0188157	0,3120049	0,0955580	0,0319934	0,9101734	0,2906217	0,2888536	0,6398320	0,4471482	0,3072332	0,6406520	0,0229944	0,4060068	0,6797146	0,0373688
500	1,0628803	0,2986577	0,2902285	0,0370688	0,5893908	0,1809959	0,9447325	0,0865731	0,3100144	0,8310891	0,8087517	0,5427677	0,6511768	0,4038493	0,1152901	0,3178242	0,5244342	0,1938157	0,3692310	0,0389651	0,2790376	0,0903945	0,5579238	0,6812108	0,7658009	0,5110800	0,9140170	0,6827563	0,1184359	0,0822036	0,0446860	1,0592855	1,0190728	0,9811072	0,5467953	0,0436962	0,9908158	0,8617982	0,8535541	0,0299806	0,9281526	0,0789222	0,4780591	0,8291880	0,7162133	0,8840553	0,2966798	0,1062752	0,6626125	0,0186592	0,3225468	0,0901627	0,0358561	0,9688551	0,3342799	0,3439439	0,6076880	0,3886674	0,3230357	0,6800749	0,0211263	0,3823480	0,6541727	0,0495362
520	1,0757004	0,2891743	0,2492901	0,0316483	0,5309579	0,1935621	0,9975114	0,0727458	0,2750589	0,7910044	0,7988073	0,5893420	0,6711645	0,4351237	0,1436929	0,4158304	0,5032937	0,2253507	0,3739961	0,0555196	0,3434898	0,1109182	0,5481465	0,6997487	0,8230839	0,5297105	0,8645100	0,6907052	0,1044579	0,0761309	0,0290668	1,0243009	0,9827360	1,0464558	0,5585152	0,0544349	0,9703315	0,8508619	0,8478206	0,0270979	0,9405129	0,0814511	0,5439154	0,8450316	0,7293245	0,8830968	0,2807663	0,1344600	0,7058081	0,0226998	0,3281811	0,0902417	0,0201914	0,9612630	0,3302599	0,3638285	0,6615732	0,3881558	0,2831120	0,6708130	0,0259438	0,3858513	0,7071257	0,0562120
540	1,0778768	0,2701031	0,2698773	0,0273190	0,5384552	0,1923053	1,0631109	0,1323701	0,2807817	0,8748882	0,8037004	0,5714213	0,7407079	0,4081818	0,1251770	0,4587347	0,5059580	0,2405835	0,3753579	0,0526769	0,3494993	0,1138845	0,5341969	0,7374007	0,7536465	0,5753390	0,8181202	0,6296880	0,1006362	0,0868614	0,0362744	0,9531941	1,0270478	1,0516630	0,5918247	0,0675822	0,9598537	0,8916858	0,8319736	0,0185633	0,8758993	0,0901434	0,5421217	0,9018767	0,7157064	0,9936842	0,2797976	0,1689333	0,6480185	0,0280628	0,3050206	0,0838883	0,0312497	1,0155473	0,3442239	0,3681613	0,5979927	0,3697000	0,3221484	0,6740434	0,0214137	0,3723342	0,7085573	0,0684083
560	1,0701039	0,2583643	0,2508462	0,0308459	0,5537222	0,1929623	0,9455030	0,1884895	0,3327054	0,8712746	0,8760527	0,5348273	0,7081848	0,4293567	0,1345775	0,3531604	0,5518532	0,2190021	0,3411888	0,0652481	0,3459284	0,1077386	0,6041595	0,7520407	0,7109065	0,5988670	0,8570306	0,6607301	0,0711753	0,0883005	0,0546655	0,9261991	0,9504831	0,9823067	0,6096844	0,0666291	0,9107813	0,9324561	0,8742447	0,0315689	0,9452527	0,0821819	0,5551640	0,8791441	0,7018999	0,9189373	0,2590402	0,1602484	0,6074326	0,0416942	0,3141469	0,0922832	0,0363466	1,0103503	0,3334569	0,3457640	0,5667993	0,3511177	0,3428554	0,7192945	0,0250090	0,4055955	0,7052965	0,0435667
580	1,0632221	0,2597112	0,2418492	0,0300677	0,7308311	0,2262835	0,9156420	0,1992564	0,3673508	0,8877642	0,8324818	0,5775069	0,7635225	0,4096799	0,0827775	0,4273327	0,2972773	0,2915521	0,3668221	0,0619645	0,3590206	0,1123116	0,6359787	0,7769635	0,6723495	0,5946743	0,6565675	0,7016634	0,0720710	0,1056245	0,0639427	0,7045497	0,6936315	1,0199211	0,6190998	0,0865150	0,9087797	0,7252884	0,8777037	0,0406984	0,8715710	0,0958310	0,2742424	0,8956905	0,7321915	0,9627114	0,2870633	0,1616911	0,3497821	0,0560399	0,1618131	0,0952382	0,0190365	1,0076534	0,2885140	0,4124821	0,2076854	0,3886345	0,3932775	0,7768870	0,1698354	0,3668397	0,7160978	0,0436608
600	1,0523109	0,1790735	0,2336552	0,0332202	0,8284344	0,2223379	0,8517597	0,2085848	0,3534109	0,9416643	0,8575391	0,5319890	0,7707890	0,4124477	0,0490588	0,4325482	0,1981454	0,3248431	0,4172867	0,0711443	0,3916861	0,1194559	0,6529000	0,8333510	0,7424126	0,6281309	0,5241531	0,7007515	0,0817255	0,1165678	0,0753532	0,5996409	0,6033341	1,0238927	0,6202537	0,1153962	0,8940479	0,5350862	0,8694279	0,0379379	0,9233101	0,0900428	0,1574436	0,9734722	0,7666720	0,9212798	0,2718939	0,1762458	0,1943350	0,0807937	0,0981468	0,0718005	0,0211828	1,0124262	0,2876456	0,4589757	0,1857895	0,4083259	0,4519313	0,8415092	0,2423572	0,3776698	0,6924350	0,0366502
620	1,0086008	0,1771593	0,2538395	0,0332570	0,8676513	0,2552161	0,8050869	0,1963714	0,3439646	0,9583964	0,8672592	0,5120584	0,8191073	0,3514331	0,0936844	0,4641779	0,1020347	0,2675744	0,4183078	0,0749728	0,4069719	0,1241433	0,6457651	0,8582560	0,7548171	0,6513927	0,4067046	0,6651834	0,0791929	0,1185498	0,0878819	0,5568868	0,5075982	1,0088701	0,6390900	0,1162584	1,0159939	0,5320633	0,8504334	0,0221507	0,9659832	0,0793294	0,0975878	0,9598738	0,8975982	0,8215733	0,2931383	0,1785671	0,1429388	0,0878329	0,0801298	0,0820963	0,0234937	1,0069606	0,3104919	0,4759598	0,1517007	0,4486334	0,4784487	0,8400304	0,2541574	0,3882808	0,7873927	0,0306227
640	1,0278117	0,2200201	0,2226789	0,0442831	0,9402396	0,2724109	0,7835132	0,1974814	0,3517047	0,9076710	0,8265345	0,5470758	0,8079280	0,3897160	0,1245088	0,4207918	0,0505974	0,2883798	0,4109951	0,0913700	0,3551941	0,1314671	0,6253397	0,8631348	0,7213218	0,6132184	0,3492938	0,6687976	0,0728013	0,1264694	0,1327505	0,5030444	0,4072153	0,9632336	0,6326423	0,1067591	1,0355246	0,5341218	0,8607319	0,0296483	0,9603791	0,0832341	0,0857803	0,9059554	0,7281096	0,7788012	0,3083414	0,1849074	0,1261796	0,1182576	0,0545609	0,0638322	0,0478264	0,9520174	0,2628813	0,4561739	0,1828079	0,4498428	0,4551623	0,8661010	0,2664062	0,3902209	0,7684303	0,0544845
660	1,0129252	0,2491833	0,2151825	0,0336204	0,9542872	0,2469218	0,8301952	0,1912692	0,3706792	0,9251443	0,7747677	0,5111252	0,8145819	0,4053229	0,1774011	0,3591857	0,0423575	0,2794226	0,4293669	0,0967636	0,3769376	0,1233705	0,5638029	0,7856013	0,6867275	0,6431345	0,3152635	0,6955336	0,0830338	0,1369424	0,1625205	0,5352508	0,3466991	0,9737864	0,6981308	0,1229430	1,0662759	0,5958079	0,9451981	0,0402131	0,9952718	0,1128045	0,0543174	0,9099967	0,8113692	0,8145946	0,3663231	0,1848273	0,1035680	0,0861798	0,0288984	0,0710583	0,0808177	1,0066547	0,2425155	0,3805570	0,1509114	0,4082951	0,4195624	0,8707324	0,2889969	0,3998413	0,7453775	0,0541473
680	1,0838694	0,3385676	0,2625804	0,0494352	0,9792107	0,2310040	0,8238842	0,1547463	0,4019663	0,9959903	0,7863125	0,5036686	0,8061371	0,3526936	0,1305401	0,3403016	0,0297853	0,1837179	0,4127265	0,0895365	0,3144249	0,1303801	0,5587102	0,8210532	0,7375972	0,6487263	0,2824069	0,7240151	0,1105213	0,1658751	0,1890993	0,5511721	0,2996161	0,9762841	0,6750179	0,1273293	1,0640449	0,4910519	0,8529099	0,0369996	0,9137288	0,1185608	0,0648889	0,8668369	0,8998058	0,8079662	0,3663741	0,1843954	0,0939387	0,1009134	0,0391986	0,0862639	0,1088936	0,9867812	0,2157225	0,3366579	0,1922546	0,3800287	0,4272951	0,8880007	0,2652270	0,4055216	0,7245120	0,0577850
