"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
660	0,4857128	0,3901089	0,4024917	0,4017849	0,5395959	0,4168586	0,3584330	0,5150677	0,3687736	0,2886899	0,1343717	0,3783758	0,4615920	0,1633190	0,4702598	0,4446803	0,4713330	0,4519216	0,0151279	0,0070559	0,1890148	0,3069106	0,0957108	0,1359890	0,4338468	0,5636049	0,6621896	0,3669075	0,0457654	0,1832990	0,2232766	0,0124130	0,3395925	0,2226607	0,2566076	0,0235299	0,3834116	0,5015838	0,7332963	0,2757804	0,5644301	0,1449041	0,6443209	0,2161012	0,1360086	0,3744923	0,2159902	0,7084724	0,3056305	0,4896372	0,5282856	0,1949495	0,5844467	0,1832303	0,6673080	0,2191849	0,1848922	0,3145741	0,4071220	0,7754744	0,4599595	0,5806924	0,5463464	0,3990304
680	0,3605385	0,3985627	0,3439497	0,3087817	0,5555619	0,4635988	0,3187438	0,5491191	0,3444240	0,2311950	0,1546818	0,3838763	0,4705960	0,2116588	0,4374757	0,5693691	0,4230881	0,6435881	0,0073091	0,0076366	0,1713432	0,2954469	0,0654625	0,0728753	0,5133743	0,5753618	0,5773608	0,3615707	0,0413331	0,1684656	0,3060063	0,0074794	0,3685108	0,2579822	0,2308605	0,0314258	0,3307528	0,5016405	0,6888574	0,2321289	0,5035741	0,1571544	0,6051125	0,1232083	0,0820634	0,4371397	0,1495748	0,7214931	0,2348424	0,5257007	0,5803872	0,1731789	0,5613039	0,2105037	0,8412181	0,1812543	0,1505602	0,4092741	0,5107043	0,5998624	0,3543219	0,5736448	0,5429606	0,2657599
700	0,4013994	0,4030734	0,3645655	0,3199822	0,5508404	0,5809618	0,3091226	0,4193102	0,4837129	0,3009588	0,1480355	0,3103284	0,4178092	0,1991722	0,5315369	0,4738481	0,3965350	0,4678050	0,0124417	0,0055692	0,1921072	0,2513472	0,0431652	0,0542971	0,5418342	0,4430697	0,5996395	0,3761066	0,0480853	0,1937352	0,2956690	0,0085076	0,4492977	0,2689139	0,2366220	0,0280603	0,2921309	0,4968012	0,6809353	0,2488000	0,5050930	0,1094635	0,5718954	0,1086062	0,1543962	0,4588302	0,0996533	0,6441890	0,3021009	0,3565362	0,6136530	0,1861674	0,4672901	0,1832882	0,7746617	0,2235776	0,1980268	0,4275031	0,4885224	0,6670506	0,3603348	0,6189217	0,4886603	0,2452527
720	0,4242001	0,4660905	0,3240689	0,3199445	0,4581838	0,4479412	0,3032044	0,5532424	0,3092667	0,3724633	0,2000770	0,3836314	0,4333096	0,2643538	0,4457406	0,5756465	0,4632711	0,6249159	0,0074019	0,0000000	0,1150519	0,2661013	0,0449413	0,0674151	0,4572759	0,5405326	0,5616966	0,3784942	0,0406032	0,1948172	0,2366312	0,0060321	0,3359566	0,2438257	0,2392121	0,0217882	0,4173110	0,5230449	0,7327592	0,2064360	0,5662193	0,1287561	0,7037126	0,0889344	0,0980438	0,4039130	0,0663558	0,5993758	0,3164832	0,4748120	0,6555123	0,1209641	0,5222025	0,1602924	0,6289325	0,1585878	0,2081201	0,4882611	0,4977329	0,7900673	0,3875463	0,6099938	0,4721782	0,1848829
740	0,4557718	0,4401721	0,2820330	0,3322953	0,5342702	0,4201500	0,2716170	0,4783381	0,3171169	0,4114235	0,1405578	0,4072294	0,4062619	0,1872801	0,4350222	0,4798049	0,4015615	0,5682818	0,0063286	0,0062830	0,1781320	0,2142912	0,0378758	0,0751547	0,5781199	0,5466541	0,6765213	0,2968311	0,0762506	0,2164755	0,2994108	0,0022055	0,4030814	0,2699704	0,2411935	0,0494851	0,3700761	0,5126444	0,7206380	0,2172360	0,6449186	0,1075452	0,5946575	0,1017219	0,1015822	0,2848171	0,0440634	0,6786292	0,2605714	0,3644461	0,6527192	0,1437952	0,5002752	0,1863594	0,7109561	0,1673825	0,1948545	0,4104915	0,4723242	0,7754162	0,3834844	0,5821552	0,5551720	0,2129981
760	0,4978182	0,4651022	0,3164454	0,3648101	0,5911318	0,4010543	0,3767967	0,4759507	0,3660802	0,4288606	0,1261938	0,3985627	0,3733826	0,1553026	0,5506480	0,5823406	0,4074520	0,5229635	0,0020909	0,0012901	0,1358819	0,2445230	0,0480730	0,1405387	0,5675236	0,5046589	0,5867019	0,2895917	0,0391648	0,1925733	0,2492498	0,0038423	0,3834218	0,1967481	0,2425476	0,0630440	0,4646175	0,4309047	0,7010480	0,1924921	0,5859912	0,1500101	0,7636360	0,1151102	0,0808313	0,3508281	0,0914447	0,6924943	0,2620783	0,3921937	0,7163663	0,1511900	0,5296400	0,1781843	0,5502598	0,1793504	0,2218454	0,3675190	0,4810181	0,6829203	0,3187507	0,5860629	0,5534232	0,3089738
780	0,5043180	0,4156019	0,3724258	0,3433821	0,6120991	0,4298815	0,3540860	0,4241429	0,4012628	0,3932936	0,1328509	0,2678388	0,4238328	0,2160536	0,6061760	0,5991664	0,3956775	0,5197408	0,0119945	0,0069377	0,1622044	0,2190549	0,0487819	0,1173684	0,5523607	0,5040818	0,6348796	0,2657589	0,0620798	0,1832425	0,2822843	0,0093195	0,3439210	0,2556432	0,3208705	0,0316705	0,4221171	0,3572410	0,7399220	0,1898392	0,5741432	0,1131221	0,7517390	0,0786871	0,1459948	0,3643323	0,0558363	0,6331714	0,2881721	0,4063957	0,4648577	0,1543535	0,4924693	0,2486446	0,5496620	0,1476806	0,2051810	0,4030810	0,3978997	0,7957523	0,2718655	0,5491991	0,4593721	0,2691496
800	0,5000782	0,4314678	0,3592123	0,3605193	0,5508218	0,4043502	0,3549886	0,4218837	0,3570858	0,4341061	0,1349477	0,3340211	0,3599376	0,1763481	0,5467644	0,4602033	0,4399238	0,5719516	0,0053975	0,0022565	0,1095660	0,2911198	0,0361900	0,0871409	0,5117161	0,5756072	0,6464105	0,3897040	0,0756738	0,2028075	0,1838357	0,0013794	0,3619689	0,3410071	0,2902006	0,0186776	0,3101661	0,3724129	0,7117337	0,1368072	0,6071310	0,1421131	0,6660553	0,1159885	0,1138632	0,3743740	0,0915440	0,6108803	0,2825073	0,3359737	0,5757535	0,1633564	0,5800762	0,2323446	0,4798689	0,1067383	0,2102359	0,3881395	0,3876553	0,7343835	0,2492727	0,6147389	0,4583534	0,2090358
820	0,4882990	0,4053853	0,3916294	0,3715755	0,5443794	0,5293708	0,3220690	0,3824194	0,3809852	0,3922633	0,1219977	0,3294924	0,5128595	0,2037073	0,5254240	0,4508087	0,4824589	0,5087020	0,0076284	0,0011419	0,1411136	0,2447121	0,0408220	0,0997566	0,4534243	0,4811309	0,6211126	0,2919615	0,0714255	0,1612545	0,2107664	0,0000000	0,3951300	0,2503847	0,2315211	0,0374513	0,4494239	0,3622708	0,6911833	0,1977665	0,5678884	0,1072482	0,6838567	0,1053885	0,1887686	0,3096550	0,1026045	0,6364471	0,2934471	0,4144845	0,5314318	0,1553736	0,5065664	0,1433018	0,6941580	0,1730677	0,1476506	0,3506962	0,3369249	0,6588563	0,2317290	0,6281933	0,4667836	0,2768404
840	0,4521256	0,3646098	0,3291330	0,2844095	0,5736770	0,3883819	0,3730069	0,3821949	0,3186097	0,3358587	0,1213885	0,4118399	0,5139000	0,2504184	0,4866390	0,4196477	0,3645056	0,5165600	0,0096634	0,0010263	0,0660996	0,1805177	0,0571782	0,0740963	0,4848355	0,5356855	0,6294475	0,2118094	0,0839251	0,1832432	0,2203098	0,0003671	0,4279258	0,2909973	0,2363328	0,0568034	0,3704798	0,3409170	0,7096079	0,1599313	0,4927457	0,1338333	0,6109483	0,1013611	0,0984385	0,4861858	0,0815971	0,5924062	0,2568356	0,3667144	0,6455525	0,1954854	0,6576083	0,1649485	0,6725557	0,1432409	0,1164459	0,3387822	0,4994955	0,6923812	0,2243613	0,6368646	0,3884597	0,2216850
860	0,3667796	0,3795121	0,3603578	0,3189263	0,5519990	0,4600598	0,3532447	0,4869831	0,3782962	0,3774427	0,1476130	0,4472383	0,3532591	0,1866279	0,5053038	0,4413978	0,3627271	0,5450137	0,0099518	0,0012020	0,1575486	0,2474333	0,0415803	0,1112979	0,5707785	0,5345091	0,7507997	0,2254958	0,0586355	0,1543751	0,2423628	0,0010580	0,4404806	0,3882142	0,3176708	0,0264900	0,4209613	0,4135490	0,7264860	0,2328851	0,5447789	0,1402583	0,7229886	0,1373860	0,1190091	0,3696620	0,0516525	0,6539602	0,2665963	0,3801936	0,5340543	0,1693228	0,5832683	0,1586438	0,6098990	0,1924533	0,1171073	0,2803271	0,3901091	0,6476990	0,3713779	0,4827626	0,5059920	0,2746278
880	0,3450475	0,4822449	0,4102500	0,2748647	0,6436054	0,3397991	0,4586969	0,4253840	0,3120867	0,3869674	0,1739900	0,4763580	0,4219919	0,1846043	0,4774653	0,5667744	0,4121495	0,4216255	0,0070104	0,0024303	0,1535407	0,2077976	0,0340318	0,0920671	0,6163751	0,4761336	0,6023856	0,2608874	0,0601079	0,2456239	0,2477758	0,0046894	0,3499139	0,1880469	0,2788765	0,0104938	0,3928044	0,4100509	0,6845198	0,2899316	0,4623594	0,1262121	0,5232489	0,1190827	0,1072169	0,4937009	0,0584079	0,6613829	0,3230128	0,3161433	0,6220505	0,1737143	0,5348086	0,1153938	0,6194235	0,1722275	0,1531783	0,2282217	0,4220714	0,6552980	0,2189557	0,4811318	0,5933619	0,2845894
900	0,3977096	0,3654758	0,3954804	0,2792044	0,6756198	0,3563319	0,2729496	0,5340522	0,2936748	0,3386798	0,1481142	0,4139974	0,4436588	0,1546715	0,5671388	0,5896901	0,3898015	0,5055334	0,0100263	0,0000381	0,1228915	0,2588467	0,0436765	0,1084155	0,5872315	0,5032153	0,6219860	0,2276398	0,0545273	0,1978883	0,3095668	0,0017343	0,4446139	0,1807415	0,1552058	0,0127296	0,4244197	0,4371601	0,7473323	0,2507803	0,4702155	0,1347406	0,7251349	0,1168456	0,0854822	0,4041472	0,0705728	0,7993567	0,2283932	0,5287404	0,5745867	0,1624708	0,5412966	0,1582841	0,6122480	0,2242275	0,1368594	0,2790863	0,4629071	0,7533669	0,3373162	0,6083406	0,5736606	0,3396300
920	0,5129270	0,4077344	0,3600662	0,3691079	0,5591639	0,3329836	0,2925174	0,4603299	0,3195381	0,2617719	0,1258338	0,4034415	0,3467229	0,1934531	0,4884029	0,5016694	0,4036064	0,5689943	0,0067176	0,0018764	0,1306889	0,1912427	0,0250948	0,1138747	0,5573382	0,5765121	0,5970158	0,3365564	0,0667199	0,1274047	0,2921759	0,0042393	0,3677504	0,1880580	0,3103598	0,0345247	0,3581451	0,4240698	0,6801539	0,2461930	0,5363121	0,1795310	0,6792282	0,1500411	0,0945035	0,3466848	0,1220857	0,5831870	0,2347976	0,4503400	0,6629883	0,1222469	0,6840063	0,1862068	0,6021424	0,1916353	0,1330794	0,4134682	0,3175564	0,7572543	0,3777578	0,5438611	0,5249639	0,2859267
940	0,4760362	0,4068812	0,3834972	0,4015771	0,5547563	0,3684811	0,2974389	0,4223488	0,3159067	0,2920551	0,1777076	0,3528602	0,4470324	0,1730046	0,4248448	0,5227053	0,3940250	0,4522215	0,0046360	0,0021247	0,1763667	0,2115809	0,0397240	0,1064871	0,4886204	0,4752377	0,7192520	0,2564050	0,1044994	0,1329473	0,2816378	0,0021181	0,4297578	0,1993235	0,1895184	0,0241786	0,4154960	0,4673689	0,8002887	0,2429357	0,4340618	0,1227180	0,6845616	0,1478656	0,1016658	0,4143919	0,1062570	0,7210826	0,2350384	0,4738832	0,5689863	0,1318509	0,4555954	0,2959081	0,6624034	0,1485649	0,1580396	0,3292316	0,3916494	0,5807749	0,3228012	0,6369973	0,5009020	0,2587920
960	0,4284552	0,4017669	0,4307324	0,2224890	0,6151486	0,3407446	0,2823399	0,4549198	0,3551383	0,2024729	0,1633707	0,3539118	0,4504456	0,2532710	0,4987514	0,4867175	0,4562373	0,5016496	0,0032978	0,0024502	0,1645323	0,2384482	0,0509185	0,0912723	0,4534543	0,5421269	0,7654804	0,2660735	0,0844740	0,1718504	0,2219928	0,0023968	0,3459225	0,1974542	0,2628988	0,0201817	0,3152582	0,5461698	0,6630873	0,1695408	0,3849498	0,1139522	0,6211646	0,1667266	0,1038949	0,3898310	0,1385628	0,8263882	0,2281511	0,5626236	0,6008562	0,1254820	0,6290019	0,1893075	0,5365002	0,1235670	0,1618254	0,3555684	0,4125226	0,6771210	0,3913964	0,5351764	0,6937149	0,2924947
980	0,4202006	0,4263852	0,3733562	0,2881452	0,6798515	0,4789777	0,3705959	0,4568028	0,3857785	0,2603140	0,1553413	0,3769269	0,3965347	0,2173761	0,6270753	0,4593948	0,4538678	0,4565357	0,0012733	0,0023328	0,1478787	0,2851360	0,0371969	0,0659615	0,4642983	0,4754935	0,6701459	0,2599902	0,0294025	0,1278337	0,2627440	0,0003689	0,3188964	0,1893151	0,2255187	0,0164199	0,3833233	0,3453537	0,6377336	0,1957789	0,5023061	0,1558844	0,6338957	0,1337095	0,0919202	0,4323931	0,1343878	0,6846876	0,2890969	0,4494036	0,5597385	0,1279323	0,5749852	0,2148448	0,6091469	0,1087078	0,1909993	0,3563970	0,4407639	0,5506056	0,3249525	0,5504946	0,5424811	0,2685387
1000	0,4794625	0,3870560	0,3763386	0,2617856	0,5855241	0,5120298	0,3066309	0,6179438	0,4405728	0,1916589	0,0983378	0,4152346	0,4515948	0,1612658	0,4815968	0,5383367	0,4651037	0,5341496	0,0110611	0,0006970	0,1694792	0,3257020	0,0444749	0,0460538	0,4946333	0,5009233	0,6371694	0,1836304	0,0742978	0,1868800	0,3685222	0,0002224	0,3125656	0,1676320	0,2027140	0,0161761	0,3198037	0,2992337	0,7042955	0,1908410	0,5205793	0,1069913	0,6360467	0,1692735	0,0791221	0,3900912	0,0765947	0,7535531	0,3568564	0,4341340	0,6687593	0,1022527	0,4826540	0,2348299	0,5570322	0,1051377	0,1743170	0,2470516	0,3753479	0,6607138	0,2959060	0,6697545	0,5368367	0,2197603
1020	0,3954855	0,3607705	0,3495614	0,3084417	0,5949089	0,5167678	0,3101905	0,5091774	0,3331444	0,1614727	0,0897249	0,4008009	0,4481368	0,1760018	0,5213205	0,6171433	0,3622487	0,4589092	0,0038351	0,0003513	0,1347788	0,2922624	0,0394720	0,0505905	0,4401169	0,4922500	0,6225289	0,1522705	0,0323434	0,1835533	0,3529322	0,0001373	0,3081976	0,2388280	0,2369347	0,0375773	0,3574613	0,4257766	0,7290521	0,1306511	0,5778363	0,1712652	0,6586705	0,1270055	0,0849671	0,4690651	0,0957042	0,7341087	0,2264335	0,4525265	0,6682212	0,1522793	0,6182894	0,2498937	0,5601169	0,2013669	0,1929051	0,2737346	0,3541933	0,6737626	0,3307219	0,6938432	0,4954939	0,2987545
1040	0,4037630	0,4368663	0,3774280	0,3069895	0,5603560	0,4921645	0,3384697	0,5236008	0,4422064	0,2016010	0,1229977	0,4485786	0,5860583	0,1681489	0,5831263	0,5187482	0,3991777	0,5359135	0,0054568	0,0000000	0,1115405	0,3157233	0,0301110	0,0631539	0,4584910	0,4787720	0,6211759	0,2350314	0,0431388	0,1356183	0,3201184	0,0000000	0,3665322	0,3578051	0,2687822	0,0426608	0,3468443	0,3591511	0,6501896	0,1323481	0,6401296	0,0837168	0,6254768	0,1307281	0,1309474	0,4117429	0,0876762	0,7212741	0,2614261	0,4168070	0,6246851	0,1488427	0,4300545	0,1895124	0,5948182	0,1495961	0,1822371	0,2882755	0,4308479	0,6960196	0,2648865	0,5732331	0,5280507	0,3496936
1060	0,4253816	0,3987101	0,3237734	0,2951335	0,5199906	0,4589131	0,3500438	0,4947227	0,3162908	0,3202630	0,1214770	0,3856111	0,4851592	0,1117621	0,4608961	0,5663910	0,4291927	0,4859064	0,0046421	0,0059029	0,1490300	0,3082907	0,0457712	0,0435831	0,4336345	0,5553228	0,6790086	0,2720800	0,0830044	0,1622513	0,2682793	0,0005348	0,4216758	0,3278977	0,2552299	0,0293657	0,3103270	0,3641401	0,6619252	0,1943719	0,4669878	0,0938777	0,5580267	0,0985602	0,1527724	0,3223078	0,0637998	0,7734277	0,2157412	0,4297030	0,6989389	0,1684017	0,5363194	0,2099311	0,7168841	0,1872946	0,2049224	0,4210068	0,4014406	0,5782080	0,3270372	0,5303334	0,5291742	0,3286042
1080	0,4213200	0,4440316	0,3302454	0,3920088	0,4819802	0,4574471	0,3426652	0,5983973	0,4241062	0,2774867	0,2258109	0,3116723	0,4768848	0,1691553	0,6065986	0,4577237	0,3267627	0,5152641	0,0117678	0,0044226	0,1544589	0,2318284	0,0305610	0,0611244	0,4673483	0,5335336	0,6455435	0,2291639	0,0738791	0,1370187	0,3367923	0,0009916	0,4521883	0,2498860	0,2183082	0,0256422	0,3345729	0,4724106	0,6362201	0,1424619	0,5601569	0,1574801	0,6588318	0,0877759	0,1251685	0,4329511	0,0496858	0,7743041	0,2711579	0,4116061	0,6012809	0,1377823	0,4518089	0,1391576	0,6202345	0,2278408	0,2540483	0,4476725	0,4292573	0,5220648	0,3157458	0,6106198	0,5002530	0,2402648
1100	0,3754276	0,3880037	0,2583460	0,3110218	0,4763185	0,4849437	0,3683753	0,4382177	0,3526731	0,2714568	0,1842611	0,3448656	0,3514184	0,2392079	0,4972077	0,5177519	0,3633703	0,5532093	0,0220462	0,0001756	0,1141896	0,3005176	0,0384083	0,1173358	0,5426888	0,4801650	0,6677137	0,2459021	0,0700103	0,1276309	0,2909278	0,0000519	0,4506541	0,2496470	0,2506381	0,0306872	0,4601546	0,3342106	0,6873787	0,1923357	0,4712210	0,1614487	0,7063873	0,0844487	0,1166402	0,3973050	0,1129543	0,7292406	0,2134058	0,4554535	0,5520151	0,1209916	0,4700922	0,2990626	0,6165974	0,2093175	0,2453723	0,3372075	0,4464222	0,7390381	0,3700847	0,7315053	0,5179582	0,2713037

0	0,4015798	0,5659697	0,4249184	0,3612458	0,6453469	0,4239374	0,2729172	0,4280845	0,3306599	0,4907775	0,1213424	0,3366394	0,5032321	0,2221683	0,5299226	0,4202882	0,3373231	0,5755695	0,0056508	0,0018952	0,1283368	0,2618561	0,0287975	0,1475602	0,5169460	0,5489797	0,7600738	0,2783931	0,0470909	0,1580918	0,3135362	0,0002214	0,4229015	0,3458660	0,2679960	0,0147696	0,3728269	0,4341250	0,7600293	0,2312611	0,6341670	0,1327366	0,5838133	0,1361385	0,1529985	0,3574722	0,0931951	0,7591004	0,3361835	0,4333155	0,7206254	0,1571677	0,5520631	0,1523040	0,6390214	0,2230471	0,1179595	0,3162548	0,4402731	0,6263446	0,4168637	0,5420902	0,5074063	0,2642210
20	0,4425091	0,3402046	0,3268387	0,2916600	0,6326618	0,3148395	0,3792539	0,5242493	0,3523296	0,3321646	0,1215560	0,3863154	0,3707408	0,1742149	0,4122349	0,5914883	0,4212688	0,4954390	0,0179842	0,1216277	0,1325808	0,2989208	0,1111991	0,1291915	0,5018002	0,4815483	0,5672016	0,2779222	0,0367666	0,3987852	0,2665605	0,0001033	0,4537009	0,1794537	0,2099573	0,1378427	0,3655600	0,4638726	0,6600930	0,3915910	0,5684918	0,1423081	0,6033685	0,0882253	0,2245064	0,3900071	0,0435570	0,6842443	0,1789219	0,3567053	0,5799241	0,1354485	0,5473091	0,2053512	0,7398720	0,4490722	0,1429093	0,3508255	0,3253781	0,5962663	0,2782782	0,4000706	0,3905501	0,2480252
40	0,3609319	0,4168047	0,4963260	0,3221726	0,6754639	0,3283612	0,3074482	0,5726231	0,3623973	0,2748505	0,1314397	0,4039337	0,3935706	0,2403408	0,3291003	0,5694596	0,4893006	0,5988830	0,0069163	0,2420662	0,1710127	0,3276885	0,1974047	0,1437278	0,4716827	0,5097911	0,7156466	0,3158541	0,0907592	0,4696985	0,2524274	0,0042708	0,4662617	0,1757270	0,2381242	0,2136261	0,4108909	0,4560389	0,7196561	0,4049430	0,6228124	0,1165922	0,7391269	0,1041281	0,1644191	0,4466925	0,0703700	0,7785708	0,1414938	0,3763025	0,6716490	0,1311320	0,7345040	0,1236849	0,7179439	0,5518561	0,1522614	0,3719182	0,3926020	0,5844237	0,2769244	0,4116265	0,5128490	0,2505386
60	0,4342857	0,5158999	0,3928340	0,3274314	0,5297746	0,2746100	0,2887668	0,4421327	0,4131168	0,2690342	0,1302984	0,3531301	0,4504247	0,1760302	0,3839098	0,5763556	0,3725409	0,5736356	0,0110597	0,2235672	0,1691039	0,3518779	0,3144553	0,1749151	0,4784182	0,5127012	0,6761513	0,2995153	0,0308274	0,4058408	0,2372813	0,0000044	0,4402705	0,1019303	0,1733190	0,1990593	0,3951493	0,5764424	0,6876979	0,4341012	0,6195843	0,1771657	0,6542163	0,1273394	0,2526070	0,4388168	0,0597007	0,6963316	0,1298329	0,3778846	0,5378350	0,1771165	0,6544957	0,1255365	0,7663204	0,5570533	0,1713358	0,3524787	0,2919254	0,5844736	0,3117358	0,4640097	0,4334146	0,2920938
80	0,4359552	0,4792189	0,3641789	0,3187033	0,6324822	0,2343685	0,3358444	0,4914370	0,2956956	0,2496316	0,1430108	0,3321468	0,3410887	0,2191021	0,3011131	0,4832298	0,3927592	0,6744843	0,0085638	0,2100687	0,2151127	0,3710575	0,2749188	0,1202699	0,4170835	0,4617535	0,6992910	0,3154917	0,0835783	0,4679803	0,2820866	0,0040572	0,4583145	0,1176379	0,2204134	0,2937472	0,4334756	0,5058996	0,7674131	0,3892989	0,6461760	0,1434536	0,6592382	0,1134664	0,3271999	0,3695649	0,0525210	0,7927151	0,1611674	0,4456469	0,6542543	0,1516451	0,6891251	0,1697945	0,5668864	0,6086140	0,1831051	0,2976282	0,3138774	0,6463601	0,2663939	0,4050945	0,4047269	0,1722254
100	0,3689300	0,3368112	0,3506690	0,3054087	0,6032144	0,2128012	0,3744075	0,5008002	0,4067017	0,2541772	0,1096112	0,3410617	0,3916936	0,1775110	0,3514880	0,5456571	0,4598074	0,7674874	0,0073139	0,2147830	0,1116871	0,3616897	0,3531825	0,1581108	0,4959147	0,4606611	0,6304292	0,1544102	0,0581224	0,5075663	0,2810241	0,0017766	0,4322751	0,1236488	0,2941755	0,3006608	0,4292187	0,4063782	0,7562324	0,4203715	0,6328401	0,1200614	0,6406866	0,1469143	0,2166937	0,4411780	0,1325105	0,7506696	0,1428825	0,5104128	0,7302067	0,1460042	0,6679087	0,2073182	0,6064954	0,7470048	0,1251217	0,3565262	0,3236175	0,7514414	0,2970011	0,5562681	0,4046985	0,2779609
120	0,4320207	0,4014667	0,4410023	0,2657047	0,6296342	0,2559541	0,3893228	0,6347408	0,4347801	0,2188307	0,1075983	0,2499524	0,4544612	0,1703764	0,4021945	0,5841086	0,4174943	0,9391223	0,0031920	0,1589366	0,1530462	0,4790701	0,3000101	0,1345112	0,4840474	0,4655726	0,6806687	0,1899060	0,0382061	0,5797241	0,2783826	0,0011688	0,3510487	0,1450202	0,2539810	0,2405558	0,5336434	0,5076900	0,6325545	0,4153785	0,5436086	0,1012790	0,6475442	0,1377137	0,2437757	0,4045801	0,0787291	0,7205833	0,0997853	0,5467254	0,6339459	0,2041648	0,6657731	0,1422240	0,7289358	0,6545297	0,1407339	0,2767779	0,2674592	0,6486983	0,3885149	0,4532915	0,4182723	0,3282947
140	0,3823389	0,4161772	0,4124352	0,2506177	0,6346509	0,1856897	0,3142724	0,5291236	0,3875391	0,2618098	0,1002601	0,2834190	0,4603814	0,2421773	0,3146614	0,6286385	0,4036297	0,7738688	0,0140706	0,2420735	0,1489264	0,4868013	0,3012870	0,1139316	0,4588040	0,4619263	0,5739460	0,1987385	0,0399139	0,5071551	0,2164944	0,0005869	0,4354759	0,1030548	0,2049686	0,3059849	0,4435177	0,3446329	0,6176698	0,5210556	0,5938334	0,1252502	0,4809634	0,1751784	0,3071079	0,3840804	0,0841709	0,6799778	0,1067246	0,4540436	0,6433961	0,1439771	0,5888804	0,1974412	0,6185362	0,4955574	0,1563015	0,3475501	0,2110283	0,6896953	0,3889905	0,5719136	0,5022883	0,2828132
160	0,4132603	0,3907220	0,3420870	0,2561939	0,6892797	0,2227193	0,2973260	0,4768442	0,3583201	0,2325189	0,0946148	0,3203949	0,4858895	0,2487494	0,3248193	0,5673986	0,4603141	0,6387012	0,0119084	0,2453718	0,1011538	0,4742439	0,2578149	0,1263499	0,4736376	0,4626041	0,6420902	0,1521002	0,0531784	0,5117607	0,2588734	0,0041929	0,4679854	0,1137524	0,2167289	0,2930339	0,3845676	0,2703488	0,8497989	0,4087378	0,6469659	0,1043233	0,4918412	0,1244965	0,3176916	0,4187328	0,0878122	0,7507129	0,1923913	0,4205485	0,5331832	0,2391459	0,6103296	0,2383003	0,5570184	0,6080211	0,1806523	0,3996343	0,2308021	0,6340693	0,3739998	0,6544928	0,3487239	0,2715522
180	0,6400701	0,3939710	0,3652193	0,2334559	0,6242635	0,2067271	0,2520681	0,4935867	0,2729206	0,3105327	0,0787482	0,3446575	0,3619018	0,1594112	0,3788597	0,4605656	0,4770915	0,7210087	0,0276874	0,1706877	0,1075048	0,4975197	0,3013836	0,0983144	0,4816269	0,5033404	0,8235664	0,1934440	0,0342561	0,5286698	0,2610979	0,0016751	0,4405874	0,1042429	0,1841632	0,2042438	0,3919347	0,3650467	0,6124716	0,4819096	0,6423502	0,0849336	0,4808438	0,1134331	0,2930795	0,4051274	0,0650502	0,7982245	0,1047422	0,5263975	0,5818623	0,1515199	0,5248008	0,1973518	0,5773359	0,6081247	0,2006330	0,4036085	0,2023403	0,6408455	0,4332633	0,6340758	0,2985911	0,2560105
200	0,4772009	0,3660850	0,4011608	0,2437366	0,6452284	0,2154407	0,2680487	0,6027785	0,3222216	0,2336599	0,0984608	0,3441396	0,4208556	0,1605007	0,3243766	0,6521093	0,4325414	0,6931808	0,0124601	0,2358056	0,0917857	0,4145552	0,2750250	0,1418242	0,5141918	0,4318731	0,7657225	0,1299322	0,0927900	0,6075401	0,2936851	0,0004989	0,4552883	0,1327117	0,2340621	0,3417293	0,3393544	0,3888131	0,7659070	0,4524926	0,7012688	0,0476842	0,4015646	0,0815484	0,3377929	0,3933846	0,0771966	0,8461850	0,0961375	0,3462552	0,5881081	0,1972653	0,5454423	0,1011103	0,6789383	0,6869646	0,1771870	0,3937745	0,1655633	0,6273849	0,4909160	0,7585617	0,3097591	0,2841148
220	0,4411304	0,4363461	0,4327524	0,2923235	0,4946937	0,1839436	0,3575745	0,4717810	0,3817054	0,2216307	0,1174319	0,2890667	0,4322207	0,1520832	0,3102426	0,4980341	0,4985126	0,6945251	0,0156773	0,1842400	0,0422368	0,5452613	0,2942112	0,1230707	0,5386832	0,4416750	0,5692100	0,1536972	0,0690072	0,5715004	0,3600359	0,0077700	0,4605099	0,1414678	0,3326747	0,2937860	0,3761042	0,4423575	0,6936287	0,4436845	0,6873455	0,0859148	0,4214959	0,1066416	0,2871226	0,3406156	0,0381249	0,6395993	0,0850921	0,4327357	0,6390316	0,1637200	0,6635815	0,1821189	0,5910264	0,6944776	0,2154961	0,3417328	0,2153860	0,6689197	0,3904188	0,6992545	0,3233988	0,2351649
