"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI
100	0,2844033	0,4888327	0,0068021	0,2649776	0,6681428	0,7423345	0,6544103	0,1794686	0,4293622	0,5416565	0,6098767	0,2876119	0,0049658	0,7777212	0,0000973	0,5668001	0,5256489	0,1778122	0,0872113	0,5706869	0,5786330	0,6292354	0,0912814	0,3732269	0,3554034	0,0581880	0,0051134	0,1604081	0,1567951	0,0366049	0,0117552	0,4490534	0,3792107	0,3790666	0,1923603	0,5843492	0,6232934	0,2947406	0,5330982	0,6157992	0,6704497	0,7529816	0,0010180	0,2436841	0,6798424	0,1361252	0,0173355	0,4365906	0,1893008	0,0389756	0,0472390	0,3799087	0,5141023	0,0525268	0,1662071	0,7904348	0,5224075	0,3164022	0,0606841	0,0652644	0,0070559	0,1704842	0,3068993	0,6658275
120	0,2901563	0,5206519	0,0003979	0,2231493	0,7605859	0,7109126	0,7855808	0,2930416	0,3240858	0,5327404	0,6021303	0,3041931	0,0003717	0,7546334	0,0027963	0,4941100	0,6860366	0,2015931	0,1014517	0,6097507	0,5754058	0,6703887	0,0780644	0,4064370	0,4823145	0,0638909	0,0066356	0,1793296	0,3211192	0,0259464	0,0296234	0,4503142	0,5786288	0,3585849	0,1832122	0,4144309	0,6170890	0,2746209	0,4081874	0,6884849	0,7681295	0,7019934	0,0001700	0,2716603	0,8398056	0,0669862	0,0453090	0,4502161	0,1404438	0,0312264	0,0432451	0,4498378	0,7316819	0,0210415	0,1395737	0,7650251	0,5957804	0,2737415	0,0403259	0,0547538	0,0223912	0,1591167	0,2626331	0,7064110
140	0,2604917	0,6057007	0,0009198	0,2788914	0,7603754	0,7772114	0,7002848	0,2845003	0,2722279	0,5010015	0,7169562	0,2501696	0,0029851	0,6567439	0,0141760	0,4773703	0,5091168	0,1539920	0,0653991	0,5669288	0,7156548	0,6987008	0,0494401	0,3665902	0,4159963	0,0569314	0,0021129	0,1472370	0,2376807	0,0349051	0,0141123	0,4495837	0,5384125	0,3426988	0,2254592	0,5699244	0,6100216	0,2524734	0,4909113	0,7597543	0,7434807	0,7903349	0,0020970	0,2239798	0,7625047	0,0949092	0,0186555	0,3991334	0,2432780	0,0103329	0,0516714	0,3779575	0,6670252	0,0219229	0,1118650	0,7358927	0,7158393	0,2933452	0,0454010	0,0332809	0,0224591	0,1400768	0,3182929	0,5935790
160	0,2389968	0,5181185	0,0015647	0,3197350	0,7908588	0,6923259	0,6925879	0,2248446	0,3068432	0,3911218	0,6197486	0,1757385	0,0039570	0,6842923	0,0076111	0,5343331	0,6375943	0,2186461	0,0499090	0,6176101	0,5373337	0,7928244	0,0899614	0,5142974	0,4176887	0,0358314	0,0061262	0,2026142	0,1813869	0,0206700	0,0213042	0,4213681	0,3966869	0,3552192	0,1879151	0,4593307	0,7594162	0,2086449	0,4622342	0,7339481	0,6360022	0,7032707	0,0003498	0,1548431	0,6893551	0,0481286	0,0244305	0,3656846	0,1687786	0,0134362	0,0613777	0,3957074	0,5307754	0,0238316	0,2556985	0,7186705	0,5705846	0,3802650	0,0372191	0,0511070	0,0123216	0,1099644	0,2511598	0,7934967
180	0,3141095	0,5561799	0,0020454	0,2817528	0,6887545	0,7361318	0,7191744	0,4019101	0,2914545	0,4090942	0,7605151	0,1326306	0,0005044	0,7942269	0,0017481	0,5434864	0,6790663	0,1748891	0,0633307	0,5442815	0,5609751	0,6782826	0,0548013	0,3953906	0,4635090	0,0223226	0,0248959	0,2032949	0,1953355	0,0302315	0,0146144	0,3161454	0,4433096	0,4027218	0,2238593	0,5925244	0,6472166	0,3124062	0,5778166	0,7539754	0,7501960	0,6781476	0,0002807	0,2648090	0,5902988	0,1109375	0,0155793	0,3877093	0,1775915	0,0190370	0,0341932	0,3751930	0,6552328	0,0485372	0,2787820	0,8046492	0,5919450	0,2911519	0,0546357	0,0469408	0,0083652	0,1603053	0,3841130	0,6597126
200	0,2378426	0,6184527	0,0008545	0,4213692	0,8192990	0,6125177	0,6063160	0,3240053	0,2912063	0,3983673	0,6036348	0,1502719	0,0041728	0,7610220	0,0015344	0,4373550	0,5913307	0,1672007	0,1592522	0,4906379	0,6150623	0,7255534	0,0384103	0,4270262	0,4555628	0,0642932	0,0217836	0,1841759	0,1981050	0,0454241	0,0095220	0,3922801	0,4075515	0,4517841	0,1455444	0,6418449	0,6218141	0,2987294	0,5412226	0,7270155	0,8976078	0,7478226	0,0000138	0,1964375	0,7866292	0,0850514	0,0153156	0,2829164	0,1588166	0,0284405	0,0582501	0,4005613	0,6724321	0,0253383	0,1857098	0,8292372	0,5718785	0,4023350	0,0516446	0,0659640	0,0189292	0,0986164	0,3337164	0,8408271
220	0,2726694	0,6437255	0,0034177	0,3563462	0,7216056	0,6520144	0,8417816	0,2660689	0,2952509	0,4131843	0,6254682	0,1751540	0,0136554	0,7665075	0,0015284	0,5474880	0,5941001	0,1580943	0,0528744	0,6771249	0,5888888	0,6561175	0,0580275	0,4113185	0,4285484	0,0402777	0,0190952	0,1614815	0,1547296	0,0288153	0,0133045	0,4019592	0,3705109	0,3920702	0,2284702	0,5234774	0,5686941	0,3347853	0,5324078	0,6403941	0,7449912	0,7404386	0,0011061	0,2078262	0,6853312	0,0799878	0,0123106	0,3180519	0,2008625	0,0437283	0,0318812	0,3435082	0,5986874	0,0236809	0,1557305	0,7467671	0,6475407	0,3659626	0,0478339	0,0501116	0,0448308	0,1966514	0,2621201	0,5678321
240	0,2122736	0,5821303	0,0063998	0,2181075	0,7272429	0,7574675	0,6915875	0,3982535	0,2413974	0,4849844	0,6776489	0,2172713	0,0047771	0,7212460	0,0023439	0,4673601	0,6570987	0,1614977	0,0682836	0,6040388	0,5755397	0,6484323	0,0639933	0,3690383	0,3960793	0,0553160	0,0421894	0,1625779	0,1558830	0,0349452	0,0136681	0,3915656	0,3684894	0,4584522	0,1703971	0,6040330	0,5037141	0,3187263	0,5603172	0,7337849	0,7646293	0,7377595	0,0000000	0,1769352	0,7121183	0,0778810	0,0198043	0,3555320	0,2569729	0,0193715	0,0409631	0,2692760	0,6356983	0,0323137	0,1511651	0,7831448	0,5152705	0,2942793	0,1099998	0,0350133	0,0397990	0,2631403	0,3454796	0,6741098
260	0,2870195	0,5249970	0,0037880	0,2659595	0,5975830	0,8036012	0,6366762	0,3088361	0,2321634	0,3727930	0,7040776	0,3387871	0,0024667	0,7353621	0,0031319	0,5348343	0,4875126	0,1406598	0,0978670	0,5314537	0,7083444	0,6941974	0,0418144	0,5708724	0,3814891	0,0619535	0,0093246	0,1645845	0,1844106	0,0158905	0,0212560	0,4699167	0,5639226	0,4274396	0,1829540	0,5548271	0,5191568	0,2096899	0,4126300	0,6908913	0,7058887	0,8512843	0,0000093	0,1941219	0,7090428	0,0970531	0,0037044	0,3584653	0,1931933	0,0327020	0,0437989	0,3732386	0,6514182	0,0131721	0,2289724	0,7069465	0,4809838	0,2572785	0,0577462	0,0531780	0,0126629	0,2926741	0,3115377	0,6186109
280	0,2326604	0,5954585	0,0063354	0,2708480	0,6935270	0,6389316	0,6673273	0,2460533	0,2626341	0,4279904	0,6231341	0,4513418	0,0028755	0,8078357	0,0212714	0,5158529	0,5400038	0,1937380	0,0594581	0,5903335	0,5986661	0,6567166	0,0278394	0,4350088	0,3374285	0,0430500	0,0095877	0,1801210	0,1478556	0,0457872	0,0182495	0,4201105	0,4838216	0,4770592	0,2083349	0,6935187	0,6144457	0,2419969	0,5035643	0,7631815	0,6189986	0,6610868	0,0000153	0,1855371	0,6641110	0,0592328	0,0240278	0,3880552	0,1857564	0,0285118	0,0847799	0,3583625	0,6502840	0,0572200	0,1588536	0,7808715	0,5722559	0,2497251	0,0755800	0,0837816	0,0112575	0,3136783	0,2860803	0,6239926
300	0,2569115	0,6079018	0,0076507	0,2480235	0,7199705	0,5956086	0,8092371	0,3401562	0,2585215	0,4573003	0,6482885	0,3766679	0,0017989	0,7107255	0,0130432	0,4734175	0,5357300	0,2394020	0,0821897	0,6098153	0,5789781	0,6012987	0,0262778	0,4164784	0,4391016	0,0618882	0,0085818	0,1925400	0,2405057	0,0229098	0,0103303	0,4408384	0,4993980	0,4575108	0,2148908	0,6625260	0,5233996	0,2367072	0,4550830	0,7009974	0,7480891	0,7490750	0,0000293	0,2191728	0,6038779	0,0849109	0,0194993	0,4022767	0,1859700	0,0277899	0,0375296	0,3664831	0,6150359	0,0286470	0,1618435	0,7468621	0,6591239	0,3075453	0,0897338	0,0405117	0,0133025	0,2505996	0,3233668	0,6409179
320	0,1997673	0,6099591	0,0121768	0,3590319	0,6491059	0,6866074	0,6797853	0,4249939	0,2654189	0,3469683	0,6828457	0,3269545	0,0035624	0,8165734	0,0094709	0,4451891	0,5333223	0,1815751	0,0558690	0,5727095	0,6121406	0,5719704	0,0625792	0,4525643	0,3805738	0,0326583	0,0041694	0,1968889	0,1684600	0,0355666	0,0273920	0,4480318	0,5139927	0,4790586	0,2151217	0,6139046	0,5713179	0,3055474	0,5171674	0,6689907	0,7589688	0,7714034	0,0001185	0,2217447	0,5964448	0,1333989	0,0138304	0,3223508	0,1826440	0,0431945	0,0428733	0,2997357	0,6297005	0,0229611	0,1462183	0,6612729	0,5373418	0,3100350	0,0636151	0,0902472	0,0066136	0,4080244	0,3160978	0,6454229
340	0,2073614	0,6859109	0,0045736	0,2557791	0,6435958	0,6112722	0,6937303	0,3676967	0,2907013	0,5772648	0,6927953	0,2723406	0,0003916	0,6945109	0,0160161	0,5115349	0,6528936	0,3129245	0,1060963	0,5040486	0,7074696	0,7895954	0,0579293	0,4019644	0,3495500	0,0347758	0,0082208	0,1926204	0,2077870	0,0343793	0,0236916	0,3522615	0,4096023	0,4894985	0,1886659	0,5541663	0,5335013	0,2262246	0,5373221	0,5312796	0,7584947	0,6649022	0,0005499	0,1964702	0,6409619	0,1701627	0,0390266	0,3510868	0,2809642	0,0539249	0,0827516	0,3197764	0,6713853	0,0293555	0,1120577	0,7128637	0,6853865	0,3467611	0,0608442	0,0375093	0,0093467	0,2178238	0,3072458	0,6364449
360	0,2846032	0,6782379	0,0135108	0,3898028	0,7404727	0,5284448	0,7334835	0,2578185	0,2322890	0,4680617	0,6521613	0,1839257	0,0005296	0,8740715	0,0113333	0,4347287	0,5717143	0,2176652	0,1083535	0,4993059	0,5789254	0,5955218	0,0418782	0,4000167	0,4505009	0,0398903	0,0025114	0,1973789	0,2063186	0,0448947	0,0088970	0,4190155	0,4175405	0,4615868	0,2884774	0,4942323	0,4976397	0,2424603	0,5097527	0,6115484	0,6487659	0,7266873	0,0009311	0,2289483	0,7269013	0,1997865	0,0477614	0,3847023	0,1620319	0,0383802	0,0770227	0,3453722	0,7111910	0,0322903	0,2033313	0,7382861	0,5344782	0,4263342	0,0587435	0,0261009	0,0121151	0,1261709	0,2845792	0,6634355
380	0,2341908	0,6575251	0,0321685	0,2486762	0,7219443	0,6485701	0,6768144	0,3164468	0,2962590	0,4645787	0,7760602	0,1630567	0,0021640	0,6495323	0,0022699	0,5142578	0,5152883	0,2782299	0,0667851	0,5875811	0,5851353	0,6183404	0,0484800	0,3911854	0,5241006	0,0449911	0,0026245	0,1469135	0,3061100	0,0180384	0,0115368	0,4547453	0,4121581	0,4331070	0,2119971	0,6290106	0,6634391	0,1945449	0,4668770	0,5669697	0,7706232	0,6828093	0,0000000	0,2692920	0,5869457	0,1561394	0,0074903	0,4470049	0,1898949	0,0580365	0,0645988	0,3691216	0,5779178	0,0459905	0,1586638	0,5897812	0,6041427	0,3279054	0,0708761	0,0480915	0,0122670	0,0467660	0,3457095	0,5950268
400	0,2886232	0,6845387	0,0129857	0,3044984	0,5701001	0,5708085	0,6989444	0,3524424	0,2246495	0,4555637	0,7125814	0,1299833	0,0015103	0,7061441	0,0025036	0,4383755	0,6066173	0,2479504	0,0921635	0,6771163	0,5698908	0,5829858	0,0597325	0,3717530	0,4384887	0,0505408	0,0046291	0,2259500	0,1912978	0,0343380	0,0275645	0,4412209	0,4966683	0,4969888	0,2685071	0,5882541	0,7645939	0,2927929	0,5049892	0,7807313	0,9000633	0,8126924	0,0000000	0,2726588	0,6455476	0,1355638	0,0190651	0,2881829	0,1792243	0,0442562	0,0645219	0,4272894	0,6180576	0,0213100	0,1573851	0,6671461	0,6218221	0,3390470	0,0375751	0,0363370	0,0063117	0,0988263	0,3375297	0,6454789
420	0,2080713	0,7874080	0,0116639	0,3283380	0,7407065	0,6211721	0,7652068	0,3246770	0,2516289	0,5573685	0,6426931	0,1538648	0,0002487	0,6354831	0,0089949	0,4480005	0,6703131	0,1754200	0,1124710	0,6071786	0,6119747	0,6675550	0,0528512	0,2901915	0,3903970	0,0394730	0,0090417	0,1391906	0,1749788	0,0476896	0,0232344	0,4161801	0,4210508	0,4444610	0,2381278	0,6027337	0,6261702	0,2388424	0,4836280	0,8934624	0,6373729	0,6412977	0,0000000	0,1595824	0,6486690	0,0799851	0,0217543	0,4010448	0,1740604	0,0646241	0,0706814	0,3438637	0,6599397	0,0309475	0,1801641	0,7590204	0,5833562	0,2859784	0,0556362	0,0369243	0,0271296	0,0903017	0,2434096	0,6229800
440	0,2246845	0,8148603	0,0068997	0,2587869	0,6863008	0,7049848	0,6794169	0,2889877	0,2401375	0,4263181	0,6106331	0,1509067	0,0087091	0,6938517	0,0083920	0,4441436	0,5492149	0,2086180	0,0873779	0,6301022	0,5202851	0,6724306	0,0625319	0,3386776	0,4023020	0,0898615	0,0197104	0,1890877	0,1834596	0,0337201	0,0152647	0,3226190	0,4077370	0,4876778	0,2737957	0,5052783	0,5029453	0,2824609	0,3949628	0,6798007	0,6822620	0,7691207	0,0007938	0,1706442	0,7599697	0,1578803	0,0266420	0,3596061	0,2219915	0,0304691	0,0535650	0,3287632	0,5782897	0,0650651	0,2323358	0,6056754	0,6082018	0,2989920	0,0594106	0,0905935	0,0112824	0,1228286	0,3634478	0,4697163
460	0,2698557	0,6710640	0,0116024	0,3110573	0,7084057	0,5433044	0,6809030	0,2772966	0,2081814	0,3049958	0,6861323	0,2208003	0,0042573	0,6861099	0,0050457	0,5170120	0,6758208	0,2023212	0,0531022	0,5268467	0,4878786	0,6355002	0,0577041	0,2454282	0,4878470	0,0578412	0,0054945	0,2454841	0,1901627	0,0320491	0,0273624	0,3927270	0,3407686	0,4947825	0,2903259	0,6462071	0,5136364	0,2181939	0,4312804	0,6869544	0,8274784	0,6450668	0,0000000	0,2430601	0,7464680	0,1606919	0,0394551	0,4198167	0,1594882	0,0637684	0,0696154	0,3596228	0,6122509	0,1121488	0,1589559	0,7388921	0,5623209	0,3433904	0,0623109	0,0344787	0,0405293	0,2528192	0,3201916	0,6434473
480	0,2237021	0,6624267	0,0153015	0,2829455	0,7193084	0,7970982	0,6932031	0,2556245	0,2518119	0,3623522	0,6217444	0,3502448	0,0075449	0,6164474	0,0034310	0,5928027	0,6848503	0,1698647	0,0458751	0,5511085	0,5552758	0,6704977	0,0530483	0,3326731	0,4341738	0,1230608	0,0082906	0,2141526	0,2285587	0,0313747	0,0227394	0,4725835	0,4566519	0,4933612	0,1976347	0,5219656	0,5546004	0,2309435	0,5465383	0,5997153	0,5385936	0,7772909	0,0000479	0,2004655	0,5951565	0,2131350	0,0188255	0,3946695	0,1838379	0,0430692	0,0541549	0,3663736	0,5244235	0,0325692	0,2103649	0,7017489	0,5742166	0,3345606	0,0982266	0,0433382	0,0197275	0,1973181	0,3283848	0,6931794
500	0,2581033	0,9435050	0,0107045	0,3243862	0,6545837	0,7097973	0,5635978	0,3013329	0,1843537	0,4141372	0,7405760	0,4785582	0,0169652	0,7705987	0,0013002	0,6555948	0,5673267	0,2074665	0,0791097	0,6207416	0,5405727	0,6443407	0,0459483	0,3502090	0,3710133	0,0534564	0,0371483	0,1972529	0,1997210	0,0395913	0,0200138	0,3935828	0,4857483	0,5248731	0,2554897	0,6438954	0,5807214	0,1669002	0,4633273	0,6966891	0,7117488	0,7862769	0,0002798	0,1944799	0,5696766	0,1995829	0,0219635	0,4321060	0,1661716	0,0471646	0,0488902	0,3459035	0,6354991	0,0434274	0,1567525	0,8345163	0,6485047	0,2991282	0,0695062	0,0429014	0,0146413	0,4760791	0,2785710	0,5933447
520	0,3540713	0,7990420	0,0075726	0,2527756	0,7255998	0,6487194	0,6533811	0,2919469	0,2330887	0,4739355	0,8436892	0,4669522	0,0056364	0,8681724	0,0069229	0,5654998	0,6580819	0,2405502	0,0386072	0,6029031	0,5471669	0,7265470	0,0711270	0,2649100	0,3632061	0,0430578	0,0278281	0,2098002	0,1635890	0,0797771	0,0179584	0,3836896	0,4443792	0,4309167	0,2142474	0,4578538	0,6144072	0,2689484	0,4249528	0,6540430	0,8125815	0,7155610	0,0016440	0,2370795	0,7510702	0,1578261	0,0132554	0,4368069	0,1199799	0,0327436	0,0440997	0,4145076	0,6164429	0,0524419	0,1580513	0,6304169	0,5680895	0,2819773	0,0492990	0,0737731	0,0078573	0,5289936	0,3102940	0,4964968
540	0,2358628	0,7491426	0,0091837	0,3030370	0,7400634	0,5836573	0,7158939	0,2271804	0,3140010	0,4197988	0,7062287	0,5180613	0,0082130	0,7831503	0,0044423	0,6822793	0,5738334	0,1852292	0,0435772	0,7051096	0,5509466	0,6009536	0,1089931	0,3681622	0,3944837	0,0445798	0,0107908	0,1384274	0,1788151	0,0251711	0,0166811	0,4431246	0,4296145	0,4395855	0,3000078	0,5146567	0,5950318	0,2928603	0,4831665	0,6434450	0,8320048	0,7489195	0,0008297	0,2400830	0,6822862	0,2926657	0,0302668	0,3280705	0,1615766	0,0398615	0,0507572	0,4036097	0,5816464	0,0492422	0,2004491	0,7295746	0,5157056	0,3085055	0,1075230	0,0551678	0,0057463	0,5432905	0,2507692	0,6950657
560	0,2338289	0,7335868	0,0039390	0,2603481	0,8524546	0,6519025	0,6473093	0,3819835	0,2641465	0,4083335	0,6895759	0,4285945	0,0141147	0,8129928	0,0023312	0,4478470	0,5923480	0,2909355	0,0975600	0,7364763	0,6660310	0,5080934	0,0493809	0,3577481	0,3166860	0,0546438	0,0029605	0,2471395	0,2007486	0,0346524	0,0123876	0,4525024	0,4191218	0,4442886	0,2045937	0,6036129	0,5611714	0,2506441	0,4512850	0,7581538	0,7921704	0,7043855	0,0093043	0,2631452	0,6995428	0,1559701	0,0231083	0,3688761	0,1484049	0,0559839	0,0796894	0,4269999	0,6943942	0,0252123	0,2213588	0,7815771	0,5744880	0,2937960	0,1385335	0,0547088	0,0052550	0,5753732	0,2318776	0,6410393
580	0,4523137	0,6634420	0,0090260	0,2795580	0,6776878	0,5679176	0,7364255	0,2577186	0,2747050	0,3596242	0,6978426	0,4023308	0,0098344	0,9056959	0,0022083	0,4767397	0,5819948	0,1923097	0,0843629	0,7369691	0,6742202	0,8386086	0,0559502	0,4149972	0,3159214	0,1305121	0,0087441	0,2486034	0,2285351	0,0204141	0,0086950	0,4406691	0,4847232	0,4173956	0,2325528	0,5223866	0,6433863	0,4879176	0,5018054	0,7134308	0,7099986	0,8041561	0,0044151	0,2619449	0,6536100	0,1283564	0,0203822	0,1735451	0,1562743	0,0278125	0,0831197	0,3705066	0,5625564	0,0429609	0,2022821	0,8476889	0,6116918	0,3373699	0,0866859	0,0757725	0,0178694	0,4467830	0,2881372	0,6035705
600	0,4496223	0,6311681	0,0108055	0,3546540	0,7547486	0,7130341	0,7452425	0,2074273	0,2749437	0,4656211	0,7063692	0,3355245	0,0037226	0,7368542	0,0015391	0,4270111	0,6103608	0,1852439	0,0582163	0,4809562	0,4993453	0,5689396	0,0449551	0,4560354	0,2954212	0,2443276	0,0295815	0,2001669	0,2098507	0,0091202	0,0160755	0,3148385	0,4219788	0,3954271	0,3169585	0,6093011	0,5045639	0,5632883	0,5337301	0,7198455	0,7303654	0,6814667	0,0051968	0,3728808	0,6832617	0,1383982	0,0134469	0,1529442	0,1818337	0,0306741	0,0370451	0,3194871	0,6359990	0,0272477	0,1726601	0,7612027	0,5752535	0,2595888	0,1066591	0,0587691	0,0094167	0,3310513	0,3555424	0,5235459
620	0,6978413	0,6745547	0,0050827	0,3305499	0,7474116	0,8386002	0,7090859	0,3054019	0,3329363	0,3911962	0,6258712	0,3642297	0,0021235	0,7967255	0,0008382	0,5434565	0,5545149	0,1804767	0,0560890	0,5535505	0,4236660	0,6049846	0,0627855	0,4039099	0,3762136	0,1609562	0,0185332	0,1588899	0,1749819	0,0096319	0,0697940	0,3267849	0,4991771	0,3690798	0,2040496	0,4942003	0,6083597	0,5117660	0,4437669	0,7133054	0,7521557	0,6541006	0,0081487	0,1963502	0,7105175	0,1146760	0,0113280	0,1396907	0,1873272	0,0310857	0,0467938	0,3074526	0,7583847	0,0520476	0,1691791	0,7096828	0,6231108	0,3214567	0,0649614	0,0569009	0,0082471	0,5219160	0,4223953	0,5449687
640	0,6850116	0,5359710	0,0187195	0,4179800	0,6886502	0,7631849	0,7392235	0,4036580	0,2582307	0,4603515	0,7362294	0,3031936	0,0103964	0,6902748	0,0009322	0,6150852	0,7009589	0,1585664	0,0958048	0,5714040	0,4684859	0,6322199	0,0598476	0,4340185	0,4121754	0,1315886	0,0139512	0,1703654	0,1693185	0,0102925	0,0317947	0,3014794	0,4751863	0,3844559	0,2523903	0,5452975	0,5704637	0,6677274	0,5114426	0,7624064	0,7815488	0,6638880	0,0046733	0,2350967	0,6674127	0,0867222	0,0083828	0,0711264	0,1896426	0,0371784	0,0634610	0,3669367	0,4656770	0,0252846	0,2079004	0,6139066	0,6134638	0,2815554	0,0669516	0,0451789	0,0202267	0,5607759	0,3100530	0,5817434
660	0,7377163	0,5478322	0,0108517	0,3009163	0,7047032	0,7696986	0,6488335	0,2291855	0,3473290	0,4955092	0,7140356	0,4277557	0,0138686	0,7178928	0,0011137	0,4471432	0,6435398	0,1372238	0,0775031	0,6126377	0,3828349	0,5375526	0,1191926	0,3637849	0,4399534	0,2237603	0,0061104	0,1310603	0,2317615	0,0180837	0,0632644	0,3437183	0,4529434	0,3692274	0,1777461	0,5314431	0,7593207	0,7880178	0,6778121	0,6165948	0,7874726	0,6131626	0,0113617	0,1768586	0,7290010	0,0792974	0,0263136	0,0815432	0,2003530	0,0369008	0,0469629	0,3615274	0,7307534	0,0209179	0,2109928	0,8363885	0,5497544	0,2769038	0,0877148	0,0645197	0,0175352	0,5367723	0,3001943	0,6417082
680	0,7122623	0,4940809	0,0141997	0,3241945	0,5758835	0,6395001	0,7900577	0,3190276	0,3903086	0,4435892	0,6573448	0,2578364	0,0018094	0,6759458	0,0054373	0,4634230	0,7170718	0,1927878	0,0700162	0,4900534	0,5607664	0,6193092	0,0863475	0,4345257	0,4043606	0,2289692	0,0403648	0,0697115	0,1659006	0,0144178	0,0128053	0,3259570	0,4709638	0,2572368	0,3224761	0,6181014	0,5814236	0,7144483	0,5417371	0,6988672	0,7885812	0,5922065	0,0046507	0,2311985	0,7779622	0,0311875	0,0224991	0,0677608	0,1640753	0,0181938	0,0588206	0,4149164	0,6677980	0,0110976	0,1743938	0,6195209	0,5002669	0,2997173	0,1054511	0,0617826	0,0173551	0,4118257	0,2365343	0,4400751
700	0,9185034	0,5142139	0,0018201	0,2959846	0,6293474	0,7561248	0,6267449	0,3026719	0,2716867	0,4525760	0,6888455	0,3049062	0,0068267	0,6995414	0,0013285	0,5286627	0,4856663	0,1653840	0,0668272	0,7127607	0,5267960	0,5892704	0,0617371	0,3362078	0,4342059	0,2784866	0,0030956	0,1220008	0,1454340	0,0074374	0,0254051	0,3159300	0,4516122	0,3548440	0,2395988	0,4588697	0,5468268	0,8158773	0,4703673	0,7584572	0,7184955	0,7199076	0,0156444	0,2086168	0,6325019	0,0269381	0,0247192	0,0766674	0,1812216	0,0353529	0,0385309	0,2846712	0,6677061	0,0222895	0,3057935	0,7507651	0,5463944	0,3902531	0,0972944	0,0419071	0,0041104	0,1782946	0,3447549	0,5366642
720	0,6631211	0,5158979	0,0022492	0,2868341	0,6750075	0,6366157	0,6736247	0,2556171	0,2720302	0,4346030	0,6062017	0,2548305	0,0042886	0,7413871	0,0013616	0,6241363	0,5600660	0,3077437	0,0871146	0,6828989	0,4239339	0,6412937	0,0550971	0,3681958	0,3461275	0,2479362	0,0168306	0,1560600	0,1501084	0,0143766	0,0276353	0,2697555	0,4133052	0,2235529	0,1772340	0,4915703	0,6512933	0,7628821	0,4855138	0,7073476	0,7207109	0,7383530	0,0306919	0,2735467	0,7950157	0,0458403	0,0099889	0,0718234	0,2634234	0,0450128	0,0541385	0,3503595	0,6594583	0,0222338	0,1305225	0,7770147	0,6230763	0,3295828	0,0471679	0,0464378	0,0166007	0,1535265	0,3240198	0,4174212
740	0,7145191	0,4673925	0,0007811	0,3611388	0,7386866	0,6612379	0,6694781	0,3156076	0,2339918	0,4771920	0,7093955	0,2909155	0,0043648	0,7820396	0,0006892	0,3389133	0,6051409	0,2904547	0,0647719	0,7327764	0,3213506	0,5840518	0,0739339	0,3473411	0,5132443	0,2170922	0,0107142	0,2013231	0,1677319	0,0191398	0,0256422	0,3469402	0,4274158	0,2601592	0,2358596	0,4721236	0,5520102	0,6413422	0,5384468	0,7350015	0,6436966	0,6651747	0,0231800	0,2489127	0,7551561	0,0630710	0,0493627	0,0495450	0,1768668	0,0438143	0,0566610	0,4234170	0,5505909	0,0253014	0,2007664	0,6908126	0,6166518	0,3514020	0,0696861	0,0627281	0,0092365	0,2286401	0,2939689	0,4861072
760	0,7294757	0,4127412	0,0056293	0,3360172	0,8260597	0,6044458	0,6809714	0,2541373	0,3339572	0,4189635	0,6755376	0,3378943	0,0023555	0,7447097	0,0005753	0,4084798	0,6388528	0,2021293	0,0628425	0,6355085	0,2793504	0,5409872	0,0419402	0,4321067	0,4006190	0,2649700	0,0117842	0,1572620	0,1813637	0,0168245	0,0091384	0,2937400	0,4516759	0,2966290	0,1312082	0,5173475	0,5788321	0,7654110	0,5109139	0,7320999	0,6638073	0,7007080	0,0153290	0,2953651	0,8779218	0,0735970	0,0229860	0,1007019	0,1265888	0,0416985	0,0625358	0,4050088	0,5734932	0,0339597	0,2027485	0,7056825	0,6437479	0,3609417	0,0399726	0,0636488	0,0205031	0,2470455	0,3136320	0,6771916
780	0,7734022	0,3028224	0,0025371	0,3531709	0,6113217	0,7801347	0,6584462	0,3582223	0,3218598	0,4554137	0,5867765	0,3944295	0,0042515	0,6788251	0,0006339	0,5390376	0,7606209	0,2388266	0,0518516	0,6077873	0,3247111	0,4957670	0,0415563	0,3882178	0,3901676	0,2143241	0,0034717	0,1838870	0,1720885	0,0149007	0,0115079	0,3017724	0,3761644	0,2894627	0,1923029	0,5491759	0,5862812	0,7523012	0,4905071	0,6849889	0,7070952	0,6441966	0,0099061	0,2539892	0,7822238	0,0791231	0,0236732	0,0351705	0,1128785	0,0530140	0,0557573	0,3972143	0,6755453	0,0275379	0,1740878	0,7399115	0,6181445	0,3276377	0,0551174	0,0894699	0,0167575	0,3157339	0,2976190	0,4360054
