"Time"	glrR	glmY	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	rstA	rcsB	rcsA	fhlA	hyfR	gadE	ydeO	evgA	csgE	csgG	csgF	sra	yjbE	yjbF	yjbG	yjbH	tdcB	tdcC	mdtF	tdcF	tdcE	mdtE	tdcD	tdcG	ompF	osmB	wzb	rprA	wzc	wcaB	wza	wcaA	bdm	hyfA	sgbE	yiaO	yiaK	hyfI	hyfJ	ftsZ	focB	hyfG	yiaL	yiaN	hyfE	hyfB	sgbU	ftsA	hyfD	hyfC	lyxK	sgbH
560	0,0012419	0,0304744	0,3377122	0,5118269	0,2658173	0,7282932	0,3360448	0,6406647	0,4448313	0,2763535	0,4121909	0,5669805	0,6793250	0,7775064	0,5339645	0,5395815	0,6193219	0,8012913	0,5162851	0,7218023	0,2889608	0,1522888	0,0068838	0,0370430	0,7212941	0,7159855	0,7392953	0,6948620	0,5769500	0,6487643	0,8135565	0,3986750	0,6158473	0,5329347	0,6033542	0,3542497	0,1192854	0,3461241	0,6404614	0,8080966	0,4585619	0,7344121	0,7328561	0,3666794	0,5830368	0,6547641	0,5653641	0,2225658	0,4124052	0,5223686	0,6417859	0,5321428	0,4809288	0,7424872	0,6522361	0,6489247	0,6896262	0,5167734	0,0628522	0,7418477	0,6136437	0,6245802	0,6821374	0,6698004
580	0,1350686	0,0479054	0,3615825	0,5539502	0,2144971	0,5530487	0,3813809	0,6158124	0,4608982	0,3651848	0,3652459	0,8009906	0,7311777	0,6372031	0,6248569	0,5812105	0,6121320	0,7100548	0,4418006	0,6724439	0,1834928	0,0967307	0,0361681	0,0655867	0,7296331	0,7717841	0,7535719	0,6281988	0,5482298	0,5429064	0,7992128	0,5107886	0,6075524	0,6858342	0,6693930	0,4240581	0,0690006	0,3843642	0,5889157	0,5852325	0,5192081	0,6293601	0,7027599	0,3376425	0,6279691	0,5685794	0,6223945	0,2332421	0,2849422	0,6622054	0,6780610	0,4608097	0,4103481	0,6574439	0,5884676	0,6499138	0,7309412	0,4857482	0,0765497	0,6570987	0,5580587	0,7456183	0,4868450	0,5589936
600	0,3509490	0,0247465	0,3572633	0,5355219	0,2251736	0,6494972	0,4028063	0,6186203	0,4412718	0,3470742	0,3832786	0,7047691	0,6219216	0,6105932	0,5429021	0,6030715	0,4754544	0,6376494	0,5588353	0,6715279	0,2194194	0,1212858	0,0640423	0,0397416	0,6816192	0,7201529	0,6450973	0,6756844	0,5330665	0,5356487	0,7928342	0,4664310	0,4502682	0,5488558	0,6067583	0,4894059	0,0521038	0,3954837	0,4435206	0,6691217	0,7192141	0,7361569	0,6782044	0,3618073	0,6071222	0,6905686	0,6638683	0,2539721	0,3669344	0,8161293	0,5007811	0,4835813	0,4905421	0,6802315	0,5163278	0,6806032	0,6262482	0,5352145	0,1866825	0,7416428	0,6213307	0,6716870	0,4778371	0,6302240
620	0,4060048	0,0257803	0,4174522	0,5368266	0,3375497	0,5003228	0,3856306	0,5851409	0,5277980	0,3280230	0,4094431	0,7426851	0,7996025	0,7213772	0,5332294	0,6870650	0,6162858	0,5905356	0,4129273	0,5370471	0,1926970	0,1114568	0,0558058	0,0228560	0,6801254	0,7215033	0,7526423	0,6307337	0,5065246	0,5088769	0,6468926	0,5128174	0,5293586	0,7728493	0,5838275	0,3863340	0,0652694	0,4123744	0,4879619	0,7458109	0,5406134	0,5705040	0,6420178	0,3774337	0,6669109	0,5304794	0,5940786	0,2061238	0,3132928	0,8403794	0,5643659	0,4640826	0,4809219	0,5994615	0,4063501	0,6508297	0,8166087	0,4456247	0,1128572	0,7828238	0,5068150	0,5933147	0,6522248	0,6457731
640	0,4674755	0,0454543	0,5355310	0,5037485	0,3035808	0,6071667	0,4833125	0,7024971	0,5225731	0,3342210	0,3925078	0,7349147	0,6345622	0,6807437	0,5145600	0,6543624	0,6584831	0,6629065	0,4538133	0,6571090	0,1803649	0,1119684	0,0912502	0,0280380	0,5983045	0,8114185	0,7011125	0,7006005	0,5426342	0,5582358	0,6490159	0,5031132	0,5233659	0,5630256	0,5716850	0,4112436	0,0288165	0,2875833	0,6284465	0,8203757	0,6646609	0,7459745	0,7008581	0,3509611	0,5931376	0,5195107	0,5999693	0,2242843	0,2229213	0,5856141	0,5698705	0,5001845	0,4430482	0,6246353	0,2931236	0,5408793	0,6413129	0,5639194	0,2280518	0,7926300	0,4337655	0,7260017	0,4353204	0,4572675
660	0,5929408	0,1140812	0,3807256	0,4297908	0,2148894	0,7538090	0,3607724	0,4873492	0,4914593	0,2927749	0,3944748	0,7921106	0,5750432	0,7710316	0,5534775	0,6821437	0,7158885	0,6995356	0,3422061	0,6748706	0,2655711	0,0943558	0,0900377	0,0694133	0,6128251	0,7258277	0,6112417	0,7168888	0,6089445	0,5952338	0,6915925	0,4728948	0,4836121	0,5547145	0,6163157	0,3381986	0,0560683	0,3444361	0,4723852	0,6420119	0,5237099	0,6591289	0,6022483	0,3913303	0,6493321	0,5460443	0,5605087	0,2419691	0,2285425	0,7265178	0,5311651	0,5090096	0,4145436	0,7752296	0,1815603	0,6602097	0,6490211	0,5136098	0,2188575	0,7231309	0,4758507	0,7537621	0,4749613	0,6024093
680	0,5830839	0,0630454	0,4739132	0,4116205	0,3021578	0,6076411	0,4350209	0,5697283	0,5513974	0,3035886	0,3504958	0,6618187	0,6840678	0,8204147	0,4531225	0,6263171	0,5972795	0,6128511	0,4024645	0,6612310	0,1830724	0,1312357	0,1795519	0,0537223	0,6645627	0,7562139	0,5216269	0,6575062	0,5779149	0,4970876	0,8070854	0,4342531	0,5352281	0,6507350	0,5512941	0,4067465	0,0705152	0,3181895	0,6320401	0,6619288	0,5319275	0,7645885	0,7163432	0,2990506	0,5786066	0,7163951	0,6509017	0,2005808	0,2011032	0,6106675	0,4787509	0,5311887	0,4780441	0,7445912	0,1316368	0,5045224	0,5277429	0,4211455	0,1554666	0,7147750	0,4514867	0,6248285	0,4633183	0,5618771
700	0,5422839	0,0975878	0,4488212	0,4537824	0,2218926	0,6975012	0,3845387	0,6095009	0,5594012	0,3074141	0,3682383	0,7835243	0,6665051	0,7780808	0,4919913	0,7280201	0,5249576	0,4882763	0,3667393	0,6633340	0,2921012	0,1057705	0,1774110	0,0707199	0,7016992	0,6643148	0,5568388	0,8475393	0,5294158	0,4800842	0,6647192	0,4856137	0,5781343	0,6046962	0,6629457	0,3914859	0,0268145	0,3337891	0,5487721	0,7419543	0,4681198	0,8751818	0,6299343	0,2430899	0,6884981	0,6643735	0,6064062	0,1928592	0,2023531	0,8109839	0,6224645	0,4692672	0,4482423	0,6594205	0,1400738	0,6176741	0,5945634	0,4574130	0,1755271	0,7280758	0,5276950	0,6825291	0,5611148	0,7315644
720	0,6294183	0,1188662	0,5209766	0,4816384	0,2464620	0,7650820	0,3940584	0,5610330	0,5451136	0,2051288	0,3510518	0,7771065	0,6970155	0,7271471	0,5072987	0,6177715	0,6291046	0,5572996	0,3649231	0,7844735	0,2635262	0,1364645	0,1311482	0,0646942	0,6060473	0,6646529	0,6670733	0,6371107	0,5744259	0,4945116	0,5453589	0,4269547	0,4327218	0,6308425	0,6518280	0,3775229	0,0442490	0,3623135	0,5270385	0,7975405	0,5396500	0,7487933	0,5951485	0,1966081	0,6611872	0,6636106	0,7572642	0,1989003	0,2117042	0,7323648	0,5273896	0,5022411	0,4470112	0,6931570	0,0836370	0,5881897	0,7826905	0,4427588	0,1875620	0,6910296	0,4686087	0,6233991	0,5612579	0,6283308
740	0,6608075	0,1213025	0,3382210	0,4087935	0,2701680	0,6983789	0,4218704	0,6628831	0,5397466	0,2242960	0,3515100	0,7795918	0,6659631	0,6626308	0,4441327	0,6840003	0,7308400	0,5282581	0,4163940	0,8110861	0,2757479	0,1122260	0,1246261	0,0718314	0,4952251	0,7776324	0,9161828	0,7104452	0,5376904	0,3835301	0,7471199	0,5002714	0,4679284	0,5150047	0,5457516	0,4600783	0,0461622	0,2631164	0,4969848	0,6735035	0,4662157	0,7353680	0,6567783	0,2313483	0,6635072	0,6076503	0,6457418	0,2350949	0,2667411	0,7962243	0,6069752	0,5563646	0,4360133	0,6783264	0,1350369	0,5499190	0,6477216	0,5483929	0,1793817	0,6868953	0,4391967	0,6594216	0,5593360	0,6270320
760	0,5194756	0,1000570	0,3710407	0,4734511	0,3084292	0,8143631	0,3923054	0,7109729	0,3567722	0,2528196	0,4222732	0,6517296	0,7093473	0,6766922	0,4803627	0,7261553	0,6068618	0,4880151	0,4443012	0,7270655	0,2712114	0,1954750	0,1632285	0,1167489	0,6574698	0,6463411	0,6871015	0,6144553	0,6234834	0,5486399	0,6656222	0,5245386	0,4298729	0,5688809	0,6392708	0,3561600	0,0541808	0,2725504	0,3495683	0,6792666	0,3719773	0,7921783	0,5296840	0,1775104	0,7571308	0,6784534	0,7099838	0,2466573	0,2917352	0,7149845	0,6997704	0,4962498	0,5249807	0,5545940	0,0652644	0,5330881	0,5891249	0,4226356	0,2336394	0,8913997	0,5313587	0,6600694	0,6039780	0,6202025
780	0,6882316	0,0872422	0,3548896	0,5017116	0,2654687	0,7711161	0,4271140	0,8136375	0,4495153	0,2454895	0,3365239	0,5485572	0,8407871	0,6753022	0,4399320	0,7954483	0,6597529	0,5634041	0,4913240	0,8179906	0,3312000	0,1613072	0,1492918	0,0969173	0,6088365	0,7296538	0,5246958	0,6929293	0,5505841	0,4450419	0,6352981	0,4392606	0,4541527	0,5208322	0,5514160	0,3927758	0,0248382	0,2390346	0,4751127	0,8040743	0,4918451	0,6092856	0,6478935	0,1991299	0,5618916	0,6430733	0,5867141	0,2224108	0,3240243	0,6085666	0,5412839	0,4595817	0,5152583	0,6460084	0,0755837	0,5541322	0,6171164	0,3927159	0,2072267	0,9111954	0,3892128	0,7256302	0,5614847	0,5967638
800	0,6832045	0,1576306	0,3889943	0,4875962	0,2507787	0,6307431	0,3557752	0,7698468	0,4391039	0,2314981	0,4050278	0,7722261	0,8211119	0,6205265	0,3728245	0,6549615	0,6492166	0,4205441	0,4476499	0,6776844	0,3599220	0,1653996	0,1540918	0,0942550	0,5245974	0,7263127	0,6185252	0,6773810	0,5191090	0,5122953	0,6631229	0,4828986	0,4657689	0,5146597	0,5607205	0,4754621	0,0433619	0,2489964	0,4436073	0,6660327	0,4914698	0,5925132	0,5310625	0,1962372	0,5999616	0,7982611	0,6523357	0,2460997	0,3345277	0,7370694	0,4782620	0,4732383	0,4813741	0,6310439	0,0882768	0,5545823	0,7003422	0,4893652	0,1683117	0,8120025	0,5333606	0,6100121	0,5181957	0,6576671
820	0,6807221	0,0944648	0,3449614	0,6120125	0,2273337	0,7668152	0,4042814	0,7117351	0,4120740	0,2459017	0,4394879	0,6960458	0,7172841	0,6522310	0,3194503	0,7523965	0,5081230	0,4291425	0,4188700	0,7487190	0,2639471	0,1934735	0,1658227	0,1194576	0,5268600	0,7176307	0,5803503	0,8401633	0,6967091	0,5244383	0,5929482	0,5758505	0,4275614	0,4717372	0,5989730	0,4439410	0,0528748	0,2362986	0,4540726	0,7869233	0,5345398	0,6143544	0,5519733	0,1429588	0,5247997	0,6832975	0,6553531	0,2794836	0,3732439	0,6839836	0,6156674	0,4756182	0,5675327	0,6491148	0,1120858	0,6382044	0,5841394	0,4429312	0,2424635	0,7772262	0,5545840	0,7049778	0,5381755	0,5323800
840	0,5329473	0,1067998	0,4865062	0,4169026	0,1889716	0,7285690	0,3836047	0,6701822	0,4052926	0,2304245	0,3888383	0,6423298	0,8388383	0,6882152	0,3517816	0,6668141	0,5954160	0,4751888	0,3816274	0,7329244	0,3071523	0,1597173	0,1239236	0,0562510	0,5698646	0,6860509	0,6321499	0,8720185	0,5931317	0,4958418	0,7921108	0,5135961	0,5526065	0,5384670	0,6281392	0,3586359	0,0401609	0,1717222	0,3605000	0,7109639	0,5199312	0,6527150	0,6177320	0,1638686	0,4063969	0,5547099	0,6570393	0,2170019	0,3468301	0,6922230	0,4101705	0,4207521	0,4482083	0,5805382	0,1079518	0,5842375	0,7273991	0,4856851	0,2900270	0,7478811	0,5000888	0,7508532	0,6403883	0,5469430
860	0,6029686	0,1027123	0,5159983	0,4750757	0,2060090	0,7449011	0,2961754	0,7383929	0,4421627	0,3247969	0,3196064	0,7441553	0,7832041	0,6891027	0,3693835	0,6616330	0,4401836	0,4087296	0,3366830	0,6854740	0,2427444	0,1572788	0,1395712	0,0546545	0,6253380	0,6196162	0,6728380	0,7631565	0,6335786	0,3821202	0,5788802	0,4842711	0,4458347	0,4408271	0,5963459	0,3713032	0,0665497	0,1688188	0,3665441	0,6994203	0,4637605	0,6370809	0,5282247	0,1745958	0,3701811	0,5747284	0,6822584	0,1878790	0,3444085	0,6300532	0,5475755	0,4009541	0,4881807	0,6893338	0,1243666	0,5523701	0,6750725	0,6455024	0,2034035	0,7781110	0,5209869	0,6568126	0,5393590	0,6081578
880	0,6638464	0,1344079	0,4859626	0,4593976	0,2572629	0,7216437	0,3388538	0,8538574	0,5058039	0,2359840	0,3756467	0,7321434	0,6448967	0,6246217	0,3604473	0,7137483	0,4985650	0,6179585	0,4171887	0,7573973	0,2647107	0,1448066	0,1429225	0,0410321	0,5780998	0,5347617	0,7708264	0,6295247	0,7565991	0,4793450	0,5876866	0,5295932	0,5234874	0,4947842	0,6075020	0,3668196	0,0741113	0,1360621	0,3976588	0,6646070	0,5458763	0,6368743	0,5399693	0,1707725	0,4162040	0,7435487	0,7733308	0,2470458	0,2276346	0,5941986	0,5280441	0,3580445	0,5383921	0,6237886	0,0631180	0,6483972	0,7754889	0,4744845	0,1718404	0,8184725	0,4667084	0,6758043	0,5846819	0,5748457
900	0,8139787	0,0911709	0,3683678	0,5013083	0,2495396	0,8274640	0,2959423	0,8309068	0,5848236	0,2632605	0,2797703	0,6714251	0,6445140	0,6183179	0,2638370	0,7522263	0,5229020	0,5857147	0,3579066	0,6373126	0,2580961	0,1578304	0,2223871	0,0353277	0,4975056	0,7487035	0,6628214	0,7358851	0,5639932	0,4716746	0,6032229	0,5728567	0,4366599	0,5945247	0,6565880	0,3853931	0,0753018	0,1369371	0,3221448	0,7246255	0,5358829	0,5948150	0,4810208	0,1333852	0,3197843	0,6732465	0,5728358	0,2032138	0,2272182	0,6094660	0,5683937	0,2940005	0,4666305	0,5915047	0,0622254	0,5494764	0,7311313	0,4191330	0,2984906	0,7756355	0,5124193	0,5119485	0,5719721	0,5330877
920	0,8233044	0,0819713	0,3553749	0,4545220	0,2973153	0,6345031	0,3928855	0,7306198	0,4627222	0,1825050	0,3827415	0,7307800	0,6289188	0,6070433	0,3494205	0,7028284	0,5224766	0,5285330	0,4205488	0,6122566	0,2958040	0,1867303	0,2701334	0,1037709	0,4932498	0,8497776	0,6751096	0,7123982	0,4831682	0,3438720	0,7065954	0,5692567	0,5891545	0,4658479	0,6206330	0,3903913	0,1139783	0,1287243	0,2648435	0,6322337	0,4286460	0,6244358	0,4475415	0,1128213	0,4142151	0,6236573	0,6655355	0,2254139	0,2515312	0,6694664	0,5828286	0,2770122	0,3326349	0,6462769	0,0871671	0,6119963	0,7003728	0,5273125	0,2864687	0,7537306	0,4848494	0,7340117	0,5469613	0,4876532
940	0,6049624	0,0812814	0,4871953	0,4032653	0,2039739	0,7538817	0,4125995	0,7127871	0,4059293	0,2216804	0,3447451	0,6268692	0,6631870	0,7075829	0,3707748	0,7066039	0,5444562	0,6160816	0,3981643	0,7988370	0,2720145	0,2465932	0,2773560	0,0699750	0,4852993	0,6844375	0,7352333	0,6148994	0,5328367	0,4087344	0,6784284	0,5487615	0,3923457	0,5313619	0,5247546	0,3643381	0,1184815	0,1582525	0,3790923	0,5638855	0,4248828	0,7128545	0,4027881	0,0882153	0,4982421	0,6670745	0,6084137	0,2691374	0,2472518	0,7936738	0,5476732	0,2779371	0,3477001	0,6524967	0,1207786	0,4732623	0,7409662	0,4897748	0,2913761	0,7658037	0,4682573	0,6014693	0,5522446	0,5581767
960	0,6805270	0,0845117	0,4312503	0,3168867	0,2904759	0,6017553	0,4659193	0,7327137	0,4492298	0,1441323	0,3684680	0,6559162	0,6405502	0,7042583	0,3380129	0,6801126	0,5498961	0,6099538	0,4679150	0,8239478	0,2348094	0,2050907	0,2731867	0,1072056	0,5425030	0,8184942	0,7627222	0,6024502	0,6853435	0,3939720	0,6589576	0,5318042	0,4621806	0,5067286	0,5624927	0,3531806	0,0999146	0,1288252	0,3650879	0,6469810	0,4747280	0,7047075	0,5053931	0,1124766	0,4854706	0,6665969	0,6120237	0,2752295	0,2145087	0,6969737	0,4342658	0,3196676	0,3405875	0,5019064	0,1263710	0,6797628	0,6351001	0,4727743	0,2367135	0,6835201	0,4604279	0,5192281	0,5799276	0,6164758
980	0,6793395	0,1287802	0,4498645	0,3971810	0,2707398	0,7314227	0,4524916	0,7148376	0,4219182	0,1765446	0,3501957	0,5860260	0,8442533	0,6633991	0,3632776	0,6505500	0,6303692	0,6546901	0,4731532	0,7002338	0,1827768	0,2658768	0,2459640	0,0580536	0,5547977	0,8876434	0,8549563	0,7820654	0,6622516	0,3784567	0,7357120	0,4706881	0,4726295	0,6231154	0,6713292	0,3164541	0,0841689	0,1131403	0,4283652	0,6362261	0,4957124	0,6819120	0,4450471	0,1301757	0,5388411	0,7798903	0,5956568	0,3130377	0,2931048	0,7662146	0,4434120	0,2670274	0,4242591	0,5730350	0,0993399	0,5393640	0,8065004	0,5288659	0,2332579	0,6625352	0,3354597	0,5757092	0,5855554	0,5077151
1000	0,7171078	0,1266284	0,4876581	0,5018960	0,2571824	0,7863647	0,4887651	0,8012150	0,4974526	0,1954483	0,4837586	0,6016224	0,7441961	0,7005900	0,3889604	0,7801529	0,5830428	0,4837355	0,4510530	0,7398987	0,2182562	0,2585574	0,2130622	0,0660929	0,5761825	0,7536255	0,9286819	0,6341798	0,6082043	0,3973551	0,7398386	0,4438477	0,4879948	0,4766542	0,6275148	0,3957835	0,1091749	0,1904248	0,3563161	0,6661907	0,4036816	0,6164692	0,4860670	0,1302908	0,5640024	0,6042380	0,6865041	0,2062044	0,2722551	0,6024502	0,6250608	0,3980080	0,3658579	0,5899032	0,0662004	0,5441727	0,7142851	0,4786741	0,2496513	0,6576945	0,4364698	0,6347755	0,5870833	0,5339332
1020	0,7327186	0,0829135	0,4453651	0,4259752	0,2990970	0,8085916	0,4648086	0,9264712	0,4305692	0,2348377	0,5130003	0,7602638	0,7114473	0,8280816	0,3641144	0,7040872	0,5458702	0,5158776	0,4550290	0,7278198	0,2353144	0,2169035	0,2221697	0,0794222	0,7002691	0,6692654	0,8693146	0,7171125	0,6355527	0,5123171	0,5583220	0,5233272	0,5083291	0,4918858	0,7035286	0,3640058	0,1540345	0,1730652	0,4401752	0,5082694	0,3418656	0,6892299	0,4548777	0,0942071	0,4509318	0,6153938	0,6396028	0,3004130	0,2756562	0,5367818	0,5336888	0,2357184	0,3116048	0,8475917	0,0453617	0,6154342	0,6140115	0,4256207	0,2497908	0,7420797	0,4536619	0,4899484	0,5924978	0,5559529
1040	0,7705563	0,1870445	0,4060369	0,4670297	0,2223285	0,7406793	0,4335924	0,6911367	0,5566828	0,1674140	0,4855672	0,7100487	0,6232747	0,6913167	0,3733182	0,5332414	0,5533540	0,6305809	0,3852121	0,6052643	0,2698131	0,1756142	0,3190536	0,1162629	0,5801790	0,6661080	0,8214484	0,7472587	0,5239200	0,5272129	0,5995283	0,5420470	0,4964945	0,5678186	0,6189914	0,2890013	0,1932373	0,1514520	0,4984444	0,5685419	0,4717546	0,6045593	0,4563693	0,1163010	0,4634420	0,6350512	0,6462634	0,2876525	0,2551674	0,5007600	0,3896057	0,2852642	0,3869991	0,7106557	0,0766161	0,5088016	0,5574315	0,4541114	0,2596121	0,7165062	0,4263711	0,6296625	0,5710867	0,5794977
1060	0,6282799	0,1589043	0,4896642	0,4730202	0,2685338	0,8263549	0,4810863	0,7073666	0,4893311	0,2604049	0,3786079	0,6464945	0,5806905	0,6824184	0,3531930	0,6712319	0,4867988	0,6438066	0,5289970	0,7477163	0,1828156	0,2558027	0,2341046	0,0782443	0,5434159	0,7310373	0,6807455	0,6705042	0,5821849	0,4072625	0,6936763	0,4813796	0,4286671	0,6074951	0,7150200	0,3110773	0,1488744	0,1256117	0,4325567	0,7383418	0,4947918	0,6521812	0,4839359	0,1555471	0,5057981	0,6013512	0,5913589	0,2767676	0,2116104	0,6272529	0,5774890	0,2650618	0,4465189	0,6717219	0,1307481	0,5949205	0,6941024	0,4018336	0,2643193	0,6316968	0,4235113	0,6558971	0,6038616	0,6392484
1080	0,7418812	0,1355093	0,5163836	0,5294413	0,3014853	0,7590297	0,4691087	0,5535714	0,5703067	0,1827355	0,5282130	0,6133924	0,6541758	0,6474718	0,3706647	0,6675440	0,5677874	0,6765943	0,3461684	0,7377236	0,1821518	0,1963419	0,2102939	0,1257434	0,4908585	0,6815673	0,7646421	0,7383025	0,6494795	0,3661356	0,6960947	0,5494505	0,4845925	0,4759281	0,7766455	0,3853204	0,1244077	0,1283505	0,5828226	0,5774395	0,5102357	0,5708807	0,5559736	0,1186042	0,4261149	0,6033502	0,6832452	0,2103868	0,2010952	0,5662628	0,5845951	0,3743648	0,4312836	0,6620274	0,1106043	0,6863124	0,6262270	0,4704282	0,2820754	0,7773789	0,4720391	0,5841838	0,5548121	0,5712996
1100	0,7396918	0,1195444	0,4081128	0,4290662	0,2694284	0,7546945	0,4492797	0,8551857	0,5244591	0,2142530	0,3661073	0,4745346	0,6898012	0,8018134	0,4153935	0,8312695	0,6418991	0,5834953	0,4059268	0,6185739	0,3042595	0,1742204	0,2000660	0,1406960	0,5444562	0,7129546	0,8351112	0,5302927	0,6085854	0,5267186	0,6516939	0,6383673	0,4858600	0,6220637	0,8340679	0,4378650	0,1816640	0,1198712	0,5573394	0,6528524	0,4542547	0,8154293	0,5540882	0,1810783	0,4970337	0,5856816	0,5549336	0,3313991	0,2167459	0,6026039	0,5388510	0,4912387	0,3121294	0,6393504	0,0723802	0,5937127	0,5391476	0,3025688	0,1949018	0,7372289	0,5159781	0,5485380	0,4550281	0,6037672

0	0,6840150	0,1773298	0,3946718	0,4499761	0,2414827	0,7268496	0,3827358	0,7178322	0,4214404	0,2057181	0,3829597	0,5121878	0,7302128	0,8089349	0,3728385	0,8426563	0,6131961	0,5330964	0,4142160	0,7365162	0,2335705	0,1451452	0,2665936	0,1244248	0,5980097	0,6539817	0,6510531	0,7913242	0,6734924	0,5051842	0,7653517	0,5520357	0,4789848	0,5564217	0,6646496	0,3684921	0,2332543	0,1915367	0,4215308	0,6990540	0,5575443	0,6470986	0,4978008	0,1282300	0,4273440	0,7963437	0,6360464	0,3154325	0,2299395	0,7663291	0,6395164	0,4279373	0,5030161	0,8173314	0,1218545	0,6381050	0,5682960	0,5692506	0,2160333	0,6143687	0,4850071	0,6551357	0,5211030	0,5634744
20	0,5947012	0,1432191	0,4450377	0,3946406	0,2381806	0,6537561	0,3289483	0,6583753	0,4832883	0,2986111	0,3719265	0,5468848	0,6716711	0,9027547	0,4856558	0,7957642	0,5972295	0,7073960	0,5855522	0,9611492	0,2209864	0,1868559	0,1680262	0,0575642	0,6312619	0,7126092	0,6601872	0,6442406	0,5665507	0,3840933	0,7715119	0,5201130	0,4300384	0,5288903	0,5787175	0,4881475	0,1441684	0,2052194	0,5364096	0,6908866	0,6061211	0,7746644	0,5039460	0,1895514	0,6388326	0,6890847	0,5472355	0,3669707	0,2728692	0,6788522	0,5525001	0,5220360	0,5495616	0,7287648	0,0856393	0,4927678	0,6307220	0,5109789	0,1638476	0,8755859	0,4946626	0,9009795	0,5867596	0,6618114
40	0,5973035	0,0925523	0,4517907	0,4441880	0,3059257	0,6203888	0,3348468	0,7866208	0,3785683	0,1408897	0,3616228	0,6825912	0,5231509	0,7089670	0,4607492	0,7183396	0,6928904	0,5212364	0,4832287	0,7105696	0,3030651	0,2298776	0,1765205	0,0788610	0,7090807	0,7785628	0,6234560	0,7809652	0,7056707	0,4446496	0,6154208	0,4369798	0,5538116	0,5242059	0,6153965	0,3279747	0,1273091	0,1519631	0,5377845	0,6679935	0,4880620	0,7128864	0,6515764	0,2243158	0,6150159	0,6224977	0,6608795	0,3051254	0,1896049	0,7224232	0,6063260	0,5112749	0,5688462	0,7108563	0,0633444	0,5865257	0,5517221	0,4745707	0,2503717	0,6991780	0,5085033	0,6771425	0,6012677	0,6032624
60	0,6809470	0,1669265	0,3891287	0,3469100	0,3348370	0,5953570	0,4060522	0,8158472	0,5082656	0,2885487	0,3939556	0,5226929	0,4835958	0,7056358	0,5603102	0,8008652	0,5574306	0,5819688	0,5410450	0,8472660	0,2261526	0,2928103	0,1834007	0,1257705	0,5951011	0,7411850	0,6348332	0,8716716	0,6942395	0,5791203	0,5600752	0,5510147	0,5827076	0,6717354	0,6374280	0,4387123	0,1047894	0,2018988	0,6027687	0,6463459	0,5672225	0,5975118	0,5377354	0,1865154	0,6373231	0,7056388	0,6247685	0,2593223	0,3553733	0,7509215	0,6021409	0,4873755	0,4692703	0,7333662	0,0738223	0,6397623	0,6425051	0,3885984	0,2922145	0,7722075	0,5503152	0,7325287	0,6029259	0,5637867
80	0,5959727	0,1896082	0,5137118	0,4895570	0,2630955	0,7016753	0,4418320	0,6674909	0,4101676	0,2066308	0,4321230	0,5469274	0,5536251	0,7136227	0,4929726	0,6283021	0,8138321	0,5648877	0,5551865	0,7754863	0,3027089	0,2248025	0,2113806	0,1614467	0,7634604	0,9564948	0,6805878	0,6750256	0,6415837	0,4971733	0,6184419	0,4737083	0,5767193	0,4694980	0,5524256	0,3743275	0,1274427	0,2380071	0,5183678	0,6511438	0,5653699	0,6815796	0,7053254	0,1592827	0,6670137	0,7856037	0,6426743	0,3383311	0,3012923	0,7198578	0,6672521	0,3685201	0,5908833	0,7666539	0,0470054	0,5288875	0,6934349	0,4121903	0,3427144	0,6606709	0,5665167	0,7127150	0,5778713	0,6189382
100	0,7448034	0,1123406	0,4028694	0,3254688	0,3170172	0,7029210	0,4775232	0,6925507	0,4935401	0,2672701	0,3334195	0,4971101	0,3777870	0,6845473	0,4222348	0,7225402	0,7681279	0,7244153	0,6121892	0,7072506	0,3328759	0,2667562	0,1479646	0,1970166	0,6851058	0,7470441	0,6542821	0,6721175	0,6811990	0,5350731	0,7006510	0,4587527	0,5398433	0,5074315	0,5418749	0,3155440	0,1046136	0,1926523	0,4952688	0,7279483	0,6156399	0,5797873	0,5746887	0,2128888	0,6967461	0,7130598	0,6719590	0,3198772	0,3032962	0,6578392	0,5340192	0,4212628	0,6481312	0,6202369	0,0777703	0,5363450	0,7048769	0,4928796	0,2418683	0,6786775	0,6329553	0,6399452	0,6164085	0,5787806
120	0,5838227	0,1805632	0,5533664	0,4416205	0,2804562	0,6075810	0,4219470	0,6093621	0,5244092	0,1757745	0,4752708	0,4659462	0,2584219	0,5706907	0,3978166	0,5526221	0,5737680	0,5854042	0,5156509	0,5594476	0,3265283	0,2804973	0,2269764	0,1656489	0,6030630	0,8189211	0,6325532	0,7115636	0,6616935	0,3924865	0,6454097	0,4487502	0,6570695	0,5892662	0,6484783	0,3395374	0,1290097	0,1906365	0,5213247	0,6463930	0,5265251	0,5773841	0,6548179	0,1960243	0,6820155	0,6719463	0,5917315	0,2831789	0,2546781	0,7137385	0,4600931	0,4546885	0,5776203	0,8068062	0,0863635	0,6174586	0,6467373	0,4121325	0,3146425	0,6929575	0,4864150	0,8351972	0,5035239	0,5994744
