"Time"	glrR	glmY	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	rstA	rcsB	rcsA	fhlA	hyfR	gadE	ydeO	evgA	csgE	csgG	csgF	sra	yjbE	yjbF	yjbG	yjbH	tdcB	tdcC	mdtF	tdcF	tdcE	mdtE	tdcD	tdcG	ompF	osmB	wzb	rprA	wzc	wcaB	wza	wcaA	bdm	hyfA	sgbE	yiaO	yiaK	hyfI	hyfJ	ftsZ	focB	hyfG	yiaL	yiaN	hyfE	hyfB	sgbU	ftsA	hyfD	hyfC	lyxK	sgbH
120	0,8911193	0,2243567	0,6364743	0,5631203	0,3825076	0,9504915	0,5512772	0,9729989	0,6856421	0,2315361	0,5825866	0,7464993	0,4079168	1,0282800	0,5923204	1,0709837	0,8398379	0,8885331	0,8517037	0,9886337	0,5370348	0,6191015	0,3530252	0,1425843	0,8345530	0,9944581	0,9742811	1,0199500	0,9461541	0,6158593	1,0421630	0,7301892	0,9751929	0,7275438	1,0312266	0,4681691	0,2481870	0,2490423	0,8274875	0,9403428	0,7304598	0,9518155	0,7774217	0,2298322	0,9069947	0,9050216	0,9350194	0,4212196	0,3526085	0,9543366	0,7542128	0,5612479	0,7575334	1,0117725	0,1137651	0,8288011	0,9962731	0,7352050	0,4429655	1,0368913	0,7039532	0,9760560	0,7541410	0,9304627
140	0,9241543	0,2214382	0,5560535	0,5225904	0,3892554	0,9962747	0,5535886	0,9546510	0,6859432	0,2458146	0,6089961	0,7652120	0,4026398	1,0294192	0,5455726	1,0181709	0,8445706	0,8461906	0,8623992	1,0398074	0,5670237	0,6486147	0,3875748	0,1832180	0,7733608	0,9147572	0,9544781	0,9828691	0,9552284	0,6668816	1,0228573	0,7416970	1,0615067	0,7625076	0,9665291	0,5343423	0,3275928	0,2776841	0,7752319	0,9437989	0,7490787	0,9955942	0,7190755	0,1965646	0,9131439	0,9784429	0,9407673	0,3807236	0,3815173	0,9111155	0,8239268	0,5686875	0,7070714	0,9451145	0,1146605	0,7892726	1,1184706	0,7784502	0,4373857	1,0911010	0,7438850	0,9925532	0,7971895	0,8597345
160	0,8968669	0,2074123	0,5743810	0,5582420	0,3804068	0,9770354	0,5773620	0,9236823	0,6233999	0,2039384	0,6197512	0,8044410	0,3647935	0,9865891	0,5267361	1,0231252	0,8609441	0,8744670	0,8690946	1,0247284	0,6223676	0,6265199	0,3776199	0,1616792	0,7471845	1,0153258	1,0272191	1,0142146	0,9564397	0,6819450	1,0317110	0,6977050	1,0025810	0,7570361	0,9345939	0,5390794	0,4274230	0,2453480	0,7708948	0,9178705	0,7107552	0,9678943	0,7516338	0,1662931	0,8862278	0,9946633	0,9218045	0,4493069	0,3943618	0,8840976	0,8221788	0,5509183	0,7625623	0,9207631	0,1088830	0,7765392	1,0399935	0,8341280	0,4200022	1,0487978	0,7584550	0,9205621	0,7920849	0,8245780
180	0,8069103	0,2173262	0,5611963	0,6180772	0,3454316	1,0173787	0,6073568	0,9433200	0,5618094	0,2167994	0,5943988	0,8027538	0,3839720	0,9895681	0,5202324	0,9693574	0,8453613	0,9084871	0,8438526	1,0263982	0,6494864	0,6226700	0,3989429	0,1245125	0,8253558	0,9700684	1,0074800	0,9708888	0,9612724	0,6260714	1,0645247	0,7222287	0,9602693	0,7684666	0,9550325	0,4850867	0,3992724	0,2239375	0,7895694	0,9645529	0,7131324	0,9537672	0,7083208	0,1700954	0,8314321	0,9752098	0,9185181	0,4974868	0,3927280	0,9297349	0,7773939	0,5558279	0,7134778	1,0092474	0,1021691	0,8654707	1,0967643	0,7107723	0,4045728	1,0324404	0,7428597	0,8648482	0,7241534	0,7675103
200	0,8399133	0,2177528	0,5651459	0,6020546	0,3105645	1,0608759	0,5472022	0,9857787	0,5703243	0,2417684	0,5888134	0,7955249	0,4229235	0,9611429	0,5132605	0,9537771	0,8355005	0,8437978	0,8518579	0,9783795	0,6800576	0,6773825	0,4020892	0,1118600	0,7855192	0,8872090	1,0247206	0,9763977	0,9830803	0,6464138	1,0919407	0,6857070	0,9943625	0,7795452	0,9619523	0,5106501	0,4332395	0,1785462	0,7527937	0,9919452	0,7208618	0,8689677	0,7365424	0,1462894	0,8384855	0,9652149	0,9138855	0,4260027	0,3594057	0,9978724	0,7341498	0,4686714	0,7174364	1,0345907	0,1108287	0,8464456	0,9662844	0,7438914	0,4172810	1,0619736	0,7524630	0,8396466	0,7415854	0,8095559
220	0,8117297	0,2326786	0,6111724	0,6327975	0,3418254	1,0510709	0,4811425	1,0161827	0,6631432	0,2594669	0,6453779	0,7911075	0,4509144	0,9800892	0,5419583	0,9950815	0,7706220	0,8034268	0,9049423	0,9964722	0,7110331	0,6814950	0,4559968	0,0903942	0,7609214	0,9358738	0,9973397	1,0069024	1,0080486	0,6657048	1,0145955	0,7008775	0,9872166	0,8309436	0,9647279	0,5443010	0,5157541	0,1580661	0,7264961	0,9235617	0,6694861	0,8841357	0,7392577	0,1631675	0,8806443	0,9496414	0,8460137	0,4207315	0,3960049	0,9411899	0,8243890	0,4580831	0,7610257	1,0193309	0,1072115	0,8620093	0,9713923	0,7153709	0,3845760	0,9628906	0,7177277	0,8438105	0,7473898	0,8966044
240	0,8170125	0,2457196	0,6199711	0,6498731	0,3292882	0,9646825	0,4778666	1,0615451	0,6357970	0,2565441	0,5955435	0,7789360	0,4148965	0,9781784	0,4992881	0,9735966	0,7701989	0,7851488	0,8741091	1,0055195	0,7125084	0,6651256	0,4438589	0,0935460	0,7556699	0,9528596	0,9861240	0,9212033	0,9687204	0,6241321	0,9702161	0,7263656	0,9452061	0,8200842	1,1085403	0,4937437	0,5363681	0,1649821	0,7427247	0,9568531	0,7247065	0,8988795	0,7303985	0,1797796	0,8822690	0,9920581	0,8489356	0,4461043	0,3701883	0,9835774	0,7965982	0,4308648	0,6364704	0,9380938	0,1174924	0,8816621	1,0754967	0,7425033	0,3720746	0,9581383	0,6989391	0,9404950	0,7158671	0,9200028
260	0,8011553	0,2274447	0,5823579	0,6961255	0,3811773	0,9487351	0,5648246	1,0886319	0,5813734	0,2544931	0,5482426	0,7773687	0,4139628	1,0466344	0,4954063	0,9568272	0,8210428	0,7752146	0,8327152	0,9990548	0,6632078	0,6541865	0,5105701	0,1099579	0,7318806	1,0102151	1,0047871	0,9470141	0,9647052	0,5620459	0,9344580	0,6759426	0,9483817	0,8135177	1,0472984	0,5908165	0,4327035	0,1627149	0,7383718	0,9519225	0,6339804	0,8774603	0,6675269	0,1504798	0,8971682	0,9523872	0,8563693	0,4503166	0,3301623	1,0080286	0,8528222	0,4086653	0,6428413	0,9919412	0,1328924	0,8953959	1,0540524	0,7016603	0,4347646	1,0016494	0,6123118	0,9671969	0,7025962	0,8767751
280	0,8253556	0,2205173	0,6340746	0,6873509	0,3871635	1,0078586	0,5528869	1,0539857	0,5991572	0,2740025	0,5362015	0,8026119	0,4015957	1,0388360	0,4818260	1,0003154	0,8898626	0,8067275	0,8554605	0,9320244	0,6703891	0,7138787	0,4921070	0,0975323	0,7988384	0,9968691	0,9499307	0,9420478	1,0233491	0,6235333	1,0662954	0,7574823	0,9572085	0,7536949	0,9592686	0,5886841	0,4285631	0,1470461	0,7426341	0,9921154	0,6905264	0,9170208	0,6113736	0,1458792	0,8522478	0,9682335	0,9161098	0,4640357	0,4184333	1,0081263	0,8164006	0,3992989	0,6141979	1,0093404	0,1550268	0,8541378	1,0769522	0,7213337	0,4493280	0,9772031	0,6628994	0,9959981	0,7823091	0,8462649
300	0,8177668	0,2176825	0,5897299	0,6617223	0,3523937	1,0314713	0,5516979	1,0168380	0,5632131	0,2815662	0,5143862	0,8166054	0,3843601	1,0457638	0,4818953	0,9832500	0,9065765	0,8083096	0,8492872	0,9977195	0,6930861	0,6824797	0,5162844	0,1231592	0,8672737	1,0203564	0,9344787	0,9372868	1,0010303	0,6747130	1,0129983	0,7322470	1,0307665	0,7321490	0,9300994	0,5958259	0,3984232	0,1321602	0,7259451	0,9456182	0,6052931	0,8935231	0,5933710	0,1169263	0,9110894	1,0385342	0,9047913	0,4490966	0,4474763	1,0040792	0,8199396	0,3932217	0,8039006	0,9317857	0,1234019	0,8054545	1,0538680	0,7153440	0,4629132	0,9896578	0,6898112	1,0091787	0,7749336	0,8926649
320	0,7787145	0,1987246	0,5781281	0,6527072	0,3416312	1,0506365	0,4978391	1,0101105	0,5736913	0,2754142	0,5470418	0,8364604	0,3709959	1,0728989	0,5130541	0,9634803	0,9254695	0,8634062	0,8661370	0,9142013	0,6801591	0,7179793	0,5198484	0,1127499	0,8933921	0,9992517	0,9690501	0,9276611	0,9981811	0,6443021	0,9520252	0,7160097	1,0476494	0,7813146	0,9073496	0,5456529	0,3854565	0,1634828	0,7561220	0,9503087	0,6893419	0,9905653	0,6898815	0,1181343	0,9239257	0,9937553	0,9147518	0,4796067	0,4479817	1,0059376	0,8471193	0,3922419	0,7663357	0,9710227	0,1107277	0,8875315	1,0561460	0,7096207	0,4308554	1,0441657	0,7780497	1,0028827	0,8151277	0,8176728
340	0,8208591	0,1635716	0,5851981	0,6168273	0,3375330	1,0050469	0,4917320	1,0016254	0,6137559	0,2491274	0,5123448	0,8388372	0,3209710	1,0109199	0,5475763	0,9653620	0,9156150	0,8662258	0,8558339	1,0103369	0,6643469	0,7058055	0,4881559	0,0859848	0,8453870	0,9683323	0,9521635	0,9398274	0,9864760	0,6259508	1,0122246	0,6918658	1,0472810	0,7383851	0,9109314	0,5515062	0,4752207	0,1472177	0,7852087	0,9693250	0,6240320	0,9673780	0,6371198	0,1162636	0,9604092	0,9744272	0,8511854	0,4394646	0,4622080	0,9420440	0,8120998	0,4354986	0,8184550	0,9918075	0,1232050	0,8503433	1,0069285	0,7647678	0,4618459	0,9875707	0,7902348	1,0422854	0,7911487	0,8242265
360	0,8261199	0,1653363	0,6298633	0,6299747	0,3250249	1,0300510	0,5250160	0,9839650	0,6838988	0,2794549	0,4939618	0,8631762	0,3688095	1,0347691	0,5157110	1,0418278	0,9815374	0,8620603	0,8304907	1,0242602	0,6442074	0,6979332	0,4966672	0,0862501	0,8618606	0,9022445	0,9852736	0,9647633	0,9557113	0,6209648	1,0111228	0,7428574	1,0055496	0,7747508	0,9573647	0,5213156	0,5082402	0,1407582	0,7766833	1,1119448	0,6591675	0,9720356	0,6043855	0,1142278	0,9893859	1,0192079	0,8140952	0,4016760	0,4885324	0,9655240	0,8840987	0,4472425	0,7017502	0,9944031	0,1156038	0,8010593	0,9906984	0,7359955	0,4256149	0,9844245	0,7624488	0,9888735	0,7940158	0,8599449
380	0,8975294	0,1605640	0,6285965	0,6462976	0,3297618	0,9847780	0,5349916	0,9611323	0,6831663	0,3080643	0,4996336	0,8426755	0,3929431	0,9788189	0,5383779	1,0460346	1,0056999	0,8828197	0,8404173	1,0343275	0,6183629	0,6394731	0,5524413	0,0775885	0,9235791	1,0070104	0,9986329	0,9723322	0,9329147	0,5491386	1,0204200	0,7212711	1,0244974	0,8233662	0,9458715	0,5964963	0,5184002	0,1355634	0,7295740	1,0789517	0,6109066	0,9376239	0,6136192	0,1123342	0,9807152	0,9955244	0,7842602	0,3958572	0,4502392	0,9160172	0,8893937	0,4447705	0,7396509	0,9677022	0,1293430	0,7810531	0,9913746	0,7556330	0,4315173	0,9989459	0,8407943	0,9256813	0,7435338	0,8479685
400	0,9011730	0,1589256	0,6606169	0,6494911	0,3603842	1,0108650	0,5607934	0,9715991	0,6208537	0,2830729	0,5370161	0,7871941	0,4031636	0,9956280	0,5541413	0,9756253	1,0030386	0,9270813	0,8262794	1,0995657	0,5969842	0,6808613	0,5345229	0,0871754	0,7961281	0,9611858	0,9352387	1,0014479	0,9520393	0,5946414	1,0360635	0,6714237	0,9699973	0,8098364	0,8956942	0,5672675	0,4924436	0,1622389	0,7812341	1,0385442	0,6052690	0,9609746	0,6232869	0,1201779	0,9996364	0,9968096	0,8191209	0,3846069	0,3899779	0,8994982	0,8639015	0,4423344	0,7511826	0,9427877	0,1458685	0,7595397	1,0641669	0,7844781	0,4408321	0,9730128	0,8201160	0,9118541	0,7600007	0,9298009
420	0,8018946	0,1664477	0,6535055	0,6632026	0,3387034	0,9605562	0,5728887	0,9327624	0,6493213	0,2683884	0,5397658	0,7881535	0,3953891	0,9925379	0,5728544	0,9363229	0,9513314	0,8705806	0,8181096	1,0606003	0,6311448	0,6542882	0,5090650	0,0986615	0,7639935	0,9364548	0,9423249	1,0013739	0,9838561	0,5944999	1,0249696	0,7532989	1,0153741	0,7761764	0,8644673	0,5525037	0,5322436	0,1559015	0,7683667	1,0334955	0,5983990	1,0067703	0,6077738	0,1192358	0,9306840	0,9398653	0,7802727	0,4225712	0,3686699	0,8910072	0,8178230	0,4374095	0,7621157	0,9792883	0,1212318	0,7986221	0,9412920	0,7279163	0,4343585	0,9729409	0,7827408	0,8999330	0,8343525	0,8748085
440	0,8845569	0,1633545	0,6428262	0,6219528	0,3554861	0,9062950	0,5964268	0,9064997	0,6726482	0,2680298	0,5075448	0,7987507	0,3885546	1,0654357	0,5499273	0,9579540	0,9086100	0,9069923	0,8778473	1,0442559	0,6189709	0,6983754	0,4624090	0,1032699	0,8139806	0,9638776	0,9862288	0,9718019	1,0115214	0,6385094	1,0134622	0,7988814	0,9788835	0,7346780	0,8459990	0,5343696	0,4683304	0,1730044	0,7508956	1,0186282	0,6937690	0,9735658	0,6816667	0,1466802	0,8757923	0,9447276	0,8869781	0,4216433	0,3948724	0,8552618	0,8157351	0,4401336	0,6992794	1,0325777	0,1358278	0,8928857	0,9726086	0,6857705	0,4121462	0,9781451	0,7566323	0,9811859	0,7905444	0,7886674
460	0,9039647	0,1517144	0,6511268	0,6390918	0,3538911	0,9168066	0,5886696	0,9412358	0,6158023	0,2765293	0,4970054	0,7684295	0,3757839	1,0604382	0,5695314	0,9836658	0,9096621	0,8997177	0,8270648	0,9721964	0,6380000	0,6647993	0,4412270	0,1236674	0,8577313	1,0440381	0,9915894	0,9521417	0,9293345	0,6777886	0,9698947	0,7773983	0,9882911	0,7799179	0,8819602	0,5678543	0,5103782	0,1900239	0,8028624	1,0207296	0,6929043	0,9482397	0,6877963	0,1825024	0,8362225	0,9166195	0,8605046	0,4256550	0,4072071	0,9379194	0,8254580	0,4337948	0,7385933	0,8977629	0,1340141	0,8518682	1,0322890	0,8241488	0,4064063	0,9219491	0,7501661	0,9844590	0,7852788	0,7724353
480	0,8434667	0,1583709	0,5982563	0,6231452	0,4025224	0,9465024	0,5401208	0,9553685	0,6289473	0,2849172	0,5138893	0,7757009	0,4173965	1,1207755	0,5450647	0,9373692	0,9571187	0,8586647	0,8471561	0,9672930	0,7100540	0,6627965	0,4317533	0,1512578	0,8588207	1,0551041	0,9828403	0,9501689	0,9756075	0,6857419	0,8573741	0,7737372	0,9650833	0,8115896	0,9333326	0,5866307	0,5099017	0,2060511	0,8414128	1,1318698	0,7143266	0,8923636	0,7191230	0,2057699	0,9107458	0,9936061	0,8856532	0,4495252	0,3958996	0,9511372	0,8563170	0,4299378	0,7562247	0,9571773	0,1483479	0,8258848	0,9579932	0,7927062	0,3905463	0,9329437	0,6955777	1,0285006	0,7883408	0,8110701
500	0,9048661	0,1566749	0,5564569	0,5414296	0,3669121	0,9580929	0,5436735	0,9771489	0,5661734	0,2789807	0,5105161	0,8504109	0,3873157	1,0099606	0,6159272	0,9411566	0,9271682	0,8811296	0,8092078	0,9235817	0,6965881	0,6550294	0,3687843	0,1796040	0,8035394	1,0738023	0,9991096	0,9418035	0,9664552	0,6647892	0,8631609	0,6811023	1,0000578	0,7621039	0,8862164	0,5585502	0,5205787	0,1869815	0,8530352	1,1126911	0,6985955	0,8858651	0,7034097	0,1846033	0,9206732	1,0060602	0,9322191	0,4297228	0,3364794	0,9782835	0,7755715	0,4417982	0,7646532	0,9727765	0,1314862	0,8814029	0,9614420	0,7644942	0,3224282	0,9319138	0,6957276	1,0281543	0,7766006	0,7736324
520	0,9167869	0,1617353	0,5593788	0,5891073	0,3569255	0,9688956	0,6015549	1,0529835	0,5748384	0,2742505	0,5508185	0,8561009	0,3775856	0,9888070	0,5654012	1,0239121	0,8277466	0,8817164	0,8071751	0,9531084	0,7278112	0,6430345	0,4260024	0,1761836	0,8173507	1,0778840	0,9158250	0,9016075	1,0244775	0,6673105	0,9440015	0,6965344	1,0039594	0,7682282	0,9338043	0,5411672	0,5235650	0,2119278	0,7905134	1,0443639	0,7076197	0,8896552	0,7636980	0,1788450	0,9914119	1,0443007	0,8804535	0,4608086	0,3672440	0,9329711	0,8037595	0,4246036	0,7124725	1,0147721	0,1046796	0,9097813	1,0647863	0,7560098	0,3507063	0,9556738	0,6565351	0,9801312	0,8081505	0,7871243
540	0,9132931	0,1743841	0,5991803	0,6286434	0,3480607	1,0593589	0,5501698	1,0290582	0,5618864	0,2866121	0,6292960	0,8140158	0,4105588	1,0178926	0,5523912	0,9171545	0,7838503	0,9198424	0,8084133	0,9633373	0,6799143	0,6284529	0,3863697	0,1626912	0,8505052	1,0783166	1,0147899	0,9330886	0,9358895	0,6851905	0,9986369	0,7338479	0,9418266	0,7938303	0,9697290	0,5601025	0,4945883	0,1985856	0,7880334	1,0250190	0,6695359	0,9401588	0,7356294	0,2293303	0,9780451	1,0347152	0,8697315	0,4870530	0,3771398	0,9225622	0,7630259	0,4753504	0,6343635	1,0299788	0,1145772	0,8409214	1,0494800	0,6735144	0,3547629	0,9454648	0,6996940	0,9432954	0,7938605	0,8344651
560	0,9417617	0,1867562	0,6047370	0,6692097	0,3499002	1,0636006	0,5476431	1,0065226	0,5406987	0,2557142	0,6078532	0,8293700	0,4164861	1,0046464	0,5669752	0,9279455	0,8403632	0,9086523	0,8228777	1,0302275	0,6303845	0,6208683	0,4192220	0,1522127	0,8786646	1,0330067	1,0207000	0,9370171	0,9617854	0,6567601	0,9651531	0,7836475	0,9575866	0,8212947	0,9468750	0,6065876	0,4492596	0,2470015	0,7589084	0,9718603	0,7138650	0,9247282	0,7244211	0,2230317	1,0394727	1,0557915	0,8738045	0,4752139	0,4619008	0,9866052	0,7621753	0,5033414	0,6070177	1,0542374	0,0933025	0,8349173	1,0699413	0,6844465	0,4181762	0,9509575	0,6585664	0,9125104	0,8546081	0,8568147
580	1,0640383	0,2011692	0,5760326	0,7152500	0,3339524	1,0676200	0,5600681	0,9797749	0,5959861	0,2721530	0,5627732	0,8607550	0,6121178	0,9641979	0,5598773	0,9121730	0,8770910	0,8981066	0,7311837	0,9783414	0,6170680	0,5012764	0,4276985	0,1469756	0,8564800	0,9744534	0,9368611	0,9905638	0,9394287	0,6307238	0,9844207	0,7868293	0,8285727	0,8440281	0,8945057	0,5628342	0,4327978	0,3068042	0,7444590	0,9266426	0,7765784	0,9886949	0,7127195	0,1857407	0,9448873	0,9742895	0,9001414	0,4782893	0,4110818	0,9910255	0,7544155	0,5568661	0,6118165	1,0444867	0,1010972	0,9495485	1,0069612	0,7302801	0,4170446	0,9845199	0,6179711	0,8400932	0,8896866	0,8600017
600	1,0103520	0,2155123	0,5548586	0,6360304	0,3440855	1,0422303	0,5734561	1,0041007	0,6019283	0,2614226	0,5505185	0,8474085	0,7696450	0,9606185	0,5632604	0,9082617	0,8135737	0,9222585	0,6841402	1,0248470	0,5522882	0,5054411	0,3774215	0,1509470	0,8255860	0,9770601	0,9512969	0,9594717	0,9518939	0,6074278	0,9443750	0,6909295	0,7782651	0,8003164	0,8807401	0,5424926	0,3848086	0,2664919	0,7264457	1,0040937	0,7629804	0,9459343	0,7160891	0,2026558	0,8686780	0,8966714	0,9381889	0,4365940	0,4479717	1,0018784	0,7495822	0,5157773	0,6096813	1,0315826	0,1172715	0,8964877	0,9939965	0,7275835	0,3807501	1,0292574	0,6292669	0,9750405	0,8779530	0,8397017
620	0,9701341	0,2134941	0,5504927	0,5969700	0,3433144	1,0584630	0,5849241	1,0029523	0,6169398	0,2583795	0,5343731	0,7812234	0,8324778	0,9375556	0,6301594	0,9627216	0,9093994	0,9296563	0,6011081	1,0355545	0,5531623	0,4077040	0,3552247	0,1338533	0,8491345	0,9643818	0,9409535	0,9773009	0,9192695	0,6114393	0,9481015	0,6971069	0,7761219	0,8267431	0,8877120	0,5121141	0,3542818	0,2597424	0,6031373	1,0344549	0,6807002	0,8506378	0,7370697	0,2001329	0,8247755	0,8966853	0,9345279	0,4076612	0,4411725	0,8599314	0,7818356	0,5154582	0,7796407	0,9710750	0,1151766	0,8444618	0,9797012	0,7173184	0,3925837	1,0567728	0,6993939	1,0206933	0,8888987	0,8386754
640	1,0468198	0,1813123	0,6677797	0,6219915	0,3820595	1,0700533	0,5057181	1,0094308	0,6027089	0,2588912	0,5504039	0,8081499	0,8777203	0,9292719	0,5756158	0,9292921	0,9310703	0,9498870	0,6248358	0,9905770	0,5136889	0,3826447	0,3186364	0,1322026	0,8338325	0,9475306	0,9435461	0,9436955	0,8298971	0,6217750	1,0082167	0,7482693	0,7805826	0,8005651	0,8938343	0,4814199	0,3311197	0,2684004	0,6166916	1,0056777	0,6747769	0,9107781	0,7442782	0,2343052	0,8379168	0,8789325	0,8608878	0,3541613	0,4574645	0,8493996	0,7799200	0,5697924	0,7241112	0,9412201	0,1020207	0,7977964	0,9609694	0,7825272	0,4114138	1,0907486	0,7470942	0,9854197	0,8604836	0,7956309
660	0,9960438	0,2228041	0,6151002	0,6399288	0,3243294	1,0569257	0,5465601	1,0132215	0,5168955	0,2499928	0,6358038	0,7813927	0,8887636	1,0015030	0,5565363	0,9855990	0,8425590	0,8715248	0,6498327	1,0187868	0,4670591	0,2954746	0,3395219	0,1233128	0,8499707	0,9768150	1,0031117	0,9000070	0,8170349	0,6273348	0,9717286	0,6900477	0,7571484	0,8052483	0,8641043	0,4958086	0,3544884	0,2343262	0,5728540	1,0113685	0,7386935	0,9106902	0,7446814	0,2638005	0,7738956	0,8642017	0,8508778	0,4169537	0,4455982	0,8599036	0,7944196	0,5420241	0,7466665	0,9705669	0,0993389	0,9324745	0,9353843	0,7360207	0,3761971	1,0245939	0,7556550	0,9567241	0,7798334	0,7919538
680	1,0319057	0,2268926	0,5389155	0,6168875	0,3614367	1,0599064	0,5258246	1,0161480	0,5995857	0,2591311	0,5895344	0,8009763	0,9889526	1,0218502	0,6038125	0,9557912	0,7846756	0,8942319	0,6526653	1,0052573	0,3970516	0,2734826	0,3195530	0,1318964	0,8440365	0,9275143	0,9776097	0,8798057	0,7638369	0,6884373	0,9543673	0,6863724	0,7486799	0,8027216	0,9474019	0,5311618	0,2977894	0,2164833	0,5944208	1,0260383	0,6992625	0,9392509	0,7875606	0,2442936	0,7874167	0,9217334	0,8511800	0,4597005	0,4931677	0,8802417	0,7598735	0,5024043	0,7205721	0,8930893	0,1008929	0,7808332	0,9135367	0,7047683	0,3854078	0,9900891	0,8132092	1,0010242	0,7783825	0,8305504
700	1,0065835	0,2274650	0,5398551	0,6324117	0,3296589	1,0278367	0,5476783	1,0221245	0,5787010	0,2350763	0,5990758	0,7660784	1,0136905	0,9743852	0,5948124	1,0055960	0,8033702	0,8217263	0,6508210	0,9791567	0,3866535	0,2738433	0,3033593	0,1190121	0,8965321	0,9083017	0,9695071	0,9123016	0,8278908	0,6564684	1,0026800	0,7042814	0,7535521	0,7855699	0,9164931	0,5497819	0,2326661	0,1952009	0,5939090	0,9746420	0,7420286	1,0046461	0,7862456	0,2087390	0,7306954	0,9660241	0,8701717	0,4307932	0,4281377	0,8492459	0,8007028	0,5167996	0,7350698	0,8710609	0,0921174	0,7575566	0,8725288	0,7500154	0,3717882	0,9546074	0,8011394	1,0133464	0,7612955	0,8622370
720	1,0501827	0,2072015	0,6282445	0,6689242	0,3377501	1,0731553	0,5366506	0,9963194	0,6487821	0,2637569	0,5351721	0,7760618	1,0184432	0,9469020	0,5498088	0,9787849	0,8894258	0,7794507	0,6103069	0,9838929	0,4016109	0,2730890	0,3060055	0,1418951	0,8521555	0,9493488	0,9172175	0,9427983	0,8612297	0,6630913	0,9573837	0,7627049	0,7313403	0,7591278	0,8823929	0,5553045	0,2123709	0,2388237	0,6255209	0,9169824	0,6479180	1,0376253	0,8728836	0,2175489	0,7210663	0,9704266	0,9618678	0,3869435	0,4175629	0,8967448	0,8049060	0,5347326	0,6784541	0,9348806	0,0976612	0,8004069	0,8645434	0,7118733	0,3456412	1,0206243	0,7827498	1,0681998	0,8157486	0,8224198
740	0,9877149	0,2035410	0,6136564	0,6897255	0,3744834	1,0657685	0,5344473	1,0121478	0,6997077	0,2656637	0,5362310	0,7721416	1,0108653	0,9452219	0,5524587	0,9248525	0,9133581	0,8029809	0,6125734	0,9659291	0,3920141	0,2855573	0,3299232	0,1517524	0,8799262	0,9908578	0,9620213	0,9612389	0,8197709	0,6297392	0,9482605	0,8028405	0,7423639	0,8111400	0,9142096	0,5426574	0,2149359	0,2248572	0,6905788	0,9185803	0,6957639	0,9761475	0,8812741	0,2117561	0,7196214	0,8985384	0,9634630	0,4419515	0,3833076	0,9292302	0,8331561	0,5138089	0,6636275	0,9565236	0,1173852	0,8448876	0,8406305	0,7235914	0,3577395	1,0537890	0,7642397	1,0663458	0,8263681	0,7964737
760	1,0302465	0,2125602	0,5705649	0,6228474	0,3605614	1,0647397	0,5288171	0,9751933	0,6640909	0,2200368	0,5809102	0,7626852	1,0007702	0,9563312	0,5678518	0,9633439	0,8314272	0,8183414	0,6140375	0,9579681	0,3553231	0,2775580	0,3165232	0,1860153	0,8400637	1,0186460	0,9997494	0,9605075	0,8214139	0,6670827	1,0089291	0,7781073	0,7230902	0,7327106	0,9353237	0,5480803	0,2374197	0,2148748	0,6193974	0,9133025	0,7622654	0,9799309	0,8289604	0,1853839	0,7071465	0,8519601	0,9415979	0,4458413	0,4033365	0,9049631	0,8505155	0,4997521	0,6960437	0,9732471	0,0916969	0,8680674	0,7819919	0,7532065	0,3291194	1,1143427	0,7409931	1,0344108	0,8007037	0,8098368
780	1,0376286	0,1896624	0,6272183	0,5900144	0,3527162	1,0325144	0,5519673	0,9386159	0,6001452	0,2231916	0,6185420	0,7254430	0,9858723	0,9805975	0,5239640	0,9491899	0,9011525	0,8175597	0,5961025	1,0506191	0,3435344	0,2333481	0,3071900	0,1708952	0,8372190	0,9659859	0,9799536	0,9326419	0,8529508	0,6822816	1,0475633	0,7570576	0,7161999	0,7588806	0,9362757	0,5701839	0,2244218	0,2571798	0,6320271	0,9561666	0,6573984	0,9924857	0,8057870	0,1923265	0,6761681	0,8881178	0,8836797	0,3983341	0,4091841	0,8740473	0,8126827	0,5311121	0,6471602	0,9815536	0,0886077	0,8402839	0,8141184	0,7419305	0,3369636	1,0673801	0,6908598	0,9862435	0,8119365	0,7922009
800	1,0600867	0,2049548	0,5614373	0,6306281	0,3141548	1,0510066	0,5884651	0,9603859	0,6206539	0,2171028	0,6184938	0,7312949	0,8927478	1,0372826	0,5402502	0,9591333	0,9051753	0,7941864	0,6090772	1,1202355	0,3291422	0,2341537	0,3102965	0,1526700	0,7962997	0,9152478	0,9906107	0,9972065	0,7871697	0,6637475	1,0766843	0,7309468	0,6924220	0,7990141	0,9302323	0,5678027	0,2302266	0,2780296	0,5668853	0,9978174	0,7478065	0,9713771	0,7532870	0,1920048	0,6540120	0,8879785	0,8626864	0,4310909	0,4184633	0,9171358	0,7796060	0,4572663	0,5991397	0,9710186	0,0950582	0,8154468	0,8486032	0,6937158	0,3506893	1,1220251	0,6894767	0,9896338	0,7411637	0,7552083
