"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
40	0,2796727	1,0000000	0,1245057	0,7959184	0,0210753	0,1821155	0,7341196	0,2245951	0,0345775	0,5839475	0,4442989	0,9460133	0,8905371	0,0011903	0,5761653	0,2836890	0,1104836	0,9778254	0,0177185	0,1155445	0,7299004	0,3230674	0,7833757	0,0205708	0,4765377	0,2365598	0,1838115	0,5926287	0,7015881	0,6572358	0,1049356	0,2794299	0,5239419	0,0982867	0,1787611	0,5524271	0,0823893	0,0107023	0,6217590	0,0024110	0,7522670	0,3839489	0,5522467	0,9335136	0,1213061	0,3511953	0,8791346	0,8783853	0,9652880	0,5931413	0,4756319	0,7913124	0,9694360	0,1830238	0,0223367	0,3038754	0,1348630	0,0558301	0,1340243	0,2043546	0,2273510	0,6788898	0,0484721	0,5939717
60	0,2796872	1,0000000	0,1245159	0,7010177	0,0210753	0,2688165	0,7341203	0,1902262	0,0345771	0,5839130	0,3556777	0,9460225	0,8916559	0,0012220	0,5682078	0,2859752	0,1104836	0,9778355	0,0177185	0,1155449	0,7299161	0,3232123	0,7169889	0,0211277	0,4765447	0,2364682	0,1838108	0,5926389	0,7814820	0,6572356	0,0934484	0,2107681	0,5239367	0,0982866	0,1788602	0,5524588	0,1270036	0,0141342	0,5414290	0,0024063	0,5918036	0,5808400	0,5523449	0,9335342	0,0960934	0,3514081	0,8878561	0,8639753	0,9652736	0,6804921	0,4815937	0,8280047	0,9694698	0,3025890	0,0223367	0,2407405	0,1348630	0,0558301	0,1443491	0,2042622	0,3269234	0,6789752	0,0484721	0,4726024
80	0,2797506	1,0000000	0,1245216	0,6073544	0,0210753	0,3456072	0,7341203	0,1566488	0,0345782	0,5838903	0,2944412	0,9460275	0,8927702	0,0012655	0,5656973	0,2882291	0,1104836	0,9778427	0,0177185	0,1155453	0,7299372	0,3234172	0,6734611	0,0220815	0,4765468	0,2362263	0,1838102	0,5926459	0,8443437	0,6572334	0,0849281	0,1579085	0,5239455	0,0982865	0,1789379	0,5524904	0,1622311	0,0171783	0,4581073	0,0024001	0,4501348	0,7261110	0,5524834	0,9335493	0,0747939	0,3517273	0,8961981	0,8524441	0,9652617	0,7291506	0,4892010	0,8583243	0,9694954	0,4040028	0,0223367	0,1933379	0,1348630	0,0558301	0,1546029	0,2041919	0,4160458	0,6790368	0,0484721	0,3678359
100	0,2798790	1,0000000	0,1245190	0,5225914	0,0210753	0,4096515	0,7341189	0,1265872	0,0345813	0,5838787	0,2538664	0,9460249	0,8933732	0,0013108	0,5654958	0,2896842	0,1104836	0,9778456	0,0177185	0,1155456	0,7299636	0,3236825	0,6477620	0,0233440	0,4765408	0,2357543	0,1838096	0,5926475	0,8897707	0,6572284	0,0791348	0,1204129	0,5239927	0,0982865	0,1789979	0,5525317	0,1878939	0,0196649	0,3808084	0,0023922	0,3353846	0,8242722	0,5526616	0,9335565	0,0582782	0,3521385	0,9035251	0,8439571	0,9652522	0,7525621	0,4966260	0,8813045	0,9695099	0,4828307	0,0223367	0,1606586	0,1348630	0,0558301	0,1639479	0,2041518	0,4891667	0,6790616	0,0484721	0,2848491
120	0,2800704	1,0000000	0,1245030	0,4497199	0,0210753	0,4625931	0,7341152	0,1010498	0,0345871	0,5838793	0,2273704	0,9460101	0,8932348	0,0013511	0,5658285	0,2902856	0,1104836	0,9778421	0,0177185	0,1155458	0,7299906	0,3239634	0,6336834	0,0247800	0,4765230	0,2349597	0,1838092	0,5926407	0,9210217	0,6572206	0,0753913	0,0950115	0,5241080	0,0982865	0,1790432	0,5525961	0,2057686	0,0216033	0,3150691	0,0023840	0,2470210	0,8872461	0,5528486	0,9335518	0,0460983	0,3525544	0,9096407	0,8379931	0,9652453	0,7623724	0,5028246	0,8978621	0,9695086	0,5410222	0,0223367	0,1392081	0,1348630	0,0558301	0,1720509	0,2041549	0,5461506	0,6790305	0,0484721	0,2223372
140	0,2803078	1,0000000	0,1244696	0,3891611	0,0210753	0,5071179	0,7341086	0,0801064	0,0345968	0,5838935	0,2101361	0,9459795	0,8924033	0,0013836	0,5660891	0,2903577	0,1104836	0,9778298	0,0177185	0,1155460	0,7300116	0,3241919	0,6265159	0,0262660	0,4764902	0,2337497	0,1838089	0,5926225	0,9418478	0,6572104	0,0730517	0,0782874	0,5243145	0,0982865	0,1790760	0,5526962	0,2178799	0,0230709	0,2626086	0,0023772	0,1812106	0,9262845	0,5529991	0,9335310	0,0374107	0,3528609	0,9145683	0,8339102	0,9652420	0,7658101	0,5075339	0,9094033	0,9694865	0,5825394	0,0223367	0,1255577	0,1348630	0,0558301	0,1788581	0,2042153	0,5890737	0,6789243	0,0484721	0,1767676
160	0,2805683	1,0000000	0,1244173	0,3400315	0,0210753	0,5455645	0,7340993	0,0633584	0,0346108	0,5839217	0,1989141	0,9459316	0,8910804	0,0014088	0,5662019	0,2902341	0,1104836	0,9778075	0,0177185	0,1155462	0,7300213	0,3243063	0,6232157	0,0277156	0,4764412	0,2320562	0,1838089	0,5925915	0,9554239	0,6571985	0,0716234	0,0674804	0,5246200	0,0982865	0,1790975	0,5528397	0,2259398	0,0241609	0,2225875	0,0023736	0,1333513	0,9499026	0,5530723	0,9334917	0,0313620	0,3529674	0,9184312	0,8311498	0,9652433	0,7666339	0,5109195	0,9172632	0,9694402	0,6114512	0,0223367	0,1170450	0,1348630	0,0558301	0,1844572	0,2043425	0,6206336	0,6787312	0,0484721	0,1443010
180	0,2808305	1,0000000	0,1243476	0,3008825	0,0210753	0,5796028	0,7340879	0,0502161	0,0346291	0,5839633	0,1915772	0,9458678	0,8895008	0,0014280	0,5662290	0,2901052	0,1104836	0,9777749	0,0177185	0,1155464	0,7300166	0,3242703	0,6219714	0,0290804	0,4763774	0,2298641	0,1838092	0,5925477	0,9641319	0,6571858	0,0707665	0,0605848	0,5250151	0,0982866	0,1791082	0,5530268	0,2312386	0,0249602	0,1930135	0,0023742	0,0991644	0,9639339	0,5530450	0,9334333	0,0272282	0,3528326	0,9213887	0,8292863	0,9652506	0,7665551	0,5132819	0,9225251	0,9693687	0,6312237	0,0223367	0,1118039	0,1348630	0,0558301	0,1889975	0,2045392	0,6434235	0,6784500	0,0484721	0,1215545
200	0,2810785	1,0000000	0,1242641	0,2701157	0,0210753	0,6103157	0,7340752	0,0400527	0,0346511	0,5840163	0,1867495	0,9457915	0,8878608	0,0014428	0,5662261	0,2900314	0,1104836	0,9777333	0,0177185	0,1155465	0,7299977	0,3240780	0,6217621	0,0303407	0,4763022	0,2272282	0,1838100	0,5924929	0,9696483	0,6571730	0,0702593	0,0562224	0,5254779	0,0982867	0,1791087	0,5532515	0,2346928	0,0255414	0,1716553	0,0023792	0,0750816	0,9721530	0,5529137	0,9333576	0,0244441	0,3524648	0,9236034	0,8280183	0,9652647	0,7662598	0,5149067	0,9260020	0,9692737	0,6445573	0,0223367	0,1085995	0,1348630	0,0558301	0,1926437	0,2048004	0,6596519	0,6780900	0,0484721	0,1058190
220	0,2813030	1,0000000	0,1241719	0,2462008	0,0210753	0,6383665	0,7340623	0,0322838	0,0346756	0,5840776	0,1835463	0,9457073	0,8862942	0,0014543	0,5662192	0,2900060	0,1104836	0,9776844	0,0177185	0,1155466	0,7299668	0,3237485	0,6220357	0,0314942	0,4762200	0,2242669	0,1838113	0,5924298	0,9731079	0,6571607	0,0699622	0,0534784	0,5259797	0,0982867	0,1790995	0,5535029	0,2369310	0,0259616	0,1564896	0,0023882	0,0583036	0,9769135	0,5526916	0,9332680	0,0225908	0,3519072	0,9252255	0,8271416	0,9652861	0,7659811	0,5160168	0,9282760	0,9691592	0,6534489	0,0223367	0,1066435	0,1348631	0,0558301	0,1955532	0,2051150	0,6710797	0,6776687	0,0484721	0,0950401
240	0,2814999	1,0000000	0,1240763	0,2277769	0,0210753	0,6641456	0,7340499	0,0264008	0,0347014	0,5841441	0,1813992	0,9456200	0,8848762	0,0014636	0,5662150	0,2900054	0,1104836	0,9776309	0,0177185	0,1155467	0,7299273	0,3233155	0,6225056	0,0325477	0,4761353	0,2211362	0,1838130	0,5923620	0,9752591	0,6571492	0,0697897	0,0517585	0,5264920	0,0982868	0,1790813	0,5537686	0,2383752	0,0262645	0,1458578	0,0024004	0,0467196	0,9796457	0,5524010	0,9331690	0,0213686	0,3512194	0,9263857	0,8265218	0,9653143	0,7657745	0,5167729	0,9297513	0,9690307	0,6593242	0,0223367	0,1054453	0,1348631	0,0558301	0,1978656	0,2054682	0,6790540	0,6772071	0,0484721	0,0877135
260	0,2816689	1,0000000	0,1239818	0,2136870	0,0210753	0,6878761	0,7340386	0,0219803	0,0347273	0,5842124	0,1799431	0,9455337	0,8836377	0,0014712	0,5662136	0,2900120	0,1104836	0,9775751	0,0177185	0,1155468	0,7298828	0,3228178	0,6230292	0,0335111	0,4760519	0,2179964	0,1838151	0,5922924	0,9765862	0,6571388	0,0696904	0,0506824	0,5269906	0,0982870	0,1790554	0,5540363	0,2393041	0,0264825	0,1384777	0,0024146	0,0387809	0,9812017	0,5520676	0,9330652	0,0205687	0,3504625	0,9271937	0,8260725	0,9653485	0,7656362	0,5172865	0,9307019	0,9688938	0,6631770	0,0223367	0,1047048	0,1348631	0,0558301	0,1996990	0,2058441	0,6845765	0,6767269	0,0484721	0,0827642
280	0,2818120	1,0000000	0,1238919	0,2029778	0,0210753	0,7096856	0,7340287	0,0186802	0,0347522	0,5842799	0,1789424	0,9454515	0,8825810	0,0014775	0,5662133	0,2900176	0,1104836	0,9775193	0,0177186	0,1155469	0,7298367	0,3222918	0,6235400	0,0343941	0,4759729	0,2149852	0,1838175	0,5922240	0,9773987	0,6571296	0,0696336	0,0500093	0,5274578	0,0982871	0,1790233	0,5542957	0,2399002	0,0266393	0,1333943	0,0024299	0,0333739	0,9820822	0,5517153	0,9329606	0,0200485	0,3496889	0,9277384	0,8257382	0,9653872	0,7655485	0,5176344	0,9313112	0,9687541	0,6656875	0,0223367	0,1042404	0,1348631	0,0558301	0,2011510	0,2062278	0,6883768	0,6762472	0,0484721	0,0794372
300	0,2819321	1,0000000	0,1238089	0,1948800	0,0210753	0,7296528	0,7340203	0,0162299	0,0347755	0,5843445	0,1782449	0,9453757	0,8816924	0,0014829	0,5662135	0,2900203	0,1104836	0,9774654	0,0177186	0,1155469	0,7297913	0,3217675	0,6240099	0,0352052	0,4759001	0,2122041	0,1838200	0,5921589	0,9778921	0,6571215	0,0696014	0,0495877	0,5278827	0,0982872	0,1789866	0,5545392	0,2402822	0,0267523	0,1299144	0,0024454	0,0297106	0,9825778	0,5513639	0,9328587	0,0197120	0,3489383	0,9280905	0,8254834	0,9654288	0,7654946	0,5178695	0,9316999	0,9686162	0,6673142	0,0223367	0,1039432	0,1348631	0,0558301	0,2023007	0,2066063	0,6909776	0,6757836	0,0484721	0,0772096
320	0,2820326	1,0000000	0,1237342	0,1887839	0,0210753	0,7478376	0,7340131	0,0144192	0,0347968	0,5844048	0,1777512	0,9453073	0,8809514	0,0014874	0,5662136	0,2900211	0,1104836	0,9774145	0,0177186	0,1155470	0,7297486	0,3212666	0,6244300	0,0359508	0,4758348	0,2097146	0,1838226	0,5920984	0,9781890	0,6571145	0,0695832	0,0493231	0,5282601	0,0982873	0,1789471	0,5547618	0,2405266	0,0268338	0,1275440	0,0024604	0,0272397	0,9828553	0,5510278	0,9327621	0,0194953	0,3482374	0,9283046	0,8252852	0,9654717	0,7654620	0,5180281	0,9319469	0,9684839	0,6683634	0,0223367	0,1037481	0,1348631	0,0558301	0,2032114	0,2069696	0,6927492	0,6753473	0,0484721	0,0757228
340	0,2821165	1,0000000	0,1236680	0,1842119	0,0210753	0,7642992	0,7340072	0,0130865	0,0348156	0,5844597	0,1773961	0,9452467	0,8803357	0,0014913	0,5662137	0,2900210	0,1104836	0,9773677	0,0177186	0,1155470	0,7297095	0,3208034	0,6247998	0,0366360	0,4757770	0,2075436	0,1838250	0,5920434	0,9783655	0,6571085	0,0695730	0,0491562	0,5285893	0,0982874	0,1789064	0,5549611	0,2406829	0,0268927	0,1259359	0,0024745	0,0255795	0,9830101	0,5507166	0,9326726	0,0193563	0,3476012	0,9284222	0,8251284	0,9655145	0,7654426	0,5181347	0,9321034	0,9683596	0,6690372	0,0223367	0,1036162	0,1348631	0,0558301	0,2039334	0,2073107	0,6939510	0,6749455	0,0484721	0,0747329
360	0,2821867	1,0000000	0,1236103	0,1807940	0,0210753	0,7791057	0,7340022	0,0121089	0,0348321	0,5845090	0,1771364	0,9451938	0,8798244	0,0014945	0,5662137	0,2900207	0,1104836	0,9773252	0,0177186	0,1155470	0,7296745	0,3203855	0,6251226	0,0372643	0,4757267	0,2056910	0,1838273	0,5919942	0,9784689	0,6571034	0,0695674	0,0490503	0,5288725	0,0982875	0,1788658	0,5551363	0,2407828	0,0269355	0,1248485	0,0024874	0,0244676	0,9830962	0,5504352	0,9325909	0,0192675	0,3470361	0,9284741	0,8250026	0,9655559	0,7654311	0,5182065	0,9322022	0,9682451	0,6694684	0,0223367	0,1035241	0,1348631	0,0558301	0,2045067	0,2076250	0,6947633	0,6745819	0,0484721	0,0740749
380	0,2822455	1,0000000	0,1235606	0,1782458	0,0210753	0,7923379	0,7339981	0,0113940	0,0348463	0,5845526	0,1769433	0,9451482	0,8793992	0,0014973	0,5662137	0,2900205	0,1104836	0,9772873	0,0177186	0,1155471	0,7296438	0,3200156	0,6254031	0,0378386	0,4756834	0,2041387	0,1838294	0,5919509	0,9785282	0,6570991	0,0695643	0,0489826	0,5291138	0,0982876	0,1788265	0,5552884	0,2408466	0,0269666	0,1241152	0,0024990	0,0237251	0,9831438	0,5501855	0,9325177	0,0192110	0,3465421	0,9284827	0,8249008	0,9655951	0,7654243	0,5182546	0,9322645	0,9681411	0,6697434	0,0223367	0,1034578	0,1348631	0,0558301	0,2049626	0,2079104	0,6953106	0,6742575	0,0484721	0,0736381
400	0,2822948	1,0000000	0,1235180	0,1763505	0,0210753	0,8040893	0,7339947	0,0108726	0,0348584	0,5845908	0,1767974	0,9451091	0,8790447	0,0014997	0,5662137	0,2900204	0,1104836	0,9772538	0,0177186	0,1155471	0,7296172	0,3196927	0,6256460	0,0383612	0,4756464	0,2028577	0,1838313	0,5919130	0,9785611	0,6570954	0,0695627	0,0489388	0,5293179	0,0982877	0,1787893	0,5554190	0,2408873	0,0269893	0,1236219	0,0025092	0,0232304	0,9831702	0,5499671	0,9324526	0,0191751	0,3461153	0,9284641	0,8248176	0,9656313	0,7654203	0,5182870	0,9323037	0,9680479	0,6699183	0,0223367	0,1034085	0,1348631	0,0558301	0,2053259	0,2081662	0,6956783	0,6739713	0,0484721	0,0733484
420	0,2823362	1,0000000	0,1234818	0,1749435	0,0210753	0,8144639	0,7339919	0,0104930	0,0348687	0,5846239	0,1766853	0,9450757	0,8787484	0,0015017	0,5662137	0,2900203	0,1104836	0,9772246	0,0177186	0,1155471	0,7295943	0,3194140	0,6258559	0,0388347	0,4756149	0,2018141	0,1838330	0,5918802	0,9785785	0,6570922	0,0695618	0,0489101	0,5294899	0,0982877	0,1787546	0,5555302	0,2409133	0,0270060	0,1232905	0,0025182	0,0229016	0,9831847	0,5497780	0,9323955	0,0191524	0,3457496	0,9284296	0,8247491	0,9656643	0,7654180	0,5183086	0,9323283	0,9679652	0,6700293	0,0223367	0,1033708	0,1348631	0,0558301	0,2056160	0,2083933	0,6959247	0,6737213	0,0484721	0,0731561
440	0,2823711	1,0000000	0,1234510	0,1739008	0,0210753	0,8235727	0,7339895	0,0102174	0,0348773	0,5846523	0,1765980	0,9450474	0,8785002	0,0015034	0,5662137	0,2900204	0,1104836	0,9771991	0,0177186	0,1155471	0,7295748	0,3191753	0,6260369	0,0392612	0,4755882	0,2009731	0,1838345	0,5918520	0,9785867	0,6570896	0,0695614	0,0488910	0,5296344	0,0982878	0,1787230	0,5556243	0,2409299	0,0270184	0,1230683	0,0025260	0,0226834	0,9831927	0,5496156	0,9323456	0,0191380	0,3454382	0,9283869	0,8246926	0,9656939	0,7654166	0,5183232	0,9323438	0,9678924	0,6700995	0,0223367	0,1033413	0,1348631	0,0558301	0,2058483	0,2085931	0,6960894	0,6735043	0,0484721	0,0730285
460	0,2824004	1,0000000	0,1234250	0,1731288	0,0210753	0,8315300	0,7339875	0,0100174	0,0348845	0,5846767	0,1765290	0,9450234	0,8782918	0,0015048	0,5662137	0,2900204	0,1104836	0,9771771	0,0177186	0,1155471	0,7295582	0,3189720	0,6261927	0,0396434	0,4755656	0,2003016	0,1838358	0,5918279	0,9785898	0,6570873	0,0695613	0,0488780	0,5297556	0,0982878	0,1786944	0,5557036	0,2409404	0,0270275	0,1229195	0,0025327	0,0225388	0,9831971	0,5494770	0,9323024	0,0191290	0,3451741	0,9283409	0,8246457	0,9657201	0,7654158	0,5183330	0,9323534	0,9678288	0,6701438	0,0223367	0,1033178	0,1348631	0,0558301	0,2060348	0,2087678	0,6961993	0,6733172	0,0484721	0,0729436
480	0,2824252	1,0000000	0,1234031	0,1725580	0,0210753	0,8384497	0,7339858	0,0098726	0,0348905	0,5846974	0,1764739	0,9450032	0,8781166	0,0015060	0,5662137	0,2900204	0,1104836	0,9771583	0,0177186	0,1155472	0,7295442	0,3187996	0,6263265	0,0399841	0,4755465	0,1997696	0,1838369	0,5918073	0,9785900	0,6570854	0,0695612	0,0488690	0,5298573	0,0982879	0,1786690	0,5557702	0,2409472	0,0270344	0,1228199	0,0025384	0,0224430	0,9831995	0,5493591	0,9322652	0,0191233	0,3449508	0,9282951	0,8246067	0,9657432	0,7654153	0,5183395	0,9323595	0,9677736	0,6701718	0,0223367	0,1032988	0,1348631	0,0558301	0,2061850	0,2089195	0,6962725	0,6731565	0,0484721	0,0728870
500	0,2824461	1,0000000	0,1233845	0,1721360	0,0210753	0,8444426	0,7339844	0,0097678	0,0348955	0,5847150	0,1764293	0,9449861	0,8779692	0,0015070	0,5662137	0,2900204	0,1104836	0,9771421	0,0177186	0,1155472	0,7295324	0,3186537	0,6264413	0,0402860	0,4755304	0,1993509	0,1838379	0,5917897	0,9785888	0,6570838	0,0695612	0,0488626	0,5299427	0,0982879	0,1786466	0,5558262	0,2409515	0,0270396	0,1227533	0,0025433	0,0223798	0,9832008	0,5492591	0,9322332	0,0191197	0,3447622	0,9282514	0,8245741	0,9657632	0,7654150	0,5183439	0,9323633	0,9677258	0,6701894	0,0223367	0,1032833	0,1348631	0,0558301	0,2063062	0,2090507	0,6963211	0,6730191	0,0484721	0,0728492
520	0,2824637	1,0000000	0,1233689	0,1718243	0,0210753	0,8496142	0,7339832	0,0096920	0,0348997	0,5847299	0,1763930	0,9449716	0,8778450	0,0015079	0,5662137	0,2900204	0,1104836	0,9771283	0,0177186	0,1155472	0,7295224	0,3185306	0,6265396	0,0405524	0,4755169	0,1990233	0,1838387	0,5917749	0,9785869	0,6570824	0,0695613	0,0488579	0,5300144	0,0982880	0,1786269	0,5558730	0,2409543	0,0270435	0,1227088	0,0025475	0,0223379	0,9832015	0,5491745	0,9322058	0,0191175	0,3446031	0,9282109	0,8245468	0,9657806	0,7654148	0,5183468	0,9323656	0,9676847	0,6702004	0,0223367	0,1032705	0,1348631	0,0558301	0,2064044	0,2091638	0,6963534	0,6729018	0,0484721	0,0728239
540	0,2824786	1,0000000	0,1233557	0,1715939	0,0210753	0,8540629	0,7339821	0,0096372	0,0349032	0,5847425	0,1763632	0,9449594	0,8777404	0,0015086	0,5662137	0,2900204	0,1104836	0,9771165	0,0177186	0,1155472	0,7295140	0,3184267	0,6266237	0,0407862	0,4755055	0,1987681	0,1838394	0,5917623	0,9785848	0,6570813	0,0695613	0,0488544	0,5300747	0,0982880	0,1786099	0,5559123	0,2409560	0,0270465	0,1226790	0,0025510	0,0223103	0,9832019	0,5491030	0,9321825	0,0191161	0,3444689	0,9281742	0,8245239	0,9657955	0,7654147	0,5183488	0,9323671	0,9676494	0,6702073	0,0223367	0,1032598	0,1348631	0,0558301	0,2064841	0,2092609	0,6963748	0,6728021	0,0484721	0,0728067
560	0,2824911	1,0000000	0,1233446	0,1714236	0,0210753	0,8578790	0,7339813	0,0095976	0,0349061	0,5847531	0,1763386	0,9449491	0,8776523	0,0015092	0,5662137	0,2900204	0,1104836	0,9771065	0,0177186	0,1155472	0,7295069	0,3183392	0,6266954	0,0409905	0,4754958	0,1985701	0,1838400	0,5917516	0,9785827	0,6570803	0,0695613	0,0488518	0,5301253	0,0982880	0,1785951	0,5559453	0,2409571	0,0270488	0,1226592	0,0025540	0,0222920	0,9832022	0,5490426	0,9321626	0,0191152	0,3443559	0,9281413	0,8245047	0,9658083	0,7654146	0,5183501	0,9323680	0,9676192	0,6702117	0,0223367	0,1032509	0,1348631	0,0558301	0,2065490	0,2093440	0,6963889	0,6727173	0,0484721	0,0727950
580	0,2825015	1,0000000	0,1233352	0,2077702	0,0210753	0,8485797	0,7339806	0,0228908	0,0349086	0,5847620	0,2535044	0,9449405	0,8774973	0,0015076	0,5789179	0,2898164	0,1104836	0,9770980	0,0177186	0,1155472	0,7295009	0,3182651	0,6796781	0,0411585	0,4754877	0,1984914	0,1838406	0,5917426	0,9311179	0,6570795	0,0771489	0,0915713	0,5301680	0,0982880	0,1785824	0,5559729	0,2142978	0,0254111	0,1528078	0,0025566	0,0903019	0,8522206	0,5489915	0,9321457	0,0322463	0,3442600	0,9245551	0,8328068	0,9658193	0,6275384	0,5179795	0,9125648	0,9675933	0,6089165	0,0223367	0,1439109	0,1348631	0,0558301	0,2026397	0,2094150	0,6502373	0,6726454	0,0484721	0,1330684
600	0,2825049	1,0000000	0,1233274	0,2877341	0,0210753	0,8250352	0,7339800	0,0516042	0,0349106	0,5847695	0,3652061	0,9449332	0,8767906	0,0014908	0,5943947	0,2883900	0,1104836	0,9770909	0,0177186	0,1155472	0,7294947	0,3181919	0,7670226	0,0412172	0,4754811	0,1991820	0,1838412	0,5917349	0,8462526	0,6570790	0,0900625	0,1660683	0,5302035	0,0982880	0,1785716	0,5559959	0,1668585	0,0221656	0,2118142	0,0025591	0,2253927	0,6299719	0,5489406	0,9321313	0,0571558	0,3441587	0,9169443	0,8478755	0,9658286	0,4324527	0,5150086	0,8754903	0,9675714	0,4912798	0,0223367	0,2136915	0,1348631	0,0558301	0,1939552	0,2094754	0,5573363	0,6725846	0,0484721	0,2503071
620	0,2824807	1,0000000	0,1233215	0,3821408	0,0210753	0,7959192	0,7339796	0,0848506	0,0349121	0,5847755	0,4530095	0,9449278	0,8754819	0,0014548	0,6021684	0,2859789	0,1104836	0,9770851	0,0177186	0,1155472	0,7294846	0,3180776	0,8420944	0,0410890	0,4754764	0,2013760	0,1838419	0,5917289	0,7663582	0,6570798	0,1015506	0,2344829	0,5302290	0,0982880	0,1785623	0,5560138	0,1222444	0,0187337	0,2732136	0,0025627	0,3682613	0,4330991	0,5488602	0,9321197	0,0821408	0,3439786	0,9082438	0,8622924	0,9658365	0,2875586	0,5087981	0,8388028	0,9675533	0,3717157	0,0223367	0,2764280	0,1348631	0,0558301	0,1836439	0,2095251	0,4577690	0,6725356	0,0484721	0,3713959
640	0,2824024	1,0000000	0,1233199	0,4753209	0,0210753	0,7642048	0,7339800	0,1170387	0,0349127	0,5847788	0,5136964	0,9449263	0,8741659	0,0014086	0,6043934	0,2837798	0,1104836	0,9770815	0,0177186	0,1155472	0,7294664	0,3178778	0,8958824	0,0407549	0,4754760	0,2049885	0,1838426	0,5917257	0,7034950	0,6570831	0,1100717	0,2871544	0,5302307	0,0982881	0,1785544	0,5560216	0,0870170	0,0156897	0,3267552	0,0025690	0,4952441	0,2878414	0,5487193	0,9321122	0,1031863	0,3436519	0,8999120	0,8738302	0,9658431	0,1971979	0,5010657	0,8084867	0,9675409	0,2703025	0,0223367	0,3235357	0,1348631	0,0558301	0,1734060	0,2095596	0,3686501	0,6725056	0,0484721	0,4759215
660	0,2822561	1,0000000	0,1233269	0,5596600	0,0210753	0,7305636	0,7339819	0,1456414	0,0349112	0,5847770	0,5539513	0,9449331	0,8734378	0,0013626	0,6044093	0,2824636	0,1104836	0,9770822	0,0177186	0,1155472	0,7294409	0,3175931	0,9311808	0,0402348	0,4754837	0,2093815	0,1838433	0,5917279	0,6580658	0,6570898	0,1158657	0,3245257	0,5301828	0,0982881	0,1785478	0,5560092	0,0613543	0,0132035	0,3701122	0,0025779	0,6004111	0,1896885	0,5485192	0,9321122	0,1195724	0,3431977	0,8925842	0,8823246	0,9658482	0,1483814	0,4936601	0,7855092	0,9675384	0,1914750	0,0223367	0,3560281	0,1348631	0,0558301	0,1640749	0,2095674	0,2955316	0,6725108	0,0484721	0,5587257
680	0,2820477	1,0000000	0,1233477	0,6321942	0,0210753	0,6947289	0,7339862	0,1698378	0,0349065	0,5847671	0,5803179	0,9449528	0,8735472	0,0013228	0,6040053	0,2819778	0,1104836	0,9770896	0,0177186	0,1155472	0,7294134	0,3172784	0,9531343	0,0395610	0,4755042	0,2139069	0,1838438	0,5917389	0,6268125	0,6570998	0,1196097	0,3498612	0,5300559	0,0982880	0,1785427	0,5559635	0,0434797	0,0112656	0,4047525	0,0025878	0,6851751	0,1267184	0,5482992	0,9321242	0,1317663	0,3427224	0,8864600	0,8882974	0,9658514	0,1293841	0,4875632	0,7689536	0,9675518	0,1332838	0,0223367	0,3773878	0,1348631	0,0558301	0,1559806	0,2095331	0,2385494	0,6725727	0,0484721	0,6211176
700	0,2817966	1,0000000	0,1233862	0,6925157	0,0210753	0,6560379	0,7339933	0,1896951	0,0348973	0,5847464	0,5975804	0,9449890	0,8744237	0,0012910	0,6037362	0,2819623	0,1104836	0,9771060	0,0177186	0,1155472	0,7293915	0,3170148	0,9662465	0,0387617	0,4755406	0,2181294	0,1838441	0,5917615	0,6059847	0,6571123	0,1219497	0,3665701	0,5298295	0,0982880	0,1785400	0,5558735	0,0313684	0,0097986	0,4336207	0,0025961	0,7527458	0,0876803	0,5481171	0,9321526	0,1405533	0,3423620	0,8815210	0,8923903	0,9658514	0,1312595	0,4829760	0,7574138	0,9675864	0,0917667	0,0223367	0,3910287	0,1348631	0,0558301	0,1491755	0,2094414	0,1956274	0,6727111	0,0484721	0,6666275
720	0,2815268	1,0000000	0,1234436	0,7415111	0,0210753	0,6136712	0,7340032	0,2056866	0,0348832	0,5847134	0,6089562	0,9450428	0,8758340	0,0012667	0,6036343	0,2820971	0,1104836	0,9771328	0,0177186	0,1155472	0,7293813	0,3168748	0,9737648	0,0378552	0,4755938	0,2218292	0,1838442	0,5917973	0,5924081	0,6571261	0,1233782	0,3774035	0,5294997	0,0982880	0,1785407	0,5557337	0,0233085	0,0087090	0,4595918	0,0026008	0,8061534	0,0640594	0,5480232	0,9321997	0,1467217	0,3422221	0,8776489	0,8951612	0,9658471	0,1467955	0,4796978	0,7495550	0,9676459	0,0628551	0,0223367	0,3995972	0,1348631	0,0558301	0,1435716	0,2092828	0,1640683	0,6729370	0,0484721	0,6990884
