"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
320	0,2830741	1,0252915	0,1190740	0,8426510	0,0139093	0,1038959	0,7596752	0,0127456	0,5577810	0,5957166	0,6816918	0,8987722	0,8212318	0,0006333	0,6021326	0,2576980	0,6196890	0,7305778	0,8926966	0,1366366	1,0028966	0,9332306	1,0005253	0,0786477	0,4683346	0,3746435	0,1995737	0,8333027	0,8908259	0,7702002	0,1068555	0,3348851	0,5999276	0,5412440	0,1649371	0,7608979	0,0642625	0,8880556	0,5172727	0,0054668	0,6439740	0,1750586	0,5115099	0,8794466	0,1736738	0,2405744	0,8152241	0,8414729	0,9827134	0,0490687	0,2907697	0,7757899	0,9437919	0,0015298	0,0149817	0,4322971	0,6464263	0,0473050	0,7764299	0,4922977	0,1319457	0,3312420	0,2948978	0,3037338
340	0,2593900	0,9876317	0,1347582	0,8235218	0,0104310	0,1031261	0,7381332	0,0150767	0,5961748	0,5783391	0,6550703	0,8835735	0,7272332	0,0033860	0,5955177	0,2211127	0,6137768	0,7280539	0,9240727	0,1663549	0,9964498	0,8715736	1,0348097	0,0893313	0,5348148	0,3690823	0,1992872	0,7752209	0,8354432	0,8125941	0,0956784	0,3824968	0,5872214	0,5322267	0,1781011	0,7647000	0,0696475	0,9017856	0,5339209	0,0066669	0,6740066	0,1517077	0,5021279	0,9551726	0,1408818	0,2389273	0,8161321	0,8608085	1,0085803	0,0629905	0,2922016	0,7838606	0,9711298	0,0023842	0,0194506	0,4368029	0,6260365	0,0467249	0,7875788	0,4402870	0,1173036	0,3488114	0,3314426	0,3193613
360	0,3097824	0,9650612	0,1388145	0,8499857	0,0100957	0,0921249	0,7379066	0,0144872	0,5761399	0,5935369	0,6562423	0,9059626	0,7430426	0,0030224	0,5885181	0,2462075	0,6084070	0,7134149	0,9128587	0,1696858	1,0589982	0,9349547	1,0432165	0,0867465	0,5282349	0,4241379	0,2106468	0,7904332	0,8463857	0,8210517	0,1154461	0,3406195	0,5990588	0,5881302	0,1843877	0,7782786	0,0847312	0,8535869	0,4973854	0,0120758	0,6462198	0,1636767	0,5451089	0,9683894	0,1437733	0,2869726	0,8404247	0,8918505	0,9740735	0,0640765	0,2751937	0,7875011	0,9784273	0,0070845	0,0223454	0,3863079	0,6315003	0,0380109	0,8341048	0,4531529	0,1011577	0,3533468	0,3554531	0,3517118
380	0,3263703	0,9723203	0,1400058	0,8884252	0,0104129	0,0778442	0,6884898	0,0104694	0,6043399	0,6203246	0,6577327	0,9185008	0,8204290	0,0013992	0,5438799	0,2906853	0,6353003	0,7004414	0,8786006	0,1536133	1,0268982	0,8773514	0,9693192	0,0713451	0,4962197	0,4578573	0,1929195	0,7766175	0,8978719	0,7995935	0,1076752	0,3502899	0,5565509	0,5692917	0,2175009	0,7574719	0,1037477	0,8592286	0,5232881	0,0084200	0,6737445	0,1889862	0,5221342	0,9057945	0,1531706	0,3101655	0,8426159	0,9025657	0,9757991	0,0666675	0,2743212	0,8225563	0,9437970	0,0028341	0,0199482	0,4048822	0,6495662	0,0305442	0,8389054	0,4361096	0,1089804	0,3406393	0,3628195	0,3490912
400	0,3204989	0,9745080	0,1337529	0,9031593	0,0120152	0,0914434	0,7102013	0,0137071	0,5823513	0,5597483	0,5903006	0,9519987	0,8050717	0,0038520	0,5160263	0,2885394	0,6466395	0,7236772	0,8959169	0,1475480	0,9405210	0,9637176	0,9475764	0,0846216	0,4737184	0,4278941	0,1877305	0,7624500	0,8927585	0,8869513	0,1184383	0,3534122	0,6354204	0,5870954	0,2040787	0,7848555	0,0951690	0,8448603	0,4951230	0,0073689	0,6203374	0,1987054	0,5521996	0,9319916	0,1429607	0,3162016	0,8718239	0,8295063	0,9934422	0,0420388	0,2525240	0,7928149	0,9466473	0,0071777	0,0148205	0,3922471	0,6580844	0,0162135	0,8620886	0,4364765	0,1072829	0,3104760	0,3611708	0,3108002
420	0,3254363	1,0162102	0,1187229	0,8753569	0,0187508	0,0818446	0,7389079	0,0105879	0,5433666	0,6194383	0,5655130	0,9919928	0,7600548	0,0042232	0,5620489	0,2605424	0,6303382	0,7495379	0,9374519	0,1212548	1,0139025	0,9729559	0,9013217	0,0731532	0,4688133	0,4412672	0,1792389	0,7424845	0,8839708	0,8864902	0,0964576	0,3999947	0,6425782	0,5963742	0,2186161	0,7484318	0,1009714	0,8679091	0,4947830	0,0041156	0,6295545	0,2136055	0,5351416	1,0149874	0,1399310	0,3493939	0,8865420	0,8254569	0,9877071	0,0656975	0,2788493	0,7807738	0,9313149	0,0082092	0,0279209	0,4059459	0,6106141	0,0177562	0,8157279	0,4384357	0,1084100	0,3210047	0,3774235	0,3030426
440	0,2895084	1,0278356	0,1114982	0,8496720	0,0212434	0,0862434	0,7512470	0,0203190	0,5365939	0,5843635	0,5991162	1,0163122	0,7491519	0,0090599	0,5937584	0,2522920	0,6409965	0,7826903	0,8742066	0,1159674	0,9995697	1,0104394	0,9036646	0,0713176	0,4635739	0,4405856	0,2098692	0,8371408	0,9154000	0,8136632	0,1001675	0,4108943	0,6497933	0,5508994	0,2119286	0,7244006	0,0943908	0,9133711	0,5507241	0,0018380	0,6487818	0,2330628	0,5236780	0,9895067	0,1547147	0,3565510	0,8240814	0,8138275	0,9960885	0,0455167	0,3034077	0,7635820	0,9451187	0,0076609	0,0250234	0,3779270	0,6076967	0,0459822	0,8488379	0,4275040	0,1244038	0,2793402	0,3634940	0,3131893
460	0,3355799	0,9531688	0,1078361	0,8468818	0,0183163	0,0660639	0,7250872	0,0192500	0,6010159	0,6239469	0,4969116	1,0323569	0,7632275	0,0072437	0,6837532	0,2448195	0,6291692	0,7383981	0,8385271	0,1007396	0,9588232	1,0168494	0,9889100	0,0621160	0,4613685	0,3798839	0,2173660	0,7916103	0,8584977	0,8887719	0,0698412	0,3599479	0,6415857	0,6379864	0,1782424	0,7707718	0,1251127	0,8313152	0,5443787	0,0021772	0,6341564	0,2954167	0,4908778	0,9831699	0,1535860	0,3070777	0,8604347	0,8541162	0,9566468	0,0463351	0,2718871	0,8215474	0,9375458	0,0068132	0,0213143	0,3777257	0,6126811	0,0627774	0,8201288	0,4945913	0,1179641	0,3145341	0,3155441	0,3410815
480	0,3417867	0,9497874	0,1175119	0,8282188	0,0157601	0,0596325	0,7049414	0,0188408	0,6379655	0,5798014	0,5400292	1,0535550	0,7537140	0,0052036	0,5690318	0,2892640	0,5831902	0,7637014	0,8659445	0,1179111	0,9741065	0,9667158	0,8929703	0,0646113	0,4619714	0,4250318	0,1938423	0,8153351	0,8420581	0,9057358	0,0986509	0,3591547	0,6861177	0,5598165	0,1877548	0,7685676	0,1224541	0,7777428	0,4861096	0,0030277	0,6267511	0,2664494	0,4907131	0,9696964	0,1336462	0,2971228	0,9102364	0,9002703	0,9676258	0,0511638	0,2685546	0,8721360	0,9405209	0,0056175	0,0235566	0,3741806	0,5606788	0,0688575	0,8919966	0,5212538	0,1348712	0,2980967	0,3185795	0,3213334
500	0,3063476	0,9865966	0,0967639	0,8320731	0,0159592	0,0555523	0,6985155	0,0212654	0,5580637	0,5764164	0,5019444	1,0384153	0,8040365	0,0077285	0,5766181	0,2887475	0,6406676	0,7563805	0,9080996	0,1094750	0,9634955	0,9109811	0,8888060	0,0664265	0,4698297	0,4297454	0,1924847	0,8183352	0,9135876	0,8519914	0,0937555	0,3421539	0,7064357	0,5724753	0,2094694	0,8023775	0,1166166	0,7879690	0,4204491	0,0046844	0,6508508	0,2606904	0,5151346	0,9909020	0,1741319	0,2772512	0,9431388	0,9159066	1,0012352	0,0559654	0,3029699	0,8135363	0,8791037	0,0008542	0,0195704	0,4377437	0,5794835	0,0749220	0,8990819	0,5084343	0,1407521	0,2970854	0,3117950	0,3221884
520	0,3146585	1,0671807	0,0858777	0,8214030	0,0138213	0,0540679	0,7579104	0,0206459	0,6047007	0,5469523	0,5049773	1,0255029	0,7661055	0,0042124	0,6311948	0,3345603	0,6928026	0,7208299	0,8609938	0,1189646	0,9011581	0,9402358	0,8578157	0,0716037	0,4455005	0,4572631	0,1975960	0,7893717	0,8563787	0,8256009	0,0941692	0,3206636	0,6770893	0,5629455	0,2066206	0,8002644	0,1512796	0,7561555	0,4493619	0,0030157	0,6618407	0,2340761	0,5442502	0,9817825	0,1483735	0,2533016	0,9269874	0,8947664	1,0035508	0,0437571	0,2961179	0,8584897	0,8864169	0,0010712	0,0302327	0,3842984	0,5647935	0,0638815	0,8256326	0,4845281	0,1191846	0,3122858	0,3317484	0,3576381
540	0,3154003	1,0130581	0,0888580	0,7930076	0,0213347	0,0666800	0,7226367	0,0193098	0,5777863	0,5826074	0,5438277	0,9582586	0,7470811	0,0018813	0,6231022	0,3473462	0,6519243	0,7698575	0,9146988	0,1289490	0,9200321	0,9492436	0,9298018	0,0576544	0,4314706	0,4292489	0,2149890	0,7724600	0,7952670	0,8489878	0,0895778	0,3568776	0,6952164	0,5027068	0,1927084	0,8166986	0,1435587	0,7581686	0,4856398	0,0012469	0,6705224	0,2493214	0,5423824	0,9650297	0,1471294	0,2742981	0,8928711	0,9482193	0,9889217	0,0407551	0,2654099	0,8212118	0,8946807	0,0005053	0,0128300	0,3671222	0,5443139	0,0646410	0,9011185	0,4441781	0,1452147	0,3117279	0,3080622	0,3693800
560	0,3339079	1,0072361	0,1273234	0,8343476	0,0146580	0,0669834	0,7496885	0,0162894	0,5589952	0,6086699	0,5584640	0,9126186	0,7377262	0,0027427	0,6516637	0,2977520	0,6625353	0,7680126	0,8841881	0,1070255	0,9318716	0,9955303	0,9758248	0,0484624	0,4197276	0,4628434	0,2028822	0,8045139	0,8223991	0,8000055	0,0931853	0,3283781	0,6431586	0,5599028	0,1838182	0,8615106	0,1490944	0,8103850	0,4894343	0,0013673	0,6639038	0,2180108	0,5641338	0,8842417	0,1282248	0,2867523	0,9130192	0,9245217	0,9263835	0,0552374	0,2406824	0,8432182	0,9069193	0,0021965	0,0217113	0,3614162	0,6017949	0,0366988	0,9307694	0,4274079	0,1358597	0,3300293	0,2619134	0,3752277
580	0,3086585	1,0212709	0,0948065	0,8577179	0,0216527	0,0493067	0,7255534	0,0704283	0,4254293	0,5928539	0,5580066	0,9273542	0,7960400	0,0009036	0,6493112	0,2755253	0,6221904	0,8188316	0,5479636	0,1053211	0,9927109	0,8885439	0,9401101	0,0565281	0,4128561	0,3558638	0,1501876	0,7861352	0,8650566	0,8099286	0,2545896	0,4584550	0,6579150	0,2523469	0,1898869	0,8088483	0,1627918	0,5791657	0,4818716	0,0023936	0,7004959	0,2109193	0,5889999	0,8866067	0,1276823	0,2950644	0,8833374	0,9290949	0,9252633	0,0543813	0,3390053	0,8190367	0,9332463	0,0023761	0,0184413	0,3862254	0,4247370	0,0445576	0,7118455	0,3765409	0,1189558	0,4351470	0,2881938	0,4365385
600	0,3403856	0,9667080	0,0966831	0,8220601	0,0130230	0,0525551	0,7709103	0,1473365	0,3862156	0,5463151	0,5986578	0,8826787	0,7803118	0,0005041	0,5789447	0,2759207	0,5893411	0,8816742	0,3004972	0,1040179	0,8895029	0,8383893	0,9354999	0,0670371	0,4091878	0,2874319	0,1516679	0,7880180	0,8491141	0,8736511	0,2797612	0,5296029	0,6400633	0,1874518	0,2129784	0,8403057	0,1248667	0,4077133	0,4590927	0,0009044	0,7090348	0,2371513	0,5830350	0,7770302	0,1305940	0,3023567	0,9195635	0,8328197	1,0345672	0,0556363	0,3571803	0,7623114	0,9510105	0,0043765	0,0151085	0,3805345	0,3221052	0,0565414	0,5035754	0,3259124	0,1287921	0,5102278	0,3470971	0,5736049
620	0,3023471	0,9733347	0,1030019	0,8368595	0,0103995	0,0522812	0,7597792	0,1822414	0,3607147	0,6013275	0,5665104	0,9549536	0,7635275	0,0013489	0,6139130	0,2730427	0,4589875	0,9161663	0,1938280	0,1261084	0,8716169	0,7760925	1,0852243	0,0671127	0,5017038	0,2537440	0,1488520	0,8078017	0,8609022	0,8494971	0,3117690	0,5074813	0,6339111	0,1429779	0,1954205	0,7892916	0,1169802	0,2931127	0,4884624	0,0005392	0,7006339	0,2455288	0,5888672	0,7963859	0,1168546	0,3261420	0,8826622	0,8303876	0,9907369	0,0631052	0,3660208	0,7574622	0,9527260	0,0064359	0,0161792	0,4019235	0,2576275	0,0666483	0,4143833	0,3020152	0,1241400	0,5626168	0,2896769	0,6298289
640	0,3064497	0,9609121	0,0882957	0,8765520	0,0113672	0,0552688	0,7954052	0,1964572	0,3352270	0,6009654	0,6150832	0,9355466	0,8132446	0,0004807	0,5715360	0,2874646	0,3516831	0,8982071	0,1386317	0,1515077	0,9482037	0,6658780	0,9975225	0,0744564	0,5013326	0,2670435	0,1520776	0,8281237	0,7974693	0,8397069	0,3280439	0,5938632	0,5759237	0,1224491	0,2021042	0,7898153	0,0844627	0,2089491	0,4667078	0,0032080	0,7563448	0,1827207	0,5587378	0,8750409	0,1863145	0,3109701	0,8993144	0,8514634	1,0295180	0,0542917	0,3763830	0,6606069	0,9184905	0,0048628	0,0300004	0,3926030	0,2161114	0,0424808	0,2975965	0,3014036	0,1169005	0,5779254	0,2978327	0,6990397
660	0,2873770	0,9849778	0,0966658	0,9441095	0,0236133	0,0553430	0,7691324	0,2505121	0,3387530	0,5979527	0,6135624	0,8782575	0,8153736	0,0017515	0,5520299	0,2686483	0,3033657	1,0048910	0,1019793	0,1445541	0,8994718	0,6169899	0,9269291	0,0799170	0,4893351	0,2487685	0,1651875	0,8588954	0,8042571	0,7975940	0,3877082	0,5759402	0,4984637	0,1356449	0,2190353	0,7539439	0,0688590	0,1473598	0,4296064	0,0045139	0,8316689	0,1476615	0,5340017	0,8636414	0,1561125	0,2940258	0,8647959	0,8500450	0,9825322	0,0881332	0,4021889	0,7213851	0,9493487	0,0044339	0,0216792	0,3981395	0,1923944	0,0423313	0,2536445	0,2500229	0,1124434	0,5896657	0,3085040	0,7705703
680	0,2837124	0,9870516	0,1069943	0,9327876	0,0253872	0,0591018	0,7413639	0,2671132	0,3368324	0,6206970	0,6316240	0,9864743	0,8025195	0,0005694	0,6565442	0,3046591	0,2239827	1,0029791	0,0746617	0,1469816	0,9329662	0,5383773	0,9032977	0,0748922	0,4617888	0,2358540	0,1661364	0,8910222	0,7592901	0,7847184	0,3259242	0,6328148	0,4950094	0,1255610	0,2055095	0,7173795	0,0480826	0,1080872	0,4400866	0,0048006	0,9323235	0,1225358	0,5034733	0,9647986	0,1939253	0,3137618	0,8802759	0,8666232	0,9905298	0,1521653	0,4448703	0,7588580	0,9226588	0,0029702	0,0190726	0,3817303	0,1427609	0,0434443	0,2303982	0,2399497	0,0923149	0,6194083	0,3033873	0,7650055
700	0,3216513	0,9501463	0,1194738	0,8846291	0,0281618	0,0537872	0,7539146	0,2815067	0,3190016	0,5786065	0,6703752	0,9463575	0,8284583	0,0009003	0,6302778	0,2838598	0,1945779	0,9427639	0,0674954	0,1663272	0,9202913	0,4527266	0,9165103	0,0554156	0,4383381	0,2138125	0,1533008	0,8937980	0,7848988	0,7815210	0,3338926	0,5801182	0,5072519	0,1013755	0,2034621	0,7506116	0,0324841	0,0741600	0,5187574	0,0033871	0,9608859	0,0972120	0,4934414	0,9514940	0,1964634	0,2981132	0,8083932	0,8957921	0,9204808	0,2366146	0,4310901	0,8542517	0,8567213	0,0068981	0,0129111	0,3981167	0,1349894	0,0459058	0,1820923	0,2225632	0,1125809	0,6462438	0,2768029	0,7273924
720	0,2898534	1,0159699	0,1342181	0,8798742	0,0265414	0,0531581	0,7538781	0,3078265	0,3037778	0,5812440	0,6074076	0,9979985	0,8386537	0,0012505	0,5824197	0,3062580	0,1605860	0,9957578	0,0479052	0,1558611	0,9061734	0,4225471	0,8954979	0,0530099	0,4070944	0,2087352	0,1727517	0,8993507	0,7120295	0,8492721	0,3588917	0,5736518	0,5379462	0,0964247	0,1941914	0,7155670	0,0343156	0,0519936	0,5935681	0,0042809	0,9216977	0,0750235	0,4901292	0,9466423	0,1752157	0,3233489	0,7919480	0,8599236	0,9560122	0,2847249	0,4231637	0,8516185	0,9599742	0,0108273	0,0143213	0,4184952	0,1250110	0,0375626	0,1667403	0,2287672	0,1276021	0,6368150	0,2499327	0,7547163
740	0,2841364	1,0423316	0,1260077	0,9384253	0,0229357	0,0527937	0,7460350	0,2691332	0,2658470	0,5785679	0,5921108	0,9726678	0,7873297	0,0021136	0,5543899	0,2740519	0,1393130	0,9981187	0,0298207	0,1343050	0,9233510	0,3778784	0,9295859	0,0349096	0,4888987	0,1975992	0,1819079	0,7938167	0,6993575	0,8358862	0,3086587	0,4290663	0,6342106	0,0886171	0,2002509	0,7417384	0,0313196	0,0402759	0,6236603	0,0085588	0,9180145	0,0657918	0,5283080	0,9804763	0,1532055	0,2968605	0,8656059	0,8821008	1,0004446	0,3253614	0,4279600	0,8162109	0,9638479	0,0058772	0,0123767	0,4104171	0,1165909	0,0759822	0,1671697	0,2290651	0,1132817	0,6342794	0,2059208	0,7802326
760	0,2745062	0,9542181	0,1204098	0,9190960	0,0171791	0,0729694	0,8136474	0,2774425	0,2343869	0,6101314	0,6314784	0,9016552	0,8095941	0,0022696	0,5691808	0,2915166	0,1316655	0,9894357	0,0438350	0,1347703	0,9489291	0,2919602	0,9465367	0,0431427	0,5070105	0,2150781	0,1727892	0,7688666	0,6214657	0,7327276	0,2642930	0,4209951	0,5809828	0,1118773	0,1727509	0,7042692	0,0222453	0,0283747	0,5992083	0,0108531	0,8848983	0,0466087	0,5316146	0,9671912	0,1769426	0,3798050	0,8588026	0,9258340	1,0462892	0,2594307	0,3933745	0,8204829	0,9369730	0,0051006	0,0251455	0,3905090	0,1204146	0,0748610	0,1670211	0,1994972	0,0847143	0,6392953	0,1576259	0,7817968
780	0,3083972	1,0473057	0,1378562	0,8840939	0,0204234	0,0559436	0,8197326	0,3015306	0,2026604	0,5944320	0,5934607	0,9391539	0,7207563	0,0020734	0,5591372	0,2923200	0,1381262	0,9097381	0,0363974	0,1244412	0,9655322	0,2755894	0,8917076	0,0408768	0,4667368	0,2054102	0,1737364	0,7867344	0,6169908	0,6934066	0,2772622	0,4536811	0,6299753	0,1023075	0,2191648	0,7069442	0,0128451	0,0215081	0,5809115	0,0087568	0,9897023	0,0512406	0,4986301	0,9769843	0,1683428	0,3667671	0,8423700	0,8777828	0,9738868	0,2319973	0,4109079	0,8483287	0,9578599	0,0050351	0,0171801	0,3987371	0,1236033	0,0529077	0,1477667	0,1859327	0,0904398	0,6428980	0,1392897	0,8056601
800	0,2939102	1,0382738	0,1197851	0,9007440	0,0223496	0,0695829	0,7544655	0,2988509	0,2165844	0,5618787	0,4936606	0,9502370	0,6737966	0,0015643	0,6158599	0,2550140	0,1400421	0,9093554	0,0313701	0,1324577	0,9338778	0,2799488	0,9125161	0,0356764	0,4927798	0,2508546	0,1697193	0,6974245	0,6363137	0,6694002	0,2116467	0,4675603	0,6501227	0,1425058	0,2060984	0,7543818	0,0128818	0,0166021	0,6163781	0,0139702	0,9685139	0,0529702	0,4848595	0,9464452	0,1560433	0,3063327	0,8445875	0,8926249	0,9128440	0,2296205	0,4845000	0,8481301	0,8881183	0,0029527	0,0086963	0,3772693	0,1253927	0,0362311	0,1506555	0,2319170	0,0823808	0,6457119	0,1364047	0,7145022
820	0,2981765	1,0133530	0,1281031	0,9016817	0,0139632	0,0688484	0,7496814	0,2733043	0,2057410	0,5766391	0,6041992	0,9644383	0,7083510	0,0000551	0,6113430	0,2525330	0,1222225	0,8394487	0,0303989	0,1235111	0,9027719	0,2708047	0,9196928	0,0340832	0,5020625	0,2185722	0,1713038	0,6531691	0,6312699	0,6906110	0,1914422	0,4171775	0,7107937	0,1508003	0,2379923	0,7163995	0,0137985	0,0133302	0,5836172	0,0140828	0,9422906	0,0519921	0,4853477	0,8855567	0,1247005	0,2924389	0,8157826	0,8355295	0,8931742	0,2811010	0,4834140	0,7659477	0,8275534	0,0032019	0,0096319	0,4339234	0,1336566	0,0218481	0,1551231	0,2538728	0,0760336	0,6500451	0,1192945	0,7241093
840	0,3098952	1,0087457	0,1299610	0,9078588	0,0102260	0,0565620	0,7609512	0,2770755	0,1589269	0,6335918	0,5971643	0,9279789	0,7186072	0,0010480	0,5883835	0,3016217	0,1295526	0,8724302	0,0158617	0,1394118	0,8298327	0,2147779	0,9276354	0,0257283	0,4952200	0,2247898	0,1589483	0,6501523	0,6027854	0,7163400	0,2021995	0,4037073	0,7032512	0,0908631	0,2299035	0,7481593	0,0147521	0,0082504	0,6472989	0,0152275	0,9564036	0,0304593	0,4453904	0,9104106	0,1238424	0,2673968	0,7821607	0,9035721	0,8854421	0,3089847	0,4673919	0,7371210	0,7997542	0,0019703	0,0104893	0,4194770	0,1076564	0,0239652	0,1590912	0,2228117	0,0963010	0,5967108	0,1006636	0,7199526
860	0,2869497	0,9896876	0,1463664	0,9308936	0,0305053	0,0563281	0,7782873	0,2651714	0,1270280	0,6878175	0,6233024	0,9608876	0,7074084	0,0012846	0,5622210	0,2726807	0,1375477	0,9365669	0,0158622	0,1445406	0,7610427	0,2002712	0,9119507	0,0300285	0,4426885	0,2131997	0,1889379	0,6379529	0,6161454	0,6841432	0,1658553	0,4254818	0,6133290	0,0938051	0,1916870	0,7345764	0,0141438	0,0111645	0,6902180	0,0136384	0,9865435	0,0218732	0,4056695	0,9850493	0,1425588	0,2498971	0,7902571	0,8935681	0,9295289	0,3785501	0,4042532	0,7735056	0,8553893	0,0036616	0,0070703	0,4350058	0,1251985	0,0238821	0,1345163	0,2220443	0,0994510	0,6366881	0,1161406	0,7652158
880	0,2851034	1,0360318	0,1566375	0,9424726	0,0242143	0,0492604	0,7402148	0,2641979	0,0924945	0,6745701	0,6162658	0,9508840	0,7511861	0,0000000	0,5886359	0,2968200	0,1332737	0,8978065	0,0162989	0,1231961	0,7741670	0,1947762	0,9514087	0,0130741	0,4057117	0,2077449	0,1911161	0,6346543	0,6116295	0,6784880	0,1727027	0,4226571	0,5734665	0,1160436	0,1923411	0,6440009	0,0122451	0,0101796	0,6997399	0,0063399	0,9851715	0,0333429	0,4438761	1,0077337	0,1533446	0,2247631	0,7977087	0,9132936	0,9565701	0,3694021	0,4317268	0,7883489	0,9297258	0,0037696	0,0076474	0,4263047	0,1023882	0,0423347	0,1059744	0,1923296	0,1037748	0,6455949	0,1003784	0,7800166
900	0,2758297	1,0127331	0,1370607	0,9348200	0,0166678	0,0542748	0,7340258	0,2447603	0,0663522	0,5935395	0,6469175	0,8992546	0,8665571	0,0007447	0,5736253	0,2899666	0,1163032	0,9468242	0,0206402	0,1256222	0,7705529	0,2253492	0,9702617	0,0168219	0,4376400	0,2078678	0,1925237	0,6442940	0,6211483	0,6696037	0,1795395	0,4041069	0,5777689	0,1358299	0,1933543	0,6145460	0,0037618	0,0051398	0,6474936	0,0087922	0,9763890	0,0285404	0,4812285	0,9622752	0,1687950	0,2064301	0,8113625	0,8927994	0,9523757	0,2545840	0,4731577	0,7398381	0,9381441	0,0034246	0,0197717	0,4176316	0,1105752	0,0437693	0,1120444	0,1923539	0,0937429	0,6174106	0,0672229	0,7833019
920	0,2650878	0,9343549	0,1374213	0,9569420	0,0146627	0,0570232	0,7107278	0,2582078	0,0447292	0,6364968	0,6425705	0,8639738	0,8264103	0,0035513	0,5708642	0,3001212	0,1123193	0,9989622	0,0153917	0,1056071	0,7835684	0,2271143	0,9521264	0,0133469	0,4346628	0,2214320	0,1910572	0,6693453	0,5870050	0,6536964	0,1544787	0,3982806	0,6052768	0,1233812	0,1886264	0,5880493	0,0128354	0,0107092	0,6554234	0,0062722	0,9631879	0,0241970	0,4601337	0,9119158	0,1787113	0,2419932	0,7972603	0,8649849	0,9624858	0,2415142	0,5104327	0,7252198	0,8777673	0,0075071	0,0305834	0,3944301	0,1036446	0,0421401	0,1368232	0,1698421	0,1134335	0,6130225	0,0548947	0,8214289
940	0,2823319	0,9543075	0,1777336	0,9453388	0,0196619	0,0461404	0,6939172	0,2603316	0,0389190	0,6761128	0,6261580	0,9102804	0,8695567	0,0094110	0,6028070	0,2969702	0,1148806	0,9706244	0,0189573	0,1048034	0,8051535	0,2585834	0,9633042	0,0034117	0,4351700	0,2085860	0,1829488	0,6407734	0,6298937	0,5778194	0,1530576	0,4221378	0,4843488	0,1051706	0,1818187	0,5501594	0,0060953	0,0067988	0,6443156	0,0051247	0,9666359	0,0240400	0,5163372	0,8743743	0,1779294	0,2760800	0,8316760	0,8534336	0,9395282	0,2486550	0,4874588	0,7679581	0,9248865	0,0021933	0,0204085	0,4026386	0,1193309	0,0306984	0,1368377	0,1793589	0,1171367	0,6227300	0,0487356	0,8600435
960	0,2889586	1,0056814	0,1565213	0,9658862	0,0155521	0,0453792	0,6254676	0,2828038	0,0450214	0,6192238	0,6946854	1,0419633	0,8550912	0,0130755	0,5896416	0,2601859	0,1104518	0,9655897	0,0238815	0,1110758	0,7545717	0,3116873	0,9237748	0,0060812	0,4710413	0,2301389	0,2049717	0,6855081	0,6158124	0,6621082	0,1357957	0,4015479	0,5080520	0,1209512	0,1501505	0,6307298	0,0135735	0,0059991	0,5993711	0,0022081	0,9111178	0,0326379	0,5456168	0,8845242	0,1805665	0,2584642	0,8381897	0,8518654	0,9274294	0,2563740	0,4570624	0,7113794	0,8953709	0,0025101	0,0239939	0,4431889	0,1081324	0,0733172	0,1257533	0,1644770	0,1045358	0,6515638	0,0564964	0,8737139
980	0,3170576	1,0600680	0,1524209	0,9736123	0,0160057	0,0451146	0,6892402	0,2903461	0,0430446	0,6624578	0,7190762	1,0028923	0,8633412	0,0063940	0,6609749	0,2081849	0,1059491	0,9815144	0,0192998	0,1570656	0,7221900	0,2961955	0,8353517	0,0089960	0,4756465	0,2484073	0,2177239	0,6444164	0,6720393	0,6355159	0,1523678	0,3908683	0,4814177	0,1344379	0,1445744	0,5587198	0,0147372	0,0059604	0,6324364	0,0015366	0,9580690	0,0321990	0,4817658	0,8996153	0,1364997	0,2647965	0,8949517	0,9101440	0,9015664	0,3315780	0,4287749	0,6800778	0,9299592	0,0105523	0,0243790	0,4117500	0,1088763	0,0988262	0,1440453	0,1536833	0,0891820	0,6862145	0,0547295	0,8292823
1000	0,3255755	1,0220085	0,1618880	0,9607115	0,0116437	0,0578195	0,7294615	0,2900872	0,0447660	0,6455476	0,6911138	1,0888940	0,8322828	0,0056790	0,6208077	0,2232043	0,1000096	1,0070841	0,0225425	0,1333542	0,6781106	0,3144448	0,8167476	0,0196326	0,4965943	0,2463753	0,1993448	0,6276818	0,5398331	0,6171540	0,1502916	0,3721409	0,4976616	0,1403039	0,1545255	0,5326262	0,0116491	0,0086670	0,6549352	0,0041870	0,9856881	0,0446722	0,4731591	0,9341737	0,1328129	0,2667932	0,8879048	0,8415293	0,8809254	0,3110916	0,4162700	0,6944493	0,9734850	0,0090819	0,0302567	0,4501348	0,1099193	0,0905733	0,1497781	0,1779972	0,0980909	0,6789436	0,0624677	0,7816620
