"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
580	0,2702279	0,9682401	0,0750127	0,9707259	0,0153950	0,9093398	0,7327382	0,1901840	0,7136913	0,5872976	0,6799031	0,9717544	0,7836319	0,0099548	0,5269911	0,2059885	0,7125545	0,5981014	0,0166097	0,1361430	1,0094963	0,3602089	0,9058738	0,5002797	0,3800707	0,1655643	0,1343779	0,7173883	0,8311751	0,9821934	0,3121119	0,4137587	0,5814417	0,1117694	0,1915263	0,9315579	0,6921625	0,0190139	0,2871536	0,0043677	0,8614567	0,1789719	0,5480177	0,0739810	0,3289721	0,2827527	0,9946098	0,8067541	0,9021381	0,2225137	0,6664951	0,7689783	0,6041346	0,0109073	0,6682009	0,1711863	0,1600240	0,1223158	0,7393476	0,2180825	0,1061995	0,6358960	0,4083386	0,6421651
600	0,3072832	0,9128406	0,0953433	0,9668216	0,0204651	0,8798722	0,7306312	0,2075868	0,6422147	0,5823989	0,6552139	1,0201869	0,7837898	0,0153208	0,5340779	0,2667385	0,6057098	0,6019242	0,0209755	0,1454813	1,0182910	0,3585014	0,9097841	0,5028458	0,4152454	0,1857481	0,1837900	0,7024790	0,7795468	0,9040935	0,3333190	0,4736999	0,5281509	0,1086387	0,1978197	0,8442517	0,5758212	0,0181694	0,3111522	0,0084308	1,0146982	0,2077093	0,5824713	0,2039087	0,3050009	0,2429882	0,9012177	0,8234748	0,9459560	0,2179262	0,6692078	0,7875827	0,6536206	0,0066514	0,5747357	0,2405895	0,1641330	0,1070255	0,6586865	0,2220397	0,1299965	0,6575757	0,4001287	0,6225878
620	0,4166965	0,9618938	0,1235494	0,9502432	0,0209448	0,9096238	0,7663588	0,2207674	0,5730097	0,5785568	0,5706335	1,0254477	0,8110724	0,0138504	0,6202920	0,2639948	0,5372990	0,6475273	0,0147046	0,1294891	0,9565680	0,3377312	0,8465984	0,5033382	0,3751545	0,1838350	0,1783044	0,7288081	0,7616575	0,8753563	0,3346622	0,5092227	0,5463364	0,1088766	0,2090373	0,7997118	0,4929178	0,0132155	0,3759054	0,0052353	0,9395764	0,2224503	0,5216167	0,3395354	0,3036808	0,2906315	0,8940731	0,7997839	0,9944108	0,2356669	0,6914791	0,8066122	0,6288854	0,0063606	0,4933426	0,3312279	0,1684751	0,0834082	0,5868314	0,2133790	0,1265354	0,6818896	0,3667548	0,7211509
640	0,3912541	0,9586874	0,1048058	0,8682394	0,0214594	0,9531754	0,7292593	0,2406926	0,4484316	0,5715707	0,5141324	0,9382923	0,8257142	0,0060907	0,6166679	0,2538544	0,4503482	0,7113788	0,0205193	0,1493400	0,9582282	0,3241844	0,9046562	0,4540554	0,4554694	0,1723909	0,1705093	0,7350400	0,8465014	0,8606062	0,3550007	0,5521877	0,6470093	0,1025120	0,2366835	0,8034127	0,4314830	0,0206822	0,4372432	0,0040951	0,8814664	0,3193420	0,4877390	0,4511976	0,2653127	0,2726813	0,8530652	0,8239882	0,9352400	0,2342190	0,5860496	0,9050805	0,6464218	0,0075974	0,4147506	0,3476752	0,1611832	0,0666041	0,5439309	0,2230445	0,1119215	0,6620549	0,3529313	0,7073100
660	0,3493204	0,9991225	0,0937675	0,8518776	0,0225435	0,9760121	0,7186865	0,2582694	0,3828182	0,6188910	0,4511464	0,8812958	0,7718944	0,0089138	0,5784814	0,2942307	0,4078690	0,7369561	0,0427519	0,1244089	0,9793615	0,3306880	0,9513897	0,3968713	0,4887940	0,1629829	0,1929581	0,7620402	0,8516727	0,8208296	0,3470499	0,5418738	0,6542022	0,0954782	0,2720047	0,8489596	0,3366625	0,0241873	0,4637036	0,0031207	0,9809072	0,3109225	0,4406120	0,5513650	0,2420291	0,3042451	0,8651705	0,8332399	0,9576653	0,2434488	0,5766122	0,8893048	0,6537167	0,0078231	0,3346668	0,3676906	0,1538059	0,0317851	0,4896474	0,2542011	0,1103824	0,5983957	0,3391286	0,7088998
680	0,3463896	1,0152349	0,0778873	0,8145602	0,0179846	0,9205287	0,7668449	0,2593746	0,3404389	0,6154949	0,4728965	0,8725955	0,7350834	0,0050175	0,5807152	0,2904406	0,3526119	0,8234010	0,0258627	0,1504678	0,9509045	0,3551483	0,9681608	0,4384201	0,4920918	0,1401343	0,1866469	0,7939274	0,7607034	0,8494332	0,3266528	0,5777547	0,7130691	0,0992233	0,2086810	0,8472374	0,2239038	0,0151683	0,5334861	0,0066678	0,9402202	0,3216618	0,4850151	0,6347699	0,2165012	0,2726750	0,8944343	0,8906795	0,9841161	0,2308550	0,5757137	0,7730057	0,6303965	0,0039397	0,2430398	0,3805746	0,1252546	0,0458922	0,4297690	0,2966392	0,1315556	0,5507837	0,2891863	0,7033849
700	0,3482963	1,0398260	0,0909155	0,7865706	0,0191070	0,8413191	0,7235937	0,2541537	0,3529980	0,6566283	0,5308240	0,9031898	0,7465814	0,0020886	0,6302381	0,2586342	0,2803524	0,8228902	0,0318260	0,1465575	0,9407338	0,3177586	1,0537749	0,3813817	0,4102884	0,1669337	0,1877999	0,7832235	0,8546321	0,7885452	0,2606698	0,5707969	0,7135835	0,0912449	0,2382089	0,8436145	0,1692218	0,0169239	0,5123552	0,0054614	0,9812775	0,2305648	0,5003395	0,6702458	0,1914947	0,2566927	0,8941380	0,8933983	1,0905448	0,2767943	0,5244719	0,8074138	0,6500783	0,0107880	0,1974541	0,4073055	0,1281568	0,0385302	0,3709156	0,2753448	0,1224658	0,4680586	0,2800342	0,7326402
720	0,2840741	1,0521512	0,1242157	0,7832964	0,0216624	0,8195751	0,7117967	0,2322569	0,3792285	0,6605521	0,5809819	0,8844286	0,6958785	0,0021376	0,5966390	0,2591924	0,2369634	0,8694101	0,0275369	0,1626232	0,9981297	0,3058751	1,0342537	0,3372257	0,4782165	0,1766184	0,1735077	0,7297735	0,8563692	0,7745822	0,2489362	0,4944979	0,7608248	0,0883323	0,2229136	0,8530242	0,1063868	0,0021664	0,5227168	0,0155173	0,9903811	0,2374789	0,5696529	0,6765063	0,2001859	0,2588262	0,8191135	0,9728822	1,0430923	0,2938081	0,5345772	0,8302984	0,7561866	0,0074124	0,1589407	0,3423049	0,1007102	0,0371308	0,3921195	0,2725825	0,1063043	0,4520457	0,2158603	0,7632611
740	0,2696648	1,0374787	0,1136119	0,7950502	0,0134074	0,7987511	0,7417175	0,2703903	0,4078361	0,6920046	0,6044437	1,0331528	0,7172554	0,0056239	0,6050639	0,2672680	0,2104838	0,9181953	0,0216838	0,1896971	0,9534562	0,2713751	0,9889229	0,2632998	0,4804120	0,1666318	0,1628248	0,7156494	0,8116151	0,7603841	0,2436775	0,4516826	0,7002305	0,0707013	0,2089520	0,9108513	0,0895855	0,0151785	0,5920356	0,0237141	0,9723968	0,1885853	0,5255889	0,7768508	0,1831232	0,2761804	0,8367898	0,9078071	1,0874301	0,2897266	0,5400398	0,8626356	0,6941837	0,0083175	0,1154846	0,3501544	0,1482508	0,0379739	0,3353820	0,2730387	0,1032515	0,5062278	0,1702301	0,7821191
760	0,3061623	1,0462361	0,0987873	0,7873928	0,0194036	0,7853541	0,7545130	0,2760200	0,3683791	0,6781618	0,6064969	1,0782265	0,7627559	0,0033149	0,5513532	0,3163189	0,1841770	0,9229678	0,0302115	0,1711496	0,9712121	0,2279971	1,0067556	0,2045079	0,4740769	0,2215269	0,1871640	0,7087898	0,7850886	0,7115365	0,2487208	0,4663659	0,6466596	0,0779827	0,2032331	0,8839292	0,0731249	0,0166829	0,6573369	0,0191646	0,9763281	0,1330044	0,5033533	0,8177324	0,1651018	0,2708940	0,8162156	0,8788696	1,0988134	0,3204584	0,5298320	0,7712536	0,7562632	0,0040883	0,0885203	0,3307625	0,1913441	0,0465923	0,3043569	0,2956081	0,1107442	0,5784686	0,1372219	0,7460835
780	0,3007609	1,0680934	0,1607554	0,8004681	0,0226688	0,7493902	0,7385724	0,2589693	0,2914942	0,6930131	0,6804136	1,0427537	0,7745087	0,0015128	0,6516102	0,3432752	0,1507047	0,9449473	0,0363225	0,1782537	0,9553972	0,1831170	1,0476613	0,1757768	0,4771182	0,2124831	0,1738096	0,7161947	0,7274734	0,7167217	0,2108128	0,4458836	0,5889834	0,0789089	0,2463500	0,8572373	0,0483619	0,0122154	0,6756839	0,0218263	0,9649491	0,0770271	0,5455602	0,8282218	0,1759745	0,2925106	0,8014837	0,8692003	1,0737509	0,3648037	0,4891727	0,8252499	0,7891211	0,0019422	0,0659579	0,3570340	0,1690454	0,0492060	0,2537237	0,2796811	0,1055864	0,6539856	0,1229655	0,7580682
800	0,2989402	1,0653708	0,1456996	0,8028261	0,0255247	0,7568569	0,7451185	0,2412365	0,2673145	0,6557890	0,6499421	1,0333797	0,8205514	0,0020322	0,5850638	0,2948012	0,1726524	0,9722026	0,0300565	0,1650373	1,0119873	0,1892912	0,9642529	0,1339074	0,3970382	0,1982800	0,1651639	0,7237701	0,7170049	0,7140442	0,1925240	0,4262948	0,5745930	0,0724375	0,1754285	0,8724968	0,0440202	0,0084902	0,6553746	0,0108302	0,9423586	0,0599704	0,5042013	0,9120626	0,1592623	0,2828591	0,8002639	0,8854270	1,0779431	0,3809699	0,5046646	0,8490305	0,8191311	0,0051965	0,0513618	0,3496590	0,1205144	0,0408037	0,2395483	0,2896226	0,1518672	0,6576840	0,1000245	0,7396797
820	0,3183839	1,0089589	0,1441970	0,8404859	0,0166380	0,7073531	0,6974207	0,2718340	0,2771932	0,6245813	0,6284470	0,9692728	0,8202471	0,0009320	0,5945989	0,3035761	0,1631937	0,9657206	0,0270012	0,1520147	0,8953284	0,2532411	0,9464561	0,1113507	0,3840365	0,1906906	0,1987618	0,6900270	0,6524924	0,6729134	0,1660470	0,4074157	0,6538983	0,0778909	0,1795766	0,8908018	0,0450361	0,0080437	0,7148600	0,0128504	0,9136461	0,0552593	0,4957744	0,9470974	0,1592144	0,2691755	0,8728822	0,8948509	1,1283780	0,3840561	0,5186845	0,8118726	0,8199796	0,0013750	0,0483560	0,3682001	0,1202026	0,0558134	0,2452684	0,3065759	0,1183558	0,6290730	0,0932624	0,7371328
840	0,3213401	0,9940453	0,1548751	0,8300689	0,0173990	0,6483597	0,7459011	0,2505180	0,2729611	0,6094154	0,6102243	0,9770117	0,8086871	0,0025383	0,5787169	0,3212646	0,1658543	0,9797306	0,0264268	0,1290171	0,9156957	0,2552729	0,8988093	0,0813306	0,3623017	0,2398958	0,2133011	0,6604886	0,6466408	0,6543291	0,1793490	0,4349554	0,6862071	0,0855850	0,1548646	0,8276469	0,0334445	0,0049620	0,7037155	0,0101786	0,9521099	0,0514566	0,4886552	0,9623557	0,1803167	0,2959709	0,8398685	0,8829612	0,9795638	0,3968667	0,5138767	0,8355318	0,8482967	0,0112000	0,0333044	0,4058781	0,1489158	0,0588586	0,2037076	0,2804921	0,1048508	0,6331514	0,1030672	0,7519178
860	0,3428163	0,9883708	0,1142518	0,8451454	0,0261689	0,5992170	0,6999659	0,2867576	0,2486111	0,6185289	0,5212411	0,9311039	0,7996282	0,0018287	0,6222800	0,3510041	0,1354241	0,9952536	0,0252303	0,1288368	0,8694893	0,2430338	0,9108045	0,0796967	0,3987801	0,2564757	0,1974482	0,6388597	0,6303221	0,6261403	0,1957659	0,4476687	0,6323450	0,0955736	0,1951924	0,8020144	0,0230846	0,0094309	0,6585252	0,0012140	0,9199477	0,0498232	0,5175521	0,9729853	0,1772096	0,2917126	0,8800316	0,8740566	0,8485158	0,3898683	0,4961409	0,7972731	0,8114847	0,0105009	0,0307124	0,3971637	0,1555502	0,0678223	0,2319070	0,2940483	0,1206518	0,6535014	0,1000429	0,7393775
880	0,3530583	0,9526292	0,1480686	0,8778849	0,0212731	0,5372787	0,6784078	0,2681509	0,2463354	0,6125960	0,5115127	0,8492113	0,8389729	0,0012850	0,6967778	0,3249490	0,1223743	1,0276093	0,0188627	0,1412858	0,8386790	0,2473371	0,8497691	0,0529477	0,4005974	0,2183726	0,1995867	0,6038013	0,6607059	0,6194735	0,2001100	0,4363855	0,6648159	0,0962503	0,1845206	0,8192809	0,0264380	0,0129068	0,7415135	0,0000813	0,9563677	0,0497321	0,5195273	0,9878422	0,1464819	0,2683955	0,8368312	0,8720338	0,9070224	0,4129748	0,4872911	0,6969018	0,8299789	0,0079209	0,0277732	0,3620651	0,1199181	0,0442994	0,2180774	0,2854076	0,1183360	0,5614795	0,0879060	0,7216093
900	0,3103277	0,9030889	0,1452926	0,8269539	0,0202156	0,4732572	0,7176863	0,2521172	0,2192026	0,5646745	0,5046956	0,9720692	0,7830450	0,0022361	0,6479245	0,2928080	0,1177438	1,0201175	0,0211594	0,1286254	0,7888255	0,2467723	0,9686139	0,0333540	0,4928734	0,2358091	0,2011689	0,5822774	0,7194583	0,6204536	0,1764638	0,3650287	0,6857220	0,0942284	0,1765196	0,7709041	0,0288716	0,0053286	0,7658600	0,0068820	0,9738219	0,0391979	0,4948546	0,9726673	0,1677133	0,2826843	0,8085039	0,8709297	0,9124314	0,4060077	0,4717471	0,7343490	0,8535070	0,0115936	0,0330038	0,2994384	0,1316956	0,0459587	0,1854112	0,3146180	0,1174804	0,5527524	0,0704184	0,7264606
920	0,3010470	1,0383763	0,1715355	0,8502041	0,0151697	0,4374711	0,7699313	0,2306591	0,2010129	0,5398741	0,5396550	1,0223883	0,7734281	0,0008533	0,5895295	0,2710184	0,0851075	1,0211582	0,0224358	0,1235757	0,7841740	0,2920407	0,9364847	0,0317275	0,5146170	0,2149217	0,1885689	0,6267505	0,6661080	0,6059586	0,1631234	0,3381036	0,6947547	0,1055918	0,1945037	0,7762868	0,0208041	0,0110159	0,7347005	0,0107646	0,9936176	0,0302000	0,4527210	0,9151162	0,1508622	0,3370138	0,8127966	0,8674176	0,9792795	0,3790534	0,4024817	0,7429213	0,8608441	0,0100834	0,0376526	0,3178504	0,1228558	0,0481386	0,1993010	0,3523876	0,1176675	0,5419178	0,0673369	0,7600705
940	0,3006317	0,9827836	0,1289046	0,8569955	0,0075526	0,3787918	0,7766807	0,2316870	0,2023520	0,5830304	0,5717270	1,0476964	0,8236564	0,0013647	0,5875370	0,3022588	0,0885375	1,1111532	0,0130533	0,1143056	0,6987250	0,2337131	0,9685823	0,0269991	0,4917010	0,2125576	0,1848038	0,6067585	0,5638460	0,6196502	0,1181951	0,3653766	0,6248441	0,1119627	0,2097789	0,7546140	0,0118655	0,0155411	0,7293076	0,0065581	0,9646664	0,0329181	0,4784364	0,8969472	0,1608478	0,3798175	0,8543235	0,9243998	0,9740378	0,3536854	0,4311442	0,7391516	0,8308528	0,0146432	0,0278456	0,3616590	0,1264120	0,0351364	0,1713336	0,3357058	0,1261065	0,5503330	0,0466484	0,8338670
960	0,2807756	1,0071156	0,1170113	0,8093392	0,0135326	0,3839679	0,7249523	0,2114944	0,1834724	0,5800697	0,5802952	0,9947210	0,8257028	0,0022928	0,5924761	0,2754830	0,0837961	1,1231641	0,0072455	0,0923839	0,7148428	0,2560297	0,9590957	0,0200510	0,5023876	0,1900332	0,1751680	0,5940038	0,5634584	0,6275487	0,1086553	0,3794946	0,6050325	0,1125106	0,2357674	0,7156244	0,0162577	0,0236295	0,7277757	0,0097191	1,0095790	0,0321539	0,5542552	0,9077530	0,1489987	0,3023376	0,8554426	0,9538304	1,0549437	0,2806291	0,3801318	0,7370665	0,8470591	0,0124276	0,0340960	0,3443220	0,1189063	0,0342323	0,1694888	0,3048771	0,1442293	0,5777866	0,0488262	0,8854889
980	0,3137863	0,9860509	0,1152908	0,8318642	0,0042081	0,2980594	0,7483910	0,2064772	0,1625213	0,5792012	0,5903643	1,0094017	0,7389099	0,0008295	0,6256932	0,2935065	0,0962081	1,0718816	0,0069721	0,0826758	0,6996766	0,2643950	1,0375691	0,0225906	0,5162898	0,1931601	0,1735098	0,6450743	0,5721777	0,6724587	0,0870737	0,3910137	0,6159837	0,1216270	0,2231672	0,6940759	0,0170566	0,0186811	0,7124997	0,0123077	1,0022457	0,0435137	0,5508333	0,9831293	0,1513029	0,3133712	0,8376760	0,9163185	1,0256002	0,2448492	0,4192117	0,7136681	0,8396238	0,0070585	0,0285913	0,3497460	0,1197203	0,0225883	0,1617439	0,2790924	0,1110319	0,5715841	0,0441428	0,8519722
1000	0,2585691	1,0156486	0,1168061	0,8562934	0,0168152	0,2635661	0,7082967	0,2027234	0,1546536	0,6114973	0,5790116	0,9932591	0,8538758	0,0021155	0,5979111	0,3280338	0,0997630	1,0180295	0,0093145	0,0858783	0,6630262	0,2588259	0,9619210	0,0159058	0,5356938	0,1832145	0,1483174	0,6417841	0,5162812	0,6411016	0,0911149	0,3952164	0,6131625	0,1196111	0,2223783	0,7044298	0,0137291	0,0133913	0,6831662	0,0113277	0,9361836	0,0375080	0,5321649	0,9912282	0,1950939	0,3045971	0,8238904	0,9016285	1,0228201	0,2404179	0,4746930	0,6829301	0,8644338	0,0068991	0,0209946	0,3098966	0,1195888	0,0112362	0,1714155	0,2773975	0,1103684	0,6307594	0,0396320	0,8839207
1020	0,2734279	1,0514879	0,1448603	0,8718692	0,0151723	0,2243578	0,6753156	0,2246141	0,1325433	0,6142344	0,6351551	0,9515037	0,9272453	0,0017484	0,5461470	0,2855699	0,0967170	1,0284452	0,0167745	0,0935673	0,6328445	0,2935882	0,9928624	0,0157549	0,4862754	0,1878413	0,1687299	0,5858351	0,5894887	0,6132130	0,0927057	0,3954931	0,5621226	0,1108233	0,2492100	0,7083388	0,0101963	0,0146304	0,7202243	0,0003429	0,9665513	0,0335872	0,5451604	0,9891587	0,1978935	0,3165339	0,7951351	0,9084446	1,0391010	0,2367119	0,4083093	0,6970112	0,9497037	0,0057471	0,0190137	0,3739502	0,1307747	0,0230817	0,1790063	0,2724055	0,1070131	0,6587142	0,0337814	0,8881458
1040	0,2769301	1,0405708	0,1664549	0,8702483	0,0260115	0,1391727	0,7107232	0,2105148	0,1189412	0,6140173	0,6318201	0,9781592	0,9414079	0,0015970	0,4976513	0,2655280	0,1106921	1,1074160	0,0245299	0,1096211	0,6588514	0,3163523	0,9750241	0,0305206	0,5195547	0,2286550	0,1853318	0,6080047	0,5575764	0,5932644	0,0947134	0,3804907	0,5699419	0,0780700	0,2217582	0,6159173	0,0146930	0,0085688	0,7075358	0,0005697	0,9066969	0,0279876	0,5648374	0,9677694	0,1947063	0,3366964	0,8052899	0,8889100	0,9858088	0,2097439	0,4882152	0,7402320	0,9476678	0,0023783	0,0138129	0,3760574	0,1355736	0,0344413	0,1656226	0,2678713	0,0944624	0,7130897	0,0350219	0,8242139
1060	0,2715596	1,0575840	0,1509639	0,9322283	0,0152408	0,1374350	0,7661855	0,2387612	0,0756914	0,6796808	0,5852229	0,9027993	0,8992885	0,0003921	0,5499991	0,2896452	0,0889557	1,0482206	0,0143248	0,1214312	0,6586398	0,3166896	0,9636677	0,0275211	0,4919685	0,2691863	0,2135980	0,6043178	0,5573773	0,6092585	0,0946237	0,3651418	0,5370123	0,0963319	0,1818587	0,6160102	0,0230061	0,0056885	0,6598309	0,0000000	0,9530149	0,0219208	0,5554464	0,9167228	0,1570376	0,3485149	0,8176386	0,9388460	1,0316774	0,2357146	0,5963395	0,7254301	0,9549974	0,0011412	0,0157599	0,3980292	0,1281722	0,0465549	0,1568700	0,2430885	0,0665592	0,8059874	0,0440858	0,7542234
1080	0,2974217	1,0590266	0,1435756	0,9498013	0,0103121	0,1199074	0,8305081	0,2439911	0,0690591	0,6751843	0,5722810	0,9279927	0,8634214	0,0026207	0,5908018	0,3904706	0,0781636	1,0198100	0,0094440	0,1038359	0,6768117	0,2842838	0,9192282	0,0418915	0,4721763	0,2977557	0,2024487	0,6280401	0,5685383	0,7054129	0,0907001	0,3881118	0,5593372	0,0823445	0,1484095	0,5648936	0,0220973	0,0038232	0,7004454	0,0008478	0,8595460	0,0154815	0,5642016	0,9898316	0,1150842	0,3668831	0,8430603	0,9507938	1,0426136	0,2776586	0,5347659	0,7103224	0,9644544	0,0002244	0,0218497	0,4034229	0,1275709	0,0567028	0,1718601	0,2198553	0,0590605	0,7910708	0,0593165	0,6919779
1100	0,3058264	1,0221277	0,1429711	0,9346447	0,0077552	0,1183776	0,8031724	0,2372857	0,0697744	0,6791356	0,5465579	0,9167109	0,8141832	0,0016077	0,6096380	0,3688553	0,0962881	1,0262095	0,0146994	0,0871099	0,6867093	0,3353368	0,9198928	0,0266540	0,4479547	0,2702748	0,1782230	0,6820613	0,5979970	0,6891357	0,1078945	0,3762014	0,5704062	0,0691365	0,1484300	0,5178048	0,0125553	0,0044323	0,6789009	0,0030826	0,8872391	0,0251051	0,5891445	1,0197271	0,1345569	0,4533848	0,8125309	0,9405256	0,9882561	0,3265824	0,5018231	0,7694017	1,0051096	0,0010094	0,0152379	0,4053786	0,1615547	0,0562217	0,1552723	0,2062215	0,0758481	0,7311228	0,0436874	0,6561962

0	0,3487222	0,9968804	0,1205747	0,8984512	0,0213468	0,0851646	0,7745071	0,2985892	0,0353727	0,5870825	0,5623564	0,9087818	0,7857989	0,0162028	0,5987198	0,3141963	0,1066544	0,9556707	0,0264168	0,1232680	0,7448182	0,3437999	0,8971324	0,0316446	0,5336225	0,2418201	0,1917882	0,5688978	0,5378842	0,7182525	0,1174629	0,3648354	0,5992383	0,0865851	0,2129354	0,5767554	0,0021941	0,0104152	0,7482457	0,0048346	1,0845363	0,0343902	0,6066643	0,9995913	0,1575391	0,2991178	0,8314785	0,9928034	0,9855230	0,4273441	0,4877743	0,7629248	0,9842481	0,0016806	0,0174032	0,3877545	0,1287887	0,0691156	0,1735760	0,2575952	0,0758782	0,6312056	0,0504702	0,8587362
20	0,3284556	1,0831624	0,0781131	0,7786739	0,0316569	0,0693619	0,7746285	0,2493536	0,0409005	0,6062160	0,4573310	0,9198190	0,6306292	0,0018714	0,5787096	0,2790526	0,1484042	0,8879265	0,0105572	0,1189847	0,9113827	0,2265703	0,8152001	0,0574205	0,4362389	0,1939151	0,1585273	0,5775490	0,6173372	0,7564019	0,1312659	0,4050670	0,6199819	0,1427657	0,1455071	0,6241803	0,0616525	0,0282508	0,7662828	0,0131036	0,9357746	0,0524659	0,4350292	0,9850880	0,1379399	0,2057644	0,7949281	0,8618096	1,0168634	0,4018511	0,5321446	0,8674223	0,9493039	0,0074490	0,0557568	0,4348006	0,1011562	0,1754880	0,1764581	0,2992760	0,0658514	0,6853894	0,1317766	0,7597170
40	0,3207659	1,1250603	0,0601875	0,7708399	0,0799045	0,0897937	0,7722759	0,2495996	0,0384362	0,6239889	0,3548456	0,9368166	0,7210530	0,0025812	0,5097735	0,2950566	0,1575101	0,8505483	0,0240263	0,1568414	0,9944180	0,2336067	0,8433900	0,1369051	0,4964343	0,1680326	0,1528239	0,5102429	0,6221010	0,7476122	0,1521156	0,4120842	0,5946219	0,2156993	0,1502466	0,6626160	0,1896833	0,0559644	0,7361792	0,0373418	0,9489986	0,0330429	0,4631319	0,9996942	0,1389778	0,2135456	0,7719718	0,8753332	1,1295104	0,3316390	0,4511673	0,9408407	0,9368032	0,0059302	0,1731712	0,4056070	0,1073484	0,4439727	0,1646771	0,2886469	0,0762589	0,6644205	0,3214794	0,7321525
60	0,3300930	1,0847484	0,0366981	0,7802606	0,1117022	0,0931823	0,7584377	0,2473035	0,0453580	0,5869221	0,3081437	0,9422637	0,8273749	0,0037349	0,3797735	0,3329184	0,1685229	0,8765464	0,0552781	0,1405369	0,9835794	0,2279352	0,8180336	0,2099436	0,5601010	0,1742927	0,1781272	0,4301458	0,6053107	0,6907711	0,1781042	0,3597445	0,6086734	0,2141967	0,1274378	0,6797688	0,3470429	0,0795796	0,6700010	0,0844783	0,9771356	0,0517681	0,5594464	0,9340558	0,1709004	0,1973935	0,7981344	0,9293527	1,0888001	0,2966326	0,4738523	0,9996946	0,9468720	0,0117075	0,3164185	0,3847847	0,1003684	0,7016608	0,1402140	0,3016096	0,1187526	0,6222329	0,4756587	0,7135545
80	0,3111080	1,1620881	0,0364305	0,7778795	0,1764547	0,0661789	0,7553842	0,2332057	0,0453099	0,5612992	0,3007090	0,9360727	0,7950708	0,0060766	0,3578088	0,3818259	0,1473361	0,9560826	0,0414263	0,1413934	0,9918245	0,1930460	0,7990978	0,2826195	0,5573318	0,2371866	0,1596987	0,3597942	0,5833984	0,6991027	0,1864302	0,3466557	0,6402977	0,2967768	0,1589690	0,7141595	0,4162579	0,1228065	0,6561562	0,1111890	0,9562879	0,0600775	0,6382123	0,7208602	0,1826798	0,2124246	0,8168937	0,9191812	1,0661698	0,3248223	0,5224688	0,9851176	0,9504105	0,0191208	0,4388202	0,3916881	0,1084314	0,8820117	0,1281674	0,2775182	0,1055637	0,5721526	0,6420493	0,7456771
100	0,3278626	1,1760515	0,0519028	0,7858278	0,1582444	0,0707790	0,6908395	0,2502682	0,0361511	0,5926609	0,2985810	0,9640905	0,8163502	0,0068657	0,3643777	0,3699470	0,1444812	0,9892219	0,0290730	0,1284521	0,9693648	0,2158603	0,7288429	0,3322241	0,5141793	0,2263332	0,2083711	0,3288147	0,5586617	0,6741226	0,1786175	0,3813015	0,6465956	0,3056183	0,1829468	0,6906761	0,4737390	0,1506234	0,6396012	0,1156406	0,9710464	0,0624910	0,6965451	0,5704732	0,1918229	0,2334411	0,8381614	0,8634288	1,0368583	0,3191435	0,4907638	0,9731605	1,0214942	0,0319694	0,5887622	0,3996401	0,1031570	0,9263008	0,1161517	0,3231711	0,1109159	0,5696442	0,7605624	0,7227705
120	0,3096286	1,1003301	0,0503955	0,8143342	0,1729879	0,0777943	0,7310407	0,2487637	0,0368908	0,6264567	0,3025527	0,9618167	0,8353696	0,0055391	0,4308100	0,3938282	0,1238104	1,0169926	0,0406991	0,1375297	0,9553016	0,2295114	0,7100188	0,4153683	0,6011218	0,2671767	0,1876900	0,3363893	0,6226148	0,6724144	0,1415492	0,3957025	0,6119513	0,3221483	0,1734134	0,7454630	0,6279928	0,2001072	0,6463687	0,1440577	1,1151926	0,0419058	0,8186999	0,4329465	0,2073018	0,2804163	0,8089725	0,8400354	1,0222790	0,3152740	0,6010196	0,9192207	0,9829545	0,0364901	0,7028502	0,4719062	0,1274815	0,9436720	0,1303201	0,3064871	0,0962032	0,6681563	0,7875949	0,7207153
140	0,3258128	1,1035922	0,0450490	0,7583540	0,1989218	0,0563045	0,6754632	0,2458655	0,0600476	0,6073386	0,2759836	1,0075628	0,8057449	0,0046540	0,4604982	0,3498866	0,1125222	0,9391167	0,0356237	0,1189231	1,0659971	0,2165591	0,7403922	0,4489419	0,5506445	0,3083744	0,2140092	0,3093212	0,6817343	0,6565475	0,1671886	0,4466551	0,6069185	0,3094080	0,1424102	0,7052105	0,6278143	0,1952571	0,6602056	0,1287288	1,1007280	0,0541270	0,7994921	0,3539784	0,2074583	0,3533793	0,9008575	0,8353471	1,0032754	0,3151690	0,5584280	0,8560191	0,8840524	0,0799486	0,7921960	0,4265049	0,1145429	0,9894925	0,1583105	0,3082550	0,0717135	0,6342782	0,8581307	0,7331551
