"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
380	0,5056827	0,6082261	0,5219470	0,4992973	0,8826838	0,5147947	0,4851275	0,7936433	0,5458189	0,4156470	0,4653360	0,5135049	0,5787661	0,3166783	0,7404722	0,8244537	0,3163110	0,8577940	0,1824269	0,0054086	0,4268983	0,4227813	0,0828132	0,0957177	0,8957031	0,7051615	0,1629422	0,5309547	0,0575334	0,2066061	0,3462757	0,0674009	0,6715800	0,4031111	0,4414715	0,0544148	0,6160975	0,5666087	0,9712159	0,5829659	0,7798697	0,5969909	0,9101671	0,4114618	0,6682042	0,5744152	0,4593694	1,0467687	0,4324355	1,0322818	0,9466441	0,6236454	0,8936877	0,2583393	1,0401304	0,2123637	0,5182440	0,5004177	0,0332544	1,0255398	0,5910422	0,8252664	0,8475274	0,3095137
400	0,4713176	0,5598284	0,5503912	0,5070478	0,8636011	0,5343073	0,4667907	0,7369199	0,5686769	0,3576497	0,4526140	0,5321681	0,6280197	0,3350278	0,7327727	0,7753350	0,3348917	0,7825474	0,2228917	0,0078228	0,4182067	0,4264506	0,0906204	0,1016275	0,9157599	0,7211053	0,1627641	0,5213210	0,0651006	0,1774837	0,3635460	0,0460356	0,6624583	0,3401924	0,4291374	0,0637892	0,6321468	0,5881721	0,9264034	0,5653101	0,7883277	0,6063139	0,9369164	0,3621763	0,6991418	0,6803928	0,4163422	1,0031079	0,4542608	0,9559537	0,9622892	0,6072289	0,9248731	0,2899616	1,0046589	0,2993611	0,5569364	0,5466748	0,0524019	0,9738162	0,6023403	0,9035714	0,8121951	0,3087962
420	0,4979270	0,5500700	0,5968468	0,4742477	0,8660220	0,4888565	0,4849127	0,7303685	0,5653394	0,3237558	0,4382632	0,5412776	0,6315324	0,3477162	0,7619630	0,7418147	0,3080274	0,7850047	0,1895268	0,0128737	0,3818737	0,3936475	0,1358786	0,0858964	0,8841776	0,6901234	0,1332118	0,4741664	0,0772041	0,1887172	0,3861431	0,0306905	0,6387852	0,3853766	0,4214874	0,0502636	0,5662472	0,6084645	0,9657801	0,5831997	0,7926951	0,5490829	0,8988550	0,2987216	0,6118112	0,6740285	0,4058935	1,1068996	0,4612744	0,9045031	0,8712410	0,5156252	0,9500277	0,3016565	0,9818939	0,3299101	0,5801336	0,5311290	0,0538247	0,9273334	0,5479298	0,8381342	0,8729281	0,2942817
440	0,5231258	0,5082959	0,5413312	0,4308981	0,8537097	0,5203722	0,4506060	0,7593282	0,5417383	0,3175134	0,4758171	0,5804970	0,6275622	0,2972420	0,7130658	0,7387143	0,3221110	0,7935618	0,1918097	0,0078495	0,3563946	0,4032154	0,1235605	0,0813561	0,8764155	0,7117865	0,1127259	0,4794565	0,0943842	0,2250783	0,3666491	0,0202066	0,5782094	0,3908997	0,4047337	0,0446786	0,5569324	0,6038251	0,9781979	0,5475309	0,8379947	0,5774512	0,9369837	0,2763874	0,6757516	0,6555074	0,4100736	1,1409313	0,4701125	0,9396896	0,8546730	0,4165949	0,8451467	0,3196974	0,8983883	0,2871704	0,5729636	0,5394127	0,0642665	1,0076278	0,5589596	0,8898075	0,8863134	0,3012706
460	0,5539585	0,5221101	0,6065229	0,3943656	0,8079647	0,5420768	0,4133252	0,7913393	0,5175017	0,2790436	0,5095465	0,5392549	0,6476771	0,3016807	0,7057952	0,7325182	0,2964726	0,7787603	0,2115548	0,0055972	0,3549007	0,4421451	0,1091371	0,0792640	0,8780657	0,7426198	0,0961996	0,5143920	0,0884121	0,2644642	0,4159860	0,0238775	0,5699129	0,4051973	0,4293754	0,0540235	0,6017027	0,6124888	0,9872880	0,5080917	0,8124071	0,5161140	1,0215948	0,3090600	0,6005047	0,5799480	0,4539445	1,0846512	0,5047230	0,9283437	0,8563259	0,4337602	0,8778383	0,3712414	0,9505563	0,3030227	0,5457863	0,4959626	0,0578866	0,9941941	0,4911925	0,8488843	0,9276561	0,3293771
480	0,5155991	0,6011354	0,5565851	0,4092542	0,7830826	0,5602531	0,4638582	0,8009295	0,5518764	0,2590866	0,4820673	0,4821914	0,5879982	0,3067521	0,6904618	0,7203988	0,2829941	0,8121694	0,2070817	0,0034062	0,3508681	0,4142987	0,0986835	0,0688455	0,8694554	0,7332351	0,0941695	0,5225641	0,0863008	0,2673493	0,4016122	0,0326636	0,5677185	0,3921349	0,4481354	0,0623324	0,6170199	0,6610889	1,0392705	0,5089649	0,7873220	0,5416531	1,0385028	0,3535303	0,6141652	0,5618770	0,4219951	0,9954133	0,4506723	0,8976996	0,8830654	0,4823174	0,9078393	0,3589868	0,9400520	0,2873985	0,5330280	0,5008263	0,0749133	0,9859519	0,4890548	0,8149850	0,9129991	0,2832882
500	0,5260504	0,5775709	0,5499798	0,3771459	0,7979977	0,5662028	0,4355722	0,7891326	0,5464350	0,2674611	0,4890225	0,5035873	0,6057604	0,2704808	0,6667490	0,7068908	0,3061178	0,8433977	0,2033998	0,0020168	0,3634455	0,3944619	0,0862128	0,0527171	0,8935938	0,7482060	0,1142177	0,5653899	0,1018168	0,2797830	0,4610901	0,0319462	0,6242026	0,3570220	0,4562093	0,0533461	0,6176935	0,6027993	1,0721976	0,4724647	0,8025707	0,4939182	1,0312911	0,3407498	0,6544866	0,5603414	0,3883364	0,9127840	0,4525294	1,0406855	0,8353843	0,5078386	0,9135775	0,3902238	0,9274473	0,2871611	0,5384948	0,5909620	0,0616763	0,9186510	0,5160088	0,8649313	0,9036758	0,2980107
520	0,5059134	0,5727802	0,4925591	0,4042755	0,8370130	0,5425619	0,4532392	0,7418762	0,5241456	0,2392799	0,5767005	0,5151726	0,6284570	0,2235668	0,6800042	0,7804165	0,3177389	0,8336321	0,2039760	0,0092867	0,3729400	0,4098244	0,0837618	0,0935759	0,8243424	0,7386716	0,1293502	0,5237166	0,1154990	0,2440104	0,4468219	0,0282248	0,6235313	0,3123689	0,4089726	0,0520145	0,6041561	0,5523982	0,9518286	0,5068170	0,7749417	0,5571772	1,0034254	0,3564445	0,5930769	0,6185068	0,4047842	0,8958707	0,4659635	0,9954814	0,8510384	0,4410076	0,9683770	0,3965859	0,9822852	0,3124437	0,5309102	0,6000459	0,0542892	0,8829627	0,4636692	0,9504435	0,8021257	0,3396125
540	0,5115039	0,6364633	0,4927935	0,4203779	0,8466030	0,6130700	0,4894748	0,7143620	0,5313875	0,2714331	0,5251779	0,5312320	0,6474654	0,2665768	0,7205839	0,8330768	0,3042482	0,8606482	0,2093280	0,0089744	0,3839536	0,3568388	0,0765372	0,1056529	0,8231689	0,7427291	0,1188854	0,5313507	0,0976654	0,2383312	0,4619283	0,0325110	0,6371598	0,3356229	0,4054337	0,0641101	0,6260169	0,6188285	0,9212849	0,5394946	0,7587658	0,5662961	1,0500490	0,3338411	0,5622337	0,6063747	0,4120329	0,8981999	0,4956272	1,0153509	0,8821498	0,4079200	0,8564145	0,3841926	0,9832564	0,3009313	0,5649605	0,5589882	0,0599323	0,9167742	0,4709378	0,9570990	0,8074763	0,3333416
560	0,5174064	0,6675229	0,4630758	0,4849275	0,9124667	0,6556778	0,4833080	0,7694919	0,5470385	0,3306337	0,5330525	0,5912999	0,6533858	0,2746615	0,7268710	0,7143773	0,3228609	0,8693486	0,1999797	0,0076035	0,4008140	0,3509992	0,0892609	0,0919744	0,7969550	0,8052487	0,1537415	0,5425275	0,0888100	0,2336201	0,4675517	0,0367466	0,5931097	0,3175281	0,3792247	0,0583747	0,6485480	0,6870969	0,9188272	0,5458584	0,7426620	0,6376036	0,9103028	0,2829934	0,6396662	0,6133854	0,4141428	0,9378512	0,4840257	0,9009588	0,8606497	0,3934000	0,8327093	0,3773909	0,9051843	0,3446347	0,6242660	0,5720544	0,0715132	0,9313129	0,5697541	0,9004751	0,9192255	0,3468979
580	0,5061063	0,6422214	0,4329091	0,5564004	0,9233831	0,6681020	0,5005732	0,7225073	0,5474494	0,3808089	0,4895936	0,5605833	0,6451537	0,3263676	0,6744131	0,7358222	0,3565963	0,8416362	0,1915380	0,0080691	0,3763448	0,3595916	0,0879202	0,1046402	0,8183176	0,8323810	0,2153454	0,5998324	0,0850967	0,2665277	0,4961844	0,0518952	0,5678204	0,2996132	0,3462026	0,0608096	0,6318384	0,6857550	0,8973408	0,5748292	0,7504644	0,5914908	0,8560608	0,2871806	0,6501464	0,6541468	0,4487935	0,9806567	0,4633398	0,9389848	0,8963682	0,4419879	0,7968476	0,3983720	0,9075937	0,3315977	0,5974820	0,5487990	0,1261099	0,9082578	0,5651435	0,9399246	0,9179567	0,3950963
600	0,4876734	0,6572339	0,5304907	0,5881444	0,8805905	0,6160877	0,4839029	0,7215159	0,5195668	0,3553137	0,3327542	0,5467274	0,6267406	0,2771605	0,6681102	0,7085755	0,3911552	0,8459901	0,1680713	0,0041268	0,3565536	0,3119910	0,1022265	0,1046535	0,8035502	0,7789763	0,3855290	0,6178011	0,0743403	0,3546896	0,4680993	0,0508662	0,5450215	0,3168475	0,3527100	0,0668422	0,6509349	0,6817240	0,9378043	0,5898279	0,7077901	0,5713146	0,9595710	0,2676826	0,5081197	0,6798932	0,4406944	0,9657091	0,4710357	0,8856812	0,9412938	0,4923109	0,8462853	0,3326407	0,8942532	0,3081807	0,5027112	0,5388730	0,2608531	1,0030486	0,6107163	0,9201405	0,8939538	0,4222587
620	0,5636471	0,5843482	0,4773166	0,5587364	0,8954360	0,5894378	0,4771941	0,7237714	0,4716029	0,3561990	0,3578428	0,5893847	0,6654181	0,2508718	0,7106276	0,6913849	0,4872563	0,8416183	0,1424997	0,0100025	0,3807707	0,2935222	0,1013156	0,1236843	0,7967986	0,7829569	0,5229371	0,6414240	0,0786584	0,3609679	0,4514768	0,0379535	0,5551467	0,3109643	0,3547424	0,0579212	0,6298644	0,6571824	0,8764611	0,5524373	0,7440851	0,4681037	0,9207152	0,3008825	0,4474197	0,6448280	0,4393207	1,0232537	0,4543261	0,8904832	0,9109853	0,4170720	0,8866979	0,3161576	0,8899969	0,2623918	0,4332863	0,5338993	0,3916490	0,9259433	0,6124997	0,9466801	0,8539379	0,4903089
640	0,6425641	0,6150971	0,5025306	0,5281531	0,8205056	0,5254034	0,4349936	0,7951380	0,4782029	0,4270201	0,3123811	0,5855868	0,6372795	0,2481903	0,7315478	0,6858089	0,4839657	0,8084641	0,1132503	0,0103919	0,3588907	0,2935783	0,0893352	0,1386009	0,7683495	0,8309242	0,6184503	0,5388334	0,0786549	0,3377873	0,4473850	0,0383130	0,5313412	0,3722333	0,3192080	0,0702335	0,6584080	0,7193114	0,9978259	0,5314936	0,8484159	0,4285204	0,9754905	0,3141622	0,3699144	0,5744388	0,3601117	0,9927546	0,4426118	0,8661054	0,9215451	0,3730876	0,8470303	0,2966358	0,9441873	0,2337539	0,3957002	0,5291309	0,4973431	0,8538002	0,6415958	0,9522004	0,8435134	0,5775445
660	0,6312378	0,6408654	0,4950288	0,4619511	0,7942020	0,5876999	0,4106459	0,7702619	0,5036219	0,4096005	0,2395551	0,5795072	0,6402373	0,2649837	0,7132620	0,7078010	0,5323127	0,8146571	0,0903026	0,0124106	0,3500164	0,2512249	0,0936684	0,1276222	0,7985583	0,8464564	0,6931381	0,5652970	0,0718716	0,3157344	0,4348194	0,0247746	0,5416943	0,3519607	0,3712660	0,0619920	0,6948003	0,7581194	1,0125227	0,4587615	0,8361355	0,3535045	0,9572511	0,3070535	0,3318510	0,5678766	0,3115044	0,9295819	0,4465889	0,7826508	0,9116370	0,3521850	0,7923803	0,2881971	0,9499652	0,2920781	0,3653557	0,5435162	0,5290061	0,8547556	0,5291225	0,9237781	0,8079715	0,5509902
680	0,6382937	0,6786862	0,5015621	0,4245160	0,7611368	0,5916155	0,4291455	0,7682325	0,5276354	0,4084434	0,1982705	0,5737370	0,6273197	0,2840903	0,7048032	0,7639514	0,6265170	0,7862577	0,0634633	0,0088043	0,3281656	0,3732539	0,0762891	0,1034708	0,7940737	0,8177429	0,6874466	0,5549413	0,0697172	0,2896322	0,4322331	0,0142068	0,5795973	0,3881503	0,3783179	0,0520801	0,6663693	0,7203755	0,9537085	0,3750512	0,8556416	0,3214902	0,9768505	0,2960655	0,2512702	0,5985818	0,3122606	0,9810605	0,3983493	0,7555089	0,8866875	0,3208530	0,7459378	0,3039973	0,9336631	0,2678879	0,3185560	0,5508490	0,4938455	0,9668325	0,5032871	0,8919021	0,7471744	0,4820778
700	0,5882668	0,7206744	0,4941204	0,4179502	0,7222479	0,6277262	0,4538418	0,7547756	0,5135482	0,4703396	0,1673775	0,5777885	0,6688541	0,2896268	0,7190555	0,6460062	0,6249511	0,6704192	0,0231422	0,0099980	0,3224869	0,3389869	0,0618761	0,1039503	0,7565234	0,7974860	0,7750943	0,5486212	0,0745206	0,3103775	0,3894779	0,0076464	0,5515321	0,4496166	0,3733336	0,0418916	0,5654566	0,7124078	0,9431210	0,3365124	0,8788093	0,2828738	1,0099849	0,2804191	0,1925054	0,5850806	0,2536928	0,9828235	0,3850009	0,7129982	0,8573283	0,2716259	0,7390893	0,3215172	0,9484985	0,3129292	0,2834922	0,5593185	0,5769910	0,9990643	0,5659818	0,8954408	0,7317797	0,4057286
720	0,5766851	0,7116398	0,4926651	0,4368520	0,7753331	0,6632489	0,4669640	0,7302289	0,5160231	0,4834486	0,1712358	0,5554419	0,6194255	0,3109763	0,7286335	0,6918779	0,6252403	0,6738212	0,0176486	0,0028053	0,3104377	0,3772909	0,0639333	0,1081234	0,7438207	0,7552267	0,7988648	0,5698831	0,0824628	0,2961457	0,3598864	0,0058488	0,5426297	0,3714554	0,3994557	0,0421203	0,4956084	0,7254468	0,9493243	0,3311609	0,7547529	0,2719393	1,0277089	0,2217674	0,1682975	0,5730468	0,2039177	0,9740784	0,3468140	0,6564100	0,8029218	0,2222694	0,7601838	0,3210892	0,9451461	0,3015720	0,2608166	0,6238986	0,6632991	0,9447418	0,5496147	0,8077348	0,7063534	0,3501543
740	0,5772161	0,7015807	0,5033399	0,4080893	0,7830250	0,6369497	0,4750753	0,7823139	0,5255457	0,4965395	0,1966898	0,5601809	0,5832173	0,3212368	0,7164779	0,7193254	0,6018099	0,7004375	0,0206931	0,0007060	0,2526320	0,4154262	0,0771425	0,1234626	0,7156977	0,7994128	0,7748406	0,5706571	0,0920216	0,2332729	0,3643713	0,0055860	0,5691260	0,4182983	0,3642360	0,0486720	0,4529763	0,6907067	1,0354238	0,3268607	0,7529340	0,2406578	0,9166787	0,1592868	0,1363940	0,5746152	0,1283380	1,0018083	0,3629820	0,6127167	0,8160299	0,2453290	0,7779039	0,2736195	0,9439363	0,2725134	0,2619365	0,6510877	0,6503041	1,0066351	0,4928919	0,8621074	0,7270209	0,3232312
760	0,5579784	0,6889130	0,4687476	0,4284103	0,7965051	0,5986080	0,4308986	0,7224730	0,5094597	0,4816275	0,1797020	0,6367666	0,5752273	0,2653104	0,7466339	0,7934977	0,5806942	0,7237514	0,0167171	0,0051386	0,1986315	0,3548712	0,0744925	0,1180841	0,7514182	0,7879931	0,8076507	0,5877174	0,0951505	0,2636086	0,3719705	0,0040200	0,5664822	0,3798651	0,3638615	0,0498304	0,5061988	0,6478995	1,0968755	0,3146556	0,7275161	0,2243390	0,9130052	0,1458499	0,1478815	0,5941177	0,0897033	1,0437267	0,3435632	0,6392047	0,8470139	0,2718289	0,8210275	0,2888985	0,8873407	0,2277698	0,2494289	0,5984750	0,6636191	1,0304098	0,3908985	0,8051457	0,7576292	0,3761860
780	0,6198497	0,6862453	0,4670308	0,4124982	0,7756504	0,5690736	0,4559632	0,7077290	0,5203272	0,5295523	0,1930974	0,5857815	0,5876810	0,2443124	0,7276558	0,7609688	0,6030977	0,6851928	0,0094522	0,0060826	0,2130118	0,3092254	0,0627839	0,1664687	0,7917968	0,7494147	0,8055313	0,5187012	0,1079377	0,2750916	0,3753098	0,0047773	0,5218781	0,3783495	0,3682213	0,0485633	0,4690369	0,6739178	1,0898820	0,2912010	0,7794226	0,2272121	1,0145979	0,1347387	0,1670297	0,6017693	0,0988053	1,0301317	0,3597775	0,6323201	0,8322408	0,2346429	0,7336626	0,2785273	0,9157183	0,2232968	0,2582536	0,5683765	0,6604428	1,0149217	0,3892950	0,8688212	0,7566569	0,3896220
800	0,6378333	0,6979030	0,4936640	0,4124996	0,7877083	0,5736384	0,4442594	0,6482174	0,5635676	0,5417984	0,2179871	0,5349572	0,5849792	0,2787615	0,7071106	0,8147701	0,6258976	0,6890662	0,0063963	0,0068612	0,2095895	0,3310527	0,0774568	0,1573644	0,7971567	0,7027168	0,8639654	0,4902734	0,1028225	0,2327497	0,3881085	0,0061001	0,5465580	0,3323572	0,3587852	0,0486919	0,4789634	0,6181486	1,1445924	0,2545199	0,7884144	0,2377866	0,9374298	0,1515193	0,1611466	0,5707799	0,1315146	1,0138396	0,3475212	0,5183822	0,8712489	0,2105867	0,7586990	0,2916755	0,9297972	0,2159877	0,2773709	0,5524024	0,6568059	1,0549881	0,4274893	0,8758760	0,6986400	0,3995721
820	0,5852567	0,6903710	0,4825918	0,4652603	0,8494696	0,5631679	0,4624584	0,6236499	0,5402012	0,5300263	0,2142325	0,4922289	0,5942930	0,2813096	0,6943988	0,8649498	0,5749424	0,7195938	0,0056146	0,0055541	0,2006723	0,3126006	0,0624563	0,1695850	0,8057979	0,6691054	0,8803417	0,4372538	0,0960599	0,2258460	0,3580067	0,0050262	0,5435311	0,3851167	0,3682553	0,0649165	0,4549441	0,6050729	1,0632206	0,3000340	0,7666791	0,2008655	0,9937667	0,1360510	0,1655876	0,5544015	0,1228561	1,0122359	0,3927780	0,5219782	0,8581618	0,2193368	0,7695661	0,2833187	0,8541116	0,2281617	0,2633126	0,5241897	0,5998152	1,0388378	0,3499930	0,8096009	0,6988525	0,3784507
840	0,6665573	0,5982901	0,4490641	0,4815739	0,8374072	0,5993639	0,4863027	0,6122609	0,5173499	0,5449111	0,2047382	0,5280770	0,5684955	0,2732187	0,7719728	0,8046803	0,5320944	0,7748169	0,0094868	0,0069877	0,1925680	0,3203544	0,0607720	0,1577277	0,7347841	0,7072468	0,9401727	0,3664158	0,1125416	0,2294289	0,3493616	0,0041488	0,6070007	0,4307845	0,3250146	0,0469946	0,4623590	0,5795752	1,1154311	0,2850044	0,7169203	0,1996721	1,0529711	0,1874808	0,1916968	0,5542131	0,1108879	1,0009329	0,3797285	0,5289482	0,8721209	0,2082614	0,7861752	0,2823738	0,7993482	0,2618461	0,2473269	0,5468606	0,5635373	1,0375474	0,3378391	0,9314595	0,6892908	0,3556202
860	0,5676592	0,6367280	0,4425116	0,4464642	0,8337401	0,6587256	0,5103221	0,6773381	0,5363752	0,4572163	0,2056920	0,5879519	0,5551416	0,2912548	0,7662266	0,7423924	0,5871719	0,7539068	0,0066654	0,0063007	0,1878897	0,3513885	0,0722599	0,1520179	0,6604666	0,7557431	0,9257768	0,3511982	0,1017166	0,2087752	0,3678696	0,0053319	0,6057389	0,4577988	0,3240458	0,0345240	0,4763946	0,5468372	1,0966856	0,3002452	0,7744674	0,1798529	1,0935969	0,1690608	0,1782366	0,6000502	0,1171652	0,9935380	0,4067129	0,5658147	0,7546211	0,2178438	0,7923217	0,2508779	0,9092803	0,2674680	0,2248711	0,5210288	0,5532825	0,9829753	0,3634347	0,8938593	0,6834420	0,4181763
880	0,6061716	0,6090621	0,4583999	0,4370229	0,9308869	0,6001896	0,5483079	0,7314130	0,5738314	0,4803807	0,2085182	0,5937299	0,5282484	0,3068217	0,7755030	0,7048961	0,5892099	0,7506403	0,0065982	0,0051902	0,1959131	0,3757005	0,0872093	0,1228230	0,7237681	0,7275332	0,8761981	0,3617981	0,0832771	0,2553469	0,3426638	0,0076857	0,5553689	0,4630641	0,3637135	0,0292342	0,5107099	0,5489995	1,0448619	0,3218907	0,7389894	0,2021312	1,0557602	0,2021072	0,1527771	0,5777984	0,1117784	1,0338363	0,4052423	0,5595278	0,8182572	0,1895451	0,8116764	0,2441787	0,9080975	0,2557893	0,2183772	0,4456521	0,5519158	1,0274952	0,4307407	0,9069555	0,7112192	0,4029918
900	0,6153721	0,6173808	0,5229844	0,4554684	0,9804793	0,5382927	0,5431090	0,7285946	0,4823441	0,5171985	0,2266604	0,5651306	0,5836925	0,2881568	0,7240091	0,6972036	0,6234584	0,7559207	0,0084136	0,0042506	0,2407903	0,2861741	0,0502343	0,1278224	0,7684858	0,7003650	0,8398440	0,3485227	0,1027118	0,2247514	0,3641825	0,0058995	0,5850537	0,4048960	0,3779867	0,0351058	0,5013912	0,5000558	1,0099097	0,3255833	0,7339256	0,1758121	1,0012672	0,2078143	0,1524683	0,6352523	0,1342512	1,0304017	0,4072473	0,6579106	0,8191665	0,1839548	0,7817113	0,2092634	0,9375508	0,2266394	0,2243034	0,4585138	0,5900385	1,0881268	0,4091742	0,8899645	0,7143001	0,4203816
920	0,6217724	0,5809125	0,5206714	0,3806126	0,8583360	0,5364011	0,5077055	0,7942821	0,4821412	0,4826950	0,2370874	0,5163496	0,6314297	0,2877419	0,6808489	0,6941042	0,6065767	0,7465433	0,0068187	0,0044293	0,2107107	0,2714023	0,0493979	0,1304386	0,8174079	0,7080630	0,8149021	0,3736867	0,0746069	0,2342107	0,3389689	0,0028648	0,5816805	0,3686104	0,3326152	0,0158683	0,4752672	0,5513914	0,9736131	0,3072814	0,7154614	0,1815447	1,0351922	0,2024802	0,1671950	0,6257557	0,1386279	1,0445077	0,3643107	0,7620648	0,8010311	0,2068524	0,7870132	0,2027158	0,8640058	0,2003001	0,1871557	0,5119412	0,6134599	0,9863437	0,4992793	0,8678729	0,7193102	0,4356197
940	0,5501593	0,5802852	0,5432343	0,4476368	0,8574941	0,5460687	0,4972552	0,7416091	0,5505401	0,4539344	0,1982420	0,5452252	0,6560759	0,2705013	0,6980815	0,6693339	0,6294738	0,6991157	0,0016499	0,0039022	0,2176156	0,2706550	0,0582161	0,1181956	0,8259146	0,7363994	0,8530725	0,3704609	0,0666099	0,1928294	0,3350082	0,0013667	0,5686710	0,3943010	0,2932409	0,0214425	0,4920954	0,5769592	1,0104173	0,3446459	0,7080869	0,2173596	1,0589681	0,2438069	0,1786555	0,6192376	0,1544185	0,9802721	0,3401310	0,7167767	0,8506628	0,1957707	0,7464874	0,2533215	0,9134366	0,2142480	0,2139834	0,5137200	0,5752464	0,9212488	0,4493276	0,9074216	0,7305172	0,3754893
960	0,5173197	0,5785048	0,5082325	0,4719695	0,8612345	0,5543852	0,4687315	0,7226044	0,5418860	0,4439675	0,1993881	0,5296488	0,7523943	0,3057386	0,7107626	0,6175621	0,5932376	0,7441893	0,0065317	0,0032230	0,2128243	0,3164366	0,0711319	0,1198394	0,8112017	0,7172459	0,8205449	0,3585804	0,0597635	0,1752108	0,3369466	0,0032136	0,5951214	0,3579351	0,2833054	0,0240289	0,5393773	0,6639516	0,9864050	0,3196345	0,7898773	0,1889819	1,0403614	0,1997972	0,1817483	0,6155253	0,2037898	0,9499076	0,3754845	0,7334642	0,8373533	0,2051832	0,6928366	0,2641419	0,9508486	0,1758982	0,2566850	0,4973836	0,5838600	0,9142488	0,4920492	0,8844110	0,7566949	0,3709319
980	0,5496459	0,5936089	0,5125023	0,4536149	0,8271119	0,5286955	0,5135854	0,6385762	0,5203519	0,3632132	0,1923324	0,5357001	0,7512434	0,3596517	0,6466890	0,6805471	0,6125981	0,6757062	0,0066365	0,0045059	0,2049188	0,3820270	0,0621816	0,0968646	0,7780318	0,6428550	0,8703251	0,3618568	0,0598284	0,1851693	0,3659063	0,0043084	0,5520862	0,3327211	0,3121302	0,0433808	0,5007789	0,6420183	1,0421602	0,2936554	0,6847413	0,1972285	0,9562180	0,1962092	0,1597988	0,5940130	0,2125666	1,0087170	0,3668565	0,7110391	0,9026938	0,2204045	0,7605929	0,3007817	0,9552777	0,2134792	0,2688186	0,5393473	0,6257565	0,8844709	0,4569744	0,8427182	0,7958938	0,3924791
1000	0,5932487	0,6369577	0,5306739	0,4419955	0,7896819	0,5302616	0,5034442	0,6625709	0,5622889	0,3769616	0,1711385	0,5752074	0,7382815	0,3672114	0,7289387	0,6905124	0,6298115	0,7116958	0,0038798	0,0039064	0,2121612	0,3811008	0,0706509	0,0944461	0,7730039	0,6331528	0,8192444	0,3520790	0,0570597	0,2158871	0,4163482	0,0036108	0,5756182	0,3201905	0,3290229	0,0364875	0,5065498	0,6165794	1,0663783	0,2843943	0,7634839	0,1736536	1,0150318	0,2069271	0,1183854	0,5409465	0,1899664	0,9915929	0,3755808	0,6837969	0,9171475	0,1819531	0,7144049	0,2947667	0,9144533	0,2467411	0,2642094	0,4814578	0,6357652	0,8867188	0,4552066	0,8514505	0,7779596	0,4151376
1020	0,6358940	0,6457247	0,5580890	0,4940507	0,7513026	0,5464671	0,4802563	0,6873514	0,4938441	0,3664782	0,1858968	0,5699191	0,7562518	0,2962907	0,7307275	0,7320082	0,6403572	0,6672363	0,0071241	0,0033763	0,2267828	0,4060020	0,0766037	0,0774498	0,7097422	0,7065262	0,8236528	0,3257062	0,0433352	0,2024979	0,3687367	0,0026954	0,5276922	0,3503842	0,3326188	0,0380800	0,4840663	0,6260084	1,0297031	0,2686610	0,8030282	0,1913547	0,9367113	0,2382857	0,1224860	0,5205502	0,1771551	0,9978459	0,3423708	0,7216797	0,9684477	0,1814327	0,7360730	0,2658287	0,9493430	0,2276228	0,2514241	0,4738015	0,6388517	0,8680781	0,4555996	0,8836107	0,7503930	0,3888011
1040	0,6900644	0,6564090	0,4776583	0,4566957	0,7701541	0,5312425	0,4842690	0,7274473	0,5365978	0,3473952	0,1686268	0,5951884	0,7165246	0,2867247	0,7771486	0,7471284	0,6056155	0,7479003	0,0019449	0,0033798	0,2403278	0,4784800	0,0645152	0,0945655	0,7097929	0,7084634	0,8357446	0,3165892	0,0446613	0,1885591	0,3965292	0,0008980	0,4950411	0,3041586	0,3388543	0,0213867	0,5018945	0,5915918	0,9475506	0,2310575	0,8009528	0,2130001	0,8792164	0,2091281	0,1774976	0,5536616	0,1747440	0,9805828	0,3215435	0,6276247	0,9551191	0,2271027	0,8580672	0,2635877	0,9210550	0,2504786	0,2617904	0,4457761	0,6033231	0,9167626	0,4671159	0,9095670	0,7230154	0,3522156
1060	0,6871964	0,6576546	0,5203979	0,4280837	0,7348178	0,5934844	0,4999289	0,7721451	0,5589566	0,3350077	0,1930397	0,6504788	0,7132976	0,2846532	0,7438789	0,7332415	0,5731317	0,7026939	0,0003604	0,0024192	0,2215611	0,4420090	0,0442645	0,0907884	0,7086771	0,7006921	0,8522150	0,3287790	0,0501286	0,2254700	0,4014041	0,0024172	0,4822064	0,3642884	0,2918521	0,0211597	0,5191218	0,5545658	0,9007203	0,2352493	0,7988940	0,2259353	0,8862871	0,1906520	0,1732344	0,5287908	0,1430133	1,0239161	0,3445260	0,6227707	0,9449149	0,2540393	0,8411825	0,2878681	0,9288539	0,2506402	0,2641275	0,4192272	0,6250851	0,9447441	0,5303599	0,9630906	0,7249682	0,3585038
