"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI
400	0,3340508	0,9464348	0,0269266	0,3821450	0,9321895	0,9865647	0,9055217	0,3759655	0,3909739	0,6152499	0,9406705	0,2822709	0,0021643	0,8984578	0,0027237	0,6810038	0,9293118	0,2776097	0,1065409	0,8340571	0,8655311	0,8544156	0,0664824	0,5083634	0,5957089	0,0749562	0,0205298	0,2931631	0,3019349	0,0438357	0,0172779	0,5242610	0,6534905	0,6452227	0,2986149	0,7637115	0,8439434	0,3199496	0,6780124	0,9184562	0,9512041	0,9816958	0,0019762	0,2650870	0,9039590	0,2469936	0,0292938	0,5577703	0,2959397	0,0379839	0,0776341	0,5023041	0,9394496	0,0344631	0,2210584	0,9434784	0,7489336	0,4161980	0,0983818	0,0555600	0,0168347	0,1843543	0,3714388	0,8113449
420	0,2891523	0,9601511	0,0205226	0,4412130	0,9332726	0,8991393	0,9159748	0,4145613	0,3796200	0,6351844	0,9101102	0,2303834	0,0062835	0,9198943	0,0043669	0,7145574	0,8670117	0,2935359	0,1078618	0,8282869	0,7823586	0,8592384	0,0568055	0,5510399	0,5462796	0,0945796	0,0172003	0,3028060	0,3048078	0,0363018	0,0187142	0,5216907	0,6196626	0,6943915	0,3110228	0,8367379	0,8079604	0,3638091	0,6512836	0,9293316	0,9074005	1,0123287	0,0005951	0,2679819	0,9501043	0,2109937	0,0321625	0,5765848	0,2778502	0,0311710	0,0659518	0,4403564	0,9515719	0,0239155	0,2382365	0,9541701	0,8001870	0,3874588	0,0875211	0,0564685	0,0276006	0,1464639	0,4241891	0,7971956
440	0,2816116	1,0111993	0,0175885	0,4313090	0,9179186	0,8000907	0,9128996	0,4000235	0,3370134	0,6965983	0,9049086	0,2160947	0,0063956	0,8946732	0,0057400	0,6632878	0,8616031	0,3098610	0,1465050	0,8144150	0,6875411	0,8971787	0,0584581	0,5242920	0,6171564	0,0753296	0,0163848	0,2668182	0,2971609	0,0316488	0,0310404	0,5203981	0,6342384	0,7165303	0,3419793	0,8485790	0,7785328	0,3511828	0,7240425	0,9564941	0,9196669	0,9977791	0,0004697	0,2742412	0,9168023	0,1947408	0,0266799	0,5716104	0,2735147	0,0161942	0,0918351	0,4352420	0,9374567	0,0221053	0,2847283	1,0549375	0,8214339	0,3866392	0,0827475	0,0692934	0,0346651	0,1399303	0,4303373	0,8886784
460	0,2751594	0,8773489	0,0131004	0,4476612	0,9432471	0,9250096	0,8921752	0,4453933	0,3890449	0,6777513	0,9109276	0,1941038	0,0086082	0,9270443	0,0092564	0,6358220	0,8974243	0,3127495	0,1191676	0,8176133	0,7190051	0,8221981	0,0844597	0,4748759	0,5436512	0,0736145	0,0228563	0,2774798	0,2941281	0,0457361	0,0298929	0,5480828	0,5868611	0,6801817	0,3231960	0,8624299	0,7898154	0,3761499	0,6746273	0,9292899	0,9262424	0,9992701	0,0001109	0,2624736	0,9549230	0,1924085	0,0223138	0,6125691	0,2578402	0,0222792	0,0819859	0,4548166	0,9337714	0,0492615	0,2432599	0,9711610	0,7669206	0,3716833	0,0854295	0,0772694	0,0203402	0,1941221	0,4639931	0,8674934
480	0,3037039	0,9094410	0,0106430	0,4258454	0,9047572	0,9665313	0,8679047	0,3742917	0,3358159	0,6050126	0,9270879	0,2173422	0,0121939	1,0131023	0,0122578	0,6247686	0,9218958	0,2969986	0,0900706	0,8782400	0,7338190	0,8209882	0,0765990	0,4700919	0,5658687	0,0912201	0,0257080	0,3179657	0,3211401	0,0431843	0,0487046	0,5319385	0,5411651	0,6103105	0,3479527	0,8025778	0,8619670	0,3677880	0,6214189	0,9209107	0,8945542	0,9932880	0,0000865	0,2862645	0,9368905	0,2468768	0,0211088	0,6349585	0,2503663	0,0392929	0,0884961	0,4956081	0,9486104	0,0488878	0,2366327	0,9503696	0,7628938	0,4304482	0,0912355	0,0815654	0,0247308	0,2185293	0,4518038	0,7863443
500	0,3750781	0,8827388	0,0186662	0,4440218	0,8695631	0,8817435	0,9495162	0,4335829	0,3427246	0,5913627	0,9813156	0,2980190	0,0146867	1,0562857	0,0118877	0,6641576	0,8588828	0,2758799	0,0819871	0,8571560	0,7577522	0,8133447	0,0780406	0,4684753	0,5476571	0,0912731	0,0301525	0,3198755	0,3130902	0,0455019	0,0297110	0,5996319	0,4859865	0,6122444	0,3630190	0,8309215	0,8569155	0,3621092	0,6065754	0,8762680	0,9257304	1,0118495	0,0001705	0,2932226	0,8746322	0,2767204	0,0352712	0,6549606	0,2210416	0,0495606	0,0608171	0,5017058	0,8742224	0,0455702	0,2962070	0,9277002	0,8154269	0,4737031	0,0971131	0,0657778	0,0256498	0,3521866	0,3934066	0,8686605
520	0,4157786	0,9476324	0,0110069	0,4545612	0,8617603	0,8433443	0,9313971	0,4042636	0,4032363	0,6405570	1,0472491	0,3974292	0,0211779	1,0384671	0,0059807	0,6651536	0,8317172	0,2749469	0,0866900	0,9084444	0,6716077	0,7925384	0,0844033	0,4783726	0,6268920	0,0721964	0,0220115	0,3342727	0,3011678	0,0526393	0,0216391	0,5345961	0,5237516	0,6599428	0,3332540	0,7792111	0,7573174	0,3595990	0,6127910	0,8927517	0,9511286	0,9870125	0,0018148	0,3105160	0,8284335	0,2854263	0,0374582	0,5918969	0,2246920	0,0682008	0,0405023	0,4897117	0,9117809	0,0338954	0,3108286	0,8909229	0,8437818	0,4898355	0,0765616	0,0684362	0,0143420	0,4889863	0,3785486	0,8244945
540	0,4244359	1,0071220	0,0082286	0,4044772	0,8991314	0,8883156	0,9843398	0,4055102	0,4194627	0,6835915	1,0438310	0,4205895	0,0219824	1,0096210	0,0106469	0,6170100	0,8983796	0,2637666	0,0817512	0,9151385	0,7772602	0,8966529	0,0644558	0,5216283	0,5788158	0,0660349	0,0176587	0,2829904	0,2916640	0,0556298	0,0243543	0,5883545	0,5514557	0,6357891	0,2916880	0,7571937	0,7830027	0,3449648	0,6261449	0,9588659	0,9229470	1,0118573	0,0028098	0,3589068	0,8625658	0,2639734	0,0507149	0,5203479	0,2010511	0,0592647	0,0587132	0,4322266	0,8911131	0,0464680	0,2778700	0,9183162	0,8588207	0,4915513	0,0922263	0,0975287	0,0149225	0,5853077	0,4115268	0,8299028
560	0,3816444	0,9851789	0,0118390	0,4138518	0,9949144	0,8758957	0,9427169	0,3911990	0,4268895	0,6662153	1,0742979	0,5530604	0,0155174	1,0261314	0,0066384	0,6778915	0,8723725	0,2599063	0,0768866	0,9500724	0,7695987	0,8558428	0,0662551	0,5262950	0,5585192	0,0629941	0,0210939	0,2430085	0,2778010	0,0538283	0,0134681	0,5997040	0,5726118	0,5699179	0,3515720	0,7907232	0,7960901	0,3457111	0,6364777	0,9930253	0,9980909	0,9188042	0,0074578	0,3776386	0,8811520	0,2782115	0,0395153	0,5022389	0,2435525	0,0455984	0,0763426	0,4512636	0,9179661	0,0461906	0,2539237	0,9099589	0,8375654	0,4771544	0,0830683	0,0847687	0,0098606	0,6147547	0,4442426	0,8592575
580	0,4409880	0,9343503	0,0109555	0,4113285	1,0163693	0,9033203	0,9626637	0,3943833	0,3988666	0,6893944	1,1127860	0,5367070	0,0161325	1,0335504	0,0068263	0,6340156	0,8983235	0,2830690	0,0969105	0,8874264	0,8239226	0,8601242	0,0774379	0,5235847	0,5432389	0,1138737	0,0217932	0,2709461	0,2823926	0,0513805	0,0092617	0,6230217	0,5724824	0,5157758	0,3616298	0,7912723	0,8037283	0,4243380	0,6833584	0,9883075	1,0202046	0,9473226	0,0045485	0,3555608	0,8480833	0,2650845	0,0364684	0,4694467	0,2711010	0,0650444	0,0769395	0,5099783	0,9204882	0,0393019	0,2835164	0,8650091	0,8086321	0,4589627	0,0838591	0,0675953	0,0050470	0,6438783	0,4163075	0,8320881
600	0,5447763	0,9348896	0,0121479	0,3554465	0,9414071	0,9318295	0,9769642	0,3594990	0,3777157	0,6676208	1,0484187	0,5511575	0,0155428	1,1154457	0,0051526	0,6315999	0,8819849	0,2838547	0,0966811	0,8459492	0,7255471	0,8168825	0,0610804	0,5529049	0,5590919	0,1572259	0,0266642	0,2778978	0,2792614	0,0512750	0,0135934	0,5528039	0,4820391	0,5558315	0,3543577	0,7805674	0,8867892	0,6407677	0,6698198	0,9600267	1,0013449	0,9227049	0,0095311	0,3263486	0,9355052	0,2433483	0,0340305	0,4066707	0,2450309	0,0580375	0,0855769	0,5368719	0,9100417	0,0384020	0,3259147	0,9373956	0,7822650	0,4509306	0,0859030	0,0868018	0,0141446	0,5634887	0,3749875	0,7672207
620	0,5647872	0,8766651	0,0066461	0,3852703	0,9490191	1,0017261	0,9663113	0,3825567	0,4001781	0,6011161	1,0169783	0,5631362	0,0182201	1,0633834	0,0034263	0,6733444	0,8471289	0,3007443	0,1009487	0,8551691	0,6792060	0,8455040	0,0600304	0,5525510	0,4972745	0,2194404	0,0248247	0,2438030	0,2884829	0,0509793	0,0180564	0,5057259	0,5495938	0,5299258	0,3639184	0,8039167	0,9487847	0,6799770	0,6488903	0,9687363	1,0725632	0,9167783	0,0067278	0,3469302	0,9626187	0,2204441	0,0350489	0,3223459	0,2634979	0,0670979	0,0879754	0,4698201	0,8998551	0,0382799	0,2840323	0,8085458	0,7756951	0,4748785	0,0774182	0,0757992	0,0089531	0,5689527	0,4223835	0,8177071
640	0,6835110	0,9515993	0,0113187	0,4105201	0,9688682	0,9795193	1,0511660	0,4167850	0,4390733	0,5877684	0,8167390	0,5468991	0,0184805	1,1534736	0,0041722	0,6272483	0,8216119	0,3115575	0,1208433	0,8972139	0,6573532	0,8345087	0,0678100	0,5790977	0,5516484	0,2301359	0,0311097	0,2483579	0,3119514	0,0406258	0,0278214	0,4667388	0,6029678	0,4941408	0,3499268	0,7258914	0,8576410	0,7824838	0,6488132	0,9893238	1,0811293	0,9557011	0,0052500	0,3419179	0,9786315	0,1844251	0,0251613	0,2600950	0,2757856	0,0496115	0,0553978	0,4969367	0,9074764	0,0444784	0,2815791	0,9040503	0,7780992	0,4496088	0,0795714	0,0882407	0,0050043	0,5861216	0,3524591	0,7582905
660	0,7299673	0,9076111	0,0079750	0,3882649	1,0052955	0,9172921	1,0429440	0,4160130	0,4004988	0,5704498	0,9361235	0,5519598	0,0162335	1,0475838	0,0002805	0,6005208	0,8455482	0,2700419	0,1135717	0,8402206	0,6546131	0,8213426	0,0772447	0,6308660	0,5514175	0,2906473	0,0236699	0,2228937	0,3174240	0,0263995	0,0336802	0,4078462	0,6338478	0,4607829	0,3221997	0,7783418	0,9142538	0,9612730	0,6719415	0,9448895	1,0716805	0,9940839	0,0062357	0,2985808	0,9572655	0,1470552	0,0274942	0,1938748	0,2425886	0,0407556	0,0560670	0,5232305	0,8750476	0,0503632	0,2980063	0,9200157	0,8134217	0,4269689	0,0820967	0,0850695	0,0076828	0,6615693	0,3636155	0,7876021
680	0,7810795	0,8441780	0,0107074	0,4095280	1,0652458	0,9789415	1,1023191	0,3924879	0,4170018	0,5939038	0,9044009	0,5504607	0,0083897	0,9669049	0,0004989	0,6130448	0,8484274	0,2403190	0,1491038	0,8871241	0,5851949	0,8410721	0,0859863	0,5771961	0,5751653	0,3595529	0,0169456	0,1971128	0,3219122	0,0299126	0,0238302	0,4282348	0,6104365	0,4178512	0,2859563	0,7417691	0,8792767	1,0788056	0,7197057	0,8944627	1,0286789	1,0136285	0,0121505	0,2977078	0,9992297	0,0779157	0,0322600	0,1870057	0,2458686	0,0352553	0,0840490	0,4685862	0,8481149	0,0485956	0,2924834	0,9537647	0,7673117	0,4594905	0,1058382	0,0662404	0,0098192	0,6556043	0,3963624	0,7451339
700	0,7954258	0,7885540	0,0060210	0,4184435	0,9967755	0,9020798	1,0511816	0,3972401	0,3829577	0,6354294	0,9162415	0,5710334	0,0033961	1,0866450	0,0009792	0,6863375	0,8465071	0,2357750	0,1493076	0,9301195	0,6433503	0,9356029	0,0733432	0,5633460	0,5544870	0,3370491	0,0142363	0,1792686	0,3088310	0,0270943	0,0253232	0,3617921	0,5761889	0,4915126	0,2771588	0,7615373	0,8269061	1,0365350	0,7451797	0,9293533	0,9986282	0,9731939	0,0195885	0,3130986	1,0192441	0,0602736	0,0370873	0,1863985	0,2758621	0,0330877	0,1087350	0,4537528	0,8799683	0,0405563	0,3086474	0,9818692	0,7811253	0,4773707	0,1176009	0,0724465	0,0104119	0,5428851	0,3779770	0,7268263
720	0,8588475	0,6696162	0,0057941	0,3886090	1,0511493	1,0080936	0,9542445	0,4696583	0,3786147	0,6139483	0,8516903	0,4861225	0,0038291	1,0219891	0,0029887	0,6656032	0,7927067	0,2329205	0,1017860	0,8754175	0,6728496	0,9695507	0,0696522	0,5482055	0,5544448	0,3419601	0,0137968	0,1785451	0,2708851	0,0203268	0,0235320	0,3839282	0,6142134	0,4318816	0,2718558	0,7946719	0,8596382	1,1065921	0,7610193	0,9228847	0,9791219	0,9856911	0,0182262	0,3174519	1,0252054	0,0683292	0,0448372	0,1584778	0,3111448	0,0485997	0,0839902	0,5035895	0,8446082	0,0367245	0,2405126	1,1005109	0,7175673	0,5123898	0,1126575	0,0616194	0,0112778	0,4466548	0,4223417	0,7707593
740	0,8664081	0,5583767	0,0036514	0,4411931	1,0333496	1,0139268	0,9630010	0,4545316	0,4359409	0,6364874	0,8814790	0,4011839	0,0114230	1,0083725	0,0030908	0,6596491	0,8318074	0,2661586	0,1115375	0,8888457	0,5923259	0,8890394	0,0587254	0,4954375	0,5826523	0,3377953	0,0214293	0,2509503	0,2619645	0,0334822	0,0219171	0,3786410	0,5999786	0,4546474	0,2475050	0,7600206	0,8576664	1,1281447	0,7850284	0,8972077	0,9659008	1,0033922	0,0125251	0,3028392	1,0913409	0,0579914	0,0306326	0,1272408	0,2783491	0,0531377	0,0776897	0,4694705	0,8396447	0,0454481	0,1708106	1,0989529	0,8031935	0,5124872	0,1048497	0,0671704	0,0155146	0,3805346	0,4016308	0,7465195
760	0,9062102	0,5678395	0,0020065	0,3979597	1,0270207	1,0014697	0,9513426	0,3871072	0,4088132	0,6435556	0,8931433	0,3567959	0,0132526	1,0640504	0,0026100	0,6023937	0,8425273	0,2771668	0,0957223	0,7997824	0,4817863	0,8505707	0,0529525	0,5048636	0,5909226	0,3239184	0,0110831	0,1981127	0,2652942	0,0287697	0,0251012	0,3863712	0,5940674	0,4272624	0,2515919	0,7364649	0,8060230	1,1920512	0,6974726	0,9225265	0,9734408	0,8995078	0,0076235	0,2939932	1,1008535	0,0773116	0,0353319	0,1425478	0,2424282	0,0587395	0,0631805	0,5410482	0,8934118	0,0506298	0,2095196	1,0664403	0,8273673	0,5019442	0,0910177	0,0673767	0,0160811	0,3502209	0,4104448	0,7544411
780	0,9580003	0,5232092	0,0020576	0,4448827	0,9901318	1,0252760	0,8970608	0,3377272	0,3344955	0,6763982	0,8677774	0,4006934	0,0090712	0,9921412	0,0031659	0,5407355	0,8675357	0,2832542	0,0720963	0,7967196	0,3729443	0,8329551	0,0479662	0,5006080	0,5922835	0,3451855	0,0124545	0,2086433	0,2585429	0,0357476	0,0203919	0,3590851	0,5951461	0,3920900	0,2296097	0,7377476	0,7876408	1,1105288	0,6987686	0,8619670	0,9162634	0,9191360	0,0058452	0,2959411	1,0835554	0,0749404	0,0448837	0,1213287	0,2110419	0,0648854	0,0697168	0,5015614	0,8177594	0,0273932	0,2502883	1,0743352	0,8848758	0,4833234	0,0799856	0,0466542	0,0234446	0,3937630	0,5058001	0,7508350
800	0,9272998	0,5088305	0,0076205	0,4068915	0,9445330	0,9896326	0,8917129	0,3470819	0,3430274	0,6665687	0,9214218	0,4142007	0,0136666	0,9783287	0,0038322	0,6233558	0,9399648	0,2934028	0,0816400	0,8158106	0,3597121	0,7149957	0,0541557	0,4682403	0,5484803	0,3587703	0,0142545	0,2335807	0,2547092	0,0439212	0,0338500	0,4222893	0,5900289	0,4138483	0,2527060	0,7722733	0,8310328	1,0145655	0,7183797	0,9357997	1,0215696	0,9656204	0,0139407	0,3069830	1,0119350	0,0823684	0,0395718	0,1119245	0,2064624	0,0591176	0,0554436	0,5413117	0,9127438	0,0250482	0,2530153	1,0266789	0,9060236	0,5123846	0,1011104	0,0755074	0,0252870	0,4258123	0,4428843	0,7349644
820	0,9154472	0,4606324	0,0069410	0,4030121	1,0040123	0,8959608	0,9710585	0,3996186	0,4018271	0,6056266	0,9246639	0,4294317	0,0115892	1,0303438	0,0031530	0,6913241	0,9751983	0,2920080	0,1322394	0,8490132	0,4045728	0,7332462	0,0741059	0,4572182	0,5354251	0,3011275	0,0086824	0,2986314	0,2693975	0,0471330	0,0414951	0,4136841	0,6204209	0,3644871	0,2747070	0,7899138	0,7680843	0,9051814	0,7596269	1,0794062	1,0114977	0,9754611	0,0154398	0,2838184	1,0257885	0,0951260	0,0283505	0,1045625	0,2266277	0,0661838	0,0534909	0,5118079	0,8839607	0,0257783	0,2293346	0,9667406	0,8547569	0,5009729	0,0759043	0,0816379	0,0193966	0,4371705	0,4881790	0,6827426
840	0,9374305	0,4136679	0,0036776	0,3454910	1,0778942	0,8869598	0,9907374	0,3750473	0,3808883	0,5902519	0,9386442	0,4438261	0,0100788	1,0124796	0,0021985	0,6415519	0,9029720	0,2919858	0,1378560	0,8384394	0,3229440	0,6837592	0,0697845	0,4394146	0,5518323	0,3007716	0,0093331	0,2995834	0,2720743	0,0538324	0,0443408	0,4128509	0,6682133	0,3892445	0,2908370	0,7589744	0,8143974	1,0064916	0,7824639	1,0183301	1,0298354	0,9730533	0,0090497	0,2870546	0,9826631	0,0771083	0,0378459	0,1047886	0,2541391	0,0678656	0,0523068	0,5304975	0,8993699	0,0243656	0,2091603	1,0193081	0,8019324	0,4476760	0,0607007	0,0620021	0,0222980	0,4360954	0,4435601	0,7167541
860	0,9228675	0,4085064	0,0075142	0,3532592	1,0259852	0,9059190	1,0776315	0,3619435	0,3687112	0,6283670	0,9285536	0,4164793	0,0103586	1,0764756	0,0044862	0,6454831	0,8713416	0,2652673	0,1448492	0,8868950	0,3118989	0,7573909	0,0758200	0,4607400	0,6357183	0,2975369	0,0284402	0,3078159	0,2713721	0,0586753	0,0391057	0,4087400	0,6165758	0,3833870	0,2856738	0,7595949	0,8091015	0,9672723	0,7674175	1,0290348	0,9604356	0,9156874	0,0122013	0,3377437	0,9718542	0,0908108	0,0616297	0,0744035	0,2370160	0,0579380	0,0499250	0,5460345	0,9048451	0,0245395	0,2254643	1,0401524	0,8299270	0,4576458	0,0716141	0,0429263	0,0263629	0,4446530	0,4936315	0,7451655
880	0,8930942	0,3798583	0,0096818	0,4176577	1,0783802	0,9535803	1,0473861	0,3646470	0,4009268	0,6097180	0,9431149	0,4657602	0,0104259	1,0489153	0,0059227	0,5722955	0,9204806	0,2577565	0,1242653	0,8770396	0,2900999	0,7241578	0,0747809	0,4520386	0,5769580	0,3164890	0,0316863	0,2953614	0,2717741	0,0614825	0,0331586	0,3926450	0,6398093	0,3769103	0,3162509	0,7671533	0,7883904	0,8494257	0,7422584	0,9348446	1,0125765	0,8987088	0,0318585	0,2692439	0,8697094	0,1086837	0,0499111	0,0710970	0,3028967	0,0629286	0,0784774	0,5797347	1,0133307	0,0208086	0,2092505	1,0124724	0,8433114	0,4373057	0,0655657	0,0553178	0,0211625	0,4131189	0,5423196	0,7256996
900	0,8566986	0,3647299	0,0100907	0,4512654	1,1065009	0,8921498	1,0130676	0,3865703	0,4003252	0,5764179	0,8815948	0,4661121	0,0033418	1,1784266	0,0038235	0,5866466	0,8963513	0,2448890	0,1259960	0,8621561	0,3232353	0,6953882	0,0858002	0,4438153	0,5428280	0,2852640	0,0429040	0,2947032	0,2654963	0,0582196	0,0352635	0,4044563	0,6652883	0,4240171	0,2980845	0,7857752	0,7584670	0,8655734	0,7414233	0,9109967	0,9708104	0,9104264	0,0269604	0,2589092	0,9033747	0,1178047	0,0404236	0,0614208	0,3189455	0,0764103	0,0814411	0,5278450	0,9580140	0,0256032	0,1803884	0,9750487	0,8449858	0,4343633	0,0951011	0,0544378	0,0148651	0,3927226	0,4856688	0,7098895
920	0,8611765	0,3828982	0,0035231	0,4311292	0,9747914	0,8569385	0,9704003	0,4118883	0,4271055	0,6420484	0,9480534	0,4287192	0,0024803	1,1408199	0,0030682	0,6240659	0,9848838	0,2352434	0,1132931	0,8549511	0,3336606	0,6424762	0,0783118	0,4937253	0,5197345	0,3535603	0,0320461	0,2546701	0,2510859	0,0397257	0,0298266	0,4126666	0,7159845	0,3888175	0,3115358	0,7599965	0,8032286	0,9376454	0,7492742	0,9273529	0,9197552	0,8393878	0,0338010	0,2749379	0,9312399	0,1122645	0,0429296	0,0573050	0,3429930	0,0697899	0,0654092	0,5463289	0,9302520	0,0277963	0,2049997	0,9640732	0,7935059	0,3843482	0,0875041	0,0510282	0,0136724	0,3233206	0,4812586	0,7348375
940	0,9332447	0,4365411	0,0047278	0,4469373	1,0155124	0,8307191	1,0052419	0,4278905	0,4704857	0,6105836	0,9583815	0,3392171	0,0031390	1,0392675	0,0043827	0,6387166	0,9147167	0,2926065	0,1258391	0,8988349	0,2841339	0,6341742	0,0687192	0,4863799	0,5452061	0,3447845	0,0306328	0,2662462	0,2633500	0,0375485	0,0303944	0,4226363	0,6588882	0,4263474	0,2962198	0,7489156	0,7882662	1,0166826	0,7677021	0,9310387	0,9570265	0,8600713	0,0440869	0,3121639	0,9120823	0,0789331	0,0366533	0,0527146	0,3011480	0,0643133	0,0860727	0,5337061	0,8660963	0,0310804	0,2008262	0,9721279	0,8219374	0,3975684	0,0835084	0,0459213	0,0086566	0,2597347	0,4796970	0,7375237
960	0,9254837	0,4431462	0,0022289	0,4053982	1,0954444	0,8271715	1,0537009	0,4182415	0,3933833	0,5850467	1,0898512	0,3015511	0,0052610	1,1109788	0,0085913	0,6371042	0,8986882	0,2641746	0,0942799	0,8741603	0,3375268	0,6745881	0,0898281	0,5335372	0,5162315	0,3687826	0,0365711	0,2703211	0,2896761	0,0443510	0,0275905	0,3687334	0,6795683	0,4434531	0,2789847	0,7440219	0,8125121	0,9421960	0,7738792	0,9407977	0,9206336	0,8535830	0,0353415	0,3574701	0,9140292	0,1090493	0,0288386	0,0788320	0,2708327	0,0784136	0,0774562	0,4706269	0,8711666	0,0332654	0,2952551	0,9776513	0,8358703	0,4118432	0,0656661	0,0657922	0,0060728	0,1849698	0,4511232	0,7679064
980	0,9895816	0,4092093	0,0021375	0,4005949	1,0306525	0,7887900	1,0034762	0,3600724	0,3745796	0,5460178	1,0502242	0,2810809	0,0058437	1,0424275	0,0053482	0,6601175	0,8496304	0,3108659	0,1140871	0,8578765	0,2844418	0,6483479	0,0853003	0,5224255	0,5257939	0,3317248	0,0259866	0,2402660	0,2967881	0,0298296	0,0258211	0,3957674	0,6706696	0,4901487	0,2996964	0,7468952	0,8045798	0,9636321	0,7587466	0,9429274	1,0106775	0,8387370	0,0296406	0,4264443	0,9721657	0,1152801	0,0328282	0,1075929	0,2959453	0,0541802	0,0813513	0,4773308	0,8913369	0,0304958	0,2632692	0,9916457	0,8384815	0,4397340	0,0720595	0,0807448	0,0091034	0,1618401	0,4165923	0,7198834
1000	0,9897819	0,3675398	0,0068994	0,3958734	1,0036528	0,8653898	1,0032466	0,3293709	0,4047940	0,5709064	0,8992752	0,2417614	0,0036877	1,0827881	0,0020812	0,6044147	0,8358524	0,3652982	0,1228533	0,7957690	0,2455283	0,6660753	0,0921540	0,5059094	0,5322740	0,3395235	0,0247761	0,2356782	0,2596517	0,0343570	0,0278848	0,4235042	0,7591812	0,4598845	0,3269726	0,7201857	0,7894178	1,0059755	0,6892875	0,9712872	1,0275993	0,8140506	0,0231779	0,4411760	1,0529174	0,1351781	0,0410611	0,1106021	0,2909237	0,0353347	0,1043328	0,5193003	0,8236462	0,0424982	0,2498815	1,1104852	0,8381752	0,4229915	0,0533612	0,0862788	0,0089322	0,1735757	0,4226499	0,7418837
1020	1,0095177	0,3232246	0,0067629	0,3976496	1,0830398	0,8780810	1,1048572	0,4143780	0,4268511	0,6438425	0,9277622	0,2334992	0,0034596	1,0389944	0,0026479	0,6204181	0,8655349	0,3659061	0,1325884	0,7771480	0,2322075	0,6459634	0,1092751	0,5046792	0,4656988	0,3788253	0,0352455	0,1916535	0,2927575	0,0238323	0,0251218	0,4045124	0,6752760	0,4511782	0,3194404	0,7291071	0,8370339	0,9467723	0,6572541	1,0158989	1,0368485	0,8889617	0,0199412	0,4511298	1,0225229	0,1118476	0,0314919	0,0966447	0,2685335	0,0276788	0,1114321	0,5087613	0,8440296	0,0294781	0,2597836	1,1211420	0,8730182	0,4302757	0,0619112	0,0695986	0,0077774	0,1721230	0,3828743	0,7452142
1040	1,0394445	0,3209816	0,0070926	0,3847749	0,9870790	0,8690385	1,0775418	0,4092673	0,4130979	0,6255499	0,8911660	0,2250457	0,0017351	1,0671319	0,0024188	0,6939481	0,8445110	0,3662420	0,1205703	0,8394755	0,1669236	0,6107425	0,1278034	0,5389004	0,5859041	0,3590090	0,0417293	0,2274130	0,2731968	0,0434114	0,0180428	0,4080346	0,7069214	0,4748915	0,3083678	0,7006685	0,8485272	0,9524292	0,6267097	0,9394876	1,0689114	0,9194101	0,0151343	0,4639607	0,9765244	0,1127634	0,0305973	0,0822161	0,2603084	0,0330745	0,0924829	0,5556549	0,8565565	0,0424349	0,3076974	1,0198696	0,8546484	0,4243721	0,0756521	0,0582316	0,0102099	0,1542520	0,3918631	0,7682536
1060	1,0096459	0,3417547	0,0104849	0,4313767	1,0059502	0,9665373	1,0363985	0,4136008	0,4253914	0,6430831	0,9272890	0,1755601	0,0063763	1,0079103	0,0082634	0,6778075	0,8910231	0,3394218	0,0946088	0,8442884	0,1626778	0,5706817	0,1336165	0,5399190	0,6881544	0,3832856	0,0402793	0,2432668	0,2534557	0,0514309	0,0194290	0,3957845	0,7473365	0,4531912	0,2824677	0,7235067	0,8430131	0,9773156	0,6764738	0,9914790	1,0235666	0,9834118	0,0155483	0,4245810	0,9486180	0,0713987	0,0409154	0,0947856	0,3056665	0,0469146	0,0760527	0,5762055	0,8828735	0,0578768	0,3373242	1,0621857	0,7329790	0,4622283	0,0783776	0,0589282	0,0115134	0,1231945	0,4198294	0,8631795
1080	0,9696854	0,3509432	0,0093878	0,4334905	0,9843273	0,9738968	1,0294459	0,3926541	0,3647011	0,6035512	0,9254819	0,1454412	0,0033700	1,0074159	0,0080807	0,5973497	0,8864807	0,3226825	0,1036021	0,8719126	0,1476141	0,5145618	0,1248781	0,5360310	0,6847176	0,3724911	0,0286701	0,2423891	0,2594645	0,0610094	0,0210984	0,3743684	0,7096984	0,4425129	0,3093340	0,6923273	0,8314044	0,9509455	0,7180200	0,9799927	1,0438034	0,9553130	0,0128632	0,3838747	1,0077119	0,0904091	0,0385498	0,1044455	0,2774394	0,0650187	0,1057940	0,6136687	0,8675851	0,0458275	0,2730452	0,9918882	0,7327782	0,4443360	0,0796925	0,0610819	0,0153335	0,1137105	0,4256007	0,8700857
