"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
580	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9556990	0,0141972	0,7521367	0,0770535	0,0472324	0,0855804	0,4302365	0,0655454	0,0040182	0,5327471	0,1746568	0,4463134	0,4188482	0,5681990	0,1209664	0,5075989	0,0202690	0,0024584	0,3626096	0,9998675	0,8193465	0,5833142	0,7696528	0,3312245	0,1067173	0,8003122	0,5667395	0,2145450	0,0193229	0,0234254	0,0069505	0,0497998	0,7776932	0,9705542	0,7166831	0,8487919	0,0970715	0,0173886	0,0430761	0,0620514	0,9667260	0,0894171	0,8050533	0,9274926	0,9289173	0,0729728	0,0171033	0,0062926	0,3590965	0,0204856	0,0122682	0,0544111	0,5974070	0,0130052	0,0152590	0,0670065	0,1298457	0,0297609	0,8094540
600	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9557066	0,0348956	0,7922082	0,0770510	0,0472324	0,0855805	0,3891999	0,0655454	0,0040182	0,6205924	0,1738328	0,4463134	0,6147947	0,5681990	0,1209664	0,5076676	0,0212272	0,0069053	0,3626086	0,9998674	0,8216888	0,5806727	0,7706099	0,3286085	0,1067043	0,7961858	0,5667396	0,1912023	0,0193223	0,0234254	0,0069679	0,0497998	0,6197408	0,9217430	0,5202721	0,8280377	0,0972186	0,0144170	0,0430758	0,0620516	0,9667321	0,0904096	0,6334067	0,9275083	0,9289257	0,0732386	0,0175544	0,0063005	0,3058322	0,0204858	0,0122682	0,0544109	0,5994268	0,0130053	0,0158015	0,0670111	0,1298457	0,0297609	0,6068878
620	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9556974	0,0561062	0,8354156	0,0770436	0,0472324	0,0855807	0,3412655	0,0655454	0,0040182	0,7108018	0,1721329	0,4463134	0,7600290	0,5681990	0,1209664	0,5076048	0,0238042	0,0111764	0,3626079	0,9998674	0,8270599	0,5711974	0,7737745	0,3198544	0,1066575	0,7836085	0,5667397	0,1638043	0,0193471	0,0234254	0,0070117	0,0498010	0,4723573	0,8792515	0,3591232	0,8063950	0,0983151	0,0113069	0,0430763	0,0620532	0,9667364	0,0931131	0,5248222	0,9275198	0,9289316	0,0780526	0,0180832	0,0063547	0,2481066	0,0204864	0,0122682	0,0544105	0,6146549	0,0130065	0,0179053	0,0671009	0,1298457	0,0297610	0,4303544
640	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9556609	0,0742419	0,8743364	0,0770295	0,0472324	0,0855808	0,2939908	0,0655454	0,0040182	0,7880669	0,1700406	0,4463134	0,8513430	0,5681990	0,1209664	0,5073051	0,0277570	0,0146273	0,3626074	0,9998674	0,8343733	0,5523338	0,7800809	0,3047006	0,1065767	0,7599929	0,5667398	0,1370883	0,0194825	0,0234254	0,0070780	0,0498062	0,3597206	0,8482735	0,2533491	0,7875448	0,1016416	0,0085749	0,0430800	0,0620588	0,9667392	0,0975599	0,4905920	0,9275280	0,9289350	0,0972211	0,0186030	0,0065197	0,1960225	0,0204879	0,0122682	0,0544096	0,6515200	0,0130132	0,0222824	0,0676279	0,1298458	0,0297610	0,3014941
660	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9555814	0,0884551	0,9064827	0,0770089	0,0472324	0,0855809	0,2506963	0,0655454	0,0040182	0,8486660	0,1679867	0,4463134	0,9049756	0,5681990	0,1209664	0,5067200	0,0317752	0,0172042	0,3626070	0,9998674	0,8418603	0,5229217	0,7894828	0,2847135	0,1064735	0,7236822	0,5667399	0,1134089	0,0198723	0,0234255	0,0071554	0,0498201	0,2824805	0,8274745	0,1971693	0,7724875	0,1081998	0,0063638	0,0430907	0,0620707	0,9667405	0,1032508	0,5027431	0,9275330	0,9289356	0,1367743	0,0190731	0,0068391	0,1531522	0,0204902	0,0122682	0,0544079	0,7005148	0,0130330	0,0287615	0,0692307	0,1298463	0,0297611	0,2148565
680	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9554335	0,0990383	0,9317090	0,0769827	0,0472324	0,0855809	0,2125424	0,0655454	0,0040182	0,8937663	0,1661846	0,4463134	0,9354564	0,5681990	0,1209664	0,5058753	0,0344370	0,0190468	0,3626067	0,9998674	0,8481757	0,4835274	0,8010490	0,2620948	0,1063628	0,6739282	0,5667399	0,0936699	0,0206461	0,0234255	0,0072327	0,0498461	0,2334783	0,8141429	0,1779500	0,7610551	0,1181609	0,0046559	0,0431107	0,0620892	0,9667399	0,1095300	0,5349760	0,9275348	0,9289324	0,1930720	0,0194789	0,0073057	0,1197715	0,0204930	0,0122682	0,0544056	0,7489010	0,0130728	0,0365382	0,0724606	0,1298473	0,0297611	0,1592401
700	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9551753	0,1066578	0,9508479	0,0769529	0,0472324	0,0855810	0,1796773	0,0655454	0,0040182	0,9261800	0,1646930	0,4463134	0,9524866	0,5681990	0,1209664	0,5048455	0,0350230	0,0203303	0,3626066	0,9998674	0,8526826	0,4366104	0,8134891	0,2389076	0,1062564	0,6127562	0,5667399	0,0779304	0,0218498	0,0234256	0,0073024	0,0498851	0,2044813	0,8058414	0,1823321	0,7526562	0,1309104	0,0033751	0,0431400	0,0621133	0,9667365	0,1158181	0,5713997	0,9275327	0,9289234	0,2578460	0,0198190	0,0078717	0,0947110	0,0204959	0,0122682	0,0544025	0,7899201	0,0131347	0,0446573	0,0774122	0,1298490	0,0297612	0,1245512
720	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9547392	0,1120146	0,9650255	0,0769217	0,0472324	0,0855811	0,1518199	0,0655454	0,0040182	0,9489020	0,1634966	0,4463134	0,9619150	0,5681990	0,1209664	0,5037203	0,0336441	0,0212096	0,3626067	0,9998674	0,8553087	0,3859700	0,8256304	0,2167255	0,1061614	0,5458194	0,5667399	0,0658061	0,0234312	0,0234257	0,0073608	0,0499347	0,1885939	0,8007703	0,1991059	0,7466223	0,1454051	0,0024338	0,0431757	0,0621405	0,9667290	0,1217027	0,6044629	0,9275250	0,9289054	0,3234678	0,0200984	0,0084744	0,0763637	0,0204986	0,0122682	0,0543985	0,8218827	0,0132153	0,0523427	0,0836938	0,1298516	0,0297613	0,1033234
740	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9540177	0,1157148	0,9753427	0,0768908	0,0472324	0,0855811	0,1285237	0,0655454	0,0040182	0,9645355	0,1625575	0,4463134	0,9671087	0,5681990	0,1209664	0,5025812	0,0309106	0,0218052	0,3626070	0,9998674	0,8563100	0,3356447	0,8366480	0,1965580	0,1060812	0,4801751	0,5667398	0,0567267	0,0252709	0,0234258	0,0074073	0,0499911	0,1807712	0,7977132	0,2203579	0,7423497	0,1605331	0,0017516	0,0432138	0,0621684	0,9667152	0,1269424	0,6315348	0,9275089	0,9288730	0,3848058	0,0203244	0,0090584	0,0631689	0,0205008	0,0122682	0,0543933	0,8455855	0,0133074	0,0591133	0,0906545	0,1298546	0,0297614	0,0905019
760	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9528486	0,1182359	0,9827483	0,0768617	0,0472324	0,0855812	0,1092851	0,0655454	0,0040182	0,9751375	0,1618352	0,4463134	0,9699618	0,5681990	0,1209664	0,5014909	0,0275406	0,0222056	0,3626076	0,9998674	0,8560769	0,2889209	0,8460912	0,1789200	0,1060158	0,4213565	0,5667397	0,0500890	0,0272269	0,0234259	0,0074427	0,0500499	0,1776118	0,7958873	0,2413345	0,7393429	0,1753449	0,0012623	0,0432504	0,0621948	0,9666911	0,1314350	0,6524261	0,9274798	0,9288176	0,4391417	0,0205051	0,0095861	0,0538015	0,0205026	0,0122682	0,0543867	0,8626352	0,0134031	0,0647628	0,0976385	0,1298580	0,0297614	0,0828284
780	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9510020	0,1199352	0,9880063	0,0768355	0,0472324	0,0855812	0,0935884	0,0655454	0,0040182	0,9822457	0,1612912	0,4463134	0,9715267	0,5681990	0,1209664	0,5004917	0,0241158	0,0224735	0,3626087	0,9998674	0,8550114	0,2478626	0,8538107	0,1639550	0,1059642	0,3721852	0,5667394	0,0453384	0,0291686	0,0234260	0,0074689	0,0501071	0,1769582	0,7948036	0,2596824	0,7372143	0,1891522	0,0009141	0,0432824	0,0622185	0,9666508	0,1351746	0,6679510	0,9274303	0,9287257	0,4855053	0,0206482	0,0100378	0,0472140	0,0205039	0,0122682	0,0543787	0,8746621	0,0134954	0,0692820	0,1041416	0,1298615	0,0297615	0,0782657
800	0,3118505	1,0000000	0,0910685	0,0451200	1,0000000	0,9481826	0,1210708	0,9917066	0,0768127	0,0472324	0,0855813	0,0809286	0,0655454	0,0040182	0,9869680	0,1608892	0,4463134	0,9723843	0,5681990	0,1209664	0,4996075	0,0210027	0,0226520	0,3626106	0,9998674	0,8534629	0,2133390	0,8598583	0,1515600	0,1059244	0,3331596	0,5667390	0,0420039	0,0309964	0,0234260	0,0074877	0,0501601	0,1775146	0,7941630	0,2745957	0,7356655	0,2015350	0,0006677	0,0433081	0,0622387	0,9665853	0,1382145	0,6791957	0,9273491	0,9285771	0,5240079	0,0207605	0,0104089	0,0426133	0,0205049	0,0122682	0,0543696	0,8830361	0,0135795	0,0727781	0,1098593	0,1298648	0,0297615	0,0755649
820	0,3118505	1,0000000	0,0910685	0,0451200	1,0000000	0,9440578	0,1218245	0,9942917	0,0767936	0,0472324	0,0855813	0,0708283	0,0655454	0,0040182	0,9900818	0,1605971	0,4463134	0,9728540	0,5681990	0,1209664	0,4988475	0,0183737	0,0227707	0,3626136	0,9998674	0,8517031	0,1853158	0,8644002	0,1414902	0,1058941	0,3033679	0,5667383	0,0397065	0,0326461	0,0234261	0,0075010	0,0502071	0,1785460	0,7937846	0,2861289	0,7344655	0,2123005	0,0004941	0,0433269	0,0622555	0,9664819	0,1406385	0,6871926	0,9272200	0,9283435	0,5553419	0,0208480	0,0107038	0,0394158	0,0205056	0,0122682	0,0543599	0,8888145	0,0136527	0,0754106	0,1146655	0,1298678	0,0297615	0,0739710
840	0,3118505	1,0000000	0,0910685	0,0451200	1,0000000	0,9383227	0,1223224	0,9960867	0,0767783	0,0472324	0,0855813	0,0628502	0,0655454	0,0040182	0,9921226	0,1603876	0,4463134	0,9731112	0,5681990	0,1209664	0,4982103	0,0162662	0,0228494	0,3626183	0,9998675	0,8499243	0,1632029	0,8676535	0,1334362	0,1058715	0,2812849	0,5667373	0,0381527	0,0340856	0,0234262	0,0075101	0,0502474	0,1796644	0,7935601	0,2947330	0,7334313	0,2214251	0,0003721	0,0433392	0,0622689	0,9663238	0,1425407	0,6928030	0,9270216	0,9279882	0,5804501	0,0209157	0,0109320	0,0372011	0,0205061	0,0122682	0,0543500	0,8927759	0,0137141	0,0773493	0,1185636	0,1298704	0,0297615	0,0730321
860	0,3118505	1,0000000	0,0910686	0,0451200	1,0000000	0,9307869	0,1226507	0,9973266	0,0767667	0,0472324	0,0855814	0,0566053	0,0655454	0,0040182	0,9934533	0,1602387	0,4463134	0,9732521	0,5681990	0,1209664	0,4976875	0,0146402	0,0229016	0,3626254	0,9998675	0,8482498	0,1461468	0,8698471	0,1270754	0,1058547	0,2652817	0,5667358	0,0371219	0,0353077	0,0234262	0,0075163	0,0502810	0,1806866	0,7934250	0,3009806	0,7324146	0,2289980	0,0002867	0,0433458	0,0622794	0,9660909	0,1440138	0,6966985	0,9267281	0,9274680	0,6003277	0,0209678	0,0111049	0,0356703	0,0205064	0,0122682	0,0543403	0,8954783	0,0137642	0,0787514	0,1216354	0,1298726	0,0297616	0,0724796
880	0,3118505	1,0000000	0,0910686	0,0451200	1,0000000	0,9214509	0,1228677	0,9981792	0,0767587	0,0472324	0,0855814	0,0517567	0,0655454	0,0040182	0,9943176	0,1601338	0,4463134	0,9733292	0,5681990	0,1209664	0,4972665	0,0134213	0,0229362	0,3626354	0,9998675	0,8467481	0,1332318	0,8711995	0,1221035	0,1058424	0,2538871	0,5667337	0,0364528	0,0363222	0,0234263	0,0075205	0,0503084	0,1815431	0,7933406	0,3054241	0,7312950	0,2351734	0,0002269	0,0433481	0,0622875	0,9657618	0,1451418	0,6993814	0,9263111	0,9267382	0,6159137	0,0210076	0,0112337	0,0346134	0,0205066	0,0122682	0,0543314	0,8973149	0,0138040	0,0797501	0,1239999	0,1298743	0,0297616	0,0721544
900	0,3118505	1,0000000	0,0910687	0,0451200	1,0000000	0,9105333	0,1230126	0,9987632	0,0767542	0,0472324	0,0855814	0,0480194	0,0655454	0,0040182	0,9948770	0,1600601	0,4463134	0,9733714	0,5681990	0,1209664	0,4969327	0,0125274	0,0229590	0,3626492	0,9998675	0,8454485	0,1235985	0,8719077	0,1182493	0,1058334	0,2458862	0,5667307	0,0360292	0,0371488	0,0234263	0,0075232	0,0503303	0,1822240	0,7932843	0,3085352	0,7299796	0,2401356	0,0001851	0,0433476	0,0622936	0,9653167	0,1459976	0,7012176	0,9257444	0,9257594	0,6280411	0,0210379	0,0113283	0,0338841	0,0205067	0,0122682	0,0543236	0,8985598	0,0138350	0,0804529	0,1257858	0,1298758	0,0297616	0,0719630
920	0,3118505	1,0000000	0,0910689	0,0451200	1,0000000	0,8984363	0,1231114	0,9991619	0,0767530	0,0472324	0,0855814	0,0451571	0,0655454	0,0040182	0,9952381	0,1600086	0,4463134	0,9733945	0,5681990	0,1209664	0,4966719	0,0118829	0,0229742	0,3626673	0,9998675	0,8443539	0,1165011	0,8721430	0,1152820	0,1058269	0,2403307	0,5667267	0,0357698	0,0378122	0,0234263	0,0075251	0,0503475	0,1827466	0,7932422	0,3106892	0,7284058	0,2440739	0,0001559	0,0433454	0,0622981	0,9647414	0,1466417	0,7024686	0,9250076	0,9245059	0,6374189	0,0210609	0,0113971	0,0333810	0,0205068	0,0122682	0,0543171	0,8994022	0,0138588	0,0809429	0,1271141	0,1298769	0,0297616	0,0718504
940	0,3118505	1,0000000	0,0910690	0,0451200	1,0000000	0,8856647	0,1231812	0,9994333	0,0767551	0,0472324	0,0855814	0,0429773	0,0655454	0,0040182	0,9954707	0,1599726	0,4463134	0,9734071	0,5681990	0,1209664	0,4964706	0,0114242	0,0229842	0,3626899	0,9998676	0,8434517	0,1113249	0,8720494	0,1130099	0,1058221	0,2365080	0,5667218	0,0356181	0,0383379	0,0234263	0,0075264	0,0503609	0,1831382	0,7932065	0,3121711	0,7265442	0,2471682	0,0001356	0,0433429	0,0623015	0,9640297	0,1471236	0,7033185	0,9240908	0,9229710	0,6446348	0,0210782	0,0114466	0,0330340	0,0205069	0,0122682	0,0543122	0,8999725	0,0138768	0,0812825	0,1280908	0,1298778	0,0297616	0,0717842
960	0,3118505	1,0000000	0,0910692	0,0451200	1,0000000	0,8727359	0,1232331	0,9996175	0,0767603	0,0472324	0,0855814	0,0413255	0,0655454	0,0040182	0,9956204	0,1599476	0,4463134	0,9734141	0,5681990	0,1209664	0,4963169	0,0111009	0,0229908	0,3627171	0,9998676	0,8427205	0,1075812	0,8717439	0,1112779	0,1058187	0,2338971	0,5667158	0,0355361	0,0387504	0,0234264	0,0075273	0,0503712	0,1834272	0,7931725	0,3131903	0,7243983	0,2495799	0,0001214	0,0433410	0,0623040	0,9631856	0,1474825	0,7038957	0,9229970	0,9211700	0,6501659	0,0210913	0,0114822	0,0327951	0,0205070	0,0122682	0,0543089	0,9003597	0,0138904	0,0815174	0,1288032	0,1298784	0,0297616	0,0717456
980	0,3118505	1,0000000	0,0910694	0,0451200	1,0000000	0,8601079	0,1232741	0,9997423	0,0767682	0,0472324	0,0855815	0,0400794	0,0655454	0,0040182	0,9957165	0,1599302	0,4463134	0,9734179	0,5681990	0,1209664	0,4962005	0,0108748	0,0229952	0,3627485	0,9998677	0,8421362	0,1048922	0,8713177	0,1099623	0,1058163	0,2321247	0,5667087	0,0354982	0,0390717	0,0234264	0,0075280	0,0503790	0,1836387	0,7931375	0,3138966	0,7220013	0,2514489	0,0001116	0,0433405	0,0623058	0,9622229	0,1477489	0,7042890	0,9217422	0,9191390	0,6543936	0,0211010	0,0115078	0,0326312	0,0205070	0,0122682	0,0543073	0,9006247	0,0139006	0,0816805	0,1293209	0,1298789	0,0297616	0,0717235
1000	0,3118505	1,0000000	0,0910696	0,0451200	1,0000000	0,8481381	0,1233087	0,9998267	0,0767787	0,0472324	0,0855815	0,0391429	0,0655454	0,0040182	0,9957783	0,1599181	0,4463134	0,9734199	0,5681990	0,1209664	0,4961132	0,0107176	0,0229980	0,3627836	0,9998677	0,8416746	0,1029715	0,8708388	0,1089661	0,1058145	0,2309276	0,5667007	0,0354877	0,0393207	0,0234264	0,0075286	0,0503850	0,1837935	0,7931007	0,3143948	0,7194085	0,2528926	0,0001047	0,0433421	0,0623071	0,9611640	0,1479466	0,7045592	0,9203535	0,9169307	0,6576191	0,0211084	0,0115263	0,0325197	0,0205070	0,0122682	0,0543076	0,9008086	0,0139083	0,0817951	0,1296976	0,1298793	0,0297616	0,0717115
1020	0,3118505	1,0000000	0,0910698	0,0451200	1,0000000	0,8370715	0,1233394	0,9998836	0,0767914	0,0472324	0,0855815	0,0384415	0,0655454	0,0040182	0,9958180	0,1599097	0,4463134	0,9734211	0,5681990	0,1209664	0,4960482	0,0106086	0,0229999	0,3628215	0,9998678	0,8413135	0,1016060	0,8703549	0,1082134	0,1058132	0,2301225	0,5666920	0,0354940	0,0395132	0,0234264	0,0075292	0,0503895	0,1839079	0,7930616	0,3147568	0,7166887	0,2540074	0,0000999	0,0433461	0,0623082	0,9600370	0,1480935	0,7047475	0,9188663	0,9146075	0,6600780	0,0211139	0,0115399	0,0324450	0,0205070	0,0122682	0,0543095	0,9009392	0,0139141	0,0818773	0,1299738	0,1298796	0,0297616	0,0717056
1040	0,3118505	1,0000000	0,0910700	0,0451200	1,0000000	0,8270494	0,1233676	0,9999219	0,0768058	0,0472324	0,0855815	0,0379178	0,0655454	0,0040182	0,9958435	0,1599039	0,4463134	0,9734217	0,5681990	0,1209664	0,4960000	0,0105332	0,0230012	0,3628612	0,9998679	0,8410334	0,1006388	0,8698969	0,1076458	0,1058123	0,2295828	0,5666828	0,0355104	0,0396621	0,0234264	0,0075298	0,0503930	0,1839939	0,7930207	0,3150309	0,7139156	0,2548707	0,0000966	0,0433528	0,0623089	0,9588727	0,1482032	0,7048818	0,9173199	0,9122349	0,6619532	0,0211180	0,0115500	0,0323963	0,0205071	0,0122682	0,0543130	0,9010351	0,0139186	0,0819382	0,1301791	0,1298798	0,0297616	0,0717037
1060	0,3118505	1,0000000	0,0910702	0,0451200	1,0000000	0,8181270	0,1233941	0,9999477	0,0768215	0,0472324	0,0855815	0,0375277	0,0655454	0,0040182	0,9958599	0,1598998	0,4463134	0,9734220	0,5681990	0,1209664	0,4959645	0,0104812	0,0230020	0,3629018	0,9998680	0,8408175	0,0999557	0,8694829	0,1072185	0,1058116	0,2292221	0,5666732	0,0355326	0,0397777	0,0234264	0,0075304	0,0503957	0,1840604	0,7929786	0,3152487	0,7111595	0,2555436	0,0000943	0,0433623	0,0623095	0,9577016	0,1482858	0,7049806	0,9157543	0,9098756	0,6633853	0,0211211	0,0115578	0,0323662	0,0205071	0,0122682	0,0543181	0,9011088	0,0139223	0,0819850	0,1303350	0,1298800	0,0297616	0,0717043
1080	0,3118505	1,0000000	0,0910704	0,0451200	1,0000000	0,8102958	0,1234190	0,9999650	0,0768380	0,0472324	0,0855815	0,0372379	0,0655454	0,0040182	0,9958705	0,1598970	0,4463134	0,9734222	0,5681990	0,1209664	0,4959386	0,0104452	0,0230026	0,3629422	0,9998681	0,8406521	0,0994744	0,8691211	0,1068972	0,1058111	0,2289816	0,5666635	0,0355582	0,0398680	0,0234264	0,0075311	0,0503978	0,1841136	0,7929363	0,3154305	0,7084826	0,2560735	0,0000927	0,0433745	0,0623100	0,9565516	0,1483486	0,7050561	0,9142064	0,9075848	0,6644819	0,0211235	0,0115640	0,0323493	0,0205071	0,0122682	0,0543245	0,9011681	0,0139252	0,0820227	0,1304566	0,1298801	0,0297616	0,0717067
1100	0,3118505	1,0000000	0,0910706	0,0451200	1,0000000	0,8035036	0,1234425	0,9999766	0,0768550	0,0472324	0,0855815	0,0370230	0,0655454	0,0040182	0,9958773	0,1598951	0,4463134	0,9734223	0,5681990	0,1209664	0,4959196	0,0104204	0,0230030	0,3629817	0,9998682	0,8405261	0,0991358	0,8688135	0,1066559	0,1058108	0,2288216	0,5666539	0,0355857	0,0399392	0,0234264	0,0075318	0,0503995	0,1841576	0,7928946	0,3155888	0,7059352	0,2564967	0,0000916	0,0433891	0,0623104	0,9554465	0,1483971	0,7051163	0,9127083	0,9054073	0,6653250	0,0211253	0,0115690	0,0323421	0,0205071	0,0122682	0,0543321	0,9012182	0,0139278	0,0820543	0,1305544	0,1298803	0,0297616	0,0717102

0	0,3118506	1,0000000	0,0910898	0,0451200	1,0000000	0,7691209	0,1236421	1,0000000	0,0770246	0,0472324	0,0855282	0,0364211	0,0655454	0,0040182	0,9958900	0,1598906	0,4463134	0,9734224	0,5681990	0,1209664	0,4958708	0,0103635	0,0230037	0,3633211	0,9998667	0,8401464	0,0983368	0,8676025	0,1059392	0,1058099	0,2285055	0,5665691	0,0361082	0,0403377	0,0234271	0,0075405	0,0504120	0,1845205	0,7925559	0,3170260	0,6876572	0,2592631	0,0000904	0,0437331	0,0623137	0,9472793	0,1486545	0,7055529	0,9010805	0,8901755	0,6687414	0,0211416	0,0116065	0,0325515	0,0205074	0,0122693	0,0544682	0,9016707	0,0139532	0,0823182	0,1312517	0,1298812	0,0297622	0,0717779
20	0,2912009	1,0000000	0,0911622	0,0451198	0,9879301	0,7689590	0,1244391	1,0000000	0,0774682	0,1051356	0,0855348	0,0366134	0,0655454	0,0508571	0,9853386	0,1796486	0,4463134	0,8134092	0,5681990	0,1090637	0,5349217	0,0103644	0,0205480	0,3633422	0,9998673	0,8393957	0,0983468	0,8797198	0,1058750	0,1058099	0,2324423	0,5665687	0,0759603	0,0403342	0,0234269	0,0642378	0,0504117	0,1845263	0,7924593	0,3170745	0,6875449	0,2595991	0,0000903	0,0437317	0,0623137	0,9472341	0,1486548	0,7393286	0,9010009	0,8990320	0,6687347	0,0211397	0,0502450	0,0959382	0,1106581	0,0122690	0,0544713	0,9016827	0,0139528	0,0823254	0,1312618	0,1298812	0,0297621	0,0717802
40	0,2491507	1,0000000	0,0919047	0,0451187	0,9635922	0,7689509	0,1331227	1,0000000	0,0820817	0,2123486	0,0855406	0,0408538	0,0655475	0,1466226	0,9644008	0,2135786	0,4463134	0,5843840	0,5681990	0,0881459	0,6113247	0,0104930	0,0161016	0,3635737	0,9998678	0,8324588	0,0984538	0,9029315	0,1058258	0,1058108	0,2403520	0,5665683	0,1633733	0,0404673	0,0234268	0,1400076	0,0504170	0,1848782	0,7915634	0,3195608	0,6873343	0,2611515	0,0000909	0,0438851	0,0623166	0,9471960	0,1487771	0,7976957	0,9008428	0,9139489	0,6693326	0,0211406	0,1108521	0,2248821	0,2252139	0,0122688	0,0545788	0,9021770	0,0139698	0,0827256	0,1319820	0,1298816	0,0297620	0,0718593
60	0,2034963	1,0000000	0,0939448	0,0451167	0,9374487	0,7737268	0,1570084	1,0000000	0,0950025	0,3170870	0,0855457	0,0660897	0,0656186	0,2543927	0,9415097	0,2448110	0,4463134	0,4125922	0,5681990	0,0718560	0,6914952	0,0118821	0,0118312	0,3642663	0,9998682	0,8152935	0,0988158	0,9265722	0,1059749	0,1058153	0,2491231	0,5665681	0,2665757	0,0415778	0,0234268	0,1932513	0,0504648	0,1872866	0,7892346	0,3357295	0,6869215	0,2682927	0,0000971	0,0450903	0,0623398	0,9471798	0,1496409	0,8513836	0,9005159	0,9267432	0,6731016	0,0211619	0,1619854	0,3654080	0,2985683	0,0122686	0,0553223	0,9050331	0,0141430	0,0854491	0,1374614	0,1298858	0,0297620	0,0723888
80	0,1620954	1,0000000	0,0974350	0,0451147	0,9139886	0,7914187	0,1944182	1,0000000	0,1166388	0,4026303	0,0855502	0,1265568	0,0662780	0,3598593	0,9195755	0,2693950	0,4463134	0,3027791	0,5681990	0,0652860	0,7620615	0,0162788	0,0083809	0,3655389	0,9998685	0,7915311	0,1001833	0,9467493	0,1066447	0,1058421	0,2578408	0,5665688	0,3691372	0,0460467	0,0234272	0,2258000	0,0506934	0,1946903	0,7855226	0,3802892	0,6864872	0,2913754	0,0001300	0,0497499	0,0624374	0,9473325	0,1523657	0,8937444	0,9001133	0,9357202	0,6824627	0,0213049	0,1999600	0,4940603	0,3375359	0,0122685	0,0577651	0,9118781	0,0153103	0,0938581	0,1568466	0,1299098	0,0297624	0,0740828
100	0,1276810	1,0000000	0,1021561	0,0451129	0,8946859	0,8181741	0,2386446	1,0000000	0,1445408	0,4671366	0,0855541	0,2144848	0,0692840	0,4572957	0,8995347	0,2875874	0,4463134	0,2370042	0,5681990	0,0656361	0,8191478	0,0245858	0,0058050	0,3673619	0,9998688	0,7695828	0,1071353	0,9625225	0,1089261	0,1059767	0,2705086	0,5665724	0,4644545	0,0581276	0,0234293	0,2460172	0,0515093	0,2095925	0,7809111	0,4528024	0,6865637	0,3398003	0,0002628	0,0620782	0,0627408	0,9479463	0,1579866	0,9252484	0,8999549	0,9416056	0,6966538	0,0220331	0,2281727	0,6026942	0,3565186	0,0122685	0,0631736	0,9220613	0,0221568	0,1107254	0,1983750	0,1300161	0,0297645	0,0777636
120	0,1005096	1,0000000	0,1077180	0,0451115	0,8795965	0,8461577	0,2832804	1,0000000	0,1754088	0,5140617	0,0855575	0,3145225	0,0779735	0,5440426	0,8819125	0,3007566	0,4463134	0,1988010	0,5681990	0,0681117	0,8631768	0,0393086	0,0039637	0,3696094	0,9998690	0,7558101	0,1309236	0,9742003	0,1152620	0,1064357	0,3038310	0,5665802	0,5514034	0,0821091	0,0234380	0,2625910	0,0538038	0,2329798	0,7759726	0,5364556	0,6876058	0,4114432	0,0006965	0,0865831	0,0635032	0,9491837	0,1670089	0,9479433	0,9003180	0,9455573	0,7131764	0,0245721	0,2508497	0,6903958	0,3654354	0,0122687	0,0725579	0,9336286	0,0514678	0,1364818	0,2586779	0,1303916	0,0297726	0,0840838
140	0,0797753	1,0000000	0,1137088	0,0451106	0,8681921	0,8711692	0,3241591	1,0000000	0,2063595	0,5478449	0,0855605	0,4144940	0,0961701	0,6189916	0,8671596	0,3101985	0,4463134	0,1769532	0,5681990	0,0699142	0,8962721	0,0681846	0,0026822	0,3721176	0,9998691	0,7513790	0,1779737	0,9825355	0,1286947	0,1075461	0,3636637	0,5665921	0,6299156	0,1190242	0,0234663	0,2848797	0,0589215	0,2642684	0,7711741	0,6143510	0,6897042	0,4953490	0,0018235	0,1248461	0,0650916	0,9509601	0,1793603	0,9639392	0,9012616	0,9484097	0,7299076	0,0304658	0,2711475	0,7592979	0,3697934	0,0122704	0,0863315	0,9448405	0,1267968	0,1691489	0,3255634	0,1314207	0,0297987	0,0933366
