"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI
720	1,0000000	0,3710371	0,0043718	0,4168391	0,9999952	0,9422553	0,9248253	0,3975813	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030586	0,6468490	0,8376508	0,2765017	0,6482599	0,2821046	0,1418892	0,6159033	0,0798724	0,5077341	0,5593419	0,3224222	0,0188962	0,2620778	0,2701133	0,0672408	0,0209856	0,3807266	0,6215052	0,4367283	0,3087806	0,7707004	0,1590161	0,1846339	0,2361160	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,7456946	0,0768278	0,0329052	0,0869086	0,2498411	0,0546182	0,0791180	0,5054164	0,8862462	0,0393243	0,2279508	0,9688014	0,8271261	0,1106833	0,0777113	0,0644687	0,0239610	0,1184519	0,9463672	0,7734017
740	1,0000000	0,3710371	0,0043718	0,4183033	0,9999952	0,9422553	0,9248253	0,3976409	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030582	0,6471324	0,8376462	0,2765017	0,6402820	0,2861911	0,1418891	0,6149153	0,0781193	0,5075367	0,5621481	0,3230905	0,0188962	0,2620534	0,2700900	0,0577009	0,0209856	0,3807266	0,6215052	0,4367282	0,3087806	0,7707003	0,1650852	0,1918657	0,2363462	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,7498261	0,0754102	0,0329052	0,0869085	0,2501016	0,0546182	0,0800947	0,5054164	0,8862245	0,0393243	0,2305905	0,9686910	0,8271261	0,1113162	0,0779645	0,0644687	0,0211145	0,1184519	0,9490870	0,7734058
760	1,0000000	0,3710371	0,0043718	0,4191684	0,9999952	0,9422553	0,9248253	0,3976386	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030579	0,6473135	0,8376913	0,2765017	0,6329756	0,2902421	0,1418890	0,6142711	0,0769034	0,5074220	0,5639840	0,3235154	0,0188962	0,2620343	0,2700925	0,0512538	0,0209856	0,3807266	0,6215052	0,4367282	0,3087806	0,7707002	0,1712020	0,1985431	0,2377748	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,7552117	0,0746959	0,0329052	0,0869085	0,2502530	0,0546182	0,0807463	0,5054164	0,8862166	0,0393243	0,2324492	0,9686190	0,8271261	0,1124244	0,0781145	0,0644687	0,0192040	0,1184519	0,9501261	0,7734071
780	1,0000000	0,3710371	0,0043718	0,4194713	0,9999952	0,9422553	0,9248253	0,3976268	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030578	0,6473832	0,8377379	0,2765017	0,6262300	0,2942039	0,1418889	0,6138510	0,0760602	0,5073552	0,5651850	0,3237856	0,0188962	0,2620198	0,2700956	0,0468967	0,0209856	0,3807266	0,6215052	0,4367282	0,3087806	0,7707001	0,1772771	0,2047247	0,2398864	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,7613469	0,0743307	0,0329052	0,0869085	0,2503409	0,0546182	0,0811812	0,5054164	0,8862137	0,0393243	0,2337581	0,9685720	0,8271261	0,1138793	0,0782034	0,0644687	0,0179217	0,1184519	0,9500465	0,7734075
800	1,0000000	0,3710371	0,0043718	0,4194708	0,9999952	0,9422553	0,9248253	0,3976205	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030576	0,6473874	0,8377746	0,2765017	0,6199565	0,2980467	0,1418889	0,6135771	0,0754754	0,5073164	0,5659706	0,3239574	0,0188962	0,2620090	0,2700953	0,0439521	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706999	0,1832518	0,2104683	0,2423676	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,7678448	0,0741404	0,0329052	0,0869085	0,2503920	0,0546182	0,0814713	0,5054164	0,8862127	0,0393243	0,2346797	0,9685414	0,8271261	0,1155751	0,0782561	0,0644687	0,0170611	0,1184519	0,9492256	0,7734076
820	1,0000000	0,3710371	0,0043718	0,4193783	0,9999952	0,9422553	0,9248253	0,3976189	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030575	0,6473690	0,8378032	0,2765017	0,6140823	0,3017563	0,1418888	0,6133985	0,0750698	0,5072939	0,5664846	0,3240666	0,0188962	0,2620010	0,2700941	0,0419621	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706998	0,1890894	0,2158284	0,2450286	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,7744278	0,0740386	0,0329052	0,0869085	0,2504217	0,0546182	0,0816650	0,5054164	0,8862123	0,0393243	0,2353287	0,9685215	0,8271261	0,1174276	0,0782873	0,0644687	0,0164835	0,1184519	0,9479180	0,7734076
840	1,0000000	0,3710371	0,0043718	0,4192985	0,9999952	0,9422553	0,9248253	0,3976191	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030575	0,6473515	0,8378267	0,2765017	0,6085472	0,3053285	0,1418888	0,6132820	0,0747885	0,5072808	0,5668209	0,3241360	0,0188962	0,2619951	0,2700938	0,0406173	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706997	0,1947698	0,2208548	0,2477551	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,7809083	0,0739825	0,0329052	0,0869084	0,2504389	0,0546182	0,0817941	0,5054164	0,8862121	0,0393243	0,2357857	0,9685084	0,8271261	0,1193721	0,0783058	0,0644687	0,0160958	0,1184519	0,9462962	0,7734076
860	1,0000000	0,3710371	0,0043718	0,4192574	0,9999952	0,9422553	0,9248253	0,3976195	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473419	0,8378466	0,2765017	0,6033001	0,3087656	0,1418887	0,6132060	0,0745934	0,5072731	0,5670408	0,3241802	0,0188962	0,2619908	0,2700949	0,0397084	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706996	0,2002845	0,2255926	0,2504798	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,7871685	0,0739504	0,0329052	0,0869084	0,2504490	0,0546182	0,0818804	0,5054164	0,8862121	0,0393243	0,2361075	0,9685000	0,8271261	0,1213603	0,0783167	0,0644687	0,0158356	0,1184519	0,9444771	0,7734076
880	1,0000000	0,3710371	0,0043718	0,4192461	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473390	0,8378633	0,2765017	0,5982977	0,3120735	0,1418887	0,6131564	0,0744581	0,5072687	0,5671848	0,3242082	0,0188962	0,2619877	0,2700969	0,0390942	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706995	0,2056336	0,2300820	0,2531642	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,7931414	0,0739313	0,0329052	0,0869084	0,2504548	0,0546182	0,0819379	0,5054164	0,8862121	0,0393243	0,2363341	0,9684944	0,8271261	0,1233576	0,0783232	0,0644687	0,0156610	0,1184519	0,9425401	0,7734076
900	1,0000000	0,3710371	0,0043718	0,4192489	0,9999952	0,9422553	0,9248253	0,3976198	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473394	0,8378766	0,2765017	0,5935028	0,3152607	0,1418887	0,6131241	0,0743642	0,5072661	0,5672789	0,3242261	0,0188962	0,2619854	0,2700990	0,0386791	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706994	0,2108230	0,2343589	0,2557879	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,7987958	0,0739195	0,0329052	0,0869084	0,2504582	0,0546182	0,0819763	0,5054164	0,8862121	0,0393243	0,2364936	0,9684908	0,8271261	0,1253397	0,0783271	0,0644687	0,0155438	0,1184519	0,9405385	0,7734076
920	1,0000000	0,3710371	0,0043718	0,4192546	0,9999952	0,9422553	0,9248253	0,3976198	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473408	0,8378866	0,2765017	0,5888828	0,3183369	0,1418887	0,6131030	0,0742992	0,5072646	0,5673405	0,3242374	0,0188962	0,2619838	0,2701009	0,0383986	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706993	0,2158627	0,2384548	0,2583417	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8041240	0,0739120	0,0329052	0,0869084	0,2504601	0,0546182	0,0820019	0,5054164	0,8862121	0,0393243	0,2366060	0,9684885	0,8271261	0,1272907	0,0783294	0,0644687	0,0154651	0,1184519	0,9385078	0,7734076
940	1,0000000	0,3710371	0,0043718	0,4192588	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030574	0,6473418	0,8378939	0,2765017	0,5844090	0,3213126	0,1418887	0,6130892	0,0742540	0,5072638	0,5673808	0,3242447	0,0188962	0,2619826	0,2701022	0,0382090	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706993	0,2207654	0,2423980	0,2608232	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8091337	0,0739071	0,0329052	0,0869084	0,2504613	0,0546182	0,0820190	0,5054164	0,8862121	0,0393243	0,2366851	0,9684869	0,8271261	0,1292006	0,0783307	0,0644687	0,0154123	0,1184519	0,9364711	0,7734076
960	1,0000000	0,3710371	0,0043718	0,4192607	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473423	0,8378989	0,2765017	0,5800562	0,3241984	0,1418887	0,6130802	0,0742227	0,5072633	0,5674072	0,3242492	0,0188962	0,2619818	0,2701031	0,0380809	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706992	0,2255453	0,2462138	0,2632344	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8138414	0,0739039	0,0329052	0,0869084	0,2504619	0,0546182	0,0820304	0,5054164	0,8862121	0,0393243	0,2367408	0,9684859	0,8271261	0,1310644	0,0783315	0,0644687	0,0153769	0,1184519	0,9344431	0,7734076
980	1,0000000	0,3710371	0,0043718	0,4192610	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473424	0,8379022	0,2765017	0,5758011	0,3270051	0,1418887	0,6130744	0,0742010	0,5072630	0,5674244	0,3242522	0,0188962	0,2619812	0,2701037	0,0379943	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706991	0,2302178	0,2499249	0,2655800	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8182687	0,0739017	0,0329052	0,0869084	0,2504623	0,0546182	0,0820380	0,5054164	0,8862121	0,0393243	0,2367800	0,9684853	0,8271261	0,1328800	0,0783320	0,0644687	0,0153531	0,1184519	0,9324322	0,7734076
1000	1,0000000	0,3710371	0,0043718	0,4192608	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473423	0,8379044	0,2765017	0,5716227	0,3297432	0,1418887	0,6130706	0,0741860	0,5072628	0,5674357	0,3242540	0,0188962	0,2619808	0,2701041	0,0379358	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706990	0,2347988	0,2535519	0,2678659	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8224391	0,0739001	0,0329052	0,0869084	0,2504626	0,0546182	0,0820430	0,5054164	0,8862121	0,0393243	0,2368076	0,9684849	0,8271261	0,1346480	0,0783323	0,0644687	0,0153371	0,1184519	0,9304427	0,7734076
1020	1,0000000	0,3710371	0,0043718	0,4192604	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379059	0,2765017	0,5675015	0,3324229	0,1418887	0,6130681	0,0741755	0,5072627	0,5674431	0,3242552	0,0188962	0,2619805	0,2701043	0,0378962	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706989	0,2393042	0,2571137	0,2700992	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8263771	0,0738991	0,0329052	0,0869084	0,2504627	0,0546182	0,0820464	0,5054164	0,8862121	0,0393243	0,2368271	0,9684846	0,8271261	0,1363703	0,0783324	0,0644687	0,0153264	0,1184519	0,9284759	0,7734076
1040	1,0000000	0,3710371	0,0043718	0,4192602	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379068	0,2765017	0,5634192	0,3350545	0,1418886	0,6130664	0,0741683	0,5072626	0,5674479	0,3242559	0,0188962	0,2619803	0,2701044	0,0378695	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706988	0,2437503	0,2606282	0,2722873	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8301061	0,0738984	0,0329052	0,0869084	0,2504628	0,0546182	0,0820487	0,5054164	0,8862121	0,0393243	0,2368408	0,9684844	0,8271261	0,1380504	0,0783325	0,0644687	0,0153192	0,1184519	0,9265311	0,7734076
1060	1,0000000	0,3710371	0,0043718	0,4192601	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473421	0,8379073	0,2765017	0,5593580	0,3376477	0,1418886	0,6130654	0,0741632	0,5072626	0,5674511	0,3242564	0,0188962	0,2619801	0,2701045	0,0378514	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706987	0,2481534	0,2641118	0,2744378	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8336488	0,0738979	0,0329052	0,0869084	0,2504628	0,0546182	0,0820502	0,5054164	0,8862121	0,0393243	0,2368504	0,9684843	0,8271261	0,1396922	0,0783326	0,0644687	0,0153144	0,1184519	0,9246060	0,7734076
1080	1,0000000	0,3710371	0,0043718	0,4192601	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473421	0,8379077	0,2765017	0,5553009	0,3402124	0,1418886	0,6130647	0,0741598	0,5072626	0,5674531	0,3242567	0,0188962	0,2619800	0,2701045	0,0378392	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706986	0,2525299	0,2675807	0,2765586	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8370260	0,0738975	0,0329052	0,0869084	0,2504628	0,0546182	0,0820512	0,5054164	0,8862121	0,0393243	0,2368572	0,9684842	0,8271261	0,1413002	0,0783326	0,0644687	0,0153111	0,1184519	0,9226971	0,7734076
1100	1,0000000	0,3710371	0,0043718	0,4192601	0,9999952	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473421	0,8379079	0,2765017	0,5512310	0,3427580	0,1418886	0,6130642	0,0741573	0,5072626	0,5674545	0,3242569	0,0188962	0,2619799	0,2701045	0,0378310	0,0209856	0,3807266	0,6215051	0,4367282	0,3087806	0,7706985	0,2568961	0,2710504	0,2786573	0,9669586	0,9984689	0,9219939	0,0148944	0,2944419	0,8402574	0,0738973	0,0329052	0,0869084	0,2504628	0,0546182	0,0820519	0,5054164	0,8862121	0,0393243	0,2368620	0,9684841	0,8271261	0,1428794	0,0783326	0,0644687	0,0153090	0,1184519	0,9208002	0,7734076

0	1,0000000	0,3710371	0,0043719	0,4192602	0,9999952	0,9422551	0,9248250	0,3976197	0,4055967	0,6303153	0,9497456	0,2792101	0,0055424	0,9999987	0,0030574	0,6473422	0,8379081	0,2765016	0,1097707	0,8814639	0,1418934	0,6130739	0,0741539	0,5072625	0,5674566	0,3242572	0,0188962	0,2619941	0,2701045	0,0378193	0,0209856	0,3807265	0,6215043	0,4367270	0,3087801	0,7702010	0,8636032	0,9797135	0,6949868	0,9669585	0,9984689	0,9219931	0,0148944	0,2944431	0,9893952	0,0739463	0,0329052	0,0869085	0,2504634	0,0546182	0,0820537	0,5054169	0,8862119	0,0393244	0,2368768	0,9684840	0,8271258	0,4593932	0,0783327	0,0644687	0,0153046	0,1184519	0,3894847	0,7734075
20	0,7812493	0,3738295	0,0029111	0,4192602	0,9999963	0,9422552	0,9248251	0,3976197	0,4055967	0,6303153	0,9497456	0,2792101	0,0055424	0,9999987	0,0030574	0,6473422	0,8379081	0,2765016	0,1097707	0,8815954	0,3480848	0,7005539	0,0741533	0,5072625	0,5674568	0,2300150	0,0188962	0,2619897	0,2701045	0,0378175	0,0209856	0,4489658	0,6215046	0,4868941	0,3087803	0,7702012	0,8636778	0,7817329	0,6950813	0,9793422	0,9984689	0,9480142	0,0088550	0,2944427	0,9907367	0,0739309	0,0329052	0,2702309	0,2504632	0,0546182	0,0820536	0,5054167	0,9136958	0,0393244	0,2368758	0,9688813	0,8271259	0,4595405	0,0783327	0,0644687	0,0153046	0,1483015	0,3892874	0,8560747
40	0,6359251	0,3892903	0,0019459	0,4192602	0,9999970	0,9422552	0,9248251	0,3976197	0,4055967	0,6303153	0,9497456	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765016	0,1097707	0,8817066	0,4894501	0,7575593	0,0741529	0,5072625	0,5674568	0,1700956	0,0188962	0,2619866	0,2701045	0,0378163	0,0209856	0,4927893	0,6215048	0,5221043	0,3087804	0,7702014	0,8637409	0,6451249	0,6951612	0,9869063	0,9984689	0,9653515	0,0052665	0,2944425	0,9914735	0,0739203	0,0329052	0,3755379	0,2504631	0,0546182	0,0820535	0,5054166	0,9237295	0,0393244	0,2368751	0,9691403	0,8271260	0,4596651	0,0783327	0,0644687	0,0153046	0,1593856	0,3891206	0,8817942
60	0,5393810	0,4230744	0,0013163	0,4192602	0,9999973	0,9422552	0,9248252	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8818006	0,5863703	0,7947063	0,0741526	0,5072625	0,5674569	0,1319987	0,0188962	0,2619845	0,2701045	0,0378155	0,0209856	0,5209329	0,6215049	0,5468170	0,3087804	0,7702015	0,8637941	0,5508647	0,6952288	0,9915265	0,9984689	0,9769030	0,0031344	0,2944423	0,9918788	0,0739130	0,0329052	0,4360299	0,2504630	0,0546182	0,0820534	0,5054166	0,9273926	0,0393244	0,2368746	0,9693092	0,8271260	0,4597704	0,0783327	0,0644687	0,0153046	0,1635015	0,3889796	0,8897962
80	0,4752431	0,4759271	0,0009225	0,4192602	0,9999976	0,9422553	0,9248252	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8818800	0,6528190	0,8189128	0,0741524	0,5072625	0,5674569	0,1077766	0,0188962	0,2619830	0,2701045	0,0378149	0,0209856	0,5390068	0,6215050	0,5641618	0,3087805	0,7702015	0,8638391	0,4858248	0,6952859	0,9943486	0,9984689	0,9845995	0,0018675	0,2944422	0,9921023	0,0739079	0,0329052	0,4707787	0,2504630	0,0546182	0,0820533	0,5054165	0,9287299	0,0393243	0,2368743	0,9694194	0,8271261	0,4598595	0,0783327	0,0644687	0,0153045	0,1650299	0,3888604	0,8922857
100	0,4326340	0,5432720	0,0007104	0,4192602	0,9999977	0,9422553	0,9248252	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8819471	0,6983763	0,8346867	0,0741522	0,5072625	0,5674570	0,0923762	0,0188962	0,2619820	0,2701045	0,0378145	0,0209856	0,5506139	0,6215050	0,5763355	0,3087805	0,7702016	0,8638772	0,4409473	0,6953342	0,9960723	0,9984689	0,9897275	0,0011148	0,2944421	0,9922259	0,0739044	0,0329052	0,4907396	0,2504629	0,0546182	0,0820533	0,5054165	0,9292181	0,0393243	0,2368740	0,9694912	0,8271261	0,4599348	0,0783327	0,0644687	0,0153045	0,1655974	0,3887598	0,8930603
120	0,4043272	0,6165864	0,0006613	0,4192602	0,9999978	0,9422553	0,9248252	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8820038	0,7296105	0,8449656	0,0741521	0,5072625	0,5674570	0,0825845	0,0188962	0,2619813	0,2701045	0,0378143	0,0209856	0,5580681	0,6215051	0,5848797	0,3087805	0,7702016	0,8639093	0,4099820	0,6953750	0,9971252	0,9984689	0,9931442	0,0006675	0,2944420	0,9922946	0,0739020	0,0329052	0,5022059	0,2504629	0,0546182	0,0820533	0,5054165	0,9293963	0,0393243	0,2368738	0,9695380	0,8271261	0,4599985	0,0783327	0,0644687	0,0153045	0,1658081	0,3886747	0,8933013
140	0,3855220	0,6871541	0,0007837	0,4192602	0,9999978	0,9422553	0,9248252	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8820517	0,7510247	0,8516637	0,0741520	0,5072626	0,5674570	0,0763590	0,0188962	0,2619808	0,2701045	0,0378141	0,0209856	0,5628551	0,6215051	0,5908765	0,3087805	0,7702016	0,8639365	0,3886161	0,6954095	0,9977683	0,9984689	0,9954207	0,0004018	0,2944420	0,9923331	0,0739004	0,0329052	0,5087925	0,2504629	0,0546182	0,0820533	0,5054165	0,9294614	0,0393243	0,2368737	0,9695686	0,8271261	0,4600523	0,0783327	0,0644687	0,0153045	0,1658864	0,3886028	0,8933763
160	0,3730290	0,7491091	0,0010988	0,4192602	0,9999978	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8820921	0,7657063	0,8560285	0,0741520	0,5072626	0,5674570	0,0724007	0,0188962	0,2619805	0,2701045	0,0378140	0,0209856	0,5659294	0,6215051	0,5950854	0,3087805	0,7702016	0,8639594	0,3738740	0,6954386	0,9981611	0,9984689	0,9969374	0,0002439	0,2944420	0,9923549	0,0738992	0,0329052	0,5125761	0,2504629	0,0546182	0,0820532	0,5054165	0,9294852	0,0393243	0,2368736	0,9695885	0,8271261	0,4600977	0,0783327	0,0644687	0,0153045	0,1659154	0,3885421	0,8933996
180	0,3647294	0,8000464	0,0016224	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8821263	0,7757720	0,8588728	0,0741520	0,5072626	0,5674570	0,0698841	0,0188962	0,2619803	0,2701045	0,0378139	0,0209856	0,5679037	0,6215051	0,5980395	0,3087806	0,7702017	0,8639788	0,3637021	0,6954632	0,9984011	0,9984689	0,9979480	0,0001500	0,2944420	0,9923674	0,0738984	0,0329052	0,5147495	0,2504629	0,0546182	0,0820532	0,5054164	0,9294938	0,0393243	0,2368736	0,9696014	0,8271261	0,4601362	0,0783327	0,0644687	0,0153045	0,1659262	0,3884907	0,8934069
200	0,3592157	0,8400619	0,0023482	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8821552	0,7826731	0,8607262	0,0741519	0,5072626	0,5674570	0,0682840	0,0188962	0,2619801	0,2701045	0,0378139	0,0209856	0,5691716	0,6215051	0,6001128	0,3087806	0,7702017	0,8639952	0,3566839	0,6954840	0,9985476	0,9984689	0,9986213	0,0000943	0,2944420	0,9923748	0,0738979	0,0329052	0,5159980	0,2504629	0,0546182	0,0820532	0,5054164	0,9294970	0,0393243	0,2368735	0,9696099	0,8271261	0,4601687	0,0783327	0,0644687	0,0153045	0,1659302	0,3884474	0,8934091
220	0,3555527	0,8705345	0,0032408	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8821796	0,7874045	0,8619340	0,0741519	0,5072626	0,5674570	0,0672667	0,0188962	0,2619800	0,2701045	0,0378138	0,0209856	0,5699859	0,6215051	0,6015680	0,3087806	0,7702017	0,8640090	0,3518415	0,6955016	0,9986371	0,9984689	0,9990700	0,0000612	0,2944420	0,9923793	0,0738975	0,0329052	0,5167152	0,2504629	0,0546182	0,0820532	0,5054164	0,9294981	0,0393243	0,2368735	0,9696154	0,8271261	0,4601961	0,0783327	0,0644687	0,0153045	0,1659317	0,3884108	0,8934098
240	0,3531193	0,8932547	0,0042414	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822002	0,7906483	0,8627210	0,0741519	0,5072626	0,5674570	0,0666198	0,0188962	0,2619799	0,2701045	0,0378138	0,0209856	0,5705088	0,6215051	0,6025894	0,3087806	0,7702017	0,8640207	0,3485005	0,6955164	0,9986918	0,9984689	0,9993689	0,0000415	0,2944419	0,9923821	0,0738973	0,0329052	0,5171272	0,2504629	0,0546182	0,0820532	0,5054164	0,9294986	0,0393243	0,2368734	0,9696190	0,8271261	0,4602193	0,0783327	0,0644687	0,0153045	0,1659323	0,3883798	0,8934100
260	0,3515027	0,9099538	0,0052822	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822176	0,7928723	0,8632339	0,0741519	0,5072626	0,5674570	0,0662086	0,0188962	0,2619799	0,2701045	0,0378138	0,0209856	0,5708446	0,6215051	0,6033062	0,3087806	0,7702017	0,8640306	0,3461955	0,6955290	0,9987252	0,9984689	0,9995680	0,0000298	0,2944419	0,9923840	0,0738971	0,0329052	0,5173638	0,2504629	0,0546182	0,0820532	0,5054164	0,9294987	0,0393243	0,2368734	0,9696214	0,8271261	0,4602389	0,0783327	0,0644687	0,0153045	0,1659325	0,3883537	0,8934101
280	0,3504287	0,9221092	0,0062997	0,4192602	0,9999979	0,9422553	0,9248253	0,3976197	0,4055967	0,6303153	0,9497457	0,2792101	0,0055424	0,9999987	0,0030573	0,6473422	0,8379081	0,2765017	0,1097707	0,8822323	0,7943971	0,8635681	0,0741519	0,5072626	0,5674570	0,0659471	0,0188962	0,2619799	0,2701045	0,0378138	0,0209856	0,5710603	0,6215051	0,6038093	0,3087806	0,7702017	0,8640389	0,3446051	0,6955396	0,9987456	0,9984689	0,9997007	0,0000229	0,2944419	0,9923853	0,0738970	0,0329052	0,5174998	0,2504629	0,0546182	0,0820532	0,5054164	0,9294988	0,0393243	0,2368734	0,9696229	0,8271261	0,4602554	0,0783327	0,0644687	0,0153045	0,1659326	0,3883316	0,8934101
