"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
560	0,7091512	0,4805246	0,0733416	0,1244720	0,0004721	0,7989179	0,7867541	0,7249754	0,2747770	0,0982526	0,6750801	0,6582076	0,6325764	0,6858851	0,6032921	0,4879441	0,2580549	0,2358145	0,0658593	0,8731715	0,7619632	0,1272152	0,5751115	0,2127617	0,1461460	0,7068432	0,5941307	0,4174680	0,5750430	0,1661851	0,2833363	0,5357294	0,4837939	0,0447514	0,0910970	0,2349189	0,4805658	0,3383071	0,0119065	0,5331094	0,4970973	0,3422745	0,1320228	0,4874558	0,2282054	0,5475114	0,0444921	0,0184434	0,6038962	0,1616017	0,0240425	0,0014199	0,0280467	0,0732742	0,0003401	0,6041922	0,2427319	0,0003590	0,3681609	0,4388185	0,3142263	0,7266218	0,0035324	0,0645630
580	0,6445634	0,6384247	0,0253450	0,0941887	0,0009761	0,7248142	0,7569875	0,7168812	0,1997513	0,0963165	0,7299670	0,6124857	0,6519981	0,6909584	0,6605631	0,5247099	0,2123835	0,3052697	0,2672237	0,7112230	0,6628033	0,1997617	0,6312317	0,1207027	0,0991152	0,6289471	0,5825228	0,5409622	0,4438077	0,1806090	0,3049183	0,4659002	0,4109542	0,0822795	0,0582835	0,2616100	0,4795942	0,3388901	0,0101399	0,4941195	0,5326698	0,3853903	0,0728135	0,4327309	0,1917544	0,4963324	0,0444788	0,0153495	0,7989603	0,1473908	0,0683505	0,0030312	0,0379726	0,0483160	0,0001743	0,5246224	0,1496676	0,0001128	0,3340675	0,2649418	0,2087153	0,6926786	0,0031078	0,0271870
600	0,6872048	0,7203185	0,0299894	0,1537632	0,0090541	0,6925356	0,7568658	0,7270477	0,2503442	0,0858694	0,7316533	0,6506148	0,6181254	0,7180012	0,5494062	0,5921843	0,1863940	0,3716201	0,4156571	0,6887804	0,5115371	0,1039382	0,6976918	0,0781997	0,1318122	0,5269705	0,6230187	0,4315370	0,5226358	0,2813367	0,2374626	0,5149074	0,2851083	0,0468910	0,0786377	0,2089473	0,3517208	0,2953671	0,0104769	0,3068453	0,5126739	0,2568600	0,0929436	0,4102686	0,1451985	0,4016674	0,0317603	0,0164573	0,6558985	0,1235878	0,0203934	0,0008022	0,0299607	0,0599980	0,0064125	0,4645662	0,0770578	0,0048797	0,4287369	0,1564439	0,1149921	0,7863195	0,0099422	0,0391513
620	0,8061725	0,7581521	0,0269157	0,1216375	0,0152149	0,7215318	0,8338135	0,6741559	0,1456564	0,1367587	0,6263274	0,5928003	0,5910642	0,5634593	0,6070165	0,5224863	0,2036505	0,4337810	0,4531320	0,5817553	0,6479061	0,1401430	0,5716822	0,1218292	0,1238929	0,3882091	0,6876004	0,4535814	0,5336346	0,3062644	0,2258433	0,4932337	0,2526650	0,0418026	0,0876352	0,2901468	0,4304203	0,3017416	0,0309240	0,2480135	0,4706376	0,4005575	0,1231732	0,3774240	0,0941777	0,4351202	0,0275786	0,0093205	0,7137641	0,0813874	0,0366837	0,0049868	0,0291952	0,0669459	0,0029476	0,5662171	0,0279085	0,0051470	0,3237499	0,1284775	0,0831435	0,6446763	0,0104963	0,0323116
640	0,6442534	0,7296605	0,0386033	0,1284790	0,0028856	0,6724670	0,7440524	0,6211967	0,1472476	0,1183257	0,5972200	0,5727953	0,5421169	0,7686172	0,5457210	0,5569281	0,2417153	0,2662670	0,4906257	0,6497844	0,6663346	0,1237207	0,7041889	0,0840821	0,1273200	0,5038946	0,5861641	0,5473554	0,4851885	0,2271874	0,2482095	0,4695649	0,2635248	0,0317321	0,1674522	0,3065214	0,3631292	0,3449759	0,0092912	0,3161595	0,5165231	0,3791524	0,1203889	0,3230130	0,1958739	0,4563680	0,0378162	0,0123131	0,6125145	0,0570142	0,0232710	0,0058142	0,0243666	0,0783300	0,0189249	0,6242301	0,0165743	0,0173432	0,4630441	0,1010869	0,0840222	0,6164514	0,0023729	0,0315558
660	0,6123738	0,6776837	0,0229804	0,1711436	0,0071238	0,7966085	0,6878195	0,6295342	0,1975031	0,1034010	0,5712292	0,5782769	0,6223468	0,7132326	0,4818174	0,5122349	0,3153807	0,3253262	0,5448923	0,6505851	0,6448716	0,0938472	0,6435026	0,1408451	0,1384374	0,4370428	0,6664024	0,5590875	0,4102603	0,3187186	0,2105381	0,5703894	0,1884226	0,0439091	0,1690596	0,2602601	0,4889335	0,2767700	0,0204919	0,2913180	0,5686707	0,3103919	0,1240718	0,3037113	0,0927634	0,3877366	0,0134304	0,0081922	0,6480354	0,0418640	0,0583159	0,0077694	0,0824337	0,0566962	0,0123946	0,5607313	0,0161185	0,0339407	0,4420318	0,0753049	0,0381222	0,6988193	0,0019593	0,0499692
680	0,5473006	0,7122975	0,0328781	0,0772162	0,0061088	0,7460851	0,7811178	0,5940890	0,2529915	0,0889487	0,5383387	0,5524618	0,6460647	0,8339465	0,6237119	0,3924104	0,1613334	0,4040007	0,4943045	0,5725196	0,6941669	0,1297938	0,6845144	0,1091762	0,1284888	0,5037144	0,6486560	0,6429327	0,4754751	0,2816209	0,2433384	0,4574352	0,1828512	0,0640197	0,1779279	0,2984371	0,3252516	0,3486071	0,0169799	0,2533690	0,4768936	0,3080503	0,1028666	0,3611389	0,0758240	0,3648399	0,0343101	0,0056749	0,5627053	0,0432796	0,0222272	0,0015199	0,0430246	0,0637235	0,0180388	0,4992422	0,0134685	0,0157659	0,4049470	0,0707196	0,0131090	0,7081672	0,0044949	0,0203954
700	0,6291071	0,7020095	0,0293202	0,0873337	0,0055220	0,6715711	0,7299780	0,5650558	0,1884085	0,0637728	0,6913982	0,4894030	0,6176345	0,6942322	0,5515193	0,4323942	0,2291856	0,3089545	0,4991171	0,6480804	0,5694670	0,1302241	0,6779562	0,1275314	0,1078676	0,4543023	0,6058530	0,5990393	0,3873607	0,3844181	0,1685240	0,5110641	0,1919722	0,0846229	0,2213080	0,3168431	0,4673720	0,4180236	0,0186552	0,3092440	0,5622319	0,3642341	0,1471009	0,3637433	0,0698189	0,5243675	0,0346417	0,0118338	0,5701399	0,0251391	0,0506235	0,0008930	0,0478566	0,0360669	0,0116040	0,4326056	0,0068501	0,0198710	0,3994556	0,0629433	0,0121686	0,7811725	0,0036118	0,0279945
720	0,6292974	0,7481941	0,0211426	0,1186865	0,0088446	0,6745615	0,7574981	0,7723705	0,1598319	0,1226703	0,5595576	0,6306333	0,6389607	0,8122291	0,6687734	0,4634103	0,1949487	0,3073875	0,3697163	0,6679399	0,6126812	0,1606159	0,6879850	0,1322922	0,1453848	0,4786589	0,4986844	0,5931275	0,3481354	0,3193572	0,2247909	0,4038510	0,2885259	0,0560111	0,2078025	0,2966985	0,3192600	0,3548980	0,0187535	0,3236851	0,5257196	0,3119175	0,0973949	0,3825583	0,0600825	0,4515201	0,0159847	0,0319198	0,4943770	0,0287731	0,0513878	0,0036096	0,0321848	0,0420499	0,0077272	0,5140144	0,0067085	0,0186128	0,4904840	0,0327893	0,0091809	0,6786181	0,0050702	0,0299792
740	0,6064044	0,7282608	0,0150475	0,1013928	0,0074169	0,6963330	0,6223339	0,6968203	0,2268553	0,0977386	0,5922094	0,5653189	0,5670135	0,6869789	0,7753825	0,5065355	0,1764901	0,3439471	0,4348053	0,6980482	0,6163673	0,1181983	0,7003174	0,1218742	0,2113037	0,4788627	0,5420567	0,5471928	0,3704423	0,3373733	0,2687235	0,5344041	0,1954202	0,0712264	0,3142992	0,3389088	0,3780347	0,3490858	0,0149019	0,3257414	0,6518817	0,2993686	0,1456651	0,3209992	0,0751491	0,4140201	0,0297154	0,0181369	0,5246985	0,0592638	0,0241644	0,0058846	0,0422707	0,0713349	0,0055632	0,3512829	0,0126864	0,0486381	0,5233582	0,0352931	0,0047338	0,6534252	0,0129010	0,0179300
760	0,6578756	0,6803789	0,0197500	0,0922387	0,0123423	0,6602682	0,7539168	0,6280219	0,1561731	0,0853420	0,5724796	0,5544710	0,4999617	0,8209383	0,6713493	0,5184930	0,2204909	0,3556666	0,4415813	0,6357493	0,6159762	0,1642307	0,6685008	0,0873543	0,1402714	0,4160472	0,5781027	0,7489458	0,3506484	0,2750233	0,1467263	0,4825033	0,1922098	0,0581014	0,3214540	0,3138759	0,3676710	0,3923012	0,0079698	0,3187851	0,4254304	0,3267571	0,1176466	0,2990106	0,0737422	0,3576538	0,0165638	0,0193503	0,5526689	0,0469864	0,0448037	0,0089940	0,0260101	0,0441723	0,0107846	0,4394877	0,0272386	0,0250740	0,5264547	0,0382913	0,0071490	0,7759853	0,0256989	0,0177640
780	0,7163039	0,7131033	0,0287438	0,1177670	0,0058712	0,5477216	0,7158279	0,5496726	0,1414313	0,1196727	0,5314452	0,4940305	0,6107374	0,5841614	0,6427850	0,5740551	0,2138190	0,2952026	0,4735706	0,7532835	0,6019427	0,1112713	0,6208548	0,0990301	0,1386872	0,4837973	0,5891804	0,4814529	0,3189999	0,3433278	0,1952122	0,4234771	0,2109572	0,0431164	0,2728910	0,3282978	0,3740805	0,3675028	0,0103639	0,2705053	0,4323498	0,3607161	0,0658539	0,3229646	0,0487345	0,4128521	0,0396426	0,0255713	0,5839448	0,0333260	0,0370030	0,0034869	0,0702734	0,0394328	0,0160345	0,5929107	0,0063396	0,0186170	0,4037941	0,0361026	0,0191437	0,7553162	0,0113718	0,0090604
800	0,6018543	0,6933935	0,0369129	0,1016408	0,0072271	0,7009953	0,6397789	0,6051801	0,1222661	0,1236672	0,5517826	0,5311722	0,6513516	0,6933306	0,5964917	0,6450132	0,1881876	0,3299679	0,4207404	0,7438056	0,6647107	0,0858765	0,6149747	0,0751428	0,1232817	0,4431175	0,6364262	0,6023939	0,2962805	0,4825346	0,2202232	0,5378146	0,2027643	0,0471920	0,3244524	0,3723837	0,3591058	0,2953822	0,0090544	0,3025780	0,4711677	0,4041605	0,1170148	0,3277448	0,0453704	0,4339549	0,0252373	0,0249960	0,5271645	0,0378232	0,0358398	0,0072650	0,0446574	0,0555586	0,0106753	0,5087141	0,0101671	0,0402905	0,5106809	0,0399028	0,0017629	0,6852048	0,0113429	0,0052218
820	0,6905489	0,7000828	0,0591561	0,0476972	0,0080015	0,6323010	0,6666271	0,6343011	0,1985404	0,1268906	0,6168213	0,5039044	0,7028710	0,7007379	0,5760638	0,5093692	0,2323813	0,3555957	0,4151540	0,6906618	0,6472108	0,1201523	0,5677211	0,0726764	0,2095561	0,4262532	0,6876630	0,6133059	0,3123102	0,4350027	0,2139631	0,3854189	0,1972331	0,0472728	0,2061129	0,3002693	0,3443115	0,3389436	0,0051129	0,2701195	0,4262454	0,3961680	0,0926006	0,3677254	0,0903108	0,3809378	0,0304978	0,0215072	0,6580756	0,0348765	0,0312126	0,0008731	0,1018721	0,0695217	0,0086881	0,5799383	0,0050681	0,0323736	0,4992389	0,0432133	0,0038841	0,6842445	0,0114446	0,0074987
840	0,6633781	0,6926576	0,0317051	0,0772443	0,0073568	0,6818600	0,7660325	0,5651844	0,2207130	0,0722121	0,6600221	0,5012482	0,5706949	0,7581009	0,5544391	0,5022940	0,2264459	0,3549922	0,4125032	0,6661751	0,6258547	0,0868138	0,6518082	0,1147694	0,1561770	0,5552893	0,6942168	0,6225822	0,4278781	0,2691012	0,1771692	0,3393563	0,2504314	0,0528316	0,1674552	0,3181606	0,3933757	0,2940786	0,0163475	0,2276581	0,4500569	0,3219619	0,0795827	0,3447648	0,0687243	0,3871998	0,0469024	0,0205516	0,5855117	0,0678243	0,0488386	0,0026054	0,0718045	0,0762523	0,0173773	0,5123573	0,0078159	0,0364044	0,4632450	0,0426839	0,0014412	0,7577116	0,0143587	0,0064175
860	0,7709697	0,6524561	0,0171034	0,0479507	0,0132895	0,6788511	0,6734469	0,6855627	0,1697521	0,0951947	0,6400272	0,5656266	0,6062465	0,7851984	0,6648912	0,4472818	0,2075727	0,2388991	0,3630695	0,8165857	0,6536441	0,1072145	0,6239609	0,1701033	0,1733025	0,4851378	0,6207969	0,6077949	0,3280004	0,2626918	0,2186090	0,4768187	0,2544257	0,0902936	0,2392316	0,3440382	0,3783828	0,2747410	0,0137830	0,3067509	0,4698247	0,3238333	0,0892622	0,2901854	0,0610386	0,4691559	0,0634133	0,0231614	0,5933331	0,0272241	0,0769836	0,0016453	0,0590847	0,0509494	0,0171248	0,4877387	0,0045463	0,0400678	0,3722194	0,0232425	0,0023341	0,5280287	0,0071880	0,0134089
880	0,6311673	0,7254715	0,0222866	0,0676537	0,0028013	0,6199352	0,6757479	0,6784822	0,2010143	0,1281669	0,6703557	0,4605140	0,5717726	0,6790021	0,7189288	0,4587744	0,1616869	0,2977868	0,3789644	0,6586176	0,5923114	0,1164087	0,5428015	0,1675354	0,1570405	0,4366082	0,6839264	0,6744944	0,4330496	0,3397754	0,1603185	0,4375785	0,2429615	0,0796918	0,2377796	0,2776471	0,3504828	0,2661975	0,0075927	0,2579259	0,4913507	0,3589125	0,0777110	0,3711062	0,0580895	0,3112268	0,0486702	0,0131687	0,7243065	0,0749379	0,0668378	0,0061110	0,0868442	0,0408199	0,0019133	0,6375610	0,0002263	0,0352244	0,4412313	0,0382603	0,0044935	0,6639645	0,0119817	0,0117467
900	0,7332069	0,7008932	0,0482604	0,0624291	0,0026274	0,7047436	0,7724989	0,6465902	0,2322485	0,0955909	0,4929012	0,4727609	0,5828386	0,6997058	0,5920250	0,5267864	0,1816647	0,2014071	0,3739611	0,5817737	0,7055886	0,1546439	0,6134556	0,1607904	0,1244799	0,4635586	0,5694343	0,7568532	0,4268327	0,2656509	0,2363998	0,4464013	0,2179074	0,0718311	0,2694008	0,3199284	0,3546766	0,3004054	0,0058365	0,2817979	0,4660945	0,3287270	0,1036061	0,4164790	0,0429411	0,3520172	0,0421170	0,0286109	0,5060240	0,0468309	0,0347309	0,0039614	0,0297188	0,0742209	0,0019890	0,5518961	0,0127163	0,0078963	0,4781392	0,0242687	0,0024208	0,6342686	0,0152097	0,0243516
920	0,6429570	0,6995453	0,0197995	0,0654179	0,0130344	0,8251586	0,8218727	0,6697324	0,2521197	0,0707109	0,6588382	0,5254654	0,5921055	0,7481164	0,6538179	0,5181519	0,1639870	0,2648242	0,4709988	0,7568012	0,6415945	0,1244095	0,6522949	0,1745475	0,1563677	0,4365138	0,6196149	0,7056236	0,2637696	0,2674213	0,1528388	0,5149051	0,2630862	0,0858274	0,2324294	0,3019771	0,3846739	0,2919353	0,0013956	0,3152065	0,4554276	0,3108550	0,1307972	0,3906158	0,0764997	0,4097406	0,0665824	0,0193438	0,6036117	0,0404470	0,0183761	0,0036727	0,0338661	0,0681701	0,0059280	0,4778338	0,0029006	0,0174011	0,3444351	0,0317269	0,0091207	0,6772711	0,0152714	0,0341563
940	0,6662497	0,7021951	0,0136460	0,0430867	0,0017602	0,6601204	0,5963670	0,6710159	0,2197124	0,1157135	0,5553324	0,4911879	0,7208355	0,7612972	0,6658520	0,4379448	0,2793141	0,2704253	0,3702101	0,6732315	0,5903219	0,2071170	0,5349545	0,1512090	0,2245546	0,5335984	0,6208999	0,6622543	0,3702046	0,2879274	0,1538896	0,6616699	0,2461483	0,0731674	0,2263354	0,3553644	0,4846198	0,3336041	0,0066210	0,3088247	0,5000533	0,4380674	0,1014665	0,3317777	0,0383442	0,3019492	0,0351822	0,0107874	0,6531807	0,0722272	0,0496762	0,0019688	0,0439739	0,0674410	0,0131878	0,5855453	0,0084902	0,0131471	0,3790352	0,0455760	0,0092405	0,6586742	0,0020361	0,0384046
960	0,8154028	0,6599918	0,0270627	0,0274732	0,0063966	0,7432971	0,6706516	0,5998880	0,2238353	0,0642718	0,5153484	0,4615702	0,6044403	0,6531925	0,6369349	0,4933307	0,2509102	0,3470774	0,5642520	0,8259224	0,5774708	0,1333630	0,5807984	0,1684044	0,1463744	0,6036125	0,5164062	0,5538686	0,4670708	0,3550023	0,1907261	0,5912255	0,2210213	0,0494174	0,2167063	0,3324742	0,3531906	0,3992976	0,0123583	0,3182561	0,5601308	0,3728985	0,0643852	0,4000686	0,0714351	0,3396965	0,0423810	0,0365765	0,5772920	0,0330935	0,0253144	0,0035980	0,0323140	0,0796944	0,0095157	0,4914185	0,0004621	0,0217906	0,4503197	0,0440207	0,0023240	0,6797400	0,0162551	0,0261208
980	0,8080442	0,6753931	0,0762987	0,0298371	0,0036223	0,6550135	0,8811468	0,5443248	0,1677792	0,0908278	0,5001913	0,5683348	0,5100430	0,7139527	0,6376041	0,6065244	0,2917642	0,3439478	0,4050621	0,6664188	0,5306776	0,1467965	0,5824377	0,1716766	0,2035117	0,6137296	0,5398730	0,6385195	0,4998437	0,2479150	0,1391948	0,4729875	0,2239084	0,0651208	0,2132023	0,2639738	0,4345900	0,3900397	0,0241205	0,3794031	0,4562652	0,3802383	0,0865530	0,3338408	0,0411470	0,3809310	0,0589260	0,0251650	0,5443710	0,0138517	0,0465101	0,0047194	0,0461447	0,0631850	0,0014023	0,5237081	0,0030541	0,0284247	0,4788885	0,0370556	0,0047931	0,6208053	0,0081893	0,0433010
1000	0,6683111	0,7095042	0,0249553	0,0546403	0,0022281	0,7888955	0,7208624	0,6120780	0,1987506	0,0711494	0,5326023	0,5871847	0,4909397	0,8596030	0,6441806	0,4545336	0,1881961	0,2758949	0,4756572	0,6386775	0,6690640	0,1798991	0,6283720	0,1876098	0,1561605	0,5743013	0,6740990	0,5372168	0,3997001	0,3012392	0,1929136	0,5220085	0,2117120	0,0498476	0,2775346	0,2525989	0,3567028	0,3115347	0,0079670	0,3435371	0,4654650	0,2989227	0,0854444	0,3663473	0,0349592	0,4267186	0,0370897	0,0241279	0,5379848	0,0354763	0,0926316	0,0007684	0,0816883	0,0610081	0,0068367	0,4729504	0,0044314	0,0258780	0,4675125	0,0241352	0,0082820	0,6422814	0,0041673	0,0169865
1020	0,7597249	0,6845550	0,0159511	0,0488614	0,0022839	0,7547595	0,7610655	0,6930498	0,2015565	0,0921307	0,5310643	0,5618030	0,5554234	0,6584433	0,4981820	0,4619401	0,2377251	0,2839148	0,5028322	0,7241222	0,6438138	0,1394835	0,6140464	0,1723531	0,1673127	0,5963083	0,5820369	0,5968056	0,4587642	0,2865235	0,1350313	0,6479559	0,2653019	0,0553717	0,2548145	0,2514188	0,3376299	0,3737458	0,0170482	0,3718288	0,4490861	0,3497210	0,0827158	0,2748443	0,0445860	0,3779158	0,0320300	0,0401047	0,5977091	0,0413127	0,0306487	0,0000000	0,0447160	0,0504361	0,0022404	0,4798916	0,0111351	0,0294547	0,4518535	0,0263327	0,0041799	0,5949041	0,0188194	0,0237855
1040	0,6159762	0,7975463	0,0309780	0,0551988	0,0041010	0,7598945	0,6514507	0,6677879	0,1263242	0,1289727	0,5185529	0,5403836	0,5743426	0,6824601	0,5779854	0,5135737	0,2116151	0,1865357	0,6605498	0,8204225	0,7258348	0,0913902	0,6205526	0,1680780	0,1348604	0,5199823	0,7148769	0,5401063	0,3617578	0,3234629	0,1500383	0,5073797	0,3427645	0,0603994	0,2081270	0,3505667	0,3612562	0,3364530	0,0156727	0,3801069	0,4781343	0,3885902	0,0987558	0,1892354	0,0354013	0,3669802	0,0328678	0,0231870	0,5629987	0,0253617	0,0247224	0,0021447	0,0419339	0,0388610	0,0118391	0,4805424	0,0035972	0,0074249	0,4357847	0,0196427	0,0011862	0,6755898	0,0047929	0,0380930
1060	0,7573632	0,6662830	0,0202252	0,1128764	0,0075436	0,6512930	0,5819374	0,6264668	0,2021756	0,1036282	0,6284824	0,5465239	0,5077110	0,7962110	0,6803533	0,4479610	0,3009563	0,2900943	0,6301788	0,6656598	0,7021028	0,1320491	0,6343551	0,1590202	0,1705624	0,4328653	0,6279594	0,5449684	0,3434392	0,3110281	0,1645413	0,4379313	0,2981712	0,0588664	0,1818439	0,2921336	0,3168669	0,3794340	0,0143887	0,3546097	0,5093071	0,3865080	0,0905135	0,3364033	0,0642529	0,4598685	0,0497331	0,0068329	0,5116212	0,0302850	0,0200361	0,0013742	0,0260342	0,0702368	0,0040643	0,7068978	0,0016779	0,0070988	0,3178512	0,0137129	0,0077391	0,6856580	0,0029257	0,0203384
1080	0,7560988	0,6869523	0,0378374	0,0404821	0,0115354	0,7618861	0,6499458	0,6257128	0,1580811	0,0916229	0,4845422	0,6128733	0,6723660	0,7390370	0,6522792	0,4577766	0,2392298	0,3344509	0,4785973	0,5858914	0,6486288	0,1418164	0,6132442	0,1491173	0,1048717	0,4984759	0,8008712	0,5664833	0,4774564	0,3459427	0,1985204	0,4221552	0,1701999	0,0756493	0,2829389	0,2669022	0,3542481	0,3627993	0,0033142	0,3240704	0,4831103	0,2941110	0,0872338	0,2827451	0,0392537	0,4464460	0,0481566	0,0308394	0,5537741	0,0366645	0,0340189	0,0018953	0,0357048	0,0896572	0,0061437	0,5523955	0,0040328	0,0262352	0,3652936	0,0364148	0,0028576	0,6939095	0,0139305	0,0090765
1100	0,7001866	0,6541105	0,0301005	0,0529394	0,0020886	0,9058398	0,5944011	0,6380687	0,2154930	0,0632444	0,5542375	0,4491372	0,6804900	0,5877950	0,6569097	0,4868875	0,1760693	0,2513767	0,4585956	0,5923246	0,6454269	0,1612326	0,6703462	0,1184561	0,1797544	0,6041932	0,4931371	0,4421938	0,3912052	0,2678565	0,2294600	0,3302295	0,1793700	0,0995425	0,2063751	0,3389135	0,4037317	0,3327208	0,0098044	0,3706350	0,4834367	0,3458915	0,1084558	0,3794857	0,0355877	0,3336036	0,0412573	0,0357424	0,6051780	0,0250520	0,0255771	0,0102315	0,0340137	0,0555220	0,0069186	0,5612430	0,0083202	0,0106191	0,4771386	0,0337414	0,0048356	0,6472188	0,0231434	0,0252986

0	0,7064418	0,6752683	0,0284271	0,0619609	0,0073200	0,7665351	0,5877153	0,7457622	0,2150606	0,1348469	0,6800271	0,6278473	0,6042541	0,7166299	0,6317752	0,4782012	0,1758977	0,3310675	0,4530935	0,8190440	0,6591401	0,0777887	0,6197886	0,1132964	0,1015394	0,5794857	0,5275565	0,5836247	0,3247594	0,3000298	0,1902262	0,4632626	0,1542671	0,0605905	0,3169451	0,3011289	0,3645620	0,3251132	0,0094424	0,3216123	0,4349282	0,3159028	0,0494343	0,2873909	0,0688557	0,5019424	0,0630558	0,0161363	0,4930006	0,0198821	0,0570892	0,0111096	0,0393632	0,0230384	0,0231141	0,6038207	0,0020394	0,0218658	0,4647347	0,0191399	0,0072175	0,5833328	0,0179483	0,0180776
20	0,6038430	0,7560548	0,2439175	0,0884156	0,0312434	0,7684273	0,7242484	0,7214426	0,1906251	0,0843236	0,7216508	0,4994579	0,6722078	0,8185460	0,7252215	0,5374024	0,2608237	0,3239168	0,3906169	0,7156265	0,6017755	0,0797921	0,6482749	0,1234668	0,1567543	0,4939844	0,5320543	0,5687621	0,3544467	0,2300229	0,3126541	0,5235048	0,3232782	0,0634315	0,3793957	0,3667936	0,2929714	0,3968943	0,0130849	0,4685611	0,4994041	0,3687600	0,3731488	0,4255054	0,1798981	0,3863341	0,0265417	0,0161755	0,5810132	0,1102530	0,0882620	0,1421948	0,0737868	0,0478327	0,0176656	0,6101712	0,0018009	0,0620058	0,3758478	0,1389880	0,0010242	0,7226123	0,0276131	0,0197289
40	0,6342277	0,5296036	0,3428303	0,1109404	0,0080387	0,7397298	0,7966644	0,6461816	0,2123092	0,1146260	0,6258999	0,6901936	0,6161175	0,8398556	0,5399410	0,6037413	0,2709853	0,3152499	0,4800731	0,6382951	0,5850061	0,1039416	0,7709884	0,1070278	0,1163503	0,4093388	0,6845051	0,6118222	0,4197336	0,1470304	0,2072727	0,4692732	0,1895120	0,1131998	0,4373264	0,2667392	0,4329116	0,3257695	0,0067793	0,3754782	0,4719928	0,3104672	0,4611950	0,3467488	0,1890351	0,3460306	0,0410816	0,0330413	0,5675755	0,2850802	0,1230603	0,1529493	0,0442953	0,0696917	0,0265964	0,5200932	0,0045099	0,0733134	0,5115553	0,2259241	0,0008422	0,8779443	0,0188767	0,0289251
60	0,6777584	0,6663681	0,4805778	0,0942223	0,0119612	0,6891002	0,7694490	0,7074594	0,1789641	0,0782652	0,5986712	0,8003043	0,7376365	0,7449189	0,6484273	0,4587624	0,2440178	0,4207262	0,4581600	0,6894352	0,7064760	0,0881620	0,7184105	0,1313997	0,1167055	0,4880901	0,7605859	0,5248302	0,3759333	0,0778758	0,2402351	0,5596603	0,1850673	0,0566685	0,4803255	0,3461300	0,4212140	0,4205003	0,0074659	0,2526609	0,4390479	0,2527275	0,4254041	0,3694105	0,2153576	0,4847253	0,0326467	0,0428694	0,4961954	0,3644514	0,0975820	0,1255232	0,0745745	0,0395630	0,0445943	0,4940279	0,0016492	0,0930090	0,4346577	0,1958816	0,0008192	0,7025014	0,0145774	0,0174108
80	0,8118351	0,7918378	0,5738568	0,0804625	0,0070369	0,7866960	0,7233196	0,7085602	0,1257344	0,1160836	0,6169521	0,6966815	0,6890542	0,7286553	0,6064478	0,5754919	0,2337639	0,3469594	0,5505102	0,7138948	0,5937485	0,1167902	0,7209373	0,0977094	0,1081576	0,4847880	0,6757537	0,5782239	0,4758650	0,1336051	0,1780945	0,4900069	0,1988433	0,0568456	0,5297390	0,2715794	0,3359011	0,4394223	0,0048154	0,2786537	0,3988824	0,3248584	0,5365252	0,3822282	0,2783643	0,3891918	0,0211975	0,0312586	0,6105589	0,4054439	0,1783602	0,1349816	0,0463592	0,0423910	0,0296182	0,5078935	0,0059951	0,0978435	0,4035133	0,2797064	0,0011810	0,6897449	0,0137431	0,0430493
100	0,7573358	0,7003841	0,6192089	0,1319651	0,0088877	0,8160230	0,7825920	0,7960207	0,1743324	0,0690861	0,7062441	0,6217118	0,5715960	0,7530573	0,5936495	0,5227536	0,1748011	0,3411889	0,5092282	0,8665048	0,6004783	0,1631105	0,6180609	0,1819416	0,1598592	0,3709365	0,5744996	0,5534481	0,4136791	0,1022747	0,1915434	0,4186755	0,1943735	0,0549900	0,5601876	0,2996898	0,4262580	0,3287912	0,0106405	0,3933301	0,6577933	0,3310853	0,5579921	0,4632350	0,4377853	0,3504320	0,0339947	0,0198323	0,5384772	0,4293545	0,2052957	0,3008900	0,0524244	0,0301914	0,0696765	0,5651917	0,0068685	0,0867140	0,4390602	0,1974341	0,0027982	0,7251114	0,0159847	0,0226270
120	0,6693840	0,5598733	0,5494721	0,1100930	0,0004918	0,7412022	0,7918239	0,6489884	0,1480061	0,1206997	0,6932725	0,7227759	0,7779376	0,6935992	0,6056782	0,5828356	0,2581421	0,3304767	0,4771681	0,6964438	0,5832781	0,1394015	0,6280293	0,0704380	0,1707818	0,3910536	0,5638715	0,5542730	0,4187390	0,0933279	0,2198841	0,5920730	0,2755044	0,0744170	0,5483694	0,3174680	0,4098534	0,3799060	0,0041032	0,4086080	0,4908264	0,3390282	0,5324873	0,3708612	0,3565278	0,4032364	0,0235465	0,0228319	0,5813960	0,4109246	0,2280177	0,2028780	0,0468667	0,0497495	0,0803467	0,6196686	0,0143256	0,1663298	0,3666648	0,2860851	0,0000851	0,7317254	0,0035055	0,0230739
