"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
160	0,7904420	0,0915505	0,3199807	0,0224300	0,4654258	0,0686278	0,3561207	0,0321614	0,1478153	0,5152712	0,6703341	0,4248914	0,2806109	0,2625019	0,0996599	0,1613172	0,5197148	0,2008413	0,3219335	0,6458417	0,2609702	0,1129214	0,3159274	0,5504650	0,2773651	0,2612517	0,0792513	0,4952927	0,2006061	0,5234146	0,1380964	0,2407795	0,2935251	0,6838803	0,4264072	0,6182494	0,7245276	0,2610057	0,4580282	0,0130807	0,6990383	0,3406088	0,0231668	0,5917453	0,5184913	0,4040757	0,2098929	0,5840971	0,0386399	0,0064257	0,5463326	0,0453858	0,6528806	0,8077588	0,2192573	0,2676595	0,1066991	0,4698704	0,4617030	0,5818218	0,3008877	0,3391048	0,4750392	0,2630618
180	0,7387127	0,1069523	0,1921733	0,0169906	0,4699668	0,1079566	0,2565684	0,0386938	0,2312912	0,5641680	0,6565726	0,4740139	0,2478003	0,2526154	0,0580473	0,2822420	0,6244347	0,1806570	0,2748470	0,6163272	0,2013740	0,0588739	0,4058955	0,4456736	0,2173109	0,3347796	0,1317220	0,4900006	0,2530859	0,6075923	0,0680072	0,2673872	0,3354851	0,6709172	0,4629733	0,6499989	0,7784277	0,2012498	0,5934183	0,0139141	0,7206229	0,3515137	0,0712932	0,6440674	0,4477566	0,3821066	0,1786282	0,5586339	0,0411382	0,0170750	0,5686700	0,1054823	0,6604681	0,6089108	0,1002913	0,3365322	0,1195053	0,2446071	0,5591106	0,6227596	0,4257042	0,3405009	0,4740394	0,2797003
200	0,7160771	0,1364362	0,1787271	0,0335619	0,3641075	0,1292710	0,3942245	0,0417724	0,1722975	0,6539759	0,7057108	0,5270777	0,2446297	0,3929576	0,1030248	0,2565147	0,6428390	0,1831820	0,2903057	0,4973477	0,2457243	0,0766664	0,3933492	0,4369491	0,2977634	0,3019418	0,0553678	0,7043991	0,1740345	0,6522626	0,0483377	0,3039792	0,3393830	0,8301807	0,3942924	0,7868194	0,8335410	0,1865821	0,6046699	0,0143373	0,8100504	0,3107539	0,0372596	0,6406230	0,4592375	0,4072049	0,1234776	0,5247091	0,0638808	0,0545617	0,5875951	0,0424681	0,7848492	0,8721368	0,1029412	0,2280206	0,1011961	0,3615648	0,5175733	0,5599405	0,3549923	0,3160019	0,5370803	0,3608595
220	0,8584229	0,0771502	0,2477974	0,0260162	0,4042619	0,0729732	0,3438673	0,0251619	0,1658398	0,5654174	0,7199880	0,5123566	0,2199843	0,2634957	0,0542187	0,1993100	0,6324147	0,2488076	0,3018009	0,5786864	0,2743987	0,0315417	0,5143569	0,4815100	0,2769639	0,2902397	0,0419209	0,7444837	0,2144217	0,6506012	0,0696140	0,2322079	0,3030900	0,7108760	0,3312555	0,7163336	0,7651598	0,2669932	0,4858667	0,0050758	0,6538357	0,4674464	0,0193186	0,6765291	0,6094687	0,4729804	0,1738561	0,6219583	0,0362731	0,0177984	0,5085417	0,0781016	0,6835097	0,8387298	0,1194561	0,3507066	0,0975094	0,3892672	0,4696055	0,5704105	0,4466190	0,4727355	0,5158526	0,2509937
240	0,7285864	0,1073178	0,1891686	0,0652182	0,5695544	0,1102269	0,3639203	0,0317989	0,2554018	0,5698049	0,6483068	0,3865776	0,3009330	0,2689545	0,0583819	0,2806373	0,7681313	0,2407239	0,2606797	0,6872622	0,2528509	0,0512212	0,4605955	0,4576034	0,2588731	0,3382222	0,0821372	0,6892841	0,2298328	0,5670231	0,0236698	0,3620682	0,3766577	0,7227744	0,4797653	0,7132094	0,7575403	0,1854550	0,4848620	0,0100047	0,7896751	0,4217973	0,0625907	0,7155826	0,4158464	0,3741699	0,1780484	0,6913063	0,0275160	0,0207479	0,5733753	0,0346245	0,7452890	0,6456677	0,1238725	0,2903391	0,1045476	0,3512080	0,6384416	0,6110575	0,3525679	0,4140558	0,5162758	0,2196543
260	0,7216330	0,0906991	0,2316414	0,0384517	0,4726863	0,0869703	0,3511628	0,0402686	0,2217530	0,4942249	0,5418997	0,4309525	0,2920262	0,2519226	0,1396701	0,2678566	0,7211750	0,2294036	0,2645981	0,7194167	0,2125393	0,0762849	0,4607462	0,4789458	0,1898623	0,3879407	0,0496380	0,8732212	0,2448696	0,7310036	0,0187017	0,3251659	0,2859947	0,7514104	0,4733685	0,7724680	0,7556203	0,1863024	0,5143535	0,0075127	0,7994273	0,4341966	0,0324977	0,7619276	0,4294763	0,4109448	0,1226367	0,7731460	0,0624693	0,0326619	0,6330462	0,0421748	0,7029990	0,7453221	0,1718819	0,3032451	0,1232290	0,4530119	0,5896226	0,7132793	0,4238653	0,3985195	0,5781438	0,3180261
280	0,7034517	0,1058876	0,2094005	0,0370923	0,4984659	0,0853013	0,4247634	0,0430406	0,2103740	0,4781925	0,5879683	0,3590037	0,2554760	0,2631482	0,1056183	0,1996534	0,6829460	0,1571899	0,3533455	0,6827386	0,2174763	0,0372540	0,4160448	0,4742746	0,3035475	0,3866196	0,0570350	0,8216091	0,2356962	0,7275341	0,0125718	0,2708875	0,3183766	0,6394641	0,5246411	0,7103079	0,8353328	0,2811657	0,5979559	0,0143395	0,6781533	0,4153713	0,0319954	0,6547510	0,3554301	0,4454063	0,1784415	0,7455791	0,0473319	0,0139975	0,6434295	0,0648032	0,6392782	0,7290450	0,1532621	0,3049225	0,1072969	0,3843653	0,4875438	0,7803646	0,3502496	0,3187209	0,5095020	0,2482960
300	0,6322722	0,1030252	0,2097554	0,0223194	0,4576432	0,1704007	0,5593585	0,0206803	0,1930164	0,5243213	0,6569058	0,4638149	0,2535836	0,2669687	0,0893913	0,2495363	0,6933118	0,2423780	0,3829876	0,7271683	0,2833527	0,0743070	0,4777688	0,5587493	0,2367159	0,3290331	0,0772427	0,7636033	0,2947750	0,6414923	0,0281185	0,3034441	0,3353664	0,9197240	0,3742561	0,8838568	0,7598844	0,3322468	0,5839017	0,0173015	0,6473611	0,3540058	0,0211709	0,6110191	0,3538416	0,4689298	0,0904670	0,9078859	0,0416355	0,0301109	0,5598965	0,0603835	0,6833223	0,7486474	0,1409454	0,2038268	0,0740353	0,2839694	0,6587230	0,6504058	0,3436665	0,3573400	0,5366383	0,2775855
320	0,7177598	0,1134630	0,2601075	0,0199956	0,5039151	0,1192457	0,5100243	0,0241799	0,1965638	0,4820079	0,7074506	0,5111895	0,2949766	0,2937883	0,1132717	0,2063228	0,6638464	0,1883507	0,2511250	0,8617009	0,1798307	0,0374162	0,4605331	0,7270543	0,2538203	0,3568855	0,0519291	0,7602741	0,3057154	0,7483831	0,0215598	0,2771137	0,2988626	0,7015678	0,5638969	0,8231915	0,6827924	0,3033790	0,5518707	0,0078036	0,7319509	0,4177666	0,0389701	0,6239779	0,3064004	0,4530999	0,1570790	0,7425377	0,0537984	0,0273280	0,7224476	0,0804357	0,6824305	0,8936798	0,1747466	0,1836877	0,1223248	0,3736650	0,5464518	0,6404656	0,3484202	0,3219262	0,5350043	0,2347116
340	0,7025231	0,0817555	0,2028961	0,0357773	0,4915516	0,0965575	0,6093794	0,0281700	0,1796602	0,5257040	0,6817624	0,4524128	0,2476561	0,2164805	0,0567344	0,2048492	0,6195899	0,1520935	0,2581628	0,7354918	0,2455982	0,0911593	0,4172920	0,5196322	0,2710308	0,3395619	0,0824171	0,9065227	0,2500971	0,6718346	0,0380974	0,2639335	0,3450321	0,7601972	0,5706130	0,7095911	0,8213014	0,2304828	0,5712519	0,0089328	0,7603539	0,6267839	0,0321132	0,7400008	0,3363649	0,3462395	0,1270838	0,8496613	0,0599942	0,0259404	0,7605834	0,0694424	0,7062909	0,7203405	0,2026292	0,2638291	0,0996516	0,3164751	0,6197550	0,5992130	0,4057141	0,3656156	0,5908808	0,2200320
360	0,7178853	0,0883816	0,1915754	0,0447433	0,3110281	0,1134288	0,6357821	0,0341427	0,2862832	0,5730118	0,6538878	0,5230486	0,2607270	0,3172462	0,0501593	0,2172752	0,6640160	0,1592344	0,2367752	0,6739056	0,2628462	0,1086781	0,4174567	0,4987364	0,3361145	0,3339621	0,1205170	0,7118635	0,2558857	0,6152201	0,0157200	0,3133701	0,3068455	0,8655226	0,4747318	0,6993131	0,7187157	0,2353619	0,5634502	0,0206029	0,5615465	0,5079241	0,0303246	0,7752983	0,3876623	0,4488772	0,0976502	0,7157493	0,0472624	0,0250018	0,6811731	0,0626022	0,6557829	0,7095151	0,1135994	0,2402694	0,0872144	0,3357766	0,5478584	0,8738514	0,4732528	0,3303847	0,5953554	0,2786765
380	0,7888129	0,1601594	0,3469428	0,0421416	0,4024241	0,1075827	0,6537985	0,0176572	0,2043106	0,4759119	0,6717388	0,5117271	0,2254225	0,3044734	0,0520215	0,2368145	0,6393163	0,1923553	0,2691594	0,5822532	0,2907179	0,0621363	0,3918992	0,5031527	0,2313869	0,2912166	0,1227172	0,6454014	0,3047733	0,5926587	0,0616512	0,2988183	0,3586303	0,7739864	0,5409447	0,8029551	0,7536930	0,2366129	0,7015062	0,0331137	0,7573436	0,5174709	0,0238324	0,6240699	0,4425490	0,4676164	0,1067307	0,6358157	0,0435516	0,0316966	0,7858442	0,0918382	0,7613136	0,7116333	0,1631435	0,2578232	0,1546663	0,2980415	0,5412800	0,6550275	0,4543341	0,3316641	0,5772889	0,2389915
400	0,6138727	0,1712087	0,2237126	0,0903506	0,4043286	0,1172214	0,5098015	0,0301226	0,1579131	0,5942660	0,5876454	0,4132187	0,2286054	0,2511491	0,0968489	0,2613468	0,7475226	0,2048699	0,3414008	0,7973969	0,2450476	0,0995631	0,3807840	0,4403901	0,2489474	0,4352688	0,1162493	0,7235740	0,2988933	0,7557206	0,0584703	0,3355291	0,3275423	0,7842780	0,5910935	0,7248703	0,8050444	0,2669072	0,5973003	0,0037017	0,7771828	0,5214729	0,0133094	0,6265807	0,4270774	0,4762295	0,0770238	0,6723732	0,0358215	0,0412379	0,8054175	0,0779889	0,7581784	0,6795875	0,1914032	0,2674865	0,1207400	0,3089735	0,6140524	0,6827373	0,3699032	0,3722610	0,6785250	0,3176992
420	0,6405175	0,1780607	0,2560587	0,0450672	0,4055251	0,1177672	0,5122866	0,0582470	0,2068913	0,6255572	0,5801839	0,3199862	0,2430525	0,2751557	0,0459945	0,2495451	0,7461846	0,1458903	0,2580840	0,6987985	0,3056030	0,0986123	0,4269223	0,3636115	0,2401389	0,3353159	0,1216112	0,7023416	0,2922607	0,7100440	0,0503480	0,3451361	0,3737300	0,6352620	0,5009619	0,6495863	0,7683681	0,1903485	0,5944274	0,0297274	0,7672446	0,5634142	0,0211141	0,6634184	0,3558035	0,5100188	0,0988477	0,7740661	0,0521866	0,0307234	0,7150139	0,0743189	0,8197294	0,7845454	0,1649914	0,2140481	0,1078865	0,3457207	0,4664087	0,6825563	0,4171780	0,3329112	0,4600873	0,2685928
440	0,6352965	0,1469799	0,3105197	0,0321299	0,4875298	0,0791388	0,5284873	0,0396648	0,1932724	0,5264291	0,5817972	0,5055869	0,1868707	0,2624724	0,1178312	0,2095101	0,7316560	0,1534971	0,3474595	0,8171240	0,3069129	0,0727259	0,4359295	0,5051566	0,3270832	0,4520649	0,1756117	0,7398178	0,2778486	0,6151891	0,0111058	0,3830468	0,3309087	0,7864496	0,4245144	0,7020072	0,7506731	0,2915022	0,5230736	0,0174894	0,8187958	0,5258667	0,0256711	0,6553860	0,4430595	0,4214851	0,1563441	0,6937283	0,0415115	0,0523362	0,7002490	0,0593552	0,7204070	0,7099547	0,1214767	0,2123711	0,1113562	0,3831035	0,5269459	0,7449976	0,4451244	0,3803822	0,5812759	0,3781786
460	0,6548623	0,1640592	0,2602487	0,0422562	0,4788335	0,0834538	0,5806810	0,0401958	0,2495943	0,6028416	0,6250860	0,4909467	0,2446217	0,2251689	0,0851649	0,2556620	0,6898052	0,1707472	0,3118503	0,6321004	0,2570481	0,1238784	0,3658048	0,4226124	0,3537932	0,3432310	0,1582691	0,6642551	0,2696261	0,6563929	0,0307681	0,3170406	0,3598925	0,7712602	0,4438633	0,7233295	0,7641777	0,2587559	0,5917811	0,0216170	0,7776474	0,4603359	0,0270478	0,6857359	0,4330503	0,4220944	0,0917633	0,7691763	0,0537831	0,0231677	0,5428944	0,0738499	0,6415463	0,8166459	0,1595588	0,2356346	0,0981817	0,4033775	0,5370021	0,7492154	0,4531061	0,3129127	0,6510989	0,2581168
480	0,5881221	0,1593301	0,2910825	0,0360270	0,4471633	0,0670949	0,5496849	0,0327941	0,1678201	0,4916428	0,6999024	0,4939883	0,2001199	0,2697848	0,0611990	0,3047076	0,6965929	0,1140148	0,2494785	0,7986433	0,1745088	0,0711357	0,4685381	0,4589197	0,3023326	0,3326843	0,1365653	0,7570043	0,2218177	0,7451400	0,0399552	0,4050505	0,4146847	0,7894364	0,5949570	0,6806533	0,7525327	0,3122239	0,6579090	0,0083606	0,8163666	0,4262815	0,0485036	0,6093929	0,3447075	0,4119660	0,1814395	0,8819145	0,0997678	0,0149802	0,6971348	0,0718341	0,7431551	0,8855033	0,2062205	0,2790501	0,0587527	0,3650802	0,6857081	0,7354261	0,5161711	0,4022594	0,5165481	0,3300645
500	0,6053790	0,1596985	0,2353441	0,0447287	0,4684472	0,0818284	0,6360656	0,0380120	0,1771311	0,4379425	0,6535407	0,4072522	0,2596155	0,2142951	0,0789612	0,2166346	0,5944175	0,1984289	0,3149221	0,7107218	0,1970246	0,0723245	0,4599898	0,5536615	0,2397150	0,3805883	0,1410211	0,7039558	0,1692534	0,6591963	0,0263263	0,3366142	0,2812754	0,6514318	0,5558839	0,7050200	0,6698096	0,2872156	0,5426839	0,0081284	0,6861914	0,5090837	0,0283861	0,8573893	0,3464218	0,4079452	0,1274859	0,6796495	0,0791804	0,0087863	0,6710522	0,1237548	0,7061244	0,7991639	0,1979785	0,3161203	0,0803452	0,3226711	0,5959340	0,5372850	0,5132183	0,4080270	0,6645783	0,2702774
520	0,7154446	0,1649414	0,2224256	0,0360834	0,5114509	0,0637345	0,7398207	0,0378441	0,1994793	0,5029474	0,6732400	0,4838467	0,2111554	0,2934739	0,0672778	0,2150937	0,6347368	0,1878377	0,3100719	0,6409712	0,1691268	0,1095284	0,3944123	0,5080461	0,2786850	0,3128262	0,1428816	0,8700667	0,2506287	0,6524419	0,0296376	0,2799406	0,2821839	0,8214678	0,3267400	0,6429784	0,7022791	0,2570742	0,5551570	0,0087010	0,7430492	0,5854221	0,0476082	0,7034385	0,4772452	0,3873302	0,1528442	0,7777232	0,0761829	0,0095049	0,5025491	0,0524970	0,7003310	0,7521208	0,2007193	0,3152673	0,0742091	0,3283377	0,7062790	0,7111383	0,4651384	0,4143965	0,4768736	0,2731092
540	0,5949275	0,1408337	0,2555019	0,0245251	0,3893179	0,0806448	0,6550469	0,0668714	0,2485509	0,5216643	0,6770156	0,5367020	0,2778817	0,2805870	0,0652991	0,2015839	0,6930912	0,2116636	0,4135095	0,7094657	0,2196783	0,1181722	0,4108933	0,5529885	0,2162322	0,2441355	0,1342376	0,7267450	0,2302673	0,7552080	0,0076997	0,2145656	0,3072399	0,8700322	0,4868375	0,5338254	0,9283446	0,2039887	0,5521946	0,0015258	0,7248039	0,5141253	0,0429051	0,8472739	0,3326344	0,6192898	0,1369773	0,7956079	0,0885832	0,0075709	0,5649838	0,0649901	0,6254916	0,6848877	0,1602490	0,3129383	0,1296606	0,3763604	0,5790927	0,6670633	0,4168670	0,3630153	0,4269676	0,3176874
560	0,7097365	0,1487590	0,1775968	0,0276722	0,4604019	0,0927523	0,6192427	0,0546993	0,1937792	0,5479038	0,6057478	0,4910340	0,2278053	0,3214964	0,0724313	0,2842460	0,6309560	0,2014788	0,2969264	0,7017910	0,1943980	0,0988998	0,4300793	0,4332984	0,2490890	0,2773807	0,1222973	0,7634514	0,2885021	0,7516045	0,0198102	0,3129767	0,3432645	0,7035455	0,3931746	0,7051041	0,8539475	0,2105062	0,5046610	0,0024252	0,6373905	0,4872130	0,0425677	0,8028495	0,4665192	0,4822409	0,0848033	0,6935927	0,0718599	0,0126385	0,6398129	0,0887065	0,6583846	0,7447244	0,1627646	0,1806526	0,0715753	0,3677328	0,5277563	0,6970465	0,4580979	0,2874250	0,4967032	0,3226410
580	0,6619211	0,1158121	0,1953528	0,0287516	0,5414569	0,1072109	0,5705836	0,0928976	0,1719607	0,5874046	0,5862623	0,5572806	0,2895286	0,3426135	0,0679510	0,3122286	0,8171431	0,2549968	0,2644256	0,6551306	0,1963636	0,0709503	0,4337488	0,4991806	0,2277599	0,2949709	0,1042701	0,6684322	0,2386606	0,6435754	0,0327326	0,3218797	0,2966429	0,7497045	0,3386127	0,6663508	0,7342415	0,2519962	0,4753980	0,0088482	0,8260965	0,5779037	0,0423182	0,8374244	0,2623726	0,4550033	0,1167810	0,6632729	0,0845287	0,0082126	0,6491099	0,1001355	0,6298641	0,7141336	0,0986003	0,2753944	0,1079485	0,2698096	0,5134150	0,6216582	0,4834912	0,3579724	0,5388274	0,2609954
600	0,7961759	0,1841390	0,2719083	0,0174391	0,5639195	0,1321922	0,5256006	0,0369231	0,1856878	0,5740844	0,5376902	0,4627774	0,2790083	0,3126116	0,0697435	0,2295451	0,6313103	0,1968375	0,2869359	0,5394713	0,2286601	0,0501131	0,3423650	0,3966768	0,2884538	0,3017253	0,1296564	0,6084341	0,3127287	0,7115264	0,0200611	0,3060951	0,3919083	0,6697459	0,4209801	0,4945285	0,7294549	0,2519388	0,5529576	0,0117099	0,7091462	0,3940777	0,0245232	0,8816469	0,4118673	0,4707069	0,0996952	0,6966338	0,0656162	0,0073080	0,4344006	0,1357910	0,3949514	0,6801030	0,1653285	0,2189003	0,0983518	0,3321550	0,6076194	0,5926850	0,3648781	0,2940792	0,4424392	0,2097294
620	0,7360993	0,2374803	0,1598284	0,0406076	0,6492987	0,1249019	0,5412814	0,0668085	0,1820205	0,5586639	0,6416994	0,4391705	0,2779483	0,2770947	0,0783229	0,2670585	0,4826113	0,1987473	0,2144992	0,4569727	0,2587973	0,0534825	0,4389392	0,6548561	0,3249229	0,3513730	0,1444889	0,6609698	0,2027513	0,6103727	0,0147322	0,3700061	0,3316910	0,6609664	0,3909593	0,2445631	0,6981867	0,3612201	0,5237069	0,0061785	0,7461421	0,3798377	0,0253539	0,7323367	0,4519308	0,4054195	0,1134348	0,7850504	0,0521927	0,0059052	0,3751235	0,0550734	0,3932810	0,7861625	0,1975226	0,2473630	0,0853502	0,2961007	0,4930698	0,5010105	0,3421561	0,2546615	0,4904291	0,1592495
640	0,5764701	0,2715527	0,1567032	0,0390855	0,6677906	0,1074223	0,4923471	0,0517419	0,1883818	0,4961812	0,5928594	0,4478002	0,2690069	0,2864256	0,0557869	0,3429579	0,3843080	0,2304542	0,2721676	0,3851943	0,2192981	0,0714852	0,5539397	0,5088368	0,3156349	0,2955826	0,0832956	0,7875486	0,2612982	0,5449799	0,0273953	0,3622476	0,2369404	0,6520202	0,4923023	0,1604512	0,8049923	0,1708234	0,6115785	0,0152478	0,6076479	0,2907276	0,0175214	0,7807731	0,2892375	0,5327328	0,1320958	0,5616418	0,0461648	0,0179792	0,2509654	0,0693062	0,3459878	0,9370004	0,1660682	0,2303180	0,0944107	0,3324363	0,4362155	0,4829338	0,3753341	0,3042498	0,4419033	0,1409248
660	0,6798715	0,3065009	0,2302806	0,0481393	0,6587140	0,1108036	0,5681991	0,0458502	0,2398196	0,4353267	0,6181467	0,5756625	0,3347989	0,4110865	0,0619183	0,2010211	0,2678929	0,2194113	0,3292902	0,2645104	0,2763517	0,0803591	0,4343655	0,5458422	0,4568530	0,3121117	0,1829806	0,6776286	0,2468295	0,4146168	0,0234052	0,3387067	0,1970137	0,6157669	0,4858170	0,1413070	0,8354013	0,1821529	0,5588698	0,0229299	0,6247782	0,2843306	0,0259671	0,7715202	0,3928848	0,4271244	0,1332682	0,5051879	0,0648700	0,0084096	0,1761231	0,0554386	0,1618902	0,7320247	0,1605393	0,2182122	0,1307138	0,3684054	0,4118030	0,4974221	0,3873221	0,2122146	0,6182541	0,1185336
680	0,6535724	0,3077533	0,2178410	0,0133982	0,6770486	0,1209348	0,4733480	0,0795131	0,2496534	0,4716577	0,6498723	0,5153646	0,5020283	0,2912019	0,0641448	0,3048315	0,2396943	0,1412554	0,3180698	0,2218201	0,1862625	0,0603761	0,5019811	0,5268797	0,4657801	0,3967917	0,1255181	0,6628573	0,2867392	0,4999213	0,0254726	0,4005860	0,1218944	0,6327056	0,5348868	0,1004087	0,8504268	0,2010467	0,6977914	0,0150274	0,6259836	0,2456657	0,0435528	0,6217669	0,4562354	0,4639771	0,1218784	0,4230458	0,0322720	0,0211137	0,1582488	0,0611830	0,1702573	0,6873618	0,1562506	0,2594271	0,1144316	0,3081247	0,4265724	0,4023599	0,2712287	0,2771170	0,4570164	0,1068018
700	0,7741765	0,2708444	0,2647298	0,0158465	0,6299789	0,1563680	0,3528248	0,0585346	0,1618280	0,5422084	0,5916424	0,4855058	0,5123471	0,3299612	0,0717205	0,3304289	0,1386810	0,1576536	0,2856399	0,2200958	0,2730024	0,0935540	0,3486591	0,5556794	0,5807428	0,5074914	0,0978953	0,5586145	0,3526100	0,4491288	0,0895437	0,3403437	0,1556060	0,6600839	0,5121415	0,1047189	0,7249681	0,2871888	0,5422708	0,0092420	0,6844846	0,1545494	0,0378842	0,5707593	0,4940799	0,5052773	0,2011708	0,4444984	0,0430279	0,0378808	0,1541587	0,0602698	0,0641576	0,8617986	0,1460923	0,2648968	0,1183491	0,3323620	0,5605020	0,4044884	0,2967829	0,2984827	0,4713026	0,0697052
720	0,6728756	0,2299942	0,2090791	0,0138503	0,5982300	0,0747452	0,3541386	0,0538169	0,2237865	0,5480099	0,5714874	0,4753150	0,5238837	0,2779650	0,1268472	0,2830737	0,1434189	0,1664721	0,3170853	0,1642488	0,2374765	0,0860459	0,3222237	0,5236689	0,5789360	0,4144641	0,0830101	0,7151553	0,2536859	0,5586702	0,0598680	0,3416677	0,1941630	0,6115961	0,4591546	0,0437495	0,7297321	0,2486501	0,7061692	0,0097041	0,5998400	0,1395639	0,0482462	0,6014084	0,4393876	0,5027545	0,2750364	0,3911991	0,0400012	0,0183335	0,0962011	0,0297673	0,1165482	0,6335292	0,1599181	0,2815856	0,1011145	0,2848776	0,3453421	0,4878379	0,3571496	0,2841510	0,5294528	0,0740494
740	0,6723784	0,2145497	0,1568522	0,0114133	0,6484842	0,0840604	0,3747823	0,0537444	0,1544936	0,4440523	0,6051843	0,5988052	0,5030806	0,2736830	0,0884286	0,2533381	0,0806894	0,2600743	0,3096823	0,1192905	0,3009127	0,0703777	0,4951845	0,3874767	0,6426625	0,3531511	0,0951843	0,5832225	0,2218021	0,4089144	0,1076330	0,3939097	0,1284200	0,6565881	0,4411458	0,0491323	0,6786087	0,2952682	0,5654147	0,0079048	0,5948549	0,1371334	0,0337578	0,6803989	0,5296107	0,5450661	0,2883451	0,4069381	0,0545547	0,0203469	0,0290633	0,0771900	0,0994086	0,7499338	0,1983867	0,2985743	0,1774307	0,3016881	0,2527783	0,4384778	0,3386829	0,2059682	0,6286359	0,0739588
760	0,7238341	0,2876703	0,1848653	0,0130876	0,5442946	0,0772067	0,3695321	0,0332738	0,1761719	0,5630640	0,6346035	0,4993667	0,5560945	0,2382034	0,0898852	0,2506201	0,1014191	0,1984155	0,3347460	0,0708940	0,2669212	0,1142856	0,4339707	0,6584821	0,6405873	0,3824428	0,1219340	0,6014810	0,1513976	0,4192511	0,1564217	0,3834156	0,1247989	0,5992727	0,4136790	0,0833379	0,6516452	0,2892341	0,5307435	0,0052001	0,7240818	0,0820758	0,0343313	0,5814293	0,5675279	0,4976141	0,2867146	0,1757879	0,0875316	0,0101607	0,0358350	0,0488228	0,0783171	0,7370040	0,1626259	0,2701245	0,1313585	0,3084371	0,2463699	0,3903063	0,3743946	0,2218330	0,5328241	0,0361627
780	0,8911304	0,2378744	0,2506910	0,0243774	0,6589798	0,1223387	0,3399490	0,0419337	0,2715258	0,5944236	0,4850148	0,4887795	0,5034056	0,2983521	0,0599854	0,2469890	0,0749981	0,1696793	0,4164371	0,0733969	0,2499815	0,0975096	0,5469151	0,5989003	0,6557785	0,3836567	0,1194634	0,5533140	0,1335610	0,3679044	0,2618260	0,4013642	0,1138129	0,7039654	0,3964948	0,0237544	0,7307794	0,3902728	0,5863290	0,0083668	0,7249836	0,0646976	0,0348551	0,6284051	0,5186878	0,5598709	0,3739948	0,1538379	0,0558889	0,0296058	0,0264905	0,0652789	0,1006884	0,6299220	0,1217288	0,2032426	0,1117324	0,3834223	0,2007634	0,4772509	0,3033494	0,2378659	0,5103385	0,0554127
800	0,8327351	0,2562155	0,1818139	0,0137455	0,6661653	0,0680903	0,3438333	0,0294600	0,2225170	0,5627199	0,4456976	0,5154902	0,5248368	0,3722642	0,0674668	0,3722509	0,0370769	0,1837240	0,2919869	0,0234236	0,2462456	0,0734788	0,6379868	0,5694065	0,5060779	0,3198487	0,1357846	0,5923328	0,1242590	0,2023927	0,3218202	0,3911763	0,1306697	0,7511281	0,4921412	0,0262527	0,7662841	0,3015996	0,5694478	0,0018056	0,5694599	0,0555563	0,0281068	0,8081683	0,5162196	0,5272881	0,3676179	0,1129103	0,0659335	0,0297685	0,0366183	0,0299905	0,0905751	0,8077802	0,1754052	0,2208598	0,1140012	0,3156563	0,2691465	0,4173744	0,2649645	0,2079130	0,4861454	0,0334358
820	0,9073009	0,1980374	0,2220036	0,0322599	0,6786707	0,0770779	0,3131988	0,0564486	0,2484035	0,5596490	0,5286516	0,3693700	0,5250756	0,3530367	0,1115931	0,3271700	0,0345314	0,1522798	0,4345502	0,0520666	0,2396534	0,0537383	0,4752383	0,4880855	0,6256004	0,3517587	0,1025732	0,6554083	0,1448505	0,2388199	0,4182064	0,3856991	0,1298919	0,6452683	0,5135593	0,0104425	0,8397716	0,2885127	0,5933513	0,0048977	0,6790041	0,0934042	0,0364513	0,6532937	0,5038744	0,4351253	0,4051652	0,1718372	0,0676363	0,0218095	0,0131109	0,0848058	0,0899470	0,6322015	0,1714376	0,2078510	0,1000531	0,3975426	0,2868182	0,3715821	0,2308892	0,3599339	0,5464908	0,0308099
840	0,7617040	0,1629982	0,1636548	0,0354468	0,6977911	0,1166198	0,3208916	0,0518057	0,2565432	0,5248019	0,5136875	0,4372145	0,6414756	0,3376451	0,0732869	0,3526793	0,0121647	0,1625403	0,3494781	0,0339596	0,3569241	0,0689515	0,4902010	0,5999707	0,5766602	0,3225670	0,1409547	0,5722502	0,0853518	0,1712953	0,6461748	0,3693416	0,1190552	0,6986493	0,3757712	0,0078194	0,7541539	0,1962615	0,6218472	0,0134204	0,7306437	0,0325062	0,0444580	0,7669551	0,4025030	0,4260131	0,4075835	0,1495878	0,0672177	0,0205499	0,0154837	0,0471407	0,0889464	0,7397368	0,2113810	0,1792222	0,1340646	0,2701926	0,2167127	0,3390093	0,2284185	0,2098835	0,4897636	0,0208758
