"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
560	0,1447590	0,1326573	0,0571867	0,2393707	0,7766482	0,5656299	0,1660899	0,3028213	0,3589315	0,5297599	0,5563917	0,4541166	0,7212962	0,1019158	0,4565639	0,2020021	0,3033651	0,0434558	0,0483278	0,4296879	0,0760721	0,2796996	0,0429157	0,1113828	0,0085162	0,1795679	0,4521109	0,1626433	0,1933986	0,2217883	0,3775345	0,0350632	0,0162680	0,1642218	0,4031521	0,3037485	0,6849378	0,7672420	0,7767908	0,0062153	0,0501471	0,0518461	0,2293229	0,0102296	0,3948064	0,6385988	0,0409811	0,7319918	0,6813990	0,0061423	0,1807685	0,0228207	0,4351213	0,0461419	0,3406893	0,0715687	0,7818884	0,2898718	0,4789506	0,0024700	0,0307169	0,1792667	0,7425522	0,0389149
580	0,1044705	0,1653077	0,0512491	0,2946324	0,7496677	0,6875616	0,2211080	0,2379753	0,3069281	0,5785694	0,4476219	0,4271603	0,8717577	0,1143409	0,5557137	0,3054554	0,2409302	0,0335067	0,0732046	0,3089970	0,0904694	0,2198460	0,0329783	0,1763209	0,0056913	0,1802377	0,4292134	0,1277722	0,1703136	0,2280898	0,3966182	0,0160872	0,0188598	0,1711302	0,4150244	0,2451039	0,7103956	0,6798359	0,5758188	0,0118025	0,0490019	0,0553575	0,2253947	0,0121521	0,3954844	0,6309281	0,0332241	0,6289802	0,8323932	0,0035330	0,2768371	0,0227433	0,4248573	0,0775508	0,4125826	0,0181190	0,7362248	0,2480053	0,4459863	0,0003980	0,0422249	0,2142601	0,6678260	0,0364370
600	0,1289842	0,1479380	0,0555293	0,1674122	0,5560159	0,6055339	0,0928956	0,3149439	0,3013690	0,5584193	0,4928274	0,4084070	0,7733211	0,1682305	0,5130975	0,2817203	0,1805973	0,0404252	0,0656158	0,4285759	0,0733428	0,2502157	0,0286214	0,1256589	0,0004289	0,2855258	0,3940757	0,1220477	0,1505630	0,1796952	0,2880919	0,0675296	0,0354510	0,1073638	0,4801017	0,1815796	0,6189533	0,5620294	0,4999216	0,0214755	0,0889510	0,0319664	0,1786435	0,0005616	0,4390211	0,7308285	0,0343964	0,5852664	0,7035251	0,0186993	0,2191462	0,0335863	0,4910966	0,0584515	0,2976567	0,0331590	0,6868694	0,1688077	0,5146298	0,0056388	0,0403676	0,2079331	0,6531961	0,0365742
620	0,0813216	0,1614267	0,0364990	0,1375309	0,4968040	0,4297069	0,1059145	0,2968816	0,2424248	0,4671851	0,6469411	0,4325893	0,6050118	0,1231979	0,5523423	0,2902788	0,2642889	0,0326281	0,0397738	0,3665032	0,0735025	0,2580821	0,0291553	0,1451095	0,0011474	0,2745391	0,3878508	0,0938314	0,1454803	0,1980780	0,2567807	0,0177571	0,0167639	0,1651092	0,3760044	0,1049367	0,6190639	0,6845157	0,4837385	0,0179725	0,0373125	0,0151501	0,1978404	0,0025273	0,4930614	0,6010524	0,0566344	0,6011192	0,7254894	0,0089984	0,2180683	0,0226466	0,4753439	0,0230037	0,3548954	0,0357485	0,6366992	0,1719814	0,5239981	0,0041200	0,0447390	0,2397089	0,6082533	0,0276762
640	0,0527998	0,2111578	0,0575427	0,1592649	0,4238247	0,3129495	0,1254943	0,3559136	0,3142236	0,4724496	0,7927920	0,4498399	0,6830871	0,1503660	0,5152028	0,2862466	0,2935303	0,0421896	0,0355742	0,4715811	0,0570621	0,2040352	0,0299525	0,1158561	0,0027353	0,2931658	0,4668615	0,1274572	0,1301126	0,1442904	0,1864734	0,0299737	0,0147736	0,1378669	0,4675971	0,1194274	0,6884012	0,7058556	0,4140475	0,0086787	0,0162995	0,0720593	0,1943096	0,0457755	0,2882762	0,5215246	0,0545169	0,7701165	0,6377321	0,0450336	0,2264727	0,0148514	0,4949194	0,0259656	0,3201826	0,0067525	0,7788491	0,2143918	0,4766042	0,0022688	0,0400302	0,2709572	0,6132351	0,0461725
660	0,0453352	0,0975636	0,0386045	0,1684210	0,4522953	0,2931052	0,1632863	0,3476644	0,2134304	0,5307325	0,5197523	0,3964451	0,6666323	0,0953956	0,5386609	0,2644413	0,2036932	0,0503647	0,0502782	0,3135740	0,1043317	0,2271949	0,0100793	0,1451405	0,0056698	0,2224058	0,3358448	0,1423534	0,1635078	0,0967564	0,1410944	0,0310277	0,0086995	0,1645229	0,5215371	0,0536303	0,6264906	0,6630022	0,4289066	0,0183062	0,0280276	0,0288208	0,1808113	0,0290358	0,2915004	0,4353417	0,0563044	0,5923032	0,7416525	0,0167642	0,2165123	0,0185845	0,8078252	0,0471659	0,3445427	0,0207374	0,8638768	0,1762130	0,5957356	0,0068674	0,0303503	0,2366191	0,6242383	0,0355400
680	0,0196825	0,1221382	0,0370358	0,0873952	0,4732583	0,2816700	0,1091305	0,3604605	0,2552419	0,4988406	0,4735837	0,4345924	0,6538575	0,1153667	0,4644284	0,2681628	0,2437501	0,0581670	0,0440231	0,3152676	0,0414340	0,1788851	0,0028209	0,1007457	0,0016445	0,2668244	0,3379698	0,0886395	0,0981432	0,1214107	0,1910255	0,0146967	0,0018341	0,1025712	0,5044527	0,0266406	0,5436959	0,7305762	0,4119292	0,0090484	0,0952284	0,0484390	0,2205337	0,0073215	0,3170279	0,3619827	0,0558403	0,5697600	0,7923346	0,0109663	0,2473394	0,0137900	0,6274128	0,0470929	0,2835014	0,0106945	0,6935776	0,1676662	0,4866028	0,0018392	0,0310250	0,1756155	0,4791747	0,0815374
700	0,0197502	0,0801139	0,0204601	0,0501710	0,3503812	0,2959394	0,1037646	0,3184008	0,3344116	0,4831508	0,4045239	0,4055475	0,7387723	0,1506803	0,4379001	0,2654531	0,1893943	0,0165208	0,0375804	0,3370097	0,0624333	0,1527658	0,0013795	0,0802385	0,0072472	0,2811043	0,2743505	0,1220015	0,2047183	0,0759883	0,0876389	0,0098605	0,0066493	0,1675370	0,4567803	0,0290207	0,5265440	0,7324017	0,4132131	0,0102958	0,0425559	0,0525963	0,2259346	0,0130494	0,3129603	0,3515849	0,0519694	0,5591703	0,7194426	0,0134527	0,2247060	0,0176289	0,6290200	0,0913381	0,3370396	0,0075611	0,6797458	0,1796659	0,5112980	0,0020538	0,0380244	0,1557755	0,3695356	0,0533972
720	0,0074663	0,0662521	0,0384377	0,0407779	0,2788746	0,1973011	0,1053693	0,3503002	0,1902573	0,4547118	0,4398040	0,4956965	0,6092490	0,1511834	0,4254976	0,2731234	0,2874597	0,0421817	0,0411980	0,3357969	0,0531665	0,1336834	0,0006284	0,0671086	0,0000810	0,2287372	0,3159262	0,1379395	0,1310059	0,1305955	0,0979344	0,0129292	0,0157227	0,1521671	0,4240627	0,0458394	0,5099402	0,7163365	0,3479276	0,0198121	0,0565898	0,0312602	0,3436100	0,0216898	0,4034157	0,2302219	0,0478054	0,4408878	0,7489092	0,0032098	0,2204845	0,0311829	0,7202587	0,0969525	0,2661918	0,0134062	0,7662477	0,2118514	0,5074908	0,0065103	0,0202438	0,1684073	0,2822057	0,0560920
740	0,0072129	0,0594832	0,0145944	0,0680219	0,3767054	0,1292615	0,0835902	0,3024841	0,2512421	0,4816406	0,3497186	0,3683863	0,6283571	0,1278845	0,4792073	0,2686246	0,2289062	0,0413064	0,0248258	0,3933672	0,0300542	0,0814781	0,0101363	0,1183841	0,0001134	0,3041220	0,4076950	0,1036257	0,1237882	0,0509675	0,0457907	0,0192524	0,0225652	0,1643431	0,5370657	0,0252688	0,4981826	0,6732452	0,2964992	0,0185690	0,0431799	0,0152023	0,3019844	0,0162855	0,3500758	0,1982335	0,0331107	0,6572632	0,7706860	0,0130492	0,1783163	0,0450143	0,7779164	0,1276586	0,2984631	0,0103771	0,7865887	0,1054855	0,4830181	0,0013738	0,0414831	0,1536573	0,3110169	0,0398301
760	0,0135057	0,0531134	0,0394140	0,0855515	0,3794642	0,0591932	0,0860746	0,3550325	0,2148916	0,4792377	0,2664150	0,3904876	0,5986484	0,1025185	0,5672774	0,2907307	0,2541839	0,0269306	0,0349767	0,4079028	0,0472967	0,1230924	0,0008461	0,1040420	0,0010444	0,2945912	0,3216462	0,0870128	0,1136661	0,0318539	0,0272499	0,0092115	0,0215294	0,2271118	0,5106999	0,0756792	0,5331643	0,6936975	0,2778337	0,0156516	0,0238055	0,0221576	0,2890900	0,0088176	0,3117238	0,1642034	0,0207457	0,4883112	0,8205413	0,0048744	0,2849604	0,0220382	0,6772890	0,1648635	0,3247364	0,0026966	0,7324110	0,1478266	0,5061843	0,0044947	0,0298400	0,1271734	0,1889670	0,0517761
780	0,0040097	0,1016909	0,0104150	0,0462435	0,4890388	0,0431165	0,1313124	0,3050836	0,2778475	0,4806797	0,2267943	0,4334790	0,6124939	0,1884237	0,4703422	0,2618385	0,1878107	0,0668557	0,0816918	0,3863624	0,0344451	0,1618174	0,0006947	0,0789564	0,0049497	0,3231191	0,3808116	0,1094784	0,0756445	0,0892328	0,0440797	0,0123111	0,0203746	0,1898529	0,4941108	0,0332057	0,4731016	0,6122520	0,2773575	0,0093506	0,0414063	0,0313516	0,3605998	0,0030050	0,2165448	0,0878837	0,0487901	0,4983334	0,7928426	0,0269570	0,2776654	0,0165564	0,7653290	0,2402165	0,3236127	0,0025011	0,8573707	0,1343478	0,4280249	0,0010107	0,0297000	0,1279916	0,1817752	0,0712277
800	0,0144588	0,1121463	0,0247174	0,0493741	0,3829471	0,0770342	0,1371354	0,2650762	0,3170605	0,4078917	0,2122650	0,4868637	0,5022414	0,1440833	0,5361726	0,3370508	0,1714071	0,0380278	0,0269477	0,4084728	0,0282786	0,1600554	0,0048481	0,0438205	0,0000349	0,3964614	0,3861728	0,1206202	0,1188015	0,1062369	0,0217918	0,0230011	0,0439742	0,1826790	0,6082837	0,0700753	0,4945206	0,7794826	0,2560866	0,0077226	0,0231942	0,0371330	0,3791986	0,0076099	0,1722605	0,0930299	0,0481271	0,4811416	0,8257603	0,0087132	0,2734023	0,0228111	0,6714912	0,2529905	0,3184742	0,0059707	0,7092339	0,1104323	0,5363428	0,0009461	0,0160925	0,1145232	0,1922336	0,0261497
820	0,0008922	0,1014206	0,0155979	0,0615510	0,3631413	0,0494954	0,0724838	0,2622285	0,2282067	0,4118794	0,2716830	0,4024904	0,5587763	0,1740209	0,5957396	0,3282402	0,2507786	0,0310368	0,0397849	0,3301927	0,0157319	0,1530376	0,0013366	0,0900587	0,0004186	0,3004284	0,4304205	0,1847864	0,0721787	0,0887196	0,0034905	0,0178971	0,0252674	0,1931478	0,6395101	0,0450750	0,6431824	0,6917897	0,2902439	0,0066606	0,0386946	0,0430943	0,3092683	0,0073952	0,1539416	0,1078266	0,0680351	0,5048571	0,7338363	0,0111246	0,2724975	0,0309872	0,7645436	0,1904839	0,3297377	0,0078620	0,6772645	0,0699883	0,4570213	0,0003323	0,0202309	0,0997619	0,1857434	0,0323081
840	0,0022680	0,0747938	0,0279849	0,0389779	0,3841021	0,0319208	0,1304983	0,2061670	0,2504030	0,4379748	0,2846890	0,3443512	0,5814473	0,0971368	0,6684620	0,3312069	0,2524183	0,0313906	0,0404636	0,3830234	0,0209378	0,1069226	0,0012388	0,1011231	0,0002508	0,2891736	0,4235140	0,1709296	0,0581962	0,0468198	0,0095526	0,0201803	0,0249447	0,2202272	0,6301239	0,0353877	0,5466544	0,6962873	0,2632545	0,0110548	0,0213913	0,0472052	0,4104978	0,0114642	0,1695906	0,0781587	0,0560178	0,6492547	0,8287255	0,0094023	0,2555580	0,0260944	0,6970899	0,2544280	0,3211344	0,0254563	0,7652663	0,1080381	0,3502853	0,0032586	0,0353866	0,0894353	0,1825366	0,0382149
860	0,0091194	0,1607164	0,0389901	0,0341696	0,4661773	0,0105932	0,0691206	0,3943229	0,2140026	0,4999052	0,2422085	0,3954935	0,5300944	0,1121228	0,6090330	0,2926171	0,2832423	0,0494724	0,0408197	0,3697709	0,0112030	0,1701207	0,0015049	0,0999082	0,0000131	0,2843360	0,3357390	0,1169561	0,0846937	0,0467939	0,0086056	0,0093363	0,0054396	0,1770201	0,6349200	0,0520070	0,4720962	0,6925491	0,1596160	0,0049592	0,0333083	0,0367696	0,4303383	0,0214701	0,1740270	0,0653503	0,0218247	0,4629121	0,7063973	0,0061125	0,3474863	0,0245735	0,7421194	0,2852021	0,3761020	0,0096861	0,6323177	0,1181879	0,4410257	0,0015403	0,0219984	0,1603697	0,1642881	0,0286790
880	0,0034630	0,1178597	0,0076276	0,0086409	0,4062331	0,0142635	0,1367347	0,2811246	0,2103377	0,4467820	0,2540039	0,5828984	0,5254562	0,1451904	0,5656644	0,2642918	0,2281699	0,0284894	0,0816101	0,3538756	0,0330575	0,1268692	0,0001562	0,0563706	0,0000000	0,3253758	0,3686995	0,1404918	0,0757198	0,0228607	0,0010755	0,0125655	0,0318867	0,1558507	0,6491727	0,0955770	0,4643786	0,6756322	0,2082592	0,0369966	0,0184966	0,0448843	0,3931398	0,0065854	0,1770526	0,0550475	0,0360412	0,4954934	0,6324795	0,0022658	0,2947120	0,0121384	0,7760286	0,3846307	0,3238050	0,0127611	0,6470105	0,0949030	0,3452528	0,0014204	0,0620209	0,1173027	0,2004485	0,0197563
900	0,0019862	0,0627507	0,0114447	0,0141372	0,3440191	0,0268366	0,1553200	0,3976134	0,2997115	0,5042289	0,2631072	0,4439760	0,5815587	0,1145151	0,4894083	0,2378290	0,1987832	0,0166634	0,0690723	0,4229673	0,0053811	0,1210438	0,0020158	0,1140546	0,0004717	0,3733311	0,3843425	0,1164528	0,0342657	0,0264644	0,0048585	0,0204534	0,0207043	0,1877980	0,7270694	0,0457971	0,4686958	0,7169970	0,2126994	0,0216563	0,0166745	0,0294566	0,4723205	0,0032324	0,1719224	0,0880223	0,0292565	0,3263443	0,6803368	0,0147207	0,3514308	0,0192015	0,7556752	0,2876347	0,3011289	0,0093211	0,6538444	0,0859934	0,3165345	0,0024686	0,0323926	0,1057301	0,2086442	0,0282382
920	0,0087925	0,0559527	0,0196007	0,0114460	0,3459947	0,0329969	0,1202525	0,3422080	0,3113757	0,4017370	0,2415328	0,4486852	0,5478549	0,1225498	0,4775473	0,2849864	0,3355416	0,0231829	0,0658778	0,4470849	0,0109089	0,1709413	0,0001711	0,0627212	0,0011023	0,2834724	0,3107833	0,1721256	0,0634672	0,0182900	0,0023750	0,0158654	0,0282895	0,1555384	0,6021261	0,0600423	0,5061738	0,8320460	0,2095069	0,0246277	0,0319698	0,0262870	0,4403037	0,0079104	0,1647572	0,0319325	0,0444159	0,3842327	0,8005673	0,0158206	0,2734213	0,0503829	0,6613542	0,3568999	0,4363274	0,0029070	0,7345922	0,1014396	0,4083666	0,0072707	0,0355575	0,0861139	0,1966624	0,0189077
940	0,0030723	0,0709111	0,0110640	0,0181149	0,4302508	0,0409726	0,1426046	0,2942335	0,2190740	0,4405740	0,2574147	0,4515670	0,4959328	0,0997461	0,4952521	0,2509199	0,2104529	0,0151158	0,1157277	0,2777682	0,0170111	0,1911842	0,0007152	0,0654902	0,0013029	0,3312707	0,3050509	0,1054384	0,0775520	0,0135073	0,0014335	0,0236248	0,0053155	0,0972980	0,6686051	0,0439274	0,3026573	0,8123317	0,2163081	0,0154858	0,0584819	0,0242077	0,3483776	0,0052117	0,1334417	0,0399542	0,0399337	0,4979973	0,8392613	0,0281269	0,2269260	0,0244802	0,6823037	0,3540421	0,4958367	0,0044411	0,6965421	0,0706256	0,3641033	0,0020878	0,0208843	0,0709834	0,1796781	0,0647170
960	0,0028001	0,0871256	0,0130630	0,0373245	0,3821604	0,0331689	0,1666127	0,2305786	0,2269384	0,4941298	0,1963663	0,4295509	0,6404140	0,1220662	0,4472380	0,3258765	0,2746630	0,0180332	0,0764126	0,3953599	0,0149717	0,1626820	0,0000949	0,0675374	0,0002164	0,2893309	0,3589677	0,1353661	0,0747516	0,0136484	0,0068228	0,0248992	0,0176766	0,0848662	0,5617625	0,0360999	0,4776466	0,7650405	0,2580479	0,0042067	0,0237555	0,0370363	0,4643136	0,0040917	0,1634703	0,0513852	0,0520476	0,4124147	0,7512765	0,0154444	0,3462341	0,0140789	0,6381246	0,3305204	0,3888071	0,0037620	0,7222210	0,0587241	0,3433845	0,0023319	0,0162326	0,0685549	0,1285146	0,0187577
980	0,0182378	0,0192275	0,0107197	0,0103999	0,4259701	0,0138045	0,1256732	0,3182611	0,2894665	0,5089630	0,2795774	0,3539158	0,5689561	0,1820479	0,4598999	0,2877921	0,2252646	0,0301302	0,0539182	0,3995118	0,0090437	0,1363559	0,0003831	0,1648341	0,0007459	0,2917341	0,3577827	0,1127904	0,0677262	0,0278662	0,0007653	0,0117944	0,0110923	0,0945583	0,5694630	0,0382809	0,4071221	0,7549670	0,2376745	0,0272657	0,0461881	0,0254875	0,4099852	0,0026055	0,1094594	0,0262823	0,0567463	0,3690017	0,8056404	0,0340579	0,3145997	0,0175237	0,7087462	0,3128072	0,4255252	0,0008406	0,6857076	0,0819694	0,3556420	0,0113145	0,0183798	0,0832930	0,0919861	0,0390527
1000	0,0050827	0,0345968	0,0321128	0,0130623	0,4105200	0,0129411	0,0899854	0,3001738	0,2379365	0,5039809	0,3417917	0,4366342	0,5192775	0,1222637	0,5738887	0,2818250	0,2181825	0,0327336	0,0755496	0,4210511	0,0079079	0,1544763	0,0000000	0,1573035	0,0019488	0,2913091	0,4220901	0,1551971	0,0927484	0,0188453	0,0049862	0,0145326	0,0119755	0,1654061	0,6189690	0,0457988	0,2730573	0,6629252	0,2237795	0,0054159	0,0683095	0,0267139	0,4178153	0,0112492	0,1736385	0,0176567	0,0503162	0,3945784	0,7606836	0,0452630	0,3303244	0,0185646	0,7884936	0,4071184	0,3274015	0,0028975	0,6285710	0,0553455	0,3642241	0,0165412	0,0486101	0,0968364	0,1043884	0,0175825
1020	0,0034768	0,0353146	0,0431330	0,0188617	0,4827974	0,0236260	0,1273866	0,2629666	0,2414918	0,5106336	0,2895993	0,5590522	0,5302743	0,1097523	0,6389036	0,2798040	0,1702247	0,0290406	0,0667872	0,3424583	0,0220266	0,1236338	0,0010541	0,1519058	0,0028727	0,3271503	0,3305246	0,1649556	0,0601009	0,0299790	0,0056551	0,0074462	0,0069607	0,1464596	0,5791601	0,0331493	0,2590075	0,7836374	0,1972525	0,0302508	0,0929676	0,0248768	0,4107967	0,0422557	0,1017127	0,0276408	0,0261554	0,5061607	0,7180996	0,0385340	0,3318906	0,0138820	0,7933315	0,3234856	0,3996669	0,0048328	0,7331460	0,0612100	0,3664382	0,0045967	0,0614925	0,1038260	0,1144579	0,0395492
1040	0,0233445	0,0463384	0,0092871	0,0178176	0,3240088	0,0216388	0,1295962	0,2053348	0,3217564	0,4251041	0,3171067	0,4116857	0,5641982	0,1517726	0,6541213	0,2703110	0,1508995	0,0264165	0,0557695	0,3138653	0,0042254	0,1136889	0,0013369	0,0916934	0,0000486	0,2848563	0,3465948	0,0794738	0,0571913	0,0301893	0,0031751	0,0041327	0,0050397	0,0893639	0,5535966	0,0462275	0,1993349	0,7242293	0,2589397	0,0215759	0,0156741	0,0188660	0,4085119	0,0157988	0,0796341	0,0291084	0,0259892	0,3914984	0,6770292	0,0241607	0,3643948	0,0114279	0,7691056	0,3410022	0,4083715	0,0079959	0,5739451	0,0562171	0,3292153	0,0104126	0,0232622	0,0573445	0,0923948	0,0234672
1060	0,0191878	0,0619326	0,0366905	0,0079392	0,3705149	0,0115347	0,1403706	0,2927477	0,2223613	0,4891971	0,3004125	0,4140742	0,6136957	0,1083422	0,5795832	0,3237881	0,1665419	0,0291632	0,0714804	0,3288544	0,0187309	0,1555565	0,0019427	0,1137268	0,0004155	0,3085315	0,3904752	0,1071141	0,0645537	0,0406904	0,0031098	0,0147138	0,0158845	0,1111475	0,6028935	0,0592243	0,3138629	0,9664652	0,1756817	0,0367107	0,0536328	0,0308654	0,3494061	0,0169877	0,1261276	0,0101977	0,0289717	0,3564536	0,6769160	0,0065510	0,2646320	0,0079818	0,8327415	0,3003709	0,3542966	0,0047657	0,7903033	0,1161706	0,2555971	0,0106038	0,0276121	0,0520875	0,0894711	0,0307557
1080	0,0155754	0,0535015	0,0087831	0,0110176	0,4235285	0,0250367	0,1226397	0,2974955	0,2354990	0,4868651	0,2166967	0,5298799	0,5119409	0,1222192	0,5267991	0,3117747	0,1922590	0,0401990	0,0541685	0,3016835	0,0391278	0,1841437	0,0003947	0,0455834	0,0010378	0,2579209	0,4708915	0,0594877	0,0668192	0,0606320	0,0034342	0,0105777	0,0226197	0,1226233	0,5923090	0,0945458	0,1792460	0,8159176	0,2464457	0,0125546	0,0421630	0,0421590	0,4176932	0,0244942	0,1359459	0,0115019	0,0323344	0,4825019	0,9095051	0,0097633	0,2175232	0,0157839	0,8445549	0,2615102	0,3435766	0,0014906	0,6469552	0,0472365	0,3094452	0,0053220	0,0471361	0,0450912	0,0635994	0,0121442
1100	0,0015127	0,0976025	0,0094351	0,0068529	0,3555841	0,0237902	0,1548394	0,3335268	0,3033194	0,5688458	0,2592783	0,5346500	0,4711069	0,1369506	0,4604235	0,3037311	0,2549901	0,0527520	0,0419142	0,3012331	0,0185289	0,1064990	0,0000721	0,0828147	0,0002049	0,2998170	0,3474526	0,0649952	0,0691712	0,0179233	0,0058383	0,0072772	0,0193611	0,1518746	0,5408141	0,0692947	0,3811201	0,7227763	0,2006679	0,0141152	0,0415195	0,0301817	0,3925226	0,0234477	0,1122126	0,0413798	0,0423510	0,4656214	0,8165550	0,0160127	0,3222781	0,0196421	0,8671469	0,3297828	0,3720102	0,0069193	0,7386888	0,0504805	0,2582996	0,0064199	0,0323504	0,1280992	0,0940160	0,0296232

0	0,0038104	0,0580402	0,0419321	0,0094677	0,0674261	0,0106447	0,1824503	0,2457427	0,1597739	0,4092777	0,2795083	0,4169587	0,6875650	0,1826379	0,5074440	0,3499026	0,2569330	0,0417775	0,0500336	0,3449104	0,0029445	0,1698054	0,0023928	0,1027205	0,0054079	0,2905186	0,3196935	0,0999736	0,0764789	0,0402479	0,0032284	0,0079580	0,0349085	0,1524611	0,6167750	0,0626933	0,0999463	0,7756548	0,2278732	0,0169343	0,0190538	0,0605528	0,4685557	0,0090286	0,0592317	0,0068347	0,0393105	0,4634317	0,9608322	0,0108003	0,4237361	0,0229236	0,6338333	0,3758019	0,3236221	0,0039808	0,5529053	0,0781491	0,3536692	0,0126988	0,0510183	0,0695908	0,0847918	0,0411986
20	0,0030701	0,1028404	0,0249375	0,0099200	0,0485700	0,0423975	0,1031512	0,3343690	0,2688084	0,3764776	0,2817933	0,4333665	0,5796004	0,1503972	0,4473292	0,2681197	0,2054178	0,0467334	0,0589022	0,4667376	0,0255332	0,1001370	0,0167039	0,0883059	0,0015756	0,2883633	0,3591842	0,1256692	0,0825775	0,0074159	0,0070500	0,0180725	0,0295541	0,0939523	0,5445120	0,1107173	0,1164226	0,7891254	0,2106558	0,0024544	0,0970878	0,0380517	0,4350799	0,0624312	0,1532153	0,0065162	0,0527581	0,4161103	0,7786794	0,0167335	0,3533920	0,0049563	0,8988585	0,2780706	0,4135252	0,0041186	0,5629959	0,0808547	0,3301831	0,0609227	0,0641557	0,0843564	0,0909201	0,0563489
40	0,0037289	0,1571009	0,0228236	0,0095934	0,0395695	0,1708662	0,1636483	0,3280599	0,2383334	0,5352272	0,2970921	0,3378098	0,6275067	0,1573282	0,5262377	0,3027966	0,2336432	0,0268689	0,0362326	0,3727082	0,0466116	0,1457283	0,0616857	0,1462214	0,0134157	0,3245660	0,2684902	0,1038195	0,0774228	0,0301903	0,0052673	0,0143574	0,0464023	0,0898172	0,4831471	0,0702714	0,1363568	0,7189061	0,3213399	0,0046524	0,2290488	0,0500098	0,4094422	0,1293392	0,1698681	0,0451258	0,1072511	0,4168095	0,7457495	0,0199134	0,3751376	0,0038774	0,9228247	0,3322741	0,2927345	0,0057310	0,4336758	0,1239359	0,3912212	0,1098818	0,1008286	0,1002640	0,1026193	0,1413719
60	0,0060378	0,2478576	0,0185671	0,0010236	0,0408246	0,2520872	0,1227914	0,3335371	0,2102887	0,4221244	0,2867102	0,2982774	0,7710418	0,1452440	0,5469646	0,2475493	0,1682283	0,0503408	0,0583433	0,2384121	0,0675803	0,1774104	0,0807270	0,0903152	0,0041309	0,2584340	0,2965161	0,0770796	0,0969363	0,0054055	0,0040662	0,0306178	0,0227085	0,1068869	0,3271064	0,0646893	0,1980232	0,6204609	0,4446714	0,0066924	0,3586231	0,0746858	0,3897410	0,2423368	0,2241189	0,0437470	0,2044534	0,4933337	0,8827995	0,0158976	0,2479960	0,0080589	0,8795311	0,2963791	0,3127463	0,0003289	0,3404739	0,1275438	0,4818345	0,2316554	0,1032022	0,0544170	0,0963725	0,2609549
80	0,0015420	0,3156077	0,0121698	0,0039088	0,0390333	0,2826683	0,1480812	0,3181527	0,3273008	0,3757670	0,2712211	0,2796369	0,7135963	0,1139963	0,4589040	0,2882877	0,2082494	0,0184536	0,0293505	0,3065164	0,1383607	0,1271770	0,0967904	0,0808102	0,0053147	0,2496758	0,3496942	0,1142990	0,1597907	0,0048678	0,0026146	0,0232699	0,0107832	0,1028847	0,2975164	0,0309222	0,2546105	0,7480715	0,5185496	0,0075649	0,4492523	0,0280404	0,4234633	0,3695159	0,2381836	0,0158639	0,1915612	0,4177416	0,7194720	0,0127214	0,1497456	0,0091768	0,8975609	0,3489476	0,2518684	0,0011303	0,2614177	0,0711115	0,4979986	0,2753758	0,1698065	0,0526199	0,1517535	0,2251100
100	0,0023082	0,1981364	0,0252925	0,0081378	0,0503678	0,4379546	0,1732035	0,3250749	0,2888180	0,4327954	0,2614419	0,1806661	0,6875347	0,1716648	0,5328122	0,2043334	0,2171058	0,0536103	0,0313245	0,3383087	0,1390836	0,1576498	0,1198587	0,0754537	0,0010091	0,3254336	0,4344144	0,0455629	0,0597897	0,0073180	0,0016777	0,0323540	0,0214596	0,1598765	0,2121469	0,0352207	0,2182207	0,8202571	0,6147096	0,0072350	0,4352072	0,0441878	0,3766700	0,4689872	0,3302888	0,0287393	0,3171759	0,5458854	0,7565535	0,0157602	0,1323890	0,0405286	0,8564250	0,3766410	0,2581320	0,0010561	0,2108163	0,1121379	0,5996050	0,3688588	0,2627980	0,0865967	0,1066932	0,3039425
120	0,0029280	0,2677279	0,0158062	0,0092640	0,0210428	0,4084207	0,1263052	0,2997571	0,2827514	0,3911712	0,2583810	0,1953897	0,6246123	0,1421612	0,5689640	0,2625311	0,2062309	0,0371762	0,0739424	0,3528522	0,1774739	0,1479495	0,1379348	0,0747164	0,0000914	0,3235580	0,3996957	0,0795180	0,0757862	0,0250063	0,0086289	0,0352414	0,0269645	0,1460061	0,1570989	0,0206416	0,1808425	0,7959867	0,5731610	0,0131061	0,4787767	0,0683144	0,3775353	0,5157853	0,3859967	0,0490438	0,3264004	0,5167704	0,7477738	0,0161224	0,0928831	0,0104649	0,7825904	0,3301411	0,2055882	0,0018452	0,1409153	0,1357219	0,5837624	0,4170833	0,2824485	0,1012350	0,1202786	0,2433644
