"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
460	0,6291151	0,6186157	0,3378203	0,2770767	0,1449396	0,7731066	0,3556164	0,7412826	0,5175373	0,3920660	0,2030010	0,5519807	0,7677847	0,2784462	0,7232217	0,7812608	0,5834693	0,8940490	0,2321113	0,0026321	0,7376899	0,8068399	0,1114901	0,3220451	0,3080679	0,8358852	0,9718696	0,4590541	0,0840532	0,3670977	0,4724063	0,0023873	0,7396589	0,5993428	0,1681538	0,5788633	0,3205012	0,3377144	0,8598635	0,0290464	0,0547149	0,0928796	0,8544547	0,0614698	0,2366650	0,0639572	0,0150206	0,9921873	0,2826418	0,0710480	0,0185955	0,1874517	0,2781257	0,9520304	0,9499196	0,4464216	0,3787277	0,5239990	0,1982799	0,2232324	0,5983735	0,9575487	0,7058807	0,3968062
480	0,6291151	0,6186157	0,3378203	0,2770896	0,1442420	0,7734022	0,3552793	0,7412826	0,5175368	0,3920660	0,2030010	0,5519807	0,7678441	0,2784462	0,7232217	0,7811896	0,5834693	0,8942715	0,2321297	0,0026321	0,7371314	0,8070072	0,1116968	0,3232711	0,3080073	0,8366855	0,9719253	0,4594244	0,0840611	0,3671898	0,4727861	0,0023873	0,7418305	0,6007131	0,1663837	0,5788801	0,3200131	0,3382896	0,8549970	0,0289322	0,0527325	0,0925750	0,8535070	0,0614623	0,2365791	0,0617339	0,0149335	0,9919076	0,2826161	0,0703557	0,0183783	0,1874517	0,2752342	0,9522616	0,9501881	0,4470334	0,3787336	0,5239988	0,1982772	0,2232297	0,5994734	0,9576946	0,7058807	0,3968062
500	0,6291151	0,6186157	0,3378203	0,2770997	0,1436979	0,7736227	0,3550170	0,7412826	0,5175365	0,3920660	0,2030010	0,5519807	0,7678887	0,2784462	0,7232217	0,7811355	0,5834693	0,8944238	0,2321417	0,0026321	0,7366427	0,8071303	0,1118460	0,3242492	0,3079699	0,8373403	0,9719677	0,4596970	0,0840675	0,3672444	0,4730739	0,0023873	0,7435455	0,6018075	0,1649556	0,5788908	0,3196273	0,3387744	0,8509392	0,0288501	0,0513008	0,0923361	0,8527557	0,0614575	0,2365030	0,0600125	0,0148679	0,9916748	0,2825981	0,0698291	0,0182247	0,1874517	0,2729582	0,9524258	0,9503908	0,4474749	0,3787373	0,5239986	0,1982756	0,2232283	0,6003101	0,9578021	0,7058807	0,3968062
520	0,6291151	0,6186157	0,3378203	0,2771075	0,1432739	0,7737874	0,3548131	0,7412826	0,5175364	0,3920660	0,2030010	0,5519807	0,7679221	0,2784462	0,7232217	0,7810945	0,5834693	0,8945270	0,2321494	0,0026321	0,7362233	0,8072210	0,1119526	0,3250269	0,3079476	0,8378734	0,9720001	0,4598966	0,0840726	0,3672737	0,4732904	0,0023872	0,7448942	0,6026784	0,1638081	0,5788977	0,3193220	0,3391748	0,8475911	0,0287904	0,0502610	0,0921489	0,8521621	0,0614544	0,2364373	0,0586813	0,0148185	0,9914831	0,2825855	0,0694274	0,0181161	0,1874517	0,2711708	0,9525424	0,9505426	0,4477906	0,3787396	0,5239985	0,1982747	0,2232275	0,6009418	0,9578811	0,7058807	0,3968062
540	0,6291151	0,6186157	0,3378203	0,2771133	0,1429436	0,7739106	0,3546546	0,7412826	0,5175364	0,3920660	0,2030010	0,5519807	0,7679471	0,2784462	0,7232217	0,7810634	0,5834693	0,8945962	0,2321545	0,0026321	0,7358686	0,8072880	0,1120282	0,3256435	0,3079352	0,8383055	0,9720246	0,4600421	0,0840766	0,3672868	0,4734521	0,0023872	0,7459510	0,6033691	0,1628895	0,5789020	0,3190804	0,3395003	0,8448535	0,0287464	0,0495012	0,0920024	0,8516943	0,0614523	0,2363817	0,0576528	0,0147810	0,9913266	0,2825768	0,0691200	0,0180393	0,1874517	0,2697699	0,9526251	0,9506555	0,4480145	0,3787411	0,5239985	0,1982742	0,2232270	0,6014156	0,9579391	0,7058807	0,3968062
560	0,6291151	0,6186157	0,3378203	0,2771177	0,1426865	0,7740029	0,3545312	0,7412826	0,5175364	0,3920660	0,2030010	0,5519807	0,7679659	0,2784462	0,7232217	0,7810399	0,5834693	0,8946422	0,2321577	0,0026321	0,7355724	0,8073375	0,1120812	0,3261310	0,3079290	0,8386543	0,9720433	0,4601477	0,0840798	0,3672897	0,4735721	0,0023872	0,7467769	0,6039155	0,1621567	0,5789048	0,3188892	0,3397617	0,8426324	0,0287137	0,0489426	0,0918878	0,8513264	0,0614509	0,2363353	0,0568587	0,0147525	0,9912000	0,2825708	0,0688843	0,0179850	0,1874517	0,2686736	0,9526837	0,9507388	0,4481718	0,3787421	0,5239984	0,1982739	0,2232268	0,6017688	0,9579814	0,7058807	0,3968062
580	0,6291151	0,6186157	0,3902033	0,2771632	0,1833646	0,7920747	0,3549886	0,7412826	0,5192842	0,3920660	0,2030010	0,5519807	0,7571053	0,2784462	0,7232217	0,7810389	0,5834693	0,8943879	0,2138398	0,0026321	0,6943837	0,7680337	0,1119609	0,3259119	0,3393200	0,8388787	0,9720452	0,4604242	0,0840823	0,3528534	0,4736269	0,0023872	0,7470445	0,6033973	0,1621182	0,5187819	0,3182815	0,3403073	0,8444506	0,0334174	0,0492026	0,0918691	0,8516171	0,0614513	0,2362095	0,0564590	0,0147604	0,9912843	0,2878622	0,0690474	0,0845181	0,1874517	0,2715970	0,9146286	0,9507904	0,4482727	0,3669052	0,5244029	0,2643206	0,3230735	0,6020268	0,9579580	0,7058807	0,3968062
600	0,6291151	0,6186157	0,4646670	0,2776202	0,2625955	0,8269283	0,3604922	0,7412826	0,5225296	0,3920660	0,2030010	0,5519807	0,7352077	0,2784462	0,7232217	0,7812030	0,5834693	0,8913620	0,1775941	0,0026321	0,6142526	0,6961285	0,1105079	0,3209072	0,4059465	0,8385408	0,9719248	0,4623440	0,0840834	0,3318018	0,4733321	0,0023872	0,7428437	0,5957601	0,1666809	0,4104462	0,3238980	0,3442394	0,8643362	0,0425716	0,0616202	0,0926053	0,8565313	0,0614771	0,2353325	0,0586860	0,0150901	0,9923122	0,2989963	0,0728518	0,2173785	0,1874517	0,3008666	0,8344764	0,9507259	0,4481277	0,3442296	0,5251475	0,3728279	0,4943546	0,6020847	0,9574137	0,7058807	0,3968062
620	0,6291151	0,6186157	0,5116752	0,2791898	0,3504217	0,8616318	0,3751433	0,7412826	0,5253411	0,3920660	0,2030010	0,5519807	0,7116619	0,2784462	0,7232217	0,7817162	0,5834693	0,8824195	0,1394823	0,0026321	0,5319365	0,6250936	0,1067683	0,3085487	0,4810684	0,8371384	0,9715399	0,4670744	0,0840820	0,3199365	0,4722808	0,0023875	0,7299860	0,5780612	0,1789468	0,3072625	0,3430094	0,3569973	0,8951605	0,0573351	0,1196521	0,0952004	0,8683775	0,0616554	0,2330648	0,0681813	0,0162915	0,9939616	0,3115270	0,0859972	0,3590652	0,1874517	0,3621558	0,7441224	0,9503870	0,4468407	0,3212186	0,5258742	0,4610454	0,6476115	0,6013478	0,9557464	0,7058807	0,3968062
640	0,6291151	0,6186157	0,5314717	0,2828938	0,4361759	0,8881806	0,3969431	0,7412826	0,5270259	0,3920660	0,2030010	0,5519807	0,6904489	0,2784462	0,7232217	0,7826585	0,5834693	0,8672813	0,1060254	0,0026321	0,4610589	0,5648142	0,1010458	0,2903560	0,5508849	0,8344875	0,9708164	0,4742685	0,0840761	0,3188593	0,4701981	0,0023884	0,7109107	0,5532875	0,1982175	0,2248551	0,3750135	0,3836903	0,9250311	0,0861683	0,2281205	0,1005317	0,8850592	0,0623876	0,2294057	0,0891578	0,0189588	0,9956114	0,3233110	0,1131064	0,4858065	0,1874517	0,4384788	0,6589449	0,9495964	0,4427057	0,3017217	0,5264695	0,5188229	0,7617606	0,5987503	0,9526189	0,7058807	0,3968062
660	0,6291151	0,6186157	0,5362135	0,2899190	0,5143439	0,9029756	0,4201504	0,7412826	0,5276593	0,3920660	0,2030010	0,5519807	0,6728474	0,2784462	0,7232217	0,7839992	0,5834693	0,8488123	0,0791064	0,0026321	0,4047895	0,5165242	0,0943691	0,2693386	0,6093120	0,8306618	0,9697602	0,4827692	0,0840640	0,3249360	0,4669975	0,0023910	0,6899177	0,5258612	0,2218543	0,1642353	0,4139557	0,4254675	0,9489757	0,1314929	0,3518025	0,1088716	0,9031947	0,0644818	0,2247882	0,1226034	0,0235240	0,9969670	0,3334704	0,1550899	0,5901921	0,1874517	0,5126628	0,5852700	0,9482046	0,4339850	0,2865751	0,5269190	0,5531564	0,8396731	0,5933660	0,9479987	0,7058807	0,3968062
680	0,6291151	0,6186157	0,5353656	0,3010409	0,5816950	0,9051372	0,4398551	0,7412826	0,5276235	0,3920660	0,2030010	0,5519807	0,6588872	0,2784462	0,7232217	0,7856378	0,5834693	0,8304970	0,0585359	0,0026321	0,3620270	0,4787411	0,0877922	0,2481931	0,6548168	0,8258881	0,9684349	0,4913231	0,0840446	0,3339902	0,4627858	0,0023962	0,6698855	0,4992660	0,2469817	0,1216983	0,4531361	0,4779405	0,9663952	0,1845125	0,4628877	0,1198059	0,9202205	0,0689757	0,2197695	0,1659893	0,0300941	0,9979719	0,3417900	0,2087418	0,6722122	0,1874517	0,5755438	0,5246892	0,9461468	0,4199613	0,2753938	0,5272433	0,5728740	0,8902387	0,5850048	0,9421022	0,7058807	0,3968062
700	0,6291151	0,6186157	0,5335806	0,3160548	0,6369907	0,8958324	0,4539987	0,7412826	0,5273066	0,3920660	0,2030010	0,5519807	0,6481012	0,2784462	0,7232217	0,7874477	0,5834693	0,8145713	0,0433435	0,0026321	0,3302019	0,4494583	0,0820180	0,2287220	0,6883235	0,8204730	0,9669323	0,4989196	0,0840175	0,3429174	0,4578284	0,0024044	0,6522328	0,4755672	0,2712865	0,0927649	0,4877476	0,5339911	0,9783608	0,2345362	0,5510148	0,1324020	0,9348065	0,0766030	0,2148360	0,2149683	0,0384002	0,9986721	0,3483751	0,2684442	0,7347705	0,1874517	0,6246535	0,4765028	0,9434758	0,4013889	0,2674122	0,5274708	0,5843069	0,9220108	0,5742806	0,9353152	0,7058807	0,3968062
720	0,6291151	0,6186157	0,5323548	0,3337189	0,6806172	0,8776203	0,4628722	0,7412826	0,5269713	0,3920660	0,2030010	0,5519807	0,6398918	0,2784462	0,7232217	0,7893077	0,5834693	0,8018561	0,0323917	0,0026321	0,3065598	0,4268485	0,0773466	0,2118590	0,7118296	0,8147438	0,9653491	0,5048751	0,0839835	0,3498579	0,4524740	0,0024152	0,6374420	0,4556540	0,2932388	0,0735347	0,5153762	0,5872003	0,9862788	0,2753273	0,6160741	0,1455085	0,9465635	0,0873161	0,2103266	0,2651709	0,0478812	0,9991407	0,3534626	0,3284203	0,7815392	0,1874517	0,6611016	0,4390610	0,9403481	0,3801147	0,2618481	0,5276273	0,5911602	0,9415304	0,5622556	0,9280967	0,7058807	0,3968062
740	0,6291151	0,6186157	0,5317947	0,3522246	0,7139707	0,8536516	0,4678443	0,7412826	0,5267387	0,3920660	0,2030010	0,5519807	0,6336926	0,2784462	0,7232217	0,7911191	0,5834693	0,7922781	0,0246385	0,0026321	0,2887136	0,4094220	0,0737863	0,1978954	0,7275733	0,8090022	0,9637702	0,5088033	0,0839441	0,3539127	0,4470730	0,0024274	0,6254790	0,4396347	0,3120340	0,0609928	0,5354833	0,6333627	0,9913837	0,3051298	0,6619682	0,1580420	0,9556432	0,1002764	0,2064294	0,3131958	0,0578492	0,9994457	0,3573226	0,3842328	0,8160158	0,1874517	0,6872982	0,4104668	0,9369776	0,3582987	0,2580369	0,5277338	0,5954067	0,9533235	0,5500260	0,9208885	0,7058807	0,3968062
760	0,6291151	0,6186157	0,5316347	0,3698179	0,7388632	0,8269555	0,4703948	0,7412826	0,5266280	0,3920660	0,2030010	0,5519807	0,6290261	0,2784462	0,7232217	0,7928116	0,5834693	0,7853648	0,0192263	0,0026321	0,2748253	0,3960083	0,0711912	0,1867221	0,7376049	0,8034945	0,9622614	0,5105558	0,0839009	0,3548252	0,4419182	0,0024397	0,6160591	0,4271785	0,3274313	0,0529443	0,5486856	0,6704915	0,9946122	0,3247789	0,6933680	0,1691745	0,9624360	0,1142434	0,2032107	0,3568653	0,0676534	0,9996404	0,3602104	0,4332524	0,8411742	0,1874517	0,7057559	0,3889168	0,9335837	0,3377536	0,2554613	0,5278054	0,5980831	0,9603548	0,5384608	0,9140509	0,7058807	0,3968062
780	0,6291151	0,6186157	0,5316381	0,3852348	0,7571091	0,7999961	0,4716606	0,7412826	0,5266072	0,3920660	0,2030010	0,5519807	0,6255133	0,2784462	0,7232217	0,7943421	0,5834693	0,7805427	0,0154904	0,0026321	0,2635985	0,3856976	0,0693624	0,1780207	0,7436159	0,7983976	0,9608674	0,5101674	0,0838561	0,3527513	0,4372158	0,0024512	0,6088011	0,4177582	0,3395757	0,0478505	0,5561639	0,6982594	0,9966232	0,3361482	0,7143955	0,1784075	0,9673895	0,1280153	0,2006533	0,3950836	0,0767878	0,9997628	0,3623468	0,4744450	0,8593959	0,1874517	0,7186084	0,3728440	0,9303521	0,3196397	0,2537393	0,5278534	0,5997673	0,9645012	0,5281154	0,9078325	0,7058807	0,3968062
800	0,6291151	0,6186157	0,5316782	0,3978481	0,7703060	0,7745114	0,4723464	0,7412826	0,5266327	0,3920660	0,2030010	0,5519807	0,6228635	0,2784462	0,7232217	0,7956904	0,5834693	0,7772806	0,0129351	0,0026321	0,2541852	0,3777835	0,0681068	0,1713926	0,7469115	0,7938204	0,9596141	0,5078156	0,0838112	0,3481111	0,4330836	0,0024612	0,6033123	0,4108002	0,3488390	0,0446626	0,5592644	0,7173910	0,9978594	0,3412837	0,7282605	0,1855558	0,9709188	0,1406973	0,1986906	0,4275554	0,0849301	0,9998391	0,3639128	0,5078984	0,8725197	0,1874517	0,7275007	0,3609563	0,9274148	0,3044697	0,2525978	0,5278853	0,6008126	0,9669235	0,5192552	0,9023704	0,7058807	0,3968062
820	0,6291151	0,6186157	0,5317094	0,4075879	0,7797585	0,7515487	0,4728094	0,7412826	0,5266699	0,3920660	0,2030010	0,5519807	0,6208581	0,2784462	0,7232217	0,7968535	0,5834693	0,7751405	0,0112006	0,0026321	0,2460675	0,3717174	0,0672619	0,1664373	0,7484500	0,7898129	0,9585118	0,5037871	0,0837679	0,3414859	0,4295639	0,0024695	0,5992308	0,4057675	0,3556945	0,0426833	0,5592643	0,7291766	0,9986095	0,3420229	0,7372992	0,1906819	0,9733723	0,1517733	0,1972333	0,4545066	0,0919298	0,9998862	0,3650520	0,5343507	0,8819315	0,1874517	0,7336353	0,3522241	0,9248474	0,2922688	0,2518465	0,5279065	0,6014495	0,9683272	0,5119279	0,8977085	0,7058807	0,3968062
840	0,6291151	0,6186157	0,5317249	0,4147531	0,7864813	0,7315985	0,4731898	0,7412826	0,5267000	0,3920660	0,2030010	0,5519807	0,6193342	0,2784462	0,7232217	0,7978394	0,5834693	0,7737846	0,0100308	0,0026321	0,2389481	0,3670733	0,0667023	0,1627923	0,7489073	0,7863797	0,9575596	0,4984446	0,0837270	0,3335301	0,4266437	0,0024760	0,5962434	0,4021971	0,3606286	0,0414591	0,5572530	0,7351222	0,9990578	0,3398721	0,7431421	0,1940133	0,9750269	0,1610538	0,1961870	0,4764575	0,0977708	0,9999153	0,3658754	0,5548300	0,8886595	0,1874517	0,7378646	0,3458460	0,9226766	0,2827671	0,2513549	0,5279205	0,6018309	0,9691350	0,5060409	0,8938229	0,7058807	0,3968062
860	0,6291151	0,6186157	0,5317299	0,4198165	0,7912384	0,7147527	0,4735210	0,7412826	0,5267170	0,3920660	0,2030010	0,5519807	0,6181714	0,2784462	0,7232217	0,7986635	0,5834693	0,7729631	0,0092462	0,0026321	0,2326638	0,3635208	0,0663363	0,1601499	0,7487428	0,7834930	0,9567493	0,4921897	0,0836895	0,3248894	0,4242745	0,0024809	0,5940908	0,3997108	0,3640865	0,0407008	0,5540903	0,7367159	0,9993205	0,3359978	0,7468956	0,1958636	0,9760968	0,1685790	0,1954625	0,4940608	0,1025264	0,9999332	0,3664673	0,5704193	0,8934568	0,1874517	0,7407824	0,3412097	0,9208929	0,2755580	0,2510349	0,5279298	0,6020563	0,9695971	0,5014259	0,8906469	0,7058807	0,3968062
880	0,6291151	0,6186157	0,5317303	0,4232784	0,7945924	0,7008495	0,4737990	0,7412826	0,5267227	0,3920660	0,2030010	0,5519807	0,6172804	0,2784462	0,7232217	0,7993441	0,5834693	0,7724968	0,0087225	0,0026321	0,2271242	0,3608046	0,0660990	0,1582604	0,7482570	0,7811053	0,9560683	0,4854246	0,0836556	0,3161345	0,4223889	0,0024844	0,5925641	0,3980118	0,3664467	0,0402274	0,5504097	0,7352880	0,9994701	0,3312629	0,7492958	0,1965706	0,9767454	0,1745230	0,1949822	0,5079967	0,1063198	0,9999441	0,3668906	0,5821252	0,8968709	0,1874517	0,7427979	0,3378530	0,9194634	0,2702045	0,2508274	0,5279359	0,6021886	0,9698602	0,4978855	0,8880925	0,7058807	0,3968062
900	0,6291151	0,6186157	0,5317295	0,4255826	0,7969515	0,6895865	0,4740172	0,7412826	0,5267215	0,3920660	0,2030010	0,5519807	0,6165950	0,2784462	0,7232217	0,7999010	0,5834693	0,7722603	0,0083743	0,0026321	0,2222720	0,3587278	0,0659464	0,1569270	0,7476387	0,7791586	0,9555017	0,4785171	0,0836255	0,3077172	0,4209131	0,0024868	0,5914997	0,3968738	0,3680130	0,0399273	0,5466465	0,7319414	0,9995513	0,3262747	0,7508257	0,1964538	0,9770968	0,1791200	0,1946816	0,5189093	0,1092944	0,9999509	0,3671923	0,5908179	0,8992970	0,1874517	0,7441925	0,3354310	0,9183428	0,2663002	0,2506934	0,5279400	0,6022661	0,9700093	0,4952222	0,8860648	0,7058807	0,3968062
920	0,6291151	0,6186157	0,5317287	0,4270828	0,7986080	0,6806015	0,4741771	0,7412826	0,5267177	0,3920660	0,2030010	0,5519807	0,6160659	0,2784462	0,7232217	0,8003528	0,5834693	0,7721676	0,0081437	0,0026321	0,2180614	0,3571393	0,0658488	0,1559983	0,7469999	0,7775917	0,9550344	0,4717753	0,0835993	0,2999540	0,4197748	0,0024883	0,5907714	0,3961284	0,3690200	0,0397326	0,5430763	0,7275341	0,9995919	0,3214347	0,7517988	0,1957895	0,9772446	0,1826145	0,1945090	0,5273754	0,1115938	0,9999551	0,3674063	0,5972142	0,9010189	0,1874517	0,7451591	0,3336888	0,9174819	0,2634970	0,2506071	0,5279426	0,6023115	0,9700936	0,4932558	0,8844723	0,7058807	0,3968062
940	0,6291151	0,6186157	0,5317283	0,4280418	0,7997701	0,6735255	0,4742873	0,7412826	0,5267141	0,3920660	0,2030010	0,5519807	0,6156562	0,2784462	0,7232217	0,8007170	0,5834693	0,7721611	0,0079915	0,0026321	0,2144464	0,3559234	0,0657866	0,1553606	0,7464023	0,7763452	0,9546518	0,4654333	0,0835767	0,2930326	0,4189080	0,0024893	0,5902841	0,3956531	0,3696422	0,0396026	0,5398539	0,7226941	0,9996089	0,3169857	0,7524169	0,1948005	0,9772592	0,1852339	0,1944248	0,5338906	0,1133498	0,9999577	0,3675578	0,6018853	0,9022400	0,1874517	0,7458301	0,3324386	0,9168326	0,2615122	0,2505517	0,5279444	0,6023382	0,9701411	0,4918305	0,8832322	0,7058807	0,3968062
960	0,6291151	0,6186157	0,5317281	0,4286454	0,8005848	0,6680132	0,4743599	0,7412826	0,5267116	0,3920660	0,2030010	0,5519807	0,6153382	0,2784462	0,7232217	0,8010089	0,5834693	0,7722028	0,0078913	0,0026321	0,2113770	0,3549917	0,0657471	0,1549293	0,7458753	0,7753638	0,9543405	0,4596495	0,0835574	0,2870324	0,4182557	0,0024898	0,5899666	0,3953602	0,3700063	0,0395130	0,5370487	0,7178529	0,9996126	0,3130529	0,7528093	0,1936558	0,9771922	0,1871747	0,1943991	0,5388695	0,1146772	0,9999593	0,3676646	0,6052752	0,9031052	0,1874517	0,7462965	0,3315436	0,9163514	0,2601247	0,2505162	0,5279455	0,6023539	0,9701677	0,4908168	0,8822730	0,7058807	0,3968062
980	0,6291151	0,6186157	0,5317281	0,4290196	0,8011560	0,6637585	0,4744066	0,7412826	0,5267106	0,3920660	0,2030010	0,5519807	0,6150907	0,2784462	0,7232217	0,8012419	0,5834693	0,7722685	0,0078255	0,0026321	0,2087995	0,3542768	0,0657221	0,1546428	0,7454286	0,7745988	0,9540884	0,4545122	0,0835411	0,2819515	0,4177699	0,0024899	0,5897672	0,3951882	0,3702019	0,0394491	0,5346731	0,7132846	0,9996094	0,3096791	0,7530584	0,1924758	0,9770807	0,1885991	0,1944104	0,5426510	0,1156718	0,9999603	0,3677397	0,6077225	0,9037180	0,1874517	0,7466212	0,3309041	0,9160008	0,2591667	0,2504936	0,5279463	0,6023632	0,9701826	0,4901109	0,8815349	0,7058807	0,3968062
1000	0,6291151	0,6186157	0,5317281	0,4292480	0,8015565	0,6605005	0,4744367	0,7412826	0,5267105	0,3920660	0,2030010	0,5519807	0,6148978	0,2784462	0,7232217	0,8014271	0,5834693	0,7723432	0,0077825	0,0026321	0,2066580	0,3537275	0,0657062	0,1544564	0,7450608	0,7740078	0,9538852	0,4500520	0,0835274	0,2777336	0,4174115	0,0024899	0,5896481	0,3950945	0,3702911	0,0394023	0,5327049	0,7091448	0,9996029	0,3068536	0,7532167	0,1913403	0,9769503	0,1896362	0,1944433	0,5455073	0,1164116	0,9999609	0,3677924	0,6094816	0,9041518	0,1874517	0,7468475	0,3304479	0,9157498	0,2585134	0,2504791	0,5279468	0,6023686	0,9701910	0,4896308	0,8809690	0,7058807	0,3968062
1020	0,6291151	0,6186157	0,5317281	0,4293851	0,8018373	0,6580229	0,4744565	0,7412826	0,5267108	0,3920660	0,2030010	0,5519807	0,6147473	0,2784462	0,7232217	0,8015739	0,5834693	0,7724179	0,0077543	0,0026321	0,2048964	0,3533047	0,0656962	0,1543385	0,7447646	0,7735551	0,9537221	0,4462556	0,0835160	0,2742908	0,4171495	0,0024898	0,5895826	0,3950501	0,3703156	0,0393670	0,5311031	0,7055043	0,9995954	0,3045334	0,7533174	0,1902973	0,9768176	0,1903866	0,1944873	0,5476545	0,1169583	0,9999614	0,3678294	0,6107413	0,9044588	0,1874517	0,7470053	0,3301229	0,9155733	0,2580736	0,2504699	0,5279471	0,6023718	0,9701956	0,4893140	0,8805364	0,7058807	0,3968062
1040	0,6291151	0,6186157	0,5317281	0,4294655	0,8020343	0,6561498	0,4744701	0,7412826	0,5267112	0,3920660	0,2030010	0,5519807	0,6146297	0,2784462	0,7232217	0,8016899	0,5834693	0,7724877	0,0077359	0,0026321	0,2034608	0,3529788	0,0656899	0,1542667	0,7445305	0,7732113	0,9535915	0,4430798	0,0835067	0,2715208	0,4169596	0,0024896	0,5895518	0,3950358	0,3703033	0,0393401	0,5298187	0,7023766	0,9995879	0,3026592	0,7533816	0,1893714	0,9766928	0,1909264	0,1945355	0,5492615	0,1173601	0,9999616	0,3678552	0,6116408	0,9046759	0,1874517	0,7471156	0,3298918	0,9154516	0,2577819	0,2504640	0,5279473	0,6023737	0,9701982	0,4891129	0,8802063	0,7058807	0,3968062
1060	0,6291151	0,6186157	0,5317282	0,4295112	0,8021726	0,6547413	0,4744798	0,7412826	0,5267115	0,3920660	0,2030010	0,5519807	0,6145377	0,2784462	0,7232217	0,8017815	0,5834693	0,7725502	0,0077240	0,0026321	0,2023012	0,3527271	0,0656859	0,1542253	0,7443481	0,7729523	0,9534872	0,4404633	0,0834990	0,2693198	0,4168229	0,0024894	0,5895429	0,3950387	0,3702719	0,0393194	0,5288015	0,6997395	0,9995811	0,3011662	0,7534225	0,1885710	0,9765813	0,1913132	0,1945833	0,5504596	0,1176540	0,9999618	0,3678732	0,6122813	0,9048295	0,1874517	0,7471926	0,3297276	0,9153696	0,2575915	0,2504603	0,5279475	0,6023748	0,9701997	0,4889922	0,8799545	0,7058807	0,3968062
1080	0,6291151	0,6186157	0,5317282	0,4295360	0,8022697	0,6536868	0,4744869	0,7412826	0,5267117	0,3920660	0,2030010	0,5519807	0,6144658	0,2784462	0,7232217	0,8018536	0,5834693	0,7726046	0,0077162	0,0026321	0,2013720	0,3525325	0,0656833	0,1542036	0,7442079	0,7727587	0,9534042	0,4383362	0,0834927	0,2675896	0,4167254	0,0024892	0,5895469	0,3950509	0,3702326	0,0393032	0,5280046	0,6975500	0,9995752	0,2999909	0,7534488	0,1878935	0,9764852	0,1915893	0,1946283	0,5513496	0,1178681	0,9999619	0,3678857	0,6127366	0,9049382	0,1874517	0,7472465	0,3296110	0,9153158	0,2574699	0,2504579	0,5279475	0,6023754	0,9702005	0,4889263	0,8797627	0,7058807	0,3968062
1100	0,6291151	0,6186157	0,5317282	0,4295484	0,8023379	0,6529006	0,4744922	0,7412826	0,5267118	0,3920660	0,2030010	0,5519807	0,6144095	0,2784462	0,7232217	0,8019104	0,5834693	0,7726510	0,0077112	0,0026321	0,2006330	0,3523818	0,0656817	0,1541944	0,7441013	0,7726151	0,9533382	0,4366275	0,0834876	0,2662422	0,4166564	0,0024890	0,5895581	0,3950672	0,3701919	0,0392906	0,5273859	0,6957556	0,9995703	0,2990752	0,7534656	0,1873298	0,9764047	0,1917857	0,1946690	0,5520087	0,1180235	0,9999620	0,3678945	0,6130595	0,9050150	0,1874517	0,7472842	0,3295284	0,9152818	0,2573942	0,2504564	0,5279476	0,6023758	0,9702009	0,4888967	0,8796163	0,7058807	0,3968062

0	0,6291126	0,6186156	0,5317278	0,4295456	0,8024996	0,6507161	0,4745051	0,7412791	0,5267094	0,3920872	0,2030007	0,5519806	0,6137238	0,2784459	0,7232222	0,8026100	0,5834694	0,7733809	0,0077019	0,0026321	0,1981476	0,3506344	0,0656797	0,1547750	0,7441982	0,7727945	0,9523867	0,4308242	0,0834180	0,2620557	0,4163367	0,0024885	0,5901345	0,3956815	0,3699819	0,0392497	0,5254811	0,6891923	0,9995525	0,2962413	0,7534962	0,1852290	0,9761116	0,1922599	0,1954302	0,5537858	0,1184266	0,9999620	0,3677270	0,6138387	0,9050260	0,1874533	0,7473726	0,3287497	0,9154324	0,2579080	0,2503982	0,5278989	0,6023769	0,9702004	0,4902618	0,8780305	0,7058814	0,3968090
20	0,5997337	0,6186154	0,5317281	0,4657448	0,8024893	0,6507082	0,4745051	0,7412801	0,5267109	0,4045355	0,2030006	0,5519807	0,6138321	0,2784463	0,7232220	0,8025035	0,5494744	0,7927966	0,0165736	0,0026321	0,1980760	0,3508998	0,0656850	0,1546671	0,7306118	0,7785405	0,9525459	0,4315110	0,0834279	0,2620333	0,4164765	0,0024884	0,5900599	0,3955847	0,3699786	0,0392493	0,5568412	0,6891309	0,9995525	0,2962263	0,7534964	0,1852059	0,9761098	0,2030277	0,2209444	0,5537983	0,1184254	0,9999621	0,3679124	0,6138390	0,9050978	0,1877191	0,7473727	0,3289126	0,9155199	0,2582069	0,2504170	0,5279148	0,6023769	0,9365688	0,5008223	0,8864411	0,7071248	0,3968080
