"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
780	0,0012337	0,0879021	0,0109804	0,0266499	0,5308149	0,0266742	0,1462360	0,4162273	0,3690835	0,6113933	0,3109280	0,5675871	0,7514513	0,1656580	0,7407314	0,4119210	0,3107980	0,0502067	0,0675713	0,4605747	0,0136311	0,1953413	0,0012921	0,1712775	0,0001313	0,4172923	0,5001350	0,1262730	0,1043734	0,0374569	0,0069963	0,0204353	0,0264951	0,1554360	0,8922070	0,1111861	0,3980498	1,1014128	0,2772644	0,0218310	0,0366261	0,0517012	0,5294960	0,0125853	0,1715736	0,0132947	0,0558932	0,5323983	1,0467464	0,0190619	0,4271249	0,0189791	0,9483851	0,4229871	0,4223948	0,0024570	1,0023412	0,1492880	0,5317742	0,0064328	0,0411164	0,0776042	0,0821366	0,0526095
800	0,0054641	0,0846771	0,0084000	0,0282453	0,5059964	0,0199997	0,1707779	0,3800434	0,3731552	0,6452296	0,2875919	0,5790457	0,7706184	0,1682251	0,7510080	0,3921655	0,3201998	0,0449402	0,0598856	0,4527913	0,0133316	0,1787281	0,0035450	0,1521971	0,0000000	0,4749017	0,4381639	0,1500067	0,1093070	0,0366956	0,0059665	0,0236837	0,0239697	0,1336278	0,8954348	0,1087797	0,3632143	1,0616777	0,2689124	0,0185243	0,0515608	0,0609827	0,5278959	0,0108770	0,1474126	0,0100790	0,0625315	0,5638916	0,9217634	0,0169286	0,4320986	0,0168170	0,9505012	0,4821365	0,4862006	0,0026653	1,0370613	0,1332877	0,5014242	0,0055707	0,0493925	0,0668562	0,0961233	0,0501592
820	0,0076586	0,0755047	0,0057585	0,0204698	0,5314420	0,0176866	0,1805180	0,3942245	0,3452668	0,6473158	0,2978852	0,5913246	0,7547592	0,1678858	0,7790624	0,3454014	0,3228246	0,0538739	0,0777313	0,4919321	0,0110059	0,1403510	0,0009030	0,1228317	0,0000136	0,4437029	0,4240707	0,1565730	0,0931523	0,0431116	0,0044100	0,0278881	0,0223379	0,1393645	0,8578864	0,0981290	0,3340030	1,1058408	0,2896120	0,0280884	0,0474357	0,0628440	0,5319095	0,0129318	0,1799122	0,0120976	0,0652759	0,4838777	1,0356290	0,0111090	0,4352275	0,0178174	1,0055996	0,4485397	0,4513343	0,0056066	0,9353044	0,1393193	0,4857996	0,0086848	0,0481488	0,0621743	0,1012426	0,0466534
840	0,0087615	0,0569265	0,0040168	0,0154933	0,5376837	0,0189816	0,1615220	0,4144857	0,3634236	0,6358849	0,3026307	0,5626748	0,7425840	0,1342461	0,7641206	0,3076137	0,3370496	0,0550609	0,0800093	0,4388284	0,0092222	0,1471631	0,0010806	0,1354897	0,0009157	0,4736889	0,4404742	0,1153613	0,0998489	0,0492053	0,0086164	0,0246844	0,0219925	0,1726031	0,8617537	0,1255075	0,3579999	1,1082706	0,2734988	0,0252182	0,0431122	0,0537766	0,5341523	0,0070081	0,1535449	0,0089777	0,0571733	0,5417494	1,0462200	0,0190525	0,4200999	0,0307119	0,9594924	0,4532814	0,4508588	0,0051966	0,9721874	0,1348310	0,4688130	0,0059819	0,0628373	0,0513844	0,0948453	0,0303807
860	0,0084331	0,0757173	0,0094857	0,0131455	0,4791560	0,0248588	0,1469095	0,3855038	0,3824778	0,6326138	0,3665704	0,6150203	0,7172125	0,1263243	0,8149260	0,3374639	0,3490015	0,0472032	0,0862516	0,4717802	0,0087367	0,1423293	0,0038794	0,1437022	0,0012979	0,4905981	0,4373866	0,1517482	0,1341462	0,0478855	0,0073674	0,0188136	0,0189328	0,1916732	0,8466293	0,1155280	0,3142296	1,0915309	0,2401814	0,0277647	0,0584881	0,0512043	0,4967231	0,0101384	0,1584164	0,0111505	0,0576368	0,4941371	1,0455808	0,0241694	0,4802778	0,0292775	0,8810830	0,4285928	0,4609997	0,0042590	0,9275069	0,1009922	0,4534601	0,0069121	0,0525210	0,0441067	0,0744940	0,0473594
880	0,0056243	0,0967515	0,0185852	0,0117852	0,4593481	0,0157229	0,1635535	0,4107571	0,3649167	0,6829086	0,4139263	0,6422786	0,6752828	0,1685368	0,7651225	0,3359722	0,3692093	0,0460108	0,0869664	0,4826766	0,0126076	0,1425884	0,0026591	0,1177285	0,0020362	0,4641269	0,4587609	0,1633128	0,1650839	0,0470786	0,0045244	0,0184702	0,0179601	0,1824806	0,8835932	0,1085561	0,3212352	1,1178410	0,2300452	0,0271154	0,0368389	0,0489769	0,5474131	0,0105320	0,1483630	0,0178571	0,0733240	0,5713432	1,0118404	0,0228713	0,4316417	0,0262326	0,8621333	0,3988457	0,4852512	0,0028846	0,9262717	0,0967649	0,5323574	0,0044015	0,0398494	0,0412850	0,1191840	0,0553748
900	0,0036220	0,1025082	0,0295043	0,0168264	0,4758865	0,0154179	0,1433237	0,4043626	0,3516136	0,6438501	0,3550994	0,6241493	0,7154380	0,1987922	0,7268432	0,3376183	0,3568656	0,0391364	0,0854648	0,4692838	0,0138262	0,1767099	0,0053383	0,1412806	0,0010125	0,4849437	0,4783422	0,1933522	0,1570430	0,0614892	0,0076008	0,0181102	0,0149809	0,1588528	0,8491206	0,0902292	0,3828049	1,0892893	0,2551242	0,0160284	0,0449508	0,0528175	0,5440755	0,0094638	0,1379829	0,0236768	0,0468197	0,5670800	1,0341930	0,0330113	0,4560028	0,0239417	0,9244177	0,4695551	0,4786550	0,0053559	0,9149195	0,1132195	0,5085441	0,0055194	0,0290105	0,0559976	0,1147628	0,0628347
920	0,0035542	0,1012126	0,0239995	0,0132627	0,4856633	0,0265444	0,1570071	0,3912766	0,3406045	0,6275827	0,3585121	0,6492103	0,8020998	0,1947399	0,7278993	0,3532788	0,3285092	0,0351195	0,0925023	0,4324839	0,0132940	0,1860097	0,0054522	0,1303499	0,0018004	0,4614888	0,4650614	0,1912182	0,1762197	0,0745943	0,0035837	0,0093866	0,0171640	0,1661932	0,8967888	0,0868159	0,4073271	1,0159031	0,2329502	0,0159740	0,0498814	0,0572481	0,5173771	0,0143420	0,1329001	0,0083897	0,0549117	0,5790900	1,1005806	0,0249838	0,4557995	0,0191634	0,9997439	0,4213071	0,4608281	0,0060369	1,0205748	0,1153000	0,5482128	0,0077361	0,0374933	0,0716656	0,1198369	0,0591902
940	0,0075898	0,0692749	0,0216634	0,0099233	0,5067823	0,0307437	0,1570066	0,4161207	0,3331029	0,6414313	0,4101235	0,6813794	0,8298648	0,1882577	0,6728261	0,3619830	0,2944198	0,0619324	0,1012293	0,5013661	0,0168731	0,1873193	0,0031892	0,1539235	0,0018716	0,4520385	0,4799543	0,1890322	0,1285286	0,0815747	0,0041135	0,0182017	0,0119837	0,2026244	0,8178066	0,0861398	0,4385302	0,9997981	0,2709945	0,0165832	0,0625137	0,0573610	0,5449295	0,0139886	0,1393380	0,0171654	0,0510488	0,5973034	0,9807787	0,0141932	0,4441922	0,0111643	0,9558860	0,3771303	0,4461232	0,0005216	0,9785138	0,1338544	0,5215645	0,0055344	0,0463367	0,0625946	0,1351513	0,0509586
960	0,0055636	0,0565544	0,0135418	0,0095756	0,5594036	0,0236248	0,1725059	0,3997976	0,3088796	0,6805082	0,3543197	0,6383381	0,8607565	0,1739607	0,7556519	0,3368465	0,2719378	0,0532743	0,0956327	0,4579750	0,0251371	0,1870138	0,0021057	0,1578589	0,0000000	0,4958827	0,4906331	0,1757141	0,1194113	0,0735005	0,0031303	0,0236405	0,0232931	0,2015866	0,8115335	0,0806049	0,4215570	0,9624876	0,2802512	0,0171566	0,0634647	0,0743730	0,5394455	0,0126596	0,1520748	0,0177146	0,0357585	0,5771211	1,0057809	0,0105050	0,3884629	0,0113185	1,0212027	0,4020448	0,4661205	0,0029784	0,8964763	0,1234312	0,5440930	0,0036493	0,0530339	0,0673212	0,1136382	0,0562012
980	0,0036547	0,0836823	0,0186472	0,0115601	0,5469104	0,0227251	0,1891040	0,3836636	0,3410062	0,6741444	0,3121387	0,6757357	0,7590168	0,1580070	0,7618518	0,3158359	0,2568584	0,0433195	0,1027510	0,4753764	0,0224181	0,1782592	0,0006171	0,1290991	0,0006108	0,4944593	0,4771711	0,1481363	0,1014670	0,0701523	0,0018326	0,0199985	0,0293361	0,1805500	0,7848553	0,0805133	0,4029340	0,9219225	0,2784168	0,0139974	0,0600542	0,0629285	0,5335202	0,0133891	0,1539428	0,0244932	0,0324201	0,5040216	0,9651175	0,0180369	0,4176193	0,0067248	1,0477656	0,3975711	0,4363361	0,0033430	0,9355659	0,1049328	0,5275780	0,0012019	0,0543797	0,0670367	0,1076778	0,0398542
1000	0,0076184	0,0821963	0,0191318	0,0078117	0,4759740	0,0228445	0,1953570	0,4221372	0,3154529	0,6378487	0,3462281	0,6709370	0,7537790	0,1841245	0,8335107	0,3203845	0,2555105	0,0417388	0,0865438	0,4788978	0,0158974	0,1996676	0,0013022	0,1704172	0,0006450	0,4655967	0,4612296	0,1638658	0,1126047	0,0645013	0,0027703	0,0112098	0,0280890	0,1766862	0,8296806	0,1035510	0,3969371	0,9719318	0,3505411	0,0128488	0,0417141	0,0630445	0,5018940	0,0262702	0,1367090	0,0295077	0,0377174	0,5880400	0,9699029	0,0212697	0,4138890	0,0168700	1,0043716	0,3863802	0,4336756	0,0040905	0,9416504	0,1118148	0,4997689	0,0039085	0,0516798	0,0816969	0,1091669	0,0480179
1020	0,0000000	0,0963525	0,0260902	0,0122887	0,4668299	0,0141317	0,1746976	0,4296758	0,3254074	0,6260022	0,3478539	0,6239806	0,7664377	0,1795024	0,7698684	0,3653530	0,2585172	0,0386974	0,0917137	0,4756804	0,0270287	0,1676271	0,0011316	0,1687492	0,0001856	0,5038732	0,4926897	0,1232429	0,1314541	0,0645203	0,0097361	0,0095379	0,0290120	0,1519468	0,8696863	0,1172635	0,5084666	0,9799271	0,3298822	0,0081894	0,0476458	0,0801371	0,5243047	0,0202304	0,1625714	0,0487740	0,0353851	0,6119382	1,0450571	0,0156437	0,3756683	0,0290251	1,0304531	0,4167804	0,4280680	0,0044811	1,0490048	0,1067681	0,4922096	0,0031702	0,0495001	0,0869993	0,1395484	0,0509672
1040	0,0006566	0,1164550	0,0217866	0,0106766	0,5137756	0,0224500	0,1917659	0,4212799	0,3504017	0,6479522	0,3360092	0,5630560	0,8681363	0,1682886	0,7954552	0,3659488	0,3123918	0,0473141	0,1117847	0,4727775	0,0339399	0,1619773	0,0012530	0,1379820	0,0000000	0,5178854	0,5000314	0,1140551	0,1818918	0,0552643	0,0037764	0,0137666	0,0258029	0,1602762	0,8166170	0,0902633	0,6001907	1,0295782	0,3196609	0,0106261	0,0489159	0,0512226	0,5476299	0,0146835	0,1575789	0,0619209	0,0311669	0,6810941	1,0124494	0,0181340	0,4364431	0,0280651	1,0607007	0,4346500	0,3545541	0,0089211	1,0133254	0,0847160	0,5264013	0,0045955	0,0748718	0,1032212	0,1560059	0,0411394
1060	0,0071130	0,0924304	0,0158927	0,0151398	0,5245902	0,0211563	0,2211695	0,3911095	0,3195914	0,6197951	0,3257250	0,5786573	0,8185461	0,1426162	0,8030109	0,3841066	0,3167792	0,0540787	0,1005636	0,4662184	0,0420365	0,1778366	0,0009921	0,1380827	0,0004031	0,4902378	0,4804663	0,1227060	0,1625754	0,0554531	0,0055078	0,0209748	0,0270272	0,1727833	0,8306607	0,0869766	0,5808813	1,0039351	0,3395082	0,0129766	0,0409124	0,0581877	0,4657053	0,0120137	0,1460540	0,0713487	0,0291996	0,6480551	1,0693375	0,0186205	0,3879026	0,0334646	1,1058783	0,4213975	0,3629065	0,0071107	0,9773885	0,0966424	0,5274673	0,0040096	0,0692669	0,1061193	0,1567263	0,0491896
1080	0,0101244	0,1157787	0,0042458	0,0159888	0,5692040	0,0179519	0,1905394	0,3845449	0,3310021	0,6368429	0,2907371	0,5753276	0,7908139	0,1840556	0,7314745	0,4343587	0,2959490	0,0576400	0,1039709	0,4284170	0,0315891	0,1930098	0,0004292	0,1370155	0,0000629	0,4355963	0,4583888	0,1409270	0,1557245	0,0699888	0,0029806	0,0194674	0,0266500	0,1904728	0,8432606	0,0905062	0,5791837	0,9943997	0,3752971	0,0116772	0,0503498	0,0709220	0,5021842	0,0075987	0,1404343	0,0642908	0,0354147	0,6368507	1,0578552	0,0130194	0,3968479	0,0325957	1,0805510	0,4180403	0,3631128	0,0123503	1,0222474	0,1045748	0,4898197	0,0020488	0,0539253	0,1347019	0,1460853	0,0534688
1100	0,0180055	0,0920652	0,0173175	0,0213809	0,5943573	0,0152883	0,1593314	0,3747409	0,3363074	0,6301613	0,3064957	0,5380356	0,7809046	0,1804010	0,6542012	0,4541225	0,3048927	0,0687775	0,1087559	0,4603274	0,0330865	0,1774371	0,0025453	0,1266219	0,0000000	0,4486433	0,5160493	0,1494933	0,1674413	0,0657332	0,0025104	0,0113207	0,0248462	0,1614435	0,7828649	0,0827430	0,5162979	1,0323403	0,3261028	0,0069334	0,0337215	0,0576956	0,5812687	0,0107808	0,1713195	0,0386791	0,0282209	0,6086417	1,0011731	0,0134799	0,3911731	0,0247048	1,0145787	0,4121236	0,3992660	0,0123282	1,0228723	0,1162426	0,4889647	0,0027206	0,0435678	0,1308502	0,1429816	0,0601640

0	0,0075143	0,0760601	0,0181093	0,0185685	0,0477337	0,0274708	0,1853340	0,4650937	0,3180634	0,6726733	0,3955170	0,6004049	0,7837900	0,1892154	0,7570278	0,3685228	0,3344902	0,0681259	0,1045414	0,4637360	0,0143528	0,1521117	0,0083313	0,1705822	0,0007462	0,4061953	0,4307633	0,1921203	0,0923130	0,0478587	0,0024264	0,0187306	0,0316828	0,1973231	0,8362161	0,0935979	0,1483393	1,0788069	0,3050448	0,0120008	0,0240866	0,0570731	0,5600597	0,0128230	0,1573662	0,0250203	0,0277151	0,6062685	1,0365845	0,0229956	0,4638285	0,0321666	1,0081355	0,4435776	0,4513320	0,0007739	1,0705248	0,1222362	0,5149963	0,0020848	0,0450541	0,0692217	0,1066850	0,0484488
20	0,0036118	0,0772517	0,0129653	0,0139272	0,0318272	0,0224000	0,1399881	0,3954842	0,3910946	0,6906530	0,3630680	0,5649599	0,8880428	0,1759959	0,6815241	0,3951793	0,3009825	0,1662054	0,0931935	0,4107000	0,0174003	0,1275170	0,0531243	0,2995787	0,0001061	0,4331776	0,5119488	0,1307418	0,1140672	0,0712991	0,0032668	0,0164963	0,1369511	0,5028374	0,7926902	0,0954622	0,0967779	0,8730443	0,2873526	0,0641776	0,0465306	0,0583031	0,4694493	0,0201537	0,1373501	0,4338145	0,0418742	0,8404574	1,0473179	0,1481407	0,3993042	0,0486552	1,0338149	0,3630057	0,3182069	0,0013674	0,8106250	0,0912150	0,5052032	0,0751017	0,0327093	0,2534337	0,2471206	0,2884536
40	0,0060652	0,0750708	0,0062482	0,0128163	0,0459765	0,0280317	0,1499593	0,4370678	0,3804752	0,6774543	0,3358577	0,5235720	0,9595399	0,1467852	0,6036495	0,3530576	0,2512088	0,2137280	0,0875487	0,3875477	0,0171390	0,1006924	0,0621791	0,3881528	0,0002415	0,4208782	0,5115721	0,1408172	0,1085415	0,0947314	0,0085828	0,0321996	0,2096446	0,6964103	0,7984537	0,0835644	0,0752822	0,7753617	0,3287891	0,1140608	0,0596802	0,0560702	0,5478915	0,0169743	0,1396132	0,6070647	0,0495325	0,8777332	1,0460951	0,2479440	0,3499531	0,0679094	1,0579872	0,3876370	0,2424963	0,0012928	0,7426498	0,0955202	0,5122811	0,1250849	0,0322450	0,3807181	0,3967748	0,4357713
60	0,0058804	0,0783723	0,0042790	0,0092230	0,0506459	0,0236552	0,1641830	0,4037275	0,3487132	0,6090773	0,3036409	0,5192874	0,9628212	0,1650895	0,6253341	0,3703145	0,2707116	0,2706519	0,0939315	0,3893974	0,0226082	0,0875151	0,0486293	0,4943342	0,0026296	0,4538022	0,5679085	0,1418797	0,1159469	0,1025553	0,0052202	0,0120628	0,2618749	0,8387021	0,7771139	0,1081142	0,0822571	0,6724606	0,3422159	0,1074479	0,0444363	0,0488751	0,5181910	0,0210218	0,1478701	0,7051459	0,0693981	1,0713458	0,9825281	0,3332147	0,3195035	0,0717986	1,0705773	0,4086025	0,2006702	0,0005799	0,7150749	0,1008481	0,5584112	0,1486605	0,0307937	0,4460857	0,3955653	0,5044704
80	0,0054774	0,0714027	0,0117607	0,0110122	0,0408402	0,0245382	0,1588078	0,4493524	0,3419844	0,6320567	0,2787772	0,5575823	1,0011826	0,1869447	0,6970926	0,3799301	0,2813621	0,3393745	0,0967475	0,3821832	0,0237417	0,0864041	0,0912815	0,5520340	0,0052084	0,4816890	0,5813543	0,1411297	0,0967753	0,1028338	0,0041551	0,0082319	0,2804016	0,8738961	0,8147414	0,1007536	0,0597903	0,6065808	0,4105988	0,1010429	0,0632758	0,0594793	0,5117463	0,0101201	0,1246093	0,7434052	0,0593199	0,9899018	1,0323233	0,3791500	0,3135513	0,0941114	1,0206661	0,4552420	0,1630757	0,0009060	0,7162338	0,1078113	0,5859063	0,1385533	0,0528967	0,4730314	0,3911822	0,5131783
100	0,0082239	0,1039469	0,0163618	0,0166390	0,0508370	0,0241705	0,1499335	0,4488759	0,3750679	0,6004840	0,3124374	0,5392697	0,9425086	0,1866620	0,7383293	0,3993707	0,2819792	0,3729615	0,0895562	0,3025216	0,0216095	0,0748622	0,1111787	0,5528354	0,0048465	0,4647866	0,5852103	0,1287540	0,1301770	0,1063148	0,0051497	0,0066436	0,2964059	0,8616053	0,8424998	0,1191265	0,0479705	0,6063699	0,4377551	0,1330354	0,0440024	0,0595663	0,5803708	0,0100446	0,1185235	0,7847948	0,0558211	0,9572473	1,0555384	0,4105996	0,3232138	0,0869241	1,0313147	0,4389507	0,1456072	0,0020588	0,6655125	0,1311972	0,5719110	0,1642139	0,0726967	0,5009349	0,3705039	0,5781452
120	0,0063955	0,0756529	0,0159969	0,0168725	0,0567275	0,0374274	0,1350400	0,3875206	0,3450943	0,6442438	0,3215057	0,6038553	0,9331489	0,1769334	0,6772317	0,4203889	0,2657185	0,4011990	0,0813941	0,3463225	0,0220776	0,0723438	0,0975340	0,5419845	0,0033926	0,4848234	0,5556622	0,1004686	0,1186091	0,1212126	0,0102239	0,0183478	0,3078948	0,8774419	0,8384050	0,1250697	0,0453834	0,5972823	0,4082676	0,1282129	0,0501479	0,0406760	0,5766271	0,0094957	0,1111791	0,8993281	0,0500683	0,9340882	1,0195215	0,4263234	0,3335082	0,0864951	0,9927016	0,4689325	0,1281060	0,0003753	0,6019786	0,1275875	0,5536313	0,1501635	0,0764178	0,5459719	0,4373677	0,6058927
140	0,0039123	0,0789151	0,0273484	0,0279827	0,0468509	0,0368638	0,1377624	0,3481046	0,3442098	0,7056456	0,3706611	0,5777789	0,8532202	0,1448786	0,6830226	0,4030358	0,2871842	0,4874208	0,0923194	0,3651140	0,0191427	0,0823571	0,1240593	0,5285003	0,0007449	0,5272277	0,5190102	0,0965553	0,0881867	0,1050791	0,0072847	0,0229972	0,3189257	0,9245177	0,8572476	0,1326844	0,0477188	0,5569100	0,3902735	0,1246197	0,0613236	0,0174330	0,5586112	0,0063851	0,1400688	0,8592147	0,0373457	0,9582875	1,0913849	0,4637665	0,3210299	0,0819382	0,9519825	0,4971167	0,1071351	0,0012448	0,6944400	0,1231965	0,5730095	0,1642103	0,1072960	0,5377741	0,4143817	0,6117693
160	0,0021843	0,0990592	0,0269600	0,0201567	0,0332376	0,0336288	0,1756681	0,3737522	0,4170822	0,6673074	0,3380944	0,6291207	0,9117758	0,1301812	0,7203044	0,4077412	0,2812628	0,5135774	0,0908300	0,3332170	0,0251346	0,0533539	0,1307658	0,5665259	0,0003937	0,4637249	0,5065967	0,1070454	0,0844210	0,0941979	0,0042793	0,0224714	0,3426417	0,9082890	0,8888334	0,1142520	0,1057809	0,5629512	0,3399231	0,1478700	0,0537364	0,0410593	0,5117284	0,0058637	0,1580856	0,8634527	0,0386640	1,0146761	0,9880087	0,4773797	0,2820062	0,0867514	0,9506597	0,4133442	0,1061099	0,0040633	0,6750437	0,1332072	0,5531598	0,1779534	0,1091291	0,5567832	0,4121546	0,6676840
180	0,0062800	0,0917742	0,0264661	0,0202741	0,0368105	0,0399766	0,1653337	0,4222993	0,3656342	0,6338920	0,3278586	0,6690090	0,9166723	0,1253654	0,7578500	0,3375688	0,2982112	0,6065301	0,1107236	0,3613347	0,0205610	0,0502767	0,1401984	0,5144128	0,0001555	0,4800107	0,5459075	0,1183971	0,0911010	0,1109901	0,0065576	0,0171009	0,3443475	0,9842610	0,8983761	0,1200510	0,2112405	0,5574419	0,3820725	0,1611462	0,0516330	0,0484503	0,5510367	0,0074387	0,1565783	0,8678451	0,0559038	1,0356749	1,0343229	0,4303789	0,2722556	0,0822432	0,9835701	0,4568031	0,0905931	0,0029423	0,6255863	0,1175023	0,5310770	0,2039339	0,0811478	0,5816542	0,4163704	0,6498782
200	0,0053122	0,0879016	0,0082261	0,0167418	0,0337387	0,0515448	0,1349020	0,4102582	0,3836892	0,6558709	0,3305059	0,6392757	0,9766033	0,2052014	0,7226328	0,3248810	0,2961880	0,6385106	0,1135063	0,3389096	0,0224668	0,0567620	0,1323645	0,5164515	0,0000541	0,4951107	0,5392908	0,1581299	0,1279929	0,1123705	0,0046899	0,0177459	0,3019416	0,9026623	0,8617731	0,1062751	0,2037949	0,5701661	0,3637173	0,1581580	0,0526749	0,0463650	0,5907119	0,0056031	0,1530868	0,8619730	0,0583346	1,0077552	1,0924586	0,4263151	0,2849464	0,0884051	1,0383174	0,4349696	0,0904580	0,0038284	0,6780131	0,1082508	0,5193190	0,1904140	0,0706086	0,5722632	0,4401157	0,6368557
220	0,0072230	0,0832274	0,0241506	0,0183779	0,0276479	0,0473254	0,1465044	0,3757356	0,3691672	0,6531428	0,3230840	0,5994351	0,9809078	0,1961722	0,6777141	0,3610077	0,2846063	0,6622391	0,1217162	0,3326037	0,0233049	0,0681806	0,1283680	0,4322363	0,0000000	0,4979109	0,5311636	0,1473911	0,1264911	0,1063075	0,0055052	0,0238204	0,2621509	0,9075748	0,8525857	0,1018229	0,1491915	0,5615057	0,3036581	0,1714755	0,0437554	0,0447675	0,5512316	0,0094261	0,1948573	0,9198197	0,0533926	1,0287746	0,9401377	0,4351327	0,3306156	0,0946781	1,0876397	0,4712728	0,0880364	0,0035894	0,6234174	0,1028030	0,5230496	0,1910073	0,0409411	0,4958010	0,4119113	0,5532320
240	0,0076059	0,0723805	0,0222549	0,0088267	0,0355853	0,0255483	0,1718478	0,3666830	0,3174326	0,6664653	0,3186040	0,5740709	0,9065565	0,1799486	0,7240764	0,3593726	0,2793327	0,7591842	0,1274081	0,3312410	0,0235230	0,0691207	0,1299258	0,4064744	0,0001522	0,4624391	0,5396150	0,1261565	0,1222236	0,1074402	0,0066355	0,0165813	0,2899397	0,9505124	0,8054525	0,1029143	0,1479554	0,5187952	0,3037968	0,1590682	0,0371473	0,0448188	0,5087388	0,0101073	0,1927515	0,8863643	0,0465891	1,0989311	1,0347534	0,4712228	0,3193616	0,0835410	1,0255486	0,4875322	0,0828731	0,0027209	0,5855092	0,1043730	0,5077806	0,1947849	0,0638856	0,4943419	0,4533873	0,6123175
260	0,0019644	0,0664592	0,0286473	0,0074093	0,0512617	0,0239881	0,1451975	0,3789661	0,2980986	0,6687430	0,3287526	0,5561046	0,9431501	0,1943407	0,6793065	0,3812444	0,3266761	0,8254390	0,1217170	0,3596092	0,0263365	0,0875796	0,1313213	0,4752081	0,0001910	0,4529005	0,5732288	0,1381266	0,1338422	0,1186050	0,0070889	0,0194211	0,3115645	0,9916490	0,8183057	0,1140264	0,1149078	0,4845940	0,3769677	0,1414683	0,0203900	0,0581653	0,5616899	0,0104920	0,2132691	0,8567149	0,0506729	1,0805703	0,9571954	0,4608800	0,3164593	0,0827737	1,0489897	0,4863305	0,0715569	0,0050766	0,6166833	0,1073968	0,5567069	0,1671644	0,0837462	0,4737953	0,4471693	0,6398429
280	0,0034495	0,0700120	0,0184018	0,0134171	0,0494006	0,0264814	0,1587728	0,3835821	0,3417928	0,7190383	0,3327405	0,6485701	0,9997744	0,2088894	0,6764289	0,3907698	0,3483500	0,8183844	0,1067562	0,3876443	0,0221735	0,0948107	0,1139622	0,4732273	0,0011568	0,4648358	0,5088088	0,1435131	0,1178173	0,1348344	0,0049542	0,0234489	0,3281293	1,0053477	0,8749712	0,1052238	0,1015032	0,4770588	0,3626167	0,1266062	0,0295795	0,0454409	0,5657347	0,0113231	0,1756582	0,8611477	0,0435492	0,9705065	0,8919119	0,4790908	0,3180306	0,0773437	1,0000728	0,4692959	0,0777609	0,0101255	0,6686450	0,1233578	0,5055686	0,1287909	0,0980928	0,5244143	0,4077465	0,6579614
300	0,0039045	0,0877503	0,0207283	0,0148490	0,0422355	0,0174865	0,1640848	0,4148003	0,3401560	0,6412010	0,3674957	0,6069722	0,9629958	0,1847283	0,6735896	0,3669712	0,3242771	0,8766634	0,1100691	0,3387613	0,0333965	0,0897783	0,1240379	0,5064051	0,0007300	0,4414926	0,5421931	0,1730193	0,1242159	0,1266858	0,0080093	0,0256316	0,3233708	0,9091370	0,8375340	0,1228954	0,2198352	0,4590317	0,3551939	0,1351122	0,0399973	0,0416095	0,5187590	0,0112977	0,1719586	0,9213329	0,0390133	0,9661568	0,9664720	0,4607284	0,3563781	0,1105316	1,0220159	0,4466855	0,0611606	0,0047217	0,6677531	0,1310223	0,5246792	0,1364976	0,0758777	0,5689230	0,4514257	0,6417853
320	0,0016850	0,1318476	0,0135331	0,0158628	0,0496703	0,0184649	0,1693508	0,4548743	0,3788091	0,5773415	0,4206363	0,6204901	0,9575926	0,1984494	0,7187114	0,3913790	0,3112469	0,8877129	0,1077940	0,3289149	0,0238107	0,0760053	0,1218433	0,5356841	0,0014855	0,4528061	0,5880424	0,1598344	0,1247906	0,1465915	0,0087778	0,0200096	0,3045245	0,8949213	0,8575362	0,1235971	0,3170255	0,5051877	0,3633093	0,1663543	0,0344677	0,0540202	0,5406455	0,0103723	0,2253704	0,8686272	0,0438015	0,9520113	0,9396977	0,4165696	0,3101337	0,0888295	1,0389198	0,4831752	0,0609855	0,0000000	0,6197320	0,1401675	0,5009192	0,1703121	0,0667104	0,5176340	0,4616568	0,6822827
340	0,0085860	0,1283164	0,0171122	0,0267254	0,0440244	0,0248811	0,1704097	0,4122297	0,3626634	0,6044858	0,3707767	0,6367331	0,9133868	0,1886584	0,7392422	0,3468154	0,2832608	0,8238829	0,0953889	0,3117059	0,0218499	0,0602528	0,1151615	0,5359864	0,0020588	0,4883553	0,5228092	0,1311687	0,1195103	0,1280352	0,0077003	0,0226823	0,3226168	0,9107728	0,8581839	0,1187530	0,3389904	0,5016565	0,3446756	0,1634623	0,0327896	0,0624101	0,5355065	0,0105529	0,2292193	0,9002199	0,0436396	0,9388298	0,9912104	0,3960422	0,2889456	0,0943691	1,0053340	0,4193384	0,0799404	0,0005053	0,7068693	0,1274694	0,5165960	0,1729419	0,0614687	0,5612255	0,4490097	0,6674998
