"Time"	glrR	glmY	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	rstA	rcsB	rcsA	fhlA	hyfR	gadE	ydeO	evgA	csgE	csgG	csgF	sra	yjbE	yjbF	yjbG	yjbH	tdcB	tdcC	mdtF	tdcF	tdcE	mdtE	tdcD	tdcG	ompF	osmB	wzb	rprA	wzc	wcaB	wza	wcaA	bdm	hyfA	sgbE	yiaO	yiaK	hyfI	hyfJ	ftsZ	focB	hyfG	yiaL	yiaN	hyfE	hyfB	sgbU	ftsA	hyfD	hyfC	lyxK	sgbH
60	0,4990416	0,1688215	0,4341578	0,4174557	0,2398245	0,6305876	0,3684057	0,7300600	0,4201857	0,2530723	0,4042088	0,6646973	0,3656537	0,6544675	0,3676402	0,7621316	0,7135254	0,5338718	0,5922162	0,7345987	0,3091852	0,2375095	0,1909371	0,1395900	0,7113179	0,6774548	0,6955656	0,6890065	0,7278900	0,5355181	0,7629189	0,4740170	0,7542908	0,6043990	0,7055559	0,3178174	0,1468464	0,2345089	0,5202044	0,6444488	0,5320963	0,6087767	0,6430698	0,1548791	0,6314166	0,6970550	0,7933203	0,3613495	0,2832918	0,5969636	0,4994242	0,4058260	0,5240761	0,6294703	0,0813164	0,4945326	0,6878021	0,4367076	0,3027325	0,6069175	0,5207291	0,5601089	0,5204587	0,6013048
80	0,5249929	0,1397718	0,4193082	0,4022447	0,2431481	0,6320214	0,3300168	0,6773953	0,5360975	0,2309724	0,4141122	0,5224116	0,3466572	0,6882280	0,4023205	0,7191812	0,6724963	0,5326204	0,5849228	0,6427489	0,2373055	0,3119847	0,2897758	0,0917807	0,6044756	0,7358474	0,6995065	0,6722222	0,7217594	0,5273749	0,6351221	0,3492834	0,6266015	0,4886909	0,8195961	0,4763888	0,1162102	0,2033298	0,6253432	0,8103298	0,5509409	0,6513686	0,5749611	0,1514739	0,7172324	0,5818752	0,7515174	0,3320880	0,2318055	0,5494468	0,7162839	0,3668534	0,5583035	0,6942655	0,1332643	0,5663644	0,6592697	0,4897806	0,2607210	0,7092128	0,6170767	0,6373590	0,5465694	0,7370072
100	0,7354212	0,1030747	0,4113134	0,4529531	0,2653370	0,7972595	0,4096432	0,7648109	0,5487642	0,2116944	0,3769611	0,4849577	0,3678728	0,7622403	0,4368002	0,7721465	0,7153899	0,6706224	0,5767560	0,6663165	0,3462882	0,4084062	0,3036691	0,0859936	0,5997125	0,7582427	0,8027772	0,7181975	0,5847541	0,5171094	0,8614079	0,5645748	0,6796883	0,5282478	0,7187305	0,2973515	0,1463638	0,1854075	0,4607527	0,7829735	0,5789948	0,6428409	0,5413180	0,2211681	0,7511617	0,6957695	0,6733430	0,3495008	0,2929254	0,7609865	0,5613905	0,4200522	0,5002617	0,7018134	0,0746908	0,6371463	0,6717346	0,4977582	0,3416250	0,7223870	0,5757457	0,6695072	0,5339594	0,6630057
120	0,6533118	0,1643276	0,4213148	0,3603463	0,2797506	0,7684381	0,4008978	0,6645037	0,4588391	0,1535914	0,3955139	0,5399406	0,2862747	0,7104596	0,4208013	0,6826383	0,6321999	0,6106800	0,6060237	0,7969633	0,3771325	0,3753339	0,2323011	0,1319097	0,5633978	0,7084721	0,7350828	0,7546554	0,6697019	0,4545465	0,7497316	0,5668537	0,8050075	0,5166203	0,6650454	0,3352707	0,1952932	0,1586986	0,6072316	0,7688856	0,5340078	0,6645766	0,6638471	0,1850680	0,6499778	0,6529097	0,7721187	0,2921497	0,2409062	0,7378769	0,5155351	0,3306348	0,5900998	0,7597173	0,0653151	0,5511169	0,7026518	0,4840802	0,2850351	0,7732016	0,4992511	0,6419241	0,5923372	0,6452433
140	0,7635004	0,1552423	0,4082924	0,4443232	0,2764103	0,6959111	0,3086672	0,6699579	0,5017568	0,1585299	0,4078868	0,5678347	0,2991955	0,7240247	0,3550049	0,7060891	0,6522516	0,5535428	0,6138081	0,7357043	0,3819989	0,4517574	0,3144833	0,1458718	0,5590998	0,6785478	0,7401325	0,6767416	0,6758440	0,5102443	0,7882877	0,4861817	0,6981331	0,5484925	0,6874015	0,3515805	0,2146065	0,1559797	0,6271758	0,7383686	0,6228805	0,6315773	0,5356290	0,1533260	0,5721445	0,6274489	0,7058755	0,3334275	0,2928527	0,6301043	0,5082917	0,4205156	0,5319152	0,6299256	0,1108429	0,5728301	0,6999379	0,5870517	0,3900068	0,6536218	0,5849889	0,5794842	0,5674473	0,6338108
160	0,6635610	0,1107662	0,4378923	0,3857957	0,2598890	0,7057815	0,3815523	0,6308008	0,5165101	0,1497369	0,4220712	0,6346003	0,3297751	0,6837282	0,3409907	0,8124412	0,6153779	0,6696656	0,6362559	0,6114663	0,4610354	0,3833394	0,3037362	0,1247150	0,5226198	0,7408008	0,7384601	0,6431603	0,6171219	0,4632531	0,7176967	0,5061463	0,6308594	0,5082488	0,7097163	0,3781668	0,2795104	0,2282211	0,5591919	0,6909740	0,4360663	0,7378891	0,5533433	0,0931185	0,5697999	0,6193554	0,6615646	0,3103347	0,3091236	0,5545984	0,6223702	0,3908851	0,5166051	0,6668762	0,1066814	0,5597642	0,7100967	0,5968274	0,3297662	0,7064513	0,5538300	0,7252387	0,5874994	0,5790127
180	0,5848254	0,1580161	0,4514025	0,4930995	0,2773596	0,6840154	0,4342027	0,6906006	0,4272946	0,1618239	0,4901647	0,6378406	0,2639874	0,8750691	0,3946458	0,6850840	0,5749789	0,7151149	0,5640559	0,7079857	0,6032712	0,4573547	0,2903417	0,0637689	0,7192821	0,6761077	0,7191846	0,7656081	0,7333450	0,4674970	0,8314774	0,5026565	0,6343241	0,5976124	0,6995187	0,3353906	0,2369710	0,2166028	0,5467652	0,5979828	0,4582590	0,8122332	0,3999751	0,1307013	0,6134247	0,7634575	0,5529477	0,3083773	0,2977047	0,5932361	0,6288511	0,4549858	0,5577575	0,6451387	0,0783152	0,5779033	0,7199627	0,4831536	0,2495302	0,7977601	0,5331542	0,5350369	0,5555244	0,5150334
200	0,5701837	0,1907136	0,4024504	0,4765806	0,2481312	0,6810327	0,3764285	0,6740342	0,3999880	0,1884122	0,4020811	0,5312716	0,3309268	0,7431855	0,4577137	0,8712257	0,5481922	0,5451500	0,6838736	0,6327379	0,4509958	0,4955266	0,3145792	0,0919544	0,5018924	0,6229253	0,6990070	0,8163394	0,7527620	0,4535371	0,7302209	0,4963106	0,6955429	0,5617970	0,6482991	0,3751309	0,2917560	0,1238583	0,5201914	0,6410917	0,5765102	0,6157843	0,5998408	0,0859058	0,5528667	0,6024404	0,6577007	0,3456767	0,2704142	0,7145017	0,5101161	0,3347260	0,5211937	0,6900358	0,0374850	0,6084592	0,7204641	0,5501848	0,2870516	0,9434024	0,5323060	0,5222681	0,4835193	0,5235079
220	0,6781345	0,1475388	0,4154011	0,4284697	0,2878196	0,6736841	0,3056685	0,7369667	0,5279096	0,1945041	0,4757130	0,4917597	0,3720900	0,7162018	0,4265838	0,6849512	0,6482606	0,5375912	0,4905051	0,7591440	0,5428827	0,4496846	0,3101016	0,0857519	0,5035055	0,7259785	0,7293067	0,6989132	0,6453071	0,4585474	0,6229609	0,4857132	0,7210570	0,6743134	0,7873089	0,3319866	0,3838498	0,1053472	0,4830724	0,6072578	0,4782065	0,5230225	0,5193821	0,1002027	0,6446948	0,6505384	0,5588969	0,3521956	0,3412986	0,5853639	0,5943997	0,2862910	0,5028025	0,7172991	0,0978241	0,6408414	0,7388596	0,4841802	0,2344878	0,7544427	0,6170288	0,5725973	0,5803268	0,6093549
240	0,5637988	0,1542236	0,4241752	0,4427411	0,2484645	0,6900207	0,3782300	0,8050389	0,3956681	0,2167397	0,3939844	0,6014205	0,2695220	0,7461409	0,3965310	0,7538718	0,4471060	0,6622175	0,5725105	0,6709758	0,4966376	0,4202871	0,2901921	0,0623601	0,4961954	0,6811632	0,6073803	0,7020242	0,6772741	0,4870649	0,6144096	0,5230688	0,7085989	0,5668000	0,7610272	0,3584281	0,4454516	0,1212739	0,5164238	0,6116359	0,5649372	0,5398962	0,3814274	0,1218202	0,6758736	0,7107335	0,5837087	0,4163054	0,2384038	0,6878652	0,5014157	0,2835912	0,4651047	0,6758084	0,0652144	0,6589127	0,8088690	0,5024390	0,2413960	0,6653163	0,4966931	0,5956031	0,5576285	0,5930640
260	0,5704083	0,1421826	0,4598135	0,5178574	0,2206999	0,6780601	0,4758153	0,7948710	0,5078008	0,2552231	0,2980650	0,4549972	0,3100194	0,7993781	0,3425426	0,6330453	0,5179713	0,4674244	0,5862631	0,7567373	0,4245117	0,5114807	0,4047768	0,0641377	0,5203085	0,7730133	0,6702132	0,5916957	0,7052669	0,4262034	0,6058142	0,4791970	0,6239631	0,4693766	0,7529725	0,4785319	0,2759079	0,1531399	0,4936181	0,6613086	0,3565797	0,5897692	0,4784396	0,0951617	0,6824900	0,7422324	0,6346668	0,3036291	0,2033344	0,6075795	0,5944133	0,3097956	0,4174229	0,7188090	0,0752932	0,6531578	0,6854270	0,5421841	0,3005652	0,7676775	0,4166469	0,6958817	0,4151274	0,5971836
280	0,5966169	0,1633695	0,4756298	0,4296604	0,2065029	0,7695179	0,3851770	0,8107268	0,3688978	0,1414518	0,3334365	0,5590433	0,2850380	0,7313872	0,4443265	0,6908206	0,5964483	0,5515011	0,7201767	0,5870035	0,3752779	0,4486205	0,3802142	0,0654761	0,6283912	0,7901993	0,6234925	0,5638030	0,7541173	0,5175310	0,7488333	0,4687485	0,5560491	0,5494226	0,6226897	0,4025503	0,3410656	0,1201614	0,4428954	0,6411147	0,5634647	0,7590153	0,4233289	0,1061765	0,6358749	0,7026183	0,5262183	0,2885808	0,2844032	0,7762530	0,6538863	0,2627366	0,4011416	0,6651659	0,1205696	0,5848147	0,7328681	0,4920670	0,3520653	0,6032604	0,3904636	0,6827972	0,5361540	0,6494490
300	0,5154770	0,1375633	0,4857575	0,4757853	0,2698566	0,7208358	0,3779087	0,6070455	0,3065510	0,2361832	0,3858564	0,5838254	0,3253420	0,6670086	0,2915552	0,6123090	0,6593218	0,5744253	0,5764571	0,7433512	0,4835641	0,4573354	0,3732428	0,1061264	0,6319816	0,6759426	0,7119191	0,7047872	0,7196165	0,4746843	0,6291407	0,5879290	0,6562645	0,5395197	0,6820346	0,4122741	0,2912550	0,0981050	0,5451140	0,6478000	0,4485868	0,5908253	0,4094038	0,1011107	0,6103992	0,7218933	0,6217118	0,2654176	0,3303233	0,7713993	0,5640311	0,2638917	0,5936152	0,5310583	0,0469939	0,5142535	0,7791722	0,4578074	0,3432807	0,6521360	0,4320722	0,7363487	0,6674798	0,5736979
320	0,5990562	0,1211119	0,4022330	0,4656071	0,2180068	0,7901892	0,4005907	0,6379079	0,4337852	0,1917889	0,3200112	0,5771002	0,3045618	0,7949235	0,4009600	0,6989020	0,7126287	0,5824442	0,6632788	0,6188829	0,4813772	0,5618038	0,3797697	0,0633450	0,7120908	0,7876418	0,7450468	0,7490096	0,7924047	0,4777402	0,6547472	0,4403136	0,7544095	0,6525042	0,5821915	0,3819486	0,2751067	0,0953183	0,5377218	0,8014766	0,4712229	0,7600502	0,5197043	0,1017840	0,5951179	0,8049374	0,6775801	0,3633378	0,3433179	0,7167145	0,6534769	0,3221512	0,5427284	0,8149600	0,0487048	0,5857751	0,7203247	0,5161929	0,2581587	0,7475083	0,5617674	0,7954728	0,6339432	0,6034374
340	0,5678785	0,1040683	0,3918577	0,4869666	0,2095016	0,6547892	0,4160158	0,6532941	0,4906767	0,2311275	0,3871857	0,5667085	0,2512398	0,7126819	0,3854106	0,7338328	0,6469826	0,6006773	0,6192351	0,6593992	0,5104022	0,4864260	0,3511054	0,0650639	0,5981581	0,6471488	0,5176194	0,6633634	0,7312057	0,4207065	0,8041400	0,5411380	0,6800058	0,6256306	0,6038209	0,4197694	0,3625572	0,1152565	0,6181075	0,7377912	0,4504324	0,6733456	0,4572095	0,1109308	0,7262315	0,7276647	0,5805580	0,2986428	0,3125000	0,6669098	0,6547548	0,3176543	0,6184055	0,6742401	0,1037947	0,5962919	0,7729329	0,5008375	0,3699614	0,7670756	0,6412577	0,7057678	0,6188804	0,5554150
360	0,4925265	0,1233905	0,4587996	0,5085573	0,2204787	0,7873919	0,3255828	0,6794553	0,4606679	0,1727048	0,3592670	0,6002532	0,3583057	0,7452829	0,3723251	0,8059346	0,8272260	0,6243045	0,5706923	0,7069838	0,4794985	0,5675771	0,3428604	0,1076529	0,6842899	0,6020915	0,7218259	0,6759396	0,7459439	0,3918497	0,7539777	0,5071833	0,7756375	0,5876727	0,5612695	0,4232528	0,3028423	0,0808171	0,6855572	0,7406388	0,4134582	0,7341519	0,4033045	0,0638420	0,7376433	0,7618147	0,5606117	0,3792540	0,4518483	0,6598975	0,6671608	0,3402634	0,5162018	0,5786218	0,0626581	0,5712388	0,7566296	0,4942391	0,2889560	0,9454465	0,5092538	0,6595354	0,5193540	0,6035804
380	0,5974041	0,1094805	0,5024204	0,4372582	0,3106727	0,7332752	0,4209238	0,6515174	0,5237627	0,2725104	0,3712567	0,6777433	0,2830881	0,6141232	0,4352993	0,8092020	0,8058697	0,7062471	0,6106596	0,6611267	0,3808541	0,4612931	0,4400925	0,0624502	0,5667838	0,6905341	0,7376204	0,6584795	0,7226013	0,3477380	0,7097911	0,5905306	0,7395963	0,5313906	0,7426465	0,4610805	0,4026977	0,0976519	0,4419934	0,8282794	0,4146245	0,6522651	0,4383341	0,0984167	0,8361035	0,7492501	0,5616679	0,3082780	0,3192434	0,6536394	0,5562432	0,3006293	0,5575644	0,6813092	0,0817473	0,5308875	0,7304179	0,5753219	0,3015159	0,6952971	0,5965705	0,6075200	0,5231639	0,7184306
400	0,6708088	0,0949631	0,4526298	0,5188219	0,2788872	0,8229789	0,3897175	0,7056277	0,5075877	0,2305131	0,3702296	0,6700874	0,2771115	0,7194393	0,4414223	0,7693897	0,6717576	0,6657027	0,6643990	0,8768250	0,4702180	0,4713998	0,3831408	0,0619256	0,7034155	0,6319460	0,7045846	0,6721188	0,7305155	0,4930222	0,8058333	0,4090813	0,7056709	0,6574307	0,6470227	0,3522478	0,3426766	0,1336974	0,5723546	0,7504399	0,4529586	0,7148930	0,4297086	0,0494086	0,7256948	0,7531369	0,5737326	0,2213765	0,2887700	0,7147326	0,6713823	0,3081666	0,5605362	0,6606773	0,0765360	0,5167753	0,7633836	0,4790208	0,3373848	0,6424814	0,6382548	0,7373519	0,5243781	0,7168638
420	0,6453077	0,1025918	0,4552632	0,4596724	0,3043212	0,6086613	0,3144100	0,5682160	0,5089598	0,1535961	0,4132898	0,6280705	0,2164394	0,6539883	0,3842014	0,5568192	0,6195495	0,7285508	0,6331814	0,7460792	0,4603351	0,5341441	0,3755304	0,0759199	0,5225621	0,6842395	0,6444958	0,6294309	0,6928879	0,4447691	0,8137851	0,5454210	0,7035629	0,4828933	0,6951044	0,4056101	0,4502399	0,1055821	0,5293522	0,6342896	0,4439198	0,7405864	0,4772084	0,0933704	0,6550031	0,6627981	0,6262159	0,3435759	0,2940226	0,6059250	0,6333617	0,3037611	0,5500171	0,6481370	0,0896402	0,5212545	0,6338309	0,5801207	0,2928988	0,6759203	0,5489051	0,5654009	0,6376136	0,4748449
440	0,5744408	0,0951632	0,4277207	0,4316827	0,2402886	0,7374761	0,3886599	0,5893893	0,4981723	0,1849648	0,3162691	0,5745406	0,2780844	0,8488462	0,3559218	0,6232993	0,6910606	0,6085332	0,6277296	0,7587284	0,4655078	0,4478500	0,2349822	0,0496339	0,5810103	0,6843732	0,6764321	0,6393485	0,6503983	0,4097978	0,8510623	0,5898415	0,6551410	0,5231977	0,6401853	0,3304470	0,3396890	0,1669202	0,4868679	0,8141162	0,5311212	0,6271847	0,5116715	0,0743414	0,6090769	0,7659026	0,7320504	0,3041445	0,3498650	0,7058349	0,5662353	0,3597764	0,4631860	0,7428710	0,1093959	0,6294489	0,8055618	0,5125171	0,2922251	0,7263615	0,5040810	0,6388920	0,5355034	0,4804998
460	0,7688627	0,1086407	0,4492543	0,4407153	0,2347263	0,6710180	0,4486711	0,7374277	0,3655645	0,1508279	0,2921006	0,5180922	0,2623538	0,7319854	0,4330110	0,7126518	0,6099080	0,6656364	0,5399893	0,6623881	0,4557156	0,5878715	0,3473536	0,0787453	0,6186592	0,6933716	0,6261527	0,7460875	0,7011783	0,4730795	0,6415830	0,6409362	0,7665165	0,5345122	0,6645560	0,4297061	0,4010018	0,1495786	0,5672789	0,6864256	0,4493291	0,6058964	0,4809908	0,1488474	0,5504665	0,7124982	0,6515749	0,2558598	0,2965955	0,7190407	0,6249846	0,2305904	0,4513652	0,6332255	0,1004260	0,6493212	0,7528792	0,5678848	0,2773374	0,7767041	0,4570116	0,6075990	0,5824677	0,6568974
480	0,5735576	0,1121723	0,5385543	0,4011170	0,2746345	0,6017798	0,3201782	0,6485024	0,3571747	0,1975378	0,3614496	0,5881346	0,2628131	0,6905513	0,3582028	0,7165248	0,6261045	0,6487139	0,6807076	0,7579464	0,4623863	0,4868539	0,3423937	0,0940660	0,6456592	0,6673727	0,7298713	0,7006994	0,7364849	0,4770683	0,5937242	0,4587132	0,6694706	0,4939381	0,6056224	0,3984589	0,3341699	0,1460448	0,6541321	0,8414353	0,5206054	0,6032887	0,4641944	0,1358767	0,6115334	0,8038971	0,6311786	0,2837328	0,3202498	0,6457841	0,5853533	0,3300818	0,4839638	0,7030684	0,1142011	0,5623538	0,7233949	0,5435381	0,3432449	0,6443056	0,4633224	0,7857479	0,6161806	0,5966536
500	0,5811174	0,0967388	0,3887879	0,3611879	0,2243194	0,5962017	0,4758013	0,6224717	0,4324340	0,2252876	0,3511189	0,7579377	0,2608790	0,6556227	0,4669801	0,6830306	0,6894923	0,6575146	0,6093999	0,6049764	0,4544291	0,4077213	0,2888134	0,1144932	0,5478706	0,6986768	0,6617622	0,6576019	0,6029535	0,5863561	0,6435954	0,5948998	0,8107193	0,5117977	0,5615543	0,4174220	0,3726104	0,0858601	0,6842622	0,8268092	0,6020631	0,6074045	0,5275729	0,1768791	0,6819538	0,7549750	0,5969814	0,3167328	0,2177651	0,6097742	0,5767683	0,3011371	0,5667464	0,7161507	0,0817102	0,7359870	0,6597369	0,6291846	0,1762590	0,6055888	0,5649837	0,6447244	0,5625642	0,4952061
520	0,7281708	0,1640960	0,3902992	0,4557012	0,2520313	0,6534313	0,5146149	0,8236761	0,3617310	0,2061256	0,4256079	0,5880419	0,2138102	0,8172398	0,3907505	0,6872699	0,5215118	0,5673047	0,6061779	0,6606811	0,4402178	0,4689007	0,2379053	0,1334094	0,5617987	0,8086297	0,6232893	0,7321693	0,6991056	0,5512153	0,7723406	0,4953282	0,7166528	0,4939013	0,6297885	0,3202014	0,3721342	0,1709325	0,5702322	0,8766838	0,4965945	0,6409385	0,5593682	0,1304044	0,6319734	0,6781340	0,7525306	0,3229504	0,2479175	0,6854032	0,5737879	0,3444548	0,5141064	0,6445977	0,1091842	0,6552047	0,6995567	0,5095114	0,2369689	0,6503953	0,4827567	0,6067171	0,5201773	0,5992673
540	0,6775861	0,1533757	0,3541105	0,4588016	0,2574967	0,6607340	0,4192935	0,6858610	0,4426369	0,2220374	0,4816761	0,6232574	0,3100930	0,6164776	0,3703920	0,7109006	0,5248098	0,5645856	0,6072244	0,7547028	0,5753265	0,5241436	0,3006629	0,0958462	0,6451094	0,7132586	0,6885066	0,6534675	0,6512933	0,5288040	0,6593600	0,5122803	0,7067527	0,6219377	0,7558776	0,3787418	0,3414672	0,1365441	0,5335006	0,5910344	0,4330559	0,6636013	0,4394473	0,1660580	0,6920273	0,7114825	0,5683134	0,3129463	0,2184778	0,5384275	0,5377127	0,3752024	0,4602311	0,6922855	0,0335676	0,5717685	0,7735431	0,4661080	0,2529395	0,6020422	0,4538086	0,6077066	0,5366507	0,5642474
560	0,6556072	0,1235857	0,4305120	0,4352957	0,2240747	0,7288523	0,3335502	0,7425761	0,4124239	0,1592692	0,4804457	0,5324927	0,3054022	0,7421107	0,4199551	0,5747966	0,5303353	0,6635750	0,5846457	0,7536989	0,4368101	0,4690952	0,3095560	0,0736081	0,6863609	0,6872358	0,6070941	0,6964913	0,6765065	0,4418363	0,7350493	0,5772922	0,6191418	0,5693416	0,7169866	0,3881769	0,2847441	0,1285442	0,4685113	0,6824103	0,5748567	0,6752641	0,5100320	0,1961489	0,5500646	0,7436071	0,6464013	0,4454333	0,3466880	0,6809603	0,4686405	0,4013585	0,3995800	0,7309578	0,0697638	0,5246118	0,6597358	0,4592794	0,3425735	0,6829379	0,4320268	0,5979340	0,6267578	0,5703006
580	0,8158469	0,1313669	0,3583105	0,4787109	0,2524608	0,6909927	0,3905821	0,6336034	0,4530229	0,1941945	0,4797646	0,5480873	0,4889426	0,6538597	0,4833962	0,5894690	0,5708214	0,6332643	0,5692190	0,7850250	0,4587107	0,3190387	0,3014530	0,0821267	0,7819115	0,6837676	0,6012769	0,7027195	0,6511595	0,4726639	0,7106752	0,4871735	0,6452226	0,5419678	0,7638331	0,3562978	0,3088456	0,2695153	0,4911130	0,5832337	0,4246605	0,6968013	0,4985097	0,1271002	0,7456513	0,6576928	0,7184129	0,3511906	0,2924183	0,6810839	0,5573250	0,5347071	0,4215294	0,7291256	0,0722321	0,6899592	0,7895290	0,5028991	0,2951838	0,7418973	0,4084617	0,5408265	0,6065319	0,6615910
600	0,7669475	0,1404125	0,3806972	0,4239402	0,2754860	0,9046711	0,4173999	0,6014765	0,3939156	0,1866317	0,4649811	0,5536988	0,5433973	0,7137727	0,4173401	0,6594658	0,7183568	0,6395143	0,4043361	0,7758848	0,3600545	0,3304915	0,2306678	0,0965892	0,5936439	0,5271477	0,5724617	0,7904989	0,7286284	0,3224173	0,7953785	0,5634498	0,5065616	0,6042704	0,5899117	0,3983390	0,3665993	0,1931400	0,6452534	0,6442015	0,6204300	0,7282641	0,6573274	0,1233817	0,5958532	0,6141170	0,7130878	0,2839304	0,3677808	0,6014671	0,4691469	0,3094155	0,4372531	0,8158610	0,1104801	0,7367453	0,7667825	0,4939366	0,3060674	0,7236306	0,4367781	0,5642973	0,4894605	0,6133399
620	0,7941013	0,1637091	0,3032228	0,4464898	0,2723823	0,8497206	0,4710015	0,7601140	0,4359819	0,2083878	0,3859995	0,5207303	0,5546980	0,6876802	0,4456466	0,6907695	0,6596230	0,6537527	0,4726037	0,8534193	0,3596066	0,3348637	0,2261822	0,1200421	0,5798482	0,7334842	0,7194928	0,6213209	0,6579320	0,4910254	0,6914115	0,4560478	0,5220661	0,5852472	0,5876776	0,3551481	0,2183280	0,1465244	0,4454462	0,6886238	0,4231249	0,6523776	0,5354656	0,1425546	0,5577952	0,6923628	0,6545431	0,4083928	0,3435150	0,5572200	0,5106807	0,3027963	0,4854663	0,7475333	0,0879958	0,6188080	0,6852403	0,4874525	0,3246944	0,7792450	0,5101261	0,7338197	0,5888209	0,6002312
640	0,7540961	0,1075520	0,4558522	0,4013543	0,2558958	0,6037854	0,3656007	0,6826661	0,4820449	0,1589507	0,3410282	0,4763189	0,5991696	0,7299061	0,4680067	0,6517763	0,6245153	0,6221792	0,3903681	0,6337566	0,3906627	0,2892036	0,3259656	0,1338244	0,6291322	0,6875193	0,6400919	0,6507057	0,6899775	0,4102625	0,6409712	0,4946435	0,4880268	0,5710098	0,5893871	0,3365288	0,1926445	0,1958011	0,3914530	0,6951654	0,6028389	0,7530222	0,5318855	0,1778221	0,7663737	0,5620661	0,5827303	0,2178725	0,3165309	0,6313843	0,6866770	0,3797275	0,6034719	0,6194335	0,0612369	0,4854623	0,6999821	0,5496235	0,2184820	0,8432107	0,4881650	0,7081583	0,5654097	0,5916037
660	0,6623171	0,2022665	0,4498841	0,4116920	0,2191207	0,6434606	0,3554692	0,7181952	0,3211589	0,1796644	0,3431225	0,5496991	0,7154478	0,6706762	0,4138221	0,7474244	0,5462439	0,6943211	0,5341618	0,7270073	0,3899925	0,1625617	0,2558022	0,0763080	0,4862017	0,6745491	0,6247131	0,6308037	0,5569253	0,5164765	0,6117781	0,4927578	0,5287488	0,5135890	0,6412966	0,3224640	0,2337359	0,1417003	0,4222897	0,6314642	0,5142540	0,6655060	0,4337148	0,1584464	0,5121923	0,6035226	0,5656744	0,3293783	0,3093010	0,5912104	0,5148333	0,3676939	0,4940078	0,7339724	0,0634203	0,7660842	0,5908223	0,5446979	0,2135935	0,6483994	0,5022626	0,7389178	0,6093724	0,5362098
680	0,7443934	0,1601435	0,3507790	0,4628461	0,2936107	0,8455593	0,3102437	0,6775397	0,3791409	0,2298774	0,4164824	0,6211350	0,8379468	0,8287970	0,4820603	0,7359533	0,5821706	0,7226962	0,5300331	0,6726943	0,2646044	0,1970787	0,1872273	0,1348924	0,6803639	0,6721774	0,6320851	0,6536836	0,6194501	0,4784088	0,7419654	0,5002293	0,5587751	0,5357451	0,5978391	0,3815547	0,2146552	0,1549911	0,4102486	0,8573001	0,4802058	0,6985613	0,5910141	0,1728042	0,5292917	0,6221850	0,6801924	0,3036466	0,3356362	0,6842340	0,5257822	0,3550546	0,5528925	0,6083842	0,0908238	0,5553494	0,6452745	0,5025745	0,2920627	0,7409991	0,5553025	0,7920457	0,5817960	0,6125854
700	0,7039072	0,1526712	0,3807051	0,4244972	0,2002710	0,6452287	0,3829667	0,6945769	0,3972999	0,2154416	0,4427782	0,6273091	0,7293349	0,6037458	0,4430083	0,7175434	0,5008352	0,6105234	0,4612453	0,7098076	0,2190489	0,1961583	0,2352331	0,1067459	0,6075353	0,6514843	0,5742097	0,5581496	0,4680054	0,4123878	0,5668671	0,4911920	0,5165607	0,5092355	0,7175312	0,3412702	0,1386425	0,1037478	0,4050073	0,7486874	0,5425814	0,6533006	0,5990977	0,1278729	0,6282425	0,6874565	0,6638164	0,3535037	0,3318738	0,5399928	0,5998445	0,4209338	0,5251322	0,6916518	0,0707909	0,5386977	0,5780107	0,5666986	0,2677590	0,6534325	0,6215974	0,6817090	0,5971777	0,6087773
720	0,6879799	0,1369097	0,5468748	0,4809332	0,2398341	0,7075866	0,3975176	0,7536142	0,5237644	0,1994865	0,3771822	0,4976152	0,7173317	0,6197280	0,4088873	0,6982471	0,5756696	0,5486430	0,5527969	0,7636451	0,2639151	0,2122146	0,2441726	0,0746236	0,5354918	0,6977102	0,6196502	0,6743280	0,5484771	0,4677098	0,7728960	0,5190059	0,5093256	0,5655948	0,6709867	0,3568680	0,1721283	0,1402382	0,3844879	0,6830220	0,5191015	0,6610606	0,6191884	0,1205150	0,5982492	0,7312544	0,7055775	0,2182241	0,2774926	0,6803912	0,4998182	0,3222501	0,4974253	0,6222512	0,0969438	0,6290340	0,5688462	0,4352510	0,3051765	0,7630428	0,5259703	0,8216694	0,5525668	0,5052671
740	0,6664246	0,1497877	0,4353151	0,4897033	0,2779452	0,6753714	0,4160222	0,7685632	0,4871435	0,2077939	0,3940182	0,6355073	0,6645114	0,6807500	0,4042592	0,6694985	0,6251568	0,6392521	0,4899500	0,5867922	0,2107062	0,2155199	0,2117645	0,1047837	0,5217449	0,6808637	0,7079385	0,6453464	0,6101939	0,4789489	0,6388707	0,5712603	0,6289123	0,5572315	0,6528758	0,3784864	0,1475682	0,1750087	0,4417930	0,6633322	0,5579745	0,5746689	0,6688982	0,1586755	0,4690317	0,6855236	0,7055427	0,3538203	0,3195726	0,6403039	0,5234531	0,4246751	0,4681162	0,7198967	0,0924516	0,5369515	0,6124269	0,5521022	0,2666848	0,8139101	0,4202227	0,7759765	0,5418850	0,6048655
