"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
220	0,6212426	0,7129157	0,3275316	0,0448735	0,6456663	0,4276237	0,2206695	0,5365591	0,6643611	0,7022010	0,4900877	0,3314494	0,1913829	0,4473031	0,6992496	0,6477868	0,6170828	0,1268060	0,2381421	0,4267121	0,6330860	0,7379625	0,2603248	0,6016950	0,5199809	0,1480226	0,4733432	0,7079904	0,4882083	0,7080230	0,0111858	0,4307319	0,6579115	0,0466473	0,5492622	0,5818728	0,4802451	0,6196925	0,1994414	0,7101598	0,1763422	0,0284966	0,4057205	0,3345419	0,2530222	0,3211287	0,4859610	0,6261257	0,1887466	0,3277637	0,5862481	0,8950158	0,3481969	0,6662087	0,2556526	0,0049905	0,6410021	0,2815961	0,6869512	0,5049389	0,6052562	0,6220860	0,2124611	0,5921556
240	0,5972004	0,7259524	0,3972755	0,0361764	0,4810394	0,3861216	0,1958328	0,3902147	0,6548975	0,6993290	0,5354374	0,3690909	0,2413080	0,5407723	0,8887245	0,5551230	0,6761268	0,1042865	0,2609545	0,3961421	0,6885480	0,6621549	0,2702950	0,5389687	0,4850674	0,1141589	0,5063621	0,6423632	0,4898444	0,6759252	0,0307282	0,3662667	0,6059221	0,0462866	0,5604639	0,5923289	0,5279745	0,8031452	0,1378223	0,6713732	0,1069590	0,0325570	0,5086949	0,3305020	0,3096269	0,2886530	0,4565819	0,6198921	0,1657424	0,3221644	0,5258353	0,6664219	0,3380071	0,6668021	0,3250025	0,0013105	0,5699641	0,1937263	0,7574964	0,6086670	0,7257322	0,6196314	0,2096271	0,6625632
260	0,5752792	0,8084650	0,2657512	0,0312675	0,5847853	0,3646294	0,2341706	0,5082516	0,5667347	0,7801354	0,5080102	0,3354714	0,1802227	0,4665450	0,7829763	0,5561148	0,5947627	0,1437291	0,3153880	0,4996532	0,7083237	0,7959200	0,2603923	0,6114113	0,3536889	0,1083174	0,5692724	0,7307487	0,5542288	0,6311775	0,0165885	0,4563608	0,6780302	0,0830351	0,5900013	0,5937700	0,5290351	0,5984089	0,1675869	0,7154759	0,1393006	0,0569540	0,4966202	0,3025560	0,3806778	0,2189752	0,3154643	0,7000828	0,1372421	0,2949048	0,5736148	0,5463865	0,3155716	0,6694395	0,2852852	0,0054849	0,6256361	0,1801098	0,7973035	0,6536168	0,7011751	0,5972052	0,1331624	0,6394281
280	0,6550831	0,7508196	0,2310524	0,0451748	0,5787621	0,3602787	0,2007054	0,5326317	0,6478066	0,8422951	0,4897829	0,3786039	0,2695241	0,5659854	0,7002588	0,5262438	0,6817122	0,1528773	0,3811892	0,3976907	0,6219370	0,8867450	0,2965911	0,6630456	0,3658594	0,0989519	0,6562308	0,7677254	0,5202251	0,7423183	0,0302164	0,4025134	0,6073391	0,1039559	0,4679222	0,6104521	0,4954450	0,7390093	0,1796777	0,6502875	0,1786621	0,0710812	0,5585412	0,2619605	0,3832415	0,4208986	0,4694411	0,7667801	0,1816475	0,4024777	0,6739445	0,6539440	0,3196169	0,7222971	0,2464778	0,0135788	0,6098100	0,3016273	0,8180239	0,5748586	0,7346106	0,5955306	0,1303423	0,6691550
300	0,7268699	0,7124034	0,3264414	0,0559348	0,5777458	0,3013602	0,1535977	0,5356570	0,5372393	0,6610298	0,5060563	0,3582002	0,2180393	0,4827350	0,7547574	0,5467966	0,6196502	0,1641840	0,3940223	0,4419822	0,7466275	0,6219475	0,2817383	0,4762606	0,3755107	0,1033760	0,4999245	0,7811324	0,5277108	0,6387042	0,0533549	0,3631247	0,6351790	0,0897564	0,5204854	0,4583448	0,4668867	0,6243158	0,1225070	0,6407502	0,1422467	0,0392704	0,5198769	0,2678354	0,4319695	0,4242938	0,4133257	0,6748857	0,1162618	0,2780996	0,5756088	0,6934533	0,3813259	0,6733632	0,3436992	0,0103811	0,5434633	0,2219481	0,7754355	0,6117907	0,6646204	0,6378021	0,1672175	0,5920878
320	0,6208909	0,8231668	0,3606257	0,0413458	0,5607075	0,3497886	0,2569466	0,4938580	0,7405806	0,6734048	0,5138591	0,4470418	0,2654252	0,4376825	0,6730727	0,5322227	0,8106910	0,1140650	0,2890915	0,4363171	0,6317367	0,5568911	0,2549863	0,4886259	0,4164650	0,1576941	0,5473474	0,6403421	0,4589333	0,6683387	0,0344079	0,3391400	0,7529262	0,0911706	0,5274705	0,4948320	0,5465054	0,6896481	0,1701616	0,8010859	0,1201509	0,0446173	0,6757788	0,3482533	0,4412636	0,4124959	0,4295608	0,5914075	0,1124178	0,3746093	0,6112557	0,6819965	0,3065815	0,6766516	0,2299085	0,0036510	0,7943459	0,2554023	0,8664984	0,5807198	0,5559371	0,5385056	0,1111065	0,6753717
340	0,7741768	0,7820345	0,3085080	0,0168427	0,5779833	0,5199936	0,1793225	0,6505411	0,5475929	0,7503183	0,5852900	0,3982674	0,2502308	0,5213560	0,7189068	0,6333995	0,7927396	0,0785089	0,2819094	0,4885647	0,6670454	0,7297791	0,2507721	0,4668553	0,4285249	0,1408130	0,5422651	0,5216669	0,4735901	0,6651723	0,0204640	0,3887576	0,6875248	0,1174036	0,7145541	0,5551761	0,5296490	0,7294161	0,1056695	0,6608339	0,1501910	0,0693200	0,6558248	0,3265210	0,3869175	0,4404910	0,4197103	0,5928314	0,1244674	0,4004206	0,6479229	0,6723805	0,3566033	0,7452030	0,2990910	0,0081235	0,6499495	0,2412705	0,7610494	0,5602299	0,6592197	0,6301412	0,0905201	0,7052099
360	0,7221059	0,7674749	0,2650430	0,0329561	0,5828179	0,4382087	0,1708245	0,4947884	0,4883178	0,7201669	0,5742176	0,3321225	0,2614860	0,4646285	0,6803358	0,6845712	0,7237796	0,0864873	0,2359692	0,5040991	0,6154198	0,6993659	0,2898512	0,5550040	0,4327702	0,1187290	0,7056587	0,6250230	0,4489054	0,7015317	0,0249484	0,4139846	0,6837919	0,0543896	0,4758409	0,4784259	0,5560643	0,7087303	0,1826451	0,7274141	0,2241606	0,0441124	0,7226403	0,3027421	0,4184005	0,4042527	0,4594769	0,6334343	0,1182614	0,3931128	0,5261745	0,7592862	0,3195798	0,6555118	0,2349789	0,0073476	0,6706345	0,2383822	0,6009836	0,6095594	0,6534059	0,4340760	0,1072756	0,6917664
380	0,7684313	0,8132747	0,2775605	0,0209511	0,5561543	0,4395524	0,2075319	0,4999572	0,5834642	0,7851565	0,6270910	0,4162876	0,2718776	0,5247351	0,7614368	0,6994671	0,7937862	0,1302901	0,2292965	0,4321128	0,5900596	0,7331716	0,2735120	0,5550169	0,3590904	0,0938777	0,4754974	0,6152247	0,4409730	0,7377388	0,0237446	0,4157796	0,7529563	0,0382241	0,4727331	0,5140053	0,4775149	0,6803936	0,1722787	0,5911039	0,2431308	0,0423161	0,6149616	0,2545499	0,3978772	0,3815406	0,5162707	0,6414780	0,1280984	0,4566675	0,6841756	0,5959174	0,2835738	0,6628058	0,2240423	0,0139494	0,6824693	0,2229466	0,6767210	0,4656239	0,6229522	0,5292176	0,1556416	0,7273991
400	0,6787355	0,7858165	0,2417644	0,0293108	0,5600876	0,4393423	0,1634411	0,6303626	0,6094679	0,6440353	0,4749252	0,2921392	0,2377015	0,5039458	0,6757879	0,6182317	0,7360928	0,0677471	0,3151032	0,3833292	0,5543085	0,6499952	0,2187353	0,5360166	0,4151822	0,1161799	0,5547433	0,7247782	0,4420767	0,6886551	0,0362722	0,4795602	0,5318493	0,0775179	0,5409956	0,5618870	0,6278977	0,5972945	0,2021485	0,6954564	0,1767463	0,0250096	0,6073019	0,2656526	0,4133740	0,2797517	0,4564021	0,7271473	0,1789226	0,4637899	0,6108316	0,6762675	0,2668905	0,7477148	0,3145569	0,0209839	0,6297559	0,2232809	0,8110258	0,5863517	0,7139643	0,4858614	0,1266747	0,6204020
420	0,6927632	0,8142709	0,3005267	0,0101695	0,4842011	0,3628197	0,1791063	0,6438607	0,5994264	0,6648311	0,5394399	0,4117760	0,2145765	0,5040569	0,6810005	0,6546699	0,6230657	0,0865490	0,3107157	0,4411037	0,6099628	0,6945649	0,2181124	0,4816653	0,3912461	0,1406684	0,5246968	0,6163991	0,4745594	0,7004915	0,0382088	0,4167220	0,6503600	0,0402820	0,5481553	0,5669762	0,5122254	0,7219706	0,1061753	0,7628803	0,1791053	0,0535303	0,6205808	0,3780241	0,4581036	0,3778900	0,4788506	0,7208965	0,1425614	0,3923046	0,7461754	0,7411902	0,3707503	0,6890967	0,3617367	0,0249598	0,6923005	0,3173320	0,7585039	0,5916460	0,6371326	0,4798523	0,0773076	0,6319329
440	0,6180744	0,7821050	0,3487559	0,0175473	0,4189777	0,3650553	0,2688126	0,4022874	0,6055958	0,6966031	0,5278031	0,3865078	0,2437758	0,4821260	0,5373155	0,7161919	0,7739671	0,1162325	0,3308764	0,3856989	0,6332567	0,6639835	0,2005339	0,5790799	0,3832321	0,1069967	0,5062766	0,7165584	0,5154896	0,7343702	0,0220804	0,4626938	0,6748795	0,0626674	0,5642335	0,5634480	0,5181498	0,6438063	0,1624021	0,8007005	0,1525920	0,0356107	0,6256498	0,2965510	0,4088849	0,3181486	0,6043174	0,6059412	0,1404214	0,4866967	0,5663776	0,8172372	0,2750746	0,7119890	0,4146531	0,0028414	0,7083792	0,2621718	0,8429485	0,5378599	0,7023121	0,5285421	0,1296894	0,6635078
460	0,6785287	0,6348995	0,2650163	0,0202577	0,4374137	0,3042816	0,1768929	0,5999543	0,5737814	0,6173953	0,4888459	0,3315884	0,2185576	0,4957846	0,7501682	0,5683559	0,6376766	0,1034203	0,2292428	0,3640877	0,5903967	0,7500621	0,2353105	0,5429047	0,4241696	0,1140990	0,4951501	0,6423387	0,5164036	0,7097629	0,0156838	0,4477072	0,6840576	0,0403406	0,5830060	0,4987153	0,6223165	0,7871210	0,2020829	0,7743548	0,1563920	0,0281242	0,6788512	0,3199221	0,4220125	0,3044938	0,5067664	0,6677832	0,1134782	0,4667871	0,6772356	0,7480356	0,4095560	0,6921541	0,3154409	0,0032720	0,7190942	0,2356680	0,7691022	0,5534757	0,6475080	0,7088405	0,1474355	0,7670050
480	0,6362066	0,7310883	0,2296896	0,0699880	0,4796267	0,3671331	0,2982403	0,5332482	0,6254449	0,6353028	0,6150745	0,3465978	0,2512517	0,4402539	0,6436863	0,6559995	0,6383243	0,0713907	0,2399300	0,3895048	0,6395556	0,6850151	0,1740302	0,4170813	0,3680106	0,1159836	0,5199656	0,7319175	0,4662563	0,6384737	0,0277284	0,4184300	0,7166833	0,0735951	0,5482357	0,5649482	0,6209104	0,6388303	0,1562813	0,5722575	0,1676135	0,0633172	0,6888725	0,3657482	0,3796158	0,3106275	0,5781105	0,6422468	0,1037771	0,5065573	0,6358731	0,7466570	0,3828149	0,7721051	0,2616367	0,0126139	0,5964890	0,2895822	0,6736864	0,5096801	0,6488573	0,5553392	0,1548402	0,8760266
500	0,6928632	0,6759698	0,3218455	0,0512187	0,4511161	0,3509840	0,1408869	0,5344378	0,5223821	0,6458478	0,4776950	0,3771715	0,2510778	0,4357826	0,5973448	0,6392122	0,7014002	0,1123342	0,2806014	0,5467828	0,5553148	0,6991657	0,2149432	0,5602902	0,3527332	0,1107116	0,5505905	0,7017458	0,5066059	0,7310170	0,0221206	0,4097763	0,6396754	0,0707303	0,5193661	0,5367235	0,6712834	0,7773243	0,1498645	0,7419821	0,1527772	0,0348765	0,6967268	0,3443412	0,3795842	0,2480827	0,5024318	0,7003437	0,1287500	0,3973062	0,6078177	0,6934116	0,3362372	0,7240965	0,3398964	0,0137123	0,6391419	0,2633019	0,6999299	0,4744676	0,8358492	0,5463721	0,1272034	0,6790898
520	0,6806481	0,7768354	0,3041847	0,0236298	0,5212138	0,4117107	0,2222156	0,4425014	0,6329043	0,6214526	0,5185604	0,3605808	0,2898855	0,3938731	0,6690804	0,6054364	0,7295980	0,1012885	0,3557710	0,4213785	0,6303630	0,6795410	0,2472555	0,5576655	0,4238219	0,0829960	0,4577895	0,6060801	0,4897086	0,7756103	0,0381268	0,5291164	0,7504070	0,0660261	0,5259053	0,7265720	0,5984336	0,5749890	0,1703538	0,6985867	0,1405522	0,0425544	0,7096365	0,2682839	0,4569040	0,3191224	0,5162032	0,6746430	0,1326209	0,3435239	0,7074081	0,6229406	0,2454474	0,8009419	0,2594758	0,0058227	0,6260073	0,1803168	0,6358728	0,5115272	0,7535807	0,5566258	0,1773210	0,7386517
540	0,7422968	0,6967645	0,2794542	0,0145844	0,5494075	0,4914802	0,1644204	0,4558095	0,6337018	0,7134744	0,4325821	0,3075832	0,2631613	0,5275156	0,6650161	0,6123793	0,6289897	0,0847123	0,3326156	0,3982356	0,6640956	0,7753038	0,2126048	0,6386355	0,4645210	0,0893591	0,5076256	0,7457046	0,3897729	0,6334614	0,0688142	0,5798837	0,8271689	0,0676587	0,6770149	0,6288996	0,6819096	0,7115160	0,1569533	0,7723136	0,1391128	0,0655588	0,8183903	0,2837947	0,3625715	0,3366020	0,5838441	0,7138874	0,1160904	0,4016316	0,5935548	0,6846024	0,3386096	0,6542534	0,2597782	0,0026960	0,8446539	0,2583103	0,7231195	0,6759364	0,7009543	0,6451776	0,1254557	0,5658417
560	0,7769425	0,6078292	0,4264053	0,0204169	0,5622926	0,3292989	0,1849606	0,5619718	0,6276010	0,6746420	0,4550608	0,3639837	0,2469789	0,5467957	0,6217485	0,7105263	0,7350710	0,1173952	0,3603512	0,4100310	0,6042646	0,7776934	0,2799698	0,5625725	0,3914794	0,1001489	0,4238525	0,7661459	0,4099674	0,6263094	0,0308787	0,4561012	0,5963967	0,0541909	0,5435092	0,5403410	0,5228348	0,7339785	0,1756893	0,5957880	0,1675975	0,0504137	0,6283559	0,2414738	0,5380578	0,3998827	0,5020682	0,5092010	0,1301145	0,3600429	0,6892875	0,6974522	0,2839661	0,7302783	0,2620123	0,0111920	0,6283163	0,2117526	0,7478768	0,6275839	0,6813952	0,5598303	0,1586016	0,7303211
580	0,7787203	0,6939749	0,2573209	0,0187537	0,5981344	0,3321821	0,2153028	0,5454644	0,6512424	0,6412365	0,3998410	0,3127670	0,2922813	0,5988669	0,6868571	0,6145866	0,6443090	0,1137908	0,3606628	0,4326039	0,7150436	0,6633734	0,1719647	0,4776486	0,2761470	0,1472688	0,5177138	0,6789958	0,4378365	0,7091866	0,0174285	0,5425060	0,5912486	0,0794648	0,5395319	0,5802809	0,6128845	0,7066291	0,2302077	0,7603832	0,1915251	0,0458901	0,6489425	0,3394423	0,4940561	0,3480840	0,4713106	0,5976983	0,1557547	0,4765774	0,6623328	0,6532518	0,3212019	0,6543353	0,2409142	0,0429704	0,6897935	0,2259599	0,6804864	0,5260079	0,6349565	0,4607621	0,2168670	0,7638667
600	0,8170310	0,8129725	0,2444218	0,0261217	0,5200131	0,4030594	0,3428348	0,4364360	0,7919243	0,5727278	0,5633144	0,4336647	0,2583658	0,5213409	0,6664431	0,6672504	0,6523400	0,1185740	0,3661655	0,5457242	0,6760653	0,6911104	0,1919674	0,5437869	0,3260446	0,2195880	0,5497485	0,7437993	0,5356363	0,7536565	0,0288984	0,6026085	0,7025820	0,1230769	0,5365823	0,5260790	0,5185313	0,7622658	0,1704685	0,7855129	0,1601430	0,0567354	0,6809493	0,3228462	0,4411749	0,3722739	0,4574075	0,7867460	0,1602520	0,4617495	0,6906128	0,5876082	0,2745397	0,7515807	0,2085250	0,0433135	0,6957908	0,3860784	0,7556049	0,4990104	0,6802353	0,4869248	0,2089747	0,6962754
620	0,7050461	0,6885156	0,2364158	0,0100588	0,6963961	0,2869126	0,2834692	0,4724130	0,5736230	0,4160837	0,5038382	0,2939349	0,3245630	0,5792944	0,7196787	0,6253242	0,8608657	0,1311473	0,2757075	0,4921907	0,7167357	0,6865583	0,2173737	0,4896913	0,2545107	0,2506903	0,5409860	0,6946393	0,5710057	0,8406204	0,0414793	0,6119295	0,6645989	0,0664367	0,5374251	0,5817375	0,5775669	0,6493016	0,1787993	0,6388843	0,1546218	0,0326584	0,6128485	0,2905041	0,4796469	0,2686479	0,4802091	0,5421919	0,1251762	0,4220306	0,5067578	0,5168033	0,3114918	0,7191520	0,2728383	0,0272444	0,5429314	0,4553232	0,7667098	0,4463145	0,6333427	0,4205380	0,2814840	0,6925554
640	0,7842118	0,7329282	0,4250450	0,0464005	0,7104815	0,3231440	0,2614509	0,4871833	0,6384661	0,3208653	0,5280144	0,2390395	0,3106950	0,6869622	0,7017266	0,6422618	0,6278266	0,1364948	0,3207022	0,5986122	0,8078388	0,7041555	0,2539496	0,5966831	0,2567259	0,2247564	0,5650557	0,7712606	0,4557877	0,6170510	0,0212978	0,5369216	0,5586775	0,0500879	0,4627852	0,6882696	0,5821156	0,6252453	0,2065141	0,6238628	0,1709171	0,0569574	0,6049998	0,3147235	0,4750814	0,3695619	0,4141658	0,5989059	0,0965263	0,3829489	0,6121325	0,5260953	0,3678449	0,7475639	0,1940690	0,0716741	0,6664078	0,3530101	0,8573641	0,4922802	0,5703707	0,4531685	0,2738859	0,7298759
660	0,7423961	0,7844417	0,3202190	0,0332732	0,5675031	0,3559164	0,1815859	0,5080872	0,6519929	0,3947160	0,4543949	0,1637938	0,2312944	0,6511754	0,8077887	0,7091738	0,9486469	0,1353285	0,2954920	0,5548461	0,6291561	0,7344643	0,2150839	0,5881498	0,2315084	0,2073289	0,5232260	0,6991946	0,5313794	0,6743236	0,0163886	0,5610134	0,6849698	0,0631490	0,5184108	0,5737079	0,5653742	0,8793711	0,1809707	0,6646770	0,2201529	0,0438489	0,6251387	0,2570417	0,2860018	0,2354950	0,4356271	0,7866709	0,1718311	0,4177979	0,5879324	0,4860892	0,4693568	0,7298538	0,2334591	0,0545032	0,8403759	0,3938078	0,7050214	0,5454213	0,5856663	0,2756160	0,4135504	0,5874249
680	0,6945815	0,6991082	0,2508497	0,0208188	0,6461046	0,4238375	0,2295209	0,4723955	0,5525845	0,3115731	0,5550326	0,1232171	0,2542004	0,7374453	0,6510089	0,7565062	0,6640093	0,1196357	0,2727942	0,4876077	0,6622615	0,7100046	0,2259815	0,5247263	0,2441469	0,3405257	0,4637836	0,6608117	0,5482795	0,6619763	0,0334870	0,6815669	0,7027488	0,0644668	0,5219761	0,5522643	0,5205076	0,6162389	0,2204932	0,6156964	0,1568105	0,0165354	0,5800691	0,3126405	0,3969428	0,2977696	0,4628079	0,6191820	0,1401548	0,3743729	0,5941356	0,5678765	0,3708988	0,6015787	0,3096924	0,0729565	0,7010573	0,4153727	0,8191231	0,5991865	0,5586702	0,3284023	0,4178277	0,6996342
700	0,5972617	0,6984847	0,2844264	0,0233018	0,6788076	0,3587450	0,3181396	0,5406123	0,5306092	0,2766147	0,4101162	0,1064830	0,2526446	0,6783306	0,6921224	0,7089154	0,7819287	0,0702025	0,2794254	0,5671904	0,6369460	0,7465834	0,2365936	0,6129527	0,1701299	0,3197730	0,4569803	0,6919963	0,5102321	0,6883544	0,0424759	0,5563308	0,6845503	0,0513452	0,4229979	0,5652083	0,5478032	0,5911929	0,2325814	0,5311433	0,1135177	0,0656159	0,7068944	0,3142542	0,4332842	0,2823784	0,5301922	0,6176210	0,1456809	0,4670991	0,5411990	0,5165145	0,3821950	0,6632243	0,2884509	0,0447388	0,6627263	0,3511585	0,5838525	0,4552740	0,5425369	0,2769969	0,4157095	0,7834781
720	0,7509602	0,6683030	0,3502638	0,0150584	0,7105582	0,3800370	0,2808318	0,4806569	0,5783302	0,3178549	0,3903121	0,1207314	0,2043755	0,7428152	0,8479609	0,5979692	0,7097821	0,1178000	0,3005990	0,6649796	0,6905979	0,7021453	0,1922108	0,6916565	0,1772320	0,2420862	0,4779941	0,6326785	0,4471993	0,7183514	0,0396873	0,6270037	0,7480349	0,0787443	0,5121496	0,4969374	0,4892541	0,5087646	0,2257832	0,5966159	0,0964428	0,0461238	0,6276319	0,3352990	0,3890140	0,3628575	0,3567929	0,6406503	0,0920832	0,3854133	0,5499198	0,6209871	0,3222542	0,6515735	0,3299932	0,0899008	0,7295766	0,3673137	0,7356412	0,5582501	0,5281419	0,3248369	0,4425735	0,7706555
740	0,7183227	0,8150862	0,2737910	0,0182566	0,5820093	0,4035230	0,2477193	0,5760790	0,7542298	0,2409470	0,5005777	0,0952797	0,2034538	0,7024397	0,7949294	0,6371960	0,7868664	0,0943991	0,3241078	0,5704320	0,6348991	0,6683231	0,2110532	0,5998560	0,1450617	0,1913144	0,4563698	0,7451598	0,4243134	0,6219520	0,0294759	0,6522367	0,6139352	0,0527939	0,4737459	0,5123728	0,5234333	0,4155124	0,1604983	0,6403712	0,1408895	0,0594666	0,5802401	0,4088665	0,4983242	0,3336231	0,5065569	0,6361158	0,1226765	0,4899641	0,5979634	0,5933735	0,3358129	0,6267112	0,3279712	0,0398304	0,7675241	0,3662651	0,6969370	0,4812189	0,5834698	0,3325699	0,3967461	0,6450059
760	0,6599568	0,6050391	0,2782878	0,0230402	0,6308350	0,3718916	0,2235182	0,5872209	0,6380527	0,2018438	0,4181684	0,1067489	0,2784840	0,7507697	0,6809627	0,5601953	0,7359299	0,0943655	0,3703352	0,5788211	0,6355188	0,7517343	0,2015073	0,6611023	0,2086753	0,2804494	0,3668417	0,5217513	0,4322526	0,7350161	0,0389005	0,6985537	0,6716645	0,0615209	0,4270507	0,4500012	0,4744313	0,4469051	0,1518564	0,7307163	0,0684936	0,0526452	0,5919399	0,2300603	0,5170380	0,2654653	0,5131266	0,5903807	0,1199138	0,4533368	0,6155380	0,5226039	0,2717433	0,6805160	0,3144647	0,0705882	0,6338068	0,4232569	0,5812810	0,5889978	0,5616960	0,2761080	0,3630877	0,7244200
780	0,7563005	0,6355921	0,3469076	0,0234654	0,5162584	0,3187206	0,2118597	0,6250566	0,6003946	0,2375511	0,4159013	0,0640460	0,2058885	0,8009449	0,5802748	0,5169868	0,6206276	0,1581390	0,3450316	0,5703655	0,6037405	0,5976726	0,1368953	0,6112767	0,1633681	0,2334963	0,3644911	0,6379302	0,5220922	0,6038520	0,0580566	0,6077862	0,5534673	0,0439092	0,4947285	0,4152663	0,4431884	0,4289403	0,1591662	0,7195630	0,1527750	0,0446107	0,5828004	0,3433113	0,4643679	0,3323594	0,4567450	0,6591095	0,1472677	0,4942088	0,5718063	0,5445055	0,3320624	0,6106387	0,2282152	0,0443539	0,7744961	0,4350707	0,6525866	0,5033030	0,5661672	0,3223998	0,4319777	0,7507719
800	0,7642513	0,6420502	0,2712631	0,0105888	0,5246669	0,4742803	0,2064813	0,6029690	0,5636305	0,1787772	0,4094757	0,0716273	0,2009565	0,6280860	0,6540358	0,6860090	0,7530930	0,1173420	0,2924085	0,5218323	0,6551960	0,5627183	0,2211325	0,7005471	0,1545311	0,3266926	0,4677734	0,7040351	0,5057227	0,6265245	0,0198756	0,6872667	0,5376991	0,0637315	0,4295698	0,4355235	0,3810205	0,3375869	0,1347768	0,6401964	0,1359680	0,0396442	0,5652402	0,2956106	0,3756743	0,3652312	0,3809192	0,5528861	0,1121019	0,4069373	0,6020934	0,5822966	0,3113923	0,7069831	0,3192017	0,1328815	0,8098156	0,4277259	0,6502065	0,4684420	0,5524299	0,3554541	0,4940250	0,6470903
820	0,6675158	0,6211544	0,2787741	0,0440350	0,6012490	0,3653743	0,3042867	0,5178642	0,5383468	0,1429973	0,4005911	0,0695612	0,2584082	0,8909991	0,6931779	0,5522947	0,6819327	0,0751219	0,2725900	0,6758584	0,4936893	0,7061988	0,2360587	0,5689329	0,1559448	0,2979667	0,4728467	0,7486290	0,4511736	0,5857497	0,0136254	0,7394218	0,6962747	0,0694081	0,4530729	0,5102126	0,4096905	0,4355892	0,1842883	0,5711632	0,1337426	0,0340434	0,7026911	0,3154066	0,4751344	0,3557502	0,4996102	0,7056375	0,1216914	0,4333660	0,5928147	0,5078143	0,3021023	0,5591660	0,2883850	0,0791937	0,6384154	0,3445864	0,7576596	0,5840111	0,4801577	0,3921951	0,3944409	0,7411880
840	0,7163967	0,7328333	0,2912397	0,0477559	0,6736288	0,4618601	0,3141839	0,4860291	0,4847822	0,1618874	0,3814748	0,0702616	0,1989507	0,6929364	0,7115744	0,6639428	0,7226915	0,0910245	0,3406488	0,6324666	0,5587660	0,5931994	0,2110145	0,5420567	0,2253672	0,3202912	0,4454891	0,8303500	0,4209097	0,6259798	0,0327189	0,6291985	0,6347960	0,0754911	0,5105413	0,4721551	0,4674861	0,5354918	0,2184846	0,5428417	0,1028566	0,0489202	0,6566813	0,3220915	0,3580961	0,3193504	0,6132841	0,4833232	0,1478435	0,3358026	0,5260936	0,5479479	0,3819512	0,5688551	0,2793062	0,0698448	0,6080742	0,4583751	0,7113369	0,5374521	0,5766191	0,3032924	0,3909982	0,7373402
860	0,7548389	0,6881653	0,2407804	0,0343703	0,5301905	0,4400408	0,3117870	0,5360474	0,6033395	0,1404583	0,3387351	0,1154903	0,2207078	0,7166167	0,6193902	0,6175506	0,8073386	0,0874406	0,2744197	0,5710289	0,6741265	0,5117006	0,2689219	0,5730735	0,2103696	0,2642730	0,4500472	0,7226083	0,6892929	0,7886789	0,0432222	0,6938645	0,7353314	0,0893180	0,5250221	0,5137187	0,3692762	0,3253850	0,1534159	0,5301148	0,1029037	0,0891724	0,5724490	0,2391575	0,3908494	0,3139918	0,4491773	0,6415175	0,1730948	0,3711935	0,6580695	0,5356969	0,3667461	0,7634427	0,2627136	0,0554296	0,7917640	0,4194287	0,6374151	0,4964005	0,6398380	0,3524759	0,3830432	0,8842699
880	0,5959889	0,6284363	0,1762450	0,0383176	0,6243493	0,4257526	0,1944560	0,6400508	0,6463769	0,1616415	0,4239147	0,0810197	0,2106728	0,6788448	0,8070146	0,5462339	0,6771669	0,1170461	0,2248095	0,5332615	0,6906241	0,6667154	0,2513781	0,5603954	0,2499053	0,2439730	0,5387208	0,6311329	0,5205036	0,7324852	0,0336420	0,6287225	0,6735596	0,0538567	0,3948623	0,7258387	0,4763672	0,4012953	0,2060777	0,4679543	0,0946176	0,0353839	0,6124627	0,2944311	0,3289043	0,3057199	0,5204435	0,6490397	0,1929920	0,3535124	0,6233463	0,5325475	0,3808203	0,7276809	0,2398250	0,0838056	0,6127954	0,5030696	0,6530780	0,5653681	0,4630497	0,3313681	0,3908404	0,6832976
900	0,8231267	0,6497358	0,2544437	0,0502513	0,6081620	0,3732918	0,2293712	0,5491713	0,6949985	0,1697141	0,3633314	0,0893968	0,1720938	0,6942146	0,7350458	0,5687220	0,8504463	0,0808121	0,3245173	0,5217367	0,7429738	0,5444774	0,2338375	0,5381226	0,2897723	0,1986060	0,3964142	0,7292305	0,5644684	0,6705835	0,0327224	0,6918266	0,6451783	0,1169615	0,4297333	0,5405029	0,4596227	0,3190824	0,1623366	0,4093701	0,0649091	0,0266360	0,5808207	0,2786462	0,3627143	0,2785354	0,4536211	0,6187265	0,1294381	0,4149615	0,7129043	0,5172987	0,3518231	0,7635925	0,1914311	0,0428109	0,7267900	0,3627264	0,6727240	0,5703380	0,5705016	0,3345543	0,3895456	0,6418205
