"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
120	0,0947071	0,9985777	0,4431744	0,4449965	0,8298899	0,6873164	0,3424728	0,4439016	0,6412166	0,7735482	0,9699489	0,9949477	0,9999774	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9749131	0,7361714	0,4993566	0,2890322	0,0280084	0,2963140	0,7049202	0,0551081	0,9275835	0,8130149	0,9433635	0,5397697	0,7088502	0,8980807	0,6589604	0,9739468	0,4206952	0,1972488	0,5460914	0,2233158	0,4820110	0,5799713	0,9492905	0,4301549	0,9985468	0,9798501	0,9996352	0,6287300	0,4630570	0,6763609	0,1901041	0,3555204	0,3465987	0,9036828	0,9191007	0,2988682	0,5636404	0,7609529	0,8699152	0,4484275	0,2164790	0,3856565	0,9987842	0,9075119
140	0,0871073	0,9985369	0,4431968	0,4449600	0,8273249	0,6873164	0,3448565	0,4471191	0,6404335	0,7755611	0,9699490	0,9949477	0,9999775	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9749148	0,7361776	0,4993564	0,2890322	0,0280078	0,2947705	0,7101239	0,0568317	0,9332020	0,8130187	0,9438193	0,5412106	0,7073899	0,8998578	0,6504128	0,9746259	0,4207007	0,1982696	0,5300162	0,2233158	0,4665019	0,5737013	0,9566640	0,4301549	0,9987906	0,9852965	0,9996482	0,6167410	0,4630832	0,6763610	0,1901787	0,3627085	0,3466011	0,9036828	0,9322284	0,3393924	0,5576454	0,7635000	0,8715615	0,4420789	0,2164686	0,3808320	0,9987843	0,9075119
160	0,0821640	0,9985103	0,4432154	0,4449247	0,8258498	0,6873164	0,3462832	0,4493400	0,6388678	0,7771411	0,9699491	0,9949477	0,9999777	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9749594	0,7362735	0,4993563	0,2890322	0,0280073	0,2941528	0,7145154	0,0580948	0,9371173	0,8130149	0,9441321	0,5417619	0,7063268	0,9009851	0,6444300	0,9750815	0,4204287	0,1991317	0,5184528	0,2233158	0,4558209	0,5698624	0,9615022	0,4301550	0,9989427	0,9890105	0,9996553	0,6086102	0,4631136	0,6763610	0,1902530	0,3676625	0,3465955	0,9036828	0,9417407	0,3799009	0,5534282	0,7649195	0,8729850	0,4381134	0,2164599	0,3779824	0,9987843	0,9075120
180	0,0789482	0,9984930	0,4432303	0,4448920	0,8249979	0,6873164	0,3469161	0,4507466	0,6374400	0,7784113	0,9699491	0,9949477	0,9999777	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9750315	0,7364281	0,4993563	0,2890322	0,0280070	0,2940398	0,7181364	0,0589643	0,9398575	0,8130072	0,9443328	0,5418181	0,7055287	0,9016222	0,6402130	0,9753635	0,4199827	0,1998466	0,5101059	0,2233158	0,4487273	0,5675121	0,9646769	0,4301550	0,9990376	0,9915430	0,9996592	0,6030882	0,4631465	0,6763611	0,1903215	0,3709854	0,3465851	0,9036828	0,9486332	0,4177819	0,5506377	0,7657080	0,8741849	0,4359627	0,2164529	0,3764827	0,9987843	0,9075120
200	0,0768561	0,9984817	0,4432417	0,4448626	0,8245037	0,6873164	0,3470397	0,4515626	0,6365159	0,7794437	0,9699491	0,9949477	0,9999778	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9751164	0,7366127	0,4993562	0,2890322	0,0280067	0,2941858	0,7210661	0,0595335	0,9417838	0,8129985	0,9444547	0,5416622	0,7049211	0,9019378	0,6372288	0,9755260	0,4194604	0,2004332	0,5040641	0,2233158	0,4441415	0,5660731	0,9667600	0,4301550	0,9990968	0,9932700	0,9996614	0,5993356	0,4631798	0,6763611	0,1903804	0,3731780	0,3465723	0,9036828	0,9536276	0,4513295	0,5488999	0,7661441	0,8751797	0,4350602	0,2164474	0,3758251	0,9987844	0,9075120
220	0,0754949	0,9984744	0,4432502	0,4448365	0,8242161	0,6873164	0,3469129	0,4519900	0,6360885	0,7802836	0,9699492	0,9949477	0,9999779	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9752030	0,7368046	0,4993562	0,2890322	0,0280066	0,2944501	0,7233987	0,0598906	0,9431437	0,8129904	0,9445263	0,5414640	0,7044595	0,9020698	0,6351161	0,9756146	0,4189369	0,2009120	0,4996827	0,2233158	0,4412369	0,5651920	0,9681269	0,4301551	0,9991338	0,9944476	0,9996626	0,5967860	0,4632122	0,6763612	0,1904279	0,3746111	0,3465592	0,9036829	0,9572465	0,4797660	0,5478893	0,7663838	0,8759962	0,4349352	0,2164432	0,3756468	0,9987844	0,9075120
240	0,0746092	0,9984696	0,4432562	0,4448139	0,8240484	0,6873164	0,3467133	0,4521834	0,6359957	0,7809628	0,9699492	0,9949477	0,9999779	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9752838	0,7369888	0,4993562	0,2890321	0,0280064	0,2947540	0,7252300	0,0601064	0,9441072	0,8129838	0,9445683	0,5413039	0,7041134	0,9021131	0,6336244	0,9756622	0,4184609	0,2013015	0,4965025	0,2233158	0,4394258	0,5646526	0,9690238	0,4301551	0,9991568	0,9952506	0,9996632	0,5950553	0,4632423	0,6763612	0,1904644	0,3755432	0,3465468	0,9036829	0,9598688	0,5030399	0,5473527	0,7665146	0,8766620	0,4352396	0,2164400	0,3757117	0,9987844	0,9075120
260	0,0740330	0,9984665	0,4432605	0,4447946	0,8239507	0,6873164	0,3465364	0,4522483	0,6360667	0,7815069	0,9699492	0,9949477	0,9999780	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9753550	0,7371560	0,4993562	0,2890321	0,0280063	0,2950555	0,7266504	0,0602322	0,9447921	0,8129788	0,9445944	0,5412043	0,7038586	0,9021234	0,6325759	0,9756895	0,4180571	0,2016177	0,4941944	0,2233158	0,4383103	0,5643224	0,9696123	0,4301551	0,9991712	0,9957982	0,9996636	0,5938821	0,4632694	0,6763612	0,1904913	0,3761482	0,3465359	0,9036829	0,9617689	0,5215621	0,5471078	0,7665852	0,8772026	0,4357389	0,2164376	0,3758785	0,9987844	0,9075121
280	0,0736580	0,9984645	0,4432634	0,4447781	0,8238941	0,6873164	0,3464166	0,4522496	0,6361829	0,7819381	0,9699492	0,9949477	0,9999780	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9754149	0,7373022	0,4993561	0,2890321	0,0280063	0,2953336	0,7277409	0,0603029	0,9452802	0,8129753	0,9446121	0,5411578	0,7036744	0,9021275	0,6318429	0,9757076	0,4177330	0,2018737	0,4925205	0,2233158	0,4376300	0,5641202	0,9699984	0,4301551	0,9991802	0,9961716	0,9996638	0,5930879	0,4632931	0,6763612	0,1905105	0,3765406	0,3465268	0,9036829	0,9631457	0,5359742	0,5470314	0,7666227	0,8776401	0,4362886	0,2164358	0,3760697	0,9987844	0,9075121
300	0,0734141	0,9984631	0,4432654	0,4447643	0,8238615	0,6873164	0,3463535	0,4522236	0,6362841	0,7822759	0,9699492	0,9949477	0,9999780	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9754639	0,7374263	0,4993561	0,2890321	0,0280062	0,2955790	0,7285710	0,0603408	0,9456286	0,8129729	0,9446254	0,5411467	0,7035436	0,9021348	0,6313331	0,9757217	0,4174845	0,2020803	0,4913084	0,2233158	0,4372184	0,5639964	0,9702518	0,4301551	0,9991858	0,9964262	0,9996639	0,5925509	0,4633134	0,6763612	0,1905239	0,3767952	0,3465195	0,9036829	0,9641433	0,5469852	0,5470441	0,7666423	0,8779932	0,4368088	0,2164345	0,3762477	0,9987844	0,9075121
320	0,0732553	0,9984623	0,4432666	0,4447527	0,8238429	0,6873164	0,3463316	0,4521889	0,6363509	0,7825377	0,9699492	0,9949477	0,9999780	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9755029	0,7375292	0,4993561	0,2890321	0,0280062	0,2957895	0,7291981	0,0603601	0,9458778	0,8129713	0,9446359	0,5411538	0,7034516	0,9021460	0,6309797	0,9757334	0,4173018	0,2022463	0,4904324	0,2233158	0,4369712	0,5639206	0,9704181	0,4301551	0,9991893	0,9965999	0,9996640	0,5921883	0,4633304	0,6763613	0,1905331	0,3769607	0,3465137	0,9036829	0,9648662	0,5552730	0,5470980	0,7666521	0,8782772	0,4372620	0,2164335	0,3763976	0,9987844	0,9075121
340	0,0731521	0,9984617	0,4432675	0,4447431	0,8238324	0,6873164	0,3463331	0,4521537	0,6363854	0,7827384	0,9699492	0,9949477	0,9999781	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9755333	0,7376130	0,4993561	0,2890321	0,0280062	0,2959661	0,7296691	0,0603690	0,9460561	0,8129703	0,9446442	0,5411668	0,7033873	0,9021588	0,6307351	0,9757433	0,4171727	0,2023790	0,4898007	0,2233158	0,4368237	0,5638742	0,9705272	0,4301551	0,9991915	0,9967182	0,9996640	0,5919433	0,4633443	0,6763613	0,1905393	0,3770683	0,3465093	0,9036829	0,9653900	0,5614346	0,5471653	0,7666569	0,8785047	0,4376362	0,2164328	0,3765165	0,9987844	0,9075121
360	0,0730849	0,9984614	0,4432680	0,4447351	0,8238266	0,6873164	0,3463443	0,4521216	0,6363972	0,7828909	0,9699492	0,9949477	0,9999781	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9755567	0,7376803	0,4993561	0,2890321	0,0280061	0,2961118	0,7300209	0,0603725	0,9461839	0,8129695	0,9446507	0,5411788	0,7033422	0,9021708	0,6305658	0,9757512	0,4170853	0,2024844	0,4893464	0,2233158	0,4367362	0,5638457	0,9705988	0,4301551	0,9991929	0,9967990	0,9996640	0,5917779	0,4633555	0,6763613	0,1905434	0,3771383	0,3465060	0,9036829	0,9657695	0,5659685	0,5472316	0,7666590	0,8786863	0,4379335	0,2164323	0,3766069	0,9987844	0,9075121
380	0,0730411	0,9984611	0,4432683	0,4447285	0,8238235	0,6873164	0,3463566	0,4520936	0,6363965	0,7830057	0,9699492	0,9949477	0,9999781	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9755743	0,7377337	0,4993561	0,2890321	0,0280061	0,2962305	0,7302822	0,0603733	0,9462754	0,8129690	0,9446556	0,5411872	0,7033104	0,9021804	0,6304482	0,9757573	0,4170291	0,2025677	0,4890207	0,2233158	0,4366848	0,5638284	0,9706457	0,4301551	0,9991937	0,9968540	0,9996640	0,5916660	0,4633644	0,6763613	0,1905462	0,3771840	0,3465037	0,9036829	0,9660446	0,5692758	0,5472900	0,7666597	0,8788304	0,4381628	0,2164319	0,3766736	0,9987844	0,9075121
400	0,0730127	0,9984610	0,4432685	0,4447232	0,8238219	0,6873164	0,3463660	0,4520700	0,6363907	0,7830912	0,9699492	0,9949477	0,9999781	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9755876	0,7377755	0,4993561	0,2890321	0,0280061	0,2963259	0,7304754	0,0603729	0,9463410	0,8129686	0,9446591	0,5411918	0,7032877	0,9021872	0,6303664	0,9757616	0,4169953	0,2026330	0,4887878	0,2233158	0,4366547	0,5638177	0,9706766	0,4301551	0,9991942	0,9968916	0,9996640	0,5915903	0,4633714	0,6763613	0,1905480	0,3772137	0,3465019	0,9036829	0,9662438	0,5716707	0,5473380	0,7666599	0,8789442	0,4383354	0,2164317	0,3767215	0,9987844	0,9075121
420	0,0729942	0,9984609	0,4432686	0,4447188	0,8238211	0,6873164	0,3463717	0,4520505	0,6363843	0,7831545	0,9699492	0,9949477	0,9999781	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9755974	0,7378079	0,4993561	0,2890321	0,0280061	0,2964019	0,7306173	0,0603721	0,9463880	0,8129683	0,9446615	0,5411935	0,7032713	0,9021915	0,6303092	0,9757646	0,4169771	0,2026838	0,4886220	0,2233158	0,4366373	0,5638112	0,9706968	0,4301552	0,9991946	0,9969172	0,9996640	0,5915390	0,4633768	0,6763613	0,1905492	0,3772332	0,3465007	0,9036829	0,9663882	0,5733938	0,5473759	0,7666598	0,8790336	0,4384625	0,2164315	0,3767550	0,9987844	0,9075121
440	0,0729821	0,9984608	0,4432687	0,4447152	0,8238208	0,6873164	0,3463743	0,4520349	0,6363792	0,7832009	0,9699492	0,9949477	0,9999781	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9756046	0,7378329	0,4993561	0,2890321	0,0280061	0,2964618	0,7307210	0,0603713	0,9464217	0,8129681	0,9446631	0,5411935	0,7032594	0,9021938	0,6302691	0,9757665	0,4169692	0,2027232	0,4885043	0,2233158	0,4366273	0,5638072	0,9707101	0,4301552	0,9991948	0,9969346	0,9996640	0,5915042	0,4633809	0,6763613	0,1905500	0,3772458	0,3464999	0,9036829	0,9664929	0,5746268	0,5474046	0,7666595	0,8791035	0,4385543	0,2164313	0,3767780	0,9987844	0,9075121
460	0,0729743	0,9984608	0,4432687	0,4447122	0,8238207	0,6873164	0,3463748	0,4520227	0,6363762	0,7832346	0,9699492	0,9949477	0,9999781	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9756098	0,7378519	0,4993561	0,2890321	0,0280061	0,2965087	0,7307963	0,0603706	0,9464457	0,8129679	0,9446642	0,5411928	0,7032507	0,9021950	0,6302409	0,9757676	0,4169680	0,2027533	0,4884211	0,2233158	0,4366217	0,5638047	0,9707188	0,4301552	0,9991949	0,9969465	0,9996640	0,5914806	0,4633841	0,6763613	0,1905505	0,3772541	0,3464993	0,9036829	0,9665687	0,5755050	0,5474257	0,7666593	0,8791577	0,4386192	0,2164312	0,3767933	0,9987844	0,9075121
480	0,0729692	0,9984607	0,4432687	0,4447098	0,8238207	0,6873164	0,3463744	0,4520136	0,6363747	0,7832589	0,9699492	0,9949477	0,9999781	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9756135	0,7378663	0,4993561	0,2890321	0,0280061	0,2965449	0,7308507	0,0603701	0,9464629	0,8129678	0,9446649	0,5411920	0,7032443	0,9021954	0,6302211	0,9757684	0,4169707	0,2027763	0,4883626	0,2233158	0,4366186	0,5638033	0,9707245	0,4301552	0,9991950	0,9969547	0,9996640	0,5914646	0,4633865	0,6763613	0,1905509	0,3772595	0,3464989	0,9036829	0,9666236	0,5761278	0,5474408	0,7666591	0,8791995	0,4386643	0,2164312	0,3768032	0,9987844	0,9075121
500	0,0729659	0,9984607	0,4432688	0,4447079	0,8238208	0,6873164	0,3463736	0,4520069	0,6363744	0,7832762	0,9699492	0,9949477	0,9999781	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9756162	0,7378772	0,4993561	0,2890321	0,0280061	0,2965728	0,7308896	0,0603697	0,9464752	0,8129677	0,9446653	0,5411913	0,7032396	0,9021955	0,6302072	0,9757688	0,4169754	0,2027937	0,4883217	0,2233158	0,4366169	0,5638023	0,9707282	0,4301552	0,9991950	0,9969602	0,9996640	0,5914537	0,4633882	0,6763613	0,1905511	0,3772631	0,3464986	0,9036829	0,9666634	0,5765678	0,5474514	0,7666589	0,8792315	0,4386950	0,2164311	0,3768094	0,9987844	0,9075121
520	0,0729637	0,9984607	0,4432688	0,4447063	0,8238210	0,6873164	0,3463729	0,4520022	0,6363746	0,7832884	0,9699492	0,9949477	0,9999781	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9756180	0,7378853	0,4993561	0,2890321	0,0280061	0,2965941	0,7309174	0,0603694	0,9464840	0,8129677	0,9446656	0,5411909	0,7032363	0,9021955	0,6301975	0,9757691	0,4169809	0,2028068	0,4882931	0,2233158	0,4366161	0,5638018	0,9707307	0,4301552	0,9991951	0,9969640	0,9996640	0,5914464	0,4633896	0,6763613	0,1905512	0,3772654	0,3464984	0,9036829	0,9666923	0,5768777	0,5474586	0,7666588	0,8792560	0,4387154	0,2164311	0,3768132	0,9987844	0,9075121
540	0,0729623	0,9984607	0,4432688	0,4447051	0,8238211	0,6873164	0,3463724	0,4519990	0,6363750	0,7832970	0,9699492	0,9949477	0,9999781	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9756193	0,7378913	0,4993561	0,2890321	0,0280061	0,2966102	0,7309370	0,0603693	0,9464902	0,8129676	0,9446658	0,5411907	0,7032339	0,9021954	0,6301907	0,9757693	0,4169865	0,2028165	0,4882733	0,2233158	0,4366157	0,5638014	0,9707323	0,4301552	0,9991951	0,9969665	0,9996640	0,5914414	0,4633905	0,6763613	0,1905513	0,3772669	0,3464983	0,9036829	0,9667132	0,5770953	0,5474634	0,7666587	0,8792745	0,4387287	0,2164311	0,3768153	0,9987844	0,9075121
560	0,0729614	0,9984607	0,4432688	0,4447040	0,8238212	0,6873164	0,3463721	0,4519969	0,6363753	0,7833030	0,9699492	0,9949477	0,9999781	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9756202	0,7378957	0,4993561	0,2890321	0,0280061	0,2966223	0,7309509	0,0603692	0,9464946	0,8129676	0,9446659	0,5411907	0,7032321	0,9021954	0,6301860	0,9757694	0,4169917	0,2028238	0,4882597	0,2233158	0,4366156	0,5638012	0,9707334	0,4301552	0,9991951	0,9969683	0,9996640	0,5914380	0,4633913	0,6763613	0,1905514	0,3772679	0,3464982	0,9036829	0,9667283	0,5772477	0,5474665	0,7666586	0,8792884	0,4387371	0,2164311	0,3768165	0,9987844	0,9075121
580	0,1772282	0,9989981	0,4432666	0,4447065	0,8975422	0,6873164	0,3748748	0,4512146	0,6344764	0,7670977	0,9699492	0,9949477	0,9999781	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9756633	0,7379618	0,4993561	0,2890321	0,0280061	0,3505453	0,7301139	0,0594497	0,8970914	0,8129627	0,9445985	0,5097327	0,7194597	0,9018320	0,7108910	0,9756554	0,4168961	0,2027525	0,6125982	0,2233158	0,4428940	0,6828370	0,8783498	0,4301552	0,9950689	0,9427983	0,9991904	0,7190853	0,4633918	0,6763613	0,1904648	0,3766523	0,3464908	0,9036829	0,8760484	0,5629007	0,5490538	0,6846529	0,8791494	0,4408764	0,2164324	0,3794413	0,9987844	0,9075121
600	0,2450429	0,9993479	0,4432560	0,4447220	0,9396367	0,6873164	0,3891524	0,4478107	0,6265285	0,7562621	0,9699492	0,9949477	0,9999780	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9758147	0,7382089	0,4993561	0,2890321	0,0280061	0,3831694	0,7265529	0,0563352	0,8628671	0,8129396	0,9442569	0,4930967	0,7306097	0,9001167	0,7666387	0,9750961	0,4164369	0,2023291	0,7005823	0,2233158	0,4672664	0,7557172	0,8177312	0,4301552	0,9924939	0,9058596	0,9989303	0,8051116	0,4633914	0,6763613	0,1902618	0,3730267	0,3464625	0,9036829	0,8103419	0,5104557	0,5557154	0,6385671	0,8784344	0,4497333	0,2164386	0,3894092	0,9987844	0,9075121
620	0,2890205	0,9995756	0,4432366	0,4447511	0,9636695	0,6873164	0,3937103	0,4425316	0,6158896	0,7490129	0,9699492	0,9949477	0,9999779	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9759943	0,7385401	0,4993561	0,2890321	0,0280061	0,4024586	0,7209737	0,0527270	0,8391850	0,8129008	0,9436264	0,4824871	0,7379787	0,8972285	0,8048637	0,9741062	0,4157133	0,2014910	0,7629992	0,2233158	0,5008994	0,8003385	0,7779554	0,4301552	0,9908870	0,8806710	0,9987874	0,8628742	0,4633885	0,6763613	0,1901033	0,3651617	0,3464239	0,9036829	0,7627310	0,4441101	0,5657703	0,6126830	0,8771474	0,4628515	0,2164492	0,4028010	0,9987844	0,9075121
640	0,3173058	0,9997237	0,4432118	0,4447900	0,9773914	0,6873164	0,3930657	0,4368502	0,6074490	0,7440384	0,9699492	0,9949477	0,9999778	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9761305	0,7388380	0,4993561	0,2890321	0,0280061	0,4134811	0,7145990	0,0497619	0,8227091	0,8128578	0,9428337	0,4752229	0,7427321	0,8939085	0,8309992	0,9729095	0,4149940	0,2003787	0,8073579	0,2233158	0,5334995	0,8276580	0,7518560	0,4301551	0,9898842	0,8634948	0,9987090	0,9016084	0,4633808	0,6763613	0,1900079	0,3540038	0,3463884	0,9036829	0,7282322	0,3824256	0,5764229	0,5981567	0,8755103	0,4763768	0,2164619	0,4153560	0,9987844	0,9075121
660	0,3352303	0,9998202	0,4431854	0,4448341	0,9852304	0,6873164	0,3904311	0,4317974	0,6032038	0,7404734	0,9699492	0,9949477	0,9999776	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9761979	0,7390398	0,4993561	0,2890321	0,0280061	0,4194699	0,7082635	0,0476720	0,8111530	0,8128218	0,9420352	0,4704001	0,7457904	0,8908172	0,8488970	0,9717426	0,4144949	0,1991718	0,8389555	0,2233158	0,5601368	0,8443845	0,7347305	0,4301551	0,9892584	0,8517822	0,9986659	0,9276181	0,4633669	0,6763612	0,1899541	0,3416166	0,3463631	0,9036829	0,7032344	0,3314991	0,5858719	0,5900133	0,8737516	0,4878909	0,2164749	0,4251463	0,9987844	0,9075121
680	0,3463624	0,9998830	0,4431601	0,4448797	0,9897138	0,6873164	0,3876319	0,4278373	0,6024395	0,7377824	0,9699492	0,9949477	0,9999775	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9762001	0,7391290	0,4993561	0,2890321	0,0280061	0,4224628	0,7024122	0,0463235	0,8029724	0,8127988	0,9413463	0,4674739	0,7478044	0,8883266	0,8612171	0,9707613	0,4143090	0,1980039	0,8615314	0,2233158	0,5798830	0,8546254	0,7234933	0,4301551	0,9888679	0,8437954	0,9986422	0,9451392	0,4633464	0,6763612	0,1899239	0,3298336	0,3463500	0,9036829	0,6851210	0,2917701	0,5933863	0,5854548	0,8720372	0,4964875	0,2164869	0,4319232	0,9987844	0,9075121
700	0,3531173	0,9999238	0,4431377	0,4449242	0,9922830	0,6873164	0,3854659	0,4250321	0,6034681	0,7356512	0,9699492	0,9949477	0,9999773	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9761532	0,7391163	0,4993561	0,2890321	0,0280061	0,4237218	0,6972424	0,0455086	0,7971266	0,8127892	0,9408189	0,4659329	0,7491907	0,8865387	0,8697607	0,9700259	0,4144221	0,1969483	0,8777172	0,2233158	0,5936518	0,8608955	0,7161199	0,4301551	0,9886242	0,8383492	0,9986292	0,9569873	0,4633201	0,6763612	0,1899065	0,3197217	0,3463477	0,9036829	0,6719961	0,2617470	0,5989175	0,5829078	0,8704634	0,5022239	0,2164973	0,4361949	0,9987844	0,9075121
720	0,3571169	0,9999504	0,4431191	0,4449657	0,9937593	0,6873164	0,3841104	0,4232270	0,6049049	0,7339043	0,9699492	0,9949477	0,9999772	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9760761	0,7390251	0,4993561	0,2890321	0,0280061	0,4240124	0,6928132	0,0450464	0,7929124	0,8127897	0,9404534	0,4652998	0,7501946	0,8853825	0,8757320	0,9695259	0,4147577	0,1960323	0,8893613	0,2233158	0,6028643	0,8647343	0,7112817	0,4301551	0,9884721	0,8346353	0,9986221	0,9650274	0,4632896	0,6763611	0,1898962	0,3116485	0,3463532	0,9036829	0,6624857	0,2395162	0,6027456	0,5814883	0,8690723	0,5056134	0,2165060	0,4386563	0,9987844	0,9075120
740	0,3594261	0,9999677	0,4431042	0,4450035	0,9946102	0,6873164	0,3834388	0,4221849	0,6060502	0,7324474	0,9699492	0,9949477	0,9999771	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9759853	0,7388817	0,4993561	0,2890322	0,0280061	0,4237903	0,6891093	0,0448037	0,7898512	0,8127961	0,9402211	0,4651828	0,7509513	0,8847096	0,8799335	0,9692148	0,4152187	0,1952556	0,8977624	0,2233158	0,6088499	0,8670847	0,7081070	0,4301551	0,9883772	0,8321029	0,9986182	0,9704980	0,4632567	0,6763611	0,1898901	0,3055371	0,3463637	0,9036828	0,6555945	0,2232927	0,6052544	0,5806998	0,8678715	0,5072935	0,2165129	0,4399308	0,9987844	0,9075120
760	0,3607252	0,9999790	0,4430928	0,4450370	0,9951022	0,6873164	0,3832274	0,4216686	0,6067351	0,7312295	0,9699492	0,9949477	0,9999770	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9758930	0,7387104	0,4993561	0,2890322	0,0280061	0,4233205	0,6860754	0,0446904	0,7876143	0,8128050	0,9400846	0,4653028	0,7515336	0,8843622	0,8829025	0,9690368	0,4157165	0,1946052	0,9038359	0,2233158	0,6126553	0,8685237	0,7060239	0,4301550	0,9883179	0,8303759	0,9986160	0,9742263	0,4632233	0,6763610	0,1898863	0,3010970	0,3463764	0,9036828	0,6506011	0,2115858	0,6068135	0,5802637	0,8668499	0,5078505	0,2165184	0,4404897	0,9987844	0,9075120
780	0,3614359	0,9999863	0,4430844	0,4450663	0,9953873	0,6873164	0,3832656	0,4214803	0,6070463	0,7302192	0,9699492	0,9949477	0,9999769	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9758073	0,7385306	0,4993561	0,2890322	0,0280061	0,4227544	0,6836358	0,0446486	0,7859728	0,8128139	0,9400096	0,4654887	0,7519823	0,8842086	0,8850035	0,9689426	0,4161854	0,1940639	0,9082305	0,2233158	0,6150348	0,8694047	0,7046570	0,4301550	0,9882810	0,8291984	0,9986148	0,9767681	0,4631909	0,6763610	0,1898840	0,2979758	0,3463896	0,9036828	0,6469828	0,2032164	0,6077283	0,5800240	0,8659886	0,5077474	0,2165226	0,4406538	0,9987844	0,9075120
800	0,3618126	0,9999911	0,4430783	0,4450915	0,9955526	0,6873164	0,3834012	0,4214749	0,6071301	0,7293926	0,9699492	0,9949477	0,9999769	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9757325	0,7383561	0,4993561	0,2890322	0,0280061	0,4221756	0,6817065	0,0446430	0,7847652	0,8128214	0,9399704	0,4656540	0,7523240	0,8841554	0,8864883	0,9688959	0,4165858	0,1936149	0,9114093	0,2233158	0,6165035	0,8699441	0,7037601	0,4301550	0,9882579	0,8283953	0,9986142	0,9784997	0,4631608	0,6763610	0,1898826	0,2958410	0,3464020	0,9036828	0,6443611	0,1972804	0,6082287	0,5798932	0,8652667	0,5073130	0,2165259	0,4406241	0,9987844	0,9075120
