"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
420	0,2064191	0,7086773	0,0709248	0,5603217	0,0291762	0,0645072	0,5414823	0,1967406	0,0250129	0,4337891	0,0901117	0,6043825	0,5394820	0,0015072	0,5496555	0,1891350	0,0415777	0,7213550	0,0141933	0,0889347	0,3879919	0,2667164	0,5495553	0,3782528	0,2801172	0,1506181	0,1327422	0,4661073	0,3948183	0,5816996	0,0440062	0,3031899	0,4622895	0,0754854	0,1437613	0,3071950	0,5301320	0,0094328	0,5283584	0,0102913	0,4176094	0,5142366	0,2935308	0,4460138	0,1352721	0,1963774	0,6047543	0,6510108	0,6455861	0,3352378	0,3491191	0,5905221	0,2756731	0,0005803	0,6363014	0,1978017	0,7095925	0,0955137	0,1877918	0,2449939	0,0874699	0,3446555	0,0606211	0,5232737
440	0,2287006	0,8718794	0,0510054	0,5170539	0,0100896	0,0319629	0,5492366	0,1350413	0,0600457	0,4374127	0,1510110	0,6390879	0,6333870	0,0043744	0,4827086	0,1659646	0,0934055	0,6171679	0,0226395	0,0868190	0,4354589	0,2935443	0,5600832	0,5735772	0,3043450	0,1724612	0,1727498	0,4271252	0,3941386	0,4757903	0,0670917	0,2648954	0,4465700	0,0547598	0,1069360	0,2514314	0,6987352	0,0080625	0,4770519	0,0021891	0,4030127	0,4460155	0,3635476	0,3880294	0,1304605	0,2325156	0,5742061	0,5045073	0,6742086	0,3426558	0,3970075	0,5125094	0,3020232	0,0029683	0,6622782	0,1567242	0,7554138	0,1076263	0,1206695	0,2211737	0,1097096	0,3680990	0,0270522	0,5215562
460	0,2511157	0,7292657	0,0751632	0,5550913	0,0226082	0,0273219	0,4667918	0,1591793	0,0516451	0,4855321	0,1082763	0,6268911	0,5579145	0,0022848	0,4498453	0,2553845	0,1062706	0,5846260	0,0033729	0,0810987	0,3740622	0,3238421	0,6693613	0,4496756	0,2822042	0,1777526	0,1539314	0,3310502	0,3829421	0,4480625	0,0734917	0,2402661	0,5361733	0,0450904	0,0893864	0,3134067	0,5018581	0,0070382	0,6568287	0,0020854	0,4795150	0,3966490	0,3269998	0,3329664	0,1077502	0,2305361	0,6553164	0,5799669	0,6530241	0,2698176	0,3073350	0,4751385	0,3456181	0,0063457	0,6719430	0,2320696	0,6435071	0,0971252	0,1753865	0,2802306	0,0803593	0,3827666	0,0328821	0,4453615
480	0,1558769	0,7153800	0,0766070	0,5259428	0,0141304	0,0690492	0,6640225	0,1925236	0,0185251	0,3809376	0,1069470	0,6566336	0,5459045	0,0018848	0,4421264	0,1839743	0,0678005	0,6774563	0,0040524	0,0994282	0,4196213	0,2669364	0,5518941	0,5447070	0,2780777	0,1966025	0,1473757	0,3294773	0,4606140	0,4583636	0,0956164	0,2514475	0,4444936	0,0388331	0,1335708	0,2865044	0,5445944	0,0045082	0,5684632	0,0001160	0,4155896	0,5314029	0,3230719	0,2583822	0,1363484	0,2236496	0,5905476	0,4923912	0,6645466	0,2427250	0,2978890	0,4970034	0,2841937	0,0010405	0,6941255	0,2662584	0,6515439	0,0635229	0,2095288	0,2682261	0,0725931	0,3478552	0,0403373	0,4850861
500	0,2216725	0,8261627	0,0541466	0,3766549	0,0082220	0,0264402	0,5850907	0,1403087	0,0383128	0,3711207	0,1111663	0,6431999	0,5745094	0,0000000	0,3762418	0,2188198	0,0849990	0,6327333	0,0087869	0,0906759	0,3385355	0,3308721	0,6839544	0,4651846	0,2778637	0,2037465	0,1627028	0,3513531	0,4076526	0,5560057	0,1069034	0,2191359	0,5201770	0,0661063	0,1049782	0,3315913	0,5147095	0,0014697	0,6647703	0,0040727	0,4383389	0,4486129	0,4013579	0,2760020	0,1044983	0,2413084	0,5337600	0,5590082	0,9175966	0,4164852	0,3271501	0,5752476	0,2850353	0,0020663	0,5409673	0,2136488	0,6790923	0,0783943	0,2111475	0,2476152	0,0685946	0,3765705	0,0149445	0,4508998
520	0,1828166	0,7236621	0,0770737	0,4482940	0,0118036	0,0270188	0,5317334	0,1610046	0,0394569	0,4980925	0,0851464	0,7237801	0,4710852	0,0006516	0,4027850	0,1892493	0,0417192	0,8071270	0,0070326	0,0972778	0,5506509	0,3006763	0,5796267	0,4506565	0,3367568	0,1968425	0,1585801	0,4556314	0,5434546	0,4320412	0,1120433	0,2155712	0,5310118	0,0737364	0,1740130	0,3182155	0,4571995	0,0047543	0,6032378	0,0003379	0,4689302	0,4998679	0,2897434	0,3029363	0,1447608	0,2402921	0,5582954	0,6687975	0,6758215	0,2927345	0,3213330	0,5594889	0,3252647	0,0051905	0,6751483	0,2176136	0,6129723	0,1153408	0,2027750	0,2295123	0,0735036	0,3952890	0,0422199	0,4356173
540	0,2192184	0,7142735	0,0551475	0,4026895	0,0062620	0,0194256	0,5545475	0,1918699	0,0319597	0,3465698	0,1273491	0,6470966	0,5747097	0,0012901	0,4509386	0,1791222	0,0674404	0,7171614	0,0149327	0,1049608	0,5271590	0,3136453	0,6153407	0,4384302	0,2597538	0,1840204	0,1513556	0,3966781	0,3738350	0,4836141	0,0536456	0,2509869	0,5521586	0,0554389	0,1168341	0,3038953	0,4086278	0,0073676	0,5522998	0,0034126	0,4287537	0,5129020	0,3235504	0,2809342	0,1612212	0,2087949	0,5486330	0,5388946	0,6493338	0,2891182	0,3744848	0,6029285	0,2817709	0,0032872	0,4848148	0,2740876	0,6592852	0,0824918	0,1659552	0,2636534	0,0623883	0,2906134	0,0331934	0,5341270
560	0,1806989	0,6963493	0,0780386	0,5169565	0,0125317	0,0546069	0,4704096	0,1728216	0,0209267	0,3816983	0,1191174	0,6487659	0,5324636	0,0002737	0,5340526	0,1982180	0,0478590	0,7363857	0,0103379	0,0568043	0,4650708	0,3601776	0,4952528	0,4540489	0,2714496	0,1604969	0,1127920	0,4333871	0,4451724	0,5263426	0,0480823	0,2180929	0,4323114	0,1111927	0,1148421	0,2360470	0,6131244	0,0051493	0,4950594	0,0013646	0,4404072	0,4826237	0,4287345	0,3887192	0,1497496	0,1905189	0,4350074	0,5604803	0,6459446	0,2496653	0,3040478	0,5993267	0,4012686	0,0024188	0,6212590	0,2806207	0,7383597	0,0776868	0,1969144	0,1763999	0,0562509	0,3636208	0,0253832	0,4934688
580	0,2068145	0,6690030	0,1196853	0,5902317	0,0319893	0,0565226	0,3540320	0,1926020	0,0392569	0,4640907	0,2971212	0,6663569	0,4825990	0,0001160	0,4854370	0,1710262	0,0532315	0,7747764	0,0041314	0,0346883	0,4787895	0,2594286	0,7033735	0,3824740	0,3218320	0,1271824	0,1450141	0,4114783	0,4777693	0,4335293	0,0537690	0,2250088	0,4355474	0,0454272	0,1002956	0,3243859	0,2667371	0,0065551	0,6298298	0,0001672	0,4585909	0,1809866	0,4072943	0,4893719	0,1260260	0,2393502	0,6650461	0,7552396	0,7322745	0,2029160	0,3164643	0,5506078	0,5197868	0,0019278	0,3992237	0,3166481	0,4505683	0,0776932	0,1159620	0,1679969	0,0428550	0,4845952	0,0181773	0,5292598
600	0,2710611	0,7555581	0,1119075	0,5621353	0,0359558	0,0475496	0,5006121	0,1890910	0,0494253	0,4460334	0,3659493	0,7877104	0,6618168	0,0044285	0,4569294	0,2144678	0,1283971	0,7268607	0,0020152	0,0730687	0,4459261	0,2694965	0,5838693	0,1623136	0,3374867	0,1958141	0,1264177	0,3637029	0,4742883	0,4836647	0,1011136	0,1928756	0,3383455	0,0755150	0,1166453	0,3273283	0,1127091	0,0025040	0,3701882	0,0009531	0,5559805	0,1496842	0,3303483	0,4639079	0,1542780	0,2695765	0,5255079	0,5411447	0,7142670	0,1969074	0,3589126	0,5993018	0,4631278	0,0012237	0,3251183	0,2367289	0,3501738	0,1000108	0,1834119	0,1882414	0,0771862	0,4209600	0,0341653	0,5639815
620	0,2057246	0,7958131	0,1100417	0,6622092	0,0239627	0,0700580	0,4637115	0,2077807	0,0432374	0,3232650	0,4252994	0,6387578	0,5703178	0,0014197	0,4493099	0,1749579	0,0404939	0,7812969	0,0066065	0,0771114	0,4812860	0,2197597	0,5792611	0,1283260	0,2559724	0,1269413	0,1196856	0,4175086	0,5432911	0,4818533	0,0956546	0,3649499	0,4522978	0,0930110	0,2044238	0,4089370	0,0521107	0,0009424	0,6121171	0,0016230	0,5915520	0,0737493	0,3874230	0,4938227	0,1093757	0,2286275	0,6096837	0,5348546	0,6112849	0,2674222	0,2731746	0,4560791	0,6270239	0,0005859	0,1905667	0,2859314	0,2272762	0,0650827	0,1524433	0,2400268	0,0667039	0,4027971	0,0338543	0,5033513
640	0,2519807	0,6792323	0,1281334	0,5922600	0,0128219	0,0246747	0,4786413	0,2203507	0,0644564	0,4651364	0,3555913	0,7088072	0,6085532	0,0016541	0,4813611	0,1598033	0,1051597	0,7411606	0,0033691	0,0686443	0,4105813	0,2924425	0,5960711	0,0948623	0,3076953	0,1912165	0,1548492	0,4550636	0,4662607	0,3968614	0,0779337	0,2302200	0,4308790	0,0679580	0,1666705	0,3152615	0,0168591	0,0095790	0,4998431	0,0021755	0,7125392	0,0460259	0,3393594	0,5127285	0,0951008	0,2371062	0,7069209	0,6347690	0,6191625	0,1748349	0,3153546	0,4330670	0,5383259	0,0048183	0,0981503	0,2267805	0,3061350	0,0865416	0,2269375	0,2288525	0,0454923	0,4509860	0,0185938	0,5681797
660	0,2577323	0,7782121	0,0824229	0,5007040	0,0141926	0,0281816	0,4719979	0,1475948	0,0343141	0,4415042	0,3801796	0,6266850	0,4929668	0,0000156	0,3904838	0,1902505	0,0921592	0,6997329	0,0195635	0,0808817	0,5362496	0,2096227	0,4764293	0,0525800	0,3375972	0,1550680	0,1237363	0,4229599	0,5166582	0,5226469	0,0616054	0,2749214	0,5390494	0,0580871	0,1369755	0,3874145	0,0054783	0,0055370	0,4242836	0,0073399	0,7888117	0,0486989	0,3980293	0,6468726	0,1340017	0,2551015	0,5964396	0,6048631	0,6659245	0,2364217	0,2564413	0,4052900	0,6320246	0,0042887	0,1082757	0,1824846	0,1435834	0,0588877	0,1596501	0,2631949	0,0459233	0,4835567	0,0445203	0,4838823
680	0,2249961	0,8476701	0,0971868	0,5488019	0,0057926	0,0496847	0,6682673	0,1367041	0,0342785	0,4456428	0,3543670	0,4910242	0,5818442	0,0005707	0,4476830	0,1378253	0,0895603	0,7270658	0,0098943	0,0729235	0,4513523	0,2317891	0,6827292	0,0356922	0,3050904	0,1706488	0,1643879	0,3906390	0,4848599	0,4486449	0,0596388	0,2316366	0,5233773	0,0751878	0,1130118	0,4583200	0,0032273	0,0045892	0,4417262	0,0052630	0,7730071	0,0124720	0,4972783	0,6822737	0,0831420	0,1597724	0,6760566	0,5131609	0,5586790	0,1566325	0,2385739	0,5906448	0,5331852	0,0046108	0,0404255	0,2593481	0,0720590	0,0985854	0,1586898	0,2176089	0,0523835	0,3326839	0,0366562	0,6323604
700	0,2421106	0,7583758	0,0821413	0,5260740	0,0088023	0,0633870	0,4623405	0,1447698	0,0792614	0,4148808	0,3088861	0,5774519	0,7325268	0,0000000	0,4587797	0,2267569	0,1221568	0,8563689	0,0051453	0,0856176	0,4500031	0,2157449	0,5640793	0,0201111	0,3830618	0,1431648	0,1289774	0,3962651	0,4857019	0,4287027	0,0950946	0,2821423	0,4620839	0,1097325	0,1320608	0,5035931	0,0082670	0,0004756	0,3962626	0,0008943	0,8129335	0,0428731	0,3937374	0,7006941	0,1117311	0,1608961	0,5381397	0,5085313	0,7105318	0,1432902	0,2550355	0,4672472	0,5571987	0,0024122	0,0368768	0,2251038	0,1357343	0,0699292	0,1488441	0,2867577	0,0528093	0,3216181	0,0284302	0,5098268
720	0,1643614	0,7831557	0,0780795	0,5975470	0,0205449	0,0292821	0,5247815	0,1905041	0,0442828	0,4863821	0,2335180	0,6075647	0,7047389	0,0000000	0,4262739	0,1930979	0,0855874	0,7688323	0,0023909	0,1196793	0,5132442	0,1877272	0,5549557	0,0277748	0,2948624	0,1885561	0,1950534	0,4431721	0,4400618	0,4509532	0,0722662	0,2130787	0,4374911	0,0864237	0,1256395	0,5033636	0,0011724	0,0066789	0,4564705	0,0038266	0,6431188	0,0283161	0,3734668	0,6414782	0,1439905	0,1797145	0,5541851	0,5829540	0,6500175	0,1799767	0,2546950	0,4852102	0,5469057	0,0049706	0,0311419	0,2443858	0,0906959	0,0552539	0,2178368	0,2672406	0,0620813	0,3026213	0,0383867	0,4498550
740	0,2509405	0,7054119	0,0603902	0,4693602	0,0153758	0,0326119	0,5889919	0,1967272	0,0333915	0,4553069	0,3801535	0,7366886	0,5495104	0,0000000	0,6199125	0,1671136	0,1003987	0,7329403	0,0022299	0,0513926	0,5049879	0,2004237	0,6396602	0,0331224	0,2846987	0,1179313	0,1137711	0,4277087	0,4256269	0,4648959	0,0747210	0,2846675	0,5474075	0,0716426	0,1639756	0,5182911	0,0012562	0,0054484	0,3371780	0,0040000	0,7497423	0,0410934	0,3685704	0,6650932	0,1016883	0,2504916	0,5123573	0,5580792	0,6495526	0,1643606	0,2579604	0,4219804	0,5900171	0,0029900	0,0266461	0,1960337	0,1157687	0,0668700	0,1543585	0,2374421	0,0886776	0,3573378	0,0484342	0,5659684
760	0,2488862	0,7860786	0,0947406	0,5503584	0,0162041	0,0230125	0,5600407	0,1581646	0,0458379	0,3598212	0,4149671	0,7753079	0,7933473	0,0000000	0,5489597	0,2029432	0,0882083	0,6661809	0,0055358	0,0436000	0,4287305	0,2123094	0,5932445	0,0172458	0,3254009	0,1324615	0,1634718	0,3279348	0,3431066	0,4243188	0,0681968	0,2503741	0,4499092	0,0335482	0,1163266	0,4441869	0,0051773	0,0005720	0,3241456	0,0036365	0,6986491	0,0179077	0,2992458	0,6355913	0,1172201	0,2431690	0,6462726	0,5233600	0,5756959	0,1983591	0,3288925	0,3879267	0,6231583	0,0125117	0,0465987	0,2183504	0,0735181	0,0718477	0,1334387	0,2331245	0,0567167	0,3947638	0,0397183	0,5610133
780	0,2074140	0,7775463	0,0804780	0,5961876	0,0245018	0,0348201	0,5128833	0,1766372	0,0284119	0,4502330	0,3921578	0,5666123	0,7082893	0,0001975	0,5238490	0,2056518	0,0751356	0,7087588	0,0044123	0,0626344	0,3630622	0,1538589	0,7083398	0,0249537	0,3731060	0,1472675	0,1430898	0,3494222	0,4057073	0,4898982	0,0909733	0,2148208	0,3949634	0,0613706	0,1485310	0,4060836	0,0050005	0,0053578	0,3980715	0,0094138	0,7624700	0,0235808	0,2991523	0,5629639	0,1351545	0,2165549	0,4424647	0,6916560	0,5635743	0,1591356	0,3487527	0,2906208	0,5887258	0,0015302	0,0202321	0,3382445	0,1134765	0,1067962	0,2067070	0,2371843	0,0618548	0,3594060	0,0414650	0,4512824
800	0,2615081	0,7982545	0,1256918	0,5319135	0,0308294	0,0297815	0,5428155	0,1647922	0,0332774	0,4857227	0,4543099	0,6448730	0,6698245	0,0023255	0,4451737	0,1925213	0,0813455	0,6543451	0,0047874	0,1337642	0,4352014	0,1993131	0,5960938	0,0166968	0,2929107	0,1440825	0,1979064	0,4123004	0,4745885	0,3778324	0,1193838	0,2840484	0,4443112	0,0530727	0,1547509	0,4065091	0,0085376	0,0005054	0,4306108	0,0129225	0,6268965	0,0095845	0,3563261	0,5977239	0,0894009	0,2649564	0,6012777	0,5984867	0,6395309	0,1504443	0,2929103	0,3848632	0,7187399	0,0028062	0,0179161	0,2014815	0,0619716	0,1097200	0,1640451	0,2713131	0,0552171	0,3656963	0,0429611	0,3818362
820	0,1690874	0,7366497	0,0756128	0,5260661	0,0153369	0,0408203	0,4548773	0,1837139	0,0416201	0,4457485	0,3553581	0,6211611	0,7089563	0,0003320	0,4141709	0,1584835	0,0733762	0,6914141	0,0098697	0,0538440	0,3521445	0,1993485	0,6431415	0,0203552	0,3021041	0,2423091	0,1652912	0,4166240	0,4157060	0,4858261	0,1358345	0,2409803	0,5085740	0,0702965	0,1292613	0,4049707	0,0212635	0,0023913	0,5118650	0,0103527	0,7565200	0,0259091	0,3897458	0,5913488	0,1492207	0,2031610	0,5365832	0,5802391	0,6961086	0,2474420	0,2945367	0,2981557	0,7550113	0,0198885	0,0139860	0,2158347	0,0883517	0,1359108	0,1302756	0,2421041	0,0553002	0,3826638	0,0355687	0,5616814
840	0,1876520	0,7377922	0,1103520	0,4709911	0,0690849	0,0228223	0,5782312	0,2110344	0,0248385	0,3717333	0,4014304	0,5860298	0,6730363	0,0012274	0,5473209	0,1391653	0,0811246	0,6663311	0,0085230	0,0620554	0,2760039	0,2393275	0,5764100	0,0041786	0,2907068	0,1487632	0,1285909	0,3668174	0,4246159	0,4387984	0,1699815	0,3114964	0,3735370	0,1056432	0,1301920	0,4880200	0,0132016	0,0068640	0,6352742	0,0013688	0,7508049	0,0257149	0,3817031	0,5301877	0,0974073	0,2526020	0,7489555	0,5767500	0,6272236	0,3412064	0,3504667	0,3330822	0,7002933	0,0079013	0,0195409	0,2735723	0,0987378	0,0590032	0,1206458	0,1803525	0,0771731	0,4539148	0,0244744	0,5273847
860	0,1879511	0,6289816	0,0863162	0,4299146	0,0099619	0,0419772	0,4434030	0,1523401	0,0295430	0,3217818	0,4463188	0,7743249	0,6302562	0,0010557	0,6196367	0,1878355	0,0724580	0,7857284	0,0318209	0,0712922	0,3073965	0,1839966	0,6264930	0,0051853	0,3006727	0,1716407	0,1396040	0,3926669	0,5625246	0,4580248	0,0825861	0,2305557	0,4424196	0,0585528	0,1259052	0,3879800	0,0113883	0,0034283	0,5680996	0,0018738	0,6497111	0,0322001	0,4275216	0,5973314	0,0664848	0,2486574	0,7203474	0,5528471	0,6667285	0,2005927	0,3106918	0,3649870	0,6715440	0,0057993	0,0086620	0,2220258	0,0902287	0,0554672	0,0833149	0,2560586	0,0542239	0,3969636	0,0242159	0,4346901
880	0,1712060	0,6566878	0,0861757	0,7088728	0,0216556	0,0375072	0,5224814	0,1967217	0,0531966	0,4270550	0,4894877	0,7279285	0,6702823	0,0001491	0,5703484	0,1596411	0,0808239	0,7376453	0,0117818	0,0698921	0,3789799	0,2790776	0,5903419	0,0235600	0,3727765	0,1308331	0,1549937	0,3151816	0,4164561	0,4434899	0,0968703	0,2177405	0,4289166	0,1089758	0,0515987	0,3484884	0,0057412	0,0039645	0,4376855	0,0048584	0,7490588	0,0191382	0,4091180	0,5796410	0,0879014	0,3020677	0,6885771	0,6730520	0,6628536	0,2316433	0,3213505	0,3266283	0,5733482	0,0050756	0,0237327	0,3340919	0,1483174	0,0614131	0,0865596	0,1800532	0,0513687	0,5039217	0,0200698	0,4924699
900	0,1832876	0,6535561	0,0758640	0,6158593	0,0196541	0,0413904	0,5866439	0,2041988	0,0266460	0,3451975	0,4951733	0,7280334	0,5956596	0,0005554	0,3665588	0,1706262	0,0807795	0,7951015	0,0073809	0,0508958	0,3871437	0,2291725	0,6408110	0,0135760	0,3106985	0,1506791	0,1417486	0,3536779	0,5515918	0,4130155	0,0702410	0,3364395	0,3689886	0,0425101	0,1025478	0,3476782	0,0072263	0,0081946	0,5104639	0,0018812	0,8570350	0,0143541	0,4234290	0,6592795	0,0834758	0,3121732	0,5671869	0,6020321	0,6477773	0,2876948	0,2810293	0,4069811	0,5506872	0,0045226	0,0162663	0,3451374	0,0771982	0,0474817	0,0934689	0,1544398	0,0371118	0,4136803	0,0399085	0,5028974
920	0,2143982	0,7471322	0,1054529	0,6444384	0,0208201	0,0424653	0,4465510	0,2199896	0,0135819	0,4585587	0,4714597	0,8560981	0,6620222	0,0001986	0,4475898	0,3189589	0,0380841	0,6334511	0,0258601	0,0536927	0,5453327	0,2466666	0,6042295	0,0175256	0,2864445	0,1868178	0,1768841	0,4323516	0,3835694	0,4703612	0,0874966	0,2254682	0,3922023	0,1497466	0,1761528	0,4279528	0,0352017	0,0112551	0,5036590	0,0092583	0,7539959	0,0245446	0,4098863	0,6848856	0,0960243	0,2154643	0,5806026	0,5001056	0,7357048	0,3315911	0,2550455	0,4757397	0,6252061	0,0033717	0,0325589	0,3307644	0,1119045	0,0265539	0,1041936	0,2099422	0,0382226	0,5256982	0,0371246	0,5066353
940	0,1858225	0,6585020	0,0876378	0,7034882	0,0178336	0,0383509	0,6156178	0,1808337	0,0239364	0,5337488	0,5006269	0,7130615	0,6697922	0,0004978	0,4831314	0,2464884	0,0699613	0,6680217	0,0311400	0,0711399	0,4302684	0,2570850	0,6662908	0,0357130	0,3871500	0,1491532	0,1636328	0,4967886	0,4642888	0,4004874	0,0560999	0,2657914	0,3696870	0,0773552	0,1238326	0,3356798	0,0129609	0,0091482	0,4756916	0,0029198	0,7286737	0,0197779	0,3221816	0,5547534	0,0995004	0,2183101	0,5186238	0,6871795	0,7492074	0,2937964	0,3610250	0,4193240	0,8545721	0,0044477	0,0286991	0,3484167	0,1036131	0,0327517	0,0824242	0,1772043	0,0701610	0,5474621	0,0146167	0,6137379
960	0,1959290	0,7568287	0,1227548	0,6993004	0,0204949	0,0284802	0,5729824	0,2386097	0,0363771	0,4262789	0,5177813	0,6260784	0,5578746	0,0003343	0,3590268	0,2003776	0,1194381	0,7479872	0,0131867	0,0893892	0,4689603	0,2013903	0,7028775	0,0144210	0,3901540	0,2147996	0,2080615	0,4120524	0,3744638	0,4053817	0,0787230	0,2986356	0,4343799	0,1087773	0,1234136	0,3197106	0,0066119	0,0092518	0,5175864	0,0018165	0,7313034	0,0153605	0,3636599	0,5770740	0,1118298	0,2471173	0,5490351	0,7376663	0,6217342	0,2336556	0,3613278	0,4514554	0,6646919	0,0099941	0,0212553	0,2745155	0,1099975	0,0566133	0,0824832	0,1344537	0,0755244	0,4348925	0,0161013	0,5452996
980	0,2341795	0,6396424	0,1085325	0,6766555	0,0105040	0,0828813	0,5533927	0,2678649	0,0085668	0,4872623	0,5190603	0,7146551	0,4526740	0,0019970	0,3765214	0,1384521	0,0750357	0,8520381	0,0190835	0,0960639	0,4706833	0,2569069	0,6566060	0,0512064	0,3904073	0,1689488	0,1411813	0,4179815	0,4130743	0,4167804	0,0958473	0,3187001	0,3257900	0,0879334	0,1393723	0,4238402	0,0162890	0,0046547	0,4232211	0,0120242	0,6754821	0,0168485	0,3348141	0,5126766	0,0859655	0,2109087	0,6545472	0,6726727	0,5164203	0,2882324	0,3815409	0,5082882	0,7577786	0,0096828	0,0100591	0,3419616	0,0667952	0,1221215	0,1031026	0,1510568	0,1070773	0,3867478	0,0323702	0,5668849
1000	0,2308739	0,8253787	0,0986083	0,6882338	0,0368040	0,0220101	0,5133499	0,1628654	0,0156451	0,4486268	0,3661294	0,6308954	0,5427996	0,0042385	0,4193546	0,3275497	0,1007711	0,8508868	0,0169985	0,0662865	0,5318260	0,2200985	0,5621290	0,0162451	0,3819062	0,1803586	0,1061712	0,4212038	0,4489242	0,4697914	0,0830390	0,2445050	0,4304171	0,1190626	0,1013243	0,5559679	0,0123522	0,0080710	0,4606689	0,0065148	0,8001868	0,0271640	0,3529095	0,6289736	0,0859331	0,2159123	0,5396640	0,5814288	0,6132445	0,2947083	0,3089020	0,4687102	0,6989706	0,0006454	0,0023837	0,3433051	0,1088262	0,0262445	0,1249757	0,1607178	0,0796545	0,3966973	0,0174061	0,5327576
1020	0,2209962	0,7689548	0,0959265	0,7216996	0,0103957	0,0656789	0,5396164	0,1877913	0,0104345	0,4476220	0,3292935	0,5917475	0,4501147	0,0028336	0,3520790	0,2383953	0,0951766	0,6860989	0,0199273	0,0742917	0,4116173	0,1621947	0,6979465	0,0076194	0,3513354	0,2002871	0,1460685	0,3970395	0,4409469	0,5142724	0,0450678	0,2944754	0,4098374	0,1144989	0,1032586	0,4493238	0,0096631	0,0060663	0,5573785	0,0063797	0,6734502	0,0399311	0,3544575	0,5108919	0,1738277	0,1799214	0,7671874	0,6455004	0,6171866	0,2918696	0,3153648	0,4540352	0,6274738	0,0000000	0,0051099	0,2913502	0,1169779	0,0515235	0,0692934	0,1882373	0,0799627	0,4193740	0,0440560	0,5866642
1040	0,2857860	0,8096896	0,0888511	0,5878541	0,0110193	0,0308543	0,5940577	0,1960107	0,0128007	0,4715400	0,2981378	0,5734977	0,4102737	0,0016201	0,4564633	0,1773170	0,0851688	0,7937451	0,0190943	0,0931306	0,5399641	0,2129176	0,5960085	0,0148182	0,3215818	0,1513460	0,1216314	0,3643061	0,3766250	0,5359865	0,0747708	0,2383331	0,5767397	0,1025638	0,0769264	0,3960838	0,0080449	0,0145353	0,5001583	0,0104103	0,6234663	0,0132060	0,3380997	0,5700695	0,0849395	0,1957528	0,5064807	0,5915224	0,7785908	0,3137190	0,4000335	0,5162277	0,6413533	0,0005576	0,0027612	0,2779876	0,0970693	0,0260664	0,0908463	0,2059684	0,1193069	0,3910853	0,0355002	0,5249815
1060	0,2926619	0,6662344	0,0588190	0,5435002	0,0227183	0,0381349	0,4799208	0,2112419	0,0253594	0,5026665	0,3652564	0,6146472	0,4561171	0,0011129	0,4147882	0,2014936	0,0759108	0,7130469	0,0164767	0,1030485	0,4793152	0,1795349	0,6765888	0,0095067	0,3081692	0,1759722	0,1067306	0,3914589	0,4276017	0,4162187	0,0791416	0,2976802	0,4681335	0,0839572	0,0967079	0,4610815	0,0021371	0,0057158	0,4642097	0,0121399	0,7105250	0,0105623	0,3777792	0,6655635	0,0954570	0,1567314	0,5575128	0,6712100	0,7664294	0,3076062	0,2914883	0,4790037	0,6329974	0,0000584	0,0055490	0,2543158	0,1083469	0,0514966	0,0894131	0,2078470	0,0801226	0,4642029	0,0272027	0,5198965
1080	0,2089219	0,7821468	0,0765120	0,6479296	0,0270101	0,0242317	0,4602863	0,2126133	0,0205482	0,4923023	0,3896992	0,6353574	0,4210369	0,0005259	0,3979615	0,2020158	0,0958382	0,7135074	0,0036817	0,0599519	0,5195297	0,1349556	0,5690759	0,0109068	0,3874361	0,1337655	0,0755181	0,4008444	0,4251954	0,5342020	0,1071419	0,2823164	0,4618142	0,0700470	0,0810523	0,4007426	0,0005186	0,0101719	0,4965792	0,0049431	0,6838790	0,0225327	0,2631110	0,7245627	0,0956283	0,1447260	0,5022762	0,5340501	0,7135671	0,3382841	0,3765751	0,4936967	0,6098383	0,0023034	0,0085547	0,2705166	0,1213968	0,0794626	0,1360708	0,2216311	0,0307942	0,3356833	0,0339664	0,5467844
1100	0,2051486	0,7272378	0,0893456	0,6244416	0,0131904	0,0333954	0,4809525	0,2172034	0,0225538	0,4312431	0,3452607	0,5713914	0,6834323	0,0002149	0,4207698	0,2953014	0,1339854	0,6530142	0,0071549	0,0586840	0,5037448	0,1103590	0,6943394	0,0059899	0,3788663	0,1571230	0,0755192	0,4465114	0,4106466	0,4570363	0,0947393	0,2495653	0,4409740	0,0797034	0,0982910	0,4381918	0,0000595	0,0096520	0,5898848	0,0037072	0,6556615	0,0180728	0,2622186	0,6174221	0,1056382	0,1080850	0,4639831	0,6725973	0,6880735	0,3014457	0,4118098	0,5182108	0,6079554	0,0019502	0,0056994	0,2159507	0,1367961	0,1226811	0,1049136	0,2825125	0,0214747	0,3702080	0,0217560	0,4863206

