"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
260	0,0031601	0,8527564	0,0171953	0,3463371	0,9924807	0,0212342	0,4183646	0,4015612	0,3464356	0,6513928	0,3425702	0,6104121	0,7534438	0,2773089	0,1997156	0,7683813	0,6776465	0,0480561	0,0868218	0,4700695	0,1647285	0,4065576	0,0331791	0,6411149	0,0021650	0,3192622	0,4133959	0,2590198	0,4117290	0,0152353	0,0034483	0,6297251	0,0225509	0,1679256	0,8210210	0,1000027	0,5636314	0,9999919	0,2838740	0,2186287	0,0450626	0,0512305	0,5490247	0,0620684	0,9338104	0,0132564	0,9309633	0,5424370	0,9999981	0,3509972	0,4274798	0,0217126	0,9765232	0,4405055	0,0166512	0,6146220	0,8790826	0,6426552	0,5076594	0,0032434	0,0463514	0,3095728	0,5193440	0,0454311
280	0,0031601	0,8536482	0,0171953	0,3505988	0,9952660	0,0212342	0,4184024	0,4015612	0,3464356	0,6513928	0,3425702	0,6104121	0,7534439	0,2779407	0,1991657	0,7692999	0,6775270	0,0480563	0,0868247	0,4700695	0,1660174	0,4155263	0,0355164	0,6472984	0,0022896	0,3162173	0,4107945	0,2580966	0,4123592	0,0142630	0,0034483	0,6326472	0,0225509	0,1679256	0,8210211	0,1000027	0,5778311	0,9999937	0,2838746	0,2190399	0,0450626	0,0512305	0,5490247	0,0622501	0,9423468	0,0132565	0,9428360	0,5424370	0,9999982	0,3541418	0,4274799	0,0217126	0,9759095	0,4405055	0,0142799	0,6155186	0,8781988	0,6488159	0,5076647	0,0032434	0,0463514	0,3118574	0,5234859	0,0454311
300	0,0031601	0,8541700	0,0171953	0,3537503	0,9970173	0,0212342	0,4184196	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534439	0,2782752	0,1988590	0,7698461	0,6773104	0,0480565	0,0868271	0,4700695	0,1669262	0,4221794	0,0372907	0,6512922	0,0023770	0,3140151	0,4087384	0,2572821	0,4127448	0,0135215	0,0034483	0,6345223	0,0225509	0,1679256	0,8210212	0,1000027	0,5883311	0,9999952	0,2838750	0,2192890	0,0450626	0,0512305	0,5490247	0,0623711	0,9482813	0,0132565	0,9516662	0,5424370	0,9999982	0,3563876	0,4274800	0,0217126	0,9754705	0,4405056	0,0126720	0,6160461	0,8776737	0,6531182	0,5076686	0,0032434	0,0463514	0,3135072	0,5264151	0,0454311
320	0,0031601	0,8544747	0,0171953	0,3560697	0,9981135	0,0212342	0,4184272	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2784499	0,1986898	0,7701567	0,6770779	0,0480567	0,0868291	0,4700695	0,1675643	0,4270399	0,0386011	0,6538324	0,0024364	0,3124418	0,4071339	0,2566143	0,4129773	0,0129599	0,0034483	0,6357142	0,0225509	0,1679256	0,8210213	0,1000027	0,5960094	0,9999962	0,2838753	0,2194393	0,0450626	0,0512305	0,5490248	0,0624516	0,9523808	0,0132565	0,9582029	0,5424371	0,9999982	0,3579839	0,4274801	0,0217126	0,9751605	0,4405056	0,0115856	0,6163549	0,8773663	0,6560811	0,5076715	0,0032434	0,0463514	0,3146947	0,5284725	0,0454311
340	0,0031601	0,8546522	0,0171953	0,3577698	0,9987969	0,0212342	0,4184304	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2785415	0,1985974	0,7703219	0,6768676	0,0480568	0,0868308	0,4700695	0,1680106	0,4305447	0,0395471	0,6554279	0,0024759	0,3113309	0,4058964	0,2560940	0,4131151	0,0125370	0,0034483	0,6364653	0,0225509	0,1679256	0,8210213	0,1000027	0,6015709	0,9999971	0,2838755	0,2195295	0,0450626	0,0512305	0,5490248	0,0625051	0,9551973	0,0132565	0,9630221	0,5424371	0,9999983	0,3591137	0,4274801	0,0217126	0,9749440	0,4405056	0,0108534	0,6165350	0,8771886	0,6580974	0,5076737	0,0032434	0,0463514	0,3155471	0,5299093	0,0454311
360	0,0031601	0,8547555	0,0171953	0,3590114	0,9992215	0,0212342	0,4184317	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2785904	0,1985475	0,7704002	0,6766937	0,0480569	0,0868321	0,4700695	0,1683217	0,4330435	0,0402171	0,6564201	0,0025016	0,3105551	0,4049528	0,2557039	0,4131952	0,0122204	0,0034483	0,6369353	0,0225509	0,1679256	0,8210213	0,1000027	0,6055656	0,9999977	0,2838756	0,2195835	0,0450626	0,0512305	0,5490248	0,0625407	0,9571231	0,0132565	0,9665625	0,5424371	0,9999983	0,3599104	0,4274802	0,0217126	0,9747942	0,4405056	0,0103612	0,6166396	0,8770869	0,6594553	0,5076753	0,0032434	0,0463514	0,3161575	0,5309077	0,0454311
380	0,0031601	0,8548156	0,0171953	0,3599152	0,9994845	0,0212342	0,4184321	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2786170	0,1985209	0,7704289	0,6765582	0,0480570	0,0868333	0,4700695	0,1685380	0,4348077	0,0406841	0,6570325	0,0025181	0,3100194	0,4042413	0,2554206	0,4132407	0,0119843	0,0034483	0,6372273	0,0225509	0,1679256	0,8210214	0,1000027	0,6084138	0,9999981	0,2838757	0,2196158	0,0450626	0,0512305	0,5490248	0,0625643	0,9584344	0,0132565	0,9691552	0,5424371	0,9999983	0,3604704	0,4274802	0,0217126	0,9746913	0,4405056	0,0100310	0,6167002	0,8770294	0,6603616	0,5076765	0,0032434	0,0463514	0,3165937	0,5315986	0,0454311
400	0,0031601	0,8548504	0,0171953	0,3605712	0,9996470	0,0212342	0,4184323	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2786318	0,1985069	0,7704311	0,6764569	0,0480571	0,0868342	0,4700695	0,1686879	0,4360425	0,0410052	0,6574083	0,0025285	0,3096535	0,4037103	0,2552206	0,4132659	0,0118090	0,0034483	0,6374077	0,0225509	0,1679256	0,8210214	0,1000027	0,6104313	0,9999985	0,2838757	0,2196349	0,0450626	0,0512305	0,5490248	0,0625800	0,9593240	0,0132565	0,9710485	0,5424371	0,9999983	0,3608629	0,4274802	0,0217126	0,9746212	0,4405056	0,0098098	0,6167351	0,8769970	0,6609618	0,5076773	0,0032434	0,0463514	0,3169050	0,5320750	0,0454311
420	0,0031601	0,8548707	0,0171953	0,3610462	0,9997472	0,0212342	0,4184323	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2786400	0,1984996	0,7704207	0,6763837	0,0480571	0,0868350	0,4700695	0,1687917	0,4369004	0,0412233	0,6576380	0,0025349	0,3094064	0,4033183	0,2550831	0,4132795	0,0116794	0,0034483	0,6375186	0,0225509	0,1679256	0,8210214	0,1000027	0,6118521	0,9999987	0,2838758	0,2196463	0,0450626	0,0512305	0,5490248	0,0625905	0,9599256	0,0132565	0,9724276	0,5424371	0,9999983	0,3611373	0,4274802	0,0217126	0,9745736	0,4405056	0,0096618	0,6167552	0,8769790	0,6613565	0,5076780	0,0032434	0,0463514	0,3171268	0,5324026	0,0454311
440	0,0031601	0,8548824	0,0171953	0,3613893	0,9998089	0,0212342	0,4184323	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2786444	0,1984959	0,7704057	0,6763325	0,0480572	0,0868356	0,4700695	0,1688634	0,4374924	0,0413700	0,6577777	0,0025389	0,3092416	0,4030317	0,2549910	0,4132866	0,0115838	0,0034483	0,6375864	0,0225509	0,1679256	0,8210214	0,1000027	0,6128473	0,9999989	0,2838758	0,2196530	0,0450626	0,0512305	0,5490248	0,0625974	0,9603312	0,0132565	0,9734299	0,5424371	0,9999983	0,3613286	0,4274802	0,0217126	0,9745415	0,4405056	0,0095629	0,6167668	0,8769690	0,6616146	0,5076784	0,0032434	0,0463514	0,3172846	0,5326272	0,0454311
460	0,0031601	0,8548892	0,0171953	0,3616366	0,9998467	0,0212342	0,4184322	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2786467	0,1984941	0,7703903	0,6762976	0,0480572	0,0868362	0,4700695	0,1689128	0,4378984	0,0414678	0,6578624	0,0025413	0,3091329	0,4028244	0,2549310	0,4132902	0,0115136	0,0034483	0,6376277	0,0225509	0,1679256	0,8210214	0,1000027	0,6135412	0,9999991	0,2838758	0,2196570	0,0450626	0,0512305	0,5490248	0,0626020	0,9606040	0,0132565	0,9741568	0,5424371	0,9999983	0,3614617	0,4274803	0,0217126	0,9745200	0,4405056	0,0094969	0,6167734	0,8769635	0,6617824	0,5076788	0,0032434	0,0463514	0,3173969	0,5327808	0,0454311
480	0,0031601	0,8548931	0,0171953	0,3618145	0,9998699	0,0212342	0,4184322	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2786479	0,1984932	0,7703765	0,6762745	0,0480572	0,0868366	0,4700695	0,1689468	0,4381755	0,0415324	0,6579136	0,0025428	0,3090623	0,4026759	0,2548930	0,4132919	0,0114621	0,0034483	0,6376527	0,0225509	0,1679256	0,8210214	0,1000027	0,6140229	0,9999992	0,2838758	0,2196593	0,0450626	0,0512305	0,5490248	0,0626051	0,9607870	0,0132565	0,9746830	0,5424371	0,9999983	0,3615542	0,4274803	0,0217126	0,9745056	0,4405056	0,0094529	0,6167772	0,8769605	0,6618911	0,5076791	0,0032434	0,0463514	0,3174766	0,5328857	0,0454311
500	0,0031601	0,8548954	0,0171953	0,3619422	0,9998841	0,0212342	0,4184322	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2786484	0,1984928	0,7703651	0,6762596	0,0480573	0,0868370	0,4700695	0,1689701	0,4383637	0,0415749	0,6579443	0,0025436	0,3090170	0,4025705	0,2548699	0,4132928	0,0114245	0,0034483	0,6376678	0,0225509	0,1679256	0,8210214	0,1000027	0,6143560	0,9999993	0,2838758	0,2196607	0,0450626	0,0512305	0,5490248	0,0626071	0,9609095	0,0132565	0,9750633	0,5424371	0,9999983	0,3616182	0,4274803	0,0217126	0,9744960	0,4405056	0,0094236	0,6167794	0,8769588	0,6619612	0,5076792	0,0032434	0,0463514	0,3175332	0,5329573	0,0454311
520	0,0031601	0,8548967	0,0171953	0,3620338	0,9998928	0,0212342	0,4184322	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2786486	0,1984926	0,7703562	0,6762503	0,0480573	0,0868373	0,4700695	0,1689862	0,4384909	0,0416027	0,6579627	0,0025441	0,3089885	0,4024965	0,2548564	0,4132932	0,0113970	0,0034483	0,6376770	0,0225509	0,1679256	0,8210214	0,1000027	0,6145855	0,9999993	0,2838758	0,2196615	0,0450626	0,0512305	0,5490248	0,0626084	0,9609914	0,0132565	0,9753377	0,5424371	0,9999983	0,3616626	0,4274803	0,0217126	0,9744896	0,4405056	0,0094041	0,6167806	0,8769579	0,6620063	0,5076794	0,0032434	0,0463514	0,3175733	0,5330060	0,0454311
540	0,0031601	0,8548975	0,0171953	0,3620994	0,9998981	0,0212342	0,4184322	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2786487	0,1984925	0,7703494	0,6762448	0,0480573	0,0868375	0,4700695	0,1689972	0,4385766	0,0416207	0,6579737	0,0025445	0,3089708	0,4024450	0,2548490	0,4132935	0,0113770	0,0034483	0,6376824	0,0225509	0,1679256	0,8210214	0,1000027	0,6147431	0,9999994	0,2838758	0,2196620	0,0450626	0,0512305	0,5490248	0,0626093	0,9610460	0,0132565	0,9755355	0,5424371	0,9999983	0,3616932	0,4274803	0,0217126	0,9744853	0,4405056	0,0093911	0,6167813	0,8769575	0,6620352	0,5076795	0,0032434	0,0463514	0,3176018	0,5330391	0,0454311
560	0,0031601	0,8548979	0,0171953	0,3621463	0,9999013	0,0212342	0,4184322	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2786487	0,1984925	0,7703445	0,6762416	0,0480573	0,0868378	0,4700695	0,1690047	0,4386341	0,0416324	0,6579801	0,0025446	0,3089601	0,4024096	0,2548453	0,4132938	0,0113624	0,0034483	0,6376857	0,0225509	0,1679256	0,8210214	0,1000027	0,6148509	0,9999994	0,2838758	0,2196623	0,0450626	0,0512305	0,5490248	0,0626099	0,9610824	0,0132565	0,9756777	0,5424371	0,9999983	0,3617144	0,4274803	0,0217126	0,9744825	0,4405056	0,0093824	0,6167817	0,8769572	0,6620536	0,5076796	0,0032434	0,0463514	0,3176220	0,5330616	0,0454311
580	0,0031601	0,7493090	0,0171953	0,3430360	0,9503258	0,0212342	0,3660697	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2791189	0,2892877	0,7256260	0,6346320	0,0480573	0,0868379	0,4700695	0,1590999	0,4374302	0,0407946	0,6556105	0,0024242	0,3092838	0,4025216	0,2551512	0,3794266	0,0113733	0,0034483	0,5781104	0,0225509	0,1679256	0,8210214	0,1000027	0,6146865	0,9999994	0,2838758	0,1959008	0,0450626	0,0512305	0,5490248	0,0572491	0,9501358	0,0132565	0,9259647	0,5424371	0,9999983	0,3397365	0,4274803	0,0217126	0,9746716	0,4405056	0,0465876	0,5414504	0,8788644	0,6199410	0,5076796	0,0032434	0,0463514	0,3016565	0,5118849	0,0454311
600	0,0031601	0,5706278	0,0171953	0,3018093	0,8581380	0,0212342	0,2807770	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2674463	0,4486565	0,6394407	0,5561300	0,0480573	0,0868381	0,4700695	0,1384394	0,4261428	0,0361134	0,6226501	0,0019106	0,3125397	0,4039068	0,2573809	0,3151872	0,0116087	0,0034483	0,4710988	0,0225509	0,1679256	0,8210214	0,1000027	0,6122536	0,9999991	0,2838758	0,1529066	0,0450626	0,0512305	0,5490248	0,0475126	0,9266231	0,0132565	0,8182284	0,5424371	0,9999980	0,2937622	0,4274803	0,0217126	0,9761763	0,4405056	0,1195470	0,4086128	0,8925536	0,5343894	0,5076797	0,0032434	0,0463514	0,2685549	0,4681375	0,0454311
620	0,0031601	0,4122943	0,0171953	0,2541341	0,7676047	0,0212342	0,2125622	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2422682	0,5874626	0,5525138	0,4791861	0,0480573	0,0868382	0,4700695	0,1154042	0,3995072	0,0291073	0,5344481	0,0013240	0,3214372	0,4078791	0,2599390	0,2512310	0,0124143	0,0034483	0,3640543	0,0225509	0,1679256	0,8210214	0,1000027	0,6049760	0,9999974	0,2838758	0,1119854	0,0450626	0,0512305	0,5490248	0,0381280	0,8964163	0,0132565	0,6930237	0,5424371	0,9999976	0,2423540	0,4274803	0,0217126	0,9792378	0,4405056	0,1956166	0,2857670	0,9168327	0,4396283	0,5076797	0,0032434	0,0463514	0,2318513	0,4162884	0,0454311
640	0,0031601	0,2950076	0,0171953	0,2080496	0,6933406	0,0212342	0,1746008	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,2143524	0,6788868	0,4817542	0,4177711	0,0480573	0,0868383	0,4700695	0,0939524	0,3621621	0,0220935	0,4293099	0,0008633	0,3361370	0,4147107	0,2577922	0,1992708	0,0141250	0,0034483	0,2709502	0,0225509	0,1679256	0,8210214	0,1000027	0,5917115	0,9999929	0,2838758	0,0795113	0,0450626	0,0512305	0,5490248	0,0305167	0,8583331	0,0132565	0,5713852	0,5424371	0,9999971	0,1943239	0,4274803	0,0217126	0,9830130	0,4405056	0,2619380	0,1910834	0,9418705	0,3532558	0,5076797	0,0032434	0,0463514	0,1977927	0,3631106	0,0454311
660	0,0031601	0,2151502	0,0171953	0,1672040	0,6373979	0,0212342	0,1627432	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1920750	0,7269203	0,4317790	0,3742024	0,0480573	0,0868384	0,4700695	0,0756499	0,3215155	0,0161545	0,3377924	0,0005504	0,3546415	0,4236501	0,2483729	0,1622926	0,0169451	0,0034483	0,1958577	0,0225509	0,1679256	0,8210214	0,1000027	0,5729766	0,9999854	0,2838758	0,0559016	0,0450626	0,0512305	0,5490248	0,0248106	0,8080623	0,0132565	0,4630219	0,5424371	0,9999966	0,1531853	0,4274803	0,0217126	0,9867038	0,4405056	0,3150228	0,1242344	0,9617379	0,2825985	0,5076797	0,0032434	0,0463514	0,1687697	0,3129691	0,0454311
680	0,0031601	0,1633414	0,0171953	0,1328131	0,5972433	0,0212342	0,1642127	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1784657	0,7460796	0,4005694	0,3458965	0,0480573	0,0868384	0,4700695	0,0608275	0,2832526	0,0115513	0,2671885	0,0003523	0,3741981	0,4334683	0,2333218	0,1391395	0,0208285	0,0034483	0,1388449	0,0225509	0,1679256	0,8210214	0,1000027	0,5504194	0,9999763	0,2838758	0,0396016	0,0450626	0,0512305	0,5490248	0,0207136	0,7428775	0,0132565	0,3713090	0,5424371	0,9999962	0,1197158	0,4274803	0,0217126	0,9898852	0,4405056	0,3554470	0,0794189	0,9753515	0,2287357	0,5076798	0,0032434	0,0463514	0,1452372	0,2686409	0,0454311
700	0,0031601	0,1307477	0,0171953	0,1048236	0,5692596	0,0212342	0,1682598	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1724916	0,7500697	0,3833572	0,3288454	0,0480573	0,0868385	0,4700695	0,0492312	0,2504631	0,0081718	0,2168385	0,0002318	0,3924872	0,4430072	0,2160646	0,1267425	0,0254527	0,0034483	0,0977124	0,0225509	0,1679256	0,8210214	0,1000027	0,5261058	0,9999667	0,2838758	0,0287264	0,0450626	0,0512305	0,5490248	0,0178475	0,6651549	0,0132565	0,2962745	0,5424371	0,9999959	0,0933970	0,4274803	0,0217126	0,9924236	0,4405056	0,3852488	0,0503844	0,9838303	0,1897115	0,5076798	0,0032434	0,0463514	0,1267633	0,2314306	0,0454311
720	0,0031601	0,1106671	0,0171953	0,0825870	0,5501149	0,0212342	0,1706352	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1712945	0,7480286	0,3752160	0,3192738	0,0480573	0,0868385	0,4700695	0,0403778	0,2241665	0,0057802	0,1836504	0,0001602	0,4081200	0,4514713	0,1995515	0,1215491	0,0303377	0,0034483	0,0692470	0,0225509	0,1679256	0,8210214	0,1000027	0,5019442	0,9999578	0,2838758	0,0216443	0,0450626	0,0512305	0,5490248	0,0158756	0,5815980	0,0132565	0,2363455	0,5424371	0,9999957	0,0731959	0,4274803	0,0217126	0,9943480	0,4405056	0,4067294	0,0320250	0,9887635	0,1625274	0,5076798	0,0032434	0,0463514	0,1125831	0,2014633	0,0454311
740	0,0031601	0,0984780	0,0171953	0,0652367	0,5371670	0,0212342	0,1712311	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1721431	0,7447475	0,3722594	0,3142601	0,0480573	0,0868386	0,4700695	0,0337397	0,2040915	0,0041324	0,1635035	0,0001182	0,4205919	0,4584711	0,1854768	0,1204695	0,0350214	0,0034483	0,0501866	0,0225509	0,1679256	0,8210214	0,1000027	0,4793714	0,9999501	0,2838758	0,0171153	0,0450626	0,0512305	0,5490248	0,0145337	0,4997534	0,0132565	0,1893335	0,5424371	0,9999955	0,0579685	0,4274803	0,0217126	0,9957583	0,4405056	0,4219596	0,0206239	0,9915112	0,1441777	0,5076798	0,0032434	0,0463514	0,1018759	0,1781090	0,0454311
760	0,0031601	0,0911592	0,0171953	0,0518869	0,5284708	0,0212342	0,1710325	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1733438	0,7421252	0,3718759	0,3118083	0,0480573	0,0868386	0,4700695	0,0288309	0,1893290	0,0030196	0,1522292	0,0000939	0,4300094	0,4639370	0,1744144	0,1212967	0,0391787	0,0034483	0,0377484	0,0225509	0,1679256	0,8210214	0,1000027	0,4592732	0,9999438	0,2838758	0,0142594	0,0450626	0,0512305	0,5490248	0,0136273	0,4253327	0,0132565	0,1529641	0,5424371	0,9999955	0,0466503	0,4274803	0,0217126	0,9967694	0,4405056	0,4326247	0,0136425	0,9930156	0,1320991	0,5076798	0,0032434	0,0463514	0,0938907	0,1603753	0,0454311
780	0,0031601	0,0868003	0,0171953	0,0417291	0,5226536	0,0212342	0,1707401	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1742085	0,7405467	0,3725204	0,3106824	0,0480573	0,0868386	0,4700695	0,0252402	0,1787752	0,0022797	0,1463642	0,0000799	0,4368051	0,4680013	0,1662285	0,1227035	0,0426518	0,0034483	0,0297929	0,0225509	0,1679256	0,8210214	0,1000027	0,4420485	0,9999388	0,2838758	0,0124786	0,0450626	0,0512305	0,5490248	0,0130182	0,3614286	0,0132565	0,1251386	0,5424371	0,9999954	0,0383314	0,4274803	0,0217126	0,9974839	0,4405056	0,4400218	0,0094147	0,9938439	0,1243004	0,5076798	0,0032434	0,0463514	0,0879922	0,1471843	0,0454311
800	0,0031601	0,0842204	0,0171953	0,0340703	0,5187707	0,0212342	0,1705875	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746455	0,7397994	0,3733920	0,3101828	0,0480573	0,0868387	0,4700695	0,0226369	0,1713843	0,0017935	0,1434671	0,0000719	0,4415251	0,4708950	0,1604461	0,1240291	0,0454193	0,0034483	0,0247838	0,0225509	0,1679256	0,8210214	0,1000027	0,4277342	0,9999349	0,2838758	0,0113783	0,0450626	0,0512305	0,5490248	0,0126104	0,3089171	0,0132565	0,1040415	0,5424371	0,9999954	0,0322728	0,4274803	0,0217126	0,9979834	0,4405056	0,4451132	0,0068776	0,9943065	0,1193328	0,5076798	0,0032434	0,0463514	0,0836681	0,1375326	0,0454311
820	0,0031601	0,0827007	0,0171953	0,0283391	0,5161815	0,0212342	0,1705568	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1747887	0,7395515	0,3741457	0,3099486	0,0480573	0,0868387	0,4700695	0,0207635	0,1662825	0,0014768	0,1420488	0,0000673	0,4446989	0,4728744	0,1565070	0,1250311	0,0475457	0,0034483	0,0216685	0,0225509	0,1679256	0,8210214	0,1000027	0,4161346	0,9999319	0,2838758	0,0107036	0,0450626	0,0512305	0,5490248	0,0123380	0,2672197	0,0132565	0,0881656	0,5424371	0,9999953	0,0278940	0,4274803	0,0217126	0,9983296	0,4405056	0,4485965	0,0053665	0,9945673	0,1161937	0,5076798	0,0032434	0,0463514	0,0805172	0,1305637	0,0454311
840	0,0031601	0,0818089	0,0171953	0,0240777	0,5144555	0,0212342	0,1705748	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1747904	0,7395392	0,3746825	0,3098133	0,0480573	0,0868387	0,4700695	0,0194237	0,1627940	0,0012718	0,1413145	0,0000647	0,4467759	0,4741776	0,1538971	0,1256866	0,0491352	0,0034483	0,0197500	0,0225509	0,1679256	0,8210214	0,1000027	0,4069290	0,9999296	0,2838758	0,0102925	0,0450626	0,0512305	0,5490248	0,0121563	0,2349953	0,0132565	0,0762941	0,5424371	0,9999953	0,0247494	0,4274803	0,0217126	0,9985675	0,4405056	0,4509679	0,0044722	0,9947135	0,1142160	0,5076798	0,0032434	0,0463514	0,0782325	0,1255861	0,0454311
860	0,0031601	0,0812870	0,0171953	0,0209265	0,5133049	0,0212342	0,1705953	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1747500	0,7396048	0,3750158	0,3097110	0,0480573	0,0868387	0,4700695	0,0184709	0,1604223	0,0011397	0,1408897	0,0000632	0,4481056	0,4750036	0,1522020	0,1260636	0,0503000	0,0034483	0,0185778	0,0225509	0,1679256	0,8210214	0,1000027	0,3997502	0,9999279	0,2838758	0,0100434	0,0450626	0,0512305	0,5490248	0,0120353	0,2106304	0,0132565	0,0674649	0,5424371	0,9999953	0,0225036	0,4274803	0,0217126	0,9987298	0,4405056	0,4525756	0,0039457	0,9947944	0,1129692	0,5076798	0,0032434	0,0463514	0,0765826	0,1220620	0,0454311
880	0,0031601	0,0809824	0,0171953	0,0186072	0,5125377	0,0212342	0,1706049	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1747128	0,7396739	0,3751976	0,3096217	0,0480573	0,0868387	0,4700695	0,0177965	0,1588154	0,0010549	0,1406168	0,0000623	0,4489432	0,4755070	0,1511146	0,1262497	0,0511423	0,0034483	0,0178662	0,0225509	0,1679256	0,8210214	0,1000027	0,3942343	0,9999267	0,2838758	0,0098932	0,0450626	0,0512305	0,5490248	0,0119548	0,1925352	0,0132565	0,0609288	0,5424371	0,9999953	0,0209075	0,4274803	0,0217126	0,9988399	0,4405056	0,4536621	0,0036371	0,9948383	0,1121807	0,5076798	0,0032434	0,0463514	0,0753951	0,1195853	0,0454311
900	0,0031601	0,0808048	0,0171953	0,0169073	0,5120259	0,0212342	0,1706063	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746905	0,7397220	0,3752818	0,3095429	0,0480573	0,0868387	0,4700695	0,0173211	0,1577290	0,0010006	0,1404326	0,0000618	0,4494656	0,4758008	0,1504202	0,1263210	0,0517469	0,0034483	0,0174365	0,0225509	0,1679256	0,8210214	0,1000027	0,3900496	0,9999257	0,2838758	0,0098030	0,0450626	0,0512305	0,5490248	0,0119013	0,1792953	0,0132565	0,0561101	0,5424371	0,9999953	0,0197777	0,4274803	0,0217126	0,9989141	0,4405056	0,4543942	0,0034570	0,9948619	0,1116801	0,5076798	0,0032434	0,0463514	0,0745427	0,1178552	0,0454311
920	0,0031601	0,0807015	0,0171953	0,0156658	0,5116845	0,0212342	0,1706048	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746807	0,7397482	0,3753107	0,3094765	0,0480573	0,0868387	0,4700695	0,0169873	0,1569959	0,0009659	0,1403090	0,0000615	0,4497904	0,4759635	0,1499758	0,1263319	0,0521796	0,0034483	0,0171781	0,0225509	0,1679256	0,8210214	0,1000027	0,3869092	0,9999250	0,2838758	0,0097490	0,0450626	0,0512305	0,5490248	0,0118657	0,1697289	0,0132565	0,0525700	0,5424371	0,9999953	0,0189810	0,4274803	0,0217126	0,9989639	0,4405056	0,4548864	0,0033523	0,9948746	0,1113613	0,5076798	0,0032434	0,0463514	0,0739323	0,1166529	0,0454311
940	0,0031601	0,0806415	0,0171953	0,0147621	0,5114565	0,0212342	0,1706033	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746780	0,7397591	0,3753125	0,3094236	0,0480573	0,0868387	0,4700695	0,0167536	0,1565022	0,0009437	0,1402289	0,0000613	0,4499931	0,4760476	0,1496889	0,1263166	0,0524895	0,0034483	0,0170233	0,0225509	0,1679256	0,8210214	0,1000027	0,3845749	0,9999244	0,2838758	0,0097168	0,0450626	0,0512305	0,5490248	0,0118421	0,1628903	0,0132565	0,0499776	0,5424371	0,9999953	0,0184210	0,4274803	0,0217126	0,9989972	0,4405056	0,4552166	0,0032915	0,9948815	0,1111578	0,5076798	0,0032434	0,0463514	0,0734960	0,1158209	0,0454311
