"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
740	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9945094	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8312842	0,8059239	0,4276565	0,4109475	0,8185707	0,4225531	0,3163003	0,6160667	0,9622123	0,6573406	0,9741852	0,0605102	0,9020547	0,8788252	0,0902120	0,6284303	0,7132877	0,5446753	0,4570334	0,2830854	0,7566346	0,0633061	0,0536829	0,3745529	0,3860937	0,4357068	0,4582189	0,6708965	0,8640965	0,1996411	0,5922660	0,6588176	0,6839914	0,4901464	0,9595222	0,3659758	0,0922407	0,7896350	0,5561563	0,9972350	0,7215099	0,7438370	0,4377169	0,5431326	0,9992461
760	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9963426	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8350428	0,8059239	0,4276565	0,4112694	0,8199728	0,4256187	0,3163003	0,6159127	0,9622123	0,6573406	0,9741852	0,0526049	0,9020547	0,8788252	0,0904304	0,6284303	0,7132877	0,5446753	0,4570334	0,2843678	0,7555962	0,0612108	0,0536829	0,3726717	0,3883036	0,4349096	0,4580462	0,6708965	0,8640965	0,1996411	0,5922660	0,6588176	0,6838859	0,4868554	0,9595222	0,3675084	0,0922675	0,7891190	0,5554750	0,9972303	0,7215099	0,7368213	0,4377169	0,5436769	0,9992683
780	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9974662	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8374009	0,8059239	0,4276565	0,4114461	0,8208116	0,4275545	0,3163003	0,6158428	0,9622123	0,6573406	0,9741852	0,0472708	0,9020547	0,8788252	0,0905696	0,6284303	0,7132877	0,5446753	0,4570334	0,2851889	0,7549066	0,0599636	0,0536829	0,3715358	0,3897358	0,4344881	0,4579699	0,6708965	0,8640965	0,1996411	0,5922660	0,6588177	0,6838397	0,4846663	0,9595222	0,3685358	0,0922793	0,7887981	0,5550113	0,9972277	0,7215099	0,7316876	0,4377169	0,5440429	0,9992792
800	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9981548	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8388805	0,8059239	0,4276565	0,4115429	0,8213157	0,4287696	0,3163003	0,6158111	0,9622123	0,6573406	0,9741852	0,0436717	0,9020547	0,8788252	0,0906583	0,6284303	0,7132877	0,5446753	0,4570334	0,2857147	0,7544488	0,0592212	0,0536829	0,3708499	0,3906639	0,4342652	0,4579363	0,6708965	0,8640965	0,1996411	0,5922660	0,6588177	0,6838194	0,4832100	0,9595222	0,3692246	0,0922845	0,7885985	0,5546961	0,9972261	0,7215099	0,7279986	0,4377169	0,5442889	0,9992845
820	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9985768	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8398088	0,8059239	0,4276565	0,4115961	0,8216199	0,4295288	0,3163003	0,6157968	0,9622123	0,6573406	0,9741852	0,0412431	0,9020547	0,8788252	0,0907147	0,6284303	0,7132877	0,5446753	0,4570334	0,2860514	0,7541448	0,0587793	0,0536829	0,3704358	0,3912654	0,4341473	0,4579215	0,6708965	0,8640965	0,1996411	0,5922660	0,6588177	0,6838106	0,4822413	0,9595222	0,3696863	0,0922868	0,7884744	0,5544820	0,9972252	0,7215099	0,7253864	0,4377169	0,5444543	0,9992871
840	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9988354	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8403912	0,8059239	0,4276565	0,4116252	0,8218041	0,4300015	0,3163003	0,6157902	0,9622123	0,6573406	0,9741852	0,0396045	0,9020547	0,8788252	0,0907507	0,6284303	0,7132877	0,5446753	0,4570334	0,2862670	0,7539429	0,0585162	0,0536829	0,3701857	0,3916551	0,4340850	0,4579149	0,6708965	0,8640965	0,1996411	0,5922660	0,6588177	0,6838067	0,4815969	0,9595222	0,3699958	0,0922878	0,7883972	0,5543368	0,9972247	0,7215099	0,7235588	0,4377169	0,5445655	0,9992883
860	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9989939	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8407567	0,8059239	0,4276565	0,4116412	0,8219158	0,4302950	0,3163003	0,6157873	0,9622123	0,6573406	0,9741852	0,0384988	0,9020547	0,8788252	0,0907736	0,6284303	0,7132877	0,5446753	0,4570334	0,2864050	0,7538089	0,0583597	0,0536829	0,3700347	0,3919078	0,4340521	0,4579120	0,6708965	0,8640965	0,1996411	0,5922660	0,6588178	0,6838050	0,4811683	0,9595222	0,3702034	0,0922882	0,7883492	0,5542382	0,9972244	0,7215099	0,7222930	0,4377169	0,5446403	0,9992889
880	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9990911	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8409859	0,8059239	0,4276565	0,4116500	0,8219838	0,4304768	0,3163003	0,6157859	0,9622123	0,6573406	0,9741852	0,0377528	0,9020547	0,8788252	0,0907882	0,6284303	0,7132877	0,5446753	0,4570334	0,2864934	0,7537199	0,0582665	0,0536829	0,3699435	0,3920715	0,4340346	0,4579108	0,6708965	0,8640965	0,1996411	0,5922660	0,6588178	0,6838043	0,4808831	0,9595222	0,3703425	0,0922884	0,7883194	0,5541715	0,9972242	0,7215099	0,7214239	0,4377169	0,5446906	0,9992892
900	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9991506	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8411298	0,8059239	0,4276565	0,4116548	0,8220252	0,4305892	0,3163003	0,6157853	0,9622123	0,6573406	0,9741852	0,0372494	0,9020547	0,8788252	0,0907975	0,6284303	0,7132877	0,5446753	0,4570334	0,2865500	0,7536608	0,0582110	0,0536829	0,3698885	0,3921775	0,4340254	0,4579102	0,6708965	0,8640965	0,1996411	0,5922660	0,6588178	0,6838039	0,4806934	0,9595222	0,3704357	0,0922885	0,7883008	0,5541262	0,9972241	0,7215099	0,7208315	0,4377169	0,5447244	0,9992894
920	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9991871	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8412200	0,8059239	0,4276565	0,4116574	0,8220504	0,4306586	0,3163003	0,6157851	0,9622123	0,6573406	0,9741852	0,0369097	0,9020547	0,8788252	0,0908035	0,6284303	0,7132877	0,5446753	0,4570334	0,2865863	0,7536215	0,0581780	0,0536829	0,3698552	0,3922463	0,4340206	0,4579100	0,6708965	0,8640965	0,1996411	0,5922660	0,6588178	0,6838038	0,4805673	0,9595222	0,3704982	0,0922885	0,7882893	0,5540956	0,9972241	0,7215099	0,7204303	0,4377169	0,5447471	0,9992894
940	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9992095	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8412767	0,8059239	0,4276565	0,4116589	0,8220659	0,4307014	0,3163003	0,6157849	0,9622123	0,6573406	0,9741852	0,0366805	0,9020547	0,8788252	0,0908072	0,6284303	0,7132877	0,5446753	0,4570334	0,2866095	0,7535955	0,0581583	0,0536829	0,3698352	0,3922908	0,4340180	0,4579098	0,6708965	0,8640965	0,1996411	0,5922660	0,6588178	0,6838037	0,4804833	0,9595222	0,3705402	0,0922886	0,7882821	0,5540749	0,9972240	0,7215099	0,7201601	0,4377169	0,5447624	0,9992895
960	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9992232	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413122	0,8059239	0,4276565	0,4116597	0,8220753	0,4307278	0,3163003	0,6157849	0,9622123	0,6573406	0,9741852	0,0365259	0,9020547	0,8788252	0,0908096	0,6284303	0,7132877	0,5446753	0,4570334	0,2866243	0,7535782	0,0581466	0,0536829	0,3698231	0,3923197	0,4340166	0,4579098	0,6708965	0,8640965	0,1996411	0,5922660	0,6588178	0,6838037	0,4804275	0,9595222	0,3705683	0,0922886	0,7882776	0,5540609	0,9972240	0,7215099	0,7199791	0,4377169	0,5447727	0,9992895
980	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9992316	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413345	0,8059239	0,4276565	0,4116601	0,8220810	0,4307440	0,3163003	0,6157849	0,9622123	0,6573406	0,9741852	0,0364216	0,9020547	0,8788252	0,0908112	0,6284303	0,7132877	0,5446753	0,4570334	0,2866339	0,7535667	0,0581397	0,0536829	0,3698157	0,3923384	0,4340159	0,4579098	0,6708965	0,8640965	0,1996411	0,5922660	0,6588178	0,6838037	0,4803904	0,9595222	0,3705871	0,0922886	0,7882749	0,5540514	0,9972240	0,7215099	0,7198583	0,4377169	0,5447796	0,9992895
1000	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9992367	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413485	0,8059239	0,4276565	0,4116604	0,8220846	0,4307540	0,3163003	0,6157848	0,9622123	0,6573406	0,9741852	0,0363512	0,9020547	0,8788252	0,0908121	0,6284303	0,7132877	0,5446753	0,4570334	0,2866399	0,7535591	0,0581355	0,0536829	0,3698113	0,3923506	0,4340155	0,4579098	0,6708965	0,8640965	0,1996411	0,5922660	0,6588178	0,6838037	0,4803657	0,9595222	0,3705997	0,0922886	0,7882731	0,5540450	0,9972240	0,7215099	0,7197780	0,4377169	0,5447842	0,9992895
1020	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9992399	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413573	0,8059239	0,4276565	0,4116605	0,8220867	0,4307601	0,3163003	0,6157848	0,9622123	0,6573406	0,9741852	0,0363036	0,9020547	0,8788252	0,0908128	0,6284303	0,7132877	0,5446753	0,4570334	0,2866438	0,7535540	0,0581331	0,0536829	0,3698087	0,3923584	0,4340153	0,4579098	0,6708965	0,8640965	0,1996411	0,5922660	0,6588178	0,6838037	0,4803492	0,9595222	0,3706082	0,0922886	0,7882721	0,5540407	0,9972240	0,7215099	0,7197249	0,4377169	0,5447873	0,9992895
1040	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9992418	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413628	0,8059239	0,4276565	0,4116606	0,8220880	0,4307639	0,3163003	0,6157848	0,9622123	0,6573406	0,9741852	0,0362716	0,9020547	0,8788252	0,0908132	0,6284303	0,7132877	0,5446753	0,4570334	0,2866463	0,7535507	0,0581316	0,0536829	0,3698071	0,3923635	0,4340152	0,4579098	0,6708965	0,8640965	0,1996411	0,5922660	0,6588178	0,6838037	0,4803383	0,9595222	0,3706139	0,0922886	0,7882714	0,5540378	0,9972240	0,7215099	0,7196898	0,4377169	0,5447894	0,9992895
1060	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9992430	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413662	0,8059239	0,4276565	0,4116606	0,8220888	0,4307662	0,3163003	0,6157848	0,9622123	0,6573406	0,9741852	0,0362500	0,9020547	0,8788252	0,0908134	0,6284303	0,7132877	0,5446753	0,4570334	0,2866479	0,7535484	0,0581307	0,0536829	0,3698061	0,3923668	0,4340152	0,4579098	0,6708965	0,8640965	0,1996411	0,5922660	0,6588178	0,6838037	0,4803310	0,9595222	0,3706177	0,0922886	0,7882710	0,5540358	0,9972240	0,7215099	0,7196667	0,4377169	0,5447909	0,9992895
1080	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9992437	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413684	0,8059239	0,4276565	0,4116606	0,8220893	0,4307676	0,3163003	0,6157848	0,9622123	0,6573406	0,9741852	0,0362354	0,9020547	0,8788252	0,0908136	0,6284303	0,7132877	0,5446753	0,4570334	0,2866490	0,7535469	0,0581302	0,0536829	0,3698055	0,3923689	0,4340151	0,4579098	0,6708965	0,8640965	0,1996411	0,5922660	0,6588178	0,6838037	0,4803262	0,9595222	0,3706202	0,0922886	0,7882707	0,5540345	0,9972240	0,7215099	0,7196516	0,4377169	0,5447918	0,9992895
1100	0,9939356	1,0000000	0,4068060	0,0409783	0,8003575	0,5317106	0,3201301	0,7190322	0,8437616	0,1218572	0,3486615	0,0885822	0,1632955	0,9992442	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413697	0,8059239	0,4276565	0,4116606	0,8220896	0,4307685	0,3163003	0,6157848	0,9622123	0,6573406	0,9741852	0,0362255	0,9020547	0,8788252	0,0908137	0,6284303	0,7132877	0,5446753	0,4570334	0,2866496	0,7535460	0,0581299	0,0536829	0,3698051	0,3923703	0,4340151	0,4579098	0,6708965	0,8640965	0,1996411	0,5922660	0,6588178	0,6838037	0,4803230	0,9595222	0,3706219	0,0922886	0,7882706	0,5540336	0,9972240	0,7215099	0,7196416	0,4377169	0,5447924	0,9992895

0	0,9939356	1,0000000	0,4068094	0,0409783	0,8003583	0,5317106	0,3201301	0,7190301	0,8437616	0,1218323	0,3486556	0,0885818	0,1632468	0,9992449	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413720	0,8059033	0,4271750	0,4117256	0,8221060	0,4310668	0,3162942	0,6157785	0,9622113	0,6572826	0,9741852	0,0362051	0,9020547	0,8788252	0,0908138	0,6284296	0,7132877	0,5446179	0,4570265	0,2866508	0,7535419	0,0580633	0,0536827	0,3688451	0,3923729	0,4339424	0,4579085	0,6708976	0,8639658	0,1996437	0,5922731	0,6580546	0,6837888	0,4802813	0,9595014	0,3706310	0,0922886	0,7877276	0,5540318	0,9972238	0,7214907	0,7196236	0,4377080	0,5447752	0,9992876
20	0,9511643	0,7544167	0,4129710	0,0409279	0,6739852	0,4332674	0,3201301	0,7193433	0,8437616	0,2048406	0,3486570	0,0885819	0,1635322	0,9992296	0,9891811	0,8434262	0,7878557	0,0785173	0,4372011	0,8413720	0,8058534	0,4293296	0,4111917	0,8197166	0,3199390	0,4790559	0,6150284	0,9656947	0,7695839	0,9725501	0,0362051	0,9009562	0,9316327	0,0908132	0,6283502	0,7083311	0,5453695	0,2567161	0,4158999	0,7555653	0,0592573	0,0537059	0,3689177	0,3607892	0,4337639	0,5051760	0,4908038	0,8639274	0,1997012	0,5921122	0,6581391	0,6837916	0,4767539	0,9594839	0,3752019	0,0933956	0,7876356	0,5341499	0,9971607	0,7189171	0,7144328	0,6566791	0,6435358	0,9992862
40	0,9224393	0,5969131	0,4440673	0,0407903	0,5924255	0,3677069	0,3201301	0,7208634	0,8437616	0,2582176	0,3486581	0,0885820	0,1649079	0,9991468	0,9819403	0,8559703	0,6716055	0,0634163	0,4372011	0,8413720	0,8055976	0,4338885	0,4088008	0,8080956	0,2619977	0,5743227	0,6115964	0,9650686	0,8438034	0,9628855	0,0362051	0,8948568	0,9613152	0,0908090	0,6279254	0,6848688	0,5486628	0,1469273	0,5080010	0,7651994	0,0648958	0,0538295	0,3687654	0,3403212	0,4329455	0,5247416	0,3656237	0,8636930	0,1996797	0,5887801	0,6581082	0,6837986	0,4597710	0,9593800	0,3999863	0,0994136	0,7869272	0,5035478	0,9968311	0,7073602	0,6880680	0,7842571	0,7027795	0,9992796
60	0,9030583	0,4958990	0,4946637	0,0406676	0,5383607	0,3266563	0,3201301	0,7237389	0,8437616	0,2929793	0,3486589	0,0885821	0,1674408	0,9989668	0,9770942	0,8634220	0,6079031	0,0752048	0,4372011	0,8413720	0,8051456	0,4352075	0,4047837	0,7862052	0,2306358	0,6255620	0,6055358	0,9606589	0,8928185	0,9418514	0,0362051	0,8809239	0,9779916	0,0907977	0,6270175	0,6443302	0,5540220	0,0886305	0,5800543	0,7818857	0,0746289	0,0540930	0,3689716	0,3270569	0,4316730	0,5317990	0,2792876	0,8633807	0,1985985	0,5742993	0,6582938	0,6838239	0,4295888	0,9591916	0,4518771	0,1134092	0,7859595	0,4522778	0,9961474	0,6890481	0,6390645	0,8585794	0,7321480	0,9992705
80	0,8899133	0,4311142	0,5410418	0,0405918	0,5006326	0,3026615	0,3201301	0,7277531	0,8437616	0,3161983	0,3486595	0,0885821	0,1707718	0,9986761	0,9738509	0,8678486	0,5729956	0,1053173	0,4372011	0,8413720	0,8045873	0,4332935	0,3999542	0,7564542	0,2123613	0,6483169	0,5976448	0,9530095	0,9252987	0,9150164	0,0362051	0,8574816	0,9873537	0,0907740	0,6255859	0,5968503	0,5605159	0,0605845	0,6394948	0,8013066	0,0862364	0,0545061	0,3703673	0,3184608	0,4303309	0,5334720	0,2201715	0,8631912	0,1957350	0,5433722	0,6591769	0,6838834	0,3917082	0,9589533	0,5264523	0,1381549	0,7853949	0,3862755	0,9951038	0,6690562	0,5791390	0,9019007	0,7406946	0,9992639
100	0,8809472	0,3895648	0,5692408	0,0405514	0,4723286	0,2897402	0,3201301	0,7325677	0,8437616	0,3322409	0,3486600	0,0885821	0,1745031	0,9982753	0,9716802	0,8704782	0,5538671	0,1475607	0,4372011	0,8413720	0,8040184	0,4299272	0,3950086	0,7226488	0,2004503	0,6535610	0,5887904	0,9426875	0,9469802	0,8910549	0,0362051	0,8249049	0,9926035	0,0907313	0,6236680	0,5522039	0,5676495	0,0507464	0,6889986	0,8185514	0,0976190	0,0550559	0,3735913	0,3128901	0,4292192	0,5330381	0,1799270	0,8632730	0,1916813	0,5001181	0,6611244	0,6839870	0,3517588	0,9587009	0,6104194	0,1747697	0,7857678	0,3214402	0,9937464	0,6508291	0,5219993	0,9272008	0,7367844	0,9992631
120	0,8747959	0,3629173	0,5797843	0,0405308	0,4495501	0,2835085	0,3201301	0,7378354	0,8437616	0,3437234	0,3486603	0,0885822	0,1783369	0,9977803	0,9702273	0,8720402	0,5433852	0,1948424	0,4372011	0,8413720	0,8035084	0,4263229	0,3903784	0,6886499	0,1916653	0,6492140	0,5796932	0,9304146	0,9615891	0,8734101	0,0362051	0,7861506	0,9955431	0,0906643	0,6213805	0,5155345	0,5750924	0,0517038	0,7295565	0,8299575	0,1074738	0,0557096	0,3789278	0,3092800	0,4285000	0,5319525	0,1526336	0,8636855	0,1878279	0,4543144	0,6642777	0,6841373	0,3136259	0,9584612	0,6901596	0,2210093	0,7873367	0,2677538	0,9921516	0,6357327	0,4750900	0,9420414	0,7281568	0,9992691
140	0,8705518	0,3458270	0,5788516	0,0405202	0,4304122	0,2810149	0,3201301	0,7432731	0,8437616	0,3521963	0,3486606	0,0885822	0,1820882	0,9972207	0,9692550	0,8729682	0,5376413	0,2404492	0,4372011	0,8413720	0,8030913	0,4230423	0,3862677	0,6573795	0,1845221	0,6406369	0,5708347	0,9171794	0,9715309	0,8615511	0,0362051	0,7456647	0,9971862	0,0905727	0,6188996	0,4878358	0,5823646	0,0585934	0,7619777	0,8337236	0,1152584	0,0564221	0,3863276	0,3069404	0,4282234	0,5308185	0,1341603	0,8644127	0,1853148	0,4142031	0,6685635	0,6843305	0,2793272	0,9582501	0,7579834	0,2715956	0,7901012	0,2270734	0,9904014	0,6238757	0,4397777	0,9508184	0,7211581	0,9992816
160	0,8676080	0,3348663	0,5724726	0,0405145	0,4141638	0,2804211	0,3201301	0,7486822	0,8437616	0,3585904	0,3486608	0,0885822	0,1856563	0,9966337	0,9686043	0,8735194	0,5344938	0,2800097	0,4372011	0,8413720	0,8027726	0,4202716	0,3827296	0,6304577	0,1783762	0,6310516	0,5624733	0,9040541	0,9783651	0,8539166	0,0362051	0,7075439	0,9981029	0,0904623	0,6164175	0,4679692	0,5888679	0,0682113	0,7872886	0,8296945	0,1209382	0,0571473	0,3955084	0,3054242	0,4283672	0,5298524	0,1216654	0,8653928	0,1845698	0,3836197	0,6737651	0,6845592	0,2495585	0,9580745	0,8118981	0,3205865	0,7938860	0,1975852	0,9885674	0,6148382	0,4144892	0,9560806	0,7191588	0,9992990
180	0,8655565	0,3278367	0,5647585	0,0405114	0,4005247	0,2806654	0,3201301	0,7539301	0,8437616	0,3634860	0,3486610	0,0885822	0,1889938	0,9960559	0,9681687	0,8738469	0,5327690	0,3118837	0,4372011	0,8413720	0,8025418	0,4180226	0,3797337	0,6083749	0,1729585	0,6221197	0,5547252	0,8918749	0,9831111	0,8491048	0,0362051	0,6743982	0,9986131	0,0903433	0,6140980	0,4541736	0,5941160	0,0785457	0,8066603	0,8188663	0,1247470	0,0578462	0,4060646	0,3044417	0,4288727	0,5291022	0,1132128	0,8665473	0,1854292	0,3628521	0,6796013	0,6848146	0,2242808	0,9579353	0,8530196	0,3636470	0,7984311	0,1766967	0,9867082	0,6080674	0,3969022	0,9593025	0,7221540	0,9993197
200	0,8641209	0,3233283	0,5579452	0,0405096	0,3893088	0,2811847	0,3201301	0,7589218	0,8437616	0,3672663	0,3486611	0,0885822	0,1920834	0,9955168	0,9678772	0,8740414	0,5318239	0,3363309	0,4372011	0,8413720	0,8023841	0,4162392	0,3772117	0,5908849	0,1681513	0,6145196	0,5476435	0,8810916	0,9864408	0,8461050	0,0362051	0,6472501	0,9988965	0,0902264	0,6120496	0,4447883	0,5978968	0,0884378	0,8212524	0,8029067	0,1270247	0,0584913	0,4175546	0,3038049	0,4296670	0,5285508	0,1074916	0,8677991	0,1874403	0,3503474	0,6857879	0,6850878	0,2031279	0,9578297	0,8835781	0,3988065	0,8034611	0,1620876	0,9848750	0,6030458	0,3848872	0,9613354	0,7282656	0,9993420
220	0,8631129	0,3204369	0,5529252	0,0405085	0,3802822	0,2817118	0,3201301	0,7635808	0,8437616	0,3701999	0,3486612	0,0885822	0,1949245	0,9950359	0,9676822	0,8741569	0,5313060	0,3544998	0,4372011	0,8413720	0,8022865	0,4148460	0,3750854	0,5773746	0,1638906	0,6083891	0,5412618	0,8718298	0,9888003	0,8442453	0,0362051	0,6259880	0,9990535	0,0901200	0,6103223	0,4384877	0,6002761	0,0973060	0,8321061	0,7837428	0,1281243	0,0590668	0,4295601	0,3033923	0,4306774	0,5281606	0,1036157	0,8690834	0,1901020	0,3439569	0,6920752	0,6853708	0,1856263	0,9577531	0,9059018	0,4259935	0,8087270	0,1519476	0,9831161	0,5993441	0,3767707	0,9626711	0,7354524	0,9993646
240	0,8624030	0,3185825	0,5497775	0,0405078	0,3731515	0,2821433	0,3201301	0,7678439	0,8437616	0,3724839	0,3486613	0,0885822	0,1975245	0,9946225	0,9675516	0,8742256	0,5310222	0,3677435	0,4372011	0,8413720	0,8022391	0,4137691	0,3732809	0,5671206	0,1601265	0,6036082	0,5356044	0,8640264	0,9904880	0,8430955	0,0362051	0,6098907	0,9991402	0,0900287	0,6089191	0,4342952	0,6015000	0,1049323	0,8400981	0,7632200	0,1283669	0,0595666	0,4417185	0,3031249	0,4318383	0,5278930	0,1009873	0,8703509	0,1929884	0,3416062	0,6982644	0,6856570	0,1712932	0,9577005	0,9220176	0,4461992	0,8140254	0,1449435	0,9814761	0,5966253	0,3713282	0,9635935	0,7423012	0,9993867
260	0,8619018	0,3173932	0,5481725	0,0405074	0,3675990	0,2824575	0,3201301	0,7716643	0,8437616	0,3742676	0,3486613	0,0885822	0,1998955	0,9942780	0,9674642	0,8742664	0,5308666	0,3772874	0,4372011	0,8413720	0,8022346	0,4129434	0,3717350	0,5594317	0,1568118	0,5999610	0,5306807	0,8575382	0,9917058	0,8423855	0,0362051	0,5980174	0,9991879	0,0899540	0,6078130	0,4315224	0,6018811	0,1113099	0,8459351	0,7428631	0,1280235	0,0599918	0,4537362	0,3029515	0,4330939	0,5277150	0,0992029	0,8715670	0,1957894	0,3415924	0,7042099	0,6859406	0,1596726	0,9576670	0,9335512	0,4607933	0,8192032	0,1401214	0,9799921	0,5946325	0,3676973	0,9642664	0,7480939	0,9994077
280	0,8615473	0,3166304	0,5476437	0,0405071	0,3633187	0,2826681	0,3201301	0,7750168	0,8437616	0,3756652	0,3486614	0,0885822	0,2020513	0,9939980	0,9674057	0,8742906	0,5307814	0,3841211	0,4372011	0,8413720	0,8022660	0,4123143	0,3703964	0,5537120	0,1538993	0,5972184	0,5264772	0,8522005	0,9925912	0,8419470	0,0362051	0,5894373	0,9992140	0,0898950	0,6069619	0,4296965	0,6017161	0,1165413	0,8501697	0,7237643	0,1273115	0,0603478	0,4653891	0,3028392	0,4343985	0,5276009	0,0979902	0,8727102	0,1983098	0,3426740	0,7098149	0,6862175	0,1503455	0,9576480	0,9417498	0,4711209	0,8241534	0,1368096	0,9786888	0,5931733	0,3652839	0,9647842	0,7526096	0,9994272
300	0,8612961	0,3161412	0,5477478	0,0405070	0,3600399	0,2827996	0,3201301	0,7778994	0,8437616	0,3767644	0,3486614	0,0885822	0,2040067	0,9937753	0,9673666	0,8743050	0,5307347	0,3889978	0,4372011	0,8413720	0,8023261	0,4118377	0,3692250	0,5494778	0,1513429	0,5951744	0,5229551	0,8478514	0,9932395	0,8416760	0,0362051	0,5833373	0,9992282	0,0898498	0,6063197	0,4284981	0,6012445	0,1207752	0,8532250	0,7065841	0,1263976	0,0606427	0,4765172	0,3027665	0,4357161	0,5275312	0,0971650	0,8737685	0,2004500	0,3440496	0,7150223	0,6864844	0,1429327	0,9576399	0,9475455	0,4783242	0,8288082	0,1345392	0,9775765	0,5921050	0,3636843	0,9652003	0,7559097	0,9994451
