"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
740	0,0014959	0,0830957	0,0188979	0,0648633	0,4720683	0,0047717	0,1854368	0,4040867	0,3229618	0,6917355	0,3036402	0,6538038	0,7793099	0,1903867	0,7308596	0,3587727	0,2763847	0,0302241	0,0832704	0,4955480	0,0322351	0,2067260	0,0054979	0,1854266	0,0000596	0,3682751	0,4618924	0,1950313	0,1039515	0,0194885	0,0058835	0,0661698	0,0437384	0,1468896	0,7583921	0,1123330	0,4856187	1,0033003	0,2526588	0,0230798	0,0640657	0,0644911	0,5296907	0,0164120	0,5009914	0,0097741	0,1946372	0,5457358	1,0477118	0,0481985	0,4131370	0,0258518	1,0201218	0,4789628	0,4850875	0,0122393	1,0462913	0,1158997	0,4481480	0,0070124	0,0523238	0,1478191	0,1753032	0,0259210
760	0,0005192	0,0664920	0,0143218	0,0527172	0,5685147	0,0077306	0,1793735	0,4235456	0,3268511	0,6968260	0,3585362	0,6364157	0,8163350	0,1930734	0,7445749	0,3844107	0,2690830	0,0299895	0,0750880	0,5074307	0,0326260	0,2084459	0,0060913	0,1980739	0,0005793	0,3949714	0,4861400	0,1432166	0,1035015	0,0323981	0,0060365	0,0417863	0,0262073	0,1745530	0,7581394	0,1057677	0,4703363	0,9417869	0,2698881	0,0342191	0,0676474	0,0604936	0,5506754	0,0162074	0,4462405	0,0189397	0,1699389	0,5525909	1,0456175	0,0291689	0,4190336	0,0150655	0,9642997	0,5142103	0,4907497	0,0107293	0,9524616	0,1132698	0,4348173	0,0063723	0,0315346	0,1313161	0,1861023	0,0341792
780	0,0021208	0,0543996	0,0144690	0,0312491	0,5389139	0,0214480	0,1497688	0,4133393	0,3304065	0,6844204	0,3827996	0,6338263	0,7750074	0,1618455	0,7416332	0,4528913	0,2808019	0,0408353	0,0980063	0,5073122	0,0298857	0,1756716	0,0009772	0,1704845	0,0000451	0,4403457	0,5006601	0,1374415	0,1015973	0,0232473	0,0028204	0,0413754	0,0324934	0,1459786	0,8441634	0,1168403	0,4415939	0,9393323	0,2749108	0,0368557	0,0533456	0,0649512	0,5405559	0,0105515	0,4147275	0,0200841	0,1458484	0,5621820	0,9776393	0,0367877	0,4388076	0,0179879	0,9730744	0,4829584	0,4116118	0,0020231	0,9251314	0,1376091	0,4602337	0,0079985	0,0330641	0,1383283	0,1388057	0,0278188
800	0,0077408	0,0836931	0,0118636	0,0348915	0,5215774	0,0202889	0,1402261	0,4062360	0,3448288	0,6327613	0,3380691	0,6037779	0,7329781	0,1623530	0,7221231	0,4585383	0,2905267	0,0386464	0,0899268	0,4669450	0,0250251	0,2087904	0,0063433	0,1655497	0,0005415	0,4359438	0,4894089	0,1318833	0,0982585	0,0139121	0,0002652	0,0339418	0,0187387	0,1175006	0,8621004	0,1172663	0,4305148	0,9812895	0,2523216	0,0355086	0,0513476	0,0704307	0,5360207	0,0123226	0,2966814	0,0131315	0,1313733	0,5945872	1,0055254	0,0350956	0,4243779	0,0157951	1,0645048	0,4863163	0,4380925	0,0008820	0,9359746	0,1510622	0,4577122	0,0077757	0,0411681	0,1097683	0,1191711	0,0260349
820	0,0122212	0,0876876	0,0091077	0,0239076	0,5241340	0,0135974	0,1806508	0,3911219	0,3328087	0,6163274	0,3098705	0,5822079	0,7144090	0,2034245	0,7017181	0,4407730	0,2919539	0,0526013	0,0799042	0,5077623	0,0195115	0,1905539	0,0011725	0,1511085	0,0014553	0,4621384	0,4437139	0,1644528	0,0882478	0,0218600	0,0000000	0,0185154	0,0177781	0,1554740	0,9156416	0,1169586	0,3847249	1,0165225	0,2834061	0,0325018	0,0552500	0,0803862	0,5492132	0,0130426	0,2774709	0,0170575	0,1295664	0,5522784	0,9444557	0,0284326	0,4337242	0,0170935	1,0701609	0,4763664	0,4478668	0,0069145	1,0150730	0,1596276	0,4642110	0,0125144	0,0431955	0,0886535	0,0912978	0,0371404
840	0,0097095	0,0752028	0,0068974	0,0236235	0,4900220	0,0188324	0,1813500	0,4203356	0,3631363	0,6361341	0,2877197	0,5807766	0,6453975	0,1770692	0,7438924	0,3922364	0,3379563	0,0335809	0,0770054	0,4651850	0,0177797	0,1515138	0,0009567	0,1288850	0,0013700	0,4475919	0,4917446	0,1614232	0,0871948	0,0345285	0,0029979	0,0271241	0,0209409	0,1581248	0,8737074	0,1054667	0,3761133	1,0748395	0,3009288	0,0320874	0,0366840	0,0781927	0,6008201	0,0177046	0,2676816	0,0090981	0,1298596	0,5389467	0,9943577	0,0255166	0,4390706	0,0244007	0,9945922	0,4427519	0,4077631	0,0098435	1,0568274	0,1296822	0,4803994	0,0118902	0,0612073	0,0841452	0,1108873	0,0339444
860	0,0070642	0,0816444	0,0089181	0,0204604	0,5078923	0,0265466	0,1678541	0,4113568	0,3402702	0,6467458	0,2892836	0,5072496	0,6939323	0,1475919	0,8023441	0,3431649	0,3412498	0,0501303	0,0827500	0,4809128	0,0204962	0,1317553	0,0012857	0,1372215	0,0024146	0,4550831	0,5064952	0,1499415	0,0940969	0,0477499	0,0060922	0,0158999	0,0087933	0,1529082	0,8432570	0,1083803	0,3917155	1,0707239	0,2253980	0,0349616	0,0402880	0,0600161	0,5914310	0,0054070	0,2216381	0,0164996	0,0952087	0,5300007	1,0439049	0,0149495	0,4319752	0,0263836	0,9616255	0,4683990	0,4050593	0,0087840	0,9590319	0,1009722	0,4958563	0,0114189	0,0591358	0,0634343	0,0744052	0,0394464
880	0,0066306	0,0791244	0,0174620	0,0122717	0,5336617	0,0428916	0,1676508	0,4005124	0,3631865	0,6682624	0,3541729	0,5281483	0,6540698	0,1352537	0,8057323	0,3299400	0,3509381	0,0523517	0,1002327	0,4592397	0,0179455	0,1089559	0,0030328	0,1263602	0,0019181	0,4913757	0,4692694	0,1404972	0,1290179	0,0489525	0,0011394	0,0154908	0,0188535	0,2219832	0,8861205	0,1353381	0,4028321	1,0664634	0,2354410	0,0392211	0,0427152	0,0319285	0,5367272	0,0040679	0,2230440	0,0152522	0,0845516	0,5470029	1,0496657	0,0272204	0,4506991	0,0341625	0,9332637	0,4332260	0,4243532	0,0080659	0,9264479	0,0754354	0,5133164	0,0104916	0,0442192	0,0706214	0,0735654	0,0394835
900	0,0072632	0,0801752	0,0223991	0,0130026	0,5332667	0,0375613	0,1726151	0,4144478	0,3503197	0,6648621	0,3529514	0,5888164	0,7301682	0,1698276	0,7252722	0,3148942	0,3739330	0,0537632	0,0893925	0,4727729	0,0090078	0,1323690	0,0053038	0,1541003	0,0024097	0,4674481	0,4393382	0,1421480	0,1616109	0,0540376	0,0052305	0,0196645	0,0179146	0,1579501	0,8669295	0,0987607	0,3757943	1,0571699	0,3007793	0,0235132	0,0382773	0,0467486	0,5955530	0,0100794	0,2100836	0,0145890	0,0852049	0,5109282	1,0677195	0,0237876	0,4649127	0,0229240	0,9205686	0,4588682	0,4768468	0,0075202	0,9582284	0,1106956	0,5453233	0,0082422	0,0523058	0,0669150	0,0970591	0,0685556
920	0,0000843	0,0976318	0,0195760	0,0079287	0,5340240	0,0347473	0,1805619	0,4051291	0,3667951	0,6432832	0,3464769	0,5729710	0,7439208	0,1657430	0,7431482	0,3271519	0,3896978	0,0287326	0,0951633	0,4495484	0,0090376	0,1761646	0,0050433	0,1241495	0,0051389	0,4739573	0,4656646	0,1704486	0,1813379	0,0575127	0,0050382	0,0141289	0,0148504	0,1911896	0,8759193	0,0805069	0,3595400	1,1103474	0,2844302	0,0222185	0,0301832	0,0537873	0,6172494	0,0109734	0,1787133	0,0208589	0,0817479	0,5079671	1,0907781	0,0195974	0,4567696	0,0316806	0,8875895	0,4409213	0,4982663	0,0042175	0,9567098	0,1079926	0,5307937	0,0116760	0,0424631	0,0734647	0,1036230	0,0514699
940	0,0059646	0,0971902	0,0198463	0,0165386	0,5498749	0,0315398	0,2036144	0,3587129	0,3564323	0,6535863	0,3864948	0,5976743	0,7830127	0,1840406	0,7188122	0,3363219	0,4150983	0,0261607	0,0769520	0,4773046	0,0125209	0,1932846	0,0053721	0,2045159	0,0016801	0,4443471	0,4624237	0,1889891	0,1826950	0,0705231	0,0056502	0,0285291	0,0082232	0,1903944	0,7723408	0,0686559	0,4070183	1,1080321	0,2785123	0,0193784	0,0547425	0,0563147	0,5977087	0,0097744	0,1403911	0,0151574	0,0828509	0,4898567	1,1512968	0,0165548	0,4497595	0,0213141	0,9397894	0,4241619	0,4522099	0,0013359	1,0193265	0,1260652	0,5206809	0,0084737	0,0524388	0,0699274	0,1307214	0,0448541
960	0,0036298	0,1034096	0,0188808	0,0072360	0,5354354	0,0255823	0,1722715	0,3975003	0,3442569	0,6933641	0,3736627	0,6189975	0,8016416	0,2146518	0,6983850	0,3622686	0,3620047	0,0375559	0,0918065	0,4754942	0,0084981	0,1894506	0,0044588	0,1226171	0,0000191	0,4400330	0,4777855	0,1866061	0,1854944	0,0803226	0,0031491	0,0268297	0,0105884	0,1933105	0,8230283	0,0843151	0,4156730	1,0481973	0,2887614	0,0263742	0,0463809	0,0532913	0,5870060	0,0149488	0,1347978	0,0232651	0,0723794	0,5174412	1,1314931	0,0095210	0,4271223	0,0275773	0,9740303	0,3842746	0,4632641	0,0047545	0,8867732	0,1188861	0,5249280	0,0060209	0,0584503	0,0778348	0,1523587	0,0449339
980	0,0039820	0,0781736	0,0233051	0,0064558	0,5506453	0,0156864	0,1764500	0,3711084	0,3296853	0,7250886	0,3733651	0,6562351	0,8165317	0,1765841	0,7173068	0,3688088	0,3337001	0,0567751	0,1012611	0,4322651	0,0103010	0,2015500	0,0020040	0,1540764	0,0010000	0,5185947	0,4274418	0,1603387	0,1467829	0,0903797	0,0047257	0,0217355	0,0159026	0,1971770	0,7244574	0,0721825	0,4101808	0,9492672	0,3212008	0,0215327	0,0528133	0,0695639	0,5846002	0,0089582	0,1494395	0,0203224	0,0685505	0,5440673	1,0375356	0,0130916	0,4338534	0,0280001	1,0159486	0,4126205	0,4476849	0,0063379	0,9220518	0,0993931	0,5315709	0,0070157	0,0646631	0,0774126	0,1537744	0,0493428
1000	0,0054050	0,0644599	0,0261335	0,0033178	0,5189713	0,0203701	0,1821748	0,4304717	0,3304525	0,7104126	0,3413526	0,6248453	0,8303477	0,1745615	0,7003278	0,3613194	0,2849909	0,0489117	0,0841323	0,4802464	0,0105144	0,2359461	0,0000061	0,1509113	0,0014284	0,5106001	0,4074965	0,1417342	0,1335905	0,0965746	0,0002175	0,0076420	0,0376663	0,2256961	0,7484482	0,0831818	0,3968908	0,9513299	0,3018529	0,0214915	0,0530297	0,0566608	0,5354511	0,0206649	0,1487790	0,0103187	0,0568360	0,5218846	1,0183257	0,0152515	0,4070682	0,0314671	1,0460773	0,4064159	0,4792101	0,0056349	0,9211352	0,1120823	0,5602980	0,0044024	0,0515390	0,0811540	0,1281568	0,0326768
1020	0,0102938	0,0778933	0,0385726	0,0027566	0,5263689	0,0128038	0,1679273	0,4327762	0,3201675	0,6867688	0,3709895	0,6566030	0,8190122	0,2026449	0,7011408	0,3314565	0,2544673	0,0401587	0,0883578	0,4743378	0,0098014	0,2080961	0,0013973	0,1860437	0,0001235	0,4640106	0,4314809	0,1320967	0,1145765	0,0971691	0,0014786	0,0037802	0,0340278	0,1630409	0,8531732	0,1046460	0,4738832	1,0113635	0,3369175	0,0108077	0,0461684	0,0709677	0,5819996	0,0260323	0,1517163	0,0216934	0,0699279	0,5797522	1,0384548	0,0147901	0,3998850	0,0349721	1,0851812	0,4237400	0,4566949	0,0030250	1,0119442	0,0997015	0,4842516	0,0022525	0,0596576	0,0864027	0,1360566	0,0490710
1040	0,0086121	0,0739467	0,0328126	0,0052053	0,4933882	0,0100094	0,1703285	0,4335370	0,3406908	0,6665700	0,4038063	0,6417231	0,8878167	0,2047539	0,7027655	0,3533663	0,2540923	0,0599650	0,1088074	0,4839273	0,0144104	0,1969007	0,0042943	0,1792144	0,0003035	0,5023470	0,4359331	0,0981772	0,1591371	0,0637906	0,0038560	0,0135143	0,0373450	0,1509826	0,8694901	0,1117557	0,4798951	0,9288361	0,3608774	0,0130361	0,0467592	0,0703087	0,5394236	0,0101494	0,1768911	0,0364379	0,0582795	0,5839207	1,1726494	0,0242176	0,4388045	0,0322929	0,9972633	0,3951521	0,4204412	0,0077101	0,9710377	0,1213594	0,4387262	0,0004589	0,0531624	0,0934865	0,1285952	0,0528827
1060	0,0043220	0,0704260	0,0267315	0,0016776	0,5590797	0,0084538	0,1931137	0,4141785	0,3277222	0,6920610	0,4105769	0,6397331	0,8916991	0,1760791	0,6829478	0,3312757	0,2981137	0,0662728	0,1126315	0,5151958	0,0292883	0,1744225	0,0035405	0,1250731	0,0016350	0,5208345	0,5029159	0,1103293	0,1711155	0,0599219	0,0041426	0,0163443	0,0162516	0,1696887	0,8272485	0,1160799	0,5201647	0,9832488	0,3311010	0,0075234	0,0598325	0,0454805	0,5389777	0,0184023	0,1900118	0,0522098	0,0426153	0,5920678	1,1205505	0,0213014	0,4206460	0,0268697	0,9838461	0,4399415	0,3847707	0,0062490	1,0443302	0,1105843	0,4872694	0,0016056	0,0677125	0,1335639	0,1410663	0,0531128
1080	0,0014194	0,0885653	0,0224086	0,0024233	0,5500317	0,0117910	0,2302861	0,3899603	0,3070382	0,6452746	0,3773465	0,6258693	0,8259486	0,1676616	0,7113019	0,3686023	0,3151046	0,0677580	0,0892555	0,4591490	0,0367027	0,2026327	0,0028056	0,1507563	0,0010158	0,5325273	0,5198242	0,1364536	0,1859941	0,0650123	0,0026310	0,0249022	0,0264859	0,1801421	0,9225230	0,1136449	0,5498314	1,0176912	0,3670593	0,0110580	0,0537973	0,0725575	0,5391877	0,0141212	0,1603050	0,0662626	0,0344592	0,6092310	1,1125916	0,0229500	0,4383015	0,0370673	0,9969553	0,4232394	0,3790429	0,0024773	1,0001113	0,1085563	0,5301208	0,0002172	0,0561316	0,1353768	0,1087523	0,0599815
1100	0,0070356	0,0950374	0,0172693	0,0085125	0,5935713	0,0075738	0,2083895	0,4081394	0,3206803	0,6609756	0,3565126	0,6557698	0,8304579	0,1883289	0,6640489	0,3318735	0,3197984	0,0657626	0,1047996	0,5023027	0,0427122	0,2005534	0,0017457	0,1547737	0,0008395	0,5102375	0,4873167	0,1296302	0,1841220	0,0591583	0,0026728	0,0235260	0,0421723	0,2037680	0,9132523	0,1048664	0,5605933	1,0086148	0,3324570	0,0147135	0,0495023	0,0766097	0,5298268	0,0173173	0,1271108	0,0595084	0,0343434	0,7240837	1,0481494	0,0221966	0,4315736	0,0313752	0,9797268	0,4513968	0,3970688	0,0070051	1,0286003	0,1341030	0,5298979	0,0002705	0,0597397	0,1536404	0,1436849	0,0528792

0	0,0058251	0,0734517	0,0208541	0,0153930	0,0563567	0,0182131	0,1690043	0,4265994	0,3201953	0,5728979	0,3479114	0,6130695	0,8033227	0,1871476	0,6891040	0,4316987	0,2956907	0,0583225	0,0961210	0,4466348	0,0052619	0,1628949	0,0104680	0,1793803	0,0032906	0,4450578	0,4688280	0,1542535	0,1041954	0,0560572	0,0070748	0,0239191	0,0262337	0,1961066	0,8715461	0,1064364	0,1447049	1,0842439	0,2717068	0,0144369	0,0325487	0,0727890	0,5606766	0,0115531	0,1254298	0,0076744	0,0358085	0,5877273	1,0123941	0,0155190	0,4531092	0,0145572	0,9609130	0,4773358	0,4191336	0,0050035	0,9190437	0,1253528	0,5178489	0,0025370	0,0530129	0,1022026	0,0919259	0,0414109
20	0,0080683	0,0929594	0,0108030	0,0095782	0,0410667	0,0313460	0,1607820	0,3304485	0,3616311	0,6940009	0,3884467	0,6351515	0,8008611	0,2203359	0,7693615	0,4410132	0,3347847	0,0852024	0,0885571	0,3993037	0,0122772	0,1831799	0,0174941	0,2725754	0,0012491	0,4204511	0,4493247	0,1235028	0,1091190	0,0641150	0,0036118	0,0183610	0,1053096	0,3231694	0,7978284	0,1482172	0,1351979	1,0711332	0,3003641	0,0168202	0,0384678	0,0914281	0,4754517	0,0195810	0,1572519	0,0897803	0,0415345	0,6338615	1,0504780	0,0335543	0,4764631	0,0383789	0,9841189	0,4555826	0,4139088	0,0025758	0,7761274	0,0863760	0,4742781	0,0153899	0,0382937	0,1103947	0,1639675	0,0761782
40	0,0074761	0,0706355	0,0083068	0,0145957	0,0388362	0,0310977	0,1555231	0,3851087	0,3973274	0,6758968	0,3963103	0,6107090	0,9004866	0,1883325	0,7053649	0,3998110	0,2996473	0,1384249	0,0904217	0,3830927	0,0177899	0,1334892	0,0465141	0,3974223	0,0000000	0,4308887	0,4992696	0,1743301	0,1092103	0,0812446	0,0013722	0,0263250	0,1812755	0,5756991	0,7921888	0,1367253	0,1147815	1,0149734	0,3297230	0,0708784	0,0417985	0,0777637	0,4505650	0,0286805	0,1324909	0,2784796	0,0476185	0,6786254	1,0256282	0,0951699	0,4460084	0,0515777	1,0288553	0,4310665	0,3199768	0,0016449	0,8455470	0,0985720	0,4757238	0,0407664	0,0462077	0,1824425	0,2016132	0,1433935
60	0,0041435	0,0706743	0,0099525	0,0114128	0,0522847	0,0270615	0,1466521	0,4023351	0,3865176	0,6537582	0,3509097	0,5585279	0,9802874	0,1945801	0,6262114	0,3845416	0,2622006	0,1981228	0,0979983	0,3483532	0,0141656	0,1106409	0,0489489	0,4495674	0,0020487	0,4168201	0,5523575	0,1444018	0,1184346	0,1014566	0,0026883	0,0173993	0,2224440	0,7180052	0,7156419	0,1309507	0,1151209	0,8836124	0,3134644	0,0934885	0,0476381	0,0634576	0,4471312	0,0219207	0,1317006	0,4387700	0,0495469	0,7973950	0,9622652	0,1264096	0,4464415	0,0693773	1,0882873	0,4508813	0,2915344	0,0031876	0,8358360	0,0859214	0,5237226	0,0848919	0,0415820	0,2229139	0,2621336	0,2814427
80	0,0011189	0,0585418	0,0137913	0,0175474	0,0347841	0,0312040	0,1810648	0,4140533	0,3421064	0,6414430	0,3271841	0,5049248	0,9547318	0,1647462	0,6134672	0,3643352	0,2203405	0,2100843	0,0981459	0,3643604	0,0219365	0,1270867	0,0803279	0,5044697	0,0010841	0,4481873	0,5451538	0,1440291	0,1043301	0,1017268	0,0020538	0,0085418	0,2676632	0,8042925	0,7999622	0,1115690	0,1055255	0,7338585	0,3366869	0,1045618	0,0331033	0,0728788	0,4731844	0,0160000	0,1321129	0,5605100	0,0576044	0,8941756	0,9739858	0,2065285	0,4110484	0,0644679	1,0972796	0,4813511	0,2327320	0,0018499	0,6974757	0,0827067	0,5702159	0,0779415	0,0242077	0,2979652	0,2856944	0,3318950
100	0,0000000	0,0861935	0,0071338	0,0142345	0,0389863	0,0317907	0,1930288	0,4312667	0,3510636	0,6247910	0,3053961	0,5317310	0,9314288	0,1753603	0,6152432	0,3994721	0,2501236	0,2561925	0,0798243	0,3427991	0,0244537	0,1049452	0,1174116	0,5829502	0,0011405	0,4543249	0,5235702	0,1361645	0,0951132	0,1152094	0,0029352	0,0086948	0,3326563	0,8327501	0,8609230	0,0963168	0,0775161	0,6733099	0,3906428	0,1226549	0,0437630	0,0686896	0,4909191	0,0115615	0,1316752	0,6370578	0,0549412	0,9303977	0,9754415	0,2731498	0,3629752	0,0651337	1,0477841	0,4446756	0,2263707	0,0018562	0,7349678	0,1032395	0,5987285	0,0874780	0,0423001	0,3488906	0,2649293	0,3736969
120	0,0024156	0,1005918	0,0105000	0,0168732	0,0371536	0,0260345	0,1719222	0,4386644	0,3239790	0,6248249	0,2965314	0,5250086	0,8930351	0,1960885	0,6579731	0,4100340	0,1988931	0,3161617	0,0680819	0,3329905	0,0237600	0,0866840	0,1111086	0,5370845	0,0040094	0,4958201	0,5662446	0,1145471	0,0957179	0,1138267	0,0005909	0,0082011	0,2998832	0,8714400	0,8976663	0,1067480	0,0643270	0,6370433	0,4168616	0,1472276	0,0510326	0,0635550	0,4812421	0,0112130	0,1634521	0,7757301	0,0579937	0,9325864	0,9149122	0,3634577	0,3724964	0,0542869	1,0900001	0,4007911	0,1767153	0,0010781	0,6987587	0,1535946	0,5730906	0,0909608	0,0398788	0,4189757	0,3408473	0,4812710
140	0,0046566	0,0795747	0,0121022	0,0267149	0,0341766	0,0236891	0,1237857	0,4389568	0,3147457	0,6161559	0,3482068	0,4906085	0,9010379	0,1930816	0,7189831	0,3686812	0,2616669	0,3512744	0,0745622	0,3439275	0,0271595	0,0705621	0,1249155	0,5845068	0,0016621	0,5132654	0,5277923	0,0907558	0,1235256	0,1162188	0,0032727	0,0201276	0,3736319	0,8319372	0,8725262	0,0948426	0,0585464	0,6272113	0,4138919	0,1259582	0,0428427	0,0419598	0,5143939	0,0172885	0,1533508	0,7757974	0,0443631	0,9838404	0,9578853	0,3870328	0,3419045	0,0692206	1,0172366	0,4079410	0,1618704	0,0014818	0,6791079	0,1416712	0,6211711	0,1206055	0,0614980	0,4724665	0,3411115	0,5660638
160	0,0089758	0,0701055	0,0255188	0,0237570	0,0384988	0,0357017	0,1746541	0,4606747	0,3257394	0,6210251	0,3952482	0,5644495	0,9283798	0,1759817	0,6913432	0,3672442	0,2717993	0,4576408	0,1153232	0,3537995	0,0257218	0,0632936	0,1405182	0,6116662	0,0000000	0,5347468	0,5460075	0,1135557	0,1008811	0,0917917	0,0058380	0,0227133	0,3922712	0,9192565	0,8595849	0,1112024	0,0630733	0,6241976	0,4237062	0,1463518	0,0447596	0,0341600	0,4907794	0,0145865	0,1513182	0,8633625	0,0431195	1,0753696	0,9050267	0,4120350	0,3319787	0,0828077	0,9160089	0,4190837	0,1474532	0,0060825	0,6632158	0,1288365	0,5833812	0,1451293	0,0779702	0,5099986	0,3721939	0,6217876
180	0,0062631	0,0733878	0,0276091	0,0244912	0,0343202	0,0400064	0,1729266	0,3798642	0,3429614	0,6458212	0,3819443	0,5845592	0,8498811	0,1540318	0,6759888	0,3829991	0,3010078	0,5530424	0,0936893	0,3072501	0,0221526	0,0579454	0,1668816	0,5563766	0,0007390	0,5915016	0,5645228	0,0978324	0,0926090	0,1025237	0,0048966	0,0243795	0,3610786	0,8946977	0,8064111	0,1000619	0,1122550	0,5779678	0,4254647	0,1738343	0,0747246	0,0401859	0,4688292	0,0140207	0,1554244	0,8374731	0,0478254	1,0163385	0,9106597	0,4388917	0,3267107	0,0871542	0,9293618	0,4044409	0,1356153	0,0025751	0,6737263	0,1259364	0,5497591	0,1720305	0,0733421	0,5249996	0,3851615	0,6095014
200	0,0007042	0,1110307	0,0166567	0,0252533	0,0409953	0,0368509	0,1524260	0,4486450	0,3629590	0,6320488	0,3417722	0,5967069	0,9160678	0,1401342	0,6990338	0,3898005	0,3151386	0,5738999	0,1164354	0,4174815	0,0240303	0,0657301	0,1593353	0,5121777	0,0003735	0,6097940	0,5140337	0,1231091	0,0771895	0,1111175	0,0063058	0,0216579	0,3098242	0,8796740	0,8049700	0,1006712	0,1516088	0,5700404	0,4043693	0,1395337	0,0460763	0,0366030	0,4721848	0,0158133	0,1398417	0,8204288	0,0579540	1,0557352	0,9865811	0,4469778	0,3477089	0,0895106	0,9267465	0,4345792	0,1411410	0,0064824	0,6506234	0,1177348	0,5464865	0,1545034	0,0764987	0,5350293	0,4332668	0,6301015
220	0,0087557	0,1034399	0,0175878	0,0223506	0,0469865	0,0301808	0,1431813	0,4460104	0,3584314	0,6946026	0,3555235	0,5569162	0,9108113	0,1564511	0,6865555	0,4239949	0,3095025	0,5449581	0,1424955	0,3264827	0,0236041	0,0650989	0,1512222	0,4198065	0,0001702	0,5982978	0,5203694	0,1260623	0,0975800	0,0974840	0,0083284	0,0252883	0,2108880	0,8600957	0,9044471	0,1166988	0,1190895	0,5999543	0,4008010	0,1420637	0,0436259	0,0480066	0,5300506	0,0126412	0,1843092	0,9052767	0,0537186	1,1026994	1,0180546	0,4433388	0,3489271	0,0802511	1,0729767	0,4759861	0,1149936	0,0065902	0,6398512	0,0945356	0,5526384	0,1798599	0,0738538	0,5077786	0,4163179	0,6457911
240	0,0080434	0,1134315	0,0197922	0,0215787	0,0304276	0,0318058	0,1865564	0,3886486	0,3642694	0,6543575	0,3441104	0,5603675	0,9274127	0,1414745	0,7351182	0,3916313	0,3099585	0,6217671	0,1508163	0,3191576	0,0338138	0,0734481	0,1523324	0,4370260	0,0003175	0,5387437	0,5013737	0,0935508	0,1118176	0,1001201	0,0053922	0,0210212	0,2509275	0,8912983	0,8472223	0,1211605	0,1496389	0,6134723	0,3555412	0,1535697	0,0511211	0,0368663	0,5180504	0,0096578	0,2094465	0,9436534	0,0507665	1,0973315	0,9717608	0,4866943	0,3391757	0,0730770	1,0387492	0,4637317	0,0997226	0,0083214	0,5987835	0,1003628	0,5087817	0,2003758	0,0630483	0,5698684	0,4173159	0,5601204
260	0,0089031	0,1000380	0,0167037	0,0203042	0,0393601	0,0261675	0,1701737	0,3929782	0,3500812	0,6898022	0,3152745	0,5808751	0,9076309	0,1595744	0,6702712	0,3755453	0,3518767	0,6789404	0,1471421	0,2868773	0,0277544	0,0640641	0,1145601	0,4418491	0,0000562	0,4636487	0,5478352	0,1090124	0,1273134	0,1198389	0,0071002	0,0386249	0,3140068	0,9436149	0,9564621	0,1059554	0,1561984	0,4801264	0,3141929	0,1626563	0,0476495	0,0504698	0,4945148	0,0147999	0,2213007	0,9101975	0,0537001	1,1234605	0,9586017	0,4553791	0,3343975	0,0822522	1,0634137	0,4896684	0,0662089	0,0116852	0,6052675	0,0820324	0,5384248	0,1909838	0,0691495	0,5346535	0,4138299	0,5477529
280	0,0047426	0,0841417	0,0210238	0,0139042	0,0427525	0,0271868	0,1762792	0,3962139	0,3033443	0,6693793	0,2966397	0,6103608	0,8794655	0,1717502	0,6060140	0,4026326	0,3178733	0,7560712	0,1258335	0,3246788	0,0270659	0,0897153	0,1275957	0,4720059	0,0005140	0,4720830	0,5424912	0,0969273	0,1298148	0,1271257	0,0069173	0,0270616	0,2931592	0,9333605	0,8941980	0,1175476	0,1538868	0,4572943	0,3365893	0,1675114	0,0347055	0,0463889	0,4984564	0,0205541	0,1975801	0,9075312	0,0639162	1,0536222	0,9303441	0,4953472	0,3360273	0,0775243	1,0043265	0,5039887	0,0951173	0,0081899	0,5964916	0,1078275	0,5160502	0,1833110	0,0707492	0,5156154	0,4272609	0,5984622
300	0,0047694	0,0759469	0,0411662	0,0149433	0,0614385	0,0240356	0,1690501	0,4170331	0,3333142	0,7617402	0,2946710	0,6664501	0,8745633	0,2194107	0,6170947	0,3825162	0,3425465	0,7919376	0,1459522	0,3439074	0,0277643	0,1046015	0,1154445	0,4642723	0,0034553	0,4811523	0,4993664	0,1432931	0,1129097	0,1419863	0,0077786	0,0171744	0,3410044	0,8787760	0,8549997	0,1270222	0,1474506	0,4411173	0,3708046	0,1599258	0,0447311	0,0456932	0,5221288	0,0191624	0,1871841	0,8698108	0,0630343	1,0175809	0,9207576	0,4886965	0,3378886	0,0894299	0,9977424	0,4740442	0,0890118	0,0035015	0,6126495	0,1180539	0,5204642	0,1821391	0,0731174	0,5491920	0,4558548	0,5540691
