"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
940	0,9398657	0,2621367	0,3098133	0,0299181	0,7837067	0,7086235	0,9749385	0,7323566	0,6052888	1,0572278	0,9282380	0,2006738	0,9857927	0,6094908	0,1207805	0,4973393	0,2204122	0,3848042	0,2487979	0,4298743	0,6178715	0,2447526	0,6133567	1,0069245	0,9093935	1,0205592	0,6422908	0,9264862	0,4790143	0,7133931	0,6278548	0,6627333	0,6509555	0,8959235	0,8020788	0,8342688	0,9337191	0,8164364	1,0591808	0,1798644	0,9964667	0,5061984	0,4618986	1,0428439	1,0015980	0,9076791	0,6192765	0,7972359	1,0380286	0,3144550	0,0363763	0,2554900	0,3915819	1,0567359	0,5493528	0,6077047	0,6905688	0,6352564	1,0492358	0,9433003	0,5124175	0,7191981	0,7943121	0,1389179
960	0,9227156	0,2811863	0,3090828	0,0248184	0,7558640	0,7458986	1,0052294	0,7830213	0,6189768	1,0077799	0,9681869	0,2107174	1,0518261	0,6099126	0,1017414	0,5469855	0,2269837	0,4467589	0,3219517	0,4757405	0,5997221	0,2812347	0,6728737	1,0487533	0,8536515	0,9845435	0,6859273	0,9543046	0,4726168	0,6901820	0,5983761	0,6728775	0,6839557	0,9136940	0,8072715	0,8841136	0,8693087	0,7566728	1,0815361	0,1597749	0,9051361	0,5471000	0,4340263	0,9396445	1,0586610	0,9457019	0,7013666	0,7599673	1,0427486	0,3470068	0,0518036	0,2765144	0,3323146	1,0065515	0,5626396	0,6189219	0,7398019	0,6211964	0,9899266	0,8550237	0,5335780	0,6926800	0,7807046	0,1195540
980	0,9826629	0,2969223	0,3280774	0,0398115	0,7387091	0,7349224	1,0291807	0,7919082	0,6788202	0,9898490	1,0356683	0,2353846	0,9985140	0,6297660	0,1075280	0,5634908	0,2565960	0,4580573	0,2858565	0,4442006	0,6962129	0,2878050	0,6622074	0,9805232	0,8961024	0,9785946	0,7640332	0,9700007	0,5069377	0,6848466	0,5903642	0,7186193	0,7155005	0,8906920	0,7686843	0,8315248	0,8714566	0,8019864	1,0265676	0,1757369	0,9133020	0,5763673	0,4368146	0,9196920	1,0481620	0,9884192	0,6876223	0,7018424	0,9919551	0,3409306	0,0504313	0,3308929	0,3420743	0,9677582	0,5765959	0,5309589	0,7766503	0,6607687	0,9280513	0,9332567	0,5195005	0,7334565	0,8364133	0,1400671
1000	1,0747539	0,2781646	0,3329452	0,0377191	0,6973275	0,7265378	0,9918622	0,8011611	0,7083261	1,0084077	1,0635700	0,1848610	0,9214255	0,6564496	0,1097636	0,5818825	0,2775519	0,5004340	0,2537310	0,4619217	0,6576110	0,2655317	0,6344888	0,9072606	0,9835364	1,0057493	0,7393984	1,0666703	0,5290584	0,7499322	0,6655651	0,7342404	0,7995749	0,9035177	0,7178831	0,8122333	0,8037126	0,9143857	1,0771943	0,2149454	0,8861907	0,5435565	0,5001090	0,8891990	0,9498502	0,9605303	0,6802590	0,7233900	0,9216013	0,3653233	0,0507277	0,3569109	0,2844162	0,9466081	0,6304761	0,5658578	0,6950299	0,7056425	1,0101008	0,9347303	0,5563816	0,7432003	0,8267658	0,1541010
1020	1,0198316	0,2931311	0,3359119	0,0337082	0,6761773	0,7267325	0,9496771	0,8014168	0,7628096	0,9417449	0,9973492	0,1910850	0,9202960	0,6206227	0,0869479	0,5306671	0,2809339	0,4885363	0,2703585	0,4236352	0,6610911	0,3330191	0,6379677	0,9314702	0,9626216	0,9429818	0,7346768	1,0345486	0,6116111	0,7536994	0,6700334	0,7329860	0,8452534	0,9114362	0,7078844	0,7684149	0,8208866	0,8959507	1,0904439	0,1955527	0,9389640	0,5365607	0,4836268	0,9076540	0,9835650	1,0646571	0,6713528	0,6973261	0,8958671	0,4109044	0,0614462	0,4391920	0,2709234	1,0054212	0,6332012	0,5640641	0,7782173	0,7182414	0,9951523	0,9733658	0,4735689	0,7497709	0,8645033	0,1714701
1040	1,0255511	0,2846242	0,3228824	0,0288191	0,7124755	0,7756674	0,9107144	0,8170313	0,7313562	0,9601810	1,0161556	0,2157510	0,9502716	0,6072051	0,0993555	0,5282874	0,2851494	0,5097282	0,2666271	0,4574346	0,6175820	0,3273351	0,6522486	0,9413647	0,9606107	0,9230916	0,7996368	1,0016186	0,5937823	0,8145294	0,5764084	0,6864305	0,8004586	0,9244009	0,6977379	0,8550353	0,8298783	0,8835857	1,0425900	0,2072352	0,8888227	0,6729680	0,5451540	0,9038802	0,9889997	1,0552776	0,7415347	0,6715800	0,9011755	0,3830059	0,0686514	0,4308238	0,2403332	0,9629250	0,6310135	0,5443599	0,6752497	0,7561322	0,9164000	0,9488657	0,4944079	0,6665661	0,8831741	0,1675318
1060	1,0556238	0,2866424	0,3058895	0,0221081	0,6964092	0,7499367	0,9566413	0,8228660	0,7102436	0,9809988	1,0005155	0,2262624	0,8745002	0,6172730	0,1213292	0,5428928	0,2915040	0,5160842	0,2624460	0,4914425	0,6611297	0,3584884	0,6516049	0,8987283	0,9780990	0,8690837	0,8635262	1,0613019	0,6684498	0,7275733	0,5608312	0,6027923	0,8320457	0,9341888	0,6468966	0,8193764	0,8552114	0,9054264	1,0488968	0,2200739	0,8764988	0,6111690	0,5537678	0,9427303	0,9551531	1,0449591	0,7099625	0,6875446	0,8860144	0,3782928	0,0673211	0,4281149	0,2518040	0,9437024	0,6042754	0,5324937	0,7926262	0,7428276	0,9858862	0,8944301	0,5533204	0,6712350	0,9041477	0,1624529
1080	1,0773049	0,2986726	0,3280511	0,0317657	0,7086732	0,7499027	0,9452809	0,8357036	0,7044890	0,9775089	1,0102841	0,2136120	0,8650000	0,5750536	0,1321434	0,4988808	0,2716462	0,5280530	0,2640075	0,5013376	0,6828009	0,3972630	0,6616218	0,9664294	0,8942015	0,9039549	0,8204522	1,0792973	0,5939229	0,8046267	0,5962367	0,6128897	0,7859355	0,9119779	0,6163969	0,8004159	0,8558128	0,8628577	1,0382617	0,2129088	0,8539964	0,6247725	0,5848243	0,9438719	0,9667988	0,9431075	0,6549633	0,7143874	0,9578972	0,3925055	0,0768312	0,4743872	0,2461460	0,9836689	0,6012794	0,5746248	0,7586139	0,7290192	0,9978679	0,9324406	0,5196303	0,6590009	0,9357466	0,1524155
1100	1,0140837	0,3115578	0,3130891	0,0395987	0,7020378	0,7186001	0,9318148	0,8808506	0,6881311	0,9960520	1,0041814	0,2284252	0,9263121	0,6454445	0,1079799	0,4373316	0,2955359	0,5381094	0,2582080	0,5336690	0,7819333	0,4324360	0,6536360	0,8925405	0,8749697	0,9542894	0,7968366	1,0332011	0,6069247	0,7981686	0,6002227	0,6404663	0,7444717	0,8925104	0,6463587	0,8953348	0,8808930	0,8690739	0,9626723	0,2334120	0,9047129	0,6680856	0,6026467	1,0120122	0,9821488	0,9465471	0,7065657	0,7341963	0,9992505	0,3986838	0,0826549	0,4493918	0,2242525	0,9716863	0,6177919	0,5750074	0,6987282	0,7688678	0,9939930	0,9603287	0,5217504	0,6699239	0,9675761	0,1835148

0	0,9835702	0,2664055	0,2900403	0,0448654	1,0060100	0,1131684	0,0877228	0,0270238	0,1991154	0,5487149	0,7188820	0,6938650	0,6083125	0,3578196	0,1073701	0,4040291	0,0215831	0,3361808	0,4717119	0,0288939	0,3715582	0,1096704	0,5665193	0,5679419	0,7527557	0,3986036	0,1087076	0,6055531	0,0772972	0,0486188	0,9465966	0,3747833	0,1068538	1,0215245	0,6626815	0,0150529	0,9926783	0,2377915	0,6645469	0,0187172	0,9031551	0,0511090	0,0473240	0,8469310	0,6139324	0,4721875	0,6265132	0,0531226	0,0895689	0,0301268	0,0315280	0,0892866	0,0977367	1,0113005	0,2276987	0,3396044	0,1452092	0,4383529	0,4837331	0,4479594	0,4259207	0,3077356	0,6316000	0,0637884
20	0,9304109	0,2942838	0,2849733	0,0348322	1,0340047	0,0887577	0,1626390	0,0353608	0,2184451	0,6024402	0,7481610	0,7106456	0,5870412	0,4097487	0,1295432	0,3128287	0,0554275	0,2118874	0,3913712	0,0330371	0,3027690	0,0887469	0,5961492	0,5500191	0,7027586	0,5097680	0,1773236	0,5642706	0,0628664	0,0572385	0,9937396	0,4078561	0,1449958	0,9287760	0,5619518	0,0396042	1,0382724	0,3819253	0,5917998	0,0188459	0,9937451	0,0884556	0,1306828	0,8701412	0,7052501	0,5929411	0,6214096	0,0270466	0,1284832	0,0041535	0,0557671	0,0851149	0,0652975	0,9954255	0,2515823	0,3512742	0,3469547	0,3869639	0,4439922	0,4207882	0,3088292	0,3363921	0,7230173	0,0650727
40	0,9439013	0,3604140	0,2869373	0,0412090	0,9294754	0,1012960	0,2674251	0,0543525	0,2165594	0,6169977	0,7634233	0,7072404	0,5424362	0,3587550	0,1072729	0,3832300	0,1262262	0,2687126	0,4068385	0,0278707	0,3213558	0,0906600	0,5628455	0,5000412	0,7352560	0,5065252	0,2876106	0,5606504	0,0527139	0,0476417	0,8655116	0,5399959	0,2519594	0,9392146	0,6110733	0,0345231	1,0612688	0,5388357	0,5622840	0,0106071	0,9552349	0,0849340	0,2425790	0,9187761	0,6763351	0,6288640	0,5493797	0,0280560	0,2252026	0,0092378	0,1361789	0,0924436	0,0861439	0,9586011	0,2448504	0,4171272	0,4753917	0,4040758	0,3605130	0,5026339	0,2571847	0,3696528	0,7444262	0,0684783
60	1,0270004	0,3300429	0,2925860	0,0318607	0,8177047	0,1029060	0,4003800	0,0489783	0,2217960	0,6204384	0,7997314	0,6393875	0,5780799	0,4112469	0,1154364	0,3608869	0,2196049	0,2375070	0,4239333	0,0258102	0,3063961	0,0952154	0,5547048	0,4758029	0,7684441	0,4347344	0,4492571	0,5356719	0,0497452	0,0447433	0,6709812	0,6356491	0,3995137	0,9453224	0,6076174	0,0213807	1,0637390	0,5965452	0,6032512	0,0057370	0,9437953	0,0634490	0,3723263	0,9706805	0,6491487	0,7106446	0,5676267	0,0322465	0,2942385	0,0096620	0,1710467	0,0787875	0,0841674	0,9794618	0,2452333	0,3821735	0,5562035	0,3821257	0,3318605	0,4598043	0,2286938	0,3371004	0,7172209	0,0575929
80	1,0212842	0,2994516	0,2895814	0,0416566	0,7832843	0,1025385	0,5214634	0,0696709	0,2149964	0,5905686	0,7680706	0,6146412	0,5767125	0,4164732	0,1373625	0,4073652	0,2738594	0,2649184	0,4031433	0,0258567	0,2889236	0,0796259	0,6256831	0,5503984	0,7527653	0,4237110	0,5203301	0,5278276	0,0576018	0,0570019	0,4684007	0,6941430	0,5749245	0,9559811	0,6228312	0,0257629	1,1375892	0,6654221	0,6275368	0,0095316	1,0310861	0,0435339	0,4021641	0,9566960	0,6350886	0,7852303	0,5545843	0,0373653	0,4090262	0,0127410	0,2031349	0,0649103	0,0870448	0,9791485	0,2738445	0,3998004	0,5932638	0,4167384	0,3666740	0,4078314	0,1637787	0,3253294	0,7036289	0,0453812
100	1,0653845	0,2738995	0,3223834	0,0309912	0,7326339	0,1038155	0,6064537	0,0750429	0,2142683	0,6337257	0,7268973	0,6070391	0,5978389	0,4204529	0,1315894	0,4304585	0,3239585	0,2730941	0,4331595	0,0195540	0,2978306	0,0666679	0,5999043	0,5366168	0,7781699	0,3833744	0,6645944	0,4915092	0,0875086	0,0902532	0,3493165	0,7411235	0,6781762	0,9851666	0,6001899	0,0175336	1,0929827	0,7863488	0,6141615	0,0079060	0,9375150	0,0466761	0,5131600	0,8531179	0,6137663	0,7773509	0,5103244	0,0605407	0,4660008	0,0102046	0,2342837	0,0692051	0,0853594	1,0017519	0,2873482	0,3529158	0,6116279	0,3853020	0,3337041	0,4525680	0,1457393	0,2990372	0,7110736	0,0559540
120	1,0547873	0,2453310	0,2907065	0,0286956	0,6292348	0,0993263	0,7433100	0,0855965	0,2130159	0,6506020	0,7341434	0,6206440	0,5398787	0,3809223	0,1254010	0,3847063	0,3654930	0,2410080	0,3875953	0,0208655	0,2849616	0,0652897	0,6269545	0,5447881	0,7295015	0,4232828	0,7118387	0,4696851	0,0849464	0,0908579	0,2300249	0,9076522	0,7961508	1,0037984	0,6349121	0,0163349	1,0390263	0,8641880	0,5722478	0,0076802	0,9318384	0,0519621	0,5276378	0,8759753	0,6093393	0,8359981	0,4623919	0,0584057	0,4832238	0,0048497	0,2518234	0,0707379	0,1001623	1,0497550	0,2974742	0,2950523	0,6075192	0,4192556	0,3138678	0,4559352	0,1242345	0,2912128	0,6824839	0,0672443
140	0,9696973	0,2266133	0,3026415	0,0299677	0,5839259	0,0854795	0,8252902	0,0621831	0,2306231	0,6087438	0,7101095	0,5538821	0,5051310	0,3708513	0,1363687	0,3730944	0,4181967	0,2593757	0,3862625	0,0242297	0,2902798	0,0820526	0,6573381	0,5290218	0,7046772	0,3949566	0,7781772	0,5086203	0,0695584	0,1094532	0,1740639	0,8260431	0,8920014	1,0119353	0,6392054	0,0188081	0,9829358	0,7996941	0,5875643	0,0081233	0,9312168	0,0456671	0,5513484	0,8796277	0,6185682	0,8318981	0,4019888	0,0629925	0,5443353	0,0105557	0,2401351	0,0876932	0,0738669	1,0541811	0,2800163	0,2895536	0,5931336	0,3933555	0,4062848	0,4294135	0,0947845	0,3020549	0,6775063	0,0674057
160	1,0120631	0,2664691	0,2909202	0,0280612	0,5851183	0,0828866	0,8634452	0,0770271	0,2396646	0,5195561	0,7004542	0,6469844	0,5279168	0,3539741	0,1256309	0,3843491	0,4123457	0,2808844	0,4346330	0,0252204	0,2991904	0,0995484	0,6647348	0,5609630	0,7181087	0,4083900	0,7938335	0,5633555	0,0851645	0,0959124	0,1336103	0,8260090	0,9589020	0,9750064	0,6616159	0,0060546	0,9635390	0,8325517	0,5665252	0,0027099	0,8597559	0,0363940	0,5582161	0,8489062	0,6078592	0,8863392	0,3417606	0,0506915	0,5447511	0,0078813	0,2518693	0,0775765	0,0675896	1,0391820	0,2743094	0,3711429	0,6012175	0,4149564	0,4058378	0,3973361	0,0818019	0,2793990	0,7160303	0,0634534
180	1,0239469	0,3025129	0,3147016	0,0203036	0,5478846	0,0860953	0,8766033	0,0556032	0,2557913	0,4964428	0,7324815	0,7204156	0,5150454	0,3302442	0,0867482	0,3377355	0,4845971	0,2938455	0,4420054	0,0302197	0,3206554	0,0926978	0,5986103	0,5553014	0,7128144	0,3740325	0,8405219	0,5225545	0,0660627	0,0816370	0,1045248	0,8963954	0,9593502	0,9377795	0,6466736	0,0049521	0,9633386	0,8543738	0,5577894	0,0008404	0,8715117	0,0295813	0,5342605	0,8944652	0,5867709	0,8856392	0,3419675	0,0504234	0,5834568	0,0062639	0,2673539	0,0632508	0,0559150	1,0589493	0,2689825	0,3805625	0,6188131	0,4277292	0,3511544	0,4277196	0,0806927	0,2649144	0,7034507	0,0584875
200	1,0247687	0,3163617	0,2975760	0,0470353	0,5576895	0,0857852	0,8992973	0,0518511	0,2435447	0,4889097	0,7498669	0,7341178	0,4827032	0,3352752	0,0913557	0,3881430	0,4846210	0,2419598	0,4027276	0,0320776	0,3293447	0,1165503	0,6200981	0,5336256	0,7143382	0,3356588	0,9014142	0,5237447	0,0710811	0,0732521	0,0640317	0,9245829	0,9796580	0,9363150	0,6567221	0,0104305	0,9346317	0,9244888	0,5307670	0,0039485	0,9372765	0,0489730	0,5629281	0,8793524	0,5840616	0,9242579	0,3118082	0,0389916	0,6182864	0,0095861	0,2665039	0,0771952	0,0558468	1,0048635	0,2555761	0,3527174	0,6462565	0,4291560	0,3984645	0,4280247	0,0516168	0,2827134	0,7535008	0,0527775
220	0,9669446	0,3013410	0,2708537	0,0461005	0,5681332	0,0853167	0,9169779	0,0588533	0,2129685	0,5001304	0,7129334	0,6905328	0,4476453	0,3166415	0,0938712	0,3567443	0,5248485	0,2233094	0,3953546	0,0261823	0,3019061	0,1329184	0,5890816	0,5521023	0,7535582	0,3308393	0,8179597	0,5756685	0,0858141	0,0715174	0,0483673	0,9668016	0,9783134	0,9066969	0,6644527	0,0069397	0,9865116	0,9101084	0,5272830	0,0181256	0,8767888	0,0590779	0,5516569	0,8879703	0,6204900	0,9343756	0,2978748	0,0310857	0,6679446	0,0078964	0,2814424	0,0816798	0,0646593	0,9907048	0,2460808	0,3209355	0,6050503	0,4223982	0,4409582	0,4312558	0,0473928	0,3253791	0,7096114	0,0430869
240	0,9798662	0,2943259	0,2595946	0,0648826	0,5880043	0,0928394	0,9176727	0,0535675	0,2148538	0,6014836	0,6813658	0,6643223	0,4593758	0,3326835	0,1170184	0,3687256	0,5141262	0,2380503	0,4346507	0,0246688	0,2934939	0,1075268	0,5592111	0,5836372	0,7041846	0,2967754	0,8627074	0,5867747	0,1036148	0,0503519	0,0334278	0,8907646	0,8505557	0,8404822	0,6335701	0,0083991	0,9048424	0,8744834	0,5426612	0,0091099	0,9213270	0,0511931	0,5294972	0,9627065	0,6174166	0,8788489	0,2952467	0,0196171	0,6311407	0,0110806	0,2841214	0,0570566	0,0603701	0,9574756	0,2440184	0,3480941	0,5850504	0,4153795	0,3646010	0,3764553	0,0458396	0,3281188	0,6832914	0,0431506
260	0,9612273	0,3042430	0,2450980	0,0502910	0,5864868	0,1061511	0,9620252	0,0377909	0,2053523	0,6535487	0,6628554	0,6840142	0,4814952	0,4112105	0,1083903	0,4134283	0,5152840	0,2498978	0,4259854	0,0324292	0,2840454	0,1332896	0,5949349	0,5753255	0,6682894	0,3164115	0,8988015	0,5364000	0,0913709	0,0647791	0,0312841	0,9344305	0,9017260	0,8864292	0,6009453	0,0077248	0,9536107	0,7396032	0,5208213	0,0172951	0,8722004	0,0600327	0,5238792	0,9254254	0,6559777	0,8847190	0,2778186	0,0308291	0,6196846	0,0054717	0,2824212	0,0626823	0,0575327	0,9840382	0,3040718	0,3701752	0,6718596	0,4249094	0,3825038	0,3288814	0,0405782	0,3073240	0,7067069	0,0389279
280	0,9769358	0,2760611	0,2398835	0,0393859	0,6146487	0,0865041	0,9398986	0,0408267	0,2419554	0,6695784	0,6783356	0,7137159	0,4950682	0,3693615	0,1332479	0,4293713	0,4947747	0,2490133	0,3551547	0,0283716	0,2922301	0,1462659	0,5942951	0,6098345	0,6799021	0,3064509	1,0155191	0,4794368	0,0988089	0,0564504	0,0213689	0,8864189	0,8999929	0,8786298	0,5987955	0,0099826	1,0283734	0,7205140	0,5182566	0,0208357	0,9896299	0,0401321	0,5033758	0,8710222	0,5940014	0,8558666	0,2579767	0,0229370	0,6341777	0,0062394	0,2733045	0,0727171	0,0529500	0,9818575	0,3122918	0,3225508	0,5429761	0,4048472	0,3725480	0,3906014	0,0339163	0,3141273	0,6718276	0,0427647
300	0,9669520	0,2169469	0,2187067	0,0358542	0,6048748	0,1032998	0,9926756	0,0574317	0,2639806	0,6726919	0,7329915	0,7205343	0,4496517	0,3397511	0,1162418	0,3847548	0,5001534	0,3103273	0,3792417	0,0214214	0,3424037	0,1462735	0,5933328	0,5800658	0,7024262	0,3148188	1,0405416	0,4654757	0,1070552	0,0556165	0,0102443	0,8809286	0,9274385	0,8315093	0,6026909	0,0048767	0,9739778	0,7889197	0,5332656	0,0169988	0,9371063	0,0447406	0,4868814	0,8005719	0,5886953	0,8840502	0,2530181	0,0309074	0,6739376	0,0106775	0,3026273	0,0723269	0,0481098	1,0161717	0,2818099	0,3239337	0,5932525	0,4397321	0,3529019	0,4369800	0,0373791	0,3424940	0,7148246	0,0461584
320	0,9904105	0,2524281	0,2336167	0,0402561	0,5148524	0,1269594	1,0001902	0,0546421	0,2756313	0,5844912	0,7698829	0,6897001	0,5178742	0,4070198	0,1037183	0,3400898	0,5012104	0,3304914	0,3933169	0,0188834	0,3740910	0,1599886	0,6239375	0,5778458	0,7206524	0,3573339	1,0120804	0,4877837	0,1021254	0,0560986	0,0031052	0,9566413	0,9254165	0,7953920	0,6015368	0,0105795	1,0424226	0,7914248	0,6343545	0,0329979	0,9166672	0,0475657	0,4964499	0,8078548	0,5953752	0,9264998	0,2659986	0,0519814	0,6457004	0,0110485	0,3175846	0,0687473	0,0403695	0,9665291	0,2522077	0,3063073	0,6013034	0,4115649	0,3816554	0,3860718	0,0489450	0,3188677	0,7534633	0,0493388
340	0,9374827	0,2807548	0,2190213	0,0511056	0,5576753	0,1178316	0,9509174	0,0639466	0,2911881	0,5443240	0,7113025	0,6673795	0,5580402	0,4244608	0,1131597	0,3280253	0,4714302	0,3176272	0,4101376	0,0194861	0,3780252	0,1677084	0,5529029	0,5905492	0,7644743	0,3764533	0,9683992	0,5715154	0,0973783	0,0611072	0,0034744	0,9979052	0,9837765	0,8356468	0,5889298	0,0074885	0,9476206	0,7949199	0,5858570	0,0321177	0,9577130	0,0665922	0,4797464	0,8056845	0,6116521	0,9281267	0,2484142	0,0555902	0,6196988	0,0086073	0,3841993	0,0811360	0,0420646	0,9242435	0,2361135	0,2911701	0,5182225	0,4498663	0,3848496	0,3950784	0,0492664	0,3242992	0,7725843	0,0529253
360	0,9316125	0,2976579	0,2436907	0,0471494	0,5509324	0,1235869	0,9981369	0,0891145	0,2876722	0,5579531	0,7138713	0,6871092	0,5909889	0,4054922	0,1127923	0,3539123	0,4825549	0,2750832	0,4434984	0,0229783	0,2959460	0,1416920	0,5888427	0,6200186	0,7637810	0,3940559	0,9646656	0,6356104	0,1017078	0,0783134	0,0147610	1,0318103	1,0186804	0,8995083	0,5745662	0,0082955	0,9808138	0,7872164	0,6239866	0,0371440	0,9325417	0,0650645	0,4553628	0,8949451	0,5989581	0,9688653	0,2301463	0,0842556	0,6122404	0,0087102	0,3201690	0,0707207	0,0563277	1,0006292	0,2814180	0,3056415	0,5258987	0,5085140	0,4273139	0,4701615	0,0289106	0,3401382	0,7506861	0,0601807
380	1,0078666	0,2839834	0,2639227	0,0471269	0,5950771	0,1414237	0,9270144	0,0981596	0,2604077	0,6253820	0,6765744	0,6940624	0,5231367	0,4222757	0,1159955	0,4132316	0,4766954	0,2394446	0,3478799	0,0233682	0,3081281	0,1000827	0,5443003	0,6839601	0,7860980	0,4622241	0,9676375	0,6456288	0,0972164	0,0944389	0,0125577	0,9675927	1,0454868	0,9417371	0,5394104	0,0144874	0,9182624	0,8080320	0,6503543	0,0349799	0,8776700	0,0576298	0,4883213	0,9525061	0,6705489	0,8909696	0,2152765	0,0776073	0,5947873	0,0066477	0,2806148	0,0873346	0,0624963	1,0307395	0,2941722	0,3551973	0,6345580	0,4549897	0,3368320	0,4817908	0,0349276	0,3376768	0,6524065	0,0674790
400	0,9384186	0,2765946	0,2481111	0,0459778	0,6099871	0,1193889	0,9149659	0,0907277	0,2583770	0,6993394	0,7182898	0,6826760	0,5745296	0,4202218	0,1124305	0,4040981	0,4818441	0,2702407	0,3621232	0,0185073	0,2901786	0,1005640	0,6007633	0,7285195	0,8048049	0,4597093	0,8974192	0,7177054	0,0677534	0,0893818	0,0152176	0,9962977	1,0389178	0,9733571	0,5266029	0,0143625	0,9573589	0,8744364	0,7147102	0,0268126	0,8663693	0,0459165	0,4626782	0,8859555	0,7618376	0,8576924	0,2291582	0,0822846	0,5904569	0,0068695	0,3208687	0,1132658	0,0429365	0,9591605	0,2785152	0,3968888	0,6343448	0,4708297	0,3148775	0,4349525	0,0286270	0,3633837	0,6932129	0,0555453
420	1,0950726	0,2972407	0,2689038	0,0389836	0,5324301	0,1458209	0,7952075	0,0981550	0,3009986	0,6898268	0,7351644	0,6577518	0,5578290	0,4065435	0,1091124	0,3972346	0,4769202	0,2694634	0,3378189	0,0327562	0,3234452	0,0911181	0,6064240	0,7030552	0,8355989	0,5281232	0,8734474	0,6685055	0,0762589	0,0609339	0,0183331	1,0451276	1,0539148	0,9517686	0,4781015	0,0163521	1,0592333	0,8540920	0,7118550	0,0396731	0,8665927	0,0556294	0,4474657	0,9130793	0,7064053	0,9149264	0,2324899	0,0767152	0,5855115	0,0097799	0,2992932	0,0951398	0,0366733	0,9742833	0,3057515	0,4446474	0,5706152	0,4802326	0,3216341	0,4461402	0,0190837	0,3686430	0,7153025	0,0355906
440	1,0642294	0,2883780	0,2900609	0,0509226	0,4709539	0,1485606	0,8420779	0,0897579	0,3436623	0,7008303	0,8608018	0,6599446	0,6258841	0,4159755	0,0984704	0,3865113	0,4606153	0,2809834	0,3830745	0,0259728	0,4467966	0,1054331	0,6762788	0,6637394	0,8301820	0,5247704	0,8555909	0,6597197	0,0987665	0,0591856	0,0157207	1,0414882	1,0315386	0,9646192	0,5664508	0,0164272	1,0449062	0,8644704	0,6849304	0,0359306	0,9967384	0,0489958	0,4265115	0,9969308	0,6924699	0,9890589	0,2423208	0,0634207	0,6622870	0,0101652	0,3025634	0,1086022	0,0378400	1,0159978	0,2844866	0,3960385	0,5928015	0,4635467	0,3630621	0,4492184	0,0178763	0,3927254	0,7124147	0,0481251
460	1,0940894	0,2394468	0,2946834	0,0439173	0,5104859	0,1730706	0,8536106	0,1164252	0,2961756	0,7098827	0,8426353	0,7148095	0,6022253	0,4698643	0,0913174	0,4070913	0,4709976	0,2556075	0,4536850	0,0320187	0,4618164	0,1071651	0,6378000	0,7050959	0,8753146	0,5151668	0,8981695	0,6074792	0,1063362	0,0685374	0,0177809	1,0109717	1,0219839	0,9020139	0,5533521	0,0295564	0,9674037	0,8672997	0,7385010	0,0349211	1,0032644	0,0647365	0,4309352	0,9357581	0,6758799	0,9621690	0,2756289	0,0724146	0,6547490	0,0079567	0,3466915	0,1081748	0,0353923	1,0114620	0,2608793	0,4055449	0,5889571	0,4688466	0,2927575	0,4589479	0,0108280	0,4315549	0,6536136	0,0558513
480	1,0569663	0,2314938	0,2620932	0,0408075	0,5597788	0,1819130	0,8514285	0,0995873	0,3243502	0,7299150	0,8278646	0,6857444	0,6112383	0,3944505	0,1107302	0,4195299	0,4899773	0,2353774	0,4817396	0,0366849	0,3620967	0,0781503	0,6206932	0,7707203	0,8314432	0,4862675	0,9434933	0,6306694	0,1140493	0,0587121	0,0175016	0,9455151	0,9683805	0,8280046	0,5646928	0,0452748	0,9745732	0,8289560	0,7333680	0,0321750	0,9410272	0,0598026	0,4165050	0,9357467	0,6654190	0,9710719	0,2801997	0,0750357	0,6527304	0,0108718	0,3697060	0,0895562	0,0319573	0,9603529	0,2915421	0,3885205	0,6486608	0,4466700	0,3251288	0,5557001	0,0199879	0,4519090	0,6595298	0,0702275
500	0,9938438	0,2411570	0,2571971	0,0546977	0,5634465	0,2091985	0,8240562	0,0933566	0,3276242	0,7936284	0,8982700	0,6566481	0,6212263	0,3891324	0,1057225	0,3255815	0,5078901	0,2231826	0,4312775	0,0294262	0,2765783	0,0785661	0,5621105	0,6991071	0,8089692	0,5321701	0,9589553	0,6720920	0,1362279	0,0668627	0,0165110	0,9444714	0,9924935	0,8704452	0,5244207	0,0567124	0,9433012	0,8456624	0,7557405	0,0324361	0,9461706	0,0836117	0,4039261	0,9027474	0,6315105	0,9290315	0,3252948	0,1083898	0,6395705	0,0163902	0,3654639	0,0790949	0,0274210	0,9659210	0,3270442	0,3742676	0,6471105	0,3921124	0,2613644	0,6206167	0,0249123	0,4284311	0,6588886	0,0713703
