"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI
760	0,9828278	0,5504459	0,0048275	0,4427832	0,9695746	0,9302916	0,8734260	0,3785151	0,3848789	0,6875797	0,8906503	0,4211458	0,0084154	0,9570103	0,0003246	0,6187646	0,8813224	0,3126112	0,1070944	0,8697976	0,3970302	0,7379131	0,0698180	0,5352007	0,5739050	0,3460571	0,0164251	0,1818181	0,2361917	0,0336872	0,0200776	0,3857586	0,6334184	0,3859379	0,2438322	0,7295365	0,7998016	1,0618960	0,6954586	0,9668618	1,0173205	1,0278107	0,0174833	0,3058151	1,0835668	0,0864313	0,0336772	0,1070234	0,2333380	0,0743396	0,0724210	0,5139558	0,7982888	0,0396088	0,2172869	0,9590843	0,8745933	0,4929804	0,0866587	0,0686703	0,0178119	0,4224219	0,4421178	0,8225002
780	0,9500495	0,4982535	0,0035431	0,4175744	0,9639116	1,0297922	0,9174442	0,3803693	0,3931440	0,6165003	0,9590846	0,4861402	0,0061904	0,9891640	0,0011011	0,6841495	0,9353828	0,3409385	0,0813192	0,8279059	0,3506937	0,7391824	0,0596422	0,4873846	0,5634631	0,3750817	0,0154817	0,2017133	0,2464889	0,0429564	0,0275067	0,3922954	0,6304680	0,3768571	0,2568954	0,7701893	0,8246930	1,0427536	0,7027909	0,9915266	0,9948138	0,9675691	0,0207008	0,2772500	1,0430671	0,0612202	0,0360904	0,0716047	0,2149492	0,0679665	0,0689611	0,5306101	0,8929877	0,0334693	0,2374773	0,9931553	0,8494279	0,4291234	0,0949313	0,0798347	0,0160437	0,4203740	0,4347655	0,6914439
800	0,9279775	0,4480900	0,0030304	0,3819197	0,9642667	0,9418101	0,9369006	0,3932938	0,3855331	0,5833453	1,0216594	0,4879131	0,0036364	0,9892027	0,0009739	0,7998440	0,9481538	0,2797371	0,1135371	0,8642344	0,3386773	0,7491264	0,0636232	0,4883429	0,5660683	0,3296269	0,0164405	0,2585647	0,2622941	0,0426544	0,0306058	0,4412555	0,6041916	0,4267951	0,3038506	0,7519891	0,8255375	0,9576770	0,7188090	1,0407786	0,9833752	0,9345180	0,0146678	0,2559590	1,0365431	0,0734442	0,0291344	0,0789958	0,2207459	0,0579568	0,0547930	0,4933507	0,8776322	0,0328099	0,2266718	0,9798997	0,8739563	0,4064712	0,0819841	0,0747600	0,0219171	0,4833417	0,4368951	0,6717959
820	0,9143612	0,4156507	0,0046903	0,3545272	1,0027707	0,9411708	0,9828979	0,4286731	0,3551990	0,5818887	0,9822331	0,4247278	0,0071889	1,0619651	0,0023253	0,7031966	0,8758824	0,2711860	0,1152198	0,8346210	0,3139586	0,7681351	0,0606119	0,5172183	0,5675527	0,3351200	0,0168473	0,2897620	0,2572673	0,0412561	0,0273987	0,3942592	0,6591031	0,4178951	0,3220409	0,7176840	0,7925690	0,9490965	0,6900971	1,0003669	1,0207896	0,8563222	0,0182797	0,2408553	1,0531084	0,1083085	0,0400040	0,0701370	0,2548518	0,0630787	0,0688011	0,4788671	0,8687560	0,0315217	0,2293158	0,9951193	0,7613134	0,4242206	0,0593756	0,0551097	0,0196870	0,4608963	0,4397137	0,7422342
840	1,0024011	0,3666816	0,0059950	0,3998161	1,0252354	0,9341376	0,9631823	0,3997777	0,4083387	0,6248333	0,9511121	0,4399153	0,0070623	1,0330539	0,0004503	0,5861045	0,8361623	0,2431395	0,1329813	0,8628792	0,2989452	0,7796900	0,0699887	0,4935736	0,5532310	0,3073485	0,0242160	0,2748962	0,2560804	0,0487460	0,0346535	0,4251433	0,6407131	0,3958023	0,3077817	0,7606467	0,7693042	0,9305232	0,6274404	0,9840852	1,0058294	0,8966700	0,0211357	0,3016957	0,9892343	0,0703066	0,0407944	0,0689049	0,2571793	0,0641488	0,0575480	0,5450666	0,8900007	0,0238307	0,2298626	0,9998242	0,8007012	0,4495937	0,0692481	0,0448036	0,0204207	0,4443588	0,4373155	0,7687172
860	0,9705902	0,3727227	0,0062158	0,4361877	1,0336799	0,9687757	0,9794025	0,4135329	0,3977541	0,6654131	0,9684854	0,4763661	0,0097063	1,1054974	0,0003477	0,6650903	0,9374893	0,2880007	0,1275577	0,8375194	0,2963161	0,8378161	0,0713406	0,4750752	0,6022952	0,3474118	0,0304896	0,2314531	0,2630174	0,0354217	0,0223948	0,4079862	0,6685679	0,4316412	0,3035419	0,7551385	0,7130900	0,9346593	0,6422255	0,9871164	0,9822444	0,9324161	0,0248337	0,2888689	0,9662903	0,1046069	0,0516414	0,0705015	0,3199084	0,0601294	0,0556818	0,5263197	0,9286019	0,0205376	0,2154423	0,9640826	0,8302128	0,4469116	0,0714445	0,0438972	0,0161686	0,4510373	0,4610209	0,7479677
880	0,9603864	0,3383572	0,0036926	0,4568470	1,1241739	0,9181518	0,9661193	0,4174160	0,4338057	0,6721815	0,9020286	0,4439435	0,0077169	1,1082529	0,0007287	0,6335952	0,9347246	0,2559530	0,1303131	0,8817543	0,3116772	0,7910557	0,0755114	0,5108779	0,5731599	0,3465946	0,0227444	0,2760496	0,2606568	0,0281387	0,0247664	0,4209144	0,7408113	0,4280156	0,3090595	0,7633535	0,7458174	0,9903927	0,6741424	0,9550336	0,9620299	0,8854942	0,0245376	0,3130527	0,9310620	0,1075776	0,0380463	0,0711256	0,2856360	0,0609617	0,0886184	0,5596487	0,9156479	0,0427829	0,2191956	0,9086990	0,8381441	0,4614750	0,0772864	0,0463683	0,0158420	0,3312488	0,4677937	0,6920383
900	0,9723748	0,3901521	0,0078965	0,4493476	1,0786433	0,9102034	0,9595764	0,4369836	0,4046427	0,6616433	0,9540606	0,3577057	0,0045494	1,1076583	0,0000000	0,6739128	0,9429158	0,3086044	0,1184754	0,8997449	0,3360769	0,7552870	0,0660477	0,5156888	0,5561456	0,3381243	0,0226379	0,3089939	0,2646340	0,0275894	0,0211875	0,4324885	0,7378622	0,4460086	0,3268549	0,7948888	0,8306390	0,9084103	0,6808698	0,9521844	0,9814376	0,9000061	0,0215879	0,3006657	0,9891103	0,1184064	0,0354722	0,0617798	0,2775267	0,0674129	0,0944287	0,5439758	0,8494205	0,0347707	0,2211086	0,9258799	0,8391696	0,4374838	0,0811882	0,0505403	0,0117153	0,2378291	0,4307258	0,8539317
920	0,9978096	0,4374429	0,0066408	0,4081250	1,0232351	0,8782864	0,9292600	0,4058416	0,4222500	0,6397775	1,0178527	0,2852284	0,0061319	1,0204768	0,0011006	0,6903674	0,9246758	0,3262115	0,1109854	0,9248921	0,3312746	0,8044838	0,0752207	0,4941806	0,5625066	0,3574652	0,0237841	0,2434903	0,2808563	0,0242129	0,0281117	0,4431335	0,7003891	0,4617428	0,3081842	0,7349902	0,8091073	0,9687577	0,6620814	1,0415913	1,0337668	0,8565052	0,0248517	0,3005091	0,9948928	0,0943961	0,0332566	0,0623564	0,2980388	0,0631230	0,0854341	0,5273861	0,8912864	0,0362062	0,2428730	0,9320212	0,8229142	0,4586701	0,0928086	0,0474301	0,0081617	0,1370214	0,4656983	0,8428901
940	0,9417480	0,4544202	0,0046565	0,4218276	1,0524382	0,8477064	0,9556668	0,4124773	0,4269465	0,5962041	0,9736059	0,1740353	0,0034741	1,0247927	0,0062747	0,7219425	0,9056441	0,3099004	0,1036254	0,8737585	0,3113814	0,7213392	0,0853551	0,4882199	0,5060898	0,3548511	0,0164994	0,2754062	0,3070942	0,0366236	0,0178396	0,3869555	0,7203207	0,4531998	0,2834655	0,7062481	0,8174823	0,9787794	0,6807969	1,0384099	1,0823568	0,8466003	0,0261058	0,3871910	0,9406936	0,0855108	0,0396099	0,0863870	0,2773219	0,0602403	0,0896122	0,5147578	0,8008123	0,0304382	0,2687254	0,9665561	0,8238824	0,4721349	0,0931346	0,0501860	0,0102167	0,0755815	0,4706578	0,8174133
960	0,9892887	0,3992746	0,0038290	0,4050754	1,0084857	0,8981729	0,8934396	0,3600819	0,4284723	0,6828606	0,9880744	0,2121720	0,0043366	1,0572346	0,0069820	0,7005991	0,8303994	0,2900054	0,1116146	0,8925650	0,2804082	0,6915697	0,1004979	0,4989869	0,4938925	0,3245265	0,0180235	0,2813306	0,2910766	0,0453016	0,0120149	0,3778168	0,6955245	0,4760885	0,2811446	0,6816371	0,8267517	0,9719906	0,6828415	1,0022952	1,1084766	0,8480519	0,0088406	0,3964832	0,9869558	0,1517858	0,0397130	0,0869763	0,2518522	0,0665149	0,0987098	0,4845867	0,8285429	0,0233289	0,2586891	0,9991764	0,8379356	0,4985355	0,0843172	0,0741986	0,0049549	0,0854410	0,4325780	0,7390473
980	0,9941882	0,3864309	0,0064060	0,3982868	1,0150237	0,9025972	0,9098095	0,4078503	0,3837165	0,7183945	0,9113967	0,2489428	0,0038014	1,0937636	0,0047650	0,6881494	0,8392990	0,3378733	0,1030653	0,8791606	0,2663179	0,6697920	0,1135246	0,4743719	0,5329056	0,3631480	0,0143230	0,2550698	0,2828934	0,0501421	0,0215436	0,3726694	0,6622321	0,4886256	0,3457522	0,7183863	0,7818694	0,9813141	0,6874206	0,9821012	1,1124324	0,8900178	0,0120344	0,4440652	0,9883916	0,1690154	0,0383384	0,0700313	0,3199352	0,0437553	0,0937637	0,5334575	0,8543695	0,0295865	0,2652114	0,9976449	0,8563595	0,5220513	0,0693910	0,0718852	0,0081469	0,1127243	0,3924772	0,7563481
1000	1,0149027	0,3248598	0,0075009	0,4189802	1,0384870	0,8609558	1,0093154	0,4140446	0,4621596	0,7237719	0,9724473	0,2391978	0,0062197	1,0758347	0,0043204	0,6416246	0,8658235	0,3195901	0,1136195	0,8492307	0,2238509	0,6560135	0,1082499	0,5184151	0,5768227	0,3652513	0,0182279	0,2515087	0,2722810	0,0538658	0,0178054	0,3915847	0,7181344	0,4513081	0,2967418	0,7078001	0,8354428	0,9997486	0,7117002	0,9092090	1,0433815	0,9108520	0,0152541	0,3855808	1,0365770	0,1121417	0,0323407	0,0701217	0,3222953	0,0476645	0,0995441	0,5538003	0,8479363	0,0344366	0,2786059	0,9761946	0,8119935	0,4788918	0,0682140	0,0644689	0,0101796	0,1074003	0,3725907	0,7582435
1020	1,0043774	0,3413215	0,0057543	0,4614725	1,0177267	0,8725976	1,0099457	0,4370584	0,4413142	0,7110098	0,9648839	0,1949836	0,0056791	1,0290779	0,0052294	0,7669298	0,8732963	0,2929534	0,1099978	0,8281417	0,2007144	0,6331917	0,1281476	0,5259434	0,6160414	0,3557391	0,0337162	0,2288470	0,3386027	0,0389349	0,0272273	0,3758433	0,7427871	0,4283801	0,2885152	0,7030205	0,8186865	0,9949580	0,6816764	0,9698199	1,0433919	0,9314491	0,0106709	0,4079545	0,9973797	0,1047060	0,0427927	0,0661751	0,3004151	0,0390811	0,0811165	0,5210979	0,8016341	0,0482418	0,2667084	1,0133457	0,7909186	0,4930516	0,0821381	0,0662986	0,0160899	0,0748556	0,4187493	0,7937700
1040	1,0453962	0,3720817	0,0076058	0,4134780	1,0164048	0,9329670	1,0218001	0,4081582	0,4233288	0,6410480	0,8972495	0,1636751	0,0064757	1,0573551	0,0127252	0,7188608	0,8552526	0,2678973	0,0820442	0,8422066	0,1857132	0,6059310	0,1292371	0,5733089	0,6013384	0,3216026	0,0277143	0,2710603	0,3045604	0,0371022	0,0178077	0,3631384	0,7292606	0,4355972	0,2852767	0,7287420	0,8049892	0,9692042	0,6947181	0,9924846	1,0336833	0,9325250	0,0147151	0,3978594	0,9610584	0,0606564	0,0340765	0,0709764	0,3323089	0,0422914	0,0720750	0,6143633	0,8034421	0,0461417	0,2834572	0,9713978	0,8239633	0,4633030	0,0621888	0,0616184	0,0078541	0,0384442	0,4305066	0,7584859
1060	1,0074180	0,3555283	0,0024131	0,4248889	0,9668049	0,9438631	0,9469879	0,3912689	0,4437083	0,6495868	0,9505088	0,2034067	0,0032644	1,0003022	0,0173128	0,6439197	0,7898527	0,2304964	0,0837744	0,8619098	0,1488358	0,5327744	0,1154630	0,5615182	0,6315116	0,3267817	0,0287774	0,2279460	0,2525317	0,0297722	0,0151933	0,3788226	0,6678582	0,4621197	0,2983524	0,7535311	0,8830002	0,9459500	0,7226779	0,9829792	1,0636637	0,9508333	0,0206471	0,3741013	0,9275290	0,0751358	0,0314273	0,0793009	0,2732996	0,0784248	0,0665413	0,5445301	0,8540353	0,0457089	0,2947434	0,9685681	0,7632182	0,4431730	0,0622146	0,0620669	0,0138079	0,0683786	0,4179789	0,7359250
1080	0,9999598	0,3206641	0,0018091	0,4387657	0,9976917	0,9812559	0,9143541	0,4024734	0,3591533	0,5938846	0,9604225	0,1901335	0,0081803	0,9828841	0,0182302	0,6621298	0,8351452	0,2075755	0,0907443	0,8270043	0,1166979	0,5652819	0,0997402	0,5843704	0,6466216	0,3289544	0,0213919	0,2374516	0,2468908	0,0480993	0,0218059	0,4022953	0,5883442	0,4603439	0,2989833	0,7694328	0,8085937	0,9395775	0,6400281	0,9804957	1,1091890	0,9582046	0,0123670	0,3343876	0,9957813	0,1640320	0,0322165	0,0894057	0,3073902	0,0970690	0,0814334	0,5064231	0,7985597	0,0512230	0,2796346	0,9035993	0,7832748	0,4454009	0,0693129	0,0570746	0,0125817	0,0648066	0,4142567	0,8287719
1100	1,0096431	0,3084819	0,0021506	0,4072982	0,9812143	0,9726224	0,8951964	0,3855752	0,3722564	0,6322293	0,9689411	0,1978602	0,0046040	0,9850084	0,0189130	0,6840584	0,8632591	0,2001626	0,0859310	0,8744451	0,0845221	0,5937495	0,0938655	0,5881630	0,6129717	0,3090898	0,0269852	0,2442426	0,2217409	0,0456409	0,0111779	0,3978431	0,5806237	0,4666553	0,3037465	0,8194401	0,8372774	0,9717384	0,6673699	1,0086975	1,1013685	0,9714045	0,0100503	0,3324726	0,9586349	0,2408541	0,0327823	0,0950562	0,3191090	0,0629031	0,0905017	0,4377926	0,8981826	0,0414939	0,2368580	0,9171789	0,8471010	0,4184292	0,0527999	0,0409560	0,0216667	0,1236227	0,3709327	0,7664056

0	0,9716452	0,3025454	0,0040537	0,3986738	0,9667460	1,0174548	0,9852349	0,3666967	0,4519475	0,5981259	0,9426168	0,3234985	0,0138957	1,0521199	0,0097254	0,6190900	0,8756461	0,2886703	0,1046700	0,8508154	0,1111655	0,6495628	0,0851411	0,5032772	0,5947870	0,3634932	0,0172926	0,2829420	0,3174460	0,0356543	0,0269006	0,3840786	0,5920906	0,4536408	0,3009043	0,8444837	0,9021631	1,0125827	0,6867369	0,8895299	1,0946676	0,9200968	0,0146899	0,3159224	1,0630725	0,1531689	0,0398710	0,1134354	0,3024041	0,0716194	0,0919495	0,5369476	0,8852398	0,0430024	0,2231348	1,0285015	0,8540684	0,4236699	0,0964822	0,0693726	0,0097652	0,1240595	0,4228956	0,7311283
20	1,0204374	0,3069905	0,0059304	0,4003919	1,1291062	0,9245751	0,9417416	0,5966288	0,3839027	0,5913431	0,9868259	0,1414145	0,0035004	0,9527192	0,0165478	0,6105971	0,6419616	0,2798878	0,4813486	0,9171166	0,2381353	0,8049951	0,0738457	0,2719199	0,5511416	0,3358323	0,0305602	0,2613549	0,2769982	0,0253467	0,0248859	0,3763912	0,7120852	0,4204514	0,3300144	0,7917602	0,9158726	0,9857337	0,7194489	0,9541643	1,0173912	1,0260818	0,0070242	0,3452152	0,9984698	0,1637154	0,0449833	0,1024798	0,2730869	0,0553670	0,0651953	0,5581414	0,8803842	0,0341692	0,2333475	0,9562743	0,8998251	0,6202442	0,0923029	0,0748420	0,0148185	0,4771406	0,3886239	0,8173768
40	0,9592102	0,3463287	0,0041105	0,4645227	1,0918824	0,8891024	0,9292175	0,7440791	0,3753724	0,6569627	0,9402495	0,1315330	0,0041469	0,9055172	0,0169311	0,6149695	0,6190314	0,3141911	0,7529503	0,8734726	0,2056083	0,7619241	0,0544847	0,1562974	0,5503309	0,3107781	0,0392314	0,2856875	0,2622080	0,0203389	0,0246308	0,3571878	0,7990909	0,4446193	0,3238083	0,7841408	0,9061234	0,9504953	0,6880081	1,0536059	1,0322507	1,0008945	0,0011677	0,2809675	1,0298728	0,1753359	0,0420197	0,1141170	0,2187464	0,0594904	0,0779260	0,5067804	0,8837574	0,0221927	0,2153062	0,9821541	0,8961096	0,6940851	0,0737718	0,0752894	0,0172869	0,5540614	0,4036105	0,8078140
60	1,0025158	0,3738960	0,0024405	0,4942901	1,0932573	0,8412782	0,9106541	0,7695946	0,3924209	0,7188405	0,9744720	0,1553791	0,0052867	0,8992416	0,0160835	0,6070616	0,5609065	0,2660692	0,8396991	0,8573300	0,1702620	0,6811415	0,0662783	0,1039224	0,6114131	0,3580143	0,0299970	0,2380701	0,2552105	0,0267127	0,0161211	0,3746299	0,8276825	0,4468870	0,3215954	0,7712611	0,7943576	0,8400064	0,6534369	1,0040094	1,0745590	1,0031968	0,0000616	0,3032020	1,0254651	0,1309580	0,0283460	0,0907995	0,1697272	0,0485050	0,0773211	0,4938414	0,7495258	0,0070960	0,2113115	0,9140020	0,8371795	0,8057235	0,0638122	0,0813534	0,0231284	0,6305075	0,4100503	0,7449340
80	1,0677898	0,3554588	0,0031174	0,4719222	1,0693266	0,8221128	0,8999889	0,7366561	0,3911297	0,7130376	0,9146043	0,2151153	0,0031046	0,8768363	0,0139784	0,5800746	0,5546476	0,3061950	0,8301068	0,7508853	0,1424119	0,6955053	0,0752860	0,0721710	0,6010707	0,3218055	0,0269135	0,2706515	0,2507362	0,0354038	0,0138197	0,3440539	0,8776214	0,4752511	0,3248252	0,7237104	0,6343970	0,7888187	0,6475509	1,0061698	1,0765519	0,9576199	0,0000477	0,3209322	1,0149083	0,1866655	0,0159672	0,0792719	0,2101383	0,0497196	0,0813519	0,5486347	0,8236255	0,0035565	0,2551918	1,0019272	0,7953938	0,8493348	0,0750515	0,0723545	0,0142493	0,6261538	0,3724799	0,7397749
100	1,0420030	0,3773043	0,0043310	0,4341900	1,0842889	0,8243893	0,9095509	0,7379664	0,3808539	0,6339926	0,9360436	0,1670744	0,0028127	0,8941203	0,0135561	0,5979475	0,5388297	0,3257562	0,8556350	0,6690797	0,1077800	0,7165096	0,0821174	0,0521949	0,5286238	0,3431825	0,0283876	0,2836777	0,2627072	0,0476676	0,0130549	0,3643404	0,8345813	0,4362060	0,3339381	0,7633608	0,4914389	0,7009136	0,5561224	1,0520988	1,0771574	1,0121782	0,0000472	0,3011529	0,9609965	0,2696852	0,0173636	0,0806847	0,2070138	0,0489020	0,0998775	0,5850464	0,8405763	0,0000690	0,2710039	0,9669776	0,7669212	0,8516587	0,0634311	0,0778512	0,0154630	0,6189792	0,3618222	0,7126981
120	0,9468733	0,3612285	0,0042489	0,4276985	1,0098230	0,8204496	0,9428549	0,7474760	0,3877397	0,5871837	0,9128788	0,1454075	0,0054357	0,9039829	0,0071296	0,7032447	0,5437177	0,2820363	0,8852690	0,6584626	0,0938714	0,6804599	0,0923545	0,0413305	0,5768254	0,3369320	0,0334628	0,3569815	0,2689497	0,0546161	0,0131525	0,3213058	0,8752881	0,4220982	0,3056799	0,7605461	0,4095967	0,6014998	0,4718853	1,0277701	1,1098530	0,9824485	0,0007521	0,3070309	0,9788011	0,3453373	0,0335897	0,0957264	0,2214479	0,0634047	0,0841994	0,5768907	0,8225115	0,0000619	0,2634613	0,9416609	0,8033498	0,9015620	0,0685810	0,0706249	0,0146070	0,6269569	0,4737643	0,7224245
140	0,9889266	0,3900590	0,0081301	0,3893982	1,0451874	0,8206025	0,9271188	0,7820334	0,3714824	0,5386867	0,9300409	0,1624130	0,0112316	0,9274189	0,0037242	0,6918201	0,4687960	0,2490032	1,0096937	0,5914186	0,0946548	0,6854723	0,0927291	0,0449525	0,6076800	0,3537777	0,0303303	0,3018963	0,2728566	0,0631040	0,0143070	0,3459838	0,9503202	0,4165924	0,3139062	0,7792738	0,2816622	0,5107342	0,4314161	0,9871705	1,0673377	0,9711540	0,0008630	0,3650803	1,0257970	0,3599221	0,0412937	0,0807854	0,2202098	0,0609997	0,0869984	0,5658609	0,8573546	0,0005307	0,2740978	0,9473921	0,7912821	0,9305075	0,0755707	0,0663375	0,0123411	0,6504156	0,5509930	0,7590431
160	0,9512705	0,3923933	0,0025671	0,4168158	1,0220332	0,8040618	0,8731273	0,8145514	0,3728583	0,5999666	0,9879213	0,1491596	0,0082122	0,8780662	0,0000000	0,6130767	0,4914139	0,2758632	0,9472958	0,5468247	0,0859847	0,7289075	0,0880491	0,0452450	0,6294731	0,3269235	0,0374263	0,3169416	0,2571104	0,0537796	0,0095979	0,3419396	0,9070967	0,3988282	0,3063103	0,7867191	0,3061093	0,4376517	0,3429187	0,9868411	1,0076839	0,9707496	0,0002488	0,3602514	0,8908855	0,3053543	0,0209003	0,0668745	0,2194923	0,0571114	0,0820177	0,6019415	0,8227524	0,0001851	0,2851403	0,9521471	0,6996434	0,9258789	0,0744033	0,0824414	0,0129728	0,6367316	0,5750020	0,7352853
180	0,9224094	0,3702591	0,0027440	0,4009518	1,0070472	0,7765380	0,8903549	0,7349697	0,4097553	0,5779354	0,9642717	0,1948134	0,0096167	0,8571742	0,0004045	0,6653034	0,4621017	0,2964350	0,8909172	0,5099588	0,0856080	0,5754536	0,1026147	0,0457631	0,5614713	0,3537637	0,0338289	0,3332602	0,2990260	0,0589591	0,0143594	0,3911887	0,9445550	0,4195624	0,3118896	0,8163435	0,2684499	0,3794192	0,3431192	1,0843290	0,9548392	1,0182512	0,0012864	0,3788511	0,8737067	0,2026488	0,0286383	0,0695008	0,2559511	0,0547722	0,0908735	0,5795057	0,8127608	0,0004128	0,2682578	0,9771191	0,7577062	0,9481257	0,0898190	0,0717103	0,0126930	0,5947483	0,6513023	0,7207435
200	0,9750222	0,3611771	0,0017258	0,4173927	0,9849329	0,8027496	0,9241191	0,7542197	0,3831507	0,5916002	0,8934843	0,3299108	0,0132380	0,8000779	0,0022384	0,6132013	0,5100704	0,2621016	0,8872162	0,4610468	0,0838851	0,5471926	0,1125140	0,0444293	0,6061815	0,3772685	0,0433422	0,2966911	0,3160958	0,0432968	0,0151794	0,3545574	0,9126464	0,4235347	0,2916246	0,8028166	0,2633438	0,2933156	0,3285358	1,0392683	0,9828211	1,0218302	0,0006344	0,4073363	0,8571934	0,1775458	0,0276541	0,0818120	0,2291293	0,0809002	0,0973438	0,5516149	0,7996212	0,0000317	0,2960478	0,9512241	0,7891139	0,8582087	0,0821259	0,0863282	0,0150561	0,7300027	0,6561735	0,7985819
220	1,0210135	0,3969881	0,0002561	0,3717384	1,0168634	0,7752429	0,9100825	0,7233480	0,4169620	0,6345974	0,8991082	0,4873572	0,0120418	0,8432001	0,0027688	0,6029756	0,5049679	0,2715319	0,9143948	0,4960140	0,0894174	0,4681850	0,1435209	0,0376192	0,5661358	0,3576740	0,0281334	0,3181885	0,2919993	0,0410940	0,0067580	0,3667926	0,8306246	0,4019726	0,2913667	0,8335690	0,2132726	0,2102202	0,2994380	1,0168667	0,9587385	0,9983340	0,0007851	0,4300252	0,9122921	0,2040421	0,0430595	0,1024532	0,2736838	0,0742895	0,1062883	0,5968984	0,7152825	0,0006814	0,3416016	0,9257322	0,7607077	0,9327211	0,0940291	0,0719892	0,0150607	0,8352852	0,6638872	0,7019166
240	1,0022450	0,3576002	0,0011870	0,3886243	1,0071728	0,8098811	0,9059274	0,7498847	0,3935602	0,5592396	0,8903071	0,4977526	0,0109191	0,8933193	0,0049982	0,6167119	0,5306930	0,2844188	0,8531561	0,4540076	0,1293130	0,6031393	0,1201771	0,0423571	0,6032560	0,3433367	0,0352190	0,3536147	0,2882075	0,0399673	0,0107950	0,3551510	0,8481201	0,3847531	0,2680023	0,7524272	0,2033820	0,1897830	0,2902882	0,9537074	1,0778366	0,9623056	0,0002850	0,4449577	1,0104078	0,2205357	0,0549653	0,0823495	0,2574371	0,0555151	0,0939559	0,6064395	0,7579988	0,0010879	0,3018917	0,9243142	0,8581107	0,9299042	0,0745765	0,0638244	0,0118265	0,8415848	0,7225237	0,8266009
260	1,0382906	0,3414116	0,0024153	0,4162531	1,0175862	0,8453295	0,9033106	0,7786024	0,4137830	0,5154269	0,9349526	0,3799563	0,0102416	0,8837952	0,0032318	0,6320621	0,5265549	0,2795309	0,8851606	0,3767704	0,1725452	0,7334208	0,1312308	0,0370820	0,5995690	0,3342219	0,0140304	0,3707675	0,2720250	0,0487492	0,0102390	0,3712479	0,9005284	0,4338365	0,3279345	0,7569113	0,2044865	0,1716479	0,2310889	0,9361015	1,0179746	0,9589444	0,0000564	0,4159365	1,0097679	0,2462030	0,0550448	0,0846213	0,2653988	0,0565849	0,1108137	0,6541163	0,8113011	0,0009696	0,3150308	0,9780008	0,8440241	0,9790863	0,0909028	0,0651522	0,0147594	0,7638912	0,7324126	0,7882221
280	1,0306767	0,3772462	0,0043380	0,4452222	1,0450582	0,8397036	0,8673415	0,7566836	0,4503695	0,6056976	0,9322403	0,4087048	0,0037737	0,9180701	0,0039409	0,6716730	0,5278295	0,2814448	0,9102831	0,3725965	0,2447371	0,8517882	0,1215367	0,0527387	0,5830477	0,3572887	0,0210933	0,3183975	0,2811485	0,0462356	0,0150653	0,3742595	0,8932402	0,4704991	0,2994178	0,7896073	0,2129955	0,1679269	0,2404542	0,9105002	1,0309403	0,8304087	0,0000466	0,4431968	0,9849011	0,2799296	0,0549369	0,0887507	0,2715708	0,0479800	0,1151594	0,6191229	0,8361384	0,0008942	0,2891100	0,9524676	0,7705401	0,9287166	0,0733542	0,0730751	0,0164042	0,7241546	0,7439299	0,7218919
300	0,9809878	0,3924447	0,0047378	0,4591498	1,0048308	0,8432712	0,8567752	0,7187033	0,4367897	0,6156597	0,8852948	0,2582658	0,0047966	0,8472670	0,0053703	0,6321765	0,4674080	0,2747516	0,9285478	0,2733059	0,2685720	0,8384454	0,1153187	0,0527344	0,5365997	0,3217809	0,0230891	0,3442507	0,2964084	0,0513269	0,0064059	0,3432034	0,8319869	0,4198004	0,2808784	0,7495897	0,2349723	0,1675791	0,2391678	0,9027974	0,9618550	0,8470393	0,0003826	0,4599376	0,9720242	0,2714411	0,0432889	0,0871845	0,2506640	0,0511895	0,1021685	0,5938525	0,8761413	0,0003820	0,2921668	0,9170925	0,8456137	0,8867412	0,1016161	0,0663815	0,0117069	0,6580604	0,7314237	0,7691076
320	0,9871540	0,3806538	0,0033328	0,4929384	0,9899553	0,8665243	0,8846720	0,8173818	0,4096430	0,5964888	0,9409662	0,1851313	0,0053891	0,8938554	0,0010853	0,6428918	0,4336914	0,2476101	0,9653333	0,2255736	0,2501775	0,8515514	0,1251635	0,0488622	0,5246630	0,3210796	0,0265791	0,2848150	0,3581231	0,0435968	0,0095460	0,3654370	0,8862029	0,4517843	0,2950110	0,7719923	0,1603179	0,1640416	0,2257133	0,7974689	0,9883431	0,8348650	0,0022191	0,4406051	0,8905156	0,2580506	0,0398157	0,0953033	0,2468487	0,0477824	0,1011991	0,5996658	0,9084794	0,0008380	0,2913629	0,9070139	0,8343919	0,8663310	0,0683184	0,0574363	0,0155551	0,6563039	0,8082192	0,7828379
