"Time"	glrR	glmY	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	rstA	rcsB	rcsA	fhlA	hyfR	gadE	ydeO	evgA	csgE	csgG	csgF	sra	yjbE	yjbF	yjbG	yjbH	tdcB	tdcC	mdtF	tdcF	tdcE	mdtE	tdcD	tdcG	ompF	osmB	wzb	rprA	wzc	wcaB	wza	wcaA	bdm	hyfA	sgbE	yiaO	yiaK	hyfI	hyfJ	ftsZ	focB	hyfG	yiaL	yiaN	hyfE	hyfB	sgbU	ftsA	hyfD	hyfC	lyxK	sgbH
1020	0,9999973	0,2083566	0,6086470	0,6215095	0,3589693	0,9979823	0,5677207	1,0000000	0,6359431	0,2700624	0,5785998	0,8475487	1,0000000	1,0000000	0,5492429	0,9787670	0,8736470	0,7987234	0,6283488	0,9999953	0,3112718	0,2783733	0,2939521	0,1272827	0,8283188	0,9958606	0,9900297	0,9975427	0,8354699	0,6457072	0,9998370	0,7110421	0,7193705	0,7666036	0,9056108	0,5687930	0,2062001	0,2234174	0,6156208	0,9990920	0,7006065	0,9591174	0,7367163	0,1845609	0,6727751	0,9418809	0,8924063	0,4071340	0,3848259	0,9240576	0,8060983	0,5161373	0,6867056	0,9412031	0,1098614	0,8461506	0,8898487	0,7446440	0,3514635	0,9959828	0,7086947	0,9501060	0,7707326	0,8460184
1040	0,9999986	0,2085442	0,6086471	0,6215047	0,3589704	0,9979824	0,5677386	1,0000000	0,6359424	0,2699472	0,5792106	0,8454986	1,0000000	1,0000000	0,5490692	0,9787671	0,8736471	0,7986562	0,6283384	0,9999953	0,3109955	0,2792647	0,2943868	0,1272595	0,8281589	0,9958534	0,9900225	0,9975331	0,8354797	0,6455591	0,9998365	0,7110737	0,7194057	0,7660952	0,9056274	0,5688495	0,2073083	0,2221067	0,6152862	0,9990799	0,7003898	0,9588128	0,7356852	0,1835924	0,6708250	0,9418809	0,8924111	0,4072110	0,3848380	0,9240577	0,8060986	0,5149826	0,6867065	0,9411963	0,1098554	0,8461547	0,8898479	0,7446440	0,3514708	0,9959823	0,7086938	0,9501061	0,7707489	0,8460336
1060	0,9999992	0,2086765	0,6086472	0,6215017	0,3589712	0,9979825	0,5677523	1,0000000	0,6359421	0,2698630	0,5796823	0,8438016	1,0000000	1,0000000	0,5489440	0,9787672	0,8736471	0,7986084	0,6283314	0,9999953	0,3107613	0,2799480	0,2947138	0,1272427	0,8280423	0,9958480	0,9900170	0,9975257	0,8354872	0,6454505	0,9998361	0,7110982	0,7194331	0,7657007	0,9056401	0,5688942	0,2081768	0,2211115	0,6150341	0,9990704	0,7002303	0,9585769	0,7348742	0,1828633	0,6693034	0,9418809	0,8924143	0,4072677	0,3848459	0,9240578	0,8060989	0,5141090	0,6867071	0,9411918	0,1098520	0,8461574	0,8898475	0,7446441	0,3514755	0,9959819	0,7086932	0,9501061	0,7707601	0,8460437
1080	0,9999996	0,2087696	0,6086472	0,6214998	0,3589717	0,9979825	0,5677628	1,0000000	0,6359418	0,2698017	0,5800445	0,8424041	1,0000000	1,0000000	0,5488539	0,9787673	0,8736472	0,7985746	0,6283267	0,9999953	0,3105638	0,2804682	0,2949575	0,1272307	0,8279574	0,9958440	0,9900128	0,9975200	0,8354929	0,6453709	0,9998358	0,7111172	0,7194543	0,7653960	0,9056497	0,5689294	0,2088534	0,2203592	0,6148446	0,9990631	0,7001133	0,9583954	0,7342399	0,1823164	0,6681229	0,9418810	0,8924164	0,4073093	0,3848509	0,9240579	0,8060990	0,5134510	0,6867076	0,9411888	0,1098500	0,8461591	0,8898472	0,7446441	0,3514784	0,9959816	0,7086929	0,9501062	0,7707677	0,8460505
1100	0,9999998	0,2088350	0,6086472	0,6214987	0,3589721	0,9979826	0,5677707	1,0000000	0,6359417	0,2697570	0,5803212	0,8412583	1,0000000	1,0000000	0,5487891	0,9787673	0,8736472	0,7985506	0,6283235	0,9999953	0,3103977	0,2808614	0,2951377	0,1272223	0,8278959	0,9958410	0,9900096	0,9975156	0,8354972	0,6453127	0,9998356	0,7111319	0,7194707	0,7651618	0,9056571	0,5689572	0,2093778	0,2197929	0,6147027	0,9990574	0,7000278	0,9582566	0,7337464	0,1819076	0,6672117	0,9418810	0,8924178	0,4073398	0,3848541	0,9240579	0,8060992	0,5129575	0,6867080	0,9411868	0,1098489	0,8461602	0,8898471	0,7446442	0,3514803	0,9959814	0,7086928	0,9501062	0,7707728	0,8460550

0	1,0000000	0,2089871	0,6086472	0,6214960	0,3589738	0,9979821	0,5677862	1,0000000	0,6359414	0,2696430	0,5811238	0,8370137	1,0000000	1,0000000	0,5485768	0,9787658	0,8734015	0,7984759	0,6283135	0,9999949	0,3097473	0,2828262	0,2959622	0,1271592	0,8276880	0,9958303	0,9899903	0,9974937	0,8355058	0,6451458	0,9998339	0,7111605	0,7195015	0,7641857	0,9056715	0,5690049	0,2109712	0,2176280	0,6141677	0,9990026	0,6997322	0,9576282	0,7312417	0,1803894	0,6631325	0,9417643	0,8924203	0,4074219	0,3848596	0,9239477	0,8058389	0,5110633	0,6856507	0,9410757	0,1098473	0,8461621	0,8898087	0,7441025	0,3514834	0,9959231	0,7083380	0,9498494	0,7707834	0,8460638
20	0,9817983	0,2089462	0,6086472	0,6214964	0,3589736	0,9979823	0,5677886	1,0000000	0,6359414	0,2696420	0,5811345	0,8369005	0,9009338	1,0000000	0,5485904	0,9787663	0,8734594	0,7985753	0,6486139	0,9999951	0,3105227	0,2989936	0,2959838	0,1271717	0,8277013	0,9958310	0,9899933	0,9974961	0,8685273	0,6451479	0,9998347	0,7111654	0,7356124	0,7642511	0,9134813	0,5690168	0,2110272	0,2177641	0,6233611	0,9990656	0,6997514	0,9576856	0,7314663	0,1804819	0,6797237	0,9417916	0,8924203	0,4086788	0,3848596	0,9239739	0,8059007	0,5111918	0,6858979	0,9437850	0,1098473	0,8461621	0,9039289	0,7442271	0,3596521	0,9959372	0,7083654	0,9499105	0,7707834	0,8460638
40	0,9524182	0,2085572	0,6086472	0,6214966	0,3589734	0,9979824	0,5677904	1,0000000	0,6359414	0,2696412	0,5811423	0,8368708	0,7456894	1,0000000	0,5486004	0,9787667	0,8735036	0,7995030	0,6873439	0,9999956	0,3185534	0,3350902	0,2971702	0,1271807	0,8277109	0,9958316	0,9899954	0,9974978	0,9125590	0,6451495	0,9998392	0,7111691	0,7698972	0,7643391	0,9254327	0,5690261	0,2114839	0,2178652	0,6422898	0,9991769	0,6997654	0,9577271	0,7316345	0,1805506	0,7138241	0,9418125	0,8924203	0,4110380	0,3848596	0,9239938	0,8059477	0,5112862	0,6860876	0,9491710	0,1098473	0,8461621	0,9278595	0,7443232	0,3729015	0,9959479	0,7083291	0,9499570	0,7707834	0,8460638
60	0,9277607	0,2075366	0,6086472	0,6214968	0,3589733	0,9979825	0,5677917	1,0000000	0,6359414	0,2696406	0,5811480	0,8369808	0,6181609	1,0000000	0,5486082	0,9787669	0,8735375	0,8019878	0,7266245	0,9999960	0,3408012	0,3792789	0,3008321	0,1271871	0,8277178	0,9958319	0,9899969	0,9974990	0,9433697	0,6451507	0,9998493	0,7111719	0,8090035	0,7645235	0,9348693	0,5690332	0,2134852	0,2179401	0,6631392	0,9992936	0,6997755	0,9577571	0,7317602	0,1806014	0,7516932	0,9418286	0,8924203	0,4134172	0,3848596	0,9240091	0,8059837	0,5113554	0,6862331	0,9548977	0,1098473	0,8461621	0,9491498	0,7443974	0,3842200	0,9959559	0,7082841	0,9499924	0,7707834	0,8460638
80	0,9105016	0,2058959	0,6086472	0,6214969	0,3589733	0,9979825	0,5677928	1,0000000	0,6359414	0,2696402	0,5811522	0,8372456	0,5297314	1,0000000	0,5486158	0,9787671	0,8735633	0,8060651	0,7600285	0,9999963	0,3773235	0,4250038	0,3075807	0,1271919	0,8277228	0,9958322	0,9899979	0,9974999	0,9619015	0,6451516	0,9998640	0,7111741	0,8462922	0,7649013	0,9410693	0,5690388	0,2192898	0,2179955	0,6823291	0,9993976	0,6997828	0,9577788	0,7318541	0,1806390	0,7869279	0,9418409	0,8924203	0,4154546	0,3848596	0,9240207	0,8060111	0,5114063	0,6863446	0,9599880	0,1098473	0,8461621	0,9650185	0,7444545	0,3923906	0,9959620	0,7082482	0,9500194	0,7707834	0,8460638
100	0,8994176	0,2038400	0,6086472	0,6214970	0,3589732	0,9979826	0,5677936	1,0000000	0,6359414	0,2696399	0,5811552	0,8376411	0,4728091	1,0000000	0,5486250	0,9787672	0,8735831	0,8112790	0,7861845	0,9999966	0,4224933	0,4684223	0,3171596	0,1271954	0,8277266	0,9958324	0,9899986	0,9975006	0,9724219	0,6451522	0,9998806	0,7111757	0,8788977	0,7655707	0,9448001	0,5690430	0,2315494	0,2180367	0,6985218	0,9994829	0,6997884	0,9577946	0,7319244	0,1806669	0,8170401	0,9418503	0,8924203	0,4170803	0,3848596	0,9240295	0,8060320	0,5114439	0,6864301	0,9641381	0,1098473	0,8461621	0,9759129	0,7444985	0,3978698	0,9959665	0,7082243	0,9500400	0,7707834	0,8460638
120	0,8926462	0,2016219	0,6086472	0,6214970	0,3589732	0,9979826	0,5677942	1,0000000	0,6359414	0,2696397	0,5811574	0,8381222	0,4375696	1,0000000	0,5486370	0,9787673	0,8735983	0,8170233	0,8057265	0,9999968	0,4695427	0,5074286	0,3286863	0,1271981	0,8277297	0,9958326	0,9899990	0,9975011	0,9782435	0,6451527	0,9998971	0,7111770	0,9059849	0,7665989	0,9469323	0,5690463	0,2513447	0,2180678	0,7115004	0,9995495	0,6997931	0,9578063	0,7319774	0,1806881	0,8415256	0,9418575	0,8924203	0,4183314	0,3848596	0,9240363	0,8060479	0,5114726	0,6864956	0,9673539	0,1098473	0,8461621	0,9830538	0,7445323	0,4014055	0,9959700	0,7082106	0,9500557	0,7707834	0,8460638
140	0,8886409	0,1994546	0,6086472	0,6214971	0,3589732	0,9979826	0,5677946	1,0000000	0,6359414	0,2696396	0,5811590	0,8386405	0,4162349	1,0000000	0,5486524	0,9787673	0,8736098	0,8227610	0,8199015	0,9999969	0,5134350	0,5411127	0,3410448	0,1272005	0,8277324	0,9958327	0,9899994	0,9975014	0,9814268	0,6451531	0,9999122	0,7111779	0,9277392	0,7680022	0,9481103	0,5690489	0,2772662	0,2180920	0,7215551	0,9996000	0,6997975	0,9578151	0,7320180	0,1807048	0,8608002	0,9418630	0,8924203	0,4192751	0,3848596	0,9240414	0,8060601	0,5114956	0,6865457	0,9697636	0,1098473	0,8461621	0,9876012	0,7445583	0,4036376	0,9959726	0,7082039	0,9500677	0,7707834	0,8460638
160	0,8863241	0,1974797	0,6086472	0,6214971	0,3589731	0,9979826	0,5677950	1,0000000	0,6359414	0,2696395	0,5811602	0,8391555	0,4034904	1,0000000	0,5486710	0,9787673	0,8736187	0,8281108	0,8299816	0,9999970	0,5514535	0,5693523	0,3532186	0,1272029	0,8277352	0,9958328	0,9899997	0,9975017	0,9831572	0,6451533	0,9999252	0,7111786	0,9447961	0,7697449	0,9487458	0,5690508	0,3064154	0,2181119	0,7291583	0,9996374	0,6998021	0,9578222	0,7320498	0,1807189	0,8756330	0,9418672	0,8924203	0,4199786	0,3848596	0,9240454	0,8060694	0,5115155	0,6865841	0,9715270	0,1098473	0,8461621	0,9904421	0,7445783	0,4050285	0,9959745	0,7082017	0,9500768	0,7707834	0,8460638
180	0,8850057	0,1957703	0,6086472	0,6214971	0,3589731	0,9979826	0,5677953	1,0000000	0,6359414	0,2696394	0,5811610	0,8396387	0,3959401	1,0000000	0,5486920	0,9787674	0,8736254	0,8328525	0,8370511	0,9999971	0,5827087	0,5924937	0,3644662	0,1272054	0,8277383	0,9958329	0,9899998	0,9975020	0,9840953	0,6451535	0,9999360	0,7111792	0,9579327	0,7717520	0,9490827	0,5690524	0,3358349	0,2181295	0,7348050	0,9996646	0,6998073	0,9578282	0,7320757	0,1807315	0,8868600	0,9418705	0,8924203	0,4204994	0,3848596	0,9240484	0,8060765	0,5115342	0,6866135	0,9727950	0,1098473	0,8461621	0,9921935	0,7445937	0,4058883	0,9959760	0,7082020	0,9500838	0,7707834	0,8460638
200	0,8842645	0,1943476	0,6086472	0,6214971	0,3589731	0,9979826	0,5677955	1,0000000	0,6359414	0,2696394	0,5811617	0,8400732	0,3914903	1,0000000	0,5487146	0,9787674	0,8736306	0,8368961	0,8419598	0,9999972	0,6074397	0,6111206	0,3743567	0,1272081	0,8277417	0,9958331	0,9900000	0,9975022	0,9846032	0,6451537	0,9999447	0,7111796	0,9679106	0,7739276	0,9492588	0,5690535	0,3633144	0,2181459	0,7389402	0,9996841	0,6998131	0,9578337	0,7320979	0,1807437	0,8952520	0,9418730	0,8924203	0,4208834	0,3848596	0,9240507	0,8060820	0,5115528	0,6866360	0,9736945	0,1098473	0,8461621	0,9932633	0,7446055	0,4064171	0,9959771	0,7082036	0,9500891	0,7707834	0,8460638
220	0,8838516	0,1931990	0,6086472	0,6214971	0,3589731	0,9979826	0,5677956	1,0000000	0,6359414	0,2696393	0,5811621	0,8404515	0,3888764	1,0000000	0,5487376	0,9787674	0,8736345	0,8402419	0,8453433	0,9999972	0,6264497	0,6259014	0,3827222	0,1272112	0,8277456	0,9958332	0,9900002	0,9975023	0,9848779	0,6451538	0,9999516	0,7111799	0,9754064	0,7761721	0,9493500	0,5690544	0,3875661	0,2181622	0,7419350	0,9996980	0,6998196	0,9578390	0,7321176	0,1807559	0,9014643	0,9418748	0,8924203	0,4211658	0,3848596	0,9240524	0,8060861	0,5115721	0,6866532	0,9743259	0,1098473	0,8461621	0,9939122	0,7446146	0,4067413	0,9959779	0,7082057	0,9500932	0,7707834	0,8460638
240	0,8836234	0,1922940	0,6086472	0,6214972	0,3589731	0,9979827	0,5677957	1,0000000	0,6359414	0,2696393	0,5811624	0,8407729	0,3873443	1,0000000	0,5487603	0,9787674	0,8736376	0,8429438	0,8476628	0,9999972	0,6407362	0,6374959	0,3895813	0,1272145	0,8277497	0,9958333	0,9900003	0,9975025	0,9850265	0,6451539	0,9999569	0,7111802	0,9809870	0,7783950	0,9493967	0,5690551	0,4080758	0,2181786	0,7440845	0,9997078	0,6998265	0,9578442	0,7321359	0,1807685	0,9060279	0,9418763	0,8924203	0,4213732	0,3848596	0,9240538	0,8060893	0,5115922	0,6866664	0,9747652	0,1098473	0,8461621	0,9943040	0,7446215	0,4069397	0,9959785	0,7082079	0,9500963	0,7707834	0,8460638
260	0,8834979	0,1915947	0,6086472	0,6214972	0,3589731	0,9979827	0,5677958	1,0000000	0,6359414	0,2696393	0,5811626	0,8410406	0,3864474	1,0000000	0,5487818	0,9787674	0,8736399	0,8450832	0,8492463	0,9999973	0,6512814	0,6465064	0,3950650	0,1272179	0,8277542	0,9958335	0,9900004	0,9975027	0,9851068	0,6451539	0,9999609	0,7111804	0,9851111	0,7805228	0,9494205	0,5690556	0,4248607	0,2181954	0,7456156	0,9997146	0,6998337	0,9578495	0,7321532	0,1807815	0,9093600	0,9418774	0,8924203	0,4215253	0,3848596	0,9240548	0,8060917	0,5116130	0,6866765	0,9750688	0,1098473	0,8461621	0,9945396	0,7446269	0,4070610	0,9959790	0,7082099	0,9500987	0,7707834	0,8460638
280	0,8834293	0,1910630	0,6086472	0,6214972	0,3589731	0,9979827	0,5677959	1,0000000	0,6359414	0,2696393	0,5811628	0,8412602	0,3859229	1,0000000	0,5488017	0,9787674	0,8736416	0,8467496	0,8503239	0,9999973	0,6589523	0,6534552	0,3993589	0,1272215	0,8277587	0,9958337	0,9900005	0,9975029	0,9851502	0,6451540	0,9999640	0,7111805	0,9881396	0,7825016	0,9494326	0,5690561	0,4382469	0,2182124	0,7466996	0,9997194	0,6998410	0,9578548	0,7321697	0,1807946	0,9117811	0,9418783	0,8924203	0,4216368	0,3848596	0,9240555	0,8060935	0,5116342	0,6866842	0,9752772	0,1098473	0,8461621	0,9946809	0,7446310	0,4071350	0,9959793	0,7082116	0,9501005	0,7707834	0,8460638
300	0,8833919	0,1906641	0,6086472	0,6214972	0,3589731	0,9979827	0,5677959	1,0000000	0,6359414	0,2696392	0,5811629	0,8414382	0,3856163	1,0000000	0,5488197	0,9787674	0,8736430	0,8480298	0,8510556	0,9999973	0,6644656	0,6587804	0,4026634	0,1272250	0,8277632	0,9958338	0,9900006	0,9975031	0,9851737	0,6451540	0,9999663	0,7111806	0,9903519	0,7842971	0,9494387	0,5690564	0,4487039	0,2182294	0,7474629	0,9997228	0,6998481	0,9578600	0,7321856	0,1808077	0,9135332	0,9418789	0,8924203	0,4217185	0,3848596	0,9240561	0,8060950	0,5116554	0,6866901	0,9754197	0,1098473	0,8461621	0,9947655	0,7446341	0,4071802	0,9959796	0,7082131	0,9501019	0,7707834	0,8460638
320	0,8833716	0,1903681	0,6086472	0,6214972	0,3589731	0,9979827	0,5677960	1,0000000	0,6359414	0,2696392	0,5811630	0,8415810	0,3854372	1,0000000	0,5488356	0,9787674	0,8736440	0,8490019	0,8515514	0,9999973	0,6683885	0,6628400	0,4051692	0,1272283	0,8277675	0,9958340	0,9900008	0,9975032	0,9851864	0,6451540	0,9999680	0,7111807	0,9919604	0,7858918	0,9494417	0,5690566	0,4567359	0,2182461	0,7479981	0,9997251	0,6998550	0,9578651	0,7322008	0,1808206	0,9147971	0,9418794	0,8924203	0,4217783	0,3848596	0,9240566	0,8060960	0,5116760	0,6866946	0,9755167	0,1098473	0,8461621	0,9948160	0,7446365	0,4072077	0,9959798	0,7082143	0,9501030	0,7707834	0,8460638
340	0,8833606	0,1901505	0,6086472	0,6214972	0,3589731	0,9979827	0,5677960	1,0000000	0,6359414	0,2696392	0,5811631	0,8416946	0,3853325	1,0000000	0,5488494	0,9787674	0,8736448	0,8497326	0,8518869	0,9999973	0,6711562	0,6659213	0,4070458	0,1272315	0,8277716	0,9958341	0,9900009	0,9975034	0,9851933	0,6451540	0,9999692	0,7111808	0,9931253	0,7872824	0,9494433	0,5690568	0,4628202	0,2182621	0,7483719	0,9997267	0,6998613	0,9578700	0,7322151	0,1808329	0,9157066	0,9418798	0,8924203	0,4218222	0,3848596	0,9240569	0,8060969	0,5116957	0,6866980	0,9755825	0,1098473	0,8461621	0,9948462	0,7446384	0,4072246	0,9959800	0,7082153	0,9501038	0,7707834	0,8460638
360	0,8833546	0,1899918	0,6086472	0,6214972	0,3589731	0,9979827	0,5677960	1,0000000	0,6359414	0,2696392	0,5811631	0,8417844	0,3852714	1,0000000	0,5488612	0,9787674	0,8736454	0,8502772	0,8521137	0,9999973	0,6730951	0,6682517	0,4084358	0,1272345	0,8277753	0,9958342	0,9900010	0,9975035	0,9851970	0,6451541	0,9999702	0,7111808	0,9939659	0,7884753	0,9494440	0,5690569	0,4673759	0,2182773	0,7486322	0,9997278	0,6998671	0,9578747	0,7322285	0,1808446	0,9163597	0,9418801	0,8924203	0,4218543	0,3848596	0,9240572	0,8060975	0,5117141	0,6867007	0,9756269	0,1098473	0,8461621	0,9948642	0,7446398	0,4072348	0,9959801	0,7082160	0,9501044	0,7707834	0,8460638
380	0,8833514	0,1898769	0,6086472	0,6214972	0,3589731	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8418550	0,3852357	1,0000000	0,5488712	0,9787674	0,8736459	0,8506801	0,8522669	0,9999973	0,6744451	0,6700088	0,4094556	0,1272372	0,8277787	0,9958344	0,9900010	0,9975037	0,9851990	0,6451541	0,9999709	0,7111809	0,9945707	0,7894841	0,9494444	0,5690571	0,4707537	0,2182915	0,7488130	0,9997286	0,6998723	0,9578789	0,7322409	0,1808554	0,9168279	0,9418803	0,8924203	0,4218778	0,3848596	0,9240574	0,8060980	0,5117311	0,6867027	0,9756568	0,1098473	0,8461621	0,9948749	0,7446408	0,4072411	0,9959802	0,7082166	0,9501049	0,7707834	0,8460638
400	0,8833497	0,1897941	0,6086472	0,6214972	0,3589731	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8419103	0,3852149	1,0000000	0,5488794	0,9787674	0,8736462	0,8509761	0,8523703	0,9999973	0,6753802	0,6713302	0,4101975	0,1272395	0,8277817	0,9958345	0,9900011	0,9975038	0,9852001	0,6451541	0,9999714	0,7111809	0,9950046	0,7903263	0,9494446	0,5690571	0,4732375	0,2183044	0,7489383	0,9997291	0,6998768	0,9578828	0,7322522	0,1808653	0,9171632	0,9418805	0,8924203	0,4218950	0,3848596	0,9240576	0,8060983	0,5117465	0,6867042	0,9756770	0,1098473	0,8461621	0,9948813	0,7446417	0,4072449	0,9959802	0,7082171	0,9501052	0,7707834	0,8460638
420	0,8833487	0,1897347	0,6086472	0,6214972	0,3589731	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8419535	0,3852027	1,0000000	0,5488862	0,9787674	0,8736465	0,8511923	0,8524400	0,9999973	0,6760251	0,6723220	0,4107332	0,1272416	0,8277843	0,9958346	0,9900012	0,9975039	0,9852007	0,6451541	0,9999717	0,7111809	0,9953151	0,7910215	0,9494447	0,5690572	0,4750510	0,2183161	0,7490250	0,9997295	0,6998808	0,9578864	0,7322624	0,1808741	0,9174031	0,9418806	0,8924203	0,4219077	0,3848596	0,9240577	0,8060986	0,5117601	0,6867054	0,9756905	0,1098473	0,8461621	0,9948852	0,7446423	0,4072472	0,9959803	0,7082175	0,9501055	0,7707834	0,8460638
440	0,8833482	0,1896924	0,6086472	0,6214972	0,3589731	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8419870	0,3851956	1,0000000	0,5488918	0,9787674	0,8736467	0,8513494	0,8524870	0,9999973	0,6764682	0,6730650	0,4111173	0,1272434	0,8277866	0,9958347	0,9900013	0,9975040	0,9852010	0,6451541	0,9999720	0,7111809	0,9955369	0,7915895	0,9494448	0,5690573	0,4763670	0,2183265	0,7490849	0,9997298	0,6998841	0,9578895	0,7322715	0,1808819	0,9175747	0,9418807	0,8924203	0,4219169	0,3848596	0,9240578	0,8060988	0,5117721	0,6867063	0,9756996	0,1098473	0,8461621	0,9948874	0,7446428	0,4072486	0,9959803	0,7082178	0,9501057	0,7707834	0,8460638
460	0,8833480	0,1896623	0,6086472	0,6214972	0,3589731	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8420130	0,3851914	1,0000000	0,5488963	0,9787674	0,8736469	0,8514631	0,8525187	0,9999973	0,6767716	0,6736207	0,4113910	0,1272449	0,8277885	0,9958347	0,9900013	0,9975041	0,9852012	0,6451541	0,9999722	0,7111809	0,9956949	0,7920492	0,9494448	0,5690573	0,4773169	0,2183355	0,7491263	0,9997300	0,6998870	0,9578922	0,7322795	0,1808888	0,9176973	0,9418808	0,8924203	0,4219237	0,3848596	0,9240578	0,8060990	0,5117826	0,6867070	0,9757056	0,1098473	0,8461621	0,9948888	0,7446432	0,4072495	0,9959804	0,7082180	0,9501059	0,7707834	0,8460638
480	0,8833478	0,1896410	0,6086472	0,6214972	0,3589731	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8420332	0,3851890	1,0000000	0,5488999	0,9787674	0,8736470	0,8515450	0,8525401	0,9999973	0,6769790	0,6740359	0,4115849	0,1272462	0,8277901	0,9958348	0,9900014	0,9975041	0,9852013	0,6451541	0,9999723	0,7111809	0,9958074	0,7924181	0,9494448	0,5690573	0,4779994	0,2183434	0,7491549	0,9997301	0,6998894	0,9578945	0,7322864	0,1808947	0,9177850	0,9418808	0,8924203	0,4219286	0,3848596	0,9240579	0,8060991	0,5117915	0,6867075	0,9757097	0,1098473	0,8461621	0,9948896	0,7446435	0,4072500	0,9959804	0,7082181	0,9501060	0,7707834	0,8460638
500	0,8833477	0,1896259	0,6086472	0,6214972	0,3589731	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8420487	0,3851876	1,0000000	0,5489027	0,9787674	0,8736471	0,8516037	0,8525545	0,9999973	0,6771203	0,6743457	0,4117215	0,1272473	0,8277915	0,9958349	0,9900014	0,9975042	0,9852013	0,6451541	0,9999724	0,7111809	0,9958872	0,7927120	0,9494448	0,5690573	0,4784879	0,2183502	0,7491746	0,9997302	0,6998914	0,9578966	0,7322924	0,1808997	0,9178477	0,9418809	0,8924203	0,4219323	0,3848596	0,9240579	0,8060992	0,5117990	0,6867079	0,9757123	0,1098473	0,8461621	0,9948901	0,7446437	0,4072503	0,9959804	0,7082183	0,9501061	0,7707834	0,8460638
520	0,8833477	0,1896153	0,6086472	0,6214972	0,3589731	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8420607	0,3851868	1,0000000	0,5489050	0,9787674	0,8736471	0,8516458	0,8525642	0,9999973	0,6772165	0,6745768	0,4118172	0,1272482	0,8277926	0,9958349	0,9900015	0,9975043	0,9852013	0,6451541	0,9999725	0,7111809	0,9959438	0,7929443	0,9494448	0,5690574	0,4788363	0,2183559	0,7491882	0,9997303	0,6998930	0,9578983	0,7322975	0,1809040	0,9178925	0,9418809	0,8924203	0,4219349	0,3848596	0,9240580	0,8060993	0,5118054	0,6867082	0,9757141	0,1098473	0,8461621	0,9948903	0,7446438	0,4072505	0,9959804	0,7082184	0,9501062	0,7707834	0,8460638
540	0,8833477	0,1896078	0,6086472	0,6214972	0,3589731	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8420700	0,3851863	1,0000000	0,5489068	0,9787674	0,8736472	0,8516757	0,8525707	0,9999973	0,6772820	0,6747489	0,4118839	0,1272489	0,8277935	0,9958349	0,9900015	0,9975043	0,9852013	0,6451541	0,9999725	0,7111810	0,9959840	0,7931269	0,9494448	0,5690574	0,4790839	0,2183608	0,7491976	0,9997303	0,6998943	0,9578997	0,7323018	0,1809075	0,9179246	0,9418809	0,8924203	0,4219369	0,3848596	0,9240580	0,8060994	0,5118107	0,6867085	0,9757153	0,1098473	0,8461621	0,9948905	0,7446440	0,4072506	0,9959804	0,7082184	0,9501062	0,7707834	0,8460638
560	0,8833477	0,1896026	0,6086472	0,6214972	0,3589731	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8420771	0,3851860	1,0000000	0,5489082	0,9787674	0,8736472	0,8516971	0,8525751	0,9999973	0,6773264	0,6748770	0,4119302	0,1272495	0,8277942	0,9958350	0,9900015	0,9975043	0,9852014	0,6451541	0,9999726	0,7111810	0,9960123	0,7932695	0,9494448	0,5690574	0,4792595	0,2183648	0,7492041	0,9997303	0,6998954	0,9579009	0,7323055	0,1809105	0,9179476	0,9418809	0,8924203	0,4219383	0,3848596	0,9240580	0,8060994	0,5118151	0,6867087	0,9757161	0,1098473	0,8461621	0,9948906	0,7446441	0,4072507	0,9959804	0,7082185	0,9501062	0,7707834	0,8460638
580	0,9015494	0,1896483	0,6086472	0,6214972	0,3589731	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8420680	0,4842520	1,0000000	0,5489092	0,9787674	0,8736473	0,8516342	0,8322788	0,9999971	0,6764762	0,6589400	0,4113999	0,1272500	0,8277948	0,9958350	0,9900015	0,9975044	0,9521815	0,6451541	0,9999725	0,7111810	0,9799274	0,7933796	0,9416375	0,5690574	0,4770194	0,2183681	0,7400497	0,9996795	0,6998963	0,9579019	0,7323085	0,1809129	0,9016963	0,9418810	0,8924203	0,4206830	0,3848596	0,9240580	0,8060994	0,5118186	0,6867088	0,9730333	0,1098473	0,8461621	0,9807806	0,7446441	0,3990821	0,9959804	0,7082748	0,9501063	0,7707834	0,8460638
