"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
80	0,9973754	0,2284474	0,1842685	0,0216254	0,3283097	0,0964740	0,5521635	0,0407992	0,1820668	0,4591125	0,4578814	0,3546448	0,3285635	0,2929863	0,0941376	0,2836370	0,3571750	0,1620230	0,2723788	0,0095621	0,1579996	0,0427255	0,4115542	0,3564451	0,5773391	0,2591105	0,6227201	0,4268147	0,0901495	0,0663623	0,0864041	0,6101912	0,6868405	0,5906661	0,5049321	0,0058955	0,8560726	0,6618670	0,4200914	0,0131381	0,7162088	0,0200779	0,4218154	0,6351537	0,4799100	0,7237461	0,3605151	0,0578973	0,4156381	0,0069076	0,2569884	0,0565801	0,0615305	0,7941303	0,2340386	0,2453262	0,4566568	0,2814045	0,2910665	0,2745221	0,0709689	0,1914072	0,4688330	0,0275635
100	0,8392827	0,1462797	0,1694032	0,0271096	0,4255131	0,0558937	0,6775102	0,0405128	0,1834013	0,4474835	0,6147537	0,4086908	0,4574822	0,3148215	0,0754538	0,2689444	0,3656751	0,1424987	0,3486250	0,0305463	0,2133932	0,0761188	0,4511997	0,5239051	0,4762480	0,2460304	0,5311171	0,4419568	0,1043498	0,0795839	0,1004419	0,6093431	0,6432000	0,7520655	0,5104472	0,0079678	0,7338216	0,6726258	0,4962377	0,0119512	0,6482200	0,0411766	0,3089926	0,6196913	0,3541651	0,5905164	0,2767909	0,0276367	0,3206687	0,0110547	0,2646316	0,0688557	0,0794511	0,6926000	0,2425598	0,1836602	0,4663867	0,3100642	0,2194101	0,2862649	0,0300952	0,2279681	0,4916373	0,0552972
120	0,6618396	0,1464828	0,1902898	0,0240496	0,3881630	0,0743874	0,6264801	0,0553423	0,1701962	0,5664139	0,5470446	0,4271671	0,3892122	0,2918032	0,0481148	0,2872088	0,4055815	0,1078644	0,3831958	0,0113985	0,2341065	0,0673676	0,4644881	0,3906664	0,5013805	0,2635128	0,5508798	0,4287889	0,0486687	0,0539203	0,0336311	0,7037128	0,6741015	0,6593763	0,4517267	0,0290657	0,8011537	0,6578251	0,4775408	0,0034293	0,7548946	0,0459797	0,4181746	0,7487711	0,4133285	0,6869785	0,2728711	0,0366496	0,4657333	0,0033900	0,2620610	0,0391113	0,0369043	0,8873338	0,2081479	0,1954983	0,3770374	0,2717617	0,2138601	0,3553693	0,0429677	0,1828824	0,4921300	0,0238931
140	0,8549936	0,2134883	0,2384303	0,0272004	0,4257694	0,0879254	0,6723051	0,0697741	0,1913687	0,3677186	0,5038264	0,4931830	0,3929873	0,2919831	0,0507324	0,3394671	0,4383940	0,1449720	0,3111503	0,0130237	0,2785141	0,0757466	0,5273008	0,4582139	0,5764195	0,2839376	0,5974597	0,3513774	0,0539877	0,0415210	0,0517395	0,6378416	0,6861167	0,6044429	0,5742411	0,0105947	0,8318808	0,6181705	0,3873663	0,0025367	0,6574756	0,0203280	0,2733143	0,6493083	0,3805887	0,5637210	0,1970240	0,0432106	0,4530281	0,0057115	0,1779799	0,0698663	0,0590453	0,7193017	0,1444298	0,2443508	0,5982571	0,3586645	0,2542466	0,2656022	0,0320677	0,2104646	0,4997947	0,0325465
160	0,7501412	0,2557097	0,2389144	0,0170867	0,3419154	0,0625004	0,6445102	0,0452034	0,2053276	0,4457432	0,4446319	0,5103946	0,3793473	0,2644925	0,0819528	0,2194746	0,3519758	0,1936364	0,3488775	0,0137596	0,2202614	0,0806443	0,4700057	0,4427206	0,5900574	0,2495840	0,6804807	0,3598046	0,0595766	0,0577541	0,0148753	0,7603684	0,6901149	0,6243628	0,3957054	0,0068930	0,7718645	0,6630413	0,3269383	0,0088815	0,6928647	0,0208449	0,3451884	0,6568501	0,4500599	0,6466094	0,2626170	0,0601941	0,4578187	0,0148025	0,2675791	0,0499868	0,0369074	0,6906587	0,1751306	0,2868604	0,4843174	0,2960903	0,2607143	0,2997989	0,0161208	0,2534472	0,4895446	0,0221337
180	0,7388256	0,2040834	0,1986899	0,0171874	0,4699245	0,0589071	0,6991222	0,0215043	0,1947961	0,4234399	0,5091851	0,5604884	0,3717109	0,3197097	0,0582263	0,2415427	0,4347457	0,2138419	0,3189378	0,0184295	0,2032560	0,0757489	0,4024646	0,3646776	0,5756429	0,2530853	0,6700535	0,4941734	0,0567175	0,0604860	0,0141985	0,7059445	0,7594056	0,6764047	0,4159779	0,0063202	0,7364591	0,6181612	0,2785863	0,0244729	0,7107350	0,0245063	0,3734840	0,6824469	0,4324945	0,7349523	0,2252512	0,0300696	0,3910291	0,0141170	0,2358614	0,0509698	0,0243515	0,6805793	0,2336367	0,2871145	0,4828764	0,2776323	0,2331635	0,3453995	0,0103807	0,2482663	0,5251118	0,0195226
200	0,7512568	0,2076269	0,1766550	0,0153783	0,3957538	0,1082306	0,7745174	0,0308711	0,1732967	0,3429417	0,5866926	0,5224708	0,2853474	0,2683331	0,1072879	0,2482234	0,3556603	0,1761011	0,3275967	0,0210062	0,2463067	0,0812824	0,4064868	0,4536215	0,5982940	0,2707956	0,7026020	0,3436049	0,0407063	0,0465272	0,0144796	0,6927760	0,6788587	0,7326478	0,4107262	0,0110805	0,6593476	0,5159114	0,3040450	0,0084554	0,6560260	0,0338014	0,4907655	0,6939068	0,4139592	0,8084748	0,1893313	0,0409662	0,3995352	0,0032774	0,2243678	0,0360290	0,0495621	0,6848820	0,1781108	0,2230360	0,4050567	0,2278947	0,2700167	0,2330869	0,0087551	0,2375882	0,5235495	0,0383870
220	0,7253037	0,2651060	0,2114458	0,0235133	0,4010601	0,0884274	0,8875836	0,0183327	0,1773838	0,3552466	0,5408757	0,5296498	0,3823265	0,2348199	0,1599418	0,2427392	0,4379313	0,1515865	0,3460458	0,0245193	0,2202166	0,0807474	0,5419466	0,3362315	0,6073406	0,2062290	0,5976631	0,4547778	0,0744341	0,0682561	0,0074592	0,6891696	0,6509076	0,6996024	0,4683872	0,0144227	0,6808823	0,5515176	0,3419364	0,0184279	0,7720374	0,0754074	0,4275439	0,8301766	0,4521621	0,6314538	0,1734942	0,0167362	0,3894236	0,0028607	0,2449511	0,0383506	0,0154722	0,7015798	0,2156897	0,2081074	0,4135256	0,2697495	0,3536843	0,2470572	0,0084442	0,2122398	0,5029912	0,0436254
240	0,8279382	0,2304665	0,1926156	0,0354867	0,4177081	0,0995535	0,7532234	0,0260051	0,1692890	0,6170442	0,5444251	0,5729915	0,3497701	0,3211580	0,1030918	0,2538193	0,4532435	0,1733667	0,3342132	0,0173187	0,2629305	0,0505789	0,5761615	0,3733064	0,4756237	0,2265356	0,6998672	0,4032479	0,0723740	0,0383124	0,0134206	0,6614020	0,6634863	0,6915839	0,4681119	0,0023571	0,7604353	0,6124504	0,4083895	0,0170691	0,6880664	0,0431119	0,3623032	0,7749122	0,3900736	0,6080206	0,1967988	0,0206740	0,4608901	0,0089858	0,2218397	0,0659033	0,0276655	0,5763508	0,2040217	0,1826116	0,4935800	0,2435039	0,2589080	0,2546161	0,0269314	0,2040533	0,5497077	0,0450953
260	0,6064112	0,1536097	0,1711371	0,0437192	0,3991050	0,0706919	0,7632997	0,0485035	0,1854590	0,4431378	0,6404338	0,4670800	0,4057342	0,2678510	0,0591558	0,2888249	0,3577663	0,1893237	0,2774813	0,0064191	0,2255969	0,0906272	0,4162159	0,5543273	0,6136054	0,2670892	0,7391175	0,3856565	0,0786426	0,0294489	0,0114118	0,7360549	0,6886438	0,7089098	0,4115574	0,0170536	0,7751528	0,6555764	0,4035306	0,0160119	0,7103883	0,0365586	0,4449431	0,6546072	0,4158507	0,7417695	0,2266674	0,0253107	0,4773846	0,0065463	0,2596312	0,0384214	0,0268485	0,6372840	0,2616018	0,2247298	0,3964715	0,3285096	0,3889176	0,3180422	0,0149047	0,2366445	0,5195299	0,0366550
280	0,7845181	0,2619104	0,1408863	0,0700652	0,3530990	0,0869624	0,6846403	0,0437130	0,2760629	0,4876231	0,5480638	0,6525959	0,4709951	0,2517515	0,0825853	0,2716269	0,3670037	0,1938476	0,2740647	0,0336108	0,2588394	0,1249810	0,5104537	0,4782070	0,5657571	0,2846985	0,6401813	0,4662721	0,0987521	0,0328466	0,0360425	0,7092130	0,6983117	0,7153850	0,4434695	0,0055128	0,8523877	0,6120272	0,4432242	0,0120311	0,6578241	0,0267000	0,3326259	0,6614710	0,5569349	0,7295392	0,2299641	0,0312093	0,3998163	0,0058929	0,2180767	0,0217435	0,0313522	0,6653242	0,2835645	0,2554915	0,4002885	0,2521396	0,3019252	0,3400200	0,0180473	0,1708914	0,4624790	0,0344955
300	0,6942018	0,1971751	0,1802782	0,0249008	0,3691828	0,1220158	0,7079916	0,0467974	0,1428185	0,3878639	0,5775237	0,5077135	0,3842768	0,2760924	0,0677406	0,2607303	0,4260896	0,2371592	0,2853978	0,0352735	0,2755385	0,1134924	0,3769952	0,4535589	0,5809833	0,2547798	0,7280802	0,4033585	0,0816411	0,0447317	0,0030749	0,7653806	0,7556142	0,6601015	0,3761897	0,0101026	0,9259675	0,5165869	0,4860633	0,0076098	0,5424930	0,0440962	0,3538887	0,6640893	0,3636043	0,7167658	0,1915962	0,0206210	0,4926397	0,0071498	0,2919098	0,0517237	0,0481404	0,6601536	0,2788995	0,2065987	0,4360892	0,3510794	0,2477947	0,3759877	0,0361838	0,2186260	0,5447302	0,0413224
320	0,6270874	0,1475517	0,2048860	0,0294621	0,3475046	0,0778670	0,8995144	0,0467215	0,2000372	0,4308112	0,5926686	0,6290419	0,3108877	0,2837246	0,0686649	0,3229721	0,3964224	0,2013054	0,2962886	0,0091597	0,2486821	0,0828683	0,4846337	0,4313716	0,7081996	0,2624756	0,6835318	0,3691470	0,1038715	0,0730661	0,0024868	0,8537632	0,7675829	0,6160769	0,3623990	0,0085023	0,7322893	0,6284389	0,4171165	0,0419113	0,6132535	0,0256159	0,3223078	0,6302765	0,3397479	0,7557348	0,1437715	0,0604666	0,4399638	0,0025185	0,2493492	0,0363704	0,0427801	0,6502852	0,2310107	0,2662868	0,3868893	0,3150951	0,2763616	0,3718010	0,0281383	0,2719086	0,5683426	0,0209018
340	0,6778437	0,3147579	0,1848155	0,0317282	0,4536788	0,0577152	0,7831904	0,0408710	0,1800636	0,3744632	0,5809383	0,4210830	0,4197188	0,3352875	0,0880704	0,3642369	0,3243439	0,2117985	0,2723523	0,0219422	0,2724089	0,0819494	0,4080807	0,5746703	0,5541975	0,2655636	0,6550705	0,4106231	0,0518759	0,0498303	0,0093340	0,7258537	0,7780907	0,6795693	0,3840895	0,0103475	0,8428986	0,6841902	0,5330912	0,0102079	0,7702694	0,0339476	0,3806052	0,8422055	0,3947152	0,7548241	0,1814809	0,0641549	0,4514744	0,0165183	0,2136836	0,0587049	0,0221544	0,6831046	0,1950141	0,2334640	0,3858004	0,3762910	0,3756539	0,3149064	0,0438096	0,2192804	0,5589320	0,0529201
360	0,6998738	0,2484635	0,1772398	0,0227724	0,4581815	0,0798509	0,8657077	0,0632764	0,2116935	0,3577439	0,5984557	0,4650046	0,4023835	0,2895558	0,0540683	0,2531957	0,3181093	0,2029052	0,2603299	0,0401814	0,1987481	0,0445536	0,3835457	0,4866716	0,4953797	0,2894006	0,5699139	0,4442611	0,0520388	0,0426177	0,0162493	0,7503391	0,7460839	0,7351598	0,4103743	0,0086898	0,8209459	0,5588285	0,6130190	0,0150204	0,6673111	0,0423885	0,3381624	0,6597484	0,5169127	0,8218376	0,2313917	0,0756951	0,4639758	0,0101348	0,2002142	0,0634593	0,0167505	0,7387034	0,1830138	0,2597188	0,4729718	0,3049406	0,1821019	0,3571936	0,0186914	0,2483495	0,5031764	0,0398565
380	0,7864077	0,2938090	0,1904316	0,0160922	0,3765284	0,0542570	0,5905347	0,0606661	0,1697687	0,5175833	0,6207630	0,5387793	0,4312224	0,2704106	0,0443546	0,3809750	0,2973339	0,2503676	0,3040266	0,0187845	0,2738098	0,0713593	0,5263002	0,5865148	0,6206367	0,3016460	0,7352667	0,5215144	0,0674902	0,0477220	0,0268048	0,7020484	0,7418052	0,6565155	0,3566422	0,0345401	0,7637065	0,7187650	0,3897164	0,0199421	0,5974294	0,0917183	0,3128109	0,6726867	0,5712956	0,8479036	0,1498994	0,0478064	0,4558170	0,0070916	0,2520591	0,0546188	0,0338741	0,7067532	0,1855786	0,2174088	0,4197961	0,2751413	0,2691510	0,4315756	0,0162204	0,2793681	0,5253755	0,0420088
400	0,8457053	0,2284247	0,1741034	0,0275728	0,4653189	0,1118774	0,7064921	0,0621846	0,1739477	0,5279583	0,5773504	0,4335439	0,3789635	0,2203014	0,0493619	0,1983840	0,4063471	0,2657893	0,3089836	0,0230012	0,2622943	0,0716940	0,5686076	0,5288969	0,6021453	0,3736274	0,6045061	0,4511323	0,0637040	0,0559515	0,0287110	0,8472117	0,7613001	0,6659037	0,4761716	0,0111496	0,7556415	0,7669869	0,5289360	0,0406432	0,7786609	0,0598826	0,3960299	0,9222454	0,5759764	0,7644804	0,1502983	0,0598241	0,4093157	0,0012275	0,2569260	0,0574758	0,0078634	0,6585591	0,2479323	0,2920879	0,3980421	0,3169014	0,2091326	0,4770072	0,0231884	0,2885075	0,6499414	0,0481874
420	0,8257309	0,2368825	0,1506318	0,0290062	0,3814486	0,1411501	0,7686968	0,0323027	0,2730059	0,5513717	0,5516668	0,4579526	0,4592737	0,2822484	0,1012466	0,3210808	0,5383762	0,2641464	0,2836839	0,0300464	0,2759565	0,0883590	0,4460193	0,5462663	0,5695456	0,3988886	0,5230790	0,3908951	0,0988265	0,0246295	0,0051911	0,7593685	0,7274125	0,7619262	0,3574500	0,0154894	0,6675336	0,5134939	0,5438411	0,0134180	0,6533057	0,0557601	0,3125881	0,6604256	0,5328912	0,7441069	0,1688663	0,0698571	0,4551543	0,0018133	0,2029345	0,0631595	0,0533149	0,6967482	0,1939968	0,2948623	0,3360895	0,3666554	0,1495415	0,3356692	0,0051257	0,3568206	0,5469730	0,0513129
440	0,7929499	0,1436861	0,1784836	0,0373977	0,3033108	0,0733228	0,7796862	0,0450731	0,3309102	0,5448764	0,6308077	0,5921944	0,5006834	0,2767091	0,0591879	0,2622008	0,3290758	0,1826130	0,2534714	0,0156102	0,2693823	0,0553938	0,4258030	0,4848896	0,6314723	0,3445178	0,5940702	0,4992978	0,0773886	0,0370127	0,0126492	0,7209864	0,6162976	0,7783904	0,3982637	0,0104885	0,9269587	0,5338010	0,5867501	0,0306028	0,6549116	0,0658196	0,3205609	0,7087185	0,5136318	0,6976396	0,1476597	0,1220602	0,4572663	0,0045434	0,1862645	0,0836195	0,0110405	0,6087415	0,1920364	0,2333042	0,4315030	0,3439290	0,2081641	0,4197088	0,0060773	0,2566109	0,5010043	0,0275890
460	0,7630576	0,1550282	0,1878088	0,0120114	0,3943551	0,0947640	0,6114893	0,0531244	0,2158824	0,5282719	0,6406638	0,4261284	0,4863489	0,2322349	0,1299608	0,3139606	0,4103077	0,1745514	0,3262995	0,0295665	0,2915861	0,0607126	0,5232592	0,4383130	0,6657990	0,4448089	0,6752325	0,5301412	0,0794072	0,0445668	0,0165078	0,7395755	0,7984248	0,7058484	0,3706833	0,0200742	0,8184826	0,5470225	0,4890329	0,0249527	0,6603782	0,0669794	0,3457308	0,6259582	0,5792925	0,6596331	0,2346401	0,0588746	0,5077701	0,0044454	0,2345612	0,0460846	0,0305092	0,6903575	0,2094825	0,2412123	0,4434190	0,2986683	0,1688938	0,3892680	0,0186837	0,3232657	0,4857892	0,0344262
480	0,7626707	0,1572403	0,2331991	0,0247970	0,4520483	0,1137216	0,6634709	0,0263732	0,1907186	0,5395479	0,6360997	0,4288833	0,5140823	0,3782998	0,1255654	0,1947804	0,3417009	0,1455369	0,3088901	0,0284950	0,2843614	0,0549492	0,5108866	0,4272718	0,6144279	0,3184272	0,5750271	0,4856822	0,0909248	0,0441985	0,0118555	0,6739118	0,7494532	0,6101924	0,5162250	0,0291875	0,7458828	0,6279395	0,5728754	0,0108850	0,6798725	0,0559591	0,3331472	0,6526059	0,5661552	0,6577187	0,1711140	0,0520322	0,5295895	0,0126018	0,2748115	0,1075780	0,0279333	0,5913282	0,1920246	0,2043899	0,4669817	0,3184944	0,2798931	0,4407237	0,0171207	0,2586904	0,5687631	0,0255096
500	0,8529027	0,2295301	0,2418293	0,0236638	0,4178443	0,1385902	0,7762312	0,0520820	0,2752532	0,5617884	0,5285071	0,3870602	0,4908183	0,3052315	0,0984441	0,3012517	0,4023324	0,1377084	0,2846607	0,0531477	0,1599938	0,0709372	0,4187800	0,4719881	0,5551036	0,3947363	0,6285106	0,5174252	0,0861648	0,0497619	0,0333150	0,7568160	0,7723161	0,7685490	0,3583900	0,0713609	0,9510769	0,6484549	0,7030331	0,0253475	0,6326240	0,0466858	0,3341508	0,6026258	0,4870968	0,7320937	0,1836519	0,1031539	0,4270849	0,0085861	0,2182484	0,0564185	0,0130929	0,7411748	0,2568565	0,2315236	0,4571282	0,2891881	0,2078997	0,4377510	0,0164011	0,2479641	0,5500252	0,0352432
520	0,7775112	0,2451085	0,1647169	0,0412481	0,4255258	0,1672154	0,7406209	0,0502906	0,2344484	0,6971661	0,5481814	0,3622582	0,4871025	0,2892273	0,1265968	0,3202228	0,3325297	0,2249850	0,2341323	0,0232098	0,2490983	0,0554154	0,4244223	0,5875700	0,6009908	0,3947539	0,6863663	0,3930693	0,0849520	0,0560607	0,0246241	0,6500974	0,7610273	0,8184986	0,3801720	0,0285862	0,6946481	0,6322691	0,6044577	0,0301694	0,6477192	0,0533952	0,3629129	0,5854714	0,5667987	0,5823519	0,1661187	0,0624379	0,5137796	0,0189552	0,2267985	0,0833965	0,0163136	0,6692456	0,2468690	0,1983170	0,5067931	0,3113477	0,1341630	0,4380299	0,0324685	0,3107995	0,4660491	0,0480992
540	0,8826227	0,1380237	0,2133389	0,0300558	0,4770714	0,1382400	0,8739511	0,1145804	0,1810072	0,6942433	0,6047534	0,3322845	0,6549571	0,2976268	0,1019812	0,4080999	0,3678103	0,2231984	0,3290909	0,0363106	0,2884988	0,0880945	0,4616866	0,4839554	0,4134214	0,3670831	0,5686392	0,4348572	0,0741609	0,0667726	0,0248160	0,6590631	0,6962846	0,8056264	0,3983948	0,0432550	0,7041530	0,7055708	0,5786927	0,0056828	0,7480847	0,0556305	0,3991831	0,5714709	0,6350505	0,8116366	0,2251661	0,1155955	0,4838257	0,0225485	0,2614221	0,0838467	0,0225388	0,7731820	0,2512045	0,2294821	0,4400422	0,2918347	0,1867866	0,4791120	0,0181554	0,3062423	0,5595341	0,0611109
560	0,7348053	0,1920486	0,2490738	0,0221385	0,4656700	0,1147915	0,6258077	0,0647800	0,3129083	0,5435520	0,5917286	0,3292385	0,5552824	0,2813513	0,1166272	0,2597330	0,5376457	0,1454003	0,2859674	0,0430973	0,2644653	0,0601459	0,3987190	0,5256695	0,5367739	0,4670907	0,7001289	0,5980799	0,0677694	0,0595603	0,0255862	0,8337337	0,7742867	0,7796616	0,4341275	0,0586780	0,7758270	0,5748281	0,6487095	0,0361654	0,6884743	0,0340079	0,4206066	0,6012418	0,5349339	0,6874190	0,1456858	0,1474084	0,4198115	0,0431010	0,1946315	0,0959733	0,0590508	0,6976301	0,2410284	0,3171259	0,3713401	0,2616787	0,2216721	0,5365190	0,0126794	0,3438870	0,5828884	0,0308231
580	0,6694372	0,2018822	0,2106947	0,0131416	0,5017791	0,1612935	0,6442021	0,1666993	0,3066398	0,5531409	0,5244193	0,4141492	0,5571623	0,3280947	0,0838465	0,3080546	0,1920766	0,2066625	0,2438806	0,0503942	0,2429277	0,0692474	0,4852727	0,6190136	0,5548953	0,4171673	0,3856222	0,4430533	0,0460261	0,0669167	0,0381789	0,5731073	0,5147810	0,8164238	0,4361434	0,0909020	0,7155819	0,4718791	0,5506705	0,0408875	0,7435208	0,0481484	0,1891273	0,6580579	0,4897224	0,6362082	0,2423014	0,0793730	0,1973128	0,0458705	0,1612517	0,0686583	0,0369723	0,8745824	0,1461574	0,4213531	0,1569641	0,2866925	0,3806420	0,5542792	0,0961884	0,3549744	0,5224615	0,0586767
600	0,7042039	0,1724220	0,1997676	0,0341516	0,7021694	0,1512746	0,5919875	0,1660061	0,2870846	0,8040021	0,6568177	0,4463578	0,6145847	0,3650647	0,0268522	0,3592845	0,1570594	0,2397874	0,3284902	0,0242883	0,2293567	0,0803586	0,4896965	0,5515190	0,5589766	0,4157636	0,3734156	0,3930529	0,0801687	0,0703134	0,0687727	0,4512450	0,4483651	0,7133821	0,4752690	0,1079914	0,6275543	0,3780124	0,5791439	0,0318884	0,7468466	0,0790872	0,1369970	0,6980843	0,6598767	0,6088369	0,1900746	0,1138643	0,1339907	0,0605436	0,0584258	0,1335217	0,0145938	0,7408488	0,2742150	0,3113246	0,1437850	0,3665941	0,3393117	0,5810867	0,1493761	0,2755350	0,5017891	0,0119554
620	0,7435461	0,1581659	0,2102919	0,0252895	0,7077016	0,1569842	0,5778553	0,1147319	0,2983432	0,7679827	0,7047946	0,3356664	0,5104901	0,1611342	0,0532482	0,3583405	0,1120108	0,1947109	0,2919568	0,0414805	0,3005205	0,1067895	0,4368806	0,5930925	0,5478290	0,5022794	0,3067988	0,5393235	0,0557305	0,0698945	0,0827404	0,4452642	0,3729507	0,6629270	0,5050505	0,0848122	0,6889933	0,3664815	0,5716391	0,0176666	0,7296090	0,0422710	0,0813225	0,7522105	0,6265687	0,6133923	0,2852530	0,1882498	0,1253053	0,0713909	0,0611575	0,0629879	0,0120463	0,7448296	0,1729375	0,4076944	0,0953382	0,3216370	0,2897073	0,6728971	0,1902969	0,2815500	0,5124671	0,0380268
640	0,6861100	0,1683025	0,1739010	0,0236644	0,6597267	0,1769589	0,5782483	0,0988634	0,3116679	0,7232226	0,6525936	0,4673800	0,5381184	0,3120224	0,0577328	0,3544869	0,0336850	0,1967122	0,2915969	0,0641293	0,2589069	0,1083059	0,4612128	0,6999176	0,5088346	0,4758083	0,2450358	0,4695660	0,0403239	0,0999828	0,0688170	0,3005825	0,2888775	0,7088112	0,3950328	0,1120755	0,7090049	0,3990676	0,6140087	0,0154996	0,7749752	0,0485345	0,0766207	0,6981117	0,6201480	0,5712264	0,2059740	0,1056734	0,1054789	0,0688902	0,0409625	0,0382405	0,0427249	0,6615467	0,2411005	0,3602804	0,1340809	0,3675169	0,3438282	0,6415260	0,1769092	0,3628866	0,5775061	0,0511460
660	0,6894558	0,1810179	0,1118802	0,0209210	0,6715254	0,1638944	0,6201997	0,1468199	0,2660597	0,6227121	0,6043265	0,3644309	0,6841539	0,2742739	0,1076289	0,3522455	0,0171093	0,1753754	0,2683985	0,0697728	0,2651132	0,0773586	0,3819544	0,5550495	0,4770910	0,4789576	0,2388132	0,5863117	0,0517764	0,0812619	0,1578812	0,3850691	0,2548653	0,6650431	0,4985852	0,1020438	0,8397232	0,4748242	0,7032725	0,0194938	0,7478061	0,0840154	0,0337912	0,6872408	0,6056005	0,5239055	0,2274532	0,1557902	0,0993705	0,0478084	0,0167951	0,0319948	0,0676555	0,7388118	0,1766126	0,2491021	0,1529725	0,3089453	0,2848845	0,5457469	0,2712496	0,3803328	0,6126581	0,0496308
680	0,8921712	0,2253119	0,1672347	0,0289446	0,7709426	0,1520393	0,6643290	0,1021597	0,2818248	0,7013634	0,6450877	0,2994224	0,5442393	0,2975570	0,1157048	0,2051345	0,0226734	0,2258759	0,2974622	0,0737644	0,1846246	0,1091983	0,4573163	0,6105647	0,5113585	0,3991134	0,1526924	0,5252849	0,0759958	0,1272758	0,1541456	0,4991975	0,2630308	0,6760277	0,6104460	0,0871894	0,7457895	0,3255518	0,6131128	0,0161345	0,6146962	0,1210858	0,0440037	0,5992739	0,6564526	0,5714917	0,2296729	0,1088179	0,0450615	0,0696486	0,0569930	0,0799190	0,0587158	0,6864568	0,1659251	0,2193732	0,0930981	0,3085570	0,2849053	0,6490064	0,1665259	0,2438670	0,5324668	0,0371346
700	0,8884277	0,2163565	0,1308108	0,0394802	0,8128045	0,1836040	0,6144049	0,0992976	0,3614723	0,6964447	0,6156995	0,3674741	0,6256678	0,2202142	0,0519106	0,3512427	0,0128976	0,1144993	0,3370303	0,0861415	0,2152475	0,0941351	0,3855530	0,5977611	0,5472532	0,4626892	0,1690704	0,5383084	0,0798753	0,1318496	0,1653330	0,4975288	0,2245754	0,7046648	0,5154807	0,0527098	0,6250526	0,3446394	0,5769341	0,0226325	0,7813853	0,0633441	0,0496617	0,6041608	0,6357755	0,5274071	0,3086859	0,1937051	0,0474147	0,1008973	0,0243477	0,0590352	0,1091178	0,7945713	0,1852816	0,2898090	0,1452205	0,2620048	0,2680102	0,6546114	0,2756277	0,3118674	0,5050194	0,0476826
720	0,8844907	0,2259399	0,1659495	0,0377860	0,7281631	0,1795028	0,5776341	0,0874065	0,2949605	0,6961447	0,5576814	0,3544667	0,5100809	0,3660176	0,0641428	0,3108152	0,0172744	0,1345885	0,3474375	0,0289693	0,2161432	0,0735318	0,4378565	0,6218185	0,4611494	0,4519139	0,1661585	0,5725898	0,1251457	0,1958181	0,3164191	0,4530825	0,1592424	0,7443634	0,5027947	0,0781932	0,6874164	0,3660268	0,6539488	0,0268340	0,7253347	0,0699269	0,0413176	0,5124266	0,7451037	0,5937037	0,3630142	0,1010709	0,1023613	0,0654301	0,0384111	0,0576509	0,1810264	0,7694319	0,2157639	0,3091097	0,1853186	0,2607355	0,2709817	0,5606001	0,2258901	0,3092670	0,6001072	0,0412196
740	0,6471482	0,2491575	0,1959119	0,0537278	0,8123073	0,2392457	0,3961987	0,1072783	0,3384779	0,6930850	0,5694343	0,3485789	0,6935787	0,3089378	0,0581095	0,2590260	0,0133245	0,1448155	0,2965789	0,0416862	0,3219576	0,0592380	0,4336013	0,6191460	0,5248749	0,3486567	0,1927321	0,5304210	0,1286536	0,0948209	0,3131436	0,3786965	0,1132597	0,7492510	0,5513271	0,1213672	0,6152518	0,3917315	0,6184292	0,0062269	0,7180880	0,0860415	0,0615472	0,6829585	0,6220804	0,5547779	0,3794162	0,1270391	0,0685059	0,0965474	0,0214112	0,1392153	0,1429835	0,6734908	0,0934374	0,2407585	0,1057019	0,2984987	0,3147885	0,5950331	0,1456268	0,2387661	0,5529375	0,0392426
760	0,7589864	0,3130380	0,1565190	0,0323108	0,8524038	0,2525093	0,4125140	0,1129045	0,3216080	0,7205070	0,5568342	0,3898639	0,6487891	0,3000278	0,0726273	0,2949850	0,0168990	0,2188977	0,3005349	0,0590768	0,3122771	0,0855733	0,4470004	0,6291943	0,7588477	0,6484242	0,1954223	0,3937872	0,0833679	0,0872860	0,5200977	0,4335089	0,1265893	0,7972410	0,5382320	0,1077987	0,7851266	0,3603351	0,6227632	0,0280194	0,7879923	0,1437896	0,0430688	0,7134107	0,5825609	0,7087648	0,3523575	0,2188641	0,0383432	0,0610623	0,0178094	0,0316213	0,1714616	0,8085592	0,1491504	0,3630869	0,1043963	0,2579371	0,3619771	0,6060159	0,2145805	0,4081201	0,5213860	0,0446682
