"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
680	0,4904745	0,4835729	0,4336262	0,2802832	0,4758896	0,3378953	0,3134779	0,5685368	0,3965929	0,2966901	0,1186895	0,3683098	0,3997634	0,1982186	0,4756604	0,5281698	0,4166758	0,5615926	0,0208837	0,0118536	0,2581328	0,2430754	0,0405691	0,0761203	0,5485289	0,5301557	0,5029321	0,3795409	0,0573816	0,2131223	0,2721799	0,0176094	0,5132725	0,2721849	0,2882274	0,0370362	0,4325355	0,4840655	0,6346640	0,2214251	0,5817092	0,2158893	0,7675984	0,1602045	0,1365586	0,4294225	0,2095033	0,6744926	0,3203383	0,4956132	0,7551061	0,1949955	0,5492834	0,1910077	0,5857899	0,1881367	0,2186770	0,3324816	0,3460677	0,8105309	0,3790032	0,6683691	0,5306613	0,3196836
700	0,3649845	0,5275063	0,4213157	0,3610906	0,5218187	0,4370818	0,2620514	0,5243833	0,3283448	0,3363495	0,0936296	0,4027179	0,5072269	0,2150853	0,4936971	0,4427731	0,4182261	0,4383570	0,0103135	0,0069805	0,3194322	0,2609313	0,0724026	0,0637645	0,5134203	0,5641074	0,6034078	0,3724416	0,0835357	0,2301124	0,3138813	0,0079605	0,4228395	0,2873972	0,3128336	0,0310433	0,5514543	0,5377881	0,6180565	0,2382972	0,6074327	0,2195388	0,8231534	0,1763985	0,1217429	0,3836234	0,1321249	0,6175963	0,2470092	0,4515217	0,5740358	0,1602037	0,5603293	0,2507440	0,5707512	0,2101915	0,2111162	0,4411186	0,4127761	0,6468761	0,4673175	0,6704620	0,4472692	0,2462416
720	0,3956004	0,5681878	0,3654890	0,3529078	0,5797785	0,4546591	0,3537496	0,5690017	0,2951497	0,2860300	0,0897452	0,3616911	0,4195857	0,1612449	0,4060483	0,5300608	0,3811816	0,4954208	0,0079094	0,0019442	0,1991696	0,2624937	0,0374576	0,0862091	0,6369101	0,5661415	0,5517888	0,3690011	0,0633451	0,2156345	0,2995585	0,0081074	0,3139323	0,2568793	0,2066276	0,0229816	0,3638150	0,5005829	0,5728611	0,2710333	0,4551217	0,2037234	0,7877231	0,1526086	0,1175784	0,3497224	0,1454053	0,6627788	0,2192226	0,3812499	0,4799521	0,1427850	0,5563172	0,1888953	0,6483121	0,2958901	0,2285569	0,4460799	0,4583807	0,7550077	0,3561207	0,4858588	0,4757019	0,2405110
740	0,3422083	0,5382335	0,3943664	0,2619624	0,5588191	0,4803668	0,3575700	0,6045750	0,4016674	0,3081728	0,1424563	0,3502600	0,3789667	0,2148268	0,5012995	0,5546130	0,3566698	0,4821369	0,0322980	0,0004626	0,2083054	0,2806688	0,0445351	0,0785469	0,4792276	0,5964539	0,5534741	0,3540093	0,0757782	0,1917530	0,2524514	0,0057802	0,3491787	0,2571628	0,2783391	0,0279423	0,2991884	0,4921077	0,7900187	0,2595267	0,4835729	0,1733329	0,6126708	0,1019987	0,0716128	0,4618232	0,0692350	0,6134484	0,2399384	0,3947872	0,4806272	0,1064695	0,5671736	0,2020594	0,6962444	0,2029528	0,1394356	0,4105539	0,5252324	0,8349199	0,2905417	0,6495167	0,5548183	0,1981035
760	0,4505822	0,5139413	0,3519913	0,2410636	0,5715597	0,3681660	0,2892669	0,5203426	0,3389504	0,3130041	0,1229282	0,4878006	0,4443007	0,1882717	0,6253664	0,5709045	0,4212125	0,5655063	0,0314672	0,0013465	0,1537675	0,2484928	0,0355153	0,0867320	0,4777725	0,4551867	0,5458434	0,5029380	0,0523297	0,1957890	0,2364917	0,0026100	0,4466005	0,2596442	0,2450294	0,0468224	0,3804289	0,4935095	0,7195805	0,2336637	0,4858215	0,1339825	0,6775169	0,1242626	0,0825559	0,4578211	0,0607672	0,6915262	0,2683928	0,4691169	0,5246170	0,2238475	0,5748503	0,2109829	0,5088559	0,1732966	0,1472229	0,3980432	0,4387031	0,6850203	0,2802620	0,4834973	0,5449237	0,1766772
780	0,3988910	0,4266134	0,3445592	0,3980571	0,5518605	0,2724528	0,3853897	0,4714483	0,3734959	0,3388206	0,1413246	0,3412118	0,3433231	0,1887549	0,4855050	0,5091283	0,3683751	0,4690961	0,0032923	0,0018395	0,1656718	0,2183397	0,0418065	0,1430144	0,5616605	0,4420649	0,6275562	0,3249292	0,0572475	0,2150804	0,2465777	0,0046395	0,3547853	0,2690537	0,2420127	0,0358633	0,2714627	0,5458836	0,7816849	0,1962638	0,4788378	0,1486418	0,6862880	0,1269899	0,1157710	0,4015265	0,0649523	0,7615754	0,2597285	0,4855771	0,5831567	0,2049077	0,4491506	0,2131413	0,6176742	0,1500140	0,1307564	0,4284800	0,4792211	0,7695956	0,2813732	0,6449691	0,5215634	0,2523383
800	0,4547861	0,4785067	0,3683411	0,2553701	0,6407455	0,3965714	0,2796200	0,3895556	0,3624219	0,4502890	0,1842246	0,3576636	0,3857172	0,2562889	0,4192533	0,4920829	0,4038975	0,4793664	0,0013364	0,0072204	0,1499643	0,2150707	0,0595941	0,1061780	0,5310536	0,5140862	0,5975767	0,3345701	0,0627696	0,1598827	0,2830807	0,0054250	0,3668824	0,2713537	0,2685352	0,0351782	0,3272454	0,4548115	0,8735337	0,1426517	0,5676035	0,1497514	0,6334499	0,0888318	0,0959877	0,3509953	0,1228339	0,6024243	0,2414888	0,3929634	0,5679608	0,1148486	0,4884007	0,1794427	0,6576964	0,1873247	0,2170058	0,3515868	0,4960214	0,6826656	0,3484730	0,6272964	0,4479421	0,2428015
820	0,3783263	0,5080329	0,2702441	0,3687741	0,6540963	0,4400152	0,3295594	0,4044655	0,4420396	0,3630116	0,1565951	0,3409500	0,4615026	0,2137062	0,4139164	0,6149604	0,4591488	0,4777950	0,0034738	0,0072639	0,1883463	0,2206753	0,0343571	0,1190812	0,5709674	0,4437162	0,5862974	0,3817476	0,0435693	0,1088425	0,2187178	0,0010219	0,3693100	0,2334208	0,2606323	0,0638602	0,3112122	0,4262998	0,8632545	0,1634667	0,4942698	0,2183381	0,6553600	0,0725242	0,0970302	0,3314983	0,0756754	0,7787758	0,2537081	0,4106827	0,5423914	0,1689088	0,4850315	0,1930052	0,6080889	0,1872933	0,1979748	0,3294411	0,4194124	0,8102503	0,1989922	0,5869761	0,4747640	0,2845593
840	0,4162918	0,3942363	0,2957938	0,3694764	0,5709325	0,3929730	0,2984027	0,4513725	0,3406076	0,4119441	0,2138904	0,4143181	0,3615445	0,1861130	0,6012606	0,5087939	0,3884761	0,6535574	0,0174721	0,0082418	0,1462915	0,1812306	0,0381064	0,1266210	0,4708122	0,4659096	0,6774456	0,3035568	0,0681416	0,1896466	0,2437598	0,0024333	0,4806572	0,2942223	0,2236918	0,0478956	0,2512081	0,3752304	0,8355401	0,1830610	0,5716132	0,1665113	0,7378960	0,1241407	0,1454595	0,3805907	0,0581707	0,6756864	0,2021073	0,3220668	0,6272636	0,1671121	0,5186096	0,1933233	0,5123446	0,1894142	0,1845276	0,4183501	0,3828560	0,8463393	0,2330925	0,6866926	0,4256290	0,2478214
860	0,3668674	0,3894483	0,2803567	0,3372110	0,6082179	0,4684882	0,4148319	0,5037733	0,3688236	0,3567060	0,1700996	0,3835280	0,5083744	0,1928253	0,4814467	0,5273210	0,4249870	0,5356893	0,0020815	0,0030413	0,1084159	0,2009064	0,0407106	0,0903415	0,4508259	0,5653014	0,6434553	0,3006570	0,1153302	0,1541752	0,1882662	0,0053015	0,5064331	0,3126386	0,2465128	0,0127736	0,3098938	0,3641440	0,6962464	0,2341433	0,4710137	0,1056500	0,7496864	0,1195341	0,1442741	0,4250988	0,0851454	0,7093744	0,3129061	0,4278832	0,4847098	0,1494567	0,5754203	0,1639866	0,6093484	0,2434106	0,1274701	0,4449908	0,3358717	0,5751128	0,2484572	0,5292571	0,4863146	0,2709092
880	0,4291289	0,4882018	0,3704020	0,3879014	0,6434732	0,4055644	0,4556724	0,4416351	0,3651097	0,3656988	0,1612874	0,4174188	0,3001116	0,2273040	0,4791679	0,4584319	0,3324901	0,5750167	0,0012243	0,0027193	0,1690210	0,2516707	0,0304261	0,0989238	0,5179385	0,4740621	0,7387148	0,2375493	0,0610912	0,1953512	0,2139844	0,0078975	0,3872335	0,3918585	0,2725623	0,0143952	0,3854990	0,3838937	0,7643283	0,2532300	0,5863831	0,1353475	0,7758191	0,1329447	0,1145192	0,4262957	0,0502019	0,7215107	0,2914085	0,3670646	0,5953656	0,1703374	0,5400391	0,1591160	0,6391262	0,1622797	0,1546686	0,2844439	0,4276754	0,6478872	0,3191200	0,5389679	0,4977408	0,2577644
900	0,4236495	0,4450891	0,5120542	0,3522048	0,6566955	0,3705206	0,3969891	0,5960647	0,3314124	0,4058864	0,1532628	0,4688970	0,5129893	0,1943315	0,5034207	0,4284753	0,4110203	0,6235136	0,0051808	0,0004094	0,1323103	0,2035686	0,0472135	0,0677296	0,4553876	0,5225471	0,5647716	0,2329353	0,0688980	0,1449542	0,2118670	0,0083864	0,3971126	0,2890141	0,2454773	0,0209222	0,3620271	0,3767812	0,6622959	0,2160536	0,5432234	0,1100030	0,6979143	0,0978240	0,1298065	0,4171944	0,0980102	0,7047861	0,2587443	0,4258403	0,5798163	0,2181876	0,6011688	0,1532103	0,6522940	0,1724562	0,1294624	0,3695650	0,4377906	0,7339847	0,3329688	0,6844482	0,4255243	0,2521291
920	0,4231275	0,3822905	0,4248349	0,2112865	0,5643862	0,3724767	0,3975635	0,5231696	0,3246447	0,3494078	0,1710243	0,3612073	0,3905810	0,1848855	0,3978392	0,5485627	0,4906933	0,4703847	0,0027576	0,0039677	0,1039308	0,2144926	0,0344005	0,0779114	0,5780720	0,4800537	0,5813826	0,2818380	0,0521989	0,1420046	0,1912553	0,0044332	0,3595334	0,2751188	0,2977467	0,0248034	0,3886953	0,3608973	0,6609004	0,2514988	0,4074449	0,1306974	0,7430448	0,1339623	0,1172671	0,3871725	0,1201144	0,8117808	0,2810398	0,5137838	0,5054166	0,1133977	0,4690895	0,1530254	0,5639222	0,1411098	0,1851652	0,3154194	0,3855876	0,7901809	0,2976741	0,6319504	0,5706467	0,3023379
940	0,3179527	0,4376031	0,3598546	0,2593439	0,6100068	0,3831952	0,3992356	0,5839587	0,4070607	0,2723511	0,1284755	0,3834003	0,4880587	0,2203137	0,4112486	0,4349000	0,3821645	0,5021934	0,0004607	0,0032528	0,1921564	0,1349670	0,0394366	0,0962030	0,5764587	0,5043693	0,5264329	0,2524186	0,0395796	0,1293614	0,2369756	0,0011301	0,3718170	0,2873926	0,2122408	0,0298596	0,3531082	0,3964420	0,8024815	0,2287110	0,4596999	0,1278324	0,7984555	0,2070580	0,0961784	0,4425318	0,1626776	0,7527819	0,1945934	0,4771917	0,6791594	0,1498171	0,4813491	0,2042350	0,5671500	0,1480273	0,1290184	0,3750954	0,3505295	0,6167769	0,2996914	0,6277959	0,5083980	0,2766846
960	0,4311369	0,4022634	0,3272595	0,3400671	0,5574589	0,3755087	0,2761647	0,4810938	0,4003549	0,2929025	0,1722008	0,3762569	0,5632316	0,2117972	0,4563054	0,3942573	0,4061988	0,4869707	0,0022249	0,0028184	0,1598595	0,2553309	0,0409742	0,1099312	0,5609792	0,5393342	0,5364928	0,2252585	0,0203298	0,1076589	0,2573843	0,0013348	0,4249258	0,2168856	0,2515076	0,0158879	0,4143516	0,4087922	0,6559009	0,2583404	0,5662270	0,1131930	0,7015183	0,1282082	0,1064765	0,4848235	0,1883103	0,6462934	0,3027948	0,6063330	0,5564304	0,1010187	0,4134035	0,2212626	0,8377302	0,1324438	0,1734880	0,3103296	0,4565300	0,5806830	0,2881956	0,6478636	0,5005634	0,2710680
980	0,3536486	0,3826395	0,3577886	0,3640130	0,5886272	0,3812358	0,3429392	0,4914863	0,3827739	0,2188721	0,1092461	0,3679346	0,5249909	0,2887864	0,4218646	0,4257700	0,3641956	0,4945344	0,0054029	0,0050917	0,1451564	0,2445882	0,0671276	0,0604040	0,5007440	0,4643553	0,5919416	0,2433337	0,0610847	0,1136355	0,2463849	0,0026977	0,4355481	0,2308801	0,2013127	0,0235349	0,3189031	0,3871952	0,7897629	0,1909326	0,4707730	0,1045239	0,6556570	0,1415791	0,1167428	0,3545904	0,1158795	0,6154424	0,3012253	0,5525786	0,6899779	0,1361165	0,5578106	0,1704542	0,6591916	0,1234776	0,2106443	0,4458259	0,3734600	0,5952744	0,3224040	0,5951725	0,5336241	0,2816973
1000	0,3706479	0,4054943	0,3594789	0,3600152	0,7420463	0,4125342	0,2728769	0,4424661	0,3666052	0,2914527	0,0814958	0,4014263	0,5304800	0,2194541	0,4767193	0,4754043	0,4120920	0,4973109	0,0161395	0,0014350	0,1490808	0,2994794	0,0414905	0,0549135	0,6418552	0,4365970	0,6162188	0,2265296	0,0265018	0,1725411	0,2547018	0,0045413	0,4155713	0,2722362	0,1547551	0,0258954	0,3746085	0,3911142	0,8822895	0,1833650	0,5180906	0,1680421	0,7053708	0,1257029	0,0700136	0,4375989	0,1402426	0,6465597	0,2581751	0,4603876	0,6158655	0,1286476	0,4601677	0,1814477	0,6033609	0,1710497	0,2042304	0,3456363	0,4011798	0,5731724	0,3520076	0,6667236	0,5137346	0,2899121
1020	0,4529556	0,4890481	0,3707624	0,3689853	0,6656800	0,3890556	0,3456800	0,6149345	0,2957139	0,2680406	0,1454071	0,3384381	0,4653530	0,1784032	0,4415164	0,4853104	0,4376385	0,4228221	0,0024103	0,0007227	0,1315810	0,2596166	0,0423922	0,0496563	0,4053974	0,4667609	0,6136679	0,1988098	0,0376013	0,2081100	0,2770987	0,0037267	0,3502021	0,2791625	0,3039763	0,0207749	0,4011099	0,3673335	0,7596865	0,2257204	0,5262883	0,1123905	0,6591423	0,1716926	0,0522404	0,3907764	0,1239475	0,8424769	0,2375143	0,4218529	0,7620037	0,1308861	0,4181954	0,1864301	0,7194539	0,1660419	0,1205504	0,2957824	0,4655508	0,6043632	0,3395263	0,6287776	0,5700779	0,2913792
1040	0,4628949	0,5404253	0,3589929	0,2949693	0,5443006	0,4650523	0,3107044	0,4790595	0,4113074	0,2954785	0,1331919	0,4150014	0,4998995	0,2346217	0,5698900	0,5566754	0,3990318	0,5345067	0,0022579	0,0004070	0,1590419	0,3271715	0,0749228	0,0626878	0,4799396	0,5082320	0,5860182	0,2196335	0,0216078	0,2231257	0,3243960	0,0007865	0,2761758	0,2157864	0,2892496	0,0265569	0,5141761	0,4250273	0,6954932	0,1512260	0,6454502	0,1317786	0,6352480	0,1263638	0,1156682	0,4045453	0,0714627	0,7433114	0,1662366	0,4185034	0,6602774	0,2042394	0,5528339	0,1762705	0,5589041	0,1323232	0,2270519	0,2985046	0,4352648	0,7665412	0,3016981	0,6815752	0,4464921	0,2617659
1060	0,4829355	0,4592307	0,3903645	0,2824694	0,4613646	0,4961143	0,3346311	0,4829361	0,4563508	0,2189936	0,1549856	0,4185225	0,5494801	0,2081975	0,5906271	0,5425830	0,3737310	0,5308531	0,0004264	0,0013604	0,1191240	0,3739319	0,0285484	0,0637388	0,4802647	0,4559236	0,6437480	0,1947461	0,0489077	0,1327769	0,2825816	0,0028693	0,3381095	0,2537232	0,1926992	0,0150279	0,3311082	0,3982733	0,5932100	0,1532464	0,6222891	0,1283063	0,6926621	0,1653813	0,0780212	0,3902994	0,0790038	0,7209589	0,2168475	0,4763872	0,6981824	0,2167210	0,6495839	0,2005139	0,6485244	0,1566850	0,2254713	0,2810362	0,4162351	0,6245649	0,3639304	0,7397468	0,4391773	0,3192526
1080	0,4633006	0,5058794	0,3558818	0,3610662	0,5856605	0,3995867	0,3293329	0,5226061	0,3988202	0,2602579	0,1452823	0,4005136	0,4841094	0,1951937	0,4876981	0,5491855	0,5164039	0,5156617	0,0062352	0,0019898	0,1725892	0,2744647	0,0229887	0,0662750	0,5428648	0,5487558	0,6553972	0,2260372	0,0407010	0,1402915	0,3236808	0,0007688	0,3537087	0,2499719	0,2869724	0,0375122	0,3599890	0,4173132	0,7199379	0,1866627	0,5001808	0,1117368	0,7224334	0,0937389	0,0858619	0,4524890	0,0770319	0,6019473	0,2563080	0,4027520	0,6934028	0,1333500	0,5459630	0,1793514	0,6469357	0,1996717	0,1707344	0,3239004	0,4608780	0,5537336	0,3898746	0,7262857	0,5469199	0,2502187
1100	0,4133506	0,5121136	0,3684420	0,2298012	0,5181087	0,4604221	0,3308568	0,4322472	0,4334075	0,3007755	0,1986867	0,4696394	0,4872297	0,1921444	0,5585345	0,5481657	0,4108729	0,5836074	0,0017882	0,0118066	0,1048227	0,2957733	0,0559292	0,0504504	0,4506214	0,5121159	0,7202684	0,2264104	0,0591364	0,2498600	0,2332953	0,0032722	0,4032311	0,3088894	0,1771291	0,0243168	0,3057078	0,4006858	0,6811550	0,1846113	0,5207633	0,1089234	0,6659169	0,0953712	0,1032290	0,4081226	0,0530176	0,6969350	0,2737095	0,4465312	0,6569716	0,1249702	0,5088652	0,2361342	0,7407549	0,2556768	0,1998716	0,3011571	0,3487034	0,6181951	0,3772831	0,7269018	0,4847742	0,2072119

0	0,4119239	0,4444916	0,3775321	0,3410922	0,6001532	0,4973662	0,3489192	0,4768012	0,3337413	0,3603770	0,1559195	0,3130370	0,4522212	0,1764368	0,4748193	0,5940756	0,3827178	0,5520935	0,0175824	0,0011345	0,1870481	0,1716195	0,0552481	0,1044961	0,5573415	0,4300424	0,5541183	0,2716056	0,0743557	0,1621526	0,3509888	0,0021052	0,3429217	0,2883489	0,2919524	0,0293158	0,3080102	0,4114969	0,6677614	0,2204205	0,5583731	0,1400450	0,6287611	0,1094424	0,1991284	0,3089579	0,0629759	0,6601339	0,3028707	0,4487868	0,6017734	0,1272283	0,4285115	0,1890597	0,5536216	0,2288909	0,2042963	0,2966023	0,4422134	0,6567169	0,3522335	0,6564176	0,5545043	0,2795054
20	0,4087339	0,4411213	0,3389895	0,3139373	0,5954308	0,4992516	0,3193658	0,4606342	0,4146641	0,3526117	0,1641949	0,2587893	0,3297935	0,2473958	0,6201934	0,5583820	0,3806174	0,5600761	0,0113877	0,0429790	0,1617748	0,2187913	0,0592454	0,0827791	0,4664570	0,4641621	0,5300062	0,3383339	0,0650996	0,1857767	0,2181827	0,0003414	0,4805761	0,2328722	0,2774059	0,0359235	0,3357753	0,4431419	0,6935096	0,2288385	0,5297812	0,1829603	0,8582261	0,0765846	0,1956507	0,3207949	0,0929258	0,5986115	0,2128268	0,3633258	0,5971693	0,1462855	0,4623675	0,1552895	0,7075222	0,2349551	0,1328040	0,3099828	0,4416376	0,5632629	0,2914224	0,6862388	0,5561473	0,2202991
40	0,3227997	0,4831810	0,4386894	0,2785271	0,5225090	0,4860855	0,3076967	0,4452411	0,3442117	0,3753560	0,2065884	0,3952389	0,2945044	0,1708983	0,4925881	0,4698292	0,3726469	0,4630282	0,0150066	0,1152204	0,1672942	0,3083790	0,1103299	0,1264092	0,5213865	0,5239639	0,6627145	0,2534090	0,0738410	0,2838249	0,2342543	0,0005943	0,4108138	0,1968488	0,2516292	0,1140192	0,3891680	0,4722918	0,6570175	0,2840309	0,6298486	0,1568345	0,7025236	0,1418632	0,1079016	0,4141286	0,0964712	0,5830745	0,2052840	0,4496579	0,6123615	0,1310595	0,6028785	0,0771111	0,6962826	0,3746231	0,1181930	0,3404070	0,3644343	0,6006432	0,3690367	0,5134935	0,5117228	0,2060997
60	0,3779220	0,3684704	0,3637098	0,2273352	0,5076777	0,3256695	0,3486833	0,4925193	0,3969220	0,2861730	0,1089141	0,3742281	0,3666928	0,1846789	0,4194857	0,5584260	0,3963022	0,5753108	0,0087620	0,1032649	0,1257497	0,3491478	0,1935185	0,1683453	0,5058081	0,5611307	0,6444834	0,2413757	0,0561319	0,4389612	0,1791569	0,0022246	0,4613041	0,2411078	0,2297061	0,2307819	0,4147972	0,4363449	0,6654354	0,4211950	0,5524930	0,0842920	0,7498667	0,1493690	0,1926741	0,4152600	0,0683022	0,7099653	0,1670311	0,4294213	0,6258021	0,1161162	0,6207096	0,1450821	0,7110681	0,5228845	0,1867548	0,2867652	0,3831853	0,6225767	0,1972030	0,6061831	0,5733084	0,2618582
80	0,2938246	0,6065497	0,4022087	0,2538849	0,6309083	0,2746667	0,3965884	0,4994216	0,3629667	0,2787380	0,1327911	0,2820251	0,4049860	0,1770682	0,3995230	0,5580779	0,4406582	0,5454048	0,0089703	0,1337327	0,1103428	0,2826061	0,2565394	0,1440340	0,4605358	0,5078895	0,7316756	0,2517544	0,0323181	0,4182874	0,2056948	0,0003343	0,4401739	0,1584074	0,3000709	0,2494248	0,4900220	0,6127785	0,6965009	0,3203935	0,5328848	0,1155834	0,6680585	0,1209585	0,1911346	0,3632994	0,0675849	0,8502464	0,2097282	0,4575500	0,6099874	0,1657900	0,7581524	0,1706605	0,5886474	0,5810859	0,1671083	0,3038600	0,3569495	0,6915699	0,3378682	0,6332831	0,4376197	0,2740662
100	0,5000073	0,3725137	0,3581323	0,2811617	0,5074138	0,2490836	0,3982951	0,4562585	0,3967622	0,2568815	0,1658732	0,3295765	0,4105713	0,1708825	0,3691766	0,5265003	0,5404908	0,5767927	0,0085394	0,1929152	0,1885496	0,3631715	0,3264496	0,1428590	0,5037484	0,5079546	0,5992943	0,2336774	0,0671018	0,4656686	0,2622387	0,0021456	0,4277728	0,1785148	0,3360462	0,2680550	0,4827844	0,5068186	0,7260948	0,4064245	0,6759892	0,1882227	0,5936211	0,1070143	0,2643491	0,3973886	0,0532515	0,7457613	0,2382053	0,5612146	0,5868596	0,1336625	0,6594528	0,1202262	0,5652165	0,5993581	0,1580547	0,3276355	0,2784046	0,6220560	0,3469219	0,5611501	0,4221181	0,3001997
120	0,4580730	0,3651475	0,4647129	0,3141501	0,5302907	0,2377304	0,3887237	0,5399490	0,3658637	0,2238517	0,1362731	0,3345630	0,4237232	0,1404714	0,3774765	0,5578909	0,4668384	0,6068065	0,0027791	0,1813316	0,1483092	0,4906331	0,2312567	0,1014033	0,6046334	0,5368976	0,6706944	0,2159785	0,0646368	0,4036181	0,2296578	0,0015190	0,5351677	0,1093599	0,2689704	0,2691576	0,4518717	0,4907080	0,7885607	0,4003640	0,5063998	0,1209695	0,6230899	0,1793525	0,3251956	0,4704476	0,1176755	0,6749732	0,1680330	0,4564804	0,5829758	0,1673797	0,6835209	0,1451625	0,5566367	0,6372404	0,2154987	0,3636877	0,3000895	0,6168467	0,3690224	0,5277448	0,4317424	0,2635652
140	0,3960621	0,4521889	0,5010711	0,2813236	0,4964680	0,3070464	0,4035098	0,4805075	0,3763465	0,3150851	0,1162629	0,3666781	0,3757341	0,1758809	0,4140394	0,4679016	0,4763337	0,6475734	0,0062255	0,2221412	0,1800131	0,3992442	0,3245464	0,1325828	0,5066843	0,6308107	0,5341951	0,1651866	0,0414689	0,4965865	0,2357339	0,0031754	0,4074630	0,1420274	0,2809550	0,3470886	0,3073001	0,4045546	0,6625211	0,4580677	0,7647858	0,1270156	0,6835803	0,1392040	0,3544530	0,3727753	0,0979525	0,7060284	0,1656947	0,4690941	0,6189583	0,1697861	0,5399816	0,1439548	0,5324884	0,7420582	0,1569942	0,3078858	0,3312170	0,7539354	0,3514565	0,5542047	0,4023775	0,2713543
160	0,5160246	0,3976270	0,3577902	0,2953466	0,5528427	0,2725716	0,3319981	0,3645429	0,3608664	0,1960920	0,1213808	0,3468320	0,3469271	0,2181138	0,4619417	0,5758050	0,4213311	0,7111226	0,0053583	0,1450656	0,1614351	0,5072986	0,3003929	0,1429339	0,5758719	0,5228311	0,6602241	0,2535900	0,0681602	0,5082767	0,2448731	0,0001009	0,3920641	0,1502923	0,1780339	0,2605949	0,3478991	0,4347945	0,5920677	0,3859898	0,6367920	0,0826889	0,5770123	0,0953876	0,3780343	0,2953081	0,0696591	0,7347696	0,1495036	0,5398290	0,6229246	0,1172445	0,7414168	0,1747476	0,5779182	0,4812400	0,1559734	0,3057610	0,2089743	0,6923566	0,4011064	0,4257968	0,4929991	0,2884177
180	0,5524199	0,3583875	0,4758813	0,2440041	0,4852723	0,2332905	0,3362807	0,4122364	0,3653435	0,1807803	0,0839613	0,2469107	0,4091872	0,1962655	0,3299550	0,5337192	0,4473953	0,7139538	0,0035059	0,1982920	0,0908572	0,4575376	0,3156150	0,1639409	0,5246357	0,4673423	0,5838687	0,1528158	0,0748999	0,4765230	0,3294477	0,0006823	0,4436633	0,1209872	0,2630133	0,2708314	0,4010124	0,4058389	0,6630735	0,4412110	0,5128985	0,1109289	0,4983485	0,1020398	0,4508171	0,3878348	0,1415446	0,7657723	0,1516115	0,4375712	0,5249448	0,1711246	0,5762697	0,1593926	0,4716302	0,6525507	0,1404509	0,4197083	0,3266716	0,6352109	0,3944038	0,6330092	0,4223833	0,3331847
200	0,5150717	0,4488592	0,3208109	0,3242665	0,5321595	0,1812532	0,3275139	0,4385337	0,2815718	0,1697631	0,0818354	0,3594478	0,5250074	0,2352364	0,3828325	0,5219471	0,4816770	0,7388638	0,0067467	0,1514844	0,0830017	0,5035153	0,2736177	0,1882803	0,5763047	0,5020384	0,7365933	0,1826338	0,0735945	0,4741778	0,3048695	0,0012699	0,5442198	0,1587960	0,2245171	0,2253964	0,4236993	0,4655406	0,6658779	0,3995364	0,5655984	0,1092054	0,4249419	0,0946637	0,2588937	0,3494895	0,0801633	0,7997798	0,0823645	0,4128853	0,5634105	0,2089704	0,5682336	0,1457132	0,6942819	0,5392541	0,1783302	0,3260482	0,3132646	0,6075214	0,5050808	0,5935680	0,3447625	0,2535358
220	0,5052645	0,3120917	0,3739112	0,3030362	0,5872394	0,2070892	0,2862997	0,4809101	0,3816183	0,1989709	0,1012425	0,3122041	0,4343958	0,2596050	0,3191257	0,5559657	0,3791438	0,6815529	0,0064311	0,1829540	0,0782093	0,4522864	0,2965077	0,1546081	0,5594217	0,4150442	0,7051908	0,1753118	0,0281294	0,4897470	0,3257419	0,0035604	0,4797032	0,1179754	0,2685248	0,3402243	0,3644496	0,3612270	0,5628799	0,4816325	0,6610244	0,1028974	0,4997385	0,0972552	0,3002213	0,3465027	0,0724158	0,7881603	0,1035391	0,3438839	0,6197192	0,2201435	0,6281205	0,1879448	0,5761608	0,5913453	0,1851593	0,3373040	0,2118633	0,6287276	0,4936567	0,5490228	0,3166847	0,3436597
240	0,4798464	0,3919121	0,3507750	0,3762943	0,6301007	0,2177063	0,3717112	0,4512723	0,3360145	0,2222372	0,0746268	0,3912822	0,4585387	0,2211197	0,3551554	0,6321445	0,5071809	0,6398138	0,0090569	0,1748312	0,0576817	0,4586301	0,2393772	0,1526877	0,6423976	0,5914039	0,6870350	0,1634076	0,0311243	0,5400084	0,3523882	0,0069802	0,4932210	0,0796312	0,1862552	0,2845830	0,3941276	0,3220304	0,7078846	0,4404566	0,6014661	0,0636906	0,4998177	0,1097102	0,2793725	0,3725206	0,1023074	0,6877327	0,1063409	0,3301523	0,5371203	0,2262795	0,6296393	0,1707010	0,5631782	0,7588985	0,1906538	0,2753811	0,2514101	0,6171468	0,4449367	0,7404797	0,3712190	0,2594778
