"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
1020	0,6310114	0,5793914	0,5042845	0,4510973	0,7936087	0,6790822	0,4533128	0,7434920	0,5617326	0,3138813	0,1721427	0,5758504	0,6608964	0,2729952	0,8153795	0,8123464	0,5966048	0,7372304	0,0079858	0,0013336	0,1910553	0,4539075	0,0653338	0,0823598	0,6981272	0,6978824	0,8988087	0,2680729	0,0578065	0,2445126	0,4523907	0,0001390	0,5274061	0,3381674	0,3715212	0,0372153	0,4891435	0,5869545	0,9458658	0,2062707	0,8071165	0,1849439	0,9105025	0,2142374	0,1386810	0,5977154	0,1368900	0,9808491	0,3575568	0,5978274	0,9471427	0,1741887	0,7939678	0,2597799	0,9365715	0,2276332	0,2463513	0,4431188	0,5382859	0,9421837	0,4441894	0,9438545	0,7647330	0,3913352
1040	0,6222084	0,6118489	0,5505641	0,3724152	0,8037298	0,6769046	0,4620928	0,7342121	0,5541706	0,3376381	0,1709755	0,5986209	0,6803184	0,2468656	0,7967676	0,7840787	0,5742228	0,7525936	0,0090411	0,0000000	0,1902986	0,4527780	0,0438155	0,0958190	0,6597629	0,7345547	0,9130910	0,2741186	0,0524510	0,1974449	0,4126945	0,0000000	0,5713658	0,3827973	0,3506451	0,0403205	0,5085031	0,5927613	0,9220691	0,1956901	0,7768572	0,1807650	0,8602111	0,1772314	0,1606344	0,6189185	0,1216565	0,9843562	0,3595750	0,5966293	0,9200489	0,2302094	0,7936434	0,2581535	0,9440104	0,2478891	0,2790306	0,4584895	0,5551834	0,9863225	0,4271936	0,9128411	0,6989517	0,3849924
1060	0,6267566	0,5987193	0,5321213	0,4111275	0,7567097	0,7224833	0,4675941	0,7548225	0,5163900	0,3951966	0,2212428	0,5731844	0,6952849	0,2587606	0,7015276	0,7730694	0,5543336	0,7083220	0,0132350	0,0035858	0,1778179	0,4046651	0,0644422	0,1021432	0,7106155	0,6574906	0,9212310	0,3329660	0,0607367	0,2238092	0,4211254	0,0011433	0,6178222	0,4143025	0,3819186	0,0360932	0,5023312	0,5940908	1,0066260	0,2276772	0,8137663	0,1522981	0,8377192	0,1813922	0,1662727	0,6069475	0,1176692	1,0017131	0,3744076	0,5962174	0,9860269	0,2292871	0,7506543	0,2957883	0,9518404	0,2823717	0,2616444	0,5900328	0,6075557	0,9354335	0,4678192	0,9394891	0,7027257	0,3325632
1080	0,5807122	0,5785603	0,4953257	0,4764337	0,8071483	0,6830247	0,4968551	0,7271447	0,5074260	0,4572787	0,2700453	0,5374566	0,6186060	0,2778749	0,6934214	0,7380647	0,5179247	0,7303038	0,0082317	0,0067147	0,2053138	0,3576458	0,0584025	0,1198232	0,7245416	0,7081580	0,9657422	0,3430827	0,0771876	0,2292710	0,4351992	0,0014466	0,5765638	0,3791965	0,3833657	0,0417339	0,5031670	0,6377763	0,9845759	0,2272828	0,7237084	0,1701108	0,9316511	0,1480878	0,1612170	0,5964940	0,1083893	1,0337732	0,3760609	0,5748369	0,9354674	0,2126303	0,7326712	0,3006216	0,9945182	0,2665904	0,2896652	0,6141186	0,6144911	0,9308481	0,4480999	0,9462486	0,8049232	0,3438345
1100	0,5928982	0,5591555	0,4657341	0,4704858	0,7616648	0,7285358	0,4924562	0,7130303	0,5081939	0,4534392	0,2618104	0,4808359	0,6470688	0,2887040	0,7111816	0,7650654	0,5175938	0,7185987	0,0102675	0,0005490	0,1759792	0,4016925	0,0659366	0,1174275	0,7322492	0,6966035	1,0416804	0,3740147	0,0660400	0,2268229	0,4372216	0,0007925	0,5385945	0,3724102	0,3432707	0,0390674	0,5952134	0,6244177	0,9669241	0,2675969	0,6923790	0,1844962	0,9935105	0,1590533	0,1619409	0,5903029	0,1302569	0,9887241	0,3675536	0,6180183	0,8558815	0,2005577	0,7729642	0,2930969	0,9344968	0,3141141	0,2965413	0,6235946	0,6413496	0,9974915	0,4861782	0,9396549	0,7712868	0,3797628

0	0,5395862	0,6767542	0,5439019	0,5091957	0,8312002	0,6706050	0,4418857	0,6624448	0,4522177	0,5596729	0,1998400	0,5221288	0,6180368	0,3324114	0,7490338	0,7839795	0,5346745	0,7404448	0,0157864	0,0017709	0,2085649	0,2835339	0,0761841	0,1848712	0,7618372	0,7731345	0,9429673	0,4210163	0,0798527	0,2546479	0,4328205	0,0005026	0,5941943	0,4544619	0,3352314	0,0451189	0,5561952	0,7068761	1,0445583	0,2919150	0,7761423	0,1838384	0,9700039	0,1743543	0,2309267	0,5267793	0,0972665	1,0675199	0,4866894	0,6314319	0,9584337	0,1883482	0,7688648	0,2619535	0,9995399	0,2473337	0,2486138	0,4922794	0,6156741	0,9693634	0,5191243	0,8604995	0,7977280	0,3812659
20	0,5812379	0,5833550	0,5202700	0,4333575	0,8157232	0,5563748	0,4771410	0,7108538	0,4854989	0,5010492	0,2043542	0,4626314	0,5480628	0,3222480	0,5606123	0,8148390	0,6168523	0,7335903	0,0163374	0,2020656	0,2037148	0,4386570	0,1481823	0,1563644	0,7408188	0,7335980	0,9072279	0,3996512	0,0698809	0,5713120	0,3522579	0,0001073	0,5644925	0,2824078	0,3682609	0,2000419	0,5701059	0,6397056	0,9685746	0,4808636	0,8091775	0,1929476	1,0209430	0,1475383	0,2555597	0,5305662	0,0821785	0,9678969	0,2591830	0,5453892	0,8725118	0,1935651	0,8652063	0,2161129	0,9597723	0,6733626	0,2177014	0,4785151	0,5042101	0,8606469	0,4660904	0,7693035	0,6196471	0,3643114
40	0,5954083	0,6120078	0,5903162	0,4128505	0,7812014	0,4965969	0,4454438	0,7059570	0,4916937	0,4675101	0,2027314	0,4873266	0,6030353	0,3140136	0,4852283	0,7941150	0,6194469	0,8110324	0,0088684	0,2583710	0,2014242	0,5032021	0,2793092	0,2044728	0,7440642	0,7603500	0,9744934	0,4100536	0,0888661	0,6726735	0,3721465	0,0016057	0,6218670	0,2356358	0,3994186	0,2848234	0,5457517	0,6326284	0,9954143	0,5129573	0,8506293	0,1726740	0,9669509	0,1268847	0,2647377	0,5283299	0,0793368	1,1017039	0,2395700	0,5201648	0,9337799	0,1834371	0,9246805	0,1862777	0,9560384	0,7792411	0,2170890	0,5345338	0,4909793	0,8758411	0,4315389	0,7094469	0,5954050	0,3379661
60	0,5812955	0,6584467	0,5389506	0,4623304	0,8068446	0,3558769	0,4850833	0,6939981	0,4973995	0,4161868	0,2191664	0,4933940	0,6005793	0,3281489	0,4844023	0,8328509	0,5984433	0,8690819	0,0140201	0,2627807	0,1867834	0,5331538	0,3862433	0,2033568	0,7367998	0,7536318	0,9783350	0,3690397	0,0661310	0,7206284	0,3811322	0,0000034	0,6103818	0,2076802	0,3388666	0,3249265	0,5605557	0,6896169	1,0273182	0,5762742	0,8238569	0,1724806	0,9547279	0,1712769	0,3172301	0,5243124	0,0751997	1,0858561	0,2323300	0,6010470	0,8754010	0,1888825	0,9468939	0,1971457	0,9984904	0,8180679	0,2426062	0,5032611	0,4601895	0,9291764	0,4676970	0,6812388	0,5794305	0,3673427
80	0,5981510	0,6650975	0,5341562	0,4679670	0,8326856	0,3238557	0,5263538	0,7807991	0,4848198	0,4240607	0,2259114	0,4635826	0,5881333	0,2939633	0,4873957	0,8300378	0,6156850	0,9142517	0,0149561	0,2586665	0,1871646	0,5393991	0,4266781	0,2120897	0,7166736	0,7303936	0,9508841	0,3736544	0,0680623	0,7319913	0,3939622	0,0024988	0,5770839	0,2083717	0,3513441	0,3786877	0,6408604	0,6639283	1,0082809	0,6192573	0,8235911	0,1947999	0,9329471	0,1906288	0,3497036	0,5367659	0,1254886	1,1261791	0,2247789	0,6992291	0,8554869	0,2256205	0,9427755	0,2242019	0,9336407	0,8935522	0,2531652	0,4765643	0,4279531	0,9890532	0,4378526	0,6519710	0,7051342	0,2893309
100	0,6071892	0,5910999	0,5044084	0,4632103	0,8146666	0,3010318	0,5211067	0,8206171	0,5548675	0,3998831	0,1943388	0,4774794	0,6444828	0,2674930	0,5130788	0,8432386	0,6343597	0,9524576	0,0070637	0,2451169	0,1756504	0,5571508	0,4479352	0,1591092	0,7251762	0,6821653	0,9954558	0,3373205	0,0873216	0,7410268	0,3747540	0,0038184	0,5849393	0,2194548	0,3481423	0,4160771	0,5906829	0,6694630	0,9719100	0,6158877	0,9233192	0,1795109	0,9355634	0,1976201	0,4013291	0,5559952	0,1352658	1,0815695	0,2152105	0,7546921	0,8598656	0,2653980	0,9771138	0,2339042	0,8924297	0,9828674	0,2239628	0,5158393	0,4379356	0,9776921	0,4500713	0,7112446	0,6726688	0,4032937
120	0,6207501	0,6260465	0,6079856	0,3983226	0,8350737	0,3328797	0,4957439	0,7992161	0,6165640	0,3883233	0,1665570	0,4430063	0,6234267	0,2868708	0,5387813	0,8570004	0,6155307	1,0274482	0,0127726	0,2459100	0,1901051	0,5967473	0,4556367	0,1871833	0,7396143	0,6878274	0,9679001	0,3153525	0,0914178	0,7373257	0,3798209	0,0018377	0,5753709	0,1933908	0,3821270	0,4108403	0,6663197	0,6902165	1,0352590	0,6171006	0,9382107	0,1726686	0,9028359	0,1966846	0,4288954	0,5213886	0,1363330	1,0257199	0,2015515	0,7241396	0,8469782	0,2652658	0,8812430	0,2583582	0,8892007	0,9725608	0,2167638	0,4571662	0,3971337	0,8642388	0,5002605	0,7536577	0,6553008	0,4318301
140	0,6873143	0,6198679	0,5503412	0,3514575	0,7933505	0,2889688	0,4240692	0,7563115	0,5624965	0,3624402	0,1171349	0,4247959	0,5748684	0,2997913	0,4868871	0,7583105	0,6137045	1,0258623	0,0118425	0,2863622	0,1620637	0,6881395	0,4155016	0,1955291	0,7509212	0,6836869	0,9714143	0,3006380	0,0711457	0,7024809	0,3610897	0,0013365	0,6298000	0,1840308	0,3498816	0,4132789	0,6089206	0,5743526	1,0469198	0,6408540	0,9260922	0,1648877	0,8089413	0,2114071	0,4647550	0,5451238	0,1238736	1,0405415	0,1995445	0,6751473	0,8396348	0,2145998	0,9234141	0,2750638	0,9669457	0,8270192	0,2479362	0,4882900	0,3793218	0,9811438	0,5522282	0,8718957	0,6419158	0,4440400
160	0,7381448	0,5678770	0,5178472	0,3422264	0,8286111	0,3456622	0,4367935	0,7537637	0,4862357	0,3180253	0,1187055	0,4688412	0,6306225	0,2930929	0,4501220	0,7904823	0,6034361	1,0151315	0,0234521	0,3032493	0,1481865	0,6600364	0,3726460	0,1655007	0,7110886	0,7233837	0,9771560	0,2598892	0,0839165	0,7111604	0,3906931	0,0031599	0,6130030	0,2077043	0,3452375	0,4206043	0,5844654	0,5378628	1,0092680	0,6700056	0,8953662	0,1352416	0,7417690	0,1700467	0,4720693	0,5370808	0,0894254	1,0451628	0,1719450	0,6142247	0,8019614	0,2311749	0,8830772	0,2501943	0,9061243	0,8388482	0,2653999	0,4818613	0,3324808	0,9438563	0,6040090	0,8880856	0,5403494	0,4005429
180	0,7323646	0,5969361	0,5710758	0,3365043	0,8220015	0,3488421	0,4301420	0,7614680	0,4448461	0,3136330	0,1187606	0,4783877	0,6241092	0,2729489	0,4319033	0,8137391	0,6448662	0,9783790	0,0250085	0,2815123	0,1272015	0,6377281	0,4044996	0,1673324	0,7567124	0,6912958	0,9784938	0,2414874	0,0641404	0,7887444	0,4301599	0,0015572	0,6698201	0,2134882	0,3553894	0,3756423	0,6148170	0,4954114	1,0244247	0,7077596	0,8870547	0,1081692	0,7027947	0,1817530	0,4400657	0,5239950	0,0768188	1,0509653	0,1449821	0,6011672	0,8074811	0,2643737	0,8978467	0,2485368	0,8810434	0,8968923	0,2321689	0,5318581	0,3049918	0,9337437	0,6438810	0,9867038	0,4897236	0,4168861
200	0,6828288	0,5924590	0,5494392	0,3510401	0,8486060	0,3160126	0,4482689	0,7528271	0,5217315	0,3230757	0,1369355	0,4358685	0,6641461	0,2749446	0,4388213	0,8487929	0,6125019	0,9611336	0,0222721	0,3021906	0,1036633	0,6139252	0,4179543	0,1572669	0,7422067	0,6381568	0,9645765	0,1832377	0,0952429	0,7992718	0,4450435	0,0012314	0,6799031	0,1833971	0,3522220	0,4035086	0,6008202	0,5394574	1,0039038	0,7113920	0,8811121	0,1106867	0,6437017	0,1604427	0,4387997	0,5414819	0,0718740	1,0717064	0,1178488	0,5179088	0,8513676	0,2652864	0,9891149	0,2327409	0,9002501	0,9476964	0,2078254	0,5047722	0,2857782	0,9028824	0,6482467	0,9492782	0,4389150	0,3903725
220	0,7236463	0,6161557	0,6117325	0,3902118	0,7677669	0,2865950	0,5230375	0,7393250	0,5087855	0,3437455	0,1312585	0,4654155	0,6409436	0,2617829	0,4672442	0,8520566	0,6932587	1,0322107	0,0140865	0,2644447	0,0870027	0,6384576	0,4201306	0,1539669	0,7953067	0,6636612	0,9607449	0,1527920	0,0841981	0,8034134	0,4493244	0,0051170	0,6742609	0,1572615	0,3443501	0,4253087	0,5872815	0,5211852	0,9730429	0,6569560	0,9193086	0,0895339	0,7052527	0,1595627	0,4460235	0,5125961	0,0655944	1,0056473	0,1313679	0,5332449	0,8917488	0,3020982	0,9970815	0,2754120	0,9011439	0,9709968	0,2513825	0,5085557	0,3424009	0,9533639	0,6194476	0,9067224	0,4408668	0,3551755
240	0,6623504	0,6155187	0,6377908	0,4095786	0,7439285	0,2334634	0,5373406	0,8160644	0,5370948	0,3041564	0,1295000	0,4696566	0,6305957	0,2910802	0,4606339	0,8609289	0,6690728	0,9971959	0,0195538	0,2480023	0,0868514	0,7085457	0,4254975	0,1641806	0,8766846	0,6801950	0,9317576	0,1505335	0,0850883	0,7622777	0,4801605	0,0055218	0,6699088	0,1392854	0,3238707	0,3963026	0,6024799	0,5162414	0,9574025	0,6767224	0,9086505	0,0976335	0,6913475	0,1890707	0,4716151	0,5582537	0,0619201	1,0197755	0,1234202	0,5110529	0,8606773	0,3348855	0,9859625	0,2482094	0,8893198	0,9719596	0,2143876	0,4839164	0,3730950	0,9977655	0,5937658	0,8217499	0,4845055	0,3962137
260	0,6562705	0,5963261	0,6193891	0,3951340	0,7176160	0,2278205	0,5369893	0,8306181	0,4859412	0,2509309	0,1255847	0,4819576	0,6085826	0,3111131	0,4871764	0,8092572	0,6676671	1,0387902	0,0280285	0,2601078	0,0965828	0,7724170	0,4493506	0,2027446	0,8715650	0,7327161	0,9162389	0,1284300	0,0826051	0,7775161	0,4067257	0,0077443	0,6558583	0,1578892	0,3221018	0,4123936	0,5591368	0,5312674	0,9908577	0,6347946	0,9050189	0,1130905	0,6696048	0,1633242	0,4634355	0,6222541	0,0533250	1,0322968	0,1277982	0,5143624	0,8342989	0,3807245	0,9670932	0,2938082	0,8903642	0,8848793	0,2298898	0,4792900	0,3534682	1,0502004	0,6365831	0,8398801	0,4310955	0,4191581
280	0,6524820	0,5546927	0,5454556	0,3886733	0,7543404	0,2679313	0,4924607	0,7721565	0,5260241	0,2826591	0,1244745	0,4934831	0,6235442	0,3036045	0,4591638	0,8229285	0,7049667	0,9338897	0,0240222	0,2516496	0,0981880	0,7420758	0,4278969	0,1963840	0,8580517	0,7782490	0,9449031	0,1043615	0,0938789	0,7709767	0,4307187	0,0037198	0,6118101	0,1581396	0,3406228	0,4223842	0,6008106	0,5054245	0,9873572	0,6767184	0,9024599	0,0921110	0,6303489	0,1721625	0,4572554	0,6307562	0,0549803	1,0082113	0,1171481	0,5342863	0,8699971	0,3687682	0,9360558	0,2994164	0,9236346	0,9443375	0,2565315	0,4995309	0,3883042	0,9878560	0,6289617	0,8901766	0,4571294	0,3918613
300	0,6282245	0,6564400	0,5523746	0,3302845	0,8260203	0,2662517	0,4755793	0,8109069	0,5231046	0,2730486	0,1375255	0,4826191	0,6262772	0,2930161	0,4821915	0,8158057	0,6880264	0,8838613	0,0247180	0,2895344	0,0941035	0,7500671	0,5094876	0,2019407	0,8837899	0,7286088	0,9620193	0,0941978	0,0716231	0,7917567	0,4464526	0,0025634	0,5946622	0,1968346	0,3274384	0,4441799	0,5982958	0,5000765	0,9910029	0,6265866	0,9195200	0,0934678	0,6112893	0,1528224	0,4185393	0,6019158	0,0388779	0,9829354	0,1345020	0,5101763	0,8848361	0,3526283	0,8730612	0,3495271	0,9978655	0,9247212	0,2648582	0,5271722	0,3662452	0,9638911	0,6442512	0,8800158	0,5204371	0,3580534
320	0,6875478	0,6120585	0,4933798	0,3973599	0,8340333	0,2823076	0,4301372	0,7637104	0,6040603	0,2938570	0,1359243	0,4853376	0,6682601	0,2854007	0,4707027	0,7935295	0,6893763	0,9653775	0,0267863	0,3191830	0,1085825	0,7882895	0,5002328	0,2017926	0,8749838	0,7605499	0,9835414	0,1215794	0,0917439	0,7870149	0,4912250	0,0029758	0,5388928	0,2061286	0,3548362	0,5070355	0,6091334	0,5048288	1,0143183	0,5974157	0,9386110	0,0892042	0,6099051	0,1433853	0,4006307	0,6191181	0,0702277	0,9441089	0,1425645	0,4709857	0,8642559	0,4383609	0,8908711	0,3836712	0,9759557	0,9700500	0,2848925	0,5460671	0,3650537	1,0018700	0,6577216	0,9175206	0,5597655	0,3759408
340	0,6733372	0,6183193	0,4974390	0,4096104	0,8202687	0,2577010	0,3875478	0,7902033	0,5769692	0,3220862	0,1534614	0,4875076	0,6474148	0,2959392	0,4401228	0,8543916	0,6443399	0,9530295	0,0261118	0,2885018	0,1091005	0,7572596	0,4765410	0,1733104	0,8424452	0,7652186	0,9345404	0,1004204	0,0849218	0,7261314	0,4929537	0,0044239	0,5299507	0,1939598	0,3543296	0,4458636	0,6252147	0,5437553	0,9392691	0,6126785	0,9301292	0,1015012	0,5785543	0,1952686	0,4333086	0,5614203	0,0660041	1,0589469	0,1529089	0,5300623	0,8522982	0,4837459	0,9179451	0,4246989	0,9409644	0,9708482	0,2849248	0,5506643	0,3159057	0,9417936	0,6673742	0,9193711	0,5465425	0,4212201
360	0,6442108	0,6293539	0,4414889	0,4125368	0,8316181	0,3067065	0,3859847	0,8275603	0,5862505	0,3251166	0,1785881	0,4403140	0,6342580	0,2930853	0,4712388	0,8965659	0,6146425	1,0157699	0,0193890	0,2583706	0,1228832	0,8074047	0,4917821	0,1630530	0,8349933	0,7480912	0,9240641	0,0998980	0,0875679	0,6757720	0,5208305	0,0075915	0,5701747	0,2165500	0,4018048	0,4621232	0,5371317	0,5324556	0,9784721	0,6945654	0,8740118	0,1122235	0,5652461	0,1931110	0,4404145	0,5560030	0,0701455	1,0202797	0,1380065	0,5788229	0,7873169	0,4703495	0,9360231	0,3661878	0,9439772	0,9038155	0,2566739	0,5615427	0,3402503	0,9477644	0,6570989	1,0061134	0,5196805	0,3364692
380	0,6024396	0,6212300	0,5590627	0,4120912	0,8589091	0,2842073	0,4320888	0,8155043	0,5577666	0,3312222	0,1794120	0,4613486	0,6228228	0,2787593	0,5154286	0,8270119	0,6791256	0,9437438	0,0262056	0,2554935	0,1298917	0,7954138	0,5190029	0,1331880	0,7519513	0,7349073	0,8807436	0,1006126	0,0947869	0,7905646	0,4759857	0,0068890	0,6316940	0,2183632	0,3744258	0,4267938	0,6307406	0,5340330	0,9541385	0,7227535	0,9842759	0,0860223	0,5847279	0,1929739	0,4644317	0,5545099	0,0869927	1,0159914	0,1570957	0,5776902	0,7099538	0,4300109	0,9580079	0,3844042	0,9676102	0,8548164	0,2653669	0,5546018	0,3554311	0,9186184	0,6085451	0,9903999	0,4736381	0,3662738
400	0,6128800	0,5697059	0,5469206	0,3586878	0,8218236	0,2792343	0,4650565	0,7079653	0,5717400	0,3970681	0,1955001	0,4546236	0,6080323	0,2786918	0,5151038	0,8090079	0,7122402	0,9634331	0,0343241	0,2742387	0,1174405	0,8000583	0,4985688	0,1329376	0,7905672	0,6807985	0,8574840	0,0920089	0,0873855	0,7116991	0,4579394	0,0059571	0,5967991	0,2368190	0,4474420	0,4274691	0,6747448	0,5444294	0,9846999	0,7142152	0,8996410	0,0698526	0,5850519	0,2288000	0,4583859	0,5647159	0,0824857	1,0326420	0,1759578	0,6519361	0,8250316	0,4217744	1,0203865	0,3243765	0,8830213	0,9042463	0,2675490	0,5552524	0,3543876	0,9093048	0,6398669	0,8588960	0,5711628	0,3454027
420	0,6311661	0,5128774	0,5316578	0,4202035	0,7784183	0,3114524	0,4779174	0,7436295	0,5280083	0,4163763	0,1793186	0,4663229	0,6045186	0,3111114	0,4826798	0,8118091	0,6994168	1,0317250	0,0320572	0,2788932	0,0984837	0,7806588	0,5081549	0,1481052	0,8055409	0,6685130	0,8822020	0,1284190	0,0825643	0,7465543	0,4355001	0,0024343	0,5561846	0,1977895	0,4317619	0,4025553	0,6208119	0,5396646	0,9197490	0,6533664	0,9486741	0,1017839	0,6461557	0,1950278	0,4850382	0,5912910	0,1294183	0,9942316	0,1796955	0,6039452	0,8269866	0,4182109	0,9354081	0,3328423	0,8391023	0,8454617	0,2460531	0,5480488	0,4027663	0,9759828	0,6291338	0,8400955	0,5277952	0,4430538
440	0,6039030	0,5494945	0,5007345	0,3865681	0,8627525	0,2958827	0,5163365	0,7455722	0,5168520	0,4301470	0,1775643	0,4640743	0,5366987	0,2819333	0,4638884	0,8320383	0,6834523	1,0313903	0,0369624	0,2784618	0,1084401	0,7527330	0,4384992	0,1827309	0,8141344	0,6425213	0,8892711	0,1358482	0,0905462	0,7783382	0,4151228	0,0028582	0,5154229	0,2046236	0,4043812	0,4366327	0,6219692	0,5078424	0,9118371	0,6029737	0,9483508	0,1158090	0,6586087	0,1826497	0,4721078	0,6149507	0,1162755	0,9499339	0,1751940	0,6293049	0,8776366	0,4161137	0,9639504	0,3450156	0,8995220	0,8093806	0,2308643	0,5271781	0,4064931	1,0134523	0,6240763	0,8387659	0,6132757	0,4048051
460	0,6197721	0,5440956	0,5089182	0,3073586	0,7988540	0,3067793	0,4555363	0,7758163	0,4951089	0,4173127	0,1678505	0,4862144	0,5660860	0,2650113	0,4858349	0,8229532	0,6646791	0,9378692	0,0421667	0,2897136	0,0945171	0,7216433	0,4345904	0,1913310	0,6976142	0,6818578	0,8550928	0,1501633	0,0939840	0,8073342	0,4071873	0,0024446	0,5148095	0,1897006	0,4052552	0,4692496	0,5853957	0,5561267	0,9595492	0,6114386	0,9614588	0,1082558	0,6152211	0,1650844	0,5180726	0,5735778	0,0957621	1,0390739	0,1897805	0,6260720	0,7953458	0,4006711	0,9977925	0,3297278	0,9024400	0,8394363	0,2604289	0,5466645	0,3819098	0,9769784	0,6332450	0,8624195	0,6323109	0,4104013
480	0,7144179	0,6342015	0,5815533	0,3781511	0,8014491	0,2807056	0,4235247	0,7027259	0,5548728	0,4071060	0,1854344	0,4658128	0,5917820	0,2655097	0,4413296	0,8215252	0,6299284	0,9477315	0,0374106	0,3134994	0,1101506	0,7219938	0,4828245	0,1906343	0,6873529	0,6751673	0,8666339	0,1343537	0,1053179	0,8323771	0,4712349	0,0028728	0,5711026	0,1873446	0,4526325	0,4461128	0,5597145	0,5928175	0,9427879	0,6620940	0,9606236	0,1078924	0,6233769	0,1733620	0,4866296	0,5442894	0,0817118	1,0101139	0,1728594	0,5866421	0,8133157	0,3521860	0,9470384	0,3744724	0,9835065	0,8267590	0,2896579	0,5571061	0,3670189	0,9587894	0,6690507	0,8762385	0,6352876	0,3706860
500	0,7010488	0,5979904	0,5535250	0,4445456	0,7730860	0,3015743	0,4886368	0,7505354	0,5138919	0,3715407	0,1957895	0,4790555	0,6309034	0,2605794	0,4353020	0,8258246	0,6826247	0,9467568	0,0278480	0,2922651	0,0771077	0,7862999	0,4884899	0,1922056	0,7441605	0,6871802	0,9276618	0,1273303	0,1053036	0,7356039	0,4685075	0,0045638	0,5493221	0,1533406	0,4328714	0,4204797	0,6002016	0,6068079	0,9908639	0,6709413	0,9097989	0,1159105	0,6199710	0,1884514	0,4951883	0,5951654	0,0712061	1,0088085	0,1729875	0,5891370	0,8204461	0,3705875	0,9035518	0,3505402	0,9688528	0,8833114	0,2833997	0,5712660	0,3540225	0,9036903	0,7283374	0,8840918	0,5882237	0,3780128
520	0,6717959	0,6065708	0,5856943	0,4465394	0,7951347	0,2787259	0,5349074	0,7650753	0,4703913	0,3594365	0,1613219	0,5175708	0,6117384	0,2640902	0,3994720	0,7562215	0,6316956	0,9796509	0,0155641	0,2470411	0,0916427	0,6929156	0,4803103	0,1475677	0,7617218	0,7051083	0,8698188	0,1235486	0,1224751	0,7321372	0,4915110	0,0047935	0,5975801	0,1820533	0,3994688	0,4277946	0,5862995	0,5725406	0,9290765	0,6674556	1,0163438	0,0976175	0,6720493	0,1773971	0,5167927	0,5735276	0,0762163	1,0137857	0,1547460	0,6141327	0,7926852	0,3641907	0,9176989	0,3911426	0,9002589	0,9440593	0,2871881	0,5523716	0,3512613	0,9239453	0,7246611	0,8716765	0,5808102	0,3720927
540	0,6488110	0,6043860	0,5291379	0,3597842	0,7550967	0,2981977	0,4769757	0,7503855	0,4992050	0,3363018	0,1597421	0,4274278	0,5859916	0,2932621	0,4805404	0,7340473	0,6741476	0,9182778	0,0101382	0,2947184	0,0874003	0,7312323	0,4825959	0,1462970	0,6739711	0,6712709	0,8229822	0,0853532	0,0966419	0,6912479	0,4613496	0,0015247	0,6072825	0,1868747	0,4312895	0,3989029	0,6081416	0,5996767	0,9568959	0,5963085	0,9364568	0,0889338	0,6968391	0,1673687	0,5163446	0,6357272	0,0852124	1,0448648	0,1403394	0,5535858	0,8141794	0,4045161	0,8916310	0,4214263	0,8791451	0,9705351	0,2784890	0,5632667	0,3771609	0,9474746	0,7063355	0,9080023	0,5315985	0,3940564
560	0,7266421	0,5827902	0,5513719	0,3708921	0,7158997	0,2801060	0,4421262	0,7787913	0,5504034	0,3472683	0,1671725	0,4684190	0,5976482	0,2518123	0,4362302	0,7599411	0,7215850	0,8967378	0,0227596	0,2451728	0,1018182	0,7608472	0,4315484	0,1490730	0,7041805	0,6826164	0,8407449	0,0849900	0,1034782	0,7516824	0,4480437	0,0000000	0,6190709	0,1859462	0,3874853	0,3798064	0,5253256	0,5702692	0,9838147	0,6233249	0,9572759	0,0931659	0,7014575	0,1560075	0,5177522	0,6476400	0,0937863	1,0028409	0,1511568	0,5110788	0,8725062	0,4216856	0,8918858	0,4386475	0,9897837	0,9996421	0,2663726	0,5952105	0,3928237	0,9415510	0,6424938	0,8767371	0,5304533	0,3849011
580	0,7240460	0,5855259	0,5740879	0,3456804	0,7538784	0,5015749	0,4765256	0,7982642	0,5756730	0,2718951	0,1628276	0,5072823	0,6610645	0,2406732	0,6892311	0,8105216	0,7111373	0,9543678	0,0137106	0,0662629	0,1007399	0,6408221	0,3668088	0,1457194	0,7430454	0,7418650	0,8655326	0,1209408	0,0950444	0,3792526	0,4760487	0,0045389	0,5860793	0,2565329	0,3559083	0,2548160	0,4749708	0,5238097	0,9251072	0,3500438	0,8357852	0,0916546	0,6808695	0,1356121	0,3735757	0,6633326	0,0820722	1,0193013	0,2115991	0,5003123	0,8000755	0,3936160	0,8184373	0,4335551	0,9613461	0,6151544	0,2646258	0,5797248	0,4789217	0,9943050	0,6069004	0,8820003	0,6754925	0,3356066
