TF	Gene	rank
FBgn0022935	FBgn0030673	3287
FBgn0085405	FBgn0040305	3288
FBgn0028996	FBgn0270924	3289
FBgn0000541	FBgn0051224	3290
FBgn0001297	FBgn0028550	3291
FBgn0004656	FBgn0030680	3292
FBgn0002733	FBgn0015371	3293
FBgn0003396	FBgn0043796	3294
FBgn0002609	FBgn0015602	3295
FBgn0011236	FBgn0037621	3296
FBgn0002914	FBgn0036396	3297
FBgn0027503	FBgn0030314	3298
FBgn0025874	FBgn0005386	3299
FBgn0032600	FBgn0003612	3300
FBgn0265276	FBgn0000459	3301
FBgn0003612	FBgn0028387	3302
FBgn0001180	FBgn0027503	3303
FBgn0027503	FBgn0042085	3304
FBgn0025525	FBgn0027514	3305
FBgn0034570	FBgn0037876	3306
FBgn0026575	FBgn0039602	3307
FBgn0020912	FBgn0039329	3308
FBgn0260789	FBgn0038741	3309
FBgn0261239	FBgn0025874	3310
FBgn0015396	FBgn0260789	3311
FBgn0034114	FBgn0259785	3312
FBgn0035997	FBgn0267821	3313
FBgn0034643	FBgn0036124	3314
FBgn0260789	FBgn0035690	3315
FBgn0001222	FBgn0038741	3316
FBgn0038787	FBgn0016917	3317
FBgn0034570	FBgn0037446	3318
FBgn0001990	FBgn0034425	3319
FBgn0051388	FBgn0033616	3320
FBgn0003567	FBgn0039044	3321
FBgn0028895	FBgn0039733	3322
FBgn0002914	FBgn0028926	3323
FBgn0035769	FBgn0043796	3324
FBgn0035993	FBgn0000097	3325
FBgn0040929	FBgn0042085	3326
FBgn0030432	FBgn0032814	3327
FBgn0003651	FBgn0011656	3328
FBgn0014931	FBgn0036396	3329
FBgn0020309	FBgn0035407	3330
FBgn0005659	FBgn0013799	3331
FBgn0040929	FBgn0039227	3332
FBgn0015602	FBgn0039227	3333
FBgn0033010	FBgn0039350	3334
FBgn0263112	FBgn0019650	3335
FBgn0000575	FBgn0085405	3336
FBgn0002609	FBgn0001168	3337
FBgn0025874	FBgn0029672	3338
FBgn0032600	FBgn0030680	3339
FBgn0030963	FBgn0030003	3340
FBgn0031597	FBgn0051365	3341
FBgn0013469	FBgn0039509	3342
FBgn0011655	FBgn0040305	3343
FBgn0026575	FBgn0259785	3344
FBgn0038301	FBgn0025635	3345
FBgn0004198	FBgn0003963	3346
FBgn0038244	FBgn0039712	3347
FBgn0003866	FBgn0029936	3348
FBgn0034114	FBgn0003598	3349
FBgn0285879	FBgn0030206	3350
FBgn0262160	FBgn0005612	3351
FBgn0042085	FBgn0038805	3352
FBgn0267033	FBgn0039740	3353
FBgn0267792	FBgn0034062	3354
FBgn0015239	FBgn0270924	3355
FBgn0003598	FBgn0032223	3356
FBgn0005642	FBgn0043796	3357
FBgn0015396	FBgn0000412	3358
FBgn0000307	FBgn0033998	3359
FBgn0004656	FBgn0026427	3360
FBgn0261963	FBgn0028550	3361
FBgn0035993	FBgn0003512	3362
FBgn0001994	FBgn0037621	3363
FBgn0023215	FBgn0032816	3364
FBgn0032730	FBgn0033934	3365
FBgn0015664	FBgn0001133	3366
FBgn0003567	FBgn0037918	3367
FBgn0039209	FBgn0034961	3368
FBgn0028996	FBgn0020912	3369
FBgn0000964	FBgn0050443	3370
FBgn0037931	FBgn0034599	3371
FBgn0267792	FBgn0040465	3372
FBgn0039355	FBgn0000541	3373
FBgn0016076	FBgn0036395	3374
FBgn0002914	FBgn0035407	3375
FBgn0034650	FBgn0037876	3376
FBgn0038787	FBgn0042085	3377
FBgn0003053	FBgn0034217	3378
FBgn0278608	FBgn0010768	3379
FBgn0030710	FBgn0003612	3380
FBgn0037621	FBgn0029936	3381
FBgn0034570	FBgn0026533	3382
FBgn0259234	FBgn0037918	3383
FBgn0002914	FBgn0030010	3384
FBgn0011763	FBgn0037931	3385
FBgn0032512	FBgn0015664	3386
FBgn0053213	FBgn0032512	3387
FBgn0003118	FBgn0032321	3388
FBgn0036152	FBgn0004362	3389
FBgn0013263	FBgn0040466	3390
FBgn0265276	FBgn0003651	3391
FBgn0034217	FBgn0002914	3392
FBgn0285879	FBgn0025635	3393
FBgn0034946	FBgn0037446	3394
FBgn0037717	FBgn0036249	3395
FBgn0002914	FBgn0000412	3396
FBgn0000307	FBgn0035690	3397
FBgn0028550	FBgn0019650	3398
FBgn0037634	FBgn0037446	3399
FBgn0032587	FBgn0033449	3400
FBgn0011656	FBgn0283521	3401
FBgn0264075	FBgn0011763	3402
FBgn0000412	FBgn0015664	3403
FBgn0002733	FBgn0039860	3404
FBgn0033581	FBgn0035993	3405
FBgn0002914	FBgn0037621	3406
FBgn0052264	FBgn0038768	3407
FBgn0039602	FBgn0027503	3408
FBgn0015371	FBgn0029867	3409
FBgn0000504	FBgn0035769	3410
FBgn0027339	FBgn0011656	3411
FBgn0037446	FBgn0036004	3412
FBgn0260741	FBgn0002914	3413
FBgn0028895	FBgn0039860	3414
FBgn0023094	FBgn0030008	3415
FBgn0001978	FBgn0034114	3416
FBgn0039227	FBgn0034114	3417
FBgn0042205	FBgn0284249	3418
FBgn0040366	FBgn0039044	3419
FBgn0028550	FBgn0034945	3420
FBgn0034650	FBgn0038768	3421
FBgn0003651	FBgn0034114	3422
FBgn0039712	FBgn0035690	3423
FBgn0003118	FBgn0039329	3424
FBgn0015602	FBgn0001291	3425
FBgn0016076	FBgn0039712	3426
FBgn0004606	FBgn0041092	3427
FBgn0034217	FBgn0033616	3428
FBgn0043364	FBgn0034379	3429
FBgn0037717	FBgn0267792	3430
FBgn0001994	FBgn0260741	3431
FBgn0016076	FBgn0025874	3432
FBgn0005659	FBgn0038551	3433
FBgn0038549	FBgn0035997	3434
FBgn0011274	FBgn0037920	3435
FBgn0260789	FBgn0032979	3436
FBgn0266916	FBgn0032223	3437
FBgn0039602	FBgn0034240	3438
FBgn0264075	FBgn0037876	3439
FBgn0040929	FBgn0053213	3440
FBgn0013263	FBgn0260632	3441
FBgn0036396	FBgn0002914	3442
FBgn0285879	FBgn0004859	3443
FBgn0260243	FBgn0003459	3444
FBgn0000964	FBgn0260741	3445
FBgn0053213	FBgn0038301	3446
FBgn0001185	FBgn0030673	3447
FBgn0002914	FBgn0033616	3448
FBgn0039712	FBgn0021872	3449
FBgn0016076	FBgn0001297	3450
FBgn0086655	FBgn0021872	3451
FBgn0259234	FBgn0000370	3452
FBgn0020912	FBgn0026533	3453
FBgn0039860	FBgn0032814	3454
FBgn0036294	FBgn0033581	3455
FBgn0039602	FBgn0266916	3456
FBgn0002914	FBgn0037931	3457
FBgn0001297	FBgn0003028	3458
FBgn0085450	FBgn0039733	3459
FBgn0029822	FBgn0011763	3460
FBgn0005386	FBgn0039355	3461
FBgn0003598	FBgn0001133	3462
FBgn0025635	FBgn0030680	3463
FBgn0014931	FBgn0037920	3464
FBgn0031434	FBgn0001297	3465
FBgn0002609	FBgn0260741	3466
FBgn0000520	FBgn0030240	3467
FBgn0002914	FBgn0034643	3468
FBgn0042205	FBgn0030710	3469
FBgn0011655	FBgn0004050	3470
FBgn0001180	FBgn0000097	3471
FBgn0000541	FBgn0030680	3472
FBgn0002733	FBgn0039740	3473
FBgn0013799	FBgn0034650	3474
FBgn0039355	FBgn0027951	3475
FBgn0003118	FBgn0037722	3476
FBgn0000504	FBgn0004914	3477
FBgn0036294	FBgn0030787	3478
FBgn0039602	FBgn0010355	3479
FBgn0037634	FBgn0028895	3480
FBgn0030486	FBgn0003612	3481
FBgn0040466	FBgn0034945	3482
FBgn0039712	FBgn0035414	3483
FBgn0085450	FBgn0031434	3484
FBgn0259176	FBgn0037931	3485
FBgn0004656	FBgn0000307	3486
FBgn0263112	FBgn0030093	3487
FBgn0000459	FBgn0086680	3488
FBgn0036294	FBgn0000370	3489
FBgn0000459	FBgn0013469	3490
FBgn0000964	FBgn0037877	3491
FBgn0029824	FBgn0033749	3492
FBgn0005386	FBgn0031597	3493
FBgn0004914	FBgn0031232	3494
FBgn0002914	FBgn0051365	3495
FBgn0030710	FBgn0036522	3496
FBgn0005659	FBgn0265276	3497
FBgn0263108	FBgn0003598	3498
FBgn0052772	FBgn0029824	3499
FBgn0035993	FBgn0038549	3500
FBgn0011656	FBgn0010228	3501
FBgn0005386	FBgn0038787	3502
FBgn0017578	FBgn0035721	3503
FBgn0025800	FBgn0031391	3504
FBgn0037445	FBgn0033971	3505
FBgn0040929	FBgn0030314	3506
FBgn0037794	FBgn0029672	3507
FBgn0263102	FBgn0032130	3508
FBgn0035997	FBgn0037722	3509
FBgn0014343	FBgn0030673	3510
FBgn0020912	FBgn0033581	3511
FBgn0260789	FBgn0039355	3512
FBgn0259785	FBgn0036248	3513
FBgn0267033	FBgn0032202	3514
FBgn0260789	FBgn0031434	3515
FBgn0086655	FBgn0011648	3516
FBgn0003612	FBgn0036395	3517
FBgn0013753	FBgn0015602	3518
FBgn0003866	FBgn0030990	3519
FBgn0033934	FBgn0033998	3520
FBgn0263102	FBgn0270924	3521
FBgn0000289	FBgn0030680	3522
FBgn0003598	FBgn0015602	3523
FBgn0000412	FBgn0029957	3524
FBgn0005642	FBgn0001133	3525
FBgn0038787	FBgn0010328	3526
FBgn0003651	FBgn0037634	3527
FBgn0002781	FBgn0260741	3528
FBgn0005642	FBgn0032979	3529
FBgn0000289	FBgn0038418	3530
FBgn0037920	FBgn0028926	3531
FBgn0004893	FBgn0003460	3532
FBgn0086655	FBgn0038741	3533
FBgn0029824	FBgn0033010	3534
FBgn0020912	FBgn0025525	3535
FBgn0000459	FBgn0003053	3536
FBgn0001180	FBgn0031434	3537
FBgn0039227	FBgn0027514	3538
FBgn0038316	FBgn0039329	3539
FBgn0029504	FBgn0034114	3540
FBgn0035213	FBgn0031434	3541
FBgn0038805	FBgn0043457	3542
FBgn0011648	FBgn0036004	3543
FBgn0037922	FBgn0035824	3544
FBgn0011655	FBgn0051388	3545
FBgn0013799	FBgn0026533	3546
FBgn0038767	FBgn0025874	3547
FBgn0000412	FBgn0040929	3548
FBgn0032223	FBgn0278608	3549
FBgn0015239	FBgn0050020	3550
FBgn0029824	FBgn0033185	3551
FBgn0037876	FBgn0000370	3552
FBgn0260243	FBgn0033971	3553
FBgn0033934	FBgn0010278	3554
FBgn0000307	FBgn0027514	3555
FBgn0036152	FBgn0037722	3556
FBgn0031597	FBgn0050020	3557
FBgn0052264	FBgn0037619	3558
FBgn0261885	FBgn0030680	3559
FBgn0284249	FBgn0031597	3560
FBgn0085450	FBgn0037120	3561
FBgn0037921	FBgn0040929	3562
FBgn0284249	FBgn0036395	3563
FBgn0030314	FBgn0039733	3564
FBgn0002914	FBgn0031573	3565
FBgn0037922	FBgn0037317	3566
FBgn0278608	FBgn0013799	3567
FBgn0085450	FBgn0029867	3568
FBgn0036248	FBgn0250732	3569
FBgn0086655	FBgn0037931	3570
FBgn0035769	FBgn0035993	3571
FBgn0026533	FBgn0042085	3572
FBgn0036396	FBgn0025185	3573
FBgn0039740	FBgn0029867	3574
FBgn0026869	FBgn0000286	3575
FBgn0261963	FBgn0029936	3576
FBgn0030486	FBgn0029822	3577
FBgn0039329	FBgn0001222	3578
FBgn0003053	FBgn0037446	3579
FBgn0039740	FBgn0036248	3580
FBgn0001180	FBgn0026533	3581
FBgn0265276	FBgn0029936	3582
FBgn0013469	FBgn0035993	3583
FBgn0037555	FBgn0036248	3584
FBgn0013263	FBgn0027339	3585
FBgn0029672	FBgn0039044	3586
FBgn0030659	FBgn0030787	3587
FBgn0015396	FBgn0037379	3588
FBgn0004859	FBgn0004396	3589
FBgn0023094	FBgn0261963	3590
FBgn0020309	FBgn0000504	3591
FBgn0015239	FBgn0030008	3592
FBgn0034643	FBgn0030486	3593
FBgn0284249	FBgn0034217	3594
FBgn0039602	FBgn0038418	3595
FBgn0265276	FBgn0003507	3596
FBgn0262937	FBgn0034945	3597
FBgn0002609	FBgn0035036	3598
FBgn0034946	FBgn0030240	3599
FBgn0261963	FBgn0028895	3600
FBgn0019650	FBgn0039044	3601
FBgn0032979	FBgn0002521	3602
FBgn0033185	FBgn0043001	3603
FBgn0266916	FBgn0266411	3604
FBgn0036152	FBgn0262937	3605
FBgn0023215	FBgn0270924	3606
FBgn0003963	FBgn0037317	3607
FBgn0034217	FBgn0043001	3608
FBgn0260789	FBgn0265574	3609
FBgn0038472	FBgn0003567	3610
FBgn0011648	FBgn0026160	3611
FBgn0000307	FBgn0031573	3612
FBgn0037923	FBgn0039733	3613
FBgn0040466	FBgn0000412	3614
FBgn0015602	FBgn0036249	3615
FBgn0029867	FBgn0002914	3616
FBgn0037555	FBgn0260243	3617
FBgn0011655	FBgn0028895	3618
FBgn0011648	FBgn0013469	3619
FBgn0039712	FBgn0029867	3620
FBgn0000307	FBgn0005427	3621
FBgn0003963	FBgn0031573	3622
FBgn0259785	FBgn0003598	3623
FBgn0037621	FBgn0038549	3624
FBgn0025874	FBgn0000412	3625
FBgn0025635	FBgn0283521	3626
FBgn0005642	FBgn0031573	3627
FBgn0013799	FBgn0266916	3628
FBgn0002914	FBgn0042205	3629
FBgn0027339	FBgn0034961	3630
FBgn0040305	FBgn0034534	3631
FBgn0034114	FBgn0032600	3632
FBgn0026533	FBgn0034114	3633
FBgn0013469	FBgn0000370	3634
FBgn0262636	FBgn0034599	3635
FBgn0261885	FBgn0005642	3636
FBgn0015602	FBgn0015025	3637
FBgn0011655	FBgn0037717	3638
FBgn0038768	FBgn0050020	3639
FBgn0015396	FBgn0000307	3640
FBgn0001297	FBgn0026160	3641
FBgn0036396	FBgn0029936	3642
FBgn0003612	FBgn0030710	3643
FBgn0000964	FBgn0032321	3644
FBgn0013263	FBgn0038768	3645
FBgn0030680	FBgn0035997	3646
FBgn0036396	FBgn0030240	3647
FBgn0005386	FBgn0261885	3648
FBgn0023094	FBgn0043457	3649
FBgn0027339	FBgn0038741	3650
FBgn0032587	FBgn0003963	3651
FBgn0038805	FBgn0260243	3652
FBgn0000541	FBgn0031597	3653
FBgn0016076	FBgn0263667	3654
FBgn0011655	FBgn0001180	3655
FBgn0261239	FBgn0034425	3656
FBgn0262636	FBgn0036661	3657
FBgn0032600	FBgn0003598	3658
FBgn0028550	FBgn0038551	3659
FBgn0038767	FBgn0035702	3660
FBgn0026533	FBgn0010825	3661
FBgn0037918	FBgn0029905	3662
FBgn0020912	FBgn0030012	3663
FBgn0259789	FBgn0029672	3664
FBgn0039355	FBgn0000307	3665
FBgn0011648	FBgn0026573	3666
FBgn0004656	FBgn0260789	3667
FBgn0260243	FBgn0035702	3668
FBgn0026575	FBgn0030486	3669
FBgn0003651	FBgn0043457	3670
FBgn0020309	FBgn0004050	3671
FBgn0032730	FBgn0036661	3672
FBgn0038741	FBgn0040366	3673
FBgn0036249	FBgn0034650	3674
FBgn0025874	FBgn0038549	3675
FBgn0259789	FBgn0037446	3676
FBgn0015396	FBgn0010300	3677
FBgn0038805	FBgn0264075	3678
FBgn0000964	FBgn0026582	3679
FBgn0028926	FBgn0038472	3680
FBgn0039712	FBgn0030787	3681
FBgn0052772	FBgn0039209	3682
FBgn0259234	FBgn0000964	3683
FBgn0038787	FBgn0034878	3684
FBgn0032130	FBgn0037920	3685
FBgn0027951	FBgn0035993	3686
FBgn0028550	FBgn0016076	3687
FBgn0032295	FBgn0085451	3688
FBgn0029957	FBgn0040929	3689
FBgn0015602	FBgn0039860	3690
FBgn0032295	FBgn0029957	3691
FBgn0005642	FBgn0022699	3692
FBgn0027951	FBgn0001185	3693
FBgn0036396	FBgn0038787	3694
FBgn0260243	FBgn0033581	3695
FBgn0036522	FBgn0004050	3696
FBgn0267033	FBgn0004893	3697
FBgn0001180	FBgn0014343	3698
FBgn0037446	FBgn0026575	3699
FBgn0001978	FBgn0042085	3700
FBgn0003396	FBgn0000659	3701
FBgn0025525	FBgn0260632	3702
FBgn0026869	FBgn0039355	3703
FBgn0032600	FBgn0034650	3704
FBgn0051388	FBgn0028647	3705
FBgn0020912	FBgn0000659	3706
FBgn0033998	FBgn0265574	3707
FBgn0086655	FBgn0004396	3708
FBgn0034114	FBgn0085451	3709
FBgn0033762	FBgn0039602	3710
FBgn0031434	FBgn0053213	3711
FBgn0020912	FBgn0037617	3712
FBgn0264075	FBgn0037446	3713
FBgn0030680	FBgn0039227	3714
FBgn0000459	FBgn0003866	3715
FBgn0033934	FBgn0260243	3716
FBgn0011648	FBgn0031759	3717
FBgn0002733	FBgn0035849	3718
FBgn0015602	FBgn0033569	3719
FBgn0038016	FBgn0037051	3720
FBgn0267033	FBgn0016076	3721
FBgn0260243	FBgn0051365	3722
FBgn0000964	FBgn0001990	3723
FBgn0030710	FBgn0030673	3724
FBgn0004893	FBgn0013753	3725
FBgn0011648	FBgn0028550	3726
FBgn0001133	FBgn0027514	3727
FBgn0033185	FBgn0003512	3728
FBgn0032858	FBgn0034945	3729
FBgn0284249	FBgn0029895	3730
FBgn0040366	FBgn0039350	3731
FBgn0000412	FBgn0037555	3732
FBgn0030505	FBgn0032223	3733
FBgn0032600	FBgn0043001	3734
FBgn0038472	FBgn0037634	3735
FBgn0038805	FBgn0003507	3736
FBgn0029905	FBgn0043796	3737
FBgn0038549	FBgn0015664	3738
FBgn0000289	FBgn0034240	3739
FBgn0015371	FBgn0010300	3740
FBgn0000659	FBgn0035414	3741
FBgn0037717	FBgn0039355	3742
FBgn0032587	FBgn0033934	3743
FBgn0043457	FBgn0029936	3744
FBgn0038301	FBgn0013753	3745
FBgn0027951	FBgn0038472	3746
FBgn0036152	FBgn0041092	3747
FBgn0000541	FBgn0026427	3748
FBgn0025874	FBgn0260741	3749
FBgn0264075	FBgn0259785	3750
FBgn0016076	FBgn0036294	3751
FBgn0038301	FBgn0001185	3752
FBgn0003028	FBgn0004606	3753
FBgn0011648	FBgn0005427	3754
FBgn0040929	FBgn0027503	3755
FBgn0002914	FBgn0033762	3756
FBgn0042696	FBgn0003118	3757
FBgn0030206	FBgn0262937	3758
FBgn0034062	FBgn0035407	3759
FBgn0033934	FBgn0003459	3760
FBgn0038805	FBgn0033581	3761
FBgn0037621	FBgn0034599	3762
FBgn0015664	FBgn0030673	3763
FBgn0085405	FBgn0010768	3764
FBgn0038767	FBgn0260243	3765
FBgn0025635	FBgn0040466	3766
FBgn0003651	FBgn0025874	3767
FBgn0013263	FBgn0004510	3768
FBgn0053213	FBgn0034217	3769
FBgn0034114	FBgn0263102	3770
FBgn0004656	FBgn0002781	3771
FBgn0032816	FBgn0036248	3772
FBgn0003460	FBgn0003118	3773
FBgn0037619	FBgn0037620	3774
FBgn0260789	FBgn0038016	3775
FBgn0260741	FBgn0038787	3776
FBgn0016076	FBgn0033749	3777
FBgn0261963	FBgn0001168	3778
FBgn0034599	FBgn0284249	3779
FBgn0052772	FBgn0003118	3780
FBgn0262636	FBgn0037207	3781
FBgn0265784	FBgn0259938	3782
FBgn0030710	FBgn0034878	3783
FBgn0260741	FBgn0051365	3784
FBgn0000286	FBgn0003964	3785
FBgn0032587	FBgn0029711	3786
FBgn0284249	FBgn0026533	3787
FBgn0040305	FBgn0001168	3788
FBgn0039602	FBgn0263108	3789
FBgn0038016	FBgn0010328	3790
FBgn0031573	FBgn0038472	3791
FBgn0037717	FBgn0031573	3792
FBgn0028926	FBgn0030680	3793
FBgn0036124	FBgn0033762	3794
FBgn0040305	FBgn0038301	3795
FBgn0029672	FBgn0000629	3796
FBgn0015664	FBgn0001990	3797
FBgn0261963	FBgn0015025	3798
FBgn0005659	FBgn0032512	3799
FBgn0015602	FBgn0037207	3800
FBgn0261885	FBgn0283521	3801
FBgn0035997	FBgn0033749	3802
FBgn0030680	FBgn0032223	3803
FBgn0036152	FBgn0000567	3804
FBgn0011274	FBgn0031391	3805
FBgn0013263	FBgn0003118	3806
FBgn0037876	FBgn0034240	3807
FBgn0026160	FBgn0032587	3808
FBgn0037877	FBgn0029957	3809
FBgn0264075	FBgn0038549	3810
FBgn0020912	FBgn0039733	3811
FBgn0039712	FBgn0270924	3812
FBgn0026575	FBgn0010300	3813
FBgn0038767	FBgn0000629	3814
FBgn0038016	FBgn0031391	3815
FBgn0029824	FBgn0033934	3816
FBgn0053213	FBgn0039733	3817
FBgn0037379	FBgn0032223	3818
FBgn0003866	FBgn0033185	3819
FBgn0266916	FBgn0034114	3820
FBgn0262636	FBgn0050443	3821
FBgn0035769	FBgn0037621	3822
FBgn0015602	FBgn0037621	3823
FBgn0040929	FBgn0035213	3824
FBgn0264075	FBgn0038472	3825
FBgn0020309	FBgn0028895	3826
FBgn0266916	FBgn0037207	3827
FBgn0001994	FBgn0038767	3828
FBgn0278608	FBgn0005642	3829
FBgn0004859	FBgn0037794	3830
FBgn0002733	FBgn0040465	3831
FBgn0003118	FBgn0011648	3832
FBgn0039712	FBgn0031610	3833
FBgn0032814	FBgn0035518	3834
FBgn0037876	FBgn0013799	3835
FBgn0001168	FBgn0262975	3836
FBgn0025525	FBgn0013799	3837
FBgn0002609	FBgn0013263	3838
FBgn0004656	FBgn0005642	3839
FBgn0005642	FBgn0039044	3840
FBgn0000520	FBgn0038301	3841
FBgn0013263	FBgn0030963	3842
FBgn0265276	FBgn0003118	3843
FBgn0043364	FBgn0039355	3844
FBgn0003028	FBgn0004362	3845
FBgn0022935	FBgn0022699	3846
FBgn0005427	FBgn0026869	3847
FBgn0038741	FBgn0035997	3848
FBgn0262636	FBgn0015025	3849
FBgn0038767	FBgn0035997	3850
FBgn0051224	FBgn0037120	3851
FBgn0002914	FBgn0030963	3852
FBgn0262636	FBgn0260741	3853
FBgn0000964	FBgn0003963	3854
FBgn0026575	FBgn0011655	3855
FBgn0028550	FBgn0085432	3856
FBgn0085450	FBgn0042205	3857
FBgn0030432	FBgn0037918	3858
FBgn0000289	FBgn0026573	3859
FBgn0003345	FBgn0040918	3860
FBgn0040372	FBgn0011763	3861
FBgn0032587	FBgn0028926	3862
FBgn0038244	FBgn0030240	3863
FBgn0036134	FBgn0030680	3864
FBgn0036522	FBgn0033491	3865
FBgn0037931	FBgn0036395	3866
FBgn0039355	FBgn0038787	3867
FBgn0030486	FBgn0032321	3868
FBgn0033998	FBgn0000412	3869
FBgn0010278	FBgn0005642	3870
FBgn0262636	FBgn0014018	3871
FBgn0002914	FBgn0053213	3872
FBgn0030432	FBgn0039044	3873
FBgn0267792	FBgn0037922	3874
FBgn0000289	FBgn0042085	3875
FBgn0000504	FBgn0035721	3876
FBgn0011655	FBgn0036661	3877
FBgn0034114	FBgn0043457	3878
FBgn0029711	FBgn0029936	3879
FBgn0030486	FBgn0000289	3880
FBgn0250732	FBgn0042205	3881
FBgn0035997	FBgn0030659	3882
FBgn0003460	FBgn0037621	3883
FBgn0015664	FBgn0034599	3884
FBgn0039355	FBgn0026427	3885
FBgn0053213	FBgn0034599	3886
FBgn0016076	FBgn0037931	3887
FBgn0034114	FBgn0034643	3888
FBgn0038787	FBgn0026427	3889
FBgn0026575	FBgn0030093	3890
FBgn0004606	FBgn0034570	3891
FBgn0015239	FBgn0015240	3892
FBgn0017578	FBgn0040466	3893
FBgn0033749	FBgn0037918	3894
FBgn0005642	FBgn0050020	3895
FBgn0005642	FBgn0033934	3896
FBgn0002914	FBgn0001185	3897
FBgn0035036	FBgn0263667	3898
FBgn0013799	FBgn0030486	3899
FBgn0015371	FBgn0040465	3900
FBgn0053213	FBgn0031597	3901
FBgn0000286	FBgn0000541	3902
FBgn0026160	FBgn0019650	3903
FBgn0035702	FBgn0017578	3904
FBgn0011274	FBgn0034945	3905
FBgn0004656	FBgn0000541	3906
FBgn0015602	FBgn0029936	3907
FBgn0013263	FBgn0034062	3908
FBgn0027951	FBgn0016917	3909
FBgn0042085	FBgn0029822	3910
FBgn0267978	FBgn0028996	3911
FBgn0030093	FBgn0250732	3912
FBgn0001994	FBgn0035414	3913
FBgn0037717	FBgn0036395	3914
FBgn0261963	FBgn0030008	3915
FBgn0036152	FBgn0001222	3916
FBgn0003512	FBgn0003598	3917
FBgn0036522	FBgn0002914	3918
FBgn0005642	FBgn0002781	3919
FBgn0026575	FBgn0040372	3920
FBgn0278608	FBgn0032816	3921
FBgn0038787	FBgn0005386	3922
FBgn0028926	FBgn0029867	3923
FBgn0043457	FBgn0032295	3924
FBgn0262636	FBgn0010228	3925
FBgn0004859	FBgn0023094	3926
FBgn0033491	FBgn0270924	3927
FBgn0285879	FBgn0030963	3928
FBgn0261963	FBgn0025525	3929
FBgn0031573	FBgn0260243	3930
FBgn0015396	FBgn0038418	3931
FBgn0032600	FBgn0278608	3932
FBgn0259176	FBgn0037722	3933
FBgn0261239	FBgn0037931	3934
FBgn0051224	FBgn0260243	3935
FBgn0028895	FBgn0037876	3936
FBgn0024244	FBgn0037922	3937
FBgn0003396	FBgn0265784	3938
FBgn0033459	FBgn0036249	3939
FBgn0011655	FBgn0037922	3940
FBgn0262160	FBgn0000629	3941
FBgn0013469	FBgn0030316	3942
FBgn0030680	FBgn0030787	3943
FBgn0259789	FBgn0038549	3944
FBgn0020309	FBgn0035769	3945
FBgn0002914	FBgn0034878	3946
FBgn0053213	FBgn0033569	3947
FBgn0263490	FBgn0266411	3948
FBgn0037920	FBgn0013799	3949
FBgn0003612	FBgn0030093	3950
FBgn0260741	FBgn0029672	3951
FBgn0267792	FBgn0035702	3952
FBgn0011236	FBgn0034062	3953
FBgn0030787	FBgn0035036	3954
FBgn0002914	FBgn0040929	3955
FBgn0038301	FBgn0031434	3956
FBgn0039350	FBgn0037446	3957
FBgn0029504	FBgn0032730	3958
FBgn0004893	FBgn0033010	3959
FBgn0039860	FBgn0035997	3960
FBgn0043364	FBgn0037620	3961
FBgn0005642	FBgn0004656	3962
FBgn0000459	FBgn0003460	3963
FBgn0003396	FBgn0043457	3964
FBgn0034114	FBgn0029957	3965
FBgn0000504	FBgn0037921	3966
FBgn0001291	FBgn0030003	3967
FBgn0031597	FBgn0265574	3968
FBgn0037876	FBgn0000289	3969
FBgn0000459	FBgn0004396	3970
FBgn0025635	FBgn0003612	3971
FBgn0036249	FBgn0035993	3972
FBgn0004914	FBgn0033185	3973
FBgn0035769	FBgn0003512	3974
FBgn0003053	FBgn0030432	3975
FBgn0020309	FBgn0260741	3976
FBgn0013469	FBgn0024321	3977
FBgn0262160	FBgn0028895	3978
FBgn0003866	FBgn0043457	3979
FBgn0026869	FBgn0040305	3980
FBgn0263112	FBgn0003964	3981
FBgn0000289	FBgn0040372	3982
FBgn0030680	FBgn0003612	3983
FBgn0031391	FBgn0031597	3984
FBgn0265523	FBgn0016917	3985
FBgn0035213	FBgn0000629	3986
FBgn0027951	FBgn0000611	3987
FBgn0035721	FBgn0029936	3988
FBgn0015664	FBgn0021872	3989
FBgn0032814	FBgn0034726	3990
FBgn0004914	FBgn0029957	3991
FBgn0037717	FBgn0010300	3992
FBgn0015396	FBgn0042085	3993
FBgn0038301	FBgn0037621	3994
FBgn0037621	FBgn0036396	3995
FBgn0261885	FBgn0037555	3996
FBgn0263108	FBgn0032600	3997
FBgn0003345	FBgn0037722	3998
FBgn0038805	FBgn0034878	3999
FBgn0015371	FBgn0032858	4000
FBgn0003053	FBgn0038316	4001
FBgn0052772	FBgn0264075	4002
FBgn0020912	FBgn0038472	4003
FBgn0042085	FBgn0037555	4004
FBgn0267821	FBgn0032130	4005
FBgn0270924	FBgn0040929	4006
FBgn0010355	FBgn0265574	4007
FBgn0034878	FBgn0033185	4008
FBgn0015602	FBgn0000575	4009
FBgn0260789	FBgn0027951	4010
FBgn0265574	FBgn0035213	4011
FBgn0010825	FBgn0029824	4012
FBgn0039169	FBgn0024371	4013
FBgn0003651	FBgn0035702	4014
FBgn0267033	FBgn0036248	4015
FBgn0003567	FBgn0031391	4016
FBgn0002914	FBgn0032814	4017
FBgn0011274	FBgn0032587	4018
FBgn0034946	FBgn0035721	4019
FBgn0037717	FBgn0034961	4020
FBgn0027339	FBgn0025185	4021
FBgn0004893	FBgn0002914	4022
