	A_S_0_5	A_S_1	A_S_2	A_S_3	A_S_4	A_S_5	A_S_6	A_S_8	A_S_12	A_S_24	B_S_0_5	B_S_1	B_S_2	B_S_3	B_S_4	B_S_5	B_S_6	B_S_8	B_S_12	B_S_24	C_S_0_5	C_S_1	C_S_2	C_S_3	C_S_4	C_S_5	C_S_6	C_S_8	C_S_12	C_S_24
FBgn0027503	28.1969528970457	32.4559049827431	36.04415474041	31.2776549266245	34.3504558475931	32.2831863008647	32.8177222500732	33.6370316251895	34.8021417392548	32.3967034081986	30.6892904350589	30.5528555020192	36.3341582713658	30.71193245053	31.5508920077024	29.2118556201652	34.5831844819782	31.2870141025335	33.5262642890869	32.8928629443423	33.192993087947	33.77630105458	34.2453073026852	34.3551358549142	31.51924967778	32.7602949245077	34.7241827888131	31.3975833931585	34.6750963914803	33.8135633429246
FBgn0027514	10.1130414100712	10.9964380978194	10.8960564511518	11.6329338873263	12.3517387168511	11.7221525660533	11.5855071343918	10.2697131953012	13.183271718524	10.9158039900426	12.087942312853	9.73434223726185	11.2897181060282	10.7971637521395	11.8458222700399	10.5719096530122	12.3213755383296	11.3143191915783	11.295219209187	9.46751811720378	11.0461927817266	11.4341869009131	11.107831843805	11.6669696950899	9.95344726666736	10.9517049602913	12.6733982638315	11.5326800161162	11.6927650622434	11.5766835981482
FBgn0027951	97.3940687521632	98.5165965405389	95.4494545120895	95.9603884868941	90.1586767653361	93.0682193651574	82.469895683181	93.0227644501923	88.6797570262132	90.7896789693901	89.133904724387	93.2939360019175	89.4796435041098	92.3157500807924	93.2858503765641	88.1363415282698	91.2496072476291	88.9209874493056	94.725815640682	91.483275063952	93.4301133311556	92.8130652208006	99.7400336514277	96.0480051282126	89.8022131170433	93.6821168897645	98.555401150602	85.5846253827572	90.4677296841674	91.0216747904405
FBgn0028387	13.8493867586196	16.2074367486518	14.4263787413249	13.5340359233874	14.5606262976018	14.274556753823	15.3212420879304	15.2805394403516	13.522391248261	14.4228896093333	15.8434195362637	14.7183254627399	14.0012224546376	14.1562813639162	14.0669139456724	14.5781069952062	15.118982544617	14.342094749888	14.9404944994246	16.7169319898055	13.9845888911514	15.1658462242236	14.1959012775599	15.068042041629	14.1560138903713	16.0719826040639	15.969410266513	15.3401198300493	13.5575594902736	15.6285228575001
FBgn0028550	81.2032389084532	90.4333939089329	80.6744019643277	79.8010211803747	76.1390025283264	79.6917307514756	78.1194195347563	94.0150072709943	130.603408889944	83.5563148796029	85.7891828222869	80.6782284624262	84.5989356766129	85.3575778849692	87.3059881729382	88.3589080472806	92.3805547608091	86.6899949326564	107.869343447736	92.2947766168552	81.2412109513194	99.4152317158884	83.9770523627085	89.0306026916825	84.2172232618577	99.5609541844664	92.4740268921334	86.6882311259262	114.155658905091	86.8251269861118
FBgn0028647	24.5104254864779	22.1159706519577	20.3974176765561	23.1753391062688	22.1790344842727	21.2227681538627	25.062525637664	21.6308934934847	24.4589960822777	22.4891865337021	22.8262599985428	22.7653817122097	22.1850355795314	20.6945638582673	23.0082317168082	21.5889523440459	22.5594267102749	22.1505685581604	23.1551993788334	21.0990403754827	22.0379708206861	21.193911284956	20.6946742650143	22.774269257205	23.8329765107424	22.5671496151457	21.3080212567717	23.2860811808662	24.0407281667676	23.1533671962965
FBgn0028895	3.93561710047104	3.1594243788511	3.48673806436857	3.98326140888994	3.69650574737878	4.34854046805205	4.58691506953472	4.06819556528841	4.11182429806055	3.98930989194327	3.11000457563694	4.07544461666696	4.23980679964377	4.25888125778834	3.58791732217554	4.39568875046295	3.74998385949161	3.93079633885819	4.51808768367481	4.05750776451591	4.02669096476734	4.21007718527343	3.45679414226297	3.96074247951392	4.58964512851884	4.83581777467408	3.06389848136587	4.13852153688381	3.67918900665416	3.71418598773923
FBgn0028926	7.0243292552711	7.83701371896832	8.54250825770298	10.9539688744473	9.55681973712563	8.79161442454001	5.43809518553086	9.97204034906061	6.48566100621923	9.0745840399149	10.5622796908424	8.59217941475645	6.85271099012191	6.05840854981159	9.79558380022529	9.45907705795825	7.08330284570637	7.96783041660445	5.90431913207503	8.926517081935	6.8562575886579	7.22410971563963	8.20412476430412	6.67299004700715	6.30384993555599	7.63300648747575	8.959581922782	6.34573302322184	6.70317997102744	7.71778906543216
FBgn0028996	236.585387470088	226.986177452004	218.967150442346	210.071774984753	220.933837413456	218.419625031179	230.717099219174	210.305865868995	250.906062064128	239.840817789248	215.881261014496	206.627637889611	236.886879910329	220.502077515915	224.33025923888	211.271268170985	221.010953496704	222.993013926036	233.297618575208	245.019368873234	234.745200297382	227.966111225317	228.839772217809	246.900631739264	260.780318386685	226.524875758753	234.248965711699	242.18628033844	251.69684793467	236.453762492178
FBgn0029504	117.719787448267	120.099157881782	129.924577123534	114.971408847505	100.752321285263	93.4463533189011	98.6423178871076	124.228801164417	125.347056179021	110.385519867177	93.4174959323397	104.79343896487	122.510696478079	120.088454621018	108.947394243203	103.660356229272	104.285265425862	107.459472885272	128.149396118776	108.633007881973	109.155973990855	114.246185436738	142.005103364163	121.319264209459	120.270821138897	116.533726374009	115.360420093851	121.948434620176	136.230792945016	109.254951457524
FBgn0029672	6.52614987546464	5.86750241786633	15.1237263541987	14.3035296046503	10.9091998886057	5.90834302724463	8.74824008107138	8.48367611785753	8.26603853733823	7.54023408147518	4.81170519249489	6.07422955605139	10.9939176316344	12.9565965025674	8.88436670252991	6.84392045958156	6.547590865779	7.38352285272012	10.781800154224	7.24941387260175	4.7884973635071	5.50180541257323	12.3522777350197	8.73946438414485	12.0547305785194	6.49516701108185	5.94210614567925	9.21510795546128	7.66077710974565	8.10367851870377
FBgn0029711	38.5590839970201	39.0619741385227	36.5235812242607	38.2030980579899	38.5879136555639	38.9005304913786	38.6814074936021	37.7052271904779	42.0932116285993	41.2082560266667	36.6159029282538	35.355131005735	40.8204654663377	41.6290646888044	41.9729375625932	37.112967045048	40.4760162611793	39.2548445191379	38.8658224607026	40.0340766098903	36.2946334256732	39.8522079015087	40.9284426443936	42.3196723626324	44.1822464781512	40.2510714774343	40.3413300046506	40.9989533587289	45.8638629596615	41.6760609533337
FBgn0029822	33.3780184470329	38.5695963132472	34.605875288858	33.9029863097565	35.9282326909864	35.5445916519037	30.0277429809747	35.8695779719941	36.9640287413279	38.5779418121986	34.2100503320063	34.3168011670938	34.2635549506095	31.4917276104068	36.9612435252687	32.2721452565634	33.3927134154729	34.6335028775073	36.6067786188652	38.7897742287721	35.7504859980019	35.9770232196093	32.7243178800895	34.6134451470564	30.7450926681503	34.2774142263663	35.6062141698124	37.6329558420634	39.0598832898216	39.5054327786809
FBgn0029824	40.1034400744201	36.7642109539037	34.1264488050073	46.3054138783456	45.5752111048774	45.9905421240722	36.9317594773878	43.55945983321	36.5825192703738	44.4523102245107	42.3077980949855	38.5479952595569	32.2915517879845	38.6298525354323	42.9411057288946	42.7884132798229	30.2379650892339	44.4604937246528	39.6872929486435	39.5471756781484	43.5317942137009	36.3597575091796	38.1630073305832	38.5741876265703	36.8277548866692	41.8156007574759	39.2736078065988	39.1780038825001	40.975077567258	50.5997545602396
FBgn0029867	47.5761307715171	42.0162410901757	44.36874186909	41.0547511120816	38.3625169636505	40.6494000274431	42.8427325051388	45.6431697568943	33.0217642081358	43.1809916875178	46.121954650012	48.1785045129546	42.0529674429783	46.7277253495369	39.9226990927786	39.0604240863923	41.7260108810098	38.6705369552536	31.6266137857237	41.6570797156966	39.8315917055364	40.4263093358642	44.3852367866566	43.0515486903687	39.316116703336	39.8717916519696	37.1845861147585	35.9775472273099	33.5158998551372	44.8114127611655
FBgn0029895	78.4632523195177	84.1145451512307	77.7978430612236	73.3734857251205	74.6513843616983	72.5544523745641	63.7912209154881	81.4631355878484	67.7815160061735	79.347812136454	75.2269031314444	78.913067736736	78.5843260306066	72.8208710838739	73.5238295702956	63.6540244370838	68.3330392174026	66.7704188911453	69.4142562310039	77.6877486645979	76.3982988450451	78.6997382928953	76.833011135365	86.7919221597833	79.2957965577833	72.1579867946466	74.1834814124644	74.9900102483346	73.0293817896148	83.7380113599389
FBgn0029905	16.3901015956326	20.0643963799765	18.1746221605211	17.8341476716209	17.6260213076232	17.0632946626825	12.72041395572	18.2076557617176	16.0657877212881	17.9299752286241	18.3666307957427	19.4427262285577	14.6421234824907	15.4159504683325	17.2561737876062	14.4668237357009	15.7737416311949	17.3698703081977	16.2240421368323	17.5825336462356	19.426063167864	16.5054162377197	19.1275942538551	16.1443307588883	13.3818568807417	16.0719826040639	18.4298135924583	15.0642183942571	17.0855489487091	18.3779852120603
FBgn0029936	12.5541203711228	13.4172957387573	12.5958412575314	13.8508862627309	13.3885634996524	13.2819551252459	10.6397514499517	13.1968295166673	10.8518249515825	12.1871225270355	12.1466216444688	13.2906219346082	11.9306191338813	11.8768801273534	12.8139904363412	11.2952508397972	11.8451871117275	12.6422909276791	13.2462116180466	12.6594242252896	13.7125151773158	12.7259151282129	12.8131836206548	11.4947635003284	11.9994336492601	10.8568850039251	13.3233161235152	12.0293026005423	12.751161899774	13.0720052295757
FBgn0029957	29.7413089744457	31.2249604195544	25.627524773109	28.7428522118763	28.1745864891675	30.1089160668386	30.8316353127489	28.1796961107782	27.8078014384301	26.7415278470922	25.6428679161008	27.8272396755859	29.7772477556376	26.9929093803487	26.9378554506195	28.4328728036274	27.5594051895971	27.6218121108954	26.287055614108	27.4287524881275	26.9352976697275	24.7342034634814	26.5020884240161	29.4903108529026	25.5471813177795	28.4933968880306	29.4319945028176	24.3345066368768	24.4439269620174	29.0864175403474
FBgn0030003	22.9660694090779	21.5825613412426	22.0100340313266	21.5458230753592	21.9085584539767	20.8446342001191	22.3671219370095	22.4246877501263	17.9309451348414	21.3493837074326	20.3617280706796	23.2066718936322	23.3189373980407	20.3946426429301	18.5090972969373	22.8130681986052	21.1903849837938	20.4507647359514	15.9159907038544	18.7727359238269	21.1673349364121	22.7726902294335	21.2477613277764	21.482722796494	19.0774405944458	19.769960902344	21.0759077354561	18.1543144751303	15.5735534665224	22.4298244714122
FBgn0030008	5.03161173604526	5.04687270907384	4.88143329011599	5.47698443722367	5.58983795945084	5.62474256193689	4.16132501153666	4.26664412944882	4.8748432399687	4.86608129676596	4.51830853441593	4.88015024161394	4.2891068787094	4.49881823005811	4.72693869429476	5.73108786452765	4.70236071269582	4.62134164163058	4.51808768367481	4.49030859273094	4.35317942137009	4.83202040582518	5.39259886193024	4.77872190463092	4.81083284555589	4.88322775285716	4.92080665189063	5.18694699289437	5.03998494062214	4.6306734392593
FBgn0030010	3.33780184470329	2.83117249533411	3.18164848373632	3.44008939858677	3.2457123635521	3.45047232791086	2.93184262176446	2.82789203928584	3.0944657088497	3.68243990025532	3.87283588664223	2.67369933450125	2.26780363701876	2.69929093803487	3.3601130477517	3.39413941491443	4.28569583941898	1.9653981694291	3.38856576275611	2.48860476223642	2.77515188112343	3.0140325303662	2.62716354811986	3.14276305439691	2.98603418000021	3.03423860371707	3.71381634104953	2.31757206065493	3.42718975962305	2.60475380958335
FBgn0030012	7.37305482113563	7.22154143737395	7.23498148356477	5.70330610818333	7.25777347960956	6.0501432598985	6.00554859619495	7.24337259185497	6.90956041839042	7.9347812136454	7.10019912551075	6.82701868906631	7.24711162264691	6.3583297651488	6.89107930132128	6.56571231081808	6.01187888585162	6.32114546383953	6.36639628154177	5.62641076679539	7.23716078802778	6.45864113649901	7.97367182148659	6.02721681665162	7.07800694518567	7.5381865311096	7.52047809062531	5.51802871584508	5.74558283230924	6.41541216064048
FBgn0030093	21.7704388975424	25.8088043415239	22.7073816442003	26.9322788441991	24.9288741256154	30.7233837416721	21.2795028999034	29.9657331882219	23.9927067288894	27.5306221114326	25.4668299212534	23.1807136476662	18.3889294914782	15.5959031975348	22.7234763737784	24.8718084994549	25.8332221431644	27.9936441970036	25.0035079767004	24.1827462765148	27.8603482967686	25.7867227597997	22.4922072189911	18.5982690342393	17.3632357874086	21.0500303132872	26.7859003598198	24.7207686469859	27.770317022828	25.4204677342672
FBgn0030206	15.0948352081358	17.8486961662368	15.2980632574171	15.2088162884889	15.5523717420205	16.3070267551952	14.9429398141544	14.8340301709907	17.1255362517161	14.5544053200567	15.4913435465689	14.6664089708078	14.6914235615563	15.1760134960627	16.4019077585168	15.1901649224859	15.6546945245443	12.482934319347	13.8109725785059	12.6594242252896	16.3244228301379	14.6395865760644	15.2098942259571	15.0249904929387	14.2666077488899	15.8823426913315	15.4123378153556	12.9673674822359	16.2791513582095	14.1814374077316
FBgn0030240	28.1471349590651	29.0913231766939	29.0270943858683	26.4796355022797	30.2933153931529	29.3999149035693	22.6981364265636	28.1300839697381	27.6382416735617	30.1609363259007	28.1660791755798	27.0744505425709	25.7346412722564	23.9936972269766	27.9060236169209	26.8192655407993	26.7855989963686	28.1530008053357	24.2847212997521	28.9435553868801	29.1663021231796	28.7529135039697	27.7004437266673	26.3044962498153	23.2800072181498	24.4635487424689	28.1785814877133	24.9966700827782	29.0807131073897	28.3628748154632
FBgn0030314	13.5006611927551	13.2942012824384	12.9445150639683	15.0277589517212	14.1098329137751	13.0456214041561	13.2405795821621	12.5022595421058	12.80176224757	11.9679296758298	12.2639803077004	11.7071689306802	10.9939176316344	10.737179509072	14.9211799747618	13.2983495108942	12.0237577717032	11.8455078860186	11.7572963586538	11.6856223618058	12.5698055792061	13.1086494177832	12.2140059693292	12.6571553149684	10.50641655926	11.6154446548544	13.2768934192521	11.0912377188486	12.9023614479927	12.2037539597146
FBgn0030316	15.9417401538068	17.0280664574443	15.4288159348309	15.4804022936405	16.1834824793778	17.9140960586057	14.6119253246003	16.3720065432338	14.8788693672088	16.8778495428369	19.2468207699795	17.3141500593431	15.9732256172626	16.3756983574115	16.2310545526989	16.0247893687763	16.1904065044717	13.0672418832313	14.2217078224764	16.1759309545367	16.9773997433434	16.1705237343457	14.9794412831396	16.230433856269	14.708983182964	15.2186029967684	17.3620913944066	13.2432689180282	13.4063599420549	17.5097339421992
FBgn0030432	78.4632523195177	83.1708209861193	85.0328245447884	78.1715051494652	67.5739282356194	63.1011035309726	54.2863762868646	60.9237091972459	43.40729980633	61.9438997507235	74.0533164991286	77.8487796521287	77.746224686491	65.2628564573763	68.569086601577	65.3789149594173	57.2021347455783	58.0058054328804	45.6942958917111	57.2920096349646	73.1878290217847	69.4184317708153	89.8305571102738	77.2775298992118	65.8033458185231	63.5293707653262	64.1097545873676	57.2219577833135	41.3278765131015	59.9093376204171
FBgn0030486	79.8083366449951	80.4627429471041	81.0666599965691	83.557960918305	74.6513843616983	71.6091174902049	71.1208274698992	78.7344678306427	71.8509503630169	72.9035423110071	65.4861340832231	71.1515521928926	77.0067235005066	73.9605717021553	73.9794381191433	66.4361059247185	75.7139598297353	71.9760680966602	72.5461124662784	70.1137341708349	70.4670918834284	76.8817504174363	78.0774570265797	76.9331175096889	72.8813527637087	71.2571972091681	74.6012857508325	69.8030632554402	68.8461942888984	75.4896242962583
FBgn0030505	181.088204559649	180.45647296347	166.055900315553	170.510746901005	167.875456137056	167.655141741094	157.279170322397	191.899761543117	174.476998049662	188.023627764227	155.265511455384	162.784160452984	170.430373329866	166.816179970555	169.828086582976	158.077870127408	154.939809305661	175.45162577363	165.115568076116	173.012131078958	162.047103960502	166.680783107871	171.779623576188	172.636710248378	181.152740253346	172.856780455507	178.170338961851	186.730091744197	175.341076084244	192.703545727509
FBgn0030659	11.1592181076647	11.4888159230949	11.5062356124163	10.9087045402554	11.269834595667	10.6350174490403	9.83585911817755	11.7580774265043	11.2333344225366	10.8719654198014	11.9705836496214	11.0582127815295	10.8953174735032	9.71744737692552	9.51082845719548	9.40343542820555	8.92853299878954	9.34892102214922	9.08751727284592	10.1167193595263	10.774119067891	11.2428197561279	12.2140059693292	10.3754232343789	10.2299319129637	10.6198351130097	9.65592248672879	10.649795421581	8.76957379668252	10.2260705116976
FBgn0030673	3.18834803076135	2.70807803901523	3.66107496758699	3.16850339343518	2.97523633325609	3.59227256056473	2.97913040598647	3.17517702656656	2.54339647302715	2.8933456359149	2.28849393301586	3.89373689490474	2.76080442767501	4.37884974392323	3.18925984193381	2.559514968624	3.09522477291371	2.81530008053357	2.87514670779306	2.92140559045145	3.10164033772619	2.72698181318847	3.04197884519142	3.27191770046802	3.20722189703726	3.03423860371707	3.29601200268146	3.3659975166655	3.32639006081061	2.3635729012886
FBgn0030680	23.0158873470585	22.6904114481125	22.7509658700049	20.5500077231368	22.4945898529514	21.6481688518243	24.1640577374458	22.2262391859659	21.4493102558623	23.9796979219007	23.7064499727797	21.2078869542478	22.9738368445814	21.1144535597394	22.2678678249307	21.199460935777	22.6189502636002	20.9819534303917	22.6417803238703	23.7499454482998	22.3100445345217	21.3374366435449	23.5983813445152	22.300702221611	23.2247102888905	24.2264988515535	23.3041975400858	22.8446388835986	23.1839307268618	22.622769198048
FBgn0030710	17.1871886033229	17.4383813118405	14.6878840961526	16.7025393168226	16.7695138783525	16.0706930341054	17.0236023199227	15.975109414913	17.0407563692819	16.4833024106667	16.019457531111	16.6911521561583	17.1564275148376	16.9755407880859	18.6799505027552	17.360188482841	16.3689771644475	16.3074929193171	18.4830859786697	17.4743334391818	20.5687727659737	17.5100937478418	18.8049601339106	18.3399597420971	18.7456590188902	15.3134229531346	15.9229875622499	18.2094947622888	19.2023426237703	14.808507769298
FBgn0030787	18.8809984946649	20.4336797489331	19.1770593540271	20.3236860521771	20.2857022722006	21.0337011769909	21.2322151156814	17.8107586333968	21.2797504909938	18.4121995012766	17.4864408215058	19.0273942931012	19.473531230922	19.1949577815813	17.540929130636	18.0835296696261	20.6546730038665	18.5916043054104	20.5367621985219	19.4760372696764	19.8069663672339	18.8496637613378	19.3580471966727	19.7606608488792	20.9575361892607	17.5416919277393	21.3544439610348	19.8649033770423	20.8655376541757	17.4614977605403
FBgn0030963	3.98543503845169	3.61077071868698	4.53275948367913	5.06960542949629	4.32761648473613	4.20674023539818	4.16132501153666	4.51470483464933	4.49333376901463	3.94547132170213	4.63566719764751	4.23119409246315	4.38770703684065	3.11918063950696	3.58791732217554	4.28440549095756	4.46426649939477	4.14327181663431	3.79930100672654	4.43620848920406	5.55030376224687	4.21007718527343	3.82551885077102	2.97055685963544	2.93073725074094	3.60315834191402	4.82796124336439	4.02816096256691	4.28398719952882	3.61771362442132
FBgn0030990	48.2237639652654	50.0584122363422	56.5287408685754	59.1604847888541	61.9840902761686	62.2975688792674	54.0026495815325	52.5888695025087	44.5094382779751	56.5079170408227	49.5253558837279	51.9684084239952	47.9689769308534	50.2068114474485	55.9829004396596	54.0280224898674	51.6664442863288	54.6593166579065	44.0513549158294	53.6673026986637	49.8439043746876	52.5781230297216	50.0543791799679	44.3000436023894	49.1589701114849	49.5908371795009	50.7864384638524	52.8627150977958	39.7654811815087	57.9316541724001
FBgn0031144	10.6610387278583	9.35517868023444	12.2471674510946	10.9992332086393	11.269834595667	9.73694930889915	10.4506003130637	9.37669465657938	9.07144742046349	10.3459025769078	9.15397573206344	9.65646749936375	10.8460173944376	8.15785705717204	7.57449212459281	11.1283259505391	9.28567431874112	9.34892102214922	9.54959442231266	8.71011666782748	9.52257998424708	9.5205154530615	10.7851977238605	10.2032170396174	11.8335428614823	9.86127546208048	10.4915311634649	9.71173053988734	9.87837048361939	10.4672514199924
FBgn0031232	4.08507091441298	3.69283368956622	4.14050145143767	4.25484741404153	5.00380656047616	4.44307395648796	4.49233950109071	4.71315339880974	5.46830241700837	3.41940847880851	4.10755321310539	4.85419199564791	5.32440853908753	3.95896004245114	5.01169403732457	4.50697200996834	4.82140781934635	4.14327181663431	4.51808768367481	3.89520745393527	4.35317942137009	4.44928611625487	4.05597179358856	4.08989712558503	4.53434819925957	5.54696744742027	4.27088879220696	4.46960325983451	4.88878539240347	3.95536689603398
FBgn0031391	14.0984764485229	14.648240301946	14.0777049348881	13.8508862627309	13.7491982067138	13.8964228000794	15.8414077143725	14.8340301709907	15.641888309117	15.4311767248794	14.2590775826373	14.4068265111475	13.6068218221126	15.6558874406022	16.117152415487	15.357089811744	13.8094643714612	14.8732834443283	16.018674514847	15.5267297122142	14.6375658043569	13.3478583487646	13.6428142147979	15.0249904929387	13.9348261733343	13.5592537603607	13.4625842363046	15.174578968574	14.9183554242415	15.0014524959338
FBgn0031434	3.68652741056781	4.63655785467759	3.61749074178239	3.98326140888994	2.74983964134275	2.88327139729538	3.12099375865249	3.32401344968687	3.94226453319208	4.20850274314894	4.28359120795276	3.08903126995776	3.05660490206877	2.03946426429301	3.07535770472189	3.11593126615095	2.55951279298634	2.17787364720522	3.54259147924502	4.11160786804279	4.18993519306871	2.43993109601074	3.18025061088194	3.09971150570655	3.09662803851873	2.65495877825244	3.71381634104953	2.97973550655634	3.5279894584355	4.10007544101083
FBgn0031573	7.22360100719369	7.34463589369282	6.66838654810488	7.78546548101216	6.4914247271042	7.27907860956538	6.62028979108105	5.804620501692	6.57044088865346	6.83881695761703	6.57208514096863	6.9827681648625	6.85271099012191	6.77821946662089	7.40363891877493	6.51007068106538	6.78568507908005	6.85233415827982	6.36639628154177	7.6281145972899	7.40040501632916	7.3676350742285	6.86749769596244	8.39505199462189	7.96275781333388	6.96926679291265	7.19551916078347	7.83560077650001	6.45118072399634	7.4766081571374
FBgn0031597	3.18834803076135	3.85695963132472	3.22523270954092	4.07379007727381	5.04888589885882	4.30127372383409	4.72877842220075	4.46509269360923	3.85748465075784	4.64688844556029	5.3984985086528	3.9456533868368	3.69750592992189	3.89897579938369	3.87267266520535	4.50697200996834	3.98807807279266	3.55896425274999	4.00466862871176	4.38210838567718	4.46200890690435	4.87986219202147	4.3786059135331	3.74548473606208	4.75553591629663	3.98243816737865	4.78153853910128	4.13852153688381	4.28398719952882	3.95536689603398
FBgn0031610	1.99271751922585	1.02578713599062	1.78695325798889	1.76530903348532	2.07364956560273	2.07973674559011	1.79693580043628	1.63720065432338	2.58578641424427	1.92889709060993	1.29094529554741	1.22003756040348	1.72550276729688	2.39936972269766	1.82243419539075	2.05874030084974	2.08332436638423	2.17787364720522	1.74562478687436	1.56890300227948	0.979465369808271	1.05251929631836	1.65926118828623	1.80816504499549	2.15658024111126	1.99121908368933	1.53194924068293	1.93131005054578	2.01599397624886	0.916487451520069
FBgn0031759	169.679896762081	164.125941758499	156.94679712239	161.005236720699	153.58530586975	148.606643821257	144.085878524457	166.299896766424	157.817751151334	163.517866999433	147.578519013715	154.062189808397	158.45045411692	157.038748350562	161.570181635111	136.043784745341	158.749316718478	149.157785398835	156.849521291211	153.536093809282	157.313021339762	159.21746446125	162.699777629177	165.145740776254	152.730118614085	156.784797851443	165.961167740651	144.406811493666	159.213124274253	162.604168372324
FBgn0032130	25.2078766182069	27.8603786135052	28.6784205794314	26.7512215074313	23.9822080195794	22.6880372246194	25.157101206108	23.1192577246878	23.2720777281984	23.7605050706951	25.1147539315587	26.1659119337598	27.6080442767501	27.2928305956859	26.4822469017719	23.4251261258848	22.3808560502991	21.1413100387238	18.3290602621808	22.5056430671816	25.3572701294808	29.4226985107177	28.6683460865009	27.552991161836	26.9296045492611	27.5926073025521	25.1146830063475	24.6655883598275	21.1175369012068	24.2145631927934
FBgn0032202	40.2528938883621	34.2612903420866	37.264513062939	34.7630086594032	36.1085500445171	38.8532637471607	37.4519251038299	36.9610450748764	25.9002540836598	35.9037890274894	39.3151521825802	41.2216945940582	36.0383577969721	33.831113090037	32.9746687228514	41.5086557955109	30.4165357492097	38.7767746941416	34.1423671550426	34.2994656360411	38.1991494225226	34.6374532061132	36.0889308452254	32.9774862968224	43.1869017514845	39.1606419792234	33.4243470694458	42.4336408248487	28.8287138603586	33.3794377079941
FBgn0032223	45.9819567561364	41.3187058377021	43.4970573529978	39.9684070914752	44.7187036756067	44.3362060764437	47.5715109273395	43.55945983321	48.40931286995	52.9569928512908	41.897042773675	42.9349388278162	47.7224765355252	48.8271738568974	49.4335275499741	52.2474903377812	44.9998063138993	46.7446051107461	52.5741112282159	53.7755029057175	44.1303563841393	45.5932222450634	42.4033414784258	47.528909754167	58.7806358025967	49.7804770922332	45.4942501778568	53.4145179693804	54.179838111688	47.9950007506562
FBgn0032295	25.755873935994	31.7173382448299	24.2328295473615	27.2943935177345	26.9574443528355	26.7529772273637	21.1849273314593	28.9734903674199	25.3915747890544	28.1882006650497	29.1636278130483	27.7493649376878	25.2416404816001	25.8532087620673	26.5961490389838	22.8687098283579	25.8927456964897	24.6471554220298	27.0571841965525	26.8877514528587	28.0780072678371	26.1216152631738	26.2255448926351	25.0129497891042	19.6857068162977	23.5153491788073	29.4319945028176	22.6239177349648	25.8551227453916	27.2534426373073
FBgn0032321	13.2515715028519	12.02222523381	11.1139775801748	13.2171855840439	12.4418973936164	11.4858188449636	12.389399466166	12.7503202473064	11.9539634232276	9.81983973401419	12.087942312853	12.356125079831	10.6981171572407	11.9968486134883	12.1875286816756	11.5734589885607	11.4880457917759	11.6861512776865	11.6032706421648	11.8479226723864	10.8285338106581	11.3863451147168	10.7851977238605	11.2364542081862	12.828887588149	12.4214142839668	12.8126663766209	13.1880886308697	11.1383667187749	10.5154876016513
FBgn0032512	25.9551456879166	26.2191191959202	37.3516815145483	40.5568434359703	34.6660112162717	36.0172590940833	39.4380120411542	42.9145019996887	38.5324565663613	36.7805604323121	30.3372144453641	31.3316028810001	34.3621551087408	37.9700258616904	32.5760112426097	34.6647353359294	36.6069852950371	41.9639068607834	38.4550872167322	31.4862602526434	29.329546351481	25.1169377530517	34.2453073026852	32.3747646151573	36.1088948062988	33.2343947063385	33.4707697737089	43.8131480038099	37.34628841001	34.9229955210805
FBgn0032587	30.7376677340587	28.8041027786166	28.6784205794314	28.969173882836	25.3796675094421	31.1015176954157	28.3253827489825	37.7052271904779	22.5090587862903	22.1384779717731	30.1024971189009	28.0868221352462	24.995140086272	24.2936184423138	25.5140787354705	30.9367461424987	14.4046999047138	28.9497838469962	27.6732870625082	23.9663458624073	32.3767719464401	26.4086659803515	29.7745202120251	27.6821458079071	30.1368264462984	33.1395747499724	31.1960572648161	38.5158404365986	30.2903094931391	30.0511411735265
FBgn0032600	117.22160806846	117.678300240844	121.643574220658	120.448393284729	120.497071496872	130.928881483741	115.145754580588	121.847418394492	130.391459183858	134.014509227149	121.466216444688	121.822048318586	120.538693315454	118.288927328995	116.74969064222	117.23691388893	116.666164517517	129.025733879548	124.966197978005	134.276456953713	125.317152592692	127.785410930288	121.079976156331	121.620625050292	133.431490302602	122.649613559626	118.331473166691	147.772809010331	137.188390083735	134.771891555109
FBgn0032730	3.13853009278071	3.07736140797185	2.78939045149485	3.84746840631415	2.16380824236807	2.64693767620559	3.07370597443049	2.28215848784472	3.0944657088497	2.58647564422695	2.6992492543264	2.69965758046729	2.61290419047814	2.81925942416975	2.79060236169209	1.94745704134435	2.49998923966107	1.9653981694291	2.77246289680045	2.48860476223642	3.15605508049332	2.77482359938476	2.9497976680644	3.53022699261023	2.43306488740758	2.70236875643552	2.97105307283963	3.14527636803169	3.27599021140439	3.56947744276237
