	A_C_0_5	A_C_1	A_C_2	A_C_3	A_C_4	A_C_5	A_C_6	A_C_8	A_C_12	A_C_24	B_C_0_5	B_C_1	B_C_2	B_C_3	B_C_4	B_C_5	B_C_6	B_C_8	B_C_12	B_C_24	C_C_0_5	C_C_1	C_C_4	C_C_5	C_C_6	C_C_8	C_C_12	C_C_24
FBgn0015371	85.4587744655399	80.99308787482848	76.92937875134044	64.77854244068084	77.70490677028383	79.2426357385746	79.78195403609426	67.18601063041105	69.03517057802978	70.05751340330262	83.81107008797919	72.70996590129697	81.4019090108926	77.22802942929084	82.76082787170337	74.1560455510048	77.9766328615076	66.78607551387283	64.89313782009695	73.51345626238879	72.94937657331046	76.87601981809199	87.44237780441973	70.84278672492408	62.95812561415118	67.3873186115929	78.69132127068475	63.00330786679207
FBgn0015396	1.9530940326906143	2.6679911022960363	2.745275542165814	2.296815709916872	2.917707639320092	2.6918321775014378	2.786553966882632	1.9372332459286363	2.7903805423331693	3.468819573876791	2.5482497204299084	2.566922883789616	2.423181232212014	2.6019668704856125	2.7972351885714337	3.241547399139928	3.2657281916310628	2.8110050471833223	2.6299199872470904	2.6698867045366503	3.302674517264512	2.881972884364918	3.602494874660455	3.1663614592066662	2.242646811473619	3.451651383420255	3.1381122464098814	4.105288127640177
FBgn0015602	34.33518408849511	31.361006119553156	35.209339685671246	34.05853760421533	32.681616602122006	34.06664801486091	35.27554031521998	34.814699371865125	34.45126045836838	35.503387593181856	35.04096221567844	33.674534267339354	35.46797870133391	37.16698653204137	34.93341725315557	31.82951686347694	35.49642456540843	34.1583275764638	32.2160171665197	31.033010061276368	34.47166187458075	30.40708306991973	35.14427376571484	32.040345336287665	31.050433451778915	32.46986024949604	35.95913833610893	30.75655766850732
FBgn0015664	18.1437180991471	16.807125521247528	17.72941969458925	18.26003043901456	18.24295940784647	19.62878496878471	19.608229510071197	17.821715476646908	18.358738932911987	20.587867964937743	18.39551765861998	18.79040806725785	18.82710102645963	20.2934874516952	22.793401664707133	19.59787487710778	21.958332475076432	19.433287895509466	16.849684870859576	18.574833466976337	17.68014936136907	17.41979233722632	19.613629644144424	18.87347208494542	15.126926067919388	16.566947125144452	18.39891182187413	20.72237766234448
FBgn0015903	11.036303776423404	9.685148818037664	10.810249644333933	9.608503790660182	10.888052306378786	12.712410360314868	11.68429418228214	10.683732339237416	10.594699840962404	10.048675598699194	11.741851302263369	10.761496684555333	11.968783473946925	10.7652355992884	11.7927397215747	11.005941700560845	13.208196033167146	11.696610163834247	10.61862011940879	10.361785508362065	11.681338164459438	11.322156385059747	12.61593468081331	9.928866772481353	9.33357190619873	11.05003468425442	12.649722325391153	11.29673943507711
FBgn0016076	16.46522018649198	17.342307189855454	16.97300586481943	25.78431746138624	50.54964614226379	48.82000886479043	73.2103242576818	100.54902816737668	150.99075270411197	16.80710892554867	28.137452304188383	29.292297451543988	38.19455215217663	47.72813350093099	64.86497754152752	84.86626265268518	87.52064262829927	105.85892730197504	143.45086910292835	19.220371132190625	12.835658843284676	15.505121791319256	53.76018876917898	49.65808986853917	54.22406774961971	102.7944052345671	178.39763873310645	19.201337806372912
FBgn0016917	180.77005238540377	188.20141897024595	167.45798125509012	168.11645487252116	167.65859212417482	181.8644246579969	151.75464091135598	124.24658866956624	113.064150994703	173.29795351683322	161.493125782901	190.90932722546492	165.47151678635987	164.54473608880747	148.5444204583631	168.14873673608102	157.01101191002914	168.25696575484773	101.39478583434264	165.90419929317827	232.9841199551061	201.32288884322244	190.06741448749463	167.61879180317956	149.28972098670857	151.7751163516019	116.69869371466244	209.90659758067773
FBgn0017578	42.03346672880512	42.88421854235998	38.46050180880443	45.085850349275546	40.79124726591426	42.201449778379626	48.07013514820288	41.63752452780575	42.20130386877798	46.49677920452363	47.65739368513676	45.53813087177073	42.61396485768242	50.23177369719191	47.14724156234741	45.07638811541928	49.36877342004892	46.6597026936151	39.46155880150488	42.95111781760845	40.75355611041566	39.64204568503776	44.901230408144365	38.2684930800117	37.17439321343763	41.3158140363206	38.22952320546123	47.26160541835432
FBgn0019650	41.06306095043451	41.01278296238728	38.270460708579584	38.29383393039621	48.03434821386625	49.00089998325056	52.01186575613111	42.90815565641945	50.58388237253629	46.330840187917154	44.22246175192255	42.575214376005135	47.5091870729823	49.85777031289649	51.08621498786287	54.83446020328721	67.26835136114946	58.92684326979012	48.88839253616779	46.6597331079937	51.62659689923596	50.26103651102781	63.39757230475788	53.20509802061	46.11165649972578	56.06336899546461	55.33963527686095	61.88173275304269
FBgn0020309	61.8671308243892	62.45782608839481	60.3129566569172	54.56345113491226	66.80710586336029	69.28072218054031	66.52075669529579	58.23048301668064	60.99701433127348	52.72208649285352	61.73927793673133	54.95299998013365	64.22786388542609	64.7224991890069	67.69288772488223	67.62797613552549	69.96394084347939	63.21723311992263	59.46733006208833	56.06838876670261	59.408194006271565	58.03033727006871	72.42670900938127	60.957406710429126	56.53455939271532	64.78654585911873	68.28246244930372	57.3862012880504
FBgn0020912	2.213440980005475	2.018833256815624	2.0223154075893874	2.204060226849654	1.7066515301957728	1.804234363669916	2.348728780134473	1.897179018758436	2.0181522657844595	1.4061042768671776	1.7949332419040185	1.8963186593195425	2.618226074863537	2.689570918389661	1.6114883306601129	1.9425527679851	1.7736623822137605	1.8175841322224149	1.992923095707239	1.69183506109475	1.8065376562245117	1.8494680953122395	2.1639189957327374	2.4378585507463484	1.6219840459262935	1.972473152876813	2.192357004416314	1.2168134490043698
FBgn0021872	289.693547338426	308.71836285552257	287.36025787195973	313.45078319752787	341.43107522500816	331.7097834847502	343.37377609200365	307.08836373849635	290.492966374895	288.2243649187026	312.6062990365852	271.6027272951232	307.5773549602058	303.91348910193824	338.2918599316277	325.85511747281714	313.52993685991066	298.21969312338103	292.39327020241615	294.2326702230555	271.922471903141	266.0535087931383	295.7375665482597	283.98936770662937	292.8869630597224	293.70285487137886	303.3949342577577	236.5305683526192
FBgn0022699	17.35937361264281	16.432085156011084	17.39814520826044	15.496946355734975	16.013922932833164	15.122323903777223	16.768513595979357	15.19453806403456	16.85472637353015	16.482633564478206	20.382219597407428	15.693349068394555	16.990856343064266	16.19793138664305	17.537162114603085	15.076931248879422	15.659610787200148	14.387592070951383	15.977374050363524	14.934952586636712	15.201845833533152	15.64416198247988	15.9752404062645	15.179203947379122	14.324750105672775	17.15126800452808	17.180218753918854	12.086416704046083
FBgn0022935	17.04928085140127	15.114044596601897	14.96513006836997	14.335978261367922	16.70008813461686	16.327851675079593	17.80732285602537	15.140458266717426	15.38301234948751	15.597645395488202	16.815004192235403	15.016932245820009	14.96276922521975	14.78365994913682	15.274574038811318	14.216471658149064	14.98015859849552	14.655874770580455	14.11776527092888	15.126753596216282	12.79230138320566	13.713958086992356	16.927149266988252	12.76664040477908	11.398131599879465	14.847100803213753	15.781825605208327	13.1089238949365
FBgn0023094	27.13177658082195	31.845183020195183	29.9167142120071	28.161368194989013	31.78256726897125	31.306239952145827	31.593330039576507	29.162241449488956	35.5433150871615	31.146741785208604	31.278128706768975	28.151237685169143	31.5912645384598	32.85229663929845	29.948157335295363	34.17119107531575	32.3724689211175	31.40631770579958	31.744537690728063	28.60887544294504	27.682110070020265	27.90375917977475	29.07380186717255	30.069666714582528	27.813748576329825	29.382225232293013	29.86787912506224	31.005957413174293
FBgn0023215	60.051008458569015	52.76771311607824	53.135507582965815	50.26225322051111	56.86062246309825	60.74423780897724	59.88508418056064	58.32056489611867	60.9095490607632	48.08153037854573	58.8423313118723	55.05122476837139	63.62959440997641	58.69447168339856	64.66140397770647	62.0537307509425	69.68157891532077	65.49048270374459	60.06375816398542	49.613402802081815	58.427209764133565	58.58781229658799	66.36664365419855	59.99900688357707	58.40918137949627	64.74496998944899	65.96486581420207	57.76197473778941
FBgn0024244	7.856382576234199	9.830911759192828	8.094309615693057	8.853182167566391	11.110161966232845	9.122767343003336	11.622675319965971	8.866864373197966	8.875213628897104	9.576374591733009	10.883338199990565	7.926985221462527	10.012775325089718	9.432632568709847	11.00946693321447	12.1582733913121	11.465035726514497	9.82998966710702	9.887071093244662	11.8294215357839	8.472743267960375	9.086902907497391	11.861304672057416	9.627027687235694	8.209427476239803	11.5297702225383	11.553093765204755	11.467171955027611
FBgn0024321	20.471066381693927	18.18637950568167	18.20285682951474	19.387465921445923	22.665268052242457	23.03619107204079	23.427697397341472	17.556040109839763	20.67606022661373	19.974197104220803	22.3316269965076	19.677148721832168	23.75488867741205	23.43915948305794	23.2695670631842	22.46831725643435	26.36882025645488	21.103471550399732	17.014571614676512	20.291715575686677	20.50327162933233	21.489776791254343	27.640936967570468	20.191105441586515	19.06239359488108	20.722239589387318	21.113968689648384	23.30218511164612
FBgn0024371	8.969766274550949	8.331305561731988	8.822898266559584	8.072394916277641	12.406107754995084	12.9627488050094	14.52572087565082	11.368743458096151	12.846435613930902	12.116607292097926	9.257442593452083	8.426949473204653	9.455095256396008	11.013174612496073	10.827600720257797	11.208390217147592	13.876418213345636	11.88531327888273	12.132047950345202	9.884392755029394	8.728389173468525	8.409413108715968	11.187361020479525	11.393583050384494	11.021051181977446	12.97875711577553	12.78157320370458	12.424746999932848
FBgn0025185	5.071488021896831	5.116851508919898	4.462556500883406	4.369021285932416	4.987967393933415	6.957931337447729	7.426848538755012	5.342660332538917	6.97534564482728	6.6786590518673625	5.1989313975369855	3.77899203295204	5.640455052985014	5.847653818101814	7.678456628460128	5.057680075130483	6.781967370633932	5.945200126932904	5.624324324710069	6.761933465876901	5.103904189112855	4.85366098881684	6.456164587742269	5.8450476903067	5.86920640399231	6.1590538810926425	7.279455640976142	6.9732073052684544
FBgn0025525	13.29359340241196	12.79120731288473	12.382189820920422	11.250566049588702	13.110735449302526	12.802447377616032	13.920163814724935	11.980708108536044	11.296185720151003	9.793935425642593	12.990878322478222	11.753930546431958	13.995745343925412	13.13560492973959	13.464169991164118	11.242061063531208	12.409000427322518	12.33672989005005	11.30163826919298	12.992898153345926	11.202783128675794	10.82807860051009	14.62069329518558	10.009619474634777	10.923322224170963	11.12548304605135	13.482106012984737	9.966790786770307
FBgn0025635	8.024383013471917	8.42915044782151	7.625082770415082	9.004620398270864	8.781271590748666	8.626809935457512	8.998426434582043	8.717776817514535	9.575819780512171	8.346365720047682	8.411222935668532	8.996537056638996	8.344545126716731	8.737687356502756	9.431513120294095	8.771867828498468	10.213234624361936	8.286387561875326	9.372519836951088	6.892941443996513	8.246752535176036	8.810240704484725	10.052314763033044	8.100509754760576	8.170467948972352	8.990919758170497	11.208900362551004	7.400669945636761
FBgn0025800	66.46829948633543	64.90355209454577	57.67139085260848	51.81108054688525	53.98933378245562	58.66471681944599	66.66407350318515	51.68752917905382	54.60276042382308	63.036513054218005	64.64799157348324	65.27049400431815	63.96876979750318	61.3546421147315	59.96933928083672	62.875118629272905	65.43864417300405	62.22513404530808	49.26779028115016	63.14849638385999	67.31905410598725	65.79971658665825	73.28350361796663	60.11969336596154	53.33102150853228	56.52358406104206	57.69823046130391	72.56528110685066
FBgn0025874	7.307023478466154	7.523780560228316	7.219290854555649	6.852487442110023	7.72663868275428	7.8770539234431345	10.231758754433264	6.492247482542917	8.566242049186124	10.092637322332372	7.783497466200564	7.951542609287317	8.494532496730864	7.894553342462804	7.939021892686011	8.984591201830318	9.811310910826334	8.40775984798695	7.774018689431434	7.556449632804448	6.90091302719972	7.192694854071786	8.954939188418383	8.045723026862136	7.553126947488863	8.371978931071672	8.531560096994571	12.47617790087022
FBgn0026160	96.60770973121186	87.81763309721181	84.02054436712758	81.80575758265917	89.78786828493747	95.43696961387032	98.38302890261204	89.54573316655757	87.34110437745078	67.20773817674085	95.21300488855964	84.02747738493316	96.43925254731415	93.11940403835791	102.40245225407476	85.51364971178174	92.91821931408604	91.461208297779	84.45096025802891	83.17698943989726	78.80077731699595	83.00083070426092	108.1260269015362	88.60868992066769	82.50988419379442	91.79994450514356	101.7995783476376	69.84192713487627
FBgn0026427	10.625165990678664	10.765201106773802	9.991005452718602	9.752266072956909	12.002593493707163	13.02447972071164	12.033280306884846	11.018090001508336	12.408779473909382	14.084099627770936	10.859282824350997	10.678954916236004	11.042594611855971	10.68110826633207	11.635923252366885	13.822340623382114	14.383966985103957	13.308866740066634	11.223403611987672	11.349584216326836	13.458417798139983	12.586859695565524	13.644403500116915	11.951112165129858	11.427336430647577	13.915813534634449	13.327526639186337	17.35234830654484
FBgn0026533	72.51595674986669	78.35017393048153	72.07803318717265	73.5278280699264	74.28016124704038	83.41080977575693	82.94335307609529	71.21892273029069	76.35143586563147	85.5976576273512	81.48257878141877	81.75177024797898	84.00597285267813	82.1959673832481	77.51888994872527	85.31714178436417	92.2296965924458	85.89356811607789	71.98278684082565	80.94732629688326	79.47105648001717	77.57747599077834	88.32795094101887	75.9143173920881	69.53158999830066	80.59671501383185	82.22296600608564	93.96946617090356
FBgn0026573	22.505737884668825	23.35513168563113	21.22369696893133	21.909943211167796	26.889899019610095	26.953379590927295	26.637444555472637	23.369160219643312	26.47697203963509	29.14820980019967	24.12030674959166	24.154228379559367	23.827844204287096	24.17539839524154	24.97398432419144	26.21135303286337	32.0035410497381	25.570185812141982	22.875088994185028	23.350115062222297	26.429873976139096	24.37526556575861	29.331364678685127	24.333559155985547	23.36411567925792	27.008309899705623	27.45711221272916	30.867256963901507
FBgn0026575	22.378570629867237	20.43124300134377	20.826633923325616	19.599772339088503	23.473498386709466	24.727056630745995	22.62414294349965	20.481050416843104	22.038269026408905	21.64125161694405	23.311889167127845	19.86168370526846	22.67919065315343	22.063851640964398	23.68149767905649	22.54638855336809	24.884564869502	22.204908164282116	20.629415335527643	18.434099271416446	22.710287577169773	21.32326409985134	24.248224012717632	20.38075574117417	18.24792982469498	20.654815135404924	24.54781008683989	20.158015940820317
FBgn0026582	9.410007614902474	8.386843213681741	8.32091873326945	8.338508579389421	9.689592887188724	10.896803778668655	10.299750056715638	8.26874544752763	9.323969101740117	8.58477374706398	11.377420829237762	7.660635144499739	10.687493933655489	10.466165003835354	12.06542706109638	10.004694733826838	8.898636177746539	8.843357459336513	9.89762051692066	9.0593412015773	8.963464770458422	9.714765507226764	10.482949764458988	8.998653892473676	8.17932406750378	8.302348873132564	8.573797504520957	6.77305348749876
FBgn0026869	25.00064371149231	23.80974866049812	21.64864705108399	24.29478524153209	28.01560983732613	31.44929720078261	29.470152155212546	25.38365553812272	28.55750430412948	29.602521258255525	25.63529316293924	24.296480862555004	25.669232963103976	28.55467554081928	30.02851230354321	32.126688097685	36.53730471481536	33.08448091709119	26.471620117169547	26.564717181578438	33.56221726038388	28.827448204632518	38.36636437324415	29.86352933492282	28.30458703589318	33.60517965116363	31.223819405766555	41.89901635156991
FBgn0027339	52.25203072800896	52.13820012869508	43.25006855058968	44.55270694197694	50.00565304829588	51.37248043509801	52.91564735857519	42.38679727108305	44.55930722252109	45.32349867704842	51.07084531051768	48.37091202866779	49.798430758757945	53.48699065740568	51.41165490418685	56.12729383108392	61.32116497571314	57.52194577642114	44.16713267366786	48.21211358318862	60.49273482719247	55.05312112810515	68.6424506985002	53.81762581940953	55.60478688427793	58.3622105957646	50.68132323699921	62.39125182363493
FBgn0027503	8.665856596453706	8.959026230982547	9.643775532092215	9.111815151640428	8.85792940622527	10.553252990398148	10.621812418560072	9.316862631728062	10.092009984124724	11.009069223489504	9.609624297964183	8.930776864780762	9.31337107817032	10.068455458293869	9.993882980852774	10.873924588334816	11.350128919699744	9.995768200565262	9.536497145618709	9.516533331857614	9.55347134271723	9.7852121681829	11.730423830851564	9.604769647995324	8.71246376223027	9.989687908982482	11.23679878346865	11.337724186903152
FBgn0027514	5.883412486291186	8.300636413245439	7.508332011675239	8.209286801667627	7.839124842195808	9.420415196124871	9.295581696522955	7.298754525178041	9.075221693714944	8.638416101461884	8.178100788884969	8.159851512815708	7.869811656849862	7.68487611032125	7.909152298213003	8.340338336607529	9.32511124984578	7.407117601076989	8.662824419078111	7.865134721641925	7.354408655270386	7.280672720722079	8.551990349330515	7.840930121809096	6.515568967114964	8.985825184857795	9.890333063444936	8.4446586045751
FBgn0027951	33.79382708350026	32.07773702966296	34.23683075237631	31.771551505479117	35.32846154294107	37.368318505689565	36.11618057971235	31.207171200857367	33.60830036091458	29.199200435235205	33.34670521522355	33.071743374554394	34.47865666966009	35.147987837667536	37.1329623776737	33.366554602492286	36.49602878628574	34.28255730886725	31.695336231249488	31.373024671723336	34.418594487291195	31.93251053036463	36.49277629977184	31.32336964561784	29.44222241100572	34.37685012582094	36.39610415468469	28.33836809392032
FBgn0028387	8.311193078361137	7.882127159050818	8.329512485426635	7.223140164806135	7.778449962551149	7.951065852730193	8.142074576669595	7.24962213794078	7.916264487910095	8.555234062500881	8.628474343334647	7.984998599945671	7.8671217216392995	8.58950513954821	7.987919633528168	9.307912517086606	8.681791774609906	8.345543842176475	7.015477593076799	7.898991789973395	8.695594237954307	8.415024934616266	9.922687253693788	7.876793605748282	7.341042683577196	8.039830306197205	8.324520063576053	9.707318106716482
FBgn0028550	17.858710806892784	16.088804836001636	16.27551717879726	16.75429231460284	18.613593706996923	20.00675882664884	21.240882686859237	24.37503990712864	26.15202526202728	21.336329892527505	19.057623022020888	18.67167394240441	18.37872310810481	20.767809512995665	21.96040451683245	25.63445326102248	28.557341044188224	25.26230591403129	28.25655863390495	21.284893489511035	18.00990235397328	19.40125439825957	25.37897777153685	21.81919526826145	24.65817682142784	24.49146925323103	28.893235195731418	22.63367942718721
FBgn0028647	7.535384299187675	7.883949465298017	6.258170495208974	7.60206594462259	8.420029555828611	8.133275124281157	7.844278733379325	7.50387632013154	8.793507839044274	9.185194787600592	8.270488765440323	7.769835354776142	8.157645757727304	7.283005606026839	8.514338701024263	8.848626624446318	9.93231897840916	8.65396798747421	7.974872827154714	7.776866681659484	8.75873283591126	7.585685124298311	9.241749743498207	8.335979551510837	6.811044394066168	8.307806077187703	9.217110149976012	11.617233728641676
FBgn0028895	5.047556831862094	4.191626396221021	3.9307712189691313	4.27290098677906	4.577367727477712	4.659150460201289	6.127006283945626	3.8024554723952506	5.11069078020301	5.671795804974243	5.996979567150224	5.093204311396684	5.26035610797016	5.741625621996026	5.607236127762154	5.702664401381587	5.00438428804933	5.283442576127155	4.979971668633117	4.431396729907119	5.435128763521941	4.463869685783606	5.614539317778967	5.101161429303517	4.161140422044208	5.072102925034317	4.940749431838268	6.009670887822589
FBgn0028926	22.86838353766249	22.058050579543128	25.244450766922206	18.857634839932047	16.943671286145772	17.479883218399827	24.850947173993685	21.8213054679663	20.39033338322382	12.456129942160889	22.912199035592845	19.763839038569472	20.97093634580308	23.738596240926498	21.243251901679457	15.737369673481709	14.689286854009715	16.329173493688486	21.48630134839781	17.26927213269903	14.085805799073754	15.62242518264038	15.71958441463283	14.123537819339724	18.51574897036796	17.75796935406484	18.848949827723565	9.243844132607007
FBgn0028996	55.49546122358739	54.87187444782555	51.73813448840321	47.71111082923049	60.53670193082511	66.11091033122065	60.5993266921865	47.66527106570137	56.77594190987021	64.49754432628417	55.84786815863661	53.26756986668431	58.39031871810257	58.95640138619882	59.1648278893552	64.82839476045379	67.97734249309374	57.405456852286434	49.43651949993824	56.245349504066354	65.20664031402043	60.90852014034888	73.23465554188246	58.37041584486433	51.4250810025136	61.343744961488696	59.15755984636777	78.96105533499211
FBgn0029504	28.012065821521634	27.99326931449513	27.062554225171887	29.2002695857994	27.81147609814536	29.848694510162463	29.347370698906985	25.709989540872552	32.111881953728826	29.395207248626438	27.26748393094985	26.74625683923484	29.2439092758286	30.93861315135006	30.531530488616266	31.27652135868734	34.62776009245099	31.223933736470578	28.567000023346136	26.039607439127355	29.58173318824043	28.714732444893883	35.59650075196475	29.792432694632545	26.91730314747511	31.69565753368147	34.32425727837386	32.880874439708904
FBgn0029672	4.92075125717087	4.657289420734153	7.970343428662288	13.902088088810574	9.105830502235678	9.08390667088234	10.68092634820078	13.749338673082004	12.9011088395286	11.304363008804865	4.765147833430507	5.853578512079211	8.629247032120329	11.69192830104219	12.061660318797346	10.966129714168874	11.55229531308868	11.355521083433644	12.083217016440924	9.13724486165813	5.29037167849171	5.085164833728832	10.233581141415687	9.36583397613402	11.00024443173128	14.443067344778337	11.559905017627502	9.807889275867575
FBgn0029711	19.81692307481581	20.1742140043504	17.325066824145516	17.479826779681286	19.17354384131686	19.64332487870701	19.86711248385279	15.644307494048167	19.68720160925001	20.49200168565661	19.994168549037514	18.33053709116245	20.88795273689661	19.677699427252257	20.20428339857161	20.09324159290888	24.278876007530748	18.630056749048	19.487408317897355	20.642673773007548	21.006515235263333	18.545194689619198	25.99070034896374	20.469870506401502	18.37679721839939	18.945604088974395	21.050194606163355	23.29800005375452
FBgn0029822	21.598210283728772	21.62115680039666	20.809766248396464	19.540325551178068	23.273367432047223	23.308215859685944	25.39783192328492	21.480605788524272	21.445411078838077	19.895046599025417	21.214407433958478	19.61401239580217	23.792167090546737	22.45075477455353	21.86921614012897	21.89919394276776	21.75982106046861	20.69988721451913	19.839251342882616	21.608867475992955	19.1376659435372	19.092436709912256	23.04043150570375	22.38668945346895	19.153537985590265	20.47865918055482	23.937981986542923	19.52178147668718
FBgn0029824	24.91892850908678	22.66333147367244	21.076769886515606	18.66420013141173	23.183470523224223	22.41523686649976	21.43509900480096	19.61296934820296	23.283610388891315	18.01985615763973	23.542912363419813	20.632531055229517	19.830581171401843	21.03023438416502	22.432665444102824	20.732238287533534	18.53139328161759	20.06665037766162	18.47787570468336	23.32190760212558	19.362811148937723	20.162968659358725	25.44691424558364	19.61369857971997	18.16978392792862	20.44945246928573	19.736153786730707	17.997430001464632
FBgn0029867	35.908768562489804	35.15976018908272	31.97498071449256	32.68624112758858	27.36951806716647	27.1269544932571	30.537603949417974	24.551820861134644	24.494076681265085	25.491395658364837	36.59832587416858	34.47184947743244	36.58781617168281	31.78831082815991	31.65505312308848	29.72927857029456	28.65999719751616	28.35445561346682	22.53991695795462	28.135813778680426	29.51231029594865	29.533260626922445	29.856953159950987	25.04484747695985	21.131573094481464	22.86964435507926	28.76557777121559	21.57728202044326
FBgn0029895	24.816904767548102	23.50809511964699	22.65449736331614	21.139092730461904	24.23051363478111	24.892881306274692	23.934029352570704	19.83318779177173	21.520034840982923	22.38961276342456	24.87434700314287	21.0262286032058	24.246281403733285	22.9575129554466	24.72518428740428	23.50976575948753	24.61302279646395	23.16186936350604	19.54563527778715	22.235890297418397	23.381015826550065	24.360692353711805	27.54160891346121	22.435095730757983	20.557569062044674	23.06747949781748	23.28063984554748	25.732912086247627
FBgn0029905	11.841619145915272	12.327106913884206	12.882246805802527	10.703385947497871	11.692205605979272	10.933429248463073	12.110060294422333	9.945518685577149	9.931475409708485	7.567612993192895	12.393531600765144	12.068320308832318	13.74332171115781	10.507734610911076	11.468394663736271	10.550803634162968	9.121877055381493	10.322019272399304	9.44864322074562	9.66585930780238	9.461677343152823	12.44757164552345	12.504203169401874	9.452953971133477	9.702733389017505	9.552923971336911	10.756561284241403	5.805040223020283
FBgn0029936	11.69871106113862	12.767438994495098	12.865668755222693	10.946695422507332	12.893543064826613	11.299499662660915	12.27991389700462	11.61234770459072	12.908137192805992	10.314445484292282	13.031833115863114	11.148775208538282	11.751369567704822	12.968724764999982	13.99626353171742	12.308567129594143	10.299900177356283	13.021580594433374	12.967351162805674	11.895512182535604	9.73906487554444	10.791282702855876	14.632596863975976	10.92270605942829	10.114322401581877	11.934642566347652	12.68243803775496	8.545302698422896
FBgn0029957	17.162469271980783	16.88550205382094	18.31076393213848	16.09690778155616	17.189193152402567	19.586180989620576	17.972061522433194	15.994556560765648	17.630431707074123	18.68362615138772	17.304953137824896	15.158524856169926	16.72264330782804	16.835211854201518	16.535019591536773	17.268323172682962	16.67064547597783	15.28699574453714	15.134017700788316	17.102380869566655	15.769203186733936	16.683379328499946	16.670379342488264	13.85045486089948	12.55793769713201	14.281333349354403	17.45581384110902	16.964453342166046
FBgn0030003	18.57738814651266	18.75990097433476	17.699683355489753	15.187941727521997	18.61794779575313	18.42647148034583	17.3172980897887	16.806043268407016	16.20301985584749	18.535149105411143	18.16251309077778	16.95495948463132	19.582274192657323	16.31360890792372	16.593656051903597	17.217352762419132	16.17210412955378	16.066260938065096	14.823340071723484	17.38077140081339	17.31880930879625	17.02656043314354	18.19652421724724	16.381625785677855	12.600490587104986	17.97330614638667	16.9785400265952	17.391435593260244
FBgn0030008	3.732378563805984	4.173575680660926	4.060462372403218	3.466118959481016	4.087106991751859	4.421537543334266	4.390878474452674	3.685118521537908	3.3980378964916	3.158787150780618	4.268669656818379	3.200854563750499	3.599429645084939	3.9376239569151448	4.30792537795803	3.623006407611324	3.186968892648842	3.9551301245572583	3.4856601588478573	3.1936745140446967	4.258260935913087	3.43728848529502	3.842961915348426	3.8255198611662986	3.8157604818112856	3.756096327294374	3.539514308586206	2.8889996185378464
FBgn0030010	2.7641111478144347	2.371755268695051	2.4515539508105766	2.3491019298820346	1.5730582839173564	2.5865967912983963	2.536228662929717	2.855693645179904	2.5717999982670867	2.544166826338097	2.7262672590469674	2.204180398737621	2.4974156405838976	2.765165967589407	2.639347990677366	2.748615305867379	2.704994788740543	2.63161876828273	3.0051013183387134	1.9502193934707284	1.9981506300867105	2.6855667345805605	2.605759251477306	2.47938561363345	2.23219337124949	2.751920283614253	3.7792814608709246	2.0005121767981957
FBgn0030012	6.690513478710219	8.896077623799547	7.430636297871845	7.311903889430074	6.379403569180515	7.22638854853935	6.803271029299043	6.648364349817073	7.723928243500167	5.95427033775287	6.800533429302951	6.683101174434882	7.429464068380655	6.816416441896708	8.119918602456458	5.63407313991604	7.0699909416275375	7.001935711693205	6.897663557206701	6.5402259435980685	6.602712751909372	6.207631243401771	6.909058043663071	6.860494893771744	6.351629933724525	5.776594743524267	6.905859774080045	4.013299411637375
FBgn0030093	17.23568750746881	18.919902530658337	15.820734206971286	12.45134313019532	12.716585313899246	12.730153607502324	16.654634420464465	14.148181280553166	14.97977580810228	11.336726319857856	13.540650380637668	13.157929680270016	15.223096744621252	15.23025211208406	14.141061935839554	13.354872294671022	11.752740603944504	13.304449050113911	15.738334795066558	13.64927471774367	11.590888304569008	11.485392545157351	16.472394315955018	15.278928196531014	13.74691385914491	14.666717147543022	16.668037839951094	8.014451444480827
FBgn0030206	11.037909199255571	11.386743713563009	12.267851969085813	11.192309358487725	13.285299328606856	13.087902000724943	13.118293108393464	11.13947329397276	12.238098461557634	11.236652004032832	11.440160691198937	11.015945371058	11.003828752845733	12.24135656441054	12.86178241238855	10.497017025819671	11.272827973608718	9.498021365229691	12.30849624224078	10.41453243922963	9.894386788684514	10.567938547761791	12.79825519482039	10.190873728592631	8.883588703603412	9.541299823369933	13.04187033017232	7.695361926830509
FBgn0030240	16.374082377422663	15.9693804783588	13.458722179544456	12.8139678039457	13.248198347537746	13.686513180151382	14.570602627150016	12.987947640699518	13.81264699873572	11.19086509203198	15.201817437338086	11.95919253876058	13.308452937853865	13.156084527514974	14.06572673927845	13.876729619703422	11.85281649350099	12.871144184155838	14.236596031434503	12.370850777326648	12.45775952119943	12.412960549432492	13.835015703691932	13.69331010051238	11.984025544517314	13.102970286697529	15.039508986830672	9.794571786605063
FBgn0030314	10.563864353028643	9.967734676302149	9.669535517080606	9.138472618458902	10.484144274844262	10.052210738440529	10.35975437688762	10.194885514218736	10.334061569717024	8.510292537667521	9.926219873544866	9.54819031620788	9.66801008719214	10.055247809186076	10.274254650410535	9.915011001231152	9.465254904888576	8.753597678090243	9.571097008331204	8.800477832547134	7.471323592528487	8.457136718754642	9.734381467269865	9.2904492152784	7.195616011261833	8.623628286941155	9.401186887485649	6.301310513007152
