"Time"	mqsA	mqsR	alaS	yccA	cpxR	psd	dsbA	motA	ydeH	bacA	ftnB	yidQ	ppiD	rseA	rdoA	cheA
0	0,7748684	0,8599822	0,6325081	0,0425865	0,0423307	0,9895617	0,0809544	0,9824067	0,0775965	0,0507336	0,0717261	0,0246914	0,1471955	0,9992651	0,0070107	0,9998717
20	0,7747828	0,8599466	0,6325115	0,0426599	0,2268117	0,7752240	0,0809549	0,9792357	0,4610466	0,0523130	0,0717977	0,1052905	0,2681929	0,9986024	0,0075584	0,9997896
40	0,7747388	0,8599273	0,6325148	0,0449977	0,3418675	0,6325006	0,0809778	0,9633230	0,6364089	0,0626590	0,0728016	0,1592760	0,3701246	0,9860497	0,0121712	0,9987039
60	0,7747211	0,8599202	0,6325169	0,0659960	0,4202867	0,5337304	0,0812625	0,9344182	0,7185834	0,0870994	0,0776492	0,2054065	0,4604518	0,9202992	0,0260897	0,9937303
80	0,7747180	0,8599206	0,6325181	0,1413725	0,4838065	0,4626991	0,0828030	0,8978396	0,7614612	0,1244454	0,0906383	0,2496336	0,5383284	0,7819556	0,0522038	0,9809475
100	0,7747216	0,8599247	0,6325185	0,2797436	0,5431701	0,4098522	0,0878462	0,8586134	0,7899140	0,1699829	0,1151446	0,2925520	0,6034901	0,6157890	0,0898654	0,9576731
120	0,7747272	0,8599297	0,6325186	0,4428070	0,6011757	0,3692742	0,0999324	0,8197954	0,8143433	0,2192737	0,1524079	0,3336064	0,6570630	0,4646444	0,1364936	0,9234135
140	0,7747324	0,8599344	0,6325186	0,5916690	0,6568316	0,3371652	0,1232862	0,7828961	0,8379934	0,2692163	0,2014697	0,3723099	0,7007615	0,3437952	0,1889910	0,8796443
160	0,7747364	0,8599380	0,6325185	0,7100498	0,7081609	0,3110719	0,1613034	0,7486170	0,8608822	0,3176888	0,2594906	0,4083114	0,7363089	0,2531243	0,2443253	0,8292674
180	0,7747389	0,8599404	0,6325185	0,7973489	0,7535621	0,2894311	0,2145883	0,7173140	0,8819945	0,3631416	0,3223977	0,4413073	0,7652028	0,1873937	0,2997591	0,7758984
200	0,7747403	0,8599418	0,6325184	0,8590346	0,7922598	0,2712545	0,2800612	0,6891856	0,9004195	0,4044645	0,3858470	0,4710402	0,7886735	0,1406806	0,3530196	0,7230600
220	0,7747410	0,8599425	0,6325184	0,9015599	0,8242618	0,2559050	0,3520757	0,6643172	0,9157501	0,4409909	0,4461447	0,4973492	0,8077162	0,1078723	0,4024270	0,6735425
240	0,7747411	0,8599428	0,6325184	0,9304708	0,8501138	0,2429455	0,4246015	0,6426810	0,9280527	0,4724869	0,5007686	0,5202107	0,8231377	0,0849868	0,4469311	0,6291228
260	0,7747410	0,8599427	0,6325184	0,9499885	0,8706367	0,2320462	0,4928989	0,6241421	0,9376798	0,4990805	0,5484257	0,5397424	0,8355972	0,0690785	0,4860495	0,5906153
280	0,7747408	0,8599426	0,6325184	0,9631357	0,8867262	0,2229340	0,5540916	0,6084781	0,9450932	0,5211498	0,5888158	0,5561778	0,8456369	0,0580321	0,5197472	0,5581012
300	0,7747406	0,8599424	0,6325184	0,9720033	0,8992310	0,2153679	0,6069561	0,5954076	0,9507497	0,5392122	0,6222995	0,5698259	0,8537045	0,0503559	0,5482979	0,5311945
320	0,7747404	0,8599422	0,6325184	0,9780087	0,9088945	0,2091298	0,6514249	0,5846205	0,9550474	0,5538333	0,6495994	0,5810322	0,8601694	0,0450097	0,5721605	0,5092657
340	0,7747403	0,8599420	0,6325184	0,9821012	0,9163361	0,2040216	0,6881068	0,5758021	0,9583095	0,5655668	0,6715814	0,5901461	0,8653360	0,0412734	0,5918823	0,4915995
360	0,7747403	0,8599419	0,6325184	0,9849123	0,9220558	0,1998653	0,7179309	0,5686520	0,9607882	0,5749190	0,6891172	0,5974990	0,8694545	0,0386509	0,6080312	0,4774916
380	0,7747402	0,8599419	0,6325184	0,9868610	0,9264485	0,1965031	0,7419196	0,5628953	0,9626756	0,5823332	0,7030092	0,6033914	0,8727295	0,0368004	0,6211526	0,4662998
400	0,7747402	0,8599418	0,6325184	0,9882255	0,9298219	0,1937976	0,7610588	0,5582880	0,9641164	0,5881860	0,7139576	0,6080870	0,8753279	0,0354871	0,6317449	0,4574660
420	0,7747402	0,8599418	0,6325184	0,9891912	0,9324138	0,1916309	0,7762356	0,5546196	0,9652192	0,5927903	0,7225529	0,6118112	0,8773851	0,0345491	0,6402490	0,4505203
440	0,7747402	0,8599418	0,6325184	0,9898817	0,9344066	0,1899029	0,7882139	0,5517114	0,9660653	0,5964026	0,7292813	0,6147534	0,8790106	0,0338749	0,6470448	0,4450752
460	0,7747403	0,8599418	0,6325184	0,9903808	0,9359402	0,1885298	0,7976338	0,5494143	0,9667159	0,5992301	0,7345367	0,6170702	0,8802926	0,0333871	0,6524537	0,4408162
480	0,7747403	0,8599418	0,6325184	0,9907449	0,9371214	0,1874424	0,8050209	0,5476058	0,9672170	0,6014394	0,7386349	0,6188894	0,8813020	0,0330317	0,6567441	0,4374910
500	0,7747403	0,8599418	0,6325184	0,9910130	0,9380320	0,1865838	0,8108013	0,5461855	0,9676035	0,6031629	0,7418267	0,6203147	0,8820956	0,0327711	0,6601372	0,4348984
520	0,7747403	0,8599418	0,6325184	0,9912120	0,9387346	0,1859074	0,8153167	0,5450727	0,9679020	0,6045058	0,7443100	0,6214292	0,8827186	0,0325789	0,6628138	0,4328792
540	0,7747403	0,8599418	0,6325184	0,9913608	0,9392771	0,1853759	0,8188389	0,5442025	0,9681327	0,6055511	0,7462407	0,6222992	0,8832070	0,0324362	0,6649204	0,4313080
560	0,7747403	0,8599418	0,6325184	0,9914727	0,9396962	0,1849589	0,8215835	0,5435230	0,9683111	0,6063641	0,7477408	0,6229775	0,8835895	0,0323298	0,6665752	0,4300863
580	0,7747403	0,8599418	0,6325184	0,9915291	0,9171167	0,2968647	0,8233106	0,5432228	0,9125970	0,6065055	0,7484702	0,5863336	0,8560033	0,0322680	0,6675863	0,4294345
600	0,7747403	0,8599418	0,6325184	0,9914561	0,9024941	0,3701460	0,8229182	0,5438960	0,8856926	0,6048323	0,7472811	0,5651739	0,8366795	0,0322963	0,6671820	0,4301456
620	0,7747403	0,8599418	0,6325184	0,9912528	0,8923636	0,4187816	0,8203187	0,5454924	0,8712650	0,6016533	0,7442108	0,5519652	0,8228540	0,0324158	0,6653319	0,4322197
640	0,7747403	0,8599418	0,6325184	0,9909554	0,8848918	0,4515227	0,8160093	0,5476793	0,8623709	0,5977011	0,7398594	0,5430103	0,8127697	0,0326035	0,6624110	0,4352573
660	0,7747403	0,8599418	0,6325184	0,9906033	0,8790899	0,4739046	0,8105958	0,5501337	0,8560793	0,5935549	0,7348483	0,5364723	0,8052824	0,0328330	0,6588481	0,4388264
680	0,7747403	0,8599418	0,6325184	0,9902290	0,8744101	0,4894617	0,8046124	0,5526210	0,8511557	0,5895651	0,7296569	0,5314174	0,7996311	0,0330821	0,6550020	0,4425816
700	0,7747403	0,8599418	0,6325184	0,9898556	0,8705362	0,5004711	0,7984683	0,5549955	0,8470713	0,5859063	0,7246034	0,5273515	0,7952998	0,0333345	0,6511330	0,4462841
720	0,7747403	0,8599418	0,6325184	0,9894981	0,8672750	0,5084126	0,7924494	0,5571799	0,8435860	0,5826433	0,7198742	0,5239973	0,7919325	0,0335789	0,6474116	0,4497869
740	0,7747403	0,8599418	0,6325184	0,9891651	0,8645006	0,5142564	0,7867384	0,5591422	0,8405767	0,5797798	0,7155616	0,5211867	0,7892796	0,0338087	0,6439386	0,4530108
760	0,7747403	0,8599418	0,6325184	0,9888607	0,8621250	0,5186445	0,7814406	0,5608781	0,8379674	0,5772898	0,7116965	0,5188091	0,7871636	0,0340203	0,6407643	0,4559229
780	0,7747403	0,8599418	0,6325184	0,9885862	0,8600824	0,5220054	0,7766055	0,5623985	0,8357024	0,5751352	0,7082728	0,5167855	0,7854567	0,0342123	0,6379061	0,4585194
800	0,7747403	0,8599418	0,6325184	0,9883411	0,8583217	0,5246287	0,7722455	0,5637220	0,8337365	0,5732754	0,7052640	0,5150564	0,7840657	0,0343845	0,6353596	0,4608137
820	0,7747403	0,8599418	0,6325184	0,9881236	0,8568014	0,5267123	0,7683492	0,5648697	0,8320306	0,5716716	0,7026337	0,5135749	0,7829215	0,0345379	0,6331085	0,4628284
840	0,7747403	0,8599418	0,6325184	0,9879316	0,8554871	0,5283931	0,7648908	0,5658626	0,8305508	0,5702886	0,7003423	0,5123028	0,7819727	0,0346736	0,6311296	0,4645899
860	0,7747403	0,8599418	0,6325184	0,9877628	0,8543499	0,5297675	0,7618366	0,5667207	0,8292672	0,5690956	0,6983506	0,5112088	0,7811803	0,0347931	0,6293972	0,4661254
880	0,7747403	0,8599418	0,6325184	0,9876148	0,8533655	0,5309044	0,7591502	0,5674620	0,8281539	0,5680660	0,6966219	0,5102666	0,7805144	0,0348981	0,6278849	0,4674613
900	0,7747403	0,8599418	0,6325184	0,9874852	0,8525127	0,5318539	0,7567941	0,5681023	0,8271882	0,5671768	0,6951226	0,5094543	0,7799518	0,0349901	0,6265677	0,4686220
920	0,7747403	0,8599418	0,6325184	0,9873720	0,8517738	0,5326530	0,7547327	0,5686555	0,8263506	0,5664083	0,6938228	0,5087531	0,7794743	0,0350705	0,6254220	0,4696296
940	0,7747403	0,8599418	0,6325184	0,9872732	0,8511333	0,5333300	0,7529321	0,5691336	0,8256239	0,5657437	0,6926963	0,5081475	0,7790675	0,0351407	0,6244266	0,4705039
960	0,7747403	0,8599418	0,6325184	0,9871870	0,8505779	0,5339065	0,7513615	0,5695471	0,8249933	0,5651687	0,6917199	0,5076240	0,7787198	0,0352020	0,6235623	0,4712623
980	0,7747403	0,8599418	0,6325184	0,9871119	0,8500962	0,5343993	0,7499929	0,5699048	0,8244462	0,5646710	0,6908736	0,5071712	0,7784218	0,0352554	0,6228123	0,4719201
1000	0,7747403	0,8599418	0,6325184	0,9870465	0,8496784	0,5348219	0,7488013	0,5702143	0,8239713	0,5642399	0,6901399	0,5067793	0,7781658	0,0353019	0,6221616	0,4724906
1020	0,7747403	0,8599418	0,6325184	0,9869895	0,8493158	0,5351853	0,7477645	0,5704823	0,8235591	0,5638664	0,6895038	0,5064399	0,7779455	0,0353423	0,6215972	0,4729854
1040	0,7747403	0,8599418	0,6325184	0,9869399	0,8490012	0,5354984	0,7468627	0,5707145	0,8232013	0,5635427	0,6889522	0,5061459	0,7777556	0,0353775	0,6211076	0,4734147
1060	0,7747403	0,8599418	0,6325184	0,9868968	0,8487282	0,5357687	0,7460787	0,5709156	0,8228906	0,5632621	0,6884737	0,5058912	0,7775917	0,0354081	0,6206829	0,4737870
1080	0,7747403	0,8599418	0,6325184	0,9868593	0,8484912	0,5360021	0,7453971	0,5710900	0,8226209	0,5630187	0,6880586	0,5056703	0,7774501	0,0354348	0,6203145	0,4741101
1100	0,7747403	0,8599418	0,6325184	0,9868267	0,8482855	0,5362041	0,7448049	0,5712411	0,8223868	0,5628076	0,6876985	0,5054788	0,7773277	0,0354579	0,6199950	0,4743905

0	0,7748684	0,8599822	0,6325081	0,0425865	0,0423307	0,9895617	0,0809544	0,9824067	0,0775965	0,0507336	0,0717261	0,0246914	0,1471955	0,9992651	0,0070107	0,9998717
20	0,7757091	0,6849192	0,6325115	0,0427001	0,2709283	0,7362470	0,0809552	0,9784443	0,0874952	0,0332530	0,0718263	0,0276896	0,1569141	0,9983021	0,0664376	0,9997578
40	0,7804314	0,5603301	0,6325148	0,0473664	0,4134046	0,5686101	0,0810052	0,9584668	0,0952203	0,0389449	0,0734635	0,0451468	0,2035528	0,9768597	0,1114411	0,9980182
60	0,7896284	0,4726828	0,6325169	0,0909544	0,5105444	0,4542419	0,0817115	0,9224438	0,1152106	0,0692014	0,0819415	0,0810709	0,2763532	0,8719048	0,1547659	0,9895263
80	0,8023280	0,4117328	0,6325181	0,2236643	0,5882584	0,3738552	0,0857362	0,8775255	0,1642705	0,1187843	0,1049259	0,1301514	0,3563436	0,6923102	0,2036640	0,9675852
100	0,8170823	0,3697179	0,6325185	0,4098087	0,6571719	0,3158818	0,0989143	0,8302911	0,2467266	0,1785854	0,1470217	0,1849572	0,4323316	0,5138016	0,2590052	0,9290475
120	0,8324914	0,3408773	0,6325186	0,5820563	0,7186315	0,2731054	0,1287157	0,7847730	0,3506818	0,2407282	0,2069415	0,2398833	0,4996681	0,3709666	0,3182121	0,8761542
140	0,8474397	0,3210842	0,6325186	0,7142192	0,7714274	0,2408975	0,1797464	0,7430493	0,4581219	0,2999621	0,2786225	0,2915027	0,5571342	0,2661704	0,3778017	0,8147494
160	0,8611679	0,3074731	0,6325185	0,8074115	0,8149016	0,2162421	0,2498477	0,7060543	0,5551608	0,3532749	0,3542497	0,3379521	0,6050581	0,1922459	0,4346845	0,7514308
180	0,8732511	0,2980877	0,6325185	0,8704868	0,8494754	0,1971378	0,3310736	0,6740693	0,6353212	0,3992963	0,4270264	0,3784089	0,6443985	0,1411255	0,4866794	0,6914709
200	0,8835318	0,2915998	0,6325184	0,9122942	0,8762750	0,1822187	0,4141659	0,6469810	0,6978662	0,4377908	0,4925170	0,4127476	0,6763173	0,1061494	0,5325847	0,6380667
220	0,8920396	0,2871058	0,6325184	0,9397153	0,8966819	0,1705188	0,4920595	0,6244355	0,7450056	0,4692293	0,5486623	0,4412907	0,7019799	0,0823542	0,5720146	0,5925480
240	0,8989193	0,2839884	0,6325184	0,9576215	0,9120389	0,1613289	0,5608275	0,6059458	0,7798551	0,4944483	0,5951485	0,4646176	0,7224618	0,0662080	0,6051560	0,5549560
260	0,9043745	0,2818240	0,6325184	0,9693096	0,9235112	0,1541124	0,6190897	0,5909706	0,8053865	0,5144093	0,6326892	0,4834212	0,7387104	0,0552585	0,6325382	0,5246072
280	0,9086275	0,2803204	0,6325184	0,9769579	0,9320459	0,1484533	0,6670612	0,5789694	0,8240451	0,5300519	0,6624697	0,4984103	0,7515357	0,0478265	0,6548553	0,5005046
300	0,9118942	0,2792756	0,6325184	0,9819863	0,9383834	0,1440247	0,7057729	0,5694373	0,8377010	0,5422198	0,6857942	0,5102506	0,7616152	0,0427719	0,6728456	0,4815892
320	0,9143707	0,2785496	0,6325184	0,9853139	0,9430876	0,1405676	0,7365648	0,5619234	0,8477316	0,5516318	0,7038958	0,5195344	0,7695072	0,0393241	0,6872192	0,4668732
340	0,9162260	0,2780451	0,6325184	0,9875336	0,9465818	0,1378759	0,7608007	0,5560384	0,8551320	0,5588809	0,7178518	0,5267694	0,7756660	0,0369635	0,6986189	0,4554974
360	0,9176013	0,2776946	0,6325184	0,9890278	0,9491806	0,1357855	0,7797283	0,5514543	0,8606169	0,5644453	0,7285609	0,5323791	0,7804584	0,0353404	0,7076048	0,4467453
380	0,9186110	0,2774512	0,6325184	0,9900436	0,9511166	0,1341664	0,7944233	0,5479001	0,8646991	0,5687050	0,7367502	0,5367105	0,7841776	0,0342189	0,7146514	0,4400356
400	0,9193457	0,2772821	0,6325184	0,9907413	0,9525613	0,1329153	0,8057808	0,5451554	0,8677482	0,5719589	0,7429968	0,5400430	0,7870572	0,0334399	0,7201530	0,4349057
420	0,9198761	0,2771648	0,6325184	0,9912257	0,9536414	0,1319508	0,8145281	0,5430430	0,8700326	0,5744398	0,7477527	0,5425994	0,7892819	0,0328959	0,7244319	0,4309917
440	0,9202563	0,2770833	0,6325184	0,9915655	0,9544501	0,1312089	0,8212464	0,5414220	0,8717479	0,5763286	0,7513686	0,5445556	0,7909973	0,0325138	0,7277490	0,4280103
460	0,9205270	0,2770267	0,6325184	0,9918061	0,9550566	0,1306393	0,8263947	0,5401811	0,8730384	0,5777648	0,7541147	0,5460494	0,7923176	0,0322438	0,7303132	0,4257421
480	0,9207185	0,2769875	0,6325184	0,9919781	0,9555120	0,1302027	0,8303328	0,5392331	0,8740106	0,5788556	0,7561986	0,5471881	0,7933322	0,0320520	0,7322902	0,4240184
500	0,9208534	0,2769603	0,6325184	0,9921022	0,9558544	0,1298687	0,8333406	0,5385102	0,8747437	0,5796833	0,7577789	0,5480548	0,7941106	0,0319149	0,7338112	0,4227095
520	0,9209479	0,2769414	0,6325184	0,9921923	0,9561120	0,1296135	0,8356350	0,5379599	0,8752969	0,5803111	0,7589766	0,5487136	0,7947071	0,0318164	0,7349791	0,4217163
540	0,9210138	0,2769283	0,6325184	0,9922581	0,9563061	0,1294188	0,8373833	0,5375413	0,8757147	0,5807867	0,7598840	0,5492139	0,7951636	0,0317452	0,7358742	0,4209632
560	0,9210597	0,2769192	0,6325184	0,9923066	0,9564523	0,1292704	0,8387143	0,5372234	0,8760302	0,5811470	0,7605711	0,5495935	0,7955125	0,0316936	0,7365593	0,4203923
580	0,9189123	0,4781325	0,6325184	0,9923124	0,9295786	0,2584886	0,8392820	0,5372477	0,8744845	0,6003817	0,7606021	0,5495152	0,7966132	0,0316752	0,7177960	0,4202935
600	0,9078594	0,6205211	0,6325184	0,9921924	0,9121629	0,3431882	0,8378095	0,5383222	0,8719927	0,6065128	0,7586373	0,5480205	0,7968919	0,0317433	0,7038054	0,4215952
620	0,8874752	0,7175240	0,6325184	0,9919410	0,9001227	0,3994674	0,8341203	0,5404063	0,8683448	0,6061920	0,7546703	0,5451955	0,7964130	0,0319026	0,6924861	0,4243347
640	0,8619859	0,7790218	0,6325184	0,9915929	0,8912748	0,4374062	0,8286920	0,5431277	0,8639984	0,6029696	0,7493412	0,5415617	0,7953798	0,0321311	0,6828690	0,4280911
660	0,8364564	0,8144642	0,6325184	0,9911882	0,8844319	0,4633812	0,8221441	0,5461213	0,8594257	0,5986764	0,7433286	0,5376109	0,7940028	0,0324020	0,6745010	0,4323960
680	0,8145426	0,8331128	0,6325184	0,9907606	0,8789320	0,4814653	0,8150373	0,5491222	0,8549579	0,5942154	0,7371609	0,5336890	0,7924543	0,0326923	0,6671559	0,4368711
700	0,7978950	0,8424282	0,6325184	0,9903349	0,8743923	0,4942835	0,8078075	0,5519670	0,8507863	0,5900008	0,7311906	0,5300008	0,7908594	0,0329844	0,6607017	0,4412536
720	0,7865500	0,8472457	0,6325184	0,9899273	0,8705793	0,5035436	0,8007619	0,5545707	0,8470004	0,5861963	0,7256231	0,5266475	0,7893015	0,0332666	0,6550424	0,4453820
740	0,7796206	0,8501598	0,6325184	0,9895471	0,8673409	0,5103662	0,7940978	0,5569003	0,8436255	0,5828423	0,7205589	0,5236630	0,7878318	0,0335315	0,6500958	0,4491705
760	0,7759007	0,8523283	0,6325184	0,9891992	0,8645716	0,5154940	0,7879278	0,5589542	0,8406505	0,5799224	0,7160288	0,5210426	0,7864776	0,0337753	0,6457854	0,4525850
780	0,7742507	0,8541566	0,6325184	0,9888850	0,8621932	0,5194238	0,7823043	0,5607482	0,8380461	0,5773968	0,7120225	0,5187610	0,7852506	0,0339965	0,6420394	0,4556241
800	0,7737764	0,8557291	0,6325184	0,9886041	0,8601447	0,5224920	0,7772382	0,5623059	0,8357758	0,5752189	0,7085064	0,5167845	0,7841522	0,0341950	0,6387905	0,4583056
820	0,7738660	0,8570338	0,6325184	0,9883545	0,8583772	0,5249286	0,7727138	0,5636536	0,8338016	0,5733430	0,7054362	0,5150770	0,7831775	0,0343717	0,6359767	0,4606573
840	0,7741507	0,8580568	0,6325184	0,9881340	0,8568501	0,5268936	0,7686999	0,5648175	0,8320874	0,5717275	0,7027644	0,5136041	0,7823180	0,0345282	0,6335423	0,4627113
860	0,7744400	0,8588101	0,6325184	0,9879399	0,8555297	0,5284995	0,7651568	0,5658216	0,8306000	0,5703356	0,7004443	0,5123341	0,7815638	0,0346661	0,6314373	0,4645000
880	0,7746568	0,8593289	0,6325184	0,9877696	0,8543870	0,5298270	0,7620413	0,5666877	0,8293097	0,5691356	0,6984321	0,5112390	0,7809042	0,0347872	0,6296177	0,4660549
900	0,7747872	0,8596613	0,6325184	0,9876204	0,8533976	0,5309348	0,7593098	0,5674349	0,8281907	0,5681002	0,6966883	0,5102945	0,7803288	0,0348934	0,6280449	0,4674049
920	0,7748465	0,8598565	0,6325184	0,9874899	0,8525406	0,5318665	0,7569203	0,5680797	0,8272201	0,5672061	0,6951776	0,5094792	0,7798278	0,0349863	0,6266852	0,4685760
940	0,7748580	0,8599585	0,6325184	0,9873760	0,8517980	0,5326552	0,7548337	0,5686364	0,8263782	0,5664336	0,6938690	0,5087752	0,7793922	0,0350674	0,6255097	0,4695916
960	0,7748434	0,8600021	0,6325184	0,9872766	0,8511543	0,5333262	0,7530140	0,5691174	0,8256478	0,5657656	0,6927354	0,5081669	0,7790137	0,0351381	0,6244930	0,4704721
980	0,7748184	0,8600125	0,6325184	0,9871899	0,8505961	0,5338994	0,7514286	0,5695332	0,8250141	0,5651876	0,6917532	0,5076409	0,7786851	0,0351998	0,6236135	0,4712355
1000	0,7747928	0,8600064	0,6325184	0,9871144	0,8501120	0,5343908	0,7500485	0,5698928	0,8244641	0,5646873	0,6909021	0,5071859	0,7783999	0,0352535	0,6228523	0,4718973
1020	0,7747715	0,8599940	0,6325184	0,9870486	0,8496921	0,5348130	0,7488478	0,5702040	0,8239869	0,5642541	0,6901645	0,5067921	0,7781525	0,0353002	0,6221933	0,4724711
1040	0,7747559	0,8599810	0,6325184	0,9869914	0,8493277	0,5351766	0,7478035	0,5704735	0,8235726	0,5638787	0,6895250	0,5064510	0,7779378	0,0353409	0,6216227	0,4729687
1060	0,7747459	0,8599697	0,6325184	0,9869416	0,8490116	0,5354903	0,7468957	0,5707068	0,8232130	0,5635533	0,6889704	0,5061556	0,7777516	0,0353763	0,6211284	0,4734003
1080	0,7747401	0,8599610	0,6325184	0,9868982	0,8487372	0,5357611	0,7461067	0,5709090	0,8229008	0,5632713	0,6884895	0,5058995	0,7775901	0,0354071	0,6207000	0,4737746
1100	0,7747375	0,8599548	0,6325184	0,9868605	0,8484990	0,5359953	0,7454211	0,5710842	0,8226298	0,5630267	0,6880723	0,5056776	0,7774500	0,0354339	0,6203288	0,4740994

0	0,7748684	0,8599822	0,6325081	0,0425865	0,0423307	0,9895617	0,0809544	0,9824067	0,0775965	0,0507336	0,0717261	0,0246914	0,1471955	0,9992651	0,0070107	0,9998717
20	0,7747828	0,8599466	0,6325115	0,0426000	0,1059383	0,9617294	0,0649164	0,9530971	0,0776270	0,3230490	0,0717435	0,3128188	0,3212258	0,9991210	0,2021386	0,9998514
40	0,7747388	0,8599273	0,6325148	0,0427465	0,1453850	0,9409543	0,0539578	0,9317667	0,0778602	0,4415471	0,0718757	0,4712840	0,4451100	0,9978378	0,3340007	0,9996992
60	0,7747211	0,8599202	0,6325169	0,0434371	0,1708509	0,9233271	0,0464747	0,9132101	0,0786023	0,4946062	0,0722891	0,5596392	0,5356805	0,9930857	0,4235651	0,9992353
80	0,7747180	0,8599206	0,6325181	0,0454690	0,1886881	0,9072882	0,0413775	0,8960306	0,0801694	0,5199801	0,0731530	0,6099692	0,6029261	0,9817850	0,4848956	0,9982859
100	0,7747216	0,8599247	0,6325185	0,0497537	0,2026151	0,8924176	0,0379294	0,8801570	0,0827090	0,5336009	0,0745537	0,6395119	0,6532937	0,9619005	0,5273475	0,9967695
120	0,7747272	0,8599297	0,6325186	0,0569448	0,2146302	0,8786853	0,0356315	0,8657490	0,0861727	0,5421204	0,0764798	0,6575540	0,6912647	0,9334144	0,5571239	0,9947070
140	0,7747324	0,8599344	0,6325186	0,0672998	0,2257319	0,8661068	0,0341449	0,8528522	0,0904086	0,5483153	0,0788619	0,6691398	0,7200908	0,8978655	0,5783489	0,9921770
160	0,7747364	0,8599380	0,6325185	0,0807710	0,2364031	0,8546380	0,0332383	0,8413669	0,0952576	0,5533679	0,0816185	0,6770419	0,7421729	0,8573781	0,5937815	0,9892693
180	0,7747389	0,8599404	0,6325185	0,0971645	0,2468883	0,8441717	0,0327548	0,8311043	0,1006043	0,5578089	0,0846834	0,6828070	0,7592908	0,8139516	0,6052811	0,9860572
200	0,7747403	0,8599418	0,6325184	0,1162627	0,2573323	0,8345635	0,0325892	0,8218440	0,1063887	0,5618992	0,0880157	0,6873126	0,7727617	0,7691557	0,6141102	0,9825874
220	0,7747410	0,8599425	0,6325184	0,1378882	0,2678433	0,8256566	0,0326731	0,8133705	0,1125996	0,5657848	0,0916001	0,6910664	0,7835572	0,7240937	0,6211317	0,9788808
240	0,7747411	0,8599428	0,6325184	0,1619253	0,2785187	0,8172973	0,0329650	0,8054909	0,1192637	0,5695593	0,0954431	0,6943695	0,7923927	0,6794802	0,6269402	0,9749358
260	0,7747410	0,8599427	0,6325184	0,1883163	0,2894560	0,8093436	0,0334436	0,7980397	0,1264364	0,5732915	0,0995693	0,6974061	0,7997944	0,6357446	0,6319494	0,9707329
280	0,7747408	0,8599426	0,6325184	0,2170483	0,3007560	0,8016675	0,0341038	0,7908772	0,1341966	0,5770369	0,1040189	0,7002938	0,8061494	0,5931246	0,6364505	0,9662375
300	0,7747406	0,8599424	0,6325184	0,2481344	0,3125256	0,7941548	0,0349545	0,7838853	0,1426442	0,5808443	0,1088462	0,7031119	0,8117438	0,5517386	0,6406528	0,9614014
320	0,7747404	0,8599422	0,6325184	0,2815936	0,3248780	0,7867028	0,0360180	0,7769630	0,1519002	0,5847591	0,1141200	0,7059176	0,8167898	0,5116372	0,6447102	0,9561639
340	0,7747403	0,8599420	0,6325184	0,3174286	0,3379339	0,7792181	0,0373305	0,7700219	0,1621078	0,5888255	0,1199240	0,7087551	0,8214463	0,4728397	0,6487405	0,9504511
360	0,7747403	0,8599419	0,6325184	0,3556008	0,3518211	0,7716139	0,0389447	0,7629824	0,1734340	0,5930880	0,1263590	0,7116618	0,8258330	0,4353588	0,6528377	0,9441751
380	0,7747402	0,8599419	0,6325184	0,3960047	0,3666737	0,7638083	0,0409333	0,7557713	0,1860715	0,5975923	0,1335449	0,7146708	0,8300412	0,3992159	0,6570806	0,9372325
400	0,7747402	0,8599418	0,6325184	0,4384404	0,3826295	0,7557230	0,0433938	0,7483200	0,2002389	0,6023858	0,1416232	0,7178130	0,8341412	0,3644518	0,6615391	0,9295033
420	0,7747402	0,8599418	0,6325184	0,4825886	0,3998253	0,7472819	0,0464565	0,7405635	0,2161784	0,6075172	0,1507588	0,7211180	0,8381874	0,3311314	0,6662778	0,9208499
440	0,7747402	0,8599418	0,6325184	0,5279926	0,4183893	0,7384121	0,0502932	0,7324407	0,2341498	0,6130358	0,1611409	0,7246140	0,8422214	0,2993443	0,6713575	0,9111179
460	0,7747403	0,8599418	0,6325184	0,5740528	0,4384295	0,7290449	0,0551286	0,7238956	0,2544174	0,6189897	0,1729819	0,7283275	0,8462745	0,2692024	0,6768360	0,9001385
480	0,7747403	0,8599418	0,6325184	0,6200397	0,4600185	0,7191182	0,0612531	0,7148797	0,2772283	0,6254230	0,1865114	0,7322820	0,8503689	0,2408327	0,6827669	0,8877347
500	0,7747403	0,8599418	0,6325184	0,6651310	0,4831746	0,7085810	0,0690342	0,7053553	0,3027801	0,6323715	0,2019654	0,7364962	0,8545176	0,2143673	0,6891969	0,8737325
520	0,7747403	0,8599418	0,6325184	0,7084711	0,5078400	0,6973981	0,0789232	0,6953009	0,3311771	0,6398575	0,2195672	0,7409814	0,8587247	0,1899306	0,6961610	0,8579778
540	0,7747403	0,8599418	0,6325184	0,7492467	0,5338626	0,6855574	0,0914499	0,6847160	0,3623805	0,6478831	0,2394988	0,7457388	0,8629848	0,1676252	0,7036776	0,8403604
560	0,7747403	0,8599418	0,6325184	0,7867648	0,5609822	0,6730760	0,1071952	0,6736273	0,3961599	0,6564237	0,2618648	0,7507561	0,8672833	0,1475177	0,7117416	0,8208421
