"Time"	deoR	nupG	cytR	crp	rhaR	tsx	deoC	deoA	deoB	deoD	udp	ppiA	cdd	nupC	rpoH	glgP
0	1,0000000	0,4164950	0,6247446	0,1194885	0,1525209	0,7749920	0,9122183	0,6901292	0,7000270	0,4063729	0,8464851	0,3924742	0,4679434	0,2734909	0,4125036	0,0330835
20	1,0000000	0,4164973	0,3475712	0,1194885	0,3882537	0,5799183	0,9133216	0,6915962	0,7003287	0,2350417	0,8549245	0,3987172	0,4699555	0,3437661	0,4214185	0,0330835
40	1,0000000	0,4165063	0,2379509	0,1194885	0,5456940	0,4694366	0,9199815	0,6959929	0,7010683	0,1359456	0,8849324	0,4442690	0,4808930	0,4252097	0,4650632	0,0330835
60	1,0000000	0,4165181	0,2003492	0,1194885	0,6537473	0,4118118	0,9333889	0,7002037	0,7016672	0,0786295	0,9200616	0,5542826	0,5043439	0,5132141	0,5396163	0,0330835
80	1,0000000	0,4165287	0,1889499	0,1194885	0,7301508	0,3823100	0,9486890	0,7030226	0,7020524	0,0454785	0,9478907	0,6749061	0,5391136	0,5846892	0,6233571	0,0330835
100	1,0000000	0,4165366	0,1860356	0,1194885	0,7853270	0,3669281	0,9618916	0,7046691	0,7022893	0,0263043	0,9664487	0,7604203	0,5797455	0,6331296	0,7000889	0,0330835
120	1,0000000	0,4165420	0,1856326	0,1194885	0,8256071	0,3587149	0,9720940	0,7055778	0,7024336	0,0152142	0,9778543	0,8119393	0,6198715	0,6632016	0,7638288	0,0330835
140	1,0000000	0,4165456	0,1858562	0,1194885	0,8551388	0,3542529	0,9796460	0,7060669	0,7025212	0,0087998	0,9845869	0,8412428	0,6551406	0,6811148	0,8142627	0,0330835
160	1,0000000	0,4165478	0,1861530	0,1194885	0,8768165	0,3518049	0,9851321	0,7063275	0,7025745	0,0050897	0,9884810	0,8575389	0,6837748	0,6915718	0,8531432	0,0330835
180	1,0000000	0,4165492	0,1863879	0,1194885	0,8927307	0,3504565	0,9890799	0,7064659	0,7026068	0,0029439	0,9907104	0,8665148	0,7057865	0,6976138	0,8826638	0,0330835
200	1,0000000	0,4165500	0,1865481	0,1194885	0,9044122	0,3497138	0,9919053	0,7065394	0,7026264	0,0017028	0,9919806	0,8714387	0,7220680	0,7010861	0,9048612	0,0330835
220	1,0000000	0,4165506	0,1866504	0,1194885	0,9129865	0,3493059	0,9939203	0,7065785	0,7026383	0,0009849	0,9927029	0,8741362	0,7337791	0,7030763	0,9214423	0,0330835
240	1,0000000	0,4165509	0,1867134	0,1194885	0,9192810	0,3490831	0,9953539	0,7065994	0,7026455	0,0005697	0,9931135	0,8756141	0,7420288	0,7042153	0,9337698	0,0330835
260	1,0000000	0,4165511	0,1867513	0,1194885	0,9239034	0,3489623	0,9963721	0,7066106	0,7026499	0,0003296	0,9933469	0,8764245	0,7477480	0,7048668	0,9429032	0,0330835
280	1,0000000	0,4165512	0,1867739	0,1194885	0,9272992	0,3488975	0,9970942	0,7066167	0,7026525	0,0001907	0,9934796	0,8768694	0,7516636	0,7052393	0,9496524	0,0330835
300	1,0000000	0,4165512	0,1867872	0,1194885	0,9297952	0,3488632	0,9976057	0,7066200	0,7026541	0,0001103	0,9935552	0,8771140	0,7543180	0,7054523	0,9546299	0,0330835
320	1,0000000	0,4165513	0,1867949	0,1194885	0,9316306	0,3488453	0,9979678	0,7066217	0,7026551	0,0000639	0,9935983	0,8772488	0,7561029	0,7055741	0,9582952	0,0330835
340	1,0000000	0,4165513	0,1867994	0,1194885	0,9329810	0,3488362	0,9982240	0,7066227	0,7026557	0,0000370	0,9936228	0,8773231	0,7572952	0,7056437	0,9609909	0,0330835
360	1,0000000	0,4165513	0,1868021	0,1194885	0,9339750	0,3488318	0,9984051	0,7066233	0,7026561	0,0000214	0,9936368	0,8773642	0,7580873	0,7056835	0,9629718	0,0330835
380	1,0000000	0,4165513	0,1868036	0,1194885	0,9347069	0,3488297	0,9985330	0,7066236	0,7026563	0,0000125	0,9936448	0,8773870	0,7586112	0,7057063	0,9644263	0,0330835
400	1,0000000	0,4165513	0,1868045	0,1194885	0,9352460	0,3488288	0,9986234	0,7066237	0,7026564	0,0000073	0,9936494	0,8773996	0,7589563	0,7057194	0,9654937	0,0330835
420	1,0000000	0,4165513	0,1868050	0,1194885	0,9356433	0,3488285	0,9986873	0,7066238	0,7026565	0,0000042	0,9936520	0,8774066	0,7591829	0,7057268	0,9662768	0,0330835
440	1,0000000	0,4165513	0,1868052	0,1194885	0,9359362	0,3488284	0,9987323	0,7066239	0,7026566	0,0000025	0,9936535	0,8774105	0,7593313	0,7057311	0,9668510	0,0330835
460	1,0000000	0,4165513	0,1868054	0,1194885	0,9361520	0,3488285	0,9987642	0,7066239	0,7026566	0,0000015	0,9936543	0,8774127	0,7594282	0,7057335	0,9672720	0,0330835
480	1,0000000	0,4165513	0,1868055	0,1194885	0,9363112	0,3488285	0,9987866	0,7066239	0,7026566	0,0000009	0,9936548	0,8774139	0,7594914	0,7057349	0,9675805	0,0330835
500	1,0000000	0,4165513	0,1868056	0,1194885	0,9364286	0,3488286	0,9988025	0,7066239	0,7026566	0,0000006	0,9936551	0,8774146	0,7595325	0,7057357	0,9678066	0,0330835
520	1,0000000	0,4165513	0,1868056	0,1194885	0,9365152	0,3488287	0,9988137	0,7066239	0,7026566	0,0000004	0,9936552	0,8774150	0,7595592	0,7057362	0,9679723	0,0330835
540	1,0000000	0,4165513	0,1868056	0,1194885	0,9365791	0,3488287	0,9988215	0,7066239	0,7026566	0,0000003	0,9936553	0,8774152	0,7595766	0,7057364	0,9680937	0,0330835
560	1,0000000	0,4165513	0,1868056	0,1194885	0,9366262	0,3488288	0,9988271	0,7066239	0,7026566	0,0000002	0,9936554	0,8774153	0,7595878	0,7057366	0,9681827	0,0330835
580	1,0000000	0,4165502	0,5728993	0,1194885	0,8428468	0,5761017	0,9981587	0,7065379	0,7026563	0,1723598	0,9914759	0,8726893	0,7394264	0,6722197	0,9611257	0,0330835
600	1,0000000	0,4165435	0,7191485	0,1194885	0,7752480	0,7048162	0,9905705	0,7055916	0,7026367	0,2719767	0,9759896	0,7963665	0,6769718	0,6155350	0,9134610	0,0330835
620	1,0000000	0,4165308	0,7290589	0,1194885	0,7220764	0,7588378	0,9738278	0,7024477	0,7024308	0,3292857	0,9418662	0,6449241	0,6126392	0,5154262	0,8221677	0,0330835
640	1,0000000	0,4165171	0,6877087	0,1194885	0,6772111	0,7722243	0,9569006	0,6976785	0,7018132	0,3619973	0,9025991	0,5312495	0,5630496	0,4167067	0,7226962	0,0330835
660	1,0000000	0,4165067	0,6493367	0,1194885	0,6374222	0,7717497	0,9435413	0,6935010	0,7010240	0,3806582	0,8726999	0,4644370	0,5286577	0,3474536	0,6379329	0,0330835
680	1,0000000	0,4165004	0,6284277	0,1194885	0,6009815	0,7696764	0,9338813	0,6910530	0,7004412	0,3913952	0,8557329	0,4282804	0,5061192	0,3074660	0,5736231	0,0330835
700	1,0000000	0,4164972	0,6212442	0,1194885	0,5669431	0,7692726	0,9271857	0,6900678	0,7001456	0,3976364	0,8483916	0,4098431	0,4918742	0,2876888	0,5276302	0,0330835
720	1,0000000	0,4164959	0,6208430	0,1194885	0,5347720	0,7702606	0,9226279	0,6898665	0,7000400	0,4012866	0,8462066	0,4009256	0,4830411	0,2792601	0,4954743	0,0330835
740	1,0000000	0,4164954	0,6224290	0,1194885	0,5041568	0,7716880	0,9195210	0,6899430	0,7000205	0,4034229	0,8460441	0,3967464	0,4775718	0,2761246	0,4729095	0,0330835
760	1,0000000	0,4164952	0,6238578	0,1194885	0,4749156	0,7729318	0,9173750	0,6900517	0,7000266	0,4046686	0,8463416	0,3947624	0,4741440	0,2750135	0,4567940	0,0330835
780	1,0000000	0,4164951	0,6246243	0,1194885	0,4469480	0,7737911	0,9158700	0,6901180	0,7000334	0,4053910	0,8465580	0,3937583	0,4719580	0,2745214	0,4450680	0,0330835
800	1,0000000	0,4164951	0,6248811	0,1194885	0,4202101	0,7743060	0,9148033	0,6901424	0,7000356	0,4058076	0,8466214	0,3932054	0,4705442	0,2741916	0,4364340	0,0330835
820	1,0000000	0,4164951	0,6248904	0,1194885	0,3946991	0,7745898	0,9140445	0,6901440	0,7000344	0,4060471	0,8465979	0,3928837	0,4696239	0,2739326	0,4300515	0,0330835
840	1,0000000	0,4164950	0,6248296	0,1194885	0,3704429	0,7747428	0,9135052	0,6901385	0,7000320	0,4061848	0,8465520	0,3926953	0,4690251	0,2737430	0,4253401	0,0330835
860	1,0000000	0,4164950	0,6247764	0,1194885	0,3474900	0,7748293	0,9131232	0,6901332	0,7000300	0,4062640	0,8465153	0,3925886	0,4686374	0,2736211	0,4218744	0,0330835
880	1,0000000	0,4164950	0,6247484	0,1194885	0,3259007	0,7748828	0,9128534	0,6901302	0,7000286	0,4063098	0,8464948	0,3925313	0,4683879	0,2735524	0,4193334	0,0330835
900	1,0000000	0,4164950	0,6247393	0,1194885	0,3057375	0,7749187	0,9126634	0,6901290	0,7000279	0,4063363	0,8464862	0,3925021	0,4682280	0,2735183	0,4174741	0,0330835
920	1,0000000	0,4164950	0,6247391	0,1194885	0,2870564	0,7749434	0,9125296	0,6901288	0,7000275	0,4063517	0,8464841	0,3924879	0,4681257	0,2735031	0,4161145	0,0330835
940	1,0000000	0,4164950	0,6247415	0,1194885	0,2698983	0,7749604	0,9124354	0,6901290	0,7000274	0,4063606	0,8464842	0,3924812	0,4680603	0,2734969	0,4151200	0,0330835
960	1,0000000	0,4164950	0,6247434	0,1194885	0,2542833	0,7749717	0,9123689	0,6901291	0,7000273	0,4063658	0,8464848	0,3924780	0,4680185	0,2734943	0,4143921	0,0330835
980	1,0000000	0,4164950	0,6247445	0,1194885	0,2402060	0,7749791	0,9123221	0,6901292	0,7000273	0,4063688	0,8464851	0,3924763	0,4679916	0,2734930	0,4138591	0,0330835
1000	1,0000000	0,4164950	0,6247448	0,1194885	0,2276344	0,7749837	0,9122891	0,6901292	0,7000272	0,4063705	0,8464853	0,3924754	0,4679743	0,2734922	0,4134686	0,0330835
1020	1,0000000	0,4164950	0,6247448	0,1194885	0,2165110	0,7749867	0,9122658	0,6901292	0,7000272	0,4063715	0,8464852	0,3924748	0,4679631	0,2734917	0,4131825	0,0330835
1040	1,0000000	0,4164950	0,6247447	0,1194885	0,2067559	0,7749885	0,9122493	0,6901292	0,7000272	0,4063721	0,8464852	0,3924745	0,4679560	0,2734913	0,4129729	0,0330835
1060	1,0000000	0,4164950	0,6247446	0,1194885	0,1982719	0,7749897	0,9122377	0,6901292	0,7000272	0,4063724	0,8464851	0,3924744	0,4679514	0,2734911	0,4128194	0,0330835
1080	1,0000000	0,4164950	0,6247446	0,1194885	0,1909499	0,7749904	0,9122295	0,6901292	0,7000272	0,4063726	0,8464851	0,3924743	0,4679484	0,2734910	0,4127069	0,0330835
1100	1,0000000	0,4164950	0,6247446	0,1194885	0,1846748	0,7749909	0,9122238	0,6901292	0,7000272	0,4063727	0,8464851	0,3924742	0,4679465	0,2734909	0,4126246	0,0330835

0	1,0000000	0,4164950	0,6247446	0,1194885	0,1525209	0,7749920	0,9122183	0,6901292	0,7000270	0,4063729	0,8464851	0,3924742	0,4679434	0,2734909	0,4125036	0,0330835
20	0,7789878	0,3849052	0,6280327	0,0742394	0,1514776	0,6083912	0,8496191	0,6931531	0,7043123	0,2350417	0,8465785	0,3986049	0,4682805	0,6090459	0,4124436	0,0330821
40	0,6314616	0,3679107	0,6389478	0,0598142	0,1473641	0,5050831	0,8036588	0,7038623	0,7249658	0,1359456	0,8463920	0,4178564	0,4694617	0,7885497	0,4118518	0,0330785
60	0,5329873	0,3594092	0,6485189	0,0662065	0,1417170	0,4433725	0,7715115	0,7185820	0,7614551	0,0786296	0,8448943	0,4356214	0,4706384	0,8845501	0,4098349	0,0330757
80	0,4672554	0,3561839	0,6509973	0,0741506	0,1368708	0,4084680	0,7522875	0,7350886	0,8056034	0,0454787	0,8422178	0,4456320	0,4711799	0,9358900	0,4063804	0,0330742
100	0,4233792	0,3566143	0,6485661	0,0770771	0,1335777	0,3907562	0,7431753	0,7521789	0,8487780	0,0263048	0,8394469	0,4495803	0,4711695	0,9633522	0,4024252	0,0330734
120	0,3940917	0,3598533	0,6453998	0,0766475	0,1314275	0,3838373	0,7406006	0,7688406	0,8857300	0,0152151	0,8374767	0,4505673	0,4709559	0,9780458	0,3989516	0,0330731
140	0,3745422	0,3652926	0,6436522	0,0756165	0,1298566	0,3832738	0,7416686	0,7842399	0,9148000	0,0088012	0,8364987	0,4507777	0,4707853	0,9859092	0,3964089	0,0330730
160	0,3614928	0,3722796	0,6433142	0,0751457	0,1285673	0,3860181	0,7444266	0,7977607	0,9364822	0,0050920	0,8362114	0,4510306	0,4707199	0,9901178	0,3947403	0,0330730
180	0,3527823	0,3800686	0,6435911	0,0751508	0,1274812	0,3901142	0,7477086	0,8090770	0,9521131	0,0029470	0,8362268	0,4513481	0,4707211	0,9923702	0,3936734	0,0330729
200	0,3469681	0,3879259	0,6438920	0,0752775	0,1265908	0,3944319	0,7509006	0,8181654	0,9631376	0,0017069	0,8362983	0,4515946	0,4707401	0,9935755	0,3929557	0,0330729
220	0,3430870	0,3952604	0,6440330	0,0753479	0,1258802	0,3984031	0,7537281	0,8252243	0,9708048	0,0009900	0,8363384	0,4517254	0,4707532	0,9942205	0,3924354	0,0330729
240	0,3404964	0,4016967	0,6440550	0,0753544	0,1253178	0,4017993	0,7561044	0,8305644	0,9760900	0,0005757	0,8363450	0,4517744	0,4707577	0,9945656	0,3920416	0,0330729
260	0,3387672	0,4070714	0,6440363	0,0753396	0,1248702	0,4045757	0,7580362	0,8345212	0,9797131	0,0003364	0,8363378	0,4517878	0,4707576	0,9947501	0,3917428	0,0330729
280	0,3376129	0,4113845	0,6440193	0,0753294	0,1245111	0,4067757	0,7595712	0,8374042	0,9821885	0,0001981	0,8363299	0,4517922	0,4707566	0,9948489	0,3915198	0,0330729
300	0,3368424	0,4147368	0,6440123	0,0753276	0,1242221	0,4084789	0,7607706	0,8394758	0,9838762	0,0001183	0,8363254	0,4517957	0,4707560	0,9949017	0,3913557	0,0330729
320	0,3363281	0,4172759	0,6440113	0,0753293	0,1239899	0,4097733	0,7616957	0,8409472	0,9850253	0,0000723	0,8363236	0,4517989	0,4707559	0,9949299	0,3912359	0,0330729
340	0,3359848	0,4191593	0,6440117	0,0753307	0,1238036	0,4107423	0,7624018	0,8419824	0,9858070	0,0000457	0,8363231	0,4518009	0,4707558	0,9949451	0,3911486	0,0330729
360	0,3357557	0,4205330	0,6440121	0,0753310	0,1236543	0,4114589	0,7629362	0,8427050	0,9863384	0,0000304	0,8363230	0,4518019	0,4707558	0,9949531	0,3910848	0,0330729
380	0,3356027	0,4215211	0,6440122	0,0753309	0,1235346	0,4119834	0,7633379	0,8432062	0,9866995	0,0000216	0,8363230	0,4518023	0,4707558	0,9949575	0,3910381	0,0330729
400	0,3355006	0,4222238	0,6440122	0,0753307	0,1234386	0,4123639	0,7636379	0,8435519	0,9869447	0,0000166	0,8363230	0,4518025	0,4707558	0,9949598	0,3910040	0,0330729
420	0,3354324	0,4227189	0,6440123	0,0753306	0,1233616	0,4126379	0,7638607	0,8437894	0,9871112	0,0000136	0,8363231	0,4518026	0,4707559	0,9949610	0,3909790	0,0330729
440	0,3353869	0,4230650	0,6440124	0,0753306	0,1232999	0,4128340	0,7640256	0,8439519	0,9872241	0,0000120	0,8363231	0,4518027	0,4707559	0,9949617	0,3909607	0,0330729
460	0,3353566	0,4233053	0,6440124	0,0753306	0,1232504	0,4129735	0,7641470	0,8440627	0,9873008	0,0000110	0,8363231	0,4518027	0,4707559	0,9949621	0,3909473	0,0330729
480	0,3353363	0,4234714	0,6440124	0,0753307	0,1232107	0,4130722	0,7642362	0,8441381	0,9873527	0,0000105	0,8363231	0,4518027	0,4707559	0,9949622	0,3909374	0,0330729
500	0,3353228	0,4235856	0,6440124	0,0753307	0,1231789	0,4131418	0,7643014	0,8441892	0,9873879	0,0000101	0,8363231	0,4518027	0,4707559	0,9949623	0,3909302	0,0330729
520	0,3353137	0,4236638	0,6440124	0,0753307	0,1231533	0,4131907	0,7643490	0,8442239	0,9874117	0,0000100	0,8363231	0,4518027	0,4707559	0,9949624	0,3909249	0,0330729
540	0,3353077	0,4237171	0,6440124	0,0753307	0,1231329	0,4132249	0,7643836	0,8442473	0,9874278	0,0000099	0,8363231	0,4518027	0,4707559	0,9949624	0,3909211	0,0330729
560	0,3353037	0,4237535	0,6440124	0,0753307	0,1231165	0,4132488	0,7644087	0,8442631	0,9874387	0,0000098	0,8363231	0,4518027	0,4707559	0,9949624	0,3909182	0,0330729
580	0,5563132	0,4500506	0,6319551	0,1763996	0,1270533	0,5855881	0,8292334	0,8363990	0,9857618	0,1714998	0,8361602	0,4360011	0,4696281	0,6482800	0,3910456	0,0330753
600	0,7038377	0,4504510	0,6127590	0,1325489	0,1354479	0,6895783	0,8720301	0,8078007	0,9770982	0,2701442	0,8370795	0,3958951	0,4672636	0,4703432	0,3927482	0,0330852
620	0,8023107	0,4423897	0,6111020	0,1097390	0,1409675	0,7492288	0,8979489	0,7811024	0,9593174	0,3273364	0,8405289	0,3793771	0,4664981	0,3791618	0,3969531	0,0330889
640	0,8680418	0,4343797	0,6196399	0,1114597	0,1431944	0,7810899	0,9117124	0,7613245	0,9317672	0,3606573	0,8443647	0,3844589	0,4671094	0,3315913	0,4019992	0,0330867
660	0,9119175	0,4283507	0,6258863	0,1202654	0,1442983	0,7956487	0,9178324	0,7446733	0,8974104	0,3800003	0,8465476	0,3916193	0,4678019	0,3057466	0,4059220	0,0330844
680	0,9412047	0,4242144	0,6266990	0,1217045	0,1455614	0,8000366	0,9200646	0,7300999	0,8611760	0,3911475	0,8470564	0,3932584	0,4680254	0,2913883	0,4082230	0,0330837
700	0,9607539	0,4214870	0,6255430	0,1197916	0,1468389	0,7991930	0,9204008	0,7184399	0,8272204	0,3975614	0,8468645	0,3923968	0,4679900	0,2833066	0,4094598	0,0330838
720	0,9738031	0,4197211	0,6248650	0,1189776	0,1478386	0,7961485	0,9197406	0,7100010	0,7978518	0,4012699	0,8466411	0,3920336	0,4679456	0,2787614	0,4102206	0,0330837
740	0,9825135	0,4185856	0,6247647	0,1192853	0,1485812	0,7924857	0,9186514	0,7040990	0,7737731	0,4034213	0,8465325	0,3922750	0,4679403	0,2762563	0,4107699	0,0330836
760	0,9883277	0,4178556	0,6247672	0,1195754	0,1491838	0,7889406	0,9175033	0,6999138	0,7547435	0,4046669	0,8464893	0,3924699	0,4679429	0,2749212	0,4111826	0,0330835
780	0,9922087	0,4173850	0,6247321	0,1195624	0,1496973	0,7858275	0,9164615	0,6969252	0,7401038	0,4053860	0,8464725	0,3924767	0,4679405	0,2742318	0,4114921	0,0330835
800	0,9947993	0,4170801	0,6247120	0,1194831	0,1501255	0,7832471	0,9155669	0,6948225	0,7290724	0,4058015	0,8464710	0,3924448	0,4679383	0,2738804	0,4117269	0,0330835
820	0,9965285	0,4168816	0,6247238	0,1194678	0,1504740	0,7811876	0,9148207	0,6933662	0,7208935	0,4060422	0,8464770	0,3924485	0,4679393	0,2736995	0,4119058	0,0330835
840	0,9976828	0,4167516	0,6247409	0,1194850	0,1507582	0,7795851	0,9142151	0,6923599	0,7149065	0,4061818	0,8464829	0,3924663	0,4679413	0,2736044	0,4120396	0,0330835
860	0,9984532	0,4166659	0,6247475	0,1194932	0,1509923	0,7783615	0,9137355	0,6916621	0,7105692	0,4062624	0,8464855	0,3924746	0,4679425	0,2735532	0,4121373	0,0330835
880	0,9989675	0,4166092	0,6247467	0,1194905	0,1511857	0,7774415	0,9133619	0,6911788	0,7074542	0,4063090	0,8464858	0,3924743	0,4679428	0,2735251	0,4122080	0,0330835
900	0,9993108	0,4165715	0,6247452	0,1194878	0,1513449	0,7767590	0,9130741	0,6908460	0,7052339	0,4063359	0,8464855	0,3924733	0,4679429	0,2735095	0,4122592	0,0330835
920	0,9995400	0,4165463	0,6247448	0,1194878	0,1514758	0,7762583	0,9128543	0,6906180	0,7036614	0,4063515	0,8464853	0,3924735	0,4679430	0,2735009	0,4122966	0,0330835
940	0,9996929	0,4165295	0,6247447	0,1194885	0,1515835	0,7758942	0,9126880	0,6904620	0,7025539	0,4063605	0,8464852	0,3924741	0,4679430	0,2734961	0,4123240	0,0330835
960	0,9997950	0,4165182	0,6247446	0,1194887	0,1516721	0,7756316	0,9125631	0,6903553	0,7017778	0,4063657	0,8464851	0,3924742	0,4679431	0,2734936	0,4123441	0,0330835
980	0,9998632	0,4165106	0,6247445	0,1194885	0,1517451	0,7754434	0,9124698	0,6902825	0,7012362	0,4063688	0,8464851	0,3924741	0,4679431	0,2734923	0,4123588	0,0330835
1000	0,9999087	0,4165055	0,6247445	0,1194885	0,1518052	0,7753093	0,9124005	0,6902330	0,7008598	0,4063705	0,8464851	0,3924741	0,4679431	0,2734917	0,4123696	0,0330835
1020	0,9999390	0,4165021	0,6247445	0,1194885	0,1518547	0,7752142	0,9123492	0,6901994	0,7005991	0,4063715	0,8464851	0,3924742	0,4679431	0,2734913	0,4123775	0,0330835
1040	0,9999593	0,4164997	0,6247446	0,1194885	0,1518954	0,7751471	0,9123115	0,6901767	0,7004191	0,4063721	0,8464851	0,3924742	0,4679431	0,2734911	0,4123833	0,0330835
1060	0,9999728	0,4164982	0,6247446	0,1194885	0,1519289	0,7750999	0,9122838	0,6901612	0,7002952	0,4063724	0,8464851	0,3924742	0,4679431	0,2734910	0,4123875	0,0330835
1080	0,9999819	0,4164971	0,6247446	0,1194885	0,1519566	0,7750668	0,9122635	0,6901508	0,7002101	0,4063726	0,8464851	0,3924742	0,4679431	0,2734910	0,4123906	0,0330835
1100	0,9999879	0,4164964	0,6247446	0,1194885	0,1519793	0,7750438	0,9122487	0,6901437	0,7001518	0,4063727	0,8464851	0,3924742	0,4679431	0,2734909	0,4123929	0,0330835

0	1,0000000	0,4164950	0,6247446	0,1194885	0,1525209	0,7749920	0,9122183	0,6901292	0,7000270	0,4063729	0,8464851	0,3924742	0,4679434	0,2734909	0,4125036	0,0330835
20	1,0000000	0,4164959	0,5214716	0,1194885	0,1524441	0,7776695	0,9125995	0,6907296	0,7001610	0,4064548	0,8497811	0,3945087	0,4686662	0,3040054	0,4157810	0,3569418
40	1,0000000	0,4164993	0,4945149	0,1194885	0,1523808	0,7884920	0,9144062	0,6927686	0,7005941	0,4067454	0,8617734	0,4040427	0,4718329	0,3365275	0,4303179	0,5199662
60	1,0000000	0,4165037	0,4989501	0,1194885	0,1523287	0,8035166	0,9173868	0,6950639	0,7010656	0,4070912	0,8763661	0,4195529	0,4766653	0,3693453	0,4527279	0,6020297
80	1,0000000	0,4165075	0,5096685	0,1194885	0,1522858	0,8175577	0,9205854	0,6968095	0,7014336	0,4073739	0,8881334	0,4350761	0,4815035	0,3957210	0,4759874	0,6433389
100	1,0000000	0,4165101	0,5175935	0,1194885	0,1522504	0,8281851	0,9232787	0,6978799	0,7016823	0,4075652	0,8956121	0,4462912	0,4852936	0,4131240	0,4956290	0,6641333
120	1,0000000	0,4165116	0,5215377	0,1194885	0,1522213	0,8352302	0,9252410	0,6984348	0,7018364	0,4076795	0,8995585	0,4526022	0,4878236	0,4228708	0,5103846	0,6746007
140	1,0000000	0,4165123	0,5228156	0,1194885	0,1521973	0,8395157	0,9265592	0,6986772	0,7019262	0,4077415	0,9012883	0,4554279	0,4893446	0,4275778	0,5208093	0,6798699
160	1,0000000	0,4165126	0,5228613	0,1194885	0,1521775	0,8420035	0,9274161	0,6987625	0,7019767	0,4077729	0,9018880	0,4563837	0,4902071	0,4295435	0,5280172	0,6825223
180	1,0000000	0,4165128	0,5225589	0,1194885	0,1521613	0,8434373	0,9279754	0,6987833	0,7020048	0,4077882	0,9020246	0,4565634	0,4906906	0,4302554	0,5330312	0,6838574
200	1,0000000	0,4165128	0,5222866	0,1194885	0,1521479	0,8442880	0,9283506	0,6987846	0,7020207	0,4077959	0,9020234	0,4565212	0,4909710	0,4304918	0,5365897	0,6845295
220	1,0000000	0,4165128	0,5221332	0,1194885	0,1521368	0,8448177	0,9286106	0,6987831	0,7020301	0,4078000	0,9020068	0,4564673	0,4911440	0,4305846	0,5391687	0,6848678
240	1,0000000	0,4165129	0,5220740	0,1194885	0,1521278	0,8451624	0,9287952	0,6987830	0,7020359	0,4078025	0,9020031	0,4564482	0,4912571	0,4306439	0,5410647	0,6850381
260	1,0000000	0,4165129	0,5220641	0,1194885	0,1521203	0,8453920	0,9289277	0,6987841	0,7020396	0,4078041	0,9020097	0,4564544	0,4913332	0,4306929	0,5424667	0,6851239
280	1,0000000	0,4165129	0,5220714	0,1194885	0,1521141	0,8455454	0,9290228	0,6987853	0,7020419	0,4078051	0,9020189	0,4564693	0,4913847	0,4307314	0,5435031	0,6851670
300	1,0000000	0,4165129	0,5220803	0,1194885	0,1521090	0,8456468	0,9290906	0,6987863	0,7020433	0,4078057	0,9020264	0,4564828	0,4914190	0,4307580	0,5442669	0,6851888
320	1,0000000	0,4165129	0,5220860	0,1194885	0,1521049	0,8457128	0,9291387	0,6987870	0,7020442	0,4078061	0,9020310	0,4564916	0,4914414	0,4307740	0,5448278	0,6851997
340	1,0000000	0,4165129	0,5220885	0,1194885	0,1521014	0,8457552	0,9291726	0,6987873	0,7020447	0,4078063	0,9020333	0,4564962	0,4914558	0,4307826	0,5452386	0,6852052
360	1,0000000	0,4165129	0,5220892	0,1194885	0,1520986	0,8457822	0,9291965	0,6987874	0,7020450	0,4078065	0,9020342	0,4564981	0,4914649	0,4307867	0,5455391	0,6852080
380	1,0000000	0,4165129	0,5220891	0,1194885	0,1520962	0,8457993	0,9292132	0,6987874	0,7020452	0,4078065	0,9020345	0,4564987	0,4914707	0,4307884	0,5457589	0,6852094
400	1,0000000	0,4165129	0,5220888	0,1194885	0,1520943	0,8458102	0,9292250	0,6987874	0,7020454	0,4078066	0,9020345	0,4564988	0,4914744	0,4307892	0,5459197	0,6852101
420	1,0000000	0,4165129	0,5220886	0,1194885	0,1520927	0,8458172	0,9292334	0,6987874	0,7020454	0,4078066	0,9020344	0,4564988	0,4914767	0,4307894	0,5460374	0,6852104
440	1,0000000	0,4165129	0,5220885	0,1194885	0,1520914	0,8458216	0,9292392	0,6987874	0,7020455	0,4078066	0,9020344	0,4564988	0,4914782	0,4307896	0,5461236	0,6852106
460	1,0000000	0,4165129	0,5220885	0,1194885	0,1520904	0,8458245	0,9292434	0,6987874	0,7020455	0,4078066	0,9020344	0,4564988	0,4914792	0,4307897	0,5461867	0,6852107
480	1,0000000	0,4165129	0,5220885	0,1194885	0,1520895	0,8458264	0,9292463	0,6987874	0,7020455	0,4078066	0,9020344	0,4564988	0,4914798	0,4307897	0,5462330	0,6852107
500	1,0000000	0,4165129	0,5220885	0,1194885	0,1520888	0,8458275	0,9292483	0,6987874	0,7020455	0,4078066	0,9020344	0,4564988	0,4914802	0,4307898	0,5462669	0,6852107
520	1,0000000	0,4165129	0,5220885	0,1194885	0,1520882	0,8458283	0,9292498	0,6987874	0,7020455	0,4078066	0,9020344	0,4564988	0,4914805	0,4307898	0,5462917	0,6852108
540	1,0000000	0,4165129	0,5220885	0,1194885	0,1520877	0,8458288	0,9292508	0,6987874	0,7020455	0,4078066	0,9020344	0,4564988	0,4914806	0,4307898	0,5463099	0,6852108
560	1,0000000	0,4165129	0,5220885	0,1194885	0,1520873	0,8458291	0,9292515	0,6987874	0,7020455	0,4078066	0,9020344	0,4564988	0,4914807	0,4307898	0,5463232	0,6852108
580	1,0000000	0,4165120	0,6287751	0,1194885	0,1520869	0,8431043	0,9285630	0,6983902	0,7019975	0,4077557	0,8990909	0,4513762	0,4903687	0,4025375	0,5421748	0,3613524
