"Time"	norR	nsrR	dsdC	feaR	fhlA	feaB	hypA	hycE	hycF	hycD	hypB	hycG	hypE	hycH	hypD	hycB
20	0,2315426	0,9850903	0,3358822	0,4309365	0,0017443	0,5291739	0,0301633	0,0284636	0,1152836	0,4576656	0,1732069	0,2974956	0,0219785	0,0004080	0,0226847	0,1182777
40	0,2218398	0,9717488	0,2344949	0,3961068	0,0005418	0,4117832	0,0896557	0,0318776	0,1071170	0,4085040	0,1877904	0,3377993	0,0201218	0,0004628	0,0477377	0,0869314
60	0,2241072	0,9581824	0,1582038	0,3742631	0,0024605	0,4331023	0,1061384	0,0329854	0,1061057	0,4021373	0,1524491	0,3371668	0,0163473	0,0008099	0,0939801	0,0853855
80	0,2151115	1,0503353	0,0895906	0,3641035	0,0020698	0,4158676	0,1442474	0,0235404	0,0766810	0,3825419	0,1609727	0,3477568	0,0164353	0,0000978	0,1195824	0,0892415
100	0,2298914	0,9623643	0,0512614	0,3716271	0,0001549	0,3547813	0,1199807	0,0234653	0,0592888	0,3994200	0,1293406	0,3674709	0,0148639	0,0004318	0,1211869	0,0793987
120	0,2119237	1,0455620	0,0371885	0,3631567	0,0007352	0,3451745	0,1600600	0,0299111	0,0566527	0,4255817	0,1448542	0,3751434	0,0052375	0,0000000	0,1279613	0,0925828
140	0,1906814	1,0576066	0,0341694	0,3729848	0,0020186	0,3402504	0,1463977	0,0292418	0,0507124	0,4821894	0,1228351	0,3495145	0,0050351	0,0000443	0,1300404	0,0887766
160	0,2080164	1,0667091	0,0223810	0,3744909	0,0026877	0,3170960	0,1330244	0,0443359	0,0435068	0,4360865	0,1192280	0,3391754	0,0060751	0,0000702	0,1533398	0,0802579
180	0,2184309	1,0052099	0,0124901	0,3729751	0,0006497	0,3031860	0,1449664	0,0375975	0,0405969	0,4040652	0,1001765	0,3323363	0,0135420	0,0000502	0,1810773	0,1130984
200	0,2278869	0,9870619	0,0050745	0,3832399	0,0001612	0,2850809	0,1657336	0,0399435	0,0415996	0,4003579	0,1283189	0,3328713	0,0088909	0,0000000	0,2012155	0,1095715
220	0,2194768	1,0749600	0,0021451	0,3667045	0,0002284	0,2881138	0,1694759	0,0337961	0,0446339	0,4165312	0,1197790	0,3408388	0,0092068	0,0004894	0,1708073	0,0953469
240	0,2455119	1,0075090	0,0007969	0,3739173	0,0018364	0,3068184	0,1991179	0,0524599	0,0471383	0,4067737	0,1525325	0,3022484	0,0103739	0,0007385	0,1509943	0,0966931
260	0,2274331	1,0212540	0,0019647	0,3987997	0,0021986	0,2788501	0,2058518	0,0441596	0,0380630	0,3906088	0,1463498	0,3028803	0,0119504	0,0000538	0,1580368	0,1102398
280	0,2589325	0,9078238	0,0045147	0,3694368	0,0007588	0,3010560	0,2458841	0,0363584	0,0288212	0,4332375	0,1486148	0,3050736	0,0105958	0,0000000	0,1738585	0,1055891
300	0,2144853	1,0335563	0,0030184	0,3666171	0,0010479	0,2691164	0,1927209	0,0352732	0,0408629	0,4701732	0,1586820	0,3086011	0,0153958	0,0004526	0,1813478	0,0903349
320	0,2130836	1,1391107	0,0018925	0,3758552	0,0040175	0,2895184	0,2273857	0,0324061	0,0501940	0,4680940	0,1697313	0,3339908	0,0253926	0,0000000	0,1786670	0,0886658
340	0,2391444	1,0428922	0,0019614	0,3554743	0,0014871	0,2526928	0,1939842	0,0399808	0,0449781	0,4307399	0,1722217	0,3494058	0,0154193	0,0048991	0,1839204	0,0861729
360	0,2280271	0,9473529	0,0030471	0,3327643	0,0000000	0,2752306	0,2104399	0,0385131	0,0449061	0,4588263	0,1402850	0,3909508	0,0121686	0,0019713	0,2034508	0,0797272
380	0,2352939	0,9428001	0,0000174	0,3528219	0,0006790	0,2757178	0,2247669	0,0375113	0,0443542	0,4099093	0,1601451	0,3430738	0,0189126	0,0016160	0,1670242	0,0652585
400	0,2469656	0,9923718	0,0006869	0,3615400	0,0000000	0,2725063	0,2115714	0,0374851	0,0260874	0,3857653	0,1613634	0,3455391	0,0177146	0,0030184	0,1857520	0,0825292
420	0,2292105	0,8999588	0,0008447	0,3787337	0,0000880	0,2632705	0,2222329	0,0334451	0,0270161	0,3802156	0,1666487	0,3319143	0,0190342	0,0018512	0,1920702	0,0883675
440	0,2066587	0,8549296	0,0006985	0,3993647	0,0000000	0,3007882	0,2073160	0,0403402	0,0223729	0,3953687	0,1728890	0,3177549	0,0151471	0,0018955	0,1763836	0,0908567
460	0,1995647	0,8574447	0,0000399	0,3916736	0,0000000	0,2896267	0,1620421	0,0394958	0,0288659	0,4212891	0,1768837	0,3308795	0,0207471	0,0011735	0,1921145	0,0899873
480	0,1969352	0,8708164	0,0037285	0,3650768	0,0010196	0,3121286	0,1631986	0,0351994	0,0484246	0,4434102	0,1844541	0,3769669	0,0187544	0,0000448	0,2147016	0,0877976
500	0,2324529	0,9260035	0,0013208	0,3884991	0,0001646	0,3029581	0,1772068	0,0309016	0,0546983	0,4039807	0,1453416	0,3631821	0,0149268	0,0025024	0,2290680	0,0687212
520	0,2465933	0,9328062	0,0030483	0,3447438	0,0004188	0,2855051	0,1884847	0,0223425	0,0447908	0,4346639	0,1457296	0,3629850	0,0102284	0,0011938	0,2549005	0,0724814
540	0,2194477	0,9023011	0,0071999	0,3733521	0,0000000	0,2703484	0,2283714	0,0125167	0,0464638	0,4877045	0,1425097	0,3528586	0,0218583	0,0019230	0,2259372	0,0799270
560	0,1900933	0,9042852	0,0021354	0,3655068	0,0003556	0,3197397	0,1994599	0,0265626	0,0531325	0,5065345	0,1451890	0,3496346	0,0169776	0,0016495	0,1894728	0,0941622
580	0,2093524	0,9629294	0,1472909	0,3800998	0,0000000	0,3930497	0,1498058	0,0323101	0,0625718	0,4822192	0,1395154	0,3497969	0,0235951	0,0004763	0,1911276	0,0990509
600	0,2591546	1,0689566	0,3860996	0,3835991	0,0002996	0,4391937	0,1234003	0,0519674	0,0626805	0,5269099	0,1453648	0,3742553	0,0196122	0,0015294	0,1888194	0,0995330
620	0,2136425	1,0539003	0,4303615	0,4190187	0,0013451	0,3944659	0,1281188	0,0550732	0,0803524	0,5298154	0,1557388	0,3642343	0,0183025	0,0005297	0,1101563	0,0848271
640	0,1724821	1,0632722	0,4201706	0,3945497	0,0012228	0,4803162	0,0971942	0,0451898	0,0827833	0,4953307	0,1297292	0,3395356	0,0219177	0,0007952	0,0842235	0,0956358
660	0,2141979	1,1186254	0,4538388	0,4194277	0,0029615	0,4926369	0,0641586	0,0391616	0,0777086	0,5568373	0,1270303	0,3529813	0,0247423	0,0006987	0,0429559	0,0909763
680	0,2018565	1,0728231	0,4215568	0,4189122	0,0026192	0,5246959	0,0400776	0,0375796	0,0729297	0,5177681	0,1066183	0,3661778	0,0328137	0,0037329	0,0239068	0,0812186
700	0,2200884	1,0462602	0,4312730	0,4389538	0,0036166	0,5321441	0,0233932	0,0375266	0,0806749	0,5039647	0,1272179	0,3307383	0,0383796	0,0025712	0,0169721	0,0797200
720	0,1967946	1,0439238	0,4289332	0,4334267	0,0007124	0,5710292	0,0183765	0,0271925	0,0849176	0,4597169	0,1085316	0,3281143	0,0442805	0,0001286	0,0143745	0,0963663
740	0,2353072	1,0505499	0,4044457	0,4332794	0,0015699	0,5976117	0,0183926	0,0254030	0,0839735	0,4338778	0,0790474	0,3405897	0,0304751	0,0018902	0,0097216	0,0909123
760	0,2479938	0,9493586	0,4113190	0,4540401	0,0031762	0,5711903	0,0181439	0,0323857	0,0840234	0,3914711	0,1107736	0,3258897	0,0201580	0,0062385	0,0169995	0,0974397
780	0,2266240	1,0243577	0,4247083	0,4776494	0,0045515	0,5680896	0,0249092	0,0305616	0,0846918	0,4303724	0,0937881	0,3295556	0,0175874	0,0002253	0,0138651	0,0970436
800	0,2122057	0,9281844	0,4620461	0,4250297	0,0033601	0,6081209	0,0268368	0,0285431	0,0828472	0,4396174	0,1030938	0,3575104	0,0221732	0,0008793	0,0052238	0,0972586
820	0,2273609	0,9996390	0,3564683	0,3998249	0,0032735	0,5638014	0,0305880	0,0431394	0,0740721	0,4413139	0,0997936	0,3319289	0,0230113	0,0042852	0,0083101	0,0942860
840	0,2221953	0,9167562	0,4302583	0,3640940	0,0035018	0,5187178	0,0119992	0,0339178	0,0834879	0,4564269	0,1371372	0,3355225	0,0232489	0,0035069	0,0076997	0,0830048
860	0,2159474	0,9880475	0,4668947	0,3882371	0,0007463	0,5294396	0,0120098	0,0357925	0,0731746	0,4187761	0,1580366	0,3328674	0,0239502	0,0024509	0,0161344	0,0850656
880	0,2406871	0,9792983	0,4589649	0,4210522	0,0025907	0,5190023	0,0162628	0,0375517	0,0739110	0,4036615	0,1882228	0,3550391	0,0272856	0,0004688	0,0187516	0,0898931
900	0,2439349	0,9998682	0,5112104	0,4199832	0,0039553	0,5754209	0,0234672	0,0398469	0,0647259	0,4321827	0,1851327	0,3364474	0,0168691	0,0039628	0,0279948	0,0851825
920	0,2103127	1,0886149	0,4987303	0,4158549	0,0029804	0,5650482	0,0169559	0,0320563	0,0905721	0,4642375	0,1543846	0,2990538	0,0182495	0,0020241	0,0086410	0,0830142
940	0,2207911	1,0984612	0,4024029	0,4021889	0,0023311	0,5390157	0,0226106	0,0323747	0,0747634	0,4574522	0,1318084	0,2827147	0,0201855	0,0013532	0,0134963	0,0900887
960	0,2152893	1,1049816	0,4272391	0,3500248	0,0007852	0,5076248	0,0286931	0,0305991	0,0724044	0,4746911	0,1184872	0,2631066	0,0182900	0,0026871	0,0182879	0,0736176
980	0,2085969	1,1252659	0,4550974	0,3603012	0,0000598	0,5432305	0,0243222	0,0317669	0,0599598	0,4572843	0,1067611	0,3061696	0,0190549	0,0007321	0,0237829	0,0819123
1000	0,1965124	0,9616251	0,4276106	0,3564583	0,0004787	0,5410462	0,0151879	0,0256023	0,0657040	0,4535423	0,1180785	0,3142956	0,0194133	0,0011481	0,0270800	0,0891264
1020	0,2205704	0,9504565	0,4648305	0,3332335	0,0002457	0,5674031	0,0205793	0,0242716	0,0576009	0,4061665	0,1311648	0,3054094	0,0222824	0,0010645	0,0186955	0,1125267
1040	0,2249829	0,9692177	0,4305325	0,3442949	0,0007785	0,5485172	0,0160815	0,0238821	0,0618308	0,3762496	0,1224102	0,3052597	0,0168463	0,0013261	0,0203050	0,1272810
1060	0,2608652	1,0225976	0,4229142	0,3739298	0,0013440	0,5433908	0,0145490	0,0263887	0,0725218	0,3626266	0,1127247	0,3290437	0,0218420	0,0000000	0,0255911	0,1238512
1080	0,2620841	0,9592324	0,4447292	0,3841275	0,0009182	0,5039020	0,0266238	0,0223205	0,1006474	0,3905941	0,1088035	0,3457847	0,0201970	0,0011690	0,0205908	0,1025929
1100	0,2598772	1,0249794	0,4755890	0,3579705	0,0011104	0,4823964	0,0182459	0,0207391	0,0694633	0,3929999	0,1189751	0,3339088	0,0230463	0,0010243	0,0172906	0,0953061

0	0,2047126	1,0951503	0,4561080	0,4243780	0,0005961	0,4925884	0,0249694	0,0423739	0,0994897	0,4769992	0,1765674	0,3602823	0,0322255	0,0005082	0,0247264	0,1036493
20	0,2435580	0,9724033	0,4633449	0,3691095	0,0006599	0,3770465	0,0286009	0,0487693	0,1056715	0,4832172	0,0878993	0,3279371	0,0665974	0,0021762	0,0098068	0,0860374
40	0,2503094	0,9067697	0,4243962	0,3474544	0,0003802	0,2973536	0,0305414	0,0560876	0,1032744	0,4469545	0,0732963	0,2672723	0,1222500	0,0028360	0,0036310	0,0914342
60	0,2525012	0,9539921	0,3963544	0,3181583	0,0002741	0,1778354	0,0251321	0,0369815	0,0947900	0,4560351	0,0691720	0,2495601	0,2177097	0,0032249	0,0043242	0,0947145
80	0,2382302	0,8801724	0,3841215	0,3179940	0,0003230	0,1200691	0,0090299	0,0398212	0,0898700	0,4640146	0,0824140	0,2256634	0,3251617	0,0001625	0,0103873	0,0974861
100	0,2118548	0,7640397	0,3661677	0,3424008	0,0011213	0,0806631	0,0158002	0,0399371	0,0730241	0,4572539	0,0910705	0,2065052	0,4096347	0,0004332	0,0229779	0,0774962
120	0,2232626	0,8375939	0,4747453	0,3533102	0,0009687	0,0439962	0,0220303	0,0407681	0,0866075	0,4538904	0,1413315	0,1861426	0,5214519	0,0000426	0,0139442	0,0837743
140	0,2122459	0,8795788	0,3956364	0,3193092	0,0010325	0,0117922	0,0179513	0,0402218	0,1095314	0,4849840	0,1507102	0,1724919	0,5830132	0,0010974	0,0205611	0,0664218
160	0,2106967	0,8306108	0,3840015	0,3806583	0,0002312	0,0153153	0,0223647	0,0333685	0,1197129	0,4968811	0,1341059	0,1601550	0,6032251	0,0024703	0,0140737	0,0806263
180	0,2234443	0,8856683	0,3812332	0,3560554	0,0003182	0,0035749	0,0216925	0,0424604	0,1380146	0,5001568	0,1373286	0,1209833	0,6888185	0,0007817	0,0211703	0,1144411
200	0,2513035	0,8685125	0,3662518	0,3959270	0,0019426	0,0005982	0,0250863	0,0377991	0,1422751	0,5061640	0,1418289	0,1137267	0,7078494	0,0000000	0,0135128	0,1080386
220	0,2205606	0,8707316	0,3589132	0,4126748	0,0023399	0,0015830	0,0258943	0,0315972	0,1213009	0,4601706	0,1503980	0,1076212	0,7068992	0,0017089	0,0148212	0,1133964
240	0,2284413	0,7703945	0,4280429	0,3982082	0,0030890	0,0003166	0,0239435	0,0276367	0,1420415	0,5316867	0,1617663	0,1138295	0,6863792	0,0019799	0,0289969	0,0875430
260	0,2121741	0,7010475	0,4273789	0,4085884	0,0024240	0,0014278	0,0195392	0,0257874	0,1267860	0,5153826	0,1328451	0,1136700	0,7001968	0,0038295	0,0416632	0,0962123
280	0,2023960	0,7732353	0,4576107	0,4014937	0,0014938	0,0040081	0,0130738	0,0365995	0,1514375	0,5128488	0,1642482	0,1120824	0,6521541	0,0033905	0,0267242	0,0910874
300	0,2448608	0,7660765	0,5177230	0,3891986	0,0000405	0,0001795	0,0159722	0,0352926	0,1391602	0,5068952	0,1682798	0,1158905	0,6797192	0,0009040	0,0250065	0,0891582
320	0,2674873	0,7905045	0,3964760	0,3661436	0,0002410	0,0014752	0,0147488	0,0241068	0,1704515	0,5027102	0,1659444	0,1186499	0,6778014	0,0019489	0,0138710	0,0826517
340	0,2550598	0,7272330	0,3670931	0,4001785	0,0000000	0,0008677	0,0159240	0,0262096	0,1833335	0,4572473	0,1802641	0,1169675	0,6761969	0,0024690	0,0092185	0,0872105
360	0,2381877	0,7890809	0,4069544	0,3801162	0,0004873	0,0019946	0,0137269	0,0390491	0,1813735	0,4676844	0,1740309	0,1499470	0,6300155	0,0047620	0,0236328	0,0966702
380	0,1949453	0,7576204	0,4379319	0,4124409	0,0000741	0,0047919	0,0164676	0,0293636	0,1641689	0,5128446	0,1657594	0,1496633	0,6828199	0,0024064	0,0213515	0,0918410
400	0,2481389	0,7938716	0,4424311	0,4087524	0,0006157	0,0021757	0,0249577	0,0412325	0,1621048	0,4738744	0,1672318	0,1223554	0,6931212	0,0001083	0,0120727	0,1186349
420	0,2936398	0,7701488	0,4069836	0,4342007	0,0004010	0,0053879	0,0156451	0,0399913	0,1703648	0,4041957	0,2037493	0,1183470	0,6232376	0,0008549	0,0079268	0,0871762
440	0,2729179	0,7769117	0,4255478	0,4685623	0,0004840	0,0108988	0,0228851	0,0405839	0,1855663	0,4059725	0,2005671	0,1451298	0,6323854	0,0000362	0,0145727	0,0916314
460	0,2639444	0,7692075	0,3976253	0,4347124	0,0000241	0,0068907	0,0240341	0,0421889	0,1776538	0,4061454	0,2082918	0,1494259	0,6669293	0,0009142	0,0133457	0,1050399
480	0,2555901	0,8298693	0,3909267	0,4332766	0,0000126	0,0087266	0,0156212	0,0319847	0,1824315	0,3783586	0,2060773	0,1639889	0,6188731	0,0008644	0,0162791	0,1078010
500	0,2311030	0,8809493	0,4186291	0,4207622	0,0006912	0,0055709	0,0116059	0,0411107	0,1788923	0,3941437	0,1809536	0,1638080	0,6362660	0,0034101	0,0161733	0,1177860
520	0,2050255	0,8507285	0,3953284	0,4571731	0,0009989	0,0056563	0,0098191	0,0513134	0,1620856	0,4059579	0,1647359	0,1574517	0,6387662	0,0009200	0,0209561	0,1097548
540	0,1828884	0,8579220	0,4356333	0,4825194	0,0000365	0,0054880	0,0118265	0,0461396	0,1619160	0,5024699	0,1566041	0,1489154	0,6421113	0,0021726	0,0209841	0,1000269
560	0,2253720	0,7652597	0,3602380	0,4447568	0,0022276	0,0030832	0,0101323	0,0341882	0,1636906	0,4585069	0,1689631	0,1425182	0,6833106	0,0000888	0,0147087	0,1110229
580	0,2546719	0,7611295	0,4230370	0,4286460	0,0018675	0,0566360	0,0179229	0,0297617	0,1704610	0,5124353	0,1562015	0,1729530	0,6265369	0,0011001	0,0193972	0,1156903
600	0,2468286	0,8191853	0,4289867	0,4359585	0,0019844	0,2255283	0,0255585	0,0407938	0,1761873	0,4411389	0,1769223	0,2754835	0,5133686	0,0005650	0,0254525	0,0993514
620	0,2557141	0,7933266	0,4549297	0,4415074	0,0049128	0,3333779	0,0188244	0,0441615	0,1918444	0,4429051	0,1992059	0,3142297	0,4368064	0,0056507	0,0245011	0,1018781
640	0,2068000	0,8444106	0,4520549	0,4532748	0,0063212	0,4355110	0,0124375	0,0420158	0,1536141	0,5243115	0,1784418	0,3350201	0,3631570	0,0016230	0,0328508	0,0887253
660	0,2138883	0,9211957	0,4590473	0,4596525	0,0068162	0,5083315	0,0033078	0,0405972	0,1561866	0,5125081	0,1937426	0,3589320	0,3411382	0,0042525	0,0249244	0,0843496
680	0,2233321	0,9682593	0,4549070	0,4677152	0,0027578	0,6001668	0,0103672	0,0462440	0,1424505	0,4935926	0,1808233	0,3847290	0,2745726	0,0029545	0,0228427	0,0746833
700	0,2277985	0,9885557	0,4498970	0,4445922	0,0034458	0,5655088	0,0086145	0,0425952	0,1340927	0,5218739	0,1797450	0,3904056	0,1919939	0,0009109	0,0343370	0,0637165
720	0,2067959	0,9768120	0,4705520	0,4150406	0,0009278	0,5202220	0,0132799	0,0296419	0,1372424	0,4422762	0,1708514	0,3590760	0,1594548	0,0008515	0,0342248	0,0720234
740	0,2100068	0,8876724	0,4284088	0,4070523	0,0008976	0,5357850	0,0185271	0,0285718	0,1504265	0,4102821	0,1612880	0,3729596	0,1249114	0,0000150	0,0317342	0,0756889
760	0,2280793	0,8692576	0,4891711	0,4099106	0,0002904	0,5507034	0,0163083	0,0331590	0,1283364	0,4667196	0,1755360	0,3918330	0,1020484	0,0004093	0,0180704	0,0891240
780	0,2535140	0,8501264	0,4306258	0,4057667	0,0003622	0,5143262	0,0181314	0,0385389	0,1175112	0,5273920	0,1663529	0,4296138	0,0818868	0,0007885	0,0140068	0,0744647
800	0,2984137	0,8976013	0,4185157	0,4055268	0,0002701	0,5123864	0,0170881	0,0427077	0,0994918	0,5063619	0,1595705	0,3608809	0,0673687	0,0008797	0,0207898	0,0963075
820	0,2519691	0,9541064	0,4314286	0,3698417	0,0008043	0,5281792	0,0121860	0,0433863	0,1018944	0,4474587	0,1576401	0,3706273	0,0462366	0,0011392	0,0173787	0,1138739
840	0,2437788	1,0374098	0,4054878	0,3349929	0,0000000	0,4745995	0,0233666	0,0341223	0,0894351	0,4524859	0,1697238	0,3752936	0,0601448	0,0007479	0,0195805	0,1060768
860	0,2212300	1,0026692	0,4313023	0,3446644	0,0002025	0,4770393	0,0130618	0,0241766	0,0752160	0,4578767	0,1748440	0,3424782	0,0396979	0,0036068	0,0201963	0,1280703
880	0,2198625	0,9347137	0,4339448	0,3613660	0,0003821	0,4719162	0,0201204	0,0265927	0,0761798	0,4325575	0,1642388	0,3261637	0,0301072	0,0027859	0,0190649	0,1098531
900	0,2665150	0,9483283	0,4569377	0,3572656	0,0011495	0,4991425	0,0223104	0,0227376	0,0770166	0,4659383	0,1632235	0,3903645	0,0301722	0,0003402	0,0134785	0,1127842
920	0,2269944	0,9572617	0,4494908	0,4025899	0,0021031	0,5040349	0,0149831	0,0226444	0,0613309	0,4480066	0,1393681	0,3875434	0,0232879	0,0000000	0,0190910	0,0794491
940	0,2436915	1,0391593	0,4720924	0,3604000	0,0000389	0,4818332	0,0171908	0,0331761	0,0632401	0,4588376	0,1213211	0,3984688	0,0228963	0,0004856	0,0258534	0,0893947
960	0,2329951	0,9274263	0,4089855	0,3701167	0,0005647	0,4827538	0,0186003	0,0327279	0,0792811	0,4663147	0,1509831	0,4173256	0,0191616	0,0013838	0,0242888	0,0939036
980	0,2134644	0,8967098	0,4821613	0,3816156	0,0009929	0,4966827	0,0320394	0,0453333	0,0781777	0,4486038	0,1415304	0,4099186	0,0196550	0,0004598	0,0223157	0,0835124
1000	0,1829074	0,9675088	0,4433306	0,3710534	0,0013003	0,4786120	0,0177461	0,0366441	0,0730496	0,4804285	0,1126883	0,3934996	0,0154792	0,0009616	0,0290164	0,0911628
1020	0,1794025	0,9826113	0,4781791	0,3422100	0,0023869	0,4643950	0,0245934	0,0455857	0,0650328	0,4823553	0,1373469	0,3947826	0,0246257	0,0005289	0,0368993	0,1040075
1040	0,1808429	0,9662814	0,4597704	0,3328401	0,0015408	0,4547200	0,0325778	0,0512938	0,0541703	0,4408960	0,1243837	0,3904392	0,0304017	0,0015555	0,0282525	0,1028785
1060	0,2525228	0,9510467	0,4028697	0,3377256	0,0003130	0,4496076	0,0265057	0,0567330	0,0835653	0,4801695	0,1468265	0,3476716	0,0368786	0,0002800	0,0241943	0,0720044
1080	0,2386114	0,9094702	0,4109868	0,3512958	0,0017685	0,4818436	0,0177478	0,0350804	0,0987109	0,4223307	0,1278450	0,3987292	0,0402550	0,0010769	0,0230318	0,0842502
1100	0,2389867	0,9814422	0,3504491	0,4062307	0,0015510	0,4699740	0,0154721	0,0465417	0,0912398	0,4407925	0,1635589	0,4045073	0,0239917	0,0001338	0,0195427	0,0906666

0	0,2047126	1,0951503	0,4561080	0,4243780	0,0005961	0,4925884	0,0249694	0,0423739	0,0994897	0,4769992	0,1765674	0,3602823	0,0322255	0,0005082	0,0247264	0,1036493
20	0,1997995	1,0353088	0,4630168	0,4486499	0,0007886	0,6343401	0,0054584	0,0399180	0,1235843	0,3992387	0,1652123	0,3059564	0,0424238	0,0016602	0,0524556	0,0779515
40	0,1332393	0,9819104	0,4672617	0,4371340	0,0016816	0,6406094	0,0082228	0,0318311	0,2347566	0,4482055	0,1531782	0,2702342	0,0736358	0,0004398	0,1732116	0,0933513
60	0,0920740	1,0267422	0,4228590	0,3813981	0,0026582	0,5857309	0,0029779	0,0220681	0,3106169	0,4937260	0,1705670	0,2404454	0,0655485	0,0000117	0,3162699	0,0661583
80	0,0588910	1,0068083	0,4099921	0,3720245	0,0003590	0,5201236	0,0008225	0,0229198	0,4047413	0,4708815	0,1612020	0,2625600	0,0805222	0,0004363	0,3800360	0,0778753
100	0,0330836	0,9817551	0,4148108	0,3753766	0,0019316	0,5535674	0,0031207	0,0327309	0,4644883	0,4199056	0,1543641	0,2780752	0,0999744	0,0006167	0,4418855	0,0789766
120	0,0255554	0,9249385	0,4289865	0,3519240	0,0001763	0,5785348	0,0043533	0,0324234	0,5785892	0,3695696	0,1515774	0,2581882	0,0787082	0,0008145	0,5156781	0,0907341
140	0,0260966	1,0204044	0,4527158	0,3324174	0,0029329	0,5568251	0,0053732	0,0519438	0,6003515	0,4216911	0,1620768	0,2518693	0,0931560	0,0008813	0,6049253	0,0933133
160	0,0318913	1,0235271	0,4258029	0,3325774	0,0006556	0,4692012	0,0104526	0,0565992	0,6370687	0,4549982	0,1230264	0,2378228	0,1409901	0,0029830	0,5937035	0,0891908
180	0,0216129	1,0222109	0,4175332	0,3017244	0,0008288	0,4565957	0,0185365	0,0615709	0,6325736	0,4592877	0,1066349	0,2372300	0,1566782	0,0016091	0,5959389	0,0837100
200	0,0223748	0,9168648	0,4478309	0,3246996	0,0003065	0,4093498	0,0164034	0,0402101	0,6360760	0,4511461	0,0995890	0,2452681	0,1390331	0,0018757	0,6863475	0,0838234
220	0,0213665	0,8964094	0,5267699	0,3400126	0,0005868	0,3896149	0,0133746	0,0213892	0,6358523	0,4678637	0,1186856	0,2230739	0,1261240	0,0028333	0,6943668	0,0958489
240	0,0167653	0,9354892	0,4284346	0,3148010	0,0005325	0,4108113	0,0156661	0,0190347	0,6513912	0,4510361	0,1499249	0,2247980	0,1535616	0,0002560	0,6976765	0,0838913
260	0,0102651	1,0645991	0,4547846	0,3338151	0,0009423	0,4112918	0,0185813	0,0182556	0,7003212	0,4048854	0,1573301	0,2334604	0,1912853	0,0006423	0,6783643	0,0709166
280	0,0050697	1,0409286	0,4602302	0,3488097	0,0010932	0,4335997	0,0153257	0,0214187	0,6771638	0,4217272	0,1919485	0,2280893	0,1696499	0,0031391	0,6791813	0,0942480
300	0,0031798	1,1041947	0,4769759	0,3522884	0,0004573	0,4670727	0,0238715	0,0233949	0,7264182	0,3828257	0,1751803	0,2069222	0,1702755	0,0029645	0,6819833	0,0871767
320	0,0033631	1,0468460	0,4567893	0,3004480	0,0000000	0,4506449	0,0186298	0,0392417	0,7020705	0,4349757	0,1604280	0,2158487	0,1362507	0,0016118	0,6686302	0,0755316
340	0,0055135	1,0426238	0,4239688	0,3259357	0,0008992	0,4047527	0,0194787	0,0461061	0,6626781	0,4223332	0,1286955	0,1933093	0,1626487	0,0030727	0,6622299	0,0755659
360	0,0107682	0,9618110	0,4417856	0,3488215	0,0004330	0,4351003	0,0243796	0,0497831	0,6261034	0,4463427	0,1369811	0,1981862	0,1852108	0,0006907	0,6416575	0,0689850
380	0,0148201	0,9365738	0,4709781	0,3023834	0,0008678	0,4336564	0,0171690	0,0285193	0,6463521	0,4485245	0,1419607	0,2439636	0,1871245	0,0042225	0,6898538	0,0859349
400	0,0091443	0,9251545	0,4718183	0,3029088	0,0009515	0,4170554	0,0092244	0,0356410	0,6110537	0,4829712	0,1434437	0,2503642	0,1891148	0,0050950	0,6288703	0,0685406
420	0,0031649	0,8338257	0,4655488	0,3485676	0,0006133	0,4256409	0,0090474	0,0436026	0,6422981	0,5131913	0,1255618	0,2460884	0,1832539	0,0025634	0,5845092	0,0729885
440	0,0086875	0,9487073	0,5148671	0,3349602	0,0006601	0,4992499	0,0049987	0,0418412	0,7086501	0,5325263	0,1418625	0,2383485	0,1809216	0,0023240	0,6029196	0,0884036
460	0,0019312	0,9824180	0,4989112	0,3573301	0,0005171	0,4836513	0,0028331	0,0282631	0,7454245	0,4130852	0,1494748	0,2438710	0,1889821	0,0039841	0,6163007	0,1031268
480	0,0078665	1,0411334	0,4368842	0,4068811	0,0030934	0,4802279	0,0038927	0,0309334	0,7637244	0,3946025	0,1421278	0,2126356	0,1599510	0,0041623	0,6103468	0,0955341
500	0,0113716	1,0600660	0,4235573	0,3782667	0,0033076	0,5175000	0,0046102	0,0345878	0,7471892	0,3774386	0,1668496	0,2033483	0,1902686	0,0018836	0,6470549	0,1074980
520	0,0063051	0,9577322	0,3798279	0,3774442	0,0017983	0,5647777	0,0099956	0,0367765	0,7568887	0,4242802	0,1503328	0,2309721	0,2061596	0,0026237	0,6443420	0,1093560
540	0,0047756	0,9197361	0,3812683	0,3841082	0,0024940	0,5230902	0,0202238	0,0229195	0,7393271	0,4384508	0,1578612	0,2166523	0,2087871	0,0009237	0,6754564	0,1065797
560	0,0019217	1,0654420	0,4333718	0,3669106	0,0015299	0,4958259	0,0170003	0,0234770	0,7487495	0,4116487	0,1730540	0,2342721	0,2065224	0,0035170	0,6827708	0,0986570
580	0,0722989	1,0429796	0,4198802	0,3862961	0,0014258	0,4988781	0,0251926	0,0350993	0,6995874	0,5093471	0,1675135	0,2443919	0,1726611	0,0055364	0,6554164	0,1030203
