"Time"	hns	cspA	bolA	stpA	bglJ	bglB	bglG	bglF	cspD	proW	gspB	yjjP	proV	gspO	mukE	yciE
0	0,7242162	1,0000000	0,0707800	0,2751226	0,6818358	0,1804332	0,8111890	0,6306389	0,8437538	0,5284770	0,1169379	0,5543549	0,3786652	0,4628384	0,6566494	0,4951037
20	0,7242165	1,0000000	0,0707568	0,1734158	0,6818360	0,0990341	0,8114559	0,6681226	0,8493581	0,5233539	0,1169379	0,3322750	0,3596849	0,4628390	0,6566496	0,4718836
40	0,7242166	1,0000000	0,0707411	0,1093237	0,6818358	0,0588138	0,8128962	0,7101471	0,8529992	0,5199763	0,1169379	0,2134812	0,3478173	0,4628393	0,6566497	0,4582118
60	0,7242166	1,0000000	0,0707306	0,0689356	0,6818357	0,0400018	0,8162027	0,7510594	0,8553648	0,5177496	0,1169379	0,1499366	0,3403969	0,4628394	0,6566498	0,4501618
80	0,7242166	1,0000000	0,0707235	0,0434846	0,6818355	0,0320863	0,8219171	0,7788199	0,8569018	0,5162815	0,1169379	0,1159456	0,3357572	0,4628394	0,6566498	0,4454221
100	0,7242166	1,0000000	0,0707187	0,0274462	0,6818354	0,0293274	0,8304393	0,7934112	0,8579003	0,5153137	0,1169379	0,0977634	0,3328562	0,4628394	0,6566499	0,4426313
120	0,7242166	1,0000000	0,0707155	0,0173392	0,6818353	0,0286988	0,8418399	0,7998656	0,8585490	0,5146756	0,1169379	0,0880374	0,3310423	0,4628393	0,6566499	0,4409881
140	0,7242166	1,0000000	0,0707134	0,0109701	0,6818353	0,0287801	0,8556543	0,8024008	0,8589705	0,5142549	0,1169379	0,0828349	0,3299081	0,4628393	0,6566499	0,4400206
160	0,7242166	1,0000000	0,0707119	0,0069564	0,6818353	0,0290076	0,8708739	0,8033154	0,8592444	0,5139775	0,1169378	0,0800519	0,3291989	0,4628392	0,6566500	0,4394510
180	0,7242166	1,0000000	0,0707109	0,0044270	0,6818352	0,0292040	0,8862242	0,8036251	0,8594223	0,5137947	0,1169378	0,0785633	0,3287555	0,4628392	0,6566500	0,4391155
200	0,7242166	1,0000000	0,0707103	0,0028331	0,6818352	0,0293372	0,9005607	0,8037249	0,8595379	0,5136741	0,1169378	0,0777670	0,3284783	0,4628392	0,6566500	0,4389181
220	0,7242166	1,0000000	0,0707098	0,0018286	0,6818352	0,0294183	0,9131339	0,8037559	0,8596130	0,5135947	0,1169378	0,0773411	0,3283049	0,4628392	0,6566500	0,4388018
240	0,7242166	1,0000000	0,0707095	0,0011956	0,6818352	0,0294649	0,9236306	0,8037652	0,8596618	0,5135423	0,1169378	0,0771132	0,3281965	0,4628392	0,6566500	0,4387333
260	0,7242166	1,0000000	0,0707093	0,0007967	0,6818352	0,0294905	0,9320711	0,8037679	0,8596935	0,5135077	0,1169378	0,0769913	0,3281287	0,4628392	0,6566500	0,4386930
280	0,7242166	1,0000000	0,0707092	0,0005454	0,6818352	0,0295044	0,9386693	0,8037687	0,8597141	0,5134849	0,1169378	0,0769261	0,3280864	0,4628392	0,6566500	0,4386693
300	0,7242166	1,0000000	0,0707091	0,0003870	0,6818352	0,0295117	0,9437196	0,8037690	0,8597274	0,5134699	0,1169378	0,0768913	0,3280599	0,4628392	0,6566500	0,4386553
320	0,7242166	1,0000000	0,0707090	0,0002871	0,6818352	0,0295155	0,9475243	0,8037690	0,8597361	0,5134600	0,1169378	0,0768726	0,3280433	0,4628392	0,6566500	0,4386471
340	0,7242166	1,0000000	0,0707090	0,0002242	0,6818352	0,0295175	0,9503568	0,8037690	0,8597418	0,5134535	0,1169378	0,0768626	0,3280329	0,4628392	0,6566500	0,4386422
360	0,7242166	1,0000000	0,0707090	0,0001846	0,6818352	0,0295185	0,9524465	0,8037690	0,8597455	0,5134492	0,1169378	0,0768573	0,3280265	0,4628392	0,6566500	0,4386394
380	0,7242166	1,0000000	0,0707090	0,0001596	0,6818352	0,0295190	0,9539779	0,8037690	0,8597478	0,5134464	0,1169378	0,0768544	0,3280224	0,4628392	0,6566500	0,4386377
400	0,7242166	1,0000000	0,0707089	0,0001438	0,6818352	0,0295193	0,9550944	0,8037690	0,8597494	0,5134445	0,1169378	0,0768529	0,3280199	0,4628392	0,6566500	0,4386367
420	0,7242166	1,0000000	0,0707089	0,0001339	0,6818352	0,0295194	0,9559051	0,8037690	0,8597504	0,5134433	0,1169378	0,0768521	0,3280183	0,4628392	0,6566500	0,4386361
440	0,7242166	1,0000000	0,0707089	0,0001277	0,6818352	0,0295195	0,9564922	0,8037690	0,8597510	0,5134425	0,1169378	0,0768517	0,3280173	0,4628392	0,6566500	0,4386358
460	0,7242166	1,0000000	0,0707089	0,0001237	0,6818352	0,0295196	0,9569164	0,8037690	0,8597515	0,5134419	0,1169378	0,0768514	0,3280167	0,4628392	0,6566500	0,4386356
480	0,7242166	1,0000000	0,0707089	0,0001213	0,6818352	0,0295196	0,9572223	0,8037690	0,8597517	0,5134416	0,1169378	0,0768513	0,3280163	0,4628392	0,6566500	0,4386354
500	0,7242166	1,0000000	0,0707089	0,0001197	0,6818352	0,0295196	0,9574427	0,8037690	0,8597519	0,5134413	0,1169378	0,0768512	0,3280161	0,4628392	0,6566500	0,4386354
520	0,7242166	1,0000000	0,0707089	0,0001187	0,6818352	0,0295196	0,9576012	0,8037690	0,8597520	0,5134412	0,1169378	0,0768512	0,3280159	0,4628392	0,6566500	0,4386353
540	0,7242166	1,0000000	0,0707089	0,0001181	0,6818352	0,0295196	0,9577153	0,8037690	0,8597521	0,5134411	0,1169378	0,0768512	0,3280158	0,4628392	0,6566500	0,4386353
560	0,7242166	1,0000000	0,0707089	0,0001177	0,6818352	0,0295196	0,9577972	0,8037690	0,8597522	0,5134410	0,1169378	0,0768512	0,3280158	0,4628392	0,6566500	0,4386353
580	0,7242166	1,0000000	0,0707089	0,1133667	0,6818352	0,1840376	0,9549206	0,7816206	0,8541585	0,5185530	0,1169378	0,2989313	0,3469924	0,4628392	0,6566500	0,4618550
600	0,7242166	1,0000000	0,0707089	0,1846914	0,6818352	0,2591220	0,9384676	0,7756372	0,8505243	0,5219232	0,1169378	0,4177253	0,3588577	0,4628392	0,6566500	0,4755266
620	0,7242166	1,0000000	0,0707089	0,2292704	0,6818352	0,2848327	0,9147174	0,7698002	0,8481632	0,5241451	0,1169378	0,4812700	0,3662766	0,4628392	0,6566500	0,4835764
640	0,7242166	1,0000000	0,0707089	0,2562562	0,6818352	0,2795879	0,8917586	0,7559885	0,8466293	0,5256099	0,1169378	0,5152609	0,3709154	0,4628392	0,6566500	0,4883160
660	0,7242166	1,0000000	0,0707089	0,2714009	0,6818352	0,2603803	0,8723726	0,7331414	0,8456326	0,5265756	0,1169378	0,5334432	0,3738158	0,4628392	0,6566500	0,4911066
680	0,7242166	1,0000000	0,0707089	0,2787522	0,6818352	0,2387981	0,8569251	0,7062724	0,8449852	0,5272123	0,1169378	0,5431692	0,3756294	0,4628392	0,6566500	0,4927498
700	0,7242166	1,0000000	0,0707089	0,2813457	0,6818352	0,2202061	0,8449882	0,6812850	0,8445645	0,5276320	0,1169378	0,5483717	0,3767633	0,4628392	0,6566500	0,4937172
720	0,7242166	1,0000000	0,0707089	0,2813775	0,6818352	0,2060841	0,8359412	0,6615412	0,8442912	0,5279087	0,1169378	0,5511547	0,3774723	0,4628392	0,6566500	0,4942869
740	0,7242166	1,0000000	0,0707089	0,2802905	0,6818352	0,1961545	0,8291803	0,6477093	0,8441136	0,5280911	0,1169378	0,5526433	0,3779156	0,4628392	0,6566500	0,4946222
760	0,7242166	1,0000000	0,0707089	0,2789209	0,6818352	0,1895634	0,8241850	0,6389322	0,8439983	0,5282114	0,1169378	0,5534396	0,3781928	0,4628392	0,6566500	0,4948197
780	0,7242166	1,0000000	0,0707089	0,2776789	0,6818352	0,1854056	0,8205296	0,6338659	0,8439233	0,5282907	0,1169378	0,5538655	0,3783661	0,4628392	0,6566500	0,4949360
800	0,7242166	1,0000000	0,0707089	0,2767133	0,6818352	0,1829156	0,8178772	0,6312456	0,8438746	0,5283430	0,1169378	0,5540934	0,3784745	0,4628392	0,6566500	0,4950045
820	0,7242166	1,0000000	0,0707089	0,2760352	0,6818352	0,1815104	0,8159664	0,6300947	0,8438430	0,5283774	0,1169378	0,5542153	0,3785422	0,4628392	0,6566500	0,4950448
840	0,7242166	1,0000000	0,0707089	0,2755967	0,6818352	0,1807758	0,8145982	0,6297444	0,8438224	0,5284001	0,1169378	0,5542804	0,3785846	0,4628392	0,6566500	0,4950685
860	0,7242166	1,0000000	0,0707089	0,2753342	0,6818352	0,1804329	0,8136233	0,6297777	0,8438091	0,5284151	0,1169378	0,5543153	0,3786111	0,4628392	0,6566500	0,4950825
880	0,7242166	1,0000000	0,0707089	0,2751901	0,6818352	0,1803036	0,8129310	0,6299572	0,8438004	0,5284250	0,1169378	0,5543340	0,3786276	0,4628392	0,6566500	0,4950907
900	0,7242166	1,0000000	0,0707089	0,2751197	0,6818352	0,1802805	0,8124405	0,6301614	0,8437948	0,5284315	0,1169378	0,5543440	0,3786380	0,4628392	0,6566500	0,4950955
920	0,7242166	1,0000000	0,0707089	0,2750914	0,6818352	0,1803024	0,8120934	0,6303376	0,8437911	0,5284358	0,1169378	0,5543493	0,3786445	0,4628392	0,6566500	0,4950984
940	0,7242166	1,0000000	0,0707089	0,2750851	0,6818352	0,1803375	0,8118478	0,6304701	0,8437887	0,5284386	0,1169378	0,5543521	0,3786485	0,4628392	0,6566500	0,4951001
960	0,7242166	1,0000000	0,0707089	0,2750886	0,6818352	0,1803709	0,8116738	0,6305608	0,8437872	0,5284405	0,1169378	0,5543537	0,3786510	0,4628392	0,6566500	0,4951011
980	0,7242166	1,0000000	0,0707089	0,2750954	0,6818352	0,1803974	0,8115505	0,6306181	0,8437862	0,5284417	0,1169378	0,5543545	0,3786526	0,4628392	0,6566500	0,4951017
1000	0,7242166	1,0000000	0,0707089	0,2751022	0,6818352	0,1804161	0,8114629	0,6306515	0,8437855	0,5284425	0,1169378	0,5543549	0,3786536	0,4628392	0,6566500	0,4951020
1020	0,7242166	1,0000000	0,0707089	0,2751078	0,6818352	0,1804282	0,8114006	0,6306694	0,8437851	0,5284431	0,1169378	0,5543552	0,3786542	0,4628392	0,6566500	0,4951022
1040	0,7242166	1,0000000	0,0707089	0,2751119	0,6818352	0,1804355	0,8113561	0,6306777	0,8437848	0,5284434	0,1169378	0,5543553	0,3786546	0,4628392	0,6566500	0,4951023
1060	0,7242166	1,0000000	0,0707089	0,2751146	0,6818352	0,1804395	0,8113244	0,6306808	0,8437846	0,5284436	0,1169378	0,5543554	0,3786549	0,4628392	0,6566500	0,4951024
1080	0,7242166	1,0000000	0,0707089	0,2751162	0,6818352	0,1804414	0,8113017	0,6306812	0,8437845	0,5284438	0,1169378	0,5543554	0,3786550	0,4628392	0,6566500	0,4951024
1100	0,7242166	1,0000000	0,0707089	0,2751172	0,6818352	0,1804422	0,8112855	0,6306804	0,8437844	0,5284439	0,1169378	0,5543554	0,3786551	0,4628392	0,6566500	0,4951025

0	0,7242162	1,0000000	0,0707800	0,2751226	0,6818358	0,1804332	0,8111890	0,6306389	0,8437538	0,5284770	0,1169379	0,5543549	0,3786652	0,4628384	0,6566494	0,4951037
20	0,7242165	1,0000000	0,0542664	0,1733890	0,6818360	0,1830632	0,8114559	0,4672079	0,8437644	0,5284659	0,1169379	0,5543553	0,3786616	0,4628390	0,6661045	0,4951033
40	0,7242166	1,0000000	0,0431527	0,1092791	0,6818358	0,1960728	0,8128967	0,4535045	0,8437713	0,5284586	0,1169379	0,5543555	0,3786594	0,4628393	0,6715107	0,4951031
60	0,7242166	1,0000000	0,0356731	0,0688788	0,6818357	0,2201985	0,8162046	0,4748393	0,8437758	0,5284538	0,1169379	0,5543556	0,3786579	0,4628394	0,6746019	0,4951029
80	0,7242166	1,0000000	0,0306392	0,0434196	0,6818355	0,2504151	0,8219220	0,4943849	0,8437788	0,5284505	0,1169379	0,5543555	0,3786570	0,4628394	0,6763693	0,4951028
100	0,7242166	1,0000000	0,0272514	0,0273758	0,6818354	0,2796355	0,8304500	0,5054622	0,8437807	0,5284484	0,1169379	0,5543555	0,3786564	0,4628394	0,6773799	0,4951027
120	0,7242166	1,0000000	0,0249714	0,0172654	0,6818353	0,3029809	0,8418600	0,5104997	0,8437819	0,5284469	0,1169379	0,5543555	0,3786560	0,4628393	0,6779578	0,4951026
140	0,7242166	1,0000000	0,0234369	0,0108941	0,6818353	0,3192460	0,8556875	0,5125030	0,8437828	0,5284460	0,1169379	0,5543555	0,3786557	0,4628393	0,6782882	0,4951026
160	0,7242166	1,0000000	0,0224042	0,0068790	0,6818353	0,3295533	0,8709224	0,5132302	0,8437833	0,5284453	0,1169378	0,5543555	0,3786555	0,4628392	0,6784771	0,4951025
180	0,7242166	1,0000000	0,0217092	0,0043488	0,6818352	0,3356740	0,8862875	0,5134771	0,8437837	0,5284449	0,1169378	0,5543554	0,3786554	0,4628392	0,6785851	0,4951025
200	0,7242166	1,0000000	0,0212414	0,0027543	0,6818352	0,3391490	0,9006362	0,5135569	0,8437839	0,5284446	0,1169378	0,5543554	0,3786554	0,4628392	0,6786469	0,4951025
220	0,7242166	1,0000000	0,0209266	0,0017495	0,6818352	0,3410606	0,9132175	0,5135816	0,8437840	0,5284444	0,1169378	0,5543554	0,3786553	0,4628392	0,6786822	0,4951025
240	0,7242166	1,0000000	0,0207148	0,0011163	0,6818352	0,3420887	0,9237180	0,5135890	0,8437841	0,5284443	0,1169378	0,5543554	0,3786553	0,4628392	0,6787024	0,4951025
260	0,7242166	1,0000000	0,0205722	0,0007172	0,6818352	0,3426329	0,9321584	0,5135912	0,8437842	0,5284442	0,1169378	0,5543554	0,3786553	0,4628392	0,6787139	0,4951025
280	0,7242166	1,0000000	0,0204762	0,0004658	0,6818352	0,3429174	0,9387536	0,5135918	0,8437842	0,5284442	0,1169378	0,5543554	0,3786553	0,4628392	0,6787205	0,4951025
300	0,7242166	1,0000000	0,0204116	0,0003073	0,6818352	0,3430650	0,9437989	0,5135920	0,8437843	0,5284442	0,1169378	0,5543554	0,3786553	0,4628392	0,6787243	0,4951025
320	0,7242166	1,0000000	0,0203682	0,0002074	0,6818352	0,3431411	0,9475974	0,5135920	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787265	0,4951025
340	0,7242166	1,0000000	0,0203389	0,0001445	0,6818352	0,3431801	0,9504232	0,5135920	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787277	0,4951025
360	0,7242166	1,0000000	0,0203192	0,0001048	0,6818352	0,3432001	0,9525062	0,5135920	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787284	0,4951025
380	0,7242166	1,0000000	0,0203060	0,0000798	0,6818352	0,3432103	0,9540311	0,5135920	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787288	0,4951025
400	0,7242166	1,0000000	0,0202971	0,0000641	0,6818352	0,3432155	0,9551415	0,5135920	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787290	0,4951025
420	0,7242166	1,0000000	0,0202911	0,0000542	0,6818352	0,3432181	0,9559469	0,5135920	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787292	0,4951025
440	0,7242166	1,0000000	0,0202870	0,0000479	0,6818352	0,3432194	0,9565292	0,5135920	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787292	0,4951025
460	0,7242166	1,0000000	0,0202843	0,0000440	0,6818352	0,3432201	0,9569492	0,5135920	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787293	0,4951025
480	0,7242166	1,0000000	0,0202825	0,0000415	0,6818352	0,3432205	0,9572517	0,5135920	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787293	0,4951025
500	0,7242166	1,0000000	0,0202812	0,0000399	0,6818352	0,3432206	0,9574692	0,5135920	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787293	0,4951025
520	0,7242166	1,0000000	0,0202804	0,0000389	0,6818352	0,3432207	0,9576254	0,5135920	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787293	0,4951025
540	0,7242166	1,0000000	0,0202798	0,0000383	0,6818352	0,3432208	0,9577376	0,5135920	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787293	0,4951025
560	0,7242166	1,0000000	0,0202795	0,0000379	0,6818352	0,3432208	0,9578180	0,5135920	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787293	0,4951025
580	0,7242166	1,0000000	0,0367695	0,1133164	0,6818352	0,3431043	0,9549594	0,7102174	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6692744	0,4951025
600	0,7242166	1,0000000	0,0478675	0,1846599	0,6818352	0,3397879	0,9385171	0,7580692	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6638683	0,4951025
620	0,7242166	1,0000000	0,0553365	0,2292513	0,6818352	0,3257525	0,9147617	0,7654854	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6607772	0,4951025
640	0,7242166	1,0000000	0,0603632	0,2562455	0,6818352	0,3003533	0,8917941	0,7549416	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6590098	0,4951025
660	0,7242166	1,0000000	0,0637461	0,2713959	0,6818352	0,2709215	0,8723997	0,7329013	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6579993	0,4951025
680	0,7242166	1,0000000	0,0660229	0,2787507	0,6818352	0,2441505	0,8569454	0,7062291	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6574215	0,4951025
700	0,7242166	1,0000000	0,0675552	0,2813462	0,6818352	0,2229245	0,8450032	0,6812861	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6570911	0,4951025
720	0,7242166	1,0000000	0,0685864	0,2813787	0,6818352	0,2074650	0,8359521	0,6615492	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6569022	0,4951025
740	0,7242166	1,0000000	0,0692805	0,2802918	0,6818352	0,1968560	0,8291883	0,6477159	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6567942	0,4951025
760	0,7242166	1,0000000	0,0697476	0,2789221	0,6818352	0,1899198	0,8241908	0,6389362	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6567324	0,4951025
780	0,7242166	1,0000000	0,0700619	0,2776797	0,6818352	0,1855866	0,8205338	0,6338680	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566971	0,4951025
800	0,7242166	1,0000000	0,0702735	0,2767139	0,6818352	0,1830075	0,8178801	0,6312465	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566769	0,4951025
820	0,7242166	1,0000000	0,0704159	0,2760356	0,6818352	0,1815570	0,8159685	0,6300949	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566654	0,4951025
840	0,7242166	1,0000000	0,0705117	0,2755969	0,6818352	0,1807994	0,8145998	0,6297443	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566588	0,4951025
860	0,7242166	1,0000000	0,0705762	0,2753343	0,6818352	0,1804448	0,8136244	0,6297775	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566550	0,4951025
880	0,7242166	1,0000000	0,0706196	0,2751902	0,6818352	0,1803096	0,8129318	0,6299570	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566529	0,4951025
900	0,7242166	1,0000000	0,0706488	0,2751197	0,6818352	0,1802835	0,8124411	0,6301612	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566516	0,4951025
920	0,7242166	1,0000000	0,0706685	0,2750914	0,6818352	0,1803039	0,8120938	0,6303375	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566509	0,4951025
940	0,7242166	1,0000000	0,0706817	0,2750851	0,6818352	0,1803382	0,8118481	0,6304700	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566505	0,4951025
960	0,7242166	1,0000000	0,0706906	0,2750886	0,6818352	0,1803713	0,8116740	0,6305607	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566503	0,4951025
980	0,7242166	1,0000000	0,0706966	0,2750954	0,6818352	0,1803976	0,8115506	0,6306180	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566502	0,4951025
1000	0,7242166	1,0000000	0,0707006	0,2751022	0,6818352	0,1804162	0,8114630	0,6306515	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566501	0,4951025
1020	0,7242166	1,0000000	0,0707033	0,2751078	0,6818352	0,1804283	0,8114006	0,6306694	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566500	0,4951025
1040	0,7242166	1,0000000	0,0707052	0,2751119	0,6818352	0,1804355	0,8113562	0,6306777	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566500	0,4951025
1060	0,7242166	1,0000000	0,0707064	0,2751146	0,6818352	0,1804395	0,8113244	0,6306808	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566500	0,4951025
1080	0,7242166	1,0000000	0,0707072	0,2751162	0,6818352	0,1804414	0,8113017	0,6306812	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566500	0,4951025
1100	0,7242166	1,0000000	0,0707078	0,2751172	0,6818352	0,1804422	0,8112855	0,6306804	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566500	0,4951025

0	0,7242162	1,0000000	0,0707800	0,2751226	0,6818358	0,1804332	0,8111890	0,6306389	0,8437538	0,5284770	0,1169379	0,5543549	0,3786652	0,4628384	0,6566494	0,4951037
20	0,5214970	1,0000000	0,0713639	0,2751299	0,7031945	0,1810752	0,8435239	0,6327786	0,8402991	0,5352098	0,1186666	0,4322301	0,3844069	0,4734437	0,6892215	0,4646032
40	0,4104671	1,0000000	0,0746792	0,2751984	0,7788430	0,1850150	0,8710535	0,6424639	0,8216165	0,5673819	0,1275953	0,3811134	0,4128536	0,5227377	0,6974276	0,4661797
60	0,3540250	1,0000000	0,0819346	0,2753849	0,8640390	0,1944582	0,8956602	0,6591344	0,7824343	0,6225361	0,1458970	0,3717698	0,4651691	0,6045439	0,6876115	0,4931232
80	0,3283480	1,0000000	0,0933814	0,2757604	0,9247792	0,2096523	0,9169131	0,6780502	0,7249604	0,6867412	0,1729658	0,3828864	0,5314266	0,6944750	0,6671711	0,5337166
100	0,3187023	1,0000000	0,1082565	0,2763778	0,9593048	0,2284381	0,9343649	0,6946618	0,6573886	0,7476208	0,2057343	0,4008943	0,5993401	0,7727287	0,6426576	0,5772444
120	0,3165961	1,0000000	0,1249331	0,2772165	0,9769329	0,2475723	0,9481263	0,7070296	0,5896149	0,7988573	0,2396468	0,4186184	0,6600548	0,8319090	0,6188255	0,6167013
140	0,3175387	1,0000000	0,1415160	0,2781666	0,9855703	0,2644457	0,9586769	0,7151780	0,5290238	0,8389752	0,2704960	0,4331685	0,7095698	0,8730293	0,5983748	0,6489175
160	0,3193671	1,0000000	0,1564865	0,2790795	0,9897797	0,2777927	0,9666118	0,7199589	0,4791563	0,8689717	0,2957576	0,4439816	0,7474533	0,9001193	0,5822908	0,6733906
180	0,3211576	1,0000000	0,1690078	0,2798388	0,9918528	0,2874960	0,9724984	0,7223839	0,4405217	0,8907013	0,3147563	0,4515061	0,7751176	0,9173256	0,5704490	0,6910117
200	0,3225950	1,0000000	0,1788752	0,2803937	0,9928855	0,2940870	0,9768215	0,7233341	0,4119231	0,9060762	0,3280840	0,4564895	0,7946045	0,9279466	0,5621790	0,7031721
220	0,3236354	1,0000000	0,1862982	0,2807516	0,9934003	0,2983147	0,9799715	0,7234680	0,3914956	0,9167536	0,3368999	0,4596561	0,8079335	0,9343371	0,5566537	0,7112704
240	0,3243382	1,0000000	0,1916825	0,2809519	0,9936522	0,3008917	0,9822527	0,7232242	0,3773201	0,9240545	0,3424355	0,4615937	0,8168246	0,9380846	0,5531036	0,7164964
260	0,3247881	1,0000000	0,1954765	0,2810426	0,9937698	0,3023882	0,9838966	0,7228630	0,3677169	0,9289810	0,3457442	0,4627357	0,8226257	0,9402217	0,5509035	0,7197724
280	0,3250629	1,0000000	0,1980887	0,2810665	0,9938197	0,3032153	0,9850769	0,7225184	0,3613426	0,9322678	0,3476245	0,4633825	0,8263358	0,9414018	0,5495873	0,7217693
300	0,3252231	1,0000000	0,1998539	0,2810554	0,9938366	0,3036478	0,9859218	0,7222447	0,3571849	0,9344393	0,3486337	0,4637327	0,8286655	0,9420284	0,5488279	0,7229531
320	0,3253121	1,0000000	0,2010290	0,2810303	0,9938388	0,3038591	0,9865254	0,7220519	0,3545136	0,9358624	0,3491375	0,4639117	0,8301037	0,9423445	0,5484069	0,7236348
340	0,3253588	1,0000000	0,2018020	0,2810030	0,9938353	0,3039529	0,9869560	0,7219291	0,3528192	0,9367887	0,3493633	0,4639963	0,8309776	0,9424928	0,5481842	0,7240152
360	0,3253814	1,0000000	0,2023059	0,2809793	0,9938304	0,3039883	0,9872629	0,7218587	0,3517560	0,9373887	0,3494457	0,4640314	0,8315009	0,9425544	0,5480733	0,7242201
380	0,3253911	1,0000000	0,2026323	0,2809611	0,9938259	0,3039972	0,9874816	0,7218236	0,3510947	0,9377758	0,3494605	0,4640421	0,8318100	0,9425742	0,5480226	0,7243258
400	0,3253943	1,0000000	0,2028429	0,2809484	0,9938224	0,3039957	0,9876374	0,7218099	0,3506859	0,9380250	0,3494478	0,4640423	0,8319904	0,9425756	0,5480028	0,7243774
420	0,3253945	1,0000000	0,2029786	0,2809402	0,9938199	0,3039912	0,9877485	0,7218080	0,3504343	0,9381852	0,3494274	0,4640385	0,8320946	0,9425703	0,5479975	0,7244007
440	0,3253937	1,0000000	0,2030661	0,2809353	0,9938182	0,3039868	0,9878276	0,7218115	0,3502798	0,9382883	0,3494079	0,4640341	0,8321543	0,9425637	0,5479984	0,7244099
460	0,3253926	1,0000000	0,2031226	0,2809327	0,9938172	0,3039835	0,9878840	0,7218167	0,3501848	0,9383548	0,3493923	0,4640303	0,8321883	0,9425579	0,5480012	0,7244126
480	0,3253916	1,0000000	0,2031593	0,2809314	0,9938165	0,3039814	0,9879243	0,7218218	0,3501261	0,9383977	0,3493810	0,4640275	0,8322076	0,9425536	0,5480042	0,7244126
500	0,3253908	1,0000000	0,2031832	0,2809310	0,9938162	0,3039801	0,9879530	0,7218259	0,3500898	0,9384254	0,3493734	0,4640255	0,8322187	0,9425505	0,5480066	0,7244117
520	0,3253903	1,0000000	0,2031990	0,2809310	0,9938160	0,3039794	0,9879735	0,7218290	0,3500670	0,9384435	0,3493685	0,4640242	0,8322250	0,9425486	0,5480084	0,7244108
540	0,3253899	1,0000000	0,2032094	0,2809311	0,9938159	0,3039791	0,9879881	0,7218311	0,3500527	0,9384553	0,3493655	0,4640233	0,8322287	0,9425473	0,5480096	0,7244100
560	0,3253897	1,0000000	0,2032163	0,2809313	0,9938158	0,3039790	0,9879986	0,7218324	0,3500435	0,9384630	0,3493638	0,4640229	0,8322309	0,9425466	0,5480104	0,7244094
580	0,5470359	1,0000000	0,1980876	0,2803194	0,9918574	0,2998777	0,9809577	0,7176862	0,3632458	0,9343185	0,3368036	0,6499324	0,8236982	0,9358216	0,4950559	0,7578070
