"Time"	yoeB	yefM	alaS	mngB	mngR	mngA	artJ	argR	argB	artI	artQ	argA	artM	argC	argE	artP
980	0,3526483	0,4318315	0,5974259	0,6800465	0,3238327	0,1353947	0,2543524	0,2760730	0,0023595	0,5851212	0,1367445	0,8383074	0,7182313	0,5461602	0,0137104	0,1477344
1000	0,3119378	0,5168916	0,5696227	0,6369069	0,3993973	0,2142495	0,2119773	0,3043402	0,0064356	0,7065871	0,0947676	0,6688017	0,6977468	0,5586342	0,0183420	0,1852457
1020	0,3308182	0,5261062	0,5009865	0,8023042	0,3461297	0,1508996	0,2750049	0,2643937	0,0102160	0,7272431	0,1465289	0,6908469	0,6332369	0,6129276	0,0111627	0,2251838
1040	0,2927816	0,4471091	0,5743948	0,6624944	0,4132079	0,1745381	0,2877179	0,2589762	0,0124585	0,7359518	0,0877101	0,6900980	0,5830911	0,5869967	0,0069632	0,2619047
1060	0,3351482	0,5299766	0,5852673	0,6885907	0,4325846	0,1454582	0,2386526	0,2977476	0,0127032	0,7083725	0,0718854	0,6692053	0,5827124	0,5367859	0,0109278	0,1855863
1080	0,3428571	0,5235714	0,5493349	0,7819169	0,4080518	0,1952586	0,2678847	0,3644345	0,0083901	0,6685895	0,0733904	0,7896592	0,5836880	0,4628623	0,0031980	0,1732439
1100	0,2919336	0,5261966	0,4678361	0,7450828	0,3561658	0,1657461	0,3209445	0,2783834	0,0077861	0,7718167	0,1046989	0,6329992	0,4512269	0,4531833	0,0080482	0,1834641

0	0,3774380	0,4629678	0,5281997	0,8210862	0,4192947	0,2075086	0,2749580	0,3246526	0,0101132	0,7059260	0,0918865	0,8042115	0,7561946	0,5058071	0,0098809	0,2334300
20	0,1912014	0,4317278	0,4276262	0,7307865	0,3555065	0,1552698	0,2588016	0,3770720	0,0044253	0,5914146	0,0786585	0,7887831	0,6116621	0,4244705	0,0029466	0,1821593
40	0,2006270	0,4656617	0,4342731	0,7718258	0,3981731	0,1633310	0,1488716	0,3366026	0,0035663	0,6997902	0,1017753	0,8939986	0,5690599	0,4086842	0,0013668	0,1911940
60	0,3300890	0,4742791	0,4391322	0,6540591	0,5184381	0,2514162	0,1391599	0,3129534	0,0138184	0,7184469	0,0825296	0,7660927	0,5153379	0,4507611	0,0027239	0,1190652
80	0,3184095	0,4102580	0,5620499	0,6293799	0,4021928	0,2463597	0,1217594	0,2812863	0,0041582	0,6289058	0,1364136	0,7611044	0,5640786	0,3942027	0,0007686	0,0537692
100	0,3614683	0,2909203	0,4950402	0,7994263	0,4503413	0,1631177	0,0686740	0,3950037	0,0005197	0,7971258	0,1040294	0,7370839	0,6505123	0,4467482	0,0006213	0,0285367
120	0,3164747	0,2776105	0,4576043	0,6575126	0,3297278	0,1081994	0,0401409	0,3518634	0,0069452	0,7323380	0,0857805	0,5774482	0,5291187	0,5226581	0,0039235	0,0371610
140	0,3109686	0,1787537	0,4690227	0,7277274	0,3572925	0,1696537	0,0659557	0,3026747	0,0064939	0,7203991	0,0967071	0,6217060	0,6803965	0,3961333	0,0005298	0,0424002
160	0,3667762	0,2230471	0,4785567	0,7038532	0,3519225	0,1909299	0,0568563	0,2897229	0,0324035	0,6546329	0,0915596	0,6680700	0,6579347	0,4934386	0,0008368	0,0159494
180	0,3896230	0,2199723	0,4575831	0,7048331	0,2973846	0,1797361	0,0644737	0,4220617	0,0077716	0,5501811	0,1224418	0,8368975	0,5740080	0,4024030	0,0000083	0,0313103
200	0,4365197	0,1790182	0,5355428	0,7149998	0,3404358	0,1930456	0,0382380	0,2561909	0,0167571	0,5468788	0,1156140	0,6720535	0,5459864	0,4458040	0,0002400	0,0245148
220	0,3322736	0,1542712	0,4672414	0,7553093	0,2947050	0,1643030	0,0366600	0,3688713	0,0114846	0,5729579	0,0947308	0,8727954	0,5287345	0,5308682	0,0003760	0,0278398
240	0,3587327	0,1653036	0,3947200	0,7182088	0,3711195	0,1409384	0,0212301	0,3170308	0,0245723	0,5206868	0,1011476	0,7772526	0,7518958	0,4722926	0,0000000	0,0087955
260	0,2878823	0,1271457	0,4746583	0,9251481	0,3004341	0,2526027	0,0605041	0,2241455	0,0154007	0,5592038	0,0671877	0,7407945	0,6350598	0,4037663	0,0000000	0,0235528
280	0,5391186	0,1787614	0,4526893	0,7245601	0,5057992	0,2027243	0,0178052	0,2594227	0,0200670	0,6843410	0,0869194	0,6437846	0,5566581	0,5039410	0,0000586	0,0171845
300	0,4667078	0,1508146	0,4297384	0,7534181	0,3152635	0,1564314	0,0372540	0,2948774	0,0157476	0,6628319	0,1311881	0,6407309	0,5739898	0,5256428	0,0001774	0,0225495
320	0,4591985	0,0914013	0,4184185	0,8430494	0,3681348	0,2172230	0,0413774	0,3879466	0,0259844	0,5618827	0,0879850	0,8308022	0,6197773	0,5223028	0,0001443	0,0269675
340	0,3826376	0,0903090	0,4620122	0,8141811	0,3628823	0,1766921	0,0673129	0,3087961	0,0186497	0,5595381	0,1002374	0,7300397	0,6379369	0,4514796	0,0000000	0,0183892
360	0,4494859	0,0552503	0,4900638	0,7968974	0,3152022	0,1967706	0,0578643	0,3049893	0,0281535	0,7616867	0,1188388	0,8294338	0,6518594	0,4183398	0,0007892	0,0200318
380	0,3030701	0,1302035	0,4080994	0,8613253	0,4650513	0,2815835	0,0586988	0,5675358	0,0127396	0,7394823	0,0598257	0,7364867	0,6648081	0,5093070	0,0007041	0,0127430
400	0,4300265	0,1200564	0,4660458	0,6700908	0,3671826	0,1513834	0,0206316	0,4195816	0,0143089	0,7492755	0,1016220	0,6606971	0,7178528	0,5003762	0,0000000	0,0389321
420	0,4054572	0,0859618	0,4175057	0,5648947	0,3894044	0,1625546	0,0429212	0,3409683	0,0081567	0,7951845	0,1281770	0,8754402	0,7619912	0,4679140	0,0004696	0,0092658
440	0,3443838	0,0849408	0,4784315	0,8305423	0,3736899	0,2045155	0,0529941	0,3109861	0,0168549	0,6139574	0,1024962	0,7433104	0,6406758	0,5260148	0,0013681	0,0306199
460	0,4110220	0,1258825	0,5588261	0,6905833	0,3706731	0,1666501	0,0446059	0,3265047	0,0206528	0,6964879	0,0641797	0,7641016	0,6110643	0,4419524	0,0018053	0,0351166
480	0,4579866	0,1278408	0,5554120	0,7743109	0,3949727	0,1610407	0,0642301	0,3274365	0,0137982	0,6504320	0,1687923	0,8464136	0,6233633	0,4575044	0,0000109	0,0402442
500	0,3936394	0,1196534	0,5034387	0,7545519	0,4207659	0,2024019	0,0345400	0,3384397	0,0169044	0,7590361	0,1043372	0,6457286	0,6701571	0,5216367	0,0000112	0,0228539
520	0,5343366	0,1109157	0,5257381	0,7787906	0,3900947	0,1974066	0,0594538	0,3467799	0,0126894	0,7343206	0,0666835	0,6249848	0,7676252	0,4681068	0,0006471	0,0240358
540	0,3965160	0,1106874	0,4651342	0,7269505	0,3956103	0,2079867	0,0654269	0,3911790	0,0236277	0,7544889	0,0626971	0,6910354	0,6727570	0,4310865	0,0025896	0,0392160
560	0,3386610	0,0991223	0,4908489	0,8203013	0,3544244	0,1271356	0,0543860	0,3883835	0,0124836	0,7894182	0,1012256	0,8277966	0,7382559	0,4685719	0,0002548	0,0076767
580	0,3519965	0,1036956	0,5139766	0,7610675	0,4773547	0,1434326	0,0472620	0,3801099	0,0203660	0,6727410	0,0929320	0,7414769	0,6714005	0,4368787	0,0026640	0,0074417
600	0,4095700	0,2219974	0,4853974	0,6567312	0,3446100	0,2284091	0,1158134	0,2442470	0,0134459	0,7103095	0,0848872	0,6514351	0,5990385	0,3936661	0,0001128	0,0594766
620	0,4290693	0,2574233	0,5371190	0,6651374	0,4108074	0,1682109	0,1191711	0,3521702	0,0080578	0,6831255	0,0848154	0,6728532	0,5906925	0,4710179	0,0049135	0,1128657
640	0,3398028	0,3740354	0,5041449	0,6429459	0,3621036	0,1693856	0,1115977	0,2388940	0,0149954	0,5918525	0,1333998	0,7428499	0,6926941	0,3845597	0,0019507	0,1773429
660	0,4007929	0,3950747	0,4054159	0,6728240	0,3327261	0,1289466	0,2190195	0,2682592	0,0070679	0,7035624	0,1148406	0,7050624	0,7475628	0,4897336	0,0100808	0,1775448
680	0,3551180	0,4516207	0,4085588	0,7448478	0,3278734	0,1486433	0,2216626	0,3955925	0,0059904	0,6401278	0,0860713	0,6990577	0,6174010	0,3766745	0,0106489	0,2225509
700	0,3639514	0,4612303	0,4878102	0,7059227	0,3733208	0,1151497	0,2146772	0,2828024	0,0068518	0,6571342	0,0682174	0,7152628	0,6718494	0,3676564	0,0099682	0,2590783
720	0,2967828	0,4625002	0,5544709	0,7569350	0,4359841	0,1259927	0,2712247	0,2951974	0,0072203	0,6703387	0,1444872	0,8139749	0,7151972	0,5164122	0,0158991	0,2518672
740	0,3128524	0,4185181	0,3818504	0,8270016	0,3788056	0,2002013	0,3824762	0,2583016	0,0116697	0,6601431	0,0841784	0,7263208	0,6917953	0,4364468	0,0036526	0,2259351
760	0,3249655	0,4657569	0,4503123	0,7100881	0,4266305	0,1469355	0,2583379	0,2397083	0,0033777	0,7668656	0,0990961	0,8942791	0,6893224	0,4100940	0,0039742	0,2631770
780	0,3305451	0,3606250	0,4265811	0,7919615	0,4250633	0,1384972	0,2293029	0,2835971	0,0116254	0,6558752	0,1017276	0,7537324	0,7174094	0,4834789	0,0132494	0,2190142
800	0,2850472	0,3790780	0,4414862	0,8167042	0,4305450	0,1406823	0,2777914	0,2952319	0,0075949	0,6519957	0,1211608	0,8439663	0,6195689	0,4911504	0,0147035	0,2106810
820	0,3715395	0,4803703	0,4707362	0,6928312	0,3050571	0,1291573	0,2329553	0,3366115	0,0037030	0,6331722	0,1077456	0,7558055	0,6085028	0,5072175	0,0052129	0,2485336
840	0,3373864	0,4480731	0,4159091	0,6583995	0,3773803	0,1775423	0,3385110	0,4037855	0,0046154	0,6514690	0,0707129	0,7550160	0,7517045	0,4920908	0,0029433	0,2195414
860	0,3666945	0,4801751	0,5603073	0,8492799	0,3422287	0,1202232	0,3214104	0,3628779	0,0137248	0,8214893	0,0527317	0,6828850	0,7065786	0,5757963	0,0264970	0,1612258
880	0,3357357	0,4766698	0,5769940	0,8534495	0,4569283	0,1336803	0,3742344	0,4079335	0,0142013	0,7026466	0,0890144	0,6485641	0,6764253	0,5099850	0,0086543	0,2617149
900	0,3509262	0,4978836	0,4728106	0,8047201	0,3590764	0,1916921	0,3157135	0,3074761	0,0117076	0,7720644	0,0950248	0,7768637	0,7688464	0,4095487	0,0014169	0,2669768
920	0,3078715	0,6358553	0,3881417	0,5813958	0,3527586	0,1190603	0,2118679	0,2935914	0,0303044	0,6961322	0,0811349	0,6906050	0,8801658	0,6552388	0,0039082	0,1819575
940	0,4006531	0,4735401	0,4970760	0,6567466	0,4114909	0,1373588	0,2208262	0,2541884	0,0101420	0,8064255	0,1067999	0,9384584	0,8544196	0,5873184	0,0082282	0,2218428
960	0,3578791	0,4302579	0,5743390	0,7686973	0,4665263	0,1711077	0,1831361	0,3297238	0,0138246	0,6896090	0,0706123	0,7277454	0,7399970	0,6467318	0,0018826	0,2201265
980	0,2886440	0,3823592	0,4262470	0,6289224	0,3529554	0,1756628	0,2108195	0,3021226	0,0169987	0,5697161	0,1043243	0,8243306	0,7225689	0,6030401	0,0047473	0,2037960
1000	0,2771166	0,4272615	0,4260612	0,7139658	0,3441934	0,1352994	0,2120663	0,2780426	0,0251476	0,6934913	0,0966031	0,8663014	0,6584957	0,6040313	0,0091058	0,1871951
1020	0,3784140	0,4637846	0,4073258	0,6874146	0,3150315	0,1748667	0,2654229	0,2845016	0,0094665	0,8668632	0,0973726	0,8753209	0,9209437	0,5142311	0,0074640	0,2250540
1040	0,3011288	0,3668332	0,4345294	0,8298957	0,2863071	0,1940637	0,2398103	0,3760159	0,0035564	0,7384491	0,1048758	0,7221965	0,6850296	0,4869781	0,0065889	0,2669400
1060	0,3513124	0,5058422	0,4175739	0,7836268	0,3798940	0,1362030	0,1916543	0,4077018	0,0243166	0,7542661	0,0592077	0,7323020	0,7216409	0,4948405	0,0297487	0,2698306
1080	0,2804917	0,4504888	0,4844481	0,6809577	0,2537086	0,1096156	0,2269084	0,3178561	0,0107372	0,7281380	0,0622816	0,8281328	0,7544797	0,4211116	0,0082076	0,2524633
1100	0,2720063	0,5430675	0,5078229	0,8750265	0,3518307	0,1655788	0,2379544	0,2590316	0,0152625	0,6338925	0,0748670	0,7767309	0,7533518	0,5108259	0,0159077	0,2833935

0	0,3554753	0,6770338	0,4843957	0,7721141	0,3310292	0,1016865	0,2892028	0,4460968	0,0072129	0,7095740	0,1168207	0,6649305	0,6022866	0,4828744	0,0096894	0,1948690
20	0,3345984	0,4538950	0,3773179	0,8947091	0,3830534	0,0918491	0,2864711	0,2738718	0,0217892	0,8451627	0,1111223	0,6128556	0,7379902	0,4318093	0,0060370	0,1638484
40	0,3054390	0,5238255	0,2837606	0,7912740	0,2826970	0,1234185	0,1830090	0,3155923	0,0104951	0,7223079	0,1166052	0,4202117	0,7336295	0,4421194	0,0006155	0,2469418
60	0,2717900	0,4384616	0,3040286	0,9100053	0,3429828	0,1225553	0,1138542	0,2872329	0,0213854	0,6802311	0,1489236	0,4390806	0,7100028	0,2883192	0,0118453	0,2113612
80	0,2420877	0,5481273	0,3254816	0,7116187	0,3965315	0,1613880	0,0920080	0,2685638	0,0183459	0,7585942	0,0871891	0,3586079	0,5931094	0,2232244	0,0092050	0,2666696
100	0,2529440	0,5048945	0,2271881	0,7195471	0,3462986	0,1438536	0,0973416	0,2922622	0,0301358	0,7920696	0,1222488	0,3479537	0,5747155	0,1273926	0,0142844	0,2743526
120	0,3529235	0,6590114	0,2345981	0,7764823	0,4350862	0,1989815	0,0818469	0,2608556	0,0108518	0,7372206	0,1209412	0,1813536	0,6217067	0,1230441	0,0198138	0,2288925
140	0,2394833	0,6217355	0,2361748	0,7853959	0,3372994	0,1901952	0,0508523	0,2228732	0,0411968	0,6887329	0,0683959	0,0998610	0,6394508	0,0469390	0,0299368	0,2443180
160	0,2530985	0,5327863	0,2402742	0,9539343	0,4105121	0,2755210	0,0223170	0,2642295	0,0108389	0,8172437	0,0725530	0,0668134	0,6361226	0,0557487	0,0156781	0,3211378
180	0,3508791	0,5184460	0,2875390	0,7790982	0,3348904	0,1914719	0,0539260	0,3599993	0,0437679	0,6479100	0,0945221	0,0879193	0,6529661	0,1367709	0,0081486	0,2482165
200	0,2868906	0,5253903	0,3207947	0,7765657	0,2908757	0,1959961	0,0285870	0,2285974	0,0143859	0,6463282	0,0805053	0,0824335	0,7570190	0,0583450	0,0090781	0,2270021
220	0,2667653	0,4675735	0,2376684	0,8002394	0,3039572	0,2764677	0,0234446	0,2897348	0,0223547	0,8245657	0,0873445	0,0661743	0,6373624	0,0723863	0,0080337	0,1926890
240	0,2770189	0,6109512	0,2348374	0,7401144	0,3405190	0,1888572	0,0181813	0,2366987	0,0494877	0,6955062	0,1326801	0,0398881	0,7901186	0,0823047	0,0067451	0,2943862
260	0,3705037	0,5181775	0,2796773	0,7755587	0,3445428	0,1945912	0,0207643	0,3316086	0,0056953	0,8033607	0,1146495	0,0217161	0,6085563	0,0303539	0,0191239	0,2399566
280	0,2482022	0,5182260	0,2636338	0,7764436	0,3250715	0,2332473	0,0076220	0,3338599	0,0098539	0,5788042	0,0742356	0,0083335	0,6669779	0,0289538	0,0173914	0,2846729
300	0,2403829	0,4768852	0,2264780	0,8088695	0,3919803	0,2069331	0,0055142	0,2874484	0,0320347	0,8369721	0,1152935	0,0140194	0,5733899	0,0517145	0,0194759	0,2105354
320	0,3107889	0,4360251	0,3539198	0,7156625	0,3064362	0,1777239	0,0078233	0,2488005	0,0213080	0,5830953	0,1118738	0,0097731	0,8768613	0,0747958	0,0160724	0,3644353
340	0,2570746	0,4557719	0,2006810	0,8660224	0,2113800	0,2182669	0,0091527	0,2723748	0,0121018	0,5478585	0,1135332	0,0125400	0,5767250	0,0525920	0,0143038	0,3709402
360	0,3973635	0,5056730	0,2685126	0,9098061	0,2400945	0,2325322	0,0013496	0,3323635	0,0234624	0,5952788	0,0757791	0,0238840	0,6714636	0,0876690	0,0247207	0,3223168
380	0,4188292	0,4124252	0,2486506	0,8939037	0,3455644	0,2284649	0,0009761	0,3290323	0,0054031	0,5145610	0,0879515	0,0183112	0,6501569	0,0713648	0,0222253	0,2833823
400	0,2528664	0,3810840	0,2960343	0,7965316	0,2799764	0,2029505	0,0091614	0,3060803	0,0110639	0,6208947	0,0775726	0,0060955	0,7785925	0,0633444	0,0274149	0,2660806
420	0,2812692	0,3743532	0,2552081	0,7011715	0,2619551	0,2221169	0,0165121	0,2623416	0,0152928	0,6321494	0,0998019	0,0120981	0,7600845	0,0502756	0,0204060	0,2301885
440	0,2718343	0,4607863	0,2694421	0,6894594	0,3396782	0,2666739	0,0018968	0,2876446	0,0112651	0,7213964	0,0896067	0,0223350	0,7763158	0,0334261	0,0211776	0,2676371
460	0,2882719	0,4108801	0,2983023	0,9337397	0,3188848	0,2583007	0,0035867	0,2710315	0,0165657	0,6361951	0,0972451	0,0062202	0,7462921	0,0296501	0,0070450	0,3356213
480	0,2808280	0,4676045	0,2325008	0,6718768	0,3416373	0,2773193	0,0020290	0,3161059	0,0361031	0,6267744	0,1148703	0,0047246	0,5956215	0,0404159	0,0081699	0,2113919
500	0,3705404	0,4939219	0,3682640	0,9170132	0,3212291	0,2417201	0,0013621	0,2197366	0,0079882	0,7685079	0,1172725	0,0031179	0,7297757	0,0309433	0,0054938	0,3219640
520	0,3786397	0,5601337	0,3823087	0,7582523	0,3591106	0,2310761	0,0012221	0,2451662	0,0070473	0,6044135	0,1019061	0,0227320	0,7321413	0,0472274	0,0034578	0,1918663
540	0,3750327	0,5204621	0,3356325	0,6065305	0,3679739	0,1727094	0,0001762	0,2465870	0,0004908	0,7091425	0,1115881	0,0051378	0,7904444	0,0460129	0,0033552	0,2654541
560	0,3245243	0,5114129	0,3788838	0,7299333	0,2202193	0,2207711	0,0048932	0,3190067	0,0060868	0,7347965	0,1519420	0,0128162	0,7930284	0,0804530	0,0014962	0,3408088
580	0,2669253	0,5638475	0,3658464	0,8223286	0,2763422	0,3079958	0,0169228	0,2703138	0,0063434	0,7108792	0,1327097	0,1216750	0,9738264	0,1151044	0,0062713	0,2396350
600	0,2675787	0,3804801	0,3823547	0,7644867	0,3236015	0,2276075	0,0710118	0,2766926	0,0071783	0,7237850	0,1498662	0,1712682	0,6900733	0,1583060	0,0055486	0,2117042
620	0,3112380	0,5295490	0,5828100	0,6801880	0,2575294	0,2194650	0,1215523	0,2896149	0,0003515	0,6247453	0,1292514	0,3707435	0,8297099	0,2531457	0,0118211	0,2551991
640	0,3888585	0,4698795	0,4877641	0,7107907	0,3473274	0,2346844	0,1558003	0,2615144	0,0134346	0,6594887	0,1643451	0,4699542	0,8598300	0,3040091	0,0044331	0,3393849
660	0,2876306	0,4730361	0,4691359	0,8177530	0,3446200	0,1807628	0,2277016	0,2082280	0,0076220	0,7649896	0,1581641	0,5728616	0,7068851	0,3792779	0,0074780	0,2406393
680	0,3290361	0,4731037	0,4748915	0,8738794	0,4918639	0,2223871	0,2462046	0,2874043	0,0144394	0,8185964	0,1021549	0,6776876	0,7562595	0,4144183	0,0075721	0,2675359
700	0,3361189	0,4984644	0,5284857	0,7808941	0,3629853	0,1552418	0,4083076	0,2469497	0,0169333	0,7843664	0,0794288	0,6644936	0,7453282	0,4392875	0,0190662	0,2558680
720	0,2850725	0,5407456	0,4999968	0,8730086	0,3250048	0,1788512	0,2708658	0,2122296	0,0259904	0,7146913	0,1213893	0,7726827	0,6705018	0,5189535	0,0033365	0,3005741
740	0,2593895	0,4748920	0,4361990	0,7954076	0,3233140	0,1470336	0,2479962	0,2437816	0,0174318	0,7299930	0,0511113	0,8201144	0,5786908	0,5323963	0,0054067	0,1810647
760	0,2254063	0,5043878	0,4712816	0,7974091	0,3989726	0,1394678	0,2866178	0,3469392	0,0085093	0,6595083	0,0717345	0,8131197	0,6572500	0,4169626	0,0024641	0,2100973
780	0,3413286	0,4176023	0,4243006	0,7016677	0,3156897	0,2510509	0,3665819	0,2799909	0,0118443	0,7177021	0,0902839	0,8868511	0,9016337	0,5297615	0,0086313	0,2018267
800	0,3210109	0,4011747	0,4466015	0,6480654	0,4193722	0,1877368	0,2984087	0,3303532	0,0221909	0,7255608	0,1199747	0,7490508	0,7237139	0,4335450	0,0095280	0,2625620
820	0,2516833	0,3835188	0,5252201	0,6849403	0,4515553	0,1503611	0,3167907	0,2323531	0,0133857	0,7382191	0,0775336	0,9307112	0,6403116	0,6338323	0,0113877	0,2151151
840	0,2748641	0,5112166	0,4578710	0,8529213	0,4656920	0,1646944	0,3091243	0,2836400	0,0016318	0,6399344	0,0976841	0,8119395	0,6600919	0,5085507	0,0038129	0,2824893
860	0,3620247	0,4570141	0,4476918	0,6959959	0,2778105	0,1262614	0,2595101	0,3225457	0,0254744	0,6173542	0,0889401	0,6745768	0,7565506	0,5717091	0,0149961	0,2364718
880	0,3911071	0,4580532	0,5027312	0,6548536	0,2745127	0,2231037	0,2623751	0,2613383	0,0205586	0,6956387	0,0760680	0,8336751	0,6559659	0,5495201	0,0072835	0,2736427
900	0,3073432	0,5034143	0,5412056	0,7385303	0,3585136	0,1712419	0,2524348	0,3775790	0,0157838	0,6343003	0,0979307	0,8018056	0,6445194	0,4633050	0,0059218	0,2736239
920	0,3868932	0,4734145	0,5446098	0,7507339	0,4563547	0,1975466	0,3092711	0,2929083	0,0102508	0,5810824	0,0991279	0,7104416	0,5837343	0,6556313	0,0057071	0,3060410
940	0,2855316	0,4793672	0,4771265	0,7566585	0,3508599	0,1864513	0,3096637	0,3895721	0,0100383	0,6398105	0,1422492	0,6849289	0,6946030	0,5463394	0,0051881	0,2722244
960	0,3233498	0,5152606	0,3710688	0,5959363	0,3898665	0,1854146	0,2304132	0,2713254	0,0040681	0,6962002	0,0848883	0,6311140	0,6383221	0,5441585	0,0266583	0,2178389
980	0,3041838	0,5353829	0,4664604	0,7109210	0,4153524	0,1469219	0,1930254	0,2724097	0,0082143	0,7963875	0,1176094	0,6486661	0,6941945	0,5105586	0,0115741	0,2234213
1000	0,4227384	0,4577538	0,4307675	0,6560314	0,3839477	0,1912256	0,3251281	0,3048765	0,0000000	0,7448267	0,0803589	0,5922595	0,7900007	0,5445442	0,0079637	0,2844882
1020	0,3142492	0,4703575	0,4255389	0,7154352	0,4762200	0,1119138	0,2612999	0,3171890	0,0000000	0,7325409	0,0691244	0,6843793	0,8517103	0,5871893	0,0046371	0,2417208
1040	0,3074726	0,5692201	0,4244478	0,6860709	0,3356254	0,1593606	0,2579135	0,3612185	0,0045175	0,5404688	0,1186041	0,6424151	0,8335677	0,5493388	0,0077590	0,1782534
1060	0,2929713	0,4406877	0,4226589	0,7137472	0,4438999	0,2086021	0,2780957	0,3680590	0,0046471	0,7132756	0,1220617	0,7358527	0,7599143	0,5824529	0,0037646	0,1987743
1080	0,3371189	0,4037980	0,4093192	0,6488607	0,2971622	0,2001556	0,3036124	0,3016461	0,0283864	0,5799054	0,1440271	0,7083346	0,8049857	0,5654166	0,0187020	0,1869423
1100	0,3453828	0,4179487	0,4676290	0,7252529	0,3399551	0,1579907	0,3439965	0,4481669	0,0080735	0,6579681	0,1000469	0,6497902	0,6827461	0,5423066	0,0037842	0,2642883

0	0,2966454	0,4121856	0,5141959	0,6588116	0,3712360	0,1548421	0,3971258	0,3735957	0,0068423	0,7466489	0,1160239	0,7765477	0,7188019	0,4625873	0,0216131	0,2263567
20	0,2976757	0,5016135	0,5360448	0,8736829	0,4031517	0,1605989	0,2235082	0,3509736	0,0104479	0,8389718	0,1202062	0,7728345	0,6100458	0,4723483	0,0460984	0,1866130
40	0,2331127	0,4576193	0,5074632	0,7689400	0,3894446	0,1412958	0,3188005	0,4232900	0,0041808	0,6378400	0,1330688	0,6222008	0,5916782	0,5218857	0,0152201	0,1659626
60	0,2520323	0,5677293	0,4338739	0,9126521	0,4256659	0,1890356	0,2275723	0,3580406	0,0023257	0,7005698	0,1574779	0,3444941	0,5395423	0,4684464	0,0282290	0,1220731
80	0,2453602	0,5805123	0,5115777	0,6480115	0,4415029	0,1843575	0,2447478	0,2902632	0,0030281	0,7411480	0,0829353	0,3622460	0,5387975	0,4887346	0,0176535	0,0900587
100	0,2001198	0,5455557	0,4402243	0,7482640	0,4095651	0,1503712	0,2788307	0,3587722	0,0046101	0,7499989	0,1118049	0,3017021	0,5135855	0,4095879	0,0118866	0,0633515
120	0,1393637	0,5901806	0,4286764	0,7588523	0,3863897	0,1742714	0,2200626	0,2691869	0,0091761	0,6862977	0,1452654	0,2509929	0,5848696	0,5756402	0,0131789	0,0752006
140	0,1447244	0,5004989	0,5036282	0,8404766	0,3713969	0,1287702	0,3463902	0,2715091	0,0139257	0,6159344	0,1151075	0,1593546	0,5261954	0,5918156	0,0175032	0,0427144
160	0,1155780	0,5105432	0,4960068	0,7436181	0,3719802	0,1529354	0,2319863	0,3119481	0,0171176	0,8100306	0,1157924	0,2132359	0,4694630	0,4814842	0,0085440	0,0882482
180	0,0785826	0,5912707	0,5089931	0,8838125	0,3413000	0,1406649	0,3864536	0,2562318	0,0024577	0,7794000	0,1051838	0,2334512	0,4471498	0,4910629	0,0105566	0,0523435
200	0,1918484	0,4534308	0,5154438	0,8020784	0,3545435	0,1256853	0,2382325	0,2946019	0,0100205	0,7993975	0,1064153	0,1446724	0,4831164	0,3887435	0,0150818	0,0745695
220	0,1026252	0,4916527	0,3628705	0,8578744	0,3552579	0,1887811	0,2201835	0,2470430	0,0101174	0,7390963	0,1151786	0,1805906	0,4447341	0,4483734	0,0132559	0,0944633
240	0,1603580	0,6535144	0,3885880	0,8320482	0,3216619	0,1407598	0,1759768	0,3215678	0,0242883	0,7473090	0,0897422	0,1812332	0,6776866	0,5234533	0,0321211	0,0362451
260	0,1178372	0,5547627	0,5924351	0,7576925	0,4072866	0,1234478	0,2551846	0,3135950	0,0137002	0,8371219	0,1048270	0,1401579	0,5037882	0,4872379	0,0207060	0,0737895
280	0,1174293	0,6328206	0,4874298	0,7579191	0,4020674	0,1801280	0,2575730	0,2897699	0,0171022	0,6609204	0,1135827	0,1394806	0,5902126	0,6322623	0,0158460	0,0609312
300	0,0732274	0,6702067	0,4152557	0,7305824	0,3531511	0,1634511	0,2631770	0,2633870	0,0316683	0,6764255	0,0989598	0,0969868	0,4862593	0,4816868	0,0121874	0,0853360
320	0,1312429	0,4935265	0,5566555	0,6812332	0,3982058	0,1606831	0,2053916	0,2716056	0,0340310	0,7319246	0,0745197	0,1075546	0,5539168	0,5713661	0,0231982	0,0764706
340	0,0671019	0,5744060	0,4122695	0,7267126	0,4124577	0,2037050	0,2245196	0,3328155	0,0142672	0,7581480	0,2088231	0,0974845	0,4278034	0,5216746	0,0159044	0,0686211
360	0,0771260	0,4762384	0,4409933	0,6817293	0,3403428	0,1398790	0,2214015	0,4128690	0,0036415	0,7680103	0,1327567	0,1629327	0,5592282	0,4834541	0,0037867	0,0617916
380	0,0856997	0,5408540	0,4803626	0,6476563	0,3450011	0,1806711	0,2692046	0,4642098	0,0153397	0,7235156	0,0800482	0,1050814	0,5089851	0,4782698	0,0103529	0,0936217
400	0,0894545	0,5266496	0,5430385	0,6313479	0,4009156	0,1651164	0,3038930	0,3296002	0,0185883	0,6386833	0,1273665	0,1768525	0,4841252	0,5650683	0,0411802	0,0774097
420	0,0830334	0,7381529	0,4657549	0,7455552	0,3679074	0,1332080	0,2096151	0,3275578	0,0169384	0,7764566	0,1449826	0,1246604	0,5748988	0,4685198	0,0087273	0,0469402
440	0,0824987	0,5058213	0,4473148	0,8291099	0,4721628	0,1573748	0,2485280	0,2795624	0,0053419	0,6334058	0,1128434	0,1337908	0,5082857	0,4252139	0,0091049	0,0533662
