"Time"	yoeB	yefM	alaS	mngB	mngR	mngA	artJ	argR	argB	artI	artQ	argA	artM	argC	argE	artP
20	0,3395563	0,4963454	0,6445558	0,9100772	0,5759214	0,2280649	0,2403659	0,4051523	0,0092978	0,8676036	0,1384707	1,0452899	0,8290126	0,5727664	0,0059589	0,1673064
40	0,3152463	0,4025654	0,6357589	0,9478776	0,5408148	0,2219086	0,1993353	0,3941003	0,0092271	0,8614624	0,1222380	1,0080473	0,8249791	0,5569583	0,0070473	0,0888859
60	0,3864161	0,3751481	0,6598359	0,8731572	0,5841797	0,2213214	0,1418045	0,3870516	0,0122595	0,9351998	0,1174514	0,9879108	0,8404003	0,5638739	0,0039868	0,0591152
80	0,4128643	0,3477145	0,5632024	0,8695790	0,5471818	0,1916452	0,1180844	0,4247519	0,0114243	0,8808935	0,1389185	0,9653092	0,8266961	0,5744593	0,0020708	0,0340332
100	0,4644178	0,3156092	0,5569696	0,8106331	0,4335241	0,1686577	0,0872867	0,4340248	0,0150813	0,9337511	0,1449982	0,9587288	0,8597930	0,6150566	0,0009421	0,0474914
120	0,4558927	0,2722971	0,5723088	0,8475176	0,4313152	0,1710719	0,0861727	0,4123502	0,0090136	0,9172276	0,1428478	0,8604664	0,7717631	0,6309479	0,0016993	0,0435368
140	0,4824921	0,2245407	0,5540082	0,9228400	0,4844643	0,1915914	0,0659451	0,4097419	0,0141950	0,8666560	0,1611719	0,8928276	0,7797378	0,6110151	0,0017127	0,0267078
160	0,4588201	0,2317935	0,5867884	0,9715597	0,4735263	0,1846590	0,0733027	0,3851179	0,0179938	0,8433211	0,1397363	0,9209091	0,7837624	0,5806058	0,0024389	0,0251951
180	0,4620339	0,1979236	0,6218936	0,9279185	0,4776089	0,1979934	0,0562274	0,4123810	0,0237346	0,8156360	0,1263326	0,9180689	0,7759344	0,5702210	0,0038985	0,0242848
200	0,4859609	0,2065150	0,5751387	0,9115053	0,4765942	0,1954139	0,0476541	0,4058958	0,0292548	0,7932038	0,1213982	0,9785521	0,7791390	0,5740057	0,0008795	0,0196977
220	0,5189971	0,1594859	0,5944248	0,9715936	0,5134693	0,2142458	0,0442360	0,4223705	0,0188931	0,8290030	0,1176778	0,9838757	0,7376631	0,5865469	0,0000000	0,0191586
240	0,5029863	0,1763993	0,6304168	0,9690289	0,5003755	0,2325845	0,0353882	0,4025257	0,0137808	0,8416478	0,1023493	0,9469937	0,8151415	0,5942177	0,0000614	0,0196177
260	0,5233770	0,2117066	0,6661467	0,9661081	0,4377624	0,2048251	0,0283500	0,4222483	0,0168292	0,8223105	0,1184340	0,9876260	0,8372648	0,6070124	0,0001438	0,0173935
280	0,5170201	0,1896096	0,7223971	1,0119146	0,3712493	0,1790662	0,0347343	0,3642668	0,0108431	0,8820727	0,1353801	0,9855125	0,9226309	0,6486170	0,0009014	0,0167687
300	0,4588390	0,1873512	0,7220358	0,9480389	0,3736240	0,1966846	0,0471069	0,3833980	0,0167791	0,9140993	0,1078594	1,0192396	0,8674713	0,6106821	0,0004707	0,0293786
320	0,4320317	0,1396715	0,6259229	0,9044246	0,4391362	0,2073494	0,0546989	0,4112778	0,0181063	0,9346811	0,1252893	1,0377636	0,8792074	0,6156569	0,0001243	0,0294668
340	0,4920881	0,1472108	0,6427889	0,9393165	0,5019571	0,2060535	0,0558778	0,4129664	0,0206024	0,9725579	0,1341070	1,0114700	0,8897051	0,5866586	0,0003354	0,0237847
360	0,4856294	0,1454393	0,6754947	0,9976426	0,4928445	0,2100024	0,0408077	0,4030404	0,0087119	0,9576860	0,1397766	1,0262095	0,8335679	0,6453698	0,0001609	0,0293662
380	0,4502259	0,1647519	0,6683744	0,9320417	0,5110779	0,2495016	0,0271539	0,4093816	0,0151360	1,0609075	0,1303561	0,9560557	0,8420468	0,6451205	0,0002367	0,0259943
400	0,5384171	0,1911828	0,6103516	0,9349544	0,4997840	0,2012252	0,0376354	0,3973469	0,0115454	0,9361831	0,1272310	0,9394735	0,7928865	0,5935366	0,0013986	0,0177970
420	0,5796793	0,2118778	0,5583263	0,9055427	0,5946393	0,2082094	0,0467451	0,4247583	0,0105533	0,9696190	0,1348814	0,9816295	0,8497784	0,5942163	0,0011982	0,0123004
440	0,6254037	0,2042616	0,5824632	0,9882718	0,5448094	0,1694073	0,0506846	0,4210170	0,0139310	0,9092073	0,1324222	1,0165559	0,8695420	0,6648087	0,0016974	0,0172017
460	0,5862362	0,2031533	0,6547927	0,9721821	0,4747531	0,2154631	0,0441867	0,3951219	0,0130622	0,9287801	0,1411805	1,0324803	0,8526183	0,6079135	0,0000680	0,0186588
480	0,5758921	0,1866896	0,6631655	0,9756815	0,4396866	0,2006154	0,0457902	0,4001820	0,0166440	0,9290519	0,1365750	0,9314398	0,8470072	0,6157390	0,0001063	0,0317406
500	0,5877412	0,1708429	0,6079507	0,9747638	0,4425757	0,1977858	0,0440238	0,4026965	0,0221141	0,9031900	0,1423958	0,9699169	0,8700815	0,6235600	0,0001403	0,0223256
520	0,5777856	0,1520661	0,5966779	1,0447375	0,4935134	0,1945650	0,0368484	0,3815905	0,0252789	0,9673852	0,1583821	0,9218412	0,8904612	0,6125594	0,0000000	0,0094436
540	0,5445210	0,1660518	0,5996277	0,9391952	0,4941335	0,2340991	0,0401928	0,3723327	0,0186428	0,8947920	0,1345829	0,8629735	0,8999153	0,5887832	0,0000695	0,0127312
560	0,5198828	0,1620854	0,5868835	0,9169403	0,5247904	0,2061750	0,0392887	0,4083171	0,0133149	0,8038494	0,1481752	0,8962318	0,8756515	0,6002188	0,0001080	0,0122413
580	0,5164937	0,3785147	0,6053012	0,9472517	0,5283617	0,1944722	0,1160972	0,4024141	0,0152617	0,8116385	0,1392714	0,8855086	0,8444855	0,5668090	0,0020144	0,0829955
600	0,4935884	0,4811996	0,6218857	0,9720341	0,4961882	0,2253097	0,1599994	0,3980581	0,0157094	0,8409492	0,1261747	0,9454483	0,8647951	0,5922164	0,0060718	0,1644640
620	0,5101576	0,5652687	0,6818337	0,9234205	0,4847053	0,1941298	0,1941381	0,4331974	0,0160282	0,8217893	0,1218938	0,9676229	0,8860218	0,6119851	0,0096579	0,2402701
640	0,4937371	0,6206321	0,6590364	0,9490023	0,5166139	0,1778747	0,2261650	0,3969365	0,0051682	0,8801748	0,1149699	1,0109638	0,9022379	0,5996446	0,0053785	0,2671236
660	0,4925936	0,5846534	0,5224459	1,0039738	0,5054182	0,2119785	0,2889062	0,4020863	0,0078264	0,8593118	0,1291280	0,9820213	0,8887526	0,5625883	0,0080138	0,2809687
680	0,4579444	0,6053907	0,5323198	0,9937897	0,4484750	0,1762310	0,3034657	0,4339621	0,0162078	0,8861282	0,1531559	1,0004857	0,9041499	0,5780971	0,0136318	0,2884750
700	0,4175981	0,5977922	0,5803749	1,0014318	0,4316821	0,1937732	0,3124449	0,3758862	0,0113286	0,9124427	0,1336510	0,9897098	0,8815751	0,5578582	0,0134883	0,2867256
720	0,3867221	0,5928001	0,6269448	0,9955480	0,4949752	0,2180233	0,3274909	0,3696457	0,0071193	0,9596075	0,1294877	1,0432354	0,8907385	0,5738152	0,0091319	0,2810147
740	0,4106739	0,5901506	0,6445350	1,0132022	0,5446981	0,2095021	0,3321812	0,4100595	0,0149308	0,9115457	0,1385293	1,0164076	0,8985115	0,6876616	0,0030844	0,2829819
760	0,4088767	0,5902169	0,6052374	0,9947628	0,5622834	0,2054513	0,3427109	0,3754680	0,0098165	0,9434958	0,1354548	1,0193324	0,9006315	0,7075548	0,0140078	0,3086060
780	0,4233288	0,6047256	0,5974211	0,9620498	0,5738403	0,2089943	0,3167224	0,4091681	0,0134386	0,9431296	0,1400835	0,9876090	0,8672454	0,7149620	0,0139385	0,3283115
800	0,4313751	0,6419196	0,6063189	0,9841024	0,4949264	0,1862395	0,3434059	0,4415795	0,0158365	0,9372341	0,1274250	0,9696592	0,8735977	0,6626919	0,0099251	0,2921316
820	0,4238194	0,6427432	0,6637420	0,9231876	0,4474990	0,1793244	0,3244623	0,4170279	0,0181180	0,8962151	0,1305590	0,9919885	0,8880662	0,6343721	0,0096572	0,2945641
840	0,4507902	0,6746268	0,6631910	1,0215983	0,4932895	0,1951050	0,3513983	0,4124287	0,0170145	0,8540671	0,1021639	0,9933600	0,9349317	0,6640274	0,0151482	0,2967879
860	0,4125732	0,5979842	0,6760381	0,9757749	0,4905028	0,1994220	0,3596951	0,4208175	0,0229785	0,7841728	0,0964452	0,9751267	0,9564688	0,6008243	0,0087921	0,3043878
880	0,3963722	0,6637794	0,6652816	0,9732825	0,4391159	0,2349130	0,3588337	0,3975184	0,0186145	0,7859893	0,1170599	0,9736550	0,9269631	0,6305382	0,0059696	0,2958250
900	0,4258805	0,6570125	0,5991262	0,9327260	0,4279289	0,1839543	0,3520685	0,3970745	0,0080364	0,8648118	0,1245656	0,9703598	0,9404148	0,6643504	0,0023708	0,2837894
920	0,4296713	0,6356539	0,6502019	0,8859371	0,4813247	0,2057659	0,3645067	0,4212534	0,0171255	0,8758052	0,1324168	0,9621562	0,9108981	0,6699318	0,0068440	0,3116076
940	0,4450596	0,6126908	0,5710111	0,9183604	0,4801701	0,1889876	0,3465440	0,4001583	0,0234404	0,8806711	0,1298296	0,9693723	0,9267399	0,6878356	0,0078367	0,3093890
960	0,4031808	0,5957575	0,5653123	0,8985743	0,4656496	0,2172476	0,3270958	0,3710735	0,0176401	0,9001331	0,1177300	1,0457456	0,9710991	0,7093257	0,0019350	0,2951305
980	0,3698506	0,6594514	0,5863671	0,8599619	0,4728458	0,2557401	0,3123500	0,3660489	0,0130294	0,9128444	0,1243848	0,9766001	0,9234609	0,7355774	0,0065169	0,2816121
1000	0,3591494	0,6254040	0,6243906	0,8992220	0,4927683	0,2519390	0,3431940	0,4286810	0,0083582	0,9424291	0,1465464	0,9773605	0,9227235	0,6610854	0,0068225	0,3354407
1020	0,3623686	0,6825040	0,7041314	0,9455334	0,5314890	0,2634807	0,3380534	0,4401000	0,0107467	1,0141521	0,1573639	0,9518535	0,9870941	0,6837708	0,0079051	0,3733975
1040	0,3369590	0,6416678	0,7107167	0,9834799	0,6184768	0,2299409	0,3384329	0,4477752	0,0132362	1,0638986	0,1376214	0,9781607	1,0243594	0,6781870	0,0060064	0,3335263
1060	0,3653877	0,6493769	0,6833334	0,9785053	0,5419981	0,1785340	0,3705005	0,4311156	0,0086993	0,9718927	0,1159558	1,0077691	0,9722866	0,6429602	0,0093156	0,3125667
1080	0,3985284	0,6737374	0,7078852	0,9347154	0,5111529	0,2111821	0,3627711	0,4135241	0,0062618	0,9875734	0,1139382	1,0697109	0,9179065	0,6050031	0,0129972	0,2906514
1100	0,4019156	0,6589972	0,6179896	0,9581577	0,5374479	0,2076876	0,3833393	0,4146167	0,0103806	0,9251595	0,1168192	1,0392041	0,8841027	0,6092874	0,0109770	0,2950589

0	0,4000132	0,6515465	0,5796497	1,0480861	0,5080704	0,1654157	0,3372386	0,4314835	0,0065202	0,8968690	0,1676354	1,0203437	0,8801678	0,6643341	0,0184241	0,3004976
20	0,3931171	0,7019911	0,4207275	0,9260045	0,3587036	0,1741846	0,2712029	0,3765747	0,0100993	0,9542803	0,1160117	0,6810245	0,8263286	0,4232331	0,0170880	0,2951888
40	0,3210421	0,7376237	0,3828925	0,9122962	0,3466298	0,1902966	0,2061952	0,3143156	0,0195484	0,9085962	0,1078295	0,5175058	0,8189212	0,3234977	0,0171199	0,2605292
60	0,3245157	0,6449393	0,4019871	0,9406155	0,3676760	0,2599171	0,1469066	0,3253116	0,0196603	0,9703217	0,1133335	0,3455864	0,7875273	0,2709805	0,0231715	0,2732087
80	0,3231378	0,6569380	0,3479703	0,9372810	0,4043221	0,2500956	0,1281103	0,3658844	0,0141284	0,9461548	0,1370683	0,2821244	0,8388272	0,1912840	0,0205009	0,3137118
100	0,2848932	0,6977503	0,3244692	0,9708055	0,3957614	0,2552401	0,1046053	0,4061841	0,0097972	0,9943152	0,1375078	0,2016760	0,8370212	0,1429136	0,0168970	0,3418265
120	0,3060419	0,7028125	0,3131594	0,9611580	0,3718107	0,2617725	0,0770390	0,3858895	0,0095805	0,9539282	0,1484477	0,1306656	0,8563597	0,1306392	0,0126377	0,3071976
140	0,3101306	0,6985691	0,2885975	0,9804216	0,3458186	0,2477933	0,0480379	0,3477637	0,0165907	0,9363450	0,1694443	0,1046998	0,8493749	0,0864251	0,0084131	0,3347819
160	0,3446424	0,7370273	0,3231770	1,0384378	0,3508086	0,2549616	0,0443536	0,3896340	0,0153805	0,9288532	0,1662401	0,0925660	0,8406219	0,0784151	0,0136764	0,3284400
180	0,3641919	0,7258605	0,3270719	1,0736895	0,3617722	0,2167520	0,0383244	0,4110229	0,0180613	0,9349803	0,1664257	0,0686400	0,8574880	0,0665989	0,0061209	0,3308665
200	0,3629638	0,6614420	0,3538649	1,0721504	0,3840278	0,2497749	0,0380730	0,4103420	0,0274086	0,9814350	0,1409110	0,0409124	0,8643885	0,0502593	0,0055009	0,3326857
220	0,3566080	0,6971572	0,3892253	0,9703103	0,4517658	0,2376137	0,0263717	0,4211238	0,0247706	0,9171446	0,1510369	0,0232733	0,8391387	0,0619738	0,0209184	0,3301257
240	0,3670095	0,6268714	0,3834058	0,9536763	0,4734077	0,2547384	0,0161911	0,3457139	0,0145303	0,9092098	0,1654776	0,0135124	0,8357998	0,0572260	0,0149110	0,3358745
260	0,4123822	0,6745119	0,3957372	0,9559014	0,4132155	0,2418513	0,0143868	0,3826329	0,0114195	0,9114118	0,1561046	0,0213335	0,8543803	0,0549009	0,0138137	0,3612014
280	0,4055198	0,6170856	0,3583769	0,9387336	0,4188022	0,2525604	0,0107712	0,3758392	0,0185539	0,8433208	0,1611062	0,0141321	0,8835510	0,0584987	0,0118084	0,3280145
300	0,4076558	0,5810120	0,3820655	0,9459693	0,4310544	0,2392508	0,0098662	0,3681559	0,0298883	0,8837889	0,1490087	0,0199190	0,8948379	0,0570844	0,0107187	0,3053007
320	0,3896115	0,6137066	0,3932303	0,9761869	0,4236183	0,2586974	0,0102592	0,3667550	0,0291943	0,8752431	0,1667466	0,0149795	0,8905559	0,0544678	0,0084500	0,3383422
340	0,3960648	0,6733247	0,3888693	1,0128591	0,4331242	0,3142340	0,0049500	0,4035144	0,0201938	0,9015662	0,1478807	0,0157403	0,9418032	0,0378041	0,0092941	0,3489028
360	0,3714230	0,6661716	0,3494892	1,0031468	0,4201406	0,3379028	0,0067398	0,3997909	0,0127567	0,8353701	0,1683287	0,0194819	0,8826437	0,0374509	0,0207187	0,3421611
380	0,4081467	0,6327673	0,2986261	1,0486503	0,3892073	0,3315050	0,0046564	0,4098359	0,0174884	0,8014760	0,1629219	0,0210603	0,9269898	0,0452219	0,0076289	0,3270388
400	0,3866269	0,5936137	0,3037450	0,9288230	0,4153398	0,2945833	0,0045940	0,3977625	0,0098504	0,8177266	0,1670824	0,0187901	0,8930445	0,0475879	0,0158710	0,2998360
420	0,3496224	0,6022132	0,3361909	1,0395684	0,4424536	0,3134007	0,0003175	0,4022821	0,0133982	0,8683409	0,1572167	0,0132432	0,8977946	0,0694496	0,0148739	0,2870462
440	0,3417313	0,6307624	0,3292853	1,0431926	0,3920040	0,2653875	0,0007336	0,3440249	0,0237955	0,8643074	0,1729469	0,0253550	0,9037000	0,0463409	0,0086947	0,2753984
460	0,3586862	0,6433540	0,3455073	1,0090363	0,4011585	0,2772153	0,0000000	0,2929314	0,0253055	0,9180013	0,1505033	0,0212369	0,9553832	0,0715126	0,0100400	0,2847323
480	0,4041154	0,6823862	0,3578879	1,0059354	0,3753864	0,2480182	0,0004545	0,2841788	0,0169252	0,9999184	0,1254953	0,0247792	0,9932516	0,0630834	0,0055064	0,2810691
500	0,4481054	0,6623182	0,3565598	0,9784092	0,3640258	0,2632948	0,0041353	0,2805079	0,0141486	0,9685494	0,1445109	0,0247685	0,9287100	0,0674076	0,0058576	0,2912754
520	0,4389482	0,6981158	0,3523071	0,9333205	0,3252601	0,2676490	0,0049251	0,3233773	0,0220699	0,9635542	0,1486204	0,0236503	0,9442553	0,0704516	0,0055864	0,3756501
540	0,3809564	0,6748210	0,3760169	0,9852127	0,3409552	0,2837621	0,0045772	0,3574331	0,0221930	0,9375428	0,1710490	0,0148613	0,9462011	0,0618244	0,0076747	0,3884645
560	0,3805807	0,6262423	0,3640600	1,0139844	0,3940624	0,3058995	0,0062832	0,3525143	0,0098050	0,8983732	0,1727575	0,0239411	0,9191843	0,0626288	0,0120717	0,3670849
580	0,3344732	0,6085019	0,5287705	1,0201237	0,5187069	0,3109946	0,0812684	0,3861220	0,0095313	0,9315835	0,1299346	0,3199095	0,9645742	0,3105131	0,0124037	0,3661428
600	0,3451631	0,6548726	0,6372101	0,9807599	0,6300980	0,2938708	0,1875196	0,4059049	0,0108250	0,9749441	0,1578265	0,5010554	0,9236299	0,4129756	0,0080506	0,3243858
620	0,3502931	0,7224208	0,6650808	0,9583487	0,6263580	0,2510865	0,2427611	0,3784328	0,0154804	0,9556001	0,1881051	0,6274662	0,8898236	0,4767786	0,0057691	0,3144339
640	0,3826488	0,6920157	0,6506735	1,0719078	0,5595364	0,2493347	0,3082821	0,3922725	0,0162620	0,9698044	0,1537868	0,7805073	0,9061824	0,5559283	0,0058180	0,3156414
660	0,3980619	0,7226523	0,5899460	0,9873271	0,5257547	0,2385586	0,3237390	0,4091172	0,0182050	0,9419645	0,1462059	0,8166039	0,9026346	0,5799623	0,0108742	0,3525939
680	0,3733905	0,6889756	0,6353604	0,9964799	0,5311629	0,1700030	0,4037775	0,4115776	0,0167317	0,8844301	0,1357361	0,9142703	0,9135775	0,5642456	0,0047568	0,3359731
700	0,3406525	0,6995830	0,6126810	1,0266128	0,4578548	0,1686014	0,3831763	0,3936924	0,0215261	0,9188103	0,1182122	0,9933630	0,8532748	0,6368849	0,0010123	0,3301803
720	0,3892014	0,7244608	0,6970059	1,0531882	0,4401884	0,1745600	0,3607007	0,3789126	0,0170062	0,9011173	0,1254407	0,9874165	0,8297653	0,6248035	0,0060456	0,3027891
740	0,3578253	0,6519728	0,6570610	1,0329545	0,4865682	0,2226690	0,3691484	0,3852123	0,0088934	0,8753439	0,1325906	0,9992444	0,8100402	0,6611255	0,0093832	0,3142884
760	0,3367747	0,6509908	0,5786511	1,0310484	0,4929412	0,2135846	0,4175927	0,4698861	0,0140672	0,9052917	0,1439797	1,0217218	0,8424537	0,7044704	0,0166379	0,3316215
780	0,3809024	0,6532254	0,6173750	1,0495481	0,5025141	0,2126813	0,3713335	0,4387134	0,0119322	0,8861905	0,1232948	1,0581249	0,8637204	0,6680144	0,0198742	0,3193436
800	0,3969417	0,6796138	0,6145438	1,0129317	0,4547393	0,1885682	0,3810778	0,4621437	0,0089944	0,9815783	0,1279002	0,9935666	0,9091868	0,6705849	0,0153534	0,2746101
820	0,4004416	0,7527300	0,6129937	1,0563807	0,4613820	0,1703471	0,3638071	0,3746855	0,0094634	0,9235512	0,1325808	0,9792854	0,8975873	0,6686376	0,0152922	0,3093054
840	0,4214165	0,7203965	0,6160071	0,9710794	0,4626806	0,1853900	0,3474660	0,3762007	0,0107115	0,8991215	0,1567734	0,9402878	0,9192223	0,6644701	0,0097935	0,3306687
860	0,4290280	0,6795576	0,6229010	0,9365679	0,4930831	0,2185964	0,3710586	0,3579557	0,0074200	0,9703522	0,1550892	0,9021085	0,9661938	0,6618841	0,0061046	0,2658312
880	0,3804703	0,6811528	0,5719404	0,9934297	0,5335919	0,2103267	0,3585109	0,4007922	0,0085042	0,9090876	0,1464141	0,9661799	0,8725090	0,6680887	0,0052961	0,3027420
900	0,3931025	0,6703383	0,5776070	0,9910954	0,5196461	0,2104642	0,3836839	0,3715832	0,0050349	0,8105198	0,1386662	0,9926121	0,9072377	0,6873128	0,0061105	0,3339622
920	0,4332811	0,6464667	0,6112025	1,0471161	0,5389703	0,1983841	0,3568508	0,3896426	0,0170887	0,8801454	0,1403149	1,0098834	0,9464987	0,6440178	0,0026430	0,3030540
940	0,3812379	0,6131635	0,6267377	0,9560634	0,5351594	0,1790601	0,3359605	0,3680282	0,0086505	0,9590651	0,1383337	0,9570959	0,9371161	0,6564883	0,0097016	0,2599082
960	0,3915537	0,6063778	0,6770045	0,9364265	0,5002811	0,1889492	0,3433838	0,3721956	0,0239043	0,9654202	0,1418598	0,9493236	0,9485786	0,6689469	0,0217147	0,2694901
980	0,3632948	0,6017576	0,5905650	1,0318052	0,4749464	0,1721523	0,3653952	0,4151525	0,0125274	0,9063900	0,1354975	0,8704109	0,9142564	0,6796892	0,0103054	0,2817216
1000	0,3818718	0,6431377	0,6313056	1,0531926	0,4534633	0,2000727	0,3499794	0,4610227	0,0125133	0,8432413	0,1323421	0,8716493	0,9524473	0,7048369	0,0085632	0,3293095
1020	0,3734931	0,6106664	0,5666971	0,9596774	0,4454276	0,2254310	0,3199746	0,4847437	0,0097952	0,8521632	0,1411011	0,9456910	0,9224016	0,7139321	0,0103473	0,3084429
1040	0,3475944	0,6470175	0,5859186	0,9436666	0,4343748	0,2043861	0,3057119	0,4483621	0,0019485	0,8344919	0,1745415	0,9392081	0,9182669	0,6645255	0,0084718	0,2764694
1060	0,3654140	0,6707788	0,6544601	0,9145659	0,4524527	0,2084925	0,3305551	0,3974403	0,0054898	0,9498135	0,1681576	0,9182094	0,8864742	0,6731653	0,0048393	0,2423986
1080	0,3583056	0,6800803	0,6976614	0,9143253	0,4381940	0,2351177	0,3236457	0,4232947	0,0133005	0,9671898	0,1764133	0,8866382	0,8547196	0,7151488	0,0046332	0,2873518
1100	0,3508151	0,6852999	0,6391290	0,9621131	0,5034591	0,2241852	0,3179792	0,4240857	0,0158255	0,9394604	0,1735932	0,9491657	0,8676642	0,7255530	0,0032041	0,3054562

0	0,4000132	0,6515465	0,5796497	1,0480861	0,5080704	0,1654157	0,3372386	0,4314835	0,0065202	0,8968690	0,1676354	1,0203437	0,8801678	0,6643341	0,0184241	0,3004976
20	0,3184748	0,6618920	0,6224175	0,9442912	0,4630583	0,1631631	0,3542490	0,4159798	0,0081730	0,9300141	0,1715871	0,7455721	0,8288157	0,5703787	0,0057714	0,1968812
40	0,2408555	0,6718733	0,6833839	0,9661186	0,4573422	0,2086541	0,3296349	0,4306794	0,0125241	0,9032278	0,1522692	0,5456767	0,7709239	0,5759383	0,0001839	0,1313587
60	0,2146855	0,7157527	0,6326033	0,9052588	0,5167966	0,2025481	0,3342627	0,4069397	0,0095997	0,9017239	0,1431743	0,4144726	0,6904369	0,5749981	0,0064999	0,1260876
80	0,1729801	0,7126470	0,6555290	0,9402647	0,5143654	0,1926228	0,3227027	0,4101985	0,0137162	0,9110038	0,1493378	0,3292924	0,6781654	0,5573479	0,0073022	0,1051486
100	0,1485675	0,7686391	0,7156009	0,8973259	0,4755046	0,2121691	0,3292815	0,3994759	0,0092852	0,9070716	0,1306443	0,2604609	0,6906070	0,6501100	0,0111010	0,0921885
120	0,1251324	0,7859517	0,6331819	0,9737367	0,5072099	0,2162934	0,3236185	0,3883887	0,0108834	0,9245197	0,1141115	0,2421908	0,6924397	0,6335203	0,0041115	0,0944074
140	0,1184765	0,7642930	0,6196887	0,9952405	0,4967752	0,2188928	0,3167046	0,4103298	0,0169440	0,9855822	0,1445770	0,2370666	0,6414893	0,6595019	0,0045506	0,0957030
160	0,0940847	0,8305274	0,5829084	1,0222459	0,5088891	0,1976759	0,3254569	0,3965699	0,0127648	0,9069169	0,1436486	0,2115458	0,6842021	0,6242388	0,0155857	0,0856019
180	0,1018141	0,8496566	0,6122023	0,9605276	0,5327090	0,2133720	0,3169031	0,3933398	0,0164574	0,8832564	0,1334651	0,1922179	0,6446235	0,6982558	0,0143559	0,0781945
200	0,1007759	0,8301492	0,6256583	0,9401614	0,5253022	0,2173375	0,3283649	0,3800608	0,0179520	0,9440539	0,1383435	0,1887265	0,6643821	0,6458805	0,0139127	0,0882626
220	0,1018365	0,8269946	0,6392802	0,8845992	0,4743505	0,1684526	0,3160517	0,3437510	0,0193541	0,9131794	0,1129301	0,1614017	0,6489360	0,6814022	0,0192738	0,0861766
240	0,1176591	0,7448096	0,6760748	0,9315478	0,4673827	0,1608394	0,3378284	0,3885882	0,0199386	0,9610277	0,1312127	0,1695847	0,6491331	0,7155840	0,0192646	0,1032973
260	0,1265324	0,7399141	0,6037319	0,8603122	0,4724558	0,2091406	0,3375971	0,4392329	0,0175335	0,9333061	0,1250365	0,1694975	0,6335116	0,6678181	0,0162850	0,0994631
280	0,1323817	0,7313056	0,5957313	0,8821883	0,4747718	0,2026777	0,3256408	0,4158975	0,0215706	0,9200601	0,1422959	0,1677645	0,6012490	0,6470162	0,0154068	0,0900785
300	0,1281473	0,8103426	0,5890814	0,9038700	0,5213756	0,2407189	0,3201905	0,4483140	0,0184770	0,9194873	0,1513311	0,1826715	0,6520496	0,6557840	0,0205449	0,0831783
320	0,1192333	0,8056406	0,6396372	0,9871175	0,5082573	0,2808773	0,3517705	0,4428077	0,0185475	0,9081631	0,1712246	0,1858884	0,6686942	0,6587108	0,0110290	0,1022314
340	0,1232013	0,8721032	0,6527811	0,9871046	0,4796508	0,2456815	0,3477926	0,4607220	0,0053397	0,8488045	0,1800945	0,1774030	0,6529384	0,6524861	0,0083265	0,1069049
360	0,1471203	0,7940819	0,6315163	1,0005840	0,4898968	0,2246477	0,3229044	0,4449428	0,0144117	0,8469407	0,1628648	0,1783734	0,6040334	0,6678942	0,0140679	0,1132246
380	0,1407983	0,8117610	0,6381097	1,0135183	0,4764556	0,1840834	0,3096431	0,3580154	0,0175461	0,8143401	0,1473466	0,1623567	0,5897171	0,6237463	0,0109604	0,0813750
400	0,1221062	0,8284123	0,6537767	0,9854581	0,4885102	0,1922129	0,3205508	0,3515438	0,0131132	0,8953135	0,1410917	0,1415808	0,6068650	0,6112883	0,0143367	0,0824471
420	0,1018798	0,8803780	0,6199446	0,9704961	0,5193192	0,1915095	0,3488343	0,3939295	0,0113210	0,8712191	0,1416834	0,1628008	0,6361863	0,5954368	0,0100645	0,1043764
440	0,1058297	0,8806760	0,6595436	0,9560205	0,4980919	0,1848648	0,3488150	0,4321333	0,0106069	0,9814014	0,1409694	0,1448623	0,5794096	0,6204524	0,0079470	0,0732076
460	0,1191956	0,8598073	0,6627908	0,9510947	0,5188432	0,2179763	0,3532035	0,4486340	0,0139135	0,9305999	0,1587964	0,1413377	0,6009003	0,6433971	0,0126615	0,0896416
480	0,0991968	0,8748285	0,6563458	1,1067751	0,5182189	0,2170066	0,3654185	0,4266144	0,0090442	0,9442143	0,1821155	0,1638989	0,6479835	0,6282886	0,0137649	0,0943515
500	0,1196401	0,8646570	0,5773912	1,0270914	0,4799336	0,2135718	0,3660632	0,4122697	0,0208863	0,9482692	0,1811885	0,1758383	0,6658074	0,5826715	0,0103117	0,1024476
520	0,1068688	0,7951730	0,5788583	1,0845828	0,4360554	0,1975459	0,3861433	0,3799417	0,0247255	0,8935188	0,1798885	0,1852189	0,6866250	0,5744028	0,0106360	0,0929425
540	0,1093381	0,8304951	0,5906282	1,1232644	0,5045977	0,2360313	0,3585286	0,4292512	0,0144426	0,8443053	0,1402506	0,1776595	0,6649971	0,5854098	0,0115788	0,0946572
560	0,1195339	0,8899307	0,5611624	1,0742442	0,5642400	0,2705995	0,3203057	0,4205753	0,0202962	0,8676206	0,1511851	0,1585891	0,6327168	0,5611334	0,0149301	0,0867049
580	0,2333791	0,8009163	0,5814712	1,0443083	0,6093125	0,2385424	0,3019228	0,3788572	0,0122084	0,9399472	0,1477729	0,3768286	0,6655596	0,5769294	0,0135553	0,1741008
600	0,2640112	0,8090786	0,5364438	1,0158887	0,4770245	0,2037083	0,2895587	0,3650358	0,0259612	0,8820071	0,1679853	0,5115812	0,6849100	0,6411066	0,0124002	0,2291062
