"Time"	paaX	maoC	ihfB	hipA	hipB	paaE	paaC	paaH	paaD	paaA	paaF	paaJ	paaI	paaB	paaG	paaK
0	1,0168799	0,6180102	0,2157128	0,9610993	0,3481701	0,4535668	0,0136403	0,1081878	0,2993641	0,1270029	0,4084998	0,0264635	0,3794365	0,1733925	0,1849556	0,0342330
20	0,9858276	0,6282503	0,2515829	0,8803250	0,3333806	0,4804336	0,0083246	0,1531435	0,2711052	0,1063911	0,3623895	0,0161650	0,4020039	0,1485668	0,1715136	0,0701086
40	0,9697578	0,6041924	0,2074261	0,8410328	0,3154563	0,5120669	0,0131145	0,1239033	0,3174499	0,1049790	0,3822053	0,0199913	0,4309502	0,1822180	0,1844014	0,1702209
60	0,8984483	0,5586007	0,2112702	0,7585146	0,3520326	0,5449911	0,0087593	0,1142424	0,3213786	0,1153700	0,3708422	0,0117479	0,4596785	0,1800006	0,1879197	0,2737626
80	0,8702333	0,5371931	0,2156409	0,6186998	0,3837068	0,5862302	0,0218009	0,1080730	0,3485861	0,1192611	0,3375391	0,0127088	0,4506674	0,2119027	0,1713770	0,4073764
100	0,8528793	0,5332543	0,2322736	0,5616430	0,3848212	0,6372423	0,0204355	0,1275403	0,3628579	0,1308860	0,3444411	0,0183116	0,4655792	0,2189375	0,1731357	0,5243577
120	0,8925839	0,5350679	0,2568566	0,5676902	0,3490982	0,6395399	0,0152555	0,1334223	0,3691799	0,1410243	0,3622237	0,0211033	0,4313748	0,2546878	0,1788496	0,6667122
140	0,9859476	0,5863711	0,2645551	0,5366564	0,3026327	0,6538558	0,0176835	0,1319957	0,3843501	0,1292458	0,3443965	0,0248467	0,4438623	0,2579585	0,1710452	0,7237283
160	1,0201926	0,5126330	0,2518462	0,5018954	0,3346314	0,6656557	0,0172393	0,1354911	0,3679228	0,1399509	0,3272135	0,0171291	0,4338313	0,2700686	0,2099812	0,8318695
180	1,0416998	0,4944797	0,2397136	0,5192177	0,3667813	0,6851045	0,0240892	0,1403567	0,3428377	0,1151057	0,3546103	0,0085127	0,4166886	0,2193818	0,1914650	0,8658161
200	1,0026547	0,4928151	0,2726345	0,4913368	0,3262251	0,7464749	0,0209597	0,1569175	0,3310656	0,1576932	0,4013220	0,0072514	0,4007644	0,2163480	0,1730339	0,8304451
220	0,9385332	0,4967264	0,2634692	0,5401697	0,3114093	0,7073801	0,0095964	0,1548408	0,2900896	0,1558318	0,4083309	0,0100970	0,3871736	0,2046458	0,1667909	0,8097220
240	0,9445729	0,4844225	0,2488811	0,5434840	0,2947508	0,7492192	0,0107031	0,1342121	0,2904342	0,1309163	0,4506305	0,0153059	0,4161770	0,2101780	0,1348657	0,7974458
260	0,9655752	0,5252087	0,2176636	0,5099570	0,3260892	0,7442975	0,0117606	0,1284463	0,3071360	0,1002509	0,4393764	0,0211728	0,4392603	0,2077058	0,1504378	0,7935251
280	0,8949447	0,5097777	0,2426300	0,4985764	0,3378386	0,7613888	0,0056512	0,1218079	0,3284886	0,0930343	0,4465839	0,0274578	0,4062635	0,2072711	0,1300350	0,8594047
300	0,8858071	0,5257155	0,2217957	0,5270583	0,3242302	0,8436392	0,0103065	0,1295124	0,3009509	0,1049513	0,3965716	0,0211283	0,4030463	0,2285315	0,1308690	0,9054938
320	0,9334242	0,5600470	0,2244721	0,5752270	0,3258210	0,8417966	0,0083645	0,1189665	0,3220913	0,1129062	0,3596018	0,0201959	0,4749452	0,2403742	0,1296076	0,9620312
340	0,9858436	0,5183544	0,2281209	0,5686920	0,3164190	0,7751697	0,0085260	0,1198019	0,3301280	0,1184249	0,3565157	0,0158513	0,4465234	0,2030041	0,1385487	0,9098956
360	0,9319372	0,5746713	0,2417290	0,5557027	0,3142133	0,7630778	0,0023494	0,1241942	0,3702721	0,1060180	0,3374212	0,0164787	0,4845927	0,2216715	0,1420122	0,9684280
380	0,8853978	0,5586675	0,2422994	0,5655260	0,3533234	0,7390016	0,0066922	0,1013069	0,3746791	0,0821744	0,3464035	0,0218055	0,4779125	0,2065167	0,1375048	0,9332557
400	0,8420898	0,5325498	0,2175393	0,5878294	0,3486733	0,7350853	0,0043033	0,1020493	0,3178646	0,1063583	0,3446937	0,0227203	0,4714012	0,2320408	0,1426342	0,9135080
420	0,8807519	0,5229975	0,1961703	0,5996417	0,3494990	0,6987892	0,0080712	0,1024666	0,3238599	0,1184657	0,3480174	0,0186078	0,4683961	0,2151412	0,1605801	0,9046399
440	0,9167391	0,5283887	0,2303082	0,6036741	0,3279950	0,6920064	0,0075093	0,1061237	0,3483408	0,1024772	0,3447979	0,0172205	0,3975377	0,2462254	0,1480196	0,9646321
460	0,9080597	0,5203599	0,2788522	0,6200931	0,3513508	0,6981499	0,0054047	0,1086119	0,3015939	0,1237488	0,3680777	0,0140973	0,4072578	0,2666814	0,1470591	0,9312984
480	0,9482248	0,5114987	0,2690484	0,5784998	0,3519240	0,6819247	0,0049994	0,1072923	0,2987260	0,1196071	0,3036133	0,0132232	0,4436907	0,2542744	0,1183027	0,8850642
500	1,0170421	0,5329495	0,2795863	0,5601811	0,3456139	0,7212648	0,0046126	0,1050032	0,3368619	0,1110008	0,3719490	0,0154420	0,4234306	0,2488310	0,1641929	0,8425166
520	1,0163884	0,5412477	0,2641987	0,5670363	0,3551681	0,7176883	0,0049736	0,1072020	0,3769765	0,0971617	0,3460704	0,0095805	0,4328522	0,2324907	0,2064084	0,8149323
540	0,9917657	0,5819899	0,2705856	0,6082899	0,3254080	0,7538285	0,0069499	0,1279747	0,3623474	0,1259315	0,3533633	0,0158633	0,4440559	0,2286504	0,1920623	0,8300395
560	0,9989503	0,5482765	0,2338920	0,6075203	0,3532130	0,7412568	0,0033513	0,1311530	0,3715159	0,1407454	0,3800843	0,0230243	0,4610306	0,2117609	0,1922253	0,8321351
580	0,9990002	0,5342276	0,2143405	0,6516964	0,3366415	0,7178357	0,0087656	0,1040688	0,3482714	0,1472828	0,3616500	0,0246781	0,4791781	0,1962868	0,1674720	0,7240801
600	0,9031955	0,5548046	0,2341479	0,7452186	0,3643474	0,6576296	0,0080087	0,0995259	0,3082030	0,1393718	0,3491469	0,0279383	0,4762131	0,2023512	0,1727017	0,6315315
620	0,9402750	0,5598823	0,2186389	0,7966899	0,3462121	0,6642241	0,0076711	0,1141771	0,2923885	0,1219701	0,3393515	0,0277171	0,4918735	0,2143269	0,1487405	0,5488181
640	0,9468791	0,5656594	0,2186091	0,7562220	0,3290786	0,6246045	0,0075382	0,0920593	0,3191698	0,0915741	0,3846757	0,0212323	0,4246717	0,2078594	0,1430168	0,4750014
660	1,0093527	0,5564348	0,2103010	0,7404839	0,3095194	0,6510467	0,0072790	0,1143311	0,3546308	0,1032181	0,3275159	0,0128759	0,3995090	0,2102280	0,1405723	0,3593655
680	1,0025715	0,5363315	0,2270906	0,8342213	0,3587173	0,5748866	0,0007614	0,1041934	0,3591816	0,1002027	0,3727930	0,0100847	0,4226277	0,2194572	0,1603062	0,2514838
700	1,0770853	0,5549975	0,2470732	0,8689721	0,3216178	0,5323361	0,0021935	0,0929237	0,3604908	0,0975666	0,3398537	0,0113170	0,4088385	0,1997682	0,1635637	0,1859442
720	1,1038405	0,5584493	0,2446597	0,8870533	0,3339896	0,4577392	0,0014500	0,1099771	0,3542108	0,0920662	0,4172236	0,0058897	0,3699245	0,1659769	0,1650065	0,1602754
740	1,0819373	0,5607956	0,2250851	0,9124528	0,2886806	0,4592933	0,0018797	0,1171608	0,3117359	0,1052544	0,4244457	0,0067201	0,4041030	0,1502290	0,1449425	0,1249649
760	1,0578185	0,5178959	0,2448773	0,8669883	0,3021989	0,3701410	0,0070584	0,1168735	0,2745718	0,1020785	0,4378519	0,0232092	0,3930647	0,1318239	0,1617473	0,1014621
780	1,0705688	0,5065291	0,2553923	0,9052331	0,3321454	0,3811535	0,0108080	0,1430475	0,2528656	0,1085917	0,4347609	0,0244423	0,3866060	0,1101014	0,1580230	0,0763696
800	1,0333299	0,5332627	0,2592655	0,9065850	0,3569354	0,3953059	0,0037062	0,1329886	0,2365726	0,1106260	0,4100088	0,0300152	0,4000303	0,1403596	0,1557263	0,0595290
820	1,0247512	0,5697543	0,2210739	0,9413237	0,3471952	0,3944031	0,0047808	0,1216028	0,2353108	0,0732265	0,4505919	0,0205275	0,3931424	0,1435868	0,1687275	0,0371301
840	0,9456731	0,5887145	0,2380460	1,0156355	0,3166256	0,3947478	0,0100713	0,1205140	0,2340731	0,0880631	0,4243153	0,0277762	0,4053991	0,1493831	0,1912706	0,0378602
860	0,9348873	0,5282472	0,2227378	0,9688181	0,3170347	0,3911740	0,0159687	0,1356129	0,2370737	0,0835164	0,3759575	0,0322293	0,4243176	0,1763424	0,1823680	0,0523752
880	1,0064833	0,5235855	0,2463685	0,9145709	0,3368846	0,4114171	0,0105775	0,1386185	0,2418745	0,0834527	0,3721836	0,0396925	0,3979748	0,1714128	0,1492071	0,0406560
900	1,0044990	0,5301151	0,2396761	0,9080239	0,3390217	0,3938418	0,0118884	0,1308686	0,2736733	0,1118301	0,3645147	0,0350711	0,4505118	0,1762448	0,1460660	0,0403778
920	0,9465939	0,5570339	0,2630352	0,8804704	0,3434981	0,4214773	0,0072533	0,1116422	0,2914138	0,1132187	0,3981918	0,0264393	0,4591314	0,1660663	0,1339138	0,0572618
940	0,9803067	0,5674370	0,2667716	0,9305156	0,3161361	0,4702808	0,0052476	0,1222935	0,3091878	0,0871418	0,3573014	0,0379133	0,4781836	0,1911501	0,1184525	0,0490794
960	0,9808608	0,5505988	0,2611432	0,8877117	0,3233877	0,4351291	0,0050356	0,1021259	0,3267836	0,0679683	0,3902688	0,0283823	0,4370444	0,1672493	0,1366099	0,0494602
980	0,9661456	0,5854009	0,2698377	0,9605010	0,3324936	0,4345484	0,0098938	0,0892626	0,3177540	0,1009668	0,4165195	0,0243482	0,4623220	0,1530918	0,1504226	0,0480810
1000	0,9791959	0,5845866	0,2376789	0,9953990	0,3205198	0,3828381	0,0046286	0,0931453	0,3118766	0,0991109	0,4619331	0,0274671	0,4184527	0,1664404	0,1560485	0,0538874
1020	0,9885555	0,6092064	0,2136594	0,9553934	0,3702711	0,3988766	0,0099800	0,0717131	0,3087059	0,0995275	0,4831518	0,0312743	0,3977595	0,1492997	0,1384637	0,0589169
1040	0,9888325	0,5908093	0,2362667	0,9653504	0,3930237	0,4053174	0,0046345	0,0786318	0,3279323	0,1116560	0,4941358	0,0305090	0,3577391	0,1380748	0,1689797	0,0433282
1060	0,9385832	0,6093953	0,2049680	0,9110928	0,3361792	0,4303971	0,0040481	0,0949243	0,3550860	0,1018849	0,3984590	0,0309026	0,3716815	0,1589649	0,1600372	0,0489060
1080	0,9463895	0,5678811	0,2110614	0,8790630	0,3581688	0,4357133	0,0035197	0,1375140	0,3533966	0,0912853	0,3787908	0,0246480	0,3733540	0,1361318	0,1669629	0,0436695
1100	0,9865361	0,6126484	0,2513264	0,8906131	0,3623655	0,4208276	0,0040066	0,1484757	0,3269963	0,1103189	0,3983001	0,0176838	0,3816814	0,1557761	0,1941209	0,0310212

0	1,0168799	0,6180102	0,2157128	0,9610993	0,3481701	0,4535668	0,0136403	0,1081878	0,2993641	0,1270029	0,4084998	0,0264635	0,3794365	0,1733925	0,1849556	0,0342330
20	0,9297461	0,5228859	0,2357293	0,8991338	0,3475640	0,3454035	0,0815711	0,1186474	0,3159821	0,0777680	0,4357502	0,0241833	0,3944812	0,2821280	0,1810017	0,0651908
40	0,9727716	0,5370111	0,2358133	0,8880526	0,3818228	0,3624474	0,2059598	0,1310701	0,2679966	0,0740039	0,4013327	0,0180021	0,4197792	0,4429074	0,3188619	0,0435944
60	1,0705088	0,5212361	0,2091629	0,8932979	0,4119783	0,4103708	0,3426984	0,0975415	0,2786706	0,0688038	0,3751204	0,0190062	0,4588976	0,5635345	0,4161449	0,0463623
80	1,0808558	0,4823330	0,2238562	0,8493155	0,3750248	0,3766443	0,4112972	0,1148989	0,2836634	0,1081935	0,2923128	0,0220518	0,4412989	0,5966232	0,5260267	0,0387116
100	1,1295788	0,4620741	0,2114835	0,8321089	0,4301620	0,3537042	0,4386736	0,1185820	0,2871578	0,1098319	0,2457653	0,0257757	0,4314608	0,6625506	0,5834113	0,0477194
120	1,0658836	0,4691438	0,2050449	0,8826534	0,4538401	0,3376271	0,4933026	0,1240154	0,2746432	0,1053327	0,2277997	0,0256656	0,4088084	0,6712180	0,6804236	0,0440927
140	0,9734675	0,4198303	0,1866665	0,9314663	0,4527055	0,3699757	0,5225239	0,1254310	0,2395199	0,1079853	0,1762112	0,0222717	0,4057994	0,7507970	0,6965893	0,0390754
160	0,9792200	0,4689586	0,1530823	0,8427658	0,3977856	0,3845019	0,6023623	0,1484019	0,2252736	0,0849082	0,1467693	0,0191193	0,4025272	0,7177436	0,7739770	0,0469311
180	1,0418417	0,4213236	0,1692613	0,8570210	0,4217151	0,3819004	0,5344563	0,1401522	0,2240579	0,1001027	0,1524596	0,0119672	0,3924767	0,7830523	0,7273337	0,0470435
200	1,0401898	0,3604454	0,1939000	0,8562206	0,3960532	0,4083536	0,5194878	0,1263769	0,2203855	0,0912260	0,1340391	0,0040632	0,4253303	0,7436707	0,7280521	0,0438193
220	1,0687070	0,3792781	0,1575966	0,8579473	0,4197415	0,4061552	0,5439938	0,0898839	0,1872823	0,0901557	0,1271868	0,0075100	0,4110085	0,7817586	0,6898117	0,0312755
240	1,0561346	0,3665580	0,1752135	0,8870882	0,4779966	0,3970974	0,5137299	0,1027334	0,2023287	0,0660407	0,1053171	0,0049959	0,4529907	0,7637938	0,7010378	0,0279758
260	1,0054476	0,3315365	0,1960713	0,9314117	0,4571341	0,3623108	0,4173416	0,0721264	0,2002842	0,0630208	0,0931062	0,0091045	0,4009814	0,7145052	0,7280116	0,0291966
280	1,0404072	0,3684441	0,1913156	0,8484508	0,4725562	0,3731832	0,5293483	0,0794932	0,2211836	0,0596811	0,0959884	0,0135377	0,3854977	0,7574701	0,7524032	0,0266939
300	1,0166936	0,3838127	0,1976766	0,8005865	0,4273347	0,3904294	0,4979904	0,0759226	0,2297291	0,0811524	0,0989408	0,0095723	0,3682460	0,7732429	0,8367459	0,0417624
320	1,0318266	0,4277163	0,2206921	0,7658257	0,3645850	0,4002354	0,4898186	0,0908836	0,1898194	0,0621270	0,0932528	0,0076280	0,3783978	0,7799095	0,8883175	0,0528912
340	1,0267161	0,4155577	0,1695070	0,8172189	0,4464789	0,3864753	0,5407797	0,1077301	0,1955409	0,0691140	0,0990741	0,0094293	0,3719221	0,8684916	0,8202685	0,0560140
360	0,9827924	0,4369808	0,1986584	0,7486636	0,4639435	0,3977042	0,5102207	0,1003385	0,2158236	0,0784544	0,0858949	0,0054880	0,3793087	0,8110558	0,8167625	0,0434715
380	0,9565843	0,4580917	0,2052869	0,7801357	0,4371017	0,3882003	0,5716677	0,1177113	0,2020566	0,0852682	0,0843041	0,0079362	0,3757840	0,8419416	0,8220682	0,0368324
400	0,9539450	0,4459706	0,1713967	0,7479451	0,4247180	0,3524880	0,5554782	0,1227352	0,1941050	0,0857645	0,0951612	0,0104949	0,4214628	0,7989038	0,8408813	0,0287696
420	1,0264375	0,4218892	0,1945573	0,7362823	0,4242898	0,3311459	0,5761428	0,1039372	0,2554917	0,0554319	0,1149933	0,0138032	0,4448773	0,7536985	0,9235874	0,0202758
440	1,0437251	0,3973347	0,1967032	0,7461169	0,4523459	0,3393032	0,5218174	0,0868442	0,2532472	0,0543716	0,1050284	0,0266954	0,4657088	0,7921422	0,8347382	0,0226584
460	1,0785321	0,4270409	0,1750873	0,6639512	0,3887404	0,3434802	0,5492679	0,0774293	0,2336466	0,0522507	0,1439104	0,0251818	0,5044109	0,7686169	0,7950851	0,0327331
480	1,0625349	0,4726727	0,2041590	0,7103762	0,4128870	0,3787894	0,5389081	0,0606527	0,2422209	0,0554228	0,1191235	0,0274371	0,4875280	0,7398492	0,7964875	0,0242291
500	1,0263275	0,4620530	0,2158416	0,7673218	0,4210932	0,3384921	0,5077648	0,0769107	0,2348879	0,0695428	0,1091718	0,0300341	0,4498110	0,7459823	0,7884019	0,0270279
520	1,0591491	0,4607821	0,2019184	0,8253113	0,3900769	0,3847280	0,5200838	0,0798896	0,2377054	0,0838612	0,1018173	0,0289248	0,4187837	0,7901310	0,8182725	0,0334136
540	1,0299850	0,4827672	0,2109796	0,9032963	0,4699061	0,3503013	0,5084979	0,0795234	0,2604120	0,0825925	0,0837339	0,0427499	0,4393194	0,8411859	0,8324187	0,0351161
560	1,0336218	0,5158016	0,1986006	0,9705120	0,4625240	0,3660922	0,5430455	0,0979258	0,3011358	0,0756078	0,0916386	0,0434627	0,4125789	0,7933526	0,8097734	0,0451386
580	1,0814366	0,4818809	0,2225506	0,9330745	0,4267992	0,3920327	0,4303735	0,0896198	0,2780333	0,0720495	0,1249649	0,0343826	0,4068307	0,7843585	0,7368404	0,0335093
600	0,9799584	0,4640319	0,2194186	0,8982784	0,3773302	0,4087828	0,3429267	0,0896647	0,3006134	0,0680836	0,1714643	0,0302755	0,3579841	0,6607596	0,6930458	0,0344172
620	0,9837027	0,4235081	0,2012207	0,8619830	0,3538899	0,4309680	0,2341508	0,0867907	0,3104145	0,0700575	0,2249555	0,0329625	0,3841373	0,5514556	0,5876455	0,0365851
640	1,0208078	0,4399507	0,2148659	0,8553313	0,3372788	0,4309799	0,1276834	0,0835462	0,3159003	0,0691076	0,2392411	0,0259197	0,4560142	0,4993110	0,4598247	0,0285247
660	0,9986537	0,4948429	0,2159138	0,8493246	0,3609405	0,4625602	0,0733815	0,0854773	0,3091566	0,0608074	0,2972759	0,0222928	0,4412671	0,3795149	0,3959325	0,0340082
680	0,9898356	0,4718924	0,2443314	0,9111843	0,3295638	0,4213534	0,0357539	0,1016853	0,2600123	0,0791664	0,3191756	0,0258550	0,4114608	0,3141474	0,3178521	0,0461661
700	0,9793006	0,4747262	0,2349545	0,8970659	0,2707271	0,4304589	0,0193580	0,1087677	0,2425676	0,1009559	0,3637161	0,0157165	0,3988602	0,2415114	0,2829185	0,0528263
720	0,9923730	0,4564434	0,2692452	0,9219993	0,3196197	0,4504283	0,0200701	0,1141222	0,2515722	0,1130453	0,3270211	0,0116732	0,4079213	0,1983001	0,2660042	0,0575486
740	0,9590427	0,4580606	0,2863230	0,8993809	0,3073705	0,4752922	0,0097629	0,0973744	0,2362166	0,1024175	0,3548529	0,0136828	0,4205515	0,1986081	0,2411212	0,0611268
760	0,9801210	0,5236584	0,2969615	0,9541744	0,3212686	0,4780499	0,0164220	0,1210128	0,2982767	0,1249418	0,3433970	0,0186550	0,3974168	0,1910149	0,2351481	0,0559098
780	0,9625257	0,5068204	0,2597497	0,9869993	0,3441351	0,5057272	0,0121041	0,1147222	0,3110774	0,0885763	0,3537847	0,0174685	0,3613969	0,1814862	0,2259024	0,0529617
800	0,9995361	0,5485611	0,2277138	0,9454806	0,3665781	0,4842394	0,0161334	0,1182712	0,2788023	0,0727751	0,4296641	0,0146521	0,3334138	0,1684172	0,2289798	0,0566072
820	0,8985726	0,5579103	0,2686494	0,9330820	0,3792529	0,4507577	0,0129445	0,0955072	0,2703021	0,0647285	0,4064428	0,0120410	0,3619206	0,1450016	0,2073465	0,0507271
840	0,9384542	0,5127749	0,2442532	0,9724337	0,3465231	0,4425944	0,0092378	0,1123241	0,3001768	0,0890523	0,3810159	0,0075272	0,3578529	0,1787942	0,1887106	0,0613972
860	0,9315828	0,5062515	0,2202301	0,9756835	0,3308807	0,4716406	0,0036214	0,1110433	0,2849416	0,0783566	0,4218619	0,0155544	0,3675362	0,2122639	0,2145293	0,0573673
880	1,0049703	0,5158035	0,2246034	1,0056317	0,3102857	0,4763578	0,0048127	0,0959290	0,3202352	0,0621884	0,4107918	0,0159571	0,3838412	0,2354683	0,1927965	0,0626436
900	0,9750725	0,5010133	0,2369528	1,0014147	0,3449900	0,4671715	0,0031707	0,1121972	0,3242115	0,0520062	0,4245713	0,0156875	0,4021882	0,2464560	0,1902931	0,0690812
920	0,9346029	0,5266192	0,2044057	0,9698381	0,3621879	0,4492404	0,0058871	0,1089830	0,2959305	0,0676540	0,3952875	0,0149423	0,4252493	0,2219286	0,1759188	0,0644392
940	1,0685559	0,5275380	0,1944459	0,9437716	0,3667276	0,4552753	0,0156018	0,0909180	0,3152153	0,0898856	0,4289732	0,0298427	0,4243391	0,2310725	0,1592944	0,0387337
960	1,1303945	0,5954653	0,2161656	0,8957818	0,3498062	0,4674424	0,0130507	0,0859285	0,3170965	0,0939994	0,4142065	0,0272988	0,3805695	0,1983679	0,1897205	0,0322720
980	1,1434127	0,5616539	0,2648214	0,9097919	0,3648660	0,4351015	0,0138928	0,0812714	0,3352025	0,0759704	0,3365400	0,0284765	0,3912797	0,1680051	0,1418593	0,0321677
1000	1,1064082	0,5189672	0,2739683	0,9094152	0,3371616	0,4437111	0,0146427	0,0891857	0,2921636	0,0685342	0,3337534	0,0308766	0,3817650	0,1769578	0,1849668	0,0251036
1020	1,0689789	0,4878054	0,2357837	0,9285780	0,2890276	0,4603310	0,0090751	0,0940603	0,2704048	0,0676415	0,3322800	0,0170296	0,3945251	0,1600201	0,1728766	0,0326006
1040	0,9355978	0,5098471	0,2275282	0,9175658	0,3169688	0,4603868	0,0064364	0,1059347	0,2644414	0,0722214	0,3601002	0,0111893	0,3997814	0,1272282	0,1599534	0,0377745
1060	0,9302760	0,4790528	0,2161584	0,9221798	0,3420242	0,4600013	0,0018570	0,1031349	0,2783108	0,1368553	0,3374698	0,0141950	0,4285444	0,1494834	0,1686780	0,0329162
1080	0,9672695	0,4762958	0,2479554	0,8483277	0,3318472	0,4640988	0,0093319	0,0929855	0,3065248	0,0985469	0,3551983	0,0132891	0,4504753	0,1700396	0,1462195	0,0435912
1100	0,9425053	0,5148201	0,2490377	0,8532185	0,3780776	0,4635474	0,0078951	0,1065092	0,2891674	0,0910723	0,3395629	0,0221273	0,4465395	0,1711816	0,1178835	0,0427559

0	1,0168799	0,6180102	0,2157128	0,9610993	0,3481701	0,4535668	0,0136403	0,1081878	0,2993641	0,1270029	0,4084998	0,0264635	0,3794365	0,1733925	0,1849556	0,0342330
20	0,9708798	0,6136331	0,1991833	1,0042702	0,3320659	0,3893856	0,0146126	0,1437055	0,2467252	0,0830647	0,4538294	0,0364200	0,3661664	0,1286522	0,1877135	0,0470570
40	0,8696014	0,6182952	0,2182008	0,9453125	0,4531982	0,3624473	0,0047683	0,1344383	0,2734175	0,0929984	0,4944777	0,0385802	0,3560275	0,1690122	0,1633315	0,0928209
60	0,8936643	0,6499135	0,1911451	0,8182904	0,5160633	0,4204228	0,0027025	0,1674494	0,2814048	0,1152069	0,5350654	0,0393082	0,3931680	0,1928204	0,1636545	0,1346430
80	0,9056555	0,6162695	0,2015920	0,7476997	0,5135126	0,4539994	0,0036307	0,1871211	0,3245076	0,1203137	0,5150138	0,0353369	0,4349301	0,2087115	0,1478000	0,1740609
100	0,9177734	0,6067106	0,1951289	0,7528601	0,5312176	0,4199111	0,0000000	0,2272171	0,3466291	0,0975496	0,5486142	0,0337834	0,4497090	0,2305666	0,1438086	0,1642510
120	0,9998395	0,6163927	0,1941444	0,7125400	0,5637275	0,4316276	0,0093290	0,2381963	0,3342999	0,1213363	0,5988983	0,0263895	0,4607431	0,2149518	0,1496550	0,2283176
140	0,9331962	0,5822229	0,2192253	0,7039316	0,5477985	0,4419002	0,0103209	0,2523507	0,3615511	0,0939952	0,6011334	0,0280053	0,4564327	0,2236840	0,1378703	0,3000071
160	0,9517949	0,5650185	0,2230734	0,7132255	0,5476404	0,4236882	0,0047892	0,2408468	0,3944536	0,0886689	0,6198068	0,0357490	0,4386467	0,2119056	0,1380728	0,3283934
180	0,9458521	0,5914157	0,2065482	0,7183764	0,4970808	0,3888768	0,0014302	0,2456196	0,3983827	0,1017373	0,6781645	0,0255689	0,4396149	0,2034332	0,1565957	0,3127216
200	0,9386775	0,6213115	0,2496915	0,7385909	0,5617847	0,4349112	0,0028191	0,2631692	0,4061931	0,1026769	0,6444462	0,0174522	0,4354875	0,2262013	0,1554892	0,2941176
220	0,9753308	0,6612087	0,2870149	0,7512331	0,5722835	0,4766111	0,0079625	0,2650494	0,3850869	0,1309404	0,6491850	0,0196379	0,4831139	0,2500668	0,1834106	0,3033560
240	0,9583435	0,6311913	0,2361952	0,7745436	0,4755402	0,4760358	0,0082674	0,2417373	0,4066395	0,0881908	0,6615723	0,0168359	0,4367744	0,2260399	0,1780399	0,3181385
260	0,8692391	0,5880385	0,2018208	0,7217768	0,4871012	0,4470216	0,0226582	0,2483320	0,4067705	0,0763346	0,5916744	0,0139565	0,4612100	0,2265451	0,1952100	0,3343703
280	0,8855029	0,6669461	0,1955534	0,7223641	0,5423071	0,4148220	0,0160161	0,2464309	0,4007244	0,0899169	0,6339218	0,0148343	0,4351026	0,2371299	0,1675673	0,3226293
300	0,8363142	0,6479697	0,1844410	0,6955672	0,5359735	0,4669197	0,0071165	0,2414235	0,4403351	0,0895642	0,6317121	0,0087227	0,4564288	0,2293564	0,1643854	0,3408315
320	0,8804877	0,5727795	0,1983660	0,7049517	0,5548992	0,4940612	0,0057404	0,2602483	0,4326893	0,0939730	0,6178515	0,0072091	0,4598456	0,2431239	0,1549848	0,3468704
340	0,9280169	0,5508711	0,1819799	0,7182413	0,5531425	0,4323213	0,0057113	0,2536830	0,3971381	0,0806046	0,6105813	0,0150181	0,4455485	0,2159995	0,1503555	0,3620754
360	0,9474394	0,5498153	0,1947398	0,6961309	0,5644901	0,4036054	0,0071499	0,3067330	0,4144693	0,1107601	0,5741207	0,0121084	0,4846547	0,2276727	0,1611762	0,3606366
380	0,9954542	0,4961869	0,2558439	0,7632563	0,5275328	0,3977418	0,0066216	0,2663408	0,4236213	0,1063347	0,6161194	0,0094849	0,4939749	0,2477011	0,1641893	0,3484515
400	0,9993540	0,5332972	0,2338111	0,7697988	0,5403082	0,4326644	0,0174585	0,2465745	0,3974282	0,0890237	0,6573348	0,0138196	0,4400249	0,2247932	0,1640435	0,3271260
420	0,9659488	0,5393359	0,2288871	0,7623132	0,4821961	0,4468309	0,0099001	0,2921241	0,3773814	0,1024558	0,6110314	0,0078972	0,4541556	0,2158255	0,1511080	0,3255462
440	0,9605223	0,5254165	0,2312964	0,7291544	0,5241932	0,4047979	0,0075236	0,3063789	0,3527050	0,1217616	0,6839132	0,0078969	0,4372124	0,2231031	0,1645573	0,3355571
460	0,9328565	0,5267111	0,2209931	0,7329995	0,5135047	0,4076875	0,0132426	0,2718088	0,3790244	0,1011143	0,6417164	0,0026164	0,4728768	0,2243867	0,1664230	0,3512972
480	0,9312625	0,5405907	0,2130333	0,7253806	0,5337621	0,4256594	0,0089489	0,2487973	0,3657779	0,1176019	0,5587112	0,0052176	0,4449478	0,2095388	0,1607995	0,3469590
500	0,9012545	0,5287295	0,2397075	0,7088823	0,5382688	0,4412210	0,0089899	0,2288776	0,3719948	0,0660141	0,6081313	0,0055584	0,4437581	0,1875583	0,1677485	0,3501408
520	0,8265931	0,5736209	0,2190056	0,6983310	0,4906553	0,4445632	0,0168812	0,2359145	0,3668594	0,0611031	0,6561078	0,0144073	0,4341200	0,2042363	0,1747992	0,3919786
540	0,7612110	0,6081796	0,2123359	0,6942357	0,5736429	0,4709078	0,0126735	0,2929633	0,3519888	0,0745519	0,6354600	0,0154906	0,4056589	0,2471966	0,1760567	0,4297442
560	0,7788507	0,5726289	0,2169774	0,6432322	0,5465211	0,5215066	0,0089143	0,3206838	0,4018578	0,0823236	0,6691746	0,0133435	0,3672179	0,2662399	0,2069278	0,3897700
