"Time"	hipB	hipA	ihfB	yeiL	tdcA	tdcD	tdcG	tdcE	tdcB	tdcF	tdcC	hemF	ibpB	htrE	ecpD	amiA
1000	0,9834858	0,6122398	0,6257731	0,9227032	0,0184388	0,0915294	0,3470092	0,0092493	0,3349840	0,2823321	0,0265038	0,6784576	0,5294635	0,8516374	1,0585068	0,2105809
1020	0,9889980	0,5842575	0,6755093	0,8901841	0,0167293	0,1099597	0,3588958	0,0106161	0,3214243	0,2888934	0,0225803	0,6583475	0,4647097	0,8460206	1,0508705	0,2109395
1040	0,9271982	0,6031653	0,6534285	0,9451981	0,0207041	0,1161819	0,3476835	0,0077321	0,3442626	0,3545400	0,0158233	0,6663361	0,5180782	0,8861654	1,1232323	0,1953035
1060	0,9724684	0,5940596	0,6121462	0,9670451	0,0209480	0,0983071	0,3290681	0,0041426	0,3848776	0,3391986	0,0193517	0,7174563	0,5435014	0,8190625	1,1675566	0,1715926
1080	0,9835349	0,6021216	0,6534499	0,9742441	0,0256410	0,0841145	0,3413133	0,0029477	0,3574837	0,3761060	0,0124049	0,6968186	0,5355877	0,8294013	1,0900429	0,1465533
1100	0,9309281	0,6471932	0,7342288	0,8623688	0,0254745	0,1112755	0,3468309	0,0049037	0,3610911	0,4065139	0,0054010	0,6231120	0,6140069	0,8198970	1,1207111	0,1555085

0	0,9952826	0,6492347	0,7434686	0,8462526	0,0305394	0,0891638	0,4700268	0,0069775	0,4426839	0,3798406	0,0265086	0,6857390	0,7390327	0,8228484	0,9597602	0,2029886
20	0,9053784	0,6695646	0,6320640	0,9182889	0,0794985	0,1218421	0,4395739	0,0333873	0,4014901	0,4196764	0,0112988	0,5304468	0,6773580	0,8972811	0,8840591	0,1266916
40	0,9903088	0,6494026	0,6585531	0,8471949	0,2184586	0,1048440	0,4462093	0,0700402	0,4518937	0,3816434	0,0061098	0,4019520	0,6401261	0,8566377	0,9672092	0,1242006
60	1,0539724	0,6918904	0,7075084	0,9140124	0,3406015	0,0721289	0,5469133	0,1364644	0,4661415	0,4007932	0,0297033	0,2373349	0,6650259	0,8787576	1,0012740	0,1304491
80	1,0919433	0,6769049	0,6924831	0,9079607	0,3818438	0,1376744	0,6701281	0,1757568	0,4690863	0,4228270	0,1186901	0,2003612	0,5713963	0,8594658	0,9992958	0,1284857
100	1,1082115	0,6484909	0,6560253	0,9249130	0,4598157	0,2035460	0,7629562	0,2187293	0,5001568	0,4631111	0,2678208	0,1592067	0,6171888	0,7664161	1,0390781	0,1135100
120	1,1672686	0,5911259	0,5865012	0,9804046	0,5011341	0,2464590	0,7233310	0,2726032	0,5035040	0,5034110	0,3559350	0,1144113	0,6435836	0,7509654	0,9764173	0,1160626
140	1,2252409	0,5869287	0,6091490	0,9334238	0,5167955	0,2902177	0,7639061	0,2875889	0,4924320	0,4459870	0,5000709	0,1024344	0,5571005	0,7584670	0,9186080	0,1201050
160	1,1211730	0,5171961	0,7157535	0,9344271	0,5697295	0,3363362	0,7504198	0,3114740	0,5013267	0,5011330	0,5726158	0,1100121	0,5974934	0,8258025	0,8958365	0,1236953
180	1,0676975	0,5164351	0,6493441	0,9207375	0,5478583	0,4096718	0,7654079	0,3241892	0,5375898	0,5191721	0,7534415	0,0959883	0,6476892	0,8224513	0,8468169	0,1280274
200	1,0601870	0,5250878	0,6663166	0,9032277	0,5661906	0,4485830	0,7392650	0,3814113	0,5564355	0,5049737	0,8128279	0,0828641	0,6621458	0,7417955	0,8899905	0,1371387
220	1,0597350	0,4710505	0,6483340	0,9309232	0,6228829	0,5152313	0,7219009	0,3911347	0,5668062	0,5431473	0,8313342	0,1043683	0,6469562	0,7802357	0,9635925	0,1276538
240	1,0557990	0,5250313	0,6875961	0,9333377	0,6581535	0,5984174	0,7100588	0,3985163	0,5520993	0,5693850	0,9129179	0,0862561	0,5834374	0,7836196	0,9163288	0,1249835
260	1,0523159	0,5459749	0,6554631	0,9574655	0,6148636	0,6269900	0,7215238	0,4695320	0,5456156	0,5556997	0,9385532	0,0868317	0,5484252	0,8001411	0,9876889	0,1244931
280	0,9967898	0,5925906	0,6391889	0,9321768	0,5754328	0,6617991	0,7350697	0,5234171	0,6079723	0,5973121	0,8783292	0,0741914	0,4976753	0,8286069	1,0042682	0,1098123
300	1,0027818	0,6141637	0,6454119	0,9218783	0,5434459	0,6081892	0,8075270	0,5209552	0,5572400	0,5347740	0,9457413	0,0795711	0,5529930	0,8895250	1,0002574	0,0830319
320	0,9677100	0,5882710	0,6434233	0,8922266	0,6168964	0,6390634	0,8220421	0,5086783	0,5392539	0,5471044	0,8818706	0,0779844	0,5701537	0,8783085	0,9587363	0,0769633
340	0,9789699	0,6319542	0,6121728	0,9767364	0,6741901	0,6325049	0,8141790	0,5170209	0,5324170	0,5250992	0,9038126	0,0816604	0,5806650	0,8039064	0,9679305	0,1102278
360	1,0188532	0,6405808	0,6495832	0,9258357	0,6895103	0,6813767	0,8279526	0,4813388	0,5330491	0,5542505	0,9327137	0,0891290	0,5292263	0,7843023	0,9693155	0,1060522
380	0,9722747	0,6688971	0,6269000	0,9074843	0,6448654	0,7168053	0,8394011	0,4648681	0,5322572	0,5703459	0,9573425	0,1202705	0,5890008	0,7169434	0,9359114	0,1100955
400	1,0262304	0,6836967	0,6217393	0,9604046	0,6705336	0,6759363	0,7814006	0,4926026	0,5432196	0,5520270	0,9087666	0,0812980	0,5938292	0,7550922	0,9468961	0,0977042
420	0,9540087	0,6771147	0,6567526	0,9951215	0,6396042	0,7163281	0,7917857	0,5098254	0,5645454	0,6192040	0,9432532	0,0622707	0,5559638	0,7318972	0,8908812	0,0856746
440	1,0409181	0,6157434	0,6868528	0,9707360	0,6195774	0,7483684	0,8071851	0,5239289	0,6052195	0,5702158	0,8331432	0,0793505	0,5313084	0,8003265	0,8901020	0,0878353
460	1,0147172	0,5816029	0,7106894	0,9504164	0,5428491	0,7836111	0,8834473	0,5075551	0,6513444	0,6441525	0,9197433	0,0828868	0,6335788	0,7225774	0,8193500	0,0715416
480	1,0010432	0,5485963	0,7233424	0,8888026	0,5723770	0,7592232	0,8111612	0,5768893	0,6461643	0,6678531	0,9868002	0,0931807	0,6121665	0,7777317	0,9605904	0,0879077
500	0,9729431	0,5370744	0,7353533	0,9153756	0,6380123	0,7284763	0,7868684	0,5313161	0,6609199	0,6353616	0,9597982	0,0862248	0,7390342	0,8669066	1,0049949	0,0959476
520	0,9563764	0,5326695	0,7023031	0,9560362	0,6225576	0,8000756	0,8467998	0,5909473	0,6561871	0,6797076	0,9397489	0,0912784	0,8037564	0,8826620	0,9703524	0,0963978
540	1,0024574	0,5376747	0,6647803	0,9527072	0,6374863	0,7533106	0,9514804	0,5358694	0,6334859	0,6493813	0,9684883	0,0813992	0,7834323	0,8093491	1,0061508	0,0952269
560	1,0288329	0,6055644	0,6204784	0,9654892	0,6215651	0,7741050	0,9232720	0,5850081	0,6509800	0,6791390	0,9408473	0,0795300	0,6961724	0,8028514	0,9812698	0,0974339
580	0,9628041	0,5990272	0,5963225	0,9591987	0,5663782	0,6723156	0,8760908	0,5763782	0,6172145	0,6316852	1,0009732	0,1903288	0,6462856	0,8160171	1,0491093	0,1081981
600	0,9751654	0,6279275	0,6122684	0,9640076	0,5045115	0,6647048	0,8549769	0,5566468	0,6408607	0,5964104	0,9406048	0,3445864	0,5741910	0,7715644	0,9995420	0,1260401
620	1,0567959	0,6054544	0,6100706	0,9557359	0,4402255	0,6323822	0,8705964	0,4555462	0,6126954	0,5235916	0,9267698	0,4909247	0,6044974	0,8168527	0,9834761	0,1337761
640	1,1611521	0,6121639	0,6402466	0,8941016	0,3594070	0,5653560	0,7720971	0,4056008	0,5975329	0,5054472	0,7681576	0,5532253	0,5117410	0,8218534	1,0183963	0,1496570
660	1,0601941	0,5599071	0,6132619	0,8867364	0,2929925	0,4555513	0,6875848	0,3438769	0,5573971	0,4760082	0,7448970	0,5986919	0,4938285	0,8259934	0,9121373	0,1457896
680	1,0065440	0,5473174	0,6892620	0,8518219	0,2385894	0,4145078	0,7139225	0,2426214	0,5014856	0,4275063	0,6598533	0,7055450	0,5954261	0,8098344	0,9887206	0,1433139
700	1,0167596	0,5940833	0,6931835	0,9391707	0,1803823	0,3733679	0,7575888	0,1944591	0,4853235	0,4241802	0,5129803	0,7080582	0,5485182	0,8903231	0,9926511	0,1527546
720	0,9253048	0,5947169	0,6869655	0,9150109	0,1460769	0,2836693	0,7309660	0,1535491	0,4738386	0,3563490	0,3353969	0,7583244	0,6038957	0,8906676	1,0484104	0,1545693
740	0,8300569	0,6411432	0,6437545	0,9119127	0,1206590	0,2342414	0,7001259	0,1119004	0,4616726	0,3847359	0,2449780	0,6975433	0,6129776	0,8541553	1,0327928	0,1664875
760	0,8838346	0,6669127	0,6727830	0,8786546	0,0989170	0,2310927	0,7327384	0,0824343	0,4005946	0,3998321	0,1945435	0,6940161	0,7077241	0,8914604	0,9812376	0,1564764
780	0,8746233	0,6991396	0,6704995	0,8475444	0,0645502	0,1976881	0,7277590	0,0643653	0,3968431	0,3630119	0,1257102	0,6070191	0,6872378	0,9200669	1,0199188	0,1709301
800	0,8725473	0,6577726	0,6702782	0,8883726	0,0500925	0,1634163	0,5866123	0,0368190	0,3814397	0,3837246	0,0867730	0,6469695	0,6536579	0,8976734	1,0628059	0,1807004
820	0,9098923	0,6153315	0,6485386	0,8552331	0,0324139	0,1273849	0,6006756	0,0163159	0,3735955	0,3882296	0,0608870	0,6242427	0,6209014	0,9050843	1,0454891	0,1624761
840	0,9200599	0,6430026	0,6455759	0,8723034	0,0292280	0,1089184	0,5839235	0,0107881	0,3732913	0,3884591	0,0341549	0,6587181	0,6366584	0,8879180	1,0596413	0,1604287
860	0,9869886	0,6178806	0,6144346	0,8632621	0,0348987	0,0937721	0,5192013	0,0077551	0,3628073	0,3829050	0,0259534	0,6332730	0,6056809	0,8553206	1,0764656	0,1846919
880	0,9324790	0,6282404	0,6388498	0,8436345	0,0268957	0,1087979	0,4841939	0,0104852	0,3626336	0,3552839	0,0251118	0,6752506	0,5162715	0,8062511	0,9981667	0,1793112
900	1,0138004	0,6338560	0,5734774	0,9117335	0,0255785	0,1093118	0,4684410	0,0104151	0,3733516	0,3429781	0,0113328	0,6693601	0,4487894	0,7562027	1,0205125	0,1854907
920	0,9800359	0,6181127	0,6318307	0,9123882	0,0193406	0,0656279	0,4087262	0,0168820	0,3743919	0,3036141	0,0130296	0,6637942	0,4255974	0,7877777	1,0064193	0,1747679
940	0,9929454	0,6429856	0,6422201	0,9066289	0,0217533	0,0602209	0,4056274	0,0112037	0,3751357	0,2847380	0,0180560	0,7708496	0,5077237	0,7563238	0,9566778	0,1744447
960	0,9871864	0,6341797	0,6149634	0,8941937	0,0166730	0,0515880	0,3724084	0,0085728	0,3778506	0,3041983	0,0121164	0,7271265	0,5177627	0,8084583	0,9300059	0,1628466
980	0,9395708	0,6660984	0,5906246	0,8884672	0,0206540	0,0694195	0,3668490	0,0149697	0,4242927	0,3489952	0,0210592	0,6822155	0,4701312	0,7758175	0,9874161	0,1685791
1000	0,9761907	0,6637592	0,6436199	0,8985335	0,0260455	0,0765925	0,3894228	0,0113717	0,4133055	0,3480117	0,0149472	0,6769653	0,4476362	0,8053074	0,9844413	0,1518292
1020	0,9907908	0,6103518	0,5915902	0,9031195	0,0178885	0,0657618	0,3450447	0,0093942	0,4176635	0,3533690	0,0092234	0,6368794	0,5896641	0,8291236	1,0116319	0,1344704
1040	1,0335883	0,5532834	0,5852294	0,8847246	0,0268982	0,0638046	0,3109543	0,0051965	0,4493717	0,4092614	0,0066851	0,6861822	0,5710678	0,8668664	1,0695571	0,1247558
1060	1,0207478	0,5775261	0,6413813	0,9648012	0,0165334	0,0799304	0,2849161	0,0048390	0,4321178	0,3776301	0,0106967	0,7078246	0,5112822	0,9023183	0,9876757	0,1208720
1080	1,0038895	0,5822871	0,6550526	0,9611091	0,0228799	0,1114687	0,3002662	0,0110520	0,4057122	0,3762112	0,0088771	0,6886531	0,4674588	0,8158115	1,0733730	0,1155258
1100	0,9487576	0,6058906	0,6825631	0,9209108	0,0232354	0,0917700	0,3258273	0,0060395	0,4035835	0,3361527	0,0199449	0,7146495	0,5181483	0,7782638	1,0974903	0,1382383

0	0,9952826	0,6492347	0,7434686	0,8462526	0,0305394	0,0891638	0,4700268	0,0069775	0,4426839	0,3798406	0,0265086	0,6857390	0,7390327	0,8228484	0,9597602	0,2029886
20	0,9692442	0,6231239	0,7031084	0,8695621	0,0674232	0,0933371	0,4582773	0,0043263	0,4440414	0,4198836	0,0154520	0,7193327	0,7096463	0,9226727	0,9236279	0,1472864
40	0,9968379	0,5573659	0,6655208	0,8698899	0,1448562	0,0782585	0,4794868	0,0025583	0,4770265	0,6153612	0,0147335	0,6940939	0,7541498	0,8992284	0,9321190	0,1384741
60	0,9743950	0,4891101	0,6788972	0,8961155	0,1934834	0,0946257	0,5490663	0,0023119	0,4533217	0,6747336	0,0209817	0,6604916	0,7571515	0,8758869	0,9421995	0,1477815
80	1,0412925	0,4574647	0,7236572	0,9791837	0,2616342	0,0838705	0,6583420	0,0025132	0,4433968	0,7062234	0,0178437	0,6972700	0,9077731	0,8251789	0,9609380	0,1447171
100	1,0165555	0,4132376	0,6923653	0,9893271	0,3453473	0,1019191	0,7266409	0,0083336	0,4368135	0,7468414	0,0668747	0,6644536	0,8389894	0,8816441	1,0164456	0,1086778
120	1,0199455	0,4231295	0,7101256	1,0180489	0,3890742	0,1485798	0,8040013	0,0095955	0,4469334	0,7672804	0,1707380	0,6021185	0,8635651	0,8505787	0,9341186	0,0990083
140	1,0352063	0,3998745	0,6187375	0,9874081	0,4213423	0,1731931	0,9223780	0,0251143	0,4469163	0,7802415	0,3219314	0,5375655	0,9196715	0,7976915	0,8934628	0,0937005
160	1,0090232	0,3838678	0,6215478	0,9209327	0,4691370	0,2006719	0,9458148	0,0330980	0,4287094	0,7467172	0,4782951	0,5806051	0,9749481	0,7829911	0,9366114	0,0875130
180	1,0430544	0,3962837	0,6470173	0,8772579	0,4668642	0,2887227	1,0107318	0,0508402	0,4371344	0,7131183	0,5934704	0,5775590	0,9644444	0,8454488	0,9972604	0,0821126
200	1,0488840	0,3705724	0,6365941	0,8520939	0,4450540	0,3055798	0,9947455	0,0532588	0,4895397	0,7332614	0,7011188	0,6489869	1,0501082	0,8520689	1,0034998	0,0698445
220	1,0110788	0,3532633	0,6781014	0,8914364	0,4304754	0,3501926	0,9766755	0,0453988	0,5217109	0,7547890	0,7119270	0,6331864	1,1297054	0,8224510	0,9503827	0,0655240
240	1,0549995	0,3460588	0,7027504	0,9036116	0,4305540	0,4372409	0,9666352	0,0485682	0,5320464	0,7565566	0,6803040	0,6348320	1,1153469	0,8335062	0,9141827	0,0615136
260	1,0119906	0,3395556	0,7254512	0,9041632	0,4101763	0,5066306	1,0189319	0,0440627	0,5092414	0,7438212	0,6557678	0,5535841	0,9674213	0,8514777	0,9439090	0,0594854
280	1,0545698	0,3554688	0,7282451	0,8673590	0,4566502	0,4893656	0,9751250	0,0715880	0,5058401	0,6850009	0,6996302	0,6455097	0,9544112	0,8605292	1,0072304	0,0627721
300	1,0055090	0,3852863	0,7237579	0,8692560	0,4901045	0,4623960	1,0001039	0,0777785	0,5188827	0,7876909	0,7472209	0,7215900	0,9623884	0,9129751	0,9330804	0,0583999
320	1,0348715	0,3757209	0,6753615	0,9000975	0,5172164	0,4831595	1,0209940	0,0750255	0,5759539	0,8662544	0,8002677	0,7043083	1,0926446	0,8702202	0,9956594	0,0504865
340	1,0019728	0,3974185	0,7109367	0,9322117	0,4570353	0,5255385	1,0891859	0,0765934	0,5655975	0,9740749	0,8119059	0,7062450	0,9606542	0,8551714	1,0743530	0,0491551
360	0,9645778	0,3751207	0,7052999	0,9185926	0,4356318	0,5721201	1,1191953	0,0939474	0,5688751	0,9763988	0,7059401	0,7163378	1,0513725	0,8979274	1,1126133	0,0362894
380	0,9612600	0,3928395	0,6952811	0,8738706	0,4691525	0,6456303	1,0872475	0,1093450	0,5732316	0,9341070	0,7056098	0,6606827	0,8941636	0,9678771	1,0595649	0,0297511
400	0,9473795	0,4039958	0,6927536	0,8055792	0,4164480	0,5936877	1,0185645	0,0845959	0,5467810	0,8922953	0,7831368	0,6969757	1,0421602	0,8979066	1,0304226	0,0469889
420	1,0088911	0,4090600	0,7377283	0,8198720	0,4797556	0,5618320	0,9867963	0,0928302	0,5469470	0,9322468	0,7466089	0,7293268	1,2030190	0,8462402	1,0447511	0,0333624
440	1,0952468	0,3462983	0,7289403	0,8129264	0,4892835	0,6214359	1,0194250	0,1189601	0,5549544	0,9792175	0,7713694	0,7315607	1,0784936	0,9142689	1,1105982	0,0331587
460	1,1246731	0,3587906	0,6697297	0,8314854	0,4963107	0,5777776	1,0568458	0,1623643	0,5660715	0,9563985	0,7195465	0,6833682	1,1366547	0,8351607	0,9865168	0,0399939
480	1,0725112	0,3534343	0,6641152	0,8706243	0,4672798	0,5181066	0,9586504	0,1934261	0,5792188	0,8206744	0,7318417	0,6296732	1,0479104	0,8540350	0,9799996	0,0406031
500	0,9679283	0,3541242	0,6601193	0,8565757	0,4468701	0,5271503	1,0007442	0,1608087	0,5706816	0,8460287	0,7687289	0,6594066	0,9711080	0,8247156	0,9525500	0,0386071
520	0,9709552	0,4304026	0,6603039	0,9479131	0,4408235	0,4991478	0,9318637	0,1855409	0,6157197	0,8627646	0,7903917	0,7359543	0,9750180	0,8736644	1,0021393	0,0414676
540	0,9633157	0,4018145	0,6563137	0,9689288	0,4698912	0,4710640	0,9629601	0,1894212	0,6056499	0,8770441	0,7316100	0,7196217	0,9407200	0,8173687	0,9710701	0,0503450
560	0,9920821	0,3947002	0,7219273	0,9702415	0,4786241	0,4522488	0,9997692	0,1800928	0,6111115	0,8745688	0,7836835	0,7097394	0,9009191	0,8744912	0,9856632	0,0545254
580	0,9728483	0,4656809	0,7099683	0,9377509	0,4072364	0,4166897	0,9664687	0,1830284	0,6209880	0,7750827	0,7719351	0,6447061	0,8810752	0,8248915	0,9503907	0,0656307
600	0,9753585	0,4422355	0,6519439	0,8763473	0,3397891	0,4347351	0,8977990	0,1598358	0,5835163	0,7066156	0,5993832	0,6331633	0,7580701	0,8337042	0,9788253	0,0706079
620	0,9950187	0,4503228	0,5224676	0,8691261	0,2977829	0,4177941	0,8678572	0,1264547	0,5725738	0,6644372	0,5700900	0,6190178	0,7510479	0,9527659	0,9812533	0,0938101
640	0,9823796	0,4894211	0,5761568	0,8312068	0,2678440	0,4288695	0,8448102	0,0913624	0,5730146	0,6178585	0,4419897	0,6410753	0,6333439	0,9480743	1,0081983	0,1312522
660	0,9624921	0,5551867	0,6037888	0,8594900	0,2029840	0,4001450	0,7902780	0,0897747	0,5159014	0,5240674	0,3839200	0,6881895	0,5451096	0,9029458	1,0085109	0,1515349
680	0,9599682	0,5645338	0,6090725	0,8501406	0,1659265	0,2814291	0,7477276	0,0693363	0,5026842	0,4951310	0,2544847	0,6687152	0,4431696	0,8795820	1,0190047	0,1816157
700	1,0013131	0,5914443	0,6530739	0,9026136	0,1305138	0,2242104	0,7321250	0,0520100	0,4239644	0,4342664	0,1829960	0,5873292	0,4769984	0,8979181	1,0576091	0,2103228
720	0,9905528	0,5827617	0,6917701	0,9119382	0,0954658	0,1848097	0,7257314	0,0394292	0,4071019	0,4286745	0,1420410	0,6276667	0,5239617	0,8207594	1,0211956	0,1594768
740	0,9625040	0,6079449	0,7428021	0,8763230	0,0924530	0,1560987	0,6989277	0,0383268	0,3754456	0,4399190	0,1165943	0,6442748	0,5274378	0,8693975	0,9816112	0,1693793
760	1,0048151	0,6679801	0,7548227	0,9129580	0,0578780	0,1272994	0,6241803	0,0283061	0,4246032	0,4238996	0,0831725	0,6037211	0,6978902	0,9497371	1,0275983	0,1547469
780	0,9586875	0,6412169	0,7004470	0,8827478	0,0578475	0,0981053	0,6261695	0,0266615	0,4611670	0,3958185	0,0708455	0,5926772	0,6372836	0,9972701	0,9953988	0,1404631
800	1,0050464	0,6670949	0,6722338	0,8863685	0,0484568	0,1102526	0,5678351	0,0174266	0,4843901	0,4054486	0,0458133	0,6384761	0,5522442	0,9529844	1,0593611	0,1428312
820	0,9833984	0,6201635	0,6061770	0,8349871	0,0330037	0,1000281	0,5561184	0,0106875	0,4236133	0,4158955	0,0378957	0,6970010	0,5601119	0,8999068	1,1048492	0,1326767
840	0,9697404	0,6229682	0,6398061	0,8168610	0,0263787	0,1053525	0,5021616	0,0041004	0,4777135	0,3475180	0,0366500	0,6774736	0,5549449	0,8912595	1,0240752	0,1606909
860	0,9279051	0,6163211	0,6425665	0,8432323	0,0216110	0,0929413	0,4696310	0,0043778	0,4917818	0,4362732	0,0256588	0,5440782	0,4585014	0,8596894	0,9620602	0,1945015
880	0,9384082	0,6545537	0,6823117	0,8448998	0,0230629	0,0808382	0,4684105	0,0025421	0,4453295	0,4186643	0,0188172	0,6292359	0,5350037	0,8518148	0,9771081	0,1813941
900	1,0068016	0,6514047	0,6899465	0,9193972	0,0213953	0,0923856	0,4202129	0,0036274	0,4396781	0,4082141	0,0183215	0,6346112	0,5304735	0,9425121	1,0202021	0,1888488
920	1,0539736	0,6111468	0,7002739	0,8677997	0,0152175	0,0961551	0,3900299	0,0041214	0,4344215	0,4167792	0,0134965	0,6113530	0,6159443	0,8217747	1,0204536	0,2026205
940	1,0240773	0,5920893	0,6422095	0,8293174	0,0229094	0,0933245	0,3725270	0,0013351	0,4670883	0,4007992	0,0110875	0,5926767	0,6014415	0,8210710	1,0197479	0,2064645
960	1,0256921	0,6179905	0,6453371	0,8089596	0,0178516	0,0917242	0,3554327	0,0015879	0,4524398	0,4032119	0,0086137	0,6489175	0,5004842	0,8085111	1,0725159	0,2227120
980	0,9703531	0,5676835	0,7031143	0,8284990	0,0166589	0,0909166	0,3193469	0,0022998	0,4274211	0,3990525	0,0149247	0,6622410	0,5727925	0,7724336	1,0224097	0,2547885
1000	0,9875871	0,5241581	0,7013529	0,8171269	0,0166490	0,1027901	0,3191073	0,0042393	0,4649334	0,4410226	0,0124474	0,6439826	0,7090305	0,8020847	1,0178338	0,2531857
1020	0,9588154	0,5875269	0,7146884	0,8261986	0,0140390	0,1084581	0,3631764	0,0045865	0,4498631	0,3939055	0,0155065	0,6320631	0,7082153	0,8162963	1,0731148	0,2220011
1040	0,9322834	0,6447981	0,7270864	0,8157885	0,0312989	0,1140290	0,3392989	0,0056381	0,4586660	0,4417708	0,0085455	0,6641500	0,6901975	0,8363025	1,0070912	0,1841641
1060	0,9931364	0,6734383	0,6430116	0,7836253	0,0261185	0,0838522	0,3127815	0,0059973	0,4567235	0,4305167	0,0106767	0,6253604	0,7080530	0,7979768	1,0303496	0,1932099
1080	1,0257107	0,6195719	0,6991604	0,8499786	0,0290192	0,0870437	0,3392933	0,0102498	0,4534069	0,3997702	0,0169512	0,6773702	0,6372977	0,8083480	0,9703736	0,1626464
1100	1,0219077	0,6573613	0,6264203	0,8968277	0,0218809	0,0750510	0,3139922	0,0143715	0,4538062	0,3909486	0,0160806	0,6286689	0,5535376	0,8534804	0,9127970	0,1773745

0	0,9952826	0,6492347	0,7434686	0,8462526	0,0305394	0,0891638	0,4700268	0,0069775	0,4426839	0,3798406	0,0265086	0,6857390	0,7390327	0,8228484	0,9597602	0,2029886
20	0,8614776	0,6036328	0,6733361	0,9772387	0,0139157	0,0694364	0,3933722	0,0085129	0,4479442	0,3871256	0,0268172	0,4880889	0,6160471	0,8736284	0,9980641	0,0976610
40	0,7635725	0,6416970	0,6614970	0,9571621	0,0161111	0,0836028	0,3769000	0,0059687	0,4557225	0,4394258	0,0285802	0,5309140	0,6172534	0,9589897	0,9659384	0,1333774
60	0,6865608	0,7183093	0,6929686	0,9601580	0,0131179	0,0912142	0,4555182	0,0055708	0,4637243	0,4122268	0,0224494	0,4924521	0,6585818	0,9057719	0,9393154	0,1285144
80	0,5614011	0,7441910	0,6894584	0,9373044	0,0200595	0,0748149	0,4066540	0,0075614	0,4835064	0,4053403	0,0177327	0,4897087	0,5538369	0,9864950	0,9185808	0,1343843
100	0,4498856	0,7554227	0,6208882	0,9138623	0,0226976	0,0728196	0,3918385	0,0087934	0,4732874	0,3864594	0,0085001	0,4208892	0,6188483	0,9639581	0,9669327	0,0992879
120	0,3955559	0,7729672	0,6074746	0,9143940	0,0168038	0,0745762	0,3879732	0,0057805	0,4116394	0,3645551	0,0074457	0,4341442	0,6780052	1,0012082	1,0426794	0,1354917
140	0,3798328	0,8308089	0,6111984	0,9561308	0,0199055	0,1169903	0,3625208	0,0068810	0,4159589	0,3454371	0,0092954	0,4238999	0,6185187	0,9801925	0,9706855	0,1459383
160	0,3615950	0,8948094	0,7032701	0,8417746	0,0303758	0,1105799	0,3450571	0,0070567	0,4310941	0,3230040	0,0107723	0,4459564	0,5566237	0,9633663	1,0012694	0,1445518
180	0,3180324	0,8948322	0,7200074	0,7955866	0,0207211	0,1139096	0,3376877	0,0094850	0,3678094	0,3805907	0,0043394	0,4535489	0,5901427	0,9659986	0,9659626	0,1397353
200	0,3313866	0,9282334	0,7067289	0,8384623	0,0132013	0,1229898	0,3266257	0,0025167	0,3907082	0,4118564	0,0084541	0,4289190	0,6952359	0,9994697	0,9727456	0,1307385
220	0,3627174	0,9515139	0,6706859	0,8406271	0,0158007	0,1199394	0,3379012	0,0083160	0,3594365	0,3398634	0,0163463	0,4027695	0,6367437	1,0346020	0,9761706	0,1694731
240	0,3489493	1,0190706	0,7280282	0,8044523	0,0164605	0,1062451	0,3769841	0,0053201	0,3490650	0,3724840	0,0145074	0,3218612	0,6301167	0,9334579	0,9192294	0,1989845
260	0,3327766	1,0502414	0,7382890	0,8389530	0,0221203	0,1279825	0,3808340	0,0051110	0,4048962	0,3648063	0,0090793	0,3423287	0,6422409	0,8798873	0,9297303	0,1714430
280	0,3305547	0,9994174	0,7240433	0,8611696	0,0329011	0,1148010	0,3797846	0,0076103	0,3698492	0,3646648	0,0090325	0,4208321	0,6402095	0,8838498	0,9181696	0,1526280
300	0,3338298	0,9626472	0,7773074	0,8671952	0,0392124	0,1246419	0,3159254	0,0065233	0,3672120	0,3635960	0,0258037	0,4158046	0,7113901	0,8716195	0,9882312	0,1570552
320	0,3341168	0,9493817	0,7075932	0,8585022	0,0335639	0,1312826	0,3533972	0,0122295	0,3974243	0,3703992	0,0225664	0,4000195	0,7528339	0,9297315	1,0096330	0,1555810
340	0,3435113	0,8356894	0,7265073	0,8038800	0,0377051	0,1173002	0,3919124	0,0119024	0,4038767	0,4225035	0,0357089	0,3674149	0,7606951	0,9415931	0,9822234	0,1557428
360	0,3248533	0,8572661	0,7121593	0,7787257	0,0488661	0,1172376	0,4120799	0,0098403	0,4208359	0,3770855	0,0357330	0,3527854	0,7426634	0,9604427	1,0434762	0,1735358
380	0,3193597	0,9648130	0,6265326	0,8087729	0,0677315	0,1209131	0,4076522	0,0063763	0,4296186	0,4077978	0,0393416	0,4056395	0,7275459	0,9350241	1,0325346	0,1628287
400	0,3648086	0,9554651	0,6852669	0,8153300	0,0425073	0,1119814	0,4171644	0,0044130	0,4277180	0,3649657	0,0460264	0,3785974	0,6571450	1,0096456	1,0644723	0,1645413
420	0,3421053	1,0336947	0,6177429	0,8601814	0,0311098	0,0926639	0,4654324	0,0029075	0,4318723	0,4065662	0,0333127	0,4107186	0,6077437	1,0105359	0,9640795	0,1564315
440	0,3448724	1,0220639	0,6938956	0,9344647	0,0310849	0,0971072	0,4312063	0,0021084	0,4015947	0,3983718	0,0214266	0,3692120	0,5333491	0,9676816	0,9519082	0,1529985
