"Time"	hipB	hipA	ihfB	yeiL	tdcA	tdcD	tdcG	tdcE	tdcB	tdcF	tdcC	hemF	ibpB	htrE	ecpD	amiA
1080	0,9711167	0,6511778	0,6996035	0,9942051	0,0253656	0,1037285	0,3096644	0,0019147	0,3842693	0,3568639	0,0111457	0,6920207	0,5500736	0,7960227	1,0102256	0,1610510
1100	0,9748317	0,6050599	0,6901409	0,8724173	0,0264425	0,0984943	0,3470105	0,0038801	0,3550782	0,4080465	0,0102016	0,6347564	0,5402356	0,7904619	1,0620094	0,1569091

0	1,0278544	0,6278907	0,7209794	0,9147415	0,0239874	0,0854089	0,4799075	0,0058544	0,4959156	0,3867701	0,0196550	0,6377651	0,6928299	0,8934143	0,9091980	0,1622096
20	0,9796427	0,6149880	0,6722297	0,9107124	0,3216965	0,0938087	0,4699943	0,0910708	0,3785489	0,4000047	0,0111100	0,3735660	0,6589409	0,8861663	0,9651970	0,1289946
40	1,0395964	0,6534248	0,7345236	0,8538171	0,4841163	0,0865121	0,5736367	0,1676072	0,4335924	0,4169641	0,0184483	0,2420393	0,6662914	0,9231301	0,9868737	0,1416245
60	1,0021318	0,5993581	0,7607597	0,8653444	0,5173444	0,1513318	0,7496072	0,2577211	0,4566772	0,4010198	0,1387218	0,1800003	0,6344924	0,9184557	0,9356785	0,1148954
80	1,1121842	0,5341444	0,7157795	0,8273787	0,5318042	0,2075866	0,8131552	0,3013524	0,4718526	0,4526197	0,2936772	0,1640902	0,6300755	0,8055765	0,9996615	0,1077498
100	1,1602676	0,4998779	0,6757275	0,8627998	0,5740334	0,3320821	0,7276886	0,3493761	0,4790603	0,4791622	0,4719851	0,1342800	0,6623522	0,7500259	0,9895192	0,1061549
120	1,1552591	0,4590422	0,7007204	0,9518007	0,6147725	0,3909253	0,6892531	0,3767245	0,5365280	0,5198102	0,5524169	0,0979564	0,5830336	0,7249469	0,9558702	0,1238188
140	1,0685958	0,4898305	0,6662038	0,8183690	0,5457086	0,4130337	0,7464555	0,4359008	0,5710888	0,4551518	0,6135543	0,0918527	0,5041709	0,8007095	0,9206366	0,1089968
160	1,0356830	0,4522632	0,6785060	0,9153996	0,5893399	0,4424625	0,7479428	0,4469123	0,6114174	0,5036278	0,7594610	0,0807744	0,5938791	0,7975852	0,9219206	0,1247165
180	1,0496845	0,4571609	0,6607031	0,9697120	0,5998171	0,5350460	0,7483559	0,4734379	0,6262132	0,5000609	0,8813944	0,0814460	0,6336289	0,7994964	0,9769973	0,1309091
200	1,0422947	0,4988455	0,6354496	1,0397173	0,5809920	0,5050269	0,7850191	0,4721614	0,5738443	0,4825552	0,8543412	0,0782500	0,5997467	0,7997888	1,0076398	0,1275774
220	1,0658869	0,5357152	0,6534415	0,9103187	0,6157685	0,6017305	0,8607731	0,5167723	0,6396444	0,5649112	0,8890809	0,0966587	0,5868328	0,7874088	0,9645683	0,1164103
240	1,0444938	0,5805730	0,7024364	0,9417532	0,6371311	0,7045397	0,7899780	0,5058437	0,6922401	0,5968067	0,9945623	0,0915478	0,5882377	0,8506043	1,0027844	0,1142517
260	1,0621286	0,5154929	0,7188930	0,9445034	0,5968937	0,6579157	0,8045393	0,5556383	0,6620497	0,5659971	0,9437894	0,0685556	0,5361662	0,8412905	1,0006709	0,1123138
280	1,0133979	0,6010743	0,6938171	0,8764164	0,6172073	0,6252203	0,8045255	0,5291344	0,6079863	0,5194669	0,9161745	0,0633990	0,5646207	0,8480823	0,9610475	0,0939556
300	0,9876243	0,5841073	0,7070163	0,8629845	0,6479014	0,5955935	0,8896802	0,5457503	0,6160619	0,4896966	0,9607242	0,0758632	0,6019352	0,7852377	0,8896958	0,0866225
320	1,0009160	0,6016522	0,7159056	0,8722558	0,6948882	0,6066068	0,8119478	0,5485760	0,5778355	0,5573244	0,9608262	0,0871171	0,5900868	0,7695969	0,9501792	0,0933429
340	1,0427552	0,6140661	0,7007728	0,9286471	0,6562461	0,6828398	0,8687998	0,4953297	0,5592476	0,5153935	0,8709077	0,0990128	0,5722937	0,7630064	0,9343518	0,1105613
360	1,0297942	0,5795722	0,6568347	0,9091511	0,5716264	0,7067830	0,8252783	0,5174298	0,6070219	0,5882045	0,9410998	0,1148496	0,5460693	0,8024426	0,9850510	0,0936619
380	1,0244066	0,6032479	0,6701071	0,9016073	0,6683065	0,6993318	0,8243141	0,5235893	0,6340253	0,6143148	0,9808272	0,1192463	0,5743250	0,8161213	1,0529227	0,0876222
400	1,0039790	0,5080220	0,6674334	0,9311475	0,6795087	0,7739917	0,8321029	0,4840637	0,5755219	0,5979108	0,9678232	0,0833799	0,5187609	0,8233000	0,9936514	0,0756994
420	0,9698172	0,4980798	0,6703651	0,9462197	0,6585056	0,7695266	0,8529419	0,5137047	0,5860461	0,5442068	0,8939851	0,0789618	0,5184186	0,7797078	0,9243772	0,0814714
440	0,9667601	0,5011470	0,6917997	0,9323435	0,5821609	0,7442966	0,8076443	0,5073166	0,5933462	0,6126946	0,9387462	0,0831530	0,5386027	0,8255355	0,8852719	0,0944780
460	1,0218794	0,5683262	0,6816497	0,8586463	0,5726494	0,7211938	0,8479082	0,5563953	0,5971968	0,6360340	0,9825414	0,0801529	0,5861395	0,8330254	0,9447917	0,0870741
480	0,9972210	0,5525447	0,7140156	0,8839607	0,6211498	0,6738724	0,8468106	0,6190959	0,5947374	0,5772197	1,0306042	0,0703073	0,6080886	0,8908867	1,0675617	0,0901085
500	0,9611855	0,6172982	0,6709189	0,9617365	0,6425293	0,7151919	0,8348757	0,5826160	0,5938940	0,6184502	1,0073266	0,0665714	0,6471379	0,9015844	1,0301769	0,0935532
520	0,8885619	0,5831430	0,6654623	0,9996578	0,6425412	0,7964604	0,8955925	0,5442800	0,6574511	0,5735078	1,0360541	0,0613398	0,7339354	0,8965763	0,9596667	0,0735633
540	0,9217847	0,6282232	0,6137379	0,8965718	0,6422440	0,7196011	0,9096926	0,5169091	0,6286407	0,5751717	1,0239266	0,0846157	0,7703330	0,8596173	0,9737413	0,0936905
560	0,9128786	0,5767511	0,6090856	0,9320219	0,5599331	0,6988702	0,8856996	0,5631286	0,5869305	0,6137351	0,9442789	0,0792003	0,6947113	0,7752539	0,9778219	0,0896647
580	0,9351160	0,5518955	0,6212787	0,9391277	0,3824106	0,6759558	0,8780861	0,4263698	0,5219539	0,5502187	0,9203260	0,3866897	0,5750125	0,7689643	1,0493710	0,1376195
600	0,9597787	0,5447827	0,6347830	0,9122172	0,3075330	0,6050791	0,8355656	0,3435589	0,5359428	0,4764200	0,9482714	0,5258639	0,5661589	0,6787421	1,0452719	0,1669399
620	0,9957687	0,5430921	0,7041118	0,8730890	0,2215286	0,5113804	0,7665854	0,2235254	0,5316923	0,4751336	0,8498138	0,5716580	0,5770387	0,7438501	1,0037181	0,1800702
640	1,0411931	0,5256379	0,6998528	0,8562715	0,1667031	0,4294415	0,7042559	0,1815706	0,5516163	0,4505820	0,7413380	0,6194902	0,4895669	0,7553931	1,0097995	0,1689950
660	0,9615949	0,5002848	0,7385947	0,8625794	0,1209844	0,4097649	0,7321002	0,1309616	0,4701080	0,4037697	0,6259851	0,7155453	0,5011481	0,7806367	0,9964737	0,1609779
680	0,9719589	0,5833323	0,7242726	0,9028027	0,0937089	0,3149362	0,7871014	0,0927124	0,4885366	0,3389991	0,4801155	0,7053610	0,6050524	0,8463829	0,9790255	0,1757016
700	0,9232417	0,5618710	0,6976729	0,8689451	0,0602783	0,2302297	0,7975361	0,0763144	0,4194164	0,3457579	0,3099517	0,6863103	0,6057065	0,8633295	0,9600731	0,1555357
720	0,8619596	0,6236521	0,6918373	0,8297750	0,0728685	0,1657133	0,7945636	0,0616328	0,4223773	0,3936691	0,1740609	0,6898889	0,6440555	0,8951833	1,0238980	0,1689386
740	0,9238148	0,7254102	0,6871920	0,8906762	0,0714655	0,1470240	0,7467521	0,0327818	0,4677328	0,3565774	0,1151236	0,6662827	0,6701084	0,8748076	1,0575780	0,1474952
760	0,9380659	0,6930460	0,6572044	0,8709595	0,0623587	0,1159689	0,6581210	0,0198043	0,3922950	0,3587703	0,0707335	0,6476277	0,6594132	0,8951811	1,0055720	0,1721976
780	0,9716647	0,6680498	0,6852504	0,8525211	0,0439983	0,0852904	0,6110584	0,0176339	0,4267562	0,4128094	0,0490782	0,6294723	0,6513077	0,9041495	0,9662629	0,1720921
800	0,9448319	0,6467654	0,6560385	0,9625902	0,0364175	0,0759362	0,5629905	0,0065066	0,4359770	0,3613323	0,0339438	0,6641348	0,6445019	0,9509931	1,0221751	0,1791794
820	0,9271140	0,6203015	0,6595541	0,8940749	0,0338309	0,0781344	0,5220962	0,0039531	0,4058865	0,3484507	0,0371450	0,6651833	0,5665250	0,9190499	1,0563001	0,1310423
840	0,9695238	0,5997912	0,6644137	0,8693887	0,0207784	0,0958852	0,5321770	0,0041270	0,4032070	0,3741198	0,0175300	0,6592176	0,5550444	0,8562806	1,0987112	0,1346488
860	0,9642802	0,5890291	0,6149767	0,8958101	0,0227697	0,0855365	0,4214155	0,0067393	0,3990410	0,3402766	0,0121541	0,6840748	0,5771409	0,8675994	1,0566411	0,1422244
880	0,9514887	0,6351717	0,5813933	0,8691551	0,0092394	0,0877186	0,4047493	0,0042493	0,3661438	0,3369531	0,0211826	0,7349829	0,5190372	0,7772437	1,0682643	0,1649483
900	0,9826438	0,6264234	0,5960654	0,9260506	0,0106785	0,0755485	0,3721916	0,0025494	0,3408890	0,3332811	0,0110956	0,6351523	0,5083493	0,7438166	1,0530960	0,1619789
920	1,0108672	0,5912697	0,5897011	0,8579848	0,0137759	0,0533301	0,3663875	0,0026238	0,3345897	0,3114915	0,0199772	0,6411889	0,4885798	0,7691331	1,0165944	0,1813466
940	0,9525543	0,5950940	0,6549927	0,9144077	0,0266534	0,0519656	0,3653943	0,0028364	0,3652893	0,3357524	0,0146670	0,6638867	0,5109485	0,7792951	1,0471493	0,1802889
960	0,9812017	0,5712870	0,6556747	0,8912534	0,0267296	0,0817998	0,3405872	0,0030638	0,4414548	0,3012373	0,0172101	0,6648543	0,5183751	0,7483826	1,0677203	0,1327431
980	0,9359104	0,6013065	0,5866973	0,9250576	0,0239788	0,0857916	0,3215811	0,0032421	0,4157015	0,3583954	0,0114331	0,6239546	0,5114181	0,7756941	1,0757592	0,1268042
1000	0,9830992	0,6398103	0,6287429	1,0017199	0,0288969	0,0803659	0,2882935	0,0050350	0,3986721	0,3827988	0,0085493	0,6752912	0,4983167	0,7907598	1,0194927	0,1094577
1020	0,9516543	0,6363172	0,6466709	0,9070917	0,0379211	0,0666003	0,3073007	0,0041105	0,3697964	0,4137753	0,0085667	0,5965083	0,5099731	0,7925832	1,0153646	0,1280035
1040	0,9972927	0,6064877	0,6452809	0,8789638	0,0388371	0,0904773	0,3054199	0,0049383	0,4334307	0,3300381	0,0193288	0,6635366	0,4655021	0,8295160	1,0004403	0,1307661
1060	0,9790864	0,6106502	0,6491927	0,8045488	0,0303987	0,0936746	0,2695901	0,0051398	0,3990392	0,3059872	0,0180047	0,6965529	0,4596843	0,7865428	1,0384833	0,1276880
1080	0,9004755	0,5994331	0,6804071	0,8925979	0,0260938	0,1012125	0,3198842	0,0065021	0,3786411	0,3225690	0,0144204	0,6480885	0,5464212	0,8037356	1,0460204	0,1381566
1100	0,8937972	0,6358343	0,7138348	0,7970089	0,0224386	0,0912030	0,3319005	0,0018101	0,3834379	0,3577277	0,0161188	0,6833317	0,5979568	0,7771225	1,0097693	0,1703928

0	1,0278544	0,6278907	0,7209794	0,9147415	0,0239874	0,0854089	0,4799075	0,0058544	0,4959156	0,3867701	0,0196550	0,6377651	0,6928299	0,8934143	0,9091980	0,1622096
20	0,9558562	0,4504655	0,6634098	0,8882064	0,2706057	0,0721029	0,5338933	0,0012272	0,4256005	0,6247641	0,0071831	0,6656515	0,7426595	0,8779807	0,9188566	0,1273929
40	0,9737829	0,3757893	0,6930587	0,9710322	0,3356110	0,0714456	0,5870221	0,0015062	0,4437706	0,7292014	0,0004780	0,6674022	0,8547614	0,9049814	0,9033987	0,1141223
60	1,0443366	0,3689593	0,7015368	0,9734182	0,3909880	0,1113045	0,6593307	0,0025423	0,4573680	0,7188979	0,0256086	0,6758054	0,9103682	0,8654511	0,9199378	0,0955534
80	1,0733368	0,3567025	0,7267995	0,9607955	0,4381241	0,1328806	0,8128184	0,0101154	0,4308304	0,7985188	0,0629538	0,6727524	0,8916604	0,8394979	0,9576579	0,0600759
100	1,0416005	0,3349786	0,6868935	0,9287414	0,4059992	0,1645093	0,8651890	0,0157919	0,4021184	0,7567665	0,1972873	0,6453151	0,8541352	0,8371677	0,8870741	0,0511832
120	1,0222566	0,3410297	0,6483017	0,9597896	0,4227082	0,2504691	0,9434466	0,0209543	0,4761620	0,7713584	0,3752848	0,5853206	0,9203394	0,8334961	0,8928561	0,0399335
140	0,9707338	0,3677701	0,6078388	0,8939516	0,4705578	0,2772258	0,9427014	0,0363584	0,4952082	0,7623544	0,5757168	0,6319613	0,9827797	0,8002532	0,9473054	0,0559269
160	1,0367758	0,3662779	0,6598891	0,8754218	0,4776433	0,3539663	1,0472017	0,0242708	0,4984307	0,7311357	0,6895221	0,6389667	1,0171647	0,7781116	0,9861274	0,0468441
180	0,9842004	0,3541143	0,6524566	0,8510820	0,4830763	0,3877939	0,9884506	0,0461029	0,5331594	0,7812520	0,7412478	0,6289028	0,9898389	0,7776851	0,9792844	0,0573350
200	0,9256047	0,3715444	0,6641205	0,8475299	0,5191505	0,4708803	0,9991799	0,0611482	0,5640606	0,8078097	0,7350155	0,5894749	1,0935841	0,7472790	0,9435900	0,0583275
220	0,9449349	0,3544250	0,6299662	0,9220434	0,5110237	0,5095079	1,0101188	0,0658522	0,5320969	0,7404066	0,6994847	0,6303021	1,0111649	0,8620286	0,9429236	0,0556583
240	0,9959641	0,3653449	0,6716837	0,8671718	0,4524385	0,5035455	1,0031069	0,0757059	0,5668796	0,8070995	0,6902567	0,6041509	0,9842377	0,8730046	0,9862725	0,0501720
260	0,9837333	0,3513318	0,6402601	0,9574767	0,4392511	0,5240780	0,9955690	0,0517931	0,5568201	0,7415556	0,6731894	0,6256523	0,9689950	0,9142237	0,9699102	0,0582900
280	1,0171173	0,3469713	0,6875941	0,8555902	0,5256838	0,4855899	1,0231409	0,0534333	0,5618179	0,8161989	0,6958103	0,6400544	1,0215528	0,8487135	0,9904503	0,0591387
300	1,0730961	0,3492417	0,6896936	0,7964250	0,5252322	0,4995794	1,0426265	0,0682797	0,5546941	0,8697019	0,7890579	0,6085595	1,0227300	0,8446931	1,0129239	0,0536469
320	0,9613628	0,3333929	0,6682197	0,9245063	0,4870447	0,5515370	1,0149591	0,0761719	0,5749502	0,8741140	0,7930403	0,6582786	1,0028482	0,8341162	1,0435490	0,0458992
340	0,9326590	0,3759869	0,6626341	0,9486857	0,5535584	0,5557639	1,0715221	0,0993277	0,5987744	0,8761286	0,7776591	0,6396987	1,0078076	0,8304651	1,0352083	0,0543059
360	0,8962344	0,3803774	0,7026822	0,8147645	0,4559059	0,4913823	1,0658594	0,1139582	0,5980614	0,8876203	0,7869011	0,6523612	0,9355478	0,8560643	1,0480485	0,0568304
380	0,9104752	0,3912356	0,6937280	0,8300970	0,4649838	0,5416881	1,0686133	0,1135757	0,5279835	0,9092969	0,7974609	0,6694522	0,9987102	0,8248411	1,1090827	0,0615625
400	0,9071993	0,3984367	0,7350871	0,8262808	0,4720976	0,5274642	0,9988002	0,1102014	0,5165253	0,8954988	0,7939699	0,6099922	1,0668715	0,8290670	1,0799257	0,0599228
420	0,9349849	0,4132444	0,6651158	0,8403627	0,4767920	0,5284065	1,0586216	0,1217983	0,5055485	0,8382681	0,7586565	0,6261212	1,0766639	0,8501253	1,0210250	0,0529150
440	1,0146102	0,3805624	0,6495960	0,8718972	0,5012207	0,5505666	0,9817684	0,1641464	0,5293337	0,9029625	0,7622487	0,6604595	1,0148052	0,8799556	1,0402011	0,0588051
460	0,9406904	0,3661057	0,6430005	0,9149653	0,5078074	0,5418217	0,9904028	0,1555999	0,5353816	0,8292797	0,7674796	0,6554647	1,0292140	0,8508208	0,9984480	0,0412619
480	0,9628389	0,3831407	0,6422537	0,8526927	0,4535025	0,5244681	0,9785311	0,1558496	0,5953229	0,8173207	0,8357945	0,6421735	0,9959797	0,8557095	0,9985990	0,0534001
500	0,9940291	0,4324131	0,6620880	0,9191039	0,4589075	0,5011639	0,9776052	0,1491792	0,5279125	0,8650032	0,8286627	0,6341892	0,9581853	0,8030528	0,9276208	0,0545990
520	1,0442289	0,4042707	0,6772884	0,9243493	0,5164254	0,4646913	1,0050406	0,1415670	0,5369862	0,8490656	0,7939624	0,6679272	0,9986567	0,8230148	0,9642268	0,0560487
540	0,9860679	0,3835074	0,6895672	0,9366511	0,5000634	0,4826764	1,0160621	0,1385573	0,5313658	0,8277674	0,6978900	0,6649239	0,9475289	0,8290100	0,9847229	0,0545305
560	0,9651409	0,3822431	0,6698965	0,9084319	0,5102344	0,4735684	1,0289459	0,1192662	0,6184982	0,8559832	0,7499123	0,6376876	0,9300064	0,8692481	0,9748324	0,0448592
580	0,9788095	0,5281393	0,6274286	0,8679598	0,3014780	0,4339430	0,9279614	0,1078674	0,6089936	0,6599300	0,7459271	0,5721164	0,8302702	0,8440060	0,9827959	0,1025036
600	0,9575978	0,6320516	0,5472661	0,7666386	0,2083515	0,3967395	0,8624557	0,0765607	0,5938633	0,6030290	0,6132451	0,5870904	0,7475650	0,9001541	0,9915468	0,1214751
620	1,0274330	0,6427434	0,5772639	0,7895483	0,1326247	0,3780952	0,8735801	0,0683410	0,5313423	0,5250982	0,4937456	0,6299957	0,6590302	0,8425295	0,9467845	0,1439279
640	1,0051019	0,6496316	0,6441867	0,8731238	0,1011757	0,2893907	0,7900802	0,0487133	0,4175805	0,4358425	0,3535464	0,6768189	0,5800808	0,8107972	1,0058903	0,1904941
660	0,9682855	0,6750709	0,6602060	0,9026306	0,0830409	0,2386155	0,7660167	0,0457531	0,4220944	0,3856304	0,2546934	0,7077832	0,4952627	0,8140365	0,9812238	0,2074686
680	1,0323429	0,6427950	0,6761631	0,8467161	0,0812837	0,1904594	0,7034125	0,0357665	0,3958031	0,3753551	0,1515553	0,7297354	0,5034105	0,8786612	1,0234032	0,1831647
700	1,0263930	0,6417818	0,6852951	0,8508758	0,0653903	0,1703823	0,6929628	0,0318592	0,4101152	0,3750473	0,1234679	0,6827004	0,5027371	0,9052796	0,9133753	0,1840467
720	0,9144175	0,6835211	0,6254008	0,8772862	0,0369778	0,1443313	0,6697877	0,0251790	0,4013496	0,3568047	0,0831791	0,6109370	0,5675856	0,9079652	0,9347625	0,1724733
740	0,9343250	0,6345286	0,6520639	0,8957480	0,0312170	0,1243926	0,6316548	0,0263479	0,4484699	0,4285407	0,0739785	0,6077579	0,7129435	0,9484024	0,9380151	0,1508593
760	0,9211945	0,6153903	0,6360104	0,8578222	0,0499011	0,0950102	0,6364705	0,0115049	0,4169351	0,4270065	0,0446421	0,6069854	0,6936696	0,9830293	0,9655294	0,1517859
780	0,9439551	0,6731181	0,5733865	0,8516184	0,0259177	0,1034970	0,6351440	0,0110226	0,4175595	0,3961759	0,0301138	0,6312383	0,6566687	0,9543617	1,0462657	0,1610428
800	1,0288054	0,6974273	0,5661270	0,8514125	0,0336546	0,0985110	0,5429104	0,0112146	0,4150437	0,4288859	0,0203115	0,6175506	0,6143013	0,8372820	1,0765284	0,1384856
820	0,9746457	0,6464576	0,6054433	0,7664389	0,0417017	0,0878297	0,4814068	0,0079647	0,4678509	0,3848727	0,0153575	0,6278064	0,5549369	0,8420867	1,0680778	0,1697092
840	0,9360401	0,6043876	0,6528092	0,8442580	0,0234830	0,0900146	0,4759212	0,0027791	0,4733079	0,4008649	0,0121305	0,6613652	0,4894015	0,7891809	1,0279916	0,1979892
860	0,9326905	0,6653861	0,6835882	0,8794323	0,0290184	0,1159602	0,3932792	0,0048202	0,4706266	0,3703980	0,0091811	0,6402137	0,5233362	0,7722574	0,9935287	0,1968313
880	0,9116732	0,6610302	0,6352200	0,9280519	0,0144603	0,1206408	0,3985190	0,0037252	0,4080323	0,3976738	0,0120762	0,6589886	0,5124417	0,8533104	1,0082312	0,2047444
900	0,9207325	0,6118508	0,6392357	0,8973577	0,0193750	0,0959632	0,4175548	0,0033511	0,4321113	0,3891238	0,0132111	0,6920041	0,5849943	0,8148926	1,0091566	0,2038969
920	0,9798826	0,6306472	0,6360489	0,8471951	0,0172976	0,0747391	0,4074389	0,0000000	0,4603954	0,3797169	0,0134235	0,6460319	0,5804054	0,7993267	1,0047669	0,2087976
940	1,0343711	0,6078222	0,6415363	0,8758092	0,0153812	0,0560176	0,3782848	0,0046052	0,4023497	0,3412265	0,0060823	0,6660439	0,5915328	0,8112278	0,9916129	0,2123624
960	1,0383089	0,6060527	0,6852096	0,8568910	0,0201836	0,0604673	0,3520383	0,0055234	0,4715856	0,3631996	0,0118851	0,6796111	0,5886450	0,8012573	0,9904327	0,2233414
980	0,9745833	0,5791545	0,6835501	0,8745359	0,0210823	0,0847638	0,3529090	0,0058946	0,4515304	0,3673989	0,0114372	0,6748815	0,6222009	0,8288534	1,0293934	0,1938210
1000	0,9991191	0,6390836	0,6717874	0,8151855	0,0338282	0,1018697	0,3679260	0,0099955	0,4745628	0,4195781	0,0112422	0,5890429	0,7148746	0,8627650	1,0411656	0,1882559
1020	1,0156604	0,7009866	0,6194290	0,8531884	0,0361387	0,1166547	0,3758972	0,0040175	0,4623456	0,4628540	0,0111314	0,6393118	0,6989604	0,9144311	1,0113679	0,1918922
1040	1,0499298	0,7028613	0,6510311	0,8712655	0,0287549	0,0814900	0,3614512	0,0046588	0,4258943	0,4074649	0,0087810	0,6371232	0,6698647	0,9217560	1,0047427	0,1532258
1060	1,0485886	0,6485348	0,6265003	0,7892505	0,0202682	0,0944580	0,3268547	0,0094332	0,4197112	0,3377170	0,0061683	0,6606295	0,6485169	0,8896455	0,9820045	0,1720903
1080	0,9780617	0,6253530	0,6231396	0,8803109	0,0181926	0,0849951	0,3606444	0,0108528	0,3982288	0,3552185	0,0074893	0,6744963	0,6299580	0,8616033	0,9709425	0,1835322
1100	0,9419315	0,5974792	0,6406250	0,9384956	0,0226142	0,0939977	0,3590017	0,0098363	0,3142760	0,3998048	0,0088926	0,6731874	0,5866430	0,8319387	0,9604369	0,1810053

0	1,0278544	0,6278907	0,7209794	0,9147415	0,0239874	0,0854089	0,4799075	0,0058544	0,4959156	0,3867701	0,0196550	0,6377651	0,6928299	0,8934143	0,9091980	0,1622096
20	0,6983763	0,7260133	0,6551834	0,8732061	0,0196473	0,0982352	0,3557383	0,0042237	0,4656369	0,3276157	0,0178000	0,5611148	0,6294986	0,8899750	0,9867472	0,1755464
40	0,5338419	0,7510123	0,6672325	0,9157017	0,0177606	0,1064127	0,4084599	0,0047907	0,4457541	0,3927621	0,0130475	0,4537465	0,6539685	0,9003504	0,9584236	0,1809697
60	0,4229313	0,8168740	0,6513156	0,9911788	0,0164129	0,0870402	0,4134535	0,0041895	0,4904451	0,3955818	0,0244572	0,4606926	0,6104827	0,9363097	0,9793378	0,1429876
80	0,3771593	0,8523197	0,6789670	0,9076728	0,0236295	0,0997205	0,3930113	0,0062256	0,4298191	0,3689119	0,0205933	0,3948789	0,6266609	0,9131897	0,9915647	0,1442826
100	0,3180525	0,8676732	0,6732380	0,8985221	0,0302536	0,0754922	0,3534985	0,0095774	0,4512114	0,3208498	0,0155652	0,4017052	0,6327965	1,0084856	0,9609107	0,1431116
120	0,3097956	0,9646126	0,7011574	0,8946165	0,0223236	0,0960213	0,3624329	0,0076220	0,3791109	0,3274875	0,0153845	0,4537786	0,5945604	0,9803079	0,9366725	0,1728422
140	0,3033783	1,0002418	0,7730368	0,9806431	0,0252969	0,0846868	0,3523372	0,0042541	0,4173732	0,2828363	0,0095386	0,4527358	0,5807038	0,9565505	0,9681296	0,1765558
160	0,2938192	1,0019749	0,7865187	0,8569098	0,0149333	0,0751399	0,3527181	0,0023549	0,3588374	0,2883047	0,0108566	0,4328195	0,5889971	0,9605752	0,9838010	0,1427117
180	0,2963635	0,9668685	0,7347984	0,8376234	0,0153287	0,1091773	0,3663394	0,0005078	0,3617335	0,4163209	0,0122919	0,4471782	0,6230360	0,9500364	0,9699993	0,1347542
200	0,3215056	0,9431824	0,6687628	0,8803894	0,0188923	0,1105484	0,4047898	0,0027809	0,4349197	0,3692425	0,0104473	0,3358416	0,7084179	0,9608444	0,9323502	0,1366320
220	0,3572683	1,0363943	0,6696570	0,8623837	0,0221171	0,0991231	0,3771885	0,0012622	0,4348105	0,3606107	0,0099318	0,3201443	0,6551405	0,8942553	0,9591907	0,1493424
240	0,3196089	1,0278083	0,7278501	0,9361983	0,0253158	0,1276865	0,3924503	0,0032429	0,4239970	0,3825847	0,0046506	0,3590823	0,6518735	0,9509366	0,9564993	0,1428920
260	0,2942373	1,0542645	0,7168870	0,8841943	0,0350754	0,1341580	0,4194880	0,0023144	0,4769412	0,3647985	0,0051062	0,3830133	0,6793178	0,9181756	0,9389645	0,1389934
280	0,3224054	0,9662476	0,6853027	0,9329109	0,0318050	0,0997106	0,3970361	0,0003537	0,4674696	0,3807147	0,0089132	0,4101668	0,6833205	0,9512913	0,9547296	0,1597313
300	0,3268843	0,9767035	0,7166037	0,7839513	0,0339700	0,0951933	0,3958890	0,0078152	0,4886732	0,4383247	0,0139337	0,3808047	0,7101144	0,9484904	1,0318791	0,1276335
320	0,3051423	0,9539881	0,6640761	0,8818358	0,0222161	0,0843016	0,3765762	0,0069731	0,5036664	0,4092300	0,0149765	0,3521223	0,6992365	0,9373608	0,9736637	0,1261882
340	0,3322946	0,9972726	0,6991679	0,8332656	0,0382621	0,0850386	0,4212756	0,0053400	0,4546624	0,3732094	0,0192383	0,3725456	0,7225390	0,9797682	0,9696916	0,1319656
360	0,3171199	1,0065685	0,6371365	0,8596122	0,0443930	0,0925329	0,4371800	0,0053924	0,4956320	0,3836445	0,0332166	0,4001895	0,6824888	0,9795834	0,9481034	0,1329246
380	0,3127263	0,9932354	0,6398664	0,8063267	0,0235176	0,1007821	0,4156031	0,0045711	0,3856771	0,3823362	0,0238576	0,4382150	0,6889033	0,9785109	1,0218534	0,1409046
400	0,3366439	0,9866306	0,5883572	0,9377235	0,0143086	0,0929037	0,4412299	0,0004058	0,4426200	0,3522891	0,0168161	0,4187654	0,6148599	0,9503647	0,9738815	0,1427390
420	0,3114306	1,0232559	0,5675503	0,9377112	0,0330818	0,0772593	0,4201075	0,0002460	0,4138289	0,3767331	0,0224998	0,4131234	0,5745142	0,9035639	0,9943492	0,1459590
440	0,3355163	1,0649405	0,6145861	0,9037517	0,0301014	0,0938372	0,4179023	0,0009376	0,4642579	0,3779213	0,0167585	0,4470048	0,5190151	0,8719104	1,0323329	0,1683658
460	0,3187667	1,0395566	0,5850953	0,8241153	0,0261565	0,0877799	0,3845633	0,0014991	0,4740390	0,3693258	0,0109808	0,4554134	0,5538723	0,9539132	0,9610971	0,1558179
480	0,3503244	1,0247829	0,6048571	0,8441456	0,0292936	0,0774838	0,3583828	0,0013315	0,4654105	0,3099211	0,0147036	0,4504889	0,5136240	0,9683974	0,9996372	0,1546411
500	0,3725422	1,0824996	0,6594685	0,8868424	0,0126727	0,0770292	0,3112249	0,0018837	0,3965806	0,2931337	0,0045860	0,4798882	0,4757419	0,9316961	1,0167643	0,1468355
520	0,3514641	1,0410453	0,6635055	0,8162605	0,0243787	0,0721451	0,3340303	0,0050702	0,4254502	0,3104638	0,0066582	0,4645560	0,5357463	0,9478408	0,9451076	0,1915642
