"Time"	hipA	hipB	ihfB	yeiL	tdcA	tdcF	tdcG	tdcE	tdcC	tdcD	tdcB	hemF	amiA	ibpB	uspB	ecpD
0	0,6937945	0,3345656	0,3492908	0,6012613	0,6886797	0,2045644	0,2231043	0,1754039	0,5798956	0,9326967	0,7506236	0,3280956	0,7644072	0,1807618	0,8627472	0,2590941
20	0,7111020	0,3185018	0,3142587	0,6009479	0,6883774	0,2037393	0,2475582	0,1748387	0,5791013	0,9291868	0,7501627	0,3290881	0,7647137	0,2335848	0,7847959	0,2584746
40	0,7441622	0,2837106	0,2678889	0,5938995	0,6861027	0,1974929	0,2930116	0,1702273	0,5717084	0,9203378	0,7464607	0,3388055	0,7674756	0,3360774	0,6510060	0,2530834
60	0,7767585	0,2428671	0,2449348	0,5757095	0,6817588	0,1855341	0,3364262	0,1606599	0,5537461	0,9074959	0,7388887	0,3634954	0,7739857	0,4413840	0,5313951	0,2408690
80	0,8030404	0,2030661	0,2411646	0,5492308	0,6768354	0,1722214	0,3712385	0,1491536	0,5286718	0,8922784	0,7299683	0,3981120	0,7828935	0,5319384	0,4421677	0,2245395
100	0,8222981	0,1680077	0,2441657	0,5201852	0,6725231	0,1610225	0,3975272	0,1387047	0,5026420	0,8767700	0,7221276	0,4327346	0,7920204	0,6036228	0,3808379	0,2078275
120	0,8356729	0,1390450	0,2469066	0,4925873	0,6692643	0,1530141	0,4169834	0,1306377	0,4798185	0,8625379	0,7163357	0,4610550	0,7999275	0,6577542	0,3405124	0,1931262
140	0,8446043	0,1160963	0,2479116	0,4679220	0,6669960	0,1477478	0,4312169	0,1249431	0,4615511	0,8502715	0,7124496	0,4817549	0,8061651	0,6973879	0,3147350	0,1812456
160	0,8503435	0,0983990	0,2478989	0,4462075	0,6654694	0,1443511	0,4414747	0,1210680	0,4475323	0,8400504	0,7099308	0,4961439	0,8108671	0,7257638	0,2986034	0,1720470
180	0,8538781	0,0849980	0,2476568	0,4270144	0,6644448	0,1421115	0,4487323	0,1184393	0,4369369	0,8316866	0,7082861	0,5060410	0,8143494	0,7457323	0,2886850	0,1650595
200	0,8559543	0,0749869	0,2475088	0,4099303	0,6637514	0,1405906	0,4537762	0,1166410	0,4289769	0,8249251	0,7071894	0,5128835	0,8169110	0,7595953	0,2826759	0,1598018
220	0,8571107	0,0675933	0,2474730	0,3946509	0,6632798	0,1395433	0,4572315	0,1154048	0,4230353	0,8195171	0,7064491	0,5176278	0,8187841	0,7691181	0,2790770	0,1558771
240	0,8577154	0,0621895	0,2474852	0,3809474	0,6629601	0,1388244	0,4595740	0,1145578	0,4186406	0,8152370	0,7059502	0,5209000	0,8201421	0,7756050	0,2769396	0,1529732
260	0,8580057	0,0582790	0,2475011	0,3686291	0,6627448	0,1383359	0,4611504	0,1139816	0,4154228	0,8118828	0,7056169	0,5231336	0,8211174	0,7799945	0,2756778	0,1508437
280	0,8581264	0,0554755	0,2475082	0,3575284	0,6626006	0,1380067	0,4622050	0,1135923	0,4130881	0,8092769	0,7053962	0,5246429	0,8218120	0,7829486	0,2749362	0,1492941
300	0,8581619	0,0534834	0,2475089	0,3474981	0,6625044	0,1377856	0,4629064	0,1133301	0,4114063	0,8072674	0,7052506	0,5256557	0,8223033	0,7849275	0,2745021	0,1481732
320	0,8581586	0,0520800	0,2475077	0,3384110	0,6624402	0,1376370	0,4633703	0,1131538	0,4102015	0,8057275	0,7051543	0,5263330	0,8226494	0,7862479	0,2742489	0,1473659
340	0,8581410	0,0510994	0,2475068	0,3301583	0,6623974	0,1375370	0,4636754	0,1130350	0,4093423	0,8045540	0,7050906	0,5267853	0,8228923	0,7871259	0,2741018	0,1467864
360	0,8581210	0,0504196	0,2475065	0,3226468	0,6623687	0,1374697	0,4638749	0,1129551	0,4087319	0,8036641	0,7050483	0,5270871	0,8230623	0,7877081	0,2740165	0,1463717
380	0,8581034	0,0499520	0,2475065	0,3157965	0,6623495	0,1374243	0,4640048	0,1129012	0,4083000	0,8029923	0,7050203	0,5272881	0,8231809	0,7880930	0,2739673	0,1460756
400	0,8580898	0,0496328	0,2475066	0,3095381	0,6623367	0,1373939	0,4640889	0,1128650	0,4079954	0,8024873	0,7050016	0,5274218	0,8232636	0,7883471	0,2739388	0,1458647
420	0,8580800	0,0494165	0,2475067	0,3038111	0,6623282	0,1373735	0,4641432	0,1128406	0,4077813	0,8021091	0,7049893	0,5275106	0,8233210	0,7885144	0,2739225	0,1457147
440	0,8580734	0,0492710	0,2475067	0,2985626	0,6623225	0,1373598	0,4641781	0,1128243	0,4076313	0,8018269	0,7049811	0,5275694	0,8233608	0,7886245	0,2739131	0,1456083
460	0,8580692	0,0491739	0,2475067	0,2937460	0,6623187	0,1373506	0,4642003	0,1128133	0,4075265	0,8016169	0,7049757	0,5276084	0,8233884	0,7886967	0,2739076	0,1455329
480	0,8580665	0,0491095	0,2475067	0,2893204	0,6623161	0,1373445	0,4642145	0,1128059	0,4074534	0,8014611	0,7049721	0,5276342	0,8234075	0,7887441	0,2739045	0,1454795
500	0,8580650	0,0490671	0,2475067	0,2852494	0,6623144	0,1373404	0,4642235	0,1128009	0,4074025	0,8013459	0,7049697	0,5276513	0,8234206	0,7887751	0,2739028	0,1454417
520	0,8580641	0,0490394	0,2475067	0,2815007	0,6623133	0,1373376	0,4642291	0,1127976	0,4073672	0,8012608	0,7049681	0,5276626	0,8234297	0,7887954	0,2739017	0,1454151
540	0,8580636	0,0490214	0,2475067	0,2780454	0,6623126	0,1373358	0,4642327	0,1127953	0,4073428	0,8011982	0,7049671	0,5276700	0,8234360	0,7888087	0,2739012	0,1453963
560	0,8580634	0,0490099	0,2475067	0,2748579	0,6623121	0,1373346	0,4642349	0,1127938	0,4073258	0,8011522	0,7049664	0,5276749	0,8234403	0,7888174	0,2739008	0,1453830
580	0,8383916	0,0595224	0,2991518	0,2730792	0,6625855	0,1383151	0,4357455	0,1134954	0,4088567	0,8049778	0,7056177	0,5248985	0,8229159	0,7313004	0,3564289	0,1461848
600	0,8041111	0,0878761	0,3498135	0,2799204	0,6650113	0,1459868	0,3855582	0,1191809	0,4206888	0,8157876	0,7106014	0,5057516	0,8187606	0,6234295	0,4939946	0,1531591
620	0,7737536	0,1278131	0,3614729	0,2977252	0,6700831	0,1602668	0,3419322	0,1303091	0,4438495	0,8310781	0,7198315	0,4721744	0,8104425	0,5179428	0,6121832	0,1680831
640	0,7509847	0,1701361	0,3559764	0,3217038	0,6757079	0,1747613	0,3094601	0,1425376	0,4710583	0,8476872	0,7294222	0,4360980	0,8006202	0,4303333	0,6981315	0,1863848
660	0,7347284	0,2080884	0,3501535	0,3470246	0,6801584	0,1854398	0,2852531	0,1525681	0,4961501	0,8634219	0,7368023	0,4053888	0,7916657	0,3616007	0,7571296	0,2034508
680	0,7233129	0,2390718	0,3482065	0,3713489	0,6831066	0,1921145	0,2668179	0,1596550	0,5166508	0,8772396	0,7416465	0,3822780	0,7845177	0,3092916	0,7965033	0,2173125
700	0,7154052	0,2632392	0,3485014	0,3941487	0,6849513	0,1961527	0,2529866	0,1644307	0,5325742	0,8888763	0,7446721	0,3658012	0,7791244	0,2705759	0,8220778	0,2279502
720	0,7099756	0,2817370	0,3491149	0,4154922	0,6861424	0,1987602	0,2430274	0,1677059	0,5447663	0,8984399	0,7466190	0,3542026	0,7751121	0,2426915	0,8381984	0,2360080
740	0,7062124	0,2957557	0,3493792	0,4354290	0,6869537	0,2005711	0,2361526	0,1700206	0,5540523	0,9061662	0,7479325	0,3460376	0,7721328	0,2230589	0,8480897	0,2421057
760	0,7035144	0,3062746	0,3493799	0,4539113	0,6875178	0,2018529	0,2315441	0,1716706	0,5610606	0,9123189	0,7488335	0,3403171	0,7699343	0,2094539	0,8540485	0,2466940
780	0,7014842	0,3140785	0,3493187	0,4708826	0,6879048	0,2027412	0,2285024	0,1728332	0,5662803	0,9171565	0,7494430	0,3363562	0,7683314	0,2001202	0,8576057	0,2501066
800	0,6998879	0,3198071	0,3492853	0,4863332	0,6881643	0,2033411	0,2265122	0,1736395	0,5701172	0,9209189	0,7498468	0,3336498	0,7671778	0,1937602	0,8597213	0,2526135
820	0,6985985	0,3239771	0,3492813	0,5003028	0,6883363	0,2037416	0,2252217	0,1741935	0,5729090	0,9238188	0,7501113	0,3318185	0,7663556	0,1894513	0,8609753	0,2544379
840	0,6975475	0,3269943	0,3492870	0,5128627	0,6884502	0,2040097	0,2243956	0,1745736	0,5749258	0,9260375	0,7502847	0,3305858	0,7657732	0,1865482	0,8617148	0,2557580
860	0,6966939	0,3291675	0,3492910	0,5241000	0,6885262	0,2041906	0,2238754	0,1748348	0,5763751	0,9277243	0,7503992	0,3297580	0,7653623	0,1846025	0,8621480	0,2567097
880	0,6960078	0,3307269	0,3492918	0,5341099	0,6885771	0,2043131	0,2235535	0,1750145	0,5774116	0,9289998	0,7504751	0,3292030	0,7650732	0,1833043	0,8624003	0,2573937
900	0,6954640	0,3318418	0,3492913	0,5429910	0,6886112	0,2043958	0,2233578	0,1751379	0,5781496	0,9299595	0,7505255	0,3288319	0,7648705	0,1824411	0,8625467	0,2578840
920	0,6950393	0,3326365	0,3492909	0,5508430	0,6886341	0,2044515	0,2232413	0,1752225	0,5786726	0,9306785	0,7505588	0,3285843	0,7647289	0,1818687	0,8626315	0,2582342
940	0,6947129	0,3332013	0,3492908	0,5577639	0,6886493	0,2044889	0,2231736	0,1752804	0,5790419	0,9312149	0,7505808	0,3284196	0,7646302	0,1814902	0,8626805	0,2584838
960	0,6944655	0,3336017	0,3492908	0,5638476	0,6886595	0,2045140	0,2231355	0,1753199	0,5793017	0,9316138	0,7505954	0,3283102	0,7645615	0,1812403	0,8627088	0,2586614
980	0,6942807	0,3338850	0,3492908	0,5691829	0,6886662	0,2045307	0,2231150	0,1753469	0,5794839	0,9319095	0,7506050	0,3282376	0,7645139	0,1810756	0,8627252	0,2587874
1000	0,6941444	0,3340852	0,3492909	0,5738521	0,6886708	0,2045420	0,2231049	0,1753653	0,5796114	0,9321280	0,7506113	0,3281895	0,7644809	0,1809674	0,8627345	0,2588767
1020	0,6940448	0,3342263	0,3492909	0,5779312	0,6886738	0,2045495	0,2231005	0,1753778	0,5797003	0,9322891	0,7506155	0,3281576	0,7644580	0,1808963	0,8627399	0,2589400
1040	0,6939730	0,3343257	0,3492908	0,5814892	0,6886758	0,2045546	0,2230993	0,1753864	0,5797622	0,9324075	0,7506183	0,3281365	0,7644423	0,1808497	0,8627430	0,2589848
1060	0,6939215	0,3343955	0,3492908	0,5845883	0,6886772	0,2045580	0,2230995	0,1753922	0,5798052	0,9324943	0,7506201	0,3281225	0,7644314	0,1808191	0,8627448	0,2590164
1080	0,6938848	0,3344446	0,3492908	0,5872846	0,6886781	0,2045602	0,2231005	0,1753961	0,5798350	0,9325579	0,7506214	0,3281133	0,7644239	0,1807991	0,8627458	0,2590387
1100	0,6938590	0,3344791	0,3492908	0,5896280	0,6886787	0,2045617	0,2231016	0,1753988	0,5798556	0,9326044	0,7506222	0,3281072	0,7644187	0,1807861	0,8627464	0,2590545

0	0,6937945	0,3345656	0,3492908	0,6012613	0,6886797	0,2045644	0,2231043	0,1754039	0,5798956	0,9326967	0,7506236	0,3280956	0,7644072	0,1807618	0,8627472	0,2590941
20	0,6936177	0,3341101	0,3265255	0,6012243	0,6884780	0,2040184	0,2498306	0,1750315	0,5912291	0,9326125	0,7503203	0,3009824	0,7646081	0,1803317	0,8631935	0,2745621
40	0,6920939	0,3301381	0,2991068	0,5969987	0,6869462	0,1999198	0,3011725	0,1720391	0,6118481	0,9317160	0,7479348	0,2490139	0,7663599	0,1768370	0,8666776	0,3049465
60	0,6888399	0,3212096	0,2891083	0,5865501	0,6840206	0,1922483	0,3528430	0,1659894	0,6305009	0,9294338	0,7432374	0,1963804	0,7702755	0,1696084	0,8734649	0,3361833
80	0,6850527	0,3096094	0,2902600	0,5722901	0,6807843	0,1840870	0,3966913	0,1590145	0,6445521	0,9261302	0,7380134	0,1517065	0,7752958	0,1609253	0,8808986	0,3634325
100	0,6820057	0,2982364	0,2931755	0,5575481	0,6780864	0,1776574	0,4314920	0,1530257	0,6547938	0,9225489	0,7337443	0,1166629	0,7801132	0,1530437	0,8868167	0,3859204
120	0,6801539	0,2886326	0,2944013	0,5441017	0,6761602	0,1733434	0,4581562	0,1486371	0,6623096	0,9191902	0,7308024	0,0903596	0,7840718	0,1469070	0,8907137	0,4040077
140	0,6793107	0,2810597	0,2943544	0,5322908	0,6748686	0,1705853	0,4780286	0,1456162	0,6677594	0,9162330	0,7289035	0,0711982	0,7871044	0,1424567	0,8930594	0,4182288
160	0,6791032	0,2752263	0,2940444	0,5218991	0,6740026	0,1687649	0,4924695	0,1435377	0,6715741	0,9136924	0,7276641	0,0575504	0,7893787	0,1392933	0,8944628	0,4291555
180	0,6792277	0,2707683	0,2938949	0,5126815	0,6734102	0,1675061	0,5027418	0,1420813	0,6741359	0,9115403	0,7268270	0,0479945	0,7910766	0,1370479	0,8953304	0,4373870
200	0,6794984	0,2673926	0,2938899	0,5044813	0,6730021	0,1666229	0,5099325	0,1410552	0,6757983	0,9097446	0,7262538	0,0413874	0,7923353	0,1354624	0,8958759	0,4435011
220	0,6798135	0,2648695	0,2939221	0,4971904	0,6727237	0,1660118	0,5149091	0,1403392	0,6768507	0,9082707	0,7258657	0,0368603	0,7932565	0,1343575	0,8962132	0,4480002
240	0,6801182	0,2630082	0,2939400	0,4907109	0,6725364	0,1655967	0,5183239	0,1398463	0,6775033	0,9070794	0,7256075	0,0337793	0,7939217	0,1335992	0,8964152	0,4512891
260	0,6803852	0,2616491	0,2939417	0,4849467	0,6724115	0,1653172	0,5206500	0,1395097	0,6778983	0,9061283	0,7254374	0,0316939	0,7943969	0,1330849	0,8965332	0,4536802
280	0,6806042	0,2606633	0,2939384	0,4798096	0,6723283	0,1651287	0,5222237	0,1392803	0,6781292	0,9053768	0,7253252	0,0302887	0,7947343	0,1327383	0,8966016	0,4554098
300	0,6807754	0,2599518	0,2939363	0,4752227	0,6722726	0,1650010	0,5232815	0,1391236	0,6782576	0,9047878	0,7252508	0,0293454	0,7949728	0,1325056	0,8966416	0,4566553
320	0,6809048	0,2594403	0,2939360	0,4711206	0,6722353	0,1649145	0,5239887	0,1390166	0,6783237	0,9043298	0,7252014	0,0287142	0,7951409	0,1323498	0,8966651	0,4575489
340	0,6810002	0,2590741	0,2939363	0,4674470	0,6722104	0,1648560	0,5244592	0,1389435	0,6783534	0,9039760	0,7251685	0,0282929	0,7952589	0,1322459	0,8966789	0,4581881
360	0,6810692	0,2588128	0,2939366	0,4641532	0,6721937	0,1648165	0,5247708	0,1388938	0,6783630	0,9037044	0,7251466	0,0280122	0,7953415	0,1321768	0,8966869	0,4586441
380	0,6811183	0,2586270	0,2939366	0,4611967	0,6721826	0,1647900	0,5249765	0,1388600	0,6783620	0,9034972	0,7251322	0,0278255	0,7953990	0,1321311	0,8966916	0,4589688
400	0,6811530	0,2584952	0,2939366	0,4585403	0,6721751	0,1647722	0,5251117	0,1388370	0,6783563	0,9033397	0,7251226	0,0277016	0,7954391	0,1321008	0,8966942	0,4591996
420	0,6811771	0,2584019	0,2939365	0,4561513	0,6721702	0,1647603	0,5252003	0,1388214	0,6783488	0,9032207	0,7251162	0,0276193	0,7954669	0,1320809	0,8966957	0,4593633
440	0,6811939	0,2583360	0,2939365	0,4540010	0,6721669	0,1647522	0,5252582	0,1388108	0,6783413	0,9031312	0,7251120	0,0275648	0,7954862	0,1320678	0,8966966	0,4594793
460	0,6812055	0,2582896	0,2939365	0,4520641	0,6721647	0,1647469	0,5252959	0,1388036	0,6783346	0,9030640	0,7251092	0,0275288	0,7954996	0,1320592	0,8966971	0,4595614
480	0,6812135	0,2582569	0,2939365	0,4503183	0,6721632	0,1647433	0,5253203	0,1387988	0,6783290	0,9030137	0,7251074	0,0275049	0,7955088	0,1320535	0,8966974	0,4596194
500	0,6812190	0,2582339	0,2939365	0,4487437	0,6721622	0,1647408	0,5253362	0,1387955	0,6783244	0,9029763	0,7251061	0,0274891	0,7955152	0,1320498	0,8966976	0,4596604
520	0,6812228	0,2582178	0,2939365	0,4473229	0,6721615	0,1647392	0,5253464	0,1387932	0,6783208	0,9029485	0,7251053	0,0274787	0,7955196	0,1320473	0,8966977	0,4596894
540	0,6812254	0,2582065	0,2939365	0,4460401	0,6721611	0,1647381	0,5253530	0,1387917	0,6783180	0,9029280	0,7251048	0,0274718	0,7955226	0,1320458	0,8966978	0,4597098
560	0,6812272	0,2581986	0,2939365	0,4448814	0,6721608	0,1647374	0,5253572	0,1387907	0,6783159	0,9029128	0,7251044	0,0274672	0,7955247	0,1320447	0,8966978	0,4597242
580	0,6814897	0,2587343	0,3201165	0,4445242	0,6723453	0,1653106	0,4959511	0,1391944	0,6648525	0,9030667	0,7254525	0,0607070	0,7952755	0,1324718	0,8962005	0,4430652
600	0,6835080	0,2632472	0,3476392	0,4492042	0,6738629	0,1696654	0,4411141	0,1423872	0,6418723	0,9043702	0,7281059	0,1192092	0,7932361	0,1360801	0,8923853	0,4112976
620	0,6873874	0,2728371	0,3552649	0,4602499	0,6769227	0,1777532	0,3883931	0,1486524	0,6225991	0,9071047	0,7330937	0,1726298	0,7890095	0,1436745	0,8851949	0,3799177
640	0,6916177	0,2847420	0,3529699	0,4746823	0,6803290	0,1861244	0,3453265	0,1556576	0,6089106	0,9106232	0,7383947	0,2146877	0,7838858	0,1527091	0,8776248	0,3532937
660	0,6949405	0,2960652	0,3499191	0,4894509	0,6830909	0,1924810	0,3117687	0,1615265	0,5993073	0,9142391	0,7425681	0,2465884	0,7791321	0,1607069	0,8718274	0,3315045
680	0,6969642	0,3054500	0,3487768	0,5030745	0,6849802	0,1965922	0,2861505	0,1657599	0,5924289	0,9175609	0,7453629	0,2704766	0,7752961	0,1667546	0,8681448	0,3139077
700	0,6978808	0,3127673	0,3488651	0,5152556	0,6861959	0,1991501	0,2670626	0,1686572	0,5875596	0,9204531	0,7471317	0,2880288	0,7723857	0,1710288	0,8659957	0,2999789
720	0,6980533	0,3183639	0,3491793	0,5261260	0,6869911	0,2008214	0,2532520	0,1706590	0,5842709	0,9229063	0,7482740	0,3005959	0,7702160	0,1740146	0,8647367	0,2892309
740	0,6977938	0,3226204	0,3493294	0,5358402	0,6875322	0,2019816	0,2435260	0,1720763	0,5821797	0,9249515	0,7490432	0,3093815	0,7686034	0,1761158	0,8639643	0,2811235
760	0,6973162	0,3258329	0,3493378	0,5444953	0,6879066	0,2028022	0,2368109	0,1730879	0,5809252	0,9266297	0,7495701	0,3154257	0,7674122	0,1775948	0,8634782	0,2751034
780	0,6967564	0,3282288	0,3493074	0,5521647	0,6881631	0,2033731	0,2322333	0,1738029	0,5802133	0,9279861	0,7499270	0,3195490	0,7665426	0,1786237	0,8631770	0,2706753
800	0,6961981	0,3299934	0,3492889	0,5589268	0,6883356	0,2037615	0,2291397	0,1743011	0,5798357	0,9290675	0,7501643	0,3223500	0,7659158	0,1793279	0,8629967	0,2674381
820	0,6956898	0,3312803	0,3492859	0,5648681	0,6884503	0,2040227	0,2270650	0,1746451	0,5796572	0,9299201	0,7503202	0,3242459	0,7654687	0,1798040	0,8628918	0,2650835
840	0,6952544	0,3322126	0,3492886	0,5700758	0,6885264	0,2041985	0,2256849	0,1748820	0,5795936	0,9305861	0,7504226	0,3255240	0,7651517	0,1801236	0,8628314	0,2633794
860	0,6948977	0,3328850	0,3492908	0,5746320	0,6885772	0,2043174	0,2247743	0,1750454	0,5795928	0,9311024	0,7504904	0,3263818	0,7649279	0,1803376	0,8627964	0,2621517
880	0,6946152	0,3333682	0,3492913	0,5786115	0,6886112	0,2043981	0,2241782	0,1751580	0,5796230	0,9314999	0,7505353	0,3269555	0,7647705	0,1804805	0,8627758	0,2612708
900	0,6943972	0,3337141	0,3492911	0,5820819	0,6886340	0,2044527	0,2237908	0,1752356	0,5796651	0,9318041	0,7505652	0,3273381	0,7646600	0,1805758	0,8627638	0,2606406
920	0,6942325	0,3339609	0,3492909	0,5851042	0,6886493	0,2044896	0,2235405	0,1752890	0,5797088	0,9320356	0,7505850	0,3275929	0,7645828	0,1806391	0,8627567	0,2601910
940	0,6941102	0,3341364	0,3492908	0,5877331	0,6886594	0,2045143	0,2233799	0,1753255	0,5797488	0,9322108	0,7505981	0,3277623	0,7645289	0,1806810	0,8627527	0,2598708
960	0,6940206	0,3342610	0,3492908	0,5900176	0,6886662	0,2045310	0,2232774	0,1753506	0,5797830	0,9323430	0,7506067	0,3278748	0,7644915	0,1807086	0,8627503	0,2596432
980	0,6939558	0,3343492	0,3492908	0,5920010	0,6886708	0,2045421	0,2232126	0,1753677	0,5798111	0,9324422	0,7506125	0,3279494	0,7644655	0,1807268	0,8627490	0,2594817
1000	0,6939093	0,3344115	0,3492908	0,5937217	0,6886738	0,2045496	0,2231718	0,1753794	0,5798335	0,9325164	0,7506163	0,3279988	0,7644475	0,1807388	0,8627482	0,2593673
1020	0,6938763	0,3344555	0,3492908	0,5952135	0,6886758	0,2045546	0,2231463	0,1753874	0,5798508	0,9325717	0,7506188	0,3280315	0,7644350	0,1807466	0,8627478	0,2592863
1040	0,6938530	0,3344865	0,3492908	0,5965062	0,6886772	0,2045580	0,2231306	0,1753928	0,5798641	0,9326129	0,7506205	0,3280532	0,7644264	0,1807518	0,8627475	0,2592290
1060	0,6938367	0,3345083	0,3492908	0,5976257	0,6886781	0,2045602	0,2231209	0,1753966	0,5798741	0,9326433	0,7506216	0,3280675	0,7644204	0,1807552	0,8627474	0,2591886
1080	0,6938252	0,3345236	0,3492908	0,5985949	0,6886787	0,2045617	0,2231151	0,1753991	0,5798815	0,9326659	0,7506223	0,3280770	0,7644163	0,1807574	0,8627473	0,2591600
1100	0,6938172	0,3345344	0,3492908	0,5994336	0,6886791	0,2045627	0,2231116	0,1754008	0,5798870	0,9326825	0,7506228	0,3280832	0,7644135	0,1807588	0,8627472	0,2591399

0	0,6937945	0,3345656	0,3492908	0,6012613	0,6886797	0,2045644	0,2231043	0,1754039	0,5798956	0,9326967	0,7506236	0,3280956	0,7644072	0,1807618	0,8627472	0,2590941
20	0,6937958	0,3345638	0,3492908	0,6017395	0,6886798	0,3097335	0,2631380	0,1754041	0,5798974	0,9327055	0,7506236	0,3280955	0,7454325	0,1807617	0,8581708	0,2916798
40	0,6937967	0,3345625	0,3492908	0,6021529	0,6886798	0,4800415	0,3433174	0,1754042	0,5798986	0,9327118	0,7506237	0,3280955	0,7066057	0,1807616	0,8502380	0,3594394
60	0,6937974	0,3345616	0,3492908	0,6025101	0,6886798	0,6236611	0,4287757	0,1754043	0,5798994	0,9327164	0,7506237	0,3280954	0,6641865	0,1807616	0,8430333	0,4348233
80	0,6937978	0,3345610	0,3492908	0,6028188	0,6886798	0,7248062	0,5048356	0,1754043	0,5799000	0,9327196	0,7506237	0,3280954	0,6254383	0,1807616	0,8375750	0,5049809
100	0,6937982	0,3345605	0,3492908	0,6030855	0,6886798	0,7902452	0,5668840	0,1754044	0,5799003	0,9327220	0,7506237	0,3280954	0,5929613	0,1807616	0,8337830	0,5649132
120	0,6937984	0,3345602	0,3492908	0,6033159	0,6886798	0,8305705	0,6149606	0,1754044	0,5799006	0,9327236	0,7506237	0,3280954	0,5670815	0,1807616	0,8312789	0,6136041
140	0,6937985	0,3345600	0,3492908	0,6035150	0,6886799	0,8546591	0,6509638	0,1754044	0,5799008	0,9327248	0,7506237	0,3280954	0,5471301	0,1807615	0,8296790	0,6518857
160	0,6937986	0,3345599	0,3492908	0,6036869	0,6886799	0,8687464	0,6772803	0,1754044	0,5799009	0,9327257	0,7506237	0,3280954	0,5321027	0,1807615	0,8286802	0,6812995
180	0,6937987	0,3345598	0,3492908	0,6038353	0,6886799	0,8768611	0,6961714	0,1754044	0,5799010	0,9327263	0,7506237	0,3280954	0,5209767	0,1807615	0,8280673	0,7035214
200	0,6937988	0,3345597	0,3492908	0,6039636	0,6886799	0,8814837	0,7095431	0,1754044	0,5799010	0,9327268	0,7506237	0,3280954	0,5128465	0,1807615	0,8276960	0,7200957
220	0,6937988	0,3345596	0,3492908	0,6040743	0,6886799	0,8840949	0,7189024	0,1754044	0,5799011	0,9327271	0,7506237	0,3280954	0,5069663	0,1807615	0,8274733	0,7323343
240	0,6937988	0,3345596	0,3492908	0,6041700	0,6886799	0,8855606	0,7253937	0,1754044	0,5799011	0,9327273	0,7506237	0,3280954	0,5027483	0,1807615	0,8273409	0,7412993
260	0,6937988	0,3345596	0,3492908	0,6042526	0,6886799	0,8863791	0,7298616	0,1754045	0,5799011	0,9327275	0,7506237	0,3280954	0,4997429	0,1807615	0,8272626	0,7478241
280	0,6937989	0,3345596	0,3492908	0,6043239	0,6886799	0,8868345	0,7329171	0,1754045	0,5799011	0,9327276	0,7506237	0,3280954	0,4976135	0,1807615	0,8272166	0,7525476
300	0,6937989	0,3345596	0,3492908	0,6043854	0,6886799	0,8870870	0,7349952	0,1754045	0,5799011	0,9327277	0,7506237	0,3280954	0,4961116	0,1807615	0,8271897	0,7559521
320	0,6937989	0,3345596	0,3492908	0,6044386	0,6886799	0,8872267	0,7364018	0,1754045	0,5799011	0,9327277	0,7506237	0,3280954	0,4950565	0,1807615	0,8271740	0,7583968
340	0,6937989	0,3345595	0,3492908	0,6044845	0,6886799	0,8873039	0,7373500	0,1754045	0,5799012	0,9327278	0,7506237	0,3280954	0,4943177	0,1807615	0,8271649	0,7601468
360	0,6937989	0,3345595	0,3492908	0,6045242	0,6886799	0,8873464	0,7379868	0,1754045	0,5799012	0,9327278	0,7506237	0,3280954	0,4938019	0,1807615	0,8271596	0,7613963
380	0,6937989	0,3345595	0,3492908	0,6045584	0,6886799	0,8873698	0,7384130	0,1754045	0,5799012	0,9327278	0,7506237	0,3280954	0,4934426	0,1807615	0,8271565	0,7622863
400	0,6937989	0,3345595	0,3492908	0,6045880	0,6886799	0,8873827	0,7386975	0,1754045	0,5799012	0,9327278	0,7506237	0,3280954	0,4931929	0,1807615	0,8271548	0,7629192
420	0,6937989	0,3345595	0,3492908	0,6046135	0,6886799	0,8873898	0,7388869	0,1754045	0,5799012	0,9327278	0,7506237	0,3280954	0,4930197	0,1807615	0,8271538	0,7633683
440	0,6937989	0,3345595	0,3492908	0,6046355	0,6886799	0,8873936	0,7390127	0,1754045	0,5799012	0,9327278	0,7506237	0,3280954	0,4928998	0,1807615	0,8271532	0,7636867
460	0,6937989	0,3345595	0,3492908	0,6046545	0,6886799	0,8873958	0,7390961	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4928168	0,1807615	0,8271528	0,7639120
480	0,6937989	0,3345595	0,3492908	0,6046709	0,6886799	0,8873970	0,7391512	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4927595	0,1807615	0,8271527	0,7640714
500	0,6937989	0,3345595	0,3492908	0,6046851	0,6886799	0,8873976	0,7391876	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4927199	0,1807615	0,8271525	0,7641840
520	0,6937989	0,3345595	0,3492908	0,6046974	0,6886799	0,8873979	0,7392116	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926927	0,1807615	0,8271525	0,7642634
540	0,6937989	0,3345595	0,3492908	0,6047079	0,6886799	0,8873981	0,7392274	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926739	0,1807615	0,8271524	0,7643195
560	0,6937989	0,3345595	0,3492908	0,6047171	0,6886799	0,8873982	0,7392378	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926609	0,1807615	0,8271524	0,7643590
