"Time"	deoR	nupG	cytR	crp	rhaR	tsx	deoC	deoA	deoB	deoD	udp	ppiA	cdd	nupC	rpoH	glgP
1100	0,9971595	0,4038623	0,5695935	0,1323733	0,2340629	0,8791812	0,9464631	0,7113767	0,6628368	0,4411768	0,8030529	0,3755315	0,4581358	0,2158219	0,4091029	0,0358749

0	0,9966747	0,4498471	0,5764659	0,1306423	0,1335353	0,7998889	0,9767779	0,7138276	0,7222111	0,4361975	0,8811459	0,4369278	0,4351464	0,3444510	0,4379033	0,0294103
20	0,9921286	0,3679777	0,2999373	0,0951134	0,4022100	0,5660464	0,8967063	0,6279116	0,7742609	0,1914488	0,8131130	0,3390863	0,4450506	0,3153301	0,4506459	0,0416895
40	0,9997158	0,4021604	0,2546771	0,1330215	0,6082752	0,4803159	0,9548145	0,6466310	0,7816951	0,1122283	0,8778473	0,4714510	0,4753863	0,4392774	0,5661393	0,0392930
60	1,0466651	0,4405988	0,2062423	0,1270479	0,7692701	0,4036656	0,9351092	0,6648025	0,7451435	0,0593298	0,9385463	0,5880829	0,4867363	0,5285082	0,5674639	0,0363193
80	1,0397126	0,4311891	0,1854711	0,1099310	0,8047492	0,3813264	0,9346601	0,7497503	0,7280439	0,0276332	1,0055173	0,6569634	0,4972618	0,5629483	0,6687940	0,0381871
100	0,9625467	0,4571227	0,2152272	0,1283413	0,8180553	0,4006889	0,9919450	0,7023168	0,6734239	0,0141832	1,0106828	0,6837819	0,5182232	0,5759488	0,7106553	0,0304100
120	0,9867933	0,4814302	0,2280482	0,1586971	0,8851563	0,3738996	1,0053006	0,7107420	0,6927267	0,0060121	1,0035023	0,7933227	0,5593696	0,6469627	0,6931265	0,0165682
140	0,9529674	0,3951885	0,1902078	0,1106500	0,8652633	0,3643917	0,9908169	0,6738451	0,7188170	0,0000005	1,0715138	0,8075666	0,6552470	0,6562130	0,7429168	0,0470320
160	0,9789219	0,3901956	0,1865274	0,0991627	0,9166924	0,3630263	0,9736666	0,6716495	0,7128630	0,0000944	1,0014107	0,7652492	0,6157052	0,6374483	0,7400317	0,0328050
180	0,9450015	0,3879334	0,2139948	0,0962080	0,9218452	0,3784951	0,9975511	0,6155987	0,6975364	0,0003818	0,9481549	0,8131993	0,6777126	0,6133013	0,7567134	0,0394600
200	0,9469677	0,3637289	0,1936533	0,1652082	0,9326308	0,3777533	1,0020225	0,6155716	0,7177309	0,0000072	0,9797454	0,9218025	0,7082161	0,6028170	0,7914879	0,0352370
220	0,9330958	0,4002508	0,1937330	0,1266770	0,9826166	0,3584105	1,0045446	0,6284258	0,6953648	0,0000120	0,9761049	0,7939450	0,6885566	0,6532348	0,8784610	0,0286897
240	0,9771639	0,4266984	0,1881733	0,1286635	0,9523413	0,3546163	1,0220795	0,6559586	0,6933261	0,0000004	0,9595172	0,6998516	0,6498886	0,6511343	0,8390133	0,0364557
260	0,9643175	0,4444534	0,1787558	0,1090917	0,9566792	0,3340315	1,0510733	0,7077709	0,7202812	0,0000102	0,9279092	0,7725160	0,7637530	0,6821305	0,8962503	0,0153340
280	1,0088997	0,4128755	0,1498862	0,1125053	0,9603048	0,3628034	1,0190358	0,7573805	0,6933399	0,0000000	0,9093848	0,8168601	0,7526561	0,6833297	0,9315396	0,0198447
300	1,0618658	0,3757468	0,1528198	0,1122435	0,9267002	0,3419052	0,9619748	0,7567000	0,6328873	0,0000000	0,9707419	0,8876254	0,7256678	0,6762593	0,9435065	0,0235749
320	1,0440872	0,3915876	0,2029695	0,1427768	0,8664152	0,3772946	0,9793415	0,7745964	0,7092479	0,0007348	1,0065713	0,9437810	0,6910596	0,6912522	0,9798020	0,0295626
340	1,0485659	0,4058619	0,2048395	0,1390560	0,9402113	0,3823418	0,9797272	0,7339984	0,6421543	0,0004574	0,9967695	0,9833947	0,6383647	0,7178838	0,9999851	0,0350967
360	0,9850948	0,4267610	0,2329862	0,1023731	0,9406816	0,4070515	1,0284869	0,6677220	0,6336455	0,0000354	1,0000688	0,8701590	0,6741856	0,7370884	1,0600468	0,0268496
380	1,0290603	0,4382517	0,2392591	0,1229605	0,9178076	0,3654822	1,0500058	0,7004411	0,6415424	0,0005312	1,0702357	0,8930113	0,6864065	0,7281431	1,0085159	0,0278898
400	1,0226499	0,3918792	0,2100185	0,1204467	0,9302526	0,3536845	1,0402235	0,6829628	0,6661480	0,0001363	1,0236149	0,9328489	0,6785092	0,7031940	1,0191451	0,0354946
420	1,0366612	0,4014343	0,2121147	0,1737514	0,8815038	0,3324331	1,0018861	0,6760228	0,6832151	0,0000000	0,9940147	0,9152397	0,6830650	0,7075312	1,0299797	0,0395538
440	1,0364641	0,4354486	0,1881336	0,1088899	0,9248675	0,3089171	1,0332730	0,7283407	0,7637469	0,0000024	0,9130053	0,8944884	0,7335183	0,7256968	1,0277272	0,0436667
460	1,0699211	0,4304294	0,1764669	0,1043371	0,9549231	0,3434953	1,0389306	0,7428302	0,7211450	0,0000504	0,9722885	0,9164913	0,6891791	0,8053301	0,9905232	0,0459697
480	1,0226026	0,4503605	0,1935334	0,1094059	0,9301134	0,3955882	1,0668253	0,6755004	0,6659913	0,0000018	0,9575767	0,9011855	0,7135269	0,7587683	0,9682508	0,0370245
500	1,0370521	0,4360830	0,2049648	0,1164896	0,8965463	0,3859427	1,0775671	0,6720776	0,6219161	0,0000305	0,9504259	0,8183158	0,6679322	0,7693134	1,0035575	0,0341840
520	0,9965921	0,4369180	0,2153739	0,1130867	0,9054155	0,3353130	1,0258289	0,6872520	0,7181787	0,0000472	0,8868933	0,8609263	0,7125541	0,7047445	1,0231164	0,0334806
540	1,0174549	0,4091951	0,1935863	0,0969500	0,8764644	0,3788026	1,0069910	0,6589701	0,7285562	0,0000179	0,9066097	0,8146675	0,6785800	0,7029008	0,9817950	0,0338082
560	0,9946952	0,4733741	0,1771877	0,1214842	0,8629059	0,3630148	0,9817502	0,7304892	0,6618150	0,0000812	0,8991115	0,8520919	0,7281194	0,6265037	0,9395913	0,0266111
580	0,9844392	0,4221927	0,5820361	0,1610874	0,7980849	0,5655470	0,9505313	0,6752664	0,6744994	0,1787466	0,9432774	0,8443036	0,6945447	0,6404817	0,9560630	0,0411678
600	1,0212768	0,3920054	0,7300549	0,1533726	0,7348902	0,7597151	0,9297469	0,6259699	0,6630920	0,2406216	0,9834650	0,7650714	0,6409641	0,6527019	0,9280038	0,0281250
620	1,0485101	0,4362499	0,7187438	0,1075763	0,7097581	0,7789447	0,9115049	0,6920057	0,6592015	0,3328453	1,0015666	0,6370210	0,5811613	0,5603049	0,8494943	0,0333193
640	1,0603976	0,4302517	0,6545140	0,0784865	0,6400370	0,7602898	0,8984635	0,6892855	0,6445059	0,3912298	0,9327552	0,5230715	0,5381780	0,4478566	0,8032464	0,0293435
660	0,9919282	0,4169008	0,6541862	0,0994647	0,5488096	0,6867394	0,8920853	0,7183386	0,6518782	0,4300902	0,8041078	0,4459301	0,5285412	0,3330286	0,6355731	0,0364552
680	1,0102586	0,4039516	0,6684321	0,1337350	0,5234845	0,7306083	0,9213968	0,7122338	0,6750144	0,4261446	0,8491983	0,4341720	0,5068199	0,2609394	0,5333581	0,0217404
700	0,9668438	0,4106766	0,6590718	0,1092755	0,4637005	0,7301252	0,9895294	0,6865617	0,6304736	0,4279408	0,8223253	0,4076391	0,4788697	0,2578342	0,5424893	0,0287860
720	0,9920589	0,3976729	0,6256220	0,0774762	0,4267812	0,6871128	0,9869588	0,6294547	0,6894015	0,4555852	0,7817759	0,3897198	0,4897829	0,2120222	0,4663361	0,0374596
740	0,9977000	0,3661084	0,6475321	0,1532384	0,4064832	0,7327939	0,9483899	0,7074701	0,6756040	0,4352544	0,7615653	0,4447603	0,5153734	0,2169573	0,4523398	0,0280796
760	0,9718650	0,4419611	0,5468137	0,1464632	0,3988207	0,7595622	0,9097257	0,6881380	0,7232744	0,4482213	0,7820159	0,4412489	0,5090098	0,2205207	0,4598827	0,0255519
780	0,9225741	0,4325201	0,5383797	0,1244054	0,3997219	0,7863080	0,8300026	0,6757929	0,6789238	0,4524722	0,8115344	0,3989476	0,4961365	0,2520269	0,4467958	0,0166359
800	0,9039330	0,4704734	0,6109103	0,1033974	0,3957539	0,7480338	0,8437871	0,6383865	0,6798486	0,4456201	0,8496957	0,4004002	0,5030047	0,2883515	0,4630694	0,0225316
820	0,9178353	0,4645427	0,6232440	0,0988036	0,3749835	0,8004286	0,9101512	0,6697590	0,6758375	0,3644652	0,9144920	0,4061077	0,4736994	0,3152050	0,4710029	0,0296330
840	0,8956202	0,4111524	0,5678878	0,0905402	0,3573590	0,8184600	0,9428702	0,6769566	0,7461134	0,3647040	0,8058125	0,4047184	0,4818732	0,2700979	0,4566296	0,0133120
860	0,9200190	0,3935732	0,6121903	0,1513676	0,3289243	0,7614505	0,9022511	0,6459338	0,6834532	0,3445425	0,8442880	0,4079154	0,4471132	0,2824534	0,4164790	0,0158900
880	0,9290732	0,4120015	0,6173950	0,1245836	0,3387865	0,7603613	0,8739270	0,6764869	0,7183018	0,3788829	0,8207459	0,4340573	0,4650349	0,2492421	0,3736486	0,0299741
900	0,9078586	0,3775184	0,5646251	0,1378615	0,3015864	0,7695667	0,8789397	0,6720470	0,7762074	0,3716678	0,8330929	0,4044302	0,4380280	0,2094951	0,3815266	0,0395480
920	0,9099934	0,3871362	0,5727484	0,0859070	0,3271800	0,7585035	0,8745509	0,7468588	0,8015978	0,4253505	0,7887542	0,4065795	0,4332036	0,2096775	0,3763900	0,0358663
940	0,9378567	0,3916403	0,6662124	0,1462982	0,2916134	0,6959454	0,8902215	0,7562108	0,7409313	0,4367084	0,8699574	0,4349474	0,4441761	0,2363435	0,4005361	0,0326773
960	0,9078763	0,4238236	0,6285565	0,1314407	0,2537049	0,7734068	0,9095937	0,6719346	0,7264631	0,3987859	0,8786963	0,4052533	0,4005803	0,2686587	0,3963312	0,0317198
980	0,9455207	0,4564968	0,6629967	0,1063089	0,2154482	0,7954260	0,9422560	0,6984828	0,7261263	0,4090410	0,8752974	0,4167696	0,4353067	0,2480830	0,4342892	0,0327465
1000	1,0049923	0,4412485	0,5668086	0,1212559	0,2113881	0,7689792	0,9924628	0,7852915	0,7242640	0,3691236	0,8744910	0,4492844	0,4297658	0,2541533	0,4643786	0,0331870
1020	0,9604161	0,4222662	0,5735367	0,1144531	0,1807481	0,7806245	0,9569276	0,6767800	0,7441826	0,4076207	0,8626573	0,4608917	0,4360096	0,2329482	0,4306878	0,0318441
1040	1,0305362	0,3973439	0,6267170	0,1303696	0,1893610	0,8141498	0,9445910	0,6773401	0,7243524	0,3746012	0,8114436	0,3787591	0,4308475	0,2693717	0,4216577	0,0216267
1060	1,0289704	0,3886524	0,6066975	0,1801057	0,1738074	0,7437132	0,9066606	0,7408749	0,7099912	0,3701113	0,8629136	0,4202323	0,4859859	0,2920836	0,4326259	0,0205007
1080	1,0555990	0,4412640	0,6081032	0,1542453	0,1466719	0,7618089	0,9264126	0,7077500	0,6777770	0,3868598	0,8289520	0,4239866	0,5168700	0,2934614	0,4205514	0,0415932
1100	1,0140639	0,4441548	0,6632788	0,1105772	0,1519045	0,7594165	0,9244124	0,7805160	0,7077597	0,3690797	0,8678411	0,3751344	0,5154937	0,3100416	0,4110756	0,0421635

0	0,9966747	0,4498471	0,5764659	0,1306423	0,1335353	0,7998889	0,9767779	0,7138276	0,7222111	0,4361975	0,8811459	0,4369278	0,4351464	0,3444510	0,4379033	0,0294103
20	0,7675386	0,4477288	0,6324703	0,0859503	0,1285438	0,6268481	0,7810413	0,7023172	0,7064942	0,2247805	0,9596438	0,4056718	0,5082463	0,5967100	0,4153227	0,0360470
40	0,6558984	0,4126452	0,6938057	0,0963001	0,1298487	0,5513961	0,6930669	0,7116780	0,7393275	0,1297295	0,8671674	0,4123848	0,4504355	0,7290190	0,4238707	0,0257749
60	0,5604005	0,3932921	0,6136346	0,0744189	0,1251820	0,4711858	0,6430978	0,7040980	0,7570678	0,0721525	0,9021851	0,3916323	0,4311224	0,8659904	0,4303286	0,0407595
80	0,4459403	0,3660340	0,6321886	0,0364053	0,1170512	0,4425010	0,6673450	0,7082663	0,7959169	0,0441885	0,8238016	0,4015353	0,4209216	0,9742325	0,4242368	0,0352798
100	0,4725727	0,3797013	0,5840966	0,0869346	0,1400797	0,4119602	0,7142774	0,7998389	0,8485385	0,0284572	0,7882247	0,4001282	0,4593146	0,9728082	0,4317434	0,0419374
120	0,4302169	0,4029184	0,6518705	0,0674050	0,1410699	0,4028060	0,7319651	0,7845417	0,8909582	0,0144423	0,8416119	0,4737588	0,4632346	1,0454477	0,4023810	0,0314333
140	0,3584282	0,4044578	0,6324034	0,0661428	0,1547445	0,3897958	0,7502945	0,7649046	0,9313425	0,0056253	0,8148138	0,4790212	0,4791557	1,0373842	0,3891118	0,0290486
160	0,3286447	0,4070123	0,6371773	0,0613470	0,1581906	0,3700472	0,7470598	0,8869779	0,9171873	0,0027273	0,8496112	0,4445355	0,4810869	0,9524760	0,3444652	0,0205661
180	0,3654610	0,4672651	0,7144231	0,0574922	0,1886775	0,3822786	0,7425163	0,7936555	0,8881482	0,0003481	0,8733279	0,4881140	0,5005713	0,9281179	0,3543735	0,0456878
200	0,3574813	0,4378480	0,6391046	0,0708860	0,1820971	0,4000980	0,7326689	0,8246359	0,8948393	0,0001504	0,8384558	0,4934109	0,5535449	0,9282309	0,3498880	0,0481433
220	0,3559459	0,4373240	0,6792721	0,0791624	0,1851463	0,3814514	0,7902225	0,8676801	0,8912635	0,0000000	0,8203566	0,4211295	0,5230463	0,9541617	0,3706438	0,0484303
240	0,3381140	0,4096933	0,5786869	0,0686064	0,1697822	0,3728776	0,7920200	0,8783951	0,9340390	0,0001488	0,8146099	0,4367830	0,5004337	0,9427537	0,3422342	0,0469272
260	0,3401873	0,3920363	0,6513546	0,0580719	0,1737546	0,3829839	0,7868329	0,8305500	0,9637554	0,0001881	0,8749439	0,3914611	0,4592629	0,9449813	0,3085798	0,0437374
280	0,3234103	0,4185800	0,6220186	0,0635458	0,1801702	0,4184395	0,7884469	0,7813761	0,9740630	0,0003469	0,8853090	0,4232219	0,5104746	0,9931985	0,3110160	0,0373226
300	0,3450000	0,4858113	0,5934310	0,0551780	0,1691542	0,4414126	0,7876578	0,8216526	1,0264072	0,0031183	0,8650030	0,5063145	0,5276252	0,9832340	0,3681952	0,0343167
320	0,3300688	0,4548175	0,5978848	0,0745008	0,1597040	0,4151054	0,7715120	0,8475286	0,9806644	0,0028511	0,8133503	0,5067171	0,5051651	0,9394578	0,3481473	0,0209040
340	0,3028014	0,4916970	0,6336124	0,0747186	0,1419940	0,4069207	0,8030925	0,8817363	0,9745385	0,0019239	0,7556979	0,4956718	0,5250411	0,9330983	0,3893776	0,0244212
360	0,3291546	0,4620009	0,6519028	0,0706731	0,1148108	0,4746017	0,7425642	0,8684030	0,9153021	0,0001873	0,8782897	0,5274272	0,4954263	0,9901949	0,4309854	0,0362839
380	0,3275461	0,4667265	0,6282835	0,0714799	0,1374505	0,4444469	0,7809967	0,8686500	0,9231505	0,0002682	0,8240407	0,4645860	0,4639085	0,9612289	0,4242283	0,0219759
400	0,3334348	0,4342267	0,6152735	0,0670812	0,1370492	0,4551949	0,7917370	0,7933400	0,9119358	0,0007245	0,8335226	0,4802277	0,4554177	0,9551662	0,3919812	0,0216373
420	0,3289266	0,3794330	0,6093944	0,0840359	0,1506404	0,4633074	0,7486500	0,8024316	0,9097122	0,0000220	0,7831540	0,4589985	0,4181640	0,9778647	0,3763689	0,0318553
440	0,3113015	0,3974958	0,6808634	0,0808625	0,1615709	0,4563862	0,7414753	0,8719726	0,9703691	0,0000000	0,8121672	0,4407712	0,4335231	0,9306085	0,3782465	0,0230070
460	0,3186226	0,3803772	0,6325050	0,0651531	0,1734442	0,4747614	0,7898951	0,9247732	0,9195427	0,0014638	0,8356494	0,4189224	0,4308411	1,0131286	0,4170705	0,0177290
480	0,3366444	0,3844504	0,6618684	0,0598764	0,1577988	0,4385888	0,8023752	0,8634899	0,9360023	0,0008936	0,8669166	0,4142371	0,4294105	1,0855141	0,4195030	0,0211317
500	0,3755206	0,3727078	0,6517069	0,0546499	0,1231043	0,3894862	0,8227113	0,8648596	0,9169844	0,0002467	0,8216750	0,4280880	0,4480925	1,0840079	0,4022755	0,0253887
520	0,3287589	0,4058358	0,6012552	0,0961694	0,1215213	0,3599468	0,7872166	0,8109000	0,9129844	0,0000345	0,7268392	0,4960382	0,4889024	1,0139544	0,3888114	0,0221228
540	0,3563654	0,3853325	0,5388636	0,0949178	0,1220874	0,3481663	0,7380656	0,8206799	0,9707879	0,0000424	0,7898435	0,4483880	0,4488976	1,0204961	0,3595290	0,0284372
560	0,3740179	0,3732641	0,5797622	0,0734511	0,1043230	0,3944234	0,7430584	0,7914753	1,0003807	0,0001960	0,8068448	0,4580733	0,4503255	1,0099632	0,3731541	0,0318577
580	0,5847482	0,4309650	0,5699995	0,1618163	0,1276058	0,6085646	0,8259191	0,8013843	1,0307306	0,1713165	0,7609272	0,3503731	0,5035667	0,6459727	0,4164443	0,0318360
600	0,7341721	0,5039122	0,5758321	0,1054023	0,1300961	0,7094216	0,8701972	0,7822108	1,0076389	0,2008708	0,8018404	0,3245766	0,5046296	0,3828191	0,4106023	0,0336386
620	0,8627621	0,4290458	0,5553705	0,0799526	0,1457860	0,7360296	0,8908552	0,7641979	0,9834070	0,2627734	0,8258640	0,2991467	0,4989775	0,3664170	0,4240742	0,0325416
640	0,8853838	0,4505703	0,6075767	0,1425166	0,1342359	0,8240033	0,9580372	0,8389019	0,9326536	0,2969117	0,7844037	0,3970726	0,4569106	0,3618466	0,4447610	0,0282873
660	0,9659857	0,4397244	0,6771162	0,1486236	0,1539840	0,8731461	0,9600006	0,8049116	0,8559899	0,3176191	0,8198123	0,4266976	0,4613165	0,3470654	0,4493547	0,0201257
680	0,9627065	0,4374647	0,5904258	0,1381142	0,1712577	0,8327723	0,9249984	0,7702463	0,7831558	0,3908393	0,8342006	0,3647828	0,4795599	0,3124159	0,4351750	0,0202550
700	0,9682910	0,4158989	0,6391813	0,1126909	0,1626094	0,7796467	0,9281728	0,7097069	0,7229251	0,3890010	0,8587533	0,3978357	0,5191901	0,2962427	0,3992465	0,0362508
720	0,8800971	0,3794173	0,6250974	0,0908063	0,1514212	0,7836415	0,9397629	0,7030981	0,7471712	0,4274178	0,8426947	0,3601073	0,5069604	0,2714882	0,3812364	0,0446289
740	0,9717137	0,3737601	0,6914303	0,0991094	0,1497791	0,7441957	0,9871021	0,6684814	0,8137296	0,4103705	0,8950508	0,3689639	0,4889680	0,2894934	0,4191342	0,0256878
760	0,9468966	0,3847476	0,6159344	0,0843775	0,1339697	0,8092166	0,9840798	0,7267556	0,7311747	0,3922539	0,8849439	0,3910100	0,5246651	0,3077196	0,4264706	0,0403969
780	0,9093681	0,4273054	0,6300436	0,1363836	0,1313871	0,7634389	0,9356156	0,6934514	0,7209616	0,3932004	0,8098455	0,3457134	0,4906138	0,3102176	0,3896914	0,0374213
800	0,9020366	0,3964433	0,5675279	0,1531696	0,1240358	0,8346991	0,9565021	0,7252874	0,6803191	0,3966274	0,7915497	0,4258727	0,5306027	0,2960237	0,4229120	0,0298941
820	0,9376175	0,4105595	0,7304423	0,1235129	0,1205391	0,9081249	1,0061941	0,6512097	0,7505788	0,4169675	0,7848329	0,3929067	0,4899950	0,3210613	0,4389998	0,0335461
840	1,0347137	0,3959350	0,7739315	0,1126558	0,1203739	0,8385579	0,9060118	0,6494568	0,7363172	0,4156620	0,6819888	0,4067193	0,4858546	0,2802884	0,3917181	0,0314915
860	0,9795739	0,3934111	0,6266299	0,1484313	0,1430232	0,8991552	0,8184239	0,6289455	0,7189983	0,4403288	0,7056390	0,4275394	0,5382741	0,2513074	0,4037582	0,0279215
880	0,9752487	0,3679429	0,6784191	0,1246807	0,1608379	0,8579593	0,8465875	0,6636855	0,6835065	0,4447475	0,7662082	0,3722196	0,5153088	0,2476758	0,3892844	0,0317266
900	0,8880305	0,4215293	0,5871455	0,0803020	0,1503182	0,8748423	0,8031663	0,6501022	0,7295054	0,4185703	0,7601847	0,3454999	0,4727199	0,2381431	0,3560434	0,0417445
920	0,9045644	0,4204531	0,5706053	0,0889079	0,1472952	0,8925889	0,8420643	0,6294128	0,7613187	0,4292690	0,8164829	0,3158737	0,4232430	0,2205411	0,3645300	0,0359086
940	0,8838721	0,3975073	0,5863917	0,0983642	0,1872969	0,9012104	0,9094841	0,6740237	0,7084195	0,4263906	0,8012312	0,3421016	0,4871918	0,2077034	0,3804161	0,0483839
960	0,8679474	0,4034738	0,6442721	0,1102595	0,1903858	0,8845830	0,9569406	0,6853912	0,7751748	0,4207786	0,8786390	0,3652504	0,4635138	0,2551897	0,4195958	0,0333154
980	0,9457520	0,4051879	0,6524869	0,1069789	0,2095091	0,8309511	0,9446905	0,7660206	0,7451106	0,4096272	0,8179928	0,3409655	0,4409755	0,2537577	0,4043062	0,0346848
1000	0,9675992	0,4058932	0,6181464	0,1029947	0,1992434	0,8181485	0,9719702	0,7445750	0,7594120	0,4003989	0,8270608	0,3468892	0,4728280	0,2456765	0,3641782	0,0314275
1020	0,9175114	0,3994141	0,5694283	0,1086242	0,2067284	0,8226586	1,0272722	0,7238501	0,7757278	0,3856074	0,8847070	0,3654625	0,4638771	0,2809162	0,3888121	0,0246945
1040	1,0044087	0,4052534	0,5477412	0,1450058	0,1950115	0,7776462	0,9508137	0,6979155	0,7893065	0,4008178	0,8461544	0,3830350	0,4356929	0,2701285	0,3702850	0,0316422
1060	1,0296310	0,4302470	0,6185612	0,1236374	0,1915236	0,7564317	1,0205241	0,7022176	0,7917817	0,3824079	0,8809705	0,4292838	0,4616327	0,2962084	0,3925661	0,0212618
1080	1,0204222	0,4271273	0,6373681	0,1171073	0,2055371	0,7557443	0,9763339	0,7074358	0,7268774	0,4115797	0,9134874	0,4595170	0,5085668	0,3114872	0,4180478	0,0331342
1100	1,0005815	0,4065023	0,6532148	0,0951924	0,1829690	0,7161415	0,9615261	0,6981922	0,6914699	0,4058457	0,8258525	0,3971892	0,4854055	0,3006930	0,4257051	0,0349640

0	0,9966747	0,4498471	0,5764659	0,1306423	0,1335353	0,7998889	0,9767779	0,7138276	0,7222111	0,4361975	0,8811459	0,4369278	0,4351464	0,3444510	0,4379033	0,0294103
20	1,0001111	0,4034075	0,5370116	0,1664099	0,1268655	0,7693679	0,8516052	0,6828829	0,6455406	0,3821329	0,9009817	0,3910679	0,4492558	0,3395751	0,4298838	0,4029226
40	0,9748849	0,4328672	0,5085382	0,1721762	0,1271310	0,8680762	0,8661297	0,6815889	0,6709337	0,3896497	0,8728299	0,4354915	0,4276487	0,3862737	0,4349279	0,5467573
60	0,9680384	0,4267134	0,5245026	0,1367134	0,1138452	0,9444811	0,9290214	0,7042460	0,6489055	0,4350634	0,8897446	0,4509676	0,4971860	0,4650492	0,4731018	0,5626674
80	0,9632419	0,4380599	0,5787347	0,1394781	0,1393334	0,8397121	0,9130978	0,6671139	0,7009310	0,3753097	0,8878174	0,4753480	0,5360316	0,4248283	0,5085729	0,6030373
100	0,9317230	0,4348631	0,5764519	0,1352873	0,1135089	0,8025282	0,9098619	0,6990045	0,6846889	0,4020130	0,9992487	0,4226866	0,5105012	0,4070639	0,5072745	0,6195243
120	0,9034652	0,4703233	0,5238809	0,1188765	0,1281897	0,8446121	0,9043528	0,6770016	0,6445056	0,3992478	0,8763021	0,4114519	0,5064397	0,3497353	0,4941859	0,6761914
140	0,9306207	0,4667701	0,5281259	0,0980769	0,1599399	0,8576854	0,9029306	0,6878424	0,6817516	0,4261628	0,9030700	0,4279145	0,5001730	0,3987691	0,5483608	0,6433842
160	0,8963378	0,4331062	0,5074405	0,1204524	0,1549258	0,9102503	0,8704388	0,7560751	0,6374492	0,4615408	0,9163946	0,4213520	0,4817675	0,4166208	0,5753235	0,6942562
180	0,9437648	0,4118998	0,5279241	0,1231031	0,1466419	0,8872107	0,9832126	0,7821457	0,7105981	0,4343117	0,8675171	0,4354304	0,5127986	0,4406981	0,5965248	0,6427636
200	0,9177555	0,4108031	0,5557198	0,1100368	0,1393210	0,8697882	0,9648281	0,7401957	0,8188827	0,4410453	0,8916190	0,4131556	0,4582830	0,4516286	0,6189401	0,6344148
220	0,9146209	0,4375886	0,6039602	0,1799901	0,1350962	0,8529274	0,9759953	0,8227837	0,8560789	0,4485151	0,8979810	0,3637739	0,4517554	0,4739536	0,6274472	0,6679970
240	0,9111854	0,4258216	0,5562196	0,1509375	0,1440401	0,8863006	0,9411145	0,7716709	0,8457891	0,4207272	0,8380484	0,3684478	0,4932900	0,4464345	0,5774684	0,7247605
260	0,9339934	0,4813106	0,5092328	0,1308732	0,1061224	0,8503294	1,0096644	0,7283495	0,7457591	0,3798600	0,9032199	0,4354458	0,5043083	0,4158455	0,5337663	0,7028303
280	0,9470204	0,5067080	0,4710070	0,1015049	0,1372556	0,8619228	1,0189966	0,7323105	0,7470347	0,3683196	0,9637222	0,4230892	0,4599191	0,4065981	0,4677521	0,7178152
300	0,9960550	0,4702279	0,5514633	0,1074915	0,1281481	0,8638372	1,0097038	0,7075034	0,7559911	0,3687201	0,9389848	0,4203954	0,4196723	0,3828334	0,4974123	0,7183993
320	1,0279723	0,4661898	0,5762770	0,1374324	0,1241635	0,8973760	1,0430463	0,6513291	0,7049429	0,3588024	0,9912886	0,4500404	0,4849249	0,3777913	0,5034631	0,6993879
340	1,0212154	0,4480228	0,5162573	0,0903992	0,1244449	0,9173442	1,0442300	0,6765837	0,7701991	0,3806170	0,8738138	0,3692316	0,4742956	0,4270983	0,4856669	0,6245443
360	0,9989898	0,4212156	0,5184115	0,1244742	0,1186152	0,8717240	0,9719402	0,6658340	0,7995086	0,4271097	0,9398637	0,4077331	0,4448842	0,4425674	0,5592705	0,6381894
380	1,0350332	0,4492253	0,5246061	0,1147290	0,1275637	0,8634453	0,9827917	0,7313155	0,7456323	0,4327578	0,8991754	0,4012328	0,4703604	0,4366893	0,5090661	0,6309431
400	1,0094845	0,3889255	0,4813176	0,1256732	0,1366587	0,8420677	0,9429710	0,7763247	0,7015928	0,5060363	0,8996321	0,4064515	0,4944931	0,4357942	0,4980228	0,6199566
420	0,9831190	0,3952510	0,4722756	0,1204475	0,1363114	0,8242975	0,9604602	0,7375646	0,7879453	0,4701352	0,9063517	0,4358880	0,5090351	0,4697042	0,4908283	0,6648428
440	0,9643748	0,3993204	0,4565114	0,1291451	0,1420132	0,8755055	0,9254260	0,7462699	0,7278251	0,4354580	0,8726234	0,5082440	0,5587790	0,4943888	0,5114763	0,6465782
460	0,9291343	0,3992167	0,5522717	0,0902304	0,1672453	0,7845328	0,9396081	0,7263133	0,6630280	0,4094739	0,9179815	0,5066408	0,5073387	0,5490493	0,4974743	0,6586948
480	0,9497306	0,4619301	0,5559650	0,0939961	0,1429453	0,7955891	0,9079214	0,7099121	0,6711780	0,4064257	0,9624991	0,4668617	0,5382510	0,4953543	0,5441968	0,6395758
500	0,9303912	0,4395832	0,5811483	0,1821867	0,1377685	0,7855394	0,9162027	0,7030549	0,6747454	0,4462005	0,9350072	0,4770779	0,5144341	0,4689004	0,5195591	0,6267596
520	0,9292688	0,4430701	0,5782350	0,1372815	0,1577087	0,8607887	0,9634812	0,6859581	0,7073272	0,4510683	0,9505527	0,4206637	0,5538059	0,4840098	0,5373620	0,6055850
540	0,9413814	0,4411945	0,5262122	0,1251159	0,1501572	0,8755206	0,9457976	0,6918745	0,6799168	0,4577567	0,8907876	0,4964672	0,6030661	0,4632959	0,5206059	0,6261849
