"Time"	paaX	maoC	ihfB	hipA	hipB	paaE	paaC	paaH	paaD	paaA	paaF	paaJ	paaI	paaB	paaG	paaK
0	0,7406638	0,3193233	0,1847123	0,8921657	0,3422022	0,3855509	0,0225088	0,1102446	0,2301481	0,0912710	0,3814892	0,0160844	0,3241890	0,1256541	0,1134809	0,0142061
20	0,7960086	0,4581086	0,1729709	0,4799814	0,2198704	0,6186810	0,0058715	0,0972773	0,1733523	0,0622857	0,3706737	0,0108876	0,3701362	0,2327936	0,1433577	0,1904303
40	0,6054893	0,4749067	0,1737399	0,5163394	0,2980754	0,4922860	0,0060820	0,0996594	0,2032890	0,1229469	0,2777346	0,0136811	0,3516930	0,1176795	0,1000113	0,3780353
60	0,6200078	0,3034678	0,2072107	0,4631465	0,2074451	0,5675791	0,0058892	0,1514460	0,3009179	0,0815137	0,2608126	0,0043817	0,3788869	0,1929604	0,1434072	0,5344896
80	0,6762633	0,4345164	0,2782318	0,4452195	0,2345797	0,4960160	0,0104538	0,1082542	0,3158108	0,1041948	0,2609302	0,0061941	0,3842314	0,2354550	0,0918335	0,4659991
100	0,7011251	0,4687252	0,1530082	0,4141618	0,2348041	0,6170439	0,0223058	0,0673399	0,2020760	0,1266234	0,2354049	0,0097790	0,3554091	0,2222440	0,1311389	0,5487709
120	0,6107708	0,3730000	0,2174653	0,3727978	0,2070912	0,4901237	0,0118140	0,0664508	0,4372750	0,0692713	0,2104394	0,0166157	0,3670649	0,1761792	0,1329611	0,6259729
140	0,8613137	0,4406734	0,1605246	0,4175999	0,2505717	0,5829285	0,0146587	0,1011607	0,2590055	0,0829217	0,2447815	0,0122694	0,3089030	0,2538691	0,1275540	0,6288134
160	0,7734936	0,5532645	0,2310476	0,5032203	0,2355734	0,4053587	0,0039867	0,0964938	0,3269456	0,1094949	0,2778910	0,0082112	0,3918202	0,1514833	0,2121720	0,6565740
180	0,6343511	0,3849995	0,1229993	0,5687875	0,2702448	0,6568113	0,0097313	0,0979078	0,2535144	0,0741544	0,2521871	0,0103087	0,2573450	0,1721281	0,1299831	0,6359587
200	0,6779215	0,3947850	0,1883186	0,4408477	0,2562716	0,7391097	0,0028575	0,1026141	0,1771377	0,1182804	0,2611278	0,0065579	0,3212194	0,1186948	0,1171198	0,6640546
220	0,6361315	0,4791123	0,1538056	0,3635871	0,2491923	0,7065604	0,0055721	0,0836662	0,2282547	0,0723375	0,3312739	0,0043898	0,3247772	0,1695373	0,1071633	0,7256210
240	0,6773699	0,3701657	0,2154730	0,3518363	0,3520836	0,6322155	0,0051521	0,1312802	0,2505361	0,0587620	0,2260365	0,0225695	0,3052688	0,1089353	0,0977551	0,6904104
260	0,6190379	0,4063233	0,1686952	0,3789103	0,2998196	0,4948131	0,0028126	0,0935528	0,3074694	0,0892150	0,2879434	0,0163733	0,2530990	0,2367547	0,1104650	0,7241584
280	0,7398676	0,3916759	0,1617455	0,3403991	0,2758848	0,6392326	0,0009873	0,0547264	0,2676943	0,0734784	0,3319315	0,0277722	0,2654448	0,1564632	0,1023472	0,7329513
300	0,5834672	0,3415178	0,1788063	0,4033263	0,3425399	0,5381891	0,0017781	0,1186957	0,2726996	0,0588729	0,2995890	0,0059897	0,3561238	0,1832794	0,1193909	0,6964560
320	0,6344315	0,4335178	0,2068144	0,3912675	0,2440038	0,4831564	0,0023745	0,0635001	0,3172383	0,0754917	0,2844570	0,0167889	0,3633550	0,1386099	0,0887408	0,8834500
340	0,6272522	0,5177605	0,1970806	0,5045241	0,2225381	0,5833969	0,0052697	0,0560238	0,3048664	0,0546915	0,2172909	0,0151400	0,2893298	0,1692422	0,1391159	0,7811810
360	0,7181589	0,4266453	0,1816510	0,3639670	0,3255098	0,6804587	0,0048380	0,0950716	0,2809753	0,0818328	0,2953502	0,0122403	0,4539194	0,0970893	0,1479802	0,7831767
380	0,6948603	0,4819812	0,1788279	0,4007102	0,2914277	0,6277055	0,0118045	0,0951856	0,1669349	0,0495187	0,3132897	0,0093513	0,3630818	0,1485219	0,1351188	0,6756935
400	0,8147998	0,3640185	0,1901875	0,4022145	0,2692163	0,6120431	0,0083933	0,0489564	0,2172559	0,0799858	0,2888545	0,0085053	0,4035436	0,1777390	0,1359806	0,6790413
420	0,6771386	0,4473493	0,2025858	0,4281388	0,2053203	0,5725307	0,0045741	0,1032666	0,2809482	0,0778016	0,2572964	0,0080757	0,2937951	0,1359979	0,1597808	0,6590350
440	0,7558312	0,3895129	0,1831601	0,4151046	0,4122174	0,6733643	0,0021199	0,0774402	0,3328328	0,0804754	0,3025210	0,0038237	0,3134122	0,2251760	0,0908697	0,6920642
460	0,6178693	0,4379618	0,2661332	0,4542554	0,2090907	0,6042117	0,0049496	0,0444356	0,2299844	0,0730046	0,1965132	0,0086861	0,2799717	0,1751308	0,1033543	0,6765562
480	0,6046526	0,4510834	0,2139889	0,5422702	0,2688479	0,6422830	0,0008912	0,1191185	0,2572098	0,0651363	0,2321572	0,0069581	0,3403309	0,2152027	0,1125452	0,8574894
500	0,7387086	0,3788659	0,2309294	0,4188975	0,2178851	0,5271005	0,0011052	0,0863512	0,3274942	0,0600206	0,3005806	0,0110349	0,2702964	0,1436603	0,1554617	0,5126154
520	0,6639533	0,4634821	0,1958753	0,3903856	0,2317894	0,6127194	0,0098346	0,0620026	0,3204224	0,0834016	0,2132701	0,0050178	0,3503718	0,1228869	0,1916259	0,6240557
540	0,6084695	0,4038953	0,1882552	0,4849121	0,2300660	0,5554565	0,0058089	0,0783416	0,1948051	0,1110620	0,2667545	0,0075169	0,2880081	0,1197118	0,1151110	0,6234950
560	0,5941761	0,3552844	0,1335049	0,5493606	0,4183958	0,5320796	0,0038686	0,0491288	0,2629831	0,0836568	0,2828234	0,0128257	0,3078434	0,1439890	0,1315168	0,7147794
580	0,6344685	0,4024074	0,1779647	0,6922391	0,3153711	0,3832926	0,0053815	0,1095690	0,2182898	0,1237118	0,2984226	0,0161554	0,2687294	0,1769860	0,1624390	0,5086827
600	0,7644329	0,3647621	0,1535789	0,7348289	0,2388090	0,3803355	0,0042316	0,1111449	0,2438364	0,0885233	0,2258404	0,0091006	0,3508780	0,1228779	0,1268188	0,2752219
620	0,6595421	0,4867231	0,2126667	0,6947055	0,2495911	0,3822806	0,0037043	0,0752839	0,3691337	0,0712045	0,2879888	0,0052773	0,4194711	0,1189699	0,1199163	0,1563597
640	0,7548791	0,3387521	0,1150236	0,7707925	0,2269025	0,3698782	0,0032639	0,0927438	0,3053151	0,1083362	0,3016325	0,0128479	0,3426881	0,2272932	0,0953488	0,1375083
660	0,8108228	0,3806255	0,2006908	0,6212608	0,2783183	0,3788611	0,0053221	0,0835658	0,3060000	0,0717933	0,3167241	0,0111670	0,2959332	0,1295105	0,1008247	0,0956242
680	0,8381451	0,3653537	0,2218622	0,7879010	0,3347892	0,2938083	0,0052371	0,0678286	0,2989544	0,0725457	0,2766172	0,0053301	0,3733795	0,1193637	0,1788092	0,1032034
700	0,7749832	0,3891156	0,1671536	0,7572526	0,3702784	0,2334594	0,0082867	0,0966069	0,1709105	0,0660207	0,2645156	0,0115645	0,2802858	0,0813916	0,1322972	0,0477193
720	0,6568637	0,3605274	0,1973258	0,6727340	0,2788433	0,3194466	0,0010859	0,0672710	0,1857187	0,0551847	0,2316418	0,0175797	0,3161994	0,1499266	0,0844321	0,0192815
740	0,7910494	0,5204971	0,1866063	0,6835358	0,2792444	0,3517942	0,0032845	0,0876012	0,1507976	0,0786395	0,3509959	0,0322479	0,2860846	0,0788114	0,1068677	0,0462657
760	0,7937772	0,4125178	0,2277853	0,5935476	0,3003405	0,3526050	0,0063398	0,1141917	0,1669284	0,0670087	0,2942994	0,0267673	0,2338256	0,0830810	0,1364542	0,0428322
780	0,8004331	0,4361303	0,2475341	0,6359079	0,3153041	0,3483040	0,0035662	0,1283137	0,1800256	0,0655779	0,2837707	0,0175987	0,3354142	0,0833722	0,0937048	0,0147282
800	0,7658833	0,3967844	0,1841747	0,6444052	0,2806659	0,3316912	0,0038548	0,1210574	0,1837483	0,0963139	0,2475896	0,0150611	0,3353274	0,1036540	0,1266007	0,0098910
820	0,8195906	0,4148206	0,1663685	0,8550864	0,2942536	0,3841772	0,0053189	0,1007625	0,2075130	0,0693084	0,3318102	0,0395150	0,3730784	0,1598448	0,1379993	0,0557697
840	0,9460253	0,4166928	0,1771430	0,7234009	0,2935085	0,3111896	0,0047969	0,0868442	0,2178085	0,1040787	0,2608592	0,0125486	0,3028678	0,1250912	0,0994744	0,0441855
860	0,7705642	0,4191687	0,1713985	0,8556185	0,2517161	0,3066908	0,0039531	0,0636052	0,2440489	0,1209924	0,2838682	0,0237186	0,3512977	0,1558859	0,1527855	0,0250053
880	0,7663152	0,3994440	0,1982998	0,7159939	0,3168049	0,3661422	0,0049597	0,0807093	0,1341309	0,1128090	0,2354055	0,0196013	0,2195633	0,1617726	0,1050160	0,0316463
900	0,6397932	0,3209195	0,1642565	0,8178719	0,3133882	0,3388598	0,0060767	0,1012884	0,1970220	0,0551724	0,3366603	0,0193962	0,3077652	0,1396526	0,1051134	0,0217649
920	0,7214587	0,4404543	0,1393866	0,6576359	0,2696598	0,4129377	0,0044954	0,0759025	0,2049609	0,1007357	0,3021649	0,0089198	0,2988802	0,1235542	0,1006658	0,0321565
940	0,7048128	0,4330111	0,1321243	0,6460808	0,3175282	0,3538852	0,0140979	0,1290379	0,1875722	0,0574385	0,2686956	0,0063803	0,3069015	0,1707449	0,1282501	0,0247214
960	0,7223641	0,5062885	0,1820634	0,7421854	0,3360036	0,3584601	0,0060164	0,0528919	0,2247053	0,0887061	0,2723648	0,0052172	0,2688617	0,1731262	0,1772509	0,0399214
980	0,7000504	0,5239540	0,2039397	0,6912696	0,3057178	0,3158929	0,0035256	0,0898047	0,3237161	0,0838964	0,3498029	0,0059306	0,3433720	0,2205535	0,1362447	0,0286694
1000	0,7823334	0,4300632	0,1217783	0,6346538	0,2250823	0,3732172	0,0164952	0,1218375	0,2422604	0,0671455	0,2881546	0,0079149	0,3782037	0,1128053	0,2279642	0,0493820
1020	0,8068325	0,5424802	0,1766130	0,7885553	0,2811761	0,2997708	0,0165124	0,1195674	0,2673863	0,0773271	0,3064874	0,0186376	0,3388396	0,1134161	0,1644408	0,0627754
1040	0,8335029	0,3623554	0,2035518	0,6155801	0,1929194	0,3476767	0,0071332	0,0609268	0,2297611	0,0611145	0,2729793	0,0065691	0,3127562	0,1687524	0,0967437	0,0317382
1060	0,8194736	0,3785873	0,1923088	0,6533859	0,2249168	0,3527097	0,0057207	0,0859917	0,2608172	0,0420822	0,2906850	0,0115525	0,3023827	0,1182414	0,1001959	0,0210819
1080	0,7028780	0,3546082	0,1657412	0,6971635	0,2661080	0,3618224	0,0006695	0,1108139	0,2706618	0,0835871	0,2456472	0,0111229	0,3010110	0,1234148	0,1605937	0,0157937
1100	0,7173774	0,4199195	0,2144209	0,7807200	0,2142070	0,3736472	0,0033873	0,0830969	0,3761207	0,0837512	0,2642146	0,0172364	0,2947902	0,1545353	0,0991000	0,0200427

0	0,8506070	0,4183084	0,1955805	0,7440999	0,2305406	0,3743717	0,0160141	0,1287350	0,2649041	0,0955647	0,3329840	0,0064839	0,3501020	0,1119929	0,1288000	0,0203378
20	0,8137373	0,4599715	0,2337604	0,5699667	0,4657366	0,3146287	0,2812104	0,0689038	0,2200371	0,0630428	0,1922564	0,0064179	0,3411680	0,4612787	0,2231410	0,0295578
40	0,8578049	0,3410212	0,1647490	0,7130348	0,4032880	0,3554750	0,3678848	0,1229027	0,2822862	0,0754747	0,1424341	0,0272506	0,3794075	0,6357073	0,3886267	0,0278400
60	0,6882403	0,4631948	0,1173502	0,5748452	0,3291351	0,3160853	0,3727526	0,1052785	0,2577585	0,0733471	0,1288415	0,0087179	0,3639915	0,6808888	0,4211340	0,0167622
80	0,7833681	0,3292053	0,1451303	0,7664489	0,4085098	0,4490196	0,4258113	0,1021725	0,2784222	0,1290699	0,1090207	0,0362564	0,3502497	0,6304986	0,5358958	0,0892633
100	0,7495578	0,3569546	0,1173499	0,5956850	0,3582809	0,3181666	0,4040282	0,0919559	0,1671650	0,0690877	0,1740378	0,0236564	0,3361421	0,5448525	0,6183532	0,0482282
120	0,7381160	0,3282923	0,1180666	0,8042308	0,3098846	0,2607393	0,4404546	0,0638003	0,1127397	0,0578047	0,0842128	0,0083992	0,3702792	0,6029726	0,5977648	0,0367449
140	0,7129708	0,3720354	0,0573375	0,6782638	0,3022005	0,2911098	0,3855588	0,0797844	0,1527583	0,0565024	0,0459912	0,0032364	0,3417653	0,6332546	0,5163164	0,0592932
160	0,8804696	0,3630452	0,1263408	0,5939961	0,2948758	0,2636449	0,4330814	0,0584578	0,2324861	0,0445036	0,0823195	0,0053729	0,2535207	0,6647800	0,5385443	0,0606168
180	0,9005397	0,3171009	0,1760998	0,6144513	0,4242671	0,3837723	0,3443686	0,1098747	0,1896337	0,0691143	0,0789146	0,0112170	0,3600294	0,7202856	0,4939209	0,0316781
200	0,7518136	0,2933314	0,1049318	0,6674170	0,3602002	0,3359697	0,3217520	0,0381774	0,1154109	0,0758480	0,0921531	0,0025937	0,4553451	0,5243915	0,5240945	0,0216634
220	0,8080402	0,3658353	0,1679677	0,8272591	0,3370538	0,2885837	0,3862688	0,0594744	0,1660692	0,0934139	0,0797375	0,0071740	0,3427448	0,4846660	0,6543347	0,0241770
240	0,8577840	0,3343094	0,1608937	0,5714896	0,3754589	0,2930701	0,3589276	0,0494693	0,1968907	0,0597211	0,0326410	0,0067625	0,2998206	0,6478728	0,5233332	0,0433291
260	0,6906956	0,3011794	0,1742740	0,5566158	0,3274424	0,4227036	0,4144698	0,0491388	0,1473306	0,0546042	0,0875677	0,0135416	0,2610772	0,6645745	0,7445375	0,0109029
280	0,7900647	0,3398022	0,1443747	0,6880047	0,3246868	0,5470525	0,5216207	0,0497113	0,2182083	0,0573265	0,1009713	0,0084561	0,2688816	0,6235343	0,6283671	0,0204606
300	0,8773222	0,4286434	0,1082396	0,6402124	0,3032684	0,3360509	0,3935801	0,0610123	0,1684524	0,1084187	0,0771796	0,0031774	0,2750148	0,4716723	0,6233771	0,0265490
320	0,6471806	0,3590200	0,1967427	0,6743885	0,3329667	0,3426894	0,4323364	0,0656419	0,1776261	0,0640790	0,0869396	0,0059532	0,2745842	0,6294347	0,6659372	0,0357746
340	0,7357630	0,2895929	0,1300661	0,6483357	0,3553811	0,2933455	0,3441183	0,0559233	0,1829789	0,0649007	0,0750501	0,0240303	0,3323870	0,5124862	0,4903750	0,0170848
360	0,6220367	0,3291344	0,1578058	0,6194857	0,3435598	0,3210163	0,4197992	0,0884827	0,1828163	0,0329969	0,0803288	0,0073108	0,2913540	0,5768450	0,6569752	0,0375583
380	0,6877666	0,3226887	0,1260411	0,6555644	0,3177999	0,2949481	0,3681215	0,0610470	0,1528112	0,0565616	0,0984901	0,0148196	0,3257418	0,5775279	0,6777123	0,0285646
400	0,7069568	0,2789242	0,1511716	0,6748943	0,2727421	0,2964470	0,4407688	0,0579207	0,2098982	0,0914475	0,1104094	0,0096675	0,2664004	0,6299170	0,6971830	0,0196014
420	0,7027569	0,3326336	0,1448201	0,7477113	0,2466058	0,2219616	0,3584181	0,0663812	0,1995298	0,0446649	0,0977697	0,0203758	0,2854647	0,5531103	0,7287004	0,0143065
440	0,8227390	0,3999001	0,1808947	0,5645660	0,2695169	0,3947224	0,3948276	0,0661643	0,1850282	0,0384185	0,0800094	0,0130474	0,2891086	0,5615767	0,6459328	0,0108610
460	0,8788404	0,3928771	0,1309511	0,5903567	0,2823435	0,3231287	0,3398867	0,0848803	0,2430335	0,0130167	0,0798089	0,0249093	0,3729596	0,5710416	0,5527415	0,0256405
480	0,7927130	0,3487618	0,1598509	0,5926000	0,3300420	0,3296769	0,3741908	0,0588869	0,2717426	0,0780220	0,0939148	0,0231612	0,3607743	0,5911734	0,6018146	0,0237138
500	0,8348175	0,4230397	0,0733234	0,6782186	0,3075974	0,3963292	0,4150138	0,0830357	0,1724443	0,0496986	0,1212056	0,0393494	0,2717033	0,6641569	0,5740073	0,0418453
520	0,9320089	0,3435500	0,1111395	0,6927788	0,3308750	0,2759900	0,4231856	0,0593482	0,1715297	0,0582218	0,0693947	0,0200641	0,2846214	0,5747641	0,6977167	0,0110195
540	0,7697113	0,4766812	0,1432505	0,6336109	0,2991701	0,2870905	0,3715722	0,0313602	0,2176665	0,0576081	0,0856936	0,0282009	0,2432649	0,6633442	0,6770913	0,0316783
560	0,8386986	0,3985412	0,1707106	0,5940610	0,2612882	0,3128168	0,3068798	0,0426497	0,2257692	0,0714003	0,0647731	0,0207601	0,3755013	0,5629251	0,5660859	0,0146976
580	0,6672066	0,3802361	0,1922255	0,6218096	0,1299985	0,3532099	0,1587299	0,0351148	0,2034119	0,0364068	0,1972421	0,0112978	0,2944635	0,2989036	0,5503195	0,0305153
600	0,5884796	0,3896534	0,1580086	0,5604793	0,1708491	0,3639166	0,0795512	0,0819984	0,2204054	0,0465171	0,1527599	0,0067982	0,2675218	0,2398665	0,3266147	0,0267895
620	0,6470080	0,4186120	0,1386776	0,6716912	0,3046391	0,3851785	0,0301183	0,0534125	0,2117594	0,0357558	0,2211241	0,0130304	0,2683366	0,2397063	0,2644896	0,0303710
640	0,6648199	0,3195598	0,1475088	0,6600367	0,2826963	0,3976545	0,0084513	0,0638132	0,2869570	0,0516057	0,2395496	0,0135335	0,2926536	0,1023889	0,1982965	0,0242722
660	0,6894826	0,3343868	0,1724467	0,6392941	0,2420970	0,2981284	0,0120303	0,0732690	0,2093213	0,0750837	0,2656927	0,0100869	0,3453084	0,1463558	0,2022807	0,0332348
680	0,8955734	0,4562234	0,1357311	0,7102851	0,2170976	0,3128373	0,0307988	0,0951086	0,1710739	0,0787019	0,2742189	0,0280450	0,2851380	0,1087687	0,1215725	0,0348852
700	0,9470743	0,4704881	0,2047536	0,6749961	0,2396089	0,3405213	0,0023084	0,0648426	0,1865047	0,1149375	0,2861071	0,0087787	0,2353164	0,0894752	0,1745794	0,0512367
720	0,7615613	0,4320117	0,1857443	0,8004891	0,2861525	0,2808127	0,0169603	0,1510701	0,2398799	0,1038563	0,3246416	0,0242341	0,2477269	0,1274675	0,1399485	0,0436073
740	0,7416006	0,4085677	0,2043111	0,5379011	0,2518842	0,3810423	0,0035688	0,0814670	0,2462022	0,0601590	0,2913729	0,0108002	0,2633966	0,2061559	0,1535351	0,0236453
760	0,7534636	0,4534201	0,1314172	0,6057051	0,2558194	0,3655330	0,0119302	0,1337261	0,1964593	0,0409209	0,3253969	0,0082720	0,2442353	0,1746111	0,1391317	0,0353321
780	0,6105790	0,4457502	0,1109757	0,7852271	0,3624672	0,3460706	0,0051798	0,0799639	0,2237408	0,0498916	0,2827310	0,0289290	0,3269959	0,1545336	0,1848868	0,0546904
800	0,8267633	0,4193719	0,2208597	0,5809711	0,3079888	0,3750679	0,0075195	0,1061276	0,1987180	0,0455216	0,3670502	0,0169898	0,3096284	0,1289254	0,1563056	0,0640823
820	0,7155559	0,4856787	0,1792183	0,7219144	0,2037834	0,4422398	0,0177152	0,0873669	0,2036612	0,0660357	0,3846555	0,0033345	0,2388938	0,1873788	0,1956995	0,0732652
840	0,7982308	0,4728050	0,1792440	0,7160442	0,1886357	0,3943525	0,0022585	0,0691305	0,2654306	0,0659694	0,3399813	0,0145423	0,3513025	0,1644175	0,1060372	0,0288273
860	0,8137192	0,3705396	0,1436659	0,6470438	0,1860563	0,4192517	0,0043240	0,0583020	0,2862408	0,0469912	0,4186016	0,0143456	0,2699487	0,1797392	0,1502504	0,0529493
880	0,7664330	0,3939532	0,1915707	0,7292478	0,3681073	0,3623078	0,0067502	0,0565941	0,2978245	0,0325484	0,3101331	0,0100675	0,3089528	0,1821643	0,0854957	0,0304870
900	0,6872403	0,3972923	0,1431788	0,5975712	0,2959248	0,3968376	0,0064396	0,0500290	0,2137051	0,0596851	0,2386171	0,0117020	0,3499674	0,1218501	0,1704919	0,0623552
920	0,7637711	0,4572246	0,2254222	0,7467111	0,2880617	0,4885382	0,0045360	0,0608693	0,2840046	0,0839850	0,3360919	0,0235568	0,3787031	0,1497593	0,1308751	0,0560893
940	0,8199467	0,3518244	0,2454638	0,6690609	0,1998122	0,1975723	0,0077200	0,1561152	0,2156440	0,0474372	0,2772749	0,0093100	0,3697221	0,2041722	0,1048459	0,0436473
960	0,7509968	0,3865039	0,2772601	0,5432315	0,2476973	0,2816768	0,0095685	0,0534376	0,2553230	0,0536146	0,2499666	0,0095228	0,4288528	0,0919181	0,0830554	0,0355352
980	0,7450284	0,3105587	0,2396863	0,6649832	0,2388742	0,4750223	0,0073525	0,0825353	0,1852805	0,0742387	0,2685442	0,0102874	0,4060210	0,0612912	0,0969078	0,0280001
1000	0,8059979	0,3489784	0,1711061	0,6639134	0,2573240	0,4306682	0,0010258	0,0678823	0,1720068	0,0679037	0,3118073	0,0339447	0,3569444	0,0701997	0,1872106	0,0359497
1020	0,7895077	0,3160823	0,1950791	0,7103157	0,2080636	0,3163784	0,0025037	0,0705695	0,1734409	0,0475617	0,3420985	0,0085770	0,3245529	0,0757339	0,1392272	0,0190952
1040	0,6842251	0,3909382	0,1683583	0,6521914	0,3299123	0,3216483	0,0030347	0,0676097	0,1986374	0,0906498	0,2453576	0,0144548	0,3062103	0,1572183	0,1136094	0,0422576
1060	0,6784538	0,3674778	0,2245881	0,6929082	0,2353431	0,3864396	0,0018298	0,0481952	0,3098162	0,0925531	0,2548847	0,0113743	0,3534349	0,0989845	0,1125806	0,0123803
1080	0,6875813	0,3803801	0,1989621	0,6356908	0,2191545	0,2944236	0,0077407	0,0382644	0,2899606	0,0750217	0,2869018	0,0129585	0,3723681	0,1113299	0,1763668	0,0077286
1100	0,6759433	0,4923252	0,1794740	0,8239020	0,1929290	0,3435248	0,0043454	0,1352497	0,2128944	0,0730829	0,2534640	0,0167017	0,3356273	0,1361464	0,1002206	0,0436053

0	0,7584810	0,3907370	0,1749068	0,8704384	0,2397746	0,2768128	0,0382661	0,1367985	0,2875634	0,0481966	0,3573968	0,0246249	0,3132153	0,1452989	0,1630046	0,0218944
20	0,7658305	0,4103283	0,1472805	0,6372981	0,4614128	0,2243459	0,0036008	0,1174338	0,1522336	0,0694174	0,4088263	0,0192367	0,2914070	0,1083639	0,0925176	0,1125097
40	0,5241474	0,3907595	0,1890410	0,5705728	0,4442176	0,3185635	0,0055806	0,2042514	0,1972830	0,0780033	0,3989797	0,0165728	0,3348541	0,1462773	0,0876323	0,1236429
60	0,6702891	0,3879789	0,1648486	0,5524400	0,5041438	0,3590676	0,0148438	0,1594013	0,2942391	0,0630021	0,4877022	0,0111497	0,2671153	0,1988263	0,0829543	0,2523117
80	0,7705146	0,4886017	0,2035426	0,5084678	0,3907807	0,2988719	0,0066064	0,1994240	0,2470490	0,0785454	0,4005464	0,0247683	0,3108193	0,1432287	0,0949399	0,2035733
100	0,7884199	0,4689059	0,1540563	0,5979670	0,3708049	0,3848434	0,0175881	0,1844463	0,3205743	0,0930145	0,5239748	0,0192834	0,3367995	0,1300186	0,0940409	0,2222306
120	0,7681406	0,3464552	0,2633994	0,4557589	0,3644533	0,3636569	0,0065225	0,2345113	0,3507844	0,0827667	0,4168963	0,0208159	0,2969051	0,1619780	0,1099678	0,2278742
140	0,6235367	0,2785902	0,1644552	0,5145230	0,3357611	0,4152504	0,0017284	0,2058387	0,2576385	0,0476643	0,4643502	0,0191291	0,2966086	0,1791608	0,0980509	0,2651315
160	0,7568800	0,4319518	0,1683806	0,5837935	0,4376348	0,3791954	0,0022747	0,2103878	0,3058514	0,0609594	0,5774893	0,0174075	0,4158094	0,1366007	0,1525284	0,2823140
180	0,6636892	0,4196699	0,1493439	0,5353294	0,3739747	0,3709042	0,0025317	0,2473634	0,3022422	0,0635085	0,5462947	0,0070614	0,2489886	0,1469602	0,1813830	0,2236737
200	0,7459249	0,4692640	0,3501140	0,4721499	0,3395464	0,3778379	0,0052308	0,1855587	0,3194391	0,0701781	0,5402349	0,0100333	0,3555137	0,1759891	0,1191453	0,2865001
220	0,6253868	0,4089179	0,1300229	0,5693588	0,4995958	0,3476058	0,0079829	0,3058562	0,2498977	0,0756622	0,5637998	0,0024235	0,3277479	0,1360157	0,2069054	0,2409730
240	0,7974756	0,4261094	0,1219625	0,5963087	0,3523840	0,3448143	0,0058612	0,2513272	0,2292017	0,0824303	0,5011415	0,0166459	0,2445184	0,1762779	0,1488398	0,2097351
260	0,7563649	0,4823140	0,1544518	0,6051654	0,3649989	0,3698602	0,0087009	0,1595852	0,2877597	0,0639321	0,3729553	0,0206288	0,2617654	0,1563863	0,1336620	0,2669811
280	0,8805672	0,5347930	0,1124384	0,6081775	0,4143797	0,3777421	0,0133239	0,2087331	0,3502542	0,0473987	0,5861379	0,0058189	0,3067652	0,2461127	0,1503279	0,2700033
300	0,7548487	0,3891130	0,1482172	0,4744324	0,5298731	0,4169129	0,0024331	0,1722285	0,2973605	0,0802673	0,5164385	0,0133652	0,4194782	0,1648534	0,1621155	0,2555971
320	0,7470248	0,3871387	0,1927896	0,5882765	0,4813234	0,4402493	0,0026440	0,2141881	0,3165522	0,0943711	0,5075511	0,0072923	0,3417122	0,1645881	0,1549078	0,3727947
340	0,7277887	0,4752293	0,1730942	0,4960678	0,4295854	0,3024096	0,0027206	0,2130651	0,3734479	0,0721578	0,5581459	0,0036968	0,4166517	0,1434875	0,1115200	0,3133600
360	0,7288234	0,3836607	0,2257984	0,6200395	0,3265131	0,3598417	0,0060356	0,1985371	0,3070048	0,1164037	0,4725517	0,0143183	0,3978272	0,1651660	0,1487189	0,2933037
380	0,6875903	0,4756087	0,1787737	0,4822857	0,3553268	0,2728205	0,0244905	0,1770891	0,2840059	0,0965089	0,4566335	0,0079959	0,2626999	0,1073651	0,1008142	0,2550987
400	0,6117555	0,3726783	0,1389547	0,5956350	0,4701334	0,2689123	0,0066075	0,1957976	0,2910339	0,0690235	0,5039583	0,0143964	0,3322655	0,0751863	0,1286409	0,3346257
420	0,7463047	0,4165192	0,1457126	0,5345957	0,4425827	0,3021901	0,0124567	0,2296592	0,2373820	0,0860216	0,5330534	0,0038533	0,2924292	0,1632308	0,1330918	0,2283863
440	0,6489072	0,3815807	0,1821472	0,5857283	0,4072865	0,3039475	0,0049460	0,2396351	0,2167412	0,0861489	0,4886864	0,0033824	0,2919269	0,1848793	0,1290780	0,3073783
460	0,7380626	0,4852724	0,2326360	0,6328716	0,4939678	0,2578976	0,0046819	0,2249761	0,2406504	0,0375495	0,5968038	0,0112658	0,3479118	0,1319653	0,1208678	0,2659148
480	0,7268222	0,4563938	0,1367245	0,6026555	0,4000261	0,3089166	0,0114932	0,1691963	0,2090977	0,0509189	0,4360585	0,0086942	0,2305201	0,1610399	0,1037790	0,2726177
500	0,6086091	0,4453705	0,1963484	0,6213599	0,4320566	0,4305577	0,0076322	0,2219807	0,2123863	0,0584414	0,4863376	0,0157001	0,2909630	0,1440629	0,2042711	0,3605763
520	0,6943900	0,4006513	0,1421889	0,4825684	0,4366552	0,4370604	0,0026086	0,2000346	0,3662598	0,0377071	0,4176848	0,0120129	0,2584337	0,2617066	0,1553783	0,2846463
540	0,6376472	0,5248371	0,1963352	0,4510424	0,3664078	0,3582565	0,0112220	0,2304165	0,3059961	0,1045764	0,5686050	0,0073681	0,2991907	0,2039988	0,2697686	0,3059762
560	0,6425212	0,4411245	0,1567463	0,4152936	0,4349033	0,3208371	0,0077886	0,2952952	0,3305997	0,0633058	0,5082247	0,0240246	0,3102307	0,2512199	0,1210663	0,2751029
