"Time"	hipB	hipA	ihfB	yeiL	tdcA	tdcD	tdcG	tdcE	tdcB	tdcF	tdcC	hemF	ibpB	htrE	ecpD	amiA
920	0,9827483	0,6092315	0,6700287	0,8734532	0,0212108	0,0875140	0,3737638	0,0051747	0,4202052	0,3658524	0,0119291	0,6596725	0,5938325	0,8534953	0,9931085	0,1553054
940	0,9827483	0,6092277	0,6700287	0,8734532	0,0212108	0,0875140	0,3735607	0,0051747	0,4201715	0,3658524	0,0118564	0,6596725	0,5938044	0,8534953	0,9931085	0,1553054
960	0,9827483	0,6092260	0,6700287	0,8734532	0,0212108	0,0875140	0,3734300	0,0051747	0,4201482	0,3658524	0,0118146	0,6596725	0,5937873	0,8534953	0,9931085	0,1553054
980	0,9827483	0,6092255	0,6700287	0,8734533	0,0212108	0,0875140	0,3733461	0,0051747	0,4201320	0,3658524	0,0117905	0,6596725	0,5937769	0,8534953	0,9931085	0,1553054
1000	0,9827484	0,6092257	0,6700287	0,8734533	0,0212108	0,0875140	0,3732922	0,0051747	0,4201208	0,3658524	0,0117767	0,6596725	0,5937706	0,8534953	0,9931085	0,1553054
1020	0,9827484	0,6092261	0,6700287	0,8734533	0,0212108	0,0875140	0,3732576	0,0051747	0,4201131	0,3658524	0,0117688	0,6596725	0,5937668	0,8534953	0,9931085	0,1553054
1040	0,9827484	0,6092266	0,6700287	0,8734533	0,0212108	0,0875140	0,3732355	0,0051747	0,4201077	0,3658524	0,0117642	0,6596725	0,5937645	0,8534953	0,9931085	0,1553054
1060	0,9827484	0,6092269	0,6700287	0,8734533	0,0212108	0,0875140	0,3732213	0,0051747	0,4201040	0,3658524	0,0117616	0,6596725	0,5937631	0,8534953	0,9931085	0,1553054
1080	0,9827484	0,6092272	0,6700287	0,8734533	0,0212108	0,0875140	0,3732122	0,0051747	0,4201014	0,3658524	0,0117601	0,6596725	0,5937622	0,8534953	0,9931085	0,1553054
1100	0,9827484	0,6092274	0,6700287	0,8734533	0,0212108	0,0875140	0,3732064	0,0051747	0,4200996	0,3658524	0,0117593	0,6596725	0,5937617	0,8534953	0,9931085	0,1553054

0	0,9827490	0,6092637	0,6700277	0,8708502	0,0212108	0,0875140	0,3731946	0,0051747	0,4200808	0,3658557	0,0117581	0,6596693	0,5937662	0,8534887	0,9930246	0,1553732
20	0,9827487	0,6092520	0,6700279	0,8714493	0,0790034	0,0875264	0,3760627	0,0268516	0,4201595	0,3658598	0,0117604	0,5666174	0,5937635	0,8534915	0,9930530	0,1502825
40	0,9827486	0,6092426	0,6700281	0,8719107	0,1787439	0,0882031	0,4071019	0,0730074	0,4214701	0,3661255	0,0122939	0,4199016	0,5937619	0,8534930	0,9930718	0,1400840
60	0,9827484	0,6092359	0,6700284	0,8722660	0,2724120	0,0940438	0,4722477	0,1259394	0,4267665	0,3682939	0,0224316	0,2989266	0,5937611	0,8534938	0,9930843	0,1291797
80	0,9827484	0,6092315	0,6700285	0,8725396	0,3494360	0,1137477	0,5487859	0,1773667	0,4377966	0,3753918	0,0716883	0,2149910	0,5937607	0,8534943	0,9930925	0,1194399
100	0,9827484	0,6092289	0,6700287	0,8727501	0,4100717	0,1527430	0,6200686	0,2241405	0,4539524	0,3892908	0,1762857	0,1610882	0,5937606	0,8534946	0,9930980	0,1114649
120	0,9827484	0,6092276	0,6700287	0,8729122	0,4569356	0,2087992	0,6792320	0,2654967	0,4732390	0,4092266	0,3143254	0,1278836	0,5937607	0,8534948	0,9931016	0,1052624
140	0,9827484	0,6092270	0,6700288	0,8730369	0,4927743	0,2747937	0,7251804	0,3015794	0,4935076	0,4326713	0,4544405	0,1079260	0,5937607	0,8534950	0,9931039	0,1005997
160	0,9827484	0,6092269	0,6700288	0,8731329	0,5199715	0,3430201	0,7593934	0,3327973	0,5130918	0,4568374	0,5768888	0,0961126	0,5937608	0,8534951	0,9931055	0,0971784
180	0,9827484	0,6092269	0,6700288	0,8732067	0,5404846	0,4076118	0,7841555	0,3596004	0,5309501	0,4795929	0,6746416	0,0891885	0,5937608	0,8534952	0,9931065	0,0947129
200	0,9827484	0,6092271	0,6700288	0,8732636	0,5558794	0,4651011	0,8017250	0,3824260	0,5465742	0,4996968	0,7483255	0,0851562	0,5937609	0,8534952	0,9931072	0,0929610
220	0,9827484	0,6092273	0,6700288	0,8733073	0,5673868	0,5140365	0,8140156	0,4016952	0,5598330	0,5166613	0,8018229	0,0828181	0,5937609	0,8534953	0,9931077	0,0917300
240	0,9827484	0,6092274	0,6700288	0,8733409	0,5759611	0,5543385	0,8225264	0,4178156	0,5708281	0,5305038	0,8397191	0,0814662	0,5937609	0,8534953	0,9931080	0,0908728
260	0,9827484	0,6092275	0,6700288	0,8733668	0,5823344	0,5867148	0,8283773	0,4311812	0,5797849	0,5415211	0,8661431	0,0806861	0,5937609	0,8534953	0,9931082	0,0902805
280	0,9827484	0,6092276	0,6700287	0,8733868	0,5870625	0,6122344	0,8323797	0,4421665	0,5869792	0,5501283	0,8843947	0,0802366	0,5937609	0,8534953	0,9931083	0,0898739
300	0,9827484	0,6092276	0,6700287	0,8734021	0,5905650	0,6320564	0,8351088	0,4511213	0,5926932	0,5567592	0,8969420	0,0799777	0,5937609	0,8534953	0,9931084	0,0895962
320	0,9827484	0,6092276	0,6700287	0,8734139	0,5931569	0,6472780	0,8369665	0,4583646	0,5971898	0,5618139	0,9055578	0,0798288	0,5937609	0,8534953	0,9931084	0,0894075
340	0,9827484	0,6092276	0,6700287	0,8734230	0,5950732	0,6588630	0,8382303	0,4641818	0,6007016	0,5656364	0,9114830	0,0797431	0,5937609	0,8534953	0,9931085	0,0892798
360	0,9827484	0,6092276	0,6700287	0,8734300	0,5964892	0,6676188	0,8390905	0,4688228	0,6034269	0,5685095	0,9155719	0,0796939	0,5937609	0,8534953	0,9931085	0,0891937
380	0,9827484	0,6092276	0,6700287	0,8734353	0,5975351	0,6742000	0,8396768	0,4725031	0,6055304	0,5706592	0,9184073	0,0796656	0,5937609	0,8534953	0,9931085	0,0891358
400	0,9827484	0,6092276	0,6700287	0,8734395	0,5983072	0,6791254	0,8400772	0,4754054	0,6071466	0,5722620	0,9203847	0,0796493	0,5937609	0,8534953	0,9931085	0,0890970
420	0,9827484	0,6092276	0,6700287	0,8734426	0,5988772	0,6827991	0,8403513	0,4776825	0,6083834	0,5734540	0,9217721	0,0796399	0,5937609	0,8534953	0,9931085	0,0890711
440	0,9827484	0,6092276	0,6700287	0,8734451	0,5992978	0,6855321	0,8405397	0,4794609	0,6093266	0,5743385	0,9227516	0,0796345	0,5937609	0,8534953	0,9931085	0,0890538
460	0,9827484	0,6092276	0,6700287	0,8734470	0,5996082	0,6875610	0,8406695	0,4808438	0,6100437	0,5749940	0,9234471	0,0796315	0,5937609	0,8534953	0,9931085	0,0890423
480	0,9827484	0,6092276	0,6700287	0,8734484	0,5998372	0,6890647	0,8407593	0,4819150	0,6105874	0,5754792	0,9239439	0,0796297	0,5937609	0,8534953	0,9931085	0,0890346
500	0,9827484	0,6092276	0,6700287	0,8734495	0,6000061	0,6901779	0,8408217	0,4827418	0,6109988	0,5758381	0,9243004	0,0796287	0,5937609	0,8534953	0,9931085	0,0890296
520	0,9827484	0,6092276	0,6700287	0,8734504	0,6001308	0,6910012	0,8408652	0,4833778	0,6113093	0,5761033	0,9245575	0,0796281	0,5937609	0,8534953	0,9931085	0,0890262
540	0,9827484	0,6092276	0,6700287	0,8734511	0,6002227	0,6916097	0,8408957	0,4838657	0,6115432	0,5762992	0,9247436	0,0796277	0,5937609	0,8534953	0,9931085	0,0890240
560	0,9827484	0,6092276	0,6700287	0,8734516	0,6002905	0,6920591	0,8409172	0,4842388	0,6117192	0,5764438	0,9248787	0,0796275	0,5937609	0,8534953	0,9931085	0,0890226
580	0,9827484	0,6092276	0,6700287	0,8734520	0,5551844	0,6911625	0,8408972	0,4662734	0,6114688	0,5756781	0,9242468	0,1726807	0,5937609	0,8534953	0,9931085	0,0940890
600	0,9827484	0,6092276	0,6700287	0,8734523	0,4744586	0,6790504	0,8405308	0,4248007	0,6079786	0,5678355	0,9158655	0,3193972	0,5937609	0,8534953	0,9931085	0,1042715
620	0,9827484	0,6092276	0,6700287	0,8734525	0,3938100	0,6442810	0,8393145	0,3719356	0,5986329	0,5482632	0,8848808	0,4403727	0,5937609	0,8534953	0,9931085	0,1151654
640	0,9827484	0,6092276	0,6700287	0,8734527	0,3221708	0,5845802	0,8366704	0,3152653	0,5833524	0,5191222	0,8124302	0,5243085	0,5937609	0,8534953	0,9931085	0,1248983
660	0,9827484	0,6092276	0,6700287	0,8734528	0,2606729	0,5072623	0,8318535	0,2600924	0,5637843	0,4862111	0,6916433	0,5782114	0,5937609	0,8534953	0,9931085	0,1328688
680	0,9827484	0,6092276	0,6700287	0,8734529	0,2086786	0,4240459	0,8237967	0,2098270	0,5421560	0,4549953	0,5424871	0,6114160	0,5937609	0,8534953	0,9931085	0,1390684
700	0,9827484	0,6092276	0,6700287	0,8734530	0,1653802	0,3454217	0,8109872	0,1662380	0,5205251	0,4287326	0,3967476	0,6313737	0,5937609	0,8534953	0,9931085	0,1437292
720	0,9827484	0,6092276	0,6700287	0,8734530	0,1300262	0,2778460	0,7915386	0,1298449	0,5004288	0,4084706	0,2756302	0,6431871	0,5937609	0,8534953	0,9931085	0,1471492
740	0,9827484	0,6092276	0,6700287	0,8734531	0,1018326	0,2236999	0,7637142	0,1003477	0,4827987	0,3938176	0,1851964	0,6501113	0,5937609	0,8534953	0,9931085	0,1496138
760	0,9827484	0,6092276	0,6700287	0,8734531	0,0799119	0,1825429	0,7269443	0,0769942	0,4680265	0,3837313	0,1223083	0,6541436	0,5937609	0,8534953	0,9931085	0,1513652
780	0,9827484	0,6092276	0,6700287	0,8734532	0,0632885	0,1524903	0,6827283	0,0588483	0,4561011	0,3770478	0,0806397	0,6564817	0,5937609	0,8534953	0,9931085	0,1525958
800	0,9827484	0,6092276	0,6700287	0,8734532	0,0509688	0,1312146	0,6345065	0,0449606	0,4467592	0,3727481	0,0539489	0,6578335	0,5937609	0,8534953	0,9931085	0,1534528
820	0,9827484	0,6092276	0,6700287	0,8734532	0,0420211	0,1165116	0,5864427	0,0344622	0,4396153	0,3700449	0,0372639	0,6586136	0,5937609	0,8534953	0,9931085	0,1540449
840	0,9827484	0,6092276	0,6700287	0,8734532	0,0356318	0,1065427	0,5420607	0,0266061	0,4342558	0,3683755	0,0270203	0,6590632	0,5937609	0,8534953	0,9931085	0,1544515
860	0,9827484	0,6092276	0,6700287	0,8734532	0,0311326	0,0998861	0,5035323	0,0207769	0,4302947	0,3673588	0,0208169	0,6593220	0,5937609	0,8534953	0,9931085	0,1547291
880	0,9827484	0,6092276	0,6700287	0,8734532	0,0279991	0,0954959	0,4716734	0,0164824	0,4274009	0,3667463	0,0171000	0,6594710	0,5937609	0,8534953	0,9931085	0,1549177
900	0,9827484	0,6092276	0,6700287	0,8734532	0,0258356	0,0926298	0,4463106	0,0133379	0,4253057	0,3663803	0,0148915	0,6595566	0,5937609	0,8534953	0,9931085	0,1550454
920	0,9827484	0,6092276	0,6700287	0,8734532	0,0243517	0,0907745	0,4267081	0,0110473	0,4237990	0,3661631	0,0135881	0,6596059	0,5937609	0,8534953	0,9931085	0,1551315
940	0,9827484	0,6092276	0,6700287	0,8734532	0,0233389	0,0895821	0,4119050	0,0093865	0,4227211	0,3660349	0,0128230	0,6596342	0,5937609	0,8534953	0,9931085	0,1551894
960	0,9827484	0,6092276	0,6700287	0,8734532	0,0226502	0,0888203	0,4009290	0,0081870	0,4219531	0,3659594	0,0123760	0,6596505	0,5937609	0,8534953	0,9931085	0,1552282
980	0,9827484	0,6092276	0,6700287	0,8734533	0,0221832	0,0883362	0,3929084	0,0073238	0,4214075	0,3659151	0,0121157	0,6596598	0,5937609	0,8534953	0,9931085	0,1552541
1000	0,9827484	0,6092276	0,6700287	0,8734533	0,0218671	0,0880298	0,3871156	0,0067045	0,4210210	0,3658891	0,0119646	0,6596652	0,5937609	0,8534953	0,9931085	0,1552714
1020	0,9827484	0,6092276	0,6700287	0,8734533	0,0216535	0,0878368	0,3829713	0,0062614	0,4207475	0,3658739	0,0118772	0,6596683	0,5937609	0,8534953	0,9931085	0,1552829
1040	0,9827484	0,6092276	0,6700287	0,8734533	0,0215093	0,0877155	0,3800292	0,0059453	0,4205545	0,3658651	0,0118267	0,6596701	0,5937609	0,8534953	0,9931085	0,1552905
1060	0,9827484	0,6092276	0,6700287	0,8734533	0,0214120	0,0876395	0,3779540	0,0057202	0,4204183	0,3658599	0,0117975	0,6596711	0,5937609	0,8534953	0,9931085	0,1552956
1080	0,9827484	0,6092276	0,6700287	0,8734533	0,0213464	0,0875920	0,3764980	0,0055602	0,4203224	0,3658568	0,0117808	0,6596717	0,5937609	0,8534953	0,9931085	0,1552989
1100	0,9827484	0,6092276	0,6700287	0,8734533	0,0213021	0,0875625	0,3754810	0,0054468	0,4202549	0,3658550	0,0117711	0,6596720	0,5937609	0,8534953	0,9931085	0,1553011

0	0,9827490	0,6092637	0,6700277	0,8708502	0,0212108	0,0875140	0,3731946	0,0051747	0,4200808	0,3658557	0,0117581	0,6596693	0,5937662	0,8534887	0,9930246	0,1553732
20	0,9827502	0,5903484	0,6700279	0,8714493	0,0657232	0,0875212	0,4209594	0,0051754	0,4201370	0,4190857	0,0117591	0,6596708	0,6776931	0,8534915	0,9930530	0,1471888
40	0,9827650	0,5516537	0,6700281	0,8719107	0,1425537	0,0878464	0,5169854	0,0052076	0,4209862	0,5084222	0,0119326	0,6596717	0,7862131	0,8534930	0,9930718	0,1307735
60	0,9828090	0,5100387	0,6700284	0,8722660	0,2147233	0,0905275	0,6222946	0,0054758	0,4243568	0,5873273	0,0151153	0,6596722	0,8632589	0,8534938	0,9930843	0,1132180
80	0,9828888	0,4733453	0,6700285	0,8725396	0,2742439	0,0997658	0,7172886	0,0064452	0,4314642	0,6467439	0,0326492	0,6596725	0,9122069	0,8534943	0,9930925	0,0975361
100	0,9830017	0,4443238	0,6700287	0,8727501	0,3215356	0,1191411	0,7945110	0,0086413	0,4421411	0,6895116	0,0794166	0,6596726	0,9423517	0,8534946	0,9930980	0,0846950
120	0,9831376	0,4230603	0,6700287	0,8729122	0,3587189	0,1491754	0,8535007	0,0123893	0,4552837	0,7205297	0,1582567	0,6596726	0,9607403	0,8534948	0,9931016	0,0747075
140	0,9832834	0,4084346	0,6700288	0,8730369	0,3878613	0,1875079	0,8967887	0,0177118	0,4695565	0,7437358	0,2576861	0,6596726	0,9719238	0,8534950	0,9931039	0,0671994
160	0,9834262	0,3989509	0,6700288	0,8731329	0,4106613	0,2304354	0,9276961	0,0243732	0,4838199	0,7617005	0,3620035	0,6596725	0,9787189	0,8534951	0,9931055	0,0616901
180	0,9835558	0,3931688	0,6700288	0,8732067	0,4284673	0,2743142	0,9493404	0,0319862	0,4972749	0,7759712	0,4591838	0,6596725	0,9828464	0,8534952	0,9931065	0,0577200
200	0,9836661	0,3898902	0,6700288	0,8732636	0,4423462	0,3163103	0,9642871	0,0401162	0,5094520	0,7874726	0,5428704	0,6596725	0,9853532	0,8534952	0,9931072	0,0548988
220	0,9837549	0,3882062	0,6700288	0,8733073	0,4531428	0,3545978	0,9745042	0,0483573	0,5201397	0,7967893	0,6112164	0,6596725	0,9868757	0,8534953	0,9931077	0,0529164
240	0,9838229	0,3874740	0,6700288	0,8733409	0,4615265	0,3882481	0,9814373	0,0563751	0,5293043	0,8043289	0,6650574	0,6596725	0,9878004	0,8534953	0,9931080	0,0515361
260	0,9838727	0,3872671	0,6700288	0,8733668	0,4680262	0,4170038	0,9861178	0,0639224	0,5370224	0,8104044	0,7064499	0,6596725	0,9883620	0,8534953	0,9931082	0,0505823
280	0,9839076	0,3873186	0,6700287	0,8733868	0,4730583	0,4410473	0,9892673	0,0708380	0,5434305	0,8152725	0,7377634	0,6596725	0,9887030	0,8534953	0,9931083	0,0499275
300	0,9839309	0,3874729	0,6700287	0,8734021	0,4769499	0,4608107	0,9913829	0,0770348	0,5486906	0,8191503	0,7612142	0,6596725	0,9889102	0,8534953	0,9931084	0,0494803
320	0,9839460	0,3876468	0,6700287	0,8734139	0,4799567	0,4768388	0,9928033	0,0824845	0,5529685	0,8222220	0,7786767	0,6596725	0,9890360	0,8534953	0,9931084	0,0491764
340	0,9839552	0,3878015	0,6700287	0,8734230	0,4822782	0,4896995	0,9937578	0,0872019	0,5564212	0,8246432	0,7916479	0,6596725	0,9891124	0,8534953	0,9931085	0,0489708
360	0,9839605	0,3879233	0,6700287	0,8734300	0,4840695	0,4999318	0,9944004	0,0912303	0,5591903	0,8265435	0,8012813	0,6596725	0,9891588	0,8534953	0,9931085	0,0488321
380	0,9839633	0,3880115	0,6700287	0,8734353	0,4854511	0,5080179	0,9948344	0,0946306	0,5613993	0,8280296	0,8084460	0,6596725	0,9891869	0,8534953	0,9931085	0,0487389
400	0,9839646	0,3880713	0,6700287	0,8734395	0,4865164	0,5143737	0,9951286	0,0974717	0,5631537	0,8291883	0,8137878	0,6596725	0,9892040	0,8534953	0,9931085	0,0486764
420	0,9839652	0,3881093	0,6700287	0,8734426	0,4873374	0,5193480	0,9953290	0,0998249	0,5645416	0,8300894	0,8177826	0,6596725	0,9892144	0,8534953	0,9931085	0,0486347
440	0,9839652	0,3881319	0,6700287	0,8734451	0,4879702	0,5232278	0,9954663	0,1017589	0,5656361	0,8307889	0,8207801	0,6596725	0,9892208	0,8534953	0,9931085	0,0486068
460	0,9839651	0,3881443	0,6700287	0,8734470	0,4884577	0,5262458	0,9955610	0,1033376	0,5664968	0,8313310	0,8230367	0,6596725	0,9892246	0,8534953	0,9931085	0,0485883
480	0,9839649	0,3881503	0,6700287	0,8734484	0,4888333	0,5285882	0,9956267	0,1046187	0,5671718	0,8317505	0,8247410	0,6596725	0,9892269	0,8534953	0,9931085	0,0485760
500	0,9839648	0,3881526	0,6700287	0,8734495	0,4891226	0,5304032	0,9956727	0,1056526	0,5677003	0,8320749	0,8260320	0,6596725	0,9892283	0,8534953	0,9931085	0,0485679
520	0,9839646	0,3881529	0,6700287	0,8734504	0,4893455	0,5318077	0,9957051	0,1064832	0,5681131	0,8323254	0,8270126	0,6596725	0,9892292	0,8534953	0,9931085	0,0485625
540	0,9839645	0,3881524	0,6700287	0,8734511	0,4895171	0,5328932	0,9957281	0,1071477	0,5684352	0,8325188	0,8277590	0,6596725	0,9892297	0,8534953	0,9931085	0,0485589
560	0,9839644	0,3881515	0,6700287	0,8734516	0,4896493	0,5337317	0,9957446	0,1076772	0,5686860	0,8326680	0,8283285	0,6596725	0,9892300	0,8534953	0,9931085	0,0485565
580	0,9839595	0,4113636	0,6700287	0,8734520	0,4528677	0,5330323	0,9803008	0,1078308	0,5685298	0,7864020	0,8270887	0,6596725	0,9053010	0,8534953	0,9931085	0,0567160
600	0,9839150	0,4577229	0,6700287	0,8734523	0,3865046	0,5206746	0,9506353	0,1056542	0,5654357	0,7033355	0,8093059	0,6596725	0,7967798	0,8534953	0,9931085	0,0731151
620	0,9838073	0,5052815	0,6700287	0,8734525	0,3194972	0,4874391	0,9196542	0,0995266	0,5572274	0,6208192	0,7523520	0,6596725	0,7197334	0,8534953	0,9931085	0,0906598
640	0,9836508	0,5444824	0,6700287	0,8734527	0,2595312	0,4349988	0,8912381	0,0898466	0,5441140	0,5501466	0,6469475	0,6596725	0,6707850	0,8534953	0,9931085	0,1063347
660	0,9834746	0,5729088	0,6700287	0,8734528	0,2080771	0,3723862	0,8651277	0,0781028	0,5277605	0,4941665	0,5111905	0,6596725	0,6406400	0,8534953	0,9931085	0,1191712
680	0,9833044	0,5915780	0,6700287	0,8734529	0,1649977	0,3095511	0,8391648	0,0658566	0,5101793	0,4523219	0,3758566	0,6596725	0,6222513	0,8534953	0,9931085	0,1291557
700	0,9831556	0,6027246	0,6700287	0,8734530	0,1297545	0,2534769	0,8104245	0,0542647	0,4930793	0,4225050	0,2621677	0,6596725	0,6110677	0,8534953	0,9931085	0,1366618
720	0,9830347	0,6086640	0,6700287	0,8734530	0,1016310	0,2074213	0,7761729	0,0439942	0,4776168	0,4020938	0,1767417	0,6596725	0,6042725	0,8534953	0,9931085	0,1421698
740	0,9829420	0,6113168	0,6700287	0,8734531	0,0797614	0,1718132	0,7350292	0,0353143	0,4643911	0,3885796	0,1170995	0,6596725	0,6001451	0,8534953	0,9931085	0,1461391
760	0,9828742	0,6120888	0,6700287	0,8734531	0,0631772	0,1454943	0,6878843	0,0282298	0,4535592	0,3798739	0,0774770	0,6596725	0,5976382	0,8534953	0,9931085	0,1489596
780	0,9828269	0,6119158	0,6700287	0,8734532	0,0508878	0,1266937	0,6377361	0,0225974	0,4449859	0,3743892	0,0520501	0,6596725	0,5961157	0,8534953	0,9931085	0,1509417
800	0,9827951	0,6113665	0,6700287	0,8734532	0,0419630	0,1136120	0,5884298	0,0182095	0,4383804	0,3709950	0,0361340	0,6596725	0,5951910	0,8534953	0,9931085	0,1523217
820	0,9827747	0,6107518	0,6700287	0,8734532	0,0355908	0,1046949	0,5432622	0,0148453	0,4333968	0,3689243	0,0263526	0,6596725	0,5946295	0,8534953	0,9931085	0,1532754
840	0,9827622	0,6102175	0,6700287	0,8734532	0,0311039	0,0987149	0,5042462	0,0122988	0,4296977	0,3676752	0,0204246	0,6596725	0,5942884	0,8534953	0,9931085	0,1539301
860	0,9827550	0,6098119	0,6700287	0,8734532	0,0279792	0,0947571	0,4720899	0,0103913	0,4269863	0,3669284	0,0168706	0,6596725	0,5940813	0,8534953	0,9931085	0,1543772
880	0,9827510	0,6095335	0,6700287	0,8734532	0,0258219	0,0921657	0,4465486	0,0089747	0,4250178	0,3664851	0,0147579	0,6596725	0,5939555	0,8534953	0,9931085	0,1546811
900	0,9827490	0,6093591	0,6700287	0,8734532	0,0243423	0,0904840	0,4268407	0,0079303	0,4235992	0,3662233	0,0135105	0,6596725	0,5938791	0,8534953	0,9931085	0,1548867
920	0,9827482	0,6092604	0,6700287	0,8734532	0,0233325	0,0894009	0,4119765	0,0071650	0,4225825	0,3660694	0,0127781	0,6596725	0,5938327	0,8534953	0,9931085	0,1550254
940	0,9827479	0,6092118	0,6700287	0,8734532	0,0226459	0,0887076	0,4009658	0,0066072	0,4218569	0,3659792	0,0123500	0,6596725	0,5938045	0,8534953	0,9931085	0,1551185
960	0,9827479	0,6091934	0,6700287	0,8734532	0,0221803	0,0882662	0,3929259	0,0062026	0,4213408	0,3659265	0,0121007	0,6596725	0,5937874	0,8534953	0,9931085	0,1551810
980	0,9827480	0,6091915	0,6700287	0,8734533	0,0218652	0,0879865	0,3871228	0,0059102	0,4209747	0,3658957	0,0119560	0,6596725	0,5937770	0,8534953	0,9931085	0,1552227
1000	0,9827482	0,6091969	0,6700287	0,8734533	0,0216522	0,0878100	0,3829732	0,0056996	0,4207155	0,3658777	0,0118722	0,6596725	0,5937707	0,8534953	0,9931085	0,1552506
1020	0,9827483	0,6092046	0,6700287	0,8734533	0,0215084	0,0876990	0,3800286	0,0055485	0,4205322	0,3658672	0,0118238	0,6596725	0,5937668	0,8534953	0,9931085	0,1552691
1040	0,9827483	0,6092120	0,6700287	0,8734533	0,0214114	0,0876294	0,3779524	0,0054404	0,4204029	0,3658611	0,0117959	0,6596725	0,5937645	0,8534953	0,9931085	0,1552814
1060	0,9827484	0,6092179	0,6700287	0,8734533	0,0213460	0,0875858	0,3764962	0,0053631	0,4203117	0,3658575	0,0117798	0,6596725	0,5937631	0,8534953	0,9931085	0,1552896
1080	0,9827484	0,6092222	0,6700287	0,8734533	0,0213019	0,0875586	0,3754793	0,0053081	0,4202474	0,3658554	0,0117706	0,6596725	0,5937622	0,8534953	0,9931085	0,1552949
1100	0,9827484	0,6092250	0,6700287	0,8734533	0,0212722	0,0875417	0,3747719	0,0052690	0,4202022	0,3658542	0,0117653	0,6596725	0,5937617	0,8534953	0,9931085	0,1552985

0	0,9827490	0,6092637	0,6700277	0,8708502	0,0212108	0,0875140	0,3731946	0,0051747	0,4200808	0,3658557	0,0117581	0,6596693	0,5937662	0,8534887	0,9930246	0,1553732
20	0,9119727	0,6101030	0,6700279	0,8714493	0,0212108	0,0875140	0,3731954	0,0051747	0,4200853	0,3658544	0,0117581	0,6212716	0,5937635	0,8605006	0,9932485	0,1553499
40	0,7817587	0,6186880	0,6700281	0,8719107	0,0212108	0,0875140	0,3731957	0,0051747	0,4200884	0,3658534	0,0117581	0,5607288	0,5937619	0,8735024	0,9936545	0,1553346
60	0,6555937	0,6419065	0,6700284	0,8722660	0,0212108	0,0875140	0,3731958	0,0051747	0,4200905	0,3658528	0,0117581	0,5108079	0,5937611	0,8862351	0,9940747	0,1553246
80	0,5537135	0,6788309	0,6700285	0,8725396	0,0212108	0,0875140	0,3731958	0,0051747	0,4200920	0,3658525	0,0117581	0,4761714	0,5937607	0,8966460	0,9944419	0,1553180
100	0,4783568	0,7234220	0,6700287	0,8727501	0,0212108	0,0875140	0,3731959	0,0051747	0,4200930	0,3658524	0,0117581	0,4539280	0,5937606	0,9044534	0,9947371	0,1553137
120	0,4254202	0,7693418	0,6700287	0,8729122	0,0212108	0,0875140	0,3731960	0,0051747	0,4200938	0,3658524	0,0117581	0,4402260	0,5937607	0,9100191	0,9949632	0,1553109
140	0,3894701	0,8121815	0,6700288	0,8730369	0,0212108	0,0875140	0,3731960	0,0051747	0,4200943	0,3658524	0,0117581	0,4319903	0,5937607	0,9138573	0,9951307	0,1553090
160	0,3656307	0,8496336	0,6700288	0,8731329	0,0212108	0,0875140	0,3731961	0,0051747	0,4200947	0,3658524	0,0117581	0,4271154	0,5937608	0,9164434	0,9952520	0,1553077
180	0,3500989	0,8809351	0,6700288	0,8732067	0,0212108	0,0875140	0,3731961	0,0051747	0,4200950	0,3658524	0,0117581	0,4242581	0,5937608	0,9181561	0,9953385	0,1553069
200	0,3401167	0,9062575	0,6700288	0,8732636	0,0212108	0,0875140	0,3731961	0,0051747	0,4200952	0,3658524	0,0117581	0,4225941	0,5937609	0,9192757	0,9953993	0,1553064
220	0,3337700	0,9262469	0,6700288	0,8733073	0,0212108	0,0875140	0,3731961	0,0051747	0,4200953	0,3658524	0,0117581	0,4216293	0,5937609	0,9200001	0,9954416	0,1553061
240	0,3297701	0,9417285	0,6700288	0,8733409	0,0212108	0,0875140	0,3731962	0,0051747	0,4200954	0,3658524	0,0117581	0,4210714	0,5937609	0,9204650	0,9954708	0,1553058
260	0,3272674	0,9535370	0,6700288	0,8733668	0,0212108	0,0875140	0,3731962	0,0051747	0,4200954	0,3658524	0,0117581	0,4207495	0,5937609	0,9207613	0,9954908	0,1553057
280	0,3257112	0,9624319	0,6700287	0,8733868	0,0212108	0,0875140	0,3731962	0,0051747	0,4200955	0,3658524	0,0117581	0,4205640	0,5937609	0,9209491	0,9955045	0,1553056
300	0,3247484	0,9690620	0,6700287	0,8734021	0,0212108	0,0875140	0,3731962	0,0051747	0,4200955	0,3658524	0,0117581	0,4204572	0,5937609	0,9210677	0,9955137	0,1553055
320	0,3241555	0,9739601	0,6700287	0,8734139	0,0212108	0,0875140	0,3731962	0,0051747	0,4200955	0,3658524	0,0117581	0,4203957	0,5937609	0,9211422	0,9955200	0,1553055
340	0,3237918	0,9775508	0,6700287	0,8734230	0,0212108	0,0875140	0,3731962	0,0051747	0,4200955	0,3658524	0,0117581	0,4203604	0,5937609	0,9211889	0,9955242	0,1553054
360	0,3235695	0,9801652	0,6700287	0,8734300	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,4203400	0,5937609	0,9212180	0,9955271	0,1553054
