"Time"	norR	nsrR	dsdC	feaR	fhlA	feaB	hypA	hycE	hycF	hycD	hypB	hycG	hypE	hycH	hypD	hycB
1060	0,1384695	0,7247736	0,4029177	0,2427278	0,0003672	0,2724754	0,0046157	0,0308136	0,0520173	0,2810862	0,0901727	0,1920456	0,0188394	0,0007352	0,0129289	0,0534119
1080	0,1298470	0,6860815	0,3493104	0,3143034	0,0014748	0,3734003	0,0192839	0,0167884	0,0418369	0,3144766	0,0937458	0,2117443	0,0079358	0,0029301	0,0276017	0,0603486
1100	0,1534677	0,7176021	0,2383443	0,2954602	0,0006622	0,4024874	0,0044144	0,0259731	0,0898664	0,3318866	0,1205085	0,2495202	0,0176251	0,0037496	0,0207095	0,0859028

0	0,1829497	0,7122987	0,2745189	0,2790389	0,0000637	0,3579670	0,0199098	0,0428553	0,0636773	0,3004608	0,0979780	0,2007277	0,0278679	0,0003007	0,0129945	0,0590331
20	0,1605485	0,6538388	0,1759717	0,2714042	0,0000397	0,3378671	0,0853582	0,0273807	0,0359267	0,2669119	0,1028409	0,2448819	0,0111903	0,0000712	0,0619961	0,0527443
40	0,1912879	0,7351644	0,1449683	0,3122034	0,0001356	0,2689977	0,1543789	0,0400655	0,0363739	0,2644619	0,1100247	0,3020292	0,0290356	0,0000784	0,0665677	0,0507957
60	0,1672346	0,8057539	0,1048468	0,2756502	0,0002269	0,1946135	0,1036044	0,0226610	0,0284265	0,3434226	0,0956246	0,2229336	0,0061058	0,0018081	0,1364041	0,0748312
80	0,1272882	0,7230687	0,0285737	0,3317446	0,0004133	0,1720415	0,1150677	0,0150011	0,0279698	0,2299748	0,1379850	0,2458961	0,0052080	0,0006578	0,1280978	0,0717942
100	0,1340349	0,6668059	0,0236879	0,2808617	0,0000000	0,2045710	0,1359492	0,0299722	0,0238725	0,2947548	0,0619292	0,2748584	0,0260628	0,0001243	0,0742970	0,0367865
120	0,1666297	0,8209366	0,0175707	0,2389962	0,0000327	0,2036512	0,1474086	0,0306040	0,0360864	0,3447397	0,0793486	0,2689659	0,0100016	0,0001533	0,1644610	0,0826531
140	0,1345720	0,7583397	0,0140107	0,2532456	0,0002234	0,1579705	0,1296726	0,0149341	0,0259275	0,3178016	0,0688581	0,2495142	0,0083904	0,0001257	0,1042236	0,0908899
160	0,1755108	0,6239342	0,0092121	0,2890489	0,0000590	0,2381231	0,0947503	0,0101969	0,0303541	0,3175021	0,0568376	0,1842811	0,0123498	0,0001715	0,1308415	0,0865702
180	0,1813366	0,7615168	0,0015641	0,3110340	0,0000242	0,1886811	0,1193200	0,0295827	0,0326445	0,2296866	0,0808153	0,1856238	0,0253592	0,0014607	0,1244525	0,0886484
200	0,1915780	0,6502322	0,0010572	0,2867969	0,0000635	0,1755111	0,1576841	0,0097791	0,0487770	0,3028934	0,1259188	0,1949917	0,0161508	0,0017897	0,1302636	0,0815885
220	0,1526337	0,7036674	0,0000000	0,2315865	0,0000237	0,2679810	0,1442621	0,0338474	0,0315609	0,3274963	0,1470580	0,2098180	0,0056572	0,0006873	0,1125136	0,0725464
240	0,1814146	0,8852792	0,0004757	0,2331662	0,0002696	0,2047412	0,1743699	0,0242142	0,0259189	0,3452426	0,1630504	0,2484363	0,0195003	0,0008776	0,1667947	0,0369583
260	0,1660927	0,7395782	0,0005226	0,2867562	0,0001834	0,3051730	0,1948774	0,0276416	0,0215311	0,4647525	0,1017594	0,2916734	0,0063845	0,0007529	0,1164496	0,0641463
280	0,1776429	0,7008570	0,0004537	0,2927655	0,0000286	0,1891965	0,1423650	0,0395307	0,0439468	0,4576515	0,0915247	0,2176427	0,0079948	0,0000516	0,1233687	0,0615644
300	0,2043584	0,6841512	0,0003391	0,2503902	0,0003554	0,2719650	0,1395485	0,0189305	0,0156335	0,2828462	0,0993240	0,3353913	0,0185909	0,0002772	0,1561313	0,0537337
320	0,1300930	0,9041072	0,0011320	0,2205768	0,0006187	0,2588620	0,1299870	0,0082331	0,0262438	0,3677219	0,0812087	0,2907238	0,0187503	0,0013756	0,1344715	0,0500481
340	0,1325878	0,7735350	0,0034048	0,2422014	0,0024656	0,2524187	0,1250020	0,0431089	0,0175943	0,3218345	0,1363339	0,2156635	0,0091713	0,0033227	0,1387535	0,0532114
360	0,1991725	0,6900632	0,0004551	0,2844180	0,0012491	0,2375290	0,1712415	0,0165752	0,0126760	0,2914637	0,1130061	0,2548181	0,0246543	0,0012973	0,1021991	0,0302197
380	0,1858416	0,5906525	0,0006544	0,2482809	0,0002610	0,1868354	0,1914990	0,0188993	0,0311298	0,1940900	0,1318219	0,2515432	0,0195873	0,0009344	0,1180073	0,0676021
400	0,1298850	0,7390147	0,0008202	0,3028855	0,0000000	0,2112104	0,1993700	0,0332982	0,0186768	0,2975892	0,0717100	0,2877852	0,0141562	0,0005551	0,1371167	0,0646930
420	0,1668571	0,6516142	0,0004154	0,2521153	0,0000987	0,1704245	0,1585410	0,0347213	0,0258390	0,2942132	0,0955508	0,2638059	0,0202019	0,0008291	0,1394077	0,0488151
440	0,1852927	0,5964137	0,0000333	0,2522167	0,0003399	0,2064975	0,0958715	0,0205349	0,0159309	0,3169412	0,1173213	0,2937652	0,0091469	0,0002048	0,1440728	0,0494062
460	0,1640032	0,7467413	0,0004707	0,2989625	0,0007324	0,2210876	0,1491276	0,0393607	0,0278593	0,2881569	0,1757007	0,2152175	0,0296252	0,0000506	0,1422835	0,0877486
480	0,1602932	0,6285559	0,0013704	0,2846473	0,0003286	0,2368840	0,1565630	0,0114142	0,0414665	0,2966612	0,1311920	0,2601476	0,0099686	0,0003365	0,1966782	0,0408541
500	0,2024241	0,6900812	0,0002280	0,2463757	0,0005225	0,2548441	0,1521780	0,0247536	0,0664130	0,3406036	0,1388627	0,3227126	0,0125654	0,0002237	0,1408517	0,0603657
520	0,2242557	0,7210084	0,0000121	0,2555615	0,0002480	0,2298847	0,1912533	0,0196872	0,0158462	0,3242086	0,1702716	0,3010195	0,0047036	0,0003370	0,1475436	0,0634981
540	0,1473355	0,6057793	0,0009354	0,2669712	0,0013284	0,1933272	0,1529330	0,0495618	0,0155206	0,3362149	0,0588249	0,2755629	0,0114783	0,0007341	0,1486019	0,0716144
560	0,1576708	0,5507200	0,0018206	0,2297108	0,0017134	0,2157002	0,1489736	0,0487364	0,0248678	0,3246323	0,0775670	0,2781615	0,0148614	0,0002876	0,1505487	0,0594517
580	0,2029838	0,7321609	0,2774400	0,3173220	0,0017736	0,1871042	0,0792607	0,0299601	0,0300088	0,2688310	0,1191637	0,2958637	0,0162090	0,0012327	0,0968299	0,0504831
600	0,1346508	0,7020225	0,3860343	0,2888822	0,0033168	0,2860486	0,0473920	0,0163277	0,0470006	0,3457228	0,1017027	0,2834608	0,0106628	0,0000426	0,0707090	0,0695071
620	0,1055402	0,7661156	0,3121203	0,3112047	0,0005178	0,2854133	0,0682089	0,0255741	0,0570218	0,3479672	0,0867704	0,2587900	0,0122428	0,0001421	0,0149469	0,0738696
640	0,1682868	0,7460479	0,3878451	0,3674502	0,0029990	0,4692737	0,0236216	0,0075898	0,0595804	0,3657810	0,1095101	0,1931448	0,0060199	0,0011578	0,0162650	0,0593723
660	0,1700484	0,6833705	0,3133542	0,2493693	0,0009463	0,4327991	0,0272655	0,0400744	0,0841272	0,3483748	0,0712300	0,1887468	0,0149667	0,0007415	0,0211061	0,1217450
680	0,1634414	0,8109556	0,3312437	0,2372813	0,0019182	0,3687443	0,0048950	0,0126986	0,0821450	0,2975304	0,0837068	0,1775158	0,0427202	0,0002340	0,0069938	0,0925511
700	0,1596749	0,5435892	0,3057729	0,3152626	0,0004143	0,3908722	0,0249779	0,0163325	0,0480093	0,3351820	0,0850972	0,1707699	0,0267496	0,0002519	0,0066122	0,1038762
720	0,1718583	0,7148782	0,3789302	0,2321425	0,0022068	0,4268850	0,0141656	0,0282580	0,1045107	0,2310582	0,0629044	0,1965930	0,0353839	0,0018829	0,0089138	0,0536625
740	0,2072592	0,6642276	0,2443667	0,3026181	0,0021521	0,3792801	0,0059697	0,0257451	0,0411630	0,2229736	0,0507685	0,1756734	0,0170754	0,0004546	0,0081727	0,0739658
760	0,1304209	0,6855562	0,3786036	0,3595202	0,0022284	0,4175879	0,0219477	0,0202523	0,0423434	0,3228714	0,0678041	0,2235136	0,0299101	0,0019770	0,0216761	0,1015505
780	0,1279568	0,6969728	0,3901647	0,2446357	0,0010395	0,4426981	0,0127232	0,0300671	0,0470386	0,3323837	0,1186589	0,2735426	0,0283217	0,0012138	0,0079027	0,0696313
800	0,1337307	0,6444405	0,3027392	0,3210224	0,0003303	0,3944919	0,0090129	0,0241971	0,0561084	0,3015057	0,1155567	0,2260069	0,0129027	0,0028051	0,0062665	0,0419017
820	0,1762805	0,6537609	0,3249086	0,2654848	0,0011300	0,4264463	0,0037162	0,0219345	0,0478469	0,2973488	0,1014105	0,2070890	0,0020274	0,0001926	0,0156692	0,0642753
840	0,1939801	0,8391332	0,3162271	0,2428842	0,0004773	0,4048057	0,0043183	0,0230600	0,0857785	0,4048736	0,1290711	0,2775639	0,0097889	0,0002945	0,0019849	0,0863790
860	0,1878794	0,7173324	0,2867138	0,3247268	0,0004438	0,3480005	0,0055121	0,0207883	0,0775519	0,2832331	0,1261130	0,2256997	0,0068885	0,0001888	0,0071298	0,0733940
880	0,2171435	0,6880885	0,2695517	0,2071690	0,0002343	0,3572053	0,0166215	0,0210696	0,0593922	0,2975016	0,1224178	0,2299103	0,0074485	0,0006199	0,0093186	0,0558497
900	0,1097482	0,8850775	0,3918143	0,2736148	0,0008682	0,4316923	0,0175275	0,0665987	0,0584316	0,2971681	0,1120234	0,2620570	0,0148563	0,0004965	0,0286971	0,0686732
920	0,1598905	0,7863286	0,3509066	0,2569339	0,0001282	0,3759391	0,0080621	0,0163402	0,0876009	0,3138139	0,0923579	0,1864223	0,0130946	0,0007007	0,0097962	0,0482351
940	0,1862920	0,8383033	0,2971175	0,1992235	0,0000713	0,4264586	0,0302436	0,0275871	0,0787257	0,3521948	0,1157730	0,1548263	0,0048571	0,0025259	0,0119774	0,0426405
960	0,1769426	0,7665309	0,3664589	0,1799612	0,0032973	0,3308065	0,0270453	0,0216306	0,0348877	0,3732542	0,0891135	0,1842058	0,0226838	0,0008459	0,0311392	0,0521321
980	0,1613754	0,7267079	0,2539634	0,2254199	0,0002070	0,3575609	0,0088708	0,0156559	0,0437939	0,2993101	0,0671346	0,1718037	0,0338062	0,0000043	0,0199126	0,0492339
1000	0,2410468	0,7288242	0,2761689	0,3100679	0,0012476	0,3165109	0,0124129	0,0115224	0,0531758	0,2999732	0,0363859	0,2321746	0,0145403	0,0000000	0,0056974	0,0818988
1020	0,1873864	0,6281574	0,3143747	0,1910055	0,0000063	0,3433731	0,0155126	0,0297802	0,0521057	0,2663303	0,1017263	0,2242344	0,0083987	0,0000617	0,0201868	0,0753427
1040	0,1279094	0,7543113	0,3198895	0,3011534	0,0000054	0,3106572	0,0201805	0,0322648	0,1261061	0,3023764	0,0798462	0,2229709	0,0356195	0,0000954	0,0078835	0,0874518
1060	0,1215802	0,7386942	0,3659599	0,3122084	0,0000000	0,4691432	0,0210988	0,0148147	0,0630676	0,2854401	0,0874927	0,2723531	0,0238557	0,0000625	0,0096831	0,0797672
1080	0,2147935	0,8230918	0,3453003	0,2584173	0,0000263	0,3356249	0,0248629	0,0095049	0,1492632	0,2752548	0,1061790	0,2576677	0,0252809	0,0001724	0,0119235	0,0772851
1100	0,1913823	0,7711297	0,2869624	0,2042039	0,0008544	0,3927632	0,0096998	0,0366030	0,0863833	0,2977103	0,0610607	0,2967918	0,0122116	0,0002404	0,0079902	0,0549601

0	0,1546333	0,6626551	0,3327809	0,3305253	0,0000648	0,3560230	0,0090183	0,0163806	0,0674373	0,2876447	0,0631916	0,2190135	0,0184143	0,0003814	0,0142536	0,0476501
20	0,1849032	0,6765911	0,2866830	0,2339216	0,0000000	0,1787409	0,0518832	0,0315684	0,0527375	0,4472934	0,0635346	0,1523852	0,1635838	0,0003014	0,0130249	0,0479316
40	0,1389153	0,7771404	0,2023944	0,1808933	0,0003458	0,1118320	0,0110279	0,0284295	0,0544208	0,3030122	0,0952981	0,1269207	0,2527341	0,0001764	0,0134801	0,0847782
60	0,1879248	0,6198479	0,2207986	0,1889461	0,0003070	0,0571049	0,0080358	0,0187790	0,0579184	0,2583638	0,0441476	0,1099361	0,3468371	0,0001992	0,0045395	0,0529993
80	0,1366678	0,6164144	0,2294636	0,1660745	0,0000291	0,0180964	0,0140170	0,0309562	0,1708308	0,3317945	0,0652175	0,0973573	0,4565444	0,0000550	0,0099309	0,0494568
100	0,1599526	0,6044266	0,3108975	0,1855783	0,0000000	0,0136337	0,0180557	0,0194419	0,0909471	0,3823182	0,1035161	0,0854115	0,4518434	0,0000000	0,0153607	0,0445904
120	0,2136056	0,5819613	0,3102684	0,1450559	0,0001027	0,0000000	0,0201583	0,0139046	0,1012403	0,4409400	0,1386822	0,2416522	0,5173453	0,0002918	0,0050693	0,0481026
140	0,1653883	0,5362842	0,3425592	0,2038376	0,0019641	0,0003707	0,0156567	0,0281640	0,1053389	0,3925753	0,0856490	0,1196104	0,4129382	0,0000000	0,0100945	0,0691915
160	0,1709238	0,6029655	0,2711385	0,2312593	0,0000744	0,0042127	0,0095729	0,0285896	0,1059450	0,4802173	0,1417305	0,1353949	0,4551896	0,0000000	0,0147251	0,0666881
180	0,1717968	0,6889229	0,2650185	0,2146805	0,0012785	0,0009814	0,0203845	0,0252551	0,1518750	0,3281324	0,1156492	0,0888046	0,4955594	0,0000756	0,0100558	0,0818850
200	0,1252730	0,6744562	0,2405012	0,3239175	0,0017239	0,0000146	0,0146408	0,0259891	0,0763001	0,3090816	0,1084503	0,0796593	0,5176255	0,0001956	0,0146013	0,0930045
220	0,1364675	0,5772932	0,3257109	0,2659664	0,0003876	0,0003737	0,0072787	0,0195886	0,0750583	0,3514433	0,1176424	0,0859295	0,4625754	0,0000334	0,0101738	0,0371734
240	0,1742618	0,6767945	0,4275741	0,2436760	0,0047919	0,0009107	0,0054957	0,0113943	0,0796721	0,3091209	0,1285903	0,0683582	0,4922394	0,0000000	0,0072266	0,0615951
260	0,1731415	0,5360124	0,3508063	0,2999515	0,0010957	0,0026753	0,0154066	0,0095312	0,1031450	0,4885380	0,1133165	0,0711504	0,5662794	0,0000000	0,0130135	0,0510201
280	0,1689045	0,6521301	0,3126316	0,3490277	0,0031883	0,0028294	0,0056592	0,0118545	0,1026123	0,3857342	0,1269683	0,1235854	0,4486509	0,0021698	0,0126151	0,0460300
300	0,1471810	0,4477106	0,3734721	0,3021083	0,0002726	0,0066368	0,0034955	0,0224750	0,1229840	0,3511544	0,1524358	0,1021458	0,4667310	0,0010564	0,0131820	0,0505803
320	0,2294733	0,5604061	0,3251734	0,3218822	0,0000000	0,0000530	0,0050485	0,0183629	0,1327438	0,3487778	0,1355288	0,1360800	0,5498122	0,0006067	0,0130051	0,0692252
340	0,1936530	0,4471389	0,3070626	0,2607476	0,0009166	0,0001517	0,0114264	0,0346642	0,1444375	0,3149058	0,1387805	0,1104730	0,5435132	0,0080919	0,0047378	0,0527272
360	0,1000239	0,5419845	0,3224583	0,3398690	0,0006468	0,0019016	0,0100152	0,0449678	0,1572013	0,3937066	0,1424278	0,1303371	0,5435923	0,0006400	0,0128694	0,0684389
380	0,1582591	0,5696373	0,3355433	0,2795039	0,0000531	0,0005409	0,0235398	0,0358260	0,1113101	0,3166876	0,1395604	0,0842158	0,5614929	0,0003023	0,0163332	0,0771423
400	0,1830977	0,5009967	0,2605106	0,3949630	0,0011945	0,0001099	0,0150418	0,0106521	0,1562280	0,3639176	0,1220437	0,1098614	0,4844972	0,0011846	0,0054275	0,0862854
420	0,1890494	0,5370839	0,2188062	0,2360234	0,0020117	0,0008064	0,0124795	0,0505985	0,1469990	0,3310536	0,1275142	0,1525427	0,5600464	0,0000092	0,0060123	0,0386701
440	0,1655367	0,6838924	0,3383568	0,2928530	0,0000000	0,0022591	0,0086772	0,0232562	0,1649265	0,3354487	0,1484490	0,1791884	0,3951011	0,0001808	0,0090260	0,0935424
460	0,2290217	0,6336852	0,3916499	0,2656574	0,0006400	0,0050075	0,0182584	0,0366271	0,1229342	0,3032342	0,1252332	0,1680081	0,4949539	0,0008943	0,0259851	0,0670840
480	0,1568391	0,4259206	0,2964498	0,3110624	0,0005722	0,0000000	0,0032299	0,0405164	0,1165590	0,2789971	0,0802254	0,0967158	0,5232244	0,0002780	0,0145304	0,0798990
500	0,1972249	0,5500494	0,2050653	0,3197707	0,0015142	0,0020233	0,0119471	0,0321883	0,1054049	0,2882830	0,0766413	0,1392395	0,5303587	0,0000423	0,0121991	0,1051459
520	0,1832203	0,6900223	0,2626284	0,2520811	0,0005992	0,0047914	0,0141468	0,0566723	0,1182205	0,3681936	0,1082934	0,0931037	0,5182171	0,0002565	0,0233489	0,0731786
540	0,1514293	0,4852910	0,2633452	0,2901384	0,0004600	0,0041348	0,0039667	0,0518085	0,0974809	0,3460752	0,1283417	0,0914360	0,4890601	0,0007526	0,0138896	0,0958816
560	0,1679949	0,5554733	0,1870414	0,2188204	0,0006495	0,0006153	0,0050403	0,0195539	0,0595018	0,3337866	0,1936957	0,1115917	0,5114299	0,0019172	0,0240991	0,0653663
580	0,1707965	0,6016164	0,3118686	0,2649536	0,0001844	0,1915843	0,0058545	0,0280118	0,0979457	0,3780266	0,1100147	0,1673146	0,3318227	0,0024240	0,0181603	0,0700810
600	0,1284297	0,6098403	0,3796712	0,2847630	0,0001144	0,2498083	0,0207140	0,0281222	0,0894120	0,3873271	0,1937651	0,3772195	0,3344921	0,0027429	0,0056959	0,0709338
620	0,1434725	0,6082172	0,4394648	0,3222155	0,0012716	0,2645904	0,0075962	0,0287466	0,0747465	0,4923462	0,1282635	0,3237088	0,1837617	0,0065177	0,0383554	0,0511898
640	0,1288553	0,6885764	0,3706083	0,2947719	0,0000424	0,3798663	0,0078755	0,0425642	0,0867941	0,3525794	0,1440936	0,3590168	0,1694774	0,0017295	0,0207116	0,0574441
660	0,1319266	0,5360743	0,3225196	0,2788262	0,0003053	0,3630146	0,0057847	0,0516484	0,0778054	0,3559164	0,1232418	0,2898484	0,1021834	0,0001509	0,0148567	0,0515496
680	0,1265377	0,7499808	0,3292936	0,2599124	0,0023800	0,4043404	0,0131124	0,0234507	0,0918050	0,4626340	0,1339055	0,2484853	0,0763247	0,0000000	0,0129834	0,0477461
700	0,1541282	0,7346250	0,3551240	0,3172728	0,0000605	0,4067884	0,0125945	0,0129730	0,0509027	0,3743904	0,1190719	0,2554188	0,0718363	0,0003257	0,0442901	0,1021264
720	0,1668498	0,5590319	0,3513051	0,2320216	0,0000710	0,3975029	0,0105588	0,0132512	0,0656653	0,3366798	0,1396379	0,2714940	0,0355688	0,0000000	0,0151741	0,0920649
740	0,2056957	0,7109216	0,3559199	0,2761626	0,0003278	0,3736904	0,0091024	0,0217049	0,0613783	0,4205716	0,1195381	0,2338343	0,0589485	0,0000138	0,0113012	0,0619742
760	0,2180713	0,6083398	0,3161877	0,2371024	0,0010501	0,3691916	0,0213963	0,0201065	0,0584593	0,3087979	0,1143205	0,2964852	0,0515556	0,0000236	0,0124043	0,1023069
780	0,1783634	0,6678525	0,3421684	0,2804890	0,0000829	0,3766362	0,0420622	0,0224964	0,0629767	0,2519994	0,1408474	0,3096879	0,0343652	0,0001169	0,0082877	0,0721282
800	0,1113270	0,5986740	0,3138922	0,2491747	0,0000302	0,4622765	0,0166207	0,0207947	0,0824428	0,3401824	0,1397442	0,2890063	0,0516127	0,0001407	0,0101411	0,1206525
820	0,1719587	0,6350083	0,3708096	0,3321223	0,0000433	0,3864782	0,0204217	0,0187272	0,0575312	0,2985713	0,0722298	0,2818001	0,0395563	0,0000200	0,0156768	0,0595903
840	0,1539631	0,7097631	0,3706566	0,2186153	0,0005257	0,2514279	0,0090500	0,0097175	0,1246884	0,3541222	0,1084886	0,2791203	0,0314913	0,0001575	0,0086867	0,0742514
860	0,1159108	0,7667530	0,3393645	0,2408328	0,0003034	0,3316370	0,0190063	0,0334403	0,0888205	0,3819455	0,1013088	0,2151301	0,0319289	0,0000210	0,0132260	0,0821937
880	0,1919487	0,7963607	0,3694073	0,2293450	0,0001544	0,4064456	0,0230680	0,0266301	0,0798892	0,3367074	0,1182813	0,2236096	0,0225611	0,0002137	0,0154029	0,0555086
900	0,1570494	0,7188761	0,3114567	0,2337814	0,0000521	0,4371354	0,0042796	0,0341721	0,0580700	0,3520751	0,0838761	0,2328711	0,0041973	0,0010297	0,0079493	0,0603656
920	0,1474513	0,6647301	0,3389840	0,2424877	0,0000045	0,3558990	0,0131114	0,0264429	0,1043357	0,3359964	0,0934473	0,2543186	0,0208822	0,0001903	0,0040579	0,0480570
940	0,1669212	0,6725478	0,3059900	0,2487081	0,0000028	0,2857961	0,0042615	0,0359357	0,0625767	0,2800630	0,0684600	0,2681020	0,0093356	0,0000000	0,0176831	0,0788060
960	0,1311486	0,6655179	0,3441901	0,2276863	0,0006172	0,3621906	0,0228901	0,0290257	0,0618948	0,3966303	0,1386134	0,2468879	0,0136541	0,0000135	0,0382916	0,0539805
980	0,1145318	0,7132290	0,3840378	0,3120774	0,0000773	0,3176424	0,0175514	0,0357621	0,0773945	0,3665148	0,1402672	0,2262593	0,0340903	0,0000868	0,0131859	0,0753639
1000	0,1830689	0,7175092	0,4879909	0,2299329	0,0000868	0,4350366	0,0135998	0,0236500	0,0765811	0,3431703	0,0908282	0,2253988	0,0201783	0,0000000	0,0145779	0,0836932
1020	0,1518240	0,8740864	0,2984469	0,3279868	0,0000053	0,3633916	0,0112835	0,0369015	0,1205999	0,2686307	0,1186092	0,2491641	0,0204431	0,0008439	0,0124411	0,0969372
1040	0,1852036	0,7086341	0,3469399	0,2548480	0,0000000	0,2906537	0,0166297	0,0438175	0,0518748	0,3569157	0,1168247	0,2960121	0,0206612	0,0008437	0,0044110	0,0499284
1060	0,1677956	0,5953706	0,3121671	0,2990130	0,0000000	0,3845327	0,0197132	0,0260964	0,0402276	0,2877125	0,1570540	0,2043772	0,0109321	0,0006956	0,0059589	0,0385447
1080	0,1693940	0,7296474	0,2552888	0,2783465	0,0000388	0,3095270	0,0143961	0,0190683	0,1147298	0,3353765	0,0716133	0,2885659	0,0081486	0,0015602	0,0133123	0,0709697
1100	0,1332755	0,6651931	0,4128796	0,3392280	0,0005228	0,3467923	0,0084722	0,0312482	0,0731983	0,3206062	0,1027022	0,2745660	0,0055428	0,0022160	0,0084129	0,0489726

0	0,1952764	0,7096474	0,3295803	0,2694686	0,0000359	0,4239516	0,0104743	0,0393166	0,0674173	0,3962749	0,0719664	0,2553994	0,0146904	0,0002825	0,0090384	0,0939648
20	0,0615291	0,6707115	0,3342922	0,2513469	0,0013587	0,4310491	0,0100785	0,0296122	0,2262117	0,4104515	0,1051825	0,1815674	0,0408506	0,0000058	0,1962357	0,0656249
40	0,0261847	0,6845539	0,2996941	0,2705341	0,0001053	0,4273254	0,0067328	0,0173252	0,3188049	0,3396950	0,1230442	0,1391895	0,0710941	0,0000000	0,3765972	0,0587459
60	0,0280729	0,7972189	0,3788160	0,2174863	0,0006801	0,4403003	0,0054087	0,0163238	0,4165028	0,3235399	0,0878231	0,1535183	0,0820976	0,0000458	0,4418056	0,1096140
80	0,0058234	0,7159810	0,2674913	0,2724343	0,0000947	0,3889104	0,0068484	0,0377176	0,4131650	0,2828840	0,0960268	0,1298637	0,1096178	0,0000862	0,3477938	0,1096106
100	0,0125800	0,7138814	0,2901723	0,2291975	0,0009064	0,3426802	0,0049229	0,0371095	0,4490802	0,2764323	0,1078318	0,1087661	0,0685148	0,0008710	0,4537190	0,0662872
120	0,0144907	0,7664645	0,2995591	0,2375185	0,0005330	0,3576512	0,0041885	0,0388358	0,5922262	0,2802517	0,1078601	0,1376273	0,1078388	0,0020163	0,4182285	0,0621107
140	0,0353139	0,7058090	0,4772399	0,2766444	0,0000000	0,4264451	0,0134716	0,0235841	0,4493365	0,2603739	0,0843674	0,1125377	0,0877953	0,0005441	0,4455800	0,0539126
160	0,0010944	0,7461242	0,3538323	0,1842916	0,0001887	0,3113490	0,0086681	0,0331653	0,4753689	0,2484301	0,1476426	0,1323714	0,0890104	0,0000000	0,5018928	0,0364344
180	0,0014656	0,6614065	0,3992169	0,2793791	0,0000154	0,3039028	0,0068924	0,0227867	0,5478669	0,3258976	0,0849999	0,1715037	0,1676404	0,0000319	0,4631323	0,0375125
200	0,0008064	0,8833049	0,3351256	0,2177985	0,0000435	0,3186413	0,0059529	0,0128822	0,4293036	0,3049360	0,0758865	0,1315906	0,1445411	0,0000210	0,5153048	0,0480603
220	0,0076248	0,6839053	0,2568750	0,2900538	0,0000868	0,2685303	0,0140495	0,0187681	0,5428863	0,2567486	0,1101047	0,1842579	0,1618812	0,0001300	0,4672203	0,0399647
240	0,0007922	0,8962477	0,3010189	0,2104868	0,0000133	0,3194924	0,0046926	0,0281927	0,5222868	0,3131871	0,1272861	0,1527841	0,1702756	0,0003342	0,5643231	0,0517424
260	0,0029602	0,7404952	0,2361913	0,2662356	0,0000687	0,3156343	0,0097676	0,0175196	0,4800439	0,3469514	0,0929667	0,1740405	0,1794226	0,0007890	0,4412033	0,0932984
280	0,0080156	0,9088481	0,3013384	0,1853023	0,0000157	0,2884264	0,0372138	0,0121830	0,4963281	0,3065950	0,0926097	0,1804798	0,1079805	0,0007853	0,4109525	0,0453478
300	0,0009066	0,8818234	0,3138478	0,2752418	0,0002021	0,3290354	0,0185876	0,0309038	0,4637124	0,3163098	0,0613364	0,1145707	0,1163419	0,0008278	0,3884088	0,0577984
320	0,0048163	0,7125339	0,2825230	0,2374028	0,0001066	0,3544677	0,0255670	0,0357986	0,4392747	0,2966610	0,0698307	0,1256574	0,1738805	0,0044358	0,4171571	0,0346078
340	0,0012333	0,6117025	0,3180723	0,3030099	0,0033670	0,3741482	0,0071935	0,0740379	0,5498020	0,3089052	0,0952112	0,1293566	0,1283916	0,0007696	0,5516123	0,0459182
360	0,0066165	0,6608390	0,3108322	0,3162813	0,0009408	0,2870760	0,0099022	0,0219151	0,5332967	0,3182596	0,0911902	0,1712374	0,0792782	0,0004143	0,4419126	0,1131207
380	0,0032471	0,7791053	0,3876587	0,3369362	0,0001488	0,3179656	0,0119488	0,0398508	0,5161793	0,2990661	0,1213724	0,1653203	0,0700372	0,0005555	0,4548825	0,0735984
400	0,0014111	0,5796947	0,2454645	0,3101473	0,0010138	0,2754869	0,0096232	0,0175114	0,4542668	0,2876257	0,0783257	0,2131153	0,0851878	0,0003432	0,4624926	0,0854055
420	0,0126445	0,7437398	0,3460189	0,2684940	0,0009570	0,3385530	0,0079131	0,0418334	0,5213981	0,3179146	0,1044422	0,2210445	0,1400539	0,0011967	0,4363452	0,0682837
440	0,0010239	0,6826046	0,3150755	0,3371533	0,0024089	0,3038282	0,0026402	0,0350204	0,5581688	0,3671423	0,0986882	0,2036255	0,1142245	0,0000988	0,4708191	0,0800112
460	0,0031116	0,6812152	0,2844759	0,3070684	0,0008636	0,3706373	0,0070033	0,0193204	0,5943970	0,3228031	0,1030894	0,1583258	0,1088665	0,0016222	0,4467257	0,0721108
480	0,0085837	0,6537527	0,2272151	0,2883053	0,0012529	0,3428747	0,0092671	0,0310560	0,5492615	0,2787580	0,1001828	0,1280764	0,1019012	0,0020915	0,4659237	0,0620294
500	0,0016668	0,7296888	0,3029885	0,2621657	0,0005725	0,4096221	0,0049087	0,0539521	0,5565746	0,3105518	0,1155212	0,1494480	0,1640687	0,0019972	0,4522944	0,0748069
