"Time"	mqsA	mqsR	alaS	yccA	cpxR	psd	dsbA	motA	ydeH	bacA	ftnB	yidQ	ppiD	rseA	rdoA	cheA
1100	0,6951645	0,8498611	0,6008587	0,0326270	0,0482283	0,9757817	0,0873488	1,0364488	0,0610052	0,0610674	0,0939673	0,0203540	0,1246324	0,9652113	0,0071432	0,9152089

0	0,8278361	0,8435341	0,6175816	0,0547483	0,0275584	1,0430477	0,0942697	0,9319880	0,0999668	0,0670418	0,0589161	0,0139284	0,1704736	1,0555162	0,0015955	1,0000903
20	0,7610256	0,8984370	0,6720857	0,0425171	0,2845392	0,8120588	0,0786444	0,9802806	0,4365940	0,0508701	0,0856363	0,0926627	0,2445880	0,9226655	0,0046980	1,0372469
40	0,7639816	0,9087725	0,6969189	0,0490426	0,3839485	0,6732389	0,0843728	0,9959030	0,6180321	0,0586121	0,0679351	0,1478107	0,3282743	0,9375091	0,0081827	1,0155113
60	0,8197611	0,8410076	0,6414906	0,0786177	0,4487453	0,5449394	0,0677266	0,9240950	0,6790014	0,0875081	0,0658236	0,2099982	0,4618359	0,9665712	0,0240838	0,9920258
80	0,8257452	0,8191850	0,6547545	0,1332907	0,4711502	0,4503349	0,0693006	0,9209175	0,7651504	0,1394191	0,0891213	0,2751038	0,5379795	0,8229132	0,0426671	0,9554686
100	0,8128808	0,8332667	0,6771494	0,2808448	0,5179046	0,4046545	0,0650732	0,8532742	0,7648825	0,1873241	0,0972890	0,3034937	0,5723749	0,6287260	0,0978545	0,9194811
120	0,7786595	0,8263950	0,6647097	0,4303462	0,6189274	0,3813513	0,0841968	0,8112662	0,8526644	0,2101551	0,1576327	0,3457983	0,6486805	0,4555283	0,1495771	0,8946932
140	0,7899710	0,8520407	0,6671215	0,6170720	0,5905909	0,3747339	0,1147267	0,7554135	0,8552359	0,2805715	0,1974609	0,3594787	0,7161148	0,3592878	0,1815084	0,8262625
160	0,7571885	0,8651691	0,6262090	0,7471107	0,6716801	0,3173848	0,1135553	0,7865374	0,8875762	0,3235190	0,2440553	0,3945810	0,7364095	0,2573260	0,2203785	0,8380125
180	0,7524965	0,8568165	0,5982374	0,8597644	0,7671045	0,2897817	0,1789490	0,7109080	0,8723468	0,3988149	0,3170743	0,4205273	0,6852308	0,1768634	0,2591166	0,8257217
200	0,7323060	0,8880398	0,5894057	0,8778730	0,7332801	0,2694767	0,2258301	0,7391491	0,9101029	0,4193701	0,3794828	0,4815960	0,7041330	0,1328114	0,2913789	0,7382838
220	0,6996149	0,9115585	0,5766683	0,9058207	0,7624497	0,2909811	0,2925754	0,6485974	0,8651609	0,4800165	0,4512198	0,5425691	0,7310639	0,1111063	0,3326249	0,6598743
240	0,7345130	0,8984198	0,6775739	0,9095085	0,8166031	0,2707965	0,2917333	0,6261305	0,8962438	0,4433134	0,4976168	0,5420628	0,7448325	0,1004332	0,3767974	0,7448798
260	0,7700401	0,8262290	0,6190423	0,9575568	0,8698856	0,2823815	0,3769247	0,6418188	0,9139386	0,4627781	0,5417712	0,5483869	0,7784887	0,0812876	0,4420305	0,6755485
280	0,7824689	0,8290326	0,5954484	0,9750895	0,8634408	0,2423711	0,4299488	0,6532164	1,0130440	0,5020326	0,5581124	0,5227693	0,8021279	0,0794071	0,4687715	0,6680236
300	0,7742045	0,8490176	0,5724790	0,9091580	0,8514011	0,2340574	0,4667802	0,6669182	0,9583880	0,4952064	0,5813880	0,5408876	0,8191403	0,0668392	0,4841165	0,6220603
320	0,8333054	0,8932362	0,5983458	0,9543430	0,8789506	0,2119972	0,5226190	0,6109565	0,9680724	0,5365602	0,6484411	0,6173430	0,8827573	0,0577814	0,5289749	0,6019328
340	0,8241319	0,9102905	0,6211431	0,9672658	0,8686947	0,1847905	0,5179915	0,6548063	0,9070658	0,5283198	0,6654981	0,6210489	0,9334115	0,0516314	0,5415460	0,5379946
360	0,8537556	0,8921512	0,6599259	0,9760356	0,9316573	0,1905977	0,5956561	0,6148436	0,9748533	0,5384129	0,7146176	0,5545334	0,9126888	0,0397155	0,6115771	0,5249183
380	0,8533103	0,9223668	0,6609720	1,0166357	0,8635304	0,1754053	0,6124809	0,5874423	1,0078157	0,5094444	0,7434239	0,5488116	0,8616152	0,0415446	0,6006283	0,4756025
400	0,7936477	0,9216293	0,6331001	1,0162876	0,8409224	0,1499418	0,6320019	0,5933747	1,0284410	0,5845613	0,7499230	0,5744844	0,8046773	0,0372533	0,6747254	0,4657042
420	0,8250109	0,8875547	0,6494820	0,9447082	0,9209826	0,1915190	0,5638771	0,6185396	0,8824632	0,5030337	0,7148906	0,6192506	0,7770820	0,0250435	0,6894390	0,4735553
440	0,8187169	0,9275144	0,6646528	1,0447482	0,9011863	0,1733692	0,6613602	0,5597210	0,8899359	0,4906842	0,7421138	0,5744063	0,7906747	0,0228872	0,7004415	0,4922175
460	0,8018534	0,9061796	0,5807561	0,9808259	0,8605535	0,1786076	0,7115257	0,6268469	0,9754425	0,5688291	0,7973890	0,5899920	0,8139007	0,0191545	0,7020201	0,4927058
480	0,7859194	0,8969472	0,5885669	1,0009116	0,9003530	0,1640415	0,7140794	0,6257883	0,9576875	0,5516886	0,7640890	0,6125671	0,7999360	0,0309780	0,6644511	0,5044920
500	0,7815104	0,8912968	0,6327488	0,9967470	0,8752187	0,1653701	0,7336996	0,6301297	0,9478026	0,5761586	0,7179547	0,5572598	0,8588250	0,0429493	0,6595595	0,4770174
520	0,7587660	0,8417665	0,6440869	0,9702916	0,8761775	0,1877039	0,7246649	0,6079129	0,9901312	0,5823296	0,7122539	0,5778288	0,8530693	0,0443788	0,6757505	0,4577881
540	0,7223463	0,8424349	0,6048531	0,9593330	0,8955972	0,1801192	0,7012562	0,6547956	0,9833614	0,5527257	0,6617075	0,5750186	0,8582280	0,0463790	0,6073994	0,4966797
560	0,7372061	0,8545385	0,6995211	0,9408588	0,9420770	0,1822885	0,7420981	0,5854453	0,9291667	0,5809210	0,6756665	0,5943873	0,8243709	0,0539959	0,5935309	0,4458656
580	0,7267707	0,8039478	0,6954287	1,0212798	0,9543539	0,3075276	0,7376609	0,6227828	0,8397165	0,5885170	0,6736688	0,5312236	0,7928606	0,0357710	0,6695909	0,3991657
600	0,7551688	0,8454161	0,6826053	0,9770455	0,9040554	0,3485332	0,7129096	0,5679709	0,8430838	0,5694168	0,6890765	0,5326375	0,8160104	0,0390127	0,6654608	0,4218865
620	0,7204146	0,8451803	0,6725394	0,9581896	0,9702756	0,3997650	0,7700224	0,5817700	0,8501408	0,5776417	0,6857202	0,5048977	0,8385128	0,0293092	0,6507444	0,4545686
640	0,7952446	0,8833081	0,6243718	0,9673487	0,9328528	0,3935640	0,8248282	0,5997165	0,7954544	0,6118061	0,6662840	0,5325543	0,8159815	0,0227101	0,6660245	0,4343217
660	0,7960295	0,9746388	0,6205693	0,9217587	0,8810297	0,4392554	0,8731461	0,5569070	0,7701093	0,6576910	0,7293292	0,4858640	0,7928785	0,0296221	0,7095624	0,4483273
680	0,7850697	0,9448844	0,6123021	0,9432046	0,8497690	0,4651588	0,8865837	0,5793359	0,8751990	0,5709774	0,7334837	0,5048894	0,7888849	0,0438103	0,6635127	0,4267998
700	0,7876788	0,9014638	0,6368124	0,9829224	0,8899280	0,4632178	0,8267072	0,6109360	0,8433896	0,5924115	0,7084178	0,4813386	0,7398528	0,0481923	0,7148208	0,4169976
720	0,7771499	0,8378119	0,6689482	1,0603787	0,8557019	0,4954791	0,7739921	0,6209721	0,7833084	0,6004844	0,6587818	0,4755386	0,7423211	0,0513166	0,7047562	0,4585419
740	0,8596271	0,8078263	0,6149611	1,0796513	0,8443563	0,5216299	0,7441360	0,5095664	0,8363727	0,6041473	0,6750427	0,4886305	0,7341069	0,0236767	0,7085910	0,4629667
760	0,8735271	0,7928577	0,6286463	0,9864310	0,8734363	0,5087536	0,6849293	0,5406055	0,7933394	0,6009724	0,6621869	0,5572987	0,7512291	0,0186145	0,6377972	0,4746975
780	0,8633364	0,8220212	0,5878070	1,0053346	0,8805223	0,5100415	0,7503332	0,5334618	0,8069815	0,5484776	0,6636127	0,5100698	0,7649052	0,0215602	0,6745059	0,4726218
800	0,8849544	0,8528342	0,6309315	0,9919624	0,9085021	0,5242467	0,7870990	0,5300249	0,8375000	0,5378370	0,7020831	0,5347204	0,8355788	0,0252102	0,6514971	0,4621305
820	0,8570265	0,8337865	0,6552673	0,9663473	0,9349955	0,5323787	0,8113998	0,5508404	0,8675117	0,6121687	0,8066001	0,5428067	0,8220992	0,0230986	0,6416796	0,4741094
840	0,8853913	0,8036376	0,6690701	0,9965934	0,9266216	0,4676657	0,8091409	0,5794102	0,9013216	0,5939747	0,8008035	0,5729955	0,7856792	0,0275334	0,6506947	0,4237967
860	0,7706753	0,8058919	0,6984737	0,9688709	0,9104939	0,5038642	0,7914319	0,5881298	0,8964569	0,5632558	0,7719652	0,5005176	0,7960550	0,0189761	0,6745254	0,4180776
880	0,7691612	0,8160371	0,6733550	1,0071603	0,8714541	0,4769056	0,8041688	0,5820898	0,8786484	0,6203893	0,7262110	0,4813965	0,7770222	0,0159160	0,6334769	0,4687432
900	0,7921399	0,8346675	0,6689486	0,9847797	0,8603108	0,5053793	0,8176725	0,5796355	0,8091850	0,6010609	0,6793904	0,4772674	0,8178032	0,0264069	0,6422800	0,4691938
920	0,7773263	0,8706874	0,6366698	1,0079926	0,7584059	0,5075099	0,8572366	0,5292041	0,8374520	0,5572488	0,6799561	0,4349374	0,7880206	0,0315935	0,6691219	0,4858679
940	0,7880865	0,8663992	0,6256464	1,0306495	0,7502258	0,4747164	0,7352618	0,6000667	0,8400101	0,6042429	0,6551633	0,4767817	0,7971707	0,0371774	0,6507761	0,4742718
960	0,7872381	0,7804444	0,5537852	1,0701489	0,7393954	0,4870918	0,7107475	0,6708294	0,7805569	0,5682123	0,6266231	0,5148123	0,7816384	0,0292962	0,6522946	0,5152756
980	0,8235330	0,7881309	0,6247200	1,0476065	0,7715440	0,5082077	0,6555662	0,6294583	0,8055922	0,4922523	0,6179639	0,5247334	0,7459226	0,0254528	0,6145247	0,5183466
1000	0,7768771	0,8028900	0,6179118	0,9810394	0,7635796	0,4949837	0,7037531	0,6252647	0,8101778	0,5120806	0,5971220	0,5021459	0,7834107	0,0251492	0,5995898	0,5143346
1020	0,7043964	0,7921846	0,6700339	0,9915648	0,8107634	0,5134507	0,6997538	0,6326241	0,7850166	0,4840936	0,5784240	0,4567933	0,7380443	0,0355566	0,6494135	0,5069976
1040	0,7201597	0,8006809	0,6415504	1,0129364	0,8539372	0,5544420	0,7332524	0,5712967	0,7654852	0,5275485	0,6711954	0,4920407	0,6991567	0,0417262	0,5698079	0,4815250
1060	0,7436998	0,8318530	0,6765458	1,0793414	0,8224132	0,5021262	0,6829384	0,5617478	0,8017694	0,5478037	0,6444996	0,5221725	0,7775719	0,0480692	0,6071420	0,4360606
1080	0,7462089	0,8412935	0,6594926	1,0282077	0,7847581	0,5185543	0,7089649	0,5449604	0,8101697	0,5462868	0,6365808	0,5015741	0,7888882	0,0456859	0,6290479	0,4217938
1100	0,7946073	0,8559744	0,5791399	1,0582700	0,7450280	0,5325225	0,6912347	0,5388004	0,8401856	0,5226586	0,6465383	0,4513939	0,7858472	0,0493914	0,6603917	0,4765561

0	0,8278361	0,8435341	0,6175816	0,0547483	0,0275584	1,0430477	0,0942697	0,9319880	0,0999668	0,0670418	0,0589161	0,0139284	0,1704736	1,0555162	0,0015955	1,0000903
20	0,7659139	0,7008723	0,6417020	0,0514366	0,2493434	0,7318124	0,0861074	0,9297239	0,0967901	0,0220416	0,0706058	0,0227963	0,0936587	0,9867366	0,0636692	0,9386657
40	0,7790367	0,5853047	0,6595035	0,0545212	0,4111399	0,5628522	0,0606785	0,8762258	0,1023183	0,0331656	0,0620097	0,0330105	0,1466286	1,0375581	0,0910535	0,9159140
60	0,7972701	0,4784195	0,5925593	0,0773549	0,4899161	0,4188011	0,0682373	0,8670967	0,1120688	0,0652970	0,0729798	0,0697440	0,2506174	0,9287953	0,1615607	0,9626233
80	0,7614686	0,4090323	0,6054710	0,2025603	0,5758824	0,3581218	0,0794969	0,8781829	0,1723168	0,1213833	0,0852357	0,1186304	0,3409524	0,7726823	0,1935499	0,9832391
100	0,7978920	0,3784615	0,6381429	0,4531755	0,6305688	0,2605193	0,1011867	0,8257961	0,2415045	0,1803843	0,1380583	0,1642376	0,4028869	0,5836686	0,2500208	0,9411273
120	0,7852339	0,3411636	0,6549792	0,6257170	0,6871268	0,2210927	0,1390041	0,8059350	0,3774826	0,2768037	0,2036936	0,2382562	0,5186461	0,4150133	0,2942234	0,9298393
140	0,8129409	0,3031749	0,6171198	0,7516523	0,7626262	0,2102935	0,1671408	0,7665197	0,4208609	0,3061401	0,2563626	0,2514529	0,5041237	0,2859929	0,3732024	0,8248055
160	0,8296668	0,3164502	0,5907072	0,8294816	0,8721307	0,1976801	0,2117636	0,8073657	0,5345867	0,3282568	0,2944325	0,2814640	0,5392623	0,1760608	0,3985191	0,7443544
180	0,8966626	0,3038710	0,6381687	0,8538045	0,9323452	0,1780780	0,3384764	0,7648982	0,7320781	0,3835089	0,4170940	0,3469740	0,5594928	0,1310529	0,4852577	0,6482532
200	0,8794318	0,2948282	0,6358110	0,8584384	0,9807617	0,1682509	0,4116628	0,7127983	0,7623709	0,4751455	0,4931413	0,3521116	0,6385279	0,1125656	0,5392968	0,5843838
220	0,8755767	0,2652799	0,6502677	0,8363462	0,9002023	0,1933763	0,5077260	0,7002601	0,8110035	0,4877836	0,5362156	0,3908219	0,6513778	0,0921641	0,5092219	0,5489741
240	0,8567984	0,2343030	0,6197757	0,8862794	0,9338837	0,1770074	0,5389298	0,6516379	0,9294809	0,5434162	0,5758259	0,4501151	0,6972999	0,0765068	0,5872112	0,5060942
260	0,8520748	0,2521722	0,5831774	0,8697965	0,9687766	0,1604557	0,6740980	0,6120990	0,9108990	0,6034724	0,6364839	0,5103825	0,7811947	0,0622014	0,6590448	0,4681697
280	0,9433151	0,2338712	0,6221888	0,9098679	0,9830887	0,1711484	0,6963975	0,6000780	0,9129474	0,5808267	0,6555464	0,4954435	0,7626509	0,0614351	0,7260187	0,4823621
300	0,9162634	0,2459361	0,6501588	0,9959413	0,9419834	0,1552183	0,7091531	0,5975709	0,8476698	0,6319232	0,7089901	0,4825443	0,8001645	0,0535318	0,7100039	0,4287138
320	0,9390427	0,2758698	0,6577961	0,9812050	0,9888539	0,1746250	0,7955007	0,5498591	0,9953349	0,6639071	0,7405518	0,5069673	0,8283622	0,0425625	0,7073480	0,3951176
340	0,9996264	0,2871584	0,6390556	0,9692428	1,0022353	0,1679931	0,8127793	0,5222097	0,9222601	0,5768512	0,7845304	0,5388849	0,8521912	0,0410929	0,7761313	0,3828443
360	0,9649737	0,2940440	0,6571295	0,9447509	0,9972407	0,1566766	0,8501652	0,5388062	0,9284239	0,6195386	0,7985340	0,5498092	0,8031159	0,0401021	0,7224853	0,3744760
380	0,9567770	0,2967223	0,6517593	0,9655027	1,0135933	0,1575221	0,8856158	0,5347228	0,9314669	0,5756624	0,8116002	0,5760793	0,7952675	0,0353181	0,7320171	0,4178669
400	0,9012809	0,2922460	0,6336756	1,0269487	0,9456271	0,1437394	0,8447009	0,4969471	0,9048181	0,6056381	0,7506729	0,5632161	0,8373968	0,0320591	0,7115219	0,4451104
420	0,8943585	0,3088852	0,6020970	1,0232121	0,9439778	0,1701709	0,8772708	0,5160522	0,8585074	0,6433674	0,7823455	0,5614665	0,8314330	0,0449982	0,7304547	0,4210318
440	0,9396687	0,3105859	0,6222637	1,0184302	0,9311946	0,1670018	0,8465367	0,5402574	0,7980647	0,6369129	0,7637108	0,5997835	0,8279192	0,0553284	0,7773827	0,4462247
460	0,9993094	0,3034164	0,6321947	1,0036617	0,9841229	0,1552550	0,7926430	0,5696404	0,8706627	0,5902993	0,7895733	0,5612508	0,8064593	0,0577702	0,7696297	0,4128370
480	0,9905820	0,3014978	0,6421706	0,9786762	0,9923239	0,1355912	0,7698021	0,5229194	0,8635653	0,6077320	0,8317523	0,5679229	0,7962713	0,0514902	0,7469117	0,4267090
500	1,0415513	0,3277200	0,6521377	0,9815358	0,9927930	0,1135799	0,7651439	0,5061816	0,9204373	0,6110545	0,7861666	0,6128711	0,8355173	0,0419418	0,7260661	0,4291905
520	0,9916402	0,3237077	0,6283031	0,9816619	1,0303149	0,1037857	0,7521791	0,5544012	0,9209764	0,5567917	0,7996755	0,6036855	0,7669209	0,0372206	0,6792654	0,3910042
540	0,9399183	0,2973971	0,5657714	1,0088490	0,9300980	0,0918839	0,8543535	0,5545718	0,9110150	0,5987429	0,8113454	0,5913263	0,8128411	0,0246841	0,7091866	0,4107498
560	0,9538969	0,3093187	0,6133663	1,0335556	0,9445711	0,1227659	0,8865369	0,5628659	0,8942352	0,5757896	0,7757134	0,6134880	0,7829748	0,0202358	0,7443460	0,4606340
580	0,9791697	0,5291270	0,6496421	1,0639595	0,8768535	0,2693853	0,8748469	0,4866545	0,9146823	0,5956457	0,7199487	0,5955033	0,7646936	0,0212302	0,6851083	0,4119819
600	0,9459692	0,6422848	0,6198623	1,0092874	0,8266825	0,3381882	0,8449674	0,5270788	0,8835276	0,5802611	0,7217733	0,5569562	0,7850557	0,0198297	0,7346629	0,4794089
620	0,9720947	0,7582865	0,5903451	1,0091988	0,8657273	0,3766869	0,7743284	0,5583192	0,8373449	0,5677020	0,7059775	0,5436966	0,8095090	0,0228562	0,7218890	0,4631849
640	0,8855497	0,8089651	0,6815842	0,9964387	0,8304503	0,4267887	0,7444281	0,5707180	0,8512570	0,5526385	0,6864700	0,5347234	0,8087329	0,0274831	0,6672431	0,4593724
660	0,8312731	0,8550352	0,6325622	0,9033499	0,8242363	0,5037265	0,7253218	0,5499582	0,8281481	0,5439477	0,6434768	0,4844571	0,7860695	0,0300923	0,5818037	0,4617234
680	0,8299005	0,8500368	0,6045038	0,9575481	0,8432157	0,5193144	0,6405006	0,6327156	0,7975418	0,5332207	0,6523637	0,4728045	0,7888294	0,0388653	0,5860361	0,4865248
700	0,7719261	0,8635290	0,6415564	0,9871269	0,8631702	0,5612530	0,6572451	0,6600320	0,8494346	0,5463936	0,6544879	0,5431065	0,7683489	0,0469307	0,5679249	0,5168209
720	0,7253597	0,8582243	0,6419576	0,9556980	0,8732234	0,4786443	0,7093942	0,6250986	0,8213877	0,6159359	0,7660545	0,5093313	0,7669925	0,0480289	0,6023054	0,4892204
740	0,6954209	0,8904393	0,6846406	1,0318142	0,9214202	0,5162328	0,7400136	0,5800547	0,8291327	0,5996722	0,7441918	0,5203127	0,7406982	0,0468832	0,6628577	0,4738537
760	0,7192470	0,8669867	0,6424828	0,9227110	0,8664513	0,4823883	0,7102090	0,5757519	0,8471147	0,5494140	0,7004652	0,5065907	0,7693697	0,0376257	0,7070138	0,4043487
780	0,7082692	0,8452429	0,6350809	0,9082647	0,9108132	0,4816617	0,6973069	0,6558845	0,8726479	0,5573166	0,7064839	0,5203234	0,7358580	0,0322999	0,7353456	0,4447127
800	0,7214894	0,8499255	0,5999223	0,9009305	0,9441810	0,4968482	0,7418314	0,5861461	0,8600485	0,5469038	0,7508726	0,4654882	0,7316892	0,0248909	0,7092631	0,4624255
820	0,7924930	0,7883487	0,6684265	0,8811518	0,8811409	0,4626694	0,7413851	0,5406561	0,8535557	0,6518497	0,7396472	0,4748576	0,8068817	0,0306494	0,7170133	0,4605690
840	0,8492158	0,8683467	0,6761451	0,9229660	0,9099357	0,5248609	0,7101356	0,5619113	0,8607740	0,5262429	0,7123380	0,5176039	0,7960955	0,0247763	0,7738554	0,4869912
860	0,7609045	0,8445146	0,6274747	0,9244368	0,9257602	0,4769243	0,7620760	0,5815745	0,8053753	0,5503522	0,7052769	0,5200404	0,7889002	0,0296254	0,6688254	0,4758608
880	0,8392339	0,8445761	0,5793527	0,8920745	0,8592035	0,5001844	0,8137033	0,5555722	0,7846552	0,6217850	0,7323216	0,5481714	0,8408339	0,0352064	0,6703914	0,4717609
900	0,8102005	0,8136947	0,6000182	1,0285243	0,8856154	0,5201605	0,7766094	0,5978213	0,8511268	0,5509749	0,7355702	0,5800514	0,8436120	0,0366335	0,6099013	0,4070709
920	0,8395391	0,7997862	0,6174037	0,9989739	0,9005403	0,4974546	0,7474018	0,5240567	0,8368578	0,5201243	0,7651748	0,5965370	0,8402617	0,0332056	0,6268758	0,4137900
940	0,8436227	0,7897886	0,6759144	0,9609101	0,8446178	0,4957080	0,7291861	0,5483044	0,8692178	0,5364043	0,7929204	0,5539952	0,7983238	0,0358501	0,6510698	0,3773250
960	0,8526244	0,8334917	0,6536002	0,9769211	0,8879148	0,4476045	0,7642783	0,5582596	0,8307877	0,5833894	0,7488826	0,5878624	0,7502799	0,0485267	0,5817096	0,3921143
980	0,8311082	0,8015248	0,6827684	0,9895465	0,8987760	0,4618994	0,7686976	0,5721543	0,9001603	0,5594448	0,7320708	0,5781203	0,7900802	0,0300541	0,6142406	0,4276631
1000	0,8534514	0,8144366	0,6706726	0,9763711	0,8779791	0,4769116	0,8304504	0,6051884	0,9164263	0,6467290	0,7955204	0,5229512	0,7742426	0,0313464	0,6513416	0,4096604
1020	0,7749606	0,8730520	0,6914253	0,9830622	0,8910644	0,4830566	0,7939265	0,5463634	0,8512354	0,5185999	0,8186783	0,5861979	0,7668880	0,0260098	0,6257870	0,4417671
1040	0,7704239	0,8767721	0,6377676	0,9975658	0,8175176	0,4955704	0,7833847	0,5898711	0,8215200	0,5590182	0,7114552	0,5617205	0,8064432	0,0258079	0,5887931	0,4253060
1060	0,7874840	0,8681512	0,6756986	0,9776861	0,8503464	0,4688214	0,7812609	0,6296479	0,8341158	0,5390355	0,7306786	0,5112668	0,7565419	0,0328634	0,5989212	0,4651789
1080	0,7556614	0,8789247	0,5914503	1,0561851	0,8570489	0,5200753	0,7395500	0,5927427	0,8823971	0,5752697	0,7406669	0,5449729	0,7394551	0,0327911	0,6086750	0,4962888
1100	0,7757281	0,8346210	0,6603069	1,0228239	0,9464601	0,5376838	0,7286693	0,5469081	0,9256562	0,6311951	0,7428204	0,4599772	0,7083438	0,0356272	0,5815582	0,4991684

0	0,8278361	0,8435341	0,6175816	0,0547483	0,0275584	1,0430477	0,0942697	0,9319880	0,0999668	0,0670418	0,0589161	0,0139284	0,1704736	1,0555162	0,0015955	1,0000903
20	0,7088768	0,7941975	0,6230710	0,0443862	0,1380667	1,1119208	0,0662451	1,0147164	0,0688604	0,3265353	0,0699570	0,3638631	0,3681203	1,0370536	0,2089838	0,9774752
40	0,7521042	0,7903514	0,6524419	0,0454943	0,1708221	1,0386558	0,0697287	0,9331092	0,0755383	0,4592909	0,0579950	0,5399174	0,4454982	0,9989396	0,3057424	0,9107693
60	0,7924526	0,7966363	0,6753779	0,0468639	0,1772927	0,9565765	0,0629616	0,8427277	0,0798094	0,5075465	0,0584346	0,6157422	0,5309037	1,0166373	0,3728764	0,9564742
80	0,8134499	0,7555380	0,6432103	0,0439777	0,2017869	0,8657616	0,0558042	0,8527955	0,0976720	0,5517185	0,0721909	0,6521397	0,6204928	0,9547731	0,4061335	0,9329683
100	0,7958388	0,7802085	0,6949036	0,0407017	0,2250062	0,8047199	0,0576637	0,9200891	0,1040794	0,5400631	0,0687028	0,6287517	0,6205279	0,9236449	0,4820484	0,9446675
120	0,7309910	0,7791083	0,6319369	0,0622688	0,2065753	0,8106325	0,0495402	0,8434808	0,1249409	0,5214126	0,0703821	0,7033702	0,7292811	0,8763833	0,4805616	0,9583577
140	0,7841045	0,8308185	0,6226629	0,0648965	0,2023936	0,8161753	0,0325399	0,8587626	0,1123193	0,5610716	0,0842627	0,7210114	0,7529526	0,8678423	0,5003838	0,9881298
160	0,7967489	0,8325756	0,6249470	0,1035671	0,2013033	0,8086765	0,0294692	0,8853959	0,0953308	0,5676263	0,0941855	0,7663292	0,7955254	0,8179283	0,5524179	1,0013179
180	0,8062708	0,8360371	0,6246821	0,1128848	0,2166145	0,8134207	0,0442393	0,8924771	0,1225012	0,6015498	0,1276662	0,7756748	0,8065306	0,7468257	0,6075011	1,0082255
200	0,7663781	0,7849967	0,5911746	0,1589311	0,2268977	0,8436719	0,0559409	0,8566611	0,0996888	0,5785128	0,1393141	0,6939869	0,7561685	0,7344197	0,6411367	1,0333511
220	0,7909679	0,8225602	0,6433105	0,1935502	0,3140508	0,8547568	0,0491523	0,8755350	0,1302434	0,5667474	0,1539484	0,6949980	0,7262558	0,6221804	0,6578244	0,9867775
240	0,8039878	0,8471753	0,6439956	0,2329799	0,3356276	0,8097725	0,0421006	0,8247995	0,1589976	0,5965316	0,1371012	0,6941378	0,7689310	0,5466341	0,6567839	0,8833236
260	0,7705657	0,8325739	0,6981301	0,3036907	0,3747356	0,8082649	0,0464661	0,7629186	0,1803409	0,5937459	0,1540710	0,7063619	0,8472610	0,4773736	0,6632426	0,8791158
280	0,8117779	0,8611658	0,6808493	0,3540121	0,3965761	0,7549070	0,0397077	0,7436836	0,1998622	0,5856397	0,1320668	0,7210293	0,8519930	0,4529254	0,6901566	0,8887944
300	0,7705715	0,9069954	0,6827051	0,3630693	0,3705607	0,7905322	0,0406726	0,7237506	0,1932521	0,6321599	0,1226082	0,6950107	0,8834352	0,4429472	0,6729165	0,9131247
320	0,7970087	0,9177818	0,6686348	0,3805782	0,3847442	0,7675075	0,0442617	0,7560828	0,1512269	0,5767058	0,1279837	0,7111573	0,9162654	0,4159934	0,6433577	0,9284945
340	0,7692019	0,8693564	0,6414249	0,3927010	0,4429138	0,7890859	0,0516895	0,7912007	0,1584293	0,5606621	0,1465522	0,7638501	0,8806191	0,3954992	0,6063400	0,9523267
360	0,7511377	0,8783500	0,6503088	0,4539460	0,4316622	0,7484908	0,0461221	0,7764075	0,2088497	0,6046916	0,1402600	0,7093649	0,8709591	0,3481520	0,6253688	0,9080971
380	0,7637693	0,8619230	0,5893665	0,4723054	0,4473081	0,7471469	0,0418661	0,7950017	0,2319176	0,6439675	0,1260776	0,7096888	0,8859031	0,3217997	0,6763261	0,9344926
400	0,7734082	0,8217982	0,6056466	0,4415924	0,4978541	0,7058592	0,0473735	0,8399877	0,2376985	0,5893536	0,1530889	0,7714148	0,8811532	0,2705742	0,7136169	0,9706985
420	0,7928633	0,8057655	0,5888265	0,5801559	0,4671611	0,6800575	0,0571008	0,7873302	0,2694412	0,6004122	0,2026039	0,7332338	0,8872035	0,2429293	0,7173825	0,9476111
440	0,8056480	0,7881323	0,6011430	0,7081872	0,4796279	0,6840867	0,0656173	0,7394672	0,2834707	0,6474236	0,2311616	0,7471162	0,8447761	0,1895751	0,7547441	0,9268492
460	0,8043500	0,8332653	0,6037091	0,7611549	0,5591151	0,6832033	0,0871880	0,7144714	0,3634243	0,6988225	0,2650390	0,7937322	0,8616053	0,1857958	0,7725225	0,8746261
480	0,8130871	0,8565095	0,6397958	0,7860066	0,6415291	0,6761702	0,1026515	0,7003836	0,4134244	0,7401228	0,2714466	0,7484369	0,8926391	0,1548711	0,7828799	0,8521377
500	0,8283607	0,8683644	0,6364139	0,8080668	0,6200235	0,6149441	0,1400712	0,6590163	0,4585719	0,8135202	0,3410435	0,7173406	0,8564758	0,1503361	0,7754463	0,8025626
520	0,8677405	0,8937073	0,6305867	0,8434721	0,5905092	0,5857634	0,1373505	0,6195890	0,4645521	0,7788942	0,3373775	0,7281469	0,9057220	0,1191271	0,7379367	0,8290566
540	0,8358841	0,9077582	0,6204881	0,8303503	0,6027331	0,5864225	0,1834514	0,6729066	0,4766233	0,7193437	0,3813212	0,7010289	0,9434072	0,1199998	0,7599598	0,8153651
