"Time"	hns	cspA	bolA	stpA	bglJ	bglB	bglG	bglF	cspD	proW	gspB	yjjP	proV	gspO	mukE	yciE
1000	0,7242148	1,0000000	0,0707657	0,2751224	0,6817892	0,1805142	0,8146230	0,6306078	0,8436983	0,5299059	0,1169323	0,5544379	0,3790434	0,4643839	0,6562256	0,4956310
1020	0,7242141	1,0000000	0,0707470	0,2751162	0,6818121	0,1804735	0,8138459	0,6306271	0,8437295	0,5294512	0,1169347	0,5544039	0,3789089	0,4639350	0,6563600	0,4954567
1040	0,7242143	1,0000000	0,0707346	0,2751140	0,6818251	0,1804545	0,8132431	0,6306449	0,8437489	0,5291371	0,1169362	0,5543844	0,3788211	0,4636176	0,6564516	0,4953402
1060	0,7242149	1,0000000	0,0707262	0,2751138	0,6818318	0,1804464	0,8127771	0,6306584	0,8437612	0,5289206	0,1169371	0,5543731	0,3787639	0,4633928	0,6565141	0,4952622
1080	0,7242154	1,0000000	0,0707206	0,2751145	0,6818349	0,1804433	0,8124177	0,6306674	0,8437690	0,5287715	0,1169376	0,5543665	0,3787265	0,4632332	0,6565568	0,4952099
1100	0,7242159	1,0000000	0,0707168	0,2751154	0,6818361	0,1804423	0,8121411	0,6306728	0,8437742	0,5286689	0,1169378	0,5543625	0,3787021	0,4631198	0,6565860	0,4951748

0	0,7242161	1,0000000	0,0708292	0,2751392	0,6818323	0,1805233	0,8099806	0,6307156	0,8437191	0,5288388	0,1169379	0,5543851	0,3788344	0,4633001	0,6564014	0,4952834
20	0,7242162	1,0000000	0,0707899	0,2533806	0,6818341	0,1606813	0,8103068	0,6392835	0,8456156	0,5277417	0,1169379	0,5050544	0,3748612	0,4631671	0,6564794	0,4908225
40	0,7242163	1,0000000	0,0707634	0,2100103	0,6818350	0,1258304	0,8107559	0,6600345	0,8489168	0,5256277	0,1169379	0,4136950	0,3669794	0,4630725	0,6565330	0,4820061
60	0,7242164	1,0000000	0,0707456	0,1640230	0,6818354	0,0939879	0,8116914	0,6897594	0,8519799	0,5233095	0,1169379	0,3242880	0,3585868	0,4630053	0,6565697	0,4726597
80	0,7242165	1,0000000	0,0707336	0,1233074	0,6818355	0,0700891	0,8135364	0,7213087	0,8543774	0,5211664	0,1169379	0,2511705	0,3511155	0,4629575	0,6565949	0,4643668
100	0,7242165	1,0000000	0,0707255	0,0902672	0,6818355	0,0539510	0,8167281	0,7482696	0,8561160	0,5193448	0,1169379	0,1962781	0,3450169	0,4629234	0,6566122	0,4576113
120	0,7242166	1,0000000	0,0707201	0,0648024	0,6818354	0,0437804	0,8216551	0,7682326	0,8573257	0,5178722	0,1169379	0,1570695	0,3402875	0,4628992	0,6566240	0,4523763
140	0,7242166	1,0000000	0,0707165	0,0458339	0,6818354	0,0376677	0,8285578	0,7817322	0,8581473	0,5167207	0,1169379	0,1299530	0,3367425	0,4628819	0,6566322	0,4484500
160	0,7242166	1,0000000	0,0707140	0,0320429	0,6818353	0,0341109	0,8374227	0,7903669	0,8586969	0,5158414	0,1169379	0,1116151	0,3341485	0,4628696	0,6566378	0,4455715
180	0,7242166	1,0000000	0,0707123	0,0221962	0,6818353	0,0320854	0,8479409	0,7957096	0,8590610	0,5151819	0,1169378	0,0994144	0,3322844	0,4628609	0,6566416	0,4434963
200	0,7242166	1,0000000	0,0707112	0,0152639	0,6818353	0,0309476	0,8595684	0,7989528	0,8593007	0,5146940	0,1169378	0,0913960	0,3309633	0,4628546	0,6566442	0,4420191
220	0,7242166	1,0000000	0,0707105	0,0104379	0,6818352	0,0303134	0,8716587	0,8009005	0,8594578	0,5143370	0,1169378	0,0861759	0,3300376	0,4628502	0,6566460	0,4409778
240	0,7242166	1,0000000	0,0707100	0,0071089	0,6818352	0,0299614	0,8835982	0,8020635	0,8595604	0,5140783	0,1169378	0,0828028	0,3293947	0,4628470	0,6566473	0,4402496
260	0,7242166	1,0000000	0,0707096	0,0048301	0,6818352	0,0297661	0,8948963	0,8027559	0,8596274	0,5138920	0,1169378	0,0806360	0,3289516	0,4628448	0,6566481	0,4397436
280	0,7242166	1,0000000	0,0707094	0,0032802	0,6818352	0,0296576	0,9052206	0,8031675	0,8596711	0,5137589	0,1169378	0,0792509	0,3286481	0,4628432	0,6566487	0,4393938
300	0,7242166	1,0000000	0,0707092	0,0022318	0,6818352	0,0295972	0,9143896	0,8034119	0,8596995	0,5136642	0,1169378	0,0783689	0,3284415	0,4628420	0,6566491	0,4391530
320	0,7242166	1,0000000	0,0707091	0,0015261	0,6818352	0,0295634	0,9223441	0,8035571	0,8597179	0,5135972	0,1169378	0,0778090	0,3283014	0,4628412	0,6566494	0,4389879
340	0,7242166	1,0000000	0,0707091	0,0010531	0,6818352	0,0295445	0,9291136	0,8036432	0,8597300	0,5135500	0,1169378	0,0774547	0,3282068	0,4628406	0,6566496	0,4388749
360	0,7242166	1,0000000	0,0707090	0,0007371	0,6818352	0,0295338	0,9347833	0,8036944	0,8597378	0,5135168	0,1169378	0,0772308	0,3281432	0,4628402	0,6566497	0,4387979
380	0,7242166	1,0000000	0,0707090	0,0005268	0,6818352	0,0295277	0,9394690	0,8037247	0,8597428	0,5134936	0,1169378	0,0770897	0,3281006	0,4628399	0,6566498	0,4387455
400	0,7242166	1,0000000	0,0707090	0,0003872	0,6818352	0,0295243	0,9432983	0,8037427	0,8597461	0,5134774	0,1169378	0,0770009	0,3280721	0,4628397	0,6566499	0,4387099
420	0,7242166	1,0000000	0,0707089	0,0002948	0,6818352	0,0295223	0,9463981	0,8037534	0,8597483	0,5134662	0,1169378	0,0769451	0,3280530	0,4628396	0,6566499	0,4386857
440	0,7242166	1,0000000	0,0707089	0,0002338	0,6818352	0,0295211	0,9488872	0,8037598	0,8597497	0,5134583	0,1169378	0,0769100	0,3280404	0,4628395	0,6566499	0,4386693
460	0,7242166	1,0000000	0,0707089	0,0001936	0,6818352	0,0295205	0,9508720	0,8037635	0,8597506	0,5134529	0,1169378	0,0768880	0,3280320	0,4628394	0,6566499	0,4386583
480	0,7242166	1,0000000	0,0707089	0,0001671	0,6818352	0,0295201	0,9524451	0,8037658	0,8597512	0,5134492	0,1169378	0,0768742	0,3280264	0,4628393	0,6566500	0,4386508
500	0,7242166	1,0000000	0,0707089	0,0001498	0,6818352	0,0295199	0,9536855	0,8037671	0,8597516	0,5134466	0,1169378	0,0768656	0,3280228	0,4628393	0,6566500	0,4386457
520	0,7242166	1,0000000	0,0707089	0,0001384	0,6818352	0,0295198	0,9546589	0,8037679	0,8597518	0,5134448	0,1169378	0,0768602	0,3280203	0,4628393	0,6566500	0,4386423
540	0,7242166	1,0000000	0,0707089	0,0001310	0,6818352	0,0295197	0,9554198	0,8037684	0,8597520	0,5134436	0,1169378	0,0768568	0,3280187	0,4628393	0,6566500	0,4386400
560	0,7242166	1,0000000	0,0707089	0,0001261	0,6818352	0,0295197	0,9560125	0,8037686	0,8597521	0,5134427	0,1169378	0,0768547	0,3280177	0,4628392	0,6566500	0,4386385
580	0,7242166	1,0000000	0,0707089	0,0243440	0,6818352	0,0670823	0,9562822	0,7978769	0,8578785	0,5144159	0,1169378	0,1261728	0,3319288	0,4628392	0,6566500	0,4430392
600	0,7242166	1,0000000	0,0707089	0,0726255	0,6818352	0,1330973	0,9540278	0,7897527	0,8545921	0,5164445	0,1169378	0,2175243	0,3397698	0,4628392	0,6566500	0,4518151
620	0,7242166	1,0000000	0,0707089	0,1237556	0,6818352	0,1912442	0,9469773	0,7828963	0,8515387	0,5187039	0,1169378	0,3069265	0,3481356	0,4628392	0,6566500	0,4611343
640	0,7242166	1,0000000	0,0707089	0,1687253	0,6818352	0,2287960	0,9357008	0,7748598	0,8491474	0,5208066	0,1169378	0,3800411	0,3555891	0,4628392	0,6566500	0,4694088
660	0,7242166	1,0000000	0,0707089	0,2045144	0,6818352	0,2454014	0,9219170	0,7623855	0,8474129	0,5226004	0,1169378	0,4349315	0,3616762	0,4628392	0,6566500	0,4761520
680	0,7242166	1,0000000	0,0707089	0,2309818	0,6818352	0,2466786	0,9072420	0,7445899	0,8462058	0,5240540	0,1169378	0,4741391	0,3663979	0,4628392	0,6566500	0,4813786
700	0,7242166	1,0000000	0,0707089	0,2493277	0,6818352	0,2392408	0,8928497	0,7233573	0,8453860	0,5251925	0,1169378	0,5012548	0,3699380	0,4628392	0,6566500	0,4852993
720	0,7242166	1,0000000	0,0707089	0,2612635	0,6818352	0,2282524	0,8794760	0,7016951	0,8448375	0,5260628	0,1169378	0,5195922	0,3725286	0,4628392	0,6566500	0,4881740
740	0,7242166	1,0000000	0,0707089	0,2685260	0,6818352	0,2169404	0,8675133	0,6821296	0,8444742	0,5267162	0,1169378	0,5317926	0,3743906	0,4628392	0,6566500	0,4902467
760	0,7242166	1,0000000	0,0707089	0,2726168	0,6818352	0,2069567	0,8571120	0,6660529	0,8442350	0,5271999	0,1169378	0,5398108	0,3757102	0,4628392	0,6566500	0,4917222
780	0,7242166	1,0000000	0,0707089	0,2746999	0,6818352	0,1989147	0,8482654	0,6538087	0,8440782	0,5275540	0,1169378	0,5450308	0,3766351	0,4628392	0,6566500	0,4927623
800	0,7242166	1,0000000	0,0707089	0,2756029	0,6818352	0,1928390	0,8408725	0,6450604	0,8439757	0,5278109	0,1169378	0,5484039	0,3772774	0,4628392	0,6566500	0,4934897
820	0,7242166	1,0000000	0,0707089	0,2758710	0,6818352	0,1884741	0,8347832	0,6391548	0,8439089	0,5279958	0,1169378	0,5505706	0,3777201	0,4628392	0,6566500	0,4939952
840	0,7242166	1,0000000	0,0707089	0,2758380	0,6818352	0,1854693	0,8298275	0,6353764	0,8438653	0,5281280	0,1169378	0,5519558	0,3780233	0,4628392	0,6566500	0,4943447
860	0,7242166	1,0000000	0,0707089	0,2756916	0,6818352	0,1834796	0,8258351	0,6330866	0,8438370	0,5282221	0,1169378	0,5528378	0,3782298	0,4628392	0,6566500	0,4945852
880	0,7242166	1,0000000	0,0707089	0,2755274	0,6818352	0,1822098	0,8226462	0,6317790	0,8438186	0,5282886	0,1169378	0,5533976	0,3783698	0,4628392	0,6566500	0,4947502
900	0,7242166	1,0000000	0,0707089	0,2753865	0,6818352	0,1814289	0,8201176	0,6310840	0,8438066	0,5283356	0,1169378	0,5537519	0,3784642	0,4628392	0,6566500	0,4948630
920	0,7242166	1,0000000	0,0707089	0,2752809	0,6818352	0,1809669	0,8181252	0,6307493	0,8437988	0,5283685	0,1169378	0,5539758	0,3785278	0,4628392	0,6566500	0,4949400
940	0,7242166	1,0000000	0,0707089	0,2752089	0,6818352	0,1807049	0,8165636	0,6306127	0,8437937	0,5283916	0,1169378	0,5541169	0,3785704	0,4628392	0,6566500	0,4949924
960	0,7242166	1,0000000	0,0707089	0,2751635	0,6818352	0,1805633	0,8153452	0,6305760	0,8437904	0,5284077	0,1169378	0,5542057	0,3785989	0,4628392	0,6566500	0,4950280
980	0,7242166	1,0000000	0,0707089	0,2751370	0,6818352	0,1804914	0,8143984	0,6305834	0,8437883	0,5284189	0,1169378	0,5542615	0,3786179	0,4628392	0,6566500	0,4950521
1000	0,7242166	1,0000000	0,0707089	0,2751230	0,6818352	0,1804576	0,8136650	0,6306056	0,8437869	0,5284267	0,1169378	0,5542966	0,3786305	0,4628392	0,6566500	0,4950685
1020	0,7242166	1,0000000	0,0707089	0,2751164	0,6818352	0,1804436	0,8130987	0,6306286	0,8437860	0,5284321	0,1169378	0,5543186	0,3786389	0,4628392	0,6566500	0,4950795
1040	0,7242166	1,0000000	0,0707089	0,2751141	0,6818352	0,1804391	0,8126625	0,6306473	0,8437854	0,5284359	0,1169378	0,5543324	0,3786445	0,4628392	0,6566500	0,4950870
1060	0,7242166	1,0000000	0,0707089	0,2751138	0,6818352	0,1804386	0,8123273	0,6306604	0,8437850	0,5284384	0,1169378	0,5543410	0,3786482	0,4628392	0,6566500	0,4950920
1080	0,7242166	1,0000000	0,0707089	0,2751145	0,6818352	0,1804394	0,8120702	0,6306689	0,8437848	0,5284402	0,1169378	0,5543464	0,3786506	0,4628392	0,6566500	0,4950954
1100	0,7242166	1,0000000	0,0707089	0,2751153	0,6818352	0,1804404	0,8118734	0,6306737	0,8437846	0,5284414	0,1169378	0,5543498	0,3786522	0,4628392	0,6566500	0,4950977

0	0,7242161	1,0000000	0,0708292	0,2751392	0,6818323	0,1805233	0,8099806	0,6307156	0,8437191	0,5288388	0,1169379	0,5543851	0,3788344	0,4633001	0,6564014	0,4952834
20	0,7242162	1,0000000	0,0645360	0,2533749	0,6818341	0,1808160	0,8103068	0,5860892	0,8437419	0,5287154	0,1169379	0,5543739	0,3787731	0,4631671	0,6581965	0,4952243
40	0,7242163	1,0000000	0,0539533	0,2099930	0,6818350	0,1841888	0,8107560	0,5323830	0,8437567	0,5286304	0,1169379	0,5543669	0,3787327	0,4630725	0,6616653	0,4951845
60	0,7242164	1,0000000	0,0444195	0,1639930	0,6818354	0,1940142	0,8116917	0,5047627	0,8437663	0,5285719	0,1169379	0,5543626	0,3787061	0,4630053	0,6653229	0,4951577
80	0,7242165	1,0000000	0,0370870	0,1232657	0,6818355	0,2112180	0,8135375	0,4971923	0,8437726	0,5285317	0,1169379	0,5543600	0,3786887	0,4629575	0,6685620	0,4951397
100	0,7242165	1,0000000	0,0318041	0,0902157	0,6818355	0,2337044	0,8167308	0,4987584	0,8437767	0,5285041	0,1169379	0,5543583	0,3786772	0,4629234	0,6712008	0,4951275
120	0,7242166	1,0000000	0,0281164	0,0647432	0,6818354	0,2577269	0,8216610	0,5027408	0,8437793	0,5284851	0,1169379	0,5543573	0,3786696	0,4628992	0,6732490	0,4951193
140	0,7242166	1,0000000	0,0255843	0,0457688	0,6818354	0,2799027	0,8285690	0,5064014	0,8437811	0,5284722	0,1169379	0,5543566	0,3786647	0,4628819	0,6747899	0,4951138
160	0,7242166	1,0000000	0,0238611	0,0319735	0,6818353	0,2983098	0,8374415	0,5090671	0,8437822	0,5284633	0,1169379	0,5543562	0,3786614	0,4628696	0,6759243	0,4951101
180	0,7242166	1,0000000	0,0226941	0,0221236	0,6818353	0,3124489	0,8479692	0,5108228	0,8437829	0,5284572	0,1169378	0,5543559	0,3786593	0,4628609	0,6767468	0,4951076
200	0,7242166	1,0000000	0,0219060	0,0151891	0,6818353	0,3227069	0,8596073	0,5119223	0,8437834	0,5284530	0,1169378	0,5543557	0,3786579	0,4628546	0,6773361	0,4951059
220	0,7242166	1,0000000	0,0213745	0,0103615	0,6818352	0,3298390	0,8717080	0,5125931	0,8437837	0,5284502	0,1169378	0,5543556	0,3786570	0,4628502	0,6777547	0,4951048
240	0,7242166	1,0000000	0,0210164	0,0070315	0,6818352	0,3346407	0,8836567	0,5129968	0,8437839	0,5284482	0,1169378	0,5543555	0,3786564	0,4628470	0,6780501	0,4951041
260	0,7242166	1,0000000	0,0207753	0,0047519	0,6818352	0,3377946	0,8949623	0,5132381	0,8437841	0,5284469	0,1169378	0,5543555	0,3786560	0,4628448	0,6782573	0,4951035
280	0,7242166	1,0000000	0,0206129	0,0032015	0,6818352	0,3398268	0,9052916	0,5133818	0,8437841	0,5284460	0,1169378	0,5543555	0,3786557	0,4628432	0,6784021	0,4951032
300	0,7242166	1,0000000	0,0205037	0,0021528	0,6818352	0,3411167	0,9144633	0,5134672	0,8437842	0,5284454	0,1169378	0,5543555	0,3786556	0,4628420	0,6785029	0,4951030
320	0,7242166	1,0000000	0,0204301	0,0014468	0,6818352	0,3419257	0,9224184	0,5135179	0,8437842	0,5284450	0,1169378	0,5543554	0,3786555	0,4628412	0,6785729	0,4951028
340	0,7242166	1,0000000	0,0203806	0,0009736	0,6818352	0,3424284	0,9291867	0,5135480	0,8437843	0,5284447	0,1169378	0,5543554	0,3786554	0,4628406	0,6786214	0,4951027
360	0,7242166	1,0000000	0,0203473	0,0006576	0,6818352	0,3427383	0,9348538	0,5135659	0,8437843	0,5284445	0,1169378	0,5543554	0,3786554	0,4628402	0,6786550	0,4951026
380	0,7242166	1,0000000	0,0203249	0,0004472	0,6818352	0,3429281	0,9395358	0,5135765	0,8437843	0,5284444	0,1169378	0,5543554	0,3786553	0,4628399	0,6786781	0,4951026
400	0,7242166	1,0000000	0,0203098	0,0003076	0,6818352	0,3430439	0,9433609	0,5135828	0,8437843	0,5284443	0,1169378	0,5543554	0,3786553	0,4628397	0,6786941	0,4951026
420	0,7242166	1,0000000	0,0202996	0,0002151	0,6818352	0,3431141	0,9464561	0,5135866	0,8437843	0,5284442	0,1169378	0,5543554	0,3786553	0,4628396	0,6787051	0,4951025
440	0,7242166	1,0000000	0,0202928	0,0001541	0,6818352	0,3431567	0,9489404	0,5135888	0,8437843	0,5284442	0,1169378	0,5543554	0,3786553	0,4628395	0,6787127	0,4951025
460	0,7242166	1,0000000	0,0202882	0,0001139	0,6818352	0,3431823	0,9509205	0,5135901	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628394	0,6787179	0,4951025
480	0,7242166	1,0000000	0,0202851	0,0000874	0,6818352	0,3431977	0,9524892	0,5135909	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628393	0,6787215	0,4951025
500	0,7242166	1,0000000	0,0202830	0,0000700	0,6818352	0,3432070	0,9537254	0,5135914	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628393	0,6787239	0,4951025
520	0,7242166	1,0000000	0,0202816	0,0000587	0,6818352	0,3432126	0,9546952	0,5135916	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628393	0,6787256	0,4951025
540	0,7242166	1,0000000	0,0202806	0,0000512	0,6818352	0,3432159	0,9554528	0,5135918	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628393	0,6787268	0,4951025
560	0,7242166	1,0000000	0,0202800	0,0000463	0,6818352	0,3432179	0,9560425	0,5135919	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6787276	0,4951025
580	0,7242166	1,0000000	0,0265335	0,0242705	0,6818352	0,3432101	0,9563118	0,5659096	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6770111	0,4951025
600	0,7242166	1,0000000	0,0370894	0,0725646	0,6818352	0,3426741	0,9540616	0,6373720	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6735962	0,4951025
620	0,7242166	1,0000000	0,0466052	0,1237082	0,6818352	0,3388538	0,9470146	0,6888374	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6699756	0,4951025
640	0,7242166	1,0000000	0,0539255	0,1686902	0,6818352	0,3282160	0,9357386	0,7181474	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6667618	0,4951025
660	0,7242166	1,0000000	0,0592003	0,2044896	0,6818352	0,3104208	0,9219532	0,7285135	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6641404	0,4951025
680	0,7242166	1,0000000	0,0628825	0,2309651	0,6818352	0,2883310	0,9072749	0,7244405	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6621042	0,4951025
700	0,7242166	1,0000000	0,0654109	0,2493171	0,6818352	0,2655234	0,8928786	0,7113923	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6605715	0,4951025
720	0,7242166	1,0000000	0,0671316	0,2612571	0,6818352	0,2446481	0,8795009	0,6945959	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6594427	0,4951025
740	0,7242166	1,0000000	0,0682969	0,2685225	0,6818352	0,2270783	0,8675343	0,6779190	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6586241	0,4951025
760	0,7242166	1,0000000	0,0690839	0,2726151	0,6818352	0,2131817	0,8571294	0,6635559	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6580374	0,4951025
780	0,7242166	1,0000000	0,0696147	0,2746992	0,6818352	0,2027157	0,8482796	0,6523278	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6576206	0,4951025
800	0,7242166	1,0000000	0,0699722	0,2756027	0,6818352	0,1951495	0,8408840	0,6441820	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6573265	0,4951025
820	0,7242166	1,0000000	0,0702130	0,2758711	0,6818352	0,1898733	0,8347924	0,6386336	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6571201	0,4951025
840	0,7242166	1,0000000	0,0703751	0,2758381	0,6818352	0,1863141	0,8298349	0,6350671	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6569759	0,4951025
860	0,7242166	1,0000000	0,0704843	0,2756917	0,6818352	0,1839883	0,8258409	0,6329029	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6568755	0,4951025
880	0,7242166	1,0000000	0,0705577	0,2755275	0,6818352	0,1825155	0,8226507	0,6316699	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6568058	0,4951025
900	0,7242166	1,0000000	0,0706072	0,2753866	0,6818352	0,1816123	0,8201212	0,6310192	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6567575	0,4951025
920	0,7242166	1,0000000	0,0706404	0,2752810	0,6818352	0,1810767	0,8181280	0,6307107	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6567241	0,4951025
940	0,7242166	1,0000000	0,0706628	0,2752089	0,6818352	0,1807705	0,8165657	0,6305898	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6567010	0,4951025
960	0,7242166	1,0000000	0,0706779	0,2751635	0,6818352	0,1806026	0,8153469	0,6305624	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566851	0,4951025
980	0,7242166	1,0000000	0,0706880	0,2751370	0,6818352	0,1805148	0,8143996	0,6305753	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566741	0,4951025
1000	0,7242166	1,0000000	0,0706949	0,2751230	0,6818352	0,1804716	0,8136660	0,6306007	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566666	0,4951025
1020	0,7242166	1,0000000	0,0706995	0,2751164	0,6818352	0,1804520	0,8130995	0,6306257	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566614	0,4951025
1040	0,7242166	1,0000000	0,0707026	0,2751141	0,6818352	0,1804441	0,8126631	0,6306456	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566578	0,4951025
1060	0,7242166	1,0000000	0,0707046	0,2751138	0,6818352	0,1804416	0,8123278	0,6306594	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566554	0,4951025
1080	0,7242166	1,0000000	0,0707060	0,2751145	0,6818352	0,1804412	0,8120705	0,6306683	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566537	0,4951025
1100	0,7242166	1,0000000	0,0707070	0,2751153	0,6818352	0,1804415	0,8118736	0,6306734	0,8437843	0,5284441	0,1169378	0,5543554	0,3786553	0,4628392	0,6566525	0,4951025

0	0,7242161	1,0000000	0,0708292	0,2751392	0,6818323	0,1805233	0,8099806	0,6307156	0,8437191	0,5288388	0,1169379	0,5543851	0,3788344	0,4633001	0,6564014	0,4952834
20	0,6802702	1,0000000	0,0709181	0,2751334	0,6855244	0,1805648	0,8147331	0,6309599	0,8431087	0,5293931	0,1173099	0,5268756	0,3793940	0,4640727	0,6626115	0,4890155
40	0,5972212	1,0000000	0,0722053	0,2751431	0,7145792	0,1814835	0,8257430	0,6335578	0,8365422	0,5363233	0,1209340	0,4792075	0,3858787	0,4732895	0,6729164	0,4804388
60	0,5155973	1,0000000	0,0761300	0,2751962	0,7723167	0,1847926	0,8405454	0,6406911	0,8168328	0,5561425	0,1312310	0,4395022	0,4050037	0,4995040	0,6793568	0,4799364
80	0,4499981	1,0000000	0,0836389	0,2753343	0,8376918	0,1918945	0,8573992	0,6523811	0,7802570	0,5898350	0,1497974	0,4159021	0,4390701	0,5435875	0,6787210	0,4911736
100	0,4027131	1,0000000	0,0948867	0,2756080	0,8929017	0,2031751	0,8748657	0,6666098	0,7284132	0,6334206	0,1759459	0,4070666	0,4853174	0,5994332	0,6710257	0,5128208
120	0,3710509	1,0000000	0,1091275	0,2760556	0,9323328	0,2176845	0,8918311	0,6808936	0,6673388	0,6811717	0,2068817	0,4084121	0,5381278	0,6588823	0,6580586	0,5410803
140	0,3510309	1,0000000	0,1249364	0,2766749	0,9578159	0,2336378	0,9075470	0,6934462	0,6045563	0,7280967	0,2387436	0,4153174	0,5916709	0,7154234	0,6421944	0,5717939
160	0,3389896	1,0000000	0,1407061	0,2774139	0,9733055	0,2492073	0,9215951	0,7034310	0,5462947	0,7708834	0,2680270	0,4243360	0,6415116	0,7652758	0,6256095	0,6016335
180	0,3320912	1,0000000	0,1551247	0,2781893	0,9823646	0,2630615	0,9338124	0,7107475	0,4962717	0,8078491	0,2925265	0,4333411	0,6850485	0,8069688	0,6099039	0,6284741
200	0,3283429	1,0000000	0,1674106	0,2789185	0,9875311	0,2745217	0,9442099	0,7157240	0,4558255	0,8385207	0,3114883	0,4412502	0,7212656	0,8405314	0,5960313	0,6512880
220	0,3264341	1,0000000	0,1773010	0,2795428	0,9904255	0,2834595	0,9529065	0,7188655	0,4246362	0,8631835	0,3252354	0,4476699	0,7502503	0,8667886	0,5844008	0,6698528
240	0,3255472	1,0000000	0,1849062	0,2800353	0,9920232	0,2901003	0,9600777	0,7206897	0,4014882	0,8825227	0,3346575	0,4526011	0,7727290	0,8868846	0,5750388	0,6844455
260	0,3251958	1,0000000	0,1905407	0,2803961	0,9928920	0,2948375	0,9659220	0,7216412	0,3848420	0,8973784	0,3408003	0,4562339	0,7897126	0,9020020	0,5677444	0,6955964
280	0,3251040	1,0000000	0,1945904	0,2806421	0,9933561	0,2981009	0,9706381	0,7220598	0,3731850	0,9085957	0,3446230	0,4588220	0,8022640	0,9132188	0,5622100	0,7039198
300	0,3251235	1,0000000	0,1974294	0,2807980	0,9935984	0,3002813	0,9744120	0,7221831	0,3652046	0,9169433	0,3468950	0,4606150	0,8113660	0,9214501	0,5581022	0,7100110
320	0,3251798	1,0000000	0,1993795	0,2808887	0,9937210	0,3016993	0,9774107	0,7221629	0,3598470	0,9230787	0,3481813	0,4618277	0,8178593	0,9274369	0,5551085	0,7143946
340	0,3252390	1,0000000	0,2006965	0,2809357	0,9937802	0,3025991	0,9797787	0,7220886	0,3563106	0,9275400	0,3488698	0,4626307	0,8224258	0,9317607	0,5529599	0,7175044
360	0,3252884	1,0000000	0,2015740	0,2809558	0,9938069	0,3031575	0,9816389	0,7220068	0,3540107	0,9307544	0,3492125	0,4631524	0,8255973	0,9348659	0,5514374	0,7196837
380	0,3253250	1,0000000	0,2021523	0,2809607	0,9938176	0,3034972	0,9830935	0,7219379	0,3525337	0,9330519	0,3493655	0,4634857	0,8277760	0,9370864	0,5503698	0,7211951
400	0,3253502	1,0000000	0,2025303	0,2809582	0,9938208	0,3036999	0,9842264	0,7218879	0,3515954	0,9346828	0,3494209	0,4636952	0,8292584	0,9386692	0,5496278	0,7222342
420	0,3253666	1,0000000	0,2027759	0,2809528	0,9938209	0,3038190	0,9851056	0,7218555	0,3510046	0,9358336	0,3494304	0,4638250	0,8302586	0,9397948	0,5491156	0,7229432
440	0,3253768	1,0000000	0,2029349	0,2809471	0,9938199	0,3038879	0,9857858	0,7218369	0,3506353	0,9366414	0,3494213	0,4639044	0,8309286	0,9405940	0,5487641	0,7234241
