"Time"	paaX	maoC	ihfB	hipA	hipB	paaE	paaC	paaH	paaD	paaA	paaF	paaJ	paaI	paaB	paaG	paaK
940	0,8012673	0,3740103	0,1788927	0,6696759	0,2719213	0,3731641	0,0199707	0,1173302	0,1449579	0,0758057	0,2575645	0,0185960	0,2655647	0,1301847	0,1643919	0,0213440
960	0,8198340	0,3542932	0,1612979	0,7245610	0,2205304	0,3205564	0,0135967	0,1025160	0,1953051	0,0985605	0,2803240	0,0094479	0,2603585	0,1013611	0,2499999	0,0251385
980	0,8388425	0,3610957	0,1502706	0,7302875	0,2216422	0,3747691	0,0189244	0,1169677	0,1962224	0,1063963	0,2315520	0,0096889	0,2413011	0,1214885	0,1030311	0,0351810
1000	0,7885543	0,4697178	0,1391662	0,7436201	0,2996794	0,4219928	0,0018934	0,1278939	0,1866014	0,0926209	0,2587977	0,0188698	0,2383482	0,1405500	0,1551849	0,0386749
1020	0,8341181	0,4177208	0,1485299	0,7869061	0,3035945	0,3231155	0,0029869	0,0858535	0,1723974	0,0786231	0,2161737	0,0222070	0,2310921	0,0835674	0,1937113	0,0139993
1040	0,8439811	0,3169674	0,1148346	0,7009128	0,3196555	0,3689536	0,0044404	0,1128413	0,1983547	0,0748628	0,2153584	0,0092679	0,3013923	0,1039956	0,1107505	0,0146738
1060	0,7687942	0,3001517	0,1976295	0,6789636	0,2786728	0,2815640	0,0053069	0,0872189	0,2433415	0,0655868	0,2328034	0,0141792	0,2704691	0,0983231	0,0823984	0,0036233
1080	0,6878639	0,3196930	0,1490192	0,8370356	0,2301450	0,2984006	0,0009287	0,0618267	0,2140148	0,0270841	0,2307695	0,0113247	0,3660640	0,1162610	0,1295572	0,0125913
1100	0,7698279	0,3533601	0,2191681	0,6224218	0,2418135	0,2931664	0,0080808	0,0647623	0,2088318	0,0390295	0,2282117	0,0128204	0,3591241	0,1411992	0,0779219	0,0179749

0	0,6724816	0,4711310	0,1608687	0,7981247	0,3320874	0,3789331	0,0165671	0,0769042	0,3105363	0,1114046	0,3185611	0,0201537	0,2485108	0,1409686	0,1071667	0,0397010
20	0,7585663	0,3789404	0,2442005	0,6622347	0,2643331	0,3945605	0,0063555	0,1058281	0,1875562	0,0863798	0,2087905	0,0032393	0,2662278	0,0946004	0,1156417	0,0502900
40	0,7262415	0,4473284	0,2412838	0,7631693	0,1862563	0,4088417	0,0317802	0,0696845	0,2367769	0,0875746	0,2796629	0,0134098	0,4050322	0,1677341	0,1349045	0,1358446
60	0,6179244	0,4218723	0,1694105	0,6238222	0,3377890	0,3950620	0,0192732	0,0915696	0,2951597	0,1017248	0,2595176	0,0132296	0,3730846	0,1240195	0,1187081	0,2637830
80	0,7615508	0,4210952	0,1372205	0,4558029	0,3864738	0,4528708	0,0063802	0,0618482	0,2930982	0,1331023	0,3058621	0,0058800	0,3702598	0,1564403	0,1046442	0,3054152
100	0,7102186	0,3332750	0,1816637	0,4545044	0,3079536	0,4414884	0,0189860	0,1991021	0,2379241	0,1000310	0,2010971	0,0143219	0,3425436	0,1762631	0,1103450	0,4518254
120	0,7804154	0,3812010	0,2157341	0,4837106	0,2265918	0,5973819	0,0059758	0,1024548	0,2924982	0,0948198	0,3137715	0,0190988	0,3397628	0,1848855	0,1526011	0,4233233
140	0,7472238	0,3690418	0,2263685	0,4303300	0,2502892	0,5472805	0,0087450	0,1054210	0,3388592	0,0839762	0,2820734	0,0319361	0,3649030	0,1418037	0,1510878	0,5662386
160	0,7471634	0,3153300	0,1948388	0,3488885	0,2628427	0,4966262	0,0181412	0,1051013	0,2262673	0,1338797	0,2391307	0,0122916	0,3087866	0,2143828	0,1334133	0,5056976
180	0,6941248	0,3472307	0,1896753	0,5055169	0,3129701	0,5582785	0,0222161	0,1000746	0,2753062	0,0839392	0,3450095	0,0043879	0,3095091	0,1878818	0,1255295	0,6321374
200	0,7150152	0,4148471	0,1965817	0,3602552	0,2307572	0,4849759	0,0107603	0,1205727	0,2196210	0,1256917	0,3683991	0,0036709	0,2982988	0,1516678	0,1537381	0,7295907
220	0,8849442	0,4157208	0,2175586	0,3773592	0,2089575	0,5435451	0,0067295	0,0898724	0,2231304	0,1162356	0,2914234	0,0093945	0,2810259	0,1248497	0,1666081	0,5296513
240	0,8460522	0,3778036	0,1552648	0,3766659	0,2594323	0,5490536	0,0035494	0,0890504	0,2823197	0,1418558	0,3251036	0,0179638	0,3055108	0,1094097	0,0909662	0,6313499
260	0,6878584	0,4434252	0,1765875	0,4138446	0,1921065	0,6031679	0,0099184	0,1099454	0,2459900	0,0891993	0,3261883	0,0065149	0,3915222	0,1616144	0,1085770	0,5348794
280	0,6896059	0,4858410	0,1434580	0,3383864	0,2140397	0,5470269	0,0024971	0,0862097	0,2624229	0,0569541	0,3120144	0,0207845	0,4034162	0,2192427	0,1424619	0,6454685
300	0,7095306	0,3799982	0,1124160	0,4347091	0,2248307	0,6229700	0,0068728	0,1077172	0,2558015	0,0572645	0,2652057	0,0236417	0,2136963	0,1782867	0,1147227	0,6856122
320	0,6478886	0,3763099	0,1599503	0,4848850	0,2548043	0,6530313	0,0050108	0,0989809	0,2942460	0,0835754	0,2104503	0,0142269	0,3735848	0,2347033	0,0846848	0,7896739
340	0,8191118	0,3974790	0,1363747	0,3853203	0,2651158	0,6466252	0,0061711	0,1413892	0,2168795	0,1620532	0,3354307	0,0219543	0,3295869	0,2046122	0,0997716	0,6520390
360	0,6414480	0,4730033	0,1679784	0,4135008	0,1774413	0,5776800	0,0016259	0,1453952	0,2529177	0,1129545	0,2748703	0,0145043	0,3553084	0,2048079	0,1508842	0,7121720
380	0,6528097	0,4720820	0,1252871	0,4640013	0,2272713	0,5048280	0,0110564	0,0774112	0,3190543	0,0530715	0,3107122	0,0281279	0,4227350	0,1515395	0,1365205	0,7315883
400	0,6465474	0,3334759	0,1907855	0,4590995	0,2914195	0,5682229	0,0053278	0,0780961	0,2270911	0,0699424	0,2714071	0,0300694	0,3610298	0,1813218	0,1394501	0,6619134
420	0,6999943	0,3689994	0,1275590	0,5322685	0,2566359	0,5741479	0,0132344	0,0673381	0,3566373	0,1121139	0,2733443	0,0079050	0,3857358	0,1334432	0,2053951	0,6426323
440	0,6710063	0,3472989	0,2259345	0,4691219	0,2650183	0,4481312	0,0066241	0,0825259	0,2570704	0,0827811	0,3019840	0,0162426	0,4328169	0,1853994	0,1161201	0,6977708
460	0,7623151	0,3979234	0,1939458	0,5176928	0,2973273	0,4790741	0,0076578	0,0688282	0,1742572	0,0830904	0,2458113	0,0065528	0,3279165	0,1813547	0,1608133	0,6693158
480	0,7244567	0,3859060	0,2548883	0,4388357	0,3403865	0,5448750	0,0035885	0,1066358	0,2594933	0,0951177	0,2176970	0,0050488	0,3835265	0,1901497	0,0728144	0,6190725
500	0,7061134	0,3720587	0,2162972	0,4779113	0,3068989	0,6918506	0,0063489	0,0827712	0,3231563	0,0773358	0,3080777	0,0152092	0,4397835	0,2006301	0,1346531	0,6724330
520	0,7177170	0,3511002	0,1839644	0,5019562	0,2568637	0,5312753	0,0043953	0,0973522	0,2932026	0,0570029	0,3138413	0,0094554	0,3851547	0,1876360	0,1647280	0,5213174
540	0,7778692	0,4196526	0,1902037	0,4544374	0,1942702	0,5225340	0,0040567	0,0905216	0,2325935	0,1058542	0,2753075	0,0118589	0,3373043	0,1363368	0,1725563	0,6792335
560	0,8377679	0,4310083	0,2028532	0,4899199	0,2815778	0,5229179	0,0007122	0,0911024	0,2915780	0,1168098	0,2540059	0,0222842	0,4606491	0,1736378	0,1904596	0,6199896
580	0,6819501	0,3909678	0,1662250	0,5344057	0,2428397	0,5986502	0,0042629	0,1126919	0,2483482	0,1044754	0,3159324	0,0195908	0,3606701	0,1933733	0,1096076	0,5425566
600	0,6743081	0,5078678	0,1729540	0,5518600	0,3697153	0,4290133	0,0089960	0,0512361	0,2905739	0,1103859	0,2473744	0,0203657	0,4072199	0,1804907	0,1106934	0,5409551
620	0,6778075	0,3772254	0,1750083	0,6249982	0,2946491	0,5344987	0,0036035	0,1014763	0,2368408	0,1131404	0,2670897	0,0181364	0,3265270	0,1661580	0,1133794	0,3488988
640	0,5778024	0,4719939	0,2105829	0,6057557	0,2800637	0,4251951	0,0048619	0,0955385	0,2177902	0,0881060	0,2969744	0,0368280	0,3073440	0,1210566	0,0919071	0,3964207
660	0,8034806	0,4657443	0,1260201	0,5089296	0,2350563	0,4885667	0,0103195	0,1066576	0,2694206	0,1257288	0,2270426	0,0186984	0,3040241	0,1961091	0,0942791	0,3010015
680	0,8195548	0,3360140	0,1260427	0,6224338	0,2403422	0,4387602	0,0003777	0,0825740	0,2234007	0,0488198	0,2386782	0,0127257	0,2982393	0,1483739	0,1197447	0,2341765
700	0,7789614	0,3727933	0,1576338	0,7609723	0,2628123	0,4552853	0,0044115	0,0649559	0,2159986	0,0955936	0,2117899	0,0194922	0,2771419	0,1254319	0,0975749	0,1946824
720	0,7835777	0,4621149	0,2592308	0,6844890	0,2347997	0,3110144	0,0011744	0,0511614	0,2715699	0,0688853	0,2715333	0,0049729	0,2589307	0,1438478	0,1460989	0,1212331
740	0,8578357	0,4821700	0,2039759	0,8230253	0,2213704	0,3007691	0,0071026	0,0906849	0,1954002	0,1139993	0,2701670	0,0115619	0,3922701	0,1296470	0,1080328	0,1108219
760	0,8439172	0,3841410	0,1693345	0,6953578	0,2349726	0,3182420	0,0038031	0,0963034	0,2048284	0,0650815	0,4089791	0,0170502	0,3163746	0,0712683	0,1183390	0,0721818
780	0,8026854	0,4446012	0,1850515	0,8085637	0,2477858	0,3636215	0,0071279	0,1041636	0,1663872	0,0620499	0,3522546	0,0116483	0,2691341	0,0718493	0,1270307	0,0415521
800	0,8117335	0,4376787	0,1957995	0,6935742	0,2018134	0,2784611	0,0008080	0,1197304	0,2262264	0,1040035	0,2462882	0,0163522	0,3468035	0,1000464	0,1173800	0,0351385
820	0,9206161	0,5033479	0,1839617	0,6658585	0,2789056	0,3266444	0,0043717	0,1116402	0,1849023	0,0693130	0,2966227	0,0115416	0,2592107	0,1718803	0,1043008	0,0277209
840	0,7340811	0,4715946	0,1654199	0,7280401	0,2735246	0,2507230	0,0135558	0,0901486	0,1474908	0,0550065	0,2798608	0,0200951	0,4261864	0,1073746	0,1193799	0,0275192
860	0,6050128	0,4859537	0,1819628	0,5411558	0,2525748	0,2272298	0,0188127	0,1165899	0,1596765	0,0962215	0,2673453	0,0328877	0,3482202	0,1211437	0,1595492	0,0378707
880	0,7676857	0,4229416	0,1970956	0,7984923	0,3412929	0,2518592	0,0218159	0,0947019	0,2367160	0,0552105	0,3045622	0,0164531	0,2644209	0,1530101	0,1283616	0,0186475
900	0,8655140	0,3875486	0,1598293	0,7896658	0,2480086	0,2653533	0,0035144	0,0690181	0,1759898	0,0634989	0,3052986	0,0333282	0,3012913	0,2008604	0,1365099	0,0712002
920	0,8357625	0,3630122	0,1643552	0,6288498	0,2136066	0,3817095	0,0032906	0,0883963	0,2167406	0,1604610	0,2711697	0,0301245	0,3495479	0,1320435	0,1261836	0,0416621
940	0,7153326	0,5003499	0,1776055	0,6675135	0,2638395	0,3222329	0,0036148	0,0893763	0,2177273	0,0421489	0,2672942	0,0266714	0,3215278	0,1221423	0,0783017	0,0260394
960	0,8583660	0,4203983	0,1396269	0,6908503	0,2351549	0,3847845	0,0010890	0,0687242	0,2424335	0,0322667	0,2559968	0,0375974	0,3568968	0,1399536	0,0689932	0,0255718
980	0,7561080	0,4428768	0,2190160	0,7156344	0,2083836	0,2467185	0,0077612	0,0900395	0,1878481	0,0732061	0,3576227	0,0212610	0,3776397	0,1172458	0,0846184	0,0356584
1000	0,7375188	0,4942531	0,1861944	0,7577141	0,2681099	0,2782553	0,0041505	0,0661698	0,2551228	0,0499187	0,4477428	0,0077537	0,3356002	0,1394204	0,0938930	0,0464951
1020	0,7158070	0,4493003	0,1507623	0,7459534	0,3122530	0,2947957	0,0051377	0,0551417	0,3197037	0,0794510	0,4335396	0,0245555	0,2430570	0,1033949	0,1606057	0,0430217
1040	0,7252460	0,4113893	0,1665826	0,7091068	0,2496737	0,3175227	0,0022269	0,0451518	0,2451715	0,0900024	0,3565777	0,0377079	0,2786575	0,1097265	0,0992110	0,0265450
1060	0,6973640	0,4186528	0,1200804	0,6887800	0,2149864	0,3175864	0,0053574	0,0700869	0,2986754	0,1269986	0,3292061	0,0218308	0,3015901	0,1378136	0,1075670	0,0419748
1080	0,7771168	0,4673665	0,1564465	0,6081424	0,2786258	0,2772917	0,0037156	0,1193542	0,2110106	0,0459884	0,2757856	0,0212444	0,2433251	0,0749070	0,1453606	0,0362531
1100	0,7600063	0,3307961	0,1867627	0,6730369	0,2787109	0,3826059	0,0015788	0,1209153	0,2946961	0,0750998	0,3578500	0,0286687	0,2579317	0,0991319	0,1639145	0,0319827

0	0,7289953	0,5040960	0,1899310	0,6134169	0,2515761	0,3358404	0,0054274	0,0822493	0,1862129	0,0730827	0,3046485	0,0133492	0,2536302	0,1389837	0,1167779	0,0252496
20	0,6602319	0,5113955	0,1846698	0,5883174	0,2796734	0,1908873	0,0692598	0,0697481	0,2702707	0,0606493	0,3594416	0,0156239	0,2707300	0,2484599	0,1883894	0,0613845
40	0,8246546	0,4164317	0,1557659	0,6223653	0,3028874	0,2273881	0,1525720	0,0894371	0,2136963	0,0498334	0,3117681	0,0083180	0,3472843	0,2626826	0,2976572	0,0286046
60	0,7888104	0,4432600	0,1660081	0,6165637	0,3508573	0,2816653	0,2275994	0,0926878	0,2062113	0,0613916	0,2750475	0,0275397	0,3574644	0,4274910	0,2794890	0,0355506
80	0,8941312	0,3520846	0,1573213	0,7011320	0,2958167	0,3093666	0,2733999	0,0764384	0,2621835	0,0750065	0,2295043	0,0272853	0,3284200	0,4815763	0,3515098	0,0377810
100	0,7734262	0,3922461	0,1972054	0,6427059	0,2934575	0,2593239	0,3494558	0,1233140	0,2812746	0,0584732	0,2136263	0,0132712	0,3421218	0,4447992	0,4197310	0,0317734
120	0,8332660	0,3742981	0,1875146	0,6162932	0,3860008	0,3013210	0,3552197	0,1125999	0,2417249	0,1051793	0,1661931	0,0209427	0,3147349	0,4514177	0,4729412	0,0628793
140	0,8443092	0,3265044	0,1376477	0,7679284	0,3838418	0,2765534	0,4079183	0,0846186	0,1877389	0,0714937	0,1286949	0,0136503	0,3596482	0,6248860	0,4591026	0,0317615
160	0,7857385	0,3129279	0,1071499	0,7093300	0,3185018	0,3154285	0,4747228	0,0846215	0,1165184	0,0583525	0,0988903	0,0092691	0,2513483	0,5648549	0,5939325	0,0162237
180	0,8764616	0,3381292	0,1468346	0,8014883	0,3278844	0,2523232	0,4352219	0,0988369	0,1310053	0,0508837	0,1207765	0,0128309	0,3258541	0,6979410	0,4961272	0,0294890
200	0,9736417	0,2513037	0,1338028	0,6699200	0,2939907	0,2572239	0,3716184	0,1247196	0,2020101	0,0608030	0,0951083	0,0044814	0,3167266	0,4913795	0,5510669	0,0597066
220	0,8632858	0,2634134	0,1184472	0,7918821	0,4080283	0,3342484	0,4131996	0,0842875	0,1748670	0,0949452	0,1087577	0,0175372	0,3346134	0,5416640	0,5372926	0,0213721
240	0,7393583	0,2190269	0,1238430	0,6277952	0,3408969	0,3553316	0,3805994	0,0508999	0,2147197	0,0470255	0,0837156	0,0064654	0,3386452	0,5862044	0,4889090	0,0278463
260	0,9204889	0,2279329	0,1030864	0,7004362	0,3593739	0,3005698	0,3455330	0,0417373	0,1513388	0,0456916	0,0676019	0,0074811	0,2903736	0,5617802	0,5840191	0,0200431
280	0,7931687	0,2932264	0,1531693	0,6456266	0,4194443	0,2414086	0,3934407	0,0426932	0,1577961	0,0701356	0,0683864	0,0150257	0,2836682	0,6012435	0,6358003	0,0185049
300	0,9313244	0,2404975	0,1364883	0,5824105	0,3973156	0,2864646	0,3575256	0,0395908	0,1773069	0,0413330	0,0742774	0,0044276	0,2555060	0,6094403	0,6293947	0,0155083
320	0,7640104	0,2814432	0,1760482	0,5395106	0,3549601	0,3719879	0,3820553	0,0778259	0,1306721	0,0706596	0,0936793	0,0342798	0,3187592	0,5572331	0,6283688	0,0517560
340	0,7668382	0,2373458	0,1216437	0,5812664	0,3520965	0,3525484	0,4436363	0,0917970	0,2234417	0,0590730	0,0705132	0,0127133	0,2743291	0,6088457	0,6960481	0,0456926
360	0,8111026	0,3455938	0,1599830	0,5234493	0,3517691	0,2228185	0,3790419	0,0960253	0,1446149	0,0792709	0,0714374	0,0028388	0,3360314	0,6906084	0,6149712	0,0269500
380	0,7681653	0,3827344	0,1433653	0,6238834	0,4349750	0,3336421	0,5093685	0,0866471	0,1699754	0,0407514	0,0445487	0,0023216	0,3274393	0,6354912	0,6366730	0,0231083
400	0,7321357	0,3310947	0,1223972	0,5358708	0,2984521	0,3264161	0,2914691	0,0788624	0,1721509	0,0957614	0,0804952	0,0038072	0,3541271	0,6424341	0,6707499	0,0191911
420	0,7064147	0,3034108	0,1131677	0,5599396	0,3079054	0,2726117	0,4323540	0,0858867	0,2434558	0,0283510	0,0658615	0,0118250	0,3778219	0,6298243	0,6784469	0,0084828
440	0,8163925	0,2748683	0,1464792	0,5370293	0,3948189	0,3031476	0,3190966	0,0509622	0,1993331	0,0411355	0,0994115	0,0147085	0,2902310	0,5594252	0,6840152	0,0345455
460	0,7803434	0,3301946	0,1651056	0,5400728	0,2756432	0,2347747	0,4401525	0,0409968	0,1911923	0,0314165	0,0948715	0,0191743	0,3912941	0,6520233	0,6485554	0,0137481
480	0,8429101	0,4136232	0,1437887	0,5096095	0,2941364	0,2555611	0,4295363	0,0629910	0,1645916	0,0343977	0,0771136	0,0081115	0,3498926	0,5874106	0,7502713	0,0268840
500	0,7348960	0,4225985	0,1381918	0,5573231	0,2887581	0,2437097	0,3635689	0,0403954	0,2291323	0,0399784	0,0663986	0,0245957	0,3662451	0,5566503	0,6117659	0,0113857
520	0,9258442	0,3262746	0,1411039	0,7768382	0,3447206	0,3265040	0,4285875	0,0445210	0,2154264	0,0727004	0,0955580	0,0212547	0,3088478	0,6207388	0,6397845	0,0396721
540	0,7942900	0,4110054	0,2130140	0,6793459	0,3834958	0,3656134	0,3768484	0,0687995	0,1887530	0,0455313	0,0952351	0,0277671	0,2747953	0,5985755	0,5839450	0,0336616
560	0,7664164	0,3844654	0,1736297	0,6331020	0,3270119	0,3203264	0,3778964	0,0797430	0,2874352	0,0858740	0,0488372	0,0359436	0,2929775	0,5552060	0,6697767	0,0165123
580	0,7732919	0,3640269	0,2133086	0,6537851	0,3302697	0,2518566	0,2397200	0,0601207	0,1741728	0,0753438	0,1504729	0,0263968	0,3806539	0,5639226	0,5591141	0,0281275
600	0,7930939	0,3662983	0,1479670	0,8086906	0,2813285	0,3129854	0,2552099	0,0697374	0,2233941	0,0492917	0,1403109	0,0294285	0,2856318	0,3951866	0,5294769	0,0137597
620	0,7364964	0,2874590	0,1900013	0,7222919	0,2337881	0,3274599	0,1327416	0,0858579	0,2101194	0,0695192	0,2365401	0,0153145	0,2711523	0,3674014	0,4115091	0,0262505
640	0,7089989	0,2973654	0,1551113	0,6094655	0,2382395	0,3056343	0,0946526	0,1344442	0,2059298	0,0554594	0,1371163	0,0137715	0,3411447	0,4096643	0,2677908	0,0176085
660	0,7958453	0,3391146	0,2047762	0,6391622	0,2375225	0,3853164	0,0460168	0,0641788	0,2452112	0,0773465	0,2911164	0,0284747	0,3427716	0,3174530	0,3333273	0,0286437
680	0,8193369	0,3445330	0,2105102	0,8202912	0,2487248	0,3298715	0,0238666	0,0716107	0,2209682	0,0661361	0,2772158	0,0215664	0,2991772	0,2977978	0,2717742	0,0550462
700	0,7325279	0,3518484	0,1859279	0,6421189	0,1812227	0,3056201	0,0187427	0,0676457	0,1796457	0,1082447	0,2802796	0,0093190	0,2930803	0,1794420	0,1930529	0,0263144
720	0,6354936	0,3395565	0,2097390	0,8125824	0,2339507	0,3059311	0,0254507	0,0767102	0,2365719	0,0880501	0,2467325	0,0050487	0,2506577	0,1593839	0,2095254	0,0394667
740	0,6562126	0,3348107	0,1815940	0,7111600	0,2304064	0,4234879	0,0039096	0,0863057	0,1483893	0,1102977	0,2552945	0,0085902	0,3263625	0,1999931	0,1607345	0,0478042
760	0,8441087	0,3976719	0,2549430	0,7923082	0,2694965	0,3497010	0,0194960	0,0823076	0,2187297	0,0547394	0,2240185	0,0149747	0,3027273	0,1451733	0,2183329	0,0493034
780	0,7800154	0,5021379	0,2555299	0,7783256	0,2870297	0,5124508	0,0037901	0,0804450	0,1627867	0,0889899	0,2084053	0,0221596	0,2858902	0,1532154	0,1709499	0,0414654
800	0,7587636	0,3436458	0,1800167	0,6670757	0,2725670	0,4150081	0,0077712	0,0895073	0,2023401	0,0561740	0,3252681	0,0120622	0,2307056	0,1308311	0,1522626	0,0336064
820	0,6484101	0,4105172	0,2158638	0,6697104	0,2955734	0,4611054	0,0110994	0,0782426	0,2148269	0,0479064	0,3007957	0,0059858	0,2678400	0,1168005	0,1469418	0,0613248
840	0,7550633	0,4148092	0,1886219	0,6911904	0,3013368	0,3944811	0,0118869	0,1130329	0,1951188	0,0836227	0,2814373	0,0025929	0,2635543	0,1497521	0,1550527	0,0322156
860	0,6823822	0,4700908	0,1696717	0,8016846	0,1579225	0,3825187	0,0017811	0,0785109	0,2279994	0,0613056	0,3711218	0,0289242	0,3011440	0,1504621	0,1746159	0,0419414
880	0,6390954	0,4687461	0,1837850	0,8758199	0,3375240	0,4222577	0,0030214	0,1099756	0,1974732	0,0432850	0,3745066	0,0163867	0,3250672	0,1544904	0,2054363	0,0263406
900	0,7523673	0,3819968	0,1764285	0,8218488	0,3002266	0,3214842	0,0026023	0,0645947	0,2106222	0,0357052	0,3175356	0,0325819	0,2993242	0,1755067	0,1698824	0,0588917
920	0,7684585	0,4381031	0,1243426	0,7222255	0,2552788	0,2703958	0,0096854	0,0696096	0,1964254	0,0426089	0,3681298	0,0135261	0,3259669	0,2177063	0,1454744	0,0610362
940	0,7660944	0,4246057	0,1608963	0,6292621	0,2934569	0,3183330	0,0196317	0,0623162	0,2845308	0,0825810	0,2860382	0,0209950	0,3808944	0,2072618	0,1706102	0,0286743
960	0,8013825	0,4745201	0,1827718	0,6301905	0,3198095	0,3844546	0,0104267	0,0559087	0,2594242	0,0510182	0,3474031	0,0102145	0,2991635	0,1634997	0,2114546	0,0264861
980	0,8699088	0,4001084	0,2176374	0,7877136	0,2357590	0,3602269	0,0272598	0,0658432	0,2233671	0,0531504	0,1967028	0,0245761	0,3863149	0,1423197	0,1040646	0,0355225
1000	0,7759042	0,3624568	0,1872841	0,7287266	0,2796761	0,3170996	0,0104460	0,0860011	0,2140216	0,0353275	0,2293050	0,0349587	0,2866670	0,0848158	0,1177462	0,0219153
1020	0,8076225	0,3693277	0,2352190	0,6199395	0,2542436	0,3490938	0,0059734	0,0653509	0,1556238	0,0976343	0,2745176	0,0175385	0,2698790	0,1043527	0,1128076	0,0233301
1040	0,6783694	0,3821575	0,1635779	0,6822183	0,3270012	0,3868873	0,0043280	0,0738992	0,2161124	0,0409010	0,2400721	0,0203655	0,2950918	0,1280795	0,1133649	0,0186577
1060	0,7548095	0,2786245	0,1568758	0,6987256	0,2898551	0,3718598	0,0059206	0,0829718	0,2546917	0,1007685	0,2972662	0,0109721	0,3520586	0,1057318	0,1355386	0,0294258
1080	0,6731907	0,3176755	0,2004452	0,7440676	0,2610302	0,3235476	0,0130046	0,0524174	0,2895515	0,0645845	0,2567383	0,0055181	0,3070796	0,1348631	0,1117569	0,0313470
1100	0,7780537	0,4077966	0,1504084	0,8130420	0,3131231	0,4233779	0,0069628	0,0556054	0,2236189	0,0517101	0,2825527	0,0240606	0,2800534	0,1907915	0,0654601	0,0426818

0	0,8337436	0,4946900	0,1917486	0,7272774	0,2362711	0,3612243	0,0121515	0,0715226	0,2610373	0,0861008	0,2739486	0,0260541	0,2724449	0,1354317	0,1456107	0,0183219
20	0,8425608	0,4842571	0,1867484	0,7997417	0,2351791	0,3117303	0,0083911	0,1107597	0,1507030	0,0968381	0,2791226	0,0235190	0,3060670	0,0905736	0,1279625	0,0194969
40	0,7352387	0,3840545	0,1975522	0,8314860	0,3472740	0,2258256	0,0146356	0,0818177	0,2891003	0,0781973	0,3790035	0,0272253	0,2640362	0,1251067	0,1102244	0,0665560
60	0,5844863	0,4805794	0,1656383	0,7530226	0,3165722	0,3072778	0,0028522	0,1351013	0,2987561	0,0905550	0,4491173	0,0134824	0,3232724	0,1814840	0,1268550	0,1678217
80	0,7240809	0,5264209	0,1420510	0,5875019	0,4162328	0,2786783	0,0009149	0,1644068	0,2954040	0,0814814	0,4414143	0,0282818	0,3643165	0,1861588	0,0903539	0,1210321
100	0,7160516	0,5064210	0,1781606	0,6030633	0,4404633	0,2767702	0,0000000	0,1993165	0,2903655	0,0905792	0,3913094	0,0126960	0,3406169	0,2534357	0,1112632	0,1307566
120	0,7306994	0,4642032	0,1582907	0,4811051	0,4087551	0,3250628	0,0073512	0,1770852	0,2251935	0,0931544	0,4740868	0,0213803	0,4446602	0,2219509	0,1488886	0,1681723
140	0,6174266	0,3614972	0,1400680	0,5472909	0,4277437	0,2985098	0,0112163	0,1917897	0,3057746	0,0825556	0,5411903	0,0068770	0,3699895	0,2040736	0,0953355	0,2946374
160	0,7173260	0,4461203	0,2041057	0,5224481	0,4854449	0,3606093	0,0022010	0,1675716	0,3593194	0,0543293	0,4850168	0,0295519	0,2845742	0,1377384	0,1077464	0,2782510
180	0,7560394	0,4447460	0,1386000	0,6546639	0,3239537	0,3021105	0,0010259	0,1946956	0,3038273	0,0783041	0,5034966	0,0194857	0,3211956	0,1596022	0,0983526	0,2053754
200	0,6941819	0,5214514	0,2085221	0,4467526	0,4298841	0,3297381	0,0010459	0,1815725	0,3321697	0,0903907	0,5273065	0,0086547	0,3209909	0,1561498	0,1312650	0,2842485
220	0,8296895	0,4918171	0,2413571	0,6049358	0,3538462	0,4310702	0,0082185	0,1965004	0,3057535	0,0896560	0,4993303	0,0117793	0,3789496	0,1594816	0,1721367	0,1832692
240	0,6326618	0,4559462	0,1491343	0,5185658	0,3678163	0,3496442	0,0210257	0,1917975	0,2851088	0,0684776	0,6467028	0,0051297	0,2773992	0,1829825	0,1372200	0,1982078
260	0,5838516	0,5214156	0,1367021	0,4579867	0,4170217	0,3689928	0,0290922	0,1815791	0,2245465	0,0932801	0,4876435	0,0094679	0,2876554	0,1259485	0,1286605	0,2774577
280	0,6906346	0,4895494	0,1719459	0,6727961	0,3879929	0,3639407	0,0054293	0,2003940	0,3703834	0,0961558	0,5082603	0,0063521	0,3794146	0,1798709	0,1142973	0,2495755
300	0,6719616	0,5297679	0,1172363	0,4749403	0,3444279	0,3793745	0,0047821	0,2246961	0,3634918	0,0641745	0,4793188	0,0062815	0,3255955	0,1643756	0,0976751	0,2597443
320	0,7280739	0,4202078	0,1603547	0,5727088	0,5362427	0,3196140	0,0021605	0,1544919	0,2767029	0,0762253	0,3865845	0,0089009	0,3595871	0,1779884	0,0729878	0,2613336
340	0,7960784	0,4554003	0,1295148	0,4494132	0,3704555	0,2849307	0,0069401	0,1466957	0,3874934	0,0889859	0,5667307	0,0053954	0,3563920	0,1239700	0,1454948	0,2674918
360	0,8568842	0,3542921	0,1974341	0,5109037	0,4152662	0,3567903	0,0102250	0,1988292	0,2840136	0,0881455	0,4691636	0,0088566	0,3997473	0,1748814	0,1388888	0,2694993
380	0,8045399	0,4606322	0,1803292	0,6909480	0,4015714	0,3886865	0,0066468	0,2511093	0,3942766	0,0739446	0,5051647	0,0123412	0,4311924	0,1756655	0,1298380	0,2670452
