"Time"	mqsA	mqsR	alaS	yccA	cpxR	psd	dsbA	motA	ydeH	bacA	ftnB	yidQ	ppiD	rseA	rdoA	cheA
1060	0,8187530	0,8697264	0,6563545	0,0383230	0,0479533	0,9631282	0,0652211	1,0144012	0,0752307	0,0452348	0,0592916	0,0272639	0,1356819	1,0985555	0,0057695	1,0813328
1080	0,7488784	0,9178183	0,6456965	0,0360447	0,0573706	0,9870892	0,0721777	0,9982407	0,0729183	0,0657913	0,0709775	0,0131188	0,1279380	1,1381417	0,0018366	1,0531979
1100	0,6997410	0,9310209	0,6622691	0,0358463	0,0586496	1,0088181	0,1008096	1,0039511	0,0720649	0,0555400	0,0859183	0,0191250	0,1137022	1,0874934	0,0032740	1,0004399

0	0,7481054	0,8350477	0,7072648	0,0351994	0,0305130	1,0165021	0,1092707	0,9689308	0,0795370	0,0790270	0,0521901	0,0206896	0,1570893	1,0221352	0,0023986	0,9739668
20	0,8090671	0,9422951	0,6154262	0,0330713	0,0601282	1,0483930	0,0865122	0,9527235	0,1393793	0,0540446	0,0886044	0,0419921	0,1813707	0,9426707	0,0068130	1,0014728
40	0,7884703	0,9305759	0,6808587	0,0503812	0,1399078	0,9512288	0,0681515	0,9765051	0,3017170	0,0601197	0,1186906	0,0768214	0,1947284	0,9192207	0,0108650	0,9951270
60	0,7962371	0,8794294	0,6293285	0,0540269	0,2009980	0,7800859	0,0633942	0,9331747	0,4105067	0,0730285	0,0916364	0,1146343	0,3357949	0,9223899	0,0276442	1,0034184
80	0,8734710	0,7886337	0,6531450	0,0665920	0,2819453	0,6916138	0,0660090	0,9276223	0,5102851	0,1045267	0,0765903	0,1676156	0,3940537	1,0113773	0,0219021	0,9555476
100	0,8499313	0,8793651	0,6264269	0,1260788	0,3773831	0,6106578	0,1047533	0,8355025	0,5905946	0,1392483	0,0908489	0,2099627	0,4143280	0,9046944	0,0511740	0,9735677
120	0,8058452	0,8542619	0,6402809	0,2011100	0,4140578	0,5535770	0,0684564	0,8096244	0,6796221	0,1823686	0,1126450	0,2518389	0,5020748	0,7912872	0,1039479	0,9692330
140	0,8213455	0,8747477	0,6259206	0,2941521	0,4771984	0,4835035	0,0887695	0,7756036	0,7094556	0,2505775	0,1325535	0,2808153	0,5892748	0,7274901	0,1370668	0,9495270
160	0,7426920	0,8341114	0,6332100	0,4797827	0,5343829	0,4473091	0,0979527	0,7822415	0,7474828	0,2838651	0,1525354	0,3041710	0,6556088	0,5980452	0,1738717	0,9965669
180	0,7610247	0,8523616	0,6436076	0,5868431	0,5745049	0,4019670	0,1171453	0,7602686	0,8692021	0,3294973	0,1809789	0,3332081	0,6724990	0,4513561	0,2271574	0,9096097
200	0,7618795	0,8686608	0,5798566	0,6898961	0,6209182	0,3585192	0,1497370	0,7505555	0,8523834	0,3919180	0,2421242	0,3587129	0,7204459	0,3570112	0,2479353	0,8871775
220	0,7588519	0,8987843	0,5699206	0,8103004	0,6736462	0,3156692	0,2114647	0,6821603	0,8621197	0,4251841	0,2424387	0,4238938	0,6944076	0,2908028	0,2752470	0,7744037
240	0,8140012	0,8645974	0,6138638	0,8685854	0,6769266	0,2500295	0,2311400	0,6829533	0,8502216	0,3717155	0,3192299	0,4744957	0,6614612	0,2488353	0,3030283	0,7602473
260	0,7634114	0,8339599	0,5952085	0,9419006	0,7074092	0,2987753	0,3044563	0,6160246	0,8205128	0,4265745	0,3804804	0,4750912	0,7173908	0,2041784	0,3571308	0,7886034
280	0,8091213	0,7833972	0,6406779	0,9689319	0,6993942	0,3049433	0,3049118	0,6328164	0,9241776	0,4638971	0,4159669	0,4375760	0,7216872	0,1426383	0,4650089	0,6797474
300	0,7677752	0,7839936	0,5921047	0,9242461	0,7621072	0,2851347	0,3801672	0,6430912	0,9744997	0,5026586	0,4498769	0,4764065	0,7747615	0,1340448	0,5128848	0,6803074
320	0,7176165	0,8135209	0,5400822	0,9606771	0,8068378	0,2629620	0,4358196	0,6407426	0,9231277	0,4579871	0,5053038	0,5189861	0,7965136	0,1239785	0,5029941	0,7280406
340	0,7459265	0,8788816	0,5889352	1,0059435	0,8345410	0,2176843	0,4621591	0,6073874	0,9241102	0,5069902	0,6140464	0,5335704	0,8243857	0,0884850	0,5564935	0,6454923
360	0,7324452	0,8556232	0,6621228	1,0127549	0,8867594	0,2039021	0,5480318	0,6486844	0,9174919	0,5474137	0,6320573	0,5387253	0,9015419	0,0796090	0,5978112	0,6357942
380	0,7566364	0,8410415	0,7148763	0,9837723	0,8431189	0,1913496	0,5815075	0,5916652	0,9580673	0,5542458	0,6642847	0,4880685	0,9378114	0,0724201	0,6190558	0,5389163
400	0,8063092	0,8460795	0,6872171	1,0241169	0,8247659	0,1637014	0,6506262	0,5881901	0,9553572	0,5278742	0,6444788	0,5397207	0,8880827	0,0500692	0,6018916	0,4881906
420	0,7926183	0,8195127	0,6585306	1,0039842	0,8347777	0,1729201	0,6403348	0,6183114	0,9686031	0,5931167	0,6882977	0,5535549	0,8774415	0,0308979	0,6221857	0,4887820
440	0,7705561	0,7564771	0,7034221	1,0093812	0,8222419	0,1908361	0,6016039	0,5806243	0,9048650	0,5467323	0,7065228	0,5778788	0,8432642	0,0208524	0,6229860	0,5353147
460	0,8203940	0,8174554	0,6444224	1,0167330	0,8102944	0,2391112	0,6112495	0,5692824	0,8917691	0,5110523	0,6971677	0,5669802	0,9028421	0,0206535	0,7019465	0,5179512
480	0,8348529	0,8496982	0,5929864	0,9893874	0,8394040	0,2292859	0,7012709	0,6316944	0,8985517	0,5496183	0,7880568	0,5969594	0,8636224	0,0250057	0,6410132	0,5522637
500	0,8200137	0,9196332	0,5368114	1,0261610	0,8776397	0,2333155	0,6829608	0,6117858	0,9456940	0,5914116	0,7913805	0,5750315	0,8288131	0,0413035	0,6378610	0,4839416
520	0,7806614	0,9233226	0,5818036	1,0231875	0,8136530	0,2755791	0,6852827	0,5967621	0,8917839	0,6093097	0,8108821	0,5984424	0,8339538	0,0672597	0,6424188	0,4599145
540	0,7320072	0,9059165	0,5720899	1,0329787	0,8636010	0,2256938	0,7426479	0,5987035	0,9762122	0,5954373	0,8291681	0,6142609	0,8228985	0,0659119	0,6174631	0,4402482
560	0,7683552	0,8367895	0,6243926	1,0053160	0,8959222	0,2074826	0,7526945	0,6157859	0,9238377	0,6096915	0,7676782	0,6216234	0,8336404	0,0611932	0,6185607	0,4263118
580	0,7672602	0,9133948	0,6384043	1,0733178	0,9503473	0,2241678	0,7638884	0,6339746	0,9843496	0,6412648	0,7380786	0,6319857	0,7772011	0,0636184	0,5530707	0,4286051
600	0,6997687	0,9093979	0,6643666	1,0210047	0,9531973	0,2608238	0,7457572	0,6228763	0,9124750	0,5738149	0,7405208	0,5845135	0,7454021	0,0606990	0,5393996	0,4041398
620	0,6563769	0,8604776	0,6720693	1,0611105	0,9372026	0,3277390	0,7159473	0,6101393	0,8378440	0,5661721	0,7102725	0,5896683	0,8352993	0,0634667	0,5947803	0,3936196
640	0,6715860	0,8561663	0,6597546	1,0217519	0,9273496	0,3660256	0,7736824	0,5729717	0,7939504	0,6147291	0,6117082	0,5752349	0,7613643	0,0560257	0,6954744	0,4130679
660	0,7458048	0,8689519	0,6110037	0,9971006	0,9316380	0,3814793	0,8553839	0,6126346	0,8438905	0,6679645	0,5907935	0,5491609	0,7565139	0,0433575	0,7015600	0,4726489
680	0,7239707	0,8883925	0,6411122	0,9084817	0,8868563	0,4494235	0,8365440	0,6087489	0,8396615	0,6512981	0,5857989	0,5171173	0,7241593	0,0360634	0,7067325	0,4841367
700	0,7261494	0,9351971	0,6371084	0,9365289	0,8554257	0,4232538	0,8209660	0,6225053	0,8326419	0,6679415	0,6806299	0,5056366	0,7417407	0,0371940	0,6665533	0,4597297
720	0,7190444	0,8943169	0,6886368	0,9620015	0,8535775	0,4821607	0,8178532	0,6121637	0,8082390	0,6524358	0,6833070	0,5138766	0,7719942	0,0354922	0,7018432	0,4719795
740	0,8209225	0,8334595	0,7340286	1,0869952	0,8292165	0,4771858	0,7989525	0,5493234	0,8703799	0,6922348	0,6553745	0,5186754	0,7886943	0,0220197	0,7039189	0,4977112
760	0,8371998	0,8041868	0,6987912	1,1226099	0,8402541	0,4648233	0,6708177	0,5700167	0,8927620	0,6641472	0,6677184	0,5299656	0,6787104	0,0161839	0,6617236	0,4740340
780	0,8534931	0,7961815	0,6342481	1,0487155	0,8677871	0,4881587	0,6923354	0,5260717	0,8586739	0,5183269	0,6820211	0,4979757	0,7213242	0,0208024	0,6774349	0,4824967
800	0,8581006	0,7454848	0,5995997	1,0079895	0,9098943	0,4763505	0,6374307	0,5010061	0,8510885	0,5359727	0,6707088	0,4847993	0,7477716	0,0206395	0,7229969	0,5151799
820	0,9126533	0,8408080	0,5696871	0,9567370	0,9196807	0,4991003	0,6698848	0,5282899	0,8784653	0,5465404	0,7162351	0,5870899	0,7461506	0,0169630	0,6940750	0,4918043
840	0,8672401	0,8386432	0,6051196	1,0013984	0,9050398	0,5339757	0,7096268	0,4841180	0,8948963	0,6016135	0,7181468	0,5781095	0,7654029	0,0167694	0,6574399	0,4330344
860	0,8838415	0,7985340	0,6480150	1,0065555	0,8745816	0,5303733	0,7846957	0,4846022	0,9278238	0,5970998	0,7335274	0,5459052	0,7638191	0,0142928	0,6386421	0,3870623
880	0,8483701	0,8380792	0,6678055	0,9747192	0,8947054	0,5297573	0,8040063	0,5273825	0,9364597	0,6041623	0,7014649	0,5162224	0,7949467	0,0163782	0,6671686	0,4223335
900	0,8367758	0,8460431	0,6669101	1,0060067	0,8591044	0,5218652	0,8168950	0,6062391	0,9238384	0,5518441	0,7104032	0,5632802	0,7453888	0,0220280	0,6575586	0,4447875
920	0,7601650	0,8911399	0,6861739	1,0117939	0,8135182	0,5366226	0,7733588	0,5778245	0,8507470	0,6027062	0,6763425	0,5578691	0,6837869	0,0269798	0,6856279	0,4562194
940	0,7804912	0,8427964	0,6793592	1,0202638	0,7442398	0,5342159	0,7291997	0,5297946	0,8403693	0,5702424	0,6530750	0,5522317	0,7972467	0,0235358	0,6834707	0,4669947
960	0,7898873	0,8159098	0,6119165	1,0906030	0,7547543	0,5486558	0,7187385	0,5920168	0,8620925	0,5879193	0,6690604	0,5222444	0,7884122	0,0288528	0,7007970	0,4571800
980	0,8080893	0,8346504	0,5887528	1,0576097	0,7742648	0,5669917	0,7138883	0,5209908	0,7760066	0,6104729	0,7101740	0,5444420	0,7716847	0,0277636	0,6720799	0,4875705
1000	0,8196008	0,8353898	0,6508160	1,0871729	0,7742739	0,5366119	0,6929216	0,6104449	0,7912469	0,5403350	0,6741826	0,5087132	0,8221188	0,0340763	0,5935699	0,4519305
1020	0,7806509	0,8543991	0,6377155	1,0458879	0,8043465	0,5484184	0,6904737	0,6414179	0,8154630	0,5907960	0,6655609	0,5131540	0,7675221	0,0352531	0,5583989	0,4761267
1040	0,7754480	0,8280132	0,6084536	1,0494556	0,8411532	0,5614702	0,7720175	0,6207315	0,8045862	0,5214521	0,6804927	0,4986632	0,6972372	0,0389655	0,6547637	0,5222067
1060	0,7345523	0,8467192	0,6081783	1,0651714	0,8739332	0,5522938	0,7404736	0,6179849	0,7690638	0,4689683	0,6948468	0,4815336	0,7372834	0,0532340	0,6322077	0,5287071
1080	0,7166868	0,8004721	0,6220883	0,9963201	0,8041560	0,5071670	0,7804743	0,6046969	0,8327075	0,5243553	0,6502130	0,4398479	0,7129064	0,0390942	0,6803355	0,5190181
1100	0,7178330	0,8451144	0,6600495	1,0354501	0,8045485	0,5253526	0,7361610	0,6021045	0,8650759	0,5080372	0,6617781	0,4698137	0,7482675	0,0584105	0,7134087	0,5076770

0	0,7481054	0,8350477	0,7072648	0,0351994	0,0305130	1,0165021	0,1092707	0,9689308	0,0795370	0,0790270	0,0521901	0,0206896	0,1570893	1,0221352	0,0023986	0,9739668
20	0,7707713	0,8801140	0,6457157	0,0393423	0,0571319	0,9780778	0,0758001	0,9997856	0,0853657	0,0490654	0,0793110	0,0333169	0,1280360	1,0496660	0,0199328	0,9319526
40	0,7708461	0,7665055	0,6852725	0,0351909	0,1504826	0,8630517	0,0882825	0,9312732	0,1253350	0,0312389	0,0831223	0,0319873	0,1139774	1,0413256	0,0742739	0,9642835
60	0,7704231	0,6759714	0,7021011	0,0331167	0,2558020	0,7228059	0,0697719	0,9247256	0,1286126	0,0381171	0,0697876	0,0499881	0,1533194	1,0439178	0,1083821	0,9541937
80	0,7325298	0,5737322	0,6261770	0,0686776	0,3282554	0,5938133	0,0738805	0,8368394	0,1434629	0,0597001	0,0660156	0,0445104	0,2189050	0,9687372	0,1342000	0,9812979
100	0,7745698	0,5120624	0,6194552	0,1943751	0,4380224	0,4733078	0,1009334	0,8448539	0,1669419	0,1146231	0,0776954	0,0678352	0,2746148	0,8468718	0,1897580	0,9633584
120	0,7729663	0,5024729	0,6609357	0,3609844	0,4913304	0,3881138	0,0962376	0,7831748	0,1916680	0,1892681	0,1229872	0,1035982	0,3868508	0,8042671	0,2742261	0,9472108
140	0,7955126	0,4631682	0,6676249	0,4386747	0,5835928	0,3367396	0,1315327	0,7821587	0,2313221	0,2543866	0,1570425	0,1400544	0,4850577	0,6648953	0,2798811	0,8808996
160	0,7690127	0,4569326	0,6004069	0,5496313	0,6391273	0,2722868	0,1523022	0,7990796	0,3325521	0,2976484	0,2096616	0,1847611	0,4761005	0,5327489	0,2985697	0,8249917
180	0,7878011	0,4120434	0,6033185	0,7417664	0,7520104	0,2336894	0,2003870	0,8631683	0,4600275	0,3394368	0,2437553	0,2270121	0,5166816	0,3848285	0,3775863	0,7369914
200	0,7699337	0,4144240	0,6600882	0,7861235	0,8355534	0,2291387	0,2984099	0,8494965	0,5774102	0,3723669	0,3178992	0,2647165	0,5340622	0,2809720	0,4921071	0,6285581
220	0,7561849	0,3674291	0,6514758	0,7725496	0,8347404	0,2084389	0,3943847	0,7483025	0,7195409	0,3911843	0,3868308	0,3523546	0,5948026	0,2199812	0,4756940	0,6074712
240	0,7984122	0,3637284	0,6471999	0,8314370	0,8925315	0,1831446	0,5443543	0,6988094	0,7308846	0,4240629	0,4684500	0,3725758	0,6243768	0,2018386	0,4919951	0,5221201
260	0,8819362	0,3081442	0,5678027	0,8768903	0,9640862	0,1720182	0,6027660	0,7053486	0,7663304	0,5065097	0,5697311	0,3650365	0,7027993	0,1640165	0,5565585	0,5290632
280	0,8404550	0,2992074	0,5967041	0,9320451	0,9624513	0,1827290	0,5815764	0,6011788	0,7764873	0,5631960	0,5551381	0,4620260	0,7240713	0,1427079	0,6620216	0,4794732
300	0,8718892	0,2490965	0,6148942	0,9131879	1,0099288	0,2002263	0,6454295	0,5825132	0,8090834	0,5816013	0,5768422	0,4425244	0,7596566	0,1217522	0,6655139	0,4614327
320	0,9284189	0,2726129	0,6380524	0,9098721	1,0046521	0,2135279	0,6704149	0,5500390	0,8592846	0,6027378	0,6219347	0,4621689	0,7150376	0,0940313	0,6196380	0,3960364
340	0,9040448	0,2681171	0,6975761	0,9441586	0,9452043	0,2103305	0,6919835	0,5346426	0,9300026	0,6204896	0,7071709	0,4915033	0,7965364	0,0825460	0,7058988	0,4065942
360	0,9063722	0,2513186	0,6628752	0,9468144	0,9513821	0,1997071	0,8346460	0,5200353	0,8374855	0,6291569	0,7561109	0,5198419	0,7290609	0,0644673	0,7247845	0,3742396
380	0,8959359	0,2137760	0,6646788	1,0081342	0,9142348	0,1731652	0,8886367	0,5442736	0,8612331	0,6521035	0,7950072	0,5135261	0,7957704	0,0690575	0,6968917	0,4174913
400	0,9686747	0,2289991	0,6201748	1,0284364	0,9290581	0,1509423	0,9402679	0,5189584	0,8932674	0,6431828	0,7504004	0,5011377	0,8255762	0,0565338	0,7707632	0,3890008
420	0,9791491	0,2328610	0,6199571	1,0444511	0,9950211	0,1437892	0,9468034	0,5076781	0,8635653	0,5949169	0,7361600	0,4951794	0,8216655	0,0591200	0,7526708	0,4036781
440	0,9703938	0,2498990	0,6685020	1,0211806	0,9588993	0,1485638	0,9009883	0,4849668	0,8982467	0,6153933	0,7905186	0,5695238	0,8456881	0,0456013	0,7643787	0,4093355
460	1,0420517	0,2519480	0,6390332	0,9844929	0,9520789	0,1730846	0,8754818	0,5330214	0,9041594	0,6342423	0,7998722	0,5723298	0,9062628	0,0540835	0,7871370	0,4306193
480	1,0297453	0,2570329	0,5987977	0,9294670	1,0065786	0,1371704	0,8200147	0,5672704	0,9153377	0,5956129	0,7536625	0,6170647	0,8876704	0,0540876	0,7800554	0,4940151
500	1,0231219	0,2844318	0,6453382	0,9672374	1,0329906	0,1368804	0,7322237	0,4906134	0,8958950	0,6465207	0,7734131	0,6378389	0,8502831	0,0616847	0,7832807	0,4674161
520	1,0057744	0,3039876	0,6447965	0,9945669	1,0029971	0,1477739	0,7882949	0,4824257	0,9372310	0,6966196	0,8316075	0,6279701	0,7628480	0,0644723	0,7352725	0,4916449
540	0,9643515	0,3500934	0,6407552	0,9162478	0,9836458	0,1409712	0,8252276	0,5351375	0,9075405	0,6327354	0,8784252	0,6475001	0,7360047	0,0462725	0,6985172	0,4341728
560	0,9510029	0,3403983	0,6729244	0,9739107	0,9635419	0,1351501	0,8350297	0,5140059	0,8993150	0,6216534	0,8734528	0,6754538	0,7032567	0,0303943	0,7277271	0,4009041
580	0,8948746	0,3599801	0,6802031	0,9901689	0,9123105	0,1446940	0,8501177	0,5029231	0,8510690	0,6414108	0,7960529	0,6549835	0,7239759	0,0196404	0,7187829	0,3660301
600	0,9261579	0,4358159	0,6827752	0,9871342	0,8553035	0,2527945	0,8051428	0,5067318	0,8123486	0,5624026	0,7966555	0,6139899	0,7987824	0,0221934	0,7429428	0,3846541
620	0,9895787	0,4774416	0,6974113	1,0155662	0,8277435	0,3217171	0,7361601	0,5379185	0,8250580	0,5690111	0,8098116	0,6084285	0,7557195	0,0343765	0,7048804	0,4407381
640	1,0070305	0,5718670	0,6307638	1,0283934	0,8299884	0,3432721	0,8012192	0,5795763	0,8355208	0,5571837	0,7712246	0,5741978	0,7317785	0,0279729	0,6397702	0,4355732
660	0,9558604	0,7059072	0,6748379	1,0108636	0,7854271	0,3670208	0,8246637	0,6246556	0,8330634	0,5696958	0,7977042	0,5140868	0,7735134	0,0198502	0,6194857	0,4878193
680	0,8788154	0,8111275	0,6698680	0,9826756	0,7843018	0,4412450	0,7599481	0,6511919	0,7502477	0,5182284	0,7679445	0,4797868	0,7688901	0,0370051	0,6138629	0,4695443
700	0,8570585	0,9097857	0,5720476	0,9476885	0,8419630	0,5228633	0,7110999	0,7054851	0,7668008	0,5058201	0,7075142	0,5041878	0,8299889	0,0347466	0,5911917	0,4700879
720	0,7738663	0,8504359	0,6501166	0,9320937	0,8890744	0,5580997	0,6516948	0,6619917	0,7798273	0,5151400	0,6938737	0,4830859	0,8360459	0,0472348	0,5648662	0,4873139
740	0,7377301	0,8521034	0,6311615	0,9882536	0,8854347	0,5421650	0,7214096	0,6742184	0,8293292	0,5948873	0,6854601	0,4857607	0,8045264	0,0462098	0,5488153	0,4624255
760	0,7844138	0,8537573	0,7032336	1,0031234	0,8331455	0,5391714	0,7537705	0,6593567	0,8114319	0,5807375	0,7235691	0,4654544	0,8096794	0,0360422	0,5991417	0,4697698
780	0,7843414	0,7891606	0,5958434	0,9636870	0,8672205	0,5162250	0,7719481	0,6271160	0,7926424	0,6018650	0,7141435	0,4567319	0,8439451	0,0228610	0,7180956	0,4805251
800	0,7647083	0,8021988	0,6077137	0,9387906	0,8884093	0,5151474	0,7286114	0,5933391	0,7975693	0,5812059	0,6748658	0,4934696	0,8117930	0,0355773	0,7028540	0,4773092
820	0,7670364	0,7398488	0,6518898	0,9141469	0,8860871	0,4650437	0,7271697	0,5815605	0,7999363	0,6348286	0,7304908	0,5217180	0,7917666	0,0312773	0,7804775	0,4775369
840	0,8339299	0,7370548	0,6335824	0,8672093	0,8865747	0,4334816	0,7192596	0,5885049	0,8252335	0,5953363	0,7390389	0,4872124	0,8103433	0,0383227	0,7130763	0,4368161
860	0,8076379	0,7609714	0,6381024	0,9124640	0,9587289	0,4679991	0,7516055	0,5440187	0,8360795	0,6130878	0,6786747	0,4916758	0,8469536	0,0388824	0,7408304	0,4300876
880	0,8298767	0,7604149	0,6405834	0,9407032	0,9656458	0,4843235	0,7482808	0,5940052	0,7693998	0,5935257	0,6687020	0,5523852	0,7963835	0,0358841	0,6278158	0,3770212
900	0,7977103	0,7586628	0,5965919	0,8957897	0,8769833	0,4597513	0,7943453	0,6228460	0,8066806	0,5740653	0,7092160	0,5858578	0,7708211	0,0439538	0,7230196	0,4237715
920	0,7589800	0,8818515	0,5748322	0,9689774	0,8768345	0,4439603	0,7759367	0,5992049	0,7734527	0,5830296	0,7372123	0,6200988	0,8398721	0,0400162	0,6923610	0,4358161
940	0,7263764	0,8838101	0,5518889	0,8939539	0,9291959	0,4734477	0,7936066	0,5659191	0,7669624	0,5486667	0,7295681	0,5890491	0,8348434	0,0345634	0,6039420	0,4122655
960	0,8388188	0,8761247	0,6438664	0,8952133	0,9291067	0,5087896	0,7658915	0,5196231	0,8210190	0,5606570	0,7570657	0,5621105	0,8111122	0,0421561	0,6129038	0,3984294
980	0,8158445	0,8262979	0,6187090	0,9426352	0,9500496	0,5402148	0,7463494	0,5746931	0,8837013	0,4971781	0,7363947	0,6161287	0,8441415	0,0376359	0,6207635	0,4146807
1000	0,8126644	0,8409898	0,6649168	0,8624879	0,9262348	0,5076974	0,8148711	0,6142367	0,8715979	0,5737840	0,7692144	0,6132890	0,8758690	0,0246123	0,6255418	0,4475324
1020	0,7810855	0,8883116	0,7057873	0,8746051	0,8727525	0,4880032	0,7839097	0,6447431	0,8552284	0,6109318	0,7834331	0,5812991	0,7703565	0,0222321	0,6513726	0,5006045
1040	0,7766537	0,9081273	0,6849521	0,8910851	0,8311888	0,4986312	0,7800030	0,5454983	0,8069430	0,5153895	0,7906259	0,5819919	0,7544201	0,0249209	0,6757891	0,4568179
1060	0,8295595	0,8483046	0,6466121	0,8864303	0,8624474	0,5245883	0,8666542	0,5271782	0,8471030	0,5597174	0,7309138	0,5818097	0,7759067	0,0320501	0,7466647	0,4948426
1080	0,8623540	0,8110759	0,6352484	0,9495997	0,8696071	0,5427939	0,7647843	0,5625962	0,8375435	0,5568334	0,7317389	0,6046617	0,7090338	0,0224778	0,7256816	0,4674962
1100	0,8494782	0,8242889	0,6337880	0,9274583	0,8551807	0,5442069	0,7120160	0,5457833	0,8661404	0,6681118	0,7087841	0,5546631	0,7054571	0,0312426	0,6968234	0,4556259

0	0,7481054	0,8350477	0,7072648	0,0351994	0,0305130	1,0165021	0,1092707	0,9689308	0,0795370	0,0790270	0,0521901	0,0206896	0,1570893	1,0221352	0,0023986	0,9739668
20	0,7634659	0,8310795	0,6312201	0,0592611	0,0593629	1,1236179	0,0975497	0,9963677	0,0659185	0,1327102	0,1070836	0,1019226	0,2495060	1,1495991	0,0488522	0,8799884
40	0,7611412	0,7957097	0,5984071	0,0714148	0,0876409	1,0530299	0,0785852	0,9743841	0,0772572	0,2585047	0,0890797	0,2015411	0,2972721	1,1409724	0,1285839	0,9276583
60	0,7670570	0,8133864	0,6428192	0,0594882	0,0903484	1,0316701	0,0663377	0,9103152	0,0683399	0,3744733	0,0655122	0,3258114	0,3960825	1,0614749	0,2158712	0,9574756
80	0,7714996	0,8229430	0,6897962	0,0545602	0,1097641	0,9675339	0,0583676	0,9628161	0,1058722	0,5087391	0,0670883	0,4057721	0,4676259	0,9910100	0,2986608	0,9333489
100	0,7915069	0,8243144	0,7042897	0,0527597	0,1430310	0,8708425	0,0559712	0,8677092	0,1042650	0,5719117	0,0712743	0,4775447	0,5624815	0,9651349	0,3759149	0,9515564
120	0,7190986	0,8286125	0,7066122	0,0364764	0,1558004	0,8195097	0,0736069	0,8592402	0,1067295	0,5217972	0,0555957	0,5855829	0,6733260	0,9186181	0,4434264	0,9234128
140	0,7311113	0,8322046	0,6224764	0,0570432	0,1974047	0,7745366	0,0573857	0,8663877	0,1044249	0,5454566	0,0709258	0,6251790	0,7691782	0,8947854	0,5046165	0,9613470
160	0,7936023	0,8008440	0,6428680	0,0624357	0,2216384	0,7854497	0,0376160	0,8930611	0,1281630	0,5846797	0,0907151	0,6289595	0,7479147	0,8652202	0,5673383	1,0038468
180	0,8135536	0,8567364	0,6017703	0,0844238	0,2221407	0,8329252	0,0393614	0,8648332	0,1169666	0,5740893	0,0910533	0,6190235	0,7520514	0,8255640	0,5989838	1,0297475
200	0,8077629	0,8343386	0,5952157	0,0948062	0,2500901	0,8719875	0,0495052	0,8813746	0,1226012	0,6148814	0,0953564	0,6338428	0,7707755	0,8018847	0,6223843	1,0085056
220	0,7767974	0,8255720	0,5411539	0,1292809	0,2723852	0,8463174	0,0474541	0,8598491	0,1410243	0,6385159	0,1266352	0,6580435	0,7805514	0,7536944	0,6148101	1,0196727
240	0,8022794	0,8793798	0,5706493	0,1556443	0,2854025	0,7910422	0,0395614	0,8754933	0,1607239	0,5420351	0,1279602	0,6525309	0,8249726	0,6597894	0,6763202	0,9350180
260	0,8410289	0,8250202	0,6020895	0,1821387	0,3098519	0,7486528	0,0524233	0,8336791	0,1623553	0,5794996	0,1356532	0,6757781	0,8192033	0,5872629	0,6444122	0,8952059
280	0,7769028	0,8469997	0,6247179	0,2431528	0,3191797	0,7666365	0,0599334	0,7326690	0,1914431	0,6141477	0,1422920	0,6799482	0,8107572	0,5567959	0,6965779	0,8694040
300	0,7406885	0,8442184	0,6092882	0,2829343	0,3181847	0,8256222	0,0420655	0,7027367	0,1958109	0,5592650	0,1243253	0,6484462	0,7607616	0,5397861	0,7073500	0,8624152
320	0,7965179	0,8862952	0,6131472	0,3510144	0,3181023	0,8161823	0,0437837	0,6681901	0,1744005	0,6059220	0,1177535	0,6321482	0,8548224	0,5026472	0,6293448	0,8028407
340	0,8623544	0,8763585	0,6434966	0,3567265	0,3140761	0,8196074	0,0469751	0,7020873	0,1607282	0,6142572	0,1228128	0,5919467	0,8394809	0,4846458	0,6613161	0,8357937
360	0,8593112	0,9196931	0,5754530	0,3643688	0,3740073	0,7542501	0,0558608	0,7249708	0,1612705	0,6500533	0,1456065	0,6547413	0,8405517	0,4727986	0,7164038	0,8734873
380	0,8093503	0,8890881	0,6400632	0,4356815	0,3505363	0,7265703	0,0532643	0,7475547	0,1821239	0,6580749	0,1758371	0,6438360	0,8207499	0,4226149	0,7128680	0,9328272
400	0,7930263	0,8717727	0,6113188	0,4619867	0,3924057	0,7484166	0,0480540	0,7875652	0,2041895	0,6249284	0,1656629	0,6007329	0,7695374	0,3688197	0,6236487	0,8981315
420	0,8143011	0,8524628	0,6115653	0,4582697	0,4386479	0,6918908	0,0809694	0,7303580	0,2254602	0,6111070	0,1768867	0,6515055	0,8381976	0,2961864	0,6449421	0,9420109
440	0,8233898	0,8226848	0,6164603	0,5292512	0,4745078	0,6604783	0,0596545	0,7129254	0,2617028	0,6097200	0,1853116	0,7542114	0,8181868	0,2808826	0,6257047	0,9315328
460	0,8094820	0,8168249	0,6544738	0,6352463	0,5032614	0,6307982	0,0794298	0,7194472	0,3201518	0,6163567	0,1835651	0,7689628	0,8014549	0,2397968	0,6573813	0,9007518
480	0,8559605	0,8646905	0,7046894	0,6776230	0,5200662	0,6909591	0,1228573	0,7567224	0,3192085	0,6827531	0,2321563	0,8203597	0,8598083	0,2466486	0,7082417	0,9367377
500	0,7871073	0,9132867	0,6332149	0,7412875	0,5678476	0,6694530	0,0909571	0,7567837	0,3712200	0,7228822	0,2971670	0,8103635	0,8431023	0,2318943	0,7073492	0,8504096
