"Time"	rstA	csgD	ompR	bolA	rcsB	csgE	csgG	csgF	sra	ompF	omrA	ampC	omrB	iraP	adrA	tppB
1000	1,0000000	0,6831380	0,9999928	0,1717049	1,0000000	0,1421049	0,4737458	0,9991331	0,0574008	0,3024012	0,9413296	0,6346467	0,9110291	0,6048758	0,7013913	0,9823164
1020	1,0000000	0,6832374	0,9999956	0,1716503	1,0000000	0,1421637	0,4737595	0,9991348	0,0573532	0,3023697	0,9413554	0,6359015	0,9110649	0,6049975	0,7016492	0,9823187
1040	1,0000000	0,6833192	0,9999974	0,1716146	1,0000000	0,1422063	0,4737707	0,9991362	0,0573199	0,3023489	0,9413722	0,6367521	0,9110892	0,6050980	0,7018624	0,9823202
1060	1,0000000	0,6833866	0,9999984	0,1715913	1,0000000	0,1422376	0,4737800	0,9991373	0,0572966	0,3023352	0,9413832	0,6373257	0,9111058	0,6051809	0,7020387	0,9823211
1080	1,0000000	0,6834421	0,9999990	0,1715762	1,0000000	0,1422608	0,4737876	0,9991382	0,0572804	0,3023262	0,9413904	0,6377104	0,9111170	0,6052493	0,7021842	0,9823217
1100	1,0000000	0,6834878	0,9999994	0,1715664	1,0000000	0,1422783	0,4737938	0,9991389	0,0572691	0,3023203	0,9413950	0,6379674	0,9111246	0,6053057	0,7023044	0,9823221

0	1,0000000	0,6830891	1,0000000	0,1715488	1,0000000	0,1421904	0,4737391	0,9991325	0,0572430	0,3023098	0,9414032	0,6384526	0,9111362	0,6048106	0,7012435	0,9823228
20	1,0000000	0,7508586	0,8831208	0,1729697	1,0000000	0,1414675	0,4738470	0,7037918	0,0574893	0,3029856	0,9422980	0,5102664	0,9386892	0,6083335	0,8103482	0,9822094
40	1,0000000	0,7931020	0,8122870	0,1798966	1,0000000	0,1378058	0,4742675	0,5360622	0,0587696	0,3063460	0,9402604	0,4395839	0,9565396	0,6195303	0,8711712	0,9816822
60	1,0000000	0,8199482	0,7693587	0,1926875	1,0000000	0,1309863	0,4749185	0,4408105	0,0613355	0,3127221	0,9353108	0,3963146	0,9679784	0,6334384	0,9061758	0,9807615
80	1,0000000	0,8372985	0,7433424	0,2095613	1,0000000	0,1220484	0,4756348	0,3867212	0,0650306	0,3213909	0,9282710	0,3631008	0,9752160	0,6465862	0,9269890	0,9796106
100	1,0000000	0,8486751	0,7275754	0,2282108	1,0000000	0,1123785	0,4763034	0,3560081	0,0694907	0,3312664	0,9201740	0,3314659	0,9797293	0,6576972	0,9397626	0,9783988
120	1,0000000	0,8562335	0,7180199	0,2465933	1,0000000	0,1031454	0,4768734	0,3385698	0,0742813	0,3412842	0,9119642	0,2989782	0,9824980	0,6665851	0,9478394	0,9772546
140	1,0000000	0,8613208	0,7122288	0,2632875	1,0000000	0,0950658	0,4773345	0,3286697	0,0790054	0,3506244	0,9043397	0,2665507	0,9841658	0,6734851	0,9530879	0,9762546
160	1,0000000	0,8647912	0,7087192	0,2775416	1,0000000	0,0884280	0,4776960	0,3230499	0,0833689	0,3587900	0,8977089	0,2361313	0,9851498	0,6787490	0,9565824	0,9754301
180	1,0000000	0,8671919	0,7065923	0,2891442	1,0000000	0,0832250	0,4779744	0,3198604	0,0871983	0,3655786	0,8922287	0,2093001	0,9857165	0,6827218	0,9589586	0,9747807
200	1,0000000	0,8688763	0,7053032	0,2982388	1,0000000	0,0792918	0,4781868	0,3180507	0,0904259	0,3710013	0,8878782	0,1868099	0,9860331	0,6856998	0,9606032	0,9742873
220	1,0000000	0,8700743	0,7045220	0,3051553	1,0000000	0,0764029	0,4783480	0,3170242	0,0930598	0,3751962	0,8845345	0,1686894	0,9862031	0,6879226	0,9617583	0,9739232
240	1,0000000	0,8709371	0,7040486	0,3102877	1,0000000	0,0743309	0,4784699	0,3164421	0,0951542	0,3783579	0,8820312	0,1545224	0,9862891	0,6895773	0,9625791	0,9736608
260	1,0000000	0,8715654	0,7037616	0,3140201	1,0000000	0,0728747	0,4785621	0,3161123	0,0967848	0,3806903	0,8801969	0,1436985	0,9863286	0,6908073	0,9631680	0,9734754
280	1,0000000	0,8720272	0,7035877	0,3166893	1,0000000	0,0718697	0,4786318	0,3159256	0,0980326	0,3823808	0,8788766	0,1355762	0,9863434	0,6917210	0,9635938	0,9733464
300	1,0000000	0,8723692	0,7034824	0,3185713	1,0000000	0,0711875	0,4786845	0,3158200	0,0989739	0,3835879	0,8779405	0,1295688	0,9863457	0,6923997	0,9639034	0,9732579
320	1,0000000	0,8726239	0,7034185	0,3198826	1,0000000	0,0707317	0,4787243	0,3157603	0,0996756	0,3844390	0,8772851	0,1251792	0,9863424	0,6929041	0,9641297	0,9731979
340	1,0000000	0,8728145	0,7033798	0,3207868	1,0000000	0,0704321	0,4787543	0,3157267	0,1001934	0,3850327	0,8768311	0,1220051	0,9863372	0,6932791	0,9642958	0,9731575
360	1,0000000	0,8729576	0,7033563	0,3214048	1,0000000	0,0702384	0,4787770	0,3157078	0,1005723	0,3854430	0,8765196	0,1197312	0,9863318	0,6935583	0,9644181	0,9731306
380	1,0000000	0,8730653	0,7033421	0,3218239	1,0000000	0,0701155	0,4787941	0,3156972	0,1008476	0,3857242	0,8763076	0,1181161	0,9863270	0,6937662	0,9645084	0,9731128
400	1,0000000	0,8731464	0,7033335	0,3221062	1,0000000	0,0700391	0,4788070	0,3156913	0,1010462	0,3859156	0,8761644	0,1169779	0,9863230	0,6939213	0,9645752	0,9731011
420	1,0000000	0,8732076	0,7033283	0,3222951	1,0000000	0,0699930	0,4788168	0,3156880	0,1011889	0,3860451	0,8760682	0,1161816	0,9863198	0,6940371	0,9646248	0,9730934
440	1,0000000	0,8732539	0,7033251	0,3224210	1,0000000	0,0699660	0,4788241	0,3156862	0,1012908	0,3861321	0,8760040	0,1156285	0,9863174	0,6941236	0,9646617	0,9730885
460	1,0000000	0,8732888	0,7033232	0,3225043	1,0000000	0,0699511	0,4788297	0,3156852	0,1013633	0,3861904	0,8759613	0,1152467	0,9863157	0,6941883	0,9646891	0,9730852
480	1,0000000	0,8733152	0,7033220	0,3225594	1,0000000	0,0699435	0,4788339	0,3156847	0,1014147	0,3862292	0,8759331	0,1149847	0,9863144	0,6942368	0,9647096	0,9730831
500	1,0000000	0,8733351	0,7033213	0,3225955	1,0000000	0,0699403	0,4788370	0,3156844	0,1014510	0,3862549	0,8759145	0,1148061	0,9863134	0,6942731	0,9647248	0,9730818
520	1,0000000	0,8733502	0,7033209	0,3226192	1,0000000	0,0699394	0,4788394	0,3156843	0,1014766	0,3862719	0,8759023	0,1146849	0,9863128	0,6943003	0,9647362	0,9730809
540	1,0000000	0,8733615	0,7033206	0,3226346	1,0000000	0,0699399	0,4788412	0,3156842	0,1014946	0,3862831	0,8758943	0,1146031	0,9863123	0,6943207	0,9647448	0,9730804
560	1,0000000	0,8733701	0,7033205	0,3226446	1,0000000	0,0699410	0,4788425	0,3156842	0,1015072	0,3862905	0,8758891	0,1145481	0,9863120	0,6943360	0,9647512	0,9730800
580	1,0000000	0,8154498	0,8201996	0,3193077	1,0000000	0,0713996	0,4788281	0,6111497	0,1006345	0,3843535	0,8742762	0,1701785	0,9455329	0,6922932	0,9014628	0,9733122
600	1,0000000	0,7792215	0,8910333	0,3050585	1,0000000	0,0779726	0,4787345	0,7789539	0,0968710	0,3761738	0,8796239	0,2020795	0,9217628	0,6852464	0,8631276	0,9742729
620	1,0000000	0,7556611	0,9339615	0,2834146	1,0000000	0,0885461	0,4785225	0,8742488	0,0911346	0,3639436	0,8893496	0,2257603	0,9094242	0,6756946	0,8366573	0,9756868
640	1,0000000	0,7395664	0,9599779	0,2602346	1,0000000	0,1002778	0,4781992	0,9283588	0,0849131	0,3510242	0,9001047	0,2507994	0,9039562	0,6657012	0,8161766	0,9771586
660	1,0000000	0,7280145	0,9757449	0,2391645	1,0000000	0,1110896	0,4777988	0,9590763	0,0791224	0,3393967	0,9099433	0,2818723	0,9022861	0,6563128	0,7991432	0,9784621
680	1,0000000	0,7193635	0,9853004	0,2216724	1,0000000	0,1200502	0,4773612	0,9765073	0,0741547	0,3298045	0,9181102	0,3198966	0,9025336	0,6479664	0,7844969	0,9795179
700	1,0000000	0,7126703	0,9910914	0,2079362	1,0000000	0,1269991	0,4769197	0,9863925	0,0700961	0,3222976	0,9245123	0,3631095	0,9036185	0,6407755	0,7717898	0,9803277
720	1,0000000	0,7073712	0,9946010	0,1975401	1,0000000	0,1321477	0,4764979	0,9919928	0,0668845	0,3166225	0,9293484	0,4082909	0,9049569	0,6346950	0,7607958	0,9809265
740	1,0000000	0,7031108	0,9967280	0,1898744	1,0000000	0,1358331	0,4761099	0,9951606	0,0643996	0,3124353	0,9329084	0,4520351	0,9062569	0,6296114	0,7513522	0,9813581
760	1,0000000	0,6996515	0,9980170	0,1843310	1,0000000	0,1383951	0,4757626	0,9969483	0,0625090	0,3094014	0,9354796	0,4916886	0,9073922	0,6253900	0,7433052	0,9816633
780	1,0000000	0,6968254	0,9987982	0,1803831	1,0000000	0,1401275	0,4754579	0,9979533	0,0610894	0,3072341	0,9373092	0,5257322	0,9083247	0,6218989	0,7364980	0,9818760
800	1,0000000	0,6945079	0,9992717	0,1776060	1,0000000	0,1412648	0,4751944	0,9985152	0,0600345	0,3057036	0,9385956	0,5536996	0,9090605	0,6190183	0,7307747	0,9820225
820	1,0000000	0,6926033	0,9995586	0,1756728	1,0000000	0,1419857	0,4749691	0,9988267	0,0592578	0,3046333	0,9394909	0,5758743	0,9096248	0,6166445	0,7259861	0,9821223
840	1,0000000	0,6910358	0,9997325	0,1743389	1,0000000	0,1424217	0,4747780	0,9989970	0,0586900	0,3038910	0,9401087	0,5929591	0,9100484	0,6146896	0,7219945	0,9821897
860	1,0000000	0,6897450	0,9998379	0,1734257	1,0000000	0,1426675	0,4746169	0,9990881	0,0582778	0,3033800	0,9405318	0,6058183	0,9103611	0,6130800	0,7186768	0,9822349
880	1,0000000	0,6886815	0,9999017	0,1728049	1,0000000	0,1427896	0,4744818	0,9991351	0,0579801	0,3030306	0,9408196	0,6153124	0,9105887	0,6117550	0,7159251	0,9822651
900	1,0000000	0,6878051	0,9999405	0,1723855	1,0000000	0,1428336	0,4743689	0,9991578	0,0577663	0,3027930	0,9410142	0,6222102	0,9107525	0,6106641	0,7136465	0,9822851
920	1,0000000	0,6870829	0,9999639	0,1721036	1,0000000	0,1428306	0,4742749	0,9991674	0,0576134	0,3026323	0,9411450	0,6271540	0,9108694	0,6097658	0,7117619	0,9822982
940	1,0000000	0,6864878	0,9999781	0,1719153	1,0000000	0,1428011	0,4741967	0,9991700	0,0575045	0,3025242	0,9412325	0,6306562	0,9109520	0,6090262	0,7102045	0,9823068
960	1,0000000	0,6859973	0,9999867	0,1717899	1,0000000	0,1427583	0,4741318	0,9991692	0,0574271	0,3024518	0,9412908	0,6331121	0,9110101	0,6084170	0,7089184	0,9823125
980	1,0000000	0,6855931	0,9999920	0,1717069	1,0000000	0,1427105	0,4740781	0,9991668	0,0573724	0,3024035	0,9413295	0,6348191	0,9110506	0,6079153	0,7078568	0,9823161
1000	1,0000000	0,6852600	0,9999951	0,1716521	1,0000000	0,1426626	0,4740336	0,9991639	0,0573338	0,3023714	0,9413550	0,6359963	0,9110788	0,6075021	0,7069809	0,9823185
1020	1,0000000	0,6849855	0,9999970	0,1716161	1,0000000	0,1426174	0,4739968	0,9991609	0,0573067	0,3023501	0,9413719	0,6368025	0,9110982	0,6071617	0,7062584	0,9823201
1040	1,0000000	0,6847594	0,9999982	0,1715925	1,0000000	0,1425764	0,4739663	0,9991581	0,0572876	0,3023361	0,9413829	0,6373511	0,9111116	0,6068813	0,7056625	0,9823210
1060	1,0000000	0,6845731	0,9999989	0,1715770	1,0000000	0,1425400	0,4739412	0,9991556	0,0572742	0,3023268	0,9413901	0,6377223	0,9111207	0,6066503	0,7051712	0,9823217
1080	1,0000000	0,6844195	0,9999993	0,1715670	1,0000000	0,1425084	0,4739205	0,9991534	0,0572649	0,3023208	0,9413948	0,6379721	0,9111270	0,6064600	0,7047662	0,9823221
1100	1,0000000	0,6842931	0,9999996	0,1715605	1,0000000	0,1424813	0,4739034	0,9991516	0,0572583	0,3023168	0,9413979	0,6381395	0,9111313	0,6063032	0,7044323	0,9823223

0	1,0000000	0,6830891	1,0000000	0,1715488	1,0000000	0,1421904	0,4737391	0,9991325	0,0572430	0,3023098	0,9414032	0,6384526	0,9111362	0,6048106	0,7012435	0,9823228
20	1,0000000	0,6831987	0,9511592	0,1721337	0,7469600	0,1418640	0,4745250	0,9991326	0,1755336	0,3025872	0,9584225	0,4512464	0,9109741	0,6049445	0,7015303	0,9822759
40	1,0000000	0,6833257	0,9215596	0,1748735	0,5730702	0,1402287	0,4791045	0,9991261	0,2570646	0,3039035	0,9682546	0,3496337	0,9101943	0,6050560	0,7017671	0,9820646
60	1,0000000	0,6835541	0,9036210	0,1796409	0,4535728	0,1373655	0,4905760	0,9991140	0,3134244	0,3062303	0,9737117	0,2933967	0,9088097	0,6051576	0,7019690	0,9817126
80	1,0000000	0,6839621	0,8927495	0,1855379	0,3714538	0,1338520	0,5123145	0,9990991	0,3524843	0,3091558	0,9765703	0,2605792	0,9070632	0,6052721	0,7021606	0,9812959
100	1,0000000	0,6845772	0,8861608	0,1916715	0,3150214	0,1302828	0,5460647	0,9990841	0,3796069	0,3122481	0,9779344	0,2395529	0,9052085	0,6054269	0,7023755	0,9808800
120	1,0000000	0,6853637	0,8821679	0,1974053	0,2762409	0,1270926	0,5885550	0,9990709	0,3984576	0,3151834	0,9784763	0,2244769	0,9034350	0,6056441	0,7026486	0,9805064
140	1,0000000	0,6862452	0,8797479	0,2023872	0,2495909	0,1245232	0,6319856	0,9990605	0,4115518	0,3177707	0,9785938	0,2126247	0,9018554	0,6059320	0,7030053	0,9801937
160	1,0000000	0,6871393	0,8782814	0,2064907	0,2312769	0,1226558	0,6692903	0,9990531	0,4206229	0,3199306	0,9785142	0,2028298	0,9005189	0,6062828	0,7034536	0,9799451
180	1,0000000	0,6879837	0,8773926	0,2097359	0,2186915	0,1214616	0,6975615	0,9990485	0,4268715	0,3216606	0,9783607	0,1946246	0,8994311	0,6066777	0,7039842	0,9797550
200	1,0000000	0,6887432	0,8768539	0,2122219	0,2100428	0,1208483	0,7172906	0,9990463	0,4311346	0,3230018	0,9781958	0,1878042	0,8985722	0,6070934	0,7045747	0,9796141
220	1,0000000	0,6894048	0,8765275	0,2140781	0,2040994	0,1206951	0,7303629	0,9990459	0,4340000	0,3240149	0,9780475	0,1822320	0,8979102	0,6075084	0,7051969	0,9795120
240	1,0000000	0,6899697	0,8763296	0,2154355	0,2000150	0,1208765	0,7387568	0,9990468	0,4358844	0,3247638	0,9779254	0,1777711	0,8974099	0,6079059	0,7058235	0,9794397
260	1,0000000	0,6904463	0,8762097	0,2164111	0,1972082	0,1212776	0,7440525	0,9990485	0,4370857	0,3253079	0,9778302	0,1742714	0,8970379	0,6082745	0,7064311	0,9793891
280	1,0000000	0,6908456	0,8761370	0,2171023	0,1952794	0,1218023	0,7473676	0,9990507	0,4378177	0,3256973	0,9777587	0,1715772	0,8967650	0,6086083	0,7070030	0,9793543
300	1,0000000	0,6911787	0,8760930	0,2175859	0,1939539	0,1223763	0,7494420	0,9990531	0,4382337	0,3259726	0,9777064	0,1695386	0,8965672	0,6089049	0,7075283	0,9793306
320	1,0000000	0,6914561	0,8760663	0,2179207	0,1930431	0,1229467	0,7507477	0,9990554	0,4384427	0,3261650	0,9776689	0,1680199	0,8964251	0,6091646	0,7080014	0,9793146
340	1,0000000	0,6916868	0,8760501	0,2181504	0,1924171	0,1234795	0,7515783	0,9990577	0,4385212	0,3262983	0,9776425	0,1669043	0,8963240	0,6093897	0,7084211	0,9793039
360	1,0000000	0,6918785	0,8760403	0,2183067	0,1919869	0,1239559	0,7521147	0,9990597	0,4385214	0,3263899	0,9776241	0,1660950	0,8962526	0,6095830	0,7087886	0,9792968
380	1,0000000	0,6920376	0,8760344	0,2184123	0,1916913	0,1243679	0,7524674	0,9990616	0,4384784	0,3264524	0,9776114	0,1655146	0,8962025	0,6097479	0,7091073	0,9792921
400	1,0000000	0,6921697	0,8760308	0,2184832	0,1914882	0,1247153	0,7527039	0,9990633	0,4384147	0,3264947	0,9776028	0,1651025	0,8961676	0,6098879	0,7093813	0,9792890
420	1,0000000	0,6922793	0,8760286	0,2185306	0,1913486	0,1250024	0,7528658	0,9990647	0,4383443	0,3265233	0,9775969	0,1648127	0,8961433	0,6100061	0,7096154	0,9792870
440	1,0000000	0,6923701	0,8760273	0,2185620	0,1912527	0,1252357	0,7529788	0,9990659	0,4382754	0,3265424	0,9775930	0,1646106	0,8961265	0,6101057	0,7098144	0,9792857
460	1,0000000	0,6924453	0,8760265	0,2185828	0,1911867	0,1254230	0,7530592	0,9990670	0,4382125	0,3265552	0,9775904	0,1644708	0,8961150	0,6101893	0,7099827	0,9792849
480	1,0000000	0,6925077	0,8760260	0,2185966	0,1911414	0,1255716	0,7531172	0,9990679	0,4381573	0,3265637	0,9775886	0,1643747	0,8961071	0,6102593	0,7101245	0,9792843
500	1,0000000	0,6925592	0,8760257	0,2186055	0,1911103	0,1256887	0,7531597	0,9990687	0,4381105	0,3265693	0,9775875	0,1643091	0,8961017	0,6103178	0,7102437	0,9792840
520	1,0000000	0,6926019	0,8760255	0,2186114	0,1910889	0,1257802	0,7531912	0,9990693	0,4380715	0,3265730	0,9775867	0,1642646	0,8960980	0,6103666	0,7103436	0,9792838
540	1,0000000	0,6926372	0,8760254	0,2186153	0,1910742	0,1258513	0,7532146	0,9990699	0,4380397	0,3265754	0,9775862	0,1642345	0,8960955	0,6104072	0,7104271	0,9792836
560	1,0000000	0,6926663	0,8760254	0,2186178	0,1910641	0,1259063	0,7532323	0,9990703	0,4380141	0,3265770	0,9775859	0,1642143	0,8960938	0,6104410	0,7104968	0,9792835
580	1,0000000	0,6926627	0,9248661	0,2177860	0,4440972	0,1260018	0,7538333	0,9990728	0,3205363	0,3261553	0,9545625	0,3037154	0,8963038	0,6104686	0,7105546	0,9793449
600	1,0000000	0,6925093	0,9544657	0,2140969	0,6179821	0,1266097	0,7549244	0,9990822	0,2401162	0,3242797	0,9423404	0,3802066	0,8972719	0,6104826	0,7105970	0,9796100
620	1,0000000	0,6921097	0,9724043	0,2081771	0,7374763	0,1281623	0,7492068	0,9990969	0,1846593	0,3212657	0,9367848	0,4252069	0,8988960	0,6104593	0,7106051	0,9800240
640	1,0000000	0,6914583	0,9832758	0,2014582	0,8195931	0,1304071	0,7260558	0,9991132	0,1461430	0,3178393	0,9349454	0,4561282	0,9008273	0,6103689	0,7105465	0,9804812
660	1,0000000	0,6906416	0,9898644	0,1950102	0,8760239	0,1328604	0,6850680	0,9991283	0,1192948	0,3145425	0,9349711	0,4815752	0,9027695	0,6101920	0,7103889	0,9809084
680	1,0000000	0,6897711	0,9938574	0,1893945	0,9148033	0,1351578	0,6377228	0,9991406	0,1005502	0,3116607	0,9357985	0,5049930	0,9045409	0,6099296	0,7101149	0,9812706
700	1,0000000	0,6889297	0,9962773	0,1847995	0,9414526	0,1371133	0,5947257	0,9991498	0,0874562	0,3092920	0,9368627	0,5271587	0,9060570	0,6096006	0,7097288	0,9815592
720	1,0000000	0,6881620	0,9977439	0,1811990	0,9597661	0,1386736	0,5604692	0,9991559	0,0783092	0,3074260	0,9378915	0,5477471	0,9072981	0,6092309	0,7092519	0,9817794
740	1,0000000	0,6874840	0,9986327	0,1784660	0,9723511	0,1398605	0,5350345	0,9991596	0,0719216	0,3060011	0,9387736	0,5662014	0,9082814	0,6088460	0,7087142	0,9819422
760	1,0000000	0,6868964	0,9991714	0,1764414	0,9809996	0,1407296	0,5168458	0,9991613	0,0674632	0,3049386	0,9394808	0,5821249	0,9090409	0,6084658	0,7081466	0,9820597
780	1,0000000	0,6863925	0,9994978	0,1749703	0,9869429	0,1413453	0,5040814	0,9991616	0,0643534	0,3041612	0,9400239	0,5953892	0,9096159	0,6081043	0,7075763	0,9821430
800	1,0000000	0,6859630	0,9996957	0,1739181	0,9910271	0,1417682	0,4951919	0,9991610	0,0621858	0,3036012	0,9404283	0,6061019	0,9100441	0,6077699	0,7070240	0,9822010
820	1,0000000	0,6855985	0,9998156	0,1731755	0,9938338	0,1420494	0,4890052	0,9991598	0,0606762	0,3032030	0,9407226	0,6145264	0,9103586	0,6074668	0,7065040	0,9822410
840	1,0000000	0,6852900	0,9998882	0,1726571	0,9957626	0,1422298	0,4846841	0,9991583	0,0596257	0,3029230	0,9409331	0,6210015	0,9105870	0,6071963	0,7060253	0,9822683
860	1,0000000	0,6850296	0,9999323	0,1722989	0,9970880	0,1423402	0,4816472	0,9991567	0,0588954	0,3027279	0,9410813	0,6258815	0,9107512	0,6069578	0,7055921	0,9822867
880	1,0000000	0,6848103	0,9999589	0,1720533	0,9979989	0,1424035	0,4794968	0,9991550	0,0583880	0,3025931	0,9411846	0,6294973	0,9108682	0,6067496	0,7052055	0,9822990
900	1,0000000	0,6846260	0,9999751	0,1718863	0,9986248	0,1424358	0,4779619	0,9991534	0,0580359	0,3025007	0,9412557	0,6321372	0,9109511	0,6065691	0,7048644	0,9823072
920	1,0000000	0,6844714	0,9999849	0,1717734	0,9990550	0,1424486	0,4768578	0,9991519	0,0577916	0,3024378	0,9413044	0,6340397	0,9110093	0,6064137	0,7045662	0,9823126
940	1,0000000	0,6843419	0,9999909	0,1716976	0,9993506	0,1424495	0,4760580	0,9991506	0,0576224	0,3023952	0,9413373	0,6353952	0,9110499	0,6062806	0,7043075	0,9823162
960	1,0000000	0,6842336	0,9999945	0,1716469	0,9995537	0,1424437	0,4754748	0,9991494	0,0575052	0,3023665	0,9413596	0,6363512	0,9110782	0,6061671	0,7040844	0,9823185
980	1,0000000	0,6841432	0,9999966	0,1716133	0,9996933	0,1424344	0,4750473	0,9991483	0,0574242	0,3023472	0,9413744	0,6370194	0,9110978	0,6060707	0,7038931	0,9823200
1000	1,0000000	0,6840679	0,9999980	0,1715910	0,9997892	0,1424238	0,4747326	0,9991474	0,0573681	0,3023344	0,9413843	0,6374826	0,9111112	0,6059891	0,7037299	0,9823210
1020	1,0000000	0,6840051	0,9999988	0,1715763	0,9998552	0,1424131	0,4745000	0,9991466	0,0573294	0,3023259	0,9413909	0,6378015	0,9111205	0,6059202	0,7035911	0,9823217
1040	1,0000000	0,6839530	0,9999993	0,1715666	0,9999005	0,1424029	0,4743276	0,9991460	0,0573027	0,3023202	0,9413953	0,6380194	0,9111268	0,6058622	0,7034735	0,9823221
1060	1,0000000	0,6839097	0,9999995	0,1715603	0,9999316	0,1423937	0,4741995	0,9991454	0,0572842	0,3023165	0,9413981	0,6381675	0,9111311	0,6058134	0,7033742	0,9823223
1080	1,0000000	0,6838737	0,9999997	0,1715562	0,9999530	0,1423856	0,4741043	0,9991449	0,0572715	0,3023140	0,9414000	0,6382676	0,9111341	0,6057726	0,7032905	0,9823225
1100	1,0000000	0,6838439	0,9999998	0,1715535	0,9999677	0,1423785	0,4740333	0,9991445	0,0572628	0,3023124	0,9414012	0,6383348	0,9111360	0,6057384	0,7032202	0,9823226

0	1,0000000	0,6830891	1,0000000	0,1715488	1,0000000	0,1421904	0,4737391	0,9991325	0,0572430	0,3023098	0,9414032	0,6384526	0,9111362	0,6048106	0,7012435	0,9823228
20	0,7206369	0,6831973	1,0000000	0,1454756	1,0000000	0,1423580	0,4737539	0,8147872	0,0572431	0,2549827	0,9455485	0,6449032	0,9111376	0,6177629	0,7015303	0,9823228
40	0,5410328	0,6832885	1,0000000	0,1300487	1,0000000	0,1432773	0,4737661	0,7100888	0,0572432	0,2286586	0,9480161	0,6714569	0,9111385	0,6191122	0,7017664	0,9823228
60	0,4255645	0,6833674	1,0000000	0,1209210	1,0000000	0,1459256	0,4737762	0,6506257	0,0572433	0,2177347	0,9494850	0,7106441	0,9111390	0,6193207	0,7019613	0,9823228
80	0,3513293	0,6834385	1,0000000	0,1155204	1,0000000	0,1522015	0,4737846	0,6168539	0,0572433	0,2197049	0,9503595	0,7510777	0,9111394	0,6194060	0,7021226	0,9823228
100	0,3036031	0,6835062	1,0000000	0,1123250	1,0000000	0,1653282	0,4737917	0,5976734	0,0572434	0,2337642	0,9508800	0,7860310	0,9111397	0,6194695	0,7022573	0,9823228
120	0,2729196	0,6835742	1,0000000	0,1104343	1,0000000	0,1891683	0,4737981	0,5867800	0,0572434	0,2590756	0,9511899	0,8133215	0,9111398	0,6195238	0,7023714	0,9823228
140	0,2531931	0,6836451	1,0000000	0,1093156	1,0000000	0,2258231	0,4738044	0,5805932	0,0572434	0,2933487	0,9513743	0,8333102	0,9111399	0,6195726	0,7024701	0,9823228
160	0,2405108	0,6837190	1,0000000	0,1086538	1,0000000	0,2732267	0,4738115	0,5770795	0,0572434	0,3326866	0,9514841	0,8473371	0,9111400	0,6196180	0,7025579	0,9823228
180	0,2323573	0,6837945	1,0000000	0,1082621	1,0000000	0,3256688	0,4738198	0,5750841	0,0572434	0,3727052	0,9515495	0,8568862	0,9111401	0,6196617	0,7026385	0,9823228
200	0,2271154	0,6838686	1,0000000	0,1080304	1,0000000	0,3768230	0,4738295	0,5739509	0,0572434	0,4098400	0,9515884	0,8632420	0,9111401	0,6197043	0,7027144	0,9823228
220	0,2237453	0,6839385	1,0000000	0,1078933	1,0000000	0,4222219	0,4738402	0,5733073	0,0572434	0,4419705	0,9516116	0,8673994	0,9111401	0,6197459	0,7027871	0,9823228
240	0,2215787	0,6840020	1,0000000	0,1078122	1,0000000	0,4598390	0,4738511	0,5729420	0,0572434	0,4683327	0,9516253	0,8700813	0,9111401	0,6197861	0,7028569	0,9823228
260	0,2201857	0,6840580	1,0000000	0,1077642	1,0000000	0,4894960	0,4738615	0,5727345	0,0572434	0,4891018	0,9516336	0,8717918	0,9111401	0,6198243	0,7029237	0,9823228
280	0,2192902	0,6841063	1,0000000	0,1077358	1,0000000	0,5120396	0,4738709	0,5726168	0,0572434	0,5049594	0,9516384	0,8728727	0,9111401	0,6198597	0,7029867	0,9823228
300	0,2187145	0,6841473	1,0000000	0,1077190	1,0000000	0,5287134	0,4738790	0,5725500	0,0572434	0,5167724	0,9516414	0,8735502	0,9111401	0,6198920	0,7030454	0,9823228
320	0,2183443	0,6841816	1,0000000	0,1077091	1,0000000	0,5407894	0,4738857	0,5725122	0,0572434	0,5254013	0,9516431	0,8739721	0,9111401	0,6199210	0,7030991	0,9823228
340	0,2181064	0,6842101	1,0000000	0,1077032	1,0000000	0,5493923	0,4738912	0,5724907	0,0572434	0,5316048	0,9516441	0,8742333	0,9111401	0,6199465	0,7031476	0,9823228
360	0,2179534	0,6842337	1,0000000	0,1076997	1,0000000	0,5554402	0,4738956	0,5724786	0,0572434	0,5360067	0,9516447	0,8743941	0,9111401	0,6199687	0,7031907	0,9823228
380	0,2178550	0,6842531	1,0000000	0,1076977	1,0000000	0,5596463	0,4738991	0,5724718	0,0572434	0,5390963	0,9516451	0,8744928	0,9111401	0,6199879	0,7032286	0,9823228
400	0,2177918	0,6842691	1,0000000	0,1076964	1,0000000	0,5625454	0,4739019	0,5724679	0,0572434	0,5412450	0,9516453	0,8745530	0,9111401	0,6200042	0,7032615	0,9823228
420	0,2177511	0,6842822	1,0000000	0,1076957	1,0000000	0,5645287	0,4739041	0,5724658	0,0572434	0,5427276	0,9516454	0,8745897	0,9111401	0,6200180	0,7032898	0,9823228
440	0,2177250	0,6842930	1,0000000	0,1076953	1,0000000	0,5658768	0,4739059	0,5724646	0,0572434	0,5437437	0,9516455	0,8746120	0,9111401	0,6200297	0,7033140	0,9823228
