"Time"	hns	cspA	bolA	stpA	bglJ	bglB	bglG	bglF	cspD	proW	gspB	yjjP	proV	gspO	mukE	yciE
0	0,7177653	1,0845244	0,0791121	0,2857553	0,6016580	0,2022600	0,8902659	0,6962503	0,7943263	0,5138199	0,1550098	0,4977878	0,3238524	0,4928140	0,6520834	0,5052543
20	0,7065712	0,9266012	0,0579726	0,2609904	0,7241800	0,1809685	0,8578815	0,6239716	0,9128187	0,5151590	0,0912304	0,4911149	0,3953157	0,4668890	0,7342603	0,5144868
40	0,6631182	0,8774138	0,0663807	0,2120681	0,6729721	0,1492093	0,8733526	0,6260360	0,8939731	0,4805125	0,1045695	0,4252627	0,3805327	0,4666780	0,6812475	0,5131742
60	0,6753851	0,8411045	0,0708596	0,1679509	0,7191805	0,1298476	0,8354681	0,6649107	0,8461326	0,4717793	0,1360166	0,3331766	0,3828296	0,4495615	0,7078834	0,5054720
80	0,6793607	0,8811928	0,0940839	0,1375262	0,8061463	0,1152728	0,8212357	0,6861651	0,7833977	0,4524659	0,1309232	0,2664743	0,4030692	0,4750209	0,6933025	0,4652178
100	0,7023803	0,9834460	0,1004280	0,0843655	0,8139119	0,0953008	0,7927865	0,7463715	0,7559571	0,5707303	0,1317901	0,1980575	0,3936875	0,4868746	0,7245364	0,4958325
120	0,7464491	0,9970789	0,0813121	0,0512314	0,7323702	0,0636239	0,8249479	0,8654894	0,8013045	0,6188808	0,1415421	0,1491652	0,4467242	0,5125179	0,6276012	0,4966352
140	0,7697109	1,0157609	0,0790778	0,0366219	0,7258953	0,0507773	0,8961161	0,8964034	0,7896226	0,5863611	0,0905100	0,1216643	0,3807593	0,4906326	0,5789053	0,4647076
160	0,7354898	0,9678996	0,0693177	0,0289825	0,6307128	0,0377415	0,9270752	0,8635151	0,8298946	0,5702094	0,1255084	0,0970822	0,3401241	0,5251065	0,6027440	0,4932172
180	0,7011801	0,9669090	0,0602673	0,0247574	0,6374691	0,0345359	0,9382343	0,8252071	0,9269249	0,6208961	0,1402506	0,0863180	0,3657816	0,4950376	0,6570071	0,4783807
200	0,7797663	0,9567886	0,0538562	0,0163970	0,6873638	0,0390208	0,9139670	0,8103544	0,9269769	0,6999369	0,1225876	0,0744035	0,3568877	0,5223882	0,6165417	0,4291837
220	0,7531561	0,9914349	0,0517587	0,0154669	0,6776109	0,0269667	0,9442823	0,8304169	0,9128502	0,6127223	0,0965492	0,0736323	0,3307597	0,5402426	0,5993759	0,4113885
240	0,6850508	0,9175330	0,0630483	0,0079081	0,7614195	0,0364839	0,8667021	0,7907029	0,9100128	0,5917181	0,0878725	0,0868853	0,3461173	0,4663426	0,5756067	0,4056714
260	0,6222981	0,9467272	0,0688204	0,0060314	0,7544486	0,0205018	0,8474077	0,7276506	0,8469571	0,5982169	0,0946343	0,0723441	0,3409540	0,4997951	0,6374559	0,4384272
280	0,6499351	0,9424861	0,0808494	0,0023175	0,7250686	0,0256511	0,8277233	0,6551741	0,8271144	0,6173304	0,1011956	0,0797142	0,3357880	0,5438726	0,6551095	0,4264090
300	0,6709254	0,9939716	0,0621676	0,0023435	0,7108515	0,0248666	0,8189870	0,7104689	0,8007138	0,6613778	0,0944699	0,0780664	0,3638617	0,5812545	0,6693468	0,4690493
320	0,7579608	0,9746083	0,0613557	0,0040732	0,6491586	0,0342711	0,8588422	0,7917587	0,8044405	0,6418190	0,1134454	0,1044575	0,3743879	0,5646436	0,6636965	0,4644909
340	0,7848967	1,0135024	0,0737144	0,0037021	0,6156922	0,0177579	0,9098917	0,7510794	0,8310060	0,6005806	0,1255278	0,1295976	0,3699952	0,4919735	0,6068118	0,4611004
360	0,7344300	1,0469088	0,0718238	0,0031136	0,6274564	0,0150705	0,9471025	0,7808192	0,8778934	0,6387444	0,1341506	0,1065305	0,3317911	0,4439462	0,6569246	0,4200417
380	0,7215830	0,9875123	0,0618739	0,0002861	0,7140460	0,0131816	0,9775933	0,7196946	0,8935677	0,6014306	0,1422736	0,0943621	0,3407290	0,4311973	0,6856877	0,4175968
400	0,7036789	1,0506414	0,0753184	0,0005822	0,7121306	0,0126723	0,9270099	0,7507832	0,8478574	0,5835919	0,1274569	0,0848868	0,3082155	0,4104207	0,6612013	0,4291689
420	0,6627764	1,0656299	0,0577018	0,0001967	0,7311244	0,0177189	0,8770118	0,7663627	0,8207144	0,5310916	0,0975106	0,0771750	0,3054228	0,4430715	0,7137634	0,4436832
440	0,7118981	1,1150689	0,0856759	0,0001094	0,7492243	0,0097495	0,9010842	0,7914254	0,7616346	0,5551587	0,1142290	0,0784658	0,3415235	0,4112657	0,7087926	0,4148617
460	0,6572068	1,0816754	0,1024616	0,0018446	0,6966603	0,0312106	0,8945808	0,7894096	0,7930146	0,5485334	0,1277161	0,0664141	0,3436187	0,4606305	0,7266653	0,4129703
480	0,6574734	1,0886145	0,0819598	0,0030573	0,7260050	0,0311312	0,8988314	0,8076741	0,7567151	0,5569180	0,1052619	0,0513947	0,3469310	0,4977767	0,6912177	0,4026137
500	0,7265618	1,0060237	0,0650456	0,0029267	0,7607680	0,0297406	0,8456897	0,8729834	0,7560348	0,5627037	0,0916737	0,0582232	0,3426590	0,4817221	0,6610828	0,4203868
520	0,6708697	1,0083214	0,0708109	0,0039094	0,7877336	0,0274297	0,8733631	0,9002893	0,8377432	0,5563592	0,1554935	0,0697616	0,3424421	0,5061353	0,6250050	0,4231035
540	0,6589561	0,9317791	0,0897163	0,0021558	0,7496389	0,0280342	0,8877597	0,8785636	0,9207566	0,5847724	0,1462866	0,0622277	0,3413074	0,5321327	0,6724388	0,4558751
560	0,7078459	0,9958503	0,0891321	0,0024806	0,7453282	0,0287625	0,9025321	0,8655695	0,8940181	0,5355746	0,1213525	0,0651343	0,4106129	0,5275725	0,6588368	0,4562259
580	0,6700855	1,0433683	0,0841437	0,0318957	0,8184702	0,0783655	0,9084677	0,9004720	0,8624317	0,5405140	0,1167816	0,1042570	0,4113229	0,5671835	0,6123192	0,4596060
600	0,6441050	1,0554193	0,0533491	0,0840143	0,8206262	0,1704992	0,9287867	0,8901181	0,8521089	0,5350190	0,0945325	0,2237281	0,3712144	0,5499880	0,5946503	0,5132475
620	0,6158175	1,0074055	0,0813792	0,1228650	0,7728971	0,2125738	0,9384761	0,8353508	0,8149157	0,5242665	0,1324810	0,3405118	0,3927631	0,5709872	0,5448512	0,5315662
640	0,6404621	1,0449804	0,0848441	0,1801160	0,8133291	0,2237653	0,9910214	0,8308934	0,8404209	0,5763882	0,1710973	0,3655822	0,4401335	0,5733586	0,5845278	0,5758458
660	0,6571079	0,9675213	0,0725887	0,2239444	0,8013270	0,2505807	0,9124164	0,7708810	0,8699619	0,5715985	0,1079617	0,4455057	0,4045465	0,5756983	0,5746120	0,5123208
680	0,6736159	0,9410934	0,0713428	0,2821108	0,7811897	0,2316664	0,9062344	0,7386847	0,8381110	0,5773910	0,1273464	0,4951871	0,4478296	0,5665652	0,5556029	0,4957832
700	0,7215367	0,9006892	0,0813687	0,2902087	0,7777448	0,2297123	0,8421735	0,6999132	0,8931927	0,5364036	0,1205087	0,5400395	0,4435638	0,5433221	0,6097000	0,5032724
720	0,7052713	0,9146593	0,1047326	0,2207592	0,7650070	0,2534192	0,8313650	0,6579526	0,9729830	0,5181068	0,0988460	0,6350538	0,4448737	0,5072094	0,6395075	0,5268009
740	0,6826231	0,9401611	0,1114896	0,2421692	0,7824507	0,2221616	0,8191628	0,6521417	0,7943144	0,4851260	0,1014409	0,6243795	0,4338138	0,4874236	0,6141234	0,5555886
760	0,6724688	0,9345298	0,1080032	0,2458712	0,7516627	0,2092201	0,8189427	0,6746307	0,7305104	0,4869110	0,1348589	0,5989807	0,3842626	0,4919012	0,6714124	0,6011915
780	0,7173271	0,9880612	0,1051823	0,2408945	0,7668521	0,2484574	0,8636403	0,6842417	0,7412586	0,4741095	0,1369538	0,5839656	0,4361197	0,4971199	0,6648405	0,6392104
800	0,7196972	0,9768782	0,0984514	0,2497429	0,7686427	0,2320012	0,8462731	0,6926154	0,7971080	0,4920279	0,1260662	0,5634824	0,4211700	0,4955454	0,6531867	0,5594325
820	0,7060630	0,9516209	0,0819982	0,2640417	0,6507476	0,2119930	0,8433381	0,7006380	0,8166404	0,5313210	0,1248685	0,5049363	0,4067888	0,4854656	0,7034948	0,5696252
840	0,7380016	0,9425487	0,0872694	0,2651978	0,6188389	0,2265611	0,8336224	0,6672771	0,8849256	0,4893528	0,1050668	0,5107958	0,3989669	0,4482246	0,6704298	0,5160703
860	0,7770693	0,8841935	0,0758189	0,2432236	0,5935117	0,2080092	0,7950236	0,6862008	0,8311107	0,4531522	0,1164348	0,5328302	0,4235741	0,4814955	0,6976164	0,5318482
880	0,7154868	0,8948277	0,1004150	0,2746668	0,6182882	0,2252024	0,7940592	0,7108632	0,8778247	0,4850244	0,1376816	0,4831352	0,4293887	0,4822486	0,6889315	0,5202068
900	0,7020143	0,9790800	0,1069915	0,2903338	0,6351834	0,2353925	0,8431087	0,6480004	0,8595138	0,4777071	0,1226826	0,5241355	0,4732473	0,4287239	0,6960475	0,4974472
920	0,7156768	0,9593942	0,0755320	0,2981033	0,6646781	0,2218265	0,8664174	0,6251399	0,8397345	0,5355700	0,0932289	0,4714159	0,4497196	0,4151321	0,6683358	0,5028913
940	0,6828006	0,9789119	0,0741029	0,2914766	0,6737026	0,1885725	0,9102542	0,5966628	0,8096907	0,5808971	0,0913703	0,4666701	0,4030765	0,4284386	0,6808115	0,5035000
960	0,6468457	0,9715012	0,0909047	0,2914228	0,6768740	0,1861122	0,8908359	0,5615425	0,8048942	0,5583079	0,0708567	0,4867865	0,3726473	0,4515096	0,6037767	0,4710246
980	0,7461641	0,9655415	0,0897285	0,2809315	0,7300749	0,2244519	0,8897920	0,5467100	0,8341155	0,5749593	0,0961931	0,5417758	0,3986311	0,4443786	0,5762819	0,4693190
1000	0,7361968	0,9302622	0,1008125	0,2538307	0,7281391	0,1813557	0,9152533	0,5402822	0,8583522	0,5524406	0,1112530	0,5359774	0,3961714	0,4334512	0,6126256	0,4905220
1020	0,7866496	0,8953721	0,1007856	0,2501988	0,7150715	0,1305643	0,9507171	0,5588570	0,8806810	0,5289751	0,1209360	0,4999874	0,3564365	0,4973959	0,6421864	0,4447652
1040	0,7757599	0,8969088	0,0788671	0,3125277	0,6179100	0,1339984	0,9516078	0,6623086	0,8559616	0,5291285	0,1292714	0,5096730	0,3613528	0,5181410	0,6141929	0,4523709
1060	0,8113568	0,9582452	0,1123137	0,2904549	0,6500296	0,1574252	0,9226228	0,5925147	0,8388283	0,5321186	0,1324874	0,4813647	0,3528555	0,4865662	0,6418909	0,4624522
1080	0,7268203	0,9494732	0,1025401	0,2901138	0,6223070	0,1395225	0,8324360	0,6013601	0,8175569	0,5585037	0,1388850	0,4965908	0,3481511	0,4490880	0,6803661	0,4755663
1100	0,7073096	0,9999384	0,0646576	0,2747686	0,6882620	0,1688595	0,8292547	0,6148950	0,7816752	0,5027262	0,1493376	0,5649875	0,3468125	0,4216350	0,7163848	0,4831812

0	0,7177653	1,0845244	0,0791121	0,2857553	0,6016580	0,2022600	0,8902659	0,6962503	0,7943263	0,5138199	0,1550098	0,4977878	0,3238524	0,4928140	0,6520834	0,5052543
20	0,7528732	1,0925388	0,0537384	0,2228420	0,7490526	0,1739528	0,8717105	0,5075348	0,7251897	0,5729110	0,1114450	0,5911705	0,3723484	0,4786282	0,6943223	0,4370705
40	0,7745839	0,9988069	0,0666660	0,1789690	0,7034013	0,2040903	0,7915299	0,5436041	0,7000736	0,4922724	0,1153232	0,5632691	0,3572380	0,4455417	0,7305804	0,4675867
60	0,7738639	1,0996573	0,0603710	0,1223779	0,6705308	0,2350600	0,7519333	0,5141785	0,7872175	0,5085901	0,0876631	0,5525011	0,3460708	0,3935234	0,7209643	0,4544382
80	0,7403245	1,1334924	0,0679304	0,0936407	0,6035699	0,2199679	0,8110267	0,5257987	0,7754570	0,4586682	0,0992004	0,5685084	0,3397309	0,3967931	0,7055401	0,4511163
100	0,6830643	1,1077627	0,0384469	0,0825353	0,5969919	0,2566815	0,7620413	0,4950751	0,7696240	0,4303531	0,0973661	0,6092313	0,3424252	0,4251730	0,7422621	0,4568383
120	0,7271148	1,0824430	0,0369893	0,0579219	0,6781677	0,2861676	0,7812586	0,5049107	0,7807409	0,4932834	0,1175344	0,5947090	0,3176308	0,4455342	0,7621839	0,4766361
140	0,7138083	1,0945533	0,0273595	0,0387584	0,6359242	0,2914343	0,8154607	0,5758621	0,8202885	0,5014578	0,1410305	0,5669469	0,3128826	0,4637859	0,7595960	0,4462756
160	0,6624045	1,0125389	0,0315149	0,0230774	0,6287547	0,2772819	0,8793755	0,5774454	0,8976826	0,4884943	0,1188542	0,5834134	0,3366557	0,5114234	0,7532466	0,4705364
180	0,7386030	1,0325492	0,0133430	0,0245257	0,7094123	0,3544692	0,8848321	0,5353841	0,8878793	0,5372583	0,1281765	0,5916894	0,3721456	0,4831503	0,7187716	0,4467632
200	0,7156243	1,0191813	0,0350555	0,0120973	0,6808633	0,3689710	0,8627953	0,5359837	0,8329333	0,5980000	0,1056510	0,5536439	0,4075326	0,5171322	0,6772444	0,4289001
220	0,7462805	1,0071457	0,0192291	0,0035823	0,7152655	0,3935662	0,8576265	0,5533858	0,9321721	0,5629647	0,1347917	0,5915470	0,3976184	0,4992258	0,6926732	0,4555043
240	0,7532361	0,9714774	0,0337780	0,0113571	0,6835792	0,3779641	0,8754112	0,5727244	0,9246437	0,5361380	0,1404835	0,5643024	0,3837553	0,4855434	0,6876419	0,4902121
260	0,7422932	0,9132359	0,0323430	0,0165533	0,6672760	0,3510329	0,8692923	0,5122176	0,9699979	0,5135334	0,1268804	0,4701586	0,3897033	0,4644040	0,6995352	0,4857513
280	0,7508243	0,9162332	0,0477566	0,0075796	0,6946178	0,3381598	0,9513208	0,5079987	0,8564234	0,5171172	0,1058054	0,4694008	0,3544503	0,4590381	0,6626770	0,4912363
300	0,7653701	1,0256335	0,0367088	0,0030914	0,7323512	0,3693900	0,9492085	0,4891219	0,8513401	0,5554184	0,1139354	0,4023859	0,3679933	0,4870690	0,6747050	0,5146816
320	0,7536078	1,0084952	0,0434779	0,0040516	0,6200589	0,4091963	0,9666600	0,4517074	0,8936983	0,5522912	0,0665030	0,3951430	0,3745277	0,4789798	0,7500952	0,4672144
340	0,7648109	1,0369317	0,0273994	0,0072731	0,6921535	0,3896945	0,9670922	0,4442657	0,9043333	0,5334814	0,1017719	0,4352673	0,3429981	0,4649838	0,7340797	0,5141261
360	0,7562814	1,0280565	0,0156373	0,0047101	0,6278943	0,3894272	1,0157367	0,4639492	0,8303088	0,5278193	0,1108261	0,4743973	0,3891326	0,4564446	0,6579678	0,5595559
380	0,7725413	0,9856031	0,0252105	0,0014577	0,7007340	0,3549658	1,0359195	0,4105387	0,8071083	0,5318342	0,0840716	0,4642966	0,3464896	0,4719919	0,7390900	0,5476482
400	0,7961075	0,9992030	0,0299459	0,0009578	0,6339851	0,3899695	0,9535848	0,4415793	0,7400398	0,5381606	0,1203072	0,4593941	0,3161091	0,4579734	0,7539263	0,4778254
420	0,8003084	1,0002984	0,0240433	0,0005636	0,6148247	0,3407001	0,9706094	0,5311691	0,7318823	0,5235641	0,0965840	0,5099160	0,3046896	0,4525910	0,6606970	0,5126379
440	0,7507077	1,0448133	0,0162902	0,0015675	0,6109460	0,3524567	0,9666103	0,5290693	0,7765002	0,5016670	0,1083517	0,4849166	0,2796932	0,4075789	0,7214074	0,4922458
460	0,7137792	1,0775600	0,0265683	0,0005089	0,6584904	0,3698152	0,9635627	0,5285194	0,7462349	0,5155686	0,0964704	0,4477461	0,3072676	0,3940941	0,6878312	0,4945299
480	0,6946661	1,0751058	0,0171874	0,0004635	0,6669955	0,3580101	0,9808431	0,5348771	0,7934995	0,5267335	0,1376528	0,4717953	0,3261279	0,4175717	0,7027980	0,5054836
500	0,6931850	1,0649208	0,0114698	0,0010168	0,6768736	0,3884623	0,9719644	0,5537351	0,8436732	0,4904532	0,1335946	0,5129096	0,4139836	0,4193096	0,6850420	0,4733075
520	0,6955522	1,0433513	0,0287285	0,0015141	0,6788832	0,3916622	0,9962096	0,5418783	0,8741068	0,5208348	0,1233222	0,5296576	0,4165538	0,4216810	0,6183709	0,5109935
540	0,6688862	1,0369586	0,0327900	0,0022381	0,6951478	0,3849311	1,0006915	0,5231877	0,8547960	0,5337400	0,1159415	0,5560859	0,3838278	0,5097099	0,5873726	0,5138785
560	0,7131415	1,0769282	0,0354968	0,0010419	0,7179469	0,3597390	1,0129981	0,5134186	0,9018647	0,5390435	0,1338526	0,5817089	0,3835172	0,5070685	0,6156007	0,5823838
580	0,7360935	1,1696431	0,0309776	0,0265751	0,6959598	0,3471130	0,9755130	0,6182545	0,8789521	0,5835259	0,1335884	0,4959072	0,3899002	0,5128182	0,6407052	0,5340353
600	0,7234608	1,0804683	0,0444427	0,0663323	0,8183321	0,3277095	0,9749410	0,6535920	0,7628610	0,5641128	0,1468528	0,4861411	0,4238512	0,4985704	0,6520579	0,5348475
620	0,7344277	1,1012984	0,0460918	0,1373934	0,7498969	0,3236647	0,9501120	0,6740159	0,7740768	0,5591308	0,1072362	0,4669454	0,3957334	0,4828469	0,6366404	0,5283690
640	0,7275614	1,1496426	0,0521635	0,1837194	0,6581467	0,2823603	0,9040320	0,7379205	0,8722000	0,5453121	0,1043680	0,5194483	0,3685653	0,4583882	0,6338716	0,4685100
660	0,7131548	1,1282880	0,0400174	0,2162427	0,6273589	0,2799596	0,9665204	0,7093030	0,8961375	0,5658344	0,1172177	0,5617895	0,4073205	0,4689796	0,6228085	0,4580700
680	0,6949100	1,1032315	0,0541505	0,2569161	0,6809386	0,2860790	0,9472970	0,7021872	0,8913804	0,5905130	0,1196276	0,4795382	0,3935992	0,4550585	0,6186229	0,4960125
700	0,6947911	0,9768468	0,0723470	0,2423184	0,6648604	0,2444289	0,9199159	0,7542342	0,9071781	0,5703189	0,1167561	0,5003991	0,3845775	0,4605523	0,6266556	0,5279471
720	0,7578810	0,9963433	0,0747973	0,2450651	0,7066459	0,1912885	0,8879952	0,6926535	0,8658230	0,5466725	0,1292695	0,5453524	0,4175566	0,4767239	0,6554840	0,5449565
740	0,7324945	0,9835834	0,0628506	0,2517821	0,6132428	0,2329223	0,8613633	0,6939221	0,8554858	0,5250103	0,1422818	0,5484776	0,3890869	0,4877303	0,7128051	0,5092244
760	0,7577482	0,8891174	0,0759855	0,2840155	0,5091212	0,2486133	0,8531756	0,6623760	0,7497893	0,5522412	0,1275487	0,5252069	0,3389466	0,4374487	0,7363304	0,5067124
780	0,7255457	0,8049115	0,0744048	0,2692727	0,5059142	0,2341711	0,8294736	0,5597715	0,8122113	0,5275090	0,1355135	0,5174313	0,3825232	0,4582435	0,7432558	0,5420182
800	0,7215253	0,9205720	0,0712766	0,2538588	0,5958767	0,2663491	0,8161863	0,6192025	0,7675913	0,4977567	0,1189306	0,6080306	0,3510230	0,4556449	0,6804747	0,5040939
820	0,7004015	0,8473052	0,0637575	0,2418222	0,6577094	0,2277452	0,8104647	0,6169050	0,7472589	0,4950886	0,1193516	0,6833764	0,3615514	0,4272930	0,6464064	0,5008825
840	0,6832302	0,8847496	0,0806575	0,2391012	0,7247168	0,2362119	0,8338063	0,6865444	0,7584325	0,5685177	0,1259196	0,6432317	0,3574289	0,4548107	0,6263996	0,4619646
860	0,7264315	0,9024886	0,0656764	0,2664867	0,7137206	0,2285182	0,8958260	0,7245079	0,7532732	0,5437156	0,1196431	0,6750611	0,3463618	0,5001166	0,6290485	0,4314179
880	0,6537402	0,9542498	0,0685876	0,2622317	0,7712587	0,2494376	0,9137521	0,6476909	0,7901122	0,5437718	0,1170706	0,5844970	0,3066158	0,5508810	0,6159010	0,4719504
900	0,6358829	0,9393620	0,0945391	0,2563641	0,8059063	0,2285207	0,8866083	0,6292871	0,8244255	0,6132876	0,1294098	0,6188672	0,3407997	0,5035682	0,6808210	0,5241041
920	0,6195228	0,9715615	0,0753449	0,2394604	0,8351549	0,2075399	0,8427536	0,5893817	0,8368066	0,5971043	0,1545950	0,5928073	0,3624852	0,4977211	0,6657519	0,5441634
940	0,6825540	1,0181762	0,0737060	0,2282225	0,7939293	0,2017379	0,8798243	0,5996574	0,7901764	0,6776803	0,1464364	0,6115803	0,3482976	0,5101362	0,6852236	0,5272196
960	0,6608371	0,9896943	0,1101326	0,2391764	0,7785813	0,2191148	0,8680512	0,6454491	0,7640869	0,6324408	0,1389293	0,6391111	0,3361136	0,4884514	0,5947709	0,5447936
980	0,6853351	0,9650662	0,0959319	0,2580307	0,7905505	0,2510897	0,9441423	0,6636752	0,7732068	0,6362140	0,1532106	0,6417708	0,3189227	0,4914382	0,5940306	0,5215971
1000	0,7659506	0,9817733	0,0808634	0,2475428	0,7898800	0,2264668	0,9074608	0,6870671	0,7730015	0,6627629	0,1626681	0,6491969	0,3339623	0,4642768	0,6185244	0,4993602
1020	0,7629996	0,9320195	0,0554111	0,2995785	0,7773052	0,2709095	0,8630534	0,6211508	0,8152317	0,6376747	0,1597865	0,6235385	0,3405229	0,4939112	0,6135615	0,5192824
1040	0,7826587	0,9697894	0,0592568	0,2697278	0,7702697	0,2013062	0,8075459	0,5637659	0,7897782	0,6046552	0,1543384	0,6135649	0,3661346	0,5292692	0,6319432	0,5164312
1060	0,7478586	0,9578073	0,0770170	0,3226643	0,7087365	0,1767065	0,7647700	0,6283019	0,8218226	0,5615178	0,1573770	0,6411817	0,3495168	0,4987322	0,6442507	0,4852942
1080	0,7881442	0,9057570	0,0477181	0,3059404	0,6308451	0,2128765	0,7076698	0,6232789	0,9367128	0,5285253	0,1179047	0,5856053	0,3605966	0,4978592	0,5841538	0,4699072
1100	0,7431099	0,9462589	0,0548741	0,2759644	0,5674319	0,2023172	0,7771887	0,5408523	0,9008727	0,5047035	0,1376091	0,5293358	0,3714593	0,4662870	0,5821163	0,4620692

0	0,7177653	1,0845244	0,0791121	0,2857553	0,6016580	0,2022600	0,8902659	0,6962503	0,7943263	0,5138199	0,1550098	0,4977878	0,3238524	0,4928140	0,6520834	0,5052543
20	0,5924196	1,0376442	0,0978614	0,2787123	0,7714597	0,1877366	0,8841803	0,7246367	0,9090745	0,5213360	0,1220927	0,5506811	0,4037936	0,4687884	0,6192054	0,5525699
40	0,5068305	1,0924776	0,1056824	0,2809274	0,8582019	0,1900940	0,9276806	0,6247429	0,8992418	0,5564370	0,1111692	0,5628755	0,4265361	0,5139587	0,6635398	0,5718132
60	0,4911626	1,1716575	0,1236101	0,3157518	0,8224757	0,1818915	0,8588018	0,6015317	0,8089968	0,5940333	0,1498868	0,4838051	0,4598639	0,5773453	0,6240901	0,5312274
80	0,4635817	1,1069798	0,1208370	0,2855920	0,9010283	0,2328515	0,8843815	0,6192149	0,7733530	0,5626162	0,2007724	0,4584118	0,4915009	0,5863463	0,6604673	0,5573280
100	0,4359694	1,1585659	0,1176632	0,2694823	0,9380901	0,2434777	0,8943218	0,6640380	0,6926354	0,5842721	0,2026953	0,4243315	0,5577346	0,6507592	0,5940058	0,5856033
120	0,3432250	1,1805317	0,1039577	0,2886140	0,9383315	0,2221456	0,8438551	0,6790372	0,6410561	0,6320002	0,1711963	0,4039036	0,5710869	0,6527277	0,6213865	0,6201936
140	0,3238146	1,0994911	0,1141366	0,2480165	0,9210014	0,2094519	0,9021437	0,7061114	0,5439824	0,7006641	0,1824866	0,4079628	0,6352715	0,6610712	0,6225824	0,6399484
160	0,3003874	0,9674005	0,1603841	0,2772304	0,9476802	0,2256185	0,9432185	0,7529383	0,5637236	0,6913793	0,2797836	0,4152550	0,6772738	0,7186305	0,6231079	0,6940065
180	0,3268913	1,0145242	0,1511859	0,3241877	0,9261027	0,1916911	0,9891166	0,7530479	0,4856303	0,7825357	0,3025997	0,4529849	0,7545436	0,7540654	0,5907275	0,7076215
200	0,3500553	1,0084723	0,1652800	0,2821133	0,9610946	0,2244402	1,0847065	0,6409391	0,4443225	0,7776500	0,2709906	0,4337948	0,7547151	0,8196114	0,5490769	0,7386460
220	0,3518338	1,0131930	0,1866063	0,2733865	1,0269927	0,2360306	1,1006276	0,6224808	0,4095974	0,8132580	0,2377085	0,4096478	0,8260939	0,8792223	0,5343159	0,7534038
240	0,3383073	1,0500683	0,1662427	0,2452039	0,9594301	0,2385014	1,0958790	0,5950171	0,4239447	0,8289682	0,2564491	0,4779098	0,7868110	0,8683764	0,5323679	0,7489860
260	0,3378413	1,0255553	0,1901760	0,2374686	1,0250173	0,2460474	1,1339359	0,6275511	0,3900495	0,8887966	0,2462620	0,4833090	0,8615953	0,9253812	0,5503983	0,7371879
280	0,3307665	0,9441925	0,1805117	0,2329027	0,9404416	0,2747195	1,1290116	0,6675126	0,3989813	0,8605971	0,2836306	0,5001603	0,9173868	0,8692344	0,5572862	0,7745817
300	0,3616984	0,9908442	0,1607999	0,2581198	0,8480071	0,3489981	1,1412359	0,7062230	0,3379113	0,8918635	0,3294522	0,5185653	0,9896830	0,9546657	0,6318340	0,7303425
320	0,3562641	0,9818099	0,1319194	0,2693832	0,8831764	0,2663135	1,1529787	0,7542276	0,3522325	0,9120476	0,3515443	0,5421986	0,9601970	0,9612445	0,6797734	0,7059526
340	0,3703585	1,0451952	0,1379685	0,2534919	0,9651784	0,2633154	1,1181397	0,7073984	0,3650315	0,9685958	0,3242723	0,5092512	0,9085508	0,9937196	0,6974893	0,6804292
360	0,3750855	1,0355222	0,1603978	0,2876436	0,9890371	0,2871895	1,1003165	0,6650845	0,4135944	0,9663820	0,3437661	0,4543767	0,8774656	0,9826517	0,6659264	0,6827990
380	0,3563369	0,9555492	0,1686331	0,2892012	0,9712953	0,3121391	1,0894502	0,7070891	0,3956524	0,9693525	0,3386226	0,4475810	0,8673078	0,9922242	0,6163915	0,6906036
400	0,3075082	0,9723322	0,2016228	0,3131470	0,9897822	0,3178646	1,0423269	0,6859220	0,4011406	0,9669758	0,3455902	0,4755893	0,8696865	1,0327899	0,6469888	0,7009070
420	0,2944142	0,9823387	0,1961236	0,3107858	0,9580164	0,3033708	1,0458431	0,6537975	0,3650198	0,9452018	0,2751741	0,4356930	0,8254758	1,0334100	0,6220074	0,7124401
440	0,2728580	1,0394259	0,1905905	0,2636107	0,9694580	0,3019961	1,1097329	0,6753281	0,3477860	0,9958183	0,3391888	0,4387052	0,8038578	1,0303595	0,6356934	0,7208442
460	0,2795427	1,1257724	0,2184815	0,2565665	0,9909104	0,3062967	1,1325394	0,6555497	0,2730957	1,0367928	0,4340667	0,4624769	0,8490976	0,9830404	0,6303222	0,7156296
480	0,3069270	1,0792045	0,2216415	0,2468434	1,0544264	0,3268265	1,2087729	0,6892760	0,2550050	0,9474148	0,4584066	0,5243577	0,8335036	0,9320311	0,6290056	0,7395653
500	0,3365882	1,0332480	0,2013505	0,2490237	1,0103871	0,3389935	1,1447821	0,7354980	0,2654599	0,9432348	0,4055672	0,4611793	0,8301256	0,9107315	0,6026264	0,7570422
520	0,3548412	1,0094633	0,2123049	0,2921935	0,9773299	0,3636645	1,1499546	0,7355814	0,2722106	0,8939397	0,3704467	0,4464591	0,8472335	0,9418164	0,5572598	0,7604569
540	0,3260430	1,0044961	0,1976620	0,3012660	0,9965121	0,3328317	1,1864686	0,7788590	0,3225853	0,9421227	0,3998901	0,4491098	0,8502572	0,9110282	0,5583701	0,7360454
560	0,3045273	1,0161061	0,1998122	0,2747121	1,0600836	0,3741379	1,1584012	0,7581289	0,3226176	0,9873105	0,3946870	0,4611049	0,8837603	0,9004392	0,6071955	0,7257871
580	0,3187328	1,0989162	0,2088178	0,2678380	1,0870530	0,3169717	1,1473855	0,7812640	0,3502088	0,9745814	0,4128277	0,5821795	0,8894937	0,9136840	0,5544197	0,7655271
