"Time"	hipB	hipA	ihfB	yeiL	tdcA	tdcD	tdcG	tdcE	tdcB	tdcF	tdcC	hemF	ibpB	htrE	ecpD	amiA
1080	0,7772378	0,3661095	0,5106057	0,7313699	0,0097088	0,0608732	0,1798243	0,0018374	0,3015014	0,2535468	0,0097759	0,5262457	0,4361553	0,6621332	0,8356432	0,0861029
1100	0,5797945	0,5002903	0,5045328	0,6861159	0,0129338	0,1261918	0,2745634	0,0018424	0,2795220	0,2463986	0,0029787	0,4570209	0,4494590	0,5299400	0,8244757	0,1142918

0	0,7469726	0,4425050	0,5782055	0,5875689	0,0155959	0,0830122	0,3595780	0,0037623	0,2845531	0,3025363	0,0394800	0,4312357	0,6029033	0,6487333	0,6478281	0,1714985
20	0,5982619	0,4883398	0,5262850	0,6823094	0,0473446	0,1059856	0,3117106	0,0260503	0,3399159	0,3630519	0,0053071	0,4098274	0,5239033	0,5817846	0,6541296	0,1148044
40	0,7683167	0,4937386	0,5306984	0,6343653	0,1906350	0,0711455	0,4301863	0,0387152	0,2856807	0,3083745	0,0120559	0,2281077	0,4095374	0,6098040	0,6617200	0,1243154
60	0,7625247	0,4907658	0,5214084	0,6124613	0,2245349	0,0572914	0,3848809	0,0826499	0,3078864	0,2554059	0,0288403	0,1789718	0,4822700	0,6262604	0,7058149	0,0926460
80	0,8487621	0,5479138	0,5499184	0,7080235	0,2310514	0,0954128	0,5206945	0,1148900	0,3061398	0,2694403	0,1010804	0,1559263	0,3835325	0,6220091	0,6393759	0,0750672
100	0,7230780	0,4642183	0,5593729	0,6776681	0,2990323	0,1086647	0,5629878	0,2041359	0,4047655	0,2931075	0,2664036	0,1115919	0,4443779	0,5722223	0,8095131	0,0886659
120	0,9868359	0,4433380	0,4288134	0,7344889	0,4076262	0,1691202	0,5251157	0,2213702	0,3576482	0,3410007	0,2796220	0,1205378	0,4390400	0,4592952	0,7028391	0,0884819
140	0,9512424	0,3948081	0,4251212	0,7423041	0,4142243	0,1628015	0,5847516	0,1962654	0,3684127	0,3477024	0,3916008	0,0799886	0,4037783	0,4790156	0,6466812	0,0778882
160	0,8587133	0,4771717	0,6134343	0,7302118	0,3981189	0,1939001	0,5090626	0,2695757	0,3185434	0,4136128	0,3747162	0,0685657	0,4524410	0,7863728	0,7588339	0,1010800
180	0,8209022	0,4031822	0,4709192	0,6761831	0,4119181	0,3683211	0,5879379	0,2662210	0,3819411	0,3142673	0,5525719	0,0700889	0,4684695	0,6155414	0,6412484	0,1036380
200	0,6771895	0,3425704	0,4128553	0,5449347	0,4429407	0,2960351	0,6513876	0,2556962	0,4142021	0,4569267	0,6327637	0,0521501	0,4864805	0,5628710	0,6567375	0,1075499
220	0,8796950	0,3494027	0,4565609	0,6336647	0,4231186	0,4277792	0,5174343	0,2882071	0,4109308	0,4446934	0,5777511	0,0638890	0,4185814	0,6076456	0,7164322	0,0876946
240	0,6931069	0,4499292	0,5316743	0,6225287	0,4650030	0,5394593	0,4759628	0,2953513	0,4712849	0,4443297	0,6509002	0,0849104	0,3962909	0,5372888	0,7080019	0,1027915
260	0,8488077	0,3632008	0,5842406	0,7471093	0,5011738	0,4497873	0,5438056	0,3842663	0,4302202	0,4868272	0,7316766	0,0684709	0,3538018	0,5835802	0,7397140	0,0757213
280	0,6812851	0,3983468	0,4903746	0,7816187	0,4463656	0,4831962	0,5649859	0,4436613	0,3848716	0,3954214	0,6324042	0,0518689	0,3448644	0,5888012	0,6889137	0,0828469
300	0,7595940	0,4424001	0,5357145	0,6039373	0,3239777	0,4442435	0,5940657	0,4681744	0,4477504	0,4032711	0,7700555	0,0409967	0,4207105	0,6731555	0,6548459	0,0611009
320	0,7752230	0,3162761	0,4700141	0,7284996	0,4174866	0,5049045	0,6085345	0,3931835	0,4412329	0,4073741	0,5791901	0,0410322	0,4281825	0,7099346	0,6498846	0,0867859
340	0,7218699	0,3952198	0,4091130	0,7733335	0,5048696	0,4684115	0,5867808	0,3403187	0,3639175	0,3259266	0,6881077	0,0555057	0,4095934	0,5965963	0,7359389	0,0764288
360	0,6950655	0,4940349	0,5657522	0,6849649	0,5519849	0,5108113	0,5800970	0,3104993	0,3593203	0,3902363	0,7712846	0,0895479	0,3240493	0,6070499	0,6859051	0,0713567
380	0,5660127	0,5300143	0,4028119	0,6670148	0,5428753	0,4179214	0,5414208	0,4559967	0,3893495	0,4640994	0,7473486	0,0853717	0,4735741	0,5821879	0,6850822	0,0830291
400	0,8406203	0,4681226	0,3734205	0,6604581	0,4504431	0,5073301	0,5242765	0,3347051	0,4008192	0,4286468	0,7299976	0,0540245	0,5124792	0,5279275	0,6619338	0,0593069
420	0,6388172	0,5095479	0,5681339	0,6127751	0,5447677	0,5978921	0,5757586	0,3320823	0,3777131	0,4546867	0,6440958	0,0314469	0,4355287	0,5411775	0,7599802	0,0930966
440	0,6973372	0,3751995	0,6580302	0,7214985	0,4697445	0,5731561	0,6148258	0,3215711	0,4137941	0,3940994	0,6164689	0,0640638	0,4147545	0,6626795	0,6220239	0,0596050
460	0,7187398	0,4161435	0,6173247	0,7639062	0,3612477	0,5716792	0,5865690	0,4180275	0,4792962	0,5557603	0,6994853	0,0622811	0,4699962	0,5635260	0,5857156	0,0528081
480	0,7681417	0,2608970	0,5338842	0,6708720	0,4045252	0,4952313	0,5344440	0,4030901	0,5867690	0,4993402	0,7434829	0,0598596	0,4378161	0,6257008	0,6597291	0,0984396
500	0,6311829	0,4408321	0,5536629	0,5408349	0,4503023	0,5336641	0,5165761	0,3818252	0,4345275	0,4250097	0,6910281	0,0664341	0,5260198	0,6890738	0,7076459	0,0722625
520	0,6428511	0,4161616	0,6221624	0,8811494	0,4745930	0,6916185	0,6118898	0,4608571	0,4768363	0,5803851	0,6223921	0,0934233	0,5240131	0,6627785	0,5702299	0,0527454
540	0,7431729	0,4547511	0,6038955	0,7476614	0,4483789	0,5759146	0,7432788	0,4140069	0,5744864	0,4835903	0,7762308	0,0550385	0,5561244	0,5795893	0,7520095	0,0947330
560	0,6890487	0,4307584	0,4214630	0,6910655	0,4513426	0,5015625	0,6769518	0,4447703	0,5069609	0,4794511	0,6608838	0,0520122	0,4515875	0,5770710	0,6358098	0,0487898
580	0,7101706	0,4742260	0,3634654	0,6442259	0,4054225	0,5692779	0,7166949	0,4111645	0,4038058	0,5786044	0,6999476	0,1197879	0,5176876	0,5581493	0,9261436	0,0667743
600	0,6795124	0,4986006	0,4407109	0,7124694	0,3665465	0,5468587	0,5511602	0,4423929	0,4701994	0,4477077	0,7525272	0,3072000	0,4211360	0,6124491	0,7612717	0,1434125
620	0,7311027	0,4445739	0,5392655	0,7004663	0,3018296	0,5579800	0,7094242	0,3234919	0,4963188	0,4126021	0,6534478	0,3973816	0,4233669	0,6408175	0,7840566	0,1227551
640	0,7476214	0,4235313	0,4824226	0,6527765	0,2673602	0,3880842	0,5517891	0,3281736	0,4087139	0,3581470	0,5820552	0,3594599	0,3629100	0,5082546	0,6534311	0,1019386
660	0,8279736	0,3689258	0,4077553	0,7102650	0,1922430	0,3400372	0,5512732	0,2347699	0,4319460	0,3258437	0,6243032	0,3906787	0,3582510	0,5697661	0,5553088	0,1316535
680	0,8241205	0,5051092	0,5302298	0,5722634	0,1198453	0,3343863	0,6208034	0,1828056	0,4369464	0,3323096	0,5004901	0,5659598	0,4611747	0,6258207	0,7201058	0,1050252
700	0,6281276	0,3703051	0,4633402	0,7192320	0,1272478	0,3054472	0,6335636	0,1308024	0,3195573	0,3745510	0,3498500	0,5286294	0,5067370	0,6901161	0,6407240	0,1079827
720	0,5624375	0,3790219	0,5230411	0,6073901	0,0964363	0,2009844	0,4432173	0,1375539	0,4422051	0,2218592	0,2783678	0,5402048	0,4755514	0,6381862	0,7364578	0,1338929
740	0,5824823	0,4441458	0,4204964	0,6069590	0,0964298	0,1902195	0,5589471	0,1061330	0,3963902	0,2989581	0,1514200	0,4791530	0,4074962	0,7123503	0,8442352	0,1272075
760	0,6413441	0,6291557	0,4602997	0,6152310	0,0530649	0,1741241	0,5238692	0,0688956	0,2884696	0,2756704	0,1588844	0,5700319	0,5664014	0,5978507	0,7145332	0,1574283
780	0,6810864	0,4949174	0,5404317	0,6507498	0,0498674	0,1626479	0,5543180	0,0701608	0,3614837	0,2115400	0,1144552	0,4653518	0,4954021	0,6605826	0,7397772	0,1561280
800	0,6242929	0,4022492	0,4431296	0,6510051	0,0463012	0,1798820	0,3739869	0,0350227	0,3305832	0,3644065	0,0793146	0,4394144	0,4772310	0,6757206	0,7998735	0,1000115
820	0,5811132	0,4302303	0,5627186	0,6466617	0,0196742	0,0672761	0,5126840	0,0045531	0,2972478	0,2699447	0,0402601	0,4598019	0,5425490	0,6911344	0,8121060	0,1141642
840	0,7405724	0,4617747	0,5248590	0,5636808	0,0260979	0,0827932	0,4215583	0,0053509	0,2560389	0,2624223	0,0205745	0,5060736	0,5485119	0,7283328	0,7874402	0,1219517
860	0,7126043	0,5130060	0,4552278	0,6088175	0,0144672	0,0757618	0,3701047	0,0063431	0,2936322	0,3386916	0,0323421	0,4693686	0,4310647	0,5533545	0,8822106	0,1374513
880	0,6670479	0,4906112	0,4546962	0,6482975	0,0253359	0,0767234	0,3526655	0,0074010	0,2740981	0,2731041	0,0318209	0,5105044	0,3435195	0,6695275	0,7477426	0,1314181
900	0,6985279	0,5309780	0,4563939	0,6285264	0,0260788	0,0794767	0,3283467	0,0221353	0,3244545	0,1861447	0,0046173	0,4262033	0,2865324	0,5750194	0,6769734	0,1384670
920	0,7144014	0,3589070	0,5557110	0,6552159	0,0096626	0,0439697	0,4048303	0,0206647	0,3249724	0,2403393	0,0155488	0,5411770	0,3113555	0,5254815	0,7376882	0,1761460
940	0,7315742	0,3984695	0,4190789	0,6292619	0,0512795	0,0294351	0,3311792	0,0053090	0,3364420	0,1475139	0,0168648	0,6068989	0,3462977	0,6054960	0,7392934	0,1074425
960	0,6850690	0,4308731	0,4481692	0,6799642	0,0056625	0,0356647	0,2464574	0,0058286	0,3533128	0,1993319	0,0043870	0,5251570	0,4375000	0,6350468	0,6967493	0,1364852
980	0,7231955	0,4859597	0,3920977	0,5972849	0,0155362	0,0514419	0,2347573	0,0189080	0,3861845	0,2394639	0,0297122	0,5025625	0,3330988	0,5810287	0,7261111	0,1138008
1000	0,6499175	0,4748065	0,4984457	0,6700249	0,0235113	0,0846267	0,2855626	0,0104178	0,2729788	0,2485107	0,0087117	0,4512979	0,3086018	0,5753072	0,7029198	0,0691271
1020	0,7225856	0,4391894	0,4590709	0,6621346	0,0331550	0,0464613	0,2502551	0,0119910	0,3501878	0,2710184	0,0031308	0,4883562	0,4753973	0,6074817	0,7222405	0,0926022
1040	0,7245081	0,4031304	0,4255488	0,6996611	0,0250873	0,0436208	0,2006332	0,0027591	0,2882566	0,2918351	0,0024696	0,5102073	0,4100979	0,5694408	0,8411382	0,0923196
1060	0,7954987	0,4227185	0,4895872	0,7490796	0,0151183	0,0688273	0,1965521	0,0026653	0,2753079	0,3217396	0,0138112	0,6001629	0,4003971	0,6017446	0,6733230	0,0972170
1080	0,6511042	0,4209920	0,4371088	0,6419268	0,0311525	0,1192326	0,2777542	0,0070816	0,3486410	0,3281901	0,0079615	0,4922020	0,4037957	0,6544325	0,9635605	0,1156697
1100	0,5902029	0,4241930	0,5489501	0,5822411	0,0195583	0,0784163	0,1593189	0,0055473	0,3303478	0,2994550	0,0303081	0,4754624	0,3926467	0,6038558	0,7743001	0,0790935

0	0,8093682	0,4451386	0,5142439	0,6168641	0,0104054	0,0594686	0,3289257	0,0155895	0,4117573	0,2239576	0,0351529	0,4249915	0,5995292	0,6016441	0,7069821	0,1313833
20	0,7191401	0,4136956	0,5648296	0,6401989	0,0238793	0,0876678	0,3751345	0,0050455	0,3404358	0,2979856	0,0152809	0,5019164	0,5793731	0,7185461	0,6310751	0,0927636
40	0,7557649	0,4006259	0,5171254	0,6051081	0,1021799	0,0811019	0,3199500	0,0007661	0,3200135	0,4901964	0,0240704	0,4494071	0,4744993	0,6575521	0,7904314	0,1775830
60	0,6972666	0,2991524	0,4655687	0,6043524	0,1393512	0,1024505	0,4227057	0,0006360	0,4106487	0,5208005	0,0110227	0,5303329	0,6266293	0,6499521	0,6373972	0,1286568
80	0,7468834	0,3817374	0,4036217	0,7417664	0,1644781	0,0524297	0,4743548	0,0049308	0,3301914	0,4931742	0,0095698	0,5728837	0,5835018	0,6597176	0,6083178	0,0836405
100	0,7781351	0,2857069	0,4731845	0,7704189	0,2237483	0,0902225	0,4332754	0,0032658	0,2319880	0,6757842	0,0407626	0,3699464	0,6103601	0,6296987	0,7892139	0,0688423
120	0,7058303	0,3672677	0,5322527	0,7723776	0,2649207	0,0973319	0,4988452	0,0018613	0,3640357	0,5397581	0,1575680	0,4112036	0,7178973	0,5618038	0,7240785	0,0833004
140	0,7965536	0,3046210	0,5311710	0,7827013	0,3262705	0,1609676	0,6169137	0,0286896	0,2382365	0,5853046	0,2570120	0,3519861	0,6254352	0,5703657	0,6822437	0,0692039
160	0,8190443	0,3566288	0,4924447	0,7080976	0,3403057	0,1215539	0,6853867	0,0200115	0,3057084	0,5476682	0,3358591	0,4373244	0,7119036	0,5535341	0,7657902	0,0577898
180	0,7803396	0,3160918	0,5541806	0,5892286	0,4359225	0,3109831	0,7760058	0,0248449	0,4207330	0,4684956	0,4176822	0,4584436	0,8088485	0,5840284	0,7938390	0,0502367
200	0,7691853	0,3011584	0,4598459	0,5910766	0,2840112	0,1714332	0,8505428	0,0428792	0,4069577	0,4757063	0,4300257	0,4555569	0,7749571	0,6625637	0,7165756	0,0469081
220	0,6682282	0,3029944	0,6097267	0,6720966	0,3369835	0,2752109	0,7165817	0,0483201	0,4055485	0,5262469	0,5451734	0,4155818	0,9166992	0,5190439	0,6712199	0,0438612
240	0,7931684	0,3011792	0,5406447	0,6291510	0,2907023	0,3590969	0,6382483	0,0619994	0,4406345	0,6524397	0,5620363	0,5054510	0,8994986	0,5973821	0,6706060	0,0344154
260	0,7412424	0,2569227	0,5616077	0,5684300	0,2982853	0,3742706	0,7432486	0,0228835	0,4449795	0,5223979	0,4583160	0,3300750	0,7452785	0,5955360	0,6968007	0,0422211
280	0,7650222	0,3047656	0,5266582	0,6450395	0,3527152	0,3159989	0,6839683	0,0843336	0,3907929	0,4430919	0,5658509	0,4288270	0,7671477	0,5514721	0,8757623	0,0760045
300	0,6954207	0,2552317	0,5057333	0,5756141	0,3725694	0,3595856	0,8317014	0,0723010	0,3529090	0,6090606	0,5067962	0,5543912	0,6303295	0,6248293	0,7111557	0,0482767
320	0,6576181	0,2328510	0,4847404	0,6849582	0,4340607	0,4068649	0,7142447	0,0588273	0,4225249	0,6823153	0,5023054	0,5368870	0,7906453	0,5941579	0,6369367	0,0262414
340	0,7140090	0,2839488	0,4895051	0,7989130	0,4017521	0,3526930	0,7959647	0,0815066	0,4690783	0,5995081	0,5773916	0,6420838	0,7458747	0,7079108	0,8376647	0,0267102
360	0,5679160	0,2268128	0,5813214	0,6118026	0,3138920	0,4103857	0,8185426	0,0839481	0,4441363	0,7015307	0,6170308	0,5298517	0,7943863	0,6914900	0,6605202	0,0180776
380	0,6501681	0,2346984	0,6121956	0,5192136	0,3379540	0,5030591	0,8413357	0,0823929	0,4267137	0,6623949	0,6006523	0,4554544	0,7177502	0,6783421	0,7647085	0,0203761
400	0,7492201	0,2761234	0,5796091	0,6227558	0,3233155	0,4419195	0,7344693	0,0581068	0,4817195	0,6306384	0,6099732	0,4635094	0,7453869	0,6472472	0,8765480	0,0364798
420	0,6492108	0,2493907	0,5157005	0,6184621	0,3387416	0,3324248	0,6051630	0,0591623	0,3493305	0,7619095	0,5492722	0,6529924	0,8669676	0,6589347	0,7635052	0,0325460
440	0,8242863	0,2299636	0,5996799	0,5868673	0,4507235	0,5726590	0,7479224	0,0870878	0,4076989	0,6446025	0,5860458	0,5740452	0,8049236	0,7650201	0,7240212	0,0245167
460	0,7413633	0,2193617	0,5621854	0,6217145	0,3908259	0,3714257	0,7415891	0,1245895	0,3604767	0,6373943	0,5818337	0,4983480	0,7751736	0,5300513	0,7269406	0,0435989
480	0,8593278	0,2737070	0,4508459	0,6006771	0,3105009	0,3489109	0,7877365	0,1483421	0,4785698	0,5789377	0,5406362	0,4263341	0,7911923	0,5470967	0,7997486	0,0239290
500	0,7313214	0,2876736	0,3974522	0,5515902	0,2718492	0,3604033	0,8360955	0,1370340	0,4003607	0,5564826	0,4917875	0,5146292	0,6236653	0,6672285	0,6905269	0,0234421
520	0,6793186	0,2984809	0,5143895	0,7424854	0,2823318	0,3271619	0,8202357	0,1050594	0,4400237	0,6419182	0,5413340	0,5539835	0,6885888	0,5646481	0,7575032	0,0208147
540	0,8673544	0,2956234	0,5252236	0,6476008	0,3181239	0,4255627	0,6032015	0,1237338	0,3735063	0,5962242	0,5405931	0,4783971	0,6835943	0,6410162	0,6755628	0,0247475
560	0,8181199	0,2901894	0,5526189	0,6404310	0,3854912	0,3908627	0,7405001	0,1236542	0,4689630	0,6662775	0,5843703	0,4897862	0,7864776	0,5456374	0,7155017	0,0443372
580	0,7943631	0,4600872	0,4787090	0,6321108	0,2691370	0,3361416	0,6780881	0,0973721	0,4372680	0,6217846	0,5484271	0,5063745	0,6359529	0,5997808	0,6975014	0,0417379
600	0,6426099	0,3131544	0,5030310	0,6711943	0,2505369	0,3287808	0,6997281	0,1074073	0,4038617	0,5521844	0,4499602	0,4080778	0,6091597	0,6966302	0,6295498	0,0325422
620	0,6466138	0,3176703	0,4471572	0,6130710	0,2381165	0,3450019	0,7120817	0,0780107	0,3693598	0,4667133	0,4544347	0,5607516	0,6063340	0,8603315	0,6061365	0,0659436
640	0,7028915	0,4078980	0,4331755	0,5827879	0,2723322	0,2989122	0,6370794	0,0888941	0,4624196	0,4819237	0,2849117	0,4032953	0,5263005	0,6589356	0,6595952	0,1236124
660	0,7303575	0,4106074	0,3682276	0,6026326	0,1498724	0,2797737	0,5947222	0,0639602	0,3887249	0,3279903	0,2424348	0,4566988	0,3568012	0,5866337	0,8391653	0,1262832
680	0,8182102	0,3663301	0,4168240	0,5990380	0,1463805	0,2650894	0,5260188	0,0360565	0,3607319	0,3993433	0,2454857	0,4861343	0,3868453	0,7638391	0,7089293	0,1284702
700	0,7353099	0,3806918	0,4667421	0,6396859	0,1029601	0,1327935	0,6076827	0,0456759	0,3753345	0,2686633	0,1463247	0,4655389	0,3565251	0,5982721	0,7714898	0,1265272
720	0,7512655	0,3960325	0,5330440	0,6538674	0,0757080	0,1257605	0,4601140	0,0203814	0,2719693	0,2827988	0,1185452	0,4081580	0,3286005	0,5939961	0,7797540	0,1222287
740	0,6461256	0,5154292	0,6519606	0,6030187	0,1236404	0,1141582	0,4782555	0,0373007	0,2564728	0,3071341	0,0758320	0,3784385	0,3953541	0,7099993	0,8240807	0,1432751
760	0,6681617	0,4194812	0,5435074	0,6954030	0,0914293	0,1000904	0,3896733	0,0199417	0,3026935	0,3672628	0,0570716	0,4181747	0,5493129	0,8320339	0,6589206	0,1297923
780	0,6870940	0,5035239	0,5536706	0,6301782	0,0531784	0,1011972	0,4444669	0,0171661	0,2907398	0,2977201	0,0723805	0,4521007	0,5339521	0,8021588	0,6625864	0,1223657
800	0,6958539	0,4333404	0,4575589	0,6908212	0,0483939	0,0804447	0,3140658	0,0175875	0,3635592	0,2652413	0,0244236	0,4782850	0,4524880	0,7518428	0,8538006	0,0983444
820	0,8060002	0,4691803	0,4366049	0,5467035	0,0323867	0,0701498	0,4383363	0,0041160	0,3402586	0,3673279	0,0365076	0,4690384	0,4488012	0,5533819	0,8595641	0,0784436
840	0,7300069	0,4010383	0,5423702	0,5236733	0,0087055	0,0556248	0,3435210	0,0030258	0,4074516	0,3159395	0,0099612	0,4469686	0,3477406	0,7009808	0,8144952	0,1143920
860	0,6880322	0,3880325	0,5260312	0,4969852	0,0105894	0,0614464	0,2725227	0,0038642	0,3112779	0,2610714	0,0268207	0,4448359	0,2604019	0,5920151	0,6929478	0,1460249
880	0,7961153	0,4780734	0,5032198	0,6349847	0,0213143	0,0680290	0,4126036	0,0018755	0,3389344	0,2615377	0,0278438	0,4168340	0,3254494	0,6232296	0,6746879	0,1444816
900	0,7409594	0,5257097	0,4711907	0,6261226	0,0113850	0,0598573	0,3063621	0,0041660	0,2984192	0,3109890	0,0061509	0,5105156	0,4604460	0,6319348	0,7786845	0,1413097
920	0,8550000	0,5365679	0,5664196	0,6432798	0,0068560	0,0456544	0,3498989	0,0057635	0,3970370	0,2950960	0,0078797	0,3895785	0,4767413	0,6403909	0,7923255	0,1442473
940	0,7637813	0,4696479	0,5082486	0,5938505	0,0132215	0,1084333	0,2636949	0,0004209	0,3137236	0,3257149	0,0174721	0,4589837	0,4946965	0,7507857	0,8415592	0,1213989
960	0,8625681	0,4580684	0,3722093	0,6285792	0,0079644	0,0699858	0,2431681	0,0014043	0,2783079	0,2711766	0,0074477	0,5203782	0,3517984	0,6283440	0,9070373	0,1908494
980	0,7745638	0,3638318	0,4397166	0,5773150	0,0116514	0,0454798	0,2097724	0,0054336	0,3539422	0,3618375	0,0069568	0,4604122	0,3999276	0,5947575	0,6280487	0,2807075
1000	0,7203019	0,5310528	0,5419295	0,5992289	0,0094035	0,0633336	0,2451364	0,0015328	0,3910417	0,2914712	0,0087990	0,3928579	0,4636299	0,5231665	0,7457457	0,2114836
1020	0,6937100	0,4316314	0,4664051	0,5362898	0,0052235	0,1136424	0,2430677	0,0029604	0,3089122	0,2892428	0,0069670	0,4612304	0,5315282	0,5952254	0,7596568	0,1826274
1040	0,6262796	0,4693483	0,5988559	0,7172875	0,0195458	0,0944348	0,2227430	0,0027146	0,3660590	0,3406540	0,0020537	0,4323398	0,5662199	0,5970488	0,7039376	0,1143162
1060	0,6532954	0,4702740	0,4676773	0,5471542	0,0141794	0,0544492	0,2392266	0,0026454	0,3426662	0,3283372	0,0124985	0,5484430	0,5425303	0,6409818	0,8923416	0,1279568
1080	0,7290833	0,4908971	0,4865289	0,4958448	0,0140399	0,0526521	0,2636333	0,0121152	0,3084851	0,3276083	0,0073186	0,5059900	0,4379843	0,5275661	0,6585624	0,1356884
1100	0,7384851	0,5798482	0,4867241	0,6919250	0,0141115	0,0536932	0,2356485	0,0073063	0,3983590	0,3312948	0,0270615	0,5355338	0,4370280	0,6046288	0,6320281	0,1222375

0	0,7018528	0,4789596	0,5899630	0,6235435	0,0411788	0,0572736	0,3635538	0,0107028	0,3214264	0,2544336	0,0109707	0,4535440	0,6440631	0,6482012	0,6110829	0,1426890
20	0,5936525	0,4036805	0,5301545	0,7304910	0,0179152	0,0330760	0,3015298	0,0033583	0,3951643	0,3220971	0,0165038	0,3455572	0,4467921	0,7024735	0,7740987	0,0943825
40	0,5466496	0,4762874	0,5766629	0,6908758	0,0099861	0,0542931	0,2495592	0,0038950	0,4096508	0,3740015	0,0495532	0,2924220	0,4527115	0,6418030	0,7267159	0,0737631
60	0,5755303	0,5115935	0,5751088	0,8671489	0,0037803	0,0787067	0,4037194	0,0078404	0,2967538	0,2544387	0,0101786	0,3663963	0,5039882	0,7148876	0,6410004	0,0816336
80	0,4300566	0,6097318	0,5351954	0,5809882	0,0246166	0,0575364	0,3187400	0,0044464	0,3841379	0,3034330	0,0178948	0,3773974	0,4258008	0,7594280	0,7125806	0,0939029
100	0,3579046	0,4982789	0,4437160	0,6714876	0,0179421	0,0454649	0,2837963	0,0055681	0,3036754	0,2815800	0,0090301	0,3531425	0,4069049	0,7697887	0,6593644	0,0811036
120	0,2336061	0,5418038	0,5036143	0,6427930	0,0124370	0,0658203	0,2639093	0,0060158	0,2656669	0,3033172	0,0019146	0,3333652	0,4551008	0,7202458	0,8440823	0,1177685
140	0,2425392	0,6301686	0,5005460	0,8544471	0,0168057	0,1409407	0,2172223	0,0046835	0,2729302	0,2585619	0,0021819	0,3228025	0,5225066	0,6550137	0,6967049	0,1314928
160	0,2534078	0,5443029	0,6053840	0,5983743	0,0183414	0,0694597	0,2906307	0,0080589	0,3821684	0,2077994	0,0035011	0,2867160	0,4960302	0,7011678	0,6786646	0,0764552
180	0,2395398	0,7114216	0,4793493	0,4931843	0,0198901	0,0750154	0,2222677	0,0061857	0,3412505	0,3019182	0,0022582	0,3744936	0,4650518	0,8617409	0,6903605	0,1438078
200	0,2799099	0,5808379	0,4602281	0,4650019	0,0082802	0,1346053	0,2345479	0,0058784	0,2411120	0,3176171	0,0074242	0,3304416	0,4998248	0,8542070	0,7145485	0,0787886
220	0,2736440	0,7570347	0,5067219	0,5834657	0,0219839	0,1195922	0,2603129	0,0045910	0,2372966	0,2626861	0,0058069	0,3349668	0,4299294	0,7902191	0,6620411	0,1622115
240	0,2728221	0,6766532	0,5493039	0,5773435	0,0181455	0,0902905	0,2606853	0,0190988	0,2442346	0,2699043	0,0057652	0,2751932	0,4631310	0,6197354	0,7206110	0,1452253
260	0,2300653	0,7834283	0,4829965	0,6353226	0,0188705	0,1036400	0,2855553	0,0019937	0,2761985	0,2276845	0,0062955	0,2917618	0,5305581	0,6831325	0,6106438	0,1540291
280	0,2070188	0,7072481	0,5353113	0,5773076	0,0280455	0,0692193	0,2466089	0,0063170	0,3184648	0,2666030	0,0060090	0,3433422	0,3763151	0,6246813	0,5910686	0,1163089
300	0,2054010	0,6802686	0,4934063	0,6167778	0,0304935	0,0820796	0,2258861	0,0041609	0,3233832	0,2616092	0,0236464	0,3116016	0,4325898	0,5578207	0,7437487	0,1091627
320	0,2311160	0,6852495	0,4894439	0,6931287	0,0297069	0,1352952	0,2823861	0,0045295	0,2951437	0,2858049	0,0122645	0,3511534	0,5546556	0,6849823	0,7844302	0,1457357
340	0,2710795	0,6569317	0,4665691	0,6461594	0,0224265	0,1174653	0,2658659	0,0066491	0,2450819	0,3239939	0,0317561	0,2260514	0,6278198	0,6768536	0,8761585	0,1005953
360	0,2265507	0,7949911	0,4970713	0,5369752	0,0363793	0,1029259	0,3045189	0,0082736	0,3012112	0,2595988	0,0177319	0,1907439	0,5441309	0,6595490	0,7716136	0,1241911
380	0,2755592	0,6823731	0,5054204	0,6151321	0,0395402	0,0687400	0,3024700	0,0057638	0,2995286	0,2696758	0,0306921	0,2557286	0,4329020	0,6841733	0,7917153	0,1610869
400	0,2475416	0,6880111	0,4463691	0,6248550	0,0179700	0,0739548	0,2376481	0,0047871	0,3413629	0,2425332	0,0400155	0,2396879	0,5099125	0,7156001	0,7586558	0,0915957
420	0,2335861	0,8270695	0,4400152	0,6367997	0,0131589	0,0571620	0,2903049	0,0010660	0,2552884	0,2287702	0,0234514	0,4079154	0,3874678	0,6563259	0,8553593	0,1075373
440	0,2559186	0,8546166	0,4748453	0,6382912	0,0135985	0,0914585	0,2723766	0,0004741	0,3370898	0,3072964	0,0118151	0,2587635	0,4300021	0,6525294	0,7413757	0,1036857
460	0,2327034	0,7752473	0,4705226	0,6859799	0,0230284	0,0752173	0,2965046	0,0011682	0,2249213	0,3576747	0,0053423	0,2731420	0,3664861	0,6991817	0,8105228	0,1474785
480	0,2251142	0,7666646	0,4982084	0,5960239	0,0110531	0,0991092	0,2511054	0,0015877	0,2620864	0,2536073	0,0006981	0,2722401	0,4201439	0,6312299	0,6786775	0,1459011
500	0,2032050	0,7063263	0,4600504	0,7171274	0,0299035	0,0922141	0,2085724	0,0012888	0,3087746	0,2777640	0,0026356	0,2479729	0,3210240	0,6542940	0,7941944	0,1935168
520	0,2731729	0,7175090	0,4289719	0,5978095	0,0198237	0,0902140	0,2436742	0,0003771	0,3259035	0,2403851	0,0003259	0,2639058	0,3953285	0,6474789	0,7313236	0,1733998
