"Time"	narL	nikR	dcuR	caiF	modE	nikD	nikC	nikB	frdB	frdC	frdA	nikE	nikA	frdD	dcuB	ccmF
1000	0,9383903	0,5776369	0,4851811	0,2618058	1,0368757	0,2317001	0,7324059	0,3131612	0,3815384	0,9541160	0,2394505	0,0396752	0,0054905	0,2812802	0,1678815	0,2978193
1020	0,9522861	0,5556276	0,4138388	0,2858997	1,1218684	0,1888242	0,7268409	0,3267926	0,3689854	1,0313400	0,2150225	0,0262065	0,0059551	0,2800556	0,1547152	0,2900290
1040	0,8828165	0,5243298	0,4051732	0,2807123	1,0755840	0,2055493	0,6846571	0,3034609	0,3589223	1,0254370	0,2127136	0,0258286	0,0101677	0,3126476	0,1318613	0,3139605
1060	1,0007163	0,5715678	0,4377314	0,3022799	1,0917916	0,1990616	0,6976279	0,3117655	0,3536336	1,0510262	0,1847063	0,0147531	0,0155883	0,2951049	0,1535131	0,2691638
1080	1,0464626	0,6324681	0,3329867	0,2715818	1,0830464	0,2127873	0,6864787	0,2980398	0,3524903	0,9662066	0,1924427	0,0154484	0,0164942	0,2866207	0,1806891	0,2636049
1100	0,8961471	0,5961239	0,3923436	0,2549435	1,0502504	0,1907107	0,6895178	0,2994807	0,3419162	0,9628904	0,1900916	0,0226882	0,0200035	0,2628851	0,1276723	0,2352821

0	0,8360879	0,5986869	0,4247729	0,3078706	0,9601988	0,2401325	0,7407693	0,2975510	0,3355675	0,9680479	0,2224896	0,0389599	0,0019486	0,3154852	0,1214798	0,2543569
20	0,9894039	0,5091897	0,4879081	0,2907039	0,9393442	0,2786528	0,6867297	0,3012855	0,3654704	1,0754753	0,2242650	0,0314889	0,0048095	0,3477908	0,1378397	0,2484929
40	0,9347437	0,4235685	0,4666577	0,2416342	0,9116264	0,2359228	0,5558522	0,3161158	0,3806769	0,9995011	0,2060532	0,0431399	0,0078905	0,4054650	0,1677048	0,2386967
60	0,9804050	0,2688125	0,4786492	0,2171500	0,9621096	0,2610676	0,4385945	0,3605876	0,3638965	0,9417340	0,2273767	0,0505922	0,0078211	0,4678243	0,1641261	0,2196057
80	0,9159271	0,1915789	0,5119946	0,1957635	1,0382866	0,3162798	0,3732271	0,4227681	0,3803258	0,9568332	0,2121026	0,0532789	0,0055990	0,5628599	0,1384786	0,2436137
100	0,9012758	0,1621259	0,5376933	0,1471951	1,0843869	0,3876772	0,3817969	0,4981852	0,3965084	0,9054327	0,2299529	0,0814136	0,0020623	0,5610736	0,1863703	0,2443171
120	0,9273961	0,1485950	0,5201735	0,1401820	1,1077711	0,5561840	0,3689572	0,5733782	0,3868943	0,9695784	0,2422839	0,1304931	0,0087482	0,5474962	0,1864731	0,2772337
140	0,9032464	0,1200468	0,4374495	0,1192964	1,0688192	0,7041313	0,3584617	0,6489316	0,4700085	0,9929637	0,2633103	0,1783695	0,0073515	0,5534183	0,1638747	0,2684767
160	0,9872233	0,1130182	0,4546609	0,0727085	1,0042304	0,8126339	0,3567414	0,6991196	0,3978686	0,9716837	0,2417817	0,2262514	0,0023044	0,5456562	0,1319581	0,2208944
180	0,9283845	0,1130070	0,4029237	0,0874525	0,9721924	0,8658292	0,4099684	0,7829640	0,3938492	1,0468125	0,2615220	0,2290231	0,0064870	0,4951223	0,1286306	0,2013293
200	0,9671331	0,0832941	0,4227663	0,1134020	0,9997583	0,9505082	0,4043897	0,8719139	0,3438529	1,1216808	0,2189431	0,2379780	0,0130037	0,4764220	0,1455479	0,2264612
220	0,9150583	0,0750955	0,4180343	0,0866355	1,0471686	0,9937686	0,4300714	0,9095407	0,3510633	0,9760633	0,2134181	0,2733867	0,0185103	0,4938119	0,1336636	0,2310068
240	0,9650176	0,0709771	0,3850444	0,0897833	1,0868071	1,0676855	0,4815594	0,9116786	0,2646418	0,9911054	0,2084049	0,2377952	0,0163142	0,4556359	0,1076396	0,2591768
260	1,0859210	0,0797519	0,4384558	0,0767988	1,0540656	1,0678777	0,4873431	0,8866909	0,2859535	0,9618504	0,1436271	0,2806164	0,0194808	0,4823513	0,0821019	0,2509070
280	1,0866984	0,0672360	0,4131208	0,0624660	1,0115011	1,0065180	0,4984125	0,9241494	0,2756044	0,8967523	0,1430794	0,2953837	0,0185854	0,5128405	0,1001015	0,2537513
300	0,9507521	0,0460400	0,4063004	0,0715475	0,9832246	0,9952386	0,4450382	0,9224943	0,2368616	0,9086327	0,1517476	0,3066002	0,0191642	0,5257975	0,1291776	0,2544773
320	0,9627765	0,0663431	0,4103680	0,0473163	0,9957567	0,9818761	0,4083159	0,9812445	0,2570391	0,9230603	0,1827050	0,3890419	0,0283272	0,5203733	0,1259309	0,2293739
340	1,0183985	0,0734796	0,4452040	0,0591085	0,9524161	0,9850709	0,4673412	1,0187549	0,2680259	0,9819708	0,1619238	0,3655814	0,0351455	0,4883711	0,1209471	0,2384861
360	0,9327439	0,0734865	0,4119734	0,0653284	0,9427409	0,9124087	0,4687754	0,9931710	0,2902865	0,9885177	0,2179209	0,3522084	0,0330259	0,4668192	0,1125135	0,2384807
380	0,9494822	0,0511500	0,4508900	0,0766273	0,8959891	0,9796589	0,4443800	0,9831320	0,3125648	1,0469381	0,2145038	0,3465923	0,0357697	0,4791828	0,1128994	0,2428408
400	0,8999517	0,0764430	0,4765189	0,0759738	0,9521489	1,0465996	0,4524230	0,9402308	0,3255710	1,1105391	0,2281048	0,3290882	0,0230552	0,4504459	0,1281732	0,2646097
420	0,9205301	0,0762669	0,4219740	0,0702168	0,9526687	1,0463886	0,4454924	0,9842029	0,3610213	1,0456448	0,2297888	0,2773607	0,0272781	0,4582886	0,1671050	0,2634731
440	0,9440731	0,0667939	0,4224372	0,0742339	1,0072330	1,0256783	0,4126594	1,0486902	0,3632978	1,0119043	0,2022623	0,2822903	0,0234940	0,4584999	0,1419674	0,2489844
460	0,9216375	0,0638369	0,4286111	0,0637147	1,0557821	1,1212441	0,4213430	1,0291695	0,3474174	1,0161665	0,1991882	0,2809061	0,0376600	0,4894026	0,1113462	0,2314369
480	0,9849263	0,0729308	0,4589280	0,0654432	0,9886045	1,0647431	0,3950166	1,0066346	0,3074963	0,9968431	0,1682859	0,3195381	0,0352159	0,5270434	0,1330020	0,2694994
500	1,0519863	0,0909812	0,4440288	0,0845695	0,9401336	1,1447210	0,4317517	1,0279280	0,2901544	0,9889380	0,1847154	0,3350063	0,0274840	0,5263509	0,1094981	0,2366787
520	0,9867310	0,0872891	0,4495346	0,0737514	0,9061590	1,2036993	0,4869521	0,9977937	0,3157855	1,0266653	0,2239645	0,3434645	0,0296118	0,5424398	0,1403432	0,2220252
540	0,9811998	0,0698183	0,3919046	0,0597456	0,8534640	1,1673147	0,5360125	1,0333175	0,3618592	1,0283856	0,2421548	0,3053781	0,0182998	0,5458446	0,1409231	0,1975338
560	1,0186267	0,0689943	0,3710802	0,0670294	0,8637512	1,0924059	0,4903852	0,9337451	0,3188719	1,1203374	0,2224600	0,2770775	0,0218944	0,5438444	0,1518353	0,1763370
580	1,0112569	0,1060593	0,3870849	0,0778332	0,8992089	1,0041359	0,5571995	0,9807155	0,2868260	1,0482945	0,1751653	0,2822714	0,0134337	0,5058525	0,1424245	0,2108683
600	0,9755462	0,1953064	0,4550435	0,0976049	0,9582817	0,9341745	0,6117721	0,9379119	0,2796280	1,0969097	0,1544899	0,2501268	0,0167552	0,4455859	0,1146130	0,2119122
620	0,9442097	0,3044620	0,3839444	0,1263423	0,9765904	1,0333081	0,7071639	0,9385541	0,2648699	1,0468416	0,1796918	0,2548620	0,0117098	0,3620936	0,1062976	0,2183712
640	0,8573417	0,3920531	0,3764972	0,1496627	1,0160214	0,9357286	0,8135659	0,9237501	0,2755439	1,0524781	0,1790019	0,2122400	0,0107160	0,2849283	0,1101572	0,1798661
660	0,9662723	0,4657573	0,3907404	0,1745167	1,0084090	0,8506592	0,8497866	0,8353415	0,2695465	1,0374541	0,1839132	0,1765208	0,0087140	0,2599183	0,0936082	0,1876875
680	0,9370063	0,5475609	0,4053499	0,2225634	1,0172917	0,7193458	0,8798585	0,7637578	0,2708511	0,9923139	0,2026526	0,1314376	0,0057885	0,2396160	0,0963484	0,2006523
700	0,9232960	0,5341735	0,4015288	0,2194478	1,0290342	0,5933127	0,7980196	0,6517802	0,3145047	1,0276687	0,2285300	0,1090757	0,0057559	0,2427211	0,0800296	0,2061213
720	1,0156916	0,6035599	0,4435978	0,1956284	1,0312515	0,4523693	0,7171016	0,5803952	0,3421321	0,9521344	0,2093416	0,0939517	0,0073343	0,2476987	0,0877240	0,1870736
740	0,7397087	0,5233933	0,4609250	0,2642438	0,9777299	0,3473290	0,7284235	0,5060980	0,3748947	0,9793354	0,1514265	0,0722038	0,0106246	0,2688516	0,1061704	0,1720661
760	0,8607605	0,5496238	0,4844583	0,2874802	0,9218255	0,3155126	0,7187371	0,4295072	0,3866506	1,0021719	0,1617357	0,0434422	0,0055501	0,2708165	0,1226746	0,1713617
780	0,7408250	0,5820233	0,4523472	0,2930430	0,9445239	0,2998531	0,6884022	0,3702219	0,4023175	1,0210928	0,1607553	0,0279107	0,0064462	0,3030747	0,1561869	0,1585949
800	0,8132215	0,5670027	0,4396287	0,2811053	1,0487861	0,2723761	0,7010311	0,2985868	0,4075939	0,9985877	0,2117295	0,0217055	0,0033763	0,2943526	0,1751073	0,1609565
820	0,8767104	0,6255825	0,4481542	0,2717928	0,9716655	0,2613388	0,7380735	0,3011484	0,4270837	1,0462295	0,2271929	0,0276194	0,0042537	0,2860990	0,1632984	0,1752166
840	0,8302704	0,6075138	0,4659464	0,3135700	1,0106437	0,2672383	0,6886303	0,3241969	0,4107007	1,1169272	0,2335064	0,0396734	0,0064432	0,2387631	0,1847187	0,1678684
860	0,8441411	0,6221333	0,4153697	0,3317118	1,0053704	0,2777920	0,7030006	0,3275437	0,3740558	1,0625940	0,2218877	0,0347802	0,0065417	0,2285199	0,1590400	0,1671890
880	0,8653667	0,5526532	0,4025162	0,3651163	0,9542119	0,2340331	0,6786111	0,2973071	0,4177420	1,0525115	0,2106703	0,0319187	0,0040765	0,2471133	0,1691662	0,2099048
900	0,9439666	0,5984727	0,4578147	0,3617683	1,0006749	0,2631063	0,6585304	0,2897372	0,3919933	1,0214248	0,2460840	0,0301140	0,0025986	0,2498592	0,1719487	0,2185799
920	0,8551587	0,5851501	0,4698704	0,3787737	0,9892449	0,2109099	0,6289949	0,2817322	0,3964496	0,9599430	0,2456921	0,0378985	0,0055092	0,2724267	0,1461715	0,2547479
940	0,8176967	0,5829637	0,5019053	0,2912618	0,9544854	0,2495790	0,6483628	0,3284009	0,3786790	0,9101001	0,2499981	0,0337148	0,0037020	0,2588475	0,1394985	0,2484455
960	0,8602029	0,6050761	0,5533445	0,2700124	0,9385767	0,2370967	0,6563864	0,3203430	0,4364898	0,9968274	0,2659000	0,0271580	0,0039541	0,3059762	0,1664014	0,2410648
980	0,8941748	0,6280959	0,5658887	0,2699175	0,9010339	0,2626840	0,6462080	0,3110699	0,4607492	0,9726129	0,2979611	0,0254690	0,0049329	0,3042831	0,1897860	0,2195021
1000	0,8316721	0,6194496	0,5177300	0,2447406	0,9937975	0,2465681	0,6466791	0,3188610	0,4813681	1,0563862	0,3426271	0,0400566	0,0049500	0,3116444	0,2395447	0,1953769
1020	0,7927235	0,5229001	0,5073466	0,2445406	1,0714409	0,2454560	0,7115173	0,3127566	0,4901729	0,9624644	0,3188264	0,0532087	0,0028305	0,3041614	0,2433371	0,2121107
1040	0,8217394	0,5323282	0,5053415	0,2751407	1,1146607	0,2922242	0,6982863	0,3483892	0,5131415	0,9383381	0,3122745	0,0382795	0,0075717	0,3260083	0,2051161	0,2428472
1060	0,8751301	0,5453000	0,4811818	0,2841892	1,0813580	0,2906988	0,6886017	0,3401029	0,5074545	0,8878708	0,2466242	0,0319089	0,0046247	0,3426743	0,1821185	0,2526773
1080	0,9032505	0,5752060	0,4568928	0,2633444	1,1016325	0,2900393	0,6778072	0,3767496	0,4871665	0,9112228	0,2570681	0,0420557	0,0019480	0,3029501	0,1934515	0,2643899
1100	0,9316089	0,5785576	0,4489780	0,2483566	1,0435553	0,2695243	0,7250033	0,3497192	0,4766066	1,0089208	0,2328524	0,0280640	0,0016049	0,3244211	0,1978198	0,2993334

0	0,8360879	0,5986869	0,4247729	0,3078706	0,9601988	0,2401325	0,7407693	0,2975510	0,3355675	0,9680479	0,2224896	0,0389599	0,0019486	0,3154852	0,1214798	0,2543569
20	0,9050777	0,5597023	0,3899420	0,3102293	1,0671283	0,1786416	0,7279197	0,4081187	0,3300157	0,9240188	0,2371633	0,0204884	0,0042123	0,2544681	0,1231493	0,3373806
40	0,7781890	0,5422860	0,2942367	0,2758006	1,0393795	0,1457531	0,7090339	0,3380192	0,3368685	0,9063575	0,2476374	0,0110443	0,0010792	0,2456087	0,1383041	0,4399178
60	0,7928630	0,5905962	0,2786055	0,2740132	1,0225386	0,1497461	0,6580786	0,2685606	0,2754243	0,8762383	0,2385854	0,0063913	0,0002364	0,2400409	0,1200032	0,5299511
80	0,9311456	0,6040726	0,2561869	0,2845838	0,9877984	0,1766065	0,6746873	0,2571777	0,2748174	0,8949432	0,2361223	0,0090896	0,0004070	0,2133863	0,0972507	0,6009281
100	0,8733403	0,5912948	0,1985664	0,2609002	0,9404223	0,1896057	0,7340508	0,2179204	0,2454427	0,9407946	0,2150877	0,0061124	0,0012335	0,2106573	0,0938970	0,6860621
120	0,8838498	0,5847103	0,1806515	0,2279355	0,9771951	0,1983869	0,6395561	0,1893782	0,1908740	0,9455369	0,2298841	0,0027037	0,0007341	0,2000445	0,0938319	0,6884255
140	0,9124573	0,6070478	0,1890543	0,2196886	0,9819679	0,2240992	0,6677409	0,1832276	0,1899042	0,9453137	0,2502812	0,0044059	0,0005096	0,1817021	0,0811909	0,7256743
160	0,8501730	0,5696671	0,2106769	0,2245181	0,9529446	0,2270742	0,6955004	0,1395094	0,1809955	0,9644189	0,2491086	0,0021145	0,0001181	0,1381471	0,0803801	0,7964078
180	0,9113704	0,5605646	0,2171084	0,3003557	0,9134753	0,2671546	0,7749712	0,1355462	0,1535986	0,9970515	0,2313744	0,0008765	0,0006970	0,1124270	0,0552154	0,7853654
200	0,8702892	0,5702783	0,1913528	0,3194542	0,9724259	0,2841191	0,8095326	0,1193994	0,1545238	1,0412613	0,2182600	0,0015158	0,0006703	0,0993520	0,0555109	0,8016610
220	0,8293920	0,6247709	0,1705036	0,3196203	0,9831081	0,2516232	0,8370564	0,1162369	0,1802476	1,0740099	0,2208387	0,0011249	0,0027539	0,0987871	0,0816520	0,8356177
240	0,8371919	0,6056334	0,1590269	0,3505994	0,9373315	0,2549544	0,7963082	0,1040450	0,1377722	0,9646891	0,2140487	0,0015779	0,0034370	0,0961397	0,0599714	0,7982225
260	0,8951861	0,6125362	0,1653052	0,2593549	0,9653865	0,2438211	0,7708983	0,1006847	0,1261580	0,9352147	0,1916129	0,0010299	0,0026100	0,1080014	0,0579765	0,7270800
280	0,8044341	0,6150460	0,1928019	0,2696747	0,9490713	0,2205023	0,8173546	0,1056166	0,0966238	0,9013435	0,2005284	0,0013484	0,0010162	0,1019906	0,0354876	0,6896026
300	0,7780527	0,5852594	0,2140291	0,2624050	0,9070489	0,2054903	0,7935343	0,0972981	0,1457154	0,8849363	0,2219004	0,0024718	0,0010646	0,1161386	0,0383892	0,7520540
320	0,8184932	0,5652092	0,2062298	0,2443365	0,9386960	0,2026142	0,7105483	0,0728573	0,1081084	0,8655987	0,2164043	0,0009909	0,0012670	0,1490496	0,0371223	0,7737089
340	0,8196281	0,5348956	0,2150536	0,2321207	0,9794339	0,2041755	0,7632409	0,1023935	0,0937874	0,9227449	0,2084867	0,0029774	0,0014038	0,1614282	0,0225955	0,7632374
360	0,8017801	0,5609958	0,2137524	0,2470119	1,0056979	0,2715471	0,7491247	0,0871038	0,1155044	0,9403753	0,2051469	0,0043068	0,0010432	0,1764784	0,0250094	0,7951454
380	0,7891529	0,5421539	0,2401860	0,2486753	1,0067724	0,3299317	0,8011914	0,0882526	0,1079750	0,8695431	0,2479832	0,0037792	0,0003218	0,1785566	0,0442781	0,8304377
400	0,7627103	0,5670697	0,2584668	0,2548946	1,0281946	0,3633275	0,7772185	0,1075890	0,1393134	0,8117987	0,2437656	0,0066674	0,0013033	0,1751611	0,0449394	0,8078653
420	0,7656576	0,5503982	0,2115399	0,3024210	1,0402296	0,3751572	0,7459976	0,1031249	0,1885154	0,9346032	0,2378146	0,0024113	0,0008322	0,1532929	0,0625872	0,8621624
440	0,9146574	0,5826444	0,1980560	0,3215754	1,0563718	0,3836716	0,7701555	0,0971332	0,1901113	0,9019307	0,2585912	0,0040452	0,0006825	0,1529608	0,0554476	0,8487728
460	0,8754299	0,6047782	0,2038075	0,3565488	1,0469238	0,3506315	0,7068537	0,1180754	0,1754379	0,9161891	0,2448649	0,0039563	0,0012525	0,2162785	0,0544314	0,8453130
480	0,8907168	0,5874265	0,2067949	0,3298012	0,9963051	0,3015964	0,6370226	0,1284822	0,1435683	0,8120507	0,2188943	0,0089155	0,0041704	0,1580483	0,0602927	0,9521417
500	0,9612608	0,5821589	0,2291139	0,3179306	1,0105917	0,2628226	0,6999003	0,1493467	0,1595130	0,8524698	0,2128282	0,0077230	0,0032795	0,1864060	0,0814300	0,9791015
520	0,9503522	0,5429269	0,2057223	0,2862881	1,0282345	0,2291306	0,7294134	0,1392437	0,1430185	0,8872652	0,2278907	0,0082492	0,0048089	0,1420695	0,0787436	0,9211147
540	1,0061888	0,5367233	0,1704952	0,2379339	1,0462327	0,2040860	0,7904805	0,1317438	0,1422640	1,0618853	0,2274394	0,0067918	0,0044871	0,1422505	0,0664614	0,8967768
560	0,9227485	0,5291945	0,1570121	0,2399492	1,0359596	0,2103204	0,8431737	0,1147069	0,1248113	1,0606368	0,2301432	0,0047110	0,0033109	0,1413821	0,0497650	0,8223905
580	1,0367923	0,5702378	0,2074968	0,2769962	0,9625947	0,2058803	0,8044504	0,1437624	0,1240313	1,0110742	0,2009340	0,0066984	0,0023010	0,1101093	0,0518777	0,8625185
600	0,9712888	0,6271796	0,2511543	0,2725851	0,9818061	0,1835151	0,7674826	0,1805070	0,0950462	0,9880826	0,1732855	0,0073448	0,0028486	0,0978453	0,0363304	0,7547111
620	0,9598083	0,5377318	0,2797511	0,2551417	1,0080022	0,1476999	0,7824331	0,2116996	0,1227067	0,9835561	0,1245368	0,0054257	0,0040366	0,1367141	0,0319423	0,6270106
640	0,9102222	0,5215840	0,3315759	0,2622018	1,0206795	0,1488135	0,7952181	0,2312175	0,1155666	0,9611105	0,0869547	0,0048299	0,0000000	0,1550331	0,0262226	0,5604282
660	0,8705062	0,5329061	0,3896687	0,2490932	0,9404576	0,1699723	0,7827205	0,2617488	0,1417878	0,9727443	0,1040234	0,0167955	0,0014674	0,1504285	0,0291645	0,5461771
680	0,8684252	0,5042503	0,4016547	0,2454013	0,9589896	0,1861948	0,7795409	0,3195679	0,1860111	1,0602269	0,1309263	0,0210391	0,0015737	0,1899557	0,0631261	0,4785891
700	0,8560956	0,5614585	0,4140551	0,2403962	0,9266587	0,2490687	0,8319891	0,3290443	0,2057990	0,9311821	0,1543044	0,0194785	0,0048152	0,1953292	0,0818542	0,4783244
720	0,7897975	0,6574112	0,4529861	0,2558913	0,9104464	0,2807600	0,7843533	0,3280482	0,2104566	1,0007600	0,1421221	0,0403880	0,0025276	0,2229534	0,1121051	0,4168298
740	0,7541598	0,6098748	0,4374227	0,2813546	0,8919589	0,3028612	0,8011760	0,3287919	0,2402622	0,9713089	0,1556833	0,0396823	0,0058575	0,2202126	0,1280693	0,3918611
760	0,7525428	0,6502898	0,4482616	0,2721132	0,9320952	0,3083115	0,7497964	0,3208076	0,3191305	0,9581036	0,1599353	0,0353906	0,0026949	0,2692540	0,1131284	0,3137485
780	0,8500706	0,6244932	0,5041688	0,3285001	0,9727182	0,3248571	0,7607741	0,3066493	0,3837361	0,9487874	0,2210242	0,0293137	0,0087851	0,3074609	0,1331755	0,3077948
800	0,8332639	0,5994756	0,5005394	0,3312248	0,9399757	0,3192187	0,7126248	0,3125358	0,3828888	0,9237880	0,2425160	0,0334607	0,0045978	0,3230255	0,1611059	0,3428219
820	0,7215179	0,5613050	0,4363437	0,2743999	0,9321879	0,3474641	0,6767320	0,2993901	0,4211368	0,9414138	0,2419769	0,0150781	0,0015091	0,3520155	0,1628918	0,3343504
840	0,9099505	0,5566110	0,4663899	0,2992247	0,9551821	0,3893791	0,6871566	0,3371243	0,4446772	0,9785288	0,2342117	0,0211812	0,0072751	0,3274254	0,1488117	0,3493836
860	0,9242623	0,5573713	0,4281651	0,2847343	0,9643379	0,3464873	0,7789355	0,3762737	0,3715171	1,0414774	0,2766149	0,0191826	0,0121305	0,3126406	0,1689265	0,3095881
880	0,9656431	0,6331613	0,3646250	0,2617698	0,9791617	0,2769737	0,7349453	0,3529631	0,3465267	1,0358050	0,2622050	0,0320929	0,0133831	0,2907753	0,1604005	0,3164137
900	0,9947003	0,6589498	0,4304688	0,2653094	1,0253060	0,2689807	0,7376020	0,4106212	0,3525654	1,0053802	0,2110036	0,0290650	0,0057047	0,2716931	0,1103451	0,2938974
920	1,0396769	0,5932760	0,4283588	0,3056876	1,0618798	0,2201921	0,7325376	0,4102718	0,3051145	1,0317908	0,1837864	0,0324341	0,0028618	0,3012218	0,1242398	0,2595396
940	0,9960088	0,5890989	0,4026701	0,2162238	0,9699155	0,2093402	0,7153569	0,3354814	0,3145690	0,9329058	0,2148835	0,0303761	0,0041673	0,3190332	0,0990148	0,2723959
960	0,9203679	0,6249117	0,4050231	0,2061736	0,9646177	0,1585388	0,7429270	0,3240057	0,2637328	0,9629738	0,1721549	0,0183506	0,0033962	0,2659932	0,0935353	0,2372980
980	0,9482088	0,6075405	0,4472959	0,2058637	1,0478834	0,1434438	0,7365512	0,3352471	0,2407176	0,9613520	0,1838727	0,0227337	0,0046160	0,2704775	0,1136400	0,2162727
1000	0,7980151	0,5593788	0,4823492	0,2295644	0,9823561	0,1287634	0,7229301	0,3445056	0,2569808	1,0159558	0,2040322	0,0248924	0,0056157	0,2860249	0,1226847	0,2342345
1020	0,8112636	0,5134348	0,5162087	0,2674211	0,9568783	0,1652582	0,8338267	0,3462162	0,2772038	1,0297115	0,2308742	0,0298476	0,0067135	0,3219360	0,1474189	0,2215341
1040	0,8427436	0,5414163	0,4736133	0,3111953	0,9385427	0,2275036	0,7982003	0,3296382	0,3015371	1,0042568	0,2423068	0,0243714	0,0063434	0,2816334	0,1404913	0,2365401
1060	0,9189518	0,5631748	0,4652289	0,3076708	0,9285869	0,2715146	0,8775897	0,3452127	0,3659896	1,0355216	0,2429735	0,0294295	0,0040780	0,2734363	0,1616445	0,2478452
1080	0,8154315	0,6134718	0,4703239	0,2930628	0,9739310	0,2654004	0,8174407	0,3455418	0,3648962	1,0189361	0,2407781	0,0313698	0,0065372	0,2858600	0,1718169	0,2590785
1100	0,9315702	0,5435600	0,5003640	0,2918307	0,9037008	0,2572168	0,8296339	0,2882694	0,3789542	1,0317574	0,2321826	0,0412224	0,0058746	0,3297862	0,1463880	0,2387286

0	0,8360879	0,5986869	0,4247729	0,3078706	0,9601988	0,2401325	0,7407693	0,2975510	0,3355675	0,9680479	0,2224896	0,0389599	0,0019486	0,3154852	0,1214798	0,2543569
20	0,6806937	0,5032961	0,4301810	0,3500982	0,9206991	0,3672806	0,7490328	0,3222382	0,3327784	1,0822281	0,2345189	0,0307569	0,0076303	0,3390912	0,1447048	0,3361012
40	0,8295335	0,4565579	0,4500886	0,3549176	0,8392107	0,3454750	0,7561115	0,3111988	0,3659218	1,0828241	0,2406368	0,0292033	0,0028408	0,3814370	0,1507595	0,2915004
60	0,8463079	0,3825963	0,4602678	0,3626679	0,8082824	0,2595538	0,7360872	0,2986410	0,3916450	1,0825039	0,2027477	0,0286371	0,0053762	0,4446223	0,1695290	0,2960180
80	0,8578632	0,3386050	0,5041803	0,3704868	0,7971316	0,2030575	0,7314025	0,3227729	0,4121190	1,0350860	0,2081351	0,0363632	0,0074638	0,4607763	0,1189069	0,2809650
100	0,8779576	0,2818282	0,4346816	0,3358458	0,7203187	0,1798672	0,7489268	0,3085122	0,4121493	1,0855813	0,1746225	0,0368748	0,0098779	0,4230560	0,1364985	0,3001756
120	0,9373229	0,2396902	0,3830886	0,3326281	0,7088520	0,1593208	0,8913858	0,3810509	0,3901041	1,1572450	0,1904402	0,0400417	0,0086390	0,4430879	0,1671032	0,2812441
140	0,8966223	0,2137348	0,3978434	0,2983517	0,7273434	0,1652615	0,9534539	0,4445557	0,3788370	1,1634007	0,2056120	0,0329542	0,0099378	0,4344919	0,1503275	0,2927453
160	0,8490956	0,2181243	0,4059102	0,3171881	0,7247024	0,1835005	0,8600693	0,5046428	0,3322345	1,1418145	0,1898558	0,0558064	0,0117273	0,4303738	0,1335400	0,2372912
180	0,8986691	0,2153091	0,4631939	0,2754112	0,6849787	0,1747462	0,8628305	0,6050898	0,3617810	1,1234911	0,2113584	0,0943446	0,0148030	0,4329581	0,1274172	0,1892057
200	0,8693235	0,2144425	0,4144969	0,2426006	0,6331226	0,1647171	0,8218002	0,6549616	0,3350638	1,1241406	0,2086032	0,1001439	0,0093374	0,4365584	0,1502298	0,1845039
220	0,8728393	0,1979552	0,4525069	0,2630196	0,6180009	0,1859071	0,8605567	0,6933596	0,3274622	1,0312209	0,2309782	0,1092641	0,0067064	0,4499909	0,1472326	0,1906230
240	0,8730788	0,2349278	0,4310636	0,2483322	0,6015849	0,1582313	0,9100378	0,7355046	0,3503041	1,0177864	0,2205673	0,1161093	0,0088143	0,4532369	0,1459747	0,1734459
260	0,7263091	0,2396496	0,4214599	0,2636215	0,6150585	0,1472996	0,9338280	0,7134237	0,3472942	0,9965146	0,2350169	0,1001370	0,0063701	0,4237025	0,1785376	0,1507779
280	0,7798986	0,2587642	0,4008009	0,3040051	0,5470646	0,1351829	0,9820429	0,6829141	0,3589205	0,9761069	0,2446331	0,0882810	0,0047080	0,4962420	0,1797913	0,1592828
300	0,8483228	0,2395994	0,4014414	0,3091832	0,5440451	0,1418054	0,9354881	0,6892308	0,4065995	0,9493769	0,1866506	0,0753168	0,0045760	0,4521457	0,1738837	0,1467561
320	0,8466785	0,2310871	0,3760364	0,3411232	0,5558983	0,1487851	0,9760605	0,7061679	0,3689617	0,9669745	0,2265792	0,0706170	0,0006941	0,3840701	0,1465083	0,1471302
340	0,8035067	0,2008089	0,4346174	0,3125661	0,5785185	0,1767846	0,9959210	0,7753532	0,3774621	0,9877307	0,2132024	0,0656419	0,0006972	0,4417391	0,1276358	0,1354026
360	0,7719513	0,1833761	0,4536854	0,3280043	0,6129085	0,1640400	1,0797579	0,7577990	0,4131900	1,0578231	0,1878874	0,0681032	0,0013830	0,4392863	0,1246870	0,1283645
380	0,7727124	0,2026033	0,4773807	0,3317503	0,6562538	0,1571263	1,0601036	0,7404189	0,4166891	0,9870010	0,2283443	0,1263891	0,0054470	0,4186942	0,1176520	0,1373734
400	0,8148845	0,2473567	0,4920841	0,2772365	0,6029348	0,1674968	1,1127523	0,7868018	0,3848374	1,0108335	0,2250006	0,1213519	0,0054392	0,4564957	0,1500971	0,1269845
420	0,8739491	0,2172571	0,5246089	0,2513493	0,5500037	0,1833598	0,9688704	0,8091872	0,3655417	1,0447154	0,2341020	0,1260422	0,0036934	0,4327928	0,1412992	0,1312233
440	0,8571306	0,1855876	0,5011324	0,2994681	0,5457339	0,1540888	0,9628923	0,8201949	0,4266402	1,0653516	0,2766905	0,1299441	0,0046163	0,4632707	0,1536986	0,1436554
